time,PT.Fuel_Downstream.status
2026-03-06 12:50:59.60507,0
2026-03-06 12:50:59.706078,0
2026-03-06 12:50:59.807227,0
2026-03-06 12:50:59.908355,0
2026-03-06 12:51:00.008761,0
2026-03-06 12:51:00.110194,0
2026-03-06 12:51:00.211215,0
2026-03-06 12:51:00.312062,0
2026-03-06 12:51:00.413158,0
2026-03-06 12:51:00.513801,0
2026-03-06 12:51:00.614468,0
2026-03-06 12:51:00.715765,0
2026-03-06 12:51:00.816523,0
2026-03-06 12:51:00.917784,0
2026-03-06 12:51:01.01919,0
2026-03-06 12:51:01.120118,0
2026-03-06 12:51:01.221289,0
2026-03-06 12:51:01.322375,0
2026-03-06 12:51:01.422941,0
2026-03-06 12:51:01.523835,0
2026-03-06 12:51:01.6248,0
2026-03-06 12:51:01.725018,0
2026-03-06 12:51:01.826043,0
2026-03-06 12:51:01.926576,0
2026-03-06 12:51:02.027829,0
2026-03-06 12:51:02.128537,0
2026-03-06 12:51:02.229267,0
2026-03-06 12:51:02.330472,0
2026-03-06 12:51:02.431105,0
2026-03-06 12:51:02.532129,0
2026-03-06 12:51:02.632752,0
2026-03-06 12:51:02.733777,0
2026-03-06 12:51:02.834535,0
2026-03-06 12:51:02.935562,0
2026-03-06 12:51:03.036406,0
2026-03-06 12:51:03.137742,0
2026-03-06 12:51:03.238406,0
2026-03-06 12:51:03.33981,0
2026-03-06 12:51:03.440585,0
2026-03-06 12:51:03.541768,0
2026-03-06 12:51:03.642308,0
2026-03-06 12:51:03.744111,0
2026-03-06 12:51:03.845164,0
2026-03-06 12:51:03.946559,0
2026-03-06 12:51:04.04689,0
2026-03-06 12:51:04.147464,0
2026-03-06 12:51:04.24831,0
2026-03-06 12:51:04.34943,0
2026-03-06 12:51:04.450264,0
2026-03-06 12:51:04.551252,0
2026-03-06 12:51:04.651948,0
2026-03-06 12:51:04.753249,0
2026-03-06 12:51:04.854702,0
2026-03-06 12:51:04.955463,0
2026-03-06 12:51:05.056637,0
2026-03-06 12:51:05.157557,0
2026-03-06 12:51:05.2587,0
2026-03-06 12:51:05.360284,0
2026-03-06 12:51:05.460452,0
2026-03-06 12:51:05.561555,0
2026-03-06 12:51:05.662404,0
2026-03-06 12:51:05.763244,0
2026-03-06 12:51:05.863938,0
2026-03-06 12:51:05.965271,0
2026-03-06 12:51:06.066638,0
2026-03-06 12:51:06.167417,0
2026-03-06 12:51:06.268092,0
2026-03-06 12:51:06.369314,0
2026-03-06 12:51:06.469884,0
2026-03-06 12:51:06.571053,0
2026-03-06 12:51:06.672633,0
2026-03-06 12:51:06.773546,0
2026-03-06 12:51:06.874733,0
2026-03-06 12:51:06.975902,0
2026-03-06 12:51:07.076833,0
2026-03-06 12:51:07.178016,0
2026-03-06 12:51:07.279139,0
2026-03-06 12:51:07.380004,0
2026-03-06 12:51:07.481071,0
2026-03-06 12:51:07.582123,0
2026-03-06 12:51:07.682694,0
