time,PT.Fuel_Downstream.channel_id
2026-03-06 12:32:16.529246,3
2026-03-06 12:32:16.630601,3
2026-03-06 12:32:16.731357,3
2026-03-06 12:32:16.832342,3
2026-03-06 12:32:16.933286,3
2026-03-06 12:32:17.034041,3
2026-03-06 12:32:17.135478,3
2026-03-06 12:32:17.236441,3
2026-03-06 12:32:17.337625,3
2026-03-06 12:32:17.438315,3
2026-03-06 12:32:17.539723,3
2026-03-06 12:32:17.640723,3
2026-03-06 12:32:17.741461,3
2026-03-06 12:32:17.842625,3
2026-03-06 12:32:17.943379,3
2026-03-06 12:32:18.044162,3
2026-03-06 12:32:18.144915,3
2026-03-06 12:32:18.245959,3
2026-03-06 12:32:18.346935,3
2026-03-06 12:32:18.448024,3
2026-03-06 12:32:18.549121,3
2026-03-06 12:32:18.650573,3
2026-03-06 12:32:18.751839,3
2026-03-06 12:32:18.852611,3
2026-03-06 12:32:18.953848,3
2026-03-06 12:32:19.054995,3
2026-03-06 12:32:19.156527,3
2026-03-06 12:32:19.257828,3
2026-03-06 12:32:19.359021,3
2026-03-06 12:32:19.459838,3
2026-03-06 12:32:19.560926,3
2026-03-06 12:32:19.661646,3
2026-03-06 12:32:19.762352,3
2026-03-06 12:32:19.86387,3
2026-03-06 12:32:19.964271,3
2026-03-06 12:32:20.065857,3
2026-03-06 12:32:20.166379,3
2026-03-06 12:32:20.267227,3
2026-03-06 12:32:20.368437,3
2026-03-06 12:32:20.468976,3
2026-03-06 12:32:20.570225,3
2026-03-06 12:32:20.671515,3
2026-03-06 12:32:20.772927,3
2026-03-06 12:32:20.873984,3
2026-03-06 12:32:20.974907,3
2026-03-06 12:32:21.076317,3
2026-03-06 12:32:21.17777,3
2026-03-06 12:32:21.278379,3
2026-03-06 12:32:21.379877,3
2026-03-06 12:32:21.481743,3
2026-03-06 12:32:21.582863,3
2026-03-06 12:32:21.683935,3
2026-03-06 12:32:21.784944,3
2026-03-06 12:32:21.885989,3
2026-03-06 12:32:21.987573,3
2026-03-06 12:32:22.088449,3
2026-03-06 12:32:22.189285,3
2026-03-06 12:32:22.290149,3
2026-03-06 12:32:22.391492,3
2026-03-06 12:32:22.492592,3
2026-03-06 12:32:22.593807,3
2026-03-06 12:32:22.694774,3
2026-03-06 12:32:22.795657,3
2026-03-06 12:32:22.897077,3
2026-03-06 12:32:22.998207,3
2026-03-06 12:32:23.099,3
2026-03-06 12:32:23.200528,3
2026-03-06 12:32:23.30133,3
2026-03-06 12:32:23.402159,3
2026-03-06 12:32:23.503334,3
2026-03-06 12:32:23.604316,3
2026-03-06 12:32:23.705586,3
2026-03-06 12:32:23.806537,3
2026-03-06 12:32:23.907552,3
2026-03-06 12:32:24.008643,3
2026-03-06 12:32:24.110093,3
2026-03-06 12:32:24.210855,3
2026-03-06 12:32:24.311737,3
2026-03-06 12:32:24.412801,3
2026-03-06 12:32:24.513622,3
2026-03-06 12:32:24.614784,3
2026-03-06 12:32:24.715345,3
2026-03-06 12:32:24.816172,3
2026-03-06 12:32:24.917186,3
2026-03-06 12:32:25.018255,3
2026-03-06 12:32:25.118892,3
2026-03-06 12:32:25.219938,3
2026-03-06 12:32:25.321018,3
2026-03-06 12:32:25.422152,3
2026-03-06 12:32:25.52304,3
2026-03-06 12:32:25.62419,3
2026-03-06 12:32:25.725072,3
2026-03-06 12:32:25.826129,3
2026-03-06 12:32:25.92707,3
2026-03-06 12:32:26.028405,3
2026-03-06 12:32:26.129068,3
2026-03-06 12:32:26.230053,3
2026-03-06 12:32:26.331532,3
2026-03-06 12:32:26.432717,3
2026-03-06 12:32:26.533705,3
2026-03-06 12:32:26.634924,3
2026-03-06 12:32:26.735903,3
2026-03-06 12:32:26.836861,3
2026-03-06 12:32:26.938162,3
2026-03-06 12:32:27.038665,3
2026-03-06 12:32:27.139707,3
2026-03-06 12:32:27.240661,3
2026-03-06 12:32:27.341577,3
2026-03-06 12:32:27.442363,3
2026-03-06 12:32:27.543578,3
2026-03-06 12:32:27.645652,3
2026-03-06 12:32:27.746659,3
2026-03-06 12:32:27.847498,3
2026-03-06 12:32:27.948328,3
2026-03-06 12:32:28.049632,3
2026-03-06 12:32:28.150324,3
2026-03-06 12:32:28.25145,3
2026-03-06 12:32:28.352414,3
2026-03-06 12:32:28.453681,3
2026-03-06 12:32:28.555541,3
2026-03-06 12:32:28.655603,3
2026-03-06 12:32:28.756552,3
2026-03-06 12:32:28.857609,3
2026-03-06 12:32:28.958579,3
2026-03-06 12:32:29.059779,3
2026-03-06 12:32:29.16058,3
2026-03-06 12:32:29.261628,3
2026-03-06 12:32:29.363085,3
2026-03-06 12:32:29.464317,3
2026-03-06 12:32:29.56548,3
2026-03-06 12:32:29.666439,3
2026-03-06 12:32:29.767167,3
2026-03-06 12:32:29.868506,3
2026-03-06 12:32:29.968977,3
2026-03-06 12:32:30.069776,3
2026-03-06 12:32:30.17057,3
2026-03-06 12:32:30.271884,3
2026-03-06 12:32:30.373127,3
2026-03-06 12:32:30.474094,3
2026-03-06 12:32:30.575248,3
2026-03-06 12:32:30.675853,3
2026-03-06 12:32:30.776949,3
2026-03-06 12:32:30.877257,3
2026-03-06 12:32:30.978216,3
2026-03-06 12:32:31.079478,3
2026-03-06 12:32:31.181138,3
2026-03-06 12:32:31.282671,3
2026-03-06 12:32:31.383527,3
2026-03-06 12:32:31.485001,3
2026-03-06 12:32:31.585921,3
2026-03-06 12:32:31.687226,3
2026-03-06 12:32:31.787929,3
2026-03-06 12:32:31.888739,3
2026-03-06 12:32:31.989688,3
2026-03-06 12:32:32.090532,3
2026-03-06 12:32:32.191602,3
2026-03-06 12:32:32.292275,3
2026-03-06 12:32:32.393461,3
2026-03-06 12:32:32.494441,3
2026-03-06 12:32:32.595894,3
2026-03-06 12:32:32.696641,3
2026-03-06 12:32:32.797336,3
2026-03-06 12:32:32.898496,3
2026-03-06 12:32:32.99924,3
2026-03-06 12:32:33.100106,3
2026-03-06 12:32:33.201113,3
2026-03-06 12:32:33.301795,3
2026-03-06 12:32:33.402636,3
2026-03-06 12:32:33.50364,3
2026-03-06 12:32:33.60457,3
2026-03-06 12:32:33.705683,3
2026-03-06 12:32:33.807307,3
2026-03-06 12:32:33.908607,3
2026-03-06 12:32:34.009272,3
2026-03-06 12:32:34.110237,3
2026-03-06 12:32:34.211353,3
2026-03-06 12:32:34.312422,3
2026-03-06 12:32:34.41383,3
2026-03-06 12:32:34.515084,3
2026-03-06 12:32:34.616832,3
2026-03-06 12:32:34.71811,3
2026-03-06 12:32:34.819246,3
2026-03-06 12:32:34.920449,3
2026-03-06 12:32:35.021643,3
2026-03-06 12:32:35.122323,3
2026-03-06 12:32:35.223668,3
2026-03-06 12:32:35.324496,3
2026-03-06 12:32:35.425384,3
2026-03-06 12:32:35.526915,3
2026-03-06 12:32:35.627346,3
2026-03-06 12:32:35.728331,3
2026-03-06 12:32:35.829578,3
2026-03-06 12:32:35.930503,3
2026-03-06 12:32:36.031985,3
2026-03-06 12:32:36.133408,3
2026-03-06 12:32:36.234531,3
2026-03-06 12:32:36.335465,3
2026-03-06 12:32:36.436411,3
2026-03-06 12:32:36.536921,3
2026-03-06 12:32:36.637956,3
2026-03-06 12:32:36.738806,3
2026-03-06 12:32:36.840123,3
2026-03-06 12:32:36.940798,3
2026-03-06 12:32:37.041703,3
2026-03-06 12:32:37.142639,3
2026-03-06 12:32:37.243925,3
2026-03-06 12:32:37.345104,3
2026-03-06 12:32:37.446233,3
2026-03-06 12:32:37.54764,3
2026-03-06 12:32:37.648642,3
2026-03-06 12:32:37.750228,3
2026-03-06 12:32:37.851336,3
2026-03-06 12:32:37.952409,3
2026-03-06 12:32:38.05283,3
2026-03-06 12:32:38.153901,3
2026-03-06 12:32:38.25486,3
2026-03-06 12:32:38.356379,3
2026-03-06 12:32:38.456842,3
2026-03-06 12:32:38.55778,3
2026-03-06 12:32:38.658762,3
2026-03-06 12:32:38.760079,3
2026-03-06 12:32:38.860632,3
2026-03-06 12:32:38.961943,3
2026-03-06 12:32:39.06235,3
2026-03-06 12:32:39.163327,3
2026-03-06 12:32:39.263816,3
2026-03-06 12:32:39.36454,3
2026-03-06 12:32:39.465466,3
2026-03-06 12:32:39.566349,3
2026-03-06 12:32:39.667714,3
2026-03-06 12:32:39.76837,3
2026-03-06 12:32:39.869407,3
2026-03-06 12:32:39.970392,3
2026-03-06 12:32:40.071297,3
2026-03-06 12:32:40.17245,3
2026-03-06 12:32:40.272697,3
2026-03-06 12:32:40.374143,3
2026-03-06 12:32:40.475227,3
2026-03-06 12:32:40.576062,3
2026-03-06 12:32:40.677355,3
2026-03-06 12:32:40.778207,3
2026-03-06 12:32:40.879041,3
2026-03-06 12:32:40.979917,3
2026-03-06 12:32:41.080903,3
2026-03-06 12:32:41.182271,3
2026-03-06 12:32:41.282912,3
2026-03-06 12:32:41.38369,3
2026-03-06 12:32:41.484391,3
2026-03-06 12:32:41.584866,3
2026-03-06 12:32:41.685744,3
2026-03-06 12:32:41.786843,3
2026-03-06 12:32:41.887764,3
2026-03-06 12:32:41.989356,3
2026-03-06 12:32:42.090218,3
2026-03-06 12:32:42.191654,3
2026-03-06 12:32:42.292572,3
2026-03-06 12:32:42.394089,3
2026-03-06 12:32:42.494915,3
2026-03-06 12:32:42.596277,3
2026-03-06 12:32:42.697126,3
2026-03-06 12:32:42.798139,3
2026-03-06 12:32:42.898802,3
2026-03-06 12:32:43.000441,3
2026-03-06 12:32:43.101303,3
2026-03-06 12:32:43.20294,3
2026-03-06 12:32:43.303715,3
2026-03-06 12:32:43.405436,3
2026-03-06 12:32:43.506489,3
2026-03-06 12:32:43.607666,3
2026-03-06 12:32:43.708255,3
2026-03-06 12:32:43.809251,3
2026-03-06 12:32:43.909329,3
2026-03-06 12:32:44.010316,3
2026-03-06 12:32:44.110842,3
2026-03-06 12:32:44.211211,3
2026-03-06 12:32:44.312759,3
2026-03-06 12:32:44.412937,3
2026-03-06 12:32:44.514497,3
2026-03-06 12:32:44.615914,3
2026-03-06 12:32:44.716964,3
2026-03-06 12:32:44.817538,3
2026-03-06 12:32:44.91908,3
2026-03-06 12:32:45.019691,3
2026-03-06 12:32:45.120633,3
2026-03-06 12:32:45.221419,3
2026-03-06 12:32:45.321967,3
2026-03-06 12:32:45.423316,3
2026-03-06 12:32:45.525424,3
2026-03-06 12:32:45.626371,3
2026-03-06 12:32:45.727966,3
2026-03-06 12:32:45.829031,3
2026-03-06 12:32:45.930176,3
2026-03-06 12:32:46.031738,3
2026-03-06 12:32:46.132533,3
2026-03-06 12:32:46.233686,3
2026-03-06 12:32:46.334501,3
2026-03-06 12:32:46.435491,3
2026-03-06 12:32:46.536687,3
2026-03-06 12:32:46.638729,3
2026-03-06 12:32:46.739771,3
2026-03-06 12:32:46.840987,3
2026-03-06 12:32:46.941963,3
2026-03-06 12:32:47.043277,3
2026-03-06 12:32:47.144535,3
2026-03-06 12:32:47.244954,3
2026-03-06 12:32:47.346756,3
2026-03-06 12:32:47.447741,3
2026-03-06 12:32:47.549164,3
2026-03-06 12:32:47.650205,3
2026-03-06 12:32:47.751442,3
2026-03-06 12:32:47.852735,3
2026-03-06 12:32:47.953701,3
2026-03-06 12:32:48.054688,3
2026-03-06 12:32:48.155891,3
2026-03-06 12:32:48.256712,3
2026-03-06 12:32:48.358224,3
2026-03-06 12:32:48.458856,3
2026-03-06 12:32:48.560078,3
2026-03-06 12:32:48.66131,3
2026-03-06 12:32:48.76243,3
2026-03-06 12:32:48.863935,3
2026-03-06 12:32:48.965,3
2026-03-06 12:32:49.066904,3
2026-03-06 12:32:49.168788,3
2026-03-06 12:32:49.269767,3
2026-03-06 12:32:49.37091,3
2026-03-06 12:32:49.471385,3
2026-03-06 12:32:49.574497,3
2026-03-06 12:32:49.674199,3
2026-03-06 12:32:49.775168,3
2026-03-06 12:32:49.87689,3
2026-03-06 12:32:49.978082,3
2026-03-06 12:32:50.078906,3
2026-03-06 12:32:50.179728,3
2026-03-06 12:32:50.280729,3
2026-03-06 12:32:50.381772,3
2026-03-06 12:32:50.48248,3
2026-03-06 12:32:50.583752,3
2026-03-06 12:32:50.683903,3
2026-03-06 12:32:50.784984,3
2026-03-06 12:32:50.885219,3
2026-03-06 12:32:50.986255,3
2026-03-06 12:32:51.087543,3
2026-03-06 12:32:51.188219,3
2026-03-06 12:32:51.28911,3
2026-03-06 12:32:51.390314,3
2026-03-06 12:32:51.491039,3
2026-03-06 12:32:51.592925,3
2026-03-06 12:32:51.693117,3
2026-03-06 12:32:51.79402,3
2026-03-06 12:32:51.895038,3
2026-03-06 12:32:51.996175,3
2026-03-06 12:32:52.096674,3
2026-03-06 12:32:52.197511,3
2026-03-06 12:32:52.298306,3
2026-03-06 12:32:52.39862,3
2026-03-06 12:32:52.49983,3
2026-03-06 12:32:52.601096,3
2026-03-06 12:32:52.701433,3
2026-03-06 12:32:52.8022,3
2026-03-06 12:32:52.903234,3
2026-03-06 12:32:53.004264,3
2026-03-06 12:32:53.105705,3
2026-03-06 12:32:53.206437,3
2026-03-06 12:32:53.307199,3
2026-03-06 12:32:53.408279,3
2026-03-06 12:32:53.509467,3
2026-03-06 12:32:53.611065,3
2026-03-06 12:32:53.711143,3
2026-03-06 12:32:53.812408,3
2026-03-06 12:32:53.913504,3
2026-03-06 12:32:54.014838,3
2026-03-06 12:32:54.115357,3
2026-03-06 12:32:54.216412,3
2026-03-06 12:32:54.317677,3
2026-03-06 12:32:54.418473,3
2026-03-06 12:32:54.51906,3
2026-03-06 12:32:54.621204,3
2026-03-06 12:32:54.721343,3
2026-03-06 12:32:54.822601,3
2026-03-06 12:32:54.92326,3
2026-03-06 12:32:55.024661,3
2026-03-06 12:32:55.12567,3
2026-03-06 12:32:55.22632,3
2026-03-06 12:32:55.32779,3
2026-03-06 12:32:55.428831,3
2026-03-06 12:32:55.529688,3
2026-03-06 12:32:55.630868,3
2026-03-06 12:32:55.732186,3
2026-03-06 12:32:55.833349,3
2026-03-06 12:32:55.934688,3
2026-03-06 12:32:56.035468,3
2026-03-06 12:32:56.13684,3
2026-03-06 12:32:56.237083,3
2026-03-06 12:32:56.338217,3
2026-03-06 12:32:56.439414,3
2026-03-06 12:32:56.540236,3
2026-03-06 12:32:56.641474,3
2026-03-06 12:32:56.741942,3
2026-03-06 12:32:56.842877,3
2026-03-06 12:32:56.943278,3
2026-03-06 12:32:57.044484,3
2026-03-06 12:32:57.146031,3
2026-03-06 12:32:57.247305,3
2026-03-06 12:32:57.3486,3
2026-03-06 12:32:57.449985,3
2026-03-06 12:32:57.550534,3
2026-03-06 12:32:57.651701,3
2026-03-06 12:32:57.75271,3
2026-03-06 12:32:57.85382,3
2026-03-06 12:32:57.954271,3
2026-03-06 12:32:58.055628,3
2026-03-06 12:32:58.156823,3
2026-03-06 12:32:58.258209,3
2026-03-06 12:32:58.358923,3
2026-03-06 12:32:58.459864,3
2026-03-06 12:32:58.560834,3
2026-03-06 12:32:58.661749,3
2026-03-06 12:32:58.762315,3
2026-03-06 12:32:58.863326,3
2026-03-06 12:32:58.964157,3
2026-03-06 12:32:59.065619,3
2026-03-06 12:32:59.166334,3
2026-03-06 12:32:59.267378,3
2026-03-06 12:32:59.368623,3
2026-03-06 12:32:59.46945,3
2026-03-06 12:32:59.570012,3
2026-03-06 12:32:59.671193,3
2026-03-06 12:32:59.772052,3
2026-03-06 12:32:59.872528,3
2026-03-06 12:32:59.974017,3
2026-03-06 12:33:00.075187,3
2026-03-06 12:33:00.176376,3
2026-03-06 12:33:00.277367,3
2026-03-06 12:33:00.378441,3
2026-03-06 12:33:00.479674,3
