time,PT.Ox_Downstream.raw_adc_counts
2026-03-06 13:41:47.816543,333108679
2026-03-06 13:41:47.918183,332222388
2026-03-06 13:41:48.019043,331363879
2026-03-06 13:41:48.120006,330522731
2026-03-06 13:41:48.221526,329720931
2026-03-06 13:41:48.322732,328938508
2026-03-06 13:41:48.423752,328185882
2026-03-06 13:41:48.524938,327474108
2026-03-06 13:41:48.625938,326780717
2026-03-06 13:41:48.726545,326123960
2026-03-06 13:41:48.827534,325490484
2026-03-06 13:41:48.928322,324892165
2026-03-06 13:41:49.029376,324334191
2026-03-06 13:41:49.130354,323799466
2026-03-06 13:41:49.231359,323305777
2026-03-06 13:41:49.332012,322836735
2026-03-06 13:41:49.432874,322405894
2026-03-06 13:41:49.533996,322005863
2026-03-06 13:41:49.634901,321653689
2026-03-06 13:41:49.735486,321325057
2026-03-06 13:41:49.836232,321028102
2026-03-06 13:41:49.936964,320772686
2026-03-06 13:41:50.038212,320556166
2026-03-06 13:41:50.13874,320369536
2026-03-06 13:41:50.239929,320223090
2026-03-06 13:41:50.341153,320115893
2026-03-06 13:41:50.441653,320043049
2026-03-06 13:41:50.542929,320001901
2026-03-06 13:41:50.643767,320000650
2026-03-06 13:41:50.744416,320045218
2026-03-06 13:41:50.845302,320115478
2026-03-06 13:41:50.946083,320225939
2026-03-06 13:41:51.047334,320369971
2026-03-06 13:41:51.147965,320550414
2026-03-06 13:41:51.249148,320766652
2026-03-06 13:41:51.35025,321022500
2026-03-06 13:41:51.451267,321312315
2026-03-06 13:41:51.552726,321638849
2026-03-06 13:41:51.653278,322001843
2026-03-06 13:41:51.754321,322400013
2026-03-06 13:41:51.855605,322826352
2026-03-06 13:41:51.95652,323286239
2026-03-06 13:41:52.057666,323786225
2026-03-06 13:41:52.158579,324322402
2026-03-06 13:41:52.259862,324885812
2026-03-06 13:41:52.360558,325482383
2026-03-06 13:41:52.46131,326107684
2026-03-06 13:41:52.562357,326763572
2026-03-06 13:41:52.663176,327457755
2026-03-06 13:41:52.764316,328172843
2026-03-06 13:41:52.864895,328921126
2026-03-06 13:41:52.966095,329703352
2026-03-06 13:41:53.066902,330503813
2026-03-06 13:41:53.167684,331332886
2026-03-06 13:41:53.268495,332187503
2026-03-06 13:41:53.370035,333079301
2026-03-06 13:41:53.471103,333989538
2026-03-06 13:41:53.572016,334919949
2026-03-06 13:41:53.673139,335878592
2026-03-06 13:41:53.774001,336851894
2026-03-06 13:41:53.874804,337854030
2026-03-06 13:41:53.975649,338862288
2026-03-06 13:41:54.076124,339905184
2026-03-06 13:41:54.177016,340959379
2026-03-06 13:41:54.278304,342029225
2026-03-06 13:41:54.378757,343115694
2026-03-06 13:41:54.479723,344217960
2026-03-06 13:41:54.58039,345336480
2026-03-06 13:41:54.68131,346471767
2026-03-06 13:41:54.782025,347622750
2026-03-06 13:41:54.883308,348785542
2026-03-06 13:41:54.984978,349948562
2026-03-06 13:41:55.085487,351130958
2026-03-06 13:41:55.186009,352311025
2026-03-06 13:41:55.28703,353507718
2026-03-06 13:41:55.388001,354699330
2026-03-06 13:41:55.489067,355901447
2026-03-06 13:41:55.589692,357112866
2026-03-06 13:41:55.690867,358317949
2026-03-06 13:41:55.792193,359536790
2026-03-06 13:41:55.893049,360742572
2026-03-06 13:41:55.994116,361955690
2026-03-06 13:41:56.095728,363170502
2026-03-06 13:41:56.196475,364381468
2026-03-06 13:41:56.297565,365582654
2026-03-06 13:41:56.398468,366773194
2026-03-06 13:41:56.499479,367962944
2026-03-06 13:41:56.600847,369150788
2026-03-06 13:41:56.701936,370330171
2026-03-06 13:41:56.802679,371489680
2026-03-06 13:41:56.903435,372651115
2026-03-06 13:41:57.004553,373792137
2026-03-06 13:41:57.105348,374924574
2026-03-06 13:41:57.206462,376043718
2026-03-06 13:41:57.307151,377136156
2026-03-06 13:41:57.408179,378227768
2026-03-06 13:41:57.509045,379300073
2026-03-06 13:41:57.609929,380349325
2026-03-06 13:41:57.713524,381403584
2026-03-06 13:41:57.820001,382438194
2026-03-06 13:41:57.91865,383439390
2026-03-06 13:41:58.019276,384408590
2026-03-06 13:41:58.120463,385358211
2026-03-06 13:41:58.222632,386298125
2026-03-06 13:41:58.323448,387201926
2026-03-06 13:41:58.42421,388070664
2026-03-06 13:41:58.524761,388925496
2026-03-06 13:41:58.625755,389738872
2026-03-06 13:41:58.726688,390534644
2026-03-06 13:41:58.827264,391306005
2026-03-06 13:41:58.927917,392044762
2026-03-06 13:41:59.028857,392750817
2026-03-06 13:41:59.129688,393428929
2026-03-06 13:41:59.230462,394082486
2026-03-06 13:41:59.33139,394704008
2026-03-06 13:41:59.432365,395287174
2026-03-06 13:41:59.532875,395834561
2026-03-06 13:41:59.634015,396354941
2026-03-06 13:41:59.734451,396843303
2026-03-06 13:41:59.835598,397296894
2026-03-06 13:41:59.936428,397722867
2026-03-06 13:42:00.037105,398100954
2026-03-06 13:42:00.137959,398460273
2026-03-06 13:42:00.239274,398771022
2026-03-06 13:42:00.340379,399052961
2026-03-06 13:42:00.441419,399294508
2026-03-06 13:42:00.542074,399501256
2026-03-06 13:42:00.64307,399677794
2026-03-06 13:42:00.743408,399815198
2026-03-06 13:42:00.844606,399911623
2026-03-06 13:42:00.945127,399973234
2026-03-06 13:42:01.046028,400000536
2026-03-06 13:42:01.146385,399990215
2026-03-06 13:42:01.247049,399944814
2026-03-06 13:42:01.348589,399859002
2026-03-06 13:42:01.448614,399735104
2026-03-06 13:42:01.549376,399586087
2026-03-06 13:42:01.650919,399383637
2026-03-06 13:42:01.751753,399160798
2026-03-06 13:42:01.853635,398889176
2026-03-06 13:42:01.954521,398593591
2026-03-06 13:42:02.055335,398256832
2026-03-06 13:42:02.156133,397879545
2026-03-06 13:42:02.256822,397480750
2026-03-06 13:42:02.357699,397035244
2026-03-06 13:42:02.459125,396564405
2026-03-06 13:42:02.559832,396054113
2026-03-06 13:42:02.661648,395514255
2026-03-06 13:42:02.762717,394932425
2026-03-06 13:42:02.863879,394325846
2026-03-06 13:42:02.965469,393685641
2026-03-06 13:42:03.066515,393015735
2026-03-06 13:42:03.167008,392321410
2026-03-06 13:42:03.26869,391588572
2026-03-06 13:42:03.369476,390829559
2026-03-06 13:42:03.470104,390051012
2026-03-06 13:42:03.571376,389228240
2026-03-06 13:42:03.672243,388387443
2026-03-06 13:42:03.773242,387527472
2026-03-06 13:42:03.874004,386636203
2026-03-06 13:42:03.974191,385725280
2026-03-06 13:42:04.075157,384785030
2026-03-06 13:42:04.176165,383831307
2026-03-06 13:42:04.27687,382848830
2026-03-06 13:42:04.377719,381840586
2026-03-06 13:42:04.479473,380813357
2026-03-06 13:42:04.579273,379771472
2026-03-06 13:42:04.680826,378710153
2026-03-06 13:42:04.781324,377631453
2026-03-06 13:42:04.882592,376531326
2026-03-06 13:42:04.984057,375422156
2026-03-06 13:42:05.0851,374293090
2026-03-06 13:42:05.185813,373154460
2026-03-06 13:42:05.286604,372006298
2026-03-06 13:42:05.387385,370849097
2026-03-06 13:42:05.489146,369676404
2026-03-06 13:42:05.58921,368495328
2026-03-06 13:42:05.690285,367314854
2026-03-06 13:42:05.791116,366120705
2026-03-06 13:42:05.892157,364918647
2026-03-06 13:42:05.9931,363714015
2026-03-06 13:42:06.093642,362506691
2026-03-06 13:42:06.195095,361296998
2026-03-06 13:42:06.295951,360086805
2026-03-06 13:42:06.396749,358871666
2026-03-06 13:42:06.497856,357661974
2026-03-06 13:42:06.598997,356451360
2026-03-06 13:42:06.700213,355241927
2026-03-06 13:42:06.801204,354038809
2026-03-06 13:42:06.902066,352851655
2026-03-06 13:42:07.002771,351661161
2026-03-06 13:42:07.10407,350475546
2026-03-06 13:42:07.205244,349309263
2026-03-06 13:42:07.305934,348143139
2026-03-06 13:42:07.406838,347001366
2026-03-06 13:42:07.507764,345859083
2026-03-06 13:42:07.608613,344724849
2026-03-06 13:42:07.709949,343617319
2026-03-06 13:42:07.811125,342511508
2026-03-06 13:42:07.912135,341431143
2026-03-06 13:42:08.012731,340367041
2026-03-06 13:42:08.114065,339317758
2026-03-06 13:42:08.215357,338289228
2026-03-06 13:42:08.316572,337280070
2026-03-06 13:42:08.417142,336292758
2026-03-06 13:42:08.517719,335329515
2026-03-06 13:42:08.618692,334391647
2026-03-06 13:42:08.719657,333471875
2026-03-06 13:42:08.820798,332583528
2026-03-06 13:42:08.921672,331707182
2026-03-06 13:42:09.023149,330867245
2026-03-06 13:42:09.123822,330048270
2026-03-06 13:42:09.225708,329253557
2026-03-06 13:42:09.327286,328486758
2026-03-06 13:42:09.428311,327756105
2026-03-06 13:42:09.529134,327053039
2026-03-06 13:42:09.629808,326381156
2026-03-06 13:42:09.731014,325738768
2026-03-06 13:42:09.831679,325132849
2026-03-06 13:42:09.932674,324559852
2026-03-06 13:42:10.033241,324009759
2026-03-06 13:42:10.134865,323501187
2026-03-06 13:42:10.23556,323017869
2026-03-06 13:42:10.336938,322574841
2026-03-06 13:42:10.437982,322164874
2026-03-06 13:42:10.538933,321787701
2026-03-06 13:42:10.640198,321443808
2026-03-06 13:42:10.740713,321141256
2026-03-06 13:42:10.842112,320868234
2026-03-06 13:42:10.942196,320636436
2026-03-06 13:42:11.043218,320437056
2026-03-06 13:42:11.144339,320281465
2026-03-06 13:42:11.24546,320155274
2026-03-06 13:42:11.346081,320063465
2026-03-06 13:42:11.447428,320018545
2026-03-06 13:42:11.548293,320000367
2026-03-06 13:42:11.649043,320023786
2026-03-06 13:42:11.750051,320082247
2026-03-06 13:42:11.851261,320171507
2026-03-06 13:42:11.951956,320303277
2026-03-06 13:42:12.052578,320475477
2026-03-06 13:42:12.154017,320675302
2026-03-06 13:42:12.254889,320920771
2026-03-06 13:42:12.355973,321196285
2026-03-06 13:42:12.456995,321507006
2026-03-06 13:42:12.557303,321848208
2026-03-06 13:42:12.658183,322231341
2026-03-06 13:42:12.759109,322652002
2026-03-06 13:42:12.85969,323102031
2026-03-06 13:42:12.960821,323586032
2026-03-06 13:42:13.061426,324105366
2026-03-06 13:42:13.162456,324653514
2026-03-06 13:42:13.263328,325238596
2026-03-06 13:42:13.364434,325846031
2026-03-06 13:42:13.465578,326495589
2026-03-06 13:42:13.566128,327177371
2026-03-06 13:42:13.667533,327881888
2026-03-06 13:42:13.769056,328623295
2026-03-06 13:42:13.869967,329393260
2026-03-06 13:42:13.970758,330181740
2026-03-06 13:42:14.072072,331002102
2026-03-06 13:42:14.172978,331856770
2026-03-06 13:42:14.274342,332724519
2026-03-06 13:42:14.375682,333629696
2026-03-06 13:42:14.476146,334549962
2026-03-06 13:42:14.576969,335490704
2026-03-06 13:42:14.677528,336457886
2026-03-06 13:42:14.77879,337450602
2026-03-06 13:42:14.879928,338466672
2026-03-06 13:42:14.980835,339500154
2026-03-06 13:42:15.082146,340545805
2026-03-06 13:42:15.183262,341613253
2026-03-06 13:42:15.284696,342703638
2026-03-06 13:42:15.385091,343807097
2026-03-06 13:42:15.486086,344920402
2026-03-06 13:42:15.587814,346051788
2026-03-06 13:42:15.688721,347197666
2026-03-06 13:42:15.789738,348341561
2026-03-06 13:42:15.89087,349507523
2026-03-06 13:42:15.99154,350686894
2026-03-06 13:42:16.092452,351864345
2026-03-06 13:42:16.193239,353054074
2026-03-06 13:42:16.293955,354255468
2026-03-06 13:42:16.395526,355452946
2026-03-06 13:42:16.496267,356655828
2026-03-06 13:42:16.596953,357869750
2026-03-06 13:42:16.698368,359077786
2026-03-06 13:42:16.799331,360287113
2026-03-06 13:42:16.900161,361498825
2026-03-06 13:42:17.001678,362718110
2026-03-06 13:42:17.102233,363920389
2026-03-06 13:42:17.203312,365126608
2026-03-06 13:42:17.304388,366323173
2026-03-06 13:42:17.404915,367520337
2026-03-06 13:42:17.506452,368708519
2026-03-06 13:42:17.607491,369880335
2026-03-06 13:42:17.708564,371061260
2026-03-06 13:42:17.810209,372218575
2026-03-06 13:42:17.911265,373379121
2026-03-06 13:42:18.0125,374505178
2026-03-06 13:42:18.11323,375629018
2026-03-06 13:42:18.213935,376740209
2026-03-06 13:42:18.314862,377827007
2026-03-06 13:42:18.415363,378898796
2026-03-06 13:42:18.516028,379956488
2026-03-06 13:42:18.616994,380992746
2026-03-06 13:42:18.717641,382015892
2026-03-06 13:42:18.818147,383013137
2026-03-06 13:42:18.919062,383994825
2026-03-06 13:42:19.02027,384954432
2026-03-06 13:42:19.121257,385886559
2026-03-06 13:42:19.22212,386799165
2026-03-06 13:42:19.323684,387684290
2026-03-06 13:42:19.424179,388550283
2026-03-06 13:42:19.525788,389382628
2026-03-06 13:42:19.626474,390198848
2026-03-06 13:42:19.727147,390975487
2026-03-06 13:42:19.827959,391724999
2026-03-06 13:42:19.928941,392447687
2026-03-06 13:42:20.029736,393139306
2026-03-06 13:42:20.130555,393802814
2026-03-06 13:42:20.231627,394436052
2026-03-06 13:42:20.332564,395038510
2026-03-06 13:42:20.433735,395605728
2026-03-06 13:42:20.534533,396134847
2026-03-06 13:42:20.635396,396639851
2026-03-06 13:42:20.736139,397113818
2026-03-06 13:42:20.837651,397551588
2026-03-06 13:42:20.937976,397950253
2026-03-06 13:42:21.039382,398311852
2026-03-06 13:42:21.139716,398640962
2026-03-06 13:42:21.241078,398938082
2026-03-06 13:42:21.341968,399191959
2026-03-06 13:42:21.442549,399416126
2026-03-06 13:42:21.543705,399602481
2026-03-06 13:42:21.644453,399761341
2026-03-06 13:42:21.745592,399871404
2026-03-06 13:42:21.845977,399948025
2026-03-06 13:42:21.946834,399995769
2026-03-06 13:42:22.047937,399997911
2026-03-06 13:42:22.14893,399966512
2026-03-06 13:42:22.249884,399901902
2026-03-06 13:42:22.350604,399791365
2026-03-06 13:42:22.451536,399655399
2026-03-06 13:42:22.552638,399471906
2026-03-06 13:42:22.654184,399259590
2026-03-06 13:42:22.754024,399007303
2026-03-06 13:42:22.855,398728258
2026-03-06 13:42:22.955976,398404090
2026-03-06 13:42:23.056484,398045897
2026-03-06 13:42:23.157759,397660807
2026-03-06 13:42:23.258159,397236104
2026-03-06 13:42:23.359339,396775301
2026-03-06 13:42:23.460485,396274236
2026-03-06 13:42:23.56115,395748037
2026-03-06 13:42:23.661931,395189352
2026-03-06 13:42:23.762819,394597289
2026-03-06 13:42:23.863715,393972197
2026-03-06 13:42:23.964694,393327157
2026-03-06 13:42:24.065613,392636210
2026-03-06 13:42:24.166766,391928264
2026-03-06 13:42:24.267648,391180386
2026-03-06 13:42:24.368537,390407460
2026-03-06 13:42:24.46957,389606531
2026-03-06 13:42:24.570537,388776846
2026-03-06 13:42:24.671823,387920467
2026-03-06 13:42:24.772867,387037047
2026-03-06 13:42:24.874087,386122616
2026-03-06 13:42:24.975488,385200040
2026-03-06 13:42:25.076499,384244900
2026-03-06 13:42:25.177424,383272485
2026-03-06 13:42:25.277914,382277889
2026-03-06 13:42:25.379131,381266269
2026-03-06 13:42:25.479562,380231649
2026-03-06 13:42:25.580756,379174127
2026-03-06 13:42:25.68153,378104135
2026-03-06 13:42:25.782504,377019738
2026-03-06 13:42:25.883276,375915411
2026-03-06 13:42:25.984478,374786540
2026-03-06 13:42:26.085127,373663556
2026-03-06 13:42:26.1863,372511907
2026-03-06 13:42:26.28712,371357455
2026-03-06 13:42:26.38784,370192424
2026-03-06 13:42:26.488742,369019980
2026-03-06 13:42:26.589647,367836874
2026-03-06 13:42:26.690236,366646884
2026-03-06 13:42:26.790937,365455418
2026-03-06 13:42:26.892315,364248308
2026-03-06 13:42:26.993618,363038112
2026-03-06 13:42:27.094998,361823130
2026-03-06 13:42:27.195413,360618743
2026-03-06 13:42:27.296622,359407352
2026-03-06 13:42:27.397377,358194988
2026-03-06 13:42:27.498479,356982788
2026-03-06 13:42:27.599883,355776476
2026-03-06 13:42:27.70057,354569587
2026-03-06 13:42:27.801311,353375782
2026-03-06 13:42:27.901932,352191345
2026-03-06 13:42:28.002937,351010326
2026-03-06 13:42:28.10385,349834764
2026-03-06 13:42:28.204116,348672076
2026-03-06 13:42:28.3052,347517482
2026-03-06 13:42:28.405914,346373862
2026-03-06 13:42:28.506497,345243448
2026-03-06 13:42:28.607359,344126004
2026-03-06 13:42:28.708173,343021116
2026-03-06 13:42:28.809175,341933504
2026-03-06 13:42:28.909439,340862452
2026-03-06 13:42:29.010661,339809417
2026-03-06 13:42:29.111226,338781091
2026-03-06 13:42:29.212108,337761301
2026-03-06 13:42:29.312513,336773197
2026-03-06 13:42:29.413491,335791573
2026-03-06 13:42:29.514019,334838169
2026-03-06 13:42:29.61497,333911466
2026-03-06 13:42:29.716082,333007232
2026-03-06 13:42:29.8169,332124420
2026-03-06 13:42:29.917815,331274003
2026-03-06 13:42:30.018537,330442266
2026-03-06 13:42:30.119801,329641501
2026-03-06 13:42:30.220519,328865292
2026-03-06 13:42:30.320966,328117361
2026-03-06 13:42:30.422174,327406332
2026-03-06 13:42:30.523957,326709433
2026-03-06 13:42:30.624559,326058081
2026-03-06 13:42:30.725127,325435958
2026-03-06 13:42:30.826078,324837036
2026-03-06 13:42:30.927165,324281510
2026-03-06 13:42:31.02813,323749367
2026-03-06 13:42:31.128694,323259350
2026-03-06 13:42:31.230029,322793962
2026-03-06 13:42:31.331372,322365061
2026-03-06 13:42:31.432857,321971921
2026-03-06 13:42:31.534374,321611545
2026-03-06 13:42:31.635052,321289041
2026-03-06 13:42:31.736105,321001361
2026-03-06 13:42:31.83722,320748290
2026-03-06 13:42:31.937897,320533981
2026-03-06 13:42:32.038866,320350961
2026-03-06 13:42:32.140218,320215916
2026-03-06 13:42:32.240886,320105297
2026-03-06 13:42:32.342147,320032876
2026-03-06 13:42:32.442975,320002269
2026-03-06 13:42:32.544382,320010933
2026-03-06 13:42:32.645031,320048953
2026-03-06 13:42:32.745742,320121283
2026-03-06 13:42:32.846948,320240757
2026-03-06 13:42:32.947716,320392360
2026-03-06 13:42:33.048902,320576673
2026-03-06 13:42:33.149589,320799142
2026-03-06 13:42:33.250938,321059695
2026-03-06 13:42:33.351687,321355950
2026-03-06 13:42:33.453026,321678486
2026-03-06 13:42:33.554112,322046727
2026-03-06 13:42:33.655119,322445440
2026-03-06 13:42:33.755791,322884113
2026-03-06 13:42:33.856954,323350462
2026-03-06 13:42:33.9581,323851144
2026-03-06 13:42:34.059268,324386834
2026-03-06 13:42:34.160392,324958988
2026-03-06 13:42:34.261735,325563607
2026-03-06 13:42:34.362906,326192176
2026-03-06 13:42:34.46416,326858509
2026-03-06 13:42:34.565344,327558769
2026-03-06 13:42:34.666618,328282990
2026-03-06 13:42:34.76749,329034198
2026-03-06 13:42:34.868143,329815542
2026-03-06 13:42:34.968904,330617518
2026-03-06 13:42:35.069901,331448548
2026-03-06 13:42:35.170813,332314859
2026-03-06 13:42:35.271332,333203546
2026-03-06 13:42:35.372693,334110535
2026-03-06 13:42:35.473663,335053354
2026-03-06 13:42:35.574878,336004298
2026-03-06 13:42:35.676004,336991882
2026-03-06 13:42:35.776765,337990456
2026-03-06 13:42:35.877772,339014933
2026-03-06 13:42:35.979096,340054170
2026-03-06 13:42:36.079998,341115681
2026-03-06 13:42:36.180867,342187611
2026-03-06 13:42:36.282027,343285308
2026-03-06 13:42:36.382611,344390245
2026-03-06 13:42:36.483607,345515177
2026-03-06 13:42:36.584923,346652232
2026-03-06 13:42:36.686263,347805472
2026-03-06 13:42:36.78721,348966404
2026-03-06 13:42:36.888542,350133960
2026-03-06 13:42:36.989471,351309039
2026-03-06 13:42:37.089911,352493977
2026-03-06 13:42:37.19064,353688015
2026-03-06 13:42:37.291513,354887323
2026-03-06 13:42:37.392532,356089824
2026-03-06 13:42:37.493124,357298825
2026-03-06 13:42:37.594492,358504560
2026-03-06 13:42:37.695302,359716274
2026-03-06 13:42:37.796073,360927237
2026-03-06 13:42:37.896793,362134427
2026-03-06 13:42:37.998072,363348576
2026-03-06 13:42:38.098701,364552418
2026-03-06 13:42:38.199556,365744361
2026-03-06 13:42:38.300126,366945055
2026-03-06 13:42:38.401614,368137676
2026-03-06 13:42:38.502453,369313536
2026-03-06 13:42:38.603415,370483923
2026-03-06 13:42:38.703982,371656836
2026-03-06 13:42:38.804762,372799022
2026-03-06 13:42:38.906179,373942159
2026-03-06 13:42:39.006861,375071693
2026-03-06 13:42:39.107905,376186184
2026-03-06 13:42:39.208642,377291749
2026-03-06 13:42:39.309516,378371309
2026-03-06 13:42:39.410484,379436029
2026-03-06 13:42:39.511179,380488388
2026-03-06 13:42:39.612487,381517248
2026-03-06 13:42:39.71291,382527230
2026-03-06 13:42:39.813746,383516577
2026-03-06 13:42:39.91503,384486854
2026-03-06 13:42:40.016324,385440311
2026-03-06 13:42:40.117022,386355449
2026-03-06 13:42:40.218134,387261707
2026-03-06 13:42:40.319136,388136395
2026-03-06 13:42:40.419987,388981771
2026-03-06 13:42:40.520965,389802165
2026-03-06 13:42:40.622078,390591849
2026-03-06 13:42:40.723178,391364402
2026-03-06 13:42:40.823884,392102270
2026-03-06 13:42:40.925214,392814060
2026-03-06 13:42:41.025945,393488036
2026-03-06 13:42:41.127018,394136090
2026-03-06 13:42:41.22795,394749574
2026-03-06 13:42:41.329072,395333905
2026-03-06 13:42:41.429781,395885309
2026-03-06 13:42:41.531135,396402011
2026-03-06 13:42:41.631918,396894043
2026-03-06 13:42:41.733082,397338957
2026-03-06 13:42:41.834266,397759093
2026-03-06 13:42:41.934995,398140852
2026-03-06 13:42:42.03565,398493256
2026-03-06 13:42:42.136489,398805306
2026-03-06 13:42:42.238027,399081770
2026-03-06 13:42:42.339136,399322726
2026-03-06 13:42:42.43947,399524998
2026-03-06 13:42:42.540832,399687113
2026-03-06 13:42:42.642567,399821658
2026-03-06 13:42:42.742885,399917375
2026-03-06 13:42:42.843205,399976618
2026-03-06 13:42:42.943828,400000946
2026-03-06 13:42:43.04463,399980619
2026-03-06 13:42:43.145209,399931229
2026-03-06 13:42:43.246232,399846577
2026-03-06 13:42:43.347594,399726933
2026-03-06 13:42:43.448335,399565364
2026-03-06 13:42:43.549524,399370585
2026-03-06 13:42:43.650425,399137466
2026-03-06 13:42:43.751243,398864881
2026-03-06 13:42:43.852232,398556008
2026-03-06 13:42:43.953387,398222897
2026-03-06 13:42:44.054573,397840995
2026-03-06 13:42:44.155625,397436702
2026-03-06 13:42:44.256436,396989478
2026-03-06 13:42:44.357316,396512124
2026-03-06 13:42:44.458171,396002913
2026-03-06 13:42:44.559549,395458861
2026-03-06 13:42:44.660697,394878806
2026-03-06 13:42:44.761376,394263901
2026-03-06 13:42:44.86259,393630399
2026-03-06 13:42:44.963756,392958966
2026-03-06 13:42:45.063917,392256002
2026-03-06 13:42:45.165005,391528576
2026-03-06 13:42:45.265633,390770506
2026-03-06 13:42:45.36632,389980011
2026-03-06 13:42:45.467382,389166388
2026-03-06 13:42:45.568209,388327961
2026-03-06 13:42:45.669104,387454517
2026-03-06 13:42:45.770253,386558741
2026-03-06 13:42:45.87202,385636555
2026-03-06 13:42:45.972983,384690753
2026-03-06 13:42:46.073856,383733059
2026-03-06 13:42:46.174739,382748825
2026-03-06 13:42:46.275971,381739961
2026-03-06 13:42:46.376942,380707217
2026-03-06 13:42:46.477883,379663719
2026-03-06 13:42:46.578947,378596927
2026-03-06 13:42:46.679978,377517442
2026-03-06 13:42:46.780785,376419182
2026-03-06 13:42:46.882323,375309142
2026-03-06 13:42:46.98314,374180648
2026-03-06 13:42:47.08413,373036958
2026-03-06 13:42:47.185205,371888003
2026-03-06 13:42:47.285919,370730066
2026-03-06 13:42:47.387006,369557172
2026-03-06 13:42:47.488305,368376372
2026-03-06 13:42:47.588959,367189893
2026-03-06 13:42:47.689933,365989536
2026-03-06 13:42:47.790686,364791353
2026-03-06 13:42:47.891678,363586467
2026-03-06 13:42:47.9929,362379941
2026-03-06 13:42:48.093834,361168648
2026-03-06 13:42:48.194724,359953639
2026-03-06 13:42:48.295501,358747198
2026-03-06 13:42:48.39687,357535614
2026-03-06 13:42:48.497641,356326889
2026-03-06 13:42:48.598464,355120981
2026-03-06 13:42:48.699316,353925111
2026-03-06 13:42:48.800576,352728190
2026-03-06 13:42:48.902013,351537647
2026-03-06 13:42:49.002355,350359941
2026-03-06 13:42:49.103379,349184131
2026-03-06 13:42:49.204518,348018229
2026-03-06 13:42:49.305479,346877130
2026-03-06 13:42:49.406444,345738183
2026-03-06 13:42:49.507139,344607526
2026-03-06 13:42:49.608285,343500044
2026-03-06 13:42:49.709081,342405523
2026-03-06 13:42:49.810659,341322766
2026-03-06 13:42:49.912066,340255540
2026-03-06 13:42:50.01315,339204408
2026-03-06 13:42:50.113697,338181238
2026-03-06 13:42:50.214911,337180156
2026-03-06 13:42:50.315758,336193355
2026-03-06 13:42:50.416818,335227178
2026-03-06 13:42:50.517685,334294317
2026-03-06 13:42:50.619555,333369007
2026-03-06 13:42:50.720239,332477665
2026-03-06 13:42:50.82134,331609678
2026-03-06 13:42:50.922885,330767456
2026-03-06 13:42:51.023754,329950950
2026-03-06 13:42:51.124634,329162209
2026-03-06 13:42:51.226095,328408552
2026-03-06 13:42:51.327498,327668138
2026-03-06 13:42:51.428908,326977901
2026-03-06 13:42:51.530093,326302215
2026-03-06 13:42:51.631424,325665587
2026-03-06 13:42:51.732884,325051610
2026-03-06 13:42:51.833499,324479606
2026-03-06 13:42:51.934356,323944415
2026-03-06 13:42:52.035213,323437954
2026-03-06 13:42:52.136323,322960864
2026-03-06 13:42:52.237224,322517296
2026-03-06 13:42:52.337967,322118215
2026-03-06 13:42:52.438694,321740718
2026-03-06 13:42:52.539664,321411573
2026-03-06 13:42:52.640328,321104598
2026-03-06 13:42:52.741897,320837939
2026-03-06 13:42:52.842787,320609782
2026-03-06 13:42:52.943837,320415928
2026-03-06 13:42:53.045112,320261692
2026-03-06 13:42:53.146168,320143101
2026-03-06 13:42:53.246952,320053261
2026-03-06 13:42:53.348118,320015088
2026-03-06 13:42:53.448908,319996222
2026-03-06 13:42:53.55016,320027548
2026-03-06 13:42:53.651201,320091284
2026-03-06 13:42:53.752026,320193500
2026-03-06 13:42:53.853863,320327423
2026-03-06 13:42:53.954739,320502162
2026-03-06 13:42:54.055637,320707838
2026-03-06 13:42:54.156974,320954544
2026-03-06 13:42:54.258088,321240448
2026-03-06 13:42:54.358538,321551792
2026-03-06 13:42:54.459638,321905990
2026-03-06 13:42:54.560646,322290030
2026-03-06 13:42:54.662174,322710932
2026-03-06 13:42:54.763248,323174484
2026-03-06 13:42:54.864357,323661155
2026-03-06 13:42:54.965819,324187324
2026-03-06 13:42:55.06629,324740313
2026-03-06 13:42:55.167683,325326119
2026-03-06 13:42:55.268536,325950525
2026-03-06 13:42:55.369365,326602071
2026-03-06 13:42:55.470407,327284465
2026-03-06 13:42:55.572102,327994029
2026-03-06 13:42:55.673111,328746110
2026-03-06 13:42:55.773651,329514466
2026-03-06 13:42:55.875071,330306784
2026-03-06 13:42:55.975851,331140737
2026-03-06 13:42:56.076807,331986071
2026-03-06 13:42:56.178191,332864656
2026-03-06 13:42:56.279676,333772689
2026-03-06 13:42:56.381533,334705098
2026-03-06 13:42:56.482988,335665028
2026-03-06 13:42:56.584176,336640835
2026-03-06 13:42:56.685162,337634882
2026-03-06 13:42:56.786119,338646853
2026-03-06 13:42:56.887102,339679047
2026-03-06 13:42:56.98787,340738610
2026-03-06 13:42:57.08859,341804103
2026-03-06 13:42:57.189361,342885871
2026-03-06 13:42:57.290467,343991194
2026-03-06 13:42:57.391237,345104779
2026-03-06 13:42:57.491932,346231608
2026-03-06 13:42:57.592425,347381832
2026-03-06 13:42:57.693568,348534155
2026-03-06 13:42:57.794198,349700494
2026-03-06 13:42:57.895465,350879767
2026-03-06 13:42:57.997431,352068495
2026-03-06 13:42:58.098679,353256910
2026-03-06 13:42:58.199974,354459774
