time,PT.GSE_Low.channel_id
2026-03-06 12:55:44.567529,2
2026-03-06 12:55:44.668339,2
2026-03-06 12:55:44.769692,2
2026-03-06 12:55:44.870004,2
2026-03-06 12:55:44.970875,2
2026-03-06 12:55:45.072135,2
2026-03-06 12:55:45.172815,2
2026-03-06 12:55:45.2736,2
2026-03-06 12:55:45.375397,2
2026-03-06 12:55:45.476714,2
2026-03-06 12:55:45.577294,2
2026-03-06 12:55:45.678379,2
2026-03-06 12:55:45.778917,2
2026-03-06 12:55:45.879657,2
2026-03-06 12:55:45.981033,2
2026-03-06 12:55:46.081922,2
2026-03-06 12:55:46.182998,2
2026-03-06 12:55:46.284781,2
2026-03-06 12:55:46.385485,2
2026-03-06 12:55:46.486485,2
2026-03-06 12:55:46.587927,2
2026-03-06 12:55:46.689106,2
2026-03-06 12:55:46.790501,2
2026-03-06 12:55:46.891601,2
2026-03-06 12:55:46.992564,2
2026-03-06 12:55:47.093974,2
2026-03-06 12:55:47.19446,2
2026-03-06 12:55:47.295339,2
2026-03-06 12:55:47.39619,2
2026-03-06 12:55:47.49712,2
2026-03-06 12:55:47.597949,2
2026-03-06 12:55:47.699375,2
2026-03-06 12:55:47.80077,2
2026-03-06 12:55:47.901717,2
2026-03-06 12:55:48.00261,2
2026-03-06 12:55:48.103431,2
2026-03-06 12:55:48.205059,2
2026-03-06 12:55:48.306081,2
2026-03-06 12:55:48.407254,2
2026-03-06 12:55:48.508376,2
2026-03-06 12:55:48.609805,2
2026-03-06 12:55:48.710505,2
2026-03-06 12:55:48.811322,2
2026-03-06 12:55:48.912411,2
2026-03-06 12:55:49.013493,2
2026-03-06 12:55:49.114548,2
2026-03-06 12:55:49.215364,2
2026-03-06 12:55:49.316743,2
2026-03-06 12:55:49.417717,2
2026-03-06 12:55:49.518604,2
2026-03-06 12:55:49.619616,2
2026-03-06 12:55:49.72073,2
2026-03-06 12:55:49.821445,2
2026-03-06 12:55:49.922411,2
2026-03-06 12:55:50.022834,2
2026-03-06 12:55:50.12401,2
2026-03-06 12:55:50.224856,2
2026-03-06 12:55:50.325774,2
2026-03-06 12:55:50.426808,2
2026-03-06 12:55:50.527915,2
2026-03-06 12:55:50.628757,2
2026-03-06 12:55:50.730143,2
2026-03-06 12:55:50.830922,2
2026-03-06 12:55:50.931894,2
2026-03-06 12:55:51.0331,2
2026-03-06 12:55:51.133594,2
2026-03-06 12:55:51.234607,2
2026-03-06 12:55:51.335461,2
2026-03-06 12:55:51.436545,2
2026-03-06 12:55:51.537655,2
2026-03-06 12:55:51.638952,2
2026-03-06 12:55:51.740912,2
2026-03-06 12:55:51.841342,2
2026-03-06 12:55:51.94277,2
2026-03-06 12:55:52.04387,2
2026-03-06 12:55:52.144932,2
2026-03-06 12:55:52.245876,2
2026-03-06 12:55:52.346496,2
2026-03-06 12:55:52.446782,2
2026-03-06 12:55:52.547993,2
2026-03-06 12:55:52.648616,2
2026-03-06 12:55:52.74955,2
2026-03-06 12:55:52.850374,2
2026-03-06 12:55:52.951405,2
2026-03-06 12:55:53.052509,2
2026-03-06 12:55:53.153014,2
2026-03-06 12:55:53.253756,2
2026-03-06 12:55:53.355143,2
2026-03-06 12:55:53.455833,2
2026-03-06 12:55:53.557102,2
2026-03-06 12:55:53.657629,2
2026-03-06 12:55:53.758216,2
2026-03-06 12:55:53.859493,2
2026-03-06 12:55:53.960117,2
2026-03-06 12:55:54.060809,2
2026-03-06 12:55:54.161963,2
2026-03-06 12:55:54.262534,2
2026-03-06 12:55:54.363567,2
2026-03-06 12:55:54.46474,2
2026-03-06 12:55:54.565547,2
2026-03-06 12:55:54.6666,2
2026-03-06 12:55:54.76766,2
2026-03-06 12:55:54.868954,2
2026-03-06 12:55:54.969503,2
2026-03-06 12:55:55.070682,2
2026-03-06 12:55:55.171499,2
2026-03-06 12:55:55.27213,2
2026-03-06 12:55:55.373177,2
2026-03-06 12:55:55.47447,2
2026-03-06 12:55:55.575322,2
2026-03-06 12:55:55.675946,2
2026-03-06 12:55:55.776704,2
2026-03-06 12:55:55.877903,2
2026-03-06 12:55:55.978999,2
2026-03-06 12:55:56.079999,2
2026-03-06 12:55:56.180388,2
2026-03-06 12:55:56.281087,2
2026-03-06 12:55:56.38187,2
2026-03-06 12:55:56.482591,2
2026-03-06 12:55:56.583936,2
2026-03-06 12:55:56.685756,2
2026-03-06 12:55:56.786489,2
2026-03-06 12:55:56.887974,2
2026-03-06 12:55:56.98909,2
2026-03-06 12:55:57.09085,2
2026-03-06 12:55:57.191512,2
2026-03-06 12:55:57.292202,2
2026-03-06 12:55:57.393011,2
2026-03-06 12:55:57.494126,2
2026-03-06 12:55:57.595122,2
2026-03-06 12:55:57.695926,2
2026-03-06 12:55:57.796533,2
2026-03-06 12:55:57.897949,2
2026-03-06 12:55:57.999001,2
2026-03-06 12:55:58.100502,2
2026-03-06 12:55:58.201054,2
2026-03-06 12:55:58.302117,2
2026-03-06 12:55:58.403155,2
2026-03-06 12:55:58.504228,2
2026-03-06 12:55:58.60512,2
2026-03-06 12:55:58.705826,2
2026-03-06 12:55:58.806231,2
2026-03-06 12:55:58.907943,2
2026-03-06 12:55:59.00808,2
2026-03-06 12:55:59.109783,2
2026-03-06 12:55:59.210176,2
2026-03-06 12:55:59.31089,2
2026-03-06 12:55:59.411825,2
2026-03-06 12:55:59.512909,2
2026-03-06 12:55:59.613736,2
2026-03-06 12:55:59.714956,2
2026-03-06 12:55:59.815433,2
2026-03-06 12:55:59.91647,2
2026-03-06 12:56:00.017323,2
2026-03-06 12:56:00.119116,2
2026-03-06 12:56:00.218991,2
2026-03-06 12:56:00.319897,2
2026-03-06 12:56:00.420621,2
2026-03-06 12:56:00.521523,2
2026-03-06 12:56:00.622261,2
2026-03-06 12:56:00.723435,2
2026-03-06 12:56:00.824826,2
2026-03-06 12:56:00.925916,2
2026-03-06 12:56:01.026526,2
2026-03-06 12:56:01.128333,2
2026-03-06 12:56:01.228597,2
2026-03-06 12:56:01.329938,2
2026-03-06 12:56:01.430919,2
2026-03-06 12:56:01.532118,2
2026-03-06 12:56:01.632575,2
2026-03-06 12:56:01.733805,2
2026-03-06 12:56:01.834743,2
2026-03-06 12:56:01.935665,2
2026-03-06 12:56:02.035984,2
2026-03-06 12:56:02.137895,2
2026-03-06 12:56:02.237799,2
2026-03-06 12:56:02.338774,2
2026-03-06 12:56:02.439691,2
2026-03-06 12:56:02.540394,2
2026-03-06 12:56:02.640995,2
2026-03-06 12:56:02.741929,2
2026-03-06 12:56:02.842986,2
2026-03-06 12:56:02.943678,2
2026-03-06 12:56:03.04471,2
2026-03-06 12:56:03.146854,2
2026-03-06 12:56:03.24714,2
2026-03-06 12:56:03.348142,2
2026-03-06 12:56:03.448901,2
2026-03-06 12:56:03.549934,2
2026-03-06 12:56:03.650706,2
2026-03-06 12:56:03.751239,2
2026-03-06 12:56:03.852712,2
2026-03-06 12:56:03.953863,2
2026-03-06 12:56:04.054221,2
2026-03-06 12:56:04.155841,2
2026-03-06 12:56:04.257256,2
2026-03-06 12:56:04.357521,2
2026-03-06 12:56:04.45861,2
2026-03-06 12:56:04.55892,2
2026-03-06 12:56:04.660354,2
2026-03-06 12:56:04.761194,2
2026-03-06 12:56:04.862394,2
2026-03-06 12:56:04.963333,2
2026-03-06 12:56:05.064648,2
2026-03-06 12:56:05.165549,2
2026-03-06 12:56:05.267681,2
2026-03-06 12:56:05.36786,2
2026-03-06 12:56:05.468503,2
2026-03-06 12:56:05.569909,2
2026-03-06 12:56:05.670404,2
2026-03-06 12:56:05.771738,2
2026-03-06 12:56:05.872792,2
2026-03-06 12:56:05.973333,2
2026-03-06 12:56:06.074067,2
2026-03-06 12:56:06.175618,2
2026-03-06 12:56:06.276641,2
2026-03-06 12:56:06.377699,2
2026-03-06 12:56:06.478444,2
2026-03-06 12:56:06.579332,2
2026-03-06 12:56:06.680482,2
2026-03-06 12:56:06.781451,2
2026-03-06 12:56:06.882453,2
2026-03-06 12:56:06.983192,2
2026-03-06 12:56:07.084015,2
2026-03-06 12:56:07.185374,2
2026-03-06 12:56:07.285966,2
2026-03-06 12:56:07.38697,2
2026-03-06 12:56:07.487798,2
2026-03-06 12:56:07.589059,2
2026-03-06 12:56:07.690273,2
2026-03-06 12:56:07.791083,2
2026-03-06 12:56:07.89198,2
2026-03-06 12:56:07.992786,2
2026-03-06 12:56:08.093145,2
2026-03-06 12:56:08.194262,2
2026-03-06 12:56:08.294972,2
2026-03-06 12:56:08.396075,2
2026-03-06 12:56:08.49714,2
2026-03-06 12:56:08.598025,2
2026-03-06 12:56:08.69871,2
2026-03-06 12:56:08.799706,2
2026-03-06 12:56:08.900946,2
2026-03-06 12:56:09.00177,2
2026-03-06 12:56:09.102682,2
2026-03-06 12:56:09.204131,2
2026-03-06 12:56:09.304985,2
2026-03-06 12:56:09.406063,2
2026-03-06 12:56:09.507098,2
2026-03-06 12:56:09.608382,2
2026-03-06 12:56:09.709019,2
2026-03-06 12:56:09.810541,2
2026-03-06 12:56:09.911194,2
2026-03-06 12:56:10.011962,2
2026-03-06 12:56:10.113225,2
2026-03-06 12:56:10.214501,2
2026-03-06 12:56:10.315751,2
2026-03-06 12:56:10.416792,2
2026-03-06 12:56:10.517727,2
2026-03-06 12:56:10.61873,2
2026-03-06 12:56:10.719371,2
2026-03-06 12:56:10.820273,2
2026-03-06 12:56:10.920843,2
2026-03-06 12:56:11.021991,2
2026-03-06 12:56:11.122984,2
2026-03-06 12:56:11.223754,2
2026-03-06 12:56:11.324618,2
2026-03-06 12:56:11.42571,2
2026-03-06 12:56:11.527057,2
2026-03-06 12:56:11.62906,2
2026-03-06 12:56:11.729831,2
2026-03-06 12:56:11.830524,2
2026-03-06 12:56:11.931512,2
2026-03-06 12:56:12.032828,2
2026-03-06 12:56:12.133343,2
2026-03-06 12:56:12.234536,2
2026-03-06 12:56:12.335811,2
2026-03-06 12:56:12.437116,2
2026-03-06 12:56:12.538389,2
2026-03-06 12:56:12.639409,2
2026-03-06 12:56:12.741117,2
2026-03-06 12:56:12.842183,2
2026-03-06 12:56:12.943363,2
2026-03-06 12:56:13.04404,2
2026-03-06 12:56:13.145265,2
2026-03-06 12:56:13.246447,2
2026-03-06 12:56:13.347677,2
2026-03-06 12:56:13.447939,2
2026-03-06 12:56:13.548997,2
2026-03-06 12:56:13.650063,2
2026-03-06 12:56:13.750769,2
2026-03-06 12:56:13.851444,2
2026-03-06 12:56:13.9527,2
2026-03-06 12:56:14.053504,2
2026-03-06 12:56:14.153971,2
2026-03-06 12:56:14.255137,2
2026-03-06 12:56:14.355462,2
2026-03-06 12:56:14.456734,2
2026-03-06 12:56:14.558276,2
2026-03-06 12:56:14.659271,2
2026-03-06 12:56:14.760571,2
2026-03-06 12:56:14.86174,2
2026-03-06 12:56:14.962181,2
2026-03-06 12:56:15.063156,2
2026-03-06 12:56:15.164208,2
2026-03-06 12:56:15.264998,2
2026-03-06 12:56:15.366087,2
2026-03-06 12:56:15.466582,2
2026-03-06 12:56:15.567602,2
2026-03-06 12:56:15.668798,2
2026-03-06 12:56:15.769933,2
2026-03-06 12:56:15.870707,2
2026-03-06 12:56:15.972114,2
2026-03-06 12:56:16.072961,2
2026-03-06 12:56:16.173433,2
2026-03-06 12:56:16.274983,2
2026-03-06 12:56:16.375919,2
2026-03-06 12:56:16.477156,2
2026-03-06 12:56:16.57839,2
2026-03-06 12:56:16.679282,2
2026-03-06 12:56:16.78079,2
2026-03-06 12:56:16.882474,2
2026-03-06 12:56:16.983341,2
2026-03-06 12:56:17.084906,2
2026-03-06 12:56:17.185381,2
2026-03-06 12:56:17.286259,2
2026-03-06 12:56:17.387218,2
2026-03-06 12:56:17.488171,2
2026-03-06 12:56:17.588678,2
2026-03-06 12:56:17.689912,2
2026-03-06 12:56:17.790753,2
2026-03-06 12:56:17.891736,2
2026-03-06 12:56:17.992526,2
2026-03-06 12:56:18.093434,2
2026-03-06 12:56:18.194761,2
2026-03-06 12:56:18.29557,2
2026-03-06 12:56:18.396567,2
2026-03-06 12:56:18.497498,2
2026-03-06 12:56:18.598706,2
2026-03-06 12:56:18.699719,2
2026-03-06 12:56:18.800529,2
2026-03-06 12:56:18.901457,2
2026-03-06 12:56:19.00243,2
2026-03-06 12:56:19.103217,2
2026-03-06 12:56:19.204109,2
2026-03-06 12:56:19.305403,2
2026-03-06 12:56:19.406303,2
2026-03-06 12:56:19.507151,2
2026-03-06 12:56:19.607781,2
2026-03-06 12:56:19.708946,2
2026-03-06 12:56:19.810662,2
2026-03-06 12:56:19.912364,2
2026-03-06 12:56:20.013556,2
2026-03-06 12:56:20.114814,2
2026-03-06 12:56:20.216052,2
2026-03-06 12:56:20.317105,2
2026-03-06 12:56:20.417802,2
2026-03-06 12:56:20.518776,2
2026-03-06 12:56:20.619861,2
2026-03-06 12:56:20.721043,2
2026-03-06 12:56:20.822076,2
2026-03-06 12:56:20.923066,2
2026-03-06 12:56:21.024368,2
2026-03-06 12:56:21.124834,2
2026-03-06 12:56:21.22598,2
2026-03-06 12:56:21.327015,2
2026-03-06 12:56:21.427811,2
2026-03-06 12:56:21.528426,2
2026-03-06 12:56:21.62936,2
2026-03-06 12:56:21.73037,2
2026-03-06 12:56:21.830967,2
2026-03-06 12:56:21.931925,2
2026-03-06 12:56:22.032744,2
2026-03-06 12:56:22.134006,2
2026-03-06 12:56:22.234989,2
2026-03-06 12:56:22.335697,2
2026-03-06 12:56:22.437376,2
2026-03-06 12:56:22.53826,2
2026-03-06 12:56:22.639207,2
2026-03-06 12:56:22.740582,2
2026-03-06 12:56:22.841528,2
2026-03-06 12:56:22.942961,2
2026-03-06 12:56:23.043636,2
2026-03-06 12:56:23.145009,2
2026-03-06 12:56:23.245807,2
2026-03-06 12:56:23.346549,2
2026-03-06 12:56:23.447484,2
2026-03-06 12:56:23.548505,2
2026-03-06 12:56:23.649674,2
2026-03-06 12:56:23.750431,2
2026-03-06 12:56:23.851552,2
2026-03-06 12:56:23.952281,2
2026-03-06 12:56:24.05347,2
2026-03-06 12:56:24.154546,2
2026-03-06 12:56:24.255694,2
2026-03-06 12:56:24.356562,2
2026-03-06 12:56:24.457885,2
2026-03-06 12:56:24.558801,2
2026-03-06 12:56:24.659587,2
2026-03-06 12:56:24.760853,2
2026-03-06 12:56:24.861293,2
2026-03-06 12:56:24.962625,2
2026-03-06 12:56:25.062877,2
2026-03-06 12:56:25.164025,2
2026-03-06 12:56:25.265093,2
2026-03-06 12:56:25.36634,2
2026-03-06 12:56:25.466994,2
2026-03-06 12:56:25.567771,2
2026-03-06 12:56:25.669015,2
2026-03-06 12:56:25.769693,2
2026-03-06 12:56:25.87082,2
2026-03-06 12:56:25.971635,2
2026-03-06 12:56:26.072931,2
2026-03-06 12:56:26.17423,2
2026-03-06 12:56:26.275653,2
2026-03-06 12:56:26.376651,2
2026-03-06 12:56:26.477518,2
2026-03-06 12:56:26.57874,2
2026-03-06 12:56:26.679799,2
2026-03-06 12:56:26.780438,2
2026-03-06 12:56:26.88155,2
2026-03-06 12:56:26.982357,2
2026-03-06 12:56:27.083264,2
2026-03-06 12:56:27.184051,2
2026-03-06 12:56:27.284897,2
2026-03-06 12:56:27.386082,2
2026-03-06 12:56:27.486686,2
2026-03-06 12:56:27.587694,2
2026-03-06 12:56:27.688152,2
2026-03-06 12:56:27.789373,2
2026-03-06 12:56:27.890581,2
2026-03-06 12:56:27.991205,2
2026-03-06 12:56:28.091976,2
2026-03-06 12:56:28.192568,2
2026-03-06 12:56:28.294543,2
2026-03-06 12:56:28.394897,2
2026-03-06 12:56:28.496115,2
2026-03-06 12:56:28.5974,2
2026-03-06 12:56:28.698755,2
2026-03-06 12:56:28.799986,2
2026-03-06 12:56:28.900573,2
2026-03-06 12:56:29.002139,2
2026-03-06 12:56:29.103023,2
2026-03-06 12:56:29.203626,2
2026-03-06 12:56:29.305335,2
2026-03-06 12:56:29.405333,2
2026-03-06 12:56:29.505961,2
2026-03-06 12:56:29.606978,2
2026-03-06 12:56:29.707797,2
2026-03-06 12:56:29.808581,2
2026-03-06 12:56:29.909634,2
2026-03-06 12:56:30.010801,2
2026-03-06 12:56:30.111561,2
2026-03-06 12:56:30.212608,2
2026-03-06 12:56:30.313915,2
2026-03-06 12:56:30.413956,2
2026-03-06 12:56:30.51528,2
2026-03-06 12:56:30.615966,2
2026-03-06 12:56:30.716742,2
2026-03-06 12:56:30.817286,2
2026-03-06 12:56:30.917941,2
2026-03-06 12:56:31.019122,2
2026-03-06 12:56:31.120096,2
2026-03-06 12:56:31.221095,2
2026-03-06 12:56:31.322666,2
2026-03-06 12:56:31.422938,2
2026-03-06 12:56:31.524247,2
2026-03-06 12:56:31.625577,2
2026-03-06 12:56:31.726016,2
2026-03-06 12:56:31.827037,2
2026-03-06 12:56:31.927903,2
2026-03-06 12:56:32.028911,2
2026-03-06 12:56:32.129614,2
2026-03-06 12:56:32.230508,2
2026-03-06 12:56:32.332213,2
2026-03-06 12:56:32.432335,2
2026-03-06 12:56:32.532912,2
2026-03-06 12:56:32.634181,2
2026-03-06 12:56:32.735533,2
2026-03-06 12:56:32.836769,2
2026-03-06 12:56:32.937847,2
2026-03-06 12:56:33.038627,2
2026-03-06 12:56:33.139486,2
2026-03-06 12:56:33.240068,2
2026-03-06 12:56:33.342005,2
2026-03-06 12:56:33.442282,2
2026-03-06 12:56:33.542517,2
2026-03-06 12:56:33.643327,2
2026-03-06 12:56:33.744359,2
2026-03-06 12:56:33.844945,2
2026-03-06 12:56:33.945763,2
2026-03-06 12:56:34.046302,2
2026-03-06 12:56:34.147269,2
2026-03-06 12:56:34.248099,2
2026-03-06 12:56:34.349462,2
2026-03-06 12:56:34.449721,2
2026-03-06 12:56:34.550748,2
2026-03-06 12:56:34.65127,2
2026-03-06 12:56:34.751839,2
2026-03-06 12:56:34.852637,2
2026-03-06 12:56:34.95447,2
2026-03-06 12:56:35.055064,2
2026-03-06 12:56:35.15657,2
2026-03-06 12:56:35.256983,2
2026-03-06 12:56:35.358789,2
2026-03-06 12:56:35.459118,2
2026-03-06 12:56:35.560308,2
2026-03-06 12:56:35.661323,2
2026-03-06 12:56:35.762073,2
2026-03-06 12:56:35.863219,2
2026-03-06 12:56:35.96402,2
2026-03-06 12:56:36.064937,2
2026-03-06 12:56:36.16643,2
2026-03-06 12:56:36.267097,2
2026-03-06 12:56:36.369019,2
2026-03-06 12:56:36.469353,2
2026-03-06 12:56:36.569824,2
2026-03-06 12:56:36.671581,2
2026-03-06 12:56:36.772192,2
2026-03-06 12:56:36.87297,2
2026-03-06 12:56:36.973688,2
2026-03-06 12:56:37.07516,2
2026-03-06 12:56:37.17592,2
2026-03-06 12:56:37.277068,2
2026-03-06 12:56:37.378218,2
2026-03-06 12:56:37.479001,2
2026-03-06 12:56:37.579593,2
2026-03-06 12:56:37.680841,2
2026-03-06 12:56:37.781911,2
2026-03-06 12:56:37.882963,2
2026-03-06 12:56:37.984281,2
2026-03-06 12:56:38.085574,2
2026-03-06 12:56:38.186676,2
2026-03-06 12:56:38.287695,2
2026-03-06 12:56:38.388316,2
2026-03-06 12:56:38.490041,2
2026-03-06 12:56:38.590926,2
2026-03-06 12:56:38.691721,2
2026-03-06 12:56:38.79256,2
2026-03-06 12:56:38.893546,2
2026-03-06 12:56:38.994031,2
2026-03-06 12:56:39.094918,2
2026-03-06 12:56:39.19566,2
2026-03-06 12:56:39.296578,2
2026-03-06 12:56:39.397445,2
2026-03-06 12:56:39.498426,2
2026-03-06 12:56:39.599422,2
2026-03-06 12:56:39.700858,2
2026-03-06 12:56:39.801818,2
2026-03-06 12:56:39.902434,2
2026-03-06 12:56:40.003893,2
2026-03-06 12:56:40.105148,2
2026-03-06 12:56:40.206006,2
2026-03-06 12:56:40.307036,2
2026-03-06 12:56:40.408436,2
2026-03-06 12:56:40.509037,2
2026-03-06 12:56:40.610348,2
2026-03-06 12:56:40.711589,2
2026-03-06 12:56:40.81219,2
2026-03-06 12:56:40.913228,2
2026-03-06 12:56:41.014592,2
2026-03-06 12:56:41.115277,2
2026-03-06 12:56:41.216052,2
2026-03-06 12:56:41.317439,2
2026-03-06 12:56:41.419003,2
2026-03-06 12:56:41.519282,2
2026-03-06 12:56:41.62058,2
2026-03-06 12:56:41.721518,2
2026-03-06 12:56:41.82258,2
2026-03-06 12:56:41.92336,2
2026-03-06 12:56:42.024723,2
2026-03-06 12:56:42.126065,2
2026-03-06 12:56:42.2266,2
2026-03-06 12:56:42.327923,2
2026-03-06 12:56:42.428572,2
2026-03-06 12:56:42.529402,2
2026-03-06 12:56:42.630171,2
2026-03-06 12:56:42.731288,2
2026-03-06 12:56:42.832414,2
2026-03-06 12:56:42.932772,2
2026-03-06 12:56:43.033801,2
2026-03-06 12:56:43.13439,2
2026-03-06 12:56:43.235739,2
2026-03-06 12:56:43.336076,2
2026-03-06 12:56:43.43714,2
2026-03-06 12:56:43.537802,2
2026-03-06 12:56:43.638938,2
2026-03-06 12:56:43.740048,2
2026-03-06 12:56:43.84143,2
2026-03-06 12:56:43.942166,2
2026-03-06 12:56:44.04289,2
2026-03-06 12:56:44.14379,2
2026-03-06 12:56:44.244928,2
2026-03-06 12:56:44.345546,2
2026-03-06 12:56:44.446791,2
2026-03-06 12:56:44.547929,2
2026-03-06 12:56:44.648841,2
2026-03-06 12:56:44.749695,2
2026-03-06 12:56:44.850545,2
2026-03-06 12:56:44.951441,2
2026-03-06 12:56:45.052541,2
2026-03-06 12:56:45.153482,2
2026-03-06 12:56:45.254246,2
2026-03-06 12:56:45.354927,2
2026-03-06 12:56:45.455469,2
2026-03-06 12:56:45.556551,2
2026-03-06 12:56:45.657369,2
2026-03-06 12:56:45.758329,2
2026-03-06 12:56:45.85887,2
2026-03-06 12:56:45.959781,2
2026-03-06 12:56:46.060824,2
2026-03-06 12:56:46.161544,2
2026-03-06 12:56:46.262522,2
2026-03-06 12:56:46.363416,2
2026-03-06 12:56:46.463848,2
2026-03-06 12:56:46.564813,2
2026-03-06 12:56:46.665768,2
2026-03-06 12:56:46.766353,2
2026-03-06 12:56:46.867005,2
2026-03-06 12:56:46.968141,2
2026-03-06 12:56:47.068464,2
2026-03-06 12:56:47.169797,2
2026-03-06 12:56:47.270884,2
2026-03-06 12:56:47.372235,2
2026-03-06 12:56:47.472853,2
2026-03-06 12:56:47.573656,2
2026-03-06 12:56:47.674975,2
2026-03-06 12:56:47.775688,2
2026-03-06 12:56:47.876947,2
2026-03-06 12:56:47.978065,2
2026-03-06 12:56:48.078471,2
2026-03-06 12:56:48.17978,2
2026-03-06 12:56:48.281009,2
2026-03-06 12:56:48.382518,2
2026-03-06 12:56:48.483185,2
2026-03-06 12:56:48.583832,2
2026-03-06 12:56:48.685057,2
2026-03-06 12:56:48.785772,2
2026-03-06 12:56:48.886759,2
2026-03-06 12:56:48.987295,2
2026-03-06 12:56:49.088392,2
2026-03-06 12:56:49.189668,2
2026-03-06 12:56:49.290737,2
2026-03-06 12:56:49.391537,2
2026-03-06 12:56:49.492509,2
2026-03-06 12:56:49.594475,2
2026-03-06 12:56:49.694803,2
2026-03-06 12:56:49.795871,2
2026-03-06 12:56:49.896365,2
2026-03-06 12:56:49.997059,2
2026-03-06 12:56:50.097792,2
2026-03-06 12:56:50.19892,2
2026-03-06 12:56:50.29989,2
2026-03-06 12:56:50.40101,2
2026-03-06 12:56:50.501591,2
2026-03-06 12:56:50.602431,2
2026-03-06 12:56:50.703596,2
2026-03-06 12:56:50.804532,2
2026-03-06 12:56:50.905239,2
2026-03-06 12:56:51.006433,2
2026-03-06 12:56:51.10707,2
2026-03-06 12:56:51.207693,2
2026-03-06 12:56:51.308447,2
2026-03-06 12:56:51.409528,2
2026-03-06 12:56:51.510457,2
2026-03-06 12:56:51.611402,2
2026-03-06 12:56:51.71212,2
2026-03-06 12:56:51.812648,2
2026-03-06 12:56:51.913716,2
2026-03-06 12:56:52.014769,2
2026-03-06 12:56:52.11573,2
2026-03-06 12:56:52.216995,2
2026-03-06 12:56:52.317625,2
2026-03-06 12:56:52.418381,2
2026-03-06 12:56:52.519974,2
2026-03-06 12:56:52.620662,2
2026-03-06 12:56:52.721773,2
2026-03-06 12:56:52.822946,2
2026-03-06 12:56:52.9237,2
2026-03-06 12:56:53.024508,2
2026-03-06 12:56:53.125286,2
2026-03-06 12:56:53.226467,2
2026-03-06 12:56:53.326852,2
2026-03-06 12:56:53.427829,2
2026-03-06 12:56:53.528954,2
2026-03-06 12:56:53.629616,2
2026-03-06 12:56:53.731101,2
2026-03-06 12:56:53.831943,2
2026-03-06 12:56:53.932942,2
2026-03-06 12:56:54.033748,2
2026-03-06 12:56:54.135068,2
2026-03-06 12:56:54.23597,2
2026-03-06 12:56:54.336549,2
2026-03-06 12:56:54.4377,2
2026-03-06 12:56:54.539007,2
2026-03-06 12:56:54.639628,2
2026-03-06 12:56:54.740807,2
2026-03-06 12:56:54.841574,2
2026-03-06 12:56:54.941911,2
2026-03-06 12:56:55.042812,2
2026-03-06 12:56:55.143921,2
2026-03-06 12:56:55.244422,2
2026-03-06 12:56:55.345337,2
2026-03-06 12:56:55.446596,2
2026-03-06 12:56:55.547452,2
2026-03-06 12:56:55.647942,2
2026-03-06 12:56:55.74887,2
2026-03-06 12:56:55.849563,2
2026-03-06 12:56:55.950291,2
2026-03-06 12:56:56.051063,2
2026-03-06 12:56:56.152,2
2026-03-06 12:56:56.252637,2
2026-03-06 12:56:56.353699,2
2026-03-06 12:56:56.454313,2
2026-03-06 12:56:56.554948,2
2026-03-06 12:56:56.656161,2
2026-03-06 12:56:56.756864,2
2026-03-06 12:56:56.857868,2
2026-03-06 12:56:56.958816,2
2026-03-06 12:56:57.060078,2
2026-03-06 12:56:57.160639,2
2026-03-06 12:56:57.261825,2
2026-03-06 12:56:57.362969,2
2026-03-06 12:56:57.463604,2
2026-03-06 12:56:57.564673,2
2026-03-06 12:56:57.66505,2
2026-03-06 12:56:57.766221,2
2026-03-06 12:56:57.867831,2
2026-03-06 12:56:57.968448,2
2026-03-06 12:56:58.069319,2
2026-03-06 12:56:58.170523,2
2026-03-06 12:56:58.271101,2
2026-03-06 12:56:58.372017,2
2026-03-06 12:56:58.472812,2
2026-03-06 12:56:58.573899,2
2026-03-06 12:56:58.674401,2
2026-03-06 12:56:58.775977,2
2026-03-06 12:56:58.876718,2
2026-03-06 12:56:58.977788,2
2026-03-06 12:56:59.07827,2
2026-03-06 12:56:59.179513,2
2026-03-06 12:56:59.280296,2
2026-03-06 12:56:59.380743,2
2026-03-06 12:56:59.481531,2
2026-03-06 12:56:59.583225,2
2026-03-06 12:56:59.684101,2
2026-03-06 12:56:59.784817,2
2026-03-06 12:56:59.885498,2
2026-03-06 12:56:59.98567,2
2026-03-06 12:57:00.086691,2
2026-03-06 12:57:00.18738,2
2026-03-06 12:57:00.2885,2
2026-03-06 12:57:00.389672,2
2026-03-06 12:57:00.490042,2
2026-03-06 12:57:00.591106,2
2026-03-06 12:57:00.692081,2
2026-03-06 12:57:00.792959,2
2026-03-06 12:57:00.894179,2
2026-03-06 12:57:00.995024,2
2026-03-06 12:57:01.095835,2
2026-03-06 12:57:01.19712,2
2026-03-06 12:57:01.297817,2
2026-03-06 12:57:01.399406,2
2026-03-06 12:57:01.500342,2
2026-03-06 12:57:01.600927,2
2026-03-06 12:57:01.70198,2
2026-03-06 12:57:01.80286,2
2026-03-06 12:57:01.903843,2
2026-03-06 12:57:02.005072,2
2026-03-06 12:57:02.105627,2
2026-03-06 12:57:02.206459,2
2026-03-06 12:57:02.30775,2
2026-03-06 12:57:02.408303,2
2026-03-06 12:57:02.509526,2
2026-03-06 12:57:02.610659,2
2026-03-06 12:57:02.711653,2
2026-03-06 12:57:02.81271,2
