time,PT.GSE_High.sample_ts_ms
2026-03-06 13:51:51.827466,3278585875
2026-03-06 13:51:51.928602,3278585975
2026-03-06 13:51:52.029215,3278586076
2026-03-06 13:51:52.129881,3278586177
2026-03-06 13:51:52.230609,3278586278
2026-03-06 13:51:52.331911,3278586379
2026-03-06 13:51:52.432693,3278586480
2026-03-06 13:51:52.533801,3278586581
2026-03-06 13:51:52.634451,3278586682
2026-03-06 13:51:52.735791,3278586783
2026-03-06 13:51:52.836408,3278586883
2026-03-06 13:51:52.936977,3278586984
2026-03-06 13:51:53.038403,3278587085
2026-03-06 13:51:53.139225,3278587186
2026-03-06 13:51:53.239937,3278587287
2026-03-06 13:51:53.340782,3278587388
2026-03-06 13:51:53.441885,3278587489
2026-03-06 13:51:53.542929,3278587590
2026-03-06 13:51:53.643732,3278587691
2026-03-06 13:51:53.745149,3278587792
2026-03-06 13:51:53.845729,3278587893
2026-03-06 13:51:53.946889,3278587994
2026-03-06 13:51:54.047942,3278588095
2026-03-06 13:51:54.148865,3278588196
2026-03-06 13:51:54.249809,3278588297
2026-03-06 13:51:54.35066,3278588398
2026-03-06 13:51:54.451222,3278588498
2026-03-06 13:51:54.552457,3278588599
2026-03-06 13:51:54.653829,3278588701
2026-03-06 13:51:54.754607,3278588802
2026-03-06 13:51:54.855855,3278588903
2026-03-06 13:51:54.95688,3278589004
2026-03-06 13:51:55.057886,3278589105
2026-03-06 13:51:55.159471,3278589206
2026-03-06 13:51:55.259379,3278589307
2026-03-06 13:51:55.360476,3278589408
2026-03-06 13:51:55.461227,3278589509
2026-03-06 13:51:55.562193,3278589609
2026-03-06 13:51:55.663076,3278589710
2026-03-06 13:51:55.764255,3278589811
2026-03-06 13:51:55.864801,3278589912
2026-03-06 13:51:55.965802,3278590013
2026-03-06 13:51:56.066557,3278590114
2026-03-06 13:51:56.167447,3278590215
2026-03-06 13:51:56.268457,3278590315
2026-03-06 13:51:56.369498,3278590416
2026-03-06 13:51:56.470057,3278590517
2026-03-06 13:51:56.571624,3278590618
2026-03-06 13:51:56.672303,3278590719
2026-03-06 13:51:56.773192,3278590820
2026-03-06 13:51:56.874103,3278590921
2026-03-06 13:51:56.974941,3278591022
2026-03-06 13:51:57.075625,3278591123
2026-03-06 13:51:57.176958,3278591223
2026-03-06 13:51:57.277488,3278591325
2026-03-06 13:51:57.378087,3278591425
2026-03-06 13:51:57.479454,3278591526
2026-03-06 13:51:57.580358,3278591628
2026-03-06 13:51:57.68139,3278591728
2026-03-06 13:51:57.782146,3278591829
2026-03-06 13:51:57.8833,3278591930
2026-03-06 13:51:57.983917,3278592031
2026-03-06 13:51:58.084988,3278592132
2026-03-06 13:51:58.186299,3278592233
2026-03-06 13:51:58.287089,3278592334
2026-03-06 13:51:58.387734,3278592435
2026-03-06 13:51:58.489065,3278592536
2026-03-06 13:51:58.590144,3278592637
2026-03-06 13:51:58.691249,3278592738
2026-03-06 13:51:58.79218,3278592839
2026-03-06 13:51:58.892486,3278592940
2026-03-06 13:51:58.993775,3278593041
2026-03-06 13:51:59.094443,3278593142
2026-03-06 13:51:59.196508,3278593243
2026-03-06 13:51:59.296761,3278593344
2026-03-06 13:51:59.397828,3278593445
2026-03-06 13:51:59.498219,3278593546
2026-03-06 13:51:59.599185,3278593646
2026-03-06 13:51:59.699971,3278593747
2026-03-06 13:51:59.801514,3278593848
2026-03-06 13:51:59.902277,3278593949
2026-03-06 13:52:00.003526,3278594050
2026-03-06 13:52:00.104286,3278594151
2026-03-06 13:52:00.205596,3278594252
2026-03-06 13:52:00.306153,3278594353
2026-03-06 13:52:00.4069,3278594454
2026-03-06 13:52:00.508249,3278594555
2026-03-06 13:52:00.609015,3278594656
2026-03-06 13:52:00.710024,3278594757
2026-03-06 13:52:00.810938,3278594858
2026-03-06 13:52:00.912073,3278594959
2026-03-06 13:52:01.013023,3278595060
2026-03-06 13:52:01.113717,3278595161
2026-03-06 13:52:01.215283,3278595262
2026-03-06 13:52:01.316073,3278595363
2026-03-06 13:52:01.416766,3278595464
2026-03-06 13:52:01.517791,3278595565
2026-03-06 13:52:01.618988,3278595666
2026-03-06 13:52:01.71984,3278595767
2026-03-06 13:52:01.820402,3278595867
2026-03-06 13:52:01.921531,3278595968
2026-03-06 13:52:02.022267,3278596069
2026-03-06 13:52:02.123365,3278596170
2026-03-06 13:52:02.224561,3278596271
2026-03-06 13:52:02.325607,3278596373
2026-03-06 13:52:02.426623,3278596474
2026-03-06 13:52:02.527229,3278596575
2026-03-06 13:52:02.62845,3278596675
2026-03-06 13:52:02.729237,3278596776
2026-03-06 13:52:02.830399,3278596877
2026-03-06 13:52:02.931398,3278596978
2026-03-06 13:52:03.031614,3278597079
2026-03-06 13:52:03.132676,3278597180
2026-03-06 13:52:03.234176,3278597281
2026-03-06 13:52:03.334151,3278597381
2026-03-06 13:52:03.435264,3278597482
2026-03-06 13:52:03.536828,3278597584
2026-03-06 13:52:03.63779,3278597685
2026-03-06 13:52:03.738521,3278597785
2026-03-06 13:52:03.839394,3278597886
2026-03-06 13:52:03.94029,3278597987
2026-03-06 13:52:04.041299,3278598088
2026-03-06 13:52:04.141773,3278598189
2026-03-06 13:52:04.243039,3278598290
2026-03-06 13:52:04.343537,3278598391
2026-03-06 13:52:04.444789,3278598492
2026-03-06 13:52:04.545574,3278598593
2026-03-06 13:52:04.647052,3278598694
2026-03-06 13:52:04.747591,3278598795
2026-03-06 13:52:04.848681,3278598896
2026-03-06 13:52:04.949398,3278598997
2026-03-06 13:52:05.050969,3278599098
2026-03-06 13:52:05.151332,3278599199
2026-03-06 13:52:05.2529,3278599300
2026-03-06 13:52:05.353296,3278599401
2026-03-06 13:52:05.454812,3278599502
2026-03-06 13:52:05.556104,3278599603
2026-03-06 13:52:05.657367,3278599704
2026-03-06 13:52:05.758913,3278599805
2026-03-06 13:52:05.859685,3278599907
2026-03-06 13:52:05.960613,3278600008
2026-03-06 13:52:06.061428,3278600109
2026-03-06 13:52:06.162302,3278600210
2026-03-06 13:52:06.263393,3278600311
2026-03-06 13:52:06.364232,3278600411
2026-03-06 13:52:06.465089,3278600512
2026-03-06 13:52:06.565839,3278600613
2026-03-06 13:52:06.666522,3278600714
2026-03-06 13:52:06.768028,3278600815
2026-03-06 13:52:06.868412,3278600916
2026-03-06 13:52:06.968998,3278601016
2026-03-06 13:52:07.069538,3278601117
2026-03-06 13:52:07.171233,3278601218
2026-03-06 13:52:07.271222,3278601318
2026-03-06 13:52:07.372668,3278601419
2026-03-06 13:52:07.473173,3278601520
2026-03-06 13:52:07.574704,3278601621
2026-03-06 13:52:07.675077,3278601722
2026-03-06 13:52:07.776911,3278601823
2026-03-06 13:52:07.877447,3278601924
2026-03-06 13:52:07.977943,3278602025
2026-03-06 13:52:08.078769,3278602126
2026-03-06 13:52:08.180047,3278602227
2026-03-06 13:52:08.280245,3278602327
2026-03-06 13:52:08.381181,3278602428
2026-03-06 13:52:08.482477,3278602529
2026-03-06 13:52:08.583377,3278602630
2026-03-06 13:52:08.68457,3278602731
2026-03-06 13:52:08.78543,3278602832
2026-03-06 13:52:08.886056,3278602933
2026-03-06 13:52:08.986812,3278603034
2026-03-06 13:52:09.087891,3278603135
2026-03-06 13:52:09.189328,3278603236
2026-03-06 13:52:09.289737,3278603337
2026-03-06 13:52:09.390819,3278603438
2026-03-06 13:52:09.491815,3278603539
2026-03-06 13:52:09.592927,3278603640
2026-03-06 13:52:09.69371,3278603741
2026-03-06 13:52:09.795353,3278603842
2026-03-06 13:52:09.895229,3278603942
2026-03-06 13:52:09.996077,3278604043
2026-03-06 13:52:10.097055,3278604144
2026-03-06 13:52:10.198645,3278604245
2026-03-06 13:52:10.298481,3278604346
2026-03-06 13:52:10.399554,3278604447
2026-03-06 13:52:10.500466,3278604548
2026-03-06 13:52:10.601538,3278604649
2026-03-06 13:52:10.702593,3278604749
2026-03-06 13:52:10.804155,3278604850
2026-03-06 13:52:10.904003,3278604951
2026-03-06 13:52:11.004981,3278605052
2026-03-06 13:52:11.10562,3278605153
2026-03-06 13:52:11.207228,3278605254
2026-03-06 13:52:11.307454,3278605355
2026-03-06 13:52:11.408679,3278605456
2026-03-06 13:52:11.509533,3278605557
2026-03-06 13:52:11.610608,3278605658
2026-03-06 13:52:11.712524,3278605759
2026-03-06 13:52:11.813276,3278605860
2026-03-06 13:52:11.913336,3278605961
2026-03-06 13:52:12.014367,3278606061
2026-03-06 13:52:12.115675,3278606162
2026-03-06 13:52:12.216428,3278606263
2026-03-06 13:52:12.316946,3278606364
2026-03-06 13:52:12.418149,3278606465
2026-03-06 13:52:12.519212,3278606566
2026-03-06 13:52:12.620108,3278606667
2026-03-06 13:52:12.72141,3278606768
2026-03-06 13:52:12.822894,3278606869
2026-03-06 13:52:12.923144,3278606970
2026-03-06 13:52:13.023936,3278607071
2026-03-06 13:52:13.124681,3278607172
2026-03-06 13:52:13.225589,3278607272
2026-03-06 13:52:13.326097,3278607373
2026-03-06 13:52:13.42679,3278607474
2026-03-06 13:52:13.527557,3278607575
2026-03-06 13:52:13.628774,3278607676
2026-03-06 13:52:13.729621,3278607777
2026-03-06 13:52:13.83146,3278607878
2026-03-06 13:52:13.931966,3278607979
2026-03-06 13:52:14.032609,3278608080
2026-03-06 13:52:14.133435,3278608181
2026-03-06 13:52:14.234687,3278608282
2026-03-06 13:52:14.335637,3278608383
2026-03-06 13:52:14.436125,3278608484
2026-03-06 13:52:14.537407,3278608584
2026-03-06 13:52:14.638087,3278608685
2026-03-06 13:52:14.738508,3278608786
2026-03-06 13:52:14.840146,3278608887
2026-03-06 13:52:14.94087,3278608988
2026-03-06 13:52:15.041568,3278609088
2026-03-06 13:52:15.142204,3278609189
2026-03-06 13:52:15.243328,3278609290
2026-03-06 13:52:15.344394,3278609391
2026-03-06 13:52:15.444895,3278609492
2026-03-06 13:52:15.546085,3278609593
2026-03-06 13:52:15.646873,3278609694
2026-03-06 13:52:15.747998,3278609795
2026-03-06 13:52:15.849378,3278609896
2026-03-06 13:52:15.949689,3278609997
2026-03-06 13:52:16.050842,3278610098
2026-03-06 13:52:16.151412,3278610199
2026-03-06 13:52:16.252375,3278610300
2026-03-06 13:52:16.35357,3278610400
2026-03-06 13:52:16.454107,3278610501
2026-03-06 13:52:16.554835,3278610602
2026-03-06 13:52:16.65582,3278610703
2026-03-06 13:52:16.756813,3278610804
2026-03-06 13:52:16.858388,3278610905
2026-03-06 13:52:16.958568,3278611006
2026-03-06 13:52:17.059653,3278611106
2026-03-06 13:52:17.160243,3278611207
2026-03-06 13:52:17.261853,3278611308
2026-03-06 13:52:17.36234,3278611409
2026-03-06 13:52:17.463217,3278611510
2026-03-06 13:52:17.564013,3278611611
2026-03-06 13:52:17.665121,3278611712
2026-03-06 13:52:17.765974,3278611813
2026-03-06 13:52:17.868015,3278611914
2026-03-06 13:52:17.96812,3278612015
2026-03-06 13:52:18.068705,3278612116
2026-03-06 13:52:18.169689,3278612217
2026-03-06 13:52:18.27135,3278612318
2026-03-06 13:52:18.371555,3278612419
2026-03-06 13:52:18.472208,3278612519
2026-03-06 13:52:18.57302,3278612620
2026-03-06 13:52:18.674582,3278612721
2026-03-06 13:52:18.775906,3278612822
2026-03-06 13:52:18.876697,3278612923
2026-03-06 13:52:18.977118,3278613024
2026-03-06 13:52:19.07765,3278613125
2026-03-06 13:52:19.17883,3278613226
2026-03-06 13:52:19.279738,3278613327
2026-03-06 13:52:19.38107,3278613428
2026-03-06 13:52:19.481789,3278613529
2026-03-06 13:52:19.58266,3278613630
2026-03-06 13:52:19.683338,3278613730
2026-03-06 13:52:19.784315,3278613831
2026-03-06 13:52:19.885914,3278613932
2026-03-06 13:52:19.986082,3278614033
2026-03-06 13:52:20.087496,3278614134
2026-03-06 13:52:20.188337,3278614235
2026-03-06 13:52:20.289386,3278614336
2026-03-06 13:52:20.390288,3278614437
2026-03-06 13:52:20.491263,3278614538
2026-03-06 13:52:20.591968,3278614639
2026-03-06 13:52:20.693268,3278614740
2026-03-06 13:52:20.79378,3278614841
2026-03-06 13:52:20.895227,3278614942
2026-03-06 13:52:20.996035,3278615043
2026-03-06 13:52:21.096737,3278615144
2026-03-06 13:52:21.197613,3278615245
2026-03-06 13:52:21.299032,3278615346
2026-03-06 13:52:21.399437,3278615447
2026-03-06 13:52:21.500806,3278615548
2026-03-06 13:52:21.601482,3278615649
2026-03-06 13:52:21.702278,3278615749
2026-03-06 13:52:21.80298,3278615850
2026-03-06 13:52:21.904492,3278615951
2026-03-06 13:52:22.004922,3278616052
2026-03-06 13:52:22.105837,3278616153
2026-03-06 13:52:22.206408,3278616254
2026-03-06 13:52:22.307616,3278616355
2026-03-06 13:52:22.408563,3278616456
2026-03-06 13:52:22.509572,3278616556
2026-03-06 13:52:22.610499,3278616658
2026-03-06 13:52:22.711868,3278616759
2026-03-06 13:52:22.812373,3278616860
2026-03-06 13:52:22.914355,3278616960
2026-03-06 13:52:23.014657,3278617062
2026-03-06 13:52:23.11598,3278617163
2026-03-06 13:52:23.216404,3278617263
2026-03-06 13:52:23.317931,3278617364
2026-03-06 13:52:23.418127,3278617465
2026-03-06 13:52:23.519336,3278617566
2026-03-06 13:52:23.620673,3278617667
2026-03-06 13:52:23.721644,3278617768
2026-03-06 13:52:23.823216,3278617870
2026-03-06 13:52:23.923936,3278617971
2026-03-06 13:52:24.024373,3278618072
2026-03-06 13:52:24.125658,3278618173
2026-03-06 13:52:24.226308,3278618273
2026-03-06 13:52:24.327497,3278618374
2026-03-06 13:52:24.427814,3278618475
2026-03-06 13:52:24.529297,3278618576
2026-03-06 13:52:24.630205,3278618677
2026-03-06 13:52:24.731146,3278618778
2026-03-06 13:52:24.831968,3278618879
2026-03-06 13:52:24.933004,3278618980
2026-03-06 13:52:25.033579,3278619081
2026-03-06 13:52:25.134771,3278619182
2026-03-06 13:52:25.235652,3278619283
2026-03-06 13:52:25.336929,3278619384
2026-03-06 13:52:25.437231,3278619484
2026-03-06 13:52:25.538017,3278619585
2026-03-06 13:52:25.638693,3278619686
2026-03-06 13:52:25.739873,3278619787
2026-03-06 13:52:25.840465,3278619888
2026-03-06 13:52:25.941567,3278619989
2026-03-06 13:52:26.042365,3278620089
2026-03-06 13:52:26.143406,3278620190
2026-03-06 13:52:26.244455,3278620291
2026-03-06 13:52:26.345883,3278620393
2026-03-06 13:52:26.446457,3278620494
2026-03-06 13:52:26.547992,3278620595
2026-03-06 13:52:26.648699,3278620696
2026-03-06 13:52:26.749423,3278620797
2026-03-06 13:52:26.850232,3278620897
2026-03-06 13:52:26.951325,3278620998
2026-03-06 13:52:27.051821,3278621099
2026-03-06 13:52:27.152671,3278621200
2026-03-06 13:52:27.253547,3278621300
2026-03-06 13:52:27.353759,3278621401
2026-03-06 13:52:27.455063,3278621502
2026-03-06 13:52:27.555702,3278621603
2026-03-06 13:52:27.656582,3278621704
2026-03-06 13:52:27.757577,3278621805
2026-03-06 13:52:27.858356,3278621905
2026-03-06 13:52:27.959054,3278622006
2026-03-06 13:52:28.05962,3278622107
2026-03-06 13:52:28.16078,3278622208
2026-03-06 13:52:28.261351,3278622308
2026-03-06 13:52:28.362175,3278622409
2026-03-06 13:52:28.46306,3278622510
2026-03-06 13:52:28.563515,3278622611
2026-03-06 13:52:28.664323,3278622711
2026-03-06 13:52:28.7651,3278622812
2026-03-06 13:52:28.866376,3278622913
2026-03-06 13:52:28.967111,3278623014
2026-03-06 13:52:29.067873,3278623115
2026-03-06 13:52:29.168837,3278623216
2026-03-06 13:52:29.26967,3278623317
2026-03-06 13:52:29.370408,3278623417
2026-03-06 13:52:29.471204,3278623518
2026-03-06 13:52:29.57223,3278623619
2026-03-06 13:52:29.673371,3278623720
2026-03-06 13:52:29.774254,3278623821
2026-03-06 13:52:29.874964,3278623922
2026-03-06 13:52:29.975968,3278624023
2026-03-06 13:52:30.076613,3278624124
2026-03-06 13:52:30.177784,3278624225
2026-03-06 13:52:30.278526,3278624326
2026-03-06 13:52:30.379663,3278624427
2026-03-06 13:52:30.480632,3278624528
2026-03-06 13:52:30.581861,3278624629
2026-03-06 13:52:30.682271,3278624729
2026-03-06 13:52:30.783789,3278624831
2026-03-06 13:52:30.884427,3278624931
2026-03-06 13:52:30.985254,3278625032
2026-03-06 13:52:31.086217,3278625133
2026-03-06 13:52:31.18755,3278625234
2026-03-06 13:52:31.288571,3278625336
2026-03-06 13:52:31.389566,3278625436
2026-03-06 13:52:31.490261,3278625537
2026-03-06 13:52:31.591078,3278625638
2026-03-06 13:52:31.692215,3278625739
2026-03-06 13:52:31.793229,3278625840
2026-03-06 13:52:31.894758,3278625941
2026-03-06 13:52:31.994693,3278626042
2026-03-06 13:52:32.095464,3278626143
2026-03-06 13:52:32.196161,3278626243
2026-03-06 13:52:32.297257,3278626344
2026-03-06 13:52:32.398171,3278626445
2026-03-06 13:52:32.498926,3278626546
2026-03-06 13:52:32.59971,3278626647
2026-03-06 13:52:32.700597,3278626748
2026-03-06 13:52:32.801476,3278626849
2026-03-06 13:52:32.902781,3278626950
2026-03-06 13:52:33.003573,3278627051
2026-03-06 13:52:33.104478,3278627152
2026-03-06 13:52:33.205805,3278627253
2026-03-06 13:52:33.30692,3278627354
2026-03-06 13:52:33.407962,3278627455
2026-03-06 13:52:33.508276,3278627555
2026-03-06 13:52:33.609258,3278627657
2026-03-06 13:52:33.710561,3278627757
2026-03-06 13:52:33.811426,3278627858
2026-03-06 13:52:33.912054,3278627959
2026-03-06 13:52:34.012893,3278628060
2026-03-06 13:52:34.11374,3278628161
2026-03-06 13:52:34.214502,3278628262
2026-03-06 13:52:34.315501,3278628363
2026-03-06 13:52:34.41678,3278628464
2026-03-06 13:52:34.51754,3278628564
2026-03-06 13:52:34.618203,3278628665
2026-03-06 13:52:34.718836,3278628766
2026-03-06 13:52:34.820037,3278628867
2026-03-06 13:52:34.921104,3278628968
2026-03-06 13:52:35.021945,3278629069
2026-03-06 13:52:35.1225,3278629170
2026-03-06 13:52:35.223917,3278629271
2026-03-06 13:52:35.324558,3278629372
2026-03-06 13:52:35.425537,3278629473
2026-03-06 13:52:35.526333,3278629574
2026-03-06 13:52:35.627544,3278629675
2026-03-06 13:52:35.728487,3278629776
2026-03-06 13:52:35.829469,3278629877
2026-03-06 13:52:35.930761,3278629978
2026-03-06 13:52:36.031666,3278630079
2026-03-06 13:52:36.132746,3278630180
2026-03-06 13:52:36.233626,3278630281
2026-03-06 13:52:36.334336,3278630381
2026-03-06 13:52:36.435291,3278630482
2026-03-06 13:52:36.536192,3278630583
2026-03-06 13:52:36.637043,3278630684
2026-03-06 13:52:36.737928,3278630785
2026-03-06 13:52:36.838927,3278630886
2026-03-06 13:52:36.939898,3278630987
2026-03-06 13:52:37.040799,3278631088
2026-03-06 13:52:37.141984,3278631189
2026-03-06 13:52:37.242729,3278631290
2026-03-06 13:52:37.343415,3278631391
2026-03-06 13:52:37.444363,3278631492
2026-03-06 13:52:37.545735,3278631593
2026-03-06 13:52:37.646186,3278631693
2026-03-06 13:52:37.747118,3278631794
2026-03-06 13:52:37.847997,3278631895
2026-03-06 13:52:37.949096,3278631996
2026-03-06 13:52:38.050108,3278632097
2026-03-06 13:52:38.150894,3278632198
2026-03-06 13:52:38.25215,3278632299
2026-03-06 13:52:38.353046,3278632400
2026-03-06 13:52:38.453443,3278632501
2026-03-06 13:52:38.554696,3278632602
2026-03-06 13:52:38.655503,3278632703
2026-03-06 13:52:38.756816,3278632804
2026-03-06 13:52:38.857904,3278632905
2026-03-06 13:52:38.958357,3278633005
2026-03-06 13:52:39.059273,3278633106
2026-03-06 13:52:39.159409,3278633207
2026-03-06 13:52:39.26092,3278633308
2026-03-06 13:52:39.362223,3278633409
2026-03-06 13:52:39.462511,3278633510
2026-03-06 13:52:39.563423,3278633611
2026-03-06 13:52:39.664207,3278633711
2026-03-06 13:52:39.76525,3278633812
2026-03-06 13:52:39.866526,3278633913
2026-03-06 13:52:39.968494,3278634015
2026-03-06 13:52:40.068674,3278634116
2026-03-06 13:52:40.170116,3278634217
2026-03-06 13:52:40.270992,3278634318
2026-03-06 13:52:40.372037,3278634419
2026-03-06 13:52:40.472894,3278634520
2026-03-06 13:52:40.573359,3278634620
2026-03-06 13:52:40.674116,3278634721
2026-03-06 13:52:40.774798,3278634822
2026-03-06 13:52:40.876101,3278634923
2026-03-06 13:52:40.9769,3278635024
2026-03-06 13:52:41.077669,3278635125
2026-03-06 13:52:41.178354,3278635225
2026-03-06 13:52:41.27905,3278635326
2026-03-06 13:52:41.37998,3278635427
2026-03-06 13:52:41.480713,3278635528
2026-03-06 13:52:41.58193,3278635629
2026-03-06 13:52:41.682765,3278635730
2026-03-06 13:52:41.783589,3278635831
2026-03-06 13:52:41.884501,3278635931
2026-03-06 13:52:41.985512,3278636032
2026-03-06 13:52:42.086191,3278636133
2026-03-06 13:52:42.186734,3278636234
2026-03-06 13:52:42.28779,3278636335
2026-03-06 13:52:42.388754,3278636436
2026-03-06 13:52:42.489596,3278636537
2026-03-06 13:52:42.591026,3278636638
2026-03-06 13:52:42.691738,3278636739
2026-03-06 13:52:42.79233,3278636839
2026-03-06 13:52:42.893431,3278636940
2026-03-06 13:52:42.994183,3278637041
2026-03-06 13:52:43.095105,3278637142
2026-03-06 13:52:43.195866,3278637243
2026-03-06 13:52:43.297019,3278637344
2026-03-06 13:52:43.397641,3278637445
2026-03-06 13:52:43.49912,3278637546
2026-03-06 13:52:43.599385,3278637647
2026-03-06 13:52:43.700434,3278637748
2026-03-06 13:52:43.801709,3278637849
2026-03-06 13:52:43.902565,3278637950
2026-03-06 13:52:44.003932,3278638051
2026-03-06 13:52:44.10456,3278638152
2026-03-06 13:52:44.205477,3278638252
2026-03-06 13:52:44.306378,3278638353
2026-03-06 13:52:44.407589,3278638455
2026-03-06 13:52:44.508567,3278638555
2026-03-06 13:52:44.60951,3278638656
2026-03-06 13:52:44.709854,3278638757
2026-03-06 13:52:44.810933,3278638858
2026-03-06 13:52:44.912272,3278638959
2026-03-06 13:52:45.012976,3278639060
2026-03-06 13:52:45.113679,3278639161
2026-03-06 13:52:45.21486,3278639262
2026-03-06 13:52:45.315965,3278639363
2026-03-06 13:52:45.416971,3278639464
2026-03-06 13:52:45.517481,3278639565
2026-03-06 13:52:45.618579,3278639665
2026-03-06 13:52:45.719494,3278639766
2026-03-06 13:52:45.820095,3278639867
2026-03-06 13:52:45.921226,3278639968
2026-03-06 13:52:46.022688,3278640069
2026-03-06 13:52:46.122771,3278640170
2026-03-06 13:52:46.223818,3278640271
2026-03-06 13:52:46.324836,3278640372
2026-03-06 13:52:46.425757,3278640473
2026-03-06 13:52:46.52647,3278640574
2026-03-06 13:52:46.627453,3278640675
2026-03-06 13:52:46.728537,3278640776
2026-03-06 13:52:46.829548,3278640877
2026-03-06 13:52:46.930701,3278640977
2026-03-06 13:52:47.031184,3278641078
2026-03-06 13:52:47.132404,3278641179
2026-03-06 13:52:47.233264,3278641280
2026-03-06 13:52:47.334274,3278641381
2026-03-06 13:52:47.434949,3278641482
2026-03-06 13:52:47.535921,3278641583
2026-03-06 13:52:47.636665,3278641684
2026-03-06 13:52:47.737763,3278641785
2026-03-06 13:52:47.838778,3278641886
2026-03-06 13:52:47.939837,3278641987
2026-03-06 13:52:48.04109,3278642088
2026-03-06 13:52:48.141725,3278642189
2026-03-06 13:52:48.242613,3278642290
2026-03-06 13:52:48.343726,3278642391
2026-03-06 13:52:48.444298,3278642491
2026-03-06 13:52:48.545286,3278642592
2026-03-06 13:52:48.645917,3278642693
2026-03-06 13:52:48.747196,3278642794
2026-03-06 13:52:48.848048,3278642895
2026-03-06 13:52:48.948851,3278642996
2026-03-06 13:52:49.050708,3278643097
2026-03-06 13:52:49.15072,3278643198
2026-03-06 13:52:49.252077,3278643299
2026-03-06 13:52:49.352976,3278643400
2026-03-06 13:52:49.45376,3278643501
2026-03-06 13:52:49.554767,3278643602
2026-03-06 13:52:49.65557,3278643703
2026-03-06 13:52:49.756421,3278643804
2026-03-06 13:52:49.857222,3278643904
2026-03-06 13:52:49.958734,3278644006
2026-03-06 13:52:50.059052,3278644106
2026-03-06 13:52:50.16034,3278644207
2026-03-06 13:52:50.261037,3278644308
2026-03-06 13:52:50.361891,3278644409
2026-03-06 13:52:50.462863,3278644510
2026-03-06 13:52:50.563963,3278644611
2026-03-06 13:52:50.665208,3278644712
2026-03-06 13:52:50.766065,3278644813
2026-03-06 13:52:50.866895,3278644914
2026-03-06 13:52:50.96859,3278645016
2026-03-06 13:52:51.069518,3278645117
2026-03-06 13:52:51.170395,3278645218
2026-03-06 13:52:51.271261,3278645318
2026-03-06 13:52:51.371677,3278645419
2026-03-06 13:52:51.472849,3278645520
2026-03-06 13:52:51.57341,3278645621
2026-03-06 13:52:51.674709,3278645721
2026-03-06 13:52:51.775704,3278645823
2026-03-06 13:52:51.876087,3278645923
2026-03-06 13:52:51.977736,3278646025
2026-03-06 13:52:52.079109,3278646126
2026-03-06 13:52:52.179801,3278646227
2026-03-06 13:52:52.280555,3278646328
2026-03-06 13:52:52.381774,3278646429
2026-03-06 13:52:52.483016,3278646530
2026-03-06 13:52:52.583427,3278646631
2026-03-06 13:52:52.684492,3278646731
2026-03-06 13:52:52.784982,3278646832
2026-03-06 13:52:52.886031,3278646933
2026-03-06 13:52:52.987155,3278647034
2026-03-06 13:52:53.087436,3278647135
2026-03-06 13:52:53.188401,3278647236
2026-03-06 13:52:53.289276,3278647337
2026-03-06 13:52:53.390223,3278647437
2026-03-06 13:52:53.490911,3278647538
2026-03-06 13:52:53.592071,3278647639
2026-03-06 13:52:53.69311,3278647740
2026-03-06 13:52:53.79385,3278647841
2026-03-06 13:52:53.895108,3278647942
2026-03-06 13:52:53.995915,3278648043
2026-03-06 13:52:54.096987,3278648144
2026-03-06 13:52:54.198066,3278648245
2026-03-06 13:52:54.298674,3278648346
2026-03-06 13:52:54.400134,3278648447
2026-03-06 13:52:54.500968,3278648548
2026-03-06 13:52:54.601936,3278648649
2026-03-06 13:52:54.702973,3278648750
2026-03-06 13:52:54.803404,3278648851
2026-03-06 13:52:54.904646,3278648952
2026-03-06 13:52:55.005804,3278649053
2026-03-06 13:52:55.10654,3278649153
2026-03-06 13:52:55.207607,3278649255
2026-03-06 13:52:55.308534,3278649355
2026-03-06 13:52:55.409313,3278649456
2026-03-06 13:52:55.509869,3278649557
2026-03-06 13:52:55.61063,3278649658
2026-03-06 13:52:55.711251,3278649758
2026-03-06 13:52:55.812894,3278649860
2026-03-06 13:52:55.913428,3278649961
2026-03-06 13:52:56.01416,3278650061
2026-03-06 13:52:56.115265,3278650162
2026-03-06 13:52:56.215779,3278650263
2026-03-06 13:52:56.317218,3278650364
2026-03-06 13:52:56.41768,3278650465
2026-03-06 13:52:56.518852,3278650566
2026-03-06 13:52:56.619658,3278650667
2026-03-06 13:52:56.720667,3278650768
2026-03-06 13:52:56.821316,3278650868
2026-03-06 13:52:56.922473,3278650969
2026-03-06 13:52:57.023477,3278651070
2026-03-06 13:52:57.124545,3278651171
2026-03-06 13:52:57.225417,3278651273
2026-03-06 13:52:57.326682,3278651374
2026-03-06 13:52:57.427564,3278651474
2026-03-06 13:52:57.528129,3278651575
2026-03-06 13:52:57.629691,3278651677
2026-03-06 13:52:57.73051,3278651778
2026-03-06 13:52:57.831474,3278651878
2026-03-06 13:52:57.932308,3278651979
2026-03-06 13:52:58.033301,3278652080
2026-03-06 13:52:58.135425,3278652182
2026-03-06 13:52:58.235613,3278652283
2026-03-06 13:52:58.33664,3278652384
2026-03-06 13:52:58.437316,3278652484
2026-03-06 13:52:58.538546,3278652585
2026-03-06 13:52:58.639716,3278652686
2026-03-06 13:52:58.740339,3278652787
2026-03-06 13:52:58.841109,3278652888
