time,PT.Fuel_Downstream.sample_ts_ms
2026-03-06 12:49:23.745206,3274837792
2026-03-06 12:49:23.846248,3274837893
2026-03-06 12:49:23.946986,3274837994
2026-03-06 12:49:24.048069,3274838095
2026-03-06 12:49:24.149217,3274838196
2026-03-06 12:49:24.249964,3274838297
2026-03-06 12:49:24.35098,3274838398
2026-03-06 12:49:24.452588,3274838499
2026-03-06 12:49:24.55401,3274838601
2026-03-06 12:49:24.655083,3274838702
2026-03-06 12:49:24.756353,3274838803
2026-03-06 12:49:24.857883,3274838904
2026-03-06 12:49:24.95901,3274839006
2026-03-06 12:49:25.059836,3274839107
2026-03-06 12:49:25.16074,3274839208
2026-03-06 12:49:25.261162,3274839308
2026-03-06 12:49:25.362147,3274839409
2026-03-06 12:49:25.463157,3274839510
2026-03-06 12:49:25.564193,3274839611
2026-03-06 12:49:25.665064,3274839712
2026-03-06 12:49:25.765977,3274839813
2026-03-06 12:49:25.865954,3274839913
2026-03-06 12:49:25.967321,3274840014
2026-03-06 12:49:26.068116,3274840115
2026-03-06 12:49:26.169498,3274840216
2026-03-06 12:49:26.270456,3274840318
2026-03-06 12:49:26.372289,3274840419
2026-03-06 12:49:26.473152,3274840520
2026-03-06 12:49:26.574158,3274840621
2026-03-06 12:49:26.675573,3274840722
2026-03-06 12:49:26.776438,3274840824
2026-03-06 12:49:26.877368,3274840925
2026-03-06 12:49:26.978354,3274841025
2026-03-06 12:49:27.07934,3274841126
2026-03-06 12:49:27.180051,3274841227
2026-03-06 12:49:27.281516,3274841328
2026-03-06 12:49:27.382245,3274841429
2026-03-06 12:49:27.48366,3274841531
2026-03-06 12:49:27.584582,3274841632
2026-03-06 12:49:27.686052,3274841733
2026-03-06 12:49:27.786611,3274841834
2026-03-06 12:49:27.887677,3274841934
2026-03-06 12:49:27.988,3274842035
2026-03-06 12:49:28.089064,3274842136
2026-03-06 12:49:28.189535,3274842237
2026-03-06 12:49:28.290481,3274842338
2026-03-06 12:49:28.391318,3274842438
2026-03-06 12:49:28.492632,3274842540
2026-03-06 12:49:28.594396,3274842641
2026-03-06 12:49:28.695491,3274842742
2026-03-06 12:49:28.796241,3274842843
2026-03-06 12:49:28.897359,3274842944
2026-03-06 12:49:28.998385,3274843045
2026-03-06 12:49:29.099167,3274843146
2026-03-06 12:49:29.200273,3274843247
2026-03-06 12:49:29.30182,3274843348
2026-03-06 12:49:29.402285,3274843450
2026-03-06 12:49:29.503756,3274843550
2026-03-06 12:49:29.604681,3274843651
2026-03-06 12:49:29.705308,3274843752
2026-03-06 12:49:29.805962,3274843853
2026-03-06 12:49:29.907357,3274843954
2026-03-06 12:49:30.008968,3274844056
2026-03-06 12:49:30.110163,3274844157
2026-03-06 12:49:30.21107,3274844258
2026-03-06 12:49:30.31229,3274844359
2026-03-06 12:49:30.41282,3274844460
2026-03-06 12:49:30.514228,3274844561
2026-03-06 12:49:30.614915,3274844662
2026-03-06 12:49:30.715597,3274844763
2026-03-06 12:49:30.81714,3274844864
2026-03-06 12:49:30.917771,3274844965
2026-03-06 12:49:31.019204,3274845066
2026-03-06 12:49:31.120347,3274845167
2026-03-06 12:49:31.221508,3274845269
2026-03-06 12:49:31.322952,3274845370
2026-03-06 12:49:31.423806,3274845471
2026-03-06 12:49:31.524802,3274845572
2026-03-06 12:49:31.625822,3274845673
2026-03-06 12:49:31.727604,3274845774
2026-03-06 12:49:31.828807,3274845876
2026-03-06 12:49:31.929419,3274845976
2026-03-06 12:49:32.03004,3274846077
2026-03-06 12:49:32.131745,3274846178
2026-03-06 12:49:32.232063,3274846279
2026-03-06 12:49:32.333037,3274846380
2026-03-06 12:49:32.434013,3274846481
2026-03-06 12:49:32.534841,3274846582
2026-03-06 12:49:32.635604,3274846683
2026-03-06 12:49:32.737115,3274846784
2026-03-06 12:49:32.838077,3274846885
2026-03-06 12:49:32.939167,3274846986
2026-03-06 12:49:33.039657,3274847087
2026-03-06 12:49:33.141042,3274847188
2026-03-06 12:49:33.242094,3274847289
2026-03-06 12:49:33.343541,3274847390
2026-03-06 12:49:33.444458,3274847492
2026-03-06 12:49:33.546044,3274847593
2026-03-06 12:49:33.647365,3274847694
2026-03-06 12:49:33.748661,3274847796
2026-03-06 12:49:33.850033,3274847897
2026-03-06 12:49:33.951299,3274847998
2026-03-06 12:49:34.051788,3274848099
2026-03-06 12:49:34.153244,3274848200
2026-03-06 12:49:34.254253,3274848301
2026-03-06 12:49:34.355185,3274848402
2026-03-06 12:49:34.456321,3274848503
2026-03-06 12:49:34.557603,3274848605
2026-03-06 12:49:34.658466,3274848706
2026-03-06 12:49:34.75976,3274848807
2026-03-06 12:49:34.861093,3274848908
2026-03-06 12:49:34.962122,3274849009
2026-03-06 12:49:35.062929,3274849110
2026-03-06 12:49:35.164122,3274849211
2026-03-06 12:49:35.265448,3274849312
2026-03-06 12:49:35.366037,3274849413
2026-03-06 12:49:35.467201,3274849514
2026-03-06 12:49:35.56881,3274849615
2026-03-06 12:49:35.669145,3274849716
2026-03-06 12:49:35.770063,3274849817
2026-03-06 12:49:35.871138,3274849918
2026-03-06 12:49:35.972127,3274850019
2026-03-06 12:49:36.073428,3274850120
2026-03-06 12:49:36.174631,3274850222
2026-03-06 12:49:36.276252,3274850323
2026-03-06 12:49:36.377332,3274850424
2026-03-06 12:49:36.478434,3274850525
2026-03-06 12:49:36.579303,3274850626
2026-03-06 12:49:36.681018,3274850727
2026-03-06 12:49:36.781456,3274850828
2026-03-06 12:49:36.882172,3274850929
2026-03-06 12:49:36.983477,3274851030
2026-03-06 12:49:37.084124,3274851131
2026-03-06 12:49:37.185529,3274851232
2026-03-06 12:49:37.286698,3274851333
2026-03-06 12:49:37.387761,3274851435
2026-03-06 12:49:37.488972,3274851536
2026-03-06 12:49:37.590405,3274851637
2026-03-06 12:49:37.69087,3274851738
2026-03-06 12:49:37.792047,3274851839
2026-03-06 12:49:37.893076,3274851940
2026-03-06 12:49:37.994375,3274852041
2026-03-06 12:49:38.095295,3274852142
2026-03-06 12:49:38.196116,3274852243
2026-03-06 12:49:38.297093,3274852344
2026-03-06 12:49:38.397876,3274852445
2026-03-06 12:49:38.498879,3274852545
2026-03-06 12:49:38.599782,3274852646
2026-03-06 12:49:38.700567,3274852748
2026-03-06 12:49:38.801539,3274852848
2026-03-06 12:49:38.901997,3274852949
2026-03-06 12:49:39.002559,3274853050
2026-03-06 12:49:39.103452,3274853150
2026-03-06 12:49:39.204479,3274853251
2026-03-06 12:49:39.305282,3274853352
2026-03-06 12:49:39.40611,3274853453
2026-03-06 12:49:39.507186,3274853554
2026-03-06 12:49:39.608149,3274853655
2026-03-06 12:49:39.708753,3274853756
2026-03-06 12:49:39.809609,3274853857
2026-03-06 12:49:39.910544,3274853958
2026-03-06 12:49:40.011285,3274854058
2026-03-06 12:49:40.112473,3274854159
2026-03-06 12:49:40.21369,3274854261
2026-03-06 12:49:40.31482,3274854362
2026-03-06 12:49:40.415935,3274854463
2026-03-06 12:49:40.516948,3274854564
2026-03-06 12:49:40.618436,3274854665
2026-03-06 12:49:40.719355,3274854766
2026-03-06 12:49:40.820656,3274854868
2026-03-06 12:49:40.92122,3274854968
2026-03-06 12:49:41.022484,3274855069
2026-03-06 12:49:41.124013,3274855171
2026-03-06 12:49:41.224947,3274855272
2026-03-06 12:49:41.326122,3274855373
2026-03-06 12:49:41.426862,3274855474
2026-03-06 12:49:41.527719,3274855575
2026-03-06 12:49:41.628879,3274855676
2026-03-06 12:49:41.730354,3274855777
2026-03-06 12:49:41.830941,3274855878
2026-03-06 12:49:41.931974,3274855979
2026-03-06 12:49:42.033418,3274856080
2026-03-06 12:49:42.134841,3274856181
2026-03-06 12:49:42.235532,3274856282
2026-03-06 12:49:42.336955,3274856384
2026-03-06 12:49:42.438357,3274856485
2026-03-06 12:49:42.53964,3274856586
2026-03-06 12:49:42.640677,3274856687
2026-03-06 12:49:42.741405,3274856788
2026-03-06 12:49:42.842708,3274856890
2026-03-06 12:49:42.943988,3274856991
2026-03-06 12:49:43.045677,3274857093
2026-03-06 12:49:43.146881,3274857194
2026-03-06 12:49:43.247734,3274857295
2026-03-06 12:49:43.348973,3274857396
2026-03-06 12:49:43.449288,3274857496
2026-03-06 12:49:43.550392,3274857598
2026-03-06 12:49:43.65129,3274857698
2026-03-06 12:49:43.752195,3274857799
2026-03-06 12:49:43.852692,3274857900
2026-03-06 12:49:43.953682,3274858001
2026-03-06 12:49:44.05443,3274858102
2026-03-06 12:49:44.15556,3274858202
2026-03-06 12:49:44.256388,3274858303
2026-03-06 12:49:44.35706,3274858404
2026-03-06 12:49:44.45814,3274858505
2026-03-06 12:49:44.558869,3274858606
2026-03-06 12:49:44.659989,3274858707
2026-03-06 12:49:44.761194,3274858808
2026-03-06 12:49:44.862461,3274858909
2026-03-06 12:49:44.963192,3274859010
2026-03-06 12:49:45.064797,3274859112
2026-03-06 12:49:45.165865,3274859213
2026-03-06 12:49:45.266717,3274859314
2026-03-06 12:49:45.367666,3274859415
2026-03-06 12:49:45.468813,3274859516
2026-03-06 12:49:45.569514,3274859617
2026-03-06 12:49:45.670707,3274859717
2026-03-06 12:49:45.771266,3274859818
2026-03-06 12:49:45.872385,3274859919
2026-03-06 12:49:45.973125,3274860020
2026-03-06 12:49:46.074268,3274860121
2026-03-06 12:49:46.175401,3274860222
2026-03-06 12:49:46.276583,3274860324
2026-03-06 12:49:46.378024,3274860425
2026-03-06 12:49:46.478632,3274860525
2026-03-06 12:49:46.579403,3274860626
2026-03-06 12:49:46.679898,3274860727
2026-03-06 12:49:46.780642,3274860828
2026-03-06 12:49:46.88168,3274860929
2026-03-06 12:49:46.98258,3274861030
2026-03-06 12:49:47.084059,3274861131
2026-03-06 12:49:47.184637,3274861232
2026-03-06 12:49:47.285832,3274861333
2026-03-06 12:49:47.386251,3274861434
2026-03-06 12:49:47.487207,3274861534
2026-03-06 12:49:47.588165,3274861635
2026-03-06 12:49:47.689031,3274861736
2026-03-06 12:49:47.790193,3274861837
2026-03-06 12:49:47.891359,3274861938
