time,PT.Ox_Upstream.status
2026-03-06 12:58:22.569021,0
2026-03-06 12:58:22.669683,0
2026-03-06 12:58:22.770622,0
2026-03-06 12:58:22.871941,0
2026-03-06 12:58:22.973131,0
2026-03-06 12:58:23.073815,0
2026-03-06 12:58:23.174925,0
2026-03-06 12:58:23.275513,0
2026-03-06 12:58:23.376633,0
2026-03-06 12:58:23.477281,0
2026-03-06 12:58:23.578133,0
2026-03-06 12:58:23.678539,0
2026-03-06 12:58:23.779539,0
2026-03-06 12:58:23.880334,0
2026-03-06 12:58:23.981809,0
2026-03-06 12:58:24.082366,0
2026-03-06 12:58:24.18327,0
2026-03-06 12:58:24.284109,0
2026-03-06 12:58:24.385041,0
2026-03-06 12:58:24.486074,0
2026-03-06 12:58:24.586822,0
2026-03-06 12:58:24.687897,0
2026-03-06 12:58:24.788112,0
2026-03-06 12:58:24.889061,0
2026-03-06 12:58:24.99,0
2026-03-06 12:58:25.090715,0
2026-03-06 12:58:25.191797,0
2026-03-06 12:58:25.292983,0
2026-03-06 12:58:25.393811,0
2026-03-06 12:58:25.494514,0
2026-03-06 12:58:25.59545,0
2026-03-06 12:58:25.696271,0
2026-03-06 12:58:25.797263,0
2026-03-06 12:58:25.898362,0
2026-03-06 12:58:25.99899,0
2026-03-06 12:58:26.099617,0
2026-03-06 12:58:26.201013,0
2026-03-06 12:58:26.301765,0
2026-03-06 12:58:26.402367,0
2026-03-06 12:58:26.502974,0
2026-03-06 12:58:26.603396,0
2026-03-06 12:58:26.70544,0
2026-03-06 12:58:26.805924,0
2026-03-06 12:58:26.906146,0
2026-03-06 12:58:27.00726,0
2026-03-06 12:58:27.108537,0
2026-03-06 12:58:27.209516,0
2026-03-06 12:58:27.310331,0
2026-03-06 12:58:27.411461,0
2026-03-06 12:58:27.512146,0
2026-03-06 12:58:27.613197,0
2026-03-06 12:58:27.713683,0
2026-03-06 12:58:27.814668,0
2026-03-06 12:58:27.915929,0
2026-03-06 12:58:28.016512,0
2026-03-06 12:58:28.117652,0
2026-03-06 12:58:28.218319,0
2026-03-06 12:58:28.319634,0
2026-03-06 12:58:28.420947,0
2026-03-06 12:58:28.52167,0
2026-03-06 12:58:28.622464,0
2026-03-06 12:58:28.723445,0
2026-03-06 12:58:28.824206,0
2026-03-06 12:58:28.924819,0
2026-03-06 12:58:29.025761,0
2026-03-06 12:58:29.126775,0
2026-03-06 12:58:29.228234,0
2026-03-06 12:58:29.329013,0
2026-03-06 12:58:29.429582,0
2026-03-06 12:58:29.530716,0
2026-03-06 12:58:29.631983,0
2026-03-06 12:58:29.732359,0
2026-03-06 12:58:29.833543,0
2026-03-06 12:58:29.934673,0
2026-03-06 12:58:30.035168,0
2026-03-06 12:58:30.136348,0
2026-03-06 12:58:30.23661,0
2026-03-06 12:58:30.338067,0
2026-03-06 12:58:30.438912,0
2026-03-06 12:58:30.539704,0
2026-03-06 12:58:30.640592,0
2026-03-06 12:58:30.741771,0
2026-03-06 12:58:30.84205,0
2026-03-06 12:58:30.942975,0
2026-03-06 12:58:31.0438,0
2026-03-06 12:58:31.144442,0
2026-03-06 12:58:31.245575,0
2026-03-06 12:58:31.346912,0
2026-03-06 12:58:31.447759,0
2026-03-06 12:58:31.548525,0
2026-03-06 12:58:31.649658,0
2026-03-06 12:58:31.750281,0
2026-03-06 12:58:31.851465,0
2026-03-06 12:58:31.952566,0
2026-03-06 12:58:32.053636,0
2026-03-06 12:58:32.154692,0
2026-03-06 12:58:32.25526,0
2026-03-06 12:58:32.35662,0
2026-03-06 12:58:32.457167,0
2026-03-06 12:58:32.558751,0
2026-03-06 12:58:32.659403,0
2026-03-06 12:58:32.760146,0
2026-03-06 12:58:32.860823,0
2026-03-06 12:58:32.96134,0
2026-03-06 12:58:33.062646,0
2026-03-06 12:58:33.16369,0
2026-03-06 12:58:33.264631,0
2026-03-06 12:58:33.366093,0
2026-03-06 12:58:33.466689,0
2026-03-06 12:58:33.568224,0
2026-03-06 12:58:33.669091,0
2026-03-06 12:58:33.76995,0
2026-03-06 12:58:33.87074,0
2026-03-06 12:58:33.971467,0
2026-03-06 12:58:34.072533,0
2026-03-06 12:58:34.173699,0
2026-03-06 12:58:34.274658,0
2026-03-06 12:58:34.375666,0
2026-03-06 12:58:34.477271,0
2026-03-06 12:58:34.57755,0
2026-03-06 12:58:34.678847,0
2026-03-06 12:58:34.779929,0
2026-03-06 12:58:34.880484,0
2026-03-06 12:58:34.981611,0
2026-03-06 12:58:35.082025,0
2026-03-06 12:58:35.182788,0
2026-03-06 12:58:35.283794,0
2026-03-06 12:58:35.385109,0
2026-03-06 12:58:35.4859,0
2026-03-06 12:58:35.587029,0
2026-03-06 12:58:35.688363,0
2026-03-06 12:58:35.78886,0
2026-03-06 12:58:35.889757,0
2026-03-06 12:58:35.990658,0
2026-03-06 12:58:36.091449,0
2026-03-06 12:58:36.192179,0
2026-03-06 12:58:36.293163,0
2026-03-06 12:58:36.394295,0
2026-03-06 12:58:36.494823,0
2026-03-06 12:58:36.596307,0
2026-03-06 12:58:36.697113,0
2026-03-06 12:58:36.797808,0
2026-03-06 12:58:36.898664,0
2026-03-06 12:58:36.999404,0
2026-03-06 12:58:37.100366,0
2026-03-06 12:58:37.201351,0
2026-03-06 12:58:37.302465,0
2026-03-06 12:58:37.403234,0
2026-03-06 12:58:37.503613,0
2026-03-06 12:58:37.604785,0
2026-03-06 12:58:37.706077,0
2026-03-06 12:58:37.806662,0
2026-03-06 12:58:37.907695,0
2026-03-06 12:58:38.008251,0
2026-03-06 12:58:38.109097,0
2026-03-06 12:58:38.210421,0
2026-03-06 12:58:38.311062,0
2026-03-06 12:58:38.412898,0
2026-03-06 12:58:38.514115,0
2026-03-06 12:58:38.614941,0
2026-03-06 12:58:38.71561,0
2026-03-06 12:58:38.816297,0
2026-03-06 12:58:38.916921,0
2026-03-06 12:58:39.017989,0
2026-03-06 12:58:39.119143,0
2026-03-06 12:58:39.219802,0
2026-03-06 12:58:39.320757,0
2026-03-06 12:58:39.421808,0
2026-03-06 12:58:39.524326,0
2026-03-06 12:58:39.62396,0
2026-03-06 12:58:39.725942,0
2026-03-06 12:58:39.826428,0
2026-03-06 12:58:39.927359,0
2026-03-06 12:58:40.027869,0
2026-03-06 12:58:40.128749,0
2026-03-06 12:58:40.230295,0
2026-03-06 12:58:40.331123,0
2026-03-06 12:58:40.432741,0
2026-03-06 12:58:40.533361,0
2026-03-06 12:58:40.635105,0
2026-03-06 12:58:40.736333,0
2026-03-06 12:58:40.837023,0
2026-03-06 12:58:40.938092,0
2026-03-06 12:58:41.03883,0
2026-03-06 12:58:41.139819,0
2026-03-06 12:58:41.240386,0
2026-03-06 12:58:41.341338,0
2026-03-06 12:58:41.441868,0
2026-03-06 12:58:41.54279,0
2026-03-06 12:58:41.643585,0
2026-03-06 12:58:41.744727,0
2026-03-06 12:58:41.845831,0
2026-03-06 12:58:41.948244,0
2026-03-06 12:58:42.049004,0
2026-03-06 12:58:42.15013,0
2026-03-06 12:58:42.251116,0
2026-03-06 12:58:42.352222,0
2026-03-06 12:58:42.45361,0
2026-03-06 12:58:42.554535,0
2026-03-06 12:58:42.655546,0
2026-03-06 12:58:42.756363,0
2026-03-06 12:58:42.857448,0
2026-03-06 12:58:42.958627,0
2026-03-06 12:58:43.059854,0
2026-03-06 12:58:43.160723,0
2026-03-06 12:58:43.262678,0
2026-03-06 12:58:43.362475,0
2026-03-06 12:58:43.463314,0
2026-03-06 12:58:43.56438,0
2026-03-06 12:58:43.665264,0
2026-03-06 12:58:43.765656,0
2026-03-06 12:58:43.866659,0
2026-03-06 12:58:43.967772,0
2026-03-06 12:58:44.069058,0
2026-03-06 12:58:44.170229,0
2026-03-06 12:58:44.271804,0
2026-03-06 12:58:44.37185,0
2026-03-06 12:58:44.473322,0
2026-03-06 12:58:44.57432,0
2026-03-06 12:58:44.674973,0
2026-03-06 12:58:44.776276,0
2026-03-06 12:58:44.877501,0
2026-03-06 12:58:44.978867,0
2026-03-06 12:58:45.079686,0
2026-03-06 12:58:45.181388,0
2026-03-06 12:58:45.281688,0
2026-03-06 12:58:45.38219,0
2026-03-06 12:58:45.483648,0
2026-03-06 12:58:45.584106,0
2026-03-06 12:58:45.685106,0
2026-03-06 12:58:45.786366,0
2026-03-06 12:58:45.887046,0
2026-03-06 12:58:45.988762,0
2026-03-06 12:58:46.089582,0
2026-03-06 12:58:46.19036,0
2026-03-06 12:58:46.291389,0
2026-03-06 12:58:46.392444,0
2026-03-06 12:58:46.493696,0
2026-03-06 12:58:46.594409,0
2026-03-06 12:58:46.694963,0
2026-03-06 12:58:46.796676,0
2026-03-06 12:58:46.897878,0
2026-03-06 12:58:46.998592,0
2026-03-06 12:58:47.099716,0
2026-03-06 12:58:47.201145,0
2026-03-06 12:58:47.301482,0
2026-03-06 12:58:47.402912,0
2026-03-06 12:58:47.504127,0
2026-03-06 12:58:47.604585,0
2026-03-06 12:58:47.706052,0
2026-03-06 12:58:47.80693,0
2026-03-06 12:58:47.908297,0
2026-03-06 12:58:48.008623,0
2026-03-06 12:58:48.10971,0
2026-03-06 12:58:48.210868,0
2026-03-06 12:58:48.311642,0
2026-03-06 12:58:48.412362,0
2026-03-06 12:58:48.513125,0
2026-03-06 12:58:48.614153,0
2026-03-06 12:58:48.714643,0
2026-03-06 12:58:48.815722,0
2026-03-06 12:58:48.917119,0
2026-03-06 12:58:49.018313,0
2026-03-06 12:58:49.119573,0
2026-03-06 12:58:49.220916,0
2026-03-06 12:58:49.322201,0
2026-03-06 12:58:49.423733,0
2026-03-06 12:58:49.52458,0
2026-03-06 12:58:49.625539,0
2026-03-06 12:58:49.726082,0
2026-03-06 12:58:49.82681,0
2026-03-06 12:58:49.928138,0
2026-03-06 12:58:50.029495,0
2026-03-06 12:58:50.130281,0
2026-03-06 12:58:50.231622,0
2026-03-06 12:58:50.332892,0
2026-03-06 12:58:50.433614,0
2026-03-06 12:58:50.53467,0
2026-03-06 12:58:50.635694,0
2026-03-06 12:58:50.73707,0
2026-03-06 12:58:50.837551,0
2026-03-06 12:58:50.938003,0
2026-03-06 12:58:51.038737,0
2026-03-06 12:58:51.139552,0
2026-03-06 12:58:51.240429,0
2026-03-06 12:58:51.341784,0
2026-03-06 12:58:51.442177,0
2026-03-06 12:58:51.543245,0
2026-03-06 12:58:51.644472,0
2026-03-06 12:58:51.745048,0
2026-03-06 12:58:51.845566,0
2026-03-06 12:58:51.94693,0
2026-03-06 12:58:52.047492,0
2026-03-06 12:58:52.148538,0
2026-03-06 12:58:52.249684,0
2026-03-06 12:58:52.351219,0
2026-03-06 12:58:52.451605,0
2026-03-06 12:58:52.552441,0
2026-03-06 12:58:52.653004,0
2026-03-06 12:58:52.75419,0
2026-03-06 12:58:52.855319,0
2026-03-06 12:58:52.956937,0
2026-03-06 12:58:53.057732,0
2026-03-06 12:58:53.158895,0
2026-03-06 12:58:53.259575,0
2026-03-06 12:58:53.361127,0
2026-03-06 12:58:53.461351,0
2026-03-06 12:58:53.562556,0
2026-03-06 12:58:53.663346,0
2026-03-06 12:58:53.764841,0
2026-03-06 12:58:53.865142,0
2026-03-06 12:58:53.966122,0
2026-03-06 12:58:54.067493,0
2026-03-06 12:58:54.168084,0
2026-03-06 12:58:54.269541,0
2026-03-06 12:58:54.370321,0
2026-03-06 12:58:54.471533,0
2026-03-06 12:58:54.572216,0
2026-03-06 12:58:54.673284,0
2026-03-06 12:58:54.774343,0
2026-03-06 12:58:54.875139,0
2026-03-06 12:58:54.976214,0
2026-03-06 12:58:55.077346,0
2026-03-06 12:58:55.177438,0
2026-03-06 12:58:55.278639,0
2026-03-06 12:58:55.379305,0
2026-03-06 12:58:55.479964,0
2026-03-06 12:58:55.580605,0
2026-03-06 12:58:55.681552,0
2026-03-06 12:58:55.782676,0
2026-03-06 12:58:55.88375,0
2026-03-06 12:58:55.984411,0
2026-03-06 12:58:56.085243,0
2026-03-06 12:58:56.186439,0
2026-03-06 12:58:56.287493,0
2026-03-06 12:58:56.388709,0
2026-03-06 12:58:56.48975,0
2026-03-06 12:58:56.590277,0
2026-03-06 12:58:56.691033,0
2026-03-06 12:58:56.792564,0
2026-03-06 12:58:56.893798,0
2026-03-06 12:58:56.994224,0
2026-03-06 12:58:57.095397,0
2026-03-06 12:58:57.196833,0
2026-03-06 12:58:57.29757,0
2026-03-06 12:58:57.398251,0
2026-03-06 12:58:57.499233,0
2026-03-06 12:58:57.600379,0
2026-03-06 12:58:57.700977,0
2026-03-06 12:58:57.801702,0
2026-03-06 12:58:57.903359,0
2026-03-06 12:58:58.003784,0
2026-03-06 12:58:58.104993,0
2026-03-06 12:58:58.205335,0
2026-03-06 12:58:58.306482,0
2026-03-06 12:58:58.407217,0
2026-03-06 12:58:58.508309,0
2026-03-06 12:58:58.609053,0
2026-03-06 12:58:58.710068,0
2026-03-06 12:58:58.811199,0
2026-03-06 12:58:58.912032,0
2026-03-06 12:58:59.013327,0
2026-03-06 12:58:59.114558,0
2026-03-06 12:58:59.215148,0
2026-03-06 12:58:59.316245,0
2026-03-06 12:58:59.417297,0
2026-03-06 12:58:59.518765,0
2026-03-06 12:58:59.619076,0
2026-03-06 12:58:59.719945,0
2026-03-06 12:58:59.820901,0
2026-03-06 12:58:59.922033,0
2026-03-06 12:59:00.023052,0
2026-03-06 12:59:00.124076,0
2026-03-06 12:59:00.225221,0
2026-03-06 12:59:00.326211,0
2026-03-06 12:59:00.428079,0
2026-03-06 12:59:00.528959,0
2026-03-06 12:59:00.629134,0
2026-03-06 12:59:00.730305,0
2026-03-06 12:59:00.830893,0
2026-03-06 12:59:00.931655,0
2026-03-06 12:59:01.032751,0
2026-03-06 12:59:01.133765,0
2026-03-06 12:59:01.234457,0
2026-03-06 12:59:01.335606,0
2026-03-06 12:59:01.436718,0
2026-03-06 12:59:01.537648,0
2026-03-06 12:59:01.638247,0
2026-03-06 12:59:01.740082,0
2026-03-06 12:59:01.840949,0
2026-03-06 12:59:01.94182,0
2026-03-06 12:59:02.042477,0
2026-03-06 12:59:02.143605,0
2026-03-06 12:59:02.244265,0
2026-03-06 12:59:02.345438,0
2026-03-06 12:59:02.446595,0
2026-03-06 12:59:02.548067,0
2026-03-06 12:59:02.648617,0
2026-03-06 12:59:02.749434,0
2026-03-06 12:59:02.850241,0
2026-03-06 12:59:02.951474,0
2026-03-06 12:59:03.052147,0
2026-03-06 12:59:03.153327,0
2026-03-06 12:59:03.254131,0
2026-03-06 12:59:03.355078,0
2026-03-06 12:59:03.456035,0
2026-03-06 12:59:03.556941,0
2026-03-06 12:59:03.657934,0
2026-03-06 12:59:03.758999,0
2026-03-06 12:59:03.86039,0
2026-03-06 12:59:03.960798,0
2026-03-06 12:59:04.061741,0
2026-03-06 12:59:04.162862,0
2026-03-06 12:59:04.263545,0
2026-03-06 12:59:04.364447,0
2026-03-06 12:59:04.465326,0
2026-03-06 12:59:04.566372,0
2026-03-06 12:59:04.667169,0
2026-03-06 12:59:04.768402,0
2026-03-06 12:59:04.869232,0
2026-03-06 12:59:04.969934,0
2026-03-06 12:59:05.071281,0
2026-03-06 12:59:05.17255,0
2026-03-06 12:59:05.273967,0
2026-03-06 12:59:05.375375,0
2026-03-06 12:59:05.476303,0
2026-03-06 12:59:05.577174,0
2026-03-06 12:59:05.67806,0
2026-03-06 12:59:05.778422,0
2026-03-06 12:59:05.879171,0
2026-03-06 12:59:05.980036,0
2026-03-06 12:59:06.080682,0
2026-03-06 12:59:06.181414,0
2026-03-06 12:59:06.282565,0
2026-03-06 12:59:06.3829,0
2026-03-06 12:59:06.484293,0
2026-03-06 12:59:06.584746,0
2026-03-06 12:59:06.686006,0
2026-03-06 12:59:06.787103,0
2026-03-06 12:59:06.887859,0
2026-03-06 12:59:06.989005,0
2026-03-06 12:59:07.090171,0
2026-03-06 12:59:07.191264,0
2026-03-06 12:59:07.292296,0
2026-03-06 12:59:07.393123,0
2026-03-06 12:59:07.494184,0
2026-03-06 12:59:07.595359,0
2026-03-06 12:59:07.695977,0
2026-03-06 12:59:07.796972,0
2026-03-06 12:59:07.898089,0
2026-03-06 12:59:07.999314,0
2026-03-06 12:59:08.09981,0
2026-03-06 12:59:08.200679,0
2026-03-06 12:59:08.302065,0
2026-03-06 12:59:08.403026,0
2026-03-06 12:59:08.504508,0
2026-03-06 12:59:08.605182,0
2026-03-06 12:59:08.70616,0
2026-03-06 12:59:08.806586,0
2026-03-06 12:59:08.907258,0
2026-03-06 12:59:09.008055,0
2026-03-06 12:59:09.108877,0
2026-03-06 12:59:09.21014,0
2026-03-06 12:59:09.310706,0
2026-03-06 12:59:09.411379,0
2026-03-06 12:59:09.512657,0
2026-03-06 12:59:09.613317,0
2026-03-06 12:59:09.714084,0
2026-03-06 12:59:09.815391,0
2026-03-06 12:59:09.915989,0
2026-03-06 12:59:10.017045,0
2026-03-06 12:59:10.117823,0
2026-03-06 12:59:10.218827,0
2026-03-06 12:59:10.31962,0
2026-03-06 12:59:10.4204,0
2026-03-06 12:59:10.521099,0
2026-03-06 12:59:10.622446,0
2026-03-06 12:59:10.722857,0
2026-03-06 12:59:10.82357,0
2026-03-06 12:59:10.925007,0
2026-03-06 12:59:11.025813,0
2026-03-06 12:59:11.12662,0
2026-03-06 12:59:11.227165,0
2026-03-06 12:59:11.328199,0
2026-03-06 12:59:11.428538,0
2026-03-06 12:59:11.529695,0
2026-03-06 12:59:11.630632,0
2026-03-06 12:59:11.731158,0
2026-03-06 12:59:11.832158,0
2026-03-06 12:59:11.932862,0
2026-03-06 12:59:12.033744,0
2026-03-06 12:59:12.134802,0
2026-03-06 12:59:12.235648,0
2026-03-06 12:59:12.336626,0
2026-03-06 12:59:12.43785,0
2026-03-06 12:59:12.538737,0
2026-03-06 12:59:12.639244,0
2026-03-06 12:59:12.740605,0
2026-03-06 12:59:12.841011,0
2026-03-06 12:59:12.942208,0
2026-03-06 12:59:13.042909,0
2026-03-06 12:59:13.143506,0
2026-03-06 12:59:13.244927,0
2026-03-06 12:59:13.345767,0
2026-03-06 12:59:13.446566,0
2026-03-06 12:59:13.547494,0
2026-03-06 12:59:13.648734,0
2026-03-06 12:59:13.749775,0
2026-03-06 12:59:13.850195,0
2026-03-06 12:59:13.951465,0
2026-03-06 12:59:14.052091,0
2026-03-06 12:59:14.152905,0
2026-03-06 12:59:14.254016,0
2026-03-06 12:59:14.355079,0
2026-03-06 12:59:14.45612,0
2026-03-06 12:59:14.556793,0
2026-03-06 12:59:14.65733,0
2026-03-06 12:59:14.758573,0
2026-03-06 12:59:14.859147,0
2026-03-06 12:59:14.96035,0
2026-03-06 12:59:15.061072,0
2026-03-06 12:59:15.162067,0
2026-03-06 12:59:15.262606,0
2026-03-06 12:59:15.363721,0
2026-03-06 12:59:15.464074,0
2026-03-06 12:59:15.565427,0
2026-03-06 12:59:15.66618,0
2026-03-06 12:59:15.766901,0
2026-03-06 12:59:15.868237,0
2026-03-06 12:59:15.969119,0
2026-03-06 12:59:16.069543,0
2026-03-06 12:59:16.170898,0
2026-03-06 12:59:16.271456,0
2026-03-06 12:59:16.372221,0
2026-03-06 12:59:16.473436,0
2026-03-06 12:59:16.574596,0
2026-03-06 12:59:16.675776,0
2026-03-06 12:59:16.776669,0
2026-03-06 12:59:16.877675,0
2026-03-06 12:59:16.97842,0
2026-03-06 12:59:17.079197,0
2026-03-06 12:59:17.180931,0
2026-03-06 12:59:17.281812,0
2026-03-06 12:59:17.382441,0
2026-03-06 12:59:17.482885,0
2026-03-06 12:59:17.584196,0
2026-03-06 12:59:17.685201,0
2026-03-06 12:59:17.78611,0
2026-03-06 12:59:17.887463,0
2026-03-06 12:59:17.988521,0
2026-03-06 12:59:18.089848,0
2026-03-06 12:59:18.190786,0
2026-03-06 12:59:18.291694,0
2026-03-06 12:59:18.39215,0
2026-03-06 12:59:18.4932,0
2026-03-06 12:59:18.59455,0
2026-03-06 12:59:18.695434,0
2026-03-06 12:59:18.796534,0
2026-03-06 12:59:18.89732,0
2026-03-06 12:59:18.998227,0
2026-03-06 12:59:19.099075,0
2026-03-06 12:59:19.199965,0
2026-03-06 12:59:19.301302,0
2026-03-06 12:59:19.402216,0
2026-03-06 12:59:19.503106,0
2026-03-06 12:59:19.604509,0
2026-03-06 12:59:19.704471,0
2026-03-06 12:59:19.806303,0
2026-03-06 12:59:19.907041,0
2026-03-06 12:59:20.007867,0
2026-03-06 12:59:20.10905,0
2026-03-06 12:59:20.210891,0
2026-03-06 12:59:20.311508,0
2026-03-06 12:59:20.412955,0
2026-03-06 12:59:20.514566,0
2026-03-06 12:59:20.615477,0
2026-03-06 12:59:20.716715,0
2026-03-06 12:59:20.81832,0
2026-03-06 12:59:20.918794,0
2026-03-06 12:59:21.020435,0
2026-03-06 12:59:21.121625,0
2026-03-06 12:59:21.222578,0
2026-03-06 12:59:21.32385,0
2026-03-06 12:59:21.424988,0
2026-03-06 12:59:21.525981,0
2026-03-06 12:59:21.627223,0
2026-03-06 12:59:21.728614,0
2026-03-06 12:59:21.829932,0
2026-03-06 12:59:21.931015,0
2026-03-06 12:59:22.03191,0
2026-03-06 12:59:22.132737,0
2026-03-06 12:59:22.234093,0
2026-03-06 12:59:22.334947,0
2026-03-06 12:59:22.435783,0
2026-03-06 12:59:22.536688,0
2026-03-06 12:59:22.637388,0
2026-03-06 12:59:22.738188,0
2026-03-06 12:59:22.838882,0
2026-03-06 12:59:22.939746,0
2026-03-06 12:59:23.0405,0
2026-03-06 12:59:23.141532,0
2026-03-06 12:59:23.242193,0
2026-03-06 12:59:23.343168,0
2026-03-06 12:59:23.444023,0
2026-03-06 12:59:23.54476,0
2026-03-06 12:59:23.645127,0
2026-03-06 12:59:23.745737,0
2026-03-06 12:59:23.84688,0
2026-03-06 12:59:23.947733,0
2026-03-06 12:59:24.048659,0
2026-03-06 12:59:24.149879,0
2026-03-06 12:59:24.251494,0
2026-03-06 12:59:24.352185,0
2026-03-06 12:59:24.453119,0
2026-03-06 12:59:24.553867,0
2026-03-06 12:59:24.654908,0
2026-03-06 12:59:24.755678,0
2026-03-06 12:59:24.856438,0
2026-03-06 12:59:24.957311,0
2026-03-06 12:59:25.058239,0
2026-03-06 12:59:25.159052,0
2026-03-06 12:59:25.260508,0
2026-03-06 12:59:25.361103,0
2026-03-06 12:59:25.4619,0
2026-03-06 12:59:25.563135,0
2026-03-06 12:59:25.664046,0
2026-03-06 12:59:25.764764,0
2026-03-06 12:59:25.865395,0
2026-03-06 12:59:25.966546,0
2026-03-06 12:59:26.067394,0
2026-03-06 12:59:26.168458,0
2026-03-06 12:59:26.269498,0
2026-03-06 12:59:26.3705,0
2026-03-06 12:59:26.471178,0
2026-03-06 12:59:26.572579,0
2026-03-06 12:59:26.672563,0
2026-03-06 12:59:26.773497,0
2026-03-06 12:59:26.874777,0
2026-03-06 12:59:26.975939,0
2026-03-06 12:59:27.076554,0
2026-03-06 12:59:27.177655,0
2026-03-06 12:59:27.278936,0
2026-03-06 12:59:27.379644,0
2026-03-06 12:59:27.480744,0
2026-03-06 12:59:27.581668,0
2026-03-06 12:59:27.682807,0
2026-03-06 12:59:27.783798,0
2026-03-06 12:59:27.884921,0
2026-03-06 12:59:27.98641,0
2026-03-06 12:59:28.08733,0
2026-03-06 12:59:28.188924,0
2026-03-06 12:59:28.289938,0
2026-03-06 12:59:28.390612,0
2026-03-06 12:59:28.492216,0
2026-03-06 12:59:28.593206,0
2026-03-06 12:59:28.693969,0
2026-03-06 12:59:28.794344,0
2026-03-06 12:59:28.895276,0
2026-03-06 12:59:28.996496,0
2026-03-06 12:59:29.097836,0
2026-03-06 12:59:29.198411,0
2026-03-06 12:59:29.299268,0
2026-03-06 12:59:29.400247,0
2026-03-06 12:59:29.501301,0
2026-03-06 12:59:29.602605,0
2026-03-06 12:59:29.703666,0
2026-03-06 12:59:29.804721,0
2026-03-06 12:59:29.905524,0
2026-03-06 12:59:30.00627,0
2026-03-06 12:59:30.107024,0
2026-03-06 12:59:30.208057,0
2026-03-06 12:59:30.309118,0
2026-03-06 12:59:30.410498,0
2026-03-06 12:59:30.511766,0
2026-03-06 12:59:30.612706,0
2026-03-06 12:59:30.713559,0
2026-03-06 12:59:30.814552,0
2026-03-06 12:59:30.915483,0
2026-03-06 12:59:31.016777,0
2026-03-06 12:59:31.117757,0
2026-03-06 12:59:31.219192,0
2026-03-06 12:59:31.320002,0
2026-03-06 12:59:31.420682,0
2026-03-06 12:59:31.521617,0
2026-03-06 12:59:31.623039,0
2026-03-06 12:59:31.724073,0
2026-03-06 12:59:31.824619,0
2026-03-06 12:59:31.925599,0
2026-03-06 12:59:32.026133,0
2026-03-06 12:59:32.127454,0
2026-03-06 12:59:32.229621,0
2026-03-06 12:59:32.329893,0
2026-03-06 12:59:32.430824,0
2026-03-06 12:59:32.532143,0
2026-03-06 12:59:32.632941,0
2026-03-06 12:59:32.734802,0
2026-03-06 12:59:32.83511,0
2026-03-06 12:59:32.936233,0
2026-03-06 12:59:33.037077,0
2026-03-06 12:59:33.137928,0
2026-03-06 12:59:33.238693,0
2026-03-06 12:59:33.339557,0
2026-03-06 12:59:33.440208,0
2026-03-06 12:59:33.541288,0
2026-03-06 12:59:33.642139,0
2026-03-06 12:59:33.743272,0
2026-03-06 12:59:33.844027,0
2026-03-06 12:59:33.944853,0
2026-03-06 12:59:34.045848,0
2026-03-06 12:59:34.147112,0
2026-03-06 12:59:34.248188,0
2026-03-06 12:59:34.348785,0
2026-03-06 12:59:34.450172,0
2026-03-06 12:59:34.550852,0
2026-03-06 12:59:34.651795,0
2026-03-06 12:59:34.752924,0
2026-03-06 12:59:34.85425,0
2026-03-06 12:59:34.955026,0
2026-03-06 12:59:35.055597,0
2026-03-06 12:59:35.156477,0
2026-03-06 12:59:35.257565,0
2026-03-06 12:59:35.358503,0
2026-03-06 12:59:35.459444,0
2026-03-06 12:59:35.560926,0
2026-03-06 12:59:35.662184,0
2026-03-06 12:59:35.763208,0
2026-03-06 12:59:35.863748,0
2026-03-06 12:59:35.964548,0
2026-03-06 12:59:36.065505,0
2026-03-06 12:59:36.166903,0
2026-03-06 12:59:36.267809,0
2026-03-06 12:59:36.368511,0
2026-03-06 12:59:36.469281,0
2026-03-06 12:59:36.570655,0
2026-03-06 12:59:36.671708,0
2026-03-06 12:59:36.77253,0
2026-03-06 12:59:36.873505,0
2026-03-06 12:59:36.974533,0
2026-03-06 12:59:37.07566,0
2026-03-06 12:59:37.176261,0
2026-03-06 12:59:37.277404,0
2026-03-06 12:59:37.378111,0
2026-03-06 12:59:37.479189,0
2026-03-06 12:59:37.580814,0
2026-03-06 12:59:37.681638,0
2026-03-06 12:59:37.783155,0
2026-03-06 12:59:37.884602,0
2026-03-06 12:59:37.985227,0
2026-03-06 12:59:38.085924,0
2026-03-06 12:59:38.187102,0
2026-03-06 12:59:38.288286,0
2026-03-06 12:59:38.389134,0
2026-03-06 12:59:38.490377,0
2026-03-06 12:59:38.591145,0
2026-03-06 12:59:38.692121,0
2026-03-06 12:59:38.792872,0
2026-03-06 12:59:38.893777,0
2026-03-06 12:59:38.994789,0
2026-03-06 12:59:39.095943,0
2026-03-06 12:59:39.197222,0
2026-03-06 12:59:39.298234,0
2026-03-06 12:59:39.399187,0
2026-03-06 12:59:39.502227,0
2026-03-06 12:59:39.602884,0
2026-03-06 12:59:39.70344,0
2026-03-06 12:59:39.804814,0
2026-03-06 12:59:39.90525,0
2026-03-06 12:59:40.006009,0
2026-03-06 12:59:40.106769,0
2026-03-06 12:59:40.2073,0
2026-03-06 12:59:40.308195,0
2026-03-06 12:59:40.409383,0
2026-03-06 12:59:40.510185,0
2026-03-06 12:59:40.610885,0
2026-03-06 12:59:40.711718,0
2026-03-06 12:59:40.812384,0
