time,PT.Ox_Upstream.raw_adc_counts
2026-03-06 14:09:10.599671,325142355
2026-03-06 14:09:10.700548,325753576
2026-03-06 14:09:10.800831,326393287
2026-03-06 14:09:10.902012,327069675
2026-03-06 14:09:11.002742,327774484
2026-03-06 14:09:11.104144,328509625
2026-03-06 14:09:11.205199,329265642
2026-03-06 14:09:11.305742,330052212
2026-03-06 14:09:11.406635,330867101
2026-03-06 14:09:11.507505,331710983
2026-03-06 14:09:11.609036,332582782
2026-03-06 14:09:11.71002,333483237
2026-03-06 14:09:11.810579,334397936
2026-03-06 14:09:11.91142,335342881
2026-03-06 14:09:12.012398,336307641
2026-03-06 14:09:12.11329,337290532
2026-03-06 14:09:12.214402,338301539
2026-03-06 14:09:12.315595,339327575
2026-03-06 14:09:12.416268,340372824
2026-03-06 14:09:12.517451,341437708
2026-03-06 14:09:12.618252,342522702
2026-03-06 14:09:12.719681,343621539
2026-03-06 14:09:12.820631,344733249
2026-03-06 14:09:12.921098,345861560
2026-03-06 14:09:13.022345,346997429
2026-03-06 14:09:13.122761,348148917
2026-03-06 14:09:13.223522,349308326
2026-03-06 14:09:13.324386,350479868
2026-03-06 14:09:13.42567,351659015
2026-03-06 14:09:13.526559,352853014
2026-03-06 14:09:13.627631,354044240
2026-03-06 14:09:13.728481,355243559
2026-03-06 14:09:13.829473,356445578
2026-03-06 14:09:13.930967,357664234
2026-03-06 14:09:14.031797,358871538
2026-03-06 14:09:14.132953,360082734
2026-03-06 14:09:14.234328,361299709
2026-03-06 14:09:14.334705,362508840
2026-03-06 14:09:14.435433,363709804
2026-03-06 14:09:14.536563,364912118
2026-03-06 14:09:14.637617,366120101
2026-03-06 14:09:14.738762,367313665
2026-03-06 14:09:14.839681,368500592
2026-03-06 14:09:14.940917,369682672
2026-03-06 14:09:15.041499,370856516
2026-03-06 14:09:15.142354,372015613
2026-03-06 14:09:15.24358,373159317
2026-03-06 14:09:15.344911,374305267
2026-03-06 14:09:15.445637,375426602
2026-03-06 14:09:15.546683,376542468
2026-03-06 14:09:15.647621,377633467
2026-03-06 14:09:15.748815,378711896
2026-03-06 14:09:15.850075,379775230
2026-03-06 14:09:15.950334,380819729
2026-03-06 14:09:16.051887,381847911
2026-03-06 14:09:16.153096,382854104
2026-03-06 14:09:16.254345,383838708
2026-03-06 14:09:16.354905,384801856
2026-03-06 14:09:16.455956,385744024
2026-03-06 14:09:16.557121,386650754
2026-03-06 14:09:16.658164,387545469
2026-03-06 14:09:16.759435,388412367
2026-03-06 14:09:16.85988,389253424
2026-03-06 14:09:16.960767,390067983
2026-03-06 14:09:17.061673,390846258
2026-03-06 14:09:17.1625,391606578
2026-03-06 14:09:17.263524,392332498
2026-03-06 14:09:17.364012,393034606
2026-03-06 14:09:17.465429,393703131
2026-03-06 14:09:17.566749,394338173
2026-03-06 14:09:17.667195,394943424
2026-03-06 14:09:17.768035,395517464
2026-03-06 14:09:17.869104,396052236
2026-03-06 14:09:17.970275,396568563
2026-03-06 14:09:18.070962,397042159
2026-03-06 14:09:18.17228,397478317
2026-03-06 14:09:18.273273,397882664
2026-03-06 14:09:18.374527,398256591
2026-03-06 14:09:18.474984,398590366
2026-03-06 14:09:18.576007,398894842
2026-03-06 14:09:18.677567,399164360
2026-03-06 14:09:18.778424,399386497
2026-03-06 14:09:18.879391,399578605
2026-03-06 14:09:18.980075,399735044
2026-03-06 14:09:19.081236,399854772
2026-03-06 14:09:19.182333,399944519
2026-03-06 14:09:19.283286,399992289
2026-03-06 14:09:19.384137,400003901
2026-03-06 14:09:19.484962,399969097
2026-03-06 14:09:19.585858,399912288
2026-03-06 14:09:19.686916,399814891
2026-03-06 14:09:19.787972,399676382
2026-03-06 14:09:19.888411,399497272
2026-03-06 14:09:19.989174,399295654
2026-03-06 14:09:20.090429,399046254
2026-03-06 14:09:20.191105,398771676
2026-03-06 14:09:20.292192,398457773
2026-03-06 14:09:20.392475,398104115
2026-03-06 14:09:20.493768,397713917
2026-03-06 14:09:20.594695,397296189
2026-03-06 14:09:20.695727,396839233
2026-03-06 14:09:20.796897,396352411
2026-03-06 14:09:20.897822,395826202
2026-03-06 14:09:20.999042,395275442
2026-03-06 14:09:21.100079,394687266
2026-03-06 14:09:21.200996,394062735
2026-03-06 14:09:21.302443,393409513
2026-03-06 14:09:21.403312,392725318
2026-03-06 14:09:21.504253,392023062
2026-03-06 14:09:21.604908,391273671
2026-03-06 14:09:21.706295,390509677
2026-03-06 14:09:21.806978,389712456
2026-03-06 14:09:21.907771,388883912
2026-03-06 14:09:22.008833,388034697
2026-03-06 14:09:22.110122,387161737
2026-03-06 14:09:22.211376,386258589
2026-03-06 14:09:22.312228,385326976
2026-03-06 14:09:22.413464,384375693
2026-03-06 14:09:22.514366,383411993
2026-03-06 14:09:22.614907,382411153
2026-03-06 14:09:22.716332,381392499
2026-03-06 14:09:22.817285,380365530
2026-03-06 14:09:22.918413,379307477
2026-03-06 14:09:23.019766,378235777
2026-03-06 14:09:23.12107,377149251
2026-03-06 14:09:23.221879,376041507
2026-03-06 14:09:23.322872,374925204
2026-03-06 14:09:23.423876,373799156
2026-03-06 14:09:23.525553,372654799
2026-03-06 14:09:23.626231,371500918
2026-03-06 14:09:23.726623,370328394
2026-03-06 14:09:23.828308,369155605
2026-03-06 14:09:23.929189,367971761
2026-03-06 14:09:24.030234,366780695
2026-03-06 14:09:24.131073,365580112
2026-03-06 14:09:24.232219,364375969
2026-03-06 14:09:24.332609,363179894
2026-03-06 14:09:24.433355,361970468
2026-03-06 14:09:24.534836,360763558
2026-03-06 14:09:24.635437,359550463
2026-03-06 14:09:24.735722,358349059
2026-03-06 14:09:24.83653,357141757
2026-03-06 14:09:24.937541,355928784
2026-03-06 14:09:25.038646,354722582
2026-03-06 14:09:25.139397,353528553
2026-03-06 14:09:25.240367,352334920
2026-03-06 14:09:25.341586,351150148
2026-03-06 14:09:25.442177,349970816
2026-03-06 14:09:25.543627,348804646
2026-03-06 14:09:25.645094,347643245
2026-03-06 14:09:25.746222,346492482
2026-03-06 14:09:25.847757,345347174
2026-03-06 14:09:25.948643,344230190
2026-03-06 14:09:26.050147,343119040
2026-03-06 14:09:26.151361,342029775
2026-03-06 14:09:26.252672,340946805
2026-03-06 14:09:26.353557,339895537
2026-03-06 14:09:26.453959,338855884
2026-03-06 14:09:26.555195,337842792
2026-03-06 14:09:26.655634,336846210
2026-03-06 14:09:26.756741,335864088
2026-03-06 14:09:26.857529,334916358
2026-03-06 14:09:26.958525,333978297
2026-03-06 14:09:27.05889,333076408
2026-03-06 14:09:27.159866,332187679
2026-03-06 14:09:27.26103,331330503
2026-03-06 14:09:27.361622,330501479
2026-03-06 14:09:27.462208,329699678
2026-03-06 14:09:27.563656,328922590
2026-03-06 14:09:27.664071,328175145
2026-03-06 14:09:27.764782,327457747
2026-03-06 14:09:27.865543,326770296
2026-03-06 14:09:27.966268,326118320
2026-03-06 14:09:28.067244,325483195
2026-03-06 14:09:28.168058,324889746
2026-03-06 14:09:28.268787,324324059
2026-03-06 14:09:28.370022,323798452
2026-03-06 14:09:28.47028,323295407
2026-03-06 14:09:28.571145,322831208
2026-03-06 14:09:28.671983,322407541
2026-03-06 14:09:28.772719,322011613
2026-03-06 14:09:28.874113,321643415
2026-03-06 14:09:28.975192,321314465
2026-03-06 14:09:29.076627,321028933
2026-03-06 14:09:29.17799,320772263
2026-03-06 14:09:29.278999,320554746
2026-03-06 14:09:29.379942,320367770
2026-03-06 14:09:29.480763,320219294
2026-03-06 14:09:29.581922,320110526
2026-03-06 14:09:29.68291,320036631
2026-03-06 14:09:29.783203,320008779
2026-03-06 14:09:29.883933,320005001
2026-03-06 14:09:29.985411,320045450
2026-03-06 14:09:30.085966,320112029
2026-03-06 14:09:30.186736,320220881
2026-03-06 14:09:30.287989,320373524
2026-03-06 14:09:30.388958,320557011
2026-03-06 14:09:30.489672,320768242
2026-03-06 14:09:30.590948,321029415
2026-03-06 14:09:30.692262,321313550
2026-03-06 14:09:30.792831,321638231
2026-03-06 14:09:30.893198,321999462
2026-03-06 14:09:30.994145,322400159
2026-03-06 14:09:31.095072,322832333
2026-03-06 14:09:31.195435,323292634
2026-03-06 14:09:31.296915,323790352
2026-03-06 14:09:31.39753,324325605
2026-03-06 14:09:31.498492,324888349
2026-03-06 14:09:31.599705,325483500
2026-03-06 14:09:31.700181,326114764
2026-03-06 14:09:31.801474,326768124
2026-03-06 14:09:31.902405,327454732
2026-03-06 14:09:32.003417,328180407
2026-03-06 14:09:32.10442,328923639
2026-03-06 14:09:32.205209,329703872
2026-03-06 14:09:32.306494,330510459
2026-03-06 14:09:32.407127,331341348
2026-03-06 14:09:32.508506,332199650
2026-03-06 14:09:32.609386,333081446
2026-03-06 14:09:32.709589,333987129
2026-03-06 14:09:32.810599,334917605
2026-03-06 14:09:32.911551,335878348
2026-03-06 14:09:33.012734,336851483
2026-03-06 14:09:33.113902,337851581
2026-03-06 14:09:33.2147,338865660
2026-03-06 14:09:33.315172,339905167
2026-03-06 14:09:33.416014,340958595
2026-03-06 14:09:33.517411,342031182
2026-03-06 14:09:33.618026,343130002
2026-03-06 14:09:33.719207,344232898
2026-03-06 14:09:33.820433,345357855
2026-03-06 14:09:33.921759,346491691
2026-03-06 14:09:34.022573,347643291
2026-03-06 14:09:34.123183,348792069
2026-03-06 14:09:34.22434,349967347
2026-03-06 14:09:34.325758,351142724
2026-03-06 14:09:34.426632,352323038
2026-03-06 14:09:34.527123,353520638
2026-03-06 14:09:34.628543,354713960
2026-03-06 14:09:34.729603,355920626
2026-03-06 14:09:34.829661,357123294
2026-03-06 14:09:34.930929,358333219
2026-03-06 14:09:35.031912,359540942
2026-03-06 14:09:35.132451,360747935
2026-03-06 14:09:35.233419,361964326
2026-03-06 14:09:35.333955,363170440
2026-03-06 14:09:35.435125,364378854
2026-03-06 14:09:35.535785,365577140
2026-03-06 14:09:35.636985,366774038
2026-03-06 14:09:35.737527,367965400
2026-03-06 14:09:35.838728,369140506
2026-03-06 14:09:35.939626,370321527
2026-03-06 14:09:36.040326,371484165
2026-03-06 14:09:36.14111,372632593
2026-03-06 14:09:36.241702,373775806
2026-03-06 14:09:36.34276,374900521
2026-03-06 14:09:36.443216,376018433
2026-03-06 14:09:36.544348,377124802
2026-03-06 14:09:36.645355,378204992
2026-03-06 14:09:36.746174,379275142
2026-03-06 14:09:36.846939,380325121
2026-03-06 14:09:36.94769,381366701
2026-03-06 14:09:37.049056,382380007
2026-03-06 14:09:37.149615,383373862
2026-03-06 14:09:37.250922,384339838
2026-03-06 14:09:37.351294,385296655
2026-03-06 14:09:37.452445,386217907
2026-03-06 14:09:37.553032,387114927
2026-03-06 14:09:37.654114,387999998
2026-03-06 14:09:37.754678,388848189
2026-03-06 14:09:37.85599,389670933
2026-03-06 14:09:37.956688,390474548
2026-03-06 14:09:38.057746,391245939
2026-03-06 14:09:38.15899,391989244
2026-03-06 14:09:38.259713,392699707
2026-03-06 14:09:38.361247,393388210
2026-03-06 14:09:38.461802,394033490
2026-03-06 14:09:38.562753,394660490
2026-03-06 14:09:38.663711,395248032
2026-03-06 14:09:38.765326,395806120
2026-03-06 14:09:38.866309,396331567
2026-03-06 14:09:38.967515,396818568
2026-03-06 14:09:39.068486,397276583
2026-03-06 14:09:39.169135,397695843
2026-03-06 14:09:39.27012,398085580
2026-03-06 14:09:39.371037,398434341
2026-03-06 14:09:39.472045,398758469
2026-03-06 14:09:39.573151,399036397
2026-03-06 14:09:39.674109,399283512
2026-03-06 14:09:39.775552,399497104
2026-03-06 14:09:39.875968,399668725
2026-03-06 14:09:39.977367,399803158
2026-03-06 14:09:40.078076,399903387
2026-03-06 14:09:40.178891,399966146
2026-03-06 14:09:40.280038,399995190
2026-03-06 14:09:40.380316,399989665
2026-03-06 14:09:40.481939,399944593
2026-03-06 14:09:40.582201,399862484
2026-03-06 14:09:40.683856,399740051
2026-03-06 14:09:40.784899,399587851
2026-03-06 14:09:40.886511,399396607
2026-03-06 14:09:40.987798,399162200
2026-03-06 14:09:41.089171,398898666
2026-03-06 14:09:41.190485,398598092
2026-03-06 14:09:41.291379,398263554
2026-03-06 14:09:41.391904,397896705
2026-03-06 14:09:41.492938,397487724
2026-03-06 14:09:41.594085,397048556
2026-03-06 14:09:41.694884,396574127
2026-03-06 14:09:41.79623,396063688
2026-03-06 14:09:41.897161,395525162
2026-03-06 14:09:41.997799,394959762
2026-03-06 14:09:42.098635,394357250
2026-03-06 14:09:42.199494,393715967
2026-03-06 14:09:42.300663,393043895
2026-03-06 14:09:42.401724,392352200
2026-03-06 14:09:42.502534,391624746
2026-03-06 14:09:42.603701,390870711
2026-03-06 14:09:42.704142,390084286
2026-03-06 14:09:42.805016,389269609
2026-03-06 14:09:42.906211,388432447
2026-03-06 14:09:43.0071,387566432
2026-03-06 14:09:43.107641,386684580
2026-03-06 14:09:43.208849,385767155
2026-03-06 14:09:43.309832,384825200
2026-03-06 14:09:43.410549,383861004
2026-03-06 14:09:43.511617,382883830
2026-03-06 14:09:43.612313,381878419
2026-03-06 14:09:43.713483,380855762
2026-03-06 14:09:43.814968,379808257
2026-03-06 14:09:43.915703,378740949
2026-03-06 14:09:44.016963,377666428
2026-03-06 14:09:44.118154,376571858
2026-03-06 14:09:44.21893,375462270
2026-03-06 14:09:44.320032,374336242
2026-03-06 14:09:44.420839,373201672
2026-03-06 14:09:44.52156,372046518
2026-03-06 14:09:44.622858,370887286
2026-03-06 14:09:44.723994,369717411
2026-03-06 14:09:44.824809,368539131
2026-03-06 14:09:44.925578,367350973
2026-03-06 14:09:45.026767,366158328
2026-03-06 14:09:45.12748,364954575
2026-03-06 14:09:45.228601,363758866
2026-03-06 14:09:45.329118,362551705
2026-03-06 14:09:45.430109,361336787
2026-03-06 14:09:45.531061,360133485
2026-03-06 14:09:45.631712,358918377
2026-03-06 14:09:45.732882,357706766
2026-03-06 14:09:45.833577,356497456
2026-03-06 14:09:45.934616,355297426
2026-03-06 14:09:46.035305,354099769
2026-03-06 14:09:46.136539,352906506
2026-03-06 14:09:46.237162,351715137
2026-03-06 14:09:46.33832,350537662
2026-03-06 14:09:46.439145,349359416
2026-03-06 14:09:46.539596,348199881
2026-03-06 14:09:46.640149,347056249
2026-03-06 14:09:46.741233,345917333
2026-03-06 14:09:46.842918,344783470
2026-03-06 14:09:46.943491,343672430
2026-03-06 14:09:47.043939,342579295
2026-03-06 14:09:47.144749,341496769
2026-03-06 14:09:47.245684,340431100
2026-03-06 14:09:47.346649,339380855
2026-03-06 14:09:47.447689,338358416
2026-03-06 14:09:47.548478,337352032
2026-03-06 14:09:47.64933,336364310
2026-03-06 14:09:47.750568,335391228
2026-03-06 14:09:47.850941,334446475
2026-03-06 14:09:47.952058,333535360
2026-03-06 14:09:48.052697,332636750
2026-03-06 14:09:48.153956,331762410
2026-03-06 14:09:48.254651,330919822
2026-03-06 14:09:48.355918,330097477
2026-03-06 14:09:48.456999,329307987
2026-03-06 14:09:48.557727,328552556
2026-03-06 14:09:48.658435,327812419
2026-03-06 14:09:48.759412,327113004
2026-03-06 14:09:48.860177,326445089
2026-03-06 14:09:48.960607,325798846
2026-03-06 14:09:49.061243,325190190
2026-03-06 14:09:49.162337,324603977
2026-03-06 14:09:49.262948,324054718
2026-03-06 14:09:49.363759,323547670
2026-03-06 14:09:49.465089,323058149
2026-03-06 14:09:49.566044,322616120
2026-03-06 14:09:49.666783,322201794
2026-03-06 14:09:49.767668,321820640
2026-03-06 14:09:49.869095,321474427
2026-03-06 14:09:49.969586,321172065
2026-03-06 14:09:50.070706,320898985
2026-03-06 14:09:50.171716,320660146
2026-03-06 14:09:50.272341,320462340
2026-03-06 14:09:50.373598,320295478
2026-03-06 14:09:50.474114,320167463
2026-03-06 14:09:50.575054,320075542
2026-03-06 14:09:50.676119,320016307
2026-03-06 14:09:50.776971,320000709
2026-03-06 14:09:50.87759,320019246
2026-03-06 14:09:50.978717,320074703
2026-03-06 14:09:51.079708,320162310
2026-03-06 14:09:51.180393,320296135
2026-03-06 14:09:51.281647,320458778
2026-03-06 14:09:51.382767,320657810
2026-03-06 14:09:51.483724,320892372
2026-03-06 14:09:51.58465,321161447
2026-03-06 14:09:51.685474,321474714
2026-03-06 14:09:51.786278,321815251
2026-03-06 14:09:51.888242,322200497
2026-03-06 14:09:51.988595,322615152
2026-03-06 14:09:52.089675,323063623
2026-03-06 14:09:52.190437,323539403
2026-03-06 14:09:52.291833,324056727
2026-03-06 14:09:52.392799,324602262
2026-03-06 14:09:52.493931,325185106
2026-03-06 14:09:52.594642,325792669
2026-03-06 14:09:52.695543,326438743
2026-03-06 14:09:52.796274,327110059
2026-03-06 14:09:52.897603,327820937
2026-03-06 14:09:52.998432,328554794
2026-03-06 14:09:53.09934,329315089
2026-03-06 14:09:53.200034,330099693
2026-03-06 14:09:53.300441,330923744
2026-03-06 14:09:53.401654,331761258
2026-03-06 14:09:53.502429,332639213
2026-03-06 14:09:53.603212,333526313
2026-03-06 14:09:53.704098,334453835
2026-03-06 14:09:53.805201,335390840
2026-03-06 14:09:53.905981,336365857
2026-03-06 14:09:54.007586,337349196
2026-03-06 14:09:54.108357,338358624
2026-03-06 14:09:54.209001,339385545
2026-03-06 14:09:54.309863,340433605
2026-03-06 14:09:54.410878,341501005
2026-03-06 14:09:54.512111,342583575
2026-03-06 14:09:54.613325,343684404
2026-03-06 14:09:54.713739,344791536
2026-03-06 14:09:54.815174,345925097
2026-03-06 14:09:54.916107,347058527
2026-03-06 14:09:55.016865,348211519
2026-03-06 14:09:55.117623,349372598
2026-03-06 14:09:55.218495,350545242
2026-03-06 14:09:55.31883,351726753
2026-03-06 14:09:55.419994,352914085
2026-03-06 14:09:55.520547,354104045
2026-03-06 14:09:55.621538,355300543
2026-03-06 14:09:55.722277,356508115
2026-03-06 14:09:55.823435,357715434
2026-03-06 14:09:55.924055,358920934
2026-03-06 14:09:56.024655,360135327
2026-03-06 14:09:56.125716,361345859
