time,PT.Ox_Upstream.sample_ts_ms
2026-03-06 13:05:50.894102,3275824941
2026-03-06 13:05:50.995015,3275825042
2026-03-06 13:05:51.095923,3275825143
2026-03-06 13:05:51.196903,3275825244
2026-03-06 13:05:51.297878,3275825345
2026-03-06 13:05:51.398852,3275825446
2026-03-06 13:05:51.499551,3275825547
2026-03-06 13:05:51.600886,3275825647
2026-03-06 13:05:51.701563,3275825749
2026-03-06 13:05:51.802634,3275825850
2026-03-06 13:05:51.903555,3275825951
2026-03-06 13:05:52.005018,3275826052
2026-03-06 13:05:52.105977,3275826153
2026-03-06 13:05:52.206723,3275826254
2026-03-06 13:05:52.307486,3275826354
2026-03-06 13:05:52.408183,3275826455
2026-03-06 13:05:52.508854,3275826556
2026-03-06 13:05:52.609972,3275826657
2026-03-06 13:05:52.710841,3275826758
2026-03-06 13:05:52.812216,3275826859
2026-03-06 13:05:52.914766,3275826961
2026-03-06 13:05:53.015867,3275827063
2026-03-06 13:05:53.116352,3275827163
2026-03-06 13:05:53.217331,3275827264
2026-03-06 13:05:53.318813,3275827365
2026-03-06 13:05:53.41966,3275827466
2026-03-06 13:05:53.52062,3275827567
2026-03-06 13:05:53.621251,3275827668
2026-03-06 13:05:53.721905,3275827769
2026-03-06 13:05:53.822963,3275827870
2026-03-06 13:05:53.923917,3275827971
2026-03-06 13:05:54.025118,3275828072
2026-03-06 13:05:54.126017,3275828173
2026-03-06 13:05:54.227617,3275828274
2026-03-06 13:05:54.328188,3275828375
2026-03-06 13:05:54.428685,3275828476
2026-03-06 13:05:54.529313,3275828576
2026-03-06 13:05:54.630205,3275828677
2026-03-06 13:05:54.731423,3275828778
2026-03-06 13:05:54.83217,3275828879
2026-03-06 13:05:54.933353,3275828980
2026-03-06 13:05:55.033837,3275829081
2026-03-06 13:05:55.135202,3275829182
2026-03-06 13:05:55.235951,3275829283
2026-03-06 13:05:55.337693,3275829385
2026-03-06 13:05:55.438991,3275829486
2026-03-06 13:05:55.540099,3275829587
2026-03-06 13:05:55.641632,3275829688
2026-03-06 13:05:55.742722,3275829789
2026-03-06 13:05:55.843637,3275829891
2026-03-06 13:05:55.944867,3275829992
2026-03-06 13:05:56.046539,3275830093
2026-03-06 13:05:56.146721,3275830194
2026-03-06 13:05:56.248066,3275830295
2026-03-06 13:05:56.348955,3275830396
2026-03-06 13:05:56.44995,3275830497
2026-03-06 13:05:56.55115,3275830598
2026-03-06 13:05:56.652093,3275830699
2026-03-06 13:05:56.75308,3275830800
2026-03-06 13:05:56.853836,3275830901
2026-03-06 13:05:56.955205,3275831002
2026-03-06 13:05:57.056184,3275831103
2026-03-06 13:05:57.157426,3275831204
2026-03-06 13:05:57.258485,3275831305
2026-03-06 13:05:57.359639,3275831406
2026-03-06 13:05:57.460744,3275831507
2026-03-06 13:05:57.561346,3275831608
2026-03-06 13:05:57.662556,3275831709
2026-03-06 13:05:57.763202,3275831810
2026-03-06 13:05:57.864318,3275831911
2026-03-06 13:05:57.965116,3275832012
2026-03-06 13:05:58.066256,3275832113
2026-03-06 13:05:58.16715,3275832214
2026-03-06 13:05:58.268157,3275832315
2026-03-06 13:05:58.36916,3275832416
2026-03-06 13:05:58.47003,3275832517
2026-03-06 13:05:58.57132,3275832618
2026-03-06 13:05:58.672128,3275832719
2026-03-06 13:05:58.772971,3275832820
2026-03-06 13:05:58.874862,3275832921
2026-03-06 13:05:58.97555,3275833022
2026-03-06 13:05:59.076461,3275833123
2026-03-06 13:05:59.177192,3275833224
2026-03-06 13:05:59.278182,3275833325
2026-03-06 13:05:59.379326,3275833426
2026-03-06 13:05:59.480831,3275833528
2026-03-06 13:05:59.581649,3275833629
2026-03-06 13:05:59.683271,3275833730
2026-03-06 13:05:59.784136,3275833831
2026-03-06 13:05:59.885022,3275833932
2026-03-06 13:05:59.986352,3275834033
2026-03-06 13:06:00.087143,3275834134
2026-03-06 13:06:00.18801,3275834235
2026-03-06 13:06:00.288928,3275834336
2026-03-06 13:06:00.389841,3275834437
2026-03-06 13:06:00.490433,3275834538
2026-03-06 13:06:00.591715,3275834639
2026-03-06 13:06:00.692823,3275834740
2026-03-06 13:06:00.79379,3275834841
2026-03-06 13:06:00.89479,3275834942
2026-03-06 13:06:00.995504,3275835042
2026-03-06 13:06:01.096266,3275835144
2026-03-06 13:06:01.197359,3275835244
2026-03-06 13:06:01.298295,3275835345
2026-03-06 13:06:01.399963,3275835447
2026-03-06 13:06:01.500251,3275835547
2026-03-06 13:06:01.600916,3275835648
2026-03-06 13:06:01.702182,3275835749
2026-03-06 13:06:01.802836,3275835850
2026-03-06 13:06:01.90341,3275835951
2026-03-06 13:06:02.00482,3275836052
2026-03-06 13:06:02.105851,3275836153
2026-03-06 13:06:02.206768,3275836254
2026-03-06 13:06:02.308101,3275836355
2026-03-06 13:06:02.40886,3275836456
2026-03-06 13:06:02.509768,3275836557
2026-03-06 13:06:02.610922,3275836658
2026-03-06 13:06:02.711921,3275836759
2026-03-06 13:06:02.812752,3275836860
2026-03-06 13:06:02.913428,3275836961
2026-03-06 13:06:03.014596,3275837062
2026-03-06 13:06:03.116126,3275837163
2026-03-06 13:06:03.216911,3275837264
2026-03-06 13:06:03.317818,3275837365
2026-03-06 13:06:03.418154,3275837465
2026-03-06 13:06:03.519333,3275837566
2026-03-06 13:06:03.619918,3275837667
2026-03-06 13:06:03.720604,3275837767
2026-03-06 13:06:03.821321,3275837868
2026-03-06 13:06:03.922505,3275837969
2026-03-06 13:06:04.023008,3275838070
2026-03-06 13:06:04.123859,3275838171
2026-03-06 13:06:04.224707,3275838272
2026-03-06 13:06:04.325645,3275838373
2026-03-06 13:06:04.426849,3275838474
2026-03-06 13:06:04.527731,3275838575
2026-03-06 13:06:04.62913,3275838676
2026-03-06 13:06:04.730842,3275838778
2026-03-06 13:06:04.831992,3275838879
2026-03-06 13:06:04.933222,3275838980
2026-03-06 13:06:05.0346,3275839081
2026-03-06 13:06:05.135724,3275839183
2026-03-06 13:06:05.23693,3275839284
2026-03-06 13:06:05.338748,3275839385
2026-03-06 13:06:05.439692,3275839487
2026-03-06 13:06:05.540836,3275839588
2026-03-06 13:06:05.642035,3275839689
2026-03-06 13:06:05.743179,3275839790
2026-03-06 13:06:05.844334,3275839891
2026-03-06 13:06:05.945357,3275839992
2026-03-06 13:06:06.046526,3275840094
2026-03-06 13:06:06.148157,3275840195
2026-03-06 13:06:06.248658,3275840296
2026-03-06 13:06:06.350017,3275840397
2026-03-06 13:06:06.450762,3275840498
2026-03-06 13:06:06.552071,3275840599
2026-03-06 13:06:06.652853,3275840700
2026-03-06 13:06:06.75383,3275840801
2026-03-06 13:06:06.855249,3275840902
2026-03-06 13:06:06.955747,3275841003
2026-03-06 13:06:07.057011,3275841104
2026-03-06 13:06:07.157706,3275841205
2026-03-06 13:06:07.258985,3275841306
2026-03-06 13:06:07.360239,3275841407
2026-03-06 13:06:07.461568,3275841508
2026-03-06 13:06:07.562083,3275841609
2026-03-06 13:06:07.663541,3275841710
2026-03-06 13:06:07.764721,3275841811
2026-03-06 13:06:07.866239,3275841913
2026-03-06 13:06:07.967434,3275842014
2026-03-06 13:06:08.068327,3275842115
2026-03-06 13:06:08.169111,3275842216
2026-03-06 13:06:08.26999,3275842317
2026-03-06 13:06:08.370638,3275842418
2026-03-06 13:06:08.471618,3275842519
2026-03-06 13:06:08.572487,3275842619
2026-03-06 13:06:08.673464,3275842720
2026-03-06 13:06:08.774106,3275842821
2026-03-06 13:06:08.874985,3275842922
2026-03-06 13:06:08.975731,3275843023
2026-03-06 13:06:09.07687,3275843124
2026-03-06 13:06:09.177898,3275843225
2026-03-06 13:06:09.278439,3275843325
2026-03-06 13:06:09.379322,3275843426
2026-03-06 13:06:09.479936,3275843527
2026-03-06 13:06:09.581003,3275843628
2026-03-06 13:06:09.681514,3275843728
2026-03-06 13:06:09.782257,3275843829
2026-03-06 13:06:09.883362,3275843930
2026-03-06 13:06:09.984166,3275844031
2026-03-06 13:06:10.084818,3275844132
2026-03-06 13:06:10.186117,3275844233
2026-03-06 13:06:10.286853,3275844334
2026-03-06 13:06:10.3877,3275844435
2026-03-06 13:06:10.489277,3275844536
2026-03-06 13:06:10.590117,3275844637
2026-03-06 13:06:10.690974,3275844738
2026-03-06 13:06:10.791793,3275844839
2026-03-06 13:06:10.893158,3275844940
2026-03-06 13:06:10.993905,3275845041
2026-03-06 13:06:11.094232,3275845142
2026-03-06 13:06:11.19533,3275845242
2026-03-06 13:06:11.296698,3275845343
2026-03-06 13:06:11.396926,3275845444
2026-03-06 13:06:11.498179,3275845545
2026-03-06 13:06:11.598876,3275845646
2026-03-06 13:06:11.699934,3275845747
2026-03-06 13:06:11.80126,3275845848
2026-03-06 13:06:11.902208,3275845949
2026-03-06 13:06:12.003701,3275846050
2026-03-06 13:06:12.104598,3275846152
2026-03-06 13:06:12.205946,3275846253
2026-03-06 13:06:12.306614,3275846354
2026-03-06 13:06:12.407555,3275846454
2026-03-06 13:06:12.508902,3275846556
2026-03-06 13:06:12.60973,3275846657
2026-03-06 13:06:12.710634,3275846757
2026-03-06 13:06:12.811961,3275846859
2026-03-06 13:06:12.912829,3275846960
2026-03-06 13:06:13.013839,3275847061
2026-03-06 13:06:13.114679,3275847162
2026-03-06 13:06:13.215942,3275847263
2026-03-06 13:06:13.316668,3275847364
2026-03-06 13:06:13.417752,3275847465
2026-03-06 13:06:13.518663,3275847566
2026-03-06 13:06:13.619695,3275847667
2026-03-06 13:06:13.720702,3275847768
2026-03-06 13:06:13.821934,3275847869
2026-03-06 13:06:13.922505,3275847969
2026-03-06 13:06:14.023683,3275848070
2026-03-06 13:06:14.124661,3275848172
2026-03-06 13:06:14.225741,3275848273
2026-03-06 13:06:14.326944,3275848374
2026-03-06 13:06:14.428042,3275848475
2026-03-06 13:06:14.528398,3275848575
2026-03-06 13:06:14.629162,3275848676
2026-03-06 13:06:14.730237,3275848777
2026-03-06 13:06:14.831357,3275848878
2026-03-06 13:06:14.932323,3275848980
2026-03-06 13:06:15.033483,3275849081
2026-03-06 13:06:15.134596,3275849182
2026-03-06 13:06:15.235768,3275849283
2026-03-06 13:06:15.336897,3275849384
2026-03-06 13:06:15.438137,3275849485
2026-03-06 13:06:15.538883,3275849586
2026-03-06 13:06:15.639748,3275849687
2026-03-06 13:06:15.741541,3275849788
2026-03-06 13:06:15.842335,3275849889
2026-03-06 13:06:15.942951,3275849990
2026-03-06 13:06:16.044059,3275850091
2026-03-06 13:06:16.145865,3275850192
2026-03-06 13:06:16.246325,3275850293
2026-03-06 13:06:16.347325,3275850394
2026-03-06 13:06:16.449221,3275850496
2026-03-06 13:06:16.550801,3275850598
2026-03-06 13:06:16.651435,3275850699
2026-03-06 13:06:16.752641,3275850800
2026-03-06 13:06:16.853126,3275850900
2026-03-06 13:06:16.954032,3275851001
2026-03-06 13:06:17.054909,3275851102
2026-03-06 13:06:17.15566,3275851203
2026-03-06 13:06:17.257,3275851304
2026-03-06 13:06:17.357221,3275851404
2026-03-06 13:06:17.458135,3275851505
2026-03-06 13:06:17.55951,3275851607
2026-03-06 13:06:17.660297,3275851707
2026-03-06 13:06:17.761163,3275851808
2026-03-06 13:06:17.862134,3275851909
2026-03-06 13:06:17.962782,3275852010
2026-03-06 13:06:18.063711,3275852111
2026-03-06 13:06:18.164724,3275852212
2026-03-06 13:06:18.266017,3275852313
2026-03-06 13:06:18.366911,3275852414
2026-03-06 13:06:18.468204,3275852515
2026-03-06 13:06:18.568779,3275852616
2026-03-06 13:06:18.669904,3275852717
2026-03-06 13:06:18.770718,3275852818
2026-03-06 13:06:18.871358,3275852918
2026-03-06 13:06:18.972499,3275853019
2026-03-06 13:06:19.073296,3275853120
2026-03-06 13:06:19.174045,3275853221
2026-03-06 13:06:19.274672,3275853322
2026-03-06 13:06:19.375674,3275853423
2026-03-06 13:06:19.47765,3275853524
2026-03-06 13:06:19.578022,3275853625
2026-03-06 13:06:19.678938,3275853726
2026-03-06 13:06:19.779501,3275853827
2026-03-06 13:06:19.880727,3275853928
2026-03-06 13:06:19.981818,3275854029
2026-03-06 13:06:20.082687,3275854130
2026-03-06 13:06:20.183936,3275854231
2026-03-06 13:06:20.285161,3275854332
2026-03-06 13:06:20.385945,3275854433
2026-03-06 13:06:20.48716,3275854534
2026-03-06 13:06:20.587736,3275854635
2026-03-06 13:06:20.689169,3275854736
2026-03-06 13:06:20.790165,3275854837
2026-03-06 13:06:20.891009,3275854938
2026-03-06 13:06:20.9919,3275855039
2026-03-06 13:06:21.093171,3275855140
2026-03-06 13:06:21.193813,3275855241
2026-03-06 13:06:21.294686,3275855342
2026-03-06 13:06:21.395396,3275855442
2026-03-06 13:06:21.496265,3275855544
2026-03-06 13:06:21.597793,3275855644
2026-03-06 13:06:21.698227,3275855745
2026-03-06 13:06:21.799625,3275855846
2026-03-06 13:06:21.900086,3275855947
2026-03-06 13:06:22.000741,3275856048
2026-03-06 13:06:22.101776,3275856149
2026-03-06 13:06:22.203471,3275856250
2026-03-06 13:06:22.30406,3275856351
2026-03-06 13:06:22.405206,3275856452
2026-03-06 13:06:22.50579,3275856553
2026-03-06 13:06:22.606553,3275856654
2026-03-06 13:06:22.707387,3275856755
2026-03-06 13:06:22.808341,3275856855
2026-03-06 13:06:22.909692,3275856956
2026-03-06 13:06:23.010452,3275857058
2026-03-06 13:06:23.111149,3275857158
2026-03-06 13:06:23.212265,3275857259
2026-03-06 13:06:23.313322,3275857360
2026-03-06 13:06:23.415039,3275857462
2026-03-06 13:06:23.515896,3275857563
2026-03-06 13:06:23.616723,3275857664
2026-03-06 13:06:23.717527,3275857765
2026-03-06 13:06:23.818399,3275857866
2026-03-06 13:06:23.919599,3275857967
2026-03-06 13:06:24.021381,3275858068
2026-03-06 13:06:24.122031,3275858169
2026-03-06 13:06:24.223088,3275858270
2026-03-06 13:06:24.324425,3275858371
2026-03-06 13:06:24.425524,3275858472
2026-03-06 13:06:24.52672,3275858573
2026-03-06 13:06:24.627821,3275858675
2026-03-06 13:06:24.728643,3275858776
2026-03-06 13:06:24.830193,3275858877
2026-03-06 13:06:24.93101,3275858978
2026-03-06 13:06:25.031837,3275859079
2026-03-06 13:06:25.132942,3275859180
2026-03-06 13:06:25.234219,3275859281
2026-03-06 13:06:25.335475,3275859382
2026-03-06 13:06:25.435911,3275859483
2026-03-06 13:06:25.536752,3275859584
2026-03-06 13:06:25.637724,3275859685
2026-03-06 13:06:25.73861,3275859786
2026-03-06 13:06:25.839502,3275859886
2026-03-06 13:06:25.940059,3275859987
2026-03-06 13:06:26.04109,3275860088
2026-03-06 13:06:26.14216,3275860189
2026-03-06 13:06:26.243189,3275860290
2026-03-06 13:06:26.344202,3275860391
2026-03-06 13:06:26.444973,3275860492
2026-03-06 13:06:26.545918,3275860593
2026-03-06 13:06:26.646823,3275860694
2026-03-06 13:06:26.747627,3275860794
2026-03-06 13:06:26.848652,3275860895
2026-03-06 13:06:26.949728,3275860997
2026-03-06 13:06:27.051009,3275861098
2026-03-06 13:06:27.151488,3275861199
2026-03-06 13:06:27.252611,3275861299
2026-03-06 13:06:27.353081,3275861400
2026-03-06 13:06:27.454369,3275861501
2026-03-06 13:06:27.555656,3275861602
2026-03-06 13:06:27.656617,3275861703
2026-03-06 13:06:27.757081,3275861804
2026-03-06 13:06:27.858489,3275861905
2026-03-06 13:06:27.959285,3275862006
2026-03-06 13:06:28.06047,3275862107
2026-03-06 13:06:28.16107,3275862208
2026-03-06 13:06:28.262559,3275862309
2026-03-06 13:06:28.363531,3275862410
2026-03-06 13:06:28.464317,3275862512
2026-03-06 13:06:28.565566,3275862612
2026-03-06 13:06:28.666506,3275862713
2026-03-06 13:06:28.767236,3275862814
2026-03-06 13:06:28.86831,3275862915
2026-03-06 13:06:28.969205,3275863016
2026-03-06 13:06:29.070033,3275863117
2026-03-06 13:06:29.170928,3275863218
2026-03-06 13:06:29.272901,3275863319
2026-03-06 13:06:29.372977,3275863420
2026-03-06 13:06:29.473906,3275863521
2026-03-06 13:06:29.574479,3275863622
2026-03-06 13:06:29.676085,3275863723
2026-03-06 13:06:29.776869,3275863824
2026-03-06 13:06:29.877586,3275863925
2026-03-06 13:06:29.978637,3275864026
2026-03-06 13:06:30.07991,3275864127
2026-03-06 13:06:30.181512,3275864228
2026-03-06 13:06:30.282165,3275864329
2026-03-06 13:06:30.383624,3275864431
2026-03-06 13:06:30.485345,3275864533
2026-03-06 13:06:30.587297,3275864634
2026-03-06 13:06:30.68834,3275864735
2026-03-06 13:06:30.789198,3275864836
2026-03-06 13:06:30.890452,3275864937
2026-03-06 13:06:30.991583,3275865039
2026-03-06 13:06:31.092894,3275865140
2026-03-06 13:06:31.194087,3275865241
2026-03-06 13:06:31.295874,3275865343
2026-03-06 13:06:31.396673,3275865443
2026-03-06 13:06:31.497135,3275865544
2026-03-06 13:06:31.598642,3275865645
2026-03-06 13:06:31.699185,3275865746
2026-03-06 13:06:31.800534,3275865847
2026-03-06 13:06:31.901517,3275865948
2026-03-06 13:06:32.00198,3275866049
2026-03-06 13:06:32.103635,3275866150
2026-03-06 13:06:32.20534,3275866252
2026-03-06 13:06:32.30654,3275866354
2026-03-06 13:06:32.408723,3275866456
2026-03-06 13:06:32.510142,3275866557
2026-03-06 13:06:32.611907,3275866659
2026-03-06 13:06:32.71326,3275866760
2026-03-06 13:06:32.814486,3275866862
2026-03-06 13:06:32.915869,3275866963
2026-03-06 13:06:33.016512,3275867064
2026-03-06 13:06:33.118019,3275867165
2026-03-06 13:06:33.218744,3275867266
2026-03-06 13:06:33.320026,3275867367
2026-03-06 13:06:33.42134,3275867468
2026-03-06 13:06:33.522743,3275867569
2026-03-06 13:06:33.624023,3275867671
2026-03-06 13:06:33.724922,3275867772
2026-03-06 13:06:33.826137,3275867873
2026-03-06 13:06:33.92819,3275867975
2026-03-06 13:06:34.029423,3275868076
2026-03-06 13:06:34.130065,3275868177
2026-03-06 13:06:34.231528,3275868278
2026-03-06 13:06:34.332471,3275868379
2026-03-06 13:06:34.433172,3275868480
2026-03-06 13:06:34.534004,3275868581
2026-03-06 13:06:34.634484,3275868682
2026-03-06 13:06:34.735597,3275868783
2026-03-06 13:06:34.836672,3275868884
2026-03-06 13:06:34.937656,3275868985
2026-03-06 13:06:35.038155,3275869085
2026-03-06 13:06:35.139386,3275869186
2026-03-06 13:06:35.240531,3275869287
2026-03-06 13:06:35.341487,3275869388
2026-03-06 13:06:35.442506,3275869490
2026-03-06 13:06:35.543428,3275869590
2026-03-06 13:06:35.644486,3275869691
2026-03-06 13:06:35.744942,3275869792
2026-03-06 13:06:35.845927,3275869893
2026-03-06 13:06:35.946986,3275869994
2026-03-06 13:06:36.047955,3275870095
2026-03-06 13:06:36.148269,3275870196
2026-03-06 13:06:36.249643,3275870296
2026-03-06 13:06:36.350445,3275870397
2026-03-06 13:06:36.451569,3275870499
2026-03-06 13:06:36.55308,3275870600
2026-03-06 13:06:36.6542,3275870701
2026-03-06 13:06:36.75451,3275870801
2026-03-06 13:06:36.855196,3275870902
2026-03-06 13:06:36.956166,3275871003
2026-03-06 13:06:37.057379,3275871104
2026-03-06 13:06:37.158604,3275871205
2026-03-06 13:06:37.259687,3275871307
2026-03-06 13:06:37.360615,3275871408
2026-03-06 13:06:37.461925,3275871509
2026-03-06 13:06:37.562411,3275871610
2026-03-06 13:06:37.663863,3275871711
2026-03-06 13:06:37.764293,3275871811
2026-03-06 13:06:37.865309,3275871912
2026-03-06 13:06:37.966546,3275872013
2026-03-06 13:06:38.06707,3275872114
2026-03-06 13:06:38.168174,3275872215
2026-03-06 13:06:38.268923,3275872316
2026-03-06 13:06:38.369635,3275872417
2026-03-06 13:06:38.470541,3275872518
2026-03-06 13:06:38.572013,3275872619
2026-03-06 13:06:38.672788,3275872720
2026-03-06 13:06:38.773655,3275872821
2026-03-06 13:06:38.874451,3275872922
2026-03-06 13:06:38.975196,3275873022
2026-03-06 13:06:39.076524,3275873123
2026-03-06 13:06:39.177332,3275873224
2026-03-06 13:06:39.278226,3275873325
2026-03-06 13:06:39.379203,3275873426
2026-03-06 13:06:39.480075,3275873527
2026-03-06 13:06:39.581121,3275873628
2026-03-06 13:06:39.682311,3275873729
2026-03-06 13:06:39.783305,3275873830
2026-03-06 13:06:39.884509,3275873931
2026-03-06 13:06:39.985358,3275874032
2026-03-06 13:06:40.086442,3275874134
2026-03-06 13:06:40.187268,3275874234
2026-03-06 13:06:40.289547,3275874336
2026-03-06 13:06:40.389754,3275874437
2026-03-06 13:06:40.491807,3275874539
2026-03-06 13:06:40.59252,3275874639
2026-03-06 13:06:40.693676,3275874740
2026-03-06 13:06:40.794552,3275874841
2026-03-06 13:06:40.895656,3275874943
2026-03-06 13:06:40.996617,3275875044
2026-03-06 13:06:41.097182,3275875144
2026-03-06 13:06:41.198687,3275875246
2026-03-06 13:06:41.30045,3275875348
2026-03-06 13:06:41.401279,3275875449
2026-03-06 13:06:41.502079,3275875549
2026-03-06 13:06:41.603255,3275875650
2026-03-06 13:06:41.704216,3275875751
2026-03-06 13:06:41.805648,3275875852
2026-03-06 13:06:41.906489,3275875953
2026-03-06 13:06:42.007731,3275876055
2026-03-06 13:06:42.108092,3275876155
2026-03-06 13:06:42.209085,3275876256
2026-03-06 13:06:42.310164,3275876357
2026-03-06 13:06:42.411111,3275876458
2026-03-06 13:06:42.51218,3275876559
2026-03-06 13:06:42.612514,3275876660
2026-03-06 13:06:42.713927,3275876761
2026-03-06 13:06:42.815377,3275876862
2026-03-06 13:06:42.916039,3275876963
2026-03-06 13:06:43.017244,3275877064
2026-03-06 13:06:43.11828,3275877165
2026-03-06 13:06:43.219169,3275877266
2026-03-06 13:06:43.32019,3275877367
2026-03-06 13:06:43.421144,3275877468
2026-03-06 13:06:43.522645,3275877569
2026-03-06 13:06:43.623642,3275877670
2026-03-06 13:06:43.724182,3275877771
2026-03-06 13:06:43.825303,3275877872
2026-03-06 13:06:43.926312,3275877973
2026-03-06 13:06:44.027182,3275878074
2026-03-06 13:06:44.127878,3275878175
2026-03-06 13:06:44.22905,3275878276
2026-03-06 13:06:44.329999,3275878377
2026-03-06 13:06:44.43151,3275878478
2026-03-06 13:06:44.531978,3275878579
2026-03-06 13:06:44.633256,3275878680
2026-03-06 13:06:44.734027,3275878781
2026-03-06 13:06:44.834555,3275878882
2026-03-06 13:06:44.935997,3275878983
2026-03-06 13:06:45.036905,3275879084
2026-03-06 13:06:45.138167,3275879185
2026-03-06 13:06:45.238819,3275879286
2026-03-06 13:06:45.340157,3275879387
2026-03-06 13:06:45.441056,3275879488
2026-03-06 13:06:45.541997,3275879589
2026-03-06 13:06:45.642919,3275879690
2026-03-06 13:06:45.743248,3275879790
2026-03-06 13:06:45.844499,3275879891
2026-03-06 13:06:45.945469,3275879993
2026-03-06 13:06:46.046261,3275880093
2026-03-06 13:06:46.147241,3275880195
2026-03-06 13:06:46.248615,3275880295
2026-03-06 13:06:46.349452,3275880397
2026-03-06 13:06:46.450524,3275880498
2026-03-06 13:06:46.551433,3275880599
2026-03-06 13:06:46.652187,3275880699
2026-03-06 13:06:46.752821,3275880800
2026-03-06 13:06:46.853586,3275880901
2026-03-06 13:06:46.95417,3275881001
2026-03-06 13:06:47.054799,3275881102
2026-03-06 13:06:47.156239,3275881203
2026-03-06 13:06:47.257103,3275881304
2026-03-06 13:06:47.358274,3275881405
2026-03-06 13:06:47.459668,3275881506
2026-03-06 13:06:47.560259,3275881607
2026-03-06 13:06:47.661378,3275881708
2026-03-06 13:06:47.761765,3275881809
2026-03-06 13:06:47.862867,3275881910
2026-03-06 13:06:47.964115,3275882011
2026-03-06 13:06:48.064902,3275882112
2026-03-06 13:06:48.165527,3275882213
2026-03-06 13:06:48.266475,3275882314
2026-03-06 13:06:48.367348,3275882414
2026-03-06 13:06:48.46812,3275882515
2026-03-06 13:06:48.56926,3275882616
2026-03-06 13:06:48.669605,3275882717
2026-03-06 13:06:48.770422,3275882818
2026-03-06 13:06:48.871641,3275882918
2026-03-06 13:06:48.972049,3275883019
2026-03-06 13:06:49.073435,3275883120
2026-03-06 13:06:49.174347,3275883221
2026-03-06 13:06:49.274963,3275883322
2026-03-06 13:06:49.375953,3275883423
2026-03-06 13:06:49.47673,3275883524
2026-03-06 13:06:49.577473,3275883625
2026-03-06 13:06:49.678547,3275883725
2026-03-06 13:06:49.779564,3275883826
2026-03-06 13:06:49.880197,3275883927
2026-03-06 13:06:49.981424,3275884028
2026-03-06 13:06:50.082082,3275884129
2026-03-06 13:06:50.183099,3275884230
2026-03-06 13:06:50.283841,3275884331
2026-03-06 13:06:50.384938,3275884432
2026-03-06 13:06:50.48625,3275884533
2026-03-06 13:06:50.586914,3275884634
2026-03-06 13:06:50.687829,3275884735
2026-03-06 13:06:50.789279,3275884836
2026-03-06 13:06:50.889998,3275884937
2026-03-06 13:06:50.990627,3275885038
2026-03-06 13:06:51.091862,3275885139
2026-03-06 13:06:51.192892,3275885240
2026-03-06 13:06:51.293867,3275885341
2026-03-06 13:06:51.395173,3275885442
2026-03-06 13:06:51.495762,3275885543
2026-03-06 13:06:51.596903,3275885644
2026-03-06 13:06:51.6979,3275885745
2026-03-06 13:06:51.798671,3275885845
2026-03-06 13:06:51.899524,3275885947
2026-03-06 13:06:52.001021,3275886048
2026-03-06 13:06:52.101187,3275886148
2026-03-06 13:06:52.202781,3275886249
2026-03-06 13:06:52.303753,3275886350
2026-03-06 13:06:52.404183,3275886451
2026-03-06 13:06:52.505344,3275886552
2026-03-06 13:06:52.605959,3275886653
2026-03-06 13:06:52.706865,3275886754
2026-03-06 13:06:52.808191,3275886855
2026-03-06 13:06:52.908855,3275886956
2026-03-06 13:06:53.009746,3275887057
2026-03-06 13:06:53.11095,3275887158
2026-03-06 13:06:53.211524,3275887259
2026-03-06 13:06:53.312592,3275887359
2026-03-06 13:06:53.413516,3275887460
2026-03-06 13:06:53.513906,3275887561
2026-03-06 13:06:53.615405,3275887662
2026-03-06 13:06:53.715967,3275887763
2026-03-06 13:06:53.816815,3275887864
2026-03-06 13:06:53.918108,3275887965
2026-03-06 13:06:54.019031,3275888066
2026-03-06 13:06:54.120144,3275888167
2026-03-06 13:06:54.22103,3275888268
2026-03-06 13:06:54.321505,3275888369
2026-03-06 13:06:54.42281,3275888470
2026-03-06 13:06:54.523608,3275888571
2026-03-06 13:06:54.624461,3275888671
2026-03-06 13:06:54.725422,3275888772
2026-03-06 13:06:54.826698,3275888874
2026-03-06 13:06:54.927924,3275888975
2026-03-06 13:06:55.029109,3275889076
2026-03-06 13:06:55.129828,3275889177
2026-03-06 13:06:55.23045,3275889277
2026-03-06 13:06:55.331506,3275889378
2026-03-06 13:06:55.4326,3275889479
2026-03-06 13:06:55.533068,3275889580
2026-03-06 13:06:55.633898,3275889681
2026-03-06 13:06:55.735016,3275889782
2026-03-06 13:06:55.835634,3275889883
2026-03-06 13:06:55.936465,3275889984
2026-03-06 13:06:56.037532,3275890084
2026-03-06 13:06:56.138356,3275890185
2026-03-06 13:06:56.238916,3275890286
2026-03-06 13:06:56.340092,3275890387
2026-03-06 13:06:56.441326,3275890488
2026-03-06 13:06:56.542293,3275890589
2026-03-06 13:06:56.642973,3275890690
2026-03-06 13:06:56.743735,3275890791
2026-03-06 13:06:56.844904,3275890892
2026-03-06 13:06:56.945825,3275890993
2026-03-06 13:06:57.047651,3275891095
2026-03-06 13:06:57.149422,3275891196
2026-03-06 13:06:57.250455,3275891297
2026-03-06 13:06:57.351056,3275891398
2026-03-06 13:06:57.452632,3275891499
2026-03-06 13:06:57.553171,3275891600
2026-03-06 13:06:57.654557,3275891701
2026-03-06 13:06:57.755904,3275891803
2026-03-06 13:06:57.856312,3275891903
2026-03-06 13:06:57.957479,3275892004
