time,PT.Ox_Upstream.channel_id
2026-03-06 14:38:02.630796,5
2026-03-06 14:38:02.731829,5
2026-03-06 14:38:02.832464,5
2026-03-06 14:38:02.933258,5
2026-03-06 14:38:03.034418,5
2026-03-06 14:38:03.134956,5
2026-03-06 14:38:03.23587,5
2026-03-06 14:38:03.337251,5
2026-03-06 14:38:03.438126,5
2026-03-06 14:38:03.538958,5
2026-03-06 14:38:03.639901,5
2026-03-06 14:38:03.741587,5
2026-03-06 14:38:03.842503,5
2026-03-06 14:38:03.943159,5
2026-03-06 14:38:04.043818,5
2026-03-06 14:38:04.144804,5
2026-03-06 14:38:04.245798,5
2026-03-06 14:38:04.346474,5
2026-03-06 14:38:04.44869,5
2026-03-06 14:38:04.549353,5
2026-03-06 14:38:04.650163,5
2026-03-06 14:38:04.75102,5
2026-03-06 14:38:04.851895,5
2026-03-06 14:38:04.95285,5
2026-03-06 14:38:05.053937,5
2026-03-06 14:38:05.154699,5
2026-03-06 14:38:05.256187,5
2026-03-06 14:38:05.356926,5
2026-03-06 14:38:05.457857,5
2026-03-06 14:38:05.55911,5
2026-03-06 14:38:05.659933,5
2026-03-06 14:38:05.761048,5
2026-03-06 14:38:05.861717,5
2026-03-06 14:38:05.962522,5
2026-03-06 14:38:06.063368,5
2026-03-06 14:38:06.164422,5
2026-03-06 14:38:06.265125,5
2026-03-06 14:38:06.365611,5
2026-03-06 14:38:06.466842,5
2026-03-06 14:38:06.567807,5
2026-03-06 14:38:06.668553,5
2026-03-06 14:38:06.769284,5
2026-03-06 14:38:06.869944,5
2026-03-06 14:38:06.971299,5
2026-03-06 14:38:07.07227,5
2026-03-06 14:38:07.173314,5
2026-03-06 14:38:07.274407,5
2026-03-06 14:38:07.375612,5
2026-03-06 14:38:07.476674,5
2026-03-06 14:38:07.577213,5
2026-03-06 14:38:07.678404,5
2026-03-06 14:38:07.779207,5
2026-03-06 14:38:07.880712,5
2026-03-06 14:38:07.981603,5
2026-03-06 14:38:08.082433,5
2026-03-06 14:38:08.18315,5
2026-03-06 14:38:08.283761,5
2026-03-06 14:38:08.384536,5
2026-03-06 14:38:08.485609,5
2026-03-06 14:38:08.586994,5
2026-03-06 14:38:08.687687,5
2026-03-06 14:38:08.788911,5
2026-03-06 14:38:08.8893,5
2026-03-06 14:38:08.990059,5
2026-03-06 14:38:09.091183,5
2026-03-06 14:38:09.1922,5
2026-03-06 14:38:09.292692,5
2026-03-06 14:38:09.394049,5
2026-03-06 14:38:09.4954,5
2026-03-06 14:38:09.596067,5
2026-03-06 14:38:09.697021,5
2026-03-06 14:38:09.797892,5
2026-03-06 14:38:09.898623,5
2026-03-06 14:38:09.999982,5
2026-03-06 14:38:10.100685,5
2026-03-06 14:38:10.201469,5
2026-03-06 14:38:10.302608,5
2026-03-06 14:38:10.403209,5
2026-03-06 14:38:10.504365,5
2026-03-06 14:38:10.605242,5
2026-03-06 14:38:10.706274,5
2026-03-06 14:38:10.80746,5
2026-03-06 14:38:10.908658,5
2026-03-06 14:38:11.009364,5
2026-03-06 14:38:11.110207,5
2026-03-06 14:38:11.21115,5
2026-03-06 14:38:11.312457,5
2026-03-06 14:38:11.413146,5
2026-03-06 14:38:11.513934,5
