time,PT.GSE_High.raw_adc_counts
2026-03-06 13:26:49.956479,449702880
2026-03-06 13:26:50.057476,457512049
2026-03-06 13:26:50.159392,466066581
2026-03-06 13:26:50.259785,475288457
2026-03-06 13:26:50.361233,485212509
2026-03-06 13:26:50.462239,495857997
2026-03-06 13:26:50.564008,507207562
2026-03-06 13:26:50.664653,519145390
2026-03-06 13:26:50.765334,531743886
2026-03-06 13:26:50.866216,545005335
2026-03-06 13:26:50.96681,558873191
2026-03-06 13:26:51.067624,573380792
2026-03-06 13:26:51.169026,588513489
2026-03-06 13:26:51.269632,604214416
2026-03-06 13:26:51.370479,620518088
2026-03-06 13:26:51.471703,637413031
2026-03-06 13:26:51.572432,654819806
2026-03-06 13:26:51.673346,672737826
2026-03-06 13:26:51.774463,691211804
2026-03-06 13:26:51.875269,710181461
2026-03-06 13:26:51.976097,729640677
2026-03-06 13:26:52.077195,749622258
2026-03-06 13:26:52.178186,769997543
2026-03-06 13:26:52.279819,790852892
2026-03-06 13:26:52.380511,812019781
2026-03-06 13:26:52.481406,833594904
2026-03-06 13:26:52.58227,855616379
2026-03-06 13:26:52.682889,877865848
2026-03-06 13:26:52.783858,900449635
2026-03-06 13:26:52.884696,923400658
2026-03-06 13:26:52.986005,946727897
2026-03-06 13:26:53.087441,970313559
2026-03-06 13:26:53.188112,994056916
2026-03-06 13:26:53.289626,1018077386
2026-03-06 13:26:53.390307,1042264976
2026-03-06 13:26:53.491216,1066617738
2026-03-06 13:26:53.592289,1091121623
2026-03-06 13:26:53.693579,1115780334
2026-03-06 13:26:53.794327,1140497100
2026-03-06 13:26:53.894896,1165308566
2026-03-06 13:26:53.995679,1190156272
2026-03-06 13:26:54.09662,1215067027
2026-03-06 13:26:54.197044,1239999113
2026-03-06 13:26:54.29807,1264970118
2026-03-06 13:26:54.399234,1289865879
2026-03-06 13:26:54.500164,1314762277
2026-03-06 13:26:54.601428,1339663529
2026-03-06 13:26:54.702167,1364459498
2026-03-06 13:26:54.803433,1389059822
2026-03-06 13:26:54.904358,1413534790
2026-03-06 13:26:55.005586,1437922853
2026-03-06 13:26:55.106865,1462075433
2026-03-06 13:26:55.207981,1486045348
2026-03-06 13:26:55.308987,1509732763
2026-03-06 13:26:55.409972,1533229639
2026-03-06 13:26:55.511721,1556578193
2026-03-06 13:26:55.612133,1579398358
2026-03-06 13:26:55.713637,1601970012
2026-03-06 13:26:55.814329,1624199343
2026-03-06 13:26:55.915078,1646003937
2026-03-06 13:26:56.015613,1667452473
2026-03-06 13:26:56.116603,1688522475
2026-03-06 13:26:56.217882,1709260514
2026-03-06 13:26:56.318929,1729539911
2026-03-06 13:26:56.419596,1749301313
2026-03-06 13:26:56.520622,1768648407
2026-03-06 13:26:56.621697,1787508438
2026-03-06 13:26:56.722252,1805825003
2026-03-06 13:26:56.823005,1823597357
2026-03-06 13:26:56.923927,1840838335
2026-03-06 13:26:57.024876,1857532918
2026-03-06 13:26:57.125888,1873688903
2026-03-06 13:26:57.22666,1889260522
2026-03-06 13:26:57.327474,1904262307
2026-03-06 13:26:57.42853,1918602320
2026-03-06 13:26:57.529835,1932360772
2026-03-06 13:26:57.630405,1945460612
2026-03-06 13:26:57.731503,1957905837
2026-03-06 13:26:57.832467,1969710204
2026-03-06 13:26:57.933091,1980807437
2026-03-06 13:26:58.034641,1991285913
2026-03-06 13:26:58.135382,2001036765
2026-03-06 13:26:58.236423,2010069778
2026-03-06 13:26:58.337366,2018403077
2026-03-06 13:26:58.438309,2026027172
2026-03-06 13:26:58.539614,2032918189
2026-03-06 13:26:58.640475,2039078250
2026-03-06 13:26:58.741197,2044500622
2026-03-06 13:26:58.842472,2049198626
2026-03-06 13:26:58.943002,2053133047
2026-03-06 13:26:59.043875,2056319394
2026-03-06 13:26:59.144926,2058758393
2026-03-06 13:26:59.245912,2060444940
2026-03-06 13:26:59.346562,2061379999
2026-03-06 13:26:59.447967,2061557657
2026-03-06 13:26:59.548841,2060979618
2026-03-06 13:26:59.649376,2059645978
2026-03-06 13:26:59.750432,2057560337
2026-03-06 13:26:59.851407,2054723993
2026-03-06 13:26:59.952219,2051141064
2026-03-06 13:27:00.053421,2046795729
2026-03-06 13:27:00.153808,2041718383
2026-03-06 13:27:00.25486,2035909771
2026-03-06 13:27:00.355973,2029350096
2026-03-06 13:27:00.456611,2022083968
2026-03-06 13:27:00.557816,2014082883
2026-03-06 13:27:00.658544,2005373002
2026-03-06 13:27:00.75974,1995959320
2026-03-06 13:27:00.860778,1985844268
2026-03-06 13:27:00.961926,1975054256
2026-03-06 13:27:01.062525,1963591202
2026-03-06 13:27:01.163636,1951427909
2026-03-06 13:27:01.264825,1938618526
2026-03-06 13:27:01.365902,1925160967
2026-03-06 13:27:01.466883,1911063914
2026-03-06 13:27:01.567713,1896373734
2026-03-06 13:27:01.668756,1881079397
2026-03-06 13:27:01.769694,1865212816
2026-03-06 13:27:01.870472,1848715845
2026-03-06 13:27:01.971781,1831715642
2026-03-06 13:27:02.072678,1814108867
2026-03-06 13:27:02.173668,1796006268
2026-03-06 13:27:02.274378,1777419884
2026-03-06 13:27:02.375191,1758358841
2026-03-06 13:27:02.476391,1738786047
2026-03-06 13:27:02.577202,1718705919
2026-03-06 13:27:02.677994,1698235369
2026-03-06 13:27:02.779628,1677261733
2026-03-06 13:27:02.880701,1655903295
2026-03-06 13:27:02.981244,1634247708
2026-03-06 13:27:03.082252,1612144750
2026-03-06 13:27:03.183435,1589707398
2026-03-06 13:27:03.284502,1566938301
2026-03-06 13:27:03.385346,1543953997
2026-03-06 13:27:03.485793,1520693847
2026-03-06 13:27:03.586965,1497139824
2026-03-06 13:27:03.688048,1473337395
2026-03-06 13:27:03.789011,1449300810
2026-03-06 13:27:03.889956,1425040571
2026-03-06 13:27:03.990446,1400676566
2026-03-06 13:27:04.092078,1376032455
2026-03-06 13:27:04.192981,1351350430
2026-03-06 13:27:04.293973,1326595785
2026-03-06 13:27:04.394944,1301777771
2026-03-06 13:27:04.495813,1276852800
2026-03-06 13:27:04.596292,1251961551
2026-03-06 13:27:04.696853,1227012230
2026-03-06 13:27:04.797803,1202091650
2026-03-06 13:27:04.898706,1177153709
2026-03-06 13:27:04.99991,1152281636
2026-03-06 13:27:05.100764,1127439635
2026-03-06 13:27:05.201521,1102742837
2026-03-06 13:27:05.302874,1078176095
2026-03-06 13:27:05.403685,1053724668
2026-03-06 13:27:05.505306,1029339108
2026-03-06 13:27:05.606133,1005225998
2026-03-06 13:27:05.707671,981297371
2026-03-06 13:27:05.809447,957540512
2026-03-06 13:27:05.910357,934111960
2026-03-06 13:27:06.011369,910989845
2026-03-06 13:27:06.112704,888116425
2026-03-06 13:27:06.213982,865592927
2026-03-06 13:27:06.315048,843508604
2026-03-06 13:27:06.415603,821743782
2026-03-06 13:27:06.516638,800394706
2026-03-06 13:27:06.617417,779410507
2026-03-06 13:27:06.71856,758874127
2026-03-06 13:27:06.81937,738766375
2026-03-06 13:27:06.919762,719123376
2026-03-06 13:27:07.020615,699936134
2026-03-06 13:27:07.121811,681260416
2026-03-06 13:27:07.223177,663027146
2026-03-06 13:27:07.324031,645285180
2026-03-06 13:27:07.425857,628063798
2026-03-06 13:27:07.527211,611400094
2026-03-06 13:27:07.628344,595405452
2026-03-06 13:27:07.729703,579988654
2026-03-06 13:27:07.830256,565211242
2026-03-06 13:27:07.93123,551038305
2026-03-06 13:27:08.031979,537501294
2026-03-06 13:27:08.13325,524570109
2026-03-06 13:27:08.234158,512314524
2026-03-06 13:27:08.335223,500733124
2026-03-06 13:27:08.435982,489818274
2026-03-06 13:27:08.536954,479597203
2026-03-06 13:27:08.637581,470086813
2026-03-06 13:27:08.738909,461266722
2026-03-06 13:27:08.83932,453146142
2026-03-06 13:27:08.940303,445743525
2026-03-06 13:27:09.041586,439077529
2026-03-06 13:27:09.14274,433129403
2026-03-06 13:27:09.243037,427929775
2026-03-06 13:27:09.343804,423475134
2026-03-06 13:27:09.444434,419761852
2026-03-06 13:27:09.545815,416791420
2026-03-06 13:27:09.646778,414567290
2026-03-06 13:27:09.747105,413103166
2026-03-06 13:27:09.848406,412391253
2026-03-06 13:27:09.948887,412434016
2026-03-06 13:27:10.049906,413232552
2026-03-06 13:27:10.151024,414784720
2026-03-06 13:27:10.25203,417093193
2026-03-06 13:27:10.352838,420149566
2026-03-06 13:27:10.453389,423951971
2026-03-06 13:27:10.554545,428510141
2026-03-06 13:27:10.655156,433792337
2026-03-06 13:27:10.756474,439827021
2026-03-06 13:27:10.857404,446599175
2026-03-06 13:27:10.957885,454064996
2026-03-06 13:27:11.059145,462263305
2026-03-06 13:27:11.159998,471158320
2026-03-06 13:27:11.260695,480755552
2026-03-06 13:27:11.361354,491041469
2026-03-06 13:27:11.461975,502018905
2026-03-06 13:27:11.563065,513673869
2026-03-06 13:27:11.663902,526005400
2026-03-06 13:27:11.76471,538950978
2026-03-06 13:27:11.865483,552560682
2026-03-06 13:27:11.966963,566828028
2026-03-06 13:27:12.067693,581682694
2026-03-06 13:27:12.168715,597140511
2026-03-06 13:27:12.269713,613182808
2026-03-06 13:27:12.370526,629825121
2026-03-06 13:27:12.471481,647017306
2026-03-06 13:27:12.572683,664708470
2026-03-06 13:27:12.674002,683018932
2026-03-06 13:27:12.774983,701853824
2026-03-06 13:27:12.876003,721084971
2026-03-06 13:27:12.976714,740766499
2026-03-06 13:27:13.077463,760901323
2026-03-06 13:27:13.178783,781524178
2026-03-06 13:27:13.279661,802532194
2026-03-06 13:27:13.3802,823945281
2026-03-06 13:27:13.481507,845781252
2026-03-06 13:27:13.582528,867924018
2026-03-06 13:27:13.683328,890410854
2026-03-06 13:27:13.784179,913245208
2026-03-06 13:27:13.885343,936426815
2026-03-06 13:27:13.986989,959899890
2026-03-06 13:27:14.087699,983564189
2026-03-06 13:27:14.188704,1007453302
2026-03-06 13:27:14.28959,1031544509
2026-03-06 13:27:14.391104,1055886852
2026-03-06 13:27:14.492249,1080336732
2026-03-06 13:27:14.592818,1104908676
2026-03-06 13:27:14.693548,1129603317
2026-03-06 13:27:14.794682,1154394488
2026-03-06 13:27:14.895813,1179263482
2026-03-06 13:27:14.996341,1204202317
2026-03-06 13:27:15.097652,1229148536
2026-03-06 13:27:15.198788,1254227061
2026-03-06 13:27:15.299524,1279130025
2026-03-06 13:27:15.400157,1304030577
2026-03-06 13:27:15.501136,1328893289
2026-03-06 13:27:15.602357,1353690615
2026-03-06 13:27:15.703458,1378380854
2026-03-06 13:27:15.804529,1402940785
2026-03-06 13:27:15.905713,1427387586
2026-03-06 13:27:16.006772,1451635942
2026-03-06 13:27:16.107695,1475643840
2026-03-06 13:27:16.209014,1499470577
2026-03-06 13:27:16.31071,1523199482
2026-03-06 13:27:16.411604,1546456490
2026-03-06 13:27:16.512827,1569497113
2026-03-06 13:27:16.613543,1592185036
2026-03-06 13:27:16.714576,1614554388
2026-03-06 13:27:16.815712,1636613624
2026-03-06 13:27:16.916254,1658280132
2026-03-06 13:27:17.01757,1679559441
2026-03-06 13:27:17.118327,1700449491
2026-03-06 13:27:17.219385,1720871909
2026-03-06 13:27:17.320677,1740882148
2026-03-06 13:27:17.421154,1760427617
2026-03-06 13:27:17.522047,1779467084
2026-03-06 13:27:17.623491,1798028999
2026-03-06 13:27:17.724713,1816139381
2026-03-06 13:27:17.825809,1833649217
2026-03-06 13:27:17.926198,1850597858
2026-03-06 13:27:18.027493,1866976022
2026-03-06 13:27:18.128378,1882802001
2026-03-06 13:27:18.229291,1898050821
2026-03-06 13:27:18.330267,1912652448
2026-03-06 13:27:18.43093,1926634954
2026-03-06 13:27:18.532019,1940009716
2026-03-06 13:27:18.633186,1952766093
2026-03-06 13:27:18.733937,1964815275
2026-03-06 13:27:18.83504,1976226805
2026-03-06 13:27:18.935787,1986935739
2026-03-06 13:27:19.036492,1996970286
2026-03-06 13:27:19.13743,2006301505
2026-03-06 13:27:19.238096,2014931495
2026-03-06 13:27:19.339358,2022849670
2026-03-06 13:27:19.44013,2030050381
2026-03-06 13:27:19.541152,2036527847
2026-03-06 13:27:19.642088,2042266462
2026-03-06 13:27:19.743263,2047279429
2026-03-06 13:27:19.844,2051545940
2026-03-06 13:27:19.945691,2055068965
2026-03-06 13:27:20.04685,2057828996
2026-03-06 13:27:20.148216,2059845080
2026-03-06 13:27:20.249597,2061090701
2026-03-06 13:27:20.350421,2061576507
2026-03-06 13:27:20.451332,2061306484
2026-03-06 13:27:20.552836,2060272952
2026-03-06 13:27:20.654031,2058484319
2026-03-06 13:27:20.754684,2055948981
2026-03-06 13:27:20.855425,2052667933
2026-03-06 13:27:20.956569,2048634119
2026-03-06 13:27:21.057305,2043863168
2026-03-06 13:27:21.157979,2038356083
2026-03-06 13:27:21.258576,2032109159
2026-03-06 13:27:21.359752,2025122282
2026-03-06 13:27:21.461244,2017394212
2026-03-06 13:27:21.56207,2008953008
2026-03-06 13:27:21.662987,1999836066
2026-03-06 13:27:21.763973,1990026973
2026-03-06 13:27:21.864728,1979532846
2026-03-06 13:27:21.965729,1968342371
2026-03-06 13:27:22.066577,1956476836
2026-03-06 13:27:22.167159,1943951084
2026-03-06 13:27:22.268472,1930763282
2026-03-06 13:27:22.369165,1916938064
2026-03-06 13:27:22.470618,1902461383
2026-03-06 13:27:22.571251,1887423094
2026-03-06 13:27:22.671965,1871805634
2026-03-06 13:27:22.772808,1855602804
2026-03-06 13:27:22.873596,1838843960
2026-03-06 13:27:22.974743,1821525806
2026-03-06 13:27:23.075274,1803675147
2026-03-06 13:27:23.175805,1785315229
2026-03-06 13:27:23.276618,1766436940
2026-03-06 13:27:23.377797,1747024758
2026-03-06 13:27:23.478987,1727180555
2026-03-06 13:27:23.580176,1706842088
2026-03-06 13:27:23.680852,1686111238
2026-03-06 13:27:23.781798,1664938424
2026-03-06 13:27:23.882856,1643352136
2026-03-06 13:27:23.983924,1621439595
2026-03-06 13:27:24.084997,1599180475
2026-03-06 13:27:24.186057,1576604544
2026-03-06 13:27:24.286877,1553717998
2026-03-06 13:27:24.387401,1530538166
2026-03-06 13:27:24.490994,1506581477
2026-03-06 13:27:24.592005,1482817098
2026-03-06 13:27:24.692787,1458800712
2026-03-06 13:27:24.793915,1434661245
2026-03-06 13:27:24.894572,1410367880
2026-03-06 13:27:24.995394,1385890989
2026-03-06 13:27:25.096224,1361287090
2026-03-06 13:27:25.197089,1336587483
2026-03-06 13:27:25.298015,1311745559
2026-03-06 13:27:25.399071,1286820517
2026-03-06 13:27:25.50097,1261800326
2026-03-06 13:27:25.601216,1236883484
2026-03-06 13:27:25.70202,1211950392
2026-03-06 13:27:25.802852,1187052082
2026-03-06 13:27:25.903244,1162196712
2026-03-06 13:27:26.004525,1137354411
2026-03-06 13:27:26.105309,1112607941
2026-03-06 13:27:26.206416,1087999916
2026-03-06 13:27:26.30688,1063532985
2026-03-06 13:27:26.408049,1039243391
2026-03-06 13:27:26.509368,1015085672
2026-03-06 13:27:26.610212,991148801
2026-03-06 13:27:26.710944,967389957
2026-03-06 13:27:26.81181,943923843
2026-03-06 13:27:26.91292,920694717
2026-03-06 13:27:27.01403,897754238
2026-03-06 13:27:27.114643,875172110
2026-03-06 13:27:27.215737,852939730
2026-03-06 13:27:27.316655,831039154
2026-03-06 13:27:27.417224,809526187
2026-03-06 13:27:27.518677,788372116
2026-03-06 13:27:27.619178,767608992
2026-03-06 13:27:27.720534,747262908
2026-03-06 13:27:27.82087,727407222
2026-03-06 13:27:27.921667,708048505
2026-03-06 13:27:28.022526,689160195
2026-03-06 13:27:28.123231,670796122
2026-03-06 13:27:28.224688,652933354
2026-03-06 13:27:28.325004,635555293
2026-03-06 13:27:28.426094,618748642
2026-03-06 13:27:28.527284,602521599
2026-03-06 13:27:28.627559,586869552
2026-03-06 13:27:28.72894,571782570
2026-03-06 13:27:28.830028,557331798
2026-03-06 13:27:28.930671,543498862
2026-03-06 13:27:29.031673,530292462
2026-03-06 13:27:29.133064,517719680
2026-03-06 13:27:29.234235,505829325
2026-03-06 13:27:29.335275,494608552
2026-03-06 13:27:29.43609,484046337
2026-03-06 13:27:29.537937,474177896
2026-03-06 13:27:29.638431,465028905
2026-03-06 13:27:29.739716,456606929
2026-03-06 13:27:29.84017,448894774
2026-03-06 13:27:29.941723,441882897
2026-03-06 13:27:30.042737,435618147
2026-03-06 13:27:30.14349,430089362
2026-03-06 13:27:30.244644,425300068
2026-03-06 13:27:30.345669,421253148
2026-03-06 13:27:30.446834,417962073
2026-03-06 13:27:30.547477,415419793
2026-03-06 13:27:30.648533,413631511
2026-03-06 13:27:30.750021,412597696
2026-03-06 13:27:30.851196,412324353
2026-03-06 13:27:30.951975,412808801
2026-03-06 13:27:31.052769,414049828
2026-03-06 13:27:31.154003,416042327
2026-03-06 13:27:31.254862,418782560
2026-03-06 13:27:31.355315,422275709
2026-03-06 13:27:31.456188,426519895
2026-03-06 13:27:31.557259,431512585
2026-03-06 13:27:31.658863,437255159
2026-03-06 13:27:31.760127,443738551
2026-03-06 13:27:31.860887,450937332
2026-03-06 13:27:31.962338,458887970
2026-03-06 13:27:32.063254,467516918
2026-03-06 13:27:32.16448,476853885
2026-03-06 13:27:32.265503,486894225
2026-03-06 13:27:32.366655,497629744
2026-03-06 13:27:32.467514,509030520
2026-03-06 13:27:32.568269,521080561
2026-03-06 13:27:32.668946,533779195
2026-03-06 13:27:32.770096,547150265
2026-03-06 13:27:32.870586,561123362
2026-03-06 13:27:32.971559,575700214
2026-03-06 13:27:33.072308,590903375
2026-03-06 13:27:33.17316,606695979
2026-03-06 13:27:33.27386,623078444
2026-03-06 13:27:33.374942,640038394
2026-03-06 13:27:33.476298,657580334
2026-03-06 13:27:33.577083,675598108
2026-03-06 13:27:33.677746,694144780
2026-03-06 13:27:33.778959,713224300
2026-03-06 13:27:33.880336,732793704
2026-03-06 13:27:33.981243,752760497
2026-03-06 13:27:34.08192,773169218
2026-03-06 13:27:34.183031,794017961
2026-03-06 13:27:34.283972,815288474
2026-03-06 13:27:34.38502,836964618
2026-03-06 13:27:34.485442,858965277
2026-03-06 13:27:34.587138,881396880
2026-03-06 13:27:34.68824,904115276
2026-03-06 13:27:34.789442,927273113
2026-03-06 13:27:34.890321,950546396
2026-03-06 13:27:34.991451,974054649
2026-03-06 13:27:35.091941,997793243
2026-03-06 13:27:35.192992,1021764645
2026-03-06 13:27:35.293869,1045918809
2026-03-06 13:27:35.394336,1070284570
2026-03-06 13:27:35.495641,1094808832
2026-03-06 13:27:35.596687,1119518938
2026-03-06 13:27:35.697819,1144308788
2026-03-06 13:27:35.798701,1169220822
2026-03-06 13:27:35.89947,1194121434
2026-03-06 13:27:36.000778,1219077096
2026-03-06 13:27:36.101913,1244056769
2026-03-06 13:27:36.202731,1269026236
2026-03-06 13:27:36.303967,1294010018
2026-03-06 13:27:36.405007,1318900285
2026-03-06 13:27:36.50581,1343797044
2026-03-06 13:27:36.607323,1368566781
2026-03-06 13:27:36.708331,1393168419
2026-03-06 13:27:36.808867,1417585309
2026-03-06 13:27:36.909988,1441898927
2026-03-06 13:27:37.011091,1466028751
2026-03-06 13:27:37.112198,1489896188
2026-03-06 13:27:37.212884,1513554718
2026-03-06 13:27:37.31397,1536926801
2026-03-06 13:27:37.415217,1560098836
2026-03-06 13:27:37.516019,1582910395
2026-03-06 13:27:37.616838,1605382134
2026-03-06 13:27:37.717199,1627493868
2026-03-06 13:27:37.81823,1649243169
2026-03-06 13:27:37.918959,1670654669
2026-03-06 13:27:38.019946,1691680778
2026-03-06 13:27:38.121143,1712355025
2026-03-06 13:27:38.22187,1732556786
2026-03-06 13:27:38.323115,1752269453
2026-03-06 13:27:38.424213,1771531208
2026-03-06 13:27:38.52452,1790286315
2026-03-06 13:27:38.625762,1808599750
2026-03-06 13:27:38.727564,1826384865
2026-03-06 13:27:38.828316,1843593848
2026-03-06 13:27:38.929715,1860271392
2026-03-06 13:27:39.030567,1876349673
2026-03-06 13:27:39.131268,1891822222
2026-03-06 13:27:39.232706,1906717531
2026-03-06 13:27:39.333329,1920995731
2026-03-06 13:27:39.434299,1934614289
2026-03-06 13:27:39.535039,1947572295
2026-03-06 13:27:39.636368,1959915480
2026-03-06 13:27:39.736822,1971575876
2026-03-06 13:27:39.837506,1982569104
2026-03-06 13:27:39.938365,1992877691
2026-03-06 13:27:40.039539,2002496786
2026-03-06 13:27:40.140611,2011449044
2026-03-06 13:27:40.241698,2019660888
2026-03-06 13:27:40.342641,2027178124
2026-03-06 13:27:40.443318,2033947522
2026-03-06 13:27:40.544285,2039990962
2026-03-06 13:27:40.645139,2045305555
2026-03-06 13:27:40.746446,2049878319
2026-03-06 13:27:40.848044,2053709510
2026-03-06 13:27:40.949051,2056780355
2026-03-06 13:27:41.049481,2059092411
2026-03-06 13:27:41.150567,2060654212
2026-03-06 13:27:41.251423,2061463176
2026-03-06 13:27:41.35283,2061512364
2026-03-06 13:27:41.453672,2060805597
2026-03-06 13:27:41.554991,2059334851
2026-03-06 13:27:41.656255,2057108278
2026-03-06 13:27:41.757733,2054124500
2026-03-06 13:27:41.858485,2050406226
2026-03-06 13:27:41.959101,2045933857
2026-03-06 13:27:42.06043,2040718536
2026-03-06 13:27:42.161147,2034767053
2026-03-06 13:27:42.262105,2028076605
2026-03-06 13:27:42.363338,2020663625
2026-03-06 13:27:42.464196,2012556734
2026-03-06 13:27:42.564692,2003723367
2026-03-06 13:27:42.666319,1994141100
2026-03-06 13:27:42.767505,1983905399
2026-03-06 13:27:42.868135,1972991187
2026-03-06 13:27:42.968842,1961408189
2026-03-06 13:27:43.069935,1949169671
2026-03-06 13:27:43.170339,1936290259
2026-03-06 13:27:43.271061,1922777384
2026-03-06 13:27:43.371931,1908637196
2026-03-06 13:27:43.4725,1893862441
2026-03-06 13:27:43.573602,1878488417
2026-03-06 13:27:43.674191,1862507563
2026-03-06 13:27:43.775188,1845977222
2026-03-06 13:27:43.876112,1828880537
2026-03-06 13:27:43.976945,1811231014
2026-03-06 13:27:44.078236,1793010264
2026-03-06 13:27:44.178838,1774311914
2026-03-06 13:27:44.279809,1755121444
2026-03-06 13:27:44.380794,1735448229
2026-03-06 13:27:44.482335,1715281425
2026-03-06 13:27:44.582987,1694732906
2026-03-06 13:27:44.683627,1673794513
2026-03-06 13:27:44.784366,1652470399
2026-03-06 13:27:44.885302,1630707677
2026-03-06 13:27:44.986348,1608581173
2026-03-06 13:27:45.087326,1586119617
2026-03-06 13:27:45.188234,1563360259
2026-03-06 13:27:45.289236,1540248418
2026-03-06 13:27:45.390287,1516907137
2026-03-06 13:27:45.490686,1493344203
2026-03-06 13:27:45.591763,1469484592
2026-03-06 13:27:45.69274,1445482791
2026-03-06 13:27:45.793706,1421179953
2026-03-06 13:27:45.894997,1396690701
2026-03-06 13:27:45.996075,1372121997
2026-03-06 13:27:46.097125,1347435091
2026-03-06 13:27:46.197654,1322651076
2026-03-06 13:27:46.298968,1297777950
2026-03-06 13:27:46.399656,1272870356
2026-03-06 13:27:46.500503,1247913610
2026-03-06 13:27:46.601605,1222962936
2026-03-06 13:27:46.702481,1197973808
2026-03-06 13:27:46.803297,1173035114
2026-03-06 13:27:46.904782,1148106433
2026-03-06 13:27:47.005833,1123342406
2026-03-06 13:27:47.106172,1098693547
2026-03-06 13:27:47.207384,1074166490
2026-03-06 13:27:47.308298,1049789839
2026-03-06 13:27:47.40894,1025571192
2026-03-06 13:27:47.510253,1001470005
2026-03-06 13:27:47.611619,977536728
2026-03-06 13:27:47.713444,953774991
2026-03-06 13:27:47.814558,930396509
2026-03-06 13:27:47.915475,907394979
2026-03-06 13:27:48.015971,884676982
2026-03-06 13:27:48.117071,862290495
2026-03-06 13:27:48.217785,840264124
2026-03-06 13:27:48.318597,818582874
2026-03-06 13:27:48.419165,797285934
2026-03-06 13:27:48.520312,776369369
2026-03-06 13:27:48.620777,755884547
2026-03-06 13:27:48.722074,735840358
2026-03-06 13:27:48.823296,716190926
2026-03-06 13:27:48.923996,697081435
2026-03-06 13:27:49.024769,678491268
2026-03-06 13:27:49.125819,660369365
2026-03-06 13:27:49.226614,642769722
2026-03-06 13:27:49.327893,625730023
2026-03-06 13:27:49.428477,609256545
2026-03-06 13:27:49.529294,593366933
2026-03-06 13:27:49.630415,578054645
2026-03-06 13:27:49.731515,563344094
2026-03-06 13:27:49.832104,549246033
2026-03-06 13:27:49.933346,535787750
2026-03-06 13:27:50.034217,522977273
2026-03-06 13:27:50.134776,510814413
2026-03-06 13:27:50.235957,499313015
2026-03-06 13:27:50.336683,488489509
2026-03-06 13:27:50.437678,478359980
2026-03-06 13:27:50.53862,468927250
2026-03-06 13:27:50.639777,460180683
2026-03-06 13:27:50.740811,452154958
2026-03-06 13:27:50.841487,444852121
2026-03-06 13:27:50.942408,438255717
2026-03-06 13:27:51.043566,432409987
2026-03-06 13:27:51.144191,427304000
2026-03-06 13:27:51.245081,422946656
2026-03-06 13:27:51.345722,419330030
2026-03-06 13:27:51.446638,416452865
2026-03-06 13:27:51.547861,414334240
2026-03-06 13:27:51.648281,412965841
2026-03-06 13:27:51.749505,412353732
2026-03-06 13:27:51.850129,412495527
2026-03-06 13:27:51.951245,413394643
2026-03-06 13:27:52.05251,415052866
2026-03-06 13:27:52.153229,417458486
2026-03-06 13:27:52.254206,420621184
2026-03-06 13:27:52.354908,424529726
2026-03-06 13:27:52.455925,429184554
2026-03-06 13:27:52.557025,434577312
2026-03-06 13:27:52.657971,440711419
2026-03-06 13:27:52.758982,447565510
2026-03-06 13:27:52.859842,455143298
2026-03-06 13:27:52.9604,463433852
2026-03-06 13:27:53.061651,472456311
2026-03-06 13:27:53.162515,482154293
2026-03-06 13:27:53.263562,492543659
2026-03-06 13:27:53.363962,503601321
2026-03-06 13:27:53.464784,515332058
2026-03-06 13:27:53.565352,527729074
2026-03-06 13:27:53.666371,540785043
2026-03-06 13:27:53.767153,554485709
2026-03-06 13:27:53.868151,568783038
2026-03-06 13:27:53.968813,583728276
2026-03-06 13:27:54.070015,599277840
2026-03-06 13:27:54.171185,615389350
2026-03-06 13:27:54.271663,632054788
2026-03-06 13:27:54.37275,649273416
2026-03-06 13:27:54.473821,667066333
2026-03-06 13:27:54.57473,685410623
2026-03-06 13:27:54.67589,704260239
2026-03-06 13:27:54.776968,723573491
2026-03-06 13:27:54.877936,743340060
2026-03-06 13:27:54.978442,763552796
2026-03-06 13:27:55.079573,784269086
2026-03-06 13:27:55.181102,805416778
2026-03-06 13:27:55.281719,826852213
2026-03-06 13:27:55.383076,848722312
2026-03-06 13:27:55.484355,871020900
2026-03-06 13:27:55.585367,893624249
2026-03-06 13:27:55.686389,916546490
2026-03-06 13:27:55.787607,939762044
2026-03-06 13:27:55.889465,963317035
2026-03-06 13:27:55.990243,986982206
2026-03-06 13:27:56.09122,1010946707
2026-03-06 13:27:56.192244,1035059801
2026-03-06 13:27:56.293115,1059337630
2026-03-06 13:27:56.394244,1083840221
2026-03-06 13:27:56.495392,1108423402
2026-03-06 13:27:56.596297,1133161783
2026-03-06 13:27:56.697164,1157977945
2026-03-06 13:27:56.798247,1182922575
2026-03-06 13:27:56.89924,1207917653
2026-03-06 13:27:56.999921,1232839106
2026-03-06 13:27:57.100847,1257778614
2026-03-06 13:27:57.201842,1282732098
2026-03-06 13:27:57.303161,1307655052
2026-03-06 13:27:57.40392,1332554009
2026-03-06 13:27:57.504975,1357296399
2026-03-06 13:27:57.605655,1381931267
2026-03-06 13:27:57.706639,1406439901
2026-03-06 13:27:57.809013,1430977100
2026-03-06 13:27:57.909677,1455145708
2026-03-06 13:27:58.01009,1479106977
2026-03-06 13:27:58.111643,1502959989
2026-03-06 13:27:58.212642,1526495518
2026-03-06 13:27:58.313455,1549720430
2026-03-06 13:27:58.415502,1572710105
