time,PT.GN2_Regulated.channel_id
2026-03-06 12:32:01.06644,6
2026-03-06 12:32:01.167524,6
2026-03-06 12:32:01.268682,6
2026-03-06 12:32:01.369779,6
2026-03-06 12:32:01.471109,6
2026-03-06 12:32:01.572175,6
2026-03-06 12:32:01.672855,6
2026-03-06 12:32:01.773398,6
2026-03-06 12:32:01.874822,6
2026-03-06 12:32:01.97551,6
2026-03-06 12:32:02.0765,6
2026-03-06 12:32:02.177404,6
2026-03-06 12:32:02.278875,6
2026-03-06 12:32:02.379803,6
2026-03-06 12:32:02.481104,6
2026-03-06 12:32:02.582232,6
2026-03-06 12:32:02.683061,6
2026-03-06 12:32:02.784611,6
2026-03-06 12:32:02.885573,6
2026-03-06 12:32:02.986391,6
2026-03-06 12:32:03.0877,6
2026-03-06 12:32:03.189421,6
2026-03-06 12:32:03.290675,6
2026-03-06 12:32:03.391596,6
2026-03-06 12:32:03.49321,6
2026-03-06 12:32:03.593857,6
2026-03-06 12:32:03.695066,6
2026-03-06 12:32:03.795661,6
2026-03-06 12:32:03.897119,6
2026-03-06 12:32:03.997743,6
2026-03-06 12:32:04.098822,6
2026-03-06 12:32:04.199964,6
2026-03-06 12:32:04.301031,6
2026-03-06 12:32:04.402311,6
2026-03-06 12:32:04.503112,6
2026-03-06 12:32:04.60411,6
2026-03-06 12:32:04.705248,6
2026-03-06 12:32:04.806635,6
2026-03-06 12:32:04.908177,6
2026-03-06 12:32:05.009433,6
2026-03-06 12:32:05.110182,6
2026-03-06 12:32:05.211707,6
2026-03-06 12:32:05.31328,6
2026-03-06 12:32:05.415112,6
2026-03-06 12:32:05.515289,6
2026-03-06 12:32:05.615875,6
2026-03-06 12:32:05.717168,6
2026-03-06 12:32:05.818192,6
2026-03-06 12:32:05.918904,6
2026-03-06 12:32:06.019387,6
2026-03-06 12:32:06.120954,6
2026-03-06 12:32:06.221614,6
2026-03-06 12:32:06.323278,6
2026-03-06 12:32:06.424846,6
2026-03-06 12:32:06.525693,6
2026-03-06 12:32:06.626919,6
2026-03-06 12:32:06.728221,6
2026-03-06 12:32:06.829602,6
2026-03-06 12:32:06.930373,6
2026-03-06 12:32:07.031484,6
2026-03-06 12:32:07.132693,6
2026-03-06 12:32:07.233826,6
2026-03-06 12:32:07.334998,6
2026-03-06 12:32:07.436167,6
2026-03-06 12:32:07.536692,6
2026-03-06 12:32:07.637609,6
2026-03-06 12:32:07.73864,6
2026-03-06 12:32:07.839953,6
2026-03-06 12:32:07.940649,6
2026-03-06 12:32:08.04212,6
2026-03-06 12:32:08.143586,6
2026-03-06 12:32:08.244763,6
2026-03-06 12:32:08.345895,6
2026-03-06 12:32:08.446935,6
2026-03-06 12:32:08.547954,6
2026-03-06 12:32:08.649089,6
2026-03-06 12:32:08.749862,6
2026-03-06 12:32:08.850958,6
2026-03-06 12:32:08.951877,6
2026-03-06 12:32:09.053449,6
2026-03-06 12:32:09.154421,6
2026-03-06 12:32:09.255084,6
2026-03-06 12:32:09.356187,6
2026-03-06 12:32:09.457209,6
2026-03-06 12:32:09.558068,6
2026-03-06 12:32:09.659366,6
2026-03-06 12:32:09.760704,6
2026-03-06 12:32:09.861528,6
2026-03-06 12:32:09.963034,6
2026-03-06 12:32:10.064337,6
2026-03-06 12:32:10.164981,6
2026-03-06 12:32:10.265836,6
2026-03-06 12:32:10.366753,6
2026-03-06 12:32:10.46802,6
2026-03-06 12:32:10.569413,6
2026-03-06 12:32:10.669788,6
2026-03-06 12:32:10.771265,6
2026-03-06 12:32:10.871918,6
2026-03-06 12:32:10.972905,6
2026-03-06 12:32:11.073709,6
2026-03-06 12:32:11.175056,6
2026-03-06 12:32:11.276776,6
2026-03-06 12:32:11.377768,6
2026-03-06 12:32:11.478881,6
2026-03-06 12:32:11.580113,6
2026-03-06 12:32:11.680838,6
2026-03-06 12:32:11.781683,6
2026-03-06 12:32:11.882596,6
2026-03-06 12:32:11.983513,6
2026-03-06 12:32:12.084167,6
2026-03-06 12:32:12.185038,6
2026-03-06 12:32:12.286407,6
2026-03-06 12:32:12.386905,6
2026-03-06 12:32:12.487775,6
2026-03-06 12:32:12.58854,6
2026-03-06 12:32:12.689407,6
2026-03-06 12:32:12.792006,6
2026-03-06 12:32:12.892785,6
2026-03-06 12:32:12.994163,6
2026-03-06 12:32:13.094768,6
2026-03-06 12:32:13.195844,6
2026-03-06 12:32:13.297012,6
2026-03-06 12:32:13.398243,6
2026-03-06 12:32:13.499185,6
2026-03-06 12:32:13.601484,6
2026-03-06 12:32:13.702206,6
2026-03-06 12:32:13.803608,6
2026-03-06 12:32:13.904216,6
2026-03-06 12:32:14.005626,6
2026-03-06 12:32:14.106064,6
2026-03-06 12:32:14.207413,6
2026-03-06 12:32:14.308553,6
2026-03-06 12:32:14.40885,6
2026-03-06 12:32:14.51036,6
2026-03-06 12:32:14.61088,6
2026-03-06 12:32:14.711409,6
2026-03-06 12:32:14.812598,6
2026-03-06 12:32:14.913295,6
2026-03-06 12:32:15.014107,6
2026-03-06 12:32:15.115026,6
2026-03-06 12:32:15.216724,6
2026-03-06 12:32:15.317493,6
2026-03-06 12:32:15.418489,6
2026-03-06 12:32:15.519495,6
2026-03-06 12:32:15.620457,6
2026-03-06 12:32:15.721166,6
2026-03-06 12:32:15.822355,6
2026-03-06 12:32:15.922972,6
2026-03-06 12:32:16.024361,6
2026-03-06 12:32:16.125923,6
2026-03-06 12:32:16.226779,6
2026-03-06 12:32:16.327856,6
2026-03-06 12:32:16.428385,6
2026-03-06 12:32:16.52928,6
2026-03-06 12:32:16.630659,6
2026-03-06 12:32:16.731406,6
2026-03-06 12:32:16.832379,6
2026-03-06 12:32:16.933334,6
2026-03-06 12:32:17.034092,6
2026-03-06 12:32:17.135524,6
2026-03-06 12:32:17.236462,6
2026-03-06 12:32:17.337674,6
2026-03-06 12:32:17.438355,6
2026-03-06 12:32:17.539766,6
2026-03-06 12:32:17.640765,6
2026-03-06 12:32:17.741495,6
2026-03-06 12:32:17.842682,6
2026-03-06 12:32:17.943426,6
2026-03-06 12:32:18.044218,6
2026-03-06 12:32:18.144956,6
2026-03-06 12:32:18.246017,6
2026-03-06 12:32:18.347007,6
2026-03-06 12:32:18.448082,6
2026-03-06 12:32:18.549184,6
2026-03-06 12:32:18.65063,6
2026-03-06 12:32:18.751896,6
2026-03-06 12:32:18.852666,6
2026-03-06 12:32:18.95387,6
2026-03-06 12:32:19.055024,6
2026-03-06 12:32:19.156566,6
2026-03-06 12:32:19.257864,6
2026-03-06 12:32:19.359058,6
2026-03-06 12:32:19.459914,6
2026-03-06 12:32:19.560987,6
2026-03-06 12:32:19.661686,6
2026-03-06 12:32:19.762392,6
2026-03-06 12:32:19.863924,6
2026-03-06 12:32:19.964331,6
2026-03-06 12:32:20.065906,6
2026-03-06 12:32:20.166421,6
2026-03-06 12:32:20.267265,6
2026-03-06 12:32:20.368487,6
2026-03-06 12:32:20.469018,6
2026-03-06 12:32:20.570265,6
2026-03-06 12:32:20.671562,6
2026-03-06 12:32:20.772952,6
2026-03-06 12:32:20.874029,6
2026-03-06 12:32:20.974942,6
2026-03-06 12:32:21.076367,6
2026-03-06 12:32:21.177804,6
2026-03-06 12:32:21.278412,6
2026-03-06 12:32:21.379923,6
2026-03-06 12:32:21.481776,6
2026-03-06 12:32:21.582895,6
2026-03-06 12:32:21.683959,6
2026-03-06 12:32:21.784995,6
2026-03-06 12:32:21.886032,6
2026-03-06 12:32:21.987617,6
2026-03-06 12:32:22.088509,6
2026-03-06 12:32:22.18935,6
2026-03-06 12:32:22.290197,6
2026-03-06 12:32:22.391562,6
2026-03-06 12:32:22.492631,6
2026-03-06 12:32:22.593838,6
2026-03-06 12:32:22.694807,6
2026-03-06 12:32:22.795698,6
2026-03-06 12:32:22.89712,6
2026-03-06 12:32:22.998275,6
2026-03-06 12:32:23.099068,6
2026-03-06 12:32:23.200581,6
2026-03-06 12:32:23.301395,6
2026-03-06 12:32:23.402215,6
2026-03-06 12:32:23.503393,6
2026-03-06 12:32:23.604366,6
2026-03-06 12:32:23.705626,6
2026-03-06 12:32:23.806575,6
2026-03-06 12:32:23.9076,6
2026-03-06 12:32:24.008696,6
2026-03-06 12:32:24.11013,6
2026-03-06 12:32:24.210895,6
2026-03-06 12:32:24.311784,6
2026-03-06 12:32:24.412882,6
2026-03-06 12:32:24.513698,6
2026-03-06 12:32:24.614863,6
2026-03-06 12:32:24.715388,6
2026-03-06 12:32:24.816205,6
2026-03-06 12:32:24.917237,6
2026-03-06 12:32:25.018314,6
2026-03-06 12:32:25.118915,6
2026-03-06 12:32:25.219958,6
2026-03-06 12:32:25.321063,6
2026-03-06 12:32:25.422188,6
2026-03-06 12:32:25.523082,6
2026-03-06 12:32:25.624254,6
2026-03-06 12:32:25.725128,6
2026-03-06 12:32:25.826233,6
2026-03-06 12:32:25.927114,6
2026-03-06 12:32:26.028529,6
2026-03-06 12:32:26.129115,6
2026-03-06 12:32:26.230077,6
2026-03-06 12:32:26.331592,6
2026-03-06 12:32:26.43279,6
2026-03-06 12:32:26.533756,6
2026-03-06 12:32:26.634966,6
2026-03-06 12:32:26.735956,6
2026-03-06 12:32:26.836894,6
2026-03-06 12:32:26.938201,6
2026-03-06 12:32:27.038719,6
2026-03-06 12:32:27.139766,6
2026-03-06 12:32:27.240709,6
2026-03-06 12:32:27.341631,6
2026-03-06 12:32:27.442441,6
2026-03-06 12:32:27.543618,6
2026-03-06 12:32:27.645698,6
2026-03-06 12:32:27.7467,6
2026-03-06 12:32:27.847542,6
2026-03-06 12:32:27.948368,6
2026-03-06 12:32:28.049675,6
2026-03-06 12:32:28.150378,6
2026-03-06 12:32:28.251565,6
2026-03-06 12:32:28.35245,6
2026-03-06 12:32:28.453743,6
2026-03-06 12:32:28.555593,6
2026-03-06 12:32:28.655665,6
2026-03-06 12:32:28.756642,6
2026-03-06 12:32:28.857654,6
2026-03-06 12:32:28.958621,6
2026-03-06 12:32:29.059848,6
2026-03-06 12:32:29.160618,6
2026-03-06 12:32:29.261683,6
2026-03-06 12:32:29.363121,6
2026-03-06 12:32:29.464366,6
2026-03-06 12:32:29.565504,6
2026-03-06 12:32:29.666482,6
2026-03-06 12:32:29.767205,6
2026-03-06 12:32:29.868551,6
2026-03-06 12:32:29.969037,6
2026-03-06 12:32:30.069867,6
2026-03-06 12:32:30.170608,6
2026-03-06 12:32:30.271933,6
2026-03-06 12:32:30.373169,6
2026-03-06 12:32:30.474137,6
2026-03-06 12:32:30.575285,6
2026-03-06 12:32:30.675895,6
2026-03-06 12:32:30.776999,6
2026-03-06 12:32:30.877297,6
2026-03-06 12:32:30.978258,6
2026-03-06 12:32:31.079521,6
2026-03-06 12:32:31.181161,6
2026-03-06 12:32:31.282727,6
2026-03-06 12:32:31.383602,6
2026-03-06 12:32:31.485056,6
2026-03-06 12:32:31.585956,6
2026-03-06 12:32:31.687264,6
2026-03-06 12:32:31.78797,6
2026-03-06 12:32:31.888829,6
2026-03-06 12:32:31.989779,6
2026-03-06 12:32:32.09061,6
2026-03-06 12:32:32.191688,6
2026-03-06 12:32:32.292337,6
2026-03-06 12:32:32.393506,6
2026-03-06 12:32:32.494562,6
2026-03-06 12:32:32.595963,6
2026-03-06 12:32:32.696709,6
2026-03-06 12:32:32.797425,6
2026-03-06 12:32:32.898542,6
2026-03-06 12:32:32.999293,6
2026-03-06 12:32:33.100152,6
2026-03-06 12:32:33.201159,6
2026-03-06 12:32:33.301843,6
2026-03-06 12:32:33.402683,6
2026-03-06 12:32:33.503677,6
2026-03-06 12:32:33.60461,6
2026-03-06 12:32:33.705851,6
2026-03-06 12:32:33.807359,6
2026-03-06 12:32:33.908645,6
2026-03-06 12:32:34.009305,6
2026-03-06 12:32:34.110281,6
2026-03-06 12:32:34.21139,6
2026-03-06 12:32:34.312491,6
2026-03-06 12:32:34.413879,6
2026-03-06 12:32:34.515126,6
2026-03-06 12:32:34.616884,6
2026-03-06 12:32:34.718157,6
2026-03-06 12:32:34.819298,6
2026-03-06 12:32:34.920497,6
2026-03-06 12:32:35.021696,6
2026-03-06 12:32:35.12236,6
2026-03-06 12:32:35.223711,6
2026-03-06 12:32:35.32454,6
2026-03-06 12:32:35.425429,6
2026-03-06 12:32:35.526969,6
2026-03-06 12:32:35.627383,6
2026-03-06 12:32:35.728371,6
2026-03-06 12:32:35.829634,6
2026-03-06 12:32:35.930549,6
2026-03-06 12:32:36.032031,6
2026-03-06 12:32:36.133436,6
2026-03-06 12:32:36.234596,6
2026-03-06 12:32:36.335508,6
2026-03-06 12:32:36.436449,6
2026-03-06 12:32:36.536962,6
2026-03-06 12:32:36.638017,6
2026-03-06 12:32:36.738854,6
2026-03-06 12:32:36.840167,6
2026-03-06 12:32:36.94084,6
2026-03-06 12:32:37.041747,6
2026-03-06 12:32:37.142679,6
2026-03-06 12:32:37.243967,6
2026-03-06 12:32:37.345165,6
2026-03-06 12:32:37.446269,6
2026-03-06 12:32:37.547675,6
2026-03-06 12:32:37.648708,6
2026-03-06 12:32:37.750268,6
2026-03-06 12:32:37.851365,6
2026-03-06 12:32:37.952445,6
2026-03-06 12:32:38.052853,6
2026-03-06 12:32:38.153927,6
2026-03-06 12:32:38.254897,6
2026-03-06 12:32:38.356426,6
2026-03-06 12:32:38.456864,6
2026-03-06 12:32:38.557819,6
2026-03-06 12:32:38.658785,6
2026-03-06 12:32:38.760129,6
2026-03-06 12:32:38.860656,6
2026-03-06 12:32:38.961967,6
2026-03-06 12:32:39.062379,6
2026-03-06 12:32:39.163408,6
2026-03-06 12:32:39.26385,6
2026-03-06 12:32:39.364573,6
2026-03-06 12:32:39.465522,6
2026-03-06 12:32:39.566375,6
2026-03-06 12:32:39.667746,6
2026-03-06 12:32:39.7684,6
2026-03-06 12:32:39.86945,6
2026-03-06 12:32:39.97042,6
2026-03-06 12:32:40.071324,6
2026-03-06 12:32:40.172485,6
2026-03-06 12:32:40.272726,6
2026-03-06 12:32:40.374168,6
2026-03-06 12:32:40.475249,6
2026-03-06 12:32:40.576106,6
2026-03-06 12:32:40.677399,6
2026-03-06 12:32:40.778239,6
2026-03-06 12:32:40.879079,6
2026-03-06 12:32:40.979953,6
2026-03-06 12:32:41.080928,6
2026-03-06 12:32:41.182301,6
2026-03-06 12:32:41.28296,6
2026-03-06 12:32:41.383718,6
2026-03-06 12:32:41.484447,6
2026-03-06 12:32:41.584888,6
2026-03-06 12:32:41.685775,6
2026-03-06 12:32:41.786878,6
2026-03-06 12:32:41.887792,6
2026-03-06 12:32:41.989382,6
2026-03-06 12:32:42.090255,6
2026-03-06 12:32:42.191683,6
2026-03-06 12:32:42.292598,6
2026-03-06 12:32:42.394173,6
2026-03-06 12:32:42.494962,6
2026-03-06 12:32:42.596304,6
2026-03-06 12:32:42.697174,6
2026-03-06 12:32:42.798165,6
2026-03-06 12:32:42.898842,6
2026-03-06 12:32:43.00048,6
2026-03-06 12:32:43.101327,6
2026-03-06 12:32:43.202965,6
2026-03-06 12:32:43.303748,6
2026-03-06 12:32:43.40546,6
2026-03-06 12:32:43.506511,6
2026-03-06 12:32:43.607695,6
2026-03-06 12:32:43.708371,6
2026-03-06 12:32:43.809281,6
2026-03-06 12:32:43.909366,6
2026-03-06 12:32:44.010339,6
2026-03-06 12:32:44.110871,6
2026-03-06 12:32:44.211242,6
2026-03-06 12:32:44.312785,6
2026-03-06 12:32:44.412959,6
2026-03-06 12:32:44.514523,6
2026-03-06 12:32:44.61594,6
2026-03-06 12:32:44.717015,6
2026-03-06 12:32:44.817563,6
2026-03-06 12:32:44.919134,6
2026-03-06 12:32:45.019729,6
2026-03-06 12:32:45.120657,6
2026-03-06 12:32:45.221439,6
2026-03-06 12:32:45.322012,6
2026-03-06 12:32:45.42334,6
2026-03-06 12:32:45.525448,6
2026-03-06 12:32:45.626403,6
2026-03-06 12:32:45.728014,6
2026-03-06 12:32:45.829055,6
2026-03-06 12:32:45.930195,6
2026-03-06 12:32:46.031764,6
2026-03-06 12:32:46.132586,6
2026-03-06 12:32:46.233711,6
2026-03-06 12:32:46.334538,6
2026-03-06 12:32:46.435512,6
2026-03-06 12:32:46.536718,6
2026-03-06 12:32:46.638777,6
2026-03-06 12:32:46.739807,6
2026-03-06 12:32:46.841023,6
2026-03-06 12:32:46.941989,6
2026-03-06 12:32:47.043306,6
2026-03-06 12:32:47.144561,6
2026-03-06 12:32:47.24502,6
2026-03-06 12:32:47.346777,6
2026-03-06 12:32:47.447762,6
2026-03-06 12:32:47.549189,6
2026-03-06 12:32:47.65024,6
2026-03-06 12:32:47.751475,6
2026-03-06 12:32:47.85276,6
2026-03-06 12:32:47.953728,6
2026-03-06 12:32:48.05471,6
2026-03-06 12:32:48.155926,6
2026-03-06 12:32:48.256748,6
2026-03-06 12:32:48.358254,6
2026-03-06 12:32:48.458892,6
2026-03-06 12:32:48.560102,6
2026-03-06 12:32:48.661336,6
2026-03-06 12:32:48.762452,6
2026-03-06 12:32:48.863966,6
2026-03-06 12:32:48.965032,6
2026-03-06 12:32:49.06695,6
2026-03-06 12:32:49.168818,6
2026-03-06 12:32:49.269817,6
2026-03-06 12:32:49.370951,6
2026-03-06 12:32:49.471414,6
2026-03-06 12:32:49.574521,6
2026-03-06 12:32:49.674222,6
2026-03-06 12:32:49.775195,6
2026-03-06 12:32:49.876913,6
2026-03-06 12:32:49.97811,6
2026-03-06 12:32:50.078927,6
2026-03-06 12:32:50.179766,6
2026-03-06 12:32:50.280754,6
2026-03-06 12:32:50.381811,6
2026-03-06 12:32:50.482518,6
2026-03-06 12:32:50.583781,6
2026-03-06 12:32:50.683971,6
2026-03-06 12:32:50.785015,6
2026-03-06 12:32:50.885245,6
2026-03-06 12:32:50.986289,6
2026-03-06 12:32:51.087568,6
2026-03-06 12:32:51.188252,6
2026-03-06 12:32:51.289147,6
2026-03-06 12:32:51.390336,6
2026-03-06 12:32:51.491067,6
2026-03-06 12:32:51.592956,6
2026-03-06 12:32:51.693149,6
2026-03-06 12:32:51.794041,6
2026-03-06 12:32:51.89506,6
2026-03-06 12:32:51.996213,6
2026-03-06 12:32:52.096708,6
2026-03-06 12:32:52.197531,6
2026-03-06 12:32:52.298327,6
2026-03-06 12:32:52.398648,6
2026-03-06 12:32:52.499856,6
2026-03-06 12:32:52.601124,6
2026-03-06 12:32:52.701457,6
2026-03-06 12:32:52.802219,6
2026-03-06 12:32:52.903278,6
2026-03-06 12:32:53.004291,6
2026-03-06 12:32:53.105726,6
2026-03-06 12:32:53.206468,6
2026-03-06 12:32:53.30723,6
2026-03-06 12:32:53.408311,6
2026-03-06 12:32:53.509504,6
2026-03-06 12:32:53.611097,6
2026-03-06 12:32:53.711167,6
2026-03-06 12:32:53.812439,6
2026-03-06 12:32:53.913539,6
2026-03-06 12:32:54.01488,6
2026-03-06 12:32:54.115383,6
2026-03-06 12:32:54.216445,6
2026-03-06 12:32:54.317727,6
2026-03-06 12:32:54.418498,6
2026-03-06 12:32:54.519087,6
2026-03-06 12:32:54.621235,6
2026-03-06 12:32:54.721368,6
2026-03-06 12:32:54.822624,6
2026-03-06 12:32:54.923281,6
2026-03-06 12:32:55.024701,6
2026-03-06 12:32:55.125691,6
2026-03-06 12:32:55.22635,6
2026-03-06 12:32:55.327839,6
2026-03-06 12:32:55.428872,6
2026-03-06 12:32:55.529714,6
2026-03-06 12:32:55.630899,6
2026-03-06 12:32:55.732204,6
2026-03-06 12:32:55.833373,6
2026-03-06 12:32:55.934712,6
2026-03-06 12:32:56.035496,6
2026-03-06 12:32:56.136873,6
2026-03-06 12:32:56.237114,6
2026-03-06 12:32:56.338239,6
2026-03-06 12:32:56.439442,6
2026-03-06 12:32:56.540265,6
2026-03-06 12:32:56.641498,6
2026-03-06 12:32:56.741966,6
2026-03-06 12:32:56.842907,6
2026-03-06 12:32:56.943301,6
2026-03-06 12:32:57.044511,6
2026-03-06 12:32:57.146066,6
2026-03-06 12:32:57.247334,6
2026-03-06 12:32:57.348632,6
2026-03-06 12:32:57.450016,6
2026-03-06 12:32:57.55056,6
2026-03-06 12:32:57.651736,6
2026-03-06 12:32:57.752735,6
2026-03-06 12:32:57.853845,6
2026-03-06 12:32:57.954293,6
2026-03-06 12:32:58.055656,6
2026-03-06 12:32:58.156859,6
2026-03-06 12:32:58.258238,6
2026-03-06 12:32:58.358957,6
2026-03-06 12:32:58.459894,6
2026-03-06 12:32:58.560858,6
2026-03-06 12:32:58.661777,6
2026-03-06 12:32:58.762342,6
2026-03-06 12:32:58.863357,6
2026-03-06 12:32:58.96419,6
2026-03-06 12:32:59.065652,6
2026-03-06 12:32:59.166365,6
2026-03-06 12:32:59.267412,6
2026-03-06 12:32:59.36865,6
2026-03-06 12:32:59.469491,6
2026-03-06 12:32:59.570048,6
2026-03-06 12:32:59.671232,6
2026-03-06 12:32:59.772095,6
2026-03-06 12:32:59.872572,6
2026-03-06 12:32:59.974057,6
2026-03-06 12:33:00.07522,6
2026-03-06 12:33:00.176412,6
2026-03-06 12:33:00.277406,6
2026-03-06 12:33:00.378494,6
2026-03-06 12:33:00.479715,6
