time,PT.GSE_Low.sample_ts_ms
2026-03-06 12:54:55.794773,3275169842
2026-03-06 12:54:55.895391,3275169943
2026-03-06 12:54:55.996404,3275170043
2026-03-06 12:54:56.097469,3275170144
2026-03-06 12:54:56.197894,3275170245
2026-03-06 12:54:56.298821,3275170346
2026-03-06 12:54:56.399846,3275170447
2026-03-06 12:54:56.500641,3275170548
2026-03-06 12:54:56.601748,3275170649
2026-03-06 12:54:56.703897,3275170750
2026-03-06 12:54:56.804347,3275170851
2026-03-06 12:54:56.905183,3275170952
2026-03-06 12:54:57.006064,3275171053
2026-03-06 12:54:57.10726,3275171154
2026-03-06 12:54:57.20857,3275171255
2026-03-06 12:54:57.309307,3275171356
2026-03-06 12:54:57.410201,3275171457
2026-03-06 12:54:57.510927,3275171558
2026-03-06 12:54:57.611666,3275171659
2026-03-06 12:54:57.713292,3275171760
2026-03-06 12:54:57.813771,3275171861
2026-03-06 12:54:57.914793,3275171962
2026-03-06 12:54:58.016454,3275172063
2026-03-06 12:54:58.117038,3275172164
2026-03-06 12:54:58.217924,3275172265
2026-03-06 12:54:58.318852,3275172366
2026-03-06 12:54:58.419801,3275172467
2026-03-06 12:54:58.521005,3275172568
2026-03-06 12:54:58.621718,3275172669
2026-03-06 12:54:58.723177,3275172770
2026-03-06 12:54:58.824162,3275172871
2026-03-06 12:54:58.925445,3275172972
2026-03-06 12:54:59.026125,3275173073
2026-03-06 12:54:59.12691,3275173174
2026-03-06 12:54:59.227612,3275173275
2026-03-06 12:54:59.32837,3275173375
2026-03-06 12:54:59.429163,3275173476
2026-03-06 12:54:59.530082,3275173577
2026-03-06 12:54:59.631077,3275173678
2026-03-06 12:54:59.732031,3275173779
2026-03-06 12:54:59.833884,3275173880
2026-03-06 12:54:59.934443,3275173981
2026-03-06 12:55:00.035787,3275174083
2026-03-06 12:55:00.136832,3275174184
2026-03-06 12:55:00.237702,3275174285
2026-03-06 12:55:00.33813,3275174385
2026-03-06 12:55:00.439065,3275174486
2026-03-06 12:55:00.539919,3275174587
2026-03-06 12:55:00.641176,3275174688
2026-03-06 12:55:00.741781,3275174789
2026-03-06 12:55:00.842667,3275174890
2026-03-06 12:55:00.943634,3275174991
2026-03-06 12:55:01.044621,3275175091
2026-03-06 12:55:01.145109,3275175192
2026-03-06 12:55:01.246011,3275175293
2026-03-06 12:55:01.346592,3275175394
2026-03-06 12:55:01.447631,3275175494
2026-03-06 12:55:01.548528,3275175596
2026-03-06 12:55:01.649363,3275175697
2026-03-06 12:55:01.750853,3275175798
2026-03-06 12:55:01.851916,3275175899
2026-03-06 12:55:01.95278,3275176000
2026-03-06 12:55:02.053692,3275176101
2026-03-06 12:55:02.15463,3275176202
2026-03-06 12:55:02.255372,3275176303
2026-03-06 12:55:02.356563,3275176404
2026-03-06 12:55:02.457218,3275176504
2026-03-06 12:55:02.558055,3275176605
2026-03-06 12:55:02.658982,3275176706
2026-03-06 12:55:02.760403,3275176807
2026-03-06 12:55:02.861549,3275176908
2026-03-06 12:55:02.962589,3275177009
2026-03-06 12:55:03.063455,3275177110
2026-03-06 12:55:03.164816,3275177212
2026-03-06 12:55:03.265923,3275177313
2026-03-06 12:55:03.366743,3275177414
2026-03-06 12:55:03.467516,3275177514
2026-03-06 12:55:03.568011,3275177615
2026-03-06 12:55:03.669263,3275177716
2026-03-06 12:55:03.770383,3275177817
2026-03-06 12:55:03.871438,3275177918
2026-03-06 12:55:03.972362,3275178019
2026-03-06 12:55:04.072929,3275178120
2026-03-06 12:55:04.174374,3275178221
2026-03-06 12:55:04.27482,3275178322
2026-03-06 12:55:04.376123,3275178423
2026-03-06 12:55:04.477339,3275178524
2026-03-06 12:55:04.578014,3275178625
2026-03-06 12:55:04.67887,3275178726
2026-03-06 12:55:04.77985,3275178827
2026-03-06 12:55:04.881009,3275178928
2026-03-06 12:55:04.981871,3275179029
2026-03-06 12:55:05.082646,3275179130
2026-03-06 12:55:05.184433,3275179231
2026-03-06 12:55:05.285076,3275179332
2026-03-06 12:55:05.386068,3275179433
2026-03-06 12:55:05.487418,3275179534
2026-03-06 12:55:05.588317,3275179636
2026-03-06 12:55:05.689386,3275179737
2026-03-06 12:55:05.790621,3275179838
2026-03-06 12:55:05.892475,3275179939
2026-03-06 12:55:05.992662,3275180040
2026-03-06 12:55:06.093418,3275180140
2026-03-06 12:55:06.19445,3275180241
2026-03-06 12:55:06.294716,3275180342
2026-03-06 12:55:06.395752,3275180443
2026-03-06 12:55:06.496973,3275180544
2026-03-06 12:55:06.597492,3275180645
2026-03-06 12:55:06.698488,3275180745
2026-03-06 12:55:06.799051,3275180846
2026-03-06 12:55:06.900341,3275180947
2026-03-06 12:55:07.001075,3275181048
2026-03-06 12:55:07.102192,3275181149
2026-03-06 12:55:07.202599,3275181250
2026-03-06 12:55:07.303673,3275181351
2026-03-06 12:55:07.404902,3275181452
2026-03-06 12:55:07.505738,3275181553
2026-03-06 12:55:07.606763,3275181654
2026-03-06 12:55:07.70772,3275181755
2026-03-06 12:55:07.808684,3275181856
2026-03-06 12:55:07.910096,3275181957
2026-03-06 12:55:08.010943,3275182058
2026-03-06 12:55:08.111865,3275182159
2026-03-06 12:55:08.213254,3275182260
2026-03-06 12:55:08.313989,3275182361
2026-03-06 12:55:08.41509,3275182462
2026-03-06 12:55:08.515888,3275182563
2026-03-06 12:55:08.617274,3275182664
2026-03-06 12:55:08.718039,3275182765
2026-03-06 12:55:08.819658,3275182866
2026-03-06 12:55:08.92054,3275182967
2026-03-06 12:55:09.021215,3275183068
2026-03-06 12:55:09.122103,3275183169
2026-03-06 12:55:09.223024,3275183270
2026-03-06 12:55:09.324259,3275183371
2026-03-06 12:55:09.425153,3275183472
2026-03-06 12:55:09.526139,3275183573
2026-03-06 12:55:09.626688,3275183674
2026-03-06 12:55:09.727778,3275183775
2026-03-06 12:55:09.829098,3275183876
2026-03-06 12:55:09.929956,3275183977
2026-03-06 12:55:10.031083,3275184078
2026-03-06 12:55:10.132124,3275184179
2026-03-06 12:55:10.233322,3275184280
2026-03-06 12:55:10.334288,3275184381
2026-03-06 12:55:10.434703,3275184482
2026-03-06 12:55:10.535817,3275184583
2026-03-06 12:55:10.636661,3275184684
2026-03-06 12:55:10.73781,3275184785
2026-03-06 12:55:10.838502,3275184886
2026-03-06 12:55:10.939069,3275184986
2026-03-06 12:55:11.039778,3275185087
2026-03-06 12:55:11.140917,3275185188
2026-03-06 12:55:11.24215,3275185289
2026-03-06 12:55:11.342631,3275185390
2026-03-06 12:55:11.443568,3275185491
2026-03-06 12:55:11.544549,3275185591
2026-03-06 12:55:11.645447,3275185692
2026-03-06 12:55:11.745969,3275185793
2026-03-06 12:55:11.846933,3275185894
2026-03-06 12:55:11.947653,3275185995
2026-03-06 12:55:12.0489,3275186096
2026-03-06 12:55:12.149773,3275186197
2026-03-06 12:55:12.250497,3275186298
2026-03-06 12:55:12.351717,3275186399
2026-03-06 12:55:12.452981,3275186500
2026-03-06 12:55:12.553609,3275186601
2026-03-06 12:55:12.655531,3275186702
2026-03-06 12:55:12.756432,3275186803
2026-03-06 12:55:12.85713,3275186904
2026-03-06 12:55:12.957576,3275187005
2026-03-06 12:55:13.058586,3275187106
2026-03-06 12:55:13.159575,3275187206
2026-03-06 12:55:13.26031,3275187307
2026-03-06 12:55:13.361065,3275187408
2026-03-06 12:55:13.461985,3275187509
2026-03-06 12:55:13.562991,3275187610
2026-03-06 12:55:13.664066,3275187711
2026-03-06 12:55:13.764799,3275187812
2026-03-06 12:55:13.865342,3275187913
2026-03-06 12:55:13.966551,3275188014
2026-03-06 12:55:14.067487,3275188115
2026-03-06 12:55:14.168408,3275188215
2026-03-06 12:55:14.268989,3275188316
2026-03-06 12:55:14.370203,3275188417
2026-03-06 12:55:14.471124,3275188518
2026-03-06 12:55:14.571591,3275188619
2026-03-06 12:55:14.673119,3275188720
2026-03-06 12:55:14.77347,3275188820
2026-03-06 12:55:14.874727,3275188921
2026-03-06 12:55:14.975313,3275189022
2026-03-06 12:55:15.076396,3275189123
2026-03-06 12:55:15.177382,3275189224
2026-03-06 12:55:15.278047,3275189325
2026-03-06 12:55:15.379438,3275189426
2026-03-06 12:55:15.480131,3275189527
2026-03-06 12:55:15.580929,3275189628
2026-03-06 12:55:15.682029,3275189729
2026-03-06 12:55:15.782794,3275189830
2026-03-06 12:55:15.883888,3275189931
2026-03-06 12:55:15.984754,3275190032
2026-03-06 12:55:16.085568,3275190133
2026-03-06 12:55:16.186478,3275190234
2026-03-06 12:55:16.287348,3275190335
2026-03-06 12:55:16.388554,3275190436
2026-03-06 12:55:16.489552,3275190536
2026-03-06 12:55:16.590396,3275190637
2026-03-06 12:55:16.691109,3275190738
2026-03-06 12:55:16.792255,3275190839
2026-03-06 12:55:16.893168,3275190940
2026-03-06 12:55:16.994093,3275191041
2026-03-06 12:55:17.095103,3275191142
2026-03-06 12:55:17.196078,3275191243
2026-03-06 12:55:17.297341,3275191345
2026-03-06 12:55:17.398647,3275191446
2026-03-06 12:55:17.500017,3275191547
2026-03-06 12:55:17.600782,3275191648
2026-03-06 12:55:17.702241,3275191749
2026-03-06 12:55:17.803529,3275191850
2026-03-06 12:55:17.905126,3275191952
2026-03-06 12:55:18.005928,3275192053
2026-03-06 12:55:18.10691,3275192154
2026-03-06 12:55:18.209197,3275192256
2026-03-06 12:55:18.31061,3275192358
2026-03-06 12:55:18.411612,3275192458
2026-03-06 12:55:18.512352,3275192559
2026-03-06 12:55:18.61361,3275192661
2026-03-06 12:55:18.714374,3275192762
2026-03-06 12:55:18.815579,3275192862
2026-03-06 12:55:18.916425,3275192963
2026-03-06 12:55:19.016967,3275193064
2026-03-06 12:55:19.118078,3275193165
2026-03-06 12:55:19.219962,3275193267
2026-03-06 12:55:19.320807,3275193368
2026-03-06 12:55:19.421627,3275193469
2026-03-06 12:55:19.522436,3275193569
2026-03-06 12:55:19.623184,3275193670
2026-03-06 12:55:19.724017,3275193771
2026-03-06 12:55:19.82486,3275193872
2026-03-06 12:55:19.925479,3275193972
2026-03-06 12:55:20.026269,3275194073
2026-03-06 12:55:20.126881,3275194174
2026-03-06 12:55:20.227818,3275194275
2026-03-06 12:55:20.32876,3275194376
2026-03-06 12:55:20.430128,3275194477
2026-03-06 12:55:20.530716,3275194578
2026-03-06 12:55:20.631758,3275194679
2026-03-06 12:55:20.732504,3275194780
2026-03-06 12:55:20.833889,3275194881
2026-03-06 12:55:20.935173,3275194982
2026-03-06 12:55:21.035648,3275195083
2026-03-06 12:55:21.13667,3275195184
2026-03-06 12:55:21.238714,3275195286
2026-03-06 12:55:21.339523,3275195386
2026-03-06 12:55:21.440013,3275195487
2026-03-06 12:55:21.540893,3275195588
2026-03-06 12:55:21.641717,3275195689
2026-03-06 12:55:21.742395,3275195790
2026-03-06 12:55:21.843637,3275195890
2026-03-06 12:55:21.944429,3275195991
2026-03-06 12:55:22.045878,3275196093
2026-03-06 12:55:22.146579,3275196193
2026-03-06 12:55:22.247524,3275196295
2026-03-06 12:55:22.348643,3275196396
2026-03-06 12:55:22.450087,3275196497
2026-03-06 12:55:22.550672,3275196598
2026-03-06 12:55:22.651692,3275196699
2026-03-06 12:55:22.752953,3275196800
2026-03-06 12:55:22.853934,3275196901
2026-03-06 12:55:22.95508,3275197002
2026-03-06 12:55:23.055604,3275197103
2026-03-06 12:55:23.156754,3275197204
2026-03-06 12:55:23.258282,3275197305
2026-03-06 12:55:23.359157,3275197406
2026-03-06 12:55:23.460358,3275197507
2026-03-06 12:55:23.561283,3275197608
2026-03-06 12:55:23.663139,3275197709
2026-03-06 12:55:23.763872,3275197811
2026-03-06 12:55:23.865029,3275197912
2026-03-06 12:55:23.965867,3275198013
2026-03-06 12:55:24.066636,3275198114
2026-03-06 12:55:24.167253,3275198215
2026-03-06 12:55:24.268439,3275198315
2026-03-06 12:55:24.369299,3275198416
2026-03-06 12:55:24.4702,3275198517
2026-03-06 12:55:24.570927,3275198618
2026-03-06 12:55:24.671859,3275198719
2026-03-06 12:55:24.77275,3275198820
2026-03-06 12:55:24.873926,3275198921
2026-03-06 12:55:24.974514,3275199022
2026-03-06 12:55:25.075799,3275199123
2026-03-06 12:55:25.176671,3275199224
2026-03-06 12:55:25.277887,3275199325
2026-03-06 12:55:25.378939,3275199426
2026-03-06 12:55:25.480325,3275199527
2026-03-06 12:55:25.581187,3275199628
2026-03-06 12:55:25.681861,3275199729
2026-03-06 12:55:25.782928,3275199830
2026-03-06 12:55:25.88366,3275199931
2026-03-06 12:55:25.985204,3275200032
2026-03-06 12:55:26.086058,3275200133
2026-03-06 12:55:26.186719,3275200234
2026-03-06 12:55:26.287931,3275200335
2026-03-06 12:55:26.388619,3275200436
2026-03-06 12:55:26.489775,3275200537
2026-03-06 12:55:26.59084,3275200638
2026-03-06 12:55:26.692408,3275200739
2026-03-06 12:55:26.793859,3275200841
2026-03-06 12:55:26.895836,3275200942
2026-03-06 12:55:26.996565,3275201043
2026-03-06 12:55:27.097342,3275201144
2026-03-06 12:55:27.198294,3275201245
2026-03-06 12:55:27.299425,3275201346
2026-03-06 12:55:27.400427,3275201447
2026-03-06 12:55:27.50137,3275201548
2026-03-06 12:55:27.602069,3275201649
2026-03-06 12:55:27.702699,3275201750
2026-03-06 12:55:27.803621,3275201851
2026-03-06 12:55:27.905646,3275201952
2026-03-06 12:55:28.005835,3275202053
2026-03-06 12:55:28.107012,3275202154
2026-03-06 12:55:28.208211,3275202255
2026-03-06 12:55:28.309442,3275202356
2026-03-06 12:55:28.410743,3275202457
2026-03-06 12:55:28.51182,3275202559
2026-03-06 12:55:28.6133,3275202660
2026-03-06 12:55:28.714438,3275202761
2026-03-06 12:55:28.815464,3275202862
2026-03-06 12:55:28.91668,3275202964
2026-03-06 12:55:29.018626,3275203065
2026-03-06 12:55:29.119992,3275203167
2026-03-06 12:55:29.220576,3275203268
2026-03-06 12:55:29.321991,3275203369
2026-03-06 12:55:29.422848,3275203470
2026-03-06 12:55:29.52361,3275203571
2026-03-06 12:55:29.624789,3275203672
2026-03-06 12:55:29.72602,3275203773
2026-03-06 12:55:29.82684,3275203874
2026-03-06 12:55:29.927963,3275203975
2026-03-06 12:55:30.029407,3275204077
2026-03-06 12:55:30.131078,3275204178
2026-03-06 12:55:30.232482,3275204280
2026-03-06 12:55:30.334553,3275204381
2026-03-06 12:55:30.435403,3275204482
2026-03-06 12:55:30.535971,3275204583
2026-03-06 12:55:30.636429,3275204684
2026-03-06 12:55:30.737143,3275204784
2026-03-06 12:55:30.838366,3275204885
2026-03-06 12:55:30.938962,3275204986
2026-03-06 12:55:31.040033,3275205087
2026-03-06 12:55:31.140454,3275205187
2026-03-06 12:55:31.241653,3275205288
2026-03-06 12:55:31.342607,3275205389
2026-03-06 12:55:31.442973,3275205490
2026-03-06 12:55:31.544056,3275205591
2026-03-06 12:55:31.64497,3275205692
2026-03-06 12:55:31.745564,3275205793
2026-03-06 12:55:31.846535,3275205894
2026-03-06 12:55:31.947237,3275205995
2026-03-06 12:55:32.048363,3275206095
2026-03-06 12:55:32.149108,3275206196
2026-03-06 12:55:32.249886,3275206297
2026-03-06 12:55:32.350452,3275206398
2026-03-06 12:55:32.45163,3275206499
2026-03-06 12:55:32.552494,3275206599
2026-03-06 12:55:32.653603,3275206700
2026-03-06 12:55:32.754739,3275206801
2026-03-06 12:55:32.855608,3275206902
2026-03-06 12:55:32.956542,3275207004
2026-03-06 12:55:33.057138,3275207104
2026-03-06 12:55:33.157861,3275207205
2026-03-06 12:55:33.258625,3275207306
2026-03-06 12:55:33.359827,3275207407
2026-03-06 12:55:33.461145,3275207508
2026-03-06 12:55:33.561679,3275207609
2026-03-06 12:55:33.662742,3275207710
2026-03-06 12:55:33.763404,3275207810
2026-03-06 12:55:33.864493,3275207911
2026-03-06 12:55:33.965085,3275208012
2026-03-06 12:55:34.065692,3275208113
2026-03-06 12:55:34.167212,3275208214
2026-03-06 12:55:34.268157,3275208315
2026-03-06 12:55:34.368797,3275208416
2026-03-06 12:55:34.470319,3275208517
2026-03-06 12:55:34.571088,3275208618
2026-03-06 12:55:34.671689,3275208719
2026-03-06 12:55:34.773032,3275208820
2026-03-06 12:55:34.874065,3275208921
2026-03-06 12:55:34.975026,3275209022
2026-03-06 12:55:35.076428,3275209123
2026-03-06 12:55:35.176829,3275209224
2026-03-06 12:55:35.277982,3275209325
2026-03-06 12:55:35.378564,3275209426
2026-03-06 12:55:35.480026,3275209527
2026-03-06 12:55:35.580573,3275209628
2026-03-06 12:55:35.681562,3275209728
2026-03-06 12:55:35.782536,3275209829
2026-03-06 12:55:35.883392,3275209930
2026-03-06 12:55:35.98454,3275210031
2026-03-06 12:55:36.085423,3275210132
2026-03-06 12:55:36.186227,3275210233
2026-03-06 12:55:36.287239,3275210334
2026-03-06 12:55:36.388588,3275210435
2026-03-06 12:55:36.489309,3275210536
2026-03-06 12:55:36.59001,3275210637
2026-03-06 12:55:36.691274,3275210738
2026-03-06 12:55:36.791925,3275210839
2026-03-06 12:55:36.893031,3275210940
2026-03-06 12:55:36.994221,3275211041
2026-03-06 12:55:37.095692,3275211142
2026-03-06 12:55:37.195903,3275211243
2026-03-06 12:55:37.297075,3275211344
2026-03-06 12:55:37.397842,3275211445
2026-03-06 12:55:37.498807,3275211546
2026-03-06 12:55:37.599759,3275211647
2026-03-06 12:55:37.700937,3275211748
2026-03-06 12:55:37.801655,3275211849
2026-03-06 12:55:37.902986,3275211950
2026-03-06 12:55:38.003802,3275212051
2026-03-06 12:55:38.105143,3275212152
2026-03-06 12:55:38.206198,3275212253
2026-03-06 12:55:38.306838,3275212354
2026-03-06 12:55:38.408053,3275212455
2026-03-06 12:55:38.50925,3275212556
2026-03-06 12:55:38.610091,3275212657
2026-03-06 12:55:38.711304,3275212758
2026-03-06 12:55:38.81226,3275212859
2026-03-06 12:55:38.91326,3275212960
2026-03-06 12:55:39.01411,3275213061
2026-03-06 12:55:39.11586,3275213163
2026-03-06 12:55:39.217163,3275213264
2026-03-06 12:55:39.318231,3275213365
2026-03-06 12:55:39.418891,3275213466
2026-03-06 12:55:39.519643,3275213567
2026-03-06 12:55:39.620261,3275213667
2026-03-06 12:55:39.721551,3275213768
2026-03-06 12:55:39.822428,3275213869
2026-03-06 12:55:39.923107,3275213970
2026-03-06 12:55:40.024391,3275214071
2026-03-06 12:55:40.125031,3275214172
2026-03-06 12:55:40.225561,3275214273
2026-03-06 12:55:40.326709,3275214374
2026-03-06 12:55:40.427918,3275214475
2026-03-06 12:55:40.528782,3275214576
2026-03-06 12:55:40.629904,3275214677
2026-03-06 12:55:40.73044,3275214778
2026-03-06 12:55:40.831645,3275214878
2026-03-06 12:55:40.932627,3275214980
2026-03-06 12:55:41.034065,3275215081
2026-03-06 12:55:41.134892,3275215182
2026-03-06 12:55:41.236271,3275215283
2026-03-06 12:55:41.337109,3275215384
2026-03-06 12:55:41.438,3275215485
2026-03-06 12:55:41.539067,3275215586
2026-03-06 12:55:41.639991,3275215687
2026-03-06 12:55:41.740344,3275215787
2026-03-06 12:55:41.840828,3275215888
2026-03-06 12:55:41.941996,3275215989
2026-03-06 12:55:42.043037,3275216090
2026-03-06 12:55:42.143997,3275216191
2026-03-06 12:55:42.244689,3275216292
2026-03-06 12:55:42.345652,3275216393
2026-03-06 12:55:42.447123,3275216494
2026-03-06 12:55:42.548233,3275216595
2026-03-06 12:55:42.648988,3275216696
2026-03-06 12:55:42.749948,3275216797
2026-03-06 12:55:42.850782,3275216898
2026-03-06 12:55:42.951315,3275216998
2026-03-06 12:55:43.05198,3275217099
2026-03-06 12:55:43.15279,3275217200
2026-03-06 12:55:43.253987,3275217301
2026-03-06 12:55:43.355237,3275217402
2026-03-06 12:55:43.456476,3275217503
2026-03-06 12:55:43.557569,3275217605
2026-03-06 12:55:43.659353,3275217706
2026-03-06 12:55:43.760538,3275217808
2026-03-06 12:55:43.862013,3275217909
2026-03-06 12:55:43.963038,3275218010
2026-03-06 12:55:44.063358,3275218111
2026-03-06 12:55:44.16412,3275218211
2026-03-06 12:55:44.264988,3275218312
2026-03-06 12:55:44.365953,3275218413
2026-03-06 12:55:44.466789,3275218514
2026-03-06 12:55:44.567529,3275218615
2026-03-06 12:55:44.668339,3275218715
2026-03-06 12:55:44.769692,3275218816
2026-03-06 12:55:44.870004,3275218917
2026-03-06 12:55:44.970875,3275219018
2026-03-06 12:55:45.072135,3275219119
2026-03-06 12:55:45.172815,3275219220
2026-03-06 12:55:45.2736,3275219321
2026-03-06 12:55:45.375397,3275219422
2026-03-06 12:55:45.476714,3275219523
2026-03-06 12:55:45.577294,3275219625
2026-03-06 12:55:45.678379,3275219725
2026-03-06 12:55:45.778917,3275219826
2026-03-06 12:55:45.879657,3275219927
2026-03-06 12:55:45.981033,3275220028
2026-03-06 12:55:46.081922,3275220129
2026-03-06 12:55:46.182998,3275220230
2026-03-06 12:55:46.284781,3275220332
2026-03-06 12:55:46.385485,3275220433
2026-03-06 12:55:46.486485,3275220534
2026-03-06 12:55:46.587927,3275220635
2026-03-06 12:55:46.689106,3275220736
2026-03-06 12:55:46.790501,3275220837
2026-03-06 12:55:46.891601,3275220938
2026-03-06 12:55:46.992564,3275221040
2026-03-06 12:55:47.093974,3275221141
2026-03-06 12:55:47.19446,3275221242
2026-03-06 12:55:47.295339,3275221342
2026-03-06 12:55:47.39619,3275221443
2026-03-06 12:55:47.49712,3275221544
2026-03-06 12:55:47.597949,3275221645
2026-03-06 12:55:47.699375,3275221746
2026-03-06 12:55:47.80077,3275221847
2026-03-06 12:55:47.901717,3275221949
2026-03-06 12:55:48.00261,3275222049
2026-03-06 12:55:48.103431,3275222150
2026-03-06 12:55:48.205059,3275222252
2026-03-06 12:55:48.306081,3275222353
2026-03-06 12:55:48.407254,3275222454
2026-03-06 12:55:48.508376,3275222555
2026-03-06 12:55:48.609805,3275222656
2026-03-06 12:55:48.710505,3275222757
2026-03-06 12:55:48.811322,3275222859
2026-03-06 12:55:48.912411,3275222960
2026-03-06 12:55:49.013493,3275223061
2026-03-06 12:55:49.114548,3275223161
2026-03-06 12:55:49.215364,3275223262
2026-03-06 12:55:49.316743,3275223364
2026-03-06 12:55:49.417717,3275223465
2026-03-06 12:55:49.518604,3275223566
2026-03-06 12:55:49.619616,3275223667
2026-03-06 12:55:49.72073,3275223768
2026-03-06 12:55:49.821445,3275223868
2026-03-06 12:55:49.922411,3275223969
2026-03-06 12:55:50.022834,3275224070
2026-03-06 12:55:50.12401,3275224171
2026-03-06 12:55:50.224856,3275224272
2026-03-06 12:55:50.325774,3275224373
2026-03-06 12:55:50.426808,3275224474
2026-03-06 12:55:50.527915,3275224575
2026-03-06 12:55:50.628757,3275224676
2026-03-06 12:55:50.730143,3275224777
2026-03-06 12:55:50.830922,3275224878
2026-03-06 12:55:50.931894,3275224979
2026-03-06 12:55:51.0331,3275225080
2026-03-06 12:55:51.133594,3275225181
2026-03-06 12:55:51.234607,3275225281
2026-03-06 12:55:51.335461,3275225382
2026-03-06 12:55:51.436545,3275225483
2026-03-06 12:55:51.537655,3275225585
2026-03-06 12:55:51.638952,3275225686
2026-03-06 12:55:51.740912,3275225788
2026-03-06 12:55:51.841342,3275225889
2026-03-06 12:55:51.94277,3275225990
2026-03-06 12:55:52.04387,3275226091
2026-03-06 12:55:52.144932,3275226192
2026-03-06 12:55:52.245876,3275226293
2026-03-06 12:55:52.346496,3275226393
2026-03-06 12:55:52.446782,3275226494
2026-03-06 12:55:52.547993,3275226595
2026-03-06 12:55:52.648616,3275226696
2026-03-06 12:55:52.74955,3275226797
2026-03-06 12:55:52.850374,3275226898
2026-03-06 12:55:52.951405,3275226999
2026-03-06 12:55:53.052509,3275227099
2026-03-06 12:55:53.153014,3275227200
2026-03-06 12:55:53.253756,3275227301
2026-03-06 12:55:53.355143,3275227402
2026-03-06 12:55:53.455833,3275227503
2026-03-06 12:55:53.557102,3275227604
2026-03-06 12:55:53.657629,3275227705
2026-03-06 12:55:53.758216,3275227805
2026-03-06 12:55:53.859493,3275227906
2026-03-06 12:55:53.960117,3275228007
2026-03-06 12:55:54.060809,3275228108
2026-03-06 12:55:54.161963,3275228209
2026-03-06 12:55:54.262534,3275228310
2026-03-06 12:55:54.363567,3275228411
2026-03-06 12:55:54.46474,3275228512
2026-03-06 12:55:54.565547,3275228613
2026-03-06 12:55:54.6666,3275228714
2026-03-06 12:55:54.76766,3275228815
2026-03-06 12:55:54.868954,3275228916
2026-03-06 12:55:54.969503,3275229016
2026-03-06 12:55:55.070682,3275229117
2026-03-06 12:55:55.171499,3275229218
2026-03-06 12:55:55.27213,3275229319
2026-03-06 12:55:55.373177,3275229420
2026-03-06 12:55:55.47447,3275229521
2026-03-06 12:55:55.575322,3275229622
2026-03-06 12:55:55.675946,3275229723
2026-03-06 12:55:55.776704,3275229824
2026-03-06 12:55:55.877903,3275229925
2026-03-06 12:55:55.978999,3275230026
2026-03-06 12:55:56.079999,3275230127
2026-03-06 12:55:56.180388,3275230227
2026-03-06 12:55:56.281087,3275230328
2026-03-06 12:55:56.38187,3275230429
2026-03-06 12:55:56.482591,3275230530
2026-03-06 12:55:56.583936,3275230631
2026-03-06 12:55:56.685756,3275230732
2026-03-06 12:55:56.786489,3275230834
2026-03-06 12:55:56.887974,3275230935
2026-03-06 12:55:56.98909,3275231036
2026-03-06 12:55:57.09085,3275231137
2026-03-06 12:55:57.191512,3275231238
2026-03-06 12:55:57.292202,3275231339
2026-03-06 12:55:57.393011,3275231440
2026-03-06 12:55:57.494126,3275231541
2026-03-06 12:55:57.595122,3275231642
2026-03-06 12:55:57.695926,3275231743
2026-03-06 12:55:57.796533,3275231844
2026-03-06 12:55:57.897949,3275231945
2026-03-06 12:55:57.999001,3275232046
2026-03-06 12:55:58.100502,3275232147
2026-03-06 12:55:58.201054,3275232248
2026-03-06 12:55:58.302117,3275232349
2026-03-06 12:55:58.403155,3275232450
2026-03-06 12:55:58.504228,3275232551
2026-03-06 12:55:58.60512,3275232652
2026-03-06 12:55:58.705826,3275232753
2026-03-06 12:55:58.806231,3275232853
2026-03-06 12:55:58.907943,3275232955
2026-03-06 12:55:59.00808,3275233055
2026-03-06 12:55:59.109783,3275233156
2026-03-06 12:55:59.210176,3275233257
2026-03-06 12:55:59.31089,3275233358
2026-03-06 12:55:59.411825,3275233459
2026-03-06 12:55:59.512909,3275233560
2026-03-06 12:55:59.613736,3275233661
2026-03-06 12:55:59.714956,3275233762
2026-03-06 12:55:59.815433,3275233863
2026-03-06 12:55:59.91647,3275233964
2026-03-06 12:56:00.017323,3275234065
2026-03-06 12:56:00.119116,3275234165
2026-03-06 12:56:00.218991,3275234266
2026-03-06 12:56:00.319897,3275234367
2026-03-06 12:56:00.420621,3275234468
2026-03-06 12:56:00.521523,3275234569
2026-03-06 12:56:00.622261,3275234670
2026-03-06 12:56:00.723435,3275234770
2026-03-06 12:56:00.824826,3275234872
2026-03-06 12:56:00.925916,3275234973
2026-03-06 12:56:01.026526,3275235074
2026-03-06 12:56:01.128333,3275235175
2026-03-06 12:56:01.228597,3275235276
2026-03-06 12:56:01.329938,3275235377
2026-03-06 12:56:01.430919,3275235478
2026-03-06 12:56:01.532118,3275235579
2026-03-06 12:56:01.632575,3275235680
2026-03-06 12:56:01.733805,3275235781
2026-03-06 12:56:01.834743,3275235882
2026-03-06 12:56:01.935665,3275235983
2026-03-06 12:56:02.035984,3275236083
2026-03-06 12:56:02.137895,3275236184
2026-03-06 12:56:02.237799,3275236285
2026-03-06 12:56:02.338774,3275236386
2026-03-06 12:56:02.439691,3275236487
2026-03-06 12:56:02.540394,3275236587
2026-03-06 12:56:02.640995,3275236688
2026-03-06 12:56:02.741929,3275236789
2026-03-06 12:56:02.842986,3275236890
