time,PT.Ox_Downstream.sample_ts_ms
2026-03-06 14:02:47.521155,3279241568
2026-03-06 14:02:47.62162,3279241669
2026-03-06 14:02:47.722658,3279241770
2026-03-06 14:02:47.824159,3279241871
2026-03-06 14:02:47.924937,3279241972
2026-03-06 14:02:48.025733,3279242073
2026-03-06 14:02:48.126628,3279242173
2026-03-06 14:02:48.227474,3279242274
2026-03-06 14:02:48.327913,3279242375
2026-03-06 14:02:48.429567,3279242476
2026-03-06 14:02:48.531066,3279242578
2026-03-06 14:02:48.631965,3279242679
2026-03-06 14:02:48.732674,3279242780
2026-03-06 14:02:48.833661,3279242881
2026-03-06 14:02:48.934861,3279242982
2026-03-06 14:02:49.035908,3279243083
2026-03-06 14:02:49.136897,3279243184
2026-03-06 14:02:49.238055,3279243285
2026-03-06 14:02:49.3383,3279243386
2026-03-06 14:02:49.43952,3279243487
2026-03-06 14:02:49.540393,3279243587
2026-03-06 14:02:49.641226,3279243688
2026-03-06 14:02:49.742823,3279243789
2026-03-06 14:02:49.843536,3279243890
2026-03-06 14:02:49.944236,3279243991
2026-03-06 14:02:50.045014,3279244092
2026-03-06 14:02:50.146103,3279244193
2026-03-06 14:02:50.247157,3279244294
2026-03-06 14:02:50.347861,3279244395
2026-03-06 14:02:50.448938,3279244496
2026-03-06 14:02:50.549767,3279244597
2026-03-06 14:02:50.65067,3279244698
2026-03-06 14:02:50.751841,3279244799
2026-03-06 14:02:50.853455,3279244900
2026-03-06 14:02:50.954796,3279245002
2026-03-06 14:02:51.055527,3279245103
2026-03-06 14:02:51.156471,3279245204
2026-03-06 14:02:51.257817,3279245305
2026-03-06 14:02:51.359168,3279245406
2026-03-06 14:02:51.460031,3279245507
2026-03-06 14:02:51.561007,3279245608
2026-03-06 14:02:51.662265,3279245709
2026-03-06 14:02:51.762928,3279245810
2026-03-06 14:02:51.864224,3279245911
2026-03-06 14:02:51.965369,3279246012
2026-03-06 14:02:52.065959,3279246113
2026-03-06 14:02:52.166934,3279246214
2026-03-06 14:02:52.267598,3279246314
2026-03-06 14:02:52.368172,3279246415
2026-03-06 14:02:52.469398,3279246516
2026-03-06 14:02:52.569904,3279246617
2026-03-06 14:02:52.670673,3279246718
2026-03-06 14:02:52.77164,3279246819
2026-03-06 14:02:52.872887,3279246920
2026-03-06 14:02:52.973598,3279247021
2026-03-06 14:02:53.074388,3279247122
2026-03-06 14:02:53.1762,3279247223
2026-03-06 14:02:53.277273,3279247324
2026-03-06 14:02:53.378061,3279247425
2026-03-06 14:02:53.479347,3279247526
2026-03-06 14:02:53.580009,3279247627
2026-03-06 14:02:53.680974,3279247728
2026-03-06 14:02:53.781982,3279247829
2026-03-06 14:02:53.883201,3279247930
2026-03-06 14:02:53.983684,3279248031
2026-03-06 14:02:54.084654,3279248132
2026-03-06 14:02:54.185609,3279248233
2026-03-06 14:02:54.286794,3279248334
2026-03-06 14:02:54.387936,3279248435
2026-03-06 14:02:54.489206,3279248536
2026-03-06 14:02:54.589652,3279248636
2026-03-06 14:02:54.69017,3279248737
2026-03-06 14:02:54.791603,3279248838
2026-03-06 14:02:54.892161,3279248939
2026-03-06 14:02:54.993005,3279249040
2026-03-06 14:02:55.094252,3279249141
2026-03-06 14:02:55.195811,3279249243
2026-03-06 14:02:55.296873,3279249344
2026-03-06 14:02:55.397524,3279249445
2026-03-06 14:02:55.498875,3279249546
2026-03-06 14:02:55.599445,3279249647
2026-03-06 14:02:55.700519,3279249748
2026-03-06 14:02:55.801129,3279249848
2026-03-06 14:02:55.902517,3279249949
2026-03-06 14:02:56.003127,3279250050
2026-03-06 14:02:56.104163,3279250151
2026-03-06 14:02:56.204907,3279250252
2026-03-06 14:02:56.305408,3279250353
2026-03-06 14:02:56.40694,3279250454
2026-03-06 14:02:56.50783,3279250554
2026-03-06 14:02:56.608455,3279250655
2026-03-06 14:02:56.709476,3279250756
2026-03-06 14:02:56.810139,3279250857
2026-03-06 14:02:56.911127,3279250958
2026-03-06 14:02:57.01154,3279251059
2026-03-06 14:02:57.112606,3279251160
2026-03-06 14:02:57.213792,3279251260
2026-03-06 14:02:57.314575,3279251361
2026-03-06 14:02:57.415676,3279251463
2026-03-06 14:02:57.516397,3279251564
2026-03-06 14:02:57.617754,3279251665
2026-03-06 14:02:57.71852,3279251766
2026-03-06 14:02:57.819514,3279251867
2026-03-06 14:02:57.920678,3279251968
2026-03-06 14:02:58.021759,3279252069
2026-03-06 14:02:58.122601,3279252170
2026-03-06 14:02:58.223501,3279252271
2026-03-06 14:02:58.324713,3279252371
2026-03-06 14:02:58.425447,3279252472
2026-03-06 14:02:58.52638,3279252573
2026-03-06 14:02:58.62737,3279252674
2026-03-06 14:02:58.728075,3279252775
2026-03-06 14:02:58.828532,3279252876
2026-03-06 14:02:58.929505,3279252977
2026-03-06 14:02:59.030842,3279253078
2026-03-06 14:02:59.13213,3279253179
2026-03-06 14:02:59.232829,3279253280
2026-03-06 14:02:59.333595,3279253381
2026-03-06 14:02:59.43489,3279253482
2026-03-06 14:02:59.536083,3279253583
2026-03-06 14:02:59.637258,3279253684
2026-03-06 14:02:59.738327,3279253785
2026-03-06 14:02:59.839229,3279253886
2026-03-06 14:02:59.940098,3279253987
2026-03-06 14:03:00.041218,3279254088
2026-03-06 14:03:00.141805,3279254189
2026-03-06 14:03:00.242827,3279254290
2026-03-06 14:03:00.344164,3279254391
2026-03-06 14:03:00.444872,3279254492
2026-03-06 14:03:00.545973,3279254593
2026-03-06 14:03:00.647306,3279254694
2026-03-06 14:03:00.748139,3279254795
2026-03-06 14:03:00.849046,3279254896
2026-03-06 14:03:00.950117,3279254997
2026-03-06 14:03:01.051021,3279255098
2026-03-06 14:03:01.152582,3279255199
2026-03-06 14:03:01.253224,3279255300
2026-03-06 14:03:01.354113,3279255401
2026-03-06 14:03:01.454813,3279255502
2026-03-06 14:03:01.555788,3279255603
2026-03-06 14:03:01.657172,3279255704
2026-03-06 14:03:01.75808,3279255805
2026-03-06 14:03:01.859095,3279255906
2026-03-06 14:03:01.96017,3279256007
2026-03-06 14:03:02.060877,3279256108
2026-03-06 14:03:02.16174,3279256209
2026-03-06 14:03:02.263024,3279256310
2026-03-06 14:03:02.363707,3279256411
2026-03-06 14:03:02.465108,3279256512
2026-03-06 14:03:02.56574,3279256613
2026-03-06 14:03:02.666888,3279256714
2026-03-06 14:03:02.768097,3279256815
2026-03-06 14:03:02.868558,3279256916
2026-03-06 14:03:02.969887,3279257017
2026-03-06 14:03:03.07062,3279257118
2026-03-06 14:03:03.171356,3279257218
2026-03-06 14:03:03.272605,3279257319
2026-03-06 14:03:03.373545,3279257420
2026-03-06 14:03:03.473941,3279257521
2026-03-06 14:03:03.574727,3279257622
2026-03-06 14:03:03.675617,3279257723
2026-03-06 14:03:03.776489,3279257824
2026-03-06 14:03:03.877506,3279257924
2026-03-06 14:03:03.978252,3279258025
2026-03-06 14:03:04.079446,3279258126
2026-03-06 14:03:04.1801,3279258227
2026-03-06 14:03:04.28087,3279258328
2026-03-06 14:03:04.381617,3279258429
2026-03-06 14:03:04.482597,3279258530
2026-03-06 14:03:04.583449,3279258630
2026-03-06 14:03:04.684993,3279258731
2026-03-06 14:03:04.785193,3279258832
2026-03-06 14:03:04.886211,3279258933
2026-03-06 14:03:04.987155,3279259034
2026-03-06 14:03:05.087898,3279259135
2026-03-06 14:03:05.18877,3279259236
2026-03-06 14:03:05.290433,3279259337
2026-03-06 14:03:05.391041,3279259438
2026-03-06 14:03:05.492216,3279259539
2026-03-06 14:03:05.593182,3279259640
2026-03-06 14:03:05.693939,3279259741
2026-03-06 14:03:05.795521,3279259842
2026-03-06 14:03:05.896998,3279259944
2026-03-06 14:03:05.997748,3279260045
2026-03-06 14:03:06.098449,3279260145
2026-03-06 14:03:06.199247,3279260246
2026-03-06 14:03:06.300136,3279260347
2026-03-06 14:03:06.401129,3279260448
2026-03-06 14:03:06.502227,3279260549
2026-03-06 14:03:06.603486,3279260650
2026-03-06 14:03:06.704541,3279260752
2026-03-06 14:03:06.805786,3279260853
2026-03-06 14:03:06.906504,3279260953
2026-03-06 14:03:07.007786,3279261054
2026-03-06 14:03:07.108566,3279261155
2026-03-06 14:03:07.209515,3279261256
2026-03-06 14:03:07.310344,3279261357
2026-03-06 14:03:07.41119,3279261458
2026-03-06 14:03:07.512048,3279261559
2026-03-06 14:03:07.613253,3279261660
2026-03-06 14:03:07.714174,3279261761
2026-03-06 14:03:07.814974,3279261862
2026-03-06 14:03:07.916131,3279261963
2026-03-06 14:03:08.016644,3279262064
2026-03-06 14:03:08.117522,3279262165
2026-03-06 14:03:08.218252,3279262265
2026-03-06 14:03:08.319462,3279262366
2026-03-06 14:03:08.420117,3279262467
2026-03-06 14:03:08.521015,3279262568
2026-03-06 14:03:08.621851,3279262669
2026-03-06 14:03:08.722686,3279262770
2026-03-06 14:03:08.823717,3279262871
2026-03-06 14:03:08.925319,3279262972
2026-03-06 14:03:09.025987,3279263073
2026-03-06 14:03:09.127084,3279263174
2026-03-06 14:03:09.227987,3279263275
2026-03-06 14:03:09.32902,3279263376
2026-03-06 14:03:09.429543,3279263476
2026-03-06 14:03:09.529969,3279263577
2026-03-06 14:03:09.631376,3279263678
2026-03-06 14:03:09.732197,3279263779
2026-03-06 14:03:09.833184,3279263880
2026-03-06 14:03:09.933527,3279263981
2026-03-06 14:03:10.034654,3279264082
2026-03-06 14:03:10.135504,3279264182
2026-03-06 14:03:10.236392,3279264283
2026-03-06 14:03:10.337447,3279264384
2026-03-06 14:03:10.43864,3279264485
2026-03-06 14:03:10.539126,3279264586
2026-03-06 14:03:10.640248,3279264687
2026-03-06 14:03:10.74111,3279264788
2026-03-06 14:03:10.841952,3279264889
2026-03-06 14:03:10.943045,3279264990
2026-03-06 14:03:11.043914,3279265091
2026-03-06 14:03:11.144455,3279265192
2026-03-06 14:03:11.245394,3279265292
2026-03-06 14:03:11.34628,3279265393
2026-03-06 14:03:11.447115,3279265494
2026-03-06 14:03:11.547698,3279265595
2026-03-06 14:03:11.648599,3279265695
2026-03-06 14:03:11.749462,3279265796
2026-03-06 14:03:11.850519,3279265897
2026-03-06 14:03:11.95144,3279265998
2026-03-06 14:03:12.052674,3279266099
2026-03-06 14:03:12.153672,3279266201
2026-03-06 14:03:12.254548,3279266302
2026-03-06 14:03:12.355192,3279266402
2026-03-06 14:03:12.45611,3279266503
2026-03-06 14:03:12.556948,3279266604
2026-03-06 14:03:12.658318,3279266705
2026-03-06 14:03:12.759021,3279266806
2026-03-06 14:03:12.859963,3279266907
2026-03-06 14:03:12.960787,3279267008
2026-03-06 14:03:13.062071,3279267109
2026-03-06 14:03:13.162961,3279267210
2026-03-06 14:03:13.263772,3279267311
2026-03-06 14:03:13.364657,3279267412
2026-03-06 14:03:13.466237,3279267513
2026-03-06 14:03:13.566915,3279267614
2026-03-06 14:03:13.667382,3279267715
2026-03-06 14:03:13.7688,3279267815
2026-03-06 14:03:13.869293,3279267916
2026-03-06 14:03:13.970664,3279268018
2026-03-06 14:03:14.071953,3279268119
2026-03-06 14:03:14.172702,3279268219
2026-03-06 14:03:14.273354,3279268320
2026-03-06 14:03:14.374504,3279268421
2026-03-06 14:03:14.475376,3279268523
2026-03-06 14:03:14.576876,3279268624
2026-03-06 14:03:14.677782,3279268725
2026-03-06 14:03:14.778802,3279268826
2026-03-06 14:03:14.879832,3279268927
2026-03-06 14:03:14.980936,3279269028
2026-03-06 14:03:15.08212,3279269129
2026-03-06 14:03:15.182848,3279269230
2026-03-06 14:03:15.283976,3279269331
2026-03-06 14:03:15.385237,3279269432
2026-03-06 14:03:15.486089,3279269533
2026-03-06 14:03:15.587109,3279269634
2026-03-06 14:03:15.687621,3279269735
2026-03-06 14:03:15.788514,3279269836
2026-03-06 14:03:15.889065,3279269936
2026-03-06 14:03:15.99007,3279270037
2026-03-06 14:03:16.090682,3279270138
2026-03-06 14:03:16.191948,3279270239
2026-03-06 14:03:16.292533,3279270340
2026-03-06 14:03:16.393587,3279270440
2026-03-06 14:03:16.494735,3279270541
2026-03-06 14:03:16.595509,3279270642
2026-03-06 14:03:16.696328,3279270743
2026-03-06 14:03:16.797291,3279270844
2026-03-06 14:03:16.898561,3279270945
2026-03-06 14:03:16.998914,3279271046
2026-03-06 14:03:17.099986,3279271147
2026-03-06 14:03:17.201244,3279271248
2026-03-06 14:03:17.301794,3279271349
2026-03-06 14:03:17.403467,3279271450
2026-03-06 14:03:17.504394,3279271551
2026-03-06 14:03:17.605453,3279271652
2026-03-06 14:03:17.706179,3279271753
2026-03-06 14:03:17.806897,3279271854
2026-03-06 14:03:17.908176,3279271955
2026-03-06 14:03:18.009468,3279272056
2026-03-06 14:03:18.110772,3279272158
2026-03-06 14:03:18.211405,3279272259
2026-03-06 14:03:18.312701,3279272360
2026-03-06 14:03:18.413341,3279272460
2026-03-06 14:03:18.514125,3279272561
2026-03-06 14:03:18.615505,3279272663
2026-03-06 14:03:18.716592,3279272764
2026-03-06 14:03:18.81792,3279272865
2026-03-06 14:03:18.91873,3279272966
2026-03-06 14:03:19.019317,3279273066
2026-03-06 14:03:19.120398,3279273167
2026-03-06 14:03:19.221125,3279273268
2026-03-06 14:03:19.321797,3279273369
2026-03-06 14:03:19.422963,3279273470
2026-03-06 14:03:19.52356,3279273571
2026-03-06 14:03:19.624281,3279273671
2026-03-06 14:03:19.725461,3279273772
2026-03-06 14:03:19.826116,3279273873
2026-03-06 14:03:19.926768,3279273974
2026-03-06 14:03:20.02771,3279274075
2026-03-06 14:03:20.128638,3279274175
2026-03-06 14:03:20.229574,3279274276
2026-03-06 14:03:20.330381,3279274378
2026-03-06 14:03:20.431741,3279274478
2026-03-06 14:03:20.532683,3279274579
2026-03-06 14:03:20.63344,3279274680
2026-03-06 14:03:20.734174,3279274781
2026-03-06 14:03:20.835077,3279274882
2026-03-06 14:03:20.936287,3279274983
2026-03-06 14:03:21.037299,3279275084
2026-03-06 14:03:21.137858,3279275185
2026-03-06 14:03:21.238994,3279275286
2026-03-06 14:03:21.340001,3279275387
2026-03-06 14:03:21.44104,3279275488
2026-03-06 14:03:21.541462,3279275588
2026-03-06 14:03:21.642548,3279275689
2026-03-06 14:03:21.743578,3279275790
2026-03-06 14:03:21.844524,3279275891
2026-03-06 14:03:21.945602,3279275992
2026-03-06 14:03:22.046466,3279276093
2026-03-06 14:03:22.14751,3279276194
2026-03-06 14:03:22.248126,3279276295
2026-03-06 14:03:22.348823,3279276396
2026-03-06 14:03:22.449761,3279276497
2026-03-06 14:03:22.550706,3279276598
2026-03-06 14:03:22.651784,3279276699
2026-03-06 14:03:22.75316,3279276800
2026-03-06 14:03:22.85411,3279276901
2026-03-06 14:03:22.955379,3279277002
2026-03-06 14:03:23.05638,3279277103
2026-03-06 14:03:23.157462,3279277204
2026-03-06 14:03:23.258007,3279277305
2026-03-06 14:03:23.359444,3279277406
2026-03-06 14:03:23.46049,3279277507
2026-03-06 14:03:23.561366,3279277608
2026-03-06 14:03:23.661747,3279277709
2026-03-06 14:03:23.762767,3279277810
2026-03-06 14:03:23.863982,3279277911
2026-03-06 14:03:23.965028,3279278012
2026-03-06 14:03:24.065837,3279278113
2026-03-06 14:03:24.166871,3279278214
2026-03-06 14:03:24.268267,3279278315
2026-03-06 14:03:24.369284,3279278416
2026-03-06 14:03:24.469798,3279278517
2026-03-06 14:03:24.570968,3279278618
2026-03-06 14:03:24.67208,3279278719
2026-03-06 14:03:24.773221,3279278820
2026-03-06 14:03:24.873689,3279278921
2026-03-06 14:03:24.975098,3279279022
2026-03-06 14:03:25.075963,3279279123
2026-03-06 14:03:25.177175,3279279224
2026-03-06 14:03:25.277952,3279279325
2026-03-06 14:03:25.379007,3279279426
2026-03-06 14:03:25.479757,3279279526
2026-03-06 14:03:25.580484,3279279628
2026-03-06 14:03:25.681537,3279279728
2026-03-06 14:03:25.782198,3279279829
2026-03-06 14:03:25.883428,3279279930
2026-03-06 14:03:25.984122,3279280031
2026-03-06 14:03:26.08506,3279280132
2026-03-06 14:03:26.185832,3279280233
2026-03-06 14:03:26.286252,3279280333
2026-03-06 14:03:26.387109,3279280434
2026-03-06 14:03:26.487858,3279280535
2026-03-06 14:03:26.589188,3279280636
2026-03-06 14:03:26.689813,3279280737
2026-03-06 14:03:26.791174,3279280838
2026-03-06 14:03:26.892281,3279280939
2026-03-06 14:03:26.993291,3279281040
2026-03-06 14:03:27.093864,3279281141
2026-03-06 14:03:27.194944,3279281242
2026-03-06 14:03:27.295805,3279281343
2026-03-06 14:03:27.396523,3279281443
2026-03-06 14:03:27.497112,3279281544
2026-03-06 14:03:27.598044,3279281645
2026-03-06 14:03:27.699332,3279281746
2026-03-06 14:03:27.800045,3279281847
2026-03-06 14:03:27.900898,3279281948
2026-03-06 14:03:28.001636,3279282049
2026-03-06 14:03:28.102471,3279282150
2026-03-06 14:03:28.203741,3279282251
2026-03-06 14:03:28.304596,3279282351
2026-03-06 14:03:28.405928,3279282453
2026-03-06 14:03:28.506906,3279282554
2026-03-06 14:03:28.608082,3279282655
2026-03-06 14:03:28.708485,3279282756
2026-03-06 14:03:28.809292,3279282856
2026-03-06 14:03:28.910556,3279282957
2026-03-06 14:03:29.011209,3279283058
2026-03-06 14:03:29.112571,3279283159
2026-03-06 14:03:29.2135,3279283260
2026-03-06 14:03:29.314087,3279283361
2026-03-06 14:03:29.415151,3279283462
2026-03-06 14:03:29.515802,3279283563
2026-03-06 14:03:29.616528,3279283664
2026-03-06 14:03:29.718057,3279283765
2026-03-06 14:03:29.818968,3279283866
2026-03-06 14:03:29.919684,3279283966
2026-03-06 14:03:30.020857,3279284068
2026-03-06 14:03:30.122016,3279284169
2026-03-06 14:03:30.223211,3279284270
2026-03-06 14:03:30.323997,3279284371
2026-03-06 14:03:30.424549,3279284472
2026-03-06 14:03:30.525365,3279284573
2026-03-06 14:03:30.626222,3279284673
2026-03-06 14:03:30.727798,3279284775
2026-03-06 14:03:30.828362,3279284875
2026-03-06 14:03:30.928826,3279284976
2026-03-06 14:03:31.030004,3279285077
2026-03-06 14:03:31.130853,3279285178
2026-03-06 14:03:31.23148,3279285279
2026-03-06 14:03:31.33257,3279285379
2026-03-06 14:03:31.433616,3279285480
2026-03-06 14:03:31.53447,3279285581
2026-03-06 14:03:31.635369,3279285682
2026-03-06 14:03:31.736162,3279285783
2026-03-06 14:03:31.837105,3279285884
2026-03-06 14:03:31.937518,3279285985
2026-03-06 14:03:32.038119,3279286085
2026-03-06 14:03:32.139385,3279286186
2026-03-06 14:03:32.240366,3279286287
2026-03-06 14:03:32.341014,3279286388
2026-03-06 14:03:32.441352,3279286489
2026-03-06 14:03:32.542382,3279286590
2026-03-06 14:03:32.643735,3279286691
2026-03-06 14:03:32.744144,3279286791
2026-03-06 14:03:32.845198,3279286892
2026-03-06 14:03:32.946634,3279286993
2026-03-06 14:03:33.047315,3279287094
2026-03-06 14:03:33.147949,3279287195
2026-03-06 14:03:33.249074,3279287296
2026-03-06 14:03:33.35003,3279287397
2026-03-06 14:03:33.450731,3279287498
2026-03-06 14:03:33.551595,3279287599
2026-03-06 14:03:33.653029,3279287700
2026-03-06 14:03:33.75391,3279287801
2026-03-06 14:03:33.855035,3279287902
2026-03-06 14:03:33.956433,3279288003
2026-03-06 14:03:34.057642,3279288105
2026-03-06 14:03:34.158645,3279288206
2026-03-06 14:03:34.25986,3279288307
2026-03-06 14:03:34.360336,3279288407
2026-03-06 14:03:34.461046,3279288508
2026-03-06 14:03:34.561757,3279288609
2026-03-06 14:03:34.663026,3279288710
2026-03-06 14:03:34.763499,3279288811
2026-03-06 14:03:34.864278,3279288911
2026-03-06 14:03:34.965602,3279289012
2026-03-06 14:03:35.066127,3279289113
2026-03-06 14:03:35.166822,3279289214
2026-03-06 14:03:35.267763,3279289315
2026-03-06 14:03:35.368359,3279289415
2026-03-06 14:03:35.469494,3279289516
2026-03-06 14:03:35.570001,3279289617
2026-03-06 14:03:35.671076,3279289718
2026-03-06 14:03:35.771821,3279289819
2026-03-06 14:03:35.872594,3279289920
2026-03-06 14:03:35.973395,3279290021
2026-03-06 14:03:36.074242,3279290121
2026-03-06 14:03:36.175299,3279290222
2026-03-06 14:03:36.27608,3279290323
2026-03-06 14:03:36.376471,3279290424
2026-03-06 14:03:36.47795,3279290525
2026-03-06 14:03:36.578891,3279290626
2026-03-06 14:03:36.680292,3279290727
2026-03-06 14:03:36.781221,3279290828
2026-03-06 14:03:36.881872,3279290929
2026-03-06 14:03:36.982942,3279291030
2026-03-06 14:03:37.084352,3279291131
2026-03-06 14:03:37.185741,3279291232
2026-03-06 14:03:37.286266,3279291333
2026-03-06 14:03:37.387215,3279291434
2026-03-06 14:03:37.48868,3279291535
2026-03-06 14:03:37.589485,3279291637
2026-03-06 14:03:37.690238,3279291737
2026-03-06 14:03:37.791324,3279291838
2026-03-06 14:03:37.892942,3279291939
2026-03-06 14:03:37.993331,3279292040
2026-03-06 14:03:38.094523,3279292142
2026-03-06 14:03:38.195351,3279292242
2026-03-06 14:03:38.296212,3279292343
2026-03-06 14:03:38.397151,3279292444
2026-03-06 14:03:38.497775,3279292545
2026-03-06 14:03:38.598191,3279292645
2026-03-06 14:03:38.699222,3279292746
2026-03-06 14:03:38.80022,3279292847
2026-03-06 14:03:38.901944,3279292948
2026-03-06 14:03:39.002194,3279293049
2026-03-06 14:03:39.103426,3279293150
2026-03-06 14:03:39.203939,3279293251
2026-03-06 14:03:39.304955,3279293352
2026-03-06 14:03:39.40584,3279293453
2026-03-06 14:03:39.506973,3279293554
2026-03-06 14:03:39.607808,3279293655
2026-03-06 14:03:39.708454,3279293755
2026-03-06 14:03:39.809401,3279293856
2026-03-06 14:03:39.910614,3279293957
2026-03-06 14:03:40.011077,3279294058
2026-03-06 14:03:40.111898,3279294159
2026-03-06 14:03:40.212263,3279294260
2026-03-06 14:03:40.31298,3279294360
2026-03-06 14:03:40.413875,3279294461
2026-03-06 14:03:40.515117,3279294562
2026-03-06 14:03:40.616353,3279294663
2026-03-06 14:03:40.716873,3279294764
2026-03-06 14:03:40.817975,3279294865
2026-03-06 14:03:40.919631,3279294966
2026-03-06 14:03:41.019517,3279295067
2026-03-06 14:03:41.120487,3279295168
2026-03-06 14:03:41.22119,3279295268
2026-03-06 14:03:41.322605,3279295370
2026-03-06 14:03:41.42322,3279295470
2026-03-06 14:03:41.524828,3279295572
2026-03-06 14:03:41.625667,3279295672
2026-03-06 14:03:41.726586,3279295774
2026-03-06 14:03:41.827963,3279295875
2026-03-06 14:03:41.929015,3279295976
2026-03-06 14:03:42.029734,3279296077
2026-03-06 14:03:42.130697,3279296178
2026-03-06 14:03:42.231575,3279296278
2026-03-06 14:03:42.332085,3279296379
2026-03-06 14:03:42.43271,3279296480
2026-03-06 14:03:42.533895,3279296581
2026-03-06 14:03:42.635122,3279296682
2026-03-06 14:03:42.736074,3279296783
2026-03-06 14:03:42.837074,3279296884
2026-03-06 14:03:42.938413,3279296985
2026-03-06 14:03:43.038376,3279297086
2026-03-06 14:03:43.139234,3279297186
2026-03-06 14:03:43.240219,3279297287
2026-03-06 14:03:43.340666,3279297388
2026-03-06 14:03:43.442021,3279297489
2026-03-06 14:03:43.542655,3279297590
2026-03-06 14:03:43.643815,3279297691
2026-03-06 14:03:43.744778,3279297792
2026-03-06 14:03:43.845784,3279297893
2026-03-06 14:03:43.947676,3279297994
2026-03-06 14:03:44.047606,3279298095
2026-03-06 14:03:44.148707,3279298196
2026-03-06 14:03:44.249423,3279298296
2026-03-06 14:03:44.350149,3279298397
2026-03-06 14:03:44.451328,3279298498
2026-03-06 14:03:44.552047,3279298599
2026-03-06 14:03:44.653221,3279298700
2026-03-06 14:03:44.754184,3279298801
2026-03-06 14:03:44.854718,3279298902
2026-03-06 14:03:44.956127,3279299003
2026-03-06 14:03:45.056923,3279299104
2026-03-06 14:03:45.157698,3279299205
2026-03-06 14:03:45.258544,3279299306
2026-03-06 14:03:45.359697,3279299407
2026-03-06 14:03:45.460666,3279299508
2026-03-06 14:03:45.561648,3279299608
2026-03-06 14:03:45.662179,3279299709
2026-03-06 14:03:45.763438,3279299810
2026-03-06 14:03:45.864134,3279299911
2026-03-06 14:03:45.965987,3279300012
2026-03-06 14:03:46.065957,3279300113
2026-03-06 14:03:46.166983,3279300214
2026-03-06 14:03:46.267593,3279300315
2026-03-06 14:03:46.368768,3279300416
2026-03-06 14:03:46.469772,3279300517
2026-03-06 14:03:46.570771,3279300618
2026-03-06 14:03:46.671525,3279300718
2026-03-06 14:03:46.771963,3279300819
2026-03-06 14:03:46.873092,3279300920
2026-03-06 14:03:46.974904,3279301021
2026-03-06 14:03:47.075165,3279301122
2026-03-06 14:03:47.175948,3279301223
2026-03-06 14:03:47.276814,3279301324
2026-03-06 14:03:47.377819,3279301425
2026-03-06 14:03:47.478818,3279301526
2026-03-06 14:03:47.579677,3279301627
2026-03-06 14:03:47.680891,3279301728
2026-03-06 14:03:47.781509,3279301829
2026-03-06 14:03:47.882474,3279301930
2026-03-06 14:03:47.984489,3279302031
2026-03-06 14:03:48.084355,3279302131
2026-03-06 14:03:48.185669,3279302232
2026-03-06 14:03:48.286743,3279302334
2026-03-06 14:03:48.387246,3279302434
2026-03-06 14:03:48.488377,3279302535
2026-03-06 14:03:48.588709,3279302636
2026-03-06 14:03:48.689797,3279302737
2026-03-06 14:03:48.790438,3279302837
2026-03-06 14:03:48.891331,3279302938
2026-03-06 14:03:48.993227,3279303039
2026-03-06 14:03:49.093268,3279303140
2026-03-06 14:03:49.193832,3279303241
2026-03-06 14:03:49.294532,3279303342
2026-03-06 14:03:49.395984,3279303443
2026-03-06 14:03:49.496692,3279303544
2026-03-06 14:03:49.597601,3279303645
2026-03-06 14:03:49.698837,3279303746
2026-03-06 14:03:49.799691,3279303847
2026-03-06 14:03:49.900717,3279303948
2026-03-06 14:03:50.002073,3279304048
2026-03-06 14:03:50.102869,3279304149
2026-03-06 14:03:50.203385,3279304251
2026-03-06 14:03:50.304624,3279304352
2026-03-06 14:03:50.405761,3279304453
2026-03-06 14:03:50.50685,3279304554
2026-03-06 14:03:50.607899,3279304654
2026-03-06 14:03:50.708146,3279304755
2026-03-06 14:03:50.809654,3279304856
2026-03-06 14:03:50.910305,3279304957
2026-03-06 14:03:51.011729,3279305058
2026-03-06 14:03:51.112136,3279305159
2026-03-06 14:03:51.212906,3279305260
2026-03-06 14:03:51.31396,3279305361
2026-03-06 14:03:51.414709,3279305462
2026-03-06 14:03:51.515854,3279305563
2026-03-06 14:03:51.616236,3279305663
2026-03-06 14:03:51.717145,3279305764
2026-03-06 14:03:51.817874,3279305865
2026-03-06 14:03:51.918623,3279305966
2026-03-06 14:03:52.020192,3279306066
2026-03-06 14:03:52.119865,3279306167
2026-03-06 14:03:52.221207,3279306268
2026-03-06 14:03:52.321621,3279306369
2026-03-06 14:03:52.422595,3279306470
2026-03-06 14:03:52.523325,3279306570
2026-03-06 14:03:52.624346,3279306671
2026-03-06 14:03:52.725533,3279306772
2026-03-06 14:03:52.82639,3279306873
2026-03-06 14:03:52.927539,3279306974
2026-03-06 14:03:53.029097,3279307075
2026-03-06 14:03:53.129561,3279307176
2026-03-06 14:03:53.230278,3279307277
2026-03-06 14:03:53.330965,3279307378
2026-03-06 14:03:53.431886,3279307479
2026-03-06 14:03:53.532664,3279307579
2026-03-06 14:03:53.633103,3279307680
2026-03-06 14:03:53.734019,3279307781
2026-03-06 14:03:53.834574,3279307881
2026-03-06 14:03:53.935169,3279307982
2026-03-06 14:03:54.036625,3279308083
2026-03-06 14:03:54.136936,3279308184
2026-03-06 14:03:54.237933,3279308285
2026-03-06 14:03:54.338585,3279308386
2026-03-06 14:03:54.440145,3279308487
2026-03-06 14:03:54.540312,3279308588
