T_K,P_Pa,Z
177.58793969849245,6305527.638190955,0.8019081516747043
177.58793969849245,6346231.155778894,0.8008567586056333
177.58793969849245,6386934.673366834,0.7998113254352299
177.58793969849245,6427638.190954774,0.7987719245553655
177.58793969849245,6468341.708542714,0.7977386283435637
177.58793969849245,6509045.226130653,0.7967115091399475
177.58793969849245,6549748.743718593,0.7956906392237437
177.58793969849245,6590452.261306533,0.7946760907893531
177.58793969849245,6631155.778894473,0.7936679359219974
177.58793969849245,6671859.296482412,0.7926662465729523
177.58793969849245,6712562.814070351,0.7916710945343834
177.58793969849245,6753266.331658292,0.7906825514137893
177.58793969849245,6793969.849246231,0.7897006886080754
177.58793969849245,6834673.366834171,0.7887255772772641
177.58793969849245,6875376.884,0.787757288
177.58793969849245,6916080.402010051,0.7867958923359046
177.58793969849245,6956783.92,0.7858414596196777
177.58793969849245,6997487.437,0.7848940601121612
177.58793969849245,7038190.954773869,0.7839537633831923
177.58793969849245,7078894.472,0.783020639
177.58793969849245,7119597.989949749,0.782094755
177.58793969849245,7160301.507537688,0.7811761793773371
177.58793969849245,7201005.025125628,0.780264981
177.58793969849245,7241708.542713568,0.7793612266830335
177.58793969849245,7282412.060301508,0.7784649831294528
177.58793969849245,7323115.577889447,0.7775763165094856
177.58793969849245,7363819.095477387,0.776695292
177.58793969849245,7404522.613065327,0.7758219756657283
177.58793969849245,7445226.130653267,0.7749564306294653
177.58793969849245,7485929.648241206,0.7740987208432435
177.58793969849245,7526633.165829146,0.7732489091587903
177.58793969849245,7567336.683417086,0.7724070576783474
177.58793969849245,7608040.201005025,0.7715732277255128
177.58793969849245,7648743.718592965,0.7707474798162084
177.58793969849245,7689447.236180904,0.7699298736297912
177.58793969849245,7730150.7537688445,0.769120468
177.58793969849245,7770854.271356784,0.7683193195286737
177.58793969849245,7811557.788944724,0.767526488
177.58793969849245,7852261.306532663,0.7667420274078545
177.58793969849245,7892964.8241206035,0.765965994
177.58793969849245,7933668.341708543,0.7651984405709168
177.58793969849245,7974371.859296483,0.7644394211434354
177.58793969849245,8015075.376884422,0.7636889873634596
177.58793969849245,8055778.894472362,0.7629471901220304
177.58793969849245,8096482.412060302,0.7622140792000999
177.58793969849245,8137185.929648241,0.761489703
177.58793969849245,8177889.447236181,0.7607741097380827
177.58793969849245,8218592.9648241205,0.7600673449863884
177.58793969849245,8259296.482412061,0.7593694540836533
177.58793969849245,8300000,0.7586804808954102
178.6432161,200000,0.9935217860330644
178.6432161,240703.51758793968,0.9922028244955073
178.6432161,281407.03517587937,0.9908837072903025
178.6432161,322110.5527638191,0.9895644452918553
178.6432161,362814.0703517588,0.9882450496256944
178.6432161,403517.5879396985,0.9869255316713205
178.6432161,444221.1055276382,0.9856059030650809
178.6432161,484924.6231155779,0.9842861757030711
178.6432161,525628.1407035176,0.9829663617440618
178.6432161,566331.6582914572,0.9816464736124522
178.6432161,607035.1759,0.9803265240012486
178.6432161,647738.6934673367,0.9790065258750696
178.6432161,688442.2110552764,0.9776864924731751
178.6432161,729145.7286432161,0.9763664373125214
178.6432161,769849.2462311558,0.975046374
178.6432161,810552.7638190954,0.9737263171897461
178.6432161,851256.2814070352,0.9724062806778578
178.6432161,891959.7989949749,0.9710862793139574
178.6432161,932663.3165829146,0.9697663280501617
178.6432161,973366.8341708543,0.9684464421351224
178.6432161,1014070.3517587939,0.9671266371172466
178.6432161,1054773.8693467337,0.9658069288479397
178.6432161,1095477.3869346734,0.9644873334848714
178.6432161,1136180.9045226132,0.9631678674952607
178.6432161,1176884.422110553,0.9618485476591829
178.6432161,1217587.9396984926,0.9605293910728963
178.6432161,1258291.4572864322,0.9592104151521875
178.6432161,1298994.974874372,0.9578916376357366
178.6432161,1339698.4924623116,0.9565730765884997
178.6432161,1380402.0100502514,0.9552547504051084
178.6432161,1421105.527638191,0.9539366778132864
178.6432161,1461809.0452261306,0.9526188778772814
178.6432161,1502512.5628140704,0.9513013700013117
178.6432161,1543216.0804020101,0.9499841739330271
178.6432161,1583919.5979899499,0.9486673097669829
178.6432161,1624623.1155778894,0.9473507979481246
178.6432161,1665326.6331658291,0.9460346592752855
178.6432161,1706030.1507537689,0.9447189149046926
178.6432161,1746733.6683417086,0.943403586
178.6432161,1787437.1859296483,0.9420886955032215
178.6432161,1828140.7035175879,0.9407742646034398
178.6432161,1868844.2211055276,0.9394603162751608
178.6432161,1909547.7386934673,0.938146874
178.6432161,1950251.256281407,0.9368339596959103
178.6432161,1990954.7738693468,0.935521599
178.6432161,2031658.2914572866,0.9342098142980444
178.6432161,2072361.809045226,0.932898631
178.6432161,2113065.3266331656,0.9315880747845902
178.6432161,2153768.844221106,0.9302781697942937
178.6432161,2194472.361809045,0.9289689421421587
178.6432161,2235175.8793969853,0.9276604179518247
178.6432161,2275879.3969849246,0.9263526237537221
178.6432161,2316582.9145728643,0.9250455864885601
178.6432161,2357286.432160804,0.9237393335108007
178.6432161,2397989.949748744,0.9224338925921155
178.6432161,2438693.4673366835,0.9211292919248214
178.6432161,2479396.9849246233,0.9198255601252977
178.6432161,2520100.502512563,0.9185227262373771
178.6432161,2560804.0201005028,0.9172208197357116
178.6432161,2601507.537688442,0.9159198705291094
178.6432161,2642211.055276382,0.9146199089638412
178.6432161,2682914.5728643215,0.9133209658269112
178.6432161,2723618.0904522613,0.9120230723492934
178.6432161,2764321.608040201,0.9107262602091268
178.6432161,2805025.1256281408,0.9094305615348701
178.6432161,2845728.6432160805,0.9081360089084094
178.6432161,2886432.1608040202,0.9068426353681193
178.6432161,2927135.678,0.905550474
178.6432161,2967839.1959798997,0.9042595599999875
178.6432161,3008542.7135678395,0.9029699265581398
178.6432161,3049246.2311557787,0.901681609
178.6432161,3089949.7487437185,0.900394643
178.6432161,3130653.2663316582,0.8991090633488114
178.6432161,3171356.783919598,0.8978249074486068
178.6432161,3212060.3015075377,0.896542212
178.6432161,3252763.8190954775,0.895261013
178.6432161,3293467.336683417,0.8939813503841827
178.6432161,3334170.854271357,0.8927032607723941
178.6432161,3374874.3718592967,0.8914267833469944
178.6432161,3415577.8894472364,0.8901519573311253
178.6432161,3456281.4070351757,0.8888788224402681
178.6432161,3496984.9246231155,0.887607419
178.6432161,3537688.442211055,0.8863377873685573
178.6432161,3578391.959798995,0.885069969
178.6432161,3619095.4773869347,0.8838040057722518
178.6432161,3659798.9949748744,0.8825399395978857
178.6432161,3700502.512562814,0.881277813
178.6432161,3741206.030150754,0.8800176700258473
178.6432161,3781909.5477386937,0.8787595535500711
178.6432161,3822613.0653266334,0.8775035080703916
178.6432161,3863316.582914573,0.8762495783109553
178.6432161,3904020.1005025124,0.87499781
178.6432161,3944723.618090452,0.8737482473823054
178.6432161,3985427.135678392,0.8725009381954143
178.6432161,4026130.6532663316,0.8712559286937682
178.6432161,4066834.1708542714,0.8700132661365979
178.6432161,4107537.688442211,0.868772998
178.6432161,4148241.206030151,0.8675351734267789
178.6432161,4188944.7236180906,0.8662998403251937
178.6432161,4229648.241,0.8650670482687024
178.6432161,4270351.758793971,0.8638368470446008
178.6432161,4311055.276,0.8626092869428071
178.6432161,4351758.793969849,0.8613844187543668
178.6432161,4392462.311557788,0.8601622937697309
178.6432161,4433165.829145729,0.8589429637768028
178.6432161,4473869.346733669,0.8577264810587476
178.6432161,4514572.864321608,0.8565128983915522
178.6432161,4555276.381909547,0.855302269
178.6432161,4595979.899497488,0.8540946467614184
178.6432161,4636683.417085427,0.8528900857890768
178.6432161,4677386.934673367,0.8516886408420965
178.6432161,4718090.452261306,0.8504903671149942
178.6432161,4758793.969849247,0.8492953202749799
178.6432161,4799497.487437186,0.8481035564576213
178.6432161,4840201.005025126,0.8469151322622142
178.6432161,4880904.522613065,0.8457301047468487
178.6432161,4921608.0402010055,0.8445485314231667
178.6432161,4962311.557788945,0.8433704702508016
178.6432161,5003015.075376884,0.8421959796314978
178.6432161,5043718.592964824,0.8410251184028998
178.6432161,5084422.110552764,0.8398579458320103
178.6432161,5125125.628140704,0.8386945216083042
178.6432161,5165829.145728643,0.8375349058364964
178.6432161,5206532.663316583,0.8363791590289618
178.6432161,5247236.180904523,0.8352273420977909
178.6432161,5287939.698492463,0.8340795163464885
178.6432161,5328643.216080402,0.8329357434612993
178.6432161,5369346.733668342,0.8317960855021608
178.6432161,5410050.2512562815,0.8306606048932783
178.6432161,5450753.768844221,0.8295293644133155
178.6432161,5491457.286432161,0.8284024271851976
178.6432161,5532160.804,0.8272798566655206
178.6432161,5572864.3216080405,0.8261617166335645
178.6432161,5613567.839,0.8250480711799081
178.6432161,5654271.357,0.8239389846946364
178.6432161,5694974.874371859,0.8228345218551434
178.6432161,5735678.391959799,0.821734748
178.6432161,5776381.909547739,0.8206397271835499
178.6432161,5817085.427135679,0.8195495260272434
178.6432161,5857788.944723618,0.8184642098410143
178.6432161,5898492.4623115575,0.8173838445413939
178.6432161,5939195.979899498,0.8163084962503464
178.6432161,5979899.497487437,0.8152382312801573
178.6432161,6020603.015075377,0.8141731161179036
178.6432161,6061306.5326633165,0.8131132174095057
178.6432161,6102010.050251257,0.8120586019433575
178.6432161,6142713.567839196,0.8110093366335402
178.6432161,6183417.085427136,0.8099654885026206
178.6432161,6224120.603015075,0.8089271246640332
178.6432161,6264824.120603016,0.8078943123040562
178.6432161,6305527.638190955,0.8068671186633735
178.6432161,6346231.155778894,0.8058456110182404
178.6432161,6386934.673366834,0.8048298566612448
178.6432161,6427638.190954774,0.8038199228816769
178.6432161,6468341.708542714,0.8028158769455126
178.6432161,6509045.226130653,0.8018177860750142
178.6432161,6549748.743718593,0.8008257174279563
178.6432161,6590452.261306533,0.7998397380764869
178.6432161,6631155.778894473,0.7988599149856327
178.6432161,6671859.296482412,0.7978863149914504
178.6432161,6712562.814070351,0.7969190047788454
178.6432161,6753266.331658292,0.7959580508590591
178.6432161,6793969.849246231,0.7950035195468429
178.6432161,6834673.366834171,0.7940554769373237
178.6432161,6875376.884,0.7931139888825813
178.6432161,6916080.402010051,0.7921791209679491
178.6432161,6956783.92,0.7912509384880442
178.6432161,6997487.437,0.7903295064225596
178.6432161,7038190.954773869,0.7894148894118144
178.6432161,7078894.472,0.7885071517320936
178.6432161,7119597.989949749,0.7876063572707869
178.6432161,7160301.507537688,0.7867125695013469
178.6432161,7201005.025125628,0.7858258514580849
178.6432161,7241708.542713568,0.7849462657108272
178.6432161,7282412.060301508,0.7840738743394421
178.6432161,7323115.577889447,0.7832087389082749
178.6432161,7363819.095477387,0.78235092
178.6432161,7404522.613065327,0.7815004793923782
178.6432161,7445226.130653267,0.780657476
178.6432161,7485929.648241206,0.7798219683913826
178.6432161,7526633.165829146,0.7789940162849112
178.6432161,7567336.683417086,0.7781736772394744
178.6432161,7608040.201005025,0.7773610084908923
178.6432161,7648743.718592965,0.7765560665539428
178.6432161,7689447.236180904,0.7757589071969135
178.6432161,7730150.7537688445,0.7749695854162937
178.6432161,7770854.271356784,0.7741881554116309
178.6432161,7811557.788944724,0.773414671
178.6432161,7852261.306532663,0.7726491833941812
178.6432161,7892964.8241206035,0.7718917443123371
178.6432161,7933668.341708543,0.7711424065300101
178.6432161,7974371.859296483,0.770401219
178.6432161,8015075.376884422,0.7696682297262003
178.6432161,8055778.894472362,0.7689434875442389
178.6432161,8096482.412060302,0.7682270391024493
178.6432161,8137185.929648241,0.7675189303375566
178.6432161,8177889.447236181,0.7668192061530822
178.6432161,8218592.9648241205,0.76612791
178.6432161,8259296.482412061,0.7654450858449292
178.6432161,8300000,0.7647707741712485
179.69849246231155,200000,0.9936539178945539
179.69849246231155,240703.51758793968,0.9923620841897907
179.69849246231155,281407.03517587937,0.9910701752551822
179.69849246231155,322110.5527638191,0.9897782021202771
179.69849246231155,362814.0703517588,0.9884861760575084
179.69849246231155,403517.5879396985,0.9871941085848027
179.69849246231155,444221.1055276382,0.9859020114682107
179.69849246231155,484924.6231155779,0.9846098967245598
179.69849246231155,525628.1407035176,0.9833177766241274
179.69849246231155,566331.6582914572,0.9820256636933355
179.69849246231155,607035.1759,0.9807335707174654
179.69849246231155,647738.6934673367,0.9794415107433934
179.69849246231155,688442.2110552764,0.9781494970823467
179.69849246231155,729145.7286432161,0.9768575433126789
179.69849246231155,769849.2462311558,0.9755656632826656
179.69849246231155,810552.7638190954,0.974273871
179.69849246231155,851256.2814070352,0.9729821812012166
179.69849246231155,891959.7989949749,0.971690608
179.69849246231155,932663.3165829146,0.9703991671300489
179.69849246231155,973366.8341708543,0.969107873
179.69849246231155,1014070.3517587939,0.9678167418619996
179.69849246231155,1054773.8693467337,0.9665257890303697
179.69849246231155,1095477.3869346734,0.9652350307833477
179.69849246231155,1136180.9045226132,0.9639444835273191
179.69849246231155,1176884.422110553,0.9626541639675281
179.69849246231155,1217587.9396984926,0.9613640891110595
179.69849246231155,1258291.4572864322,0.9600742762698333
179.69849246231155,1298994.974874372,0.9587847430636133
179.69849246231155,1339698.4924623116,0.9574955074230265
179.69849246231155,1380402.0100502514,0.9562065875925952
179.69849246231155,1421105.527638191,0.9549180021337791
179.69849246231155,1461809.0452261306,0.9536297699280271
179.69849246231155,1502512.5628140704,0.9523419101798386
179.69849246231155,1543216.0804020101,0.9510544424198326
179.69849246231155,1583919.5979899499,0.9497673865078234
179.69849246231155,1624623.1155778894,0.9484807626359034
179.69849246231155,1665326.6331658291,0.9471945913315301
179.69849246231155,1706030.1507537689,0.9459088934606176
179.69849246231155,1746733.6683417086,0.9446236902306309
179.69849246231155,1787437.1859296483,0.9433390031936821
179.69849246231155,1828140.7035175879,0.9420548542496272
179.69849246231155,1868844.2211055276,0.9407712656491614
179.69849246231155,1909547.7386934673,0.9394882599969137
179.69849246231155,1950251.256281407,0.9382058602545374
179.69849246231155,1990954.7738693468,0.9369240897437964
179.69849246231155,2031658.2914572866,0.935642972
179.69849246231155,2072361.809045226,0.9343625315232963
179.69849246231155,2113065.3266331656,0.933082792
179.69849246231155,2153768.844221106,0.9318037792285555
179.69849246231155,2194472.361809045,0.9305255175214158
179.69849246231155,2235175.8793969853,0.9292480327106521
179.69849246231155,2275879.3969849246,0.9279713507244942
179.69849246231155,2316582.9145728643,0.9266954978756146
179.69849246231155,2357286.432160804,0.925420501
179.69849246231155,2397989.949748744,0.9241463867804109
179.69849246231155,2438693.4673366835,0.9228731831082888
179.69849246231155,2479396.9849246233,0.9216009177276767
179.69849246231155,2520100.502512563,0.9203296189175829
179.69849246231155,2560804.0201005028,0.9190593153589256
179.69849246231155,2601507.537688442,0.9177900361373437
179.69849246231155,2642211.055276382,0.9165218107459732
179.69849246231155,2682914.5728643215,0.9152546690881858
179.69849246231155,2723618.0904522613,0.9139886414802882
179.69849246231155,2764321.608040201,0.9127237586541801
179.69849246231155,2805025.1256281408,0.9114600517599655
179.69849246231155,2845728.6432160805,0.9101975523685196
179.69849246231155,2886432.1608040202,0.9089362924740017
179.69849246231155,2927135.678,0.9076763044963186
179.69849246231155,2967839.1959798997,0.9064176212835308
179.69849246231155,3008542.7135678395,0.9051602761141981
179.69849246231155,3049246.2311557787,0.9039043026996662
179.69849246231155,3089949.7487437185,0.9026497351862862
179.69849246231155,3130653.2663316582,0.9013966081575668
179.69849246231155,3171356.783919598,0.9001449566362539
179.69849246231155,3212060.3015075377,0.8988948160863366
179.69849246231155,3252763.8190954775,0.8976462224149733
179.69849246231155,3293467.336683417,0.8963992119743376
179.69849246231155,3334170.854271357,0.8951538215633772
179.69849246231155,3374874.3718592967,0.8939100884294847
179.69849246231155,3415577.8894472364,0.8926680502700748
179.69849246231155,3456281.4070351757,0.891427745
179.69849246231155,3496984.9246231155,0.8901892119232561
179.69849246231155,3537688.442211055,0.8889524893936075
179.69849246231155,3578391.959798995,0.8877176171564041
179.69849246231155,3619095.4773869347,0.8864846351793102
179.69849246231155,3659798.9949748744,0.885253584
179.69849246231155,3700502.512562814,0.884024504
179.69849246231155,3741206.030150754,0.8827974373498491
179.69849246231155,3781909.5477386937,0.8815724252476492
179.69849246231155,3822613.0653266334,0.8803495101180356
179.69849246231155,3863316.582914573,0.879128735
179.69849246231155,3904020.1005025124,0.8779101421216916
179.69849246231155,3944723.618090452,0.8766937760781113
179.69849246231155,3985427.135678392,0.8754796806532531
179.69849246231155,4026130.6532663316,0.8742679004086362
179.69849246231155,4066834.1708542714,0.8730584803650562
179.69849246231155,4107537.688442211,0.8718514660019361
179.69849246231155,4148241.206030151,0.8706469032565074
179.69849246231155,4188944.7236180906,0.869444839
179.69849246231155,4229648.241,0.8682453186505115
179.69849246231155,4270351.758793971,0.8670483909435373
179.69849246231155,4311055.276,0.8658541031585084
179.69849246231155,4351758.793969849,0.864662504
179.69849246231155,4392462.311557788,0.8634736406334718
179.69849246231155,4433165.829145729,0.8622875636533041
179.69849246231155,4473869.346733669,0.861104322
179.69849246231155,4514572.864321608,0.8599239659936739
179.69849246231155,4555276.381909547,0.8587465457322154
179.69849246231155,4595979.899497488,0.8575721121902076
179.69849246231155,4636683.417085427,0.8564007166646354
179.69849246231155,4677386.934673367,0.8552324108815454
179.69849246231155,4718090.452261306,0.8540672469922579
179.69849246231155,4758793.969849247,0.8529052775693289
179.69849246231155,4799497.487437186,0.8517465556022542
179.69849246231155,4840201.005025126,0.8505911344929122
179.69849246231155,4880904.522613065,0.8494390680507391
179.69849246231155,4921608.0402010055,0.8482904104876294
179.69849246231155,4962311.557788945,0.8471452164125621
179.69849246231155,5003015.075376884,0.8460035408259419
179.69849246231155,5043718.592964824,0.8448654391136516
179.69849246231155,5084422.110552764,0.8437309670408146
179.69849246231155,5125125.628140704,0.8426001807452571
179.69849246231155,5165829.145728643,0.8414731367306703
179.69849246231155,5206532.663316583,0.8403498918594634
179.69849246231155,5247236.180904523,0.8392305033453062
179.69849246231155,5287939.698492463,0.8381150287453576
179.69849246231155,5328643.216080402,0.8370035259521709
179.69849246231155,5369346.733668342,0.8358960531852773
179.69849246231155,5410050.2512562815,0.8347926689824416
179.69849246231155,5450753.768844221,0.8336934321905844
179.69849246231155,5491457.286432161,0.8325984019563692
179.69849246231155,5532160.804,0.831507638
179.69849246231155,5572864.3216080405,0.8304211991874043
179.69849246231155,5613567.839,0.8293391463552398
179.69849246231155,5654271.357,0.8282615394646681
179.69849246231155,5694974.874371859,0.8271884390079447
179.69849246231155,5735678.391959799,0.8261199057133857
179.69849246231155,5776381.909547739,0.825056001
179.69849246231155,5817085.427135679,0.823996785
179.69849246231155,5857788.944723618,0.8229423193757062
179.69849246231155,5898492.4623115575,0.8218926663124096
179.69849246231155,5939195.979899498,0.8208478871669973
179.69849246231155,5979899.497487437,0.8198080438230864
179.69849246231155,6020603.015075377,0.8187731983099966
179.69849246231155,6061306.5326633165,0.817743413
179.69849246231155,6102010.050251257,0.8167187495356918
179.69849246231155,6142713.567839196,0.815699271
179.69849246231155,6183417.085427136,0.8146850394389575
179.69849246231155,6224120.603015075,0.8136761175957935
179.69849246231155,6264824.120603016,0.8126725679913326
179.69849246231155,6305527.638190955,0.8116744532535014
179.69849246231155,6346231.155778894,0.8106818360313476
179.69849246231155,6386934.673366834,0.8096947789779129
179.69849246231155,6427638.190954774,0.8087133447327709
179.69849246231155,6468341.708542714,0.807737596
179.69849246231155,6509045.226130653,0.8067675950512588
179.69849246231155,6549748.743718593,0.8058034046649872
179.69849246231155,6590452.261306533,0.8048450871500381
179.69849246231155,6631155.778894473,0.8038927048054535
179.69849246231155,6671859.296482412,0.8029463198053661
179.69849246231155,6712562.814070351,0.8020059941793789
179.69849246231155,6753266.331658292,0.80107179
179.69849246231155,6793969.849246231,0.8001437683258128
179.69849246231155,6834673.366834171,0.7992219912543816
179.69849246231155,6875376.884,0.7983065198282518
179.69849246231155,6916080.402010051,0.7973974150507113
179.69849246231155,6956783.92,0.7964947376573248
179.69849246231155,6997487.437,0.7955985480945973
179.69849246231155,7038190.954773869,0.7947089064984336
179.69849246231155,7078894.472,0.793825873
179.69849246231155,7119597.989949749,0.7929495060659203
179.69849246231155,7160301.507537688,0.7920798657520496
179.69849246231155,7201005.025125628,0.7912170104054675
179.69849246231155,7241708.542713568,0.7903609982800787
179.69849246231155,7282412.060301508,0.7895118871866106
179.69849246231155,7323115.577889447,0.7886697344701112
179.69849246231155,7363819.095477387,0.7878345969873667
179.69849246231155,7404522.613065327,0.7870065310842697
179.69849246231155,7445226.130653267,0.7861855925731513
179.69849246231155,7485929.648241206,0.7853718367100986
179.69849246231155,7526633.165829146,0.7845653181722724
179.69849246231155,7567336.683417086,0.7837660910352544
179.69849246231155,7608040.201005025,0.7829742087504324
179.69849246231155,7648743.718592965,0.7821897241224578
179.69849246231155,7689447.236180904,0.7814126892867839
179.69849246231155,7730150.7537688445,0.7806431556873156
179.69849246231155,7770854.271356784,0.7798811740541924
179.69849246231155,7811557.788944724,0.779126794
179.69849246231155,7852261.306532663,0.7783800659064644
179.69849246231155,7892964.8241206035,0.7776410370855925
179.69849246231155,7933668.341708543,0.7769097555753618
179.69849246231155,7974371.859296483,0.7761862682099134
179.69849246231155,8015075.376884422,0.77547062
179.69849246231155,8055778.894472362,0.7747628576963559
179.69849246231155,8096482.412060302,0.7740630251702824
179.69849246231155,8137185.929648241,0.7733711654884108
179.69849246231155,8177889.447236181,0.7726873210662102
179.69849246231155,8218592.9648241205,0.7720115333761063
179.69849246231155,8259296.482412061,0.7713438429286149
179.69849246231155,8300000,0.7706842892538954
180.7537688442211,200000,0.9937831369873226
180.7537688442211,240703.51758793968,0.9925178252658348
180.7537688442211,281407.03517587937,0.9912525142516673
180.7537688442211,322110.5527638191,0.9899872150917229
180.7537688442211,362814.0703517588,0.9887219391675808
180.7537688442211,403517.5879396985,0.9874566980978804
180.7537688442211,444221.1055276382,0.9861915037407235
180.7537688442211,484924.6231155779,0.9849263681960927
180.7537688442211,525628.1407035176,0.983661304
180.7537688442211,566331.6582914572,0.9823963231683741
180.7537688442211,607035.1759,0.9811314391166588
180.7537688442211,647738.6934673367,0.9798666647451677
180.7537688442211,688442.2110552764,0.978602013
180.7537688442211,729145.7286432161,0.9773374986845882
180.7537688442211,769849.2462311558,0.9760731344607384
180.7537688442211,810552.7638190954,0.9748089348526657
180.7537688442211,851256.2814070352,0.9735449142488078
180.7537688442211,891959.7989949749,0.9722810873045474
180.7537688442211,932663.3165829146,0.9710174689447979
180.7537688442211,973366.8341708543,0.9697540743666025
180.7537688442211,1014070.3517587939,0.9684909190417458
180.7537688442211,1054773.8693467337,0.9672280187193758
180.7537688442211,1095477.3869346734,0.9659653894286392
180.7537688442211,1136180.9045226132,0.9647030474813252
180.7537688442211,1176884.422110553,0.9634410094745206
180.7537688442211,1217587.9396984926,0.9621792922932739
180.7537688442211,1258291.4572864322,0.960917913
180.7537688442211,1298994.974874372,0.9596568894035008
180.7537688442211,1339698.4924623116,0.9583962389289731
180.7537688442211,1380402.0100502514,0.9571359797533835
180.7537688442211,1421105.527638191,0.95587613
180.7537688442211,1461809.0452261306,0.9546167090635055
180.7537688442211,1502512.5628140704,0.9533577351944262
180.7537688442211,1543216.0804020101,0.9520992279201242
180.7537688442211,1583919.5979899499,0.950841207
180.7537688442211,1624623.1155778894,0.9495836918618954
180.7537688442211,1665326.6331658291,0.9483267032210897
180.7537688442211,1706030.1507537689,0.9470702614667342
180.7537688442211,1746733.6683417086,0.9458143874727059
180.7537688442211,1787437.1859296483,0.9445591024386888
180.7537688442211,1828140.7035175879,0.9433044278928803
180.7537688442211,1868844.2211055276,0.942050386
180.7537688442211,1909547.7386934673,0.940796998
180.7537688442211,1950251.256281407,0.9395442874510356
180.7537688442211,1990954.7738693468,0.9382922768046622
180.7537688442211,2031658.2914572866,0.9370409893094359
180.7537688442211,2072361.809045226,0.9357904485210642
180.7537688442211,2113065.3266331656,0.9345406783424851
180.7537688442211,2153768.844221106,0.9332917030264928
180.7537688442211,2194472.361809045,0.9320435471783466
180.7537688442211,2235175.8793969853,0.9307962357583625
180.7537688442211,2275879.3969849246,0.9295497940844829
180.7537688442211,2316582.9145728643,0.9283042478348275
180.7537688442211,2357286.432160804,0.9270596230502187
180.7537688442211,2397989.949748744,0.925815946
180.7537688442211,2438693.4673366835,0.9245732438679258
180.7537688442211,2479396.9849246233,0.9233315433877758
180.7537688442211,2520100.502512563,0.9220908722125997
180.7537688442211,2560804.0201005028,0.9208512582336844
180.7537688442211,2601507.537688442,0.91961273
180.7537688442211,2642211.055276382,0.918375315
180.7537688442211,2682914.5728643215,0.9171390440601932
180.7537688442211,2723618.0904522613,0.9159039453589317
180.7537688442211,2764321.608040201,0.9146700490149565
180.7537688442211,2805025.1256281408,0.9134373852169798
180.7537688442211,2845728.6432160805,0.9122059845442035
180.7537688442211,2886432.1608040202,0.9109758779683585
180.7537688442211,2927135.678,0.9097470968556899
180.7537688442211,2967839.1959798997,0.9085196729688864
180.7537688442211,3008542.7135678395,0.9072936384689498
180.7537688442211,3049246.2311557787,0.9060690259170052
180.7537688442211,3089949.7487437185,0.904845868
180.7537688442211,3130653.2663316582,0.9036241989126004
180.7537688442211,3171356.783919598,0.9024040515983591
180.7537688442211,3212060.3015075377,0.9011854605116886
180.7537688442211,3252763.8190954775,0.8999684602390975
180.7537688442211,3293467.336683417,0.8987530857766128
180.7537688442211,3334170.854271357,0.8975393725310765
180.7537688442211,3374874.3718592967,0.8963273563213532
180.7537688442211,3415577.8894472364,0.895117073
180.7537688442211,3456281.4070351757,0.8939085603515549
180.7537688442211,3496984.9246231155,0.8927018542989483
180.7537688442211,3537688.442211055,0.8914969926988577
180.7537688442211,3578391.959798995,0.8902940134451772
180.7537688442211,3619095.4773869347,0.8890929548490938
180.7537688442211,3659798.9949748744,0.8878938556396022
180.7537688442211,3700502.512562814,0.8866967549639047
180.7537688442211,3741206.030150754,0.8855016923876946
180.7537688442211,3781909.5477386937,0.8843087078953183
180.7537688442211,3822613.0653266334,0.8831178418898115
180.7537688442211,3863316.582914573,0.8819291351928065
180.7537688442211,3904020.1005025124,0.8807426290443087
180.7537688442211,3944723.618090452,0.879558365
180.7537688442211,3985427.135678392,0.878376385
180.7537688442211,4026130.6532663316,0.8771967325568819
180.7537688442211,4066834.1708542714,0.876019449
180.7537688442211,4107537.688442211,0.8748445791579701
180.7537688442211,4148241.206030151,0.8736721657056646
180.7537688442211,4188944.7236180906,0.8725022531475811
180.7537688442211,4229648.241,0.8713348860452831
180.7537688442211,4270351.758793971,0.8701701093700166
180.7537688442211,4311055.276,0.8690079685009271
180.7537688442211,4351758.793969849,0.8678485092230974
180.7537688442211,4392462.311557788,0.8666917777254006
180.7537688442211,4433165.829145729,0.8655378205981671
180.7537688442211,4473869.346733669,0.8643866848306575
180.7537688442211,4514572.864321608,0.8632384178083381
180.7537688442211,4555276.381909547,0.8620930673099569
180.7537688442211,4595979.899497488,0.8609506815044125
180.7537688442211,4636683.417085427,0.859811309
180.7537688442211,4677386.934673367,0.8586749985779168
180.7537688442211,4718090.452261306,0.8575417997143668
180.7537688442211,4758793.969849247,0.8564117620506828
180.7537688442211,4799497.487437186,0.8552849356520404
180.7537688442211,4840201.005025126,0.854161371
180.7537688442211,4880904.522613065,0.853041119
180.7537688442211,4921608.0402010055,0.8519242301716776
180.7537688442211,4962311.557788945,0.8508107567490496
180.7537688442211,5003015.075376884,0.84970075
180.7537688442211,5043718.592964824,0.8485942630805807
180.7537688442211,5084422.110552764,0.8474913475510428
180.7537688442211,5125125.628140704,0.8463920565875482
180.7537688442211,5165829.145728643,0.8452964433667538
180.7537688442211,5206532.663316583,0.8442045613808713
180.7537688442211,5247236.180904523,0.8431164644306677
180.7537688442211,5287939.698492463,0.8420322066181882
180.7537688442211,5328643.216080402,0.8409518423392008
180.7537688442211,5369346.733668342,0.8398754262753627
180.7537688442211,5410050.2512562815,0.838803013
180.7537688442211,5450753.768844221,0.8377346589001915
