time,RTD_Cal.CH18.timestamp_ns
2026-03-06 21:22:30.704648,1772832150704643169
2026-03-06 21:22:30.840391,1772832150840385417
2026-03-06 21:22:30.975512,1772832150975505549
2026-03-06 21:22:31.11066,1772832151110653345
2026-03-06 21:22:31.249663,1772832151249626663
2026-03-06 21:22:31.385682,1772832151385671890
2026-03-06 21:22:31.520558,1772832151520549353
2026-03-06 21:22:31.655169,1772832151655153283
2026-03-06 21:22:31.791014,1772832151791001001
2026-03-06 21:22:31.925274,1772832151925267962
2026-03-06 21:22:32.060151,1772832152060127142
2026-03-06 21:22:32.195089,1772832152195078823
2026-03-06 21:22:32.333899,1772832152333882094
2026-03-06 21:22:32.468992,1772832152468980727
2026-03-06 21:22:32.604618,1772832152604596234
2026-03-06 21:22:32.740443,1772832152740418425
2026-03-06 21:22:32.873778,1772832152873762999
2026-03-06 21:22:33.009192,1772832153009184705
2026-03-06 21:22:33.143195,1772832153143154340
2026-03-06 21:22:33.279319,1772832153279293949
2026-03-06 21:22:33.417491,1772832153417469180
2026-03-06 21:22:33.553528,1772832153553515933
2026-03-06 21:22:33.688112,1772832153688093661
2026-03-06 21:22:33.82333,1772832153823306306
2026-03-06 21:22:33.958123,1772832153958101964
2026-03-06 21:22:34.093331,1772832154093316544
2026-03-06 21:22:34.228696,1772832154228648531
2026-03-06 21:22:34.363295,1772832154363273508
2026-03-06 21:22:34.502323,1772832154502301139
2026-03-06 21:22:34.637036,1772832154637013647
2026-03-06 21:22:34.77218,1772832154772151464
2026-03-06 21:22:34.906729,1772832154906720488
2026-03-06 21:22:35.042184,1772832155042171826
2026-03-06 21:22:35.17657,1772832155176563616
2026-03-06 21:22:35.311809,1772832155311786523
2026-03-06 21:22:35.446967,1772832155446960746
2026-03-06 21:22:35.58577,1772832155585688468
2026-03-06 21:22:35.720986,1772832155720920664
2026-03-06 21:22:35.856344,1772832155856337424
2026-03-06 21:22:35.991123,1772832155991095398
2026-03-06 21:22:36.126337,1772832156126323314
2026-03-06 21:22:36.262065,1772832156262009628
2026-03-06 21:22:36.396013,1772832156395992806
2026-03-06 21:22:36.531501,1772832156531418935
2026-03-06 21:22:36.67025,1772832156670238306
2026-03-06 21:22:36.804954,1772832156804940187
2026-03-06 21:22:36.939661,1772832156939443674
2026-03-06 21:22:37.07484,1772832157074799902
2026-03-06 21:22:37.209754,1772832157209740306
2026-03-06 21:22:37.344979,1772832157344959419
2026-03-06 21:22:37.481346,1772832157481272487
2026-03-06 21:22:37.615577,1772832157615559153
2026-03-06 21:22:37.754236,1772832157754221577
2026-03-06 21:22:37.889191,1772832157889182224
2026-03-06 21:22:38.023506,1772832158023493628
2026-03-06 21:22:38.159083,1772832158159072511
2026-03-06 21:22:38.293735,1772832158293719104
2026-03-06 21:22:38.428916,1772832158428896703
2026-03-06 21:22:38.563986,1772832158563969431
2026-03-06 21:22:38.69912,1772832158699050296
2026-03-06 21:22:38.837464,1772832158837441564
2026-03-06 21:22:38.973953,1772832158973930851
2026-03-06 21:22:39.108369,1772832159108350957
2026-03-06 21:22:39.243618,1772832159243591419
2026-03-06 21:22:39.378278,1772832159378266147
2026-03-06 21:22:39.514046,1772832159514029080
2026-03-06 21:22:39.648611,1772832159648596375
2026-03-06 21:22:39.783816,1772832159783796045
2026-03-06 21:22:39.923755,1772832159923744038
2026-03-06 21:22:40.058428,1772832160058415317
