time,ACT.LOX_Fill.actuator_state
2026-03-06 21:24:00.84355,0
2026-03-06 21:24:00.885613,0
2026-03-06 21:24:00.945299,0
2026-03-06 21:24:00.987831,0
2026-03-06 21:24:01.047302,0
2026-03-06 21:24:01.089679,0
2026-03-06 21:24:01.149558,0
2026-03-06 21:24:01.191382,0
2026-03-06 21:24:01.251587,0
2026-03-06 21:24:01.293661,0
2026-03-06 21:24:01.35364,0
2026-03-06 21:24:01.395411,0
2026-03-06 21:24:01.455551,0
2026-03-06 21:24:01.49741,0
2026-03-06 21:24:01.557335,0
2026-03-06 21:24:01.599823,0
2026-03-06 21:24:01.659352,0
2026-03-06 21:24:01.70167,0
2026-03-06 21:24:01.761476,0
2026-03-06 21:24:01.80372,0
2026-03-06 21:24:01.863645,0
2026-03-06 21:24:01.905785,0
2026-03-06 21:24:01.96525,0
2026-03-06 21:24:02.007793,0
2026-03-06 21:24:02.067733,0
2026-03-06 21:24:02.109433,0
2026-03-06 21:24:02.16925,0
2026-03-06 21:24:02.211872,0
2026-03-06 21:24:02.271454,0
2026-03-06 21:24:02.313791,0
2026-03-06 21:24:02.373493,0
2026-03-06 21:24:02.415626,0
2026-03-06 21:24:02.475406,0
2026-03-06 21:24:02.51757,0
2026-03-06 21:24:02.577109,0
2026-03-06 21:24:02.619786,0
2026-03-06 21:24:02.679527,0
2026-03-06 21:24:02.721881,0
2026-03-06 21:24:02.781663,0
2026-03-06 21:24:02.823709,0
2026-03-06 21:24:02.883539,0
2026-03-06 21:24:02.925633,0
2026-03-06 21:24:02.985366,0
2026-03-06 21:24:03.027866,0
2026-03-06 21:24:03.087186,0
2026-03-06 21:24:03.129483,0
2026-03-06 21:24:03.189698,0
2026-03-06 21:24:03.231708,0
2026-03-06 21:24:03.291498,0
2026-03-06 21:24:03.333441,0
2026-03-06 21:24:03.393548,0
2026-03-06 21:24:03.435441,0
2026-03-06 21:24:03.495464,0
2026-03-06 21:24:03.537287,0
2026-03-06 21:24:03.597484,0
2026-03-06 21:24:03.639689,0
2026-03-06 21:24:03.699507,0
2026-03-06 21:24:03.741663,0
2026-03-06 21:24:03.801629,0
2026-03-06 21:24:03.843465,0
2026-03-06 21:24:03.90346,0
2026-03-06 21:24:03.945844,0
2026-03-06 21:24:04.005662,0
2026-03-06 21:24:04.047338,0
2026-03-06 21:24:04.107342,0
2026-03-06 21:24:04.149332,0
2026-03-06 21:24:04.209312,0
2026-03-06 21:24:04.25167,0
2026-03-06 21:24:04.311727,0
2026-03-06 21:24:04.353636,0
2026-03-06 21:24:04.41347,0
2026-03-06 21:24:04.455661,0
2026-03-06 21:24:04.515675,0
2026-03-06 21:24:04.557699,0
2026-03-06 21:24:04.617638,0
2026-03-06 21:24:04.65936,0
2026-03-06 21:24:04.719275,0
2026-03-06 21:24:04.761772,0
2026-03-06 21:24:04.821733,0
2026-03-06 21:24:04.863422,0
2026-03-06 21:24:04.923396,0
2026-03-06 21:24:04.965898,0
2026-03-06 21:24:05.025382,0
2026-03-06 21:24:05.067897,0
2026-03-06 21:24:05.127722,0
2026-03-06 21:24:05.16974,0
2026-03-06 21:24:05.22989,0
2026-03-06 21:24:05.271773,0
2026-03-06 21:24:05.331732,0
2026-03-06 21:24:05.373629,0
2026-03-06 21:24:05.433309,0
2026-03-06 21:24:05.475841,0
2026-03-06 21:24:05.535652,0
2026-03-06 21:24:05.577916,0
2026-03-06 21:24:05.637569,0
2026-03-06 21:24:05.679776,0
2026-03-06 21:24:05.739612,0
2026-03-06 21:24:05.781597,0
2026-03-06 21:24:05.841226,0
2026-03-06 21:24:05.883729,0
2026-03-06 21:24:05.94339,0
2026-03-06 21:24:05.985627,0
2026-03-06 21:24:06.045287,0
2026-03-06 21:24:06.087702,0
2026-03-06 21:24:06.147121,0
2026-03-06 21:24:06.189604,0
2026-03-06 21:24:06.249748,0
2026-03-06 21:24:06.291446,0
2026-03-06 21:24:06.351626,0
2026-03-06 21:24:06.393681,0
2026-03-06 21:24:06.453724,0
2026-03-06 21:24:06.495856,0
2026-03-06 21:24:06.555422,0
2026-03-06 21:24:06.597409,0
2026-03-06 21:24:06.657656,0
2026-03-06 21:24:06.69941,0
2026-03-06 21:24:06.759052,0
2026-03-06 21:24:06.801828,0
2026-03-06 21:24:06.861225,0
2026-03-06 21:24:06.903924,0
2026-03-06 21:24:06.963796,0
2026-03-06 21:24:07.005373,0
2026-03-06 21:24:07.065922,0
2026-03-06 21:24:07.107639,0
2026-03-06 21:24:07.167343,0
2026-03-06 21:24:07.209553,0
2026-03-06 21:24:07.269243,0
2026-03-06 21:24:07.311672,0
2026-03-06 21:24:07.371659,0
2026-03-06 21:24:07.413414,0
2026-03-06 21:24:07.473453,0
2026-03-06 21:24:07.515573,0
2026-03-06 21:24:07.575394,0
2026-03-06 21:24:07.617741,0
2026-03-06 21:24:07.677366,0
2026-03-06 21:24:07.719642,0
2026-03-06 21:24:07.779435,0
2026-03-06 21:24:07.821756,0
2026-03-06 21:24:07.881245,0
2026-03-06 21:24:07.923761,0
2026-03-06 21:24:07.983677,0
2026-03-06 21:24:08.025639,0
2026-03-06 21:24:08.085364,0
2026-03-06 21:24:08.127829,0
2026-03-06 21:24:08.187607,0
2026-03-06 21:24:08.229871,0
2026-03-06 21:24:08.289598,0
2026-03-06 21:24:08.331475,0
2026-03-06 21:24:08.391686,0
2026-03-06 21:24:08.433611,0
2026-03-06 21:24:08.493163,0
2026-03-06 21:24:08.535487,0
2026-03-06 21:24:08.595509,0
2026-03-06 21:24:08.637537,0
2026-03-06 21:24:08.69762,0
2026-03-06 21:24:08.73966,0
2026-03-06 21:24:08.799641,0
2026-03-06 21:24:08.841944,0
2026-03-06 21:24:08.901685,0
2026-03-06 21:24:08.943681,0
2026-03-06 21:24:09.00323,0
2026-03-06 21:24:09.045802,0
2026-03-06 21:24:09.105548,0
2026-03-06 21:24:09.147492,0
2026-03-06 21:24:09.207536,0
2026-03-06 21:24:09.24953,0
2026-03-06 21:24:09.309483,0
2026-03-06 21:24:09.351912,0
2026-03-06 21:24:09.41132,0
2026-03-06 21:24:09.453687,0
2026-03-06 21:24:09.513301,0
2026-03-06 21:24:09.555299,0
2026-03-06 21:24:09.615593,0
2026-03-06 21:24:09.657698,0
2026-03-06 21:24:09.717416,0
2026-03-06 21:24:09.759966,0
2026-03-06 21:24:09.819675,0
2026-03-06 21:24:09.862108,0
2026-03-06 21:24:09.921266,0
2026-03-06 21:24:09.963641,0
2026-03-06 21:24:10.023492,0
2026-03-06 21:24:10.065581,0
2026-03-06 21:24:10.125395,0
2026-03-06 21:24:10.167658,0
2026-03-06 21:24:10.227097,0
2026-03-06 21:24:10.269421,0
2026-03-06 21:24:10.329379,0
2026-03-06 21:24:10.371581,0
2026-03-06 21:24:10.431207,0
2026-03-06 21:24:10.47385,0
2026-03-06 21:24:10.53376,0
2026-03-06 21:24:10.575641,0
2026-03-06 21:24:10.635563,0
2026-03-06 21:24:10.677932,0
2026-03-06 21:24:10.737781,0
2026-03-06 21:24:10.779792,0
2026-03-06 21:24:10.839339,0
2026-03-06 21:24:10.881417,0
2026-03-06 21:24:10.941939,0
2026-03-06 21:24:10.983923,0
2026-03-06 21:24:11.043686,0
2026-03-06 21:24:11.085872,0
2026-03-06 21:24:11.145372,0
2026-03-06 21:24:11.187377,0
2026-03-06 21:24:11.247449,0
2026-03-06 21:24:11.289548,0
2026-03-06 21:24:11.34955,0
2026-03-06 21:24:11.391736,0
2026-03-06 21:24:11.451385,0
2026-03-06 21:24:11.493542,0
2026-03-06 21:24:11.553599,0
2026-03-06 21:24:11.595917,0
2026-03-06 21:24:11.655288,0
2026-03-06 21:24:11.698086,0
2026-03-06 21:24:11.757365,0
2026-03-06 21:24:11.799579,0
2026-03-06 21:24:11.859757,0
2026-03-06 21:24:11.901925,0
2026-03-06 21:24:11.961668,0
2026-03-06 21:24:12.00359,0
2026-03-06 21:24:12.063475,0
2026-03-06 21:24:12.105803,0
2026-03-06 21:24:12.165579,0
2026-03-06 21:24:12.207335,0
2026-03-06 21:24:12.267616,0
2026-03-06 21:24:12.309376,0
2026-03-06 21:24:12.369619,0
2026-03-06 21:24:12.411928,0
2026-03-06 21:24:12.471528,0
2026-03-06 21:24:12.51347,0
2026-03-06 21:24:12.573909,0
2026-03-06 21:24:12.615977,0
2026-03-06 21:24:12.675566,0
2026-03-06 21:24:12.71824,0
2026-03-06 21:24:12.777553,0
2026-03-06 21:24:12.819579,0
2026-03-06 21:24:12.879448,0
2026-03-06 21:24:12.921764,0
2026-03-06 21:24:12.981954,0
2026-03-06 21:24:13.023547,0
2026-03-06 21:24:13.083484,0
2026-03-06 21:24:13.125956,0
2026-03-06 21:24:13.185438,0
2026-03-06 21:24:13.227417,0
2026-03-06 21:24:13.287691,0
2026-03-06 21:24:13.329524,0
2026-03-06 21:24:13.389214,0
2026-03-06 21:24:13.431484,0
2026-03-06 21:24:13.491377,0
2026-03-06 21:24:13.53364,0
2026-03-06 21:24:13.593384,0
2026-03-06 21:24:13.635519,0
2026-03-06 21:24:13.695401,0
2026-03-06 21:24:13.737464,0
2026-03-06 21:24:13.797247,0
2026-03-06 21:24:13.8397,0
2026-03-06 21:24:13.899432,0
2026-03-06 21:24:13.941704,0
2026-03-06 21:24:14.001618,0
2026-03-06 21:24:14.043891,0
2026-03-06 21:24:14.10358,0
2026-03-06 21:24:14.145861,0
2026-03-06 21:24:14.205699,0
2026-03-06 21:24:14.247661,0
2026-03-06 21:24:14.307593,0
2026-03-06 21:24:14.349932,0
2026-03-06 21:24:14.409585,0
2026-03-06 21:24:14.451828,0
2026-03-06 21:24:14.511571,0
2026-03-06 21:24:14.553787,0
2026-03-06 21:24:14.613802,0
2026-03-06 21:24:14.655491,0
2026-03-06 21:24:14.715644,0
2026-03-06 21:24:14.757465,0
2026-03-06 21:24:14.817555,0
2026-03-06 21:24:14.859563,0
2026-03-06 21:24:14.919298,0
2026-03-06 21:24:14.962046,0
2026-03-06 21:24:15.021687,0
2026-03-06 21:24:15.063596,0
2026-03-06 21:24:15.123476,0
2026-03-06 21:24:15.165624,0
2026-03-06 21:24:15.225568,0
2026-03-06 21:24:15.267733,0
2026-03-06 21:24:15.32769,0
2026-03-06 21:24:15.369912,0
2026-03-06 21:24:15.429591,0
2026-03-06 21:24:15.471392,0
2026-03-06 21:24:15.531985,0
2026-03-06 21:24:15.573589,0
2026-03-06 21:24:15.633861,0
2026-03-06 21:24:15.675316,0
2026-03-06 21:24:15.735997,0
2026-03-06 21:24:15.77815,0
2026-03-06 21:24:15.837489,0
2026-03-06 21:24:15.879511,0
2026-03-06 21:24:15.939278,0
2026-03-06 21:24:15.981772,0
2026-03-06 21:24:16.041582,0
2026-03-06 21:24:16.083578,0
2026-03-06 21:24:16.143807,0
2026-03-06 21:24:16.185664,0
2026-03-06 21:24:16.245863,0
2026-03-06 21:24:16.287507,0
2026-03-06 21:24:16.347809,0
2026-03-06 21:24:16.38984,0
2026-03-06 21:24:16.449591,0
2026-03-06 21:24:16.491507,0
2026-03-06 21:24:16.55166,0
2026-03-06 21:24:16.593723,0
2026-03-06 21:24:16.653677,0
2026-03-06 21:24:16.695627,0
2026-03-06 21:24:16.755626,0
2026-03-06 21:24:16.797742,0
2026-03-06 21:24:16.857711,0
2026-03-06 21:24:16.900313,0
2026-03-06 21:24:16.959432,0
2026-03-06 21:24:17.001944,0
2026-03-06 21:24:17.061628,0
2026-03-06 21:24:17.103813,0
2026-03-06 21:24:17.163753,0
2026-03-06 21:24:17.205841,0
2026-03-06 21:24:17.266037,0
2026-03-06 21:24:17.308004,0
2026-03-06 21:24:17.367526,0
2026-03-06 21:24:17.409694,0
2026-03-06 21:24:17.470097,0
2026-03-06 21:24:17.511447,0
2026-03-06 21:24:17.571612,0
2026-03-06 21:24:17.61367,0
2026-03-06 21:24:17.673472,0
2026-03-06 21:24:17.715914,0
2026-03-06 21:24:17.775821,0
2026-03-06 21:24:17.817956,0
2026-03-06 21:24:17.877627,0
2026-03-06 21:24:17.920031,0
2026-03-06 21:24:17.979745,0
2026-03-06 21:24:18.021695,0
2026-03-06 21:24:18.081748,0
2026-03-06 21:24:18.123318,0
2026-03-06 21:24:18.183524,0
2026-03-06 21:24:18.225835,0
2026-03-06 21:24:18.285778,0
2026-03-06 21:24:18.327527,0
2026-03-06 21:24:18.387292,0
2026-03-06 21:24:18.429727,0
2026-03-06 21:24:18.489738,0
2026-03-06 21:24:18.532005,0
2026-03-06 21:24:18.591645,0
2026-03-06 21:24:18.633834,0
2026-03-06 21:24:18.693513,0
2026-03-06 21:24:18.735796,0
2026-03-06 21:24:18.795891,0
2026-03-06 21:24:18.837839,0
2026-03-06 21:24:18.897455,0
2026-03-06 21:24:18.939635,0
2026-03-06 21:24:18.999432,0
2026-03-06 21:24:19.041846,0
2026-03-06 21:24:19.101435,0
2026-03-06 21:24:19.143928,0
2026-03-06 21:24:19.203774,0
2026-03-06 21:24:19.245792,0
2026-03-06 21:24:19.305821,0
2026-03-06 21:24:19.347667,0
2026-03-06 21:24:19.407557,0
2026-03-06 21:24:19.450083,0
2026-03-06 21:24:19.509614,0
2026-03-06 21:24:19.551588,0
2026-03-06 21:24:19.611892,0
2026-03-06 21:24:19.653715,0
2026-03-06 21:24:19.71352,0
2026-03-06 21:24:19.755494,0
2026-03-06 21:24:19.815443,0
2026-03-06 21:24:19.857806,0
2026-03-06 21:24:19.917652,0
2026-03-06 21:24:19.960042,0
2026-03-06 21:24:20.019559,0
2026-03-06 21:24:20.061917,0
2026-03-06 21:24:20.12177,0
2026-03-06 21:24:20.163962,0
2026-03-06 21:24:20.223551,0
2026-03-06 21:24:20.265944,0
2026-03-06 21:24:20.325314,0
2026-03-06 21:24:20.367466,0
2026-03-06 21:24:20.427972,0
2026-03-06 21:24:20.469512,0
2026-03-06 21:24:20.5293,0
2026-03-06 21:24:20.571411,0
2026-03-06 21:24:20.631478,0
2026-03-06 21:24:20.673441,0
2026-03-06 21:24:20.733705,0
2026-03-06 21:24:20.775797,0
2026-03-06 21:24:20.835599,0
2026-03-06 21:24:20.877813,0
2026-03-06 21:24:20.937824,0
2026-03-06 21:24:20.979757,0
2026-03-06 21:24:21.039607,0
2026-03-06 21:24:21.08174,0
2026-03-06 21:24:21.141532,0
2026-03-06 21:24:21.183499,0
2026-03-06 21:24:21.24368,0
2026-03-06 21:24:21.285715,0
2026-03-06 21:24:21.345425,0
2026-03-06 21:24:21.387897,0
2026-03-06 21:24:21.447767,0
2026-03-06 21:24:21.490028,0
2026-03-06 21:24:21.549517,0
2026-03-06 21:24:21.591904,0
2026-03-06 21:24:21.651903,0
2026-03-06 21:24:21.693519,0
2026-03-06 21:24:21.753524,0
2026-03-06 21:24:21.795969,0
2026-03-06 21:24:21.855363,0
2026-03-06 21:24:21.897471,0
2026-03-06 21:24:21.957524,0
2026-03-06 21:24:21.999925,0
2026-03-06 21:24:22.059662,0
2026-03-06 21:24:22.101885,0
2026-03-06 21:24:22.161529,0
2026-03-06 21:24:22.203644,0
2026-03-06 21:24:22.263373,0
2026-03-06 21:24:22.305638,0
2026-03-06 21:24:22.365737,0
2026-03-06 21:24:22.407876,0
2026-03-06 21:24:22.467591,0
2026-03-06 21:24:22.509666,0
2026-03-06 21:24:22.570021,0
2026-03-06 21:24:22.611849,0
2026-03-06 21:24:22.671659,0
2026-03-06 21:24:22.713413,0
2026-03-06 21:24:22.773868,0
2026-03-06 21:24:22.815886,0
2026-03-06 21:24:22.875492,0
2026-03-06 21:24:22.917932,0
2026-03-06 21:24:22.977559,0
2026-03-06 21:24:23.020226,0
2026-03-06 21:24:23.079781,0
2026-03-06 21:24:23.121804,0
2026-03-06 21:24:23.181419,0
2026-03-06 21:24:23.223545,0
2026-03-06 21:24:23.283615,0
2026-03-06 21:24:23.325411,0
2026-03-06 21:24:23.385736,0
2026-03-06 21:24:23.427427,0
2026-03-06 21:24:23.487337,0
2026-03-06 21:24:23.529826,0
2026-03-06 21:24:23.589441,0
2026-03-06 21:24:23.631798,0
2026-03-06 21:24:23.69161,0
2026-03-06 21:24:23.733745,0
2026-03-06 21:24:23.793369,0
2026-03-06 21:24:23.835432,0
2026-03-06 21:24:23.895406,0
2026-03-06 21:24:23.93773,0
2026-03-06 21:24:23.997591,0
2026-03-06 21:24:24.039908,0
2026-03-06 21:24:24.099531,0
2026-03-06 21:24:24.141339,0
2026-03-06 21:24:24.201586,0
2026-03-06 21:24:24.243751,0
2026-03-06 21:24:24.303337,0
2026-03-06 21:24:24.345917,0
2026-03-06 21:24:24.40532,0
2026-03-06 21:24:24.447262,0
2026-03-06 21:24:24.507411,0
2026-03-06 21:24:24.549797,0
2026-03-06 21:24:24.609605,0
2026-03-06 21:24:24.652064,0
2026-03-06 21:24:24.711722,0
2026-03-06 21:24:24.753818,0
2026-03-06 21:24:24.813963,0
2026-03-06 21:24:24.855885,0
2026-03-06 21:24:24.915445,0
2026-03-06 21:24:24.957614,0
2026-03-06 21:24:25.017296,0
2026-03-06 21:24:25.059794,0
2026-03-06 21:24:25.119327,0
2026-03-06 21:24:25.161653,0
2026-03-06 21:24:25.221705,0
2026-03-06 21:24:25.263647,0
2026-03-06 21:24:25.323891,0
2026-03-06 21:24:25.365379,0
2026-03-06 21:24:25.425688,0
2026-03-06 21:24:25.46754,0
2026-03-06 21:24:25.527594,0
2026-03-06 21:24:25.570039,0
2026-03-06 21:24:25.629944,0
2026-03-06 21:24:25.671498,0
2026-03-06 21:24:25.73211,0
2026-03-06 21:24:25.773575,0
2026-03-06 21:24:25.833451,0
2026-03-06 21:24:25.875748,0
2026-03-06 21:24:25.93552,0
2026-03-06 21:24:25.977504,0
2026-03-06 21:24:26.037599,0
2026-03-06 21:24:26.07986,0
2026-03-06 21:24:26.139479,0
2026-03-06 21:24:26.181566,0
2026-03-06 21:24:26.241562,0
2026-03-06 21:24:26.283871,0
2026-03-06 21:24:26.343462,0
2026-03-06 21:24:26.385518,0
2026-03-06 21:24:26.446585,0
2026-03-06 21:24:26.487828,0
2026-03-06 21:24:26.547333,0
2026-03-06 21:24:26.589816,0
2026-03-06 21:24:26.649919,0
2026-03-06 21:24:26.691378,0
2026-03-06 21:24:26.751585,0
2026-03-06 21:24:26.79378,0
2026-03-06 21:24:26.853617,0
2026-03-06 21:24:26.895823,0
2026-03-06 21:24:26.955798,0
2026-03-06 21:24:26.997933,0
2026-03-06 21:24:27.057773,0
2026-03-06 21:24:27.099635,0
2026-03-06 21:24:27.15924,0
2026-03-06 21:24:27.201667,0
2026-03-06 21:24:27.261359,0
2026-03-06 21:24:27.303858,0
2026-03-06 21:24:27.363464,0
2026-03-06 21:24:27.405896,0
2026-03-06 21:24:27.465742,0
2026-03-06 21:24:27.507434,0
2026-03-06 21:24:27.567322,0
2026-03-06 21:24:27.609587,0
2026-03-06 21:24:27.669754,0
2026-03-06 21:24:27.711545,0
2026-03-06 21:24:27.77162,0
2026-03-06 21:24:27.813644,0
2026-03-06 21:24:27.873915,0
2026-03-06 21:24:27.915816,0
2026-03-06 21:24:27.975858,0
2026-03-06 21:24:28.018004,0
2026-03-06 21:24:28.077865,0
2026-03-06 21:24:28.119587,0
2026-03-06 21:24:28.179848,0
2026-03-06 21:24:28.2215,0
2026-03-06 21:24:28.281837,0
2026-03-06 21:24:28.324084,0
2026-03-06 21:24:28.383726,0
2026-03-06 21:24:28.425389,0
2026-03-06 21:24:28.485788,0
2026-03-06 21:24:28.527512,0
2026-03-06 21:24:28.587393,0
2026-03-06 21:24:28.629893,0
2026-03-06 21:24:28.689613,0
2026-03-06 21:24:28.731575,0
2026-03-06 21:24:28.791783,0
2026-03-06 21:24:28.833683,0
2026-03-06 21:24:28.893347,0
2026-03-06 21:24:28.935819,0
2026-03-06 21:24:28.995497,0
2026-03-06 21:24:29.037917,0
2026-03-06 21:24:29.097983,0
2026-03-06 21:24:29.139777,0
2026-03-06 21:24:29.199898,0
2026-03-06 21:24:29.241538,0
2026-03-06 21:24:29.301637,0
2026-03-06 21:24:29.34365,0
2026-03-06 21:24:29.403612,0
2026-03-06 21:24:29.445788,0
2026-03-06 21:24:29.505689,0
2026-03-06 21:24:29.547396,0
2026-03-06 21:24:29.607798,0
2026-03-06 21:24:29.649792,0
2026-03-06 21:24:29.709382,0
2026-03-06 21:24:29.751565,0
2026-03-06 21:24:29.811752,0
2026-03-06 21:24:29.854031,0
2026-03-06 21:24:29.913749,0
2026-03-06 21:24:29.956207,0
2026-03-06 21:24:30.015302,0
2026-03-06 21:24:30.057673,0
2026-03-06 21:24:30.117651,0
2026-03-06 21:24:30.159685,0
2026-03-06 21:24:30.219859,0
2026-03-06 21:24:30.261385,0
2026-03-06 21:24:30.321298,0
2026-03-06 21:24:30.364076,0
2026-03-06 21:24:30.423596,0
2026-03-06 21:24:30.465883,0
2026-03-06 21:24:30.525649,0
2026-03-06 21:24:30.567603,0
2026-03-06 21:24:30.62764,0
2026-03-06 21:24:30.669724,0
2026-03-06 21:24:30.729835,0
2026-03-06 21:24:30.771684,0
2026-03-06 21:24:30.831961,0
2026-03-06 21:24:30.873919,0
2026-03-06 21:24:30.933623,0
2026-03-06 21:24:30.97596,0
2026-03-06 21:24:31.035597,0
2026-03-06 21:24:31.077894,0
2026-03-06 21:24:31.13768,0
2026-03-06 21:24:31.179636,0
2026-03-06 21:24:31.239734,0
2026-03-06 21:24:31.281606,0
2026-03-06 21:24:31.341879,0
2026-03-06 21:24:31.383692,0
2026-03-06 21:24:31.443862,0
2026-03-06 21:24:31.485629,0
2026-03-06 21:24:31.545888,0
2026-03-06 21:24:31.588036,0
2026-03-06 21:24:31.647627,0
2026-03-06 21:24:31.68995,0
2026-03-06 21:24:31.749875,0
2026-03-06 21:24:31.791774,0
2026-03-06 21:24:31.851626,0
2026-03-06 21:24:31.894063,0
2026-03-06 21:24:31.953996,0
2026-03-06 21:24:31.995667,0
2026-03-06 21:24:32.055619,0
2026-03-06 21:24:32.097544,0
2026-03-06 21:24:32.157587,0
2026-03-06 21:24:32.199712,0
2026-03-06 21:24:32.260604,0
2026-03-06 21:24:32.301627,0
2026-03-06 21:24:32.361697,0
2026-03-06 21:24:32.403658,0
2026-03-06 21:24:32.463453,0
2026-03-06 21:24:32.505789,0
2026-03-06 21:24:32.565615,0
2026-03-06 21:24:32.607766,0
2026-03-06 21:24:32.667479,0
2026-03-06 21:24:32.709832,0
2026-03-06 21:24:32.769761,0
2026-03-06 21:24:32.811564,0
2026-03-06 21:24:32.871415,0
2026-03-06 21:24:32.913668,0
2026-03-06 21:24:32.973319,0
2026-03-06 21:24:33.016052,0
2026-03-06 21:24:33.07566,0
2026-03-06 21:24:33.117747,0
2026-03-06 21:24:33.177609,0
2026-03-06 21:24:33.219876,0
2026-03-06 21:24:33.279789,0
2026-03-06 21:24:33.321494,0
2026-03-06 21:24:33.381685,0
2026-03-06 21:24:33.423997,0
2026-03-06 21:24:33.484251,0
2026-03-06 21:24:33.525946,0
2026-03-06 21:24:33.585789,0
2026-03-06 21:24:33.627909,0
2026-03-06 21:24:33.687874,0
2026-03-06 21:24:33.72994,0
2026-03-06 21:24:33.789633,0
2026-03-06 21:24:33.831813,0
2026-03-06 21:24:33.891953,0
2026-03-06 21:24:33.93395,0
2026-03-06 21:24:33.993424,0
2026-03-06 21:24:34.036397,0
2026-03-06 21:24:34.095625,0
2026-03-06 21:24:34.137737,0
2026-03-06 21:24:34.197493,0
2026-03-06 21:24:34.239953,0
2026-03-06 21:24:34.299963,0
2026-03-06 21:24:34.341778,0
2026-03-06 21:24:34.401877,0
2026-03-06 21:24:34.443832,0
2026-03-06 21:24:34.503503,0
2026-03-06 21:24:34.54603,0
2026-03-06 21:24:34.605485,0
2026-03-06 21:24:34.647584,0
2026-03-06 21:24:34.707513,0
2026-03-06 21:24:34.749892,0
2026-03-06 21:24:34.809573,0
2026-03-06 21:24:34.85169,0
2026-03-06 21:24:34.912103,0
2026-03-06 21:24:34.953672,0
2026-03-06 21:24:35.01382,0
2026-03-06 21:24:35.055848,0
2026-03-06 21:24:35.115655,0
2026-03-06 21:24:35.157989,0
2026-03-06 21:24:35.217479,0
2026-03-06 21:24:35.259405,0
2026-03-06 21:24:35.319585,0
2026-03-06 21:24:35.361816,0
2026-03-06 21:24:35.421479,0
2026-03-06 21:24:35.46388,0
2026-03-06 21:24:35.523864,0
2026-03-06 21:24:35.565792,0
2026-03-06 21:24:35.625473,0
2026-03-06 21:24:35.66796,0
2026-03-06 21:24:35.727723,0
2026-03-06 21:24:35.769922,0
2026-03-06 21:24:35.829602,0
2026-03-06 21:24:35.871469,0
2026-03-06 21:24:35.931685,0
2026-03-06 21:24:35.97437,0
2026-03-06 21:24:36.033458,0
2026-03-06 21:24:36.075428,0
2026-03-06 21:24:36.13557,0
2026-03-06 21:24:36.177669,0
2026-03-06 21:24:36.237514,0
2026-03-06 21:24:36.279607,0
2026-03-06 21:24:36.340179,0
2026-03-06 21:24:36.381662,0
2026-03-06 21:24:36.441891,0
2026-03-06 21:24:36.483581,0
2026-03-06 21:24:36.544046,0
2026-03-06 21:24:36.58594,0
2026-03-06 21:24:36.645659,0
2026-03-06 21:24:36.687703,0
2026-03-06 21:24:36.747558,0
2026-03-06 21:24:36.789801,0
2026-03-06 21:24:36.85001,0
2026-03-06 21:24:36.892131,0
2026-03-06 21:24:36.951639,0
2026-03-06 21:24:36.993977,0
2026-03-06 21:24:37.053449,0
2026-03-06 21:24:37.095942,0
2026-03-06 21:24:37.155738,0
2026-03-06 21:24:37.197989,0
2026-03-06 21:24:37.257609,0
2026-03-06 21:24:37.299531,0
2026-03-06 21:24:37.359743,0
2026-03-06 21:24:37.401496,0
2026-03-06 21:24:37.461926,0
2026-03-06 21:24:37.503948,0
2026-03-06 21:24:37.563399,0
2026-03-06 21:24:37.605981,0
2026-03-06 21:24:37.665822,0
2026-03-06 21:24:37.707381,0
2026-03-06 21:24:37.768173,0
2026-03-06 21:24:37.809812,0
2026-03-06 21:24:37.869531,0
2026-03-06 21:24:37.911541,0
2026-03-06 21:24:37.97157,0
2026-03-06 21:24:38.01373,0
2026-03-06 21:24:38.073701,0
2026-03-06 21:24:38.115853,0
2026-03-06 21:24:38.175812,0
2026-03-06 21:24:38.217386,0
2026-03-06 21:24:38.277617,0
2026-03-06 21:24:38.319705,0
2026-03-06 21:24:38.379927,0
2026-03-06 21:24:38.421708,0
2026-03-06 21:24:38.481669,0
2026-03-06 21:24:38.523807,0
2026-03-06 21:24:38.583658,0
2026-03-06 21:24:38.625618,0
2026-03-06 21:24:38.685396,0
2026-03-06 21:24:38.727815,0
2026-03-06 21:24:38.787807,0
2026-03-06 21:24:38.829685,0
2026-03-06 21:24:38.889946,0
2026-03-06 21:24:38.93202,0
2026-03-06 21:24:38.991861,0
2026-03-06 21:24:39.033525,0
2026-03-06 21:24:39.09389,0
2026-03-06 21:24:39.135705,0
2026-03-06 21:24:39.195555,0
2026-03-06 21:24:39.237413,0
2026-03-06 21:24:39.297894,0
2026-03-06 21:24:39.33944,0
2026-03-06 21:24:39.399752,0
2026-03-06 21:24:39.441745,0
2026-03-06 21:24:39.501995,0
2026-03-06 21:24:39.543774,0
2026-03-06 21:24:39.603957,0
2026-03-06 21:24:39.645815,0
2026-03-06 21:24:39.705774,0
2026-03-06 21:24:39.748208,0
2026-03-06 21:24:39.808059,0
2026-03-06 21:24:39.84974,0
2026-03-06 21:24:39.909663,0
2026-03-06 21:24:39.951974,0
2026-03-06 21:24:40.011778,0
2026-03-06 21:24:40.053788,0
2026-03-06 21:24:40.11364,0
2026-03-06 21:24:40.156214,0
2026-03-06 21:24:40.216099,0
2026-03-06 21:24:40.257788,0
2026-03-06 21:24:40.31789,0
2026-03-06 21:24:40.359576,0
