time,ACT.GN2_Vent.raw_adc_counts
2026-03-06 21:17:22.573642,0
2026-03-06 21:17:22.631795,1050381548
2026-03-06 21:17:22.676383,0
2026-03-06 21:17:22.734251,1050327468
2026-03-06 21:17:22.777957,0
2026-03-06 21:17:22.835965,1050381548
2026-03-06 21:17:22.880141,0
2026-03-06 21:17:22.937869,1050381548
2026-03-06 21:17:22.981998,0
2026-03-06 21:17:23.039557,1050435628
2026-03-06 21:17:23.084061,0
2026-03-06 21:17:23.141574,1050435628
2026-03-06 21:17:23.185938,0
2026-03-06 21:17:23.243631,1050435628
2026-03-06 21:17:23.287692,0
2026-03-06 21:17:23.3456,1050381548
2026-03-06 21:17:23.390059,0
2026-03-06 21:17:23.448055,1050354508
2026-03-06 21:17:23.491662,0
2026-03-06 21:17:23.549855,1050327468
2026-03-06 21:17:23.593659,0
2026-03-06 21:17:23.651995,1050381548
2026-03-06 21:17:23.69595,0
2026-03-06 21:17:23.754129,1050381548
2026-03-06 21:17:23.797619,0
2026-03-06 21:17:23.856188,1050408588
2026-03-06 21:17:23.89966,0
2026-03-06 21:17:23.957926,1050435628
2026-03-06 21:17:24.002326,0
2026-03-06 21:17:24.059804,1050435628
2026-03-06 21:17:24.104058,0
2026-03-06 21:17:24.161805,1050435628
2026-03-06 21:17:24.205941,0
2026-03-06 21:17:24.263841,1050381548
2026-03-06 21:17:24.307748,0
2026-03-06 21:17:24.36627,1050327468
2026-03-06 21:17:24.410204,0
2026-03-06 21:17:24.468582,1050354508
2026-03-06 21:17:24.511757,0
2026-03-06 21:17:24.569805,1050381548
2026-03-06 21:17:24.61386,0
2026-03-06 21:17:24.6718,1050408588
2026-03-06 21:17:24.715958,0
2026-03-06 21:17:24.774144,1050435628
2026-03-06 21:17:24.819112,0
2026-03-06 21:17:24.875672,1050462669
2026-03-06 21:17:24.919992,0
2026-03-06 21:17:24.978042,1050408588
2026-03-06 21:17:25.021984,0
2026-03-06 21:17:25.079784,1050381548
2026-03-06 21:17:25.1241,0
2026-03-06 21:17:25.182067,1050462669
2026-03-06 21:17:25.226036,0
2026-03-06 21:17:25.284179,1052707005
2026-03-06 21:17:25.327528,0
2026-03-06 21:17:25.38557,1050760111
2026-03-06 21:17:25.430182,0
2026-03-06 21:17:25.487857,1052869246
2026-03-06 21:17:25.531917,0
2026-03-06 21:17:25.590352,1050733071
2026-03-06 21:17:25.634404,0
2026-03-06 21:17:25.692123,1050543789
2026-03-06 21:17:25.73634,0
2026-03-06 21:17:25.794087,1050489709
2026-03-06 21:17:25.838342,0
2026-03-06 21:17:25.895811,1050489709
2026-03-06 21:17:25.939944,0
2026-03-06 21:17:25.997836,1050435628
2026-03-06 21:17:26.042071,0
2026-03-06 21:17:26.100177,1050354508
2026-03-06 21:17:26.143933,0
2026-03-06 21:17:26.202078,1050408588
2026-03-06 21:17:26.245651,0
2026-03-06 21:17:26.304071,1050381548
2026-03-06 21:17:26.348188,0
2026-03-06 21:17:26.406481,1050408588
2026-03-06 21:17:26.449797,0
2026-03-06 21:17:26.507863,1050435628
2026-03-06 21:17:26.551834,0
2026-03-06 21:17:26.610548,1050435628
2026-03-06 21:17:26.653783,0
2026-03-06 21:17:26.712007,1050408588
2026-03-06 21:17:26.756007,0
2026-03-06 21:17:26.813944,1050381548
2026-03-06 21:17:26.857817,0
2026-03-06 21:17:26.915828,1050435628
2026-03-06 21:17:26.959902,0
2026-03-06 21:17:27.017755,1050327468
2026-03-06 21:17:27.061813,0
2026-03-06 21:17:27.119604,1050381548
2026-03-06 21:17:27.164302,0
2026-03-06 21:17:27.222363,1050408588
2026-03-06 21:17:27.265957,0
2026-03-06 21:17:27.323733,1050435628
2026-03-06 21:17:27.368154,0
2026-03-06 21:17:27.42596,1050462669
2026-03-06 21:17:27.469858,0
2026-03-06 21:17:27.527788,1050435628
2026-03-06 21:17:27.571985,0
2026-03-06 21:17:27.629968,1050435628
2026-03-06 21:17:27.674132,0
2026-03-06 21:17:27.731881,1050408588
2026-03-06 21:17:27.776786,0
2026-03-06 21:17:27.834113,1050381548
2026-03-06 21:17:27.877864,0
2026-03-06 21:17:27.936372,1050435628
2026-03-06 21:17:27.980331,0
2026-03-06 21:17:28.03813,1050381548
2026-03-06 21:17:28.082004,0
2026-03-06 21:17:28.140466,1050435628
2026-03-06 21:17:28.183767,0
2026-03-06 21:17:28.242247,1050435628
2026-03-06 21:17:28.285866,0
2026-03-06 21:17:28.344298,1050462669
2026-03-06 21:17:28.387935,0
2026-03-06 21:17:28.445677,1050462669
2026-03-06 21:17:28.490038,0
2026-03-06 21:17:28.547872,1050354508
2026-03-06 21:17:28.592289,0
2026-03-06 21:17:28.650093,1050354508
2026-03-06 21:17:28.694139,0
2026-03-06 21:17:28.751493,1050354508
2026-03-06 21:17:28.795597,0
2026-03-06 21:17:28.854006,1050381548
2026-03-06 21:17:28.897835,0
2026-03-06 21:17:28.956141,1050381548
2026-03-06 21:17:28.999918,0
2026-03-06 21:17:29.057909,1050435628
2026-03-06 21:17:29.101924,0
2026-03-06 21:17:29.159664,1050489709
2026-03-06 21:17:29.204253,0
2026-03-06 21:17:29.261842,1050435628
2026-03-06 21:17:29.305767,0
2026-03-06 21:17:29.364064,1050435628
2026-03-06 21:17:29.408208,0
2026-03-06 21:17:29.466141,1050354508
2026-03-06 21:17:29.509694,0
2026-03-06 21:17:29.56865,1050381548
2026-03-06 21:17:29.612045,0
2026-03-06 21:17:29.669676,1050408588
2026-03-06 21:17:29.714102,0
2026-03-06 21:17:29.77196,1050408588
2026-03-06 21:17:29.816031,0
2026-03-06 21:17:29.874313,1050435628
2026-03-06 21:17:29.918069,0
2026-03-06 21:17:29.975792,1050543789
2026-03-06 21:17:30.019783,0
2026-03-06 21:17:30.078134,1050435628
2026-03-06 21:17:30.121857,0
2026-03-06 21:17:30.180207,1050408588
2026-03-06 21:17:30.224247,0
2026-03-06 21:17:30.281713,1050381548
2026-03-06 21:17:30.326061,0
2026-03-06 21:17:30.38376,1050408588
2026-03-06 21:17:30.42778,0
2026-03-06 21:17:30.485837,1050381548
2026-03-06 21:17:30.529906,0
2026-03-06 21:17:30.588077,1050381548
2026-03-06 21:17:30.632243,0
2026-03-06 21:17:30.689822,1052869246
2026-03-06 21:17:30.734156,0
2026-03-06 21:17:30.792032,1050760111
2026-03-06 21:17:30.835859,0
2026-03-06 21:17:30.893823,1052977407
2026-03-06 21:17:30.937734,0
2026-03-06 21:17:30.995878,1050760111
2026-03-06 21:17:31.040089,0
2026-03-06 21:17:31.098272,1050489709
2026-03-06 21:17:31.141984,0
2026-03-06 21:17:31.200877,1050489709
2026-03-06 21:17:31.243817,0
2026-03-06 21:17:31.301887,1050408588
2026-03-06 21:17:31.345955,0
2026-03-06 21:17:31.40382,1050381548
2026-03-06 21:17:31.44781,0
2026-03-06 21:17:31.506108,1050381548
2026-03-06 21:17:31.549863,0
2026-03-06 21:17:31.607798,1050435628
2026-03-06 21:17:31.651879,0
2026-03-06 21:17:31.710252,1050489709
2026-03-06 21:17:31.75386,0
2026-03-06 21:17:31.811902,1050435628
2026-03-06 21:17:31.855836,0
2026-03-06 21:17:31.913751,1050435628
2026-03-06 21:17:31.957961,0
2026-03-06 21:17:32.015979,1050381548
2026-03-06 21:17:32.059767,0
2026-03-06 21:17:32.118049,1050381548
2026-03-06 21:17:32.161918,0
2026-03-06 21:17:32.22024,1050381548
2026-03-06 21:17:32.263781,0
2026-03-06 21:17:32.321785,1050435628
2026-03-06 21:17:32.365943,0
2026-03-06 21:17:32.424249,1050408588
2026-03-06 21:17:32.467512,0
2026-03-06 21:17:32.525777,1050489709
2026-03-06 21:17:32.570176,0
2026-03-06 21:17:32.627867,1050462669
2026-03-06 21:17:32.672105,0
2026-03-06 21:17:32.73018,1050489709
2026-03-06 21:17:32.774058,0
2026-03-06 21:17:32.832067,1050408588
2026-03-06 21:17:32.876067,0
2026-03-06 21:17:32.934047,1050381548
2026-03-06 21:17:32.978131,0
2026-03-06 21:17:33.035955,1050381548
2026-03-06 21:17:33.080036,0
2026-03-06 21:17:33.138245,1050435628
2026-03-06 21:17:33.182208,0
2026-03-06 21:17:33.24047,1050435628
2026-03-06 21:17:33.283775,0
2026-03-06 21:17:33.341804,1050435628
2026-03-06 21:17:33.386099,0
2026-03-06 21:17:33.444289,1050462669
2026-03-06 21:17:33.48788,0
2026-03-06 21:17:33.546195,1050760111
2026-03-06 21:17:33.589816,0
2026-03-06 21:17:33.647991,1050489709
2026-03-06 21:17:33.691851,0
2026-03-06 21:17:33.749722,1050435628
2026-03-06 21:17:33.793851,0
2026-03-06 21:17:33.852133,1050760111
2026-03-06 21:17:33.897262,0
2026-03-06 21:17:33.954142,1050706030
2026-03-06 21:17:33.998204,0
2026-03-06 21:17:34.056016,1050733071
2026-03-06 21:17:34.100194,0
2026-03-06 21:17:34.158022,1050841231
2026-03-06 21:17:34.202431,0
2026-03-06 21:17:34.259819,1050489709
2026-03-06 21:17:34.303904,0
2026-03-06 21:17:34.362379,1050462669
2026-03-06 21:17:34.406345,0
2026-03-06 21:17:34.463933,1050435628
2026-03-06 21:17:34.50783,0
2026-03-06 21:17:34.565927,1050408588
2026-03-06 21:17:34.609905,0
2026-03-06 21:17:34.668137,1050381548
2026-03-06 21:17:34.712268,0
2026-03-06 21:17:34.77003,1050354508
2026-03-06 21:17:34.814077,0
2026-03-06 21:17:34.871846,1050381548
2026-03-06 21:17:34.916014,0
2026-03-06 21:17:34.973973,1050435628
2026-03-06 21:17:35.017984,0
2026-03-06 21:17:35.075874,1050435628
2026-03-06 21:17:35.119918,0
2026-03-06 21:17:35.178245,1050435628
2026-03-06 21:17:35.221923,0
2026-03-06 21:17:35.280213,1050489709
2026-03-06 21:17:35.324088,0
2026-03-06 21:17:35.381809,1050435628
2026-03-06 21:17:35.426147,0
2026-03-06 21:17:35.484132,1050435628
2026-03-06 21:17:35.528113,0
2026-03-06 21:17:35.585997,1050381548
2026-03-06 21:17:35.62975,0
2026-03-06 21:17:35.688054,1050435628
2026-03-06 21:17:35.731889,0
2026-03-06 21:17:35.790298,1050462669
2026-03-06 21:17:35.834196,0
2026-03-06 21:17:35.891944,1050489709
2026-03-06 21:17:35.935922,0
2026-03-06 21:17:35.994267,1050462669
2026-03-06 21:17:36.03826,0
2026-03-06 21:17:36.095794,1052896287
2026-03-06 21:17:36.139928,0
2026-03-06 21:17:36.197908,1050841231
2026-03-06 21:17:36.242271,0
2026-03-06 21:17:36.29999,1052923327
2026-03-06 21:17:36.3441,0
2026-03-06 21:17:36.402287,1050760111
2026-03-06 21:17:36.445923,0
2026-03-06 21:17:36.504235,1050489709
2026-03-06 21:17:36.54782,0
2026-03-06 21:17:36.605891,1050435628
2026-03-06 21:17:36.6499,0
2026-03-06 21:17:36.708296,1050489709
2026-03-06 21:17:36.751753,0
2026-03-06 21:17:36.810225,1050489709
2026-03-06 21:17:36.853771,0
2026-03-06 21:17:36.912495,1050516749
2026-03-06 21:17:36.955969,0
2026-03-06 21:17:37.014118,1050462669
2026-03-06 21:17:37.0579,0
2026-03-06 21:17:37.115871,1050408588
2026-03-06 21:17:37.159994,0
2026-03-06 21:17:37.218197,1050381548
2026-03-06 21:17:37.262248,0
2026-03-06 21:17:37.320203,1050435628
2026-03-06 21:17:37.364024,0
2026-03-06 21:17:37.423831,1050381548
2026-03-06 21:17:37.466118,0
2026-03-06 21:17:37.523808,1050381548
2026-03-06 21:17:37.567709,0
2026-03-06 21:17:37.625888,1050489709
2026-03-06 21:17:37.670202,0
2026-03-06 21:17:37.727995,1050516749
2026-03-06 21:17:37.771667,0
2026-03-06 21:17:37.830264,1050489709
2026-03-06 21:17:37.873793,0
2026-03-06 21:17:37.932365,1050435628
2026-03-06 21:17:37.975713,0
2026-03-06 21:17:38.033968,1050381548
2026-03-06 21:17:38.078033,0
2026-03-06 21:17:38.136388,1050408588
2026-03-06 21:17:38.179815,0
2026-03-06 21:17:38.238059,1050381548
2026-03-06 21:17:38.282142,0
2026-03-06 21:17:38.340309,1050435628
2026-03-06 21:17:38.384167,0
2026-03-06 21:17:38.44205,1050462669
2026-03-06 21:17:38.486353,0
2026-03-06 21:17:38.544466,1050435628
2026-03-06 21:17:38.588321,0
2026-03-06 21:17:38.64612,1050462669
2026-03-06 21:17:38.690266,0
2026-03-06 21:17:38.748182,1050381548
2026-03-06 21:17:38.792276,0
2026-03-06 21:17:38.849882,1050354508
2026-03-06 21:17:38.894054,0
2026-03-06 21:17:38.951878,1050381548
2026-03-06 21:17:38.995808,0
2026-03-06 21:17:39.053978,1050327468
2026-03-06 21:17:39.097925,0
2026-03-06 21:17:39.156324,1050381548
2026-03-06 21:17:39.199877,0
2026-03-06 21:17:39.259374,1050435628
2026-03-06 21:17:39.302444,0
2026-03-06 21:17:39.360032,1050462669
2026-03-06 21:17:39.403882,0
2026-03-06 21:17:39.461765,1050489709
2026-03-06 21:17:39.506067,0
2026-03-06 21:17:39.564468,1050489709
2026-03-06 21:17:39.608058,0
2026-03-06 21:17:39.66613,1050435628
2026-03-06 21:17:39.710169,0
2026-03-06 21:17:39.768094,1050408588
2026-03-06 21:17:39.812045,0
2026-03-06 21:17:39.870284,1050408588
2026-03-06 21:17:39.914192,0
2026-03-06 21:17:39.971936,1050435628
2026-03-06 21:17:40.015934,0
2026-03-06 21:17:40.074329,1050489709
2026-03-06 21:17:40.11851,0
2026-03-06 21:17:40.176672,1050489709
2026-03-06 21:17:40.219775,0
2026-03-06 21:17:40.277929,1050489709
2026-03-06 21:17:40.32203,0
2026-03-06 21:17:40.380722,1050435628
2026-03-06 21:17:40.424254,0
2026-03-06 21:17:40.48194,1050408588
2026-03-06 21:17:40.526279,0
2026-03-06 21:17:40.5844,1050543789
2026-03-06 21:17:40.628191,0
2026-03-06 21:17:40.686007,1050489709
2026-03-06 21:17:40.730313,0
2026-03-06 21:17:40.788123,1050246347
2026-03-06 21:17:40.832041,0
2026-03-06 21:17:40.88983,1050273387
2026-03-06 21:17:40.93438,0
2026-03-06 21:17:40.99181,1050300427
2026-03-06 21:17:41.035976,0
2026-03-06 21:17:41.09419,1050246347
2026-03-06 21:17:41.138242,0
2026-03-06 21:17:41.196246,1050273387
2026-03-06 21:17:41.24011,0
2026-03-06 21:17:41.298595,1050219307
2026-03-06 21:17:41.342109,0
2026-03-06 21:17:41.399829,1050111146
2026-03-06 21:17:41.443857,0
2026-03-06 21:17:41.502105,1052166201
2026-03-06 21:17:41.545865,0
2026-03-06 21:17:41.604115,1050381548
2026-03-06 21:17:41.647637,0
2026-03-06 21:17:41.706374,1052409563
2026-03-06 21:17:41.750277,0
2026-03-06 21:17:41.808242,1050489709
2026-03-06 21:17:41.851886,0
2026-03-06 21:17:41.910275,1050354508
2026-03-06 21:17:41.953834,0
2026-03-06 21:17:42.012201,1050300427
2026-03-06 21:17:42.056253,0
2026-03-06 21:17:42.114243,1050246347
2026-03-06 21:17:42.158224,0
2026-03-06 21:17:42.216071,1050192267
2026-03-06 21:17:42.259973,0
2026-03-06 21:17:42.317814,1050111146
2026-03-06 21:17:42.361889,0
2026-03-06 21:17:42.420261,1050111146
2026-03-06 21:17:42.463962,0
2026-03-06 21:17:42.52215,1050138186
2026-03-06 21:17:42.565879,0
2026-03-06 21:17:42.624303,1050246347
2026-03-06 21:17:42.667822,0
2026-03-06 21:17:42.725782,1050273387
2026-03-06 21:17:42.770328,0
2026-03-06 21:17:42.82798,1050246347
2026-03-06 21:17:42.87208,0
2026-03-06 21:17:42.930069,1050246347
2026-03-06 21:17:42.973893,0
2026-03-06 21:17:43.031956,1050111146
2026-03-06 21:17:43.076143,0
2026-03-06 21:17:43.134075,1050057066
2026-03-06 21:17:43.178282,0
2026-03-06 21:17:43.236744,1050084106
2026-03-06 21:17:43.280027,0
2026-03-06 21:17:43.337959,1050219307
2026-03-06 21:17:43.382142,0
2026-03-06 21:17:43.439844,1050273387
2026-03-06 21:17:43.48424,0
2026-03-06 21:17:43.542257,1050273387
2026-03-06 21:17:43.585886,0
2026-03-06 21:17:43.644432,1050246347
2026-03-06 21:17:43.688297,0
2026-03-06 21:17:43.745825,1050219307
2026-03-06 21:17:43.789982,0
2026-03-06 21:17:43.848187,1050273387
2026-03-06 21:17:43.892278,0
2026-03-06 21:17:43.950152,1050219307
2026-03-06 21:17:43.994112,0
2026-03-06 21:17:44.0519,1050327468
2026-03-06 21:17:44.095828,0
2026-03-06 21:17:44.154095,1050192267
2026-03-06 21:17:44.198709,0
2026-03-06 21:17:44.255929,1050219307
2026-03-06 21:17:44.299581,0
2026-03-06 21:17:44.358267,1050246347
2026-03-06 21:17:44.401683,0
2026-03-06 21:17:44.460341,1050300427
2026-03-06 21:17:44.504123,0
2026-03-06 21:17:44.562575,1050246347
2026-03-06 21:17:44.605894,0
2026-03-06 21:17:44.664238,1050219307
2026-03-06 21:17:44.707824,0
2026-03-06 21:17:44.765953,1050111146
2026-03-06 21:17:44.810146,0
2026-03-06 21:17:44.867968,1050111146
2026-03-06 21:17:44.91184,0
2026-03-06 21:17:44.970039,1050111146
2026-03-06 21:17:45.013859,0
2026-03-06 21:17:45.072037,1050219307
2026-03-06 21:17:45.116349,0
2026-03-06 21:17:45.174256,1050273387
2026-03-06 21:17:45.218053,0
2026-03-06 21:17:45.276336,1050300427
2026-03-06 21:17:45.319932,0
2026-03-06 21:17:45.378006,1050219307
2026-03-06 21:17:45.422167,0
2026-03-06 21:17:45.479937,1050246347
2026-03-06 21:17:45.523992,0
2026-03-06 21:17:45.59044,1050192267
2026-03-06 21:17:45.626477,0
2026-03-06 21:17:45.684026,1050111146
2026-03-06 21:17:45.728169,0
2026-03-06 21:17:45.786267,1050192267
2026-03-06 21:17:45.83013,0
2026-03-06 21:17:45.887981,1050219307
2026-03-06 21:17:45.932118,0
2026-03-06 21:17:45.989961,1050246347
2026-03-06 21:17:46.03422,0
2026-03-06 21:17:46.092152,1050273387
2026-03-06 21:17:46.136077,0
2026-03-06 21:17:46.194483,1050273387
2026-03-06 21:17:46.238433,0
2026-03-06 21:17:46.295986,1050273387
2026-03-06 21:17:46.339995,0
2026-03-06 21:17:46.398046,1050138186
2026-03-06 21:17:46.441899,0
2026-03-06 21:17:46.501618,1050111146
2026-03-06 21:17:46.544245,0
2026-03-06 21:17:46.602048,1050111146
2026-03-06 21:17:46.645721,0
2026-03-06 21:17:46.704572,1050219307
2026-03-06 21:17:46.747931,0
2026-03-06 21:17:46.806332,1050246347
2026-03-06 21:17:46.849694,0
2026-03-06 21:17:46.908315,1052139161
2026-03-06 21:17:46.952299,0
2026-03-06 21:17:47.010315,1050543789
2026-03-06 21:17:47.053801,0
2026-03-06 21:17:47.111985,1052220282
2026-03-06 21:17:47.156209,0
2026-03-06 21:17:47.214684,1050706030
2026-03-06 21:17:47.258297,0
2026-03-06 21:17:47.316042,1050273387
2026-03-06 21:17:47.359952,0
2026-03-06 21:17:47.41818,1050246347
2026-03-06 21:17:47.462375,0
2026-03-06 21:17:47.520223,1050246347
2026-03-06 21:17:47.564559,0
2026-03-06 21:17:47.622082,1050246347
2026-03-06 21:17:47.666273,0
2026-03-06 21:17:47.724473,1050273387
2026-03-06 21:17:47.768483,0
2026-03-06 21:17:47.826266,1050300427
2026-03-06 21:17:47.870142,0
2026-03-06 21:17:47.927992,1050273387
2026-03-06 21:17:47.97214,0
2026-03-06 21:17:48.030432,1050246347
2026-03-06 21:17:48.074172,0
2026-03-06 21:17:48.132325,1050219307
2026-03-06 21:17:48.176031,0
2026-03-06 21:17:48.234055,1050192267
2026-03-06 21:17:48.277729,0
2026-03-06 21:17:48.33637,1050246347
2026-03-06 21:17:48.379981,0
2026-03-06 21:17:48.438678,1050246347
2026-03-06 21:17:48.482103,0
2026-03-06 21:17:48.540196,1050273387
2026-03-06 21:17:48.58379,0
2026-03-06 21:17:48.642618,1050273387
2026-03-06 21:17:48.686228,0
2026-03-06 21:17:48.744689,1050273387
2026-03-06 21:17:48.78827,0
2026-03-06 21:17:48.846114,1050219307
2026-03-06 21:17:48.890358,0
2026-03-06 21:17:48.948271,1050219307
2026-03-06 21:17:48.992501,0
2026-03-06 21:17:49.049856,1050219307
2026-03-06 21:17:49.094005,0
2026-03-06 21:17:49.151925,1050219307
2026-03-06 21:17:49.196289,0
2026-03-06 21:17:49.254874,1050219307
2026-03-06 21:17:49.298058,0
2026-03-06 21:17:49.356606,1050273387
2026-03-06 21:17:49.400238,0
2026-03-06 21:17:49.458215,1050300427
2026-03-06 21:17:49.502174,0
2026-03-06 21:17:49.55999,1050246347
2026-03-06 21:17:49.60451,0
2026-03-06 21:17:49.66231,1050273387
2026-03-06 21:17:49.706379,0
2026-03-06 21:17:49.76421,1050273387
2026-03-06 21:17:49.808685,0
2026-03-06 21:17:49.866615,1050219307
2026-03-06 21:17:49.910096,0
2026-03-06 21:17:49.968027,1050219307
2026-03-06 21:17:50.012673,0
2026-03-06 21:17:50.070796,1050219307
2026-03-06 21:17:50.114057,0
2026-03-06 21:17:50.172761,1050273387
2026-03-06 21:17:50.216414,0
2026-03-06 21:17:50.274473,1050327468
2026-03-06 21:17:50.318064,0
2026-03-06 21:17:50.376311,1050273387
2026-03-06 21:17:50.419689,0
2026-03-06 21:17:50.478686,1050300427
2026-03-06 21:17:50.521849,0
2026-03-06 21:17:50.580156,1050273387
2026-03-06 21:17:50.623969,0
2026-03-06 21:17:50.682082,1050219307
2026-03-06 21:17:50.726462,0
2026-03-06 21:17:50.784116,1050219307
2026-03-06 21:17:50.829426,0
2026-03-06 21:17:50.88605,1050219307
2026-03-06 21:17:50.930307,0
2026-03-06 21:17:50.988328,1050273387
2026-03-06 21:17:51.033392,0
2026-03-06 21:17:51.090474,1050300427
2026-03-06 21:17:51.133897,0
2026-03-06 21:17:51.192279,1050327468
2026-03-06 21:17:51.236312,0
2026-03-06 21:17:51.294474,1050273387
2026-03-06 21:17:51.338166,0
2026-03-06 21:17:51.395992,1050246347
2026-03-06 21:17:51.440034,0
2026-03-06 21:17:51.498095,1050246347
2026-03-06 21:17:51.541866,0
2026-03-06 21:17:51.600291,1050219307
2026-03-06 21:17:51.644365,0
2026-03-06 21:17:51.702833,1050219307
2026-03-06 21:17:51.746195,0
2026-03-06 21:17:51.804273,1050246347
2026-03-06 21:17:51.848219,0
2026-03-06 21:17:51.905982,1050327468
2026-03-06 21:17:51.949991,0
2026-03-06 21:17:52.008313,1050327468
2026-03-06 21:17:52.052253,0
2026-03-06 21:17:52.110418,1050327468
2026-03-06 21:17:52.154258,0
2026-03-06 21:17:52.212105,1050300427
2026-03-06 21:17:52.255917,0
2026-03-06 21:17:52.314437,1052003960
2026-03-06 21:17:52.357849,0
2026-03-06 21:17:52.416127,1050516749
2026-03-06 21:17:52.460429,0
2026-03-06 21:17:52.51834,1052112121
2026-03-06 21:17:52.562116,0
2026-03-06 21:17:52.620273,1050787151
2026-03-06 21:17:52.663864,0
2026-03-06 21:17:52.722509,1050381548
2026-03-06 21:17:52.76652,0
2026-03-06 21:17:52.824511,1050381548
2026-03-06 21:17:52.868033,0
2026-03-06 21:17:52.926202,1050327468
2026-03-06 21:17:52.970142,0
2026-03-06 21:17:53.02824,1050327468
2026-03-06 21:17:53.071849,0
2026-03-06 21:17:53.129882,1050327468
2026-03-06 21:17:53.173603,0
2026-03-06 21:17:53.232134,1050273387
2026-03-06 21:17:53.275856,0
2026-03-06 21:17:53.333936,1050219307
2026-03-06 21:17:53.378219,0
2026-03-06 21:17:53.435976,1050300427
2026-03-06 21:17:53.480326,0
2026-03-06 21:17:53.538038,1050273387
2026-03-06 21:17:53.581873,0
2026-03-06 21:17:53.640403,1050408588
2026-03-06 21:17:53.684209,0
2026-03-06 21:17:53.742094,1050381548
2026-03-06 21:17:53.785911,0
2026-03-06 21:17:53.844215,1050273387
2026-03-06 21:17:53.88807,0
2026-03-06 21:17:53.946393,1050327468
2026-03-06 21:17:53.990103,0
2026-03-06 21:17:54.048255,1050273387
2026-03-06 21:17:54.092257,0
2026-03-06 21:17:54.150205,1050219307
2026-03-06 21:17:54.193865,0
2026-03-06 21:17:54.25228,1050300427
2026-03-06 21:17:54.296149,0
2026-03-06 21:17:54.354248,1050327468
2026-03-06 21:17:54.397796,0
2026-03-06 21:17:54.456065,1050327468
2026-03-06 21:17:54.500342,0
2026-03-06 21:17:54.558242,1050354508
2026-03-06 21:17:54.602404,0
2026-03-06 21:17:54.659859,1050327468
2026-03-06 21:17:54.704302,0
2026-03-06 21:17:54.762027,1050300427
2026-03-06 21:17:54.806373,0
2026-03-06 21:17:54.864348,1050273387
2026-03-06 21:17:54.907771,0
2026-03-06 21:17:54.966191,1050273387
2026-03-06 21:17:55.010021,0
2026-03-06 21:17:55.067981,1050462669
2026-03-06 21:17:55.112169,0
2026-03-06 21:17:55.169906,1050273387
2026-03-06 21:17:55.214127,0
2026-03-06 21:17:55.272179,1050327468
2026-03-06 21:17:55.316003,0
2026-03-06 21:17:55.374085,1050354508
2026-03-06 21:17:55.418248,0
2026-03-06 21:17:55.476046,1050354508
2026-03-06 21:17:55.520016,0
2026-03-06 21:17:55.578271,1050327468
2026-03-06 21:17:55.621949,0
2026-03-06 21:17:55.680237,1050300427
2026-03-06 21:17:55.724224,0
2026-03-06 21:17:55.782342,1050273387
2026-03-06 21:17:55.826574,0
2026-03-06 21:17:55.884271,1050273387
2026-03-06 21:17:55.928189,0
2026-03-06 21:17:55.985852,1050327468
2026-03-06 21:17:56.030196,0
2026-03-06 21:17:56.088215,1050354508
2026-03-06 21:17:56.131887,0
2026-03-06 21:17:56.19023,1050381548
2026-03-06 21:17:56.233691,0
2026-03-06 21:17:56.291924,1050381548
2026-03-06 21:17:56.336061,0
2026-03-06 21:17:56.394276,1050354508
2026-03-06 21:17:56.437919,0
2026-03-06 21:17:56.496374,1050300427
2026-03-06 21:17:56.540521,0
2026-03-06 21:17:56.597913,1050273387
2026-03-06 21:17:56.642213,0
2026-03-06 21:17:56.699825,1050300427
2026-03-06 21:17:56.743864,0
2026-03-06 21:17:56.802198,1050327468
2026-03-06 21:17:56.846082,0
2026-03-06 21:17:56.904086,1050327468
2026-03-06 21:17:56.947929,0
2026-03-06 21:17:57.006505,1050381548
2026-03-06 21:17:57.050395,0
2026-03-06 21:17:57.108653,1050354508
2026-03-06 21:17:57.1522,0
2026-03-06 21:17:57.210501,1050327468
2026-03-06 21:17:57.254497,0
2026-03-06 21:17:57.312748,1050300427
2026-03-06 21:17:57.355802,0
2026-03-06 21:17:57.414372,1050273387
2026-03-06 21:17:57.458343,0
2026-03-06 21:17:57.516526,1050273387
2026-03-06 21:17:57.560115,0
2026-03-06 21:17:57.618306,1050300427
2026-03-06 21:17:57.66198,0
2026-03-06 21:17:57.720236,1051787638
2026-03-06 21:17:57.764262,0
2026-03-06 21:17:57.822502,1050922352
2026-03-06 21:17:57.866004,0
2026-03-06 21:17:57.924589,1052003960
2026-03-06 21:17:57.967758,0
2026-03-06 21:17:58.026526,1051003473
2026-03-06 21:17:58.070204,0
2026-03-06 21:17:58.128293,1050543789
2026-03-06 21:17:58.172421,0
2026-03-06 21:17:58.230395,1050543789
2026-03-06 21:17:58.274094,0
2026-03-06 21:17:58.33202,1050543789
2026-03-06 21:17:58.376216,0
2026-03-06 21:17:58.43435,1050327468
2026-03-06 21:17:58.478118,0
2026-03-06 21:17:58.536081,1050354508
2026-03-06 21:17:58.580357,0
2026-03-06 21:17:58.638642,1050327468
2026-03-06 21:17:58.682447,0
2026-03-06 21:17:58.740495,1050435628
2026-03-06 21:17:58.784476,0
2026-03-06 21:17:58.842422,1050381548
2026-03-06 21:17:58.886186,0
2026-03-06 21:17:58.944082,1050381548
2026-03-06 21:17:58.988011,0
2026-03-06 21:17:59.046389,1050327468
