time,ACT.Fuel_Fill_Press.sample_ts_ms
2026-03-06 21:27:44.326915,11685764
2026-03-06 21:27:44.35895,11685837
2026-03-06 21:27:44.429241,11685866
2026-03-06 21:27:44.461575,11685939
2026-03-06 21:27:44.530661,11685968
2026-03-06 21:27:44.562284,11686040
2026-03-06 21:27:44.633382,11686070
2026-03-06 21:27:44.664047,11686142
2026-03-06 21:27:44.735128,11686172
2026-03-06 21:27:44.766232,11686244
2026-03-06 21:27:44.837193,11686274
2026-03-06 21:27:44.868348,11686346
2026-03-06 21:27:44.939145,11686376
2026-03-06 21:27:44.970273,11686448
2026-03-06 21:27:45.041527,11686478
2026-03-06 21:27:45.072486,11686550
2026-03-06 21:27:45.143341,11686580
2026-03-06 21:27:45.174529,11686652
2026-03-06 21:27:45.245143,11686682
2026-03-06 21:27:45.27643,11686754
2026-03-06 21:27:45.34719,11686784
2026-03-06 21:27:45.377907,11686856
2026-03-06 21:27:45.448951,11686886
2026-03-06 21:27:45.480221,11686958
2026-03-06 21:27:45.551117,11686988
2026-03-06 21:27:45.582107,11687060
2026-03-06 21:27:45.653054,11687090
2026-03-06 21:27:45.684162,11687162
2026-03-06 21:27:45.754612,11687192
2026-03-06 21:27:45.786202,11687264
2026-03-06 21:27:45.85695,11687294
2026-03-06 21:27:45.888437,11687366
2026-03-06 21:27:45.959086,11687396
2026-03-06 21:27:45.989981,11687468
2026-03-06 21:27:46.061208,11687498
2026-03-06 21:27:46.091903,11687570
2026-03-06 21:27:46.16314,11687600
2026-03-06 21:27:46.194497,11687672
2026-03-06 21:27:46.264719,11687702
2026-03-06 21:27:46.296305,11687774
2026-03-06 21:27:46.367212,11687804
2026-03-06 21:27:46.398026,11687876
2026-03-06 21:27:46.46899,11687906
2026-03-06 21:27:46.500101,11687978
2026-03-06 21:27:46.570696,11688008
2026-03-06 21:27:46.602073,11688080
2026-03-06 21:27:46.673427,11688110
2026-03-06 21:27:46.704285,11688182
2026-03-06 21:27:46.775191,11688212
2026-03-06 21:27:46.806119,11688284
2026-03-06 21:27:46.877016,11688314
2026-03-06 21:27:46.908354,11688386
2026-03-06 21:27:46.978966,11688416
2026-03-06 21:27:47.010515,11688488
2026-03-06 21:27:47.081004,11688518
2026-03-06 21:27:47.112438,11688590
2026-03-06 21:27:47.183115,11688620
2026-03-06 21:27:47.214308,11688692
2026-03-06 21:27:47.284894,11688722
2026-03-06 21:27:47.316669,11688794
2026-03-06 21:27:47.386931,11688824
2026-03-06 21:27:47.418655,11688896
2026-03-06 21:27:47.488869,11688926
2026-03-06 21:27:47.520612,11688998
2026-03-06 21:27:47.591301,11689028
2026-03-06 21:27:47.621156,11689099
2026-03-06 21:27:47.693353,11689130
2026-03-06 21:27:47.723192,11689201
2026-03-06 21:27:47.795154,11689232
2026-03-06 21:27:47.825611,11689303
2026-03-06 21:27:47.897204,11689334
2026-03-06 21:27:47.927373,11689405
2026-03-06 21:27:47.999106,11689436
2026-03-06 21:27:48.029362,11689507
2026-03-06 21:27:48.10085,11689538
2026-03-06 21:27:48.130726,11689609
2026-03-06 21:27:48.203273,11689640
2026-03-06 21:27:48.232983,11689711
2026-03-06 21:27:48.305299,11689742
2026-03-06 21:27:48.335025,11689813
2026-03-06 21:27:48.407521,11689844
2026-03-06 21:27:48.437147,11689915
2026-03-06 21:27:48.508945,11689946
2026-03-06 21:27:48.538979,11690017
2026-03-06 21:27:48.611309,11690048
2026-03-06 21:27:48.641422,11690119
2026-03-06 21:27:48.713022,11690150
2026-03-06 21:27:48.743059,11690221
2026-03-06 21:27:48.815145,11690252
2026-03-06 21:27:48.845671,11690323
2026-03-06 21:27:48.917101,11690354
2026-03-06 21:27:48.946958,11690425
2026-03-06 21:27:49.018995,11690456
2026-03-06 21:27:49.049502,11690527
2026-03-06 21:27:49.121125,11690558
2026-03-06 21:27:49.151235,11690629
2026-03-06 21:27:49.222992,11690660
2026-03-06 21:27:49.253005,11690731
2026-03-06 21:27:49.325193,11690762
2026-03-06 21:27:49.35533,11690833
2026-03-06 21:27:49.426987,11690864
2026-03-06 21:27:49.457023,11690935
2026-03-06 21:27:49.529227,11690966
2026-03-06 21:27:49.559452,11691037
2026-03-06 21:27:49.631182,11691068
2026-03-06 21:27:49.660873,11691139
2026-03-06 21:27:49.73338,11691170
2026-03-06 21:27:49.763138,11691241
2026-03-06 21:27:49.835243,11691272
2026-03-06 21:27:49.865416,11691343
2026-03-06 21:27:49.937392,11691374
2026-03-06 21:27:49.967433,11691445
2026-03-06 21:27:50.039167,11691476
2026-03-06 21:27:50.068909,11691547
2026-03-06 21:27:50.140847,11691578
2026-03-06 21:27:50.171372,11691649
2026-03-06 21:27:50.243212,11691680
2026-03-06 21:27:50.273463,11691751
2026-03-06 21:27:50.345103,11691782
2026-03-06 21:27:50.375601,11691853
2026-03-06 21:27:50.446981,11691884
2026-03-06 21:27:50.477039,11691955
2026-03-06 21:27:50.549222,11691986
2026-03-06 21:27:50.579202,11692057
2026-03-06 21:27:50.65084,11692088
2026-03-06 21:27:50.681269,11692159
2026-03-06 21:27:50.752862,11692190
2026-03-06 21:27:50.783434,11692261
2026-03-06 21:27:50.855092,11692292
2026-03-06 21:27:50.88538,11692363
2026-03-06 21:27:50.957006,11692394
2026-03-06 21:27:50.986991,11692465
2026-03-06 21:27:51.058885,11692496
2026-03-06 21:27:51.089536,11692567
2026-03-06 21:27:51.16097,11692598
2026-03-06 21:27:51.191061,11692669
2026-03-06 21:27:51.263063,11692700
2026-03-06 21:27:51.293369,11692771
2026-03-06 21:27:51.364738,11692802
2026-03-06 21:27:51.3942,11692872
2026-03-06 21:27:51.46687,11692904
2026-03-06 21:27:51.496012,11692974
2026-03-06 21:27:51.568796,11693006
2026-03-06 21:27:51.598128,11693076
2026-03-06 21:27:51.671604,11693108
2026-03-06 21:27:51.700029,11693178
2026-03-06 21:27:51.772808,11693210
2026-03-06 21:27:51.80236,11693280
2026-03-06 21:27:51.874949,11693312
2026-03-06 21:27:51.904233,11693382
2026-03-06 21:27:51.977144,11693414
2026-03-06 21:27:52.006212,11693484
2026-03-06 21:27:52.07935,11693516
2026-03-06 21:27:52.108155,11693586
2026-03-06 21:27:52.181113,11693618
2026-03-06 21:27:52.21023,11693688
2026-03-06 21:27:52.282813,11693720
2026-03-06 21:27:52.311873,11693790
2026-03-06 21:27:52.385384,11693822
2026-03-06 21:27:52.414107,11693892
2026-03-06 21:27:52.487052,11693924
2026-03-06 21:27:52.516052,11693994
2026-03-06 21:27:52.58876,11694026
2026-03-06 21:27:52.618619,11694096
2026-03-06 21:27:52.691228,11694128
2026-03-06 21:27:52.719854,11694198
2026-03-06 21:27:52.792897,11694230
2026-03-06 21:27:52.821963,11694300
2026-03-06 21:27:52.894828,11694332
2026-03-06 21:27:52.923911,11694402
2026-03-06 21:27:52.997314,11694434
2026-03-06 21:27:53.026257,11694504
2026-03-06 21:27:53.098863,11694536
2026-03-06 21:27:53.128289,11694606
2026-03-06 21:27:53.20093,11694638
2026-03-06 21:27:53.230097,11694708
2026-03-06 21:27:53.303327,11694740
2026-03-06 21:27:53.332258,11694810
2026-03-06 21:27:53.405153,11694842
2026-03-06 21:27:53.434499,11694912
2026-03-06 21:27:53.507194,11694944
2026-03-06 21:27:53.536379,11695014
2026-03-06 21:27:53.608785,11695046
2026-03-06 21:27:53.638247,11695116
2026-03-06 21:27:53.710949,11695148
2026-03-06 21:27:53.740015,11695218
2026-03-06 21:27:53.81307,11695250
2026-03-06 21:27:53.84197,11695320
2026-03-06 21:27:53.915308,11695352
2026-03-06 21:27:53.944055,11695422
2026-03-06 21:27:54.017287,11695454
2026-03-06 21:27:54.045849,11695524
2026-03-06 21:27:54.119118,11695556
2026-03-06 21:27:54.14815,11695626
2026-03-06 21:27:54.221049,11695658
2026-03-06 21:27:54.250238,11695728
2026-03-06 21:27:54.323007,11695760
2026-03-06 21:27:54.352329,11695830
2026-03-06 21:27:54.42476,11695862
2026-03-06 21:27:54.453226,11695931
2026-03-06 21:27:54.527111,11695964
2026-03-06 21:27:54.555131,11696033
2026-03-06 21:27:54.628883,11696066
2026-03-06 21:27:54.657415,11696135
2026-03-06 21:27:54.731108,11696168
2026-03-06 21:27:54.759271,11696237
2026-03-06 21:27:54.833055,11696270
2026-03-06 21:27:54.861253,11696339
2026-03-06 21:27:54.935188,11696372
2026-03-06 21:27:54.962863,11696441
2026-03-06 21:27:55.036687,11696474
2026-03-06 21:27:55.065068,11696543
2026-03-06 21:27:55.138729,11696576
2026-03-06 21:27:55.167202,11696645
2026-03-06 21:27:55.240932,11696678
2026-03-06 21:27:55.269103,11696747
2026-03-06 21:27:55.34289,11696780
2026-03-06 21:27:55.370874,11696849
2026-03-06 21:27:55.44521,11696882
2026-03-06 21:27:55.473304,11696951
2026-03-06 21:27:55.546994,11696984
2026-03-06 21:27:55.574816,11697053
2026-03-06 21:27:55.649292,11697086
2026-03-06 21:27:55.677226,11697155
2026-03-06 21:27:55.751023,11697188
2026-03-06 21:27:55.778855,11697257
2026-03-06 21:27:55.853461,11697290
2026-03-06 21:27:55.881132,11697359
2026-03-06 21:27:55.954912,11697392
2026-03-06 21:27:55.983169,11697461
2026-03-06 21:27:56.057148,11697494
2026-03-06 21:27:56.085214,11697563
2026-03-06 21:27:56.159389,11697596
2026-03-06 21:27:56.187356,11697665
2026-03-06 21:27:56.261242,11697698
2026-03-06 21:27:56.289023,11697767
2026-03-06 21:27:56.363145,11697800
2026-03-06 21:27:56.391173,11697869
2026-03-06 21:27:56.464927,11697902
2026-03-06 21:27:56.493728,11697971
2026-03-06 21:27:56.567267,11698004
2026-03-06 21:27:56.595601,11698073
2026-03-06 21:27:56.669285,11698106
2026-03-06 21:27:56.697456,11698175
2026-03-06 21:27:56.771047,11698208
2026-03-06 21:27:56.799435,11698277
2026-03-06 21:27:56.87308,11698310
2026-03-06 21:27:56.900995,11698379
2026-03-06 21:27:56.975123,11698412
2026-03-06 21:27:57.003488,11698481
2026-03-06 21:27:57.076802,11698514
2026-03-06 21:27:57.105284,11698583
2026-03-06 21:27:57.178898,11698616
2026-03-06 21:27:57.207113,11698685
2026-03-06 21:27:57.281177,11698718
2026-03-06 21:27:57.309594,11698787
2026-03-06 21:27:57.383194,11698820
2026-03-06 21:27:57.410886,11698889
2026-03-06 21:27:57.485264,11698922
2026-03-06 21:27:57.513477,11698991
2026-03-06 21:27:57.586755,11699024
2026-03-06 21:27:57.615358,11699093
2026-03-06 21:27:57.68878,11699126
2026-03-06 21:27:57.717298,11699195
2026-03-06 21:27:57.791133,11699228
2026-03-06 21:27:57.819077,11699297
2026-03-06 21:27:57.893211,11699330
2026-03-06 21:27:57.921113,11699399
2026-03-06 21:27:57.995081,11699432
2026-03-06 21:27:58.022922,11699501
2026-03-06 21:27:58.096804,11699534
2026-03-06 21:27:58.125098,11699603
2026-03-06 21:27:58.19936,11699636
2026-03-06 21:27:58.227364,11699705
2026-03-06 21:27:58.300792,11699738
2026-03-06 21:27:58.329027,11699807
2026-03-06 21:27:58.403107,11699840
2026-03-06 21:27:58.431152,11699909
2026-03-06 21:27:58.505249,11699942
2026-03-06 21:27:58.533114,11700011
2026-03-06 21:27:58.607141,11700044
2026-03-06 21:27:58.635321,11700113
2026-03-06 21:27:58.709138,11700146
2026-03-06 21:27:58.737122,11700215
2026-03-06 21:27:58.811207,11700248
2026-03-06 21:27:58.839448,11700317
2026-03-06 21:27:58.912938,11700350
2026-03-06 21:27:58.941,11700419
2026-03-06 21:27:59.015258,11700452
2026-03-06 21:27:59.043648,11700521
2026-03-06 21:27:59.116761,11700554
2026-03-06 21:27:59.145232,11700623
2026-03-06 21:27:59.219007,11700656
2026-03-06 21:27:59.247399,11700725
2026-03-06 21:27:59.320843,11700758
2026-03-06 21:27:59.349461,11700827
2026-03-06 21:27:59.423448,11700860
2026-03-06 21:27:59.451341,11700929
2026-03-06 21:27:59.525304,11700962
2026-03-06 21:27:59.553025,11701031
2026-03-06 21:27:59.627565,11701064
2026-03-06 21:27:59.655358,11701133
2026-03-06 21:27:59.729225,11701166
2026-03-06 21:27:59.757166,11701235
2026-03-06 21:27:59.83121,11701268
2026-03-06 21:27:59.859149,11701337
2026-03-06 21:27:59.933214,11701370
2026-03-06 21:27:59.961694,11701439
2026-03-06 21:28:00.035466,11701472
2026-03-06 21:28:00.063134,11701541
2026-03-06 21:28:00.136883,11701574
2026-03-06 21:28:00.165485,11701643
2026-03-06 21:28:00.238815,11701676
2026-03-06 21:28:00.267512,11701745
2026-03-06 21:28:00.341042,11701778
2026-03-06 21:28:00.369235,11701847
2026-03-06 21:28:00.443189,11701880
2026-03-06 21:28:00.47114,11701949
2026-03-06 21:28:00.545078,11701982
2026-03-06 21:28:00.573317,11702051
2026-03-06 21:28:00.646919,11702084
2026-03-06 21:28:00.67553,11702153
2026-03-06 21:28:00.748815,11702186
2026-03-06 21:28:00.777197,11702255
2026-03-06 21:28:00.851064,11702288
2026-03-06 21:28:00.879451,11702357
2026-03-06 21:28:00.953022,11702390
2026-03-06 21:28:00.981269,11702459
2026-03-06 21:28:01.05502,11702492
2026-03-06 21:28:01.083556,11702561
2026-03-06 21:28:01.157574,11702594
2026-03-06 21:28:01.185217,11702663
2026-03-06 21:28:01.259284,11702696
2026-03-06 21:28:01.28722,11702765
2026-03-06 21:28:01.361557,11702798
2026-03-06 21:28:01.389497,11702867
2026-03-06 21:28:01.463273,11702900
2026-03-06 21:28:01.490979,11702969
2026-03-06 21:28:01.565334,11703002
2026-03-06 21:28:01.59337,11703071
2026-03-06 21:28:01.667094,11703104
2026-03-06 21:28:01.695379,11703173
2026-03-06 21:28:01.769009,11703206
2026-03-06 21:28:01.797021,11703275
2026-03-06 21:28:01.871402,11703308
2026-03-06 21:28:01.89901,11703377
2026-03-06 21:28:01.97344,11703410
2026-03-06 21:28:02.001467,11703479
2026-03-06 21:28:02.075093,11703512
2026-03-06 21:28:02.103298,11703581
2026-03-06 21:28:02.176883,11703614
2026-03-06 21:28:02.205027,11703683
2026-03-06 21:28:02.279403,11703716
2026-03-06 21:28:02.307412,11703785
2026-03-06 21:28:02.381485,11703818
2026-03-06 21:28:02.409268,11703887
2026-03-06 21:28:02.48346,11703920
2026-03-06 21:28:02.51141,11703989
2026-03-06 21:28:02.585043,11704022
2026-03-06 21:28:02.613117,11704091
2026-03-06 21:28:02.686863,11704124
2026-03-06 21:28:02.715301,11704193
2026-03-06 21:28:02.78902,11704226
2026-03-06 21:28:02.817086,11704295
2026-03-06 21:28:02.891323,11704328
2026-03-06 21:28:02.919182,11704397
2026-03-06 21:28:02.993511,11704430
2026-03-06 21:28:03.021053,11704499
2026-03-06 21:28:03.095172,11704532
2026-03-06 21:28:03.123166,11704601
2026-03-06 21:28:03.196887,11704634
2026-03-06 21:28:03.225672,11704703
2026-03-06 21:28:03.298922,11704736
2026-03-06 21:28:03.327422,11704805
2026-03-06 21:28:03.401087,11704838
2026-03-06 21:28:03.429371,11704907
2026-03-06 21:28:03.50271,11704940
2026-03-06 21:28:03.531319,11705009
2026-03-06 21:28:03.605119,11705042
2026-03-06 21:28:03.632586,11705110
2026-03-06 21:28:03.707217,11705144
2026-03-06 21:28:03.734408,11705212
2026-03-06 21:28:03.809457,11705246
2026-03-06 21:28:03.836037,11705314
2026-03-06 21:28:03.911079,11705348
2026-03-06 21:28:03.937984,11705416
2026-03-06 21:28:04.013002,11705450
2026-03-06 21:28:04.040067,11705518
2026-03-06 21:28:04.115211,11705552
2026-03-06 21:28:04.141974,11705620
2026-03-06 21:28:04.216931,11705654
2026-03-06 21:28:04.243905,11705722
2026-03-06 21:28:04.3191,11705756
2026-03-06 21:28:04.346473,11705824
2026-03-06 21:28:04.42136,11705858
2026-03-06 21:28:04.448219,11705926
2026-03-06 21:28:04.523276,11705960
2026-03-06 21:28:04.550155,11706028
2026-03-06 21:28:04.625294,11706062
2026-03-06 21:28:04.652601,11706130
2026-03-06 21:28:04.727065,11706164
2026-03-06 21:28:04.754113,11706232
2026-03-06 21:28:04.829364,11706266
2026-03-06 21:28:04.856419,11706334
2026-03-06 21:28:04.930984,11706368
2026-03-06 21:28:04.958177,11706436
2026-03-06 21:28:05.032743,11706470
2026-03-06 21:28:05.060482,11706538
2026-03-06 21:28:05.135238,11706572
2026-03-06 21:28:05.162365,11706640
2026-03-06 21:28:05.237085,11706674
2026-03-06 21:28:05.264193,11706742
2026-03-06 21:28:05.338931,11706776
2026-03-06 21:28:05.366093,11706844
2026-03-06 21:28:05.441462,11706878
2026-03-06 21:28:05.46719,11706945
2026-03-06 21:28:05.543014,11706980
2026-03-06 21:28:05.569046,11707047
2026-03-06 21:28:05.645086,11707082
2026-03-06 21:28:05.671476,11707149
2026-03-06 21:28:05.747287,11707184
2026-03-06 21:28:05.77304,11707251
2026-03-06 21:28:05.848973,11707286
2026-03-06 21:28:05.875093,11707353
2026-03-06 21:28:05.951148,11707388
2026-03-06 21:28:05.977378,11707455
2026-03-06 21:28:06.052739,11707490
2026-03-06 21:28:06.078965,11707557
2026-03-06 21:28:06.155059,11707592
2026-03-06 21:28:06.181427,11707659
2026-03-06 21:28:06.257026,11707694
2026-03-06 21:28:06.283523,11707761
2026-03-06 21:28:06.359408,11707796
2026-03-06 21:28:06.385391,11707863
2026-03-06 21:28:06.461398,11707898
2026-03-06 21:28:06.487213,11707965
2026-03-06 21:28:06.563058,11708000
2026-03-06 21:28:06.589499,11708067
2026-03-06 21:28:06.665531,11708102
2026-03-06 21:28:06.691283,11708169
2026-03-06 21:28:06.766961,11708204
2026-03-06 21:28:06.793577,11708271
2026-03-06 21:28:06.869485,11708306
2026-03-06 21:28:06.895375,11708373
2026-03-06 21:28:06.971363,11708408
2026-03-06 21:28:06.997421,11708475
2026-03-06 21:28:07.073243,11708510
2026-03-06 21:28:07.099537,11708577
2026-03-06 21:28:07.174991,11708612
2026-03-06 21:28:07.200974,11708679
2026-03-06 21:28:07.277003,11708714
2026-03-06 21:28:07.303349,11708781
2026-03-06 21:28:07.379338,11708816
2026-03-06 21:28:07.405169,11708883
2026-03-06 21:28:07.481232,11708918
2026-03-06 21:28:07.507049,11708985
2026-03-06 21:28:07.583574,11709020
2026-03-06 21:28:07.609065,11709087
2026-03-06 21:28:07.685001,11709122
2026-03-06 21:28:07.71122,11709189
2026-03-06 21:28:07.78703,11709224
2026-03-06 21:28:07.813128,11709291
2026-03-06 21:28:07.889027,11709326
2026-03-06 21:28:07.915217,11709393
2026-03-06 21:28:07.991512,11709428
2026-03-06 21:28:08.016867,11709495
2026-03-06 21:28:08.093468,11709530
2026-03-06 21:28:08.119579,11709597
2026-03-06 21:28:08.195456,11709632
2026-03-06 21:28:08.22132,11709699
2026-03-06 21:28:08.297063,11709734
2026-03-06 21:28:08.323295,11709801
2026-03-06 21:28:08.398834,11709836
2026-03-06 21:28:08.425283,11709903
2026-03-06 21:28:08.501294,11709938
2026-03-06 21:28:08.527234,11710005
2026-03-06 21:28:08.603055,11710040
2026-03-06 21:28:08.628879,11710107
2026-03-06 21:28:08.705443,11710142
2026-03-06 21:28:08.731092,11710209
2026-03-06 21:28:08.807456,11710244
2026-03-06 21:28:08.833314,11710311
2026-03-06 21:28:08.909392,11710346
2026-03-06 21:28:08.934918,11710413
2026-03-06 21:28:09.010991,11710448
2026-03-06 21:28:09.037213,11710515
2026-03-06 21:28:09.113563,11710550
2026-03-06 21:28:09.139056,11710617
2026-03-06 21:28:09.214972,11710652
2026-03-06 21:28:09.241386,11710719
2026-03-06 21:28:09.317155,11710754
2026-03-06 21:28:09.343151,11710821
2026-03-06 21:28:09.418874,11710856
2026-03-06 21:28:09.445093,11710923
2026-03-06 21:28:09.521191,11710958
2026-03-06 21:28:09.547019,11711025
2026-03-06 21:28:09.622846,11711060
2026-03-06 21:28:09.649243,11711127
2026-03-06 21:28:09.725256,11711162
2026-03-06 21:28:09.751363,11711229
2026-03-06 21:28:09.827018,11711264
2026-03-06 21:28:09.852961,11711331
2026-03-06 21:28:09.929035,11711366
2026-03-06 21:28:09.955181,11711433
2026-03-06 21:28:10.03126,11711468
2026-03-06 21:28:10.056984,11711535
2026-03-06 21:28:10.133199,11711570
2026-03-06 21:28:10.159196,11711637
2026-03-06 21:28:10.235269,11711672
2026-03-06 21:28:10.261645,11711739
2026-03-06 21:28:10.337071,11711774
2026-03-06 21:28:10.363008,11711841
2026-03-06 21:28:10.43895,11711876
2026-03-06 21:28:10.46501,11711943
2026-03-06 21:28:10.540752,11711978
2026-03-06 21:28:10.567426,11712045
2026-03-06 21:28:10.643,11712080
2026-03-06 21:28:10.66947,11712147
2026-03-06 21:28:10.745061,11712182
2026-03-06 21:28:10.771038,11712249
2026-03-06 21:28:10.847211,11712284
2026-03-06 21:28:10.873025,11712351
2026-03-06 21:28:10.94898,11712386
2026-03-06 21:28:10.975292,11712453
2026-03-06 21:28:11.051577,11712488
2026-03-06 21:28:11.077594,11712555
2026-03-06 21:28:11.153302,11712590
2026-03-06 21:28:11.179614,11712657
2026-03-06 21:28:11.254747,11712692
2026-03-06 21:28:11.281206,11712759
2026-03-06 21:28:11.356913,11712794
2026-03-06 21:28:11.383332,11712861
2026-03-06 21:28:11.45915,11712896
2026-03-06 21:28:11.485457,11712963
2026-03-06 21:28:11.561458,11712998
2026-03-06 21:28:11.5873,11713065
2026-03-06 21:28:11.663384,11713100
2026-03-06 21:28:11.688381,11713166
2026-03-06 21:28:11.76538,11713202
2026-03-06 21:28:11.790401,11713268
2026-03-06 21:28:11.866863,11713304
2026-03-06 21:28:11.892436,11713370
2026-03-06 21:28:11.968919,11713406
2026-03-06 21:28:11.99435,11713472
2026-03-06 21:28:12.071029,11713508
2026-03-06 21:28:12.09599,11713574
2026-03-06 21:28:12.17309,11713610
2026-03-06 21:28:12.198457,11713676
2026-03-06 21:28:12.276249,11713712
2026-03-06 21:28:12.300658,11713778
2026-03-06 21:28:12.377449,11713814
2026-03-06 21:28:12.402044,11713880
2026-03-06 21:28:12.479354,11713916
2026-03-06 21:28:12.503969,11713982
2026-03-06 21:28:12.5811,11714018
2026-03-06 21:28:12.606389,11714084
2026-03-06 21:28:12.683091,11714120
2026-03-06 21:28:12.70878,11714186
2026-03-06 21:28:12.785203,11714222
2026-03-06 21:28:12.810121,11714288
2026-03-06 21:28:12.88687,11714324
2026-03-06 21:28:12.912269,11714390
2026-03-06 21:28:12.989166,11714426
2026-03-06 21:28:13.014277,11714492
2026-03-06 21:28:13.091113,11714528
2026-03-06 21:28:13.11635,11714594
2026-03-06 21:28:13.193371,11714630
2026-03-06 21:28:13.21805,11714696
2026-03-06 21:28:13.295074,11714732
2026-03-06 21:28:13.320456,11714798
2026-03-06 21:28:13.39734,11714834
2026-03-06 21:28:13.422094,11714900
2026-03-06 21:28:13.499268,11714936
2026-03-06 21:28:13.52394,11715002
2026-03-06 21:28:13.601148,11715038
2026-03-06 21:28:13.626246,11715104
2026-03-06 21:28:13.703109,11715140
2026-03-06 21:28:13.728289,11715206
2026-03-06 21:28:13.805046,11715242
2026-03-06 21:28:13.83024,11715308
2026-03-06 21:28:13.907201,11715344
2026-03-06 21:28:13.932049,11715410
2026-03-06 21:28:14.009587,11715446
2026-03-06 21:28:14.034183,11715512
2026-03-06 21:28:14.111289,11715548
2026-03-06 21:28:14.13655,11715614
2026-03-06 21:28:14.21297,11715650
2026-03-06 21:28:14.238105,11715716
2026-03-06 21:28:14.315507,11715752
2026-03-06 21:28:14.340244,11715818
2026-03-06 21:28:14.417173,11715854
2026-03-06 21:28:14.442368,11715920
2026-03-06 21:28:14.519096,11715956
2026-03-06 21:28:14.544382,11716022
2026-03-06 21:28:14.621104,11716058
2026-03-06 21:28:14.646255,11716124
2026-03-06 21:28:14.723202,11716160
2026-03-06 21:28:14.748108,11716226
2026-03-06 21:28:14.825447,11716262
2026-03-06 21:28:14.850263,11716328
2026-03-06 21:28:14.927602,11716364
2026-03-06 21:28:14.952171,11716430
2026-03-06 21:28:15.029123,11716466
2026-03-06 21:28:15.054657,11716532
2026-03-06 21:28:15.131033,11716568
2026-03-06 21:28:15.156109,11716634
2026-03-06 21:28:15.233173,11716670
2026-03-06 21:28:15.258053,11716736
2026-03-06 21:28:15.335066,11716772
2026-03-06 21:28:15.360127,11716838
2026-03-06 21:28:15.43708,11716874
2026-03-06 21:28:15.46233,11716940
2026-03-06 21:28:15.539045,11716976
2026-03-06 21:28:15.564079,11717042
2026-03-06 21:28:15.64114,11717078
2026-03-06 21:28:15.666131,11717144
2026-03-06 21:28:15.743174,11717180
2026-03-06 21:28:15.767877,11717246
2026-03-06 21:28:15.844895,11717282
2026-03-06 21:28:15.870477,11717348
2026-03-06 21:28:15.947242,11717384
2026-03-06 21:28:15.972433,11717450
2026-03-06 21:28:16.049395,11717486
2026-03-06 21:28:16.074183,11717552
2026-03-06 21:28:16.151399,11717588
2026-03-06 21:28:16.176369,11717654
2026-03-06 21:28:16.253381,11717690
2026-03-06 21:28:16.278323,11717756
2026-03-06 21:28:16.355414,11717792
2026-03-06 21:28:16.380311,11717858
2026-03-06 21:28:16.457325,11717894
2026-03-06 21:28:16.482372,11717960
2026-03-06 21:28:16.559052,11717996
2026-03-06 21:28:16.584381,11718062
2026-03-06 21:28:16.661094,11718098
2026-03-06 21:28:16.686611,11718164
2026-03-06 21:28:16.763424,11718200
2026-03-06 21:28:16.788284,11718266
2026-03-06 21:28:16.865397,11718302
2026-03-06 21:28:16.890132,11718368
2026-03-06 21:28:16.967034,11718404
2026-03-06 21:28:16.99196,11718470
2026-03-06 21:28:17.069524,11718506
2026-03-06 21:28:17.093933,11718572
2026-03-06 21:28:17.17098,11718608
2026-03-06 21:28:17.196018,11718674
2026-03-06 21:28:17.272795,11718710
2026-03-06 21:28:17.298422,11718776
2026-03-06 21:28:17.37519,11718812
2026-03-06 21:28:17.400264,11718878
2026-03-06 21:28:17.477211,11718914
2026-03-06 21:28:17.502452,11718980
2026-03-06 21:28:17.579076,11719016
2026-03-06 21:28:17.604346,11719082
2026-03-06 21:28:17.681244,11719118
2026-03-06 21:28:17.706055,11719184
2026-03-06 21:28:17.783257,11719220
2026-03-06 21:28:17.80838,11719286
2026-03-06 21:28:17.884928,11719322
2026-03-06 21:28:17.910216,11719388
2026-03-06 21:28:17.987275,11719424
2026-03-06 21:28:18.011886,11719490
2026-03-06 21:28:18.089206,11719526
2026-03-06 21:28:18.114175,11719592
2026-03-06 21:28:18.190933,11719628
2026-03-06 21:28:18.216346,11719694
2026-03-06 21:28:18.292887,11719730
2026-03-06 21:28:18.318223,11719796
2026-03-06 21:28:18.395242,11719832
2026-03-06 21:28:18.420139,11719898
2026-03-06 21:28:18.497485,11719934
2026-03-06 21:28:18.522404,11720000
2026-03-06 21:28:18.599244,11720036
2026-03-06 21:28:18.624096,11720102
2026-03-06 21:28:18.701659,11720138
2026-03-06 21:28:18.72629,11720204
2026-03-06 21:28:18.803344,11720240
2026-03-06 21:28:18.828565,11720306
2026-03-06 21:28:18.905169,11720342
2026-03-06 21:28:18.930042,11720408
2026-03-06 21:28:19.007453,11720444
2026-03-06 21:28:19.032463,11720510
2026-03-06 21:28:19.109445,11720546
2026-03-06 21:28:19.134382,11720612
2026-03-06 21:28:19.211247,11720648
2026-03-06 21:28:19.236245,11720714
2026-03-06 21:28:19.312864,11720750
2026-03-06 21:28:19.338149,11720816
2026-03-06 21:28:19.415036,11720852
2026-03-06 21:28:19.440378,11720918
2026-03-06 21:28:19.517438,11720954
2026-03-06 21:28:19.541383,11721019
2026-03-06 21:28:19.619314,11721056
2026-03-06 21:28:19.643118,11721121
2026-03-06 21:28:19.720865,11721158
2026-03-06 21:28:19.745553,11721223
2026-03-06 21:28:19.822897,11721260
2026-03-06 21:28:19.847137,11721325
