time,ACT.GSE_LOX_Fill_Vent.actuator_state
2026-03-06 21:27:58.199176,1
2026-03-06 21:27:58.227242,0
2026-03-06 21:27:58.300666,1
2026-03-06 21:27:58.328828,0
2026-03-06 21:27:58.4029,1
2026-03-06 21:27:58.430936,0
2026-03-06 21:27:58.505012,1
2026-03-06 21:27:58.532919,0
2026-03-06 21:27:58.606988,1
2026-03-06 21:27:58.635041,0
2026-03-06 21:27:58.70896,1
2026-03-06 21:27:58.736918,0
2026-03-06 21:27:58.811012,1
2026-03-06 21:27:58.839251,0
2026-03-06 21:27:58.912746,1
2026-03-06 21:27:58.940807,0
2026-03-06 21:27:59.015012,1
2026-03-06 21:27:59.043421,0
2026-03-06 21:27:59.116606,1
2026-03-06 21:27:59.145082,0
2026-03-06 21:27:59.218828,1
2026-03-06 21:27:59.24709,0
2026-03-06 21:27:59.320683,1
2026-03-06 21:27:59.349299,0
2026-03-06 21:27:59.423249,1
2026-03-06 21:27:59.451131,0
2026-03-06 21:27:59.525058,1
2026-03-06 21:27:59.552838,0
2026-03-06 21:27:59.627374,1
2026-03-06 21:27:59.655174,0
2026-03-06 21:27:59.728887,1
2026-03-06 21:27:59.756885,0
2026-03-06 21:27:59.830915,1
2026-03-06 21:27:59.858931,0
2026-03-06 21:27:59.933003,1
2026-03-06 21:27:59.961475,0
2026-03-06 21:28:00.035237,1
2026-03-06 21:28:00.062892,0
2026-03-06 21:28:00.136697,1
2026-03-06 21:28:00.165292,0
2026-03-06 21:28:00.238638,1
2026-03-06 21:28:00.267291,0
2026-03-06 21:28:00.340818,1
2026-03-06 21:28:00.369019,0
2026-03-06 21:28:00.443014,1
2026-03-06 21:28:00.47096,0
2026-03-06 21:28:00.54491,1
2026-03-06 21:28:00.573134,0
2026-03-06 21:28:00.646741,1
2026-03-06 21:28:00.675369,0
2026-03-06 21:28:00.748643,1
2026-03-06 21:28:00.777007,0
2026-03-06 21:28:00.850938,1
2026-03-06 21:28:00.87927,0
2026-03-06 21:28:00.952795,1
2026-03-06 21:28:00.981012,0
2026-03-06 21:28:01.054796,1
2026-03-06 21:28:01.083351,0
2026-03-06 21:28:01.157341,1
2026-03-06 21:28:01.185018,0
2026-03-06 21:28:01.259091,1
2026-03-06 21:28:01.287093,0
2026-03-06 21:28:01.361301,1
2026-03-06 21:28:01.389286,0
2026-03-06 21:28:01.463058,1
2026-03-06 21:28:01.490829,0
2026-03-06 21:28:01.565151,1
2026-03-06 21:28:01.593186,0
2026-03-06 21:28:01.666946,1
2026-03-06 21:28:01.695212,0
2026-03-06 21:28:01.768823,1
2026-03-06 21:28:01.796887,0
2026-03-06 21:28:01.871258,1
2026-03-06 21:28:01.898829,0
2026-03-06 21:28:01.973089,1
2026-03-06 21:28:02.00132,0
2026-03-06 21:28:02.074902,1
2026-03-06 21:28:02.103078,0
2026-03-06 21:28:02.176691,1
2026-03-06 21:28:02.204851,0
2026-03-06 21:28:02.27922,1
2026-03-06 21:28:02.307185,0
2026-03-06 21:28:02.381321,1
2026-03-06 21:28:02.409086,0
2026-03-06 21:28:02.48327,1
2026-03-06 21:28:02.511318,0
2026-03-06 21:28:02.584881,1
2026-03-06 21:28:02.61293,0
2026-03-06 21:28:02.686732,1
2026-03-06 21:28:02.715154,0
2026-03-06 21:28:02.788908,1
2026-03-06 21:28:02.816898,0
2026-03-06 21:28:02.891101,1
2026-03-06 21:28:02.919018,0
2026-03-06 21:28:02.993326,1
2026-03-06 21:28:03.020922,0
2026-03-06 21:28:03.095029,1
2026-03-06 21:28:03.123031,0
2026-03-06 21:28:03.196732,1
2026-03-06 21:28:03.225407,0
2026-03-06 21:28:03.298703,1
2026-03-06 21:28:03.327273,0
2026-03-06 21:28:03.400917,1
2026-03-06 21:28:03.429197,0
2026-03-06 21:28:03.502539,1
2026-03-06 21:28:03.531154,0
2026-03-06 21:28:03.604965,1
2026-03-06 21:28:03.632403,0
2026-03-06 21:28:03.707028,1
2026-03-06 21:28:03.734184,0
2026-03-06 21:28:03.809198,1
2026-03-06 21:28:03.835848,0
2026-03-06 21:28:03.910936,1
2026-03-06 21:28:03.937779,0
2026-03-06 21:28:04.012779,1
2026-03-06 21:28:04.039904,0
2026-03-06 21:28:04.115048,1
2026-03-06 21:28:04.141754,0
2026-03-06 21:28:04.21673,1
2026-03-06 21:28:04.243737,0
2026-03-06 21:28:04.318876,1
2026-03-06 21:28:04.346238,0
2026-03-06 21:28:04.42117,1
2026-03-06 21:28:04.448054,0
2026-03-06 21:28:04.523075,1
2026-03-06 21:28:04.54996,0
2026-03-06 21:28:04.625045,1
2026-03-06 21:28:04.652326,0
2026-03-06 21:28:04.726906,1
2026-03-06 21:28:04.753925,0
2026-03-06 21:28:04.82912,1
2026-03-06 21:28:04.856179,0
2026-03-06 21:28:04.930801,1
2026-03-06 21:28:04.957986,0
2026-03-06 21:28:05.032569,1
2026-03-06 21:28:05.060232,0
2026-03-06 21:28:05.135005,1
2026-03-06 21:28:05.16224,0
2026-03-06 21:28:05.236879,1
2026-03-06 21:28:05.263977,0
2026-03-06 21:28:05.338805,1
2026-03-06 21:28:05.365978,0
2026-03-06 21:28:05.441157,1
2026-03-06 21:28:05.467044,0
2026-03-06 21:28:05.542906,1
2026-03-06 21:28:05.568925,0
2026-03-06 21:28:05.644914,1
2026-03-06 21:28:05.671356,0
2026-03-06 21:28:05.747068,1
2026-03-06 21:28:05.772915,0
2026-03-06 21:28:05.848854,1
2026-03-06 21:28:05.874901,0
2026-03-06 21:28:05.951037,1
2026-03-06 21:28:05.977229,0
2026-03-06 21:28:06.052626,1
2026-03-06 21:28:06.078847,0
2026-03-06 21:28:06.154658,1
2026-03-06 21:28:06.181251,0
2026-03-06 21:28:06.256872,1
2026-03-06 21:28:06.283389,0
2026-03-06 21:28:06.359142,1
2026-03-06 21:28:06.385214,0
2026-03-06 21:28:06.461225,1
2026-03-06 21:28:06.486955,0
2026-03-06 21:28:06.562835,1
2026-03-06 21:28:06.589323,0
2026-03-06 21:28:06.665276,1
2026-03-06 21:28:06.691076,0
2026-03-06 21:28:06.766774,1
2026-03-06 21:28:06.79334,0
2026-03-06 21:28:06.869138,1
2026-03-06 21:28:06.895202,0
2026-03-06 21:28:06.971247,1
2026-03-06 21:28:06.997214,0
2026-03-06 21:28:07.073058,1
2026-03-06 21:28:07.099337,0
2026-03-06 21:28:07.174808,1
2026-03-06 21:28:07.200785,0
2026-03-06 21:28:07.276859,1
2026-03-06 21:28:07.303197,0
2026-03-06 21:28:07.379123,1
2026-03-06 21:28:07.405049,0
2026-03-06 21:28:07.480985,1
2026-03-06 21:28:07.506816,0
2026-03-06 21:28:07.583211,1
2026-03-06 21:28:07.60885,0
2026-03-06 21:28:07.684757,1
2026-03-06 21:28:07.711,0
2026-03-06 21:28:07.786882,1
2026-03-06 21:28:07.812929,0
2026-03-06 21:28:07.888879,1
2026-03-06 21:28:07.915098,0
2026-03-06 21:28:07.991231,1
2026-03-06 21:28:08.016745,0
2026-03-06 21:28:08.093219,1
2026-03-06 21:28:08.119336,0
2026-03-06 21:28:08.195237,1
2026-03-06 21:28:08.221129,0
2026-03-06 21:28:08.296931,1
2026-03-06 21:28:08.323114,0
2026-03-06 21:28:08.398713,1
2026-03-06 21:28:08.425123,0
2026-03-06 21:28:08.50115,1
2026-03-06 21:28:08.527101,0
2026-03-06 21:28:08.602922,1
2026-03-06 21:28:08.628787,0
2026-03-06 21:28:08.705281,1
2026-03-06 21:28:08.730959,0
2026-03-06 21:28:08.807249,1
2026-03-06 21:28:08.833139,0
2026-03-06 21:28:08.909272,1
2026-03-06 21:28:08.934748,0
2026-03-06 21:28:09.010795,1
2026-03-06 21:28:09.036942,0
2026-03-06 21:28:09.113383,1
2026-03-06 21:28:09.138856,0
2026-03-06 21:28:09.214778,1
2026-03-06 21:28:09.241119,0
2026-03-06 21:28:09.316936,1
2026-03-06 21:28:09.342838,0
2026-03-06 21:28:09.41872,1
2026-03-06 21:28:09.444883,0
2026-03-06 21:28:09.521046,1
2026-03-06 21:28:09.546869,0
2026-03-06 21:28:09.622762,1
2026-03-06 21:28:09.649042,0
2026-03-06 21:28:09.725089,1
2026-03-06 21:28:09.751169,0
2026-03-06 21:28:09.826797,1
2026-03-06 21:28:09.852851,0
2026-03-06 21:28:09.928842,1
2026-03-06 21:28:09.954935,0
2026-03-06 21:28:10.031012,1
2026-03-06 21:28:10.05681,0
2026-03-06 21:28:10.132999,1
2026-03-06 21:28:10.158987,0
2026-03-06 21:28:10.234972,1
2026-03-06 21:28:10.261356,0
2026-03-06 21:28:10.336975,1
2026-03-06 21:28:10.362796,0
2026-03-06 21:28:10.438846,1
2026-03-06 21:28:10.464873,0
2026-03-06 21:28:10.540661,1
2026-03-06 21:28:10.567177,0
2026-03-06 21:28:10.642797,1
2026-03-06 21:28:10.669331,0
2026-03-06 21:28:10.744852,1
2026-03-06 21:28:10.770911,0
2026-03-06 21:28:10.846957,1
2026-03-06 21:28:10.872797,0
2026-03-06 21:28:10.948788,1
2026-03-06 21:28:10.975093,0
2026-03-06 21:28:11.051254,1
2026-03-06 21:28:11.077392,0
2026-03-06 21:28:11.153053,1
2026-03-06 21:28:11.179311,0
2026-03-06 21:28:11.25464,1
2026-03-06 21:28:11.281075,0
2026-03-06 21:28:11.356809,1
2026-03-06 21:28:11.383163,0
2026-03-06 21:28:11.459034,1
2026-03-06 21:28:11.485344,0
2026-03-06 21:28:11.561284,1
2026-03-06 21:28:11.587037,0
2026-03-06 21:28:11.663193,1
2026-03-06 21:28:11.688255,0
2026-03-06 21:28:11.765262,1
2026-03-06 21:28:11.790254,0
2026-03-06 21:28:11.866731,1
2026-03-06 21:28:11.892266,0
2026-03-06 21:28:11.968729,1
2026-03-06 21:28:11.994186,0
2026-03-06 21:28:12.070887,1
2026-03-06 21:28:12.09583,0
2026-03-06 21:28:12.17288,1
2026-03-06 21:28:12.198289,0
2026-03-06 21:28:12.275574,1
2026-03-06 21:28:12.300066,0
2026-03-06 21:28:12.377242,1
2026-03-06 21:28:12.401877,0
2026-03-06 21:28:12.479148,1
2026-03-06 21:28:12.503819,0
2026-03-06 21:28:12.580887,1
2026-03-06 21:28:12.606108,0
2026-03-06 21:28:12.682896,1
2026-03-06 21:28:12.708147,0
2026-03-06 21:28:12.784999,1
2026-03-06 21:28:12.809981,0
2026-03-06 21:28:12.886753,1
2026-03-06 21:28:12.912108,0
2026-03-06 21:28:12.988995,1
2026-03-06 21:28:13.014162,0
2026-03-06 21:28:13.091007,1
2026-03-06 21:28:13.116148,0
2026-03-06 21:28:13.193206,1
2026-03-06 21:28:13.217951,0
2026-03-06 21:28:13.294922,1
2026-03-06 21:28:13.320109,0
2026-03-06 21:28:13.397217,1
2026-03-06 21:28:13.42196,0
2026-03-06 21:28:13.499148,1
2026-03-06 21:28:13.523792,0
2026-03-06 21:28:13.60104,1
2026-03-06 21:28:13.625956,0
2026-03-06 21:28:13.702952,1
2026-03-06 21:28:13.728175,0
2026-03-06 21:28:13.804889,1
2026-03-06 21:28:13.830103,0
2026-03-06 21:28:13.907042,1
2026-03-06 21:28:13.931978,0
2026-03-06 21:28:14.009438,1
2026-03-06 21:28:14.034087,0
2026-03-06 21:28:14.111141,1
2026-03-06 21:28:14.13642,0
2026-03-06 21:28:14.212785,1
2026-03-06 21:28:14.238015,0
2026-03-06 21:28:14.315334,1
2026-03-06 21:28:14.340142,0
2026-03-06 21:28:14.417032,1
2026-03-06 21:28:14.442229,0
2026-03-06 21:28:14.518974,1
2026-03-06 21:28:14.54424,0
2026-03-06 21:28:14.620908,1
2026-03-06 21:28:14.646125,0
2026-03-06 21:28:14.723038,1
2026-03-06 21:28:14.747951,0
2026-03-06 21:28:14.82529,1
2026-03-06 21:28:14.850118,0
2026-03-06 21:28:14.927439,1
2026-03-06 21:28:14.95203,0
2026-03-06 21:28:15.028946,1
2026-03-06 21:28:15.054458,0
2026-03-06 21:28:15.130928,1
2026-03-06 21:28:15.155964,0
2026-03-06 21:28:15.23293,1
2026-03-06 21:28:15.257939,0
2026-03-06 21:28:15.334949,1
2026-03-06 21:28:15.359998,0
2026-03-06 21:28:15.436977,1
2026-03-06 21:28:15.462222,0
2026-03-06 21:28:15.538946,1
2026-03-06 21:28:15.563982,0
2026-03-06 21:28:15.641012,1
2026-03-06 21:28:15.665974,0
2026-03-06 21:28:15.743049,1
2026-03-06 21:28:15.767766,0
2026-03-06 21:28:15.844766,1
2026-03-06 21:28:15.870323,0
2026-03-06 21:28:15.947055,1
2026-03-06 21:28:15.97223,0
2026-03-06 21:28:16.049125,1
2026-03-06 21:28:16.074091,0
2026-03-06 21:28:16.151285,1
2026-03-06 21:28:16.176178,0
2026-03-06 21:28:16.253211,1
2026-03-06 21:28:16.278148,0
2026-03-06 21:28:16.355231,1
2026-03-06 21:28:16.380123,0
2026-03-06 21:28:16.457094,1
2026-03-06 21:28:16.482206,0
2026-03-06 21:28:16.558863,1
2026-03-06 21:28:16.584156,0
2026-03-06 21:28:16.660975,1
2026-03-06 21:28:16.686393,0
2026-03-06 21:28:16.763172,1
2026-03-06 21:28:16.788128,0
2026-03-06 21:28:16.865149,1
2026-03-06 21:28:16.889945,0
2026-03-06 21:28:16.96691,1
2026-03-06 21:28:16.991855,0
2026-03-06 21:28:17.069405,1
2026-03-06 21:28:17.093805,0
2026-03-06 21:28:17.170869,1
2026-03-06 21:28:17.195895,0
2026-03-06 21:28:17.272716,1
2026-03-06 21:28:17.298258,0
2026-03-06 21:28:17.375054,1
2026-03-06 21:28:17.400095,0
2026-03-06 21:28:17.4771,1
2026-03-06 21:28:17.502304,0
2026-03-06 21:28:17.578912,1
2026-03-06 21:28:17.604211,0
2026-03-06 21:28:17.681074,1
2026-03-06 21:28:17.705935,0
2026-03-06 21:28:17.783154,1
2026-03-06 21:28:17.808255,0
2026-03-06 21:28:17.884806,1
2026-03-06 21:28:17.910081,0
2026-03-06 21:28:17.987152,1
2026-03-06 21:28:18.011786,0
2026-03-06 21:28:18.089036,1
2026-03-06 21:28:18.114043,0
2026-03-06 21:28:18.190832,1
2026-03-06 21:28:18.216212,0
2026-03-06 21:28:18.29277,1
2026-03-06 21:28:18.318109,0
2026-03-06 21:28:18.395105,1
2026-03-06 21:28:18.419993,0
2026-03-06 21:28:18.497298,1
2026-03-06 21:28:18.522296,0
2026-03-06 21:28:18.599125,1
2026-03-06 21:28:18.623977,0
2026-03-06 21:28:18.701352,1
2026-03-06 21:28:18.726153,0
2026-03-06 21:28:18.803188,1
2026-03-06 21:28:18.828415,0
2026-03-06 21:28:18.904891,1
2026-03-06 21:28:18.929835,0
2026-03-06 21:28:19.00728,1
2026-03-06 21:28:19.032045,0
2026-03-06 21:28:19.109254,1
2026-03-06 21:28:19.134238,0
2026-03-06 21:28:19.21114,1
2026-03-06 21:28:19.236125,0
2026-03-06 21:28:19.312746,1
2026-03-06 21:28:19.338037,0
2026-03-06 21:28:19.414922,1
2026-03-06 21:28:19.440231,0
2026-03-06 21:28:19.517283,1
2026-03-06 21:28:19.541215,0
2026-03-06 21:28:19.619194,1
2026-03-06 21:28:19.643011,0
2026-03-06 21:28:19.720732,1
2026-03-06 21:28:19.745439,0
2026-03-06 21:28:19.822781,1
2026-03-06 21:28:19.847006,0
2026-03-06 21:28:19.924827,1
2026-03-06 21:28:19.949127,0
2026-03-06 21:28:20.026847,1
2026-03-06 21:28:20.050878,0
2026-03-06 21:28:20.128905,1
2026-03-06 21:28:20.152821,0
2026-03-06 21:28:20.230896,1
2026-03-06 21:28:20.255185,0
2026-03-06 21:28:20.332796,1
2026-03-06 21:28:20.357037,0
2026-03-06 21:28:20.434988,1
2026-03-06 21:28:20.459093,0
2026-03-06 21:28:20.53686,1
2026-03-06 21:28:20.561257,0
2026-03-06 21:28:20.639363,1
2026-03-06 21:28:20.662925,0
2026-03-06 21:28:20.741208,1
2026-03-06 21:28:20.76536,0
2026-03-06 21:28:20.843252,1
2026-03-06 21:28:20.867077,0
2026-03-06 21:28:20.945353,1
2026-03-06 21:28:20.969123,0
2026-03-06 21:28:21.047123,1
2026-03-06 21:28:21.07091,0
2026-03-06 21:28:21.149391,1
2026-03-06 21:28:21.172951,0
2026-03-06 21:28:21.250796,1
2026-03-06 21:28:21.275488,0
2026-03-06 21:28:21.352709,1
2026-03-06 21:28:21.376828,0
2026-03-06 21:28:21.45517,1
2026-03-06 21:28:21.479166,0
2026-03-06 21:28:21.557097,1
2026-03-06 21:28:21.581055,0
2026-03-06 21:28:21.65916,1
2026-03-06 21:28:21.683063,0
2026-03-06 21:28:21.760873,1
2026-03-06 21:28:21.784756,0
2026-03-06 21:28:21.863252,1
2026-03-06 21:28:21.887211,0
2026-03-06 21:28:21.964993,1
2026-03-06 21:28:21.989547,0
2026-03-06 21:28:22.067028,1
2026-03-06 21:28:22.091112,0
2026-03-06 21:28:22.16911,1
2026-03-06 21:28:22.192981,0
2026-03-06 21:28:22.271099,1
2026-03-06 21:28:22.295173,0
2026-03-06 21:28:22.373243,1
2026-03-06 21:28:22.397037,0
2026-03-06 21:28:22.475081,1
2026-03-06 21:28:22.498959,0
2026-03-06 21:28:22.576987,1
2026-03-06 21:28:22.600687,0
2026-03-06 21:28:22.678871,1
2026-03-06 21:28:22.702216,0
2026-03-06 21:28:22.780751,1
2026-03-06 21:28:22.804783,0
2026-03-06 21:28:22.882862,1
2026-03-06 21:28:22.906169,0
2026-03-06 21:28:22.984824,1
2026-03-06 21:28:23.008328,0
2026-03-06 21:28:23.087262,1
2026-03-06 21:28:23.110022,0
2026-03-06 21:28:23.189458,1
2026-03-06 21:28:23.211997,0
2026-03-06 21:28:23.291357,1
2026-03-06 21:28:23.313871,0
2026-03-06 21:28:23.392938,1
2026-03-06 21:28:23.416184,0
2026-03-06 21:28:23.495458,1
2026-03-06 21:28:23.517881,0
2026-03-06 21:28:23.597064,1
2026-03-06 21:28:23.620183,0
2026-03-06 21:28:23.698827,1
2026-03-06 21:28:23.722083,0
2026-03-06 21:28:23.801373,1
2026-03-06 21:28:23.824249,0
2026-03-06 21:28:23.902822,1
2026-03-06 21:28:23.926204,0
2026-03-06 21:28:24.004939,1
2026-03-06 21:28:24.028067,0
2026-03-06 21:28:24.106636,1
2026-03-06 21:28:24.130421,0
2026-03-06 21:28:24.20936,1
2026-03-06 21:28:24.232086,0
2026-03-06 21:28:24.31106,1
2026-03-06 21:28:24.334404,0
2026-03-06 21:28:24.412824,1
2026-03-06 21:28:24.435755,0
2026-03-06 21:28:24.515144,1
2026-03-06 21:28:24.538097,0
2026-03-06 21:28:24.617101,1
2026-03-06 21:28:24.639796,0
2026-03-06 21:28:24.71938,1
2026-03-06 21:28:24.742145,0
2026-03-06 21:28:24.82134,1
2026-03-06 21:28:24.843744,0
2026-03-06 21:28:24.923346,1
2026-03-06 21:28:24.946061,0
2026-03-06 21:28:25.024865,1
2026-03-06 21:28:25.048182,0
2026-03-06 21:28:25.127417,1
2026-03-06 21:28:25.150087,0
2026-03-06 21:28:25.229376,1
2026-03-06 21:28:25.25188,0
2026-03-06 21:28:25.331328,1
2026-03-06 21:28:25.353937,0
2026-03-06 21:28:25.433371,1
2026-03-06 21:28:25.456294,0
2026-03-06 21:28:25.535092,1
2026-03-06 21:28:25.558028,0
2026-03-06 21:28:25.637201,1
2026-03-06 21:28:25.66027,0
2026-03-06 21:28:25.73918,1
2026-03-06 21:28:25.762065,0
2026-03-06 21:28:25.841536,1
2026-03-06 21:28:25.864024,0
2026-03-06 21:28:25.9431,1
2026-03-06 21:28:25.966344,0
2026-03-06 21:28:26.045104,1
2026-03-06 21:28:26.068027,0
2026-03-06 21:28:26.146954,1
2026-03-06 21:28:26.170377,0
2026-03-06 21:28:26.249194,1
2026-03-06 21:28:26.272351,0
2026-03-06 21:28:26.351258,1
2026-03-06 21:28:26.374445,0
2026-03-06 21:28:26.453064,1
2026-03-06 21:28:26.476323,0
2026-03-06 21:28:26.55546,1
2026-03-06 21:28:26.577851,0
2026-03-06 21:28:26.656977,1
2026-03-06 21:28:26.680198,0
2026-03-06 21:28:26.758817,1
2026-03-06 21:28:26.782464,0
2026-03-06 21:28:26.860864,1
2026-03-06 21:28:26.884117,0
2026-03-06 21:28:26.963039,1
2026-03-06 21:28:26.98604,0
2026-03-06 21:28:27.065001,1
2026-03-06 21:28:27.08812,0
2026-03-06 21:28:27.167249,1
2026-03-06 21:28:27.189992,0
2026-03-06 21:28:27.268974,1
2026-03-06 21:28:27.292208,0
2026-03-06 21:28:27.371139,1
2026-03-06 21:28:27.394329,0
2026-03-06 21:28:27.472994,1
2026-03-06 21:28:27.496123,0
2026-03-06 21:28:27.574817,1
2026-03-06 21:28:27.597857,0
2026-03-06 21:28:27.676936,1
2026-03-06 21:28:27.70042,0
2026-03-06 21:28:27.779031,1
2026-03-06 21:28:27.801822,0
2026-03-06 21:28:27.881347,1
2026-03-06 21:28:27.904001,0
2026-03-06 21:28:27.983031,1
2026-03-06 21:28:28.00598,0
2026-03-06 21:28:28.085298,1
2026-03-06 21:28:28.107821,0
2026-03-06 21:28:28.187212,1
2026-03-06 21:28:28.210041,0
2026-03-06 21:28:28.288983,1
2026-03-06 21:28:28.312062,0
2026-03-06 21:28:28.391082,1
2026-03-06 21:28:28.414359,0
2026-03-06 21:28:28.493316,1
2026-03-06 21:28:28.515915,0
2026-03-06 21:28:28.595069,1
2026-03-06 21:28:28.618123,0
2026-03-06 21:28:28.697329,1
2026-03-06 21:28:28.720415,0
2026-03-06 21:28:28.799008,1
2026-03-06 21:28:28.82181,0
2026-03-06 21:28:28.90114,1
2026-03-06 21:28:28.924024,0
2026-03-06 21:28:29.003041,1
2026-03-06 21:28:29.025999,0
2026-03-06 21:28:29.104819,1
2026-03-06 21:28:29.128044,0
2026-03-06 21:28:29.207126,1
2026-03-06 21:28:29.230227,0
2026-03-06 21:28:29.309393,1
2026-03-06 21:28:29.332017,0
2026-03-06 21:28:29.411019,1
2026-03-06 21:28:29.434095,0
2026-03-06 21:28:29.513675,1
2026-03-06 21:28:29.535942,0
2026-03-06 21:28:29.614905,1
2026-03-06 21:28:29.638114,0
2026-03-06 21:28:29.717275,1
2026-03-06 21:28:29.740362,0
2026-03-06 21:28:29.819021,1
2026-03-06 21:28:29.842225,0
2026-03-06 21:28:29.921351,1
2026-03-06 21:28:29.943777,0
2026-03-06 21:28:30.023118,1
2026-03-06 21:28:30.045829,0
2026-03-06 21:28:30.125354,1
2026-03-06 21:28:30.148143,0
2026-03-06 21:28:30.227314,1
2026-03-06 21:28:30.250268,0
2026-03-06 21:28:30.328865,1
2026-03-06 21:28:30.351862,0
2026-03-06 21:28:30.431589,1
2026-03-06 21:28:30.454258,0
2026-03-06 21:28:30.53313,1
2026-03-06 21:28:30.555801,0
2026-03-06 21:28:30.635009,1
2026-03-06 21:28:30.658359,0
2026-03-06 21:28:30.736872,1
2026-03-06 21:28:30.760227,0
2026-03-06 21:28:30.839012,1
2026-03-06 21:28:30.861935,0
2026-03-06 21:28:30.941169,1
2026-03-06 21:28:30.963931,0
2026-03-06 21:28:31.042984,1
2026-03-06 21:28:31.066127,0
2026-03-06 21:28:31.145264,1
2026-03-06 21:28:31.167891,0
2026-03-06 21:28:31.247245,1
2026-03-06 21:28:31.270091,0
2026-03-06 21:28:31.349251,1
2026-03-06 21:28:31.372416,0
2026-03-06 21:28:31.451182,1
2026-03-06 21:28:31.474352,0
2026-03-06 21:28:31.553191,1
2026-03-06 21:28:31.576228,0
2026-03-06 21:28:31.654962,1
2026-03-06 21:28:31.678124,0
2026-03-06 21:28:31.75727,1
2026-03-06 21:28:31.780358,0
2026-03-06 21:28:31.858921,1
2026-03-06 21:28:31.882747,0
2026-03-06 21:28:31.961051,1
2026-03-06 21:28:31.984317,0
2026-03-06 21:28:32.062921,1
2026-03-06 21:28:32.085875,0
2026-03-06 21:28:32.164875,1
2026-03-06 21:28:32.188284,0
2026-03-06 21:28:32.267324,1
2026-03-06 21:28:32.290048,0
2026-03-06 21:28:32.369421,1
2026-03-06 21:28:32.3923,0
2026-03-06 21:28:32.47096,1
2026-03-06 21:28:32.49431,0
2026-03-06 21:28:32.573282,1
2026-03-06 21:28:32.595829,0
2026-03-06 21:28:32.675398,1
2026-03-06 21:28:32.697787,0
2026-03-06 21:28:32.776922,1
2026-03-06 21:28:32.800449,0
2026-03-06 21:28:32.87906,1
2026-03-06 21:28:32.902104,0
2026-03-06 21:28:32.981323,1
2026-03-06 21:28:33.004222,0
2026-03-06 21:28:33.083351,1
2026-03-06 21:28:33.106122,0
2026-03-06 21:28:33.184925,1
2026-03-06 21:28:33.208342,0
2026-03-06 21:28:33.286967,1
2026-03-06 21:28:33.310121,0
2026-03-06 21:28:33.389348,1
2026-03-06 21:28:33.411934,0
2026-03-06 21:28:33.491418,1
2026-03-06 21:28:33.513821,0
2026-03-06 21:28:33.593269,1
2026-03-06 21:28:33.615849,0
2026-03-06 21:28:33.695111,1
2026-03-06 21:28:33.717341,0
2026-03-06 21:28:33.796904,1
2026-03-06 21:28:33.819279,0
2026-03-06 21:28:33.899162,1
2026-03-06 21:28:33.920899,0
2026-03-06 21:28:34.000942,1
2026-03-06 21:28:34.023324,0
2026-03-06 21:28:34.103282,1
2026-03-06 21:28:34.125091,0
2026-03-06 21:28:34.205025,1
2026-03-06 21:28:34.226752,0
2026-03-06 21:28:34.306887,1
2026-03-06 21:28:34.329263,0
2026-03-06 21:28:34.409283,1
2026-03-06 21:28:34.431074,0
2026-03-06 21:28:34.511194,1
2026-03-06 21:28:34.533092,0
2026-03-06 21:28:34.612928,1
2026-03-06 21:28:34.635256,0
2026-03-06 21:28:34.715091,1
2026-03-06 21:28:34.736981,0
2026-03-06 21:28:34.816967,1
2026-03-06 21:28:34.838929,0
2026-03-06 21:28:34.918902,1
2026-03-06 21:28:34.940937,0
2026-03-06 21:28:35.02096,1
2026-03-06 21:28:35.0432,0
2026-03-06 21:28:35.122994,1
2026-03-06 21:28:35.145344,0
2026-03-06 21:28:35.22482,1
2026-03-06 21:28:35.247168,0
2026-03-06 21:28:35.327485,1
2026-03-06 21:28:35.348855,0
2026-03-06 21:28:35.429128,1
2026-03-06 21:28:35.451008,0
2026-03-06 21:28:35.531452,1
2026-03-06 21:28:35.552236,0
2026-03-06 21:28:35.633495,1
2026-03-06 21:28:35.654376,0
2026-03-06 21:28:35.735293,1
2026-03-06 21:28:35.756182,0
2026-03-06 21:28:35.836953,1
2026-03-06 21:28:35.858006,0
2026-03-06 21:28:35.938962,1
2026-03-06 21:28:35.96022,0
2026-03-06 21:28:36.041056,1
2026-03-06 21:28:36.062162,0
2026-03-06 21:28:36.143241,1
2026-03-06 21:28:36.164047,0
2026-03-06 21:28:36.245244,1
2026-03-06 21:28:36.266114,0
2026-03-06 21:28:36.347137,1
2026-03-06 21:28:36.368072,0
2026-03-06 21:28:36.44957,1
2026-03-06 21:28:36.470009,0
2026-03-06 21:28:36.551403,1
2026-03-06 21:28:36.572078,0
2026-03-06 21:28:36.653264,1
2026-03-06 21:28:36.673887,0
2026-03-06 21:28:36.75534,1
2026-03-06 21:28:36.776446,0
2026-03-06 21:28:36.857354,1
2026-03-06 21:28:36.878055,0
2026-03-06 21:28:36.959015,1
2026-03-06 21:28:36.979996,0
2026-03-06 21:28:37.061048,1
2026-03-06 21:28:37.082414,0
2026-03-06 21:28:37.162961,1
2026-03-06 21:28:37.183936,0
2026-03-06 21:28:37.26542,1
2026-03-06 21:28:37.286236,0
2026-03-06 21:28:37.367256,1
2026-03-06 21:28:37.388256,0
2026-03-06 21:28:37.469297,1
2026-03-06 21:28:37.490182,0
2026-03-06 21:28:37.570832,1
2026-03-06 21:28:37.592224,0
2026-03-06 21:28:37.673452,1
2026-03-06 21:28:37.693751,0
