time,ACT.GSE_Med_Press_Control.raw_adc_counts
2026-03-06 21:26:22.359002,0
2026-03-06 21:26:22.420087,0
2026-03-06 21:26:22.460568,0
2026-03-06 21:26:22.522318,0
2026-03-06 21:26:22.562795,0
2026-03-06 21:26:22.624493,0
2026-03-06 21:26:22.665085,0
2026-03-06 21:26:22.726464,0
2026-03-06 21:26:22.766831,0
2026-03-06 21:26:22.828541,0
2026-03-06 21:26:22.869134,0
2026-03-06 21:26:22.930428,0
2026-03-06 21:26:22.970938,0
2026-03-06 21:26:23.032617,0
2026-03-06 21:26:23.072716,0
2026-03-06 21:26:23.134485,0
2026-03-06 21:26:23.17501,0
2026-03-06 21:26:23.236311,0
2026-03-06 21:26:23.27699,0
2026-03-06 21:26:23.338669,0
2026-03-06 21:26:23.378702,0
2026-03-06 21:26:23.440304,0
2026-03-06 21:26:23.48071,0
2026-03-06 21:26:23.542203,0
2026-03-06 21:26:23.582556,0
2026-03-06 21:26:23.64436,0
2026-03-06 21:26:23.684823,0
2026-03-06 21:26:23.746487,0
2026-03-06 21:26:23.78689,0
2026-03-06 21:26:23.84823,0
2026-03-06 21:26:23.888886,0
2026-03-06 21:26:23.950121,0
2026-03-06 21:26:23.991043,0
2026-03-06 21:26:24.052499,0
2026-03-06 21:26:24.092939,0
2026-03-06 21:26:24.154641,0
2026-03-06 21:26:24.194668,0
2026-03-06 21:26:24.256217,0
2026-03-06 21:26:24.297249,0
2026-03-06 21:26:24.358348,0
2026-03-06 21:26:24.398866,0
2026-03-06 21:26:24.460161,0
2026-03-06 21:26:24.500874,0
2026-03-06 21:26:24.562653,0
2026-03-06 21:26:24.602956,0
2026-03-06 21:26:24.664524,0
2026-03-06 21:26:24.704857,0
2026-03-06 21:26:24.76662,0
2026-03-06 21:26:24.806753,0
2026-03-06 21:26:24.868571,0
2026-03-06 21:26:24.909266,0
2026-03-06 21:26:24.970284,0
2026-03-06 21:26:25.011204,0
2026-03-06 21:26:25.072337,0
2026-03-06 21:26:25.112845,0
2026-03-06 21:26:25.174167,0
2026-03-06 21:26:25.214968,0
2026-03-06 21:26:25.277027,0
2026-03-06 21:26:25.317099,0
2026-03-06 21:26:25.378597,0
2026-03-06 21:26:25.418912,0
2026-03-06 21:26:25.479987,0
2026-03-06 21:26:25.520647,0
2026-03-06 21:26:25.582567,0
2026-03-06 21:26:25.622837,0
2026-03-06 21:26:25.684529,0
2026-03-06 21:26:25.725191,0
2026-03-06 21:26:25.786444,0
2026-03-06 21:26:25.826933,0
2026-03-06 21:26:25.888132,0
2026-03-06 21:26:25.92882,0
2026-03-06 21:26:25.990479,0
2026-03-06 21:26:26.030811,0
2026-03-06 21:26:26.092672,0
2026-03-06 21:26:26.132723,0
2026-03-06 21:26:26.19442,0
2026-03-06 21:26:26.234566,0
2026-03-06 21:26:26.296489,0
2026-03-06 21:26:26.336779,0
2026-03-06 21:26:26.398393,0
2026-03-06 21:26:26.438897,0
2026-03-06 21:26:26.500505,0
2026-03-06 21:26:26.540821,0
2026-03-06 21:26:26.602911,0
2026-03-06 21:26:26.642603,0
2026-03-06 21:26:26.704323,0
2026-03-06 21:26:26.744827,0
2026-03-06 21:26:26.806658,0
2026-03-06 21:26:26.84656,0
2026-03-06 21:26:26.908382,0
2026-03-06 21:26:26.949138,0
2026-03-06 21:26:27.010353,0
2026-03-06 21:26:27.050654,0
2026-03-06 21:26:27.112099,0
2026-03-06 21:26:27.153004,0
2026-03-06 21:26:27.214353,0
2026-03-06 21:26:27.254643,0
2026-03-06 21:26:27.316391,0
2026-03-06 21:26:27.35675,0
2026-03-06 21:26:27.418532,0
2026-03-06 21:26:27.458583,0
2026-03-06 21:26:27.520422,0
2026-03-06 21:26:27.560781,0
2026-03-06 21:26:27.622719,0
2026-03-06 21:26:27.662567,0
2026-03-06 21:26:27.724232,0
2026-03-06 21:26:27.764794,0
2026-03-06 21:26:27.82644,0
2026-03-06 21:26:27.866677,0
2026-03-06 21:26:27.928228,0
2026-03-06 21:26:27.969033,0
2026-03-06 21:26:28.030525,0
2026-03-06 21:26:28.070775,0
2026-03-06 21:26:28.132109,0
2026-03-06 21:26:28.172764,0
2026-03-06 21:26:28.234072,0
2026-03-06 21:26:28.274818,0
2026-03-06 21:26:28.336188,0
2026-03-06 21:26:28.376852,0
2026-03-06 21:26:28.438469,0
2026-03-06 21:26:28.478745,0
2026-03-06 21:26:28.54021,0
2026-03-06 21:26:28.580842,0
2026-03-06 21:26:28.642194,0
2026-03-06 21:26:28.682891,0
2026-03-06 21:26:28.744563,0
2026-03-06 21:26:28.78469,0
2026-03-06 21:26:28.846345,0
2026-03-06 21:26:28.887255,0
2026-03-06 21:26:28.948326,0
2026-03-06 21:26:28.989335,0
2026-03-06 21:26:29.050315,0
2026-03-06 21:26:29.091047,0
2026-03-06 21:26:29.152962,0
2026-03-06 21:26:29.192673,0
2026-03-06 21:26:29.254719,0
2026-03-06 21:26:29.295086,0
2026-03-06 21:26:29.356174,0
2026-03-06 21:26:29.396632,0
2026-03-06 21:26:29.458111,0
2026-03-06 21:26:29.499078,0
2026-03-06 21:26:29.5604,0
2026-03-06 21:26:29.600776,0
2026-03-06 21:26:29.662418,0
2026-03-06 21:26:29.702922,0
2026-03-06 21:26:29.764123,0
2026-03-06 21:26:29.804905,0
2026-03-06 21:26:29.866186,0
2026-03-06 21:26:29.907361,0
2026-03-06 21:26:29.9683,0
2026-03-06 21:26:30.008906,0
2026-03-06 21:26:30.070481,0
2026-03-06 21:26:30.111026,0
2026-03-06 21:26:30.172184,0
2026-03-06 21:26:30.212571,0
2026-03-06 21:26:30.274467,0
2026-03-06 21:26:30.315062,0
2026-03-06 21:26:30.37646,0
2026-03-06 21:26:30.416624,0
2026-03-06 21:26:30.478649,0
2026-03-06 21:26:30.518776,0
2026-03-06 21:26:30.580274,0
2026-03-06 21:26:30.620754,0
2026-03-06 21:26:30.682456,0
2026-03-06 21:26:30.723103,0
2026-03-06 21:26:30.784231,0
2026-03-06 21:26:30.825067,0
2026-03-06 21:26:30.886367,0
2026-03-06 21:26:30.926646,0
2026-03-06 21:26:30.988175,0
2026-03-06 21:26:31.028557,0
2026-03-06 21:26:31.090592,0
2026-03-06 21:26:31.130746,0
2026-03-06 21:26:31.192256,0
2026-03-06 21:26:31.233044,0
2026-03-06 21:26:31.294593,0
2026-03-06 21:26:31.335198,0
2026-03-06 21:26:31.39651,0
2026-03-06 21:26:31.437065,0
2026-03-06 21:26:31.498397,0
2026-03-06 21:26:31.538905,0
2026-03-06 21:26:31.600571,0
2026-03-06 21:26:31.640712,0
2026-03-06 21:26:31.70261,0
2026-03-06 21:26:31.743037,0
2026-03-06 21:26:31.804106,0
2026-03-06 21:26:31.845123,0
2026-03-06 21:26:31.90655,0
2026-03-06 21:26:31.946727,0
2026-03-06 21:26:32.008522,0
2026-03-06 21:26:32.048837,0
2026-03-06 21:26:32.110516,0
2026-03-06 21:26:32.150918,0
2026-03-06 21:26:32.21218,0
2026-03-06 21:26:32.252975,0
2026-03-06 21:26:32.314387,0
2026-03-06 21:26:32.355045,0
2026-03-06 21:26:32.416464,0
2026-03-06 21:26:32.456752,0
2026-03-06 21:26:32.518085,0
2026-03-06 21:26:32.558604,0
2026-03-06 21:26:32.620806,0
2026-03-06 21:26:32.661031,0
2026-03-06 21:26:32.722249,0
2026-03-06 21:26:32.762931,0
2026-03-06 21:26:32.824116,0
2026-03-06 21:26:32.864935,0
2026-03-06 21:26:32.926468,0
2026-03-06 21:26:32.96657,0
2026-03-06 21:26:33.028434,0
2026-03-06 21:26:33.068656,0
2026-03-06 21:26:33.130581,0
2026-03-06 21:26:33.170782,0
2026-03-06 21:26:33.232452,0
2026-03-06 21:26:33.272832,0
2026-03-06 21:26:33.334316,0
2026-03-06 21:26:33.374689,0
2026-03-06 21:26:33.436541,0
2026-03-06 21:26:33.477106,0
2026-03-06 21:26:33.538443,0
2026-03-06 21:26:33.578663,0
2026-03-06 21:26:33.640243,0
2026-03-06 21:26:33.680811,0
2026-03-06 21:26:33.742606,0
2026-03-06 21:26:33.782951,0
2026-03-06 21:26:33.844199,0
2026-03-06 21:26:33.885087,0
2026-03-06 21:26:33.946827,0
2026-03-06 21:26:33.98677,0
2026-03-06 21:26:34.048252,0
2026-03-06 21:26:34.089052,0
2026-03-06 21:26:34.150426,0
2026-03-06 21:26:34.190748,0
2026-03-06 21:26:34.252446,0
2026-03-06 21:26:34.292688,0
2026-03-06 21:26:34.354536,0
2026-03-06 21:26:34.39483,0
2026-03-06 21:26:34.456628,0
2026-03-06 21:26:34.496875,0
2026-03-06 21:26:34.558265,0
2026-03-06 21:26:34.598632,0
2026-03-06 21:26:34.660656,0
2026-03-06 21:26:34.700916,0
2026-03-06 21:26:34.762508,0
2026-03-06 21:26:34.802924,0
2026-03-06 21:26:34.864566,0
2026-03-06 21:26:34.904703,0
2026-03-06 21:26:34.966343,0
2026-03-06 21:26:35.007034,0
2026-03-06 21:26:35.068135,0
2026-03-06 21:26:35.108568,0
2026-03-06 21:26:35.17029,0
2026-03-06 21:26:35.211198,0
2026-03-06 21:26:35.27241,0
2026-03-06 21:26:35.313222,0
2026-03-06 21:26:35.374705,0
2026-03-06 21:26:35.414704,0
2026-03-06 21:26:35.476342,0
2026-03-06 21:26:35.516664,0
2026-03-06 21:26:35.578121,0
2026-03-06 21:26:35.618994,0
2026-03-06 21:26:35.680204,0
2026-03-06 21:26:35.721053,0
2026-03-06 21:26:35.782347,0
2026-03-06 21:26:35.823003,0
2026-03-06 21:26:35.884392,0
2026-03-06 21:26:35.925044,0
2026-03-06 21:26:35.986582,0
2026-03-06 21:26:36.02679,0
2026-03-06 21:26:36.08859,0
2026-03-06 21:26:36.12894,0
2026-03-06 21:26:36.190383,0
2026-03-06 21:26:36.229814,0
2026-03-06 21:26:36.292428,0
2026-03-06 21:26:36.332123,0
2026-03-06 21:26:36.394608,0
2026-03-06 21:26:36.433636,0
2026-03-06 21:26:36.496497,0
2026-03-06 21:26:36.536286,0
2026-03-06 21:26:36.598018,0
2026-03-06 21:26:36.638439,0
2026-03-06 21:26:36.700618,0
2026-03-06 21:26:36.739673,0
2026-03-06 21:26:36.802345,0
2026-03-06 21:26:36.841957,0
2026-03-06 21:26:36.904402,0
2026-03-06 21:26:36.943776,0
2026-03-06 21:26:37.00633,0
2026-03-06 21:26:37.045529,0
2026-03-06 21:26:37.108419,0
2026-03-06 21:26:37.148046,0
2026-03-06 21:26:37.210188,0
2026-03-06 21:26:37.250037,0
2026-03-06 21:26:37.312532,0
2026-03-06 21:26:37.352048,0
2026-03-06 21:26:37.414071,0
2026-03-06 21:26:37.45399,0
2026-03-06 21:26:37.516691,0
2026-03-06 21:26:37.555724,0
2026-03-06 21:26:37.618476,0
2026-03-06 21:26:37.657753,0
2026-03-06 21:26:37.720286,0
2026-03-06 21:26:37.7598,0
2026-03-06 21:26:37.822689,0
2026-03-06 21:26:37.862078,0
2026-03-06 21:26:37.924577,0
2026-03-06 21:26:37.963647,0
2026-03-06 21:26:38.026268,0
2026-03-06 21:26:38.065898,0
2026-03-06 21:26:38.128345,0
2026-03-06 21:26:38.168104,0
2026-03-06 21:26:38.230479,0
2026-03-06 21:26:38.270072,0
2026-03-06 21:26:38.332472,0
2026-03-06 21:26:38.37171,0
2026-03-06 21:26:38.434738,0
2026-03-06 21:26:38.473798,0
2026-03-06 21:26:38.536458,0
2026-03-06 21:26:38.576003,0
2026-03-06 21:26:38.638415,0
2026-03-06 21:26:38.677958,0
2026-03-06 21:26:38.740177,0
2026-03-06 21:26:38.779608,0
2026-03-06 21:26:38.842346,0
2026-03-06 21:26:38.882038,0
2026-03-06 21:26:38.944174,0
2026-03-06 21:26:38.983852,0
2026-03-06 21:26:39.046431,0
2026-03-06 21:26:39.085698,0
2026-03-06 21:26:39.148232,0
2026-03-06 21:26:39.188067,0
2026-03-06 21:26:39.250291,0
2026-03-06 21:26:39.290194,0
2026-03-06 21:26:39.35231,0
2026-03-06 21:26:39.391003,0
2026-03-06 21:26:39.454711,0
2026-03-06 21:26:39.492597,0
2026-03-06 21:26:39.556556,0
2026-03-06 21:26:39.594646,0
2026-03-06 21:26:39.658674,0
2026-03-06 21:26:39.696581,0
2026-03-06 21:26:39.7602,0
2026-03-06 21:26:39.79909,0
2026-03-06 21:26:39.862708,0
2026-03-06 21:26:39.900972,0
2026-03-06 21:26:39.964334,0
2026-03-06 21:26:40.003063,0
2026-03-06 21:26:40.066213,0
2026-03-06 21:26:40.104969,0
2026-03-06 21:26:40.16872,0
2026-03-06 21:26:40.206757,0
2026-03-06 21:26:40.270332,0
2026-03-06 21:26:40.309012,0
2026-03-06 21:26:40.372768,0
2026-03-06 21:26:40.410858,0
2026-03-06 21:26:40.47467,0
2026-03-06 21:26:40.513093,0
2026-03-06 21:26:40.576239,0
2026-03-06 21:26:40.614916,0
2026-03-06 21:26:40.678491,0
2026-03-06 21:26:40.716919,0
2026-03-06 21:26:40.7807,0
2026-03-06 21:26:40.819223,0
2026-03-06 21:26:40.882534,0
2026-03-06 21:26:40.921247,0
2026-03-06 21:26:40.984628,0
2026-03-06 21:26:41.02271,0
2026-03-06 21:26:41.086386,0
2026-03-06 21:26:41.125052,0
2026-03-06 21:26:41.188392,0
2026-03-06 21:26:41.227123,0
2026-03-06 21:26:41.290544,0
2026-03-06 21:26:41.328679,0
2026-03-06 21:26:41.392435,0
2026-03-06 21:26:41.43113,0
2026-03-06 21:26:41.494447,0
2026-03-06 21:26:41.533024,0
2026-03-06 21:26:41.596383,0
2026-03-06 21:26:41.635035,0
2026-03-06 21:26:41.698424,0
2026-03-06 21:26:41.737043,0
2026-03-06 21:26:41.80031,0
2026-03-06 21:26:41.839168,0
2026-03-06 21:26:41.902765,0
2026-03-06 21:26:41.940745,0
2026-03-06 21:26:42.004291,0
2026-03-06 21:26:42.0432,0
2026-03-06 21:26:42.106507,0
2026-03-06 21:26:42.145102,0
2026-03-06 21:26:42.20876,0
2026-03-06 21:26:42.24669,0
2026-03-06 21:26:42.310146,0
2026-03-06 21:26:42.348963,0
2026-03-06 21:26:42.412249,0
2026-03-06 21:26:42.451055,0
2026-03-06 21:26:42.514232,0
2026-03-06 21:26:42.552973,0
2026-03-06 21:26:42.616625,0
2026-03-06 21:26:42.654766,0
2026-03-06 21:26:42.718684,0
2026-03-06 21:26:42.757007,0
2026-03-06 21:26:42.820459,0
2026-03-06 21:26:42.858823,0
2026-03-06 21:26:42.922931,0
2026-03-06 21:26:42.960968,0
2026-03-06 21:26:43.02462,0
2026-03-06 21:26:43.062839,0
2026-03-06 21:26:43.126656,0
2026-03-06 21:26:43.16499,0
2026-03-06 21:26:43.228505,0
2026-03-06 21:26:43.266937,0
2026-03-06 21:26:43.330395,0
2026-03-06 21:26:43.369183,0
2026-03-06 21:26:43.43278,0
2026-03-06 21:26:43.470736,0
2026-03-06 21:26:43.5343,0
2026-03-06 21:26:43.573098,0
2026-03-06 21:26:43.636703,0
2026-03-06 21:26:43.675022,0
2026-03-06 21:26:43.738546,0
2026-03-06 21:26:43.777103,0
2026-03-06 21:26:43.840352,0
2026-03-06 21:26:43.879,0
2026-03-06 21:26:43.942546,0
2026-03-06 21:26:43.980844,0
2026-03-06 21:26:44.044355,0
2026-03-06 21:26:44.083015,0
2026-03-06 21:26:44.146379,0
2026-03-06 21:26:44.184689,0
2026-03-06 21:26:44.248379,0
2026-03-06 21:26:44.287099,0
2026-03-06 21:26:44.350614,0
2026-03-06 21:26:44.388869,0
2026-03-06 21:26:44.452882,0
2026-03-06 21:26:44.490968,0
2026-03-06 21:26:44.554367,0
2026-03-06 21:26:44.593054,0
2026-03-06 21:26:44.656564,0
2026-03-06 21:26:44.694738,0
2026-03-06 21:26:44.758744,0
2026-03-06 21:26:44.797186,0
2026-03-06 21:26:44.860774,0
2026-03-06 21:26:44.898882,0
2026-03-06 21:26:44.962631,0
2026-03-06 21:26:45.001176,0
2026-03-06 21:26:45.064481,0
2026-03-06 21:26:45.103018,0
2026-03-06 21:26:45.166416,0
2026-03-06 21:26:45.204701,0
2026-03-06 21:26:45.268176,0
2026-03-06 21:26:45.30671,0
2026-03-06 21:26:45.370218,0
2026-03-06 21:26:45.409152,0
2026-03-06 21:26:45.472529,0
2026-03-06 21:26:45.510956,0
2026-03-06 21:26:45.574696,0
2026-03-06 21:26:45.613144,0
2026-03-06 21:26:45.676449,0
2026-03-06 21:26:45.715203,0
2026-03-06 21:26:45.778259,0
2026-03-06 21:26:45.816818,0
2026-03-06 21:26:45.880852,0
2026-03-06 21:26:45.919132,0
2026-03-06 21:26:45.982516,0
2026-03-06 21:26:46.020911,0
2026-03-06 21:26:46.084316,0
2026-03-06 21:26:46.122773,0
2026-03-06 21:26:46.186549,0
2026-03-06 21:26:46.224853,0
2026-03-06 21:26:46.288081,0
2026-03-06 21:26:46.326832,0
2026-03-06 21:26:46.390203,0
2026-03-06 21:26:46.428909,0
2026-03-06 21:26:46.492424,0
2026-03-06 21:26:46.531023,0
2026-03-06 21:26:46.594435,0
2026-03-06 21:26:46.633018,0
2026-03-06 21:26:46.696804,0
2026-03-06 21:26:46.734669,0
2026-03-06 21:26:46.798433,0
2026-03-06 21:26:46.837212,0
2026-03-06 21:26:46.900852,0
2026-03-06 21:26:46.939098,0
2026-03-06 21:26:47.002461,0
2026-03-06 21:26:47.041057,0
2026-03-06 21:26:47.104511,0
2026-03-06 21:26:47.143107,0
2026-03-06 21:26:47.206722,0
2026-03-06 21:26:47.244744,0
2026-03-06 21:26:47.308272,0
2026-03-06 21:26:47.346681,0
2026-03-06 21:26:47.410655,0
2026-03-06 21:26:47.448747,0
2026-03-06 21:26:47.512452,0
2026-03-06 21:26:47.550939,0
2026-03-06 21:26:47.614674,0
2026-03-06 21:26:47.652822,0
2026-03-06 21:26:47.716102,0
2026-03-06 21:26:47.75498,0
2026-03-06 21:26:47.818708,0
2026-03-06 21:26:47.857099,0
2026-03-06 21:26:47.920604,0
2026-03-06 21:26:47.95917,0
2026-03-06 21:26:48.022771,0
2026-03-06 21:26:48.061227,0
2026-03-06 21:26:48.124759,0
2026-03-06 21:26:48.162971,0
2026-03-06 21:26:48.226657,0
2026-03-06 21:26:48.264685,0
2026-03-06 21:26:48.328967,0
2026-03-06 21:26:48.367272,0
2026-03-06 21:26:48.430703,0
2026-03-06 21:26:48.468889,0
2026-03-06 21:26:48.532767,0
2026-03-06 21:26:48.570987,0
2026-03-06 21:26:48.634659,0
2026-03-06 21:26:48.673032,0
2026-03-06 21:26:48.7367,0
2026-03-06 21:26:48.774571,0
2026-03-06 21:26:48.838604,0
2026-03-06 21:26:48.877109,0
2026-03-06 21:26:48.940391,0
2026-03-06 21:26:48.978832,0
2026-03-06 21:26:49.042418,0
2026-03-06 21:26:49.080807,0
2026-03-06 21:26:49.144655,0
2026-03-06 21:26:49.183093,0
2026-03-06 21:26:49.246435,0
2026-03-06 21:26:49.285219,0
2026-03-06 21:26:49.348145,0
2026-03-06 21:26:49.387105,0
2026-03-06 21:26:49.450335,0
2026-03-06 21:26:49.488722,0
2026-03-06 21:26:49.552435,0
2026-03-06 21:26:49.59062,0
2026-03-06 21:26:49.654578,0
2026-03-06 21:26:49.692756,0
2026-03-06 21:26:49.756209,0
2026-03-06 21:26:49.795027,0
2026-03-06 21:26:49.858412,0
2026-03-06 21:26:49.896799,0
2026-03-06 21:26:49.960398,0
2026-03-06 21:26:49.999067,0
2026-03-06 21:26:50.062264,0
2026-03-06 21:26:50.100782,0
2026-03-06 21:26:50.16471,0
2026-03-06 21:26:50.203013,0
2026-03-06 21:26:50.266679,0
2026-03-06 21:26:50.30498,0
2026-03-06 21:26:50.368326,0
2026-03-06 21:26:50.407018,0
2026-03-06 21:26:50.470623,0
2026-03-06 21:26:50.508819,0
2026-03-06 21:26:50.572407,0
2026-03-06 21:26:50.61116,0
2026-03-06 21:26:50.674344,0
2026-03-06 21:26:50.713065,0
2026-03-06 21:26:50.776451,0
2026-03-06 21:26:50.814935,0
2026-03-06 21:26:50.878695,0
2026-03-06 21:26:50.917144,0
2026-03-06 21:26:50.980761,0
2026-03-06 21:26:51.018952,0
2026-03-06 21:26:51.082642,0
2026-03-06 21:26:51.121241,0
2026-03-06 21:26:51.184253,0
2026-03-06 21:26:51.223081,0
2026-03-06 21:26:51.28632,0
2026-03-06 21:26:51.325238,0
2026-03-06 21:26:51.388717,0
2026-03-06 21:26:51.427072,0
2026-03-06 21:26:51.490777,0
2026-03-06 21:26:51.528875,0
2026-03-06 21:26:51.592452,0
2026-03-06 21:26:51.631067,0
2026-03-06 21:26:51.694343,0
2026-03-06 21:26:51.732608,0
2026-03-06 21:26:51.7968,0
2026-03-06 21:26:51.834953,0
2026-03-06 21:26:51.898429,0
2026-03-06 21:26:51.937148,0
2026-03-06 21:26:52.000889,0
2026-03-06 21:26:52.038798,0
2026-03-06 21:26:52.10272,0
2026-03-06 21:26:52.140671,0
2026-03-06 21:26:52.204597,0
2026-03-06 21:26:52.242721,0
2026-03-06 21:26:52.306528,0
2026-03-06 21:26:52.344778,0
2026-03-06 21:26:52.408682,0
2026-03-06 21:26:52.447376,0
2026-03-06 21:26:52.510609,0
2026-03-06 21:26:52.548718,0
2026-03-06 21:26:52.612561,0
2026-03-06 21:26:52.650982,0
2026-03-06 21:26:52.714714,0
2026-03-06 21:26:52.752861,0
2026-03-06 21:26:52.816565,0
2026-03-06 21:26:52.854837,0
2026-03-06 21:26:52.918594,0
2026-03-06 21:26:52.956988,0
2026-03-06 21:26:53.020583,0
2026-03-06 21:26:53.059026,0
2026-03-06 21:26:53.122606,0
2026-03-06 21:26:53.161101,0
2026-03-06 21:26:53.224805,0
2026-03-06 21:26:53.2622,0
2026-03-06 21:26:53.326589,0
2026-03-06 21:26:53.363732,0
2026-03-06 21:26:53.428395,0
2026-03-06 21:26:53.465801,0
2026-03-06 21:26:53.530762,0
2026-03-06 21:26:53.567799,0
2026-03-06 21:26:53.632492,0
2026-03-06 21:26:53.670049,0
2026-03-06 21:26:53.734778,0
2026-03-06 21:26:53.771786,0
2026-03-06 21:26:53.83632,0
2026-03-06 21:26:53.873684,0
2026-03-06 21:26:53.938374,0
2026-03-06 21:26:53.976044,0
2026-03-06 21:26:54.040231,0
2026-03-06 21:26:54.07815,0
2026-03-06 21:26:54.142553,0
2026-03-06 21:26:54.180256,0
2026-03-06 21:26:54.244461,0
2026-03-06 21:26:54.281918,0
2026-03-06 21:26:54.346299,0
2026-03-06 21:26:54.384212,0
2026-03-06 21:26:54.448305,0
2026-03-06 21:26:54.486107,0
2026-03-06 21:26:54.550443,0
2026-03-06 21:26:54.587804,0
2026-03-06 21:26:54.652388,0
2026-03-06 21:26:54.689973,0
2026-03-06 21:26:54.754427,0
2026-03-06 21:26:54.792271,0
2026-03-06 21:26:54.85636,0
2026-03-06 21:26:54.893997,0
2026-03-06 21:26:54.958905,0
2026-03-06 21:26:54.995769,0
2026-03-06 21:26:55.060872,0
2026-03-06 21:26:55.097642,0
2026-03-06 21:26:55.162812,0
2026-03-06 21:26:55.199581,0
2026-03-06 21:26:55.264288,0
2026-03-06 21:26:55.301906,0
2026-03-06 21:26:55.366314,0
2026-03-06 21:26:55.40424,0
2026-03-06 21:26:55.468303,0
2026-03-06 21:26:55.505974,0
2026-03-06 21:26:55.570672,0
2026-03-06 21:26:55.607793,0
2026-03-06 21:26:55.672614,0
2026-03-06 21:26:55.709932,0
2026-03-06 21:26:55.774802,0
2026-03-06 21:26:55.811843,0
2026-03-06 21:26:55.876671,0
2026-03-06 21:26:55.91417,0
2026-03-06 21:26:55.978772,0
2026-03-06 21:26:56.016135,0
2026-03-06 21:26:56.080715,0
2026-03-06 21:26:56.118118,0
2026-03-06 21:26:56.182509,0
2026-03-06 21:26:56.219682,0
2026-03-06 21:26:56.284439,0
2026-03-06 21:26:56.32203,0
2026-03-06 21:26:56.386775,0
2026-03-06 21:26:56.423198,0
2026-03-06 21:26:56.488272,0
2026-03-06 21:26:56.524863,0
2026-03-06 21:26:56.590292,0
2026-03-06 21:26:56.626632,0
2026-03-06 21:26:56.692883,0
2026-03-06 21:26:56.728755,0
2026-03-06 21:26:56.794599,0
2026-03-06 21:26:56.830924,0
2026-03-06 21:26:56.896809,0
2026-03-06 21:26:56.932804,0
2026-03-06 21:26:56.998416,0
2026-03-06 21:26:57.034997,0
2026-03-06 21:26:57.100682,0
2026-03-06 21:26:57.136704,0
2026-03-06 21:26:57.202406,0
2026-03-06 21:26:57.238792,0
2026-03-06 21:26:57.304734,0
2026-03-06 21:26:57.341044,0
2026-03-06 21:26:57.40629,0
2026-03-06 21:26:57.443179,0
2026-03-06 21:26:57.508585,0
2026-03-06 21:26:57.544771,0
2026-03-06 21:26:57.610722,0
2026-03-06 21:26:57.646825,0
2026-03-06 21:26:57.712314,0
2026-03-06 21:26:57.748694,0
2026-03-06 21:26:57.814743,0
2026-03-06 21:26:57.850777,0
2026-03-06 21:26:57.916851,0
2026-03-06 21:26:57.95269,0
2026-03-06 21:26:58.018761,0
2026-03-06 21:26:58.05504,0
2026-03-06 21:26:58.120607,0
2026-03-06 21:26:58.156658,0
2026-03-06 21:26:58.222978,0
2026-03-06 21:26:58.259325,0
2026-03-06 21:26:58.324793,0
2026-03-06 21:26:58.361271,0
2026-03-06 21:26:58.426683,0
2026-03-06 21:26:58.462931,0
2026-03-06 21:26:58.528504,0
2026-03-06 21:26:58.564895,0
2026-03-06 21:26:58.630499,0
2026-03-06 21:26:58.666708,0
2026-03-06 21:26:58.732568,0
2026-03-06 21:26:58.76868,0
2026-03-06 21:26:58.834671,0
2026-03-06 21:26:58.871026,0
2026-03-06 21:26:58.93675,0
2026-03-06 21:26:58.972989,0
2026-03-06 21:26:59.038792,0
2026-03-06 21:26:59.074871,0
2026-03-06 21:26:59.140584,0
2026-03-06 21:26:59.176834,0
2026-03-06 21:26:59.242874,0
2026-03-06 21:26:59.27873,0
2026-03-06 21:26:59.344867,0
2026-03-06 21:26:59.380671,0
2026-03-06 21:26:59.446288,0
2026-03-06 21:26:59.483176,0
2026-03-06 21:26:59.548654,0
2026-03-06 21:26:59.585091,0
2026-03-06 21:26:59.65047,0
2026-03-06 21:26:59.687135,0
2026-03-06 21:26:59.752813,0
2026-03-06 21:26:59.789086,0
2026-03-06 21:26:59.854805,0
2026-03-06 21:26:59.891189,0
2026-03-06 21:26:59.956658,0
2026-03-06 21:26:59.993003,0
2026-03-06 21:27:00.058426,0
2026-03-06 21:27:00.094853,0
2026-03-06 21:27:00.160623,0
2026-03-06 21:27:00.197016,0
2026-03-06 21:27:00.262577,0
2026-03-06 21:27:00.298732,0
2026-03-06 21:27:00.364555,0
2026-03-06 21:27:00.400883,0
2026-03-06 21:27:00.466572,0
2026-03-06 21:27:00.502683,0
2026-03-06 21:27:00.568561,0
2026-03-06 21:27:00.6049,0
2026-03-06 21:27:00.6704,0
2026-03-06 21:27:00.707433,0
2026-03-06 21:27:00.772771,0
2026-03-06 21:27:00.809034,0
2026-03-06 21:27:00.874731,0
2026-03-06 21:27:00.91059,0
2026-03-06 21:27:00.976914,0
2026-03-06 21:27:01.013018,0
2026-03-06 21:27:01.078639,0
2026-03-06 21:27:01.115104,0
2026-03-06 21:27:01.180866,0
2026-03-06 21:27:01.216847,0
2026-03-06 21:27:01.282465,0
2026-03-06 21:27:01.319136,0
2026-03-06 21:27:01.384939,0
2026-03-06 21:27:01.420775,0
2026-03-06 21:27:01.486391,0
2026-03-06 21:27:01.522793,0
2026-03-06 21:27:01.588828,0
2026-03-06 21:27:01.625179,0
2026-03-06 21:27:01.690819,0
2026-03-06 21:27:01.727591,0
2026-03-06 21:27:01.792345,0
2026-03-06 21:27:01.828823,0
2026-03-06 21:27:01.894687,0
