time,ACT.Fuel_Fill_Press.actuator_state
2026-03-06 21:25:49.72036,0
2026-03-06 21:25:49.780355,1
2026-03-06 21:25:49.822229,0
2026-03-06 21:25:49.882534,1
2026-03-06 21:25:49.92405,0
2026-03-06 21:25:49.984436,1
2026-03-06 21:25:50.025948,0
2026-03-06 21:25:50.086256,1
2026-03-06 21:25:50.128064,0
2026-03-06 21:25:50.188647,1
2026-03-06 21:25:50.23024,0
2026-03-06 21:25:50.290401,1
2026-03-06 21:25:50.332153,0
2026-03-06 21:25:50.392352,1
2026-03-06 21:25:50.434366,0
2026-03-06 21:25:50.494062,1
2026-03-06 21:25:50.53635,0
2026-03-06 21:25:50.59632,1
2026-03-06 21:25:50.638208,0
2026-03-06 21:25:50.698244,1
2026-03-06 21:25:50.739869,0
2026-03-06 21:25:50.800246,1
2026-03-06 21:25:50.842101,0
2026-03-06 21:25:50.902019,1
2026-03-06 21:25:50.943825,0
2026-03-06 21:25:51.004022,1
2026-03-06 21:25:51.046009,0
2026-03-06 21:25:51.106475,1
2026-03-06 21:25:51.147927,0
2026-03-06 21:25:51.208494,1
2026-03-06 21:25:51.250307,0
2026-03-06 21:25:51.310417,1
2026-03-06 21:25:51.351879,0
2026-03-06 21:25:51.412583,1
2026-03-06 21:25:51.45403,0
2026-03-06 21:25:51.514577,1
2026-03-06 21:25:51.55597,0
2026-03-06 21:25:51.616316,1
2026-03-06 21:25:51.65813,0
2026-03-06 21:25:51.718422,1
2026-03-06 21:25:51.76041,0
2026-03-06 21:25:51.82041,1
2026-03-06 21:25:51.861954,0
2026-03-06 21:25:51.922709,1
2026-03-06 21:25:51.964619,0
2026-03-06 21:25:52.024478,1
2026-03-06 21:25:52.06644,0
2026-03-06 21:25:52.126147,1
2026-03-06 21:25:52.168024,0
2026-03-06 21:25:52.228378,1
2026-03-06 21:25:52.270167,0
2026-03-06 21:25:52.330298,1
2026-03-06 21:25:52.371596,0
2026-03-06 21:25:52.432088,1
2026-03-06 21:25:52.47381,0
2026-03-06 21:25:52.534128,1
2026-03-06 21:25:52.576149,0
2026-03-06 21:25:52.636101,1
2026-03-06 21:25:52.678366,0
2026-03-06 21:25:52.738706,1
2026-03-06 21:25:52.779924,0
2026-03-06 21:25:52.840619,1
2026-03-06 21:25:52.882293,0
2026-03-06 21:25:52.942656,1
2026-03-06 21:25:52.984303,0
2026-03-06 21:25:53.044571,1
2026-03-06 21:25:53.086228,0
2026-03-06 21:25:53.146284,1
2026-03-06 21:25:53.188284,0
2026-03-06 21:25:53.248516,1
2026-03-06 21:25:53.290202,0
2026-03-06 21:25:53.350423,1
2026-03-06 21:25:53.391746,0
2026-03-06 21:25:53.452563,1
2026-03-06 21:25:53.494068,0
2026-03-06 21:25:53.554078,1
2026-03-06 21:25:53.596269,0
2026-03-06 21:25:53.656612,1
2026-03-06 21:25:53.697939,0
2026-03-06 21:25:53.758318,1
2026-03-06 21:25:53.799817,0
2026-03-06 21:25:53.860428,1
2026-03-06 21:25:53.902345,0
2026-03-06 21:25:53.962703,1
2026-03-06 21:25:54.003933,0
2026-03-06 21:25:54.064318,1
2026-03-06 21:25:54.105964,0
2026-03-06 21:25:54.16658,1
2026-03-06 21:25:54.208178,0
2026-03-06 21:25:54.268107,1
2026-03-06 21:25:54.310172,0
2026-03-06 21:25:54.370051,1
2026-03-06 21:25:54.412207,0
2026-03-06 21:25:54.47254,1
2026-03-06 21:25:54.514134,0
2026-03-06 21:25:54.574452,1
2026-03-06 21:25:54.615719,0
2026-03-06 21:25:54.676074,1
2026-03-06 21:25:54.718129,0
2026-03-06 21:25:54.778218,1
2026-03-06 21:25:54.820248,0
2026-03-06 21:25:54.880127,1
2026-03-06 21:25:54.922424,0
2026-03-06 21:25:54.982176,1
2026-03-06 21:25:55.024188,0
2026-03-06 21:25:55.084387,1
2026-03-06 21:25:55.126141,0
2026-03-06 21:25:55.186201,1
2026-03-06 21:25:55.228023,0
2026-03-06 21:25:55.288408,1
2026-03-06 21:25:55.329878,0
2026-03-06 21:25:55.390447,1
2026-03-06 21:25:55.43227,0
2026-03-06 21:25:55.49255,1
