time,ACT.GSE_LOX_Fill_Vent.raw_adc_counts
2026-03-06 21:18:36.013997,0
2026-03-06 21:18:36.072788,1065543112
2026-03-06 21:18:36.116336,0
2026-03-06 21:18:36.174951,1065556632
2026-03-06 21:18:36.217982,0
2026-03-06 21:18:36.276401,1065543112
2026-03-06 21:18:36.320165,0
2026-03-06 21:18:36.379143,1065529592
2026-03-06 21:18:36.422183,0
2026-03-06 21:18:36.480552,1065543112
2026-03-06 21:18:36.52429,0
2026-03-06 21:18:36.582663,1065502552
2026-03-06 21:18:36.626377,0
2026-03-06 21:18:36.684496,1065522832
2026-03-06 21:18:36.728299,0
2026-03-06 21:18:36.786826,1065556632
2026-03-06 21:18:36.83036,0
2026-03-06 21:18:36.888599,1065522832
2026-03-06 21:18:36.932128,0
2026-03-06 21:18:36.990783,1065570152
2026-03-06 21:18:37.034194,0
2026-03-06 21:18:37.092593,1065556632
2026-03-06 21:18:37.136098,0
2026-03-06 21:18:37.19458,1065529592
2026-03-06 21:18:37.238176,0
2026-03-06 21:18:37.296883,1065536352
2026-03-06 21:18:37.340134,0
2026-03-06 21:18:37.39854,1065536352
2026-03-06 21:18:37.442264,0
2026-03-06 21:18:37.500222,1065536352
2026-03-06 21:18:37.54444,0
2026-03-06 21:18:37.602748,1065502552
2026-03-06 21:18:37.646112,0
2026-03-06 21:18:37.704322,1065536352
2026-03-06 21:18:37.748349,0
2026-03-06 21:18:37.806644,1065502552
2026-03-06 21:18:37.850059,0
2026-03-06 21:18:37.908365,1065563392
2026-03-06 21:18:37.952181,0
2026-03-06 21:18:38.010375,1065529592
2026-03-06 21:18:38.054162,0
2026-03-06 21:18:38.112627,1065509312
2026-03-06 21:18:38.156527,0
2026-03-06 21:18:38.214583,1065543112
2026-03-06 21:18:38.257982,0
2026-03-06 21:18:38.316727,1065522832
2026-03-06 21:18:38.360279,0
2026-03-06 21:18:38.418667,1065529592
2026-03-06 21:18:38.463146,0
2026-03-06 21:18:38.520588,1065502552
2026-03-06 21:18:38.564211,0
2026-03-06 21:18:38.62267,1065543112
2026-03-06 21:18:38.666099,0
2026-03-06 21:18:38.724479,1065529592
2026-03-06 21:18:38.76829,0
2026-03-06 21:18:38.826289,1065543112
2026-03-06 21:18:38.870009,0
2026-03-06 21:18:38.928251,1065543112
2026-03-06 21:18:38.97214,0
2026-03-06 21:18:39.030578,1065543112
2026-03-06 21:18:39.074096,0
2026-03-06 21:18:39.132522,1065543112
2026-03-06 21:18:39.175901,0
2026-03-06 21:18:39.23427,1065543112
2026-03-06 21:18:39.278369,0
2026-03-06 21:18:39.336832,1065536352
2026-03-06 21:18:39.380356,0
2026-03-06 21:18:39.439517,1065549872
2026-03-06 21:18:39.482419,0
2026-03-06 21:18:39.540776,1065563392
2026-03-06 21:18:39.584364,0
2026-03-06 21:18:39.642521,1065543112
2026-03-06 21:18:39.686203,0
2026-03-06 21:18:39.744555,1065536352
2026-03-06 21:18:39.788417,0
2026-03-06 21:18:39.846629,1065502552
2026-03-06 21:18:39.890199,0
2026-03-06 21:18:39.948715,1065502552
2026-03-06 21:18:39.992363,0
2026-03-06 21:18:40.05029,1065502552
2026-03-06 21:18:40.094461,0
2026-03-06 21:18:40.152996,1065509312
2026-03-06 21:18:40.196401,0
2026-03-06 21:18:40.254818,1065502552
2026-03-06 21:18:40.298286,0
2026-03-06 21:18:40.35664,1065502552
2026-03-06 21:18:40.400122,0
2026-03-06 21:18:40.458655,1065529592
2026-03-06 21:18:40.50201,0
2026-03-06 21:18:40.560776,1065489032
2026-03-06 21:18:40.604543,0
2026-03-06 21:18:40.662989,1065536352
2026-03-06 21:18:40.706242,0
2026-03-06 21:18:40.764671,1065529592
2026-03-06 21:18:40.807926,0
2026-03-06 21:18:40.866727,1065543112
2026-03-06 21:18:40.910344,0
2026-03-06 21:18:40.968388,1065502552
2026-03-06 21:18:41.012101,0
2026-03-06 21:18:41.070534,1065543112
2026-03-06 21:18:41.114187,0
2026-03-06 21:18:41.1727,1065556632
2026-03-06 21:18:41.216498,0
2026-03-06 21:18:41.274533,1065543112
2026-03-06 21:18:41.317956,0
2026-03-06 21:18:41.376949,1065482272
2026-03-06 21:18:41.420207,0
2026-03-06 21:18:41.478672,1065502552
2026-03-06 21:18:41.522151,0
2026-03-06 21:18:41.580653,1065502552
2026-03-06 21:18:41.624348,0
2026-03-06 21:18:41.682428,1065543112
2026-03-06 21:18:41.726115,0
2026-03-06 21:18:41.784654,1065556632
2026-03-06 21:18:41.828307,0
2026-03-06 21:18:41.88679,1065543112
2026-03-06 21:18:41.930122,0
2026-03-06 21:18:41.988737,1065502552
2026-03-06 21:18:42.032247,0
2026-03-06 21:18:42.090454,1065489032
2026-03-06 21:18:42.134313,0
2026-03-06 21:18:42.192876,1065529592
2026-03-06 21:18:42.236416,0
2026-03-06 21:18:42.294367,1065543112
2026-03-06 21:18:42.339624,0
2026-03-06 21:18:42.396573,1065529592
2026-03-06 21:18:42.44024,0
2026-03-06 21:18:42.498423,1065536352
2026-03-06 21:18:42.542527,0
2026-03-06 21:18:42.600604,1065549872
2026-03-06 21:18:42.644476,0
2026-03-06 21:18:42.702415,1065502552
2026-03-06 21:18:42.746537,0
2026-03-06 21:18:42.804661,1065556632
2026-03-06 21:18:42.848204,0
2026-03-06 21:18:42.906717,1065543112
2026-03-06 21:18:42.950476,0
2026-03-06 21:18:43.008391,1065529592
2026-03-06 21:18:43.052046,0
2026-03-06 21:18:43.110559,1065556632
2026-03-06 21:18:43.153978,0
2026-03-06 21:18:43.212697,1065529592
2026-03-06 21:18:43.256588,0
2026-03-06 21:18:43.314371,1065502552
2026-03-06 21:18:43.358095,0
2026-03-06 21:18:43.416492,1065509312
2026-03-06 21:18:43.460201,0
2026-03-06 21:18:43.518757,1065502552
2026-03-06 21:18:43.562321,0
2026-03-06 21:18:43.620504,1065502552
2026-03-06 21:18:43.664293,0
2026-03-06 21:18:43.722857,1065529592
2026-03-06 21:18:43.766451,0
2026-03-06 21:18:43.82486,1065556632
2026-03-06 21:18:43.868439,0
2026-03-06 21:18:43.926787,1065543112
2026-03-06 21:18:43.970598,0
2026-03-06 21:18:44.028586,1065543112
2026-03-06 21:18:44.07213,0
2026-03-06 21:18:44.130508,1065502552
2026-03-06 21:18:44.174279,0
2026-03-06 21:18:44.232761,1065495792
2026-03-06 21:18:44.276453,0
2026-03-06 21:18:44.334537,1065529592
2026-03-06 21:18:44.377958,0
2026-03-06 21:18:44.436901,1065522832
2026-03-06 21:18:44.480283,0
2026-03-06 21:18:44.538335,1065529592
2026-03-06 21:18:44.582016,0
2026-03-06 21:18:44.640677,1065543112
2026-03-06 21:18:44.683876,0
2026-03-06 21:18:44.742527,1065502552
2026-03-06 21:18:44.786039,0
2026-03-06 21:18:44.844834,1065522832
2026-03-06 21:18:44.888347,0
2026-03-06 21:18:44.946967,1065556632
2026-03-06 21:18:44.99026,0
2026-03-06 21:18:45.048664,1065543112
2026-03-06 21:18:45.093081,0
2026-03-06 21:18:45.150672,1065502552
2026-03-06 21:18:45.194247,0
2026-03-06 21:18:45.252972,1065522832
2026-03-06 21:18:45.297259,0
2026-03-06 21:18:45.354893,1065529592
2026-03-06 21:18:45.398274,0
2026-03-06 21:18:45.457322,1065529592
2026-03-06 21:18:45.500059,0
2026-03-06 21:18:45.558967,1065502552
2026-03-06 21:18:45.602263,0
2026-03-06 21:18:45.660828,1065529592
2026-03-06 21:18:45.704121,0
2026-03-06 21:18:45.762923,1065529592
2026-03-06 21:18:45.806155,0
2026-03-06 21:18:45.864666,1065556632
2026-03-06 21:18:45.908481,0
2026-03-06 21:18:45.966401,1065529592
2026-03-06 21:18:46.010542,0
2026-03-06 21:18:46.068748,1065563392
2026-03-06 21:18:46.112651,0
2026-03-06 21:18:46.170783,1065509312
2026-03-06 21:18:46.214346,0
2026-03-06 21:18:46.272524,1065556632
2026-03-06 21:18:46.316301,0
2026-03-06 21:18:46.374603,1065543112
2026-03-06 21:18:46.41841,0
2026-03-06 21:18:46.476786,1065502552
2026-03-06 21:18:46.520608,0
2026-03-06 21:18:46.57876,1065543112
2026-03-06 21:18:46.622288,0
2026-03-06 21:18:46.680831,1065502552
2026-03-06 21:18:46.724908,0
2026-03-06 21:18:46.782857,1065516072
2026-03-06 21:18:46.826433,0
2026-03-06 21:18:46.884583,1065543112
2026-03-06 21:18:46.928651,0
2026-03-06 21:18:46.986648,1065489032
2026-03-06 21:18:47.029988,0
2026-03-06 21:18:47.08866,1065556632
2026-03-06 21:18:47.132011,0
2026-03-06 21:18:47.191208,1065556632
2026-03-06 21:18:47.234387,0
2026-03-06 21:18:47.292776,1065536352
2026-03-06 21:18:47.336408,0
2026-03-06 21:18:47.394545,1065522832
2026-03-06 21:18:47.4385,0
2026-03-06 21:18:47.496802,1065529592
2026-03-06 21:18:47.540388,0
2026-03-06 21:18:47.59851,1065509312
2026-03-06 21:18:47.642235,0
2026-03-06 21:18:47.700964,1065529592
2026-03-06 21:18:47.74435,0
2026-03-06 21:18:47.802945,1065529592
2026-03-06 21:18:47.846027,0
2026-03-06 21:18:47.904593,1065556632
2026-03-06 21:18:47.948386,0
2026-03-06 21:18:48.006445,1065529592
2026-03-06 21:18:48.050361,0
2026-03-06 21:18:48.10842,1065529592
2026-03-06 21:18:48.152168,0
2026-03-06 21:18:48.210853,1065556632
2026-03-06 21:18:48.254478,0
2026-03-06 21:18:48.31276,1065529592
2026-03-06 21:18:48.356424,0
2026-03-06 21:18:48.414548,1065489032
2026-03-06 21:18:48.458251,0
2026-03-06 21:18:48.51675,1065543112
2026-03-06 21:18:48.560183,0
2026-03-06 21:18:48.6187,1065556632
2026-03-06 21:18:48.662257,0
2026-03-06 21:18:48.720447,1065502552
2026-03-06 21:18:48.76423,0
2026-03-06 21:18:48.82301,1065502552
2026-03-06 21:18:48.86644,0
2026-03-06 21:18:48.924557,1065543112
2026-03-06 21:18:48.968403,0
2026-03-06 21:18:49.026857,1065556632
2026-03-06 21:18:49.070361,0
2026-03-06 21:18:49.128553,1065529592
2026-03-06 21:18:49.172667,0
2026-03-06 21:18:49.230847,1065529592
2026-03-06 21:18:49.274345,0
2026-03-06 21:18:49.333197,1065529592
2026-03-06 21:18:49.376441,0
2026-03-06 21:18:49.434783,1065563392
2026-03-06 21:18:49.478289,0
2026-03-06 21:18:49.536343,1065543112
2026-03-06 21:18:49.580446,0
2026-03-06 21:18:49.638448,1065529592
2026-03-06 21:18:49.682428,0
2026-03-06 21:18:49.740481,1065529592
2026-03-06 21:18:49.78446,0
2026-03-06 21:18:49.842685,1065529592
2026-03-06 21:18:49.886208,0
2026-03-06 21:18:49.944421,1065556632
2026-03-06 21:18:49.988269,0
2026-03-06 21:18:50.046671,1065543112
2026-03-06 21:18:50.090232,0
2026-03-06 21:18:50.148806,1065536352
2026-03-06 21:18:50.192514,0
2026-03-06 21:18:50.250689,1065556632
2026-03-06 21:18:50.294234,0
2026-03-06 21:18:50.352646,1065502552
2026-03-06 21:18:50.396171,0
2026-03-06 21:18:50.454746,1065543112
2026-03-06 21:18:50.498596,0
2026-03-06 21:18:50.556587,1065529592
2026-03-06 21:18:50.60005,0
2026-03-06 21:18:50.658722,1065536352
2026-03-06 21:18:50.702647,0
2026-03-06 21:18:50.760804,1065543112
2026-03-06 21:18:50.804223,0
2026-03-06 21:18:50.862974,1065529592
2026-03-06 21:18:50.906362,0
2026-03-06 21:18:50.964696,1065509312
2026-03-06 21:18:51.008553,0
2026-03-06 21:18:51.066781,1065529592
2026-03-06 21:18:51.110324,0
2026-03-06 21:18:51.168565,1065556632
2026-03-06 21:18:51.212596,0
2026-03-06 21:18:51.271691,1065529592
2026-03-06 21:18:51.314489,0
2026-03-06 21:18:51.372577,1065556632
2026-03-06 21:18:51.416234,0
2026-03-06 21:18:51.475055,1065502552
2026-03-06 21:18:51.518177,0
2026-03-06 21:18:51.576707,1065536352
2026-03-06 21:18:51.620144,0
2026-03-06 21:18:51.678536,1065502552
2026-03-06 21:18:51.722382,0
2026-03-06 21:18:51.780982,1065543112
2026-03-06 21:18:51.824695,0
2026-03-06 21:18:51.88258,1065529592
2026-03-06 21:18:51.926142,0
2026-03-06 21:18:51.984435,1065529592
2026-03-06 21:18:52.028079,0
2026-03-06 21:18:52.086434,1065502552
2026-03-06 21:18:52.130148,0
2026-03-06 21:18:52.188487,1065502552
2026-03-06 21:18:52.232444,0
2026-03-06 21:18:52.290558,1065529592
2026-03-06 21:18:52.334124,0
2026-03-06 21:18:52.392445,1065495792
2026-03-06 21:18:52.436402,0
2026-03-06 21:18:52.495022,1065529592
2026-03-06 21:18:52.538315,0
2026-03-06 21:18:52.596548,1065549872
2026-03-06 21:18:52.640488,0
2026-03-06 21:18:52.698835,1065556632
2026-03-06 21:18:52.742617,0
2026-03-06 21:18:52.800586,1065556632
2026-03-06 21:18:52.844107,0
2026-03-06 21:18:52.902476,1065509312
2026-03-06 21:18:52.946644,0
2026-03-06 21:18:53.004793,1065543112
2026-03-06 21:18:53.048003,0
2026-03-06 21:18:53.106478,1065529592
2026-03-06 21:18:53.150593,0
2026-03-06 21:18:53.208923,1065529592
2026-03-06 21:18:53.251931,0
2026-03-06 21:18:53.310557,1065543112
2026-03-06 21:18:53.353968,0
2026-03-06 21:18:53.412652,1065549872
2026-03-06 21:18:53.456432,0
2026-03-06 21:18:53.514412,1065502552
2026-03-06 21:18:53.558294,0
2026-03-06 21:18:53.616782,1065502552
2026-03-06 21:18:53.660405,0
2026-03-06 21:18:53.718634,1065543112
2026-03-06 21:18:53.761994,0
2026-03-06 21:18:53.820844,1065536352
2026-03-06 21:18:53.864396,0
2026-03-06 21:18:53.922866,1065563392
2026-03-06 21:18:53.966295,0
2026-03-06 21:18:54.024633,1065529592
2026-03-06 21:18:54.068358,0
2026-03-06 21:18:54.126548,1065509312
2026-03-06 21:18:54.170497,0
2026-03-06 21:18:54.228646,1065563392
2026-03-06 21:18:54.272451,0
2026-03-06 21:18:54.330919,1065529592
2026-03-06 21:18:54.374226,0
2026-03-06 21:18:54.432671,1065502552
2026-03-06 21:18:54.476456,0
2026-03-06 21:18:54.535151,1065522832
2026-03-06 21:18:54.577951,0
2026-03-06 21:18:54.637046,1065502552
2026-03-06 21:18:54.680224,0
2026-03-06 21:18:54.738949,1065543112
2026-03-06 21:18:54.782201,0
2026-03-06 21:18:54.840753,1065529592
2026-03-06 21:18:54.884189,0
2026-03-06 21:18:54.942769,1065543112
2026-03-06 21:18:54.986524,0
2026-03-06 21:18:55.044566,1065556632
2026-03-06 21:18:55.088297,0
2026-03-06 21:18:55.146827,1065529592
2026-03-06 21:18:55.190302,0
2026-03-06 21:18:55.249004,1065549872
2026-03-06 21:18:55.292462,0
2026-03-06 21:18:55.350455,1065563392
2026-03-06 21:18:55.394156,0
2026-03-06 21:18:55.452865,1065509312
2026-03-06 21:18:55.496457,0
2026-03-06 21:18:55.554928,1065529592
2026-03-06 21:18:55.598516,0
2026-03-06 21:18:55.656918,1065536352
2026-03-06 21:18:55.700278,0
2026-03-06 21:18:55.758393,1065529592
2026-03-06 21:18:55.802353,0
2026-03-06 21:18:55.860816,1065502552
2026-03-06 21:18:55.904418,0
2026-03-06 21:18:55.962668,1065502552
2026-03-06 21:18:56.006428,0
2026-03-06 21:18:56.064723,1065529592
2026-03-06 21:18:56.108142,0
2026-03-06 21:18:56.167359,1065543112
2026-03-06 21:18:56.210298,0
2026-03-06 21:18:56.268759,1065502552
2026-03-06 21:18:56.312268,0
2026-03-06 21:18:56.370582,1065502552
2026-03-06 21:18:56.414361,0
2026-03-06 21:18:56.47301,1065536352
2026-03-06 21:18:56.516444,0
2026-03-06 21:18:56.5753,1065556632
2026-03-06 21:18:56.618144,0
2026-03-06 21:18:56.677051,1065509312
2026-03-06 21:18:56.720284,0
2026-03-06 21:18:56.778677,1065502552
2026-03-06 21:18:56.82244,0
2026-03-06 21:18:56.881104,1065543112
2026-03-06 21:18:56.924538,0
2026-03-06 21:18:56.982671,1065556632
2026-03-06 21:18:57.02677,0
2026-03-06 21:18:57.084821,1065563392
2026-03-06 21:18:57.128499,0
2026-03-06 21:18:57.186921,1065556632
2026-03-06 21:18:57.230452,0
2026-03-06 21:18:57.289041,1065536352
2026-03-06 21:18:57.332639,0
2026-03-06 21:18:57.390602,1065529592
2026-03-06 21:18:57.434236,0
2026-03-06 21:18:57.492845,1065509312
2026-03-06 21:18:57.536177,0
2026-03-06 21:18:57.594763,1065529592
2026-03-06 21:18:57.6381,0
2026-03-06 21:18:57.696944,1065543112
2026-03-06 21:18:57.740264,0
2026-03-06 21:18:57.79893,1065502552
2026-03-06 21:18:57.842536,0
2026-03-06 21:18:57.900916,1065556632
2026-03-06 21:18:57.944866,0
2026-03-06 21:18:58.002706,1065529592
2026-03-06 21:18:58.04639,0
2026-03-06 21:18:58.104627,1065509312
2026-03-06 21:18:58.148375,0
2026-03-06 21:18:58.206889,1065536352
2026-03-06 21:18:58.250425,0
2026-03-06 21:18:58.309193,1065556632
2026-03-06 21:18:58.352258,0
2026-03-06 21:18:58.410984,1065529592
2026-03-06 21:18:58.454462,0
2026-03-06 21:18:58.51256,1065509312
2026-03-06 21:18:58.556095,0
2026-03-06 21:18:58.61449,1065556632
2026-03-06 21:18:58.658605,0
2026-03-06 21:18:58.716721,1065543112
2026-03-06 21:18:58.760746,0
2026-03-06 21:18:58.819005,1065529592
2026-03-06 21:18:58.862534,0
2026-03-06 21:18:58.921067,1065516072
2026-03-06 21:18:58.964295,0
2026-03-06 21:18:59.022846,1065529592
2026-03-06 21:18:59.066191,0
2026-03-06 21:18:59.125025,1065556632
2026-03-06 21:18:59.168474,0
2026-03-06 21:18:59.226472,1065502552
2026-03-06 21:18:59.270087,0
2026-03-06 21:18:59.328965,1065543112
2026-03-06 21:18:59.372239,0
2026-03-06 21:18:59.430823,1065529592
2026-03-06 21:18:59.474306,0
2026-03-06 21:18:59.532559,1065556632
2026-03-06 21:18:59.576129,0
2026-03-06 21:18:59.634668,1065502552
2026-03-06 21:18:59.678186,0
2026-03-06 21:18:59.736863,1065543112
2026-03-06 21:18:59.780245,0
2026-03-06 21:18:59.839129,1065529592
2026-03-06 21:18:59.882034,0
2026-03-06 21:18:59.940775,1065522832
2026-03-06 21:18:59.984312,0
2026-03-06 21:19:00.042839,1065529592
2026-03-06 21:19:00.086228,0
2026-03-06 21:19:00.144941,1065495792
2026-03-06 21:19:00.188418,0
2026-03-06 21:19:00.247098,1065502552
2026-03-06 21:19:00.290653,0
2026-03-06 21:19:00.348729,1065502552
2026-03-06 21:19:00.392218,0
2026-03-06 21:19:00.450487,1065495792
2026-03-06 21:19:00.494737,0
2026-03-06 21:19:00.55292,1065522832
2026-03-06 21:19:00.596449,0
2026-03-06 21:19:00.65481,1065495792
2026-03-06 21:19:00.698708,0
2026-03-06 21:19:00.757056,1065502552
2026-03-06 21:19:00.80059,0
2026-03-06 21:19:00.858964,1065543112
2026-03-06 21:19:00.9022,0
2026-03-06 21:19:00.960954,1065522832
2026-03-06 21:19:01.004588,0
2026-03-06 21:19:01.062498,1065536352
2026-03-06 21:19:01.106379,0
2026-03-06 21:19:01.164815,1065489032
2026-03-06 21:19:01.208594,0
2026-03-06 21:19:01.26674,1065509312
2026-03-06 21:19:01.310597,0
2026-03-06 21:19:01.368939,1065529592
2026-03-06 21:19:01.412242,0
2026-03-06 21:19:01.470786,1065489032
2026-03-06 21:19:01.514313,0
2026-03-06 21:19:01.572883,1065536352
2026-03-06 21:19:01.616145,0
2026-03-06 21:19:01.675636,1065502552
2026-03-06 21:19:01.718525,0
2026-03-06 21:19:01.776999,1065536352
2026-03-06 21:19:01.820362,0
2026-03-06 21:19:01.878964,1065529592
2026-03-06 21:19:01.922301,0
2026-03-06 21:19:01.980631,1065495792
2026-03-06 21:19:02.024399,0
2026-03-06 21:19:02.08305,1065543112
2026-03-06 21:19:02.126493,0
2026-03-06 21:19:02.184529,1065529592
2026-03-06 21:19:02.228511,0
2026-03-06 21:19:02.286815,1065489032
2026-03-06 21:19:02.330559,0
2026-03-06 21:19:02.389437,1065543112
2026-03-06 21:19:02.432226,0
2026-03-06 21:19:02.490822,1065502552
2026-03-06 21:19:02.53468,0
2026-03-06 21:19:02.592885,1065529592
2026-03-06 21:19:02.636587,0
2026-03-06 21:19:02.694841,1065495792
2026-03-06 21:19:02.738597,0
2026-03-06 21:19:02.797149,1065502552
2026-03-06 21:19:02.840413,0
2026-03-06 21:19:02.89886,1065502552
2026-03-06 21:19:02.942405,0
2026-03-06 21:19:03.000676,1065529592
2026-03-06 21:19:03.044308,0
2026-03-06 21:19:03.102865,1065502552
2026-03-06 21:19:03.146173,0
2026-03-06 21:19:03.204938,1065536352
2026-03-06 21:19:03.248593,0
2026-03-06 21:19:03.306755,1065502552
2026-03-06 21:19:03.350231,0
2026-03-06 21:19:03.408567,1065543112
2026-03-06 21:19:03.452218,0
2026-03-06 21:19:03.510641,1065536352
2026-03-06 21:19:03.554486,0
2026-03-06 21:19:03.612877,1065529592
2026-03-06 21:19:03.656499,0
2026-03-06 21:19:03.71504,1065543112
2026-03-06 21:19:03.75813,0
2026-03-06 21:19:03.816869,1065529592
2026-03-06 21:19:03.860684,0
2026-03-06 21:19:03.918877,1065556632
2026-03-06 21:19:03.962365,0
2026-03-06 21:19:04.020768,1065543112
2026-03-06 21:19:04.064591,0
2026-03-06 21:19:04.123111,1065556632
2026-03-06 21:19:04.166599,0
2026-03-06 21:19:04.225058,1065509312
2026-03-06 21:19:04.268155,0
2026-03-06 21:19:04.327103,1065556632
2026-03-06 21:19:04.370577,0
2026-03-06 21:19:04.428944,1065543112
2026-03-06 21:19:04.47266,0
2026-03-06 21:19:04.531029,1065529592
2026-03-06 21:19:04.574202,0
2026-03-06 21:19:04.632595,1065529592
2026-03-06 21:19:04.676153,0
2026-03-06 21:19:04.734886,1065502552
2026-03-06 21:19:04.778524,0
2026-03-06 21:19:04.836729,1065509312
2026-03-06 21:19:04.880401,0
2026-03-06 21:19:04.939029,1065536352
2026-03-06 21:19:04.982303,0
2026-03-06 21:19:05.041273,1065549872
2026-03-06 21:19:05.084676,0
2026-03-06 21:19:05.142844,1065529592
2026-03-06 21:19:05.186412,0
2026-03-06 21:19:05.245051,1065529592
2026-03-06 21:19:05.288146,0
2026-03-06 21:19:05.346784,1065489032
2026-03-06 21:19:05.390022,0
2026-03-06 21:19:05.44899,1065556632
2026-03-06 21:19:05.492553,0
2026-03-06 21:19:05.550468,1065563392
2026-03-06 21:19:05.594381,0
2026-03-06 21:19:05.653786,1065529592
2026-03-06 21:19:05.696353,0
2026-03-06 21:19:05.754661,1065522832
2026-03-06 21:19:05.798219,0
2026-03-06 21:19:05.856971,1065502552
2026-03-06 21:19:05.900421,0
2026-03-06 21:19:05.958839,1065502552
2026-03-06 21:19:06.002268,0
2026-03-06 21:19:06.060587,1065529592
2026-03-06 21:19:06.104315,0
2026-03-06 21:19:06.162792,1065529592
2026-03-06 21:19:06.206359,0
2026-03-06 21:19:06.264766,1065529592
2026-03-06 21:19:06.308551,0
2026-03-06 21:19:06.366769,1065543112
2026-03-06 21:19:06.410146,0
2026-03-06 21:19:06.469103,1065536352
2026-03-06 21:19:06.512102,0
2026-03-06 21:19:06.571345,1065495792
2026-03-06 21:19:06.614536,0
2026-03-06 21:19:06.67276,1065543112
2026-03-06 21:19:06.716549,0
2026-03-06 21:19:06.775105,1065529592
2026-03-06 21:19:06.818236,0
2026-03-06 21:19:06.876795,1065502552
2026-03-06 21:19:06.920633,0
2026-03-06 21:19:06.978698,1065502552
2026-03-06 21:19:07.022423,0
2026-03-06 21:19:07.080623,1065502552
2026-03-06 21:19:07.12427,0
2026-03-06 21:19:07.182925,1065502552
2026-03-06 21:19:07.226238,0
2026-03-06 21:19:07.284742,1065543112
2026-03-06 21:19:07.328617,0
2026-03-06 21:19:07.386988,1065495792
2026-03-06 21:19:07.430001,0
2026-03-06 21:19:07.488866,1065495792
2026-03-06 21:19:07.532354,0
2026-03-06 21:19:07.590796,1065543112
2026-03-06 21:19:07.634496,0
2026-03-06 21:19:07.692994,1065529592
2026-03-06 21:19:07.736294,0
2026-03-06 21:19:07.795027,1065502552
2026-03-06 21:19:07.838727,0
2026-03-06 21:19:07.896807,1065556632
2026-03-06 21:19:07.94041,0
2026-03-06 21:19:07.99877,1065522832
2026-03-06 21:19:08.042656,0
2026-03-06 21:19:08.10065,1065529592
2026-03-06 21:19:08.144417,0
2026-03-06 21:19:08.202619,1065543112
2026-03-06 21:19:08.246411,0
2026-03-06 21:19:08.304983,1065549872
2026-03-06 21:19:08.348576,0
2026-03-06 21:19:08.406829,1065529592
2026-03-06 21:19:08.450278,0
2026-03-06 21:19:08.508882,1065543112
2026-03-06 21:19:08.55253,0
2026-03-06 21:19:08.610624,1065502552
2026-03-06 21:19:08.654253,0
2026-03-06 21:19:08.71296,1065502552
2026-03-06 21:19:08.756148,0
2026-03-06 21:19:08.814854,1065543112
2026-03-06 21:19:08.858396,0
2026-03-06 21:19:08.916717,1065502552
2026-03-06 21:19:08.960512,0
2026-03-06 21:19:09.019065,1065543112
2026-03-06 21:19:09.062523,0
2026-03-06 21:19:09.120798,1065529592
2026-03-06 21:19:09.164223,0
2026-03-06 21:19:09.222731,1065529592
2026-03-06 21:19:09.266241,0
2026-03-06 21:19:09.32469,1065549872
2026-03-06 21:19:09.368239,0
2026-03-06 21:19:09.427022,1065529592
2026-03-06 21:19:09.470429,0
2026-03-06 21:19:09.528792,1065556632
2026-03-06 21:19:09.572543,0
2026-03-06 21:19:09.630821,1065536352
2026-03-06 21:19:09.674762,0
2026-03-06 21:19:09.732698,1065556632
2026-03-06 21:19:09.776811,0
2026-03-06 21:19:09.834934,1065495792
2026-03-06 21:19:09.878398,0
2026-03-06 21:19:09.937037,1065543112
2026-03-06 21:19:09.980224,0
2026-03-06 21:19:10.038953,1065502552
2026-03-06 21:19:10.082486,0
2026-03-06 21:19:10.141106,1065509312
2026-03-06 21:19:10.184409,0
2026-03-06 21:19:10.2427,1065502552
2026-03-06 21:19:10.286514,0
2026-03-06 21:19:10.344694,1065529592
2026-03-06 21:19:10.388492,0
2026-03-06 21:19:10.447076,1065536352
2026-03-06 21:19:10.490355,0
2026-03-06 21:19:10.548934,1065543112
2026-03-06 21:19:10.592554,0
2026-03-06 21:19:10.650981,1065543112
2026-03-06 21:19:10.694249,0
2026-03-06 21:19:10.753032,1065509312
2026-03-06 21:19:10.796466,0
2026-03-06 21:19:10.854959,1065556632
2026-03-06 21:19:10.898539,0
2026-03-06 21:19:10.956809,1065543112
2026-03-06 21:19:11.000586,0
2026-03-06 21:19:11.059281,1065502552
2026-03-06 21:19:11.102271,0
2026-03-06 21:19:11.160749,1065543112
2026-03-06 21:19:11.204684,0
2026-03-06 21:19:11.263082,1065543112
2026-03-06 21:19:11.306631,0
2026-03-06 21:19:11.364981,1065502552
2026-03-06 21:19:11.408615,0
2026-03-06 21:19:11.466904,1065502552
2026-03-06 21:19:11.510292,0
2026-03-06 21:19:11.568825,1065495792
2026-03-06 21:19:11.612106,0
2026-03-06 21:19:11.670865,1065529592
2026-03-06 21:19:11.714442,0
2026-03-06 21:19:11.773097,1065509312
2026-03-06 21:19:11.816534,0
2026-03-06 21:19:11.874644,1065529592
2026-03-06 21:19:11.918262,0
2026-03-06 21:19:11.976816,1065543112
2026-03-06 21:19:12.020104,0
2026-03-06 21:19:12.079154,1065543112
2026-03-06 21:19:12.122578,0
2026-03-06 21:19:12.180877,1065570152
2026-03-06 21:19:12.224524,0
2026-03-06 21:19:12.283181,1065502552
2026-03-06 21:19:12.326493,0
2026-03-06 21:19:12.38498,1065556632
2026-03-06 21:19:12.428616,0
2026-03-06 21:19:12.486884,1065543112
