time,ACT.GN2_Vent.channel_id
2026-03-06 21:16:29.635218,6
2026-03-06 21:16:29.63523,6
2026-03-06 21:16:29.691078,6
2026-03-06 21:16:29.691099,6
2026-03-06 21:16:29.738059,6
2026-03-06 21:16:29.738087,6
2026-03-06 21:16:29.794457,6
2026-03-06 21:16:29.794488,6
2026-03-06 21:16:29.839676,6
2026-03-06 21:16:29.839699,6
2026-03-06 21:16:29.895584,6
2026-03-06 21:16:29.895608,6
2026-03-06 21:16:29.941141,6
2026-03-06 21:16:29.941152,6
2026-03-06 21:16:29.997554,6
2026-03-06 21:16:29.997589,6
2026-03-06 21:16:30.043595,6
2026-03-06 21:16:30.043612,6
2026-03-06 21:16:30.099148,6
2026-03-06 21:16:30.099189,6
2026-03-06 21:16:30.145704,6
2026-03-06 21:16:30.14573,6
2026-03-06 21:16:30.201521,6
2026-03-06 21:16:30.201547,6
2026-03-06 21:16:30.247453,6
2026-03-06 21:16:30.247478,6
2026-03-06 21:16:30.303784,6
2026-03-06 21:16:30.303809,6
2026-03-06 21:16:30.349717,6
2026-03-06 21:16:30.349741,6
2026-03-06 21:16:30.405105,6
2026-03-06 21:16:30.405133,6
2026-03-06 21:16:30.451609,6
2026-03-06 21:16:30.451629,6
2026-03-06 21:16:30.507577,6
2026-03-06 21:16:30.507607,6
2026-03-06 21:16:30.553608,6
2026-03-06 21:16:30.55363,6
2026-03-06 21:16:30.608949,6
2026-03-06 21:16:30.608973,6
2026-03-06 21:16:30.655358,6
2026-03-06 21:16:30.655369,6
2026-03-06 21:16:30.711129,6
2026-03-06 21:16:30.711147,6
2026-03-06 21:16:30.75753,6
2026-03-06 21:16:30.757552,6
2026-03-06 21:16:30.813462,6
2026-03-06 21:16:30.81348,6
2026-03-06 21:16:30.859721,6
2026-03-06 21:16:30.859736,6
2026-03-06 21:16:30.91515,6
2026-03-06 21:16:30.915169,6
2026-03-06 21:16:30.961512,6
2026-03-06 21:16:30.961537,6
2026-03-06 21:16:31.017208,6
2026-03-06 21:16:31.017233,6
2026-03-06 21:16:31.063272,6
2026-03-06 21:16:31.063294,6
2026-03-06 21:16:31.119495,6
2026-03-06 21:16:31.11952,6
2026-03-06 21:16:31.165658,6
2026-03-06 21:16:31.165672,6
2026-03-06 21:16:31.221318,6
2026-03-06 21:16:31.221337,6
2026-03-06 21:16:31.267521,6
2026-03-06 21:16:31.267547,6
2026-03-06 21:16:31.323213,6
2026-03-06 21:16:31.323242,6
2026-03-06 21:16:31.36957,6
2026-03-06 21:16:31.369602,6
2026-03-06 21:16:31.425518,6
2026-03-06 21:16:31.425547,6
2026-03-06 21:16:31.471379,6
2026-03-06 21:16:31.471406,6
2026-03-06 21:16:31.527283,6
2026-03-06 21:16:31.527311,6
2026-03-06 21:16:31.573574,6
2026-03-06 21:16:31.5736,6
2026-03-06 21:16:31.629568,6
2026-03-06 21:16:31.629606,6
2026-03-06 21:16:31.675576,6
2026-03-06 21:16:31.675599,6
2026-03-06 21:16:31.731491,6
2026-03-06 21:16:31.731512,6
2026-03-06 21:16:31.777585,6
2026-03-06 21:16:31.777609,6
2026-03-06 21:16:31.833307,6
2026-03-06 21:16:31.833335,6
2026-03-06 21:16:31.879584,6
2026-03-06 21:16:31.879613,6
2026-03-06 21:16:31.935476,6
2026-03-06 21:16:31.935489,6
2026-03-06 21:16:31.981634,6
2026-03-06 21:16:31.981655,6
2026-03-06 21:16:32.037451,6
2026-03-06 21:16:32.037482,6
2026-03-06 21:16:32.083717,6
2026-03-06 21:16:32.083743,6
2026-03-06 21:16:32.139136,6
2026-03-06 21:16:32.139168,6
2026-03-06 21:16:32.185852,6
2026-03-06 21:16:32.185881,6
2026-03-06 21:16:32.241264,6
2026-03-06 21:16:32.241288,6
2026-03-06 21:16:32.287595,6
2026-03-06 21:16:32.287622,6
2026-03-06 21:16:32.343406,6
2026-03-06 21:16:32.343425,6
2026-03-06 21:16:32.389678,6
2026-03-06 21:16:32.389692,6
2026-03-06 21:16:32.445099,6
2026-03-06 21:16:32.445113,6
2026-03-06 21:16:32.491582,6
2026-03-06 21:16:32.491608,6
2026-03-06 21:16:32.547118,6
2026-03-06 21:16:32.547135,6
2026-03-06 21:16:32.593674,6
2026-03-06 21:16:32.593691,6
2026-03-06 21:16:32.649459,6
2026-03-06 21:16:32.649491,6
2026-03-06 21:16:32.695476,6
2026-03-06 21:16:32.69549,6
2026-03-06 21:16:32.751331,6
2026-03-06 21:16:32.751344,6
2026-03-06 21:16:32.797617,6
2026-03-06 21:16:32.797641,6
2026-03-06 21:16:32.853777,6
2026-03-06 21:16:32.853803,6
2026-03-06 21:16:32.899403,6
2026-03-06 21:16:32.89942,6
2026-03-06 21:16:32.955455,6
2026-03-06 21:16:32.955475,6
2026-03-06 21:16:33.001398,6
2026-03-06 21:16:33.001415,6
2026-03-06 21:16:33.057355,6
2026-03-06 21:16:33.05737,6
2026-03-06 21:16:33.103741,6
2026-03-06 21:16:33.103754,6
2026-03-06 21:16:33.159202,6
2026-03-06 21:16:33.159232,6
2026-03-06 21:16:33.205596,6
2026-03-06 21:16:33.205609,6
2026-03-06 21:16:33.261055,6
2026-03-06 21:16:33.261073,6
2026-03-06 21:16:33.307715,6
2026-03-06 21:16:33.307728,6
2026-03-06 21:16:33.363487,6
2026-03-06 21:16:33.363502,6
2026-03-06 21:16:33.409758,6
2026-03-06 21:16:33.409792,6
2026-03-06 21:16:33.465414,6
2026-03-06 21:16:33.465433,6
2026-03-06 21:16:33.511916,6
2026-03-06 21:16:33.511933,6
2026-03-06 21:16:33.567408,6
2026-03-06 21:16:33.567489,6
2026-03-06 21:16:33.61336,6
2026-03-06 21:16:33.613381,6
2026-03-06 21:16:33.669328,6
2026-03-06 21:16:33.669352,6
2026-03-06 21:16:33.715523,6
2026-03-06 21:16:33.715557,6
2026-03-06 21:16:33.771394,6
2026-03-06 21:16:33.771418,6
2026-03-06 21:16:33.817438,6
2026-03-06 21:16:33.817457,6
2026-03-06 21:16:33.873687,6
2026-03-06 21:16:33.873722,6
2026-03-06 21:16:33.919635,6
2026-03-06 21:16:33.919651,6
2026-03-06 21:16:33.975236,6
2026-03-06 21:16:33.975266,6
2026-03-06 21:16:34.021865,6
2026-03-06 21:16:34.021894,6
2026-03-06 21:16:34.07763,6
2026-03-06 21:16:34.077648,6
2026-03-06 21:16:34.123652,6
2026-03-06 21:16:34.123677,6
2026-03-06 21:16:34.179539,6
2026-03-06 21:16:34.179565,6
2026-03-06 21:16:34.225478,6
2026-03-06 21:16:34.225504,6
2026-03-06 21:16:34.281078,6
2026-03-06 21:16:34.281098,6
2026-03-06 21:16:34.327766,6
2026-03-06 21:16:34.32779,6
2026-03-06 21:16:34.383505,6
2026-03-06 21:16:34.383527,6
2026-03-06 21:16:34.429534,6
2026-03-06 21:16:34.429563,6
2026-03-06 21:16:34.485142,6
2026-03-06 21:16:34.485175,6
2026-03-06 21:16:34.531779,6
2026-03-06 21:16:34.531804,6
2026-03-06 21:16:34.587617,6
2026-03-06 21:16:34.587643,6
2026-03-06 21:16:34.633382,6
2026-03-06 21:16:34.633411,6
2026-03-06 21:16:34.689478,6
2026-03-06 21:16:34.689507,6
2026-03-06 21:16:34.735423,6
2026-03-06 21:16:34.735448,6
2026-03-06 21:16:34.791142,6
2026-03-06 21:16:34.791155,6
2026-03-06 21:16:34.837751,6
2026-03-06 21:16:34.837772,6
2026-03-06 21:16:34.893525,6
2026-03-06 21:16:34.893554,6
2026-03-06 21:16:34.939533,6
2026-03-06 21:16:34.939552,6
2026-03-06 21:16:34.995278,6
2026-03-06 21:16:34.995296,6
2026-03-06 21:16:35.041472,6
2026-03-06 21:16:35.041484,6
2026-03-06 21:16:35.097209,6
2026-03-06 21:16:35.097224,6
2026-03-06 21:16:35.143373,6
2026-03-06 21:16:35.143386,6
2026-03-06 21:16:35.199491,6
2026-03-06 21:16:35.199506,6
2026-03-06 21:16:35.245586,6
2026-03-06 21:16:35.245603,6
2026-03-06 21:16:35.301031,6
2026-03-06 21:16:35.301043,6
2026-03-06 21:16:35.347135,6
2026-03-06 21:16:35.347149,6
2026-03-06 21:16:35.403527,6
2026-03-06 21:16:35.403546,6
2026-03-06 21:16:35.449885,6
2026-03-06 21:16:35.449913,6
2026-03-06 21:16:35.505152,6
2026-03-06 21:16:35.505171,6
2026-03-06 21:16:35.55132,6
2026-03-06 21:16:35.551338,6
2026-03-06 21:16:35.607121,6
2026-03-06 21:16:35.607139,6
2026-03-06 21:16:35.653478,6
2026-03-06 21:16:35.653486,6
2026-03-06 21:16:35.709474,6
2026-03-06 21:16:35.709496,6
2026-03-06 21:16:35.755454,6
2026-03-06 21:16:35.755466,6
2026-03-06 21:16:35.81107,6
2026-03-06 21:16:35.811084,6
2026-03-06 21:16:35.857617,6
2026-03-06 21:16:35.85765,6
2026-03-06 21:16:35.91337,6
2026-03-06 21:16:35.913403,6
2026-03-06 21:16:35.959925,6
2026-03-06 21:16:35.95996,6
2026-03-06 21:16:36.015566,6
2026-03-06 21:16:36.015592,6
2026-03-06 21:16:36.061615,6
2026-03-06 21:16:36.061629,6
2026-03-06 21:16:36.117681,6
2026-03-06 21:16:36.117717,6
2026-03-06 21:16:36.164614,6
2026-03-06 21:16:36.164642,6
2026-03-06 21:16:36.219538,6
2026-03-06 21:16:36.219561,6
2026-03-06 21:16:36.265957,6
2026-03-06 21:16:36.265994,6
2026-03-06 21:16:36.321351,6
2026-03-06 21:16:36.321388,6
2026-03-06 21:16:36.368196,6
2026-03-06 21:16:36.368225,6
2026-03-06 21:16:36.423491,6
2026-03-06 21:16:36.42352,6
2026-03-06 21:16:36.469365,6
2026-03-06 21:16:36.469394,6
2026-03-06 21:16:36.525388,6
2026-03-06 21:16:36.52541,6
2026-03-06 21:16:36.572061,6
2026-03-06 21:16:36.572074,6
2026-03-06 21:16:36.62724,6
2026-03-06 21:16:36.627256,6
2026-03-06 21:16:36.673585,6
2026-03-06 21:16:36.673615,6
2026-03-06 21:16:36.729702,6
2026-03-06 21:16:36.729732,6
2026-03-06 21:16:36.775851,6
2026-03-06 21:16:36.775885,6
2026-03-06 21:16:36.83181,6
2026-03-06 21:16:36.831844,6
2026-03-06 21:16:36.877611,6
2026-03-06 21:16:36.877632,6
2026-03-06 21:16:36.933503,6
2026-03-06 21:16:36.933531,6
2026-03-06 21:16:36.97923,6
2026-03-06 21:16:36.979244,6
2026-03-06 21:16:37.035535,6
2026-03-06 21:16:37.035549,6
2026-03-06 21:16:37.081566,6
2026-03-06 21:16:37.081589,6
2026-03-06 21:16:37.138267,6
2026-03-06 21:16:37.138311,6
2026-03-06 21:16:37.183416,6
2026-03-06 21:16:37.183443,6
2026-03-06 21:16:37.239767,6
2026-03-06 21:16:37.239803,6
2026-03-06 21:16:37.285695,6
2026-03-06 21:16:37.285716,6
2026-03-06 21:16:37.341782,6
2026-03-06 21:16:37.341807,6
2026-03-06 21:16:37.387915,6
2026-03-06 21:16:37.387945,6
2026-03-06 21:16:37.443484,6
2026-03-06 21:16:37.443508,6
2026-03-06 21:16:37.490045,6
2026-03-06 21:16:37.490086,6
2026-03-06 21:16:37.545055,6
2026-03-06 21:16:37.545076,6
2026-03-06 21:16:37.592044,6
2026-03-06 21:16:37.592089,6
2026-03-06 21:16:37.647318,6
2026-03-06 21:16:37.64735,6
2026-03-06 21:16:37.693719,6
2026-03-06 21:16:37.693743,6
2026-03-06 21:16:37.749348,6
2026-03-06 21:16:37.749379,6
2026-03-06 21:16:37.795511,6
2026-03-06 21:16:37.795529,6
2026-03-06 21:16:37.851504,6
2026-03-06 21:16:37.851528,6
2026-03-06 21:16:37.8977,6
2026-03-06 21:16:37.897736,6
2026-03-06 21:16:37.953564,6
2026-03-06 21:16:37.953593,6
2026-03-06 21:16:37.999686,6
2026-03-06 21:16:37.999729,6
2026-03-06 21:16:38.055108,6
2026-03-06 21:16:38.055131,6
2026-03-06 21:16:38.101533,6
2026-03-06 21:16:38.101572,6
2026-03-06 21:16:38.157767,6
2026-03-06 21:16:38.157802,6
2026-03-06 21:16:38.203814,6
2026-03-06 21:16:38.203829,6
2026-03-06 21:16:38.259122,6
2026-03-06 21:16:38.259135,6
2026-03-06 21:16:38.305517,6
2026-03-06 21:16:38.305555,6
2026-03-06 21:16:38.361834,6
2026-03-06 21:16:38.361863,6
2026-03-06 21:16:38.407755,6
2026-03-06 21:16:38.407782,6
2026-03-06 21:16:38.463942,6
2026-03-06 21:16:38.463983,6
2026-03-06 21:16:38.509523,6
2026-03-06 21:16:38.509543,6
2026-03-06 21:16:38.565907,6
2026-03-06 21:16:38.565947,6
2026-03-06 21:16:38.611487,6
2026-03-06 21:16:38.611498,6
2026-03-06 21:16:38.667792,6
2026-03-06 21:16:38.667818,6
2026-03-06 21:16:38.713917,6
2026-03-06 21:16:38.713938,6
2026-03-06 21:16:38.76953,6
2026-03-06 21:16:38.769549,6
2026-03-06 21:16:38.815746,6
2026-03-06 21:16:38.815762,6
2026-03-06 21:16:38.871395,6
2026-03-06 21:16:38.871409,6
2026-03-06 21:16:38.917625,6
2026-03-06 21:16:38.917641,6
2026-03-06 21:16:38.973354,6
2026-03-06 21:16:38.973376,6
2026-03-06 21:16:39.019817,6
2026-03-06 21:16:39.019851,6
2026-03-06 21:16:39.07525,6
2026-03-06 21:16:39.075272,6
2026-03-06 21:16:39.121789,6
2026-03-06 21:16:39.121826,6
2026-03-06 21:16:39.177969,6
2026-03-06 21:16:39.178004,6
2026-03-06 21:16:39.223509,6
2026-03-06 21:16:39.22353,6
2026-03-06 21:16:39.279687,6
2026-03-06 21:16:39.279727,6
2026-03-06 21:16:39.325902,6
2026-03-06 21:16:39.325921,6
2026-03-06 21:16:39.38162,6
2026-03-06 21:16:39.381641,6
2026-03-06 21:16:39.427638,6
2026-03-06 21:16:39.427675,6
2026-03-06 21:16:39.483705,6
2026-03-06 21:16:39.483734,6
2026-03-06 21:16:39.53014,6
2026-03-06 21:16:39.530182,6
2026-03-06 21:16:39.585634,6
2026-03-06 21:16:39.585665,6
2026-03-06 21:16:39.631686,6
2026-03-06 21:16:39.631709,6
2026-03-06 21:16:39.688572,6
2026-03-06 21:16:39.688612,6
2026-03-06 21:16:39.733599,6
2026-03-06 21:16:39.733614,6
2026-03-06 21:16:39.789185,6
2026-03-06 21:16:39.789201,6
2026-03-06 21:16:39.835838,6
2026-03-06 21:16:39.835865,6
2026-03-06 21:16:39.891412,6
2026-03-06 21:16:39.891452,6
2026-03-06 21:16:39.937362,6
2026-03-06 21:16:39.937384,6
2026-03-06 21:16:39.993282,6
2026-03-06 21:16:39.993302,6
2026-03-06 21:16:40.039498,6
2026-03-06 21:16:40.039522,6
2026-03-06 21:16:40.095516,6
2026-03-06 21:16:40.095533,6
2026-03-06 21:16:40.141728,6
2026-03-06 21:16:40.141764,6
2026-03-06 21:16:40.197407,6
2026-03-06 21:16:40.197435,6
2026-03-06 21:16:40.243717,6
2026-03-06 21:16:40.243747,6
2026-03-06 21:16:40.299599,6
2026-03-06 21:16:40.299632,6
2026-03-06 21:16:40.346108,6
2026-03-06 21:16:40.346138,6
2026-03-06 21:16:40.401268,6
2026-03-06 21:16:40.401291,6
2026-03-06 21:16:40.447877,6
2026-03-06 21:16:40.44791,6
2026-03-06 21:16:40.503231,6
2026-03-06 21:16:40.503255,6
2026-03-06 21:16:40.550593,6
2026-03-06 21:16:40.550627,6
2026-03-06 21:16:40.606066,6
2026-03-06 21:16:40.606104,6
2026-03-06 21:16:40.651804,6
2026-03-06 21:16:40.65182,6
2026-03-06 21:16:40.707652,6
2026-03-06 21:16:40.707676,6
2026-03-06 21:16:40.75322,6
2026-03-06 21:16:40.75323,6
2026-03-06 21:16:40.809179,6
2026-03-06 21:16:40.809197,6
2026-03-06 21:16:40.855513,6
2026-03-06 21:16:40.855533,6
2026-03-06 21:16:40.91152,6
2026-03-06 21:16:40.911549,6
2026-03-06 21:16:40.957846,6
2026-03-06 21:16:40.957875,6
2026-03-06 21:16:41.013642,6
2026-03-06 21:16:41.013676,6
2026-03-06 21:16:41.060004,6
2026-03-06 21:16:41.060033,6
2026-03-06 21:16:41.115185,6
2026-03-06 21:16:41.115206,6
2026-03-06 21:16:41.161691,6
2026-03-06 21:16:41.16172,6
2026-03-06 21:16:41.217728,6
2026-03-06 21:16:41.217761,6
2026-03-06 21:16:41.263322,6
2026-03-06 21:16:41.263337,6
2026-03-06 21:16:41.319397,6
2026-03-06 21:16:41.319419,6
2026-03-06 21:16:41.365633,6
2026-03-06 21:16:41.365648,6
2026-03-06 21:16:41.421478,6
2026-03-06 21:16:41.421506,6
2026-03-06 21:16:41.467731,6
2026-03-06 21:16:41.467762,6
2026-03-06 21:16:41.524947,6
2026-03-06 21:16:41.524976,6
2026-03-06 21:16:41.570023,6
2026-03-06 21:16:41.570047,6
2026-03-06 21:16:41.626767,6
2026-03-06 21:16:41.626801,6
2026-03-06 21:16:41.671642,6
2026-03-06 21:16:41.671668,6
2026-03-06 21:16:41.728362,6
2026-03-06 21:16:41.728389,6
2026-03-06 21:16:41.773586,6
2026-03-06 21:16:41.773611,6
2026-03-06 21:16:41.830839,6
2026-03-06 21:16:41.830866,6
2026-03-06 21:16:41.875426,6
2026-03-06 21:16:41.875442,6
2026-03-06 21:16:41.932551,6
2026-03-06 21:16:41.93257,6
2026-03-06 21:16:41.977358,6
2026-03-06 21:16:41.97738,6
2026-03-06 21:16:42.034785,6
2026-03-06 21:16:42.034815,6
2026-03-06 21:16:42.079989,6
2026-03-06 21:16:42.080019,6
2026-03-06 21:16:42.136456,6
2026-03-06 21:16:42.136473,6
2026-03-06 21:16:42.18152,6
2026-03-06 21:16:42.18154,6
2026-03-06 21:16:42.238528,6
2026-03-06 21:16:42.238553,6
2026-03-06 21:16:42.283701,6
2026-03-06 21:16:42.28373,6
2026-03-06 21:16:42.340381,6
2026-03-06 21:16:42.340404,6
2026-03-06 21:16:42.385812,6
2026-03-06 21:16:42.385841,6
2026-03-06 21:16:42.442154,6
2026-03-06 21:16:42.44218,6
2026-03-06 21:16:42.487594,6
2026-03-06 21:16:42.487623,6
2026-03-06 21:16:42.544482,6
2026-03-06 21:16:42.544511,6
2026-03-06 21:16:42.589918,6
2026-03-06 21:16:42.589956,6
2026-03-06 21:16:42.646341,6
2026-03-06 21:16:42.646371,6
2026-03-06 21:16:42.691719,6
2026-03-06 21:16:42.691746,6
2026-03-06 21:16:42.748513,6
2026-03-06 21:16:42.748535,6
2026-03-06 21:16:42.793525,6
2026-03-06 21:16:42.793545,6
2026-03-06 21:16:42.85072,6
2026-03-06 21:16:42.85075,6
2026-03-06 21:16:42.895494,6
2026-03-06 21:16:42.895517,6
2026-03-06 21:16:42.952664,6
2026-03-06 21:16:42.952687,6
2026-03-06 21:16:42.997573,6
2026-03-06 21:16:42.997591,6
2026-03-06 21:16:43.054455,6
2026-03-06 21:16:43.054475,6
2026-03-06 21:16:43.099774,6
2026-03-06 21:16:43.099794,6
2026-03-06 21:16:43.156528,6
2026-03-06 21:16:43.156555,6
2026-03-06 21:16:43.201439,6
2026-03-06 21:16:43.201468,6
2026-03-06 21:16:43.258478,6
2026-03-06 21:16:43.258508,6
2026-03-06 21:16:43.303979,6
2026-03-06 21:16:43.304009,6
2026-03-06 21:16:43.360756,6
2026-03-06 21:16:43.360782,6
2026-03-06 21:16:43.405437,6
2026-03-06 21:16:43.405463,6
2026-03-06 21:16:43.462109,6
2026-03-06 21:16:43.462127,6
2026-03-06 21:16:43.507751,6
2026-03-06 21:16:43.507779,6
2026-03-06 21:16:43.564419,6
2026-03-06 21:16:43.564452,6
2026-03-06 21:16:43.609449,6
2026-03-06 21:16:43.609476,6
2026-03-06 21:16:43.666575,6
2026-03-06 21:16:43.666604,6
2026-03-06 21:16:43.711339,6
2026-03-06 21:16:43.711356,6
2026-03-06 21:16:43.768333,6
2026-03-06 21:16:43.768358,6
2026-03-06 21:16:43.813598,6
2026-03-06 21:16:43.813632,6
2026-03-06 21:16:43.870937,6
2026-03-06 21:16:43.870968,6
2026-03-06 21:16:43.915313,6
2026-03-06 21:16:43.915326,6
2026-03-06 21:16:43.972168,6
2026-03-06 21:16:43.972189,6
2026-03-06 21:16:44.017491,6
2026-03-06 21:16:44.017505,6
2026-03-06 21:16:44.074151,6
2026-03-06 21:16:44.074176,6
2026-03-06 21:16:44.119855,6
2026-03-06 21:16:44.119876,6
2026-03-06 21:16:44.176142,6
2026-03-06 21:16:44.176167,6
2026-03-06 21:16:44.221421,6
2026-03-06 21:16:44.221448,6
2026-03-06 21:16:44.27892,6
2026-03-06 21:16:44.278937,6
2026-03-06 21:16:44.323451,6
2026-03-06 21:16:44.323467,6
2026-03-06 21:16:44.380697,6
2026-03-06 21:16:44.380717,6
2026-03-06 21:16:44.425535,6
2026-03-06 21:16:44.425559,6
2026-03-06 21:16:44.482632,6
2026-03-06 21:16:44.482648,6
2026-03-06 21:16:44.527589,6
2026-03-06 21:16:44.527613,6
2026-03-06 21:16:44.58472,6
2026-03-06 21:16:44.584746,6
2026-03-06 21:16:44.630095,6
2026-03-06 21:16:44.630126,6
2026-03-06 21:16:44.686481,6
2026-03-06 21:16:44.686502,6
2026-03-06 21:16:44.73125,6
2026-03-06 21:16:44.731273,6
2026-03-06 21:16:44.788392,6
2026-03-06 21:16:44.788415,6
2026-03-06 21:16:44.833537,6
2026-03-06 21:16:44.833562,6
2026-03-06 21:16:44.891543,6
2026-03-06 21:16:44.891572,6
2026-03-06 21:16:44.935418,6
2026-03-06 21:16:44.935445,6
2026-03-06 21:16:44.993536,6
2026-03-06 21:16:44.993564,6
2026-03-06 21:16:45.037895,6
2026-03-06 21:16:45.037925,6
2026-03-06 21:16:45.095665,6
2026-03-06 21:16:45.095684,6
2026-03-06 21:16:45.139583,6
2026-03-06 21:16:45.139609,6
2026-03-06 21:16:45.197671,6
2026-03-06 21:16:45.197694,6
2026-03-06 21:16:45.24203,6
2026-03-06 21:16:45.242061,6
2026-03-06 21:16:45.300368,6
2026-03-06 21:16:45.300428,6
2026-03-06 21:16:45.343641,6
2026-03-06 21:16:45.343669,6
2026-03-06 21:16:45.401937,6
2026-03-06 21:16:45.401966,6
2026-03-06 21:16:45.445693,6
2026-03-06 21:16:45.445706,6
2026-03-06 21:16:45.503616,6
2026-03-06 21:16:45.50363,6
2026-03-06 21:16:45.547592,6
2026-03-06 21:16:45.547609,6
2026-03-06 21:16:45.605235,6
2026-03-06 21:16:45.605251,6
2026-03-06 21:16:45.649486,6
2026-03-06 21:16:45.649503,6
2026-03-06 21:16:45.70733,6
2026-03-06 21:16:45.70734,6
2026-03-06 21:16:45.751258,6
2026-03-06 21:16:45.751274,6
2026-03-06 21:16:45.809325,6
2026-03-06 21:16:45.809337,6
2026-03-06 21:16:45.853703,6
2026-03-06 21:16:45.853719,6
2026-03-06 21:16:45.911271,6
2026-03-06 21:16:45.911303,6
2026-03-06 21:16:45.955926,6
2026-03-06 21:16:45.955958,6
2026-03-06 21:16:46.013274,6
2026-03-06 21:16:46.013297,6
2026-03-06 21:16:46.058681,6
2026-03-06 21:16:46.058711,6
2026-03-06 21:16:46.115261,6
2026-03-06 21:16:46.115278,6
2026-03-06 21:16:46.159527,6
2026-03-06 21:16:46.159547,6
2026-03-06 21:16:46.217234,6
2026-03-06 21:16:46.217255,6
2026-03-06 21:16:46.261759,6
2026-03-06 21:16:46.261777,6
2026-03-06 21:16:46.31958,6
2026-03-06 21:16:46.319601,6
2026-03-06 21:16:46.363852,6
2026-03-06 21:16:46.363868,6
2026-03-06 21:16:46.421515,6
2026-03-06 21:16:46.421527,6
2026-03-06 21:16:46.466036,6
2026-03-06 21:16:46.46607,6
2026-03-06 21:16:46.523527,6
2026-03-06 21:16:46.523555,6
2026-03-06 21:16:46.567824,6
2026-03-06 21:16:46.56785,6
2026-03-06 21:16:46.6251,6
2026-03-06 21:16:46.625113,6
2026-03-06 21:16:46.669889,6
2026-03-06 21:16:46.669905,6
2026-03-06 21:16:46.727432,6
2026-03-06 21:16:46.727575,6
2026-03-06 21:16:46.771711,6
2026-03-06 21:16:46.771729,6
2026-03-06 21:16:46.829536,6
2026-03-06 21:16:46.82956,6
2026-03-06 21:16:46.873402,6
2026-03-06 21:16:46.873422,6
2026-03-06 21:16:46.931776,6
2026-03-06 21:16:46.931804,6
2026-03-06 21:16:46.975563,6
2026-03-06 21:16:46.975597,6
2026-03-06 21:16:47.033386,6
2026-03-06 21:16:47.033418,6
2026-03-06 21:16:47.077767,6
2026-03-06 21:16:47.077795,6
2026-03-06 21:16:47.135544,6
2026-03-06 21:16:47.135567,6
2026-03-06 21:16:47.179548,6
2026-03-06 21:16:47.179571,6
2026-03-06 21:16:47.237416,6
2026-03-06 21:16:47.237439,6
2026-03-06 21:16:47.281999,6
2026-03-06 21:16:47.282022,6
2026-03-06 21:16:47.339633,6
2026-03-06 21:16:47.339656,6
2026-03-06 21:16:47.383779,6
2026-03-06 21:16:47.383809,6
2026-03-06 21:16:47.441688,6
2026-03-06 21:16:47.44171,6
2026-03-06 21:16:47.485553,6
2026-03-06 21:16:47.485572,6
2026-03-06 21:16:47.543729,6
2026-03-06 21:16:47.543756,6
2026-03-06 21:16:47.587424,6
2026-03-06 21:16:47.587449,6
2026-03-06 21:16:47.645761,6
2026-03-06 21:16:47.645788,6
2026-03-06 21:16:47.689649,6
2026-03-06 21:16:47.689679,6
2026-03-06 21:16:47.747946,6
2026-03-06 21:16:47.747977,6
2026-03-06 21:16:47.791561,6
2026-03-06 21:16:47.791587,6
2026-03-06 21:16:47.849969,6
2026-03-06 21:16:47.849993,6
2026-03-06 21:16:47.894057,6
2026-03-06 21:16:47.894085,6
2026-03-06 21:16:47.951392,6
2026-03-06 21:16:47.951424,6
2026-03-06 21:16:47.995668,6
2026-03-06 21:16:47.995688,6
2026-03-06 21:16:48.053463,6
2026-03-06 21:16:48.053483,6
2026-03-06 21:16:48.097669,6
2026-03-06 21:16:48.097678,6
2026-03-06 21:16:48.155848,6
2026-03-06 21:16:48.155866,6
2026-03-06 21:16:48.19965,6
2026-03-06 21:16:48.19967,6
2026-03-06 21:16:48.257451,6
2026-03-06 21:16:48.257473,6
2026-03-06 21:16:48.301997,6
2026-03-06 21:16:48.30202,6
2026-03-06 21:16:48.359603,6
2026-03-06 21:16:48.35964,6
2026-03-06 21:16:48.404,6
2026-03-06 21:16:48.404028,6
2026-03-06 21:16:48.461623,6
2026-03-06 21:16:48.461653,6
2026-03-06 21:16:48.505677,6
2026-03-06 21:16:48.505699,6
2026-03-06 21:16:48.563402,6
2026-03-06 21:16:48.56343,6
2026-03-06 21:16:48.607913,6
2026-03-06 21:16:48.607929,6
2026-03-06 21:16:48.665745,6
2026-03-06 21:16:48.665777,6
2026-03-06 21:16:48.709931,6
2026-03-06 21:16:48.709956,6
2026-03-06 21:16:48.767517,6
2026-03-06 21:16:48.767543,6
2026-03-06 21:16:48.812029,6
2026-03-06 21:16:48.812047,6
2026-03-06 21:16:48.869627,6
2026-03-06 21:16:48.869658,6
2026-03-06 21:16:48.913324,6
2026-03-06 21:16:48.913339,6
2026-03-06 21:16:48.972198,6
2026-03-06 21:16:48.972229,6
2026-03-06 21:16:49.016049,6
2026-03-06 21:16:49.016085,6
2026-03-06 21:16:49.073717,6
2026-03-06 21:16:49.073744,6
2026-03-06 21:16:49.117555,6
2026-03-06 21:16:49.117571,6
2026-03-06 21:16:49.175811,6
2026-03-06 21:16:49.175843,6
2026-03-06 21:16:49.219923,6
2026-03-06 21:16:49.219945,6
2026-03-06 21:16:49.277558,6
2026-03-06 21:16:49.277571,6
2026-03-06 21:16:49.321738,6
2026-03-06 21:16:49.321751,6
2026-03-06 21:16:49.37967,6
2026-03-06 21:16:49.379705,6
