time,ACT.GSE_High_Press_Control.channel_id
2026-03-06 21:17:20.023793,3
2026-03-06 21:17:20.082431,3
2026-03-06 21:17:20.082455,3
2026-03-06 21:17:20.125767,3
2026-03-06 21:17:20.125796,3
2026-03-06 21:17:20.18374,3
2026-03-06 21:17:20.183769,3
2026-03-06 21:17:20.227951,3
2026-03-06 21:17:20.227976,3
2026-03-06 21:17:20.285486,3
2026-03-06 21:17:20.285507,3
2026-03-06 21:17:20.329841,3
2026-03-06 21:17:20.329879,3
2026-03-06 21:17:20.387622,3
2026-03-06 21:17:20.387655,3
2026-03-06 21:17:20.431891,3
2026-03-06 21:17:20.431928,3
2026-03-06 21:17:20.489908,3
2026-03-06 21:17:20.48993,3
2026-03-06 21:17:20.534025,3
2026-03-06 21:17:20.53412,3
2026-03-06 21:17:20.592031,3
2026-03-06 21:17:20.592059,3
2026-03-06 21:17:20.635996,3
2026-03-06 21:17:20.636027,3
2026-03-06 21:17:20.693776,3
2026-03-06 21:17:20.693801,3
2026-03-06 21:17:20.738056,3
2026-03-06 21:17:20.738088,3
2026-03-06 21:17:20.796067,3
2026-03-06 21:17:20.796094,3
2026-03-06 21:17:20.839767,3
2026-03-06 21:17:20.839791,3
2026-03-06 21:17:20.897613,3
2026-03-06 21:17:20.89764,3
2026-03-06 21:17:20.94155,3
2026-03-06 21:17:20.941569,3
2026-03-06 21:17:20.999745,3
2026-03-06 21:17:20.999806,3
2026-03-06 21:17:21.043828,3
2026-03-06 21:17:21.043843,3
2026-03-06 21:17:21.101878,3
2026-03-06 21:17:21.101888,3
2026-03-06 21:17:21.145698,3
2026-03-06 21:17:21.145717,3
2026-03-06 21:17:21.204281,3
2026-03-06 21:17:21.2043,3
2026-03-06 21:17:21.247673,3
2026-03-06 21:17:21.247688,3
2026-03-06 21:17:21.305576,3
2026-03-06 21:17:21.30559,3
2026-03-06 21:17:21.349634,3
2026-03-06 21:17:21.349657,3
2026-03-06 21:17:21.407425,3
2026-03-06 21:17:21.407436,3
2026-03-06 21:17:21.451708,3
2026-03-06 21:17:21.451726,3
2026-03-06 21:17:21.509792,3
2026-03-06 21:17:21.509822,3
2026-03-06 21:17:21.553618,3
2026-03-06 21:17:21.553646,3
2026-03-06 21:17:21.611687,3
2026-03-06 21:17:21.611708,3
2026-03-06 21:17:21.656105,3
2026-03-06 21:17:21.65614,3
2026-03-06 21:17:21.713804,3
2026-03-06 21:17:21.71383,3
2026-03-06 21:17:21.757582,3
2026-03-06 21:17:21.7576,3
2026-03-06 21:17:21.815766,3
2026-03-06 21:17:21.815777,3
2026-03-06 21:17:21.859791,3
2026-03-06 21:17:21.859807,3
2026-03-06 21:17:21.917997,3
2026-03-06 21:17:21.918018,3
2026-03-06 21:17:21.96196,3
2026-03-06 21:17:21.961987,3
2026-03-06 21:17:22.019975,3
2026-03-06 21:17:22.020005,3
2026-03-06 21:17:22.063754,3
2026-03-06 21:17:22.063784,3
2026-03-06 21:17:22.121868,3
2026-03-06 21:17:22.121885,3
2026-03-06 21:17:22.165697,3
2026-03-06 21:17:22.165725,3
2026-03-06 21:17:22.223532,3
2026-03-06 21:17:22.223546,3
2026-03-06 21:17:22.267485,3
2026-03-06 21:17:22.267498,3
2026-03-06 21:17:22.325924,3
2026-03-06 21:17:22.325939,3
2026-03-06 21:17:22.370131,3
2026-03-06 21:17:22.370186,3
2026-03-06 21:17:22.427537,3
2026-03-06 21:17:22.427557,3
2026-03-06 21:17:22.471607,3
2026-03-06 21:17:22.471625,3
2026-03-06 21:17:22.52977,3
2026-03-06 21:17:22.529789,3
2026-03-06 21:17:22.573594,3
2026-03-06 21:17:22.573607,3
2026-03-06 21:17:22.631742,3
2026-03-06 21:17:22.631755,3
2026-03-06 21:17:22.676306,3
2026-03-06 21:17:22.676325,3
2026-03-06 21:17:22.734146,3
2026-03-06 21:17:22.73418,3
2026-03-06 21:17:22.777886,3
2026-03-06 21:17:22.777904,3
2026-03-06 21:17:22.835894,3
2026-03-06 21:17:22.835911,3
2026-03-06 21:17:22.880077,3
2026-03-06 21:17:22.880094,3
2026-03-06 21:17:22.937815,3
2026-03-06 21:17:22.937828,3
2026-03-06 21:17:22.981897,3
2026-03-06 21:17:22.981923,3
2026-03-06 21:17:23.039502,3
2026-03-06 21:17:23.039517,3
2026-03-06 21:17:23.08398,3
2026-03-06 21:17:23.083997,3
2026-03-06 21:17:23.141512,3
2026-03-06 21:17:23.141529,3
2026-03-06 21:17:23.185845,3
2026-03-06 21:17:23.185868,3
2026-03-06 21:17:23.243575,3
2026-03-06 21:17:23.243589,3
2026-03-06 21:17:23.287609,3
2026-03-06 21:17:23.287628,3
