time,ACT.GSE_High_Press_Control.status
2026-03-06 21:28:43.405224,0
2026-03-06 21:28:43.486935,0
2026-03-06 21:28:43.507288,0
2026-03-06 21:28:43.589326,0
2026-03-06 21:28:43.609004,0
2026-03-06 21:28:43.691341,0
2026-03-06 21:28:43.71087,0
2026-03-06 21:28:43.793046,0
2026-03-06 21:28:43.813296,0
2026-03-06 21:28:43.895007,0
2026-03-06 21:28:43.915316,0
2026-03-06 21:28:43.997252,0
2026-03-06 21:28:44.017463,0
2026-03-06 21:28:44.099317,0
2026-03-06 21:28:44.118963,0
2026-03-06 21:28:44.201473,0
2026-03-06 21:28:44.221569,0
2026-03-06 21:28:44.302859,0
2026-03-06 21:28:44.322956,0
2026-03-06 21:28:44.404959,0
2026-03-06 21:28:44.424987,0
2026-03-06 21:28:44.507337,0
2026-03-06 21:28:44.526838,0
2026-03-06 21:28:44.60925,0
2026-03-06 21:28:44.629035,0
2026-03-06 21:28:44.711109,0
2026-03-06 21:28:44.731062,0
2026-03-06 21:28:44.813328,0
2026-03-06 21:28:44.832713,0
2026-03-06 21:28:44.915119,0
2026-03-06 21:28:44.935423,0
2026-03-06 21:28:45.017454,0
2026-03-06 21:28:45.037061,0
2026-03-06 21:28:45.119461,0
2026-03-06 21:28:45.139022,0
2026-03-06 21:28:45.220808,0
2026-03-06 21:28:45.241399,0
2026-03-06 21:28:45.32321,0
2026-03-06 21:28:45.343034,0
2026-03-06 21:28:45.42511,0
2026-03-06 21:28:45.445191,0
2026-03-06 21:28:45.52739,0
2026-03-06 21:28:45.546968,0
2026-03-06 21:28:45.629335,0
2026-03-06 21:28:45.649194,0
2026-03-06 21:28:45.73104,0
2026-03-06 21:28:45.751307,0
2026-03-06 21:28:45.833412,0
2026-03-06 21:28:45.853015,0
2026-03-06 21:28:45.934995,0
2026-03-06 21:28:45.955272,0
2026-03-06 21:28:46.037504,0
2026-03-06 21:28:46.057402,0
2026-03-06 21:28:46.139134,0
2026-03-06 21:28:46.158851,0
2026-03-06 21:28:46.241117,0
2026-03-06 21:28:46.26093,0
2026-03-06 21:28:46.34308,0
2026-03-06 21:28:46.363095,0
2026-03-06 21:28:46.445573,0
2026-03-06 21:28:46.465092,0
2026-03-06 21:28:46.5475,0
2026-03-06 21:28:46.56687,0
2026-03-06 21:28:46.648952,0
2026-03-06 21:28:46.669256,0
2026-03-06 21:28:46.751284,0
2026-03-06 21:28:46.771518,0
2026-03-06 21:28:46.853267,0
2026-03-06 21:28:46.873242,0
2026-03-06 21:28:46.95542,0
2026-03-06 21:28:46.975021,0
2026-03-06 21:28:47.057373,0
2026-03-06 21:28:47.076718,0
2026-03-06 21:28:47.159265,0
2026-03-06 21:28:47.179258,0
2026-03-06 21:28:47.261517,0
2026-03-06 21:28:47.281327,0
2026-03-06 21:28:47.363453,0
2026-03-06 21:28:47.382836,0
2026-03-06 21:28:47.465491,0
2026-03-06 21:28:47.485013,0
2026-03-06 21:28:47.567132,0
2026-03-06 21:28:47.58717,0
2026-03-06 21:28:47.66936,0
2026-03-06 21:28:47.68918,0
2026-03-06 21:28:47.771337,0
2026-03-06 21:28:47.791237,0
2026-03-06 21:28:47.87345,0
2026-03-06 21:28:47.893213,0
2026-03-06 21:28:47.975021,0
2026-03-06 21:28:47.995099,0
2026-03-06 21:28:48.077469,0
2026-03-06 21:28:48.097381,0
2026-03-06 21:28:48.179467,0
2026-03-06 21:28:48.19955,0
2026-03-06 21:28:48.281041,0
2026-03-06 21:28:48.301089,0
2026-03-06 21:28:48.383421,0
2026-03-06 21:28:48.403415,0
2026-03-06 21:28:48.485139,0
2026-03-06 21:28:48.505217,0
2026-03-06 21:28:48.587017,0
2026-03-06 21:28:48.607039,0
2026-03-06 21:28:48.689293,0
2026-03-06 21:28:48.709412,0
2026-03-06 21:28:48.791269,0
2026-03-06 21:28:48.812013,0
2026-03-06 21:28:48.893096,0
2026-03-06 21:28:48.913189,0
2026-03-06 21:28:48.995577,0
2026-03-06 21:28:49.014958,0
2026-03-06 21:28:49.096972,0
2026-03-06 21:28:49.117188,0
2026-03-06 21:28:49.199406,0
2026-03-06 21:28:49.219156,0
2026-03-06 21:28:49.301189,0
