time,ACT.Fuel_Fill_Vent.actuator_state
2026-03-06 21:26:53.530666,1
2026-03-06 21:26:53.567756,0
2026-03-06 21:26:53.632436,1
2026-03-06 21:26:53.669987,1
2026-03-06 21:26:53.734714,1
2026-03-06 21:26:53.771723,0
2026-03-06 21:26:53.836254,1
2026-03-06 21:26:53.873601,0
2026-03-06 21:26:53.938249,1
2026-03-06 21:26:53.975969,0
2026-03-06 21:26:54.040179,1
2026-03-06 21:26:54.078109,0
2026-03-06 21:26:54.142486,1
2026-03-06 21:26:54.180197,0
2026-03-06 21:26:54.244387,1
2026-03-06 21:26:54.281881,0
2026-03-06 21:26:54.34623,1
2026-03-06 21:26:54.384078,0
2026-03-06 21:26:54.448272,1
2026-03-06 21:26:54.486038,0
2026-03-06 21:26:54.550369,1
2026-03-06 21:26:54.587719,1
2026-03-06 21:26:54.652348,1
2026-03-06 21:26:54.689894,0
2026-03-06 21:26:54.754359,1
2026-03-06 21:26:54.792169,0
2026-03-06 21:26:54.856289,1
2026-03-06 21:26:54.89395,1
2026-03-06 21:26:54.958851,1
2026-03-06 21:26:54.995714,0
2026-03-06 21:26:55.060819,1
2026-03-06 21:26:55.097585,0
2026-03-06 21:26:55.162745,1
2026-03-06 21:26:55.19955,0
2026-03-06 21:26:55.264258,1
2026-03-06 21:26:55.30186,1
2026-03-06 21:26:55.366278,1
2026-03-06 21:26:55.404213,0
2026-03-06 21:26:55.468262,1
2026-03-06 21:26:55.505893,1
2026-03-06 21:26:55.570634,1
2026-03-06 21:26:55.607731,0
2026-03-06 21:26:55.672564,1
2026-03-06 21:26:55.709856,0
2026-03-06 21:26:55.77476,1
2026-03-06 21:26:55.811782,0
2026-03-06 21:26:55.876604,1
2026-03-06 21:26:55.914088,0
2026-03-06 21:26:55.978718,1
2026-03-06 21:26:56.016073,0
2026-03-06 21:26:56.080642,1
2026-03-06 21:26:56.118057,0
2026-03-06 21:26:56.182436,1
2026-03-06 21:26:56.219623,0
2026-03-06 21:26:56.284381,1
2026-03-06 21:26:56.322009,0
2026-03-06 21:26:56.386732,1
2026-03-06 21:26:56.423135,0
2026-03-06 21:26:56.48821,1
2026-03-06 21:26:56.524806,0
2026-03-06 21:26:56.590225,1
2026-03-06 21:26:56.626567,0
2026-03-06 21:26:56.692808,1
2026-03-06 21:26:56.728652,0
2026-03-06 21:26:56.794523,1
2026-03-06 21:26:56.830874,0
2026-03-06 21:26:56.896732,1
2026-03-06 21:26:56.932745,0
2026-03-06 21:26:56.99837,1
2026-03-06 21:26:57.034876,0
2026-03-06 21:26:57.100643,1
2026-03-06 21:26:57.136632,0
2026-03-06 21:26:57.202353,1
2026-03-06 21:26:57.238705,0
2026-03-06 21:26:57.304666,1
2026-03-06 21:26:57.341002,0
2026-03-06 21:26:57.406249,1
2026-03-06 21:26:57.443125,0
2026-03-06 21:26:57.508548,1
2026-03-06 21:26:57.544717,0
2026-03-06 21:26:57.610686,1
2026-03-06 21:26:57.646794,0
2026-03-06 21:26:57.71228,1
2026-03-06 21:26:57.748652,1
2026-03-06 21:26:57.814707,1
2026-03-06 21:26:57.850716,1
2026-03-06 21:26:57.916774,1
2026-03-06 21:26:57.952624,0
2026-03-06 21:26:58.018718,1
2026-03-06 21:26:58.054963,0
2026-03-06 21:26:58.120533,1
2026-03-06 21:26:58.156601,1
2026-03-06 21:26:58.222911,1
2026-03-06 21:26:58.259248,0
2026-03-06 21:26:58.324731,1
2026-03-06 21:26:58.361195,0
2026-03-06 21:26:58.426605,1
2026-03-06 21:26:58.462864,0
2026-03-06 21:26:58.528428,1
2026-03-06 21:26:58.56483,0
2026-03-06 21:26:58.630438,1
2026-03-06 21:26:58.666673,0
2026-03-06 21:26:58.732504,1
2026-03-06 21:26:58.768603,0
2026-03-06 21:26:58.834619,1
2026-03-06 21:26:58.870943,0
2026-03-06 21:26:58.936679,1
2026-03-06 21:26:58.972925,1
2026-03-06 21:26:59.038731,1
2026-03-06 21:26:59.074775,0
2026-03-06 21:26:59.14048,1
2026-03-06 21:26:59.176749,0
2026-03-06 21:26:59.242814,1
2026-03-06 21:26:59.278668,0
2026-03-06 21:26:59.344787,1
2026-03-06 21:26:59.380602,1
2026-03-06 21:26:59.446241,1
2026-03-06 21:26:59.483095,0
2026-03-06 21:26:59.548575,1
2026-03-06 21:26:59.58504,0
2026-03-06 21:26:59.6504,1
2026-03-06 21:26:59.687088,0
2026-03-06 21:26:59.75276,1
2026-03-06 21:26:59.789039,1
2026-03-06 21:26:59.854743,1
2026-03-06 21:26:59.891133,0
2026-03-06 21:26:59.9566,1
2026-03-06 21:26:59.992952,0
2026-03-06 21:27:00.058372,1
2026-03-06 21:27:00.094795,0
2026-03-06 21:27:00.160534,1
2026-03-06 21:27:00.196973,0
2026-03-06 21:27:00.262489,1
2026-03-06 21:27:00.298689,0
2026-03-06 21:27:00.364501,1
2026-03-06 21:27:00.400838,0
2026-03-06 21:27:00.466513,1
2026-03-06 21:27:00.502641,0
2026-03-06 21:27:00.568481,1
2026-03-06 21:27:00.604836,0
2026-03-06 21:27:00.670342,1
2026-03-06 21:27:00.707392,0
2026-03-06 21:27:00.77268,1
2026-03-06 21:27:00.808968,0
2026-03-06 21:27:00.87467,1
2026-03-06 21:27:00.910543,0
2026-03-06 21:27:00.976826,1
2026-03-06 21:27:01.012977,0
2026-03-06 21:27:01.078572,1
2026-03-06 21:27:01.115041,0
2026-03-06 21:27:01.180805,1
2026-03-06 21:27:01.216801,0
2026-03-06 21:27:01.282399,1
2026-03-06 21:27:01.319054,1
2026-03-06 21:27:01.384879,1
2026-03-06 21:27:01.420728,0
2026-03-06 21:27:01.486337,1
2026-03-06 21:27:01.522738,0
2026-03-06 21:27:01.588771,1
2026-03-06 21:27:01.625125,1
2026-03-06 21:27:01.690744,1
2026-03-06 21:27:01.727554,0
2026-03-06 21:27:01.792301,1
2026-03-06 21:27:01.828765,0
2026-03-06 21:27:01.894627,1
2026-03-06 21:27:01.931054,1
2026-03-06 21:27:01.996297,1
2026-03-06 21:27:02.033074,0
2026-03-06 21:27:02.098344,1
2026-03-06 21:27:02.135082,0
2026-03-06 21:27:02.200334,1
2026-03-06 21:27:02.236758,1
2026-03-06 21:27:02.302739,1
2026-03-06 21:27:02.339248,0
2026-03-06 21:27:02.40452,1
2026-03-06 21:27:02.440717,1
2026-03-06 21:27:02.506338,1
2026-03-06 21:27:02.542743,0
2026-03-06 21:27:02.608693,1
2026-03-06 21:27:02.644838,0
2026-03-06 21:27:02.710446,1
2026-03-06 21:27:02.747135,0
2026-03-06 21:27:02.81267,1
2026-03-06 21:27:02.848834,0
2026-03-06 21:27:02.914389,1
2026-03-06 21:27:02.951023,1
2026-03-06 21:27:03.016358,1
2026-03-06 21:27:03.052805,1
2026-03-06 21:27:03.118454,1
2026-03-06 21:27:03.1549,0
2026-03-06 21:27:03.220257,1
2026-03-06 21:27:03.257146,0
2026-03-06 21:27:03.322521,1
2026-03-06 21:27:03.358979,0
2026-03-06 21:27:03.424185,1
2026-03-06 21:27:03.461136,1
2026-03-06 21:27:03.526613,1
2026-03-06 21:27:03.562624,0
2026-03-06 21:27:03.628701,1
2026-03-06 21:27:03.664948,0
2026-03-06 21:27:03.730547,1
2026-03-06 21:27:03.767287,1
2026-03-06 21:27:03.832413,1
2026-03-06 21:27:03.868827,0
2026-03-06 21:27:03.934705,1
2026-03-06 21:27:03.970794,0
2026-03-06 21:27:04.036648,1
2026-03-06 21:27:04.073183,0
2026-03-06 21:27:04.138668,1
2026-03-06 21:27:04.175028,1
2026-03-06 21:27:04.24053,1
2026-03-06 21:27:04.27712,0
2026-03-06 21:27:04.342391,1
2026-03-06 21:27:04.378932,0
2026-03-06 21:27:04.444774,1
2026-03-06 21:27:04.480899,1
2026-03-06 21:27:04.546312,1
2026-03-06 21:27:04.583068,1
2026-03-06 21:27:04.648976,1
2026-03-06 21:27:04.685082,0
2026-03-06 21:27:04.750752,1
2026-03-06 21:27:04.786964,0
2026-03-06 21:27:04.85225,1
2026-03-06 21:27:04.888865,0
2026-03-06 21:27:04.954637,1
2026-03-06 21:27:04.991125,0
2026-03-06 21:27:05.056411,1
2026-03-06 21:27:05.093154,1
2026-03-06 21:27:05.158675,1
2026-03-06 21:27:05.194728,1
2026-03-06 21:27:05.260948,1
2026-03-06 21:27:05.2969,0
2026-03-06 21:27:05.362466,1
2026-03-06 21:27:05.398945,0
2026-03-06 21:27:05.464278,1
2026-03-06 21:27:05.501353,0
2026-03-06 21:27:05.566461,1
2026-03-06 21:27:05.603027,1
2026-03-06 21:27:05.668396,1
2026-03-06 21:27:05.705156,0
2026-03-06 21:27:05.770598,1
2026-03-06 21:27:05.806931,0
2026-03-06 21:27:05.872579,1
2026-03-06 21:27:05.909222,0
2026-03-06 21:27:05.974644,1
2026-03-06 21:27:06.010902,0
2026-03-06 21:27:06.076684,1
2026-03-06 21:27:06.113212,0
2026-03-06 21:27:06.178518,1
2026-03-06 21:27:06.214962,0
2026-03-06 21:27:06.280572,1
2026-03-06 21:27:06.316927,0
2026-03-06 21:27:06.382314,1
2026-03-06 21:27:06.418975,0
2026-03-06 21:27:06.484555,1
2026-03-06 21:27:06.521236,0
2026-03-06 21:27:06.586362,1
2026-03-06 21:27:06.622863,1
2026-03-06 21:27:06.688507,1
2026-03-06 21:27:06.724701,0
2026-03-06 21:27:06.790303,1
2026-03-06 21:27:06.827072,0
2026-03-06 21:27:06.89267,1
2026-03-06 21:27:06.929129,0
2026-03-06 21:27:06.994702,1
2026-03-06 21:27:07.030859,0
2026-03-06 21:27:07.096588,1
2026-03-06 21:27:07.132655,0
2026-03-06 21:27:07.198464,1
2026-03-06 21:27:07.234847,0
2026-03-06 21:27:07.300573,1
2026-03-06 21:27:07.336765,1
2026-03-06 21:27:07.402447,1
2026-03-06 21:27:07.439168,0
2026-03-06 21:27:07.504524,1
2026-03-06 21:27:07.540816,0
2026-03-06 21:27:07.606538,1
2026-03-06 21:27:07.642917,0
2026-03-06 21:27:07.708593,1
2026-03-06 21:27:07.74506,0
2026-03-06 21:27:07.81084,1
2026-03-06 21:27:07.847143,0
2026-03-06 21:27:07.912718,1
2026-03-06 21:27:07.949136,1
2026-03-06 21:27:08.014856,1
2026-03-06 21:27:08.050692,0
2026-03-06 21:27:08.116356,1
2026-03-06 21:27:08.152873,0
2026-03-06 21:27:08.218882,1
2026-03-06 21:27:08.255023,1
2026-03-06 21:27:08.320585,1
2026-03-06 21:27:08.356966,1
2026-03-06 21:27:08.42241,1
2026-03-06 21:27:08.459308,1
2026-03-06 21:27:08.524704,1
2026-03-06 21:27:08.560716,0
2026-03-06 21:27:08.62629,1
2026-03-06 21:27:08.663199,0
2026-03-06 21:27:08.728367,1
2026-03-06 21:27:08.765037,0
2026-03-06 21:27:08.830353,1
2026-03-06 21:27:08.866758,0
2026-03-06 21:27:08.932398,1
2026-03-06 21:27:08.968549,1
2026-03-06 21:27:09.034668,1
2026-03-06 21:27:09.071077,0
2026-03-06 21:27:09.136592,1
2026-03-06 21:27:09.172723,0
2026-03-06 21:27:09.238459,1
2026-03-06 21:27:09.274091,0
2026-03-06 21:27:09.340685,1
2026-03-06 21:27:09.37604,0
2026-03-06 21:27:09.442668,1
2026-03-06 21:27:09.477825,1
2026-03-06 21:27:09.544522,1
2026-03-06 21:27:09.580091,0
2026-03-06 21:27:09.646325,1
2026-03-06 21:27:09.682037,1
2026-03-06 21:27:09.748561,1
2026-03-06 21:27:09.784421,1
2026-03-06 21:27:09.850585,1
2026-03-06 21:27:09.885808,1
2026-03-06 21:27:09.952427,1
2026-03-06 21:27:09.987869,0
2026-03-06 21:27:10.054291,1
2026-03-06 21:27:10.089816,0
2026-03-06 21:27:10.156283,1
2026-03-06 21:27:10.191934,0
2026-03-06 21:27:10.258745,1
2026-03-06 21:27:10.294055,0
2026-03-06 21:27:10.360832,1
2026-03-06 21:27:10.395702,1
2026-03-06 21:27:10.46251,1
2026-03-06 21:27:10.497892,0
2026-03-06 21:27:10.564553,1
2026-03-06 21:27:10.599786,1
2026-03-06 21:27:10.666271,1
2026-03-06 21:27:10.701727,0
2026-03-06 21:27:10.768337,1
2026-03-06 21:27:10.803713,1
2026-03-06 21:27:10.870333,1
2026-03-06 21:27:10.905989,0
2026-03-06 21:27:10.972437,1
2026-03-06 21:27:11.008042,0
2026-03-06 21:27:11.074813,1
2026-03-06 21:27:11.109884,0
2026-03-06 21:27:11.176726,1
2026-03-06 21:27:11.212211,0
2026-03-06 21:27:11.278912,1
2026-03-06 21:27:11.313993,0
2026-03-06 21:27:11.380343,1
2026-03-06 21:27:11.41615,0
2026-03-06 21:27:11.482508,1
2026-03-06 21:27:11.517856,1
2026-03-06 21:27:11.584601,1
2026-03-06 21:27:11.62011,1
2026-03-06 21:27:11.686786,1
2026-03-06 21:27:11.722127,0
2026-03-06 21:27:11.788424,1
2026-03-06 21:27:11.823898,0
2026-03-06 21:27:11.890753,1
2026-03-06 21:27:11.925991,0
2026-03-06 21:27:11.992402,1
2026-03-06 21:27:12.028042,0
2026-03-06 21:27:12.094338,1
2026-03-06 21:27:12.129716,0
2026-03-06 21:27:12.197109,1
2026-03-06 21:27:12.232096,1
2026-03-06 21:27:12.298584,1
2026-03-06 21:27:12.333957,0
2026-03-06 21:27:12.400364,1
2026-03-06 21:27:12.436145,1
2026-03-06 21:27:12.502765,1
2026-03-06 21:27:12.538299,1
2026-03-06 21:27:12.604427,1
2026-03-06 21:27:12.639935,1
2026-03-06 21:27:12.706547,1
2026-03-06 21:27:12.741718,1
2026-03-06 21:27:12.808465,1
2026-03-06 21:27:12.843979,0
2026-03-06 21:27:12.910464,1
2026-03-06 21:27:12.946063,0
2026-03-06 21:27:13.012607,1
2026-03-06 21:27:13.047797,0
2026-03-06 21:27:13.11463,1
2026-03-06 21:27:13.149809,0
2026-03-06 21:27:13.216368,1
2026-03-06 21:27:13.251897,0
2026-03-06 21:27:13.318817,1
2026-03-06 21:27:13.354012,0
2026-03-06 21:27:13.420751,1
2026-03-06 21:27:13.455803,0
2026-03-06 21:27:13.522436,1
2026-03-06 21:27:13.557941,0
2026-03-06 21:27:13.624643,1
2026-03-06 21:27:13.659914,0
2026-03-06 21:27:13.726605,1
2026-03-06 21:27:13.762068,0
2026-03-06 21:27:13.828556,1
2026-03-06 21:27:13.863764,0
2026-03-06 21:27:13.930752,1
2026-03-06 21:27:13.965683,1
2026-03-06 21:27:14.032439,1
2026-03-06 21:27:14.068019,0
2026-03-06 21:27:14.134821,1
2026-03-06 21:27:14.169614,0
2026-03-06 21:27:14.236807,1
2026-03-06 21:27:14.271735,0
2026-03-06 21:27:14.338541,1
2026-03-06 21:27:14.374113,1
2026-03-06 21:27:14.440349,1
2026-03-06 21:27:14.476166,0
2026-03-06 21:27:14.54237,1
2026-03-06 21:27:14.577635,0
2026-03-06 21:27:14.644902,1
2026-03-06 21:27:14.680219,0
2026-03-06 21:27:14.746898,1
2026-03-06 21:27:14.782276,0
2026-03-06 21:27:14.84852,1
2026-03-06 21:27:14.884014,0
2026-03-06 21:27:14.950443,1
2026-03-06 21:27:14.985901,0
2026-03-06 21:27:15.052498,1
2026-03-06 21:27:15.088301,0
2026-03-06 21:27:15.154553,1
2026-03-06 21:27:15.190198,0
2026-03-06 21:27:15.256601,1
2026-03-06 21:27:15.292082,1
2026-03-06 21:27:15.358472,1
2026-03-06 21:27:15.393968,0
2026-03-06 21:27:15.460616,1
2026-03-06 21:27:15.495995,0
2026-03-06 21:27:15.562489,1
2026-03-06 21:27:15.597573,0
2026-03-06 21:27:15.664292,1
2026-03-06 21:27:15.699926,0
2026-03-06 21:27:15.766732,1
2026-03-06 21:27:15.802071,0
2026-03-06 21:27:15.868989,1
2026-03-06 21:27:15.903796,0
2026-03-06 21:27:15.970656,1
2026-03-06 21:27:16.006242,0
2026-03-06 21:27:16.07244,1
2026-03-06 21:27:16.108327,0
2026-03-06 21:27:16.174657,1
2026-03-06 21:27:16.210192,0
2026-03-06 21:27:16.276619,1
2026-03-06 21:27:16.312338,1
2026-03-06 21:27:16.378513,1
2026-03-06 21:27:16.413751,0
2026-03-06 21:27:16.480446,1
2026-03-06 21:27:16.515978,0
2026-03-06 21:27:16.582642,1
2026-03-06 21:27:16.617886,1
2026-03-06 21:27:16.684814,1
2026-03-06 21:27:16.719936,1
2026-03-06 21:27:16.786596,1
2026-03-06 21:27:16.821962,1
2026-03-06 21:27:16.888897,1
2026-03-06 21:27:16.923988,0
2026-03-06 21:27:16.990628,1
2026-03-06 21:27:17.025621,1
2026-03-06 21:27:17.092696,1
2026-03-06 21:27:17.127956,0
2026-03-06 21:27:17.194356,1
2026-03-06 21:27:17.229847,0
2026-03-06 21:27:17.296573,1
2026-03-06 21:27:17.331943,0
2026-03-06 21:27:17.398393,1
2026-03-06 21:27:17.433781,0
2026-03-06 21:27:17.500752,1
2026-03-06 21:27:17.535947,0
2026-03-06 21:27:17.602725,1
2026-03-06 21:27:17.637934,0
2026-03-06 21:27:17.704787,1
2026-03-06 21:27:17.740109,0
2026-03-06 21:27:17.80694,1
2026-03-06 21:27:17.841761,0
2026-03-06 21:27:17.908709,1
2026-03-06 21:27:17.943972,0
2026-03-06 21:27:18.01079,1
2026-03-06 21:27:18.04567,1
2026-03-06 21:27:18.112845,1
2026-03-06 21:27:18.148069,1
2026-03-06 21:27:18.214776,1
2026-03-06 21:27:18.250118,1
2026-03-06 21:27:18.316932,1
2026-03-06 21:27:18.350858,0
2026-03-06 21:27:18.418449,1
2026-03-06 21:27:18.453051,0
2026-03-06 21:27:18.520721,1
2026-03-06 21:27:18.554957,0
2026-03-06 21:27:18.622505,1
2026-03-06 21:27:18.656893,1
2026-03-06 21:27:18.724629,1
2026-03-06 21:27:18.758783,0
2026-03-06 21:27:18.826363,1
2026-03-06 21:27:18.860706,0
2026-03-06 21:27:18.928707,1
2026-03-06 21:27:18.962773,0
2026-03-06 21:27:19.030573,1
2026-03-06 21:27:19.064948,0
2026-03-06 21:27:19.132612,1
2026-03-06 21:27:19.166542,1
2026-03-06 21:27:19.234382,1
2026-03-06 21:27:19.269048,1
2026-03-06 21:27:19.337089,1
2026-03-06 21:27:19.370797,0
2026-03-06 21:27:19.438623,1
2026-03-06 21:27:19.473131,0
2026-03-06 21:27:19.54039,1
2026-03-06 21:27:19.575139,0
2026-03-06 21:27:19.642761,1
2026-03-06 21:27:19.677201,0
2026-03-06 21:27:19.744417,1
2026-03-06 21:27:19.778988,0
2026-03-06 21:27:19.846811,1
2026-03-06 21:27:19.881175,0
2026-03-06 21:27:19.948691,1
2026-03-06 21:27:19.982737,1
2026-03-06 21:27:20.050775,1
2026-03-06 21:27:20.085077,0
2026-03-06 21:27:20.152685,1
2026-03-06 21:27:20.187285,1
2026-03-06 21:27:20.254978,1
2026-03-06 21:27:20.288988,0
2026-03-06 21:27:20.356481,1
2026-03-06 21:27:20.391046,0
2026-03-06 21:27:20.458439,1
2026-03-06 21:27:20.492932,1
2026-03-06 21:27:20.560701,1
2026-03-06 21:27:20.596091,0
2026-03-06 21:27:20.662988,1
2026-03-06 21:27:20.697156,0
2026-03-06 21:27:20.76446,1
2026-03-06 21:27:20.798768,1
2026-03-06 21:27:20.866453,1
2026-03-06 21:27:20.900704,1
2026-03-06 21:27:20.968363,1
2026-03-06 21:27:21.002753,1
2026-03-06 21:27:21.070689,1
2026-03-06 21:27:21.105187,0
2026-03-06 21:27:21.172814,1
2026-03-06 21:27:21.206974,1
2026-03-06 21:27:21.275114,1
2026-03-06 21:27:21.308979,0
2026-03-06 21:27:21.37677,1
2026-03-06 21:27:21.411038,0
2026-03-06 21:27:21.478576,1
2026-03-06 21:27:21.513363,0
2026-03-06 21:27:21.580578,1
2026-03-06 21:27:21.615052,0
2026-03-06 21:27:21.682898,1
2026-03-06 21:27:21.717218,0
2026-03-06 21:27:21.784756,1
2026-03-06 21:27:21.819986,1
2026-03-06 21:27:21.886697,1
2026-03-06 21:27:21.921368,1
2026-03-06 21:27:21.98895,1
2026-03-06 21:27:22.022968,1
2026-03-06 21:27:22.090787,1
2026-03-06 21:27:22.12516,0
2026-03-06 21:27:22.192692,1
2026-03-06 21:27:22.226986,0
2026-03-06 21:27:22.294875,1
2026-03-06 21:27:22.329252,0
2026-03-06 21:27:22.396457,1
2026-03-06 21:27:22.431265,0
2026-03-06 21:27:22.498581,1
2026-03-06 21:27:22.532747,0
2026-03-06 21:27:22.60067,1
2026-03-06 21:27:22.63509,0
2026-03-06 21:27:22.702784,1
2026-03-06 21:27:22.737191,1
2026-03-06 21:27:22.804973,1
2026-03-06 21:27:22.839241,1
2026-03-06 21:27:22.90653,1
2026-03-06 21:27:22.941064,1
2026-03-06 21:27:23.008715,1
2026-03-06 21:27:23.042852,0
2026-03-06 21:27:23.110888,1
2026-03-06 21:27:23.145094,0
2026-03-06 21:27:23.213032,1
2026-03-06 21:27:23.246927,1
2026-03-06 21:27:23.314905,1
2026-03-06 21:27:23.348908,0
2026-03-06 21:27:23.416524,1
2026-03-06 21:27:23.450824,0
2026-03-06 21:27:23.518826,1
2026-03-06 21:27:23.553242,0
2026-03-06 21:27:23.620464,1
2026-03-06 21:27:23.655079,0
2026-03-06 21:27:23.722558,1
2026-03-06 21:27:23.757042,0
2026-03-06 21:27:23.824769,1
2026-03-06 21:27:23.858817,1
2026-03-06 21:27:23.927033,1
2026-03-06 21:27:23.960921,0
2026-03-06 21:27:24.028668,1
2026-03-06 21:27:24.063038,0
2026-03-06 21:27:24.130673,1
2026-03-06 21:27:24.164861,0
2026-03-06 21:27:24.232745,1
2026-03-06 21:27:24.266721,1
2026-03-06 21:27:24.334693,1
2026-03-06 21:27:24.368982,0
2026-03-06 21:27:24.436799,1
2026-03-06 21:27:24.471342,0
2026-03-06 21:27:24.538817,1
2026-03-06 21:27:24.572822,1
2026-03-06 21:27:24.640459,1
2026-03-06 21:27:24.674622,0
2026-03-06 21:27:24.742471,1
2026-03-06 21:27:24.77693,0
2026-03-06 21:27:24.84519,1
2026-03-06 21:27:24.878797,1
2026-03-06 21:27:24.946875,1
2026-03-06 21:27:24.981255,0
2026-03-06 21:27:25.048818,1
2026-03-06 21:27:25.082966,1
2026-03-06 21:27:25.150729,1
2026-03-06 21:27:25.18487,0
2026-03-06 21:27:25.252467,1
2026-03-06 21:27:25.286759,0
2026-03-06 21:27:25.354677,1
2026-03-06 21:27:25.38912,0
2026-03-06 21:27:25.456576,1
2026-03-06 21:27:25.490829,0
2026-03-06 21:27:25.558944,1
2026-03-06 21:27:25.592798,0
2026-03-06 21:27:25.660577,1
2026-03-06 21:27:25.695128,0
2026-03-06 21:27:25.762862,1
2026-03-06 21:27:25.797028,0
2026-03-06 21:27:25.864465,1
2026-03-06 21:27:25.899049,1
2026-03-06 21:27:25.966709,1
2026-03-06 21:27:26.000753,0
2026-03-06 21:27:26.068945,1
2026-03-06 21:27:26.102798,0
2026-03-06 21:27:26.170941,1
2026-03-06 21:27:26.204705,0
2026-03-06 21:27:26.272984,1
2026-03-06 21:27:26.306975,1
2026-03-06 21:27:26.37482,1
2026-03-06 21:27:26.40922,1
2026-03-06 21:27:26.476485,1
2026-03-06 21:27:26.510879,0
2026-03-06 21:27:26.578597,1
2026-03-06 21:27:26.613113,0
2026-03-06 21:27:26.680796,1
2026-03-06 21:27:26.715036,1
2026-03-06 21:27:26.782712,1
2026-03-06 21:27:26.817074,0
2026-03-06 21:27:26.884801,1
2026-03-06 21:27:26.918977,1
2026-03-06 21:27:26.98662,1
2026-03-06 21:27:27.021068,0
2026-03-06 21:27:27.088635,1
2026-03-06 21:27:27.122765,0
2026-03-06 21:27:27.190719,1
2026-03-06 21:27:27.225245,0
2026-03-06 21:27:27.292777,1
2026-03-06 21:27:27.326929,0
2026-03-06 21:27:27.394529,1
2026-03-06 21:27:27.4289,0
2026-03-06 21:27:27.496776,1
2026-03-06 21:27:27.530934,1
2026-03-06 21:27:27.599016,1
2026-03-06 21:27:27.632608,0
2026-03-06 21:27:27.700811,1
2026-03-06 21:27:27.73532,1
2026-03-06 21:27:27.802784,1
2026-03-06 21:27:27.836969,0
2026-03-06 21:27:27.905072,1
2026-03-06 21:27:27.93876,0
2026-03-06 21:27:28.006431,1
2026-03-06 21:27:28.040977,0
2026-03-06 21:27:28.108812,1
2026-03-06 21:27:28.142909,0
2026-03-06 21:27:28.210549,1
2026-03-06 21:27:28.244959,0
2026-03-06 21:27:28.312773,1
2026-03-06 21:27:28.346889,0
2026-03-06 21:27:28.414441,1
2026-03-06 21:27:28.448645,1
2026-03-06 21:27:28.516802,1
2026-03-06 21:27:28.55136,0
2026-03-06 21:27:28.61898,1
2026-03-06 21:27:28.65298,0
2026-03-06 21:27:28.720574,1
2026-03-06 21:27:28.755049,0
2026-03-06 21:27:28.823074,1
2026-03-06 21:27:28.857218,0
2026-03-06 21:27:28.924358,1
2026-03-06 21:27:28.959305,1
2026-03-06 21:27:29.026787,1
2026-03-06 21:27:29.06085,1
2026-03-06 21:27:29.128987,1
2026-03-06 21:27:29.162756,0
2026-03-06 21:27:29.230625,1
2026-03-06 21:27:29.263766,1
2026-03-06 21:27:29.332788,1
2026-03-06 21:27:29.366155,0
2026-03-06 21:27:29.434702,1
2026-03-06 21:27:29.467715,0
2026-03-06 21:27:29.536936,1
2026-03-06 21:27:29.57033,0
2026-03-06 21:27:29.63835,1
2026-03-06 21:27:29.672063,0
2026-03-06 21:27:29.740787,1
2026-03-06 21:27:29.774103,1
2026-03-06 21:27:29.842398,1
2026-03-06 21:27:29.876114,0
2026-03-06 21:27:29.944901,1
2026-03-06 21:27:29.978022,0
2026-03-06 21:27:30.047016,1
2026-03-06 21:27:30.080096,0
2026-03-06 21:27:30.148752,1
2026-03-06 21:27:30.18219,1
2026-03-06 21:27:30.250418,1
2026-03-06 21:27:30.283916,0
2026-03-06 21:27:30.352684,1
2026-03-06 21:27:30.386136,0
2026-03-06 21:27:30.454413,1
2026-03-06 21:27:30.487964,0
2026-03-06 21:27:30.556422,1
2026-03-06 21:27:30.590006,1
2026-03-06 21:27:30.658736,1
2026-03-06 21:27:30.692203,0
2026-03-06 21:27:30.760565,1
2026-03-06 21:27:30.794125,0
2026-03-06 21:27:30.862891,1
2026-03-06 21:27:30.895667,1
2026-03-06 21:27:30.964793,1
2026-03-06 21:27:30.997802,1
2026-03-06 21:27:31.066564,1
2026-03-06 21:27:31.099882,1
2026-03-06 21:27:31.168634,1
2026-03-06 21:27:31.202152,1
2026-03-06 21:27:31.270676,1
2026-03-06 21:27:31.303859,1
2026-03-06 21:27:31.372772,1
2026-03-06 21:27:31.405894,0
2026-03-06 21:27:31.474529,1
2026-03-06 21:27:31.508284,0
2026-03-06 21:27:31.576665,1
2026-03-06 21:27:31.610151,0
2026-03-06 21:27:31.678837,1
2026-03-06 21:27:31.711871,0
2026-03-06 21:27:31.780623,1
2026-03-06 21:27:31.814104,1
2026-03-06 21:27:31.882722,1
2026-03-06 21:27:31.915889,0
2026-03-06 21:27:31.984935,1
2026-03-06 21:27:32.017901,1
2026-03-06 21:27:32.086786,1
2026-03-06 21:27:32.120007,0
2026-03-06 21:27:32.188681,1
2026-03-06 21:27:32.222113,0
2026-03-06 21:27:32.291178,1
2026-03-06 21:27:32.324325,1
2026-03-06 21:27:32.392855,1
2026-03-06 21:27:32.426269,0
2026-03-06 21:27:32.494605,1
2026-03-06 21:27:32.528331,1
2026-03-06 21:27:32.596521,1
2026-03-06 21:27:32.63001,0
2026-03-06 21:27:32.698727,1
2026-03-06 21:27:32.732341,0
2026-03-06 21:27:32.800846,1
2026-03-06 21:27:32.833888,0
2026-03-06 21:27:32.902479,1
2026-03-06 21:27:32.936032,1
2026-03-06 21:27:33.0048,1
2026-03-06 21:27:33.038252,1
