time,ACT.LOX_Dump.actuator_state
2026-03-06 21:24:55.311583,0
2026-03-06 21:24:55.353705,0
2026-03-06 21:24:55.413889,0
2026-03-06 21:24:55.455795,0
2026-03-06 21:24:55.516156,0
2026-03-06 21:24:55.557661,0
2026-03-06 21:24:55.618112,0
2026-03-06 21:24:55.659908,0
2026-03-06 21:24:55.719899,0
2026-03-06 21:24:55.761639,0
2026-03-06 21:24:55.821666,0
2026-03-06 21:24:55.863698,0
2026-03-06 21:24:55.923752,0
2026-03-06 21:24:55.965958,0
2026-03-06 21:24:56.026064,0
2026-03-06 21:24:56.068037,0
2026-03-06 21:24:56.127582,0
2026-03-06 21:24:56.169585,0
2026-03-06 21:24:56.229917,0
2026-03-06 21:24:56.271701,0
2026-03-06 21:24:56.332081,0
2026-03-06 21:24:56.373772,0
2026-03-06 21:24:56.433978,0
2026-03-06 21:24:56.47591,0
2026-03-06 21:24:56.535709,0
2026-03-06 21:24:56.577946,0
2026-03-06 21:24:56.637935,0
2026-03-06 21:24:56.679789,0
2026-03-06 21:24:56.739912,0
2026-03-06 21:24:56.781991,0
2026-03-06 21:24:56.841705,0
2026-03-06 21:24:56.883684,0
2026-03-06 21:24:56.944074,0
2026-03-06 21:24:56.985705,0
2026-03-06 21:24:57.045869,0
2026-03-06 21:24:57.087748,0
2026-03-06 21:24:57.147849,0
2026-03-06 21:24:57.189592,0
2026-03-06 21:24:57.249574,0
2026-03-06 21:24:57.292061,0
2026-03-06 21:24:57.351708,0
2026-03-06 21:24:57.393969,0
2026-03-06 21:24:57.453619,0
2026-03-06 21:24:57.495951,0
2026-03-06 21:24:57.555992,0
2026-03-06 21:24:57.597854,0
2026-03-06 21:24:57.658035,0
2026-03-06 21:24:57.699886,0
2026-03-06 21:24:57.759961,0
2026-03-06 21:24:57.801871,0
2026-03-06 21:24:57.861838,0
2026-03-06 21:24:57.903719,0
2026-03-06 21:24:57.963958,0
2026-03-06 21:24:58.005946,0
2026-03-06 21:24:58.06592,0
2026-03-06 21:24:58.10789,0
2026-03-06 21:24:58.167988,0
2026-03-06 21:24:58.209741,0
2026-03-06 21:24:58.270007,0
2026-03-06 21:24:58.311583,0
2026-03-06 21:24:58.371631,0
2026-03-06 21:24:58.413855,0
2026-03-06 21:24:58.473936,0
2026-03-06 21:24:58.51592,0
2026-03-06 21:24:58.575539,0
2026-03-06 21:24:58.617721,0
2026-03-06 21:24:58.677953,0
2026-03-06 21:24:58.72005,0
2026-03-06 21:24:58.779991,0
2026-03-06 21:24:58.821642,0
2026-03-06 21:24:58.882236,0
2026-03-06 21:24:58.923849,0
2026-03-06 21:24:58.983806,0
2026-03-06 21:24:59.026203,0
2026-03-06 21:24:59.08589,0
2026-03-06 21:24:59.127447,0
2026-03-06 21:24:59.188124,0
2026-03-06 21:24:59.229554,0
2026-03-06 21:24:59.289653,0
2026-03-06 21:24:59.332129,0
2026-03-06 21:24:59.392081,0
2026-03-06 21:24:59.433917,0
2026-03-06 21:24:59.494165,0
2026-03-06 21:24:59.535575,0
2026-03-06 21:24:59.596021,0
2026-03-06 21:24:59.638029,0
2026-03-06 21:24:59.69788,0
2026-03-06 21:24:59.739876,0
2026-03-06 21:24:59.800286,0
2026-03-06 21:24:59.841869,0
2026-03-06 21:24:59.901677,0
2026-03-06 21:24:59.943832,0
2026-03-06 21:25:00.003615,0
2026-03-06 21:25:00.045983,0
2026-03-06 21:25:00.105691,0
2026-03-06 21:25:00.148145,0
2026-03-06 21:25:00.207689,0
2026-03-06 21:25:00.249946,0
2026-03-06 21:25:00.309986,0
2026-03-06 21:25:00.351939,0
2026-03-06 21:25:00.412032,0
2026-03-06 21:25:00.453715,0
2026-03-06 21:25:00.514023,0
2026-03-06 21:25:00.555758,0
2026-03-06 21:25:00.616227,0
2026-03-06 21:25:00.657689,0
2026-03-06 21:25:00.717812,0
2026-03-06 21:25:00.75996,0
2026-03-06 21:25:00.819544,0
2026-03-06 21:25:00.862016,0
2026-03-06 21:25:00.92169,0
2026-03-06 21:25:00.963891,0
2026-03-06 21:25:01.02398,0
2026-03-06 21:25:01.06634,0
2026-03-06 21:25:01.125782,0
2026-03-06 21:25:01.16795,0
2026-03-06 21:25:01.227645,0
2026-03-06 21:25:01.269743,0
2026-03-06 21:25:01.330489,0
2026-03-06 21:25:01.371654,0
2026-03-06 21:25:01.431877,0
2026-03-06 21:25:01.473948,0
2026-03-06 21:25:01.534129,0
2026-03-06 21:25:01.576074,0
2026-03-06 21:25:01.636024,0
2026-03-06 21:25:01.677698,0
2026-03-06 21:25:01.73811,0
2026-03-06 21:25:01.781363,0
2026-03-06 21:25:01.840074,0
2026-03-06 21:25:01.881652,0
2026-03-06 21:25:01.941994,0
2026-03-06 21:25:01.983997,0
2026-03-06 21:25:02.044113,0
2026-03-06 21:25:02.085752,0
2026-03-06 21:25:02.14611,0
2026-03-06 21:25:02.187853,0
2026-03-06 21:25:02.247826,0
2026-03-06 21:25:02.289916,0
2026-03-06 21:25:02.350107,0
2026-03-06 21:25:02.391585,0
2026-03-06 21:25:02.451801,0
2026-03-06 21:25:02.49373,0
2026-03-06 21:25:02.553672,0
2026-03-06 21:25:02.595877,0
2026-03-06 21:25:02.65601,0
2026-03-06 21:25:02.697517,0
2026-03-06 21:25:02.757944,0
2026-03-06 21:25:02.799945,0
2026-03-06 21:25:02.860089,0
2026-03-06 21:25:02.901844,0
2026-03-06 21:25:02.961836,0
2026-03-06 21:25:03.003881,0
2026-03-06 21:25:03.064191,0
2026-03-06 21:25:03.106026,0
2026-03-06 21:25:03.166277,0
2026-03-06 21:25:03.207943,0
2026-03-06 21:25:03.267945,0
2026-03-06 21:25:03.3101,0
2026-03-06 21:25:03.370067,0
2026-03-06 21:25:03.41162,0
2026-03-06 21:25:03.472129,0
2026-03-06 21:25:03.513734,0
2026-03-06 21:25:03.573862,0
2026-03-06 21:25:03.615731,0
2026-03-06 21:25:03.675987,0
2026-03-06 21:25:03.717736,0
2026-03-06 21:25:03.777992,0
2026-03-06 21:25:03.819826,0
2026-03-06 21:25:03.879963,0
2026-03-06 21:25:03.922026,0
2026-03-06 21:25:03.981913,0
2026-03-06 21:25:04.023782,0
2026-03-06 21:25:04.083887,0
2026-03-06 21:25:04.125891,0
2026-03-06 21:25:04.186155,0
2026-03-06 21:25:04.227911,0
2026-03-06 21:25:04.287776,0
2026-03-06 21:25:04.329529,0
2026-03-06 21:25:04.389994,0
2026-03-06 21:25:04.431743,0
2026-03-06 21:25:04.491985,0
2026-03-06 21:25:04.533704,0
2026-03-06 21:25:04.593878,0
2026-03-06 21:25:04.635872,0
2026-03-06 21:25:04.695961,0
2026-03-06 21:25:04.738073,0
2026-03-06 21:25:04.798178,0
2026-03-06 21:25:04.839904,0
2026-03-06 21:25:04.900084,0
2026-03-06 21:25:04.941903,0
2026-03-06 21:25:05.001948,0
2026-03-06 21:25:05.044097,0
2026-03-06 21:25:05.104035,0
2026-03-06 21:25:05.146021,0
2026-03-06 21:25:05.206071,0
2026-03-06 21:25:05.247858,0
2026-03-06 21:25:05.308238,0
2026-03-06 21:25:05.349641,0
2026-03-06 21:25:05.410173,0
2026-03-06 21:25:05.451769,0
2026-03-06 21:25:05.511821,0
2026-03-06 21:25:05.553983,0
2026-03-06 21:25:05.614135,0
2026-03-06 21:25:05.65611,0
2026-03-06 21:25:05.716039,0
2026-03-06 21:25:05.757786,0
2026-03-06 21:25:05.8181,0
2026-03-06 21:25:05.859528,0
2026-03-06 21:25:05.919793,0
2026-03-06 21:25:05.962187,0
2026-03-06 21:25:06.021747,0
2026-03-06 21:25:06.06373,0
2026-03-06 21:25:06.123979,0
2026-03-06 21:25:06.166027,0
2026-03-06 21:25:06.226179,0
2026-03-06 21:25:06.267833,0
2026-03-06 21:25:06.327774,0
2026-03-06 21:25:06.369901,0
2026-03-06 21:25:06.430131,0
2026-03-06 21:25:06.471996,0
2026-03-06 21:25:06.531885,0
2026-03-06 21:25:06.574001,0
2026-03-06 21:25:06.633931,0
2026-03-06 21:25:06.67629,0
2026-03-06 21:25:06.735985,0
2026-03-06 21:25:06.777835,0
2026-03-06 21:25:06.838156,0
2026-03-06 21:25:06.879614,0
2026-03-06 21:25:06.940649,0
2026-03-06 21:25:06.982127,0
2026-03-06 21:25:07.041908,0
2026-03-06 21:25:07.083886,0
2026-03-06 21:25:07.143856,0
2026-03-06 21:25:07.185983,0
2026-03-06 21:25:07.245945,0
2026-03-06 21:25:07.288019,0
2026-03-06 21:25:07.348123,0
2026-03-06 21:25:07.389816,0
2026-03-06 21:25:07.449823,0
2026-03-06 21:25:07.491682,0
2026-03-06 21:25:07.551798,0
2026-03-06 21:25:07.594049,0
2026-03-06 21:25:07.653543,0
2026-03-06 21:25:07.695605,0
2026-03-06 21:25:07.755655,0
2026-03-06 21:25:07.798194,0
2026-03-06 21:25:07.857967,0
2026-03-06 21:25:07.899893,0
2026-03-06 21:25:07.959735,0
2026-03-06 21:25:08.002094,0
2026-03-06 21:25:08.062144,0
2026-03-06 21:25:08.104131,0
2026-03-06 21:25:08.163757,0
2026-03-06 21:25:08.205719,0
2026-03-06 21:25:08.265704,0
2026-03-06 21:25:08.307485,0
2026-03-06 21:25:08.367645,0
2026-03-06 21:25:08.40994,0
2026-03-06 21:25:08.469775,0
2026-03-06 21:25:08.511777,0
2026-03-06 21:25:08.572022,0
2026-03-06 21:25:08.613494,0
2026-03-06 21:25:08.673996,0
2026-03-06 21:25:08.715629,0
2026-03-06 21:25:08.775675,0
2026-03-06 21:25:08.817789,0
2026-03-06 21:25:08.87793,0
2026-03-06 21:25:08.91944,0
2026-03-06 21:25:08.980029,0
2026-03-06 21:25:09.022096,0
2026-03-06 21:25:09.081977,0
2026-03-06 21:25:09.124194,0
2026-03-06 21:25:09.184097,0
2026-03-06 21:25:09.225924,0
2026-03-06 21:25:09.28587,0
2026-03-06 21:25:09.328035,0
2026-03-06 21:25:09.38793,0
2026-03-06 21:25:09.42957,0
2026-03-06 21:25:09.489933,0
2026-03-06 21:25:09.531705,0
2026-03-06 21:25:09.59223,0
2026-03-06 21:25:09.633818,0
2026-03-06 21:25:09.694265,0
2026-03-06 21:25:09.735879,0
2026-03-06 21:25:09.795909,0
2026-03-06 21:25:09.837834,0
2026-03-06 21:25:09.89824,0
2026-03-06 21:25:09.940026,0
2026-03-06 21:25:09.999748,0
2026-03-06 21:25:10.042139,0
2026-03-06 21:25:10.101639,0
2026-03-06 21:25:10.14411,0
2026-03-06 21:25:10.203625,0
2026-03-06 21:25:10.245998,0
2026-03-06 21:25:10.305705,0
2026-03-06 21:25:10.347455,0
2026-03-06 21:25:10.408155,0
2026-03-06 21:25:10.449983,0
2026-03-06 21:25:10.510155,0
2026-03-06 21:25:10.551719,0
2026-03-06 21:25:10.612111,0
2026-03-06 21:25:10.653582,0
2026-03-06 21:25:10.713836,0
2026-03-06 21:25:10.755763,0
2026-03-06 21:25:10.816171,0
2026-03-06 21:25:10.857868,0
2026-03-06 21:25:10.91843,0
2026-03-06 21:25:10.95999,0
2026-03-06 21:25:11.019752,0
2026-03-06 21:25:11.061711,0
2026-03-06 21:25:11.122478,0
2026-03-06 21:25:11.164213,0
2026-03-06 21:25:11.22413,0
2026-03-06 21:25:11.265645,0
2026-03-06 21:25:11.326287,0
2026-03-06 21:25:11.367731,0
2026-03-06 21:25:11.427749,0
2026-03-06 21:25:11.469708,0
2026-03-06 21:25:11.530043,0
2026-03-06 21:25:11.571959,0
2026-03-06 21:25:11.632287,0
2026-03-06 21:25:11.67376,0
2026-03-06 21:25:11.733644,0
2026-03-06 21:25:11.775933,0
2026-03-06 21:25:11.835641,0
2026-03-06 21:25:11.877529,0
2026-03-06 21:25:11.937757,0
2026-03-06 21:25:11.980132,0
2026-03-06 21:25:12.040106,0
2026-03-06 21:25:12.081922,0
2026-03-06 21:25:12.142224,0
2026-03-06 21:25:12.183759,0
2026-03-06 21:25:12.244313,0
2026-03-06 21:25:12.28597,0
2026-03-06 21:25:12.345686,0
2026-03-06 21:25:12.387834,0
2026-03-06 21:25:12.448568,0
2026-03-06 21:25:12.490002,0
2026-03-06 21:25:12.550317,0
2026-03-06 21:25:12.591752,0
2026-03-06 21:25:12.652021,0
2026-03-06 21:25:12.693938,0
2026-03-06 21:25:12.754043,0
2026-03-06 21:25:12.795569,0
2026-03-06 21:25:12.855968,0
2026-03-06 21:25:12.897994,0
2026-03-06 21:25:12.957882,0
2026-03-06 21:25:13.000149,0
2026-03-06 21:25:13.059871,0
2026-03-06 21:25:13.102333,0
2026-03-06 21:25:13.161835,0
2026-03-06 21:25:13.20355,0
2026-03-06 21:25:13.264313,0
2026-03-06 21:25:13.305874,0
2026-03-06 21:25:13.366139,0
2026-03-06 21:25:13.407646,0
2026-03-06 21:25:13.468221,0
2026-03-06 21:25:13.509855,0
2026-03-06 21:25:13.570181,0
2026-03-06 21:25:13.611706,0
2026-03-06 21:25:13.672211,0
2026-03-06 21:25:13.714082,0
2026-03-06 21:25:13.77385,0
2026-03-06 21:25:13.815594,0
2026-03-06 21:25:13.875881,0
2026-03-06 21:25:13.917648,0
2026-03-06 21:25:13.978057,0
2026-03-06 21:25:14.019855,0
2026-03-06 21:25:14.079698,0
2026-03-06 21:25:14.122346,0
2026-03-06 21:25:14.182037,0
2026-03-06 21:25:14.223862,0
2026-03-06 21:25:14.283944,0
2026-03-06 21:25:14.325491,0
2026-03-06 21:25:14.385986,0
2026-03-06 21:25:14.427878,0
2026-03-06 21:25:14.488274,0
2026-03-06 21:25:14.529652,0
2026-03-06 21:25:14.590164,0
2026-03-06 21:25:14.631742,0
2026-03-06 21:25:14.691923,0
2026-03-06 21:25:14.73366,0
2026-03-06 21:25:14.793892,0
2026-03-06 21:25:14.835539,0
2026-03-06 21:25:14.89607,0
2026-03-06 21:25:14.937742,0
2026-03-06 21:25:14.997983,0
2026-03-06 21:25:15.039643,0
2026-03-06 21:25:15.100008,0
2026-03-06 21:25:15.14152,0
2026-03-06 21:25:15.202219,0
2026-03-06 21:25:15.243856,0
2026-03-06 21:25:15.304047,0
2026-03-06 21:25:15.345847,0
2026-03-06 21:25:15.406062,0
2026-03-06 21:25:15.447901,0
2026-03-06 21:25:15.507847,0
2026-03-06 21:25:15.549692,0
2026-03-06 21:25:15.609656,0
2026-03-06 21:25:15.651636,0
2026-03-06 21:25:15.712268,0
2026-03-06 21:25:15.753784,0
2026-03-06 21:25:15.814108,0
2026-03-06 21:25:15.855939,0
2026-03-06 21:25:15.916325,0
2026-03-06 21:25:15.958168,0
2026-03-06 21:25:16.017915,0
2026-03-06 21:25:16.059448,0
2026-03-06 21:25:16.119984,0
2026-03-06 21:25:16.161882,0
2026-03-06 21:25:16.221733,0
2026-03-06 21:25:16.263732,0
2026-03-06 21:25:16.323676,0
2026-03-06 21:25:16.365977,0
2026-03-06 21:25:16.426175,0
2026-03-06 21:25:16.467941,0
2026-03-06 21:25:16.528146,0
2026-03-06 21:25:16.569719,0
2026-03-06 21:25:16.630283,0
2026-03-06 21:25:16.672057,0
2026-03-06 21:25:16.732037,0
2026-03-06 21:25:16.774069,0
2026-03-06 21:25:16.834166,0
2026-03-06 21:25:16.875695,0
2026-03-06 21:25:16.936328,0
2026-03-06 21:25:16.97762,0
2026-03-06 21:25:17.038197,0
2026-03-06 21:25:17.080199,0
2026-03-06 21:25:17.139701,0
2026-03-06 21:25:17.181637,0
2026-03-06 21:25:17.24198,0
2026-03-06 21:25:17.283641,0
2026-03-06 21:25:17.34357,0
2026-03-06 21:25:17.385818,0
2026-03-06 21:25:17.446094,0
2026-03-06 21:25:17.488011,0
2026-03-06 21:25:17.548101,0
2026-03-06 21:25:17.589734,0
2026-03-06 21:25:17.650064,0
2026-03-06 21:25:17.691663,0
2026-03-06 21:25:17.751818,0
2026-03-06 21:25:17.793964,0
2026-03-06 21:25:17.853981,0
2026-03-06 21:25:17.895866,0
2026-03-06 21:25:17.955849,0
2026-03-06 21:25:17.998082,0
2026-03-06 21:25:18.057927,0
2026-03-06 21:25:18.100024,0
2026-03-06 21:25:18.159946,0
2026-03-06 21:25:18.201975,0
2026-03-06 21:25:18.262164,0
2026-03-06 21:25:18.303759,0
2026-03-06 21:25:18.363606,0
2026-03-06 21:25:18.40589,0
2026-03-06 21:25:18.46611,0
2026-03-06 21:25:18.507789,0
2026-03-06 21:25:18.567795,0
2026-03-06 21:25:18.609825,0
2026-03-06 21:25:18.670072,0
2026-03-06 21:25:18.711662,0
2026-03-06 21:25:18.771975,0
2026-03-06 21:25:18.813971,0
2026-03-06 21:25:18.874155,0
2026-03-06 21:25:18.915872,0
2026-03-06 21:25:18.976425,0
2026-03-06 21:25:19.017617,0
2026-03-06 21:25:19.077929,0
2026-03-06 21:25:19.120365,0
2026-03-06 21:25:19.179908,0
2026-03-06 21:25:19.22209,0
2026-03-06 21:25:19.282096,0
2026-03-06 21:25:19.324179,0
2026-03-06 21:25:19.384018,0
2026-03-06 21:25:19.42582,0
2026-03-06 21:25:19.486377,0
2026-03-06 21:25:19.528018,0
2026-03-06 21:25:19.588353,0
2026-03-06 21:25:19.629558,0
2026-03-06 21:25:19.690149,0
2026-03-06 21:25:19.731775,0
2026-03-06 21:25:19.792335,0
2026-03-06 21:25:19.833662,0
2026-03-06 21:25:19.894184,0
2026-03-06 21:25:19.93577,0
2026-03-06 21:25:19.996296,0
2026-03-06 21:25:20.038062,0
2026-03-06 21:25:20.097802,0
2026-03-06 21:25:20.139821,0
2026-03-06 21:25:20.199907,0
2026-03-06 21:25:20.241833,0
2026-03-06 21:25:20.301657,0
2026-03-06 21:25:20.343843,0
2026-03-06 21:25:20.404099,0
2026-03-06 21:25:20.446102,0
2026-03-06 21:25:20.506052,0
2026-03-06 21:25:20.547547,0
2026-03-06 21:25:20.607831,0
2026-03-06 21:25:20.64999,0
2026-03-06 21:25:20.70971,0
2026-03-06 21:25:20.751603,0
2026-03-06 21:25:20.811971,0
2026-03-06 21:25:20.85407,0
2026-03-06 21:25:20.914131,0
2026-03-06 21:25:20.955642,0
2026-03-06 21:25:21.015786,0
2026-03-06 21:25:21.057687,0
2026-03-06 21:25:21.117816,0
2026-03-06 21:25:21.159922,0
2026-03-06 21:25:21.219778,0
2026-03-06 21:25:21.261885,0
2026-03-06 21:25:21.322191,0
2026-03-06 21:25:21.364217,0
2026-03-06 21:25:21.424341,0
2026-03-06 21:25:21.466371,0
2026-03-06 21:25:21.525695,0
2026-03-06 21:25:21.568183,0
2026-03-06 21:25:21.628147,0
2026-03-06 21:25:21.670118,0
2026-03-06 21:25:21.730452,0
2026-03-06 21:25:21.772008,0
2026-03-06 21:25:21.831829,0
2026-03-06 21:25:21.873844,0
2026-03-06 21:25:21.934182,0
2026-03-06 21:25:21.975747,0
2026-03-06 21:25:22.035924,0
2026-03-06 21:25:22.077974,0
2026-03-06 21:25:22.137816,0
2026-03-06 21:25:22.179975,0
2026-03-06 21:25:22.240057,0
2026-03-06 21:25:22.281721,0
2026-03-06 21:25:22.342274,0
2026-03-06 21:25:22.383589,0
2026-03-06 21:25:22.443808,0
2026-03-06 21:25:22.485823,0
2026-03-06 21:25:22.546197,0
2026-03-06 21:25:22.58808,0
2026-03-06 21:25:22.647905,0
2026-03-06 21:25:22.690039,0
2026-03-06 21:25:22.750145,0
2026-03-06 21:25:22.79225,0
2026-03-06 21:25:22.851775,0
2026-03-06 21:25:22.893886,0
2026-03-06 21:25:22.953972,0
2026-03-06 21:25:22.995784,0
2026-03-06 21:25:23.056,0
2026-03-06 21:25:23.098026,0
2026-03-06 21:25:23.158555,0
2026-03-06 21:25:23.200076,0
2026-03-06 21:25:23.260142,0
2026-03-06 21:25:23.301566,0
2026-03-06 21:25:23.362285,0
2026-03-06 21:25:23.403678,0
2026-03-06 21:25:23.464007,0
2026-03-06 21:25:23.505946,0
2026-03-06 21:25:23.566336,0
2026-03-06 21:25:23.608265,0
2026-03-06 21:25:23.66822,0
2026-03-06 21:25:23.710216,0
2026-03-06 21:25:23.769685,0
2026-03-06 21:25:23.811918,0
2026-03-06 21:25:23.872032,0
2026-03-06 21:25:23.913823,0
2026-03-06 21:25:23.974291,0
2026-03-06 21:25:24.015787,0
2026-03-06 21:25:24.075797,0
2026-03-06 21:25:24.118056,0
2026-03-06 21:25:24.178078,0
2026-03-06 21:25:24.220082,0
2026-03-06 21:25:24.280028,0
2026-03-06 21:25:24.321706,0
2026-03-06 21:25:24.381958,0
2026-03-06 21:25:24.423832,0
2026-03-06 21:25:24.483938,0
2026-03-06 21:25:24.525826,0
2026-03-06 21:25:24.586165,0
2026-03-06 21:25:24.627689,0
2026-03-06 21:25:24.688231,0
2026-03-06 21:25:24.730027,0
2026-03-06 21:25:24.790469,0
2026-03-06 21:25:24.83173,0
2026-03-06 21:25:24.892431,0
2026-03-06 21:25:24.934135,0
2026-03-06 21:25:24.994264,0
2026-03-06 21:25:25.035818,0
2026-03-06 21:25:25.095717,0
2026-03-06 21:25:25.137961,0
2026-03-06 21:25:25.197905,0
2026-03-06 21:25:25.239791,0
2026-03-06 21:25:25.300343,0
2026-03-06 21:25:25.342114,0
2026-03-06 21:25:25.402131,0
2026-03-06 21:25:25.443967,0
2026-03-06 21:25:25.504184,0
2026-03-06 21:25:25.546139,0
2026-03-06 21:25:25.605868,0
2026-03-06 21:25:25.648038,0
2026-03-06 21:25:25.708355,0
2026-03-06 21:25:25.749603,0
2026-03-06 21:25:25.810168,0
2026-03-06 21:25:25.852069,0
2026-03-06 21:25:25.912055,0
2026-03-06 21:25:25.954123,0
2026-03-06 21:25:26.014304,0
2026-03-06 21:25:26.05571,0
2026-03-06 21:25:26.115847,0
2026-03-06 21:25:26.158023,0
2026-03-06 21:25:26.217857,0
2026-03-06 21:25:26.259859,0
2026-03-06 21:25:26.320073,0
2026-03-06 21:25:26.362001,0
2026-03-06 21:25:26.422248,0
2026-03-06 21:25:26.463701,0
2026-03-06 21:25:26.523926,0
2026-03-06 21:25:26.565771,0
2026-03-06 21:25:26.625785,0
2026-03-06 21:25:26.667822,0
2026-03-06 21:25:26.72798,0
2026-03-06 21:25:26.769872,0
2026-03-06 21:25:26.830067,0
2026-03-06 21:25:26.872,0
2026-03-06 21:25:26.931804,0
2026-03-06 21:25:26.973708,0
2026-03-06 21:25:27.033776,0
2026-03-06 21:25:27.076224,0
2026-03-06 21:25:27.136274,0
2026-03-06 21:25:27.177976,0
2026-03-06 21:25:27.238059,0
2026-03-06 21:25:27.280482,0
2026-03-06 21:25:27.340528,0
2026-03-06 21:25:27.383071,0
2026-03-06 21:25:27.442134,0
2026-03-06 21:25:27.484077,0
2026-03-06 21:25:27.544146,0
2026-03-06 21:25:27.586258,0
2026-03-06 21:25:27.646404,0
2026-03-06 21:25:27.687674,0
2026-03-06 21:25:27.748251,0
2026-03-06 21:25:27.790138,0
2026-03-06 21:25:27.850226,0
2026-03-06 21:25:27.891978,0
2026-03-06 21:25:27.95187,0
2026-03-06 21:25:27.993853,0
2026-03-06 21:25:28.054313,0
2026-03-06 21:25:28.095634,0
2026-03-06 21:25:28.156446,0
2026-03-06 21:25:28.198009,0
2026-03-06 21:25:28.258416,0
2026-03-06 21:25:28.299789,0
2026-03-06 21:25:28.360209,0
2026-03-06 21:25:28.401658,0
2026-03-06 21:25:28.461794,0
2026-03-06 21:25:28.503937,0
2026-03-06 21:25:28.563884,0
2026-03-06 21:25:28.605737,0
2026-03-06 21:25:28.666255,0
2026-03-06 21:25:28.707956,0
2026-03-06 21:25:28.767908,0
2026-03-06 21:25:28.809653,0
2026-03-06 21:25:28.870437,0
2026-03-06 21:25:28.911602,0
2026-03-06 21:25:28.971964,0
2026-03-06 21:25:29.014036,0
2026-03-06 21:25:29.074127,0
2026-03-06 21:25:29.115989,0
2026-03-06 21:25:29.176237,0
2026-03-06 21:25:29.217521,0
2026-03-06 21:25:29.277978,0
2026-03-06 21:25:29.319623,0
2026-03-06 21:25:29.380445,0
2026-03-06 21:25:29.421999,0
2026-03-06 21:25:29.482045,0
2026-03-06 21:25:29.523819,0
2026-03-06 21:25:29.584236,0
2026-03-06 21:25:29.625745,0
2026-03-06 21:25:29.685848,0
2026-03-06 21:25:29.727983,0
2026-03-06 21:25:29.788271,0
2026-03-06 21:25:29.830185,0
2026-03-06 21:25:29.890054,0
2026-03-06 21:25:29.931974,0
2026-03-06 21:25:29.992103,0
2026-03-06 21:25:30.033616,0
2026-03-06 21:25:30.093928,0
2026-03-06 21:25:30.136107,0
2026-03-06 21:25:30.196009,0
2026-03-06 21:25:30.238175,0
2026-03-06 21:25:30.298381,0
2026-03-06 21:25:30.339781,0
2026-03-06 21:25:30.400456,0
2026-03-06 21:25:30.441766,0
2026-03-06 21:25:30.502148,0
2026-03-06 21:25:30.544178,0
2026-03-06 21:25:30.603968,0
2026-03-06 21:25:30.645868,0
2026-03-06 21:25:30.70598,0
2026-03-06 21:25:30.748052,0
2026-03-06 21:25:30.808229,0
2026-03-06 21:25:30.8501,0
2026-03-06 21:25:30.910271,0
2026-03-06 21:25:30.952136,0
2026-03-06 21:25:31.012089,0
2026-03-06 21:25:31.053861,0
2026-03-06 21:25:31.11385,0
2026-03-06 21:25:31.155768,0
2026-03-06 21:25:31.215887,0
2026-03-06 21:25:31.257675,0
2026-03-06 21:25:31.318273,0
2026-03-06 21:25:31.359907,0
2026-03-06 21:25:31.420224,0
2026-03-06 21:25:31.462128,0
2026-03-06 21:25:31.522349,0
2026-03-06 21:25:31.563852,0
2026-03-06 21:25:31.624002,0
2026-03-06 21:25:31.665966,0
2026-03-06 21:25:31.725988,0
2026-03-06 21:25:31.767561,0
2026-03-06 21:25:31.828061,0
2026-03-06 21:25:31.869914,0
2026-03-06 21:25:31.930176,0
2026-03-06 21:25:31.971984,0
2026-03-06 21:25:32.032167,0
2026-03-06 21:25:32.074092,0
2026-03-06 21:25:32.134196,0
2026-03-06 21:25:32.175676,0
2026-03-06 21:25:32.236012,0
2026-03-06 21:25:32.277782,0
2026-03-06 21:25:32.338271,0
2026-03-06 21:25:32.380309,0
2026-03-06 21:25:32.440397,0
2026-03-06 21:25:32.481854,0
2026-03-06 21:25:32.542622,0
2026-03-06 21:25:32.583818,0
2026-03-06 21:25:32.644263,0
2026-03-06 21:25:32.685929,0
2026-03-06 21:25:32.746484,0
2026-03-06 21:25:32.788095,0
2026-03-06 21:25:32.847958,0
2026-03-06 21:25:32.890013,0
2026-03-06 21:25:32.949949,0
2026-03-06 21:25:32.991649,0
2026-03-06 21:25:33.052126,0
2026-03-06 21:25:33.093619,0
2026-03-06 21:25:33.154472,0
2026-03-06 21:25:33.196278,0
2026-03-06 21:25:33.255912,0
2026-03-06 21:25:33.29782,0
2026-03-06 21:25:33.358247,0
2026-03-06 21:25:33.399838,0
2026-03-06 21:25:33.459921,0
2026-03-06 21:25:33.501802,0
2026-03-06 21:25:33.562249,0
2026-03-06 21:25:33.604106,0
2026-03-06 21:25:33.663892,0
2026-03-06 21:25:33.705883,0
2026-03-06 21:25:33.766746,0
2026-03-06 21:25:33.807729,0
2026-03-06 21:25:33.868241,0
2026-03-06 21:25:33.910308,0
2026-03-06 21:25:33.970052,0
2026-03-06 21:25:34.011968,0
2026-03-06 21:25:34.072315,0
2026-03-06 21:25:34.113728,0
2026-03-06 21:25:34.174113,0
2026-03-06 21:25:34.216211,0
2026-03-06 21:25:34.276246,0
2026-03-06 21:25:34.317988,0
2026-03-06 21:25:34.378298,0
2026-03-06 21:25:34.420202,0
2026-03-06 21:25:34.480489,0
2026-03-06 21:25:34.522049,0
2026-03-06 21:25:34.582253,0
2026-03-06 21:25:34.62399,0
2026-03-06 21:25:34.684618,0
2026-03-06 21:25:34.72592,0
2026-03-06 21:25:34.785839,0
2026-03-06 21:25:34.827994,0
