time,ACT.Fuel_Fill_Vent.sample_ts_ms
2026-03-06 21:23:15.903383,11417382
2026-03-06 21:23:15.96325,11417402
2026-03-06 21:23:16.005606,11417484
2026-03-06 21:23:16.065137,11417504
2026-03-06 21:23:16.107358,11417586
2026-03-06 21:23:16.166837,11417606
2026-03-06 21:23:16.20938,11417688
2026-03-06 21:23:16.269077,11417708
2026-03-06 21:23:16.311498,11417790
2026-03-06 21:23:16.370878,11417810
2026-03-06 21:23:16.413091,11417892
2026-03-06 21:23:16.472975,11417912
2026-03-06 21:23:16.515307,11417994
2026-03-06 21:23:16.575308,11418014
2026-03-06 21:23:16.617163,11418096
2026-03-06 21:23:16.676886,11418116
2026-03-06 21:23:16.719256,11418198
2026-03-06 21:23:16.779163,11418218
2026-03-06 21:23:16.821273,11418300
2026-03-06 21:23:16.881108,11418320
2026-03-06 21:23:16.923326,11418402
2026-03-06 21:23:16.982977,11418422
2026-03-06 21:23:17.02543,11418504
2026-03-06 21:23:17.084675,11418524
2026-03-06 21:23:17.127409,11418606
2026-03-06 21:23:17.186978,11418626
2026-03-06 21:23:17.229161,11418708
2026-03-06 21:23:17.289196,11418728
2026-03-06 21:23:17.331299,11418810
2026-03-06 21:23:17.391145,11418830
2026-03-06 21:23:17.433491,11418912
2026-03-06 21:23:17.492689,11418932
2026-03-06 21:23:17.535175,11419014
2026-03-06 21:23:17.595195,11419034
2026-03-06 21:23:17.637139,11419116
2026-03-06 21:23:17.696876,11419136
2026-03-06 21:23:17.739688,11419218
2026-03-06 21:23:17.798854,11419238
2026-03-06 21:23:17.841469,11419320
2026-03-06 21:23:17.901145,11419340
2026-03-06 21:23:17.94331,11419422
2026-03-06 21:23:18.00299,11419442
2026-03-06 21:23:18.045307,11419524
2026-03-06 21:23:18.105254,11419544
2026-03-06 21:23:18.147317,11419626
2026-03-06 21:23:18.20702,11419646
2026-03-06 21:23:18.249333,11419728
2026-03-06 21:23:18.309362,11419748
2026-03-06 21:23:18.351467,11419830
2026-03-06 21:23:18.410783,11419850
2026-03-06 21:23:18.453121,11419932
2026-03-06 21:23:18.513338,11419952
2026-03-06 21:23:18.555282,11420034
2026-03-06 21:23:18.615462,11420054
2026-03-06 21:23:18.657652,11420136
2026-03-06 21:23:18.717472,11420156
2026-03-06 21:23:18.759143,11420238
2026-03-06 21:23:18.81897,11420258
2026-03-06 21:23:18.861433,11420340
2026-03-06 21:23:18.920866,11420360
2026-03-06 21:23:18.963375,11420442
2026-03-06 21:23:19.023205,11420462
2026-03-06 21:23:19.065322,11420544
2026-03-06 21:23:19.12494,11420564
2026-03-06 21:23:19.167369,11420646
2026-03-06 21:23:19.227175,11420666
2026-03-06 21:23:19.269302,11420748
2026-03-06 21:23:19.32933,11420768
2026-03-06 21:23:19.371394,11420850
2026-03-06 21:23:19.43092,11420870
2026-03-06 21:23:19.47334,11420952
2026-03-06 21:23:19.533343,11420972
2026-03-06 21:23:19.575331,11421054
2026-03-06 21:23:19.634836,11421074
2026-03-06 21:23:19.677521,11421156
2026-03-06 21:23:19.736785,11421176
2026-03-06 21:23:19.77925,11421258
2026-03-06 21:23:19.839238,11421278
2026-03-06 21:23:19.881423,11421360
2026-03-06 21:23:19.941137,11421380
2026-03-06 21:23:19.983508,11421462
2026-03-06 21:23:20.043378,11421482
2026-03-06 21:23:20.085532,11421564
2026-03-06 21:23:20.144841,11421584
2026-03-06 21:23:20.187467,11421666
2026-03-06 21:23:20.246951,11421686
2026-03-06 21:23:20.289328,11421768
2026-03-06 21:23:20.348817,11421788
2026-03-06 21:23:20.391511,11421870
2026-03-06 21:23:20.45142,11421890
2026-03-06 21:23:20.493295,11421972
2026-03-06 21:23:20.552739,11421992
2026-03-06 21:23:20.595124,11422074
2026-03-06 21:23:20.654958,11422094
2026-03-06 21:23:20.69725,11422176
2026-03-06 21:23:20.757363,11422196
2026-03-06 21:23:20.79925,11422278
2026-03-06 21:23:20.858992,11422298
2026-03-06 21:23:20.901616,11422380
2026-03-06 21:23:20.96135,11422400
2026-03-06 21:23:21.003168,11422482
2026-03-06 21:23:21.062859,11422502
2026-03-06 21:23:21.105564,11422584
2026-03-06 21:23:21.164764,11422604
2026-03-06 21:23:21.207734,11422686
2026-03-06 21:23:21.267149,11422706
2026-03-06 21:23:21.309276,11422788
2026-03-06 21:23:21.36933,11422808
2026-03-06 21:23:21.411503,11422890
2026-03-06 21:23:21.471106,11422910
2026-03-06 21:23:21.513092,11422992
2026-03-06 21:23:21.573206,11423012
2026-03-06 21:23:21.61569,11423094
2026-03-06 21:23:21.675016,11423114
2026-03-06 21:23:21.717736,11423196
2026-03-06 21:23:21.777153,11423216
2026-03-06 21:23:21.819658,11423298
2026-03-06 21:23:21.879009,11423318
2026-03-06 21:23:21.921479,11423400
2026-03-06 21:23:21.98104,11423420
2026-03-06 21:23:22.023581,11423502
2026-03-06 21:23:22.083254,11423522
2026-03-06 21:23:22.125518,11423604
2026-03-06 21:23:22.185266,11423624
2026-03-06 21:23:22.227429,11423706
2026-03-06 21:23:22.28696,11423726
2026-03-06 21:23:22.329565,11423808
2026-03-06 21:23:22.388631,11423828
2026-03-06 21:23:22.431415,11423910
2026-03-06 21:23:22.491109,11423930
2026-03-06 21:23:22.533375,11424012
2026-03-06 21:23:22.592943,11424032
2026-03-06 21:23:22.635279,11424114
2026-03-06 21:23:22.695078,11424134
2026-03-06 21:23:22.7377,11424216
2026-03-06 21:23:22.797184,11424236
2026-03-06 21:23:22.83921,11424318
2026-03-06 21:23:22.899019,11424338
2026-03-06 21:23:22.941352,11424420
2026-03-06 21:23:23.000908,11424440
2026-03-06 21:23:23.043308,11424522
2026-03-06 21:23:23.103253,11424542
2026-03-06 21:23:23.144993,11424624
2026-03-06 21:23:23.204944,11424644
2026-03-06 21:23:23.24727,11424726
2026-03-06 21:23:23.307087,11424746
2026-03-06 21:23:23.349422,11424828
2026-03-06 21:23:23.409039,11424848
2026-03-06 21:23:23.451349,11424930
2026-03-06 21:23:23.510709,11424950
2026-03-06 21:23:23.553646,11425032
2026-03-06 21:23:23.612918,11425052
2026-03-06 21:23:23.655096,11425134
2026-03-06 21:23:23.715081,11425154
2026-03-06 21:23:23.757482,11425236
2026-03-06 21:23:23.81729,11425256
2026-03-06 21:23:23.859492,11425338
2026-03-06 21:23:23.918924,11425358
2026-03-06 21:23:23.961145,11425440
2026-03-06 21:23:24.021047,11425460
2026-03-06 21:23:24.063342,11425542
2026-03-06 21:23:24.122804,11425562
2026-03-06 21:23:24.165205,11425644
2026-03-06 21:23:24.225423,11425664
2026-03-06 21:23:24.266982,11425746
2026-03-06 21:23:24.327084,11425766
2026-03-06 21:23:24.369196,11425848
2026-03-06 21:23:24.428787,11425868
2026-03-06 21:23:24.471619,11425950
2026-03-06 21:23:24.531022,11425970
2026-03-06 21:23:24.57364,11426052
2026-03-06 21:23:24.633352,11426072
2026-03-06 21:23:24.675145,11426154
2026-03-06 21:23:24.734922,11426174
2026-03-06 21:23:24.777266,11426256
2026-03-06 21:23:24.83751,11426276
2026-03-06 21:23:24.879225,11426358
2026-03-06 21:23:24.938752,11426378
2026-03-06 21:23:24.981454,11426460
2026-03-06 21:23:25.041252,11426480
2026-03-06 21:23:25.083333,11426562
2026-03-06 21:23:25.142943,11426582
2026-03-06 21:23:25.185432,11426664
2026-03-06 21:23:25.244696,11426684
2026-03-06 21:23:25.287579,11426766
2026-03-06 21:23:25.347111,11426786
2026-03-06 21:23:25.389565,11426868
2026-03-06 21:23:25.448961,11426888
2026-03-06 21:23:25.4911,11426970
2026-03-06 21:23:25.551045,11426990
2026-03-06 21:23:25.593207,11427072
2026-03-06 21:23:25.653087,11427092
2026-03-06 21:23:25.695254,11427174
2026-03-06 21:23:25.754825,11427194
2026-03-06 21:23:25.79764,11427276
2026-03-06 21:23:25.857204,11427296
2026-03-06 21:23:25.899091,11427378
2026-03-06 21:23:25.958837,11427398
2026-03-06 21:23:26.001321,11427480
2026-03-06 21:23:26.060879,11427500
2026-03-06 21:23:26.103268,11427582
2026-03-06 21:23:26.163142,11427602
2026-03-06 21:23:26.205327,11427684
2026-03-06 21:23:26.265201,11427704
2026-03-06 21:23:26.30727,11427786
2026-03-06 21:23:26.367055,11427806
2026-03-06 21:23:26.409571,11427888
2026-03-06 21:23:26.468663,11427908
2026-03-06 21:23:26.511499,11427990
2026-03-06 21:23:26.570755,11428010
2026-03-06 21:23:26.613531,11428092
2026-03-06 21:23:26.673173,11428112
2026-03-06 21:23:26.715064,11428194
2026-03-06 21:23:26.775099,11428214
2026-03-06 21:23:26.817302,11428296
2026-03-06 21:23:26.877234,11428316
2026-03-06 21:23:26.919339,11428398
2026-03-06 21:23:26.979151,11428418
2026-03-06 21:23:27.021203,11428500
2026-03-06 21:23:27.080853,11428520
2026-03-06 21:23:27.123369,11428602
2026-03-06 21:23:27.182871,11428622
2026-03-06 21:23:27.225392,11428704
2026-03-06 21:23:27.284997,11428724
2026-03-06 21:23:27.327345,11428806
2026-03-06 21:23:27.387462,11428826
2026-03-06 21:23:27.42933,11428908
2026-03-06 21:23:27.489132,11428928
2026-03-06 21:23:27.531622,11429010
2026-03-06 21:23:27.590831,11429030
2026-03-06 21:23:27.633297,11429112
2026-03-06 21:23:27.693064,11429132
2026-03-06 21:23:27.73538,11429214
2026-03-06 21:23:27.795101,11429234
2026-03-06 21:23:27.837554,11429316
2026-03-06 21:23:27.897078,11429336
2026-03-06 21:23:27.939305,11429418
2026-03-06 21:23:27.999218,11429438
2026-03-06 21:23:28.041248,11429520
2026-03-06 21:23:28.101042,11429540
2026-03-06 21:23:28.143093,11429622
2026-03-06 21:23:28.203076,11429642
2026-03-06 21:23:28.245505,11429724
2026-03-06 21:23:28.304845,11429744
2026-03-06 21:23:28.347131,11429826
2026-03-06 21:23:28.407329,11429846
2026-03-06 21:23:28.449438,11429928
2026-03-06 21:23:28.509067,11429948
2026-03-06 21:23:28.551235,11430030
2026-03-06 21:23:28.611205,11430050
2026-03-06 21:23:28.653577,11430132
2026-03-06 21:23:28.712863,11430152
2026-03-06 21:23:28.755315,11430234
2026-03-06 21:23:28.815204,11430254
2026-03-06 21:23:28.857466,11430336
2026-03-06 21:23:28.916993,11430356
2026-03-06 21:23:28.959344,11430438
2026-03-06 21:23:29.019294,11430458
2026-03-06 21:23:29.061278,11430540
2026-03-06 21:23:29.1249,11430560
2026-03-06 21:23:29.163179,11430642
2026-03-06 21:23:29.223302,11430662
2026-03-06 21:23:29.265386,11430744
2026-03-06 21:23:29.324803,11430764
2026-03-06 21:23:29.367293,11430846
2026-03-06 21:23:29.427185,11430866
2026-03-06 21:23:29.469184,11430948
2026-03-06 21:23:29.529409,11430968
2026-03-06 21:23:29.5717,11431050
2026-03-06 21:23:29.631347,11431070
2026-03-06 21:23:29.673732,11431152
2026-03-06 21:23:29.732849,11431172
2026-03-06 21:23:29.775512,11431254
2026-03-06 21:23:29.834913,11431274
2026-03-06 21:23:29.877346,11431356
2026-03-06 21:23:29.937269,11431376
2026-03-06 21:23:29.979315,11431458
2026-03-06 21:23:30.038841,11431478
2026-03-06 21:23:30.081689,11431560
2026-03-06 21:23:30.140816,11431580
2026-03-06 21:23:30.183558,11431662
2026-03-06 21:23:30.242965,11431682
2026-03-06 21:23:30.285075,11431764
2026-03-06 21:23:30.345181,11431784
2026-03-06 21:23:30.387309,11431866
2026-03-06 21:23:30.447097,11431886
2026-03-06 21:23:30.489638,11431968
2026-03-06 21:23:30.549069,11431988
2026-03-06 21:23:30.591242,11432070
2026-03-06 21:23:30.651168,11432090
2026-03-06 21:23:30.693588,11432172
2026-03-06 21:23:30.752964,11432192
2026-03-06 21:23:30.79532,11432274
2026-03-06 21:23:30.854861,11432294
2026-03-06 21:23:30.897135,11432376
2026-03-06 21:23:30.956743,11432396
2026-03-06 21:23:30.999473,11432478
2026-03-06 21:23:31.059077,11432498
2026-03-06 21:23:31.101602,11432580
2026-03-06 21:23:31.160916,11432600
2026-03-06 21:23:31.203716,11432682
2026-03-06 21:23:31.263299,11432702
2026-03-06 21:23:31.305213,11432784
2026-03-06 21:23:31.365361,11432804
2026-03-06 21:23:31.407247,11432886
2026-03-06 21:23:31.467142,11432906
2026-03-06 21:23:31.509303,11432988
2026-03-06 21:23:31.568888,11433008
2026-03-06 21:23:31.611675,11433090
2026-03-06 21:23:31.671357,11433110
2026-03-06 21:23:31.713184,11433192
2026-03-06 21:23:31.773174,11433212
2026-03-06 21:23:31.815172,11433294
2026-03-06 21:23:31.875267,11433314
2026-03-06 21:23:31.917556,11433396
2026-03-06 21:23:31.976815,11433416
2026-03-06 21:23:32.019575,11433498
2026-03-06 21:23:32.078937,11433518
2026-03-06 21:23:32.121493,11433600
2026-03-06 21:23:32.181275,11433620
2026-03-06 21:23:32.223352,11433702
2026-03-06 21:23:32.282871,11433722
2026-03-06 21:23:32.325386,11433804
2026-03-06 21:23:32.385141,11433824
2026-03-06 21:23:32.427121,11433906
2026-03-06 21:23:32.487117,11433926
2026-03-06 21:23:32.529706,11434008
2026-03-06 21:23:32.589277,11434028
2026-03-06 21:23:32.63127,11434110
2026-03-06 21:23:32.691425,11434130
2026-03-06 21:23:32.733447,11434212
2026-03-06 21:23:32.793028,11434232
2026-03-06 21:23:32.835265,11434314
2026-03-06 21:23:32.895219,11434334
2026-03-06 21:23:32.937487,11434416
2026-03-06 21:23:32.99709,11434436
2026-03-06 21:23:33.039517,11434518
2026-03-06 21:23:33.098922,11434538
2026-03-06 21:23:33.141505,11434620
2026-03-06 21:23:33.200984,11434640
2026-03-06 21:23:33.243546,11434722
2026-03-06 21:23:33.30319,11434742
2026-03-06 21:23:33.345188,11434824
2026-03-06 21:23:33.404952,11434844
2026-03-06 21:23:33.447372,11434926
2026-03-06 21:23:33.507307,11434946
2026-03-06 21:23:33.549258,11435028
2026-03-06 21:23:33.609157,11435048
2026-03-06 21:23:33.651332,11435130
2026-03-06 21:23:33.71087,11435150
2026-03-06 21:23:33.753534,11435232
2026-03-06 21:23:33.813269,11435252
2026-03-06 21:23:33.855709,11435334
2026-03-06 21:23:33.91508,11435354
2026-03-06 21:23:33.957624,11435436
2026-03-06 21:23:34.01709,11435456
2026-03-06 21:23:34.059353,11435538
2026-03-06 21:23:34.119225,11435558
2026-03-06 21:23:34.161227,11435640
2026-03-06 21:23:34.220914,11435660
2026-03-06 21:23:34.263287,11435742
2026-03-06 21:23:34.322829,11435762
2026-03-06 21:23:34.365609,11435844
2026-03-06 21:23:34.42505,11435864
2026-03-06 21:23:34.467174,11435946
2026-03-06 21:23:34.526886,11435966
2026-03-06 21:23:34.569331,11436048
2026-03-06 21:23:34.629297,11436068
2026-03-06 21:23:34.671529,11436150
2026-03-06 21:23:34.731324,11436170
2026-03-06 21:23:34.773412,11436252
2026-03-06 21:23:34.833278,11436272
2026-03-06 21:23:34.875214,11436354
2026-03-06 21:23:34.935198,11436374
2026-03-06 21:23:34.977257,11436456
2026-03-06 21:23:35.037261,11436476
2026-03-06 21:23:35.079242,11436558
2026-03-06 21:23:35.13881,11436578
2026-03-06 21:23:35.181346,11436660
2026-03-06 21:23:35.241178,11436680
2026-03-06 21:23:35.283379,11436762
2026-03-06 21:23:35.343332,11436782
2026-03-06 21:23:35.385515,11436864
2026-03-06 21:23:35.445347,11436884
2026-03-06 21:23:35.487416,11436966
2026-03-06 21:23:35.546994,11436986
2026-03-06 21:23:35.589384,11437068
2026-03-06 21:23:35.648984,11437088
2026-03-06 21:23:35.691207,11437170
2026-03-06 21:23:35.751138,11437190
2026-03-06 21:23:35.793426,11437272
2026-03-06 21:23:35.853051,11437292
2026-03-06 21:23:35.895037,11437374
2026-03-06 21:23:35.955068,11437394
2026-03-06 21:23:35.997601,11437476
2026-03-06 21:23:36.056825,11437496
2026-03-06 21:23:36.099426,11437578
2026-03-06 21:23:36.159257,11437598
2026-03-06 21:23:36.20123,11437680
2026-03-06 21:23:36.261034,11437700
2026-03-06 21:23:36.303714,11437782
2026-03-06 21:23:36.363107,11437802
2026-03-06 21:23:36.405599,11437884
2026-03-06 21:23:36.46527,11437904
2026-03-06 21:23:36.50781,11437986
2026-03-06 21:23:36.567175,11438006
2026-03-06 21:23:36.609273,11438088
2026-03-06 21:23:36.669099,11438108
2026-03-06 21:23:36.711548,11438190
2026-03-06 21:23:36.77108,11438210
2026-03-06 21:23:36.813223,11438292
2026-03-06 21:23:36.87298,11438312
2026-03-06 21:23:36.915605,11438394
2026-03-06 21:23:36.975341,11438414
2026-03-06 21:23:37.017247,11438496
2026-03-06 21:23:37.077102,11438516
2026-03-06 21:23:37.119393,11438598
2026-03-06 21:23:37.178958,11438618
2026-03-06 21:23:37.221316,11438700
2026-03-06 21:23:37.281216,11438720
2026-03-06 21:23:37.323432,11438802
2026-03-06 21:23:37.382917,11438822
2026-03-06 21:23:37.425443,11438904
2026-03-06 21:23:37.484989,11438924
2026-03-06 21:23:37.52752,11439006
2026-03-06 21:23:37.587366,11439026
2026-03-06 21:23:37.629647,11439108
2026-03-06 21:23:37.688831,11439128
2026-03-06 21:23:37.731293,11439210
2026-03-06 21:23:37.790961,11439230
2026-03-06 21:23:37.833734,11439312
2026-03-06 21:23:37.892944,11439332
2026-03-06 21:23:37.935111,11439414
2026-03-06 21:23:37.994935,11439434
2026-03-06 21:23:38.03735,11439516
2026-03-06 21:23:38.097032,11439536
2026-03-06 21:23:38.139613,11439618
2026-03-06 21:23:38.199019,11439638
2026-03-06 21:23:38.241236,11439720
2026-03-06 21:23:38.301274,11439740
2026-03-06 21:23:38.34327,11439822
2026-03-06 21:23:38.403026,11439842
2026-03-06 21:23:38.445676,11439924
2026-03-06 21:23:38.505277,11439944
2026-03-06 21:23:38.547447,11440026
2026-03-06 21:23:38.607015,11440046
2026-03-06 21:23:38.649428,11440128
2026-03-06 21:23:38.709144,11440148
2026-03-06 21:23:38.751292,11440230
2026-03-06 21:23:38.811029,11440250
2026-03-06 21:23:38.853454,11440332
2026-03-06 21:23:38.912895,11440352
2026-03-06 21:23:38.955375,11440434
2026-03-06 21:23:39.014978,11440454
2026-03-06 21:23:39.057492,11440536
2026-03-06 21:23:39.117292,11440556
2026-03-06 21:23:39.159298,11440638
2026-03-06 21:23:39.219433,11440658
2026-03-06 21:23:39.26146,11440740
2026-03-06 21:23:39.320912,11440760
2026-03-06 21:23:39.363051,11440842
2026-03-06 21:23:39.422906,11440862
2026-03-06 21:23:39.46549,11440944
2026-03-06 21:23:39.525148,11440964
2026-03-06 21:23:39.567173,11441046
2026-03-06 21:23:39.627272,11441066
2026-03-06 21:23:39.669261,11441148
2026-03-06 21:23:39.729348,11441168
2026-03-06 21:23:39.771694,11441250
2026-03-06 21:23:39.831027,11441270
2026-03-06 21:23:39.873244,11441352
2026-03-06 21:23:39.93293,11441372
2026-03-06 21:23:39.975113,11441454
2026-03-06 21:23:40.034958,11441474
2026-03-06 21:23:40.077292,11441556
2026-03-06 21:23:40.136885,11441576
2026-03-06 21:23:40.179584,11441658
2026-03-06 21:23:40.239157,11441678
2026-03-06 21:23:40.281569,11441760
2026-03-06 21:23:40.341262,11441780
2026-03-06 21:23:40.383496,11441862
2026-03-06 21:23:40.443062,11441882
2026-03-06 21:23:40.485623,11441964
2026-03-06 21:23:40.5452,11441984
2026-03-06 21:23:40.58744,11442066
2026-03-06 21:23:40.647407,11442086
2026-03-06 21:23:40.689522,11442168
2026-03-06 21:23:40.749112,11442188
2026-03-06 21:23:40.791402,11442270
2026-03-06 21:23:40.851136,11442290
2026-03-06 21:23:40.893312,11442372
2026-03-06 21:23:40.953351,11442392
2026-03-06 21:23:40.995967,11442474
2026-03-06 21:23:41.055288,11442494
2026-03-06 21:23:41.097245,11442576
2026-03-06 21:23:41.157099,11442596
2026-03-06 21:23:41.199356,11442678
2026-03-06 21:23:41.259418,11442698
2026-03-06 21:23:41.301151,11442780
2026-03-06 21:23:41.360992,11442800
2026-03-06 21:23:41.403795,11442882
2026-03-06 21:23:41.46302,11442902
2026-03-06 21:23:41.505281,11442984
2026-03-06 21:23:41.565546,11443004
2026-03-06 21:23:41.607414,11443086
2026-03-06 21:23:41.66727,11443106
2026-03-06 21:23:41.709454,11443188
2026-03-06 21:23:41.768993,11443208
2026-03-06 21:23:41.811537,11443290
2026-03-06 21:23:41.871144,11443310
2026-03-06 21:23:41.913597,11443392
2026-03-06 21:23:41.973038,11443412
2026-03-06 21:23:42.015268,11443494
2026-03-06 21:23:42.075216,11443514
2026-03-06 21:23:42.11766,11443596
2026-03-06 21:23:42.177272,11443616
2026-03-06 21:23:42.219526,11443698
2026-03-06 21:23:42.278928,11443718
2026-03-06 21:23:42.321705,11443800
2026-03-06 21:23:42.381121,11443820
2026-03-06 21:23:42.423165,11443902
2026-03-06 21:23:42.483369,11443922
2026-03-06 21:23:42.525715,11444004
2026-03-06 21:23:42.585385,11444024
2026-03-06 21:23:42.627574,11444106
2026-03-06 21:23:42.687063,11444126
2026-03-06 21:23:42.729498,11444208
2026-03-06 21:23:42.789391,11444228
2026-03-06 21:23:42.831489,11444310
2026-03-06 21:23:42.891097,11444330
2026-03-06 21:23:42.933564,11444412
2026-03-06 21:23:42.993322,11444432
2026-03-06 21:23:43.035535,11444514
2026-03-06 21:23:43.095059,11444534
2026-03-06 21:23:43.137509,11444616
2026-03-06 21:23:43.19716,11444636
2026-03-06 21:23:43.239238,11444718
2026-03-06 21:23:43.299152,11444738
2026-03-06 21:23:43.341446,11444820
2026-03-06 21:23:43.400915,11444840
2026-03-06 21:23:43.443325,11444922
2026-03-06 21:23:43.503326,11444942
2026-03-06 21:23:43.545459,11445024
2026-03-06 21:23:43.605228,11445044
2026-03-06 21:23:43.64743,11445126
2026-03-06 21:23:43.707045,11445146
2026-03-06 21:23:43.74919,11445228
2026-03-06 21:23:43.809334,11445248
2026-03-06 21:23:43.851654,11445330
2026-03-06 21:23:43.911055,11445350
2026-03-06 21:23:43.95354,11445432
2026-03-06 21:23:44.01323,11445452
2026-03-06 21:23:44.055129,11445534
2026-03-06 21:23:44.115145,11445554
2026-03-06 21:23:44.157538,11445636
2026-03-06 21:23:44.217157,11445656
2026-03-06 21:23:44.259744,11445738
2026-03-06 21:23:44.318989,11445758
2026-03-06 21:23:44.361404,11445840
2026-03-06 21:23:44.4212,11445860
2026-03-06 21:23:44.463352,11445942
2026-03-06 21:23:44.52328,11445962
2026-03-06 21:23:44.565707,11446044
2026-03-06 21:23:44.625147,11446064
2026-03-06 21:23:44.667332,11446146
2026-03-06 21:23:44.72702,11446166
2026-03-06 21:23:44.76953,11446248
2026-03-06 21:23:44.829096,11446268
2026-03-06 21:23:44.871378,11446350
2026-03-06 21:23:44.930982,11446370
2026-03-06 21:23:44.97343,11446452
2026-03-06 21:23:45.032919,11446472
2026-03-06 21:23:45.075547,11446554
2026-03-06 21:23:45.135085,11446574
2026-03-06 21:23:45.177307,11446656
2026-03-06 21:23:45.237186,11446676
2026-03-06 21:23:45.279258,11446758
2026-03-06 21:23:45.339191,11446778
2026-03-06 21:23:45.381024,11446860
2026-03-06 21:23:45.440963,11446880
2026-03-06 21:23:45.483647,11446962
2026-03-06 21:23:45.543393,11446982
2026-03-06 21:23:45.585319,11447064
2026-03-06 21:23:45.64509,11447084
2026-03-06 21:23:45.687495,11447166
2026-03-06 21:23:45.747219,11447186
2026-03-06 21:23:45.789329,11447268
2026-03-06 21:23:45.849377,11447288
2026-03-06 21:23:45.891532,11447370
2026-03-06 21:23:45.951104,11447390
2026-03-06 21:23:45.993706,11447472
2026-03-06 21:23:46.05333,11447492
2026-03-06 21:23:46.095245,11447574
2026-03-06 21:23:46.155403,11447594
2026-03-06 21:23:46.197325,11447676
2026-03-06 21:23:46.257152,11447696
2026-03-06 21:23:46.299619,11447778
2026-03-06 21:23:46.358811,11447798
2026-03-06 21:23:46.401289,11447880
2026-03-06 21:23:46.460829,11447900
2026-03-06 21:23:46.503425,11447982
2026-03-06 21:23:46.563018,11448002
2026-03-06 21:23:46.605393,11448084
2026-03-06 21:23:46.665336,11448104
2026-03-06 21:23:46.70769,11448186
2026-03-06 21:23:46.766929,11448206
2026-03-06 21:23:46.809246,11448288
2026-03-06 21:23:46.869196,11448308
2026-03-06 21:23:46.911694,11448390
2026-03-06 21:23:46.971053,11448410
2026-03-06 21:23:47.013229,11448492
2026-03-06 21:23:47.073412,11448512
2026-03-06 21:23:47.115686,11448594
2026-03-06 21:23:47.175132,11448614
2026-03-06 21:23:47.217382,11448696
2026-03-06 21:23:47.277344,11448716
2026-03-06 21:23:47.319259,11448798
2026-03-06 21:23:47.379082,11448818
2026-03-06 21:23:47.421205,11448900
2026-03-06 21:23:47.48108,11448920
2026-03-06 21:23:47.523302,11449002
2026-03-06 21:23:47.58291,11449022
2026-03-06 21:23:47.625489,11449104
2026-03-06 21:23:47.68585,11449124
2026-03-06 21:23:47.727515,11449206
2026-03-06 21:23:47.787544,11449226
2026-03-06 21:23:47.829714,11449308
2026-03-06 21:23:47.889059,11449328
2026-03-06 21:23:47.931743,11449410
2026-03-06 21:23:47.991119,11449430
2026-03-06 21:23:48.033097,11449512
2026-03-06 21:23:48.093667,11449532
2026-03-06 21:23:48.13554,11449614
2026-03-06 21:23:48.195291,11449634
2026-03-06 21:23:48.237337,11449716
2026-03-06 21:23:48.297089,11449736
2026-03-06 21:23:48.339673,11449818
2026-03-06 21:23:48.399253,11449838
2026-03-06 21:23:48.441592,11449920
2026-03-06 21:23:48.501075,11449940
2026-03-06 21:23:48.543297,11450022
2026-03-06 21:23:48.603188,11450042
2026-03-06 21:23:48.645433,11450124
2026-03-06 21:23:48.705312,11450144
2026-03-06 21:23:48.747332,11450226
2026-03-06 21:23:48.80733,11450246
2026-03-06 21:23:48.849194,11450328
2026-03-06 21:23:48.908965,11450348
2026-03-06 21:23:48.951605,11450430
2026-03-06 21:23:49.011481,11450450
2026-03-06 21:23:49.053506,11450532
2026-03-06 21:23:49.113423,11450552
2026-03-06 21:23:49.155474,11450634
2026-03-06 21:23:49.215304,11450654
2026-03-06 21:23:49.257729,11450736
2026-03-06 21:23:49.317279,11450756
2026-03-06 21:23:49.359458,11450838
2026-03-06 21:23:49.419388,11450858
2026-03-06 21:23:49.461406,11450940
2026-03-06 21:23:49.521306,11450960
2026-03-06 21:23:49.563456,11451042
2026-03-06 21:23:49.623633,11451062
2026-03-06 21:23:49.665421,11451144
2026-03-06 21:23:49.724921,11451164
2026-03-06 21:23:49.767704,11451246
2026-03-06 21:23:49.827074,11451266
2026-03-06 21:23:49.869357,11451348
2026-03-06 21:23:49.9292,11451368
2026-03-06 21:23:49.971358,11451450
2026-03-06 21:23:50.031,11451470
2026-03-06 21:23:50.07342,11451552
2026-03-06 21:23:50.133421,11451572
2026-03-06 21:23:50.175698,11451654
2026-03-06 21:23:50.235094,11451674
2026-03-06 21:23:50.277399,11451756
2026-03-06 21:23:50.337403,11451776
2026-03-06 21:23:50.379112,11451858
2026-03-06 21:23:50.439359,11451878
2026-03-06 21:23:50.48135,11451960
2026-03-06 21:23:50.541248,11451980
2026-03-06 21:23:50.583298,11452062
2026-03-06 21:23:50.643556,11452082
2026-03-06 21:23:50.685603,11452164
2026-03-06 21:23:50.745138,11452184
2026-03-06 21:23:50.787168,11452266
2026-03-06 21:23:50.847188,11452286
2026-03-06 21:23:50.889442,11452368
2026-03-06 21:23:50.949654,11452388
2026-03-06 21:23:50.991477,11452470
2026-03-06 21:23:51.051574,11452490
2026-03-06 21:23:51.093675,11452572
2026-03-06 21:23:51.153049,11452592
2026-03-06 21:23:51.195672,11452674
2026-03-06 21:23:51.255618,11452694
2026-03-06 21:23:51.297468,11452776
2026-03-06 21:23:51.357371,11452796
2026-03-06 21:23:51.399666,11452878
2026-03-06 21:23:51.458954,11452898
