time,PT_Cal.Fuel_Downstream.pressure_psi
2026-03-06 21:24:27.866699,-1.3863035
2026-03-06 21:24:27.866777,-1.5821034
2026-03-06 21:24:27.866865,-1.5385511
2026-03-06 21:24:27.866941,-1.796444
2026-03-06 21:24:27.867063,-1.7032874
2026-03-06 21:24:27.867162,-1.3950143
2026-03-06 21:24:27.867296,0.23019369
2026-03-06 21:24:27.867332,-3.2611427
2026-03-06 21:24:27.97598,-1.4450066
2026-03-06 21:24:27.976047,-1.8093191
2026-03-06 21:24:27.976084,-1.8138633
2026-03-06 21:24:27.976101,-1.3813801
2026-03-06 21:24:27.976146,-1.6385301
2026-03-06 21:24:27.97673,0.23008917
2026-03-06 21:24:28.084364,-1.6597383
2026-03-06 21:24:28.084433,-1.6252763
2026-03-06 21:24:28.084503,-1.415466
2026-03-06 21:24:28.084578,-1.3794858
2026-03-06 21:24:28.084782,0.22970688
2026-03-06 21:24:28.193686,-1.3980436
2026-03-06 21:24:28.193752,-1.6710985
2026-03-06 21:24:28.193777,-1.3881966
2026-03-06 21:24:28.193819,-1.3397187
2026-03-06 21:24:28.193893,-1.7472155
2026-03-06 21:24:28.193967,-1.7029089
2026-03-06 21:24:28.194164,0.23017278
2026-03-06 21:24:28.302493,-1.6305774
2026-03-06 21:24:28.302559,-1.7578188
2026-03-06 21:24:28.302634,-1.6358796
2026-03-06 21:24:28.302827,-1.3794858
2026-03-06 21:24:28.302922,-1.7695583
2026-03-06 21:24:28.302991,0.2297588
2026-03-06 21:24:28.303113,-1.6320922
2026-03-06 21:24:28.411594,-1.7104827
2026-03-06 21:24:28.411672,-1.3294922
2026-03-06 21:24:28.411742,-1.7593336
2026-03-06 21:24:28.411824,-1.6998798
2026-03-06 21:24:28.411904,-1.7544101
2026-03-06 21:24:28.41235,0.22961654
2026-03-06 21:24:28.520931,-1.3192657
2026-03-06 21:24:28.521005,-1.4760625
2026-03-06 21:24:28.52126,-1.3026011
2026-03-06 21:24:28.521346,-1.6779149
2026-03-06 21:24:28.521511,0.23031302
2026-03-06 21:24:28.521561,-1.3590338
2026-03-06 21:24:28.521646,-1.3389603
2026-03-06 21:24:28.521754,-1.7241153
2026-03-06 21:24:28.521953,-1.6559503
2026-03-06 21:24:28.629562,-1.7457007
2026-03-06 21:24:28.629659,-1.4321305
2026-03-06 21:24:28.629677,-1.777131
2026-03-06 21:24:28.62976,-1.680945
2026-03-06 21:24:28.629851,-1.3113121
2026-03-06 21:24:28.629951,-1.6093702
2026-03-06 21:24:28.630371,0.22955383
2026-03-06 21:24:28.738652,-1.3150998
2026-03-06 21:24:28.738755,-1.400695
2026-03-06 21:24:28.738923,-1.434024
2026-03-06 21:24:28.739087,-1.3881966
2026-03-06 21:24:28.739136,0.23032044
2026-03-06 21:24:28.739265,-1.7214643
2026-03-06 21:24:28.739475,-1.4173596
2026-03-06 21:24:28.847567,-1.7150271
2026-03-06 21:24:28.847673,-1.6888971
2026-03-06 21:24:28.847695,-1.4291006
2026-03-06 21:24:28.84775,-1.7343402
2026-03-06 21:24:28.847886,0.22960845
2026-03-06 21:24:28.847901,-1.7688006
2026-03-06 21:24:28.956949,-1.725252
2026-03-06 21:24:28.957052,-1.72563
2026-03-06 21:24:28.957194,-1.7010155
2026-03-06 21:24:28.957303,0.22959024
2026-03-06 21:24:28.957313,-1.7604698
2026-03-06 21:24:28.957429,-1.6722342
2026-03-06 21:24:28.957526,-1.7335831
2026-03-06 21:24:28.957633,-1.764635
2026-03-06 21:24:28.957743,-1.3904699
2026-03-06 21:24:29.066015,-1.362443
2026-03-06 21:24:29.066121,-1.3575194
2026-03-06 21:24:29.066244,-1.717299
2026-03-06 21:24:29.066359,-1.4196317
2026-03-06 21:24:29.066775,0.23023616
2026-03-06 21:24:29.174478,-1.4427345
2026-03-06 21:24:29.174557,-1.7396415
2026-03-06 21:24:29.17464,-1.7574397
2026-03-06 21:24:29.174717,-1.2942687
2026-03-06 21:24:29.174807,-1.6309565
2026-03-06 21:24:29.174883,-1.9963788
2026-03-06 21:24:29.174927,0.23009323
2026-03-06 21:24:29.174969,-1.412436
2026-03-06 21:24:29.283618,-1.2779826
2026-03-06 21:24:29.283892,-1.7085894
2026-03-06 21:24:29.283974,-1.6385301
2026-03-06 21:24:29.284068,-1.3071456
2026-03-06 21:24:29.284161,0.23038651
2026-03-06 21:24:29.2843,-1.3938785
2026-03-06 21:24:29.392917,-1.7350979
2026-03-06 21:24:29.39299,-1.3575194
2026-03-06 21:24:29.393032,-1.4457644
2026-03-06 21:24:29.393112,-1.4256921
2026-03-06 21:24:29.393193,-1.6544361
2026-03-06 21:24:29.393273,-1.6953348
2026-03-06 21:24:29.393332,0.22957271
2026-03-06 21:24:29.393372,-1.3775923
2026-03-06 21:24:29.393446,-1.7926575
2026-03-06 21:24:29.393522,-1.7464583
2026-03-06 21:24:29.501242,-1.4268279
2026-03-06 21:24:29.501316,-1.4143301
2026-03-06 21:24:29.501389,-1.413951
2026-03-06 21:24:29.501467,-1.6650393
2026-03-06 21:24:29.501547,-1.6453471
2026-03-06 21:24:29.501627,-1.6839741
2026-03-06 21:24:29.501738,0.23012154
2026-03-06 21:24:29.610473,-1.2753311
2026-03-06 21:24:29.610566,-1.6854889
2026-03-06 21:24:29.610649,-1.3613067
2026-03-06 21:24:29.610804,-1.7373698
2026-03-06 21:24:29.610891,0.23039123
2026-03-06 21:24:29.719782,-1.7214643
2026-03-06 21:24:29.719884,-1.3707751
2026-03-06 21:24:29.720025,-1.6532993
2026-03-06 21:24:29.720151,-1.6495125
2026-03-06 21:24:29.72033,0.22959699
2026-03-06 21:24:29.828437,-1.4586416
2026-03-06 21:24:29.828519,-1.6692052
2026-03-06 21:24:29.82857,-1.6896547
2026-03-06 21:24:29.829137,0.2300649
2026-03-06 21:24:29.937728,-1.6536784
2026-03-06 21:24:29.937857,-1.6055833
2026-03-06 21:24:29.937971,-1.6604954
2026-03-06 21:24:29.938091,-1.7366126
2026-03-06 21:24:29.938479,0.22971767
2026-03-06 21:24:30.046624,-1.6052048
2026-03-06 21:24:30.046713,-1.6904119
2026-03-06 21:24:30.046743,-1.668826
2026-03-06 21:24:30.046773,-1.3999377
2026-03-06 21:24:30.046852,-1.62414
2026-03-06 21:24:30.046919,-1.6464834
2026-03-06 21:24:30.046991,-1.7074533
2026-03-06 21:24:30.04701,0.22980398
2026-03-06 21:24:30.047059,-1.7479731
2026-03-06 21:24:30.155658,-1.6498916
2026-03-06 21:24:30.155733,-1.6824594
2026-03-06 21:24:30.155788,-1.6396664
2026-03-06 21:24:30.155862,-1.6521636
2026-03-06 21:24:30.15594,-1.7350979
2026-03-06 21:24:30.156025,0.2297244
2026-03-06 21:24:30.264586,-1.7029089
2026-03-06 21:24:30.264685,-1.722222
2026-03-06 21:24:30.264707,-1.7260091
2026-03-06 21:24:30.264737,-1.2817693
2026-03-06 21:24:30.264803,0.22963002
2026-03-06 21:24:30.264811,-1.6438323
2026-03-06 21:24:30.264961,-1.7888705
2026-03-06 21:24:30.373259,-1.7093465
2026-03-06 21:24:30.373405,-1.5741504
2026-03-06 21:24:30.373624,-1.8456719
2026-03-06 21:24:30.373673,0.22961856
2026-03-06 21:24:30.373869,-1.722601
2026-03-06 21:24:30.37414,-1.7135123
2026-03-06 21:24:30.374394,-1.6900339
2026-03-06 21:24:30.483021,-1.701394
2026-03-06 21:24:30.48308,-1.5521857
2026-03-06 21:24:30.483409,-1.7085894
2026-03-06 21:24:30.483441,0.22963272
2026-03-06 21:24:30.483496,-1.761984
2026-03-06 21:24:30.483619,-1.7214643
2026-03-06 21:24:30.483812,-1.6926838
2026-03-06 21:24:30.483972,-1.7483517
2026-03-06 21:24:30.484139,-1.7718302
2026-03-06 21:24:30.484303,-1.7953079
2026-03-06 21:24:30.591525,-1.7146486
2026-03-06 21:24:30.591582,-1.6521636
2026-03-06 21:24:30.591618,-1.9498047
2026-03-06 21:24:30.591637,-2.0240204
2026-03-06 21:24:30.591674,-1.7010155
2026-03-06 21:24:30.591693,-1.6570872
2026-03-06 21:24:30.591769,-1.6445894
2026-03-06 21:24:30.591863,0.22960912
2026-03-06 21:24:30.700446,-1.6449686
2026-03-06 21:24:30.700577,-1.6199741
2026-03-06 21:24:30.700662,-1.6661755
2026-03-06 21:24:30.700726,-1.7373698
2026-03-06 21:24:30.700807,-1.7244943
2026-03-06 21:24:30.700863,0.22973318
2026-03-06 21:24:30.70099,-1.7085894
2026-03-06 21:24:30.701112,-1.7362335
2026-03-06 21:24:30.809353,-1.81197
2026-03-06 21:24:30.80943,-1.6593591
2026-03-06 21:24:30.809453,-1.6400455
2026-03-06 21:24:30.809524,-1.7127547
2026-03-06 21:24:30.809643,-1.7616054
2026-03-06 21:24:30.809818,0.22943585
2026-03-06 21:24:30.919292,-1.7373698
2026-03-06 21:24:30.919402,-1.7032874
2026-03-06 21:24:30.919518,-1.690791
2026-03-06 21:24:30.919625,-1.3817581
2026-03-06 21:24:30.919756,-1.4734118
2026-03-06 21:24:30.91986,-1.7782677
2026-03-06 21:24:30.919965,-1.6298202
2026-03-06 21:24:30.920078,-1.9055015
2026-03-06 21:24:30.920181,-1.6586014
2026-03-06 21:24:30.921007,0.22956866
2026-03-06 21:24:31.027476,-1.7884924
2026-03-06 21:24:31.02755,-1.6843532
2026-03-06 21:24:31.027583,-1.4825014
2026-03-06 21:24:31.027643,-1.3238108
2026-03-06 21:24:31.027709,-1.6669332
2026-03-06 21:24:31.02783,0.22947764
2026-03-06 21:24:31.137086,-1.6574652
2026-03-06 21:24:31.137396,-1.6866251
2026-03-06 21:24:31.137429,-1.6722342
2026-03-06 21:24:31.137502,-1.9853984
2026-03-06 21:24:31.137497,0.22971094
2026-03-06 21:24:31.137576,-1.6604954
2026-03-06 21:24:31.245693,-1.7483517
2026-03-06 21:24:31.245791,-1.6748853
2026-03-06 21:24:31.245872,-1.6983644
2026-03-06 21:24:31.245983,-1.3965292
2026-03-06 21:24:31.246087,-1.786977
2026-03-06 21:24:31.246214,-1.7941723
2026-03-06 21:24:31.246483,0.22954911
2026-03-06 21:24:31.354505,-1.799095
2026-03-06 21:24:31.354572,-1.8115909
2026-03-06 21:24:31.354645,-1.7131332
2026-03-06 21:24:31.354719,-1.7324468
2026-03-06 21:24:31.35479,-1.6233823
2026-03-06 21:24:31.354869,-1.5843754
2026-03-06 21:24:31.35495,-1.6695843
2026-03-06 21:24:31.354991,0.22945876
2026-03-06 21:24:31.463307,-1.6608734
2026-03-06 21:24:31.463395,-1.6347433
2026-03-06 21:24:31.463419,-1.69382
2026-03-06 21:24:31.463493,-1.6279263
2026-03-06 21:24:31.463569,-1.7657706
2026-03-06 21:24:31.463652,-1.7453221
2026-03-06 21:24:31.463731,-1.6832169
2026-03-06 21:24:31.463738,0.22970486
2026-03-06 21:24:31.572703,-1.3344158
2026-03-06 21:24:31.572894,-1.4090276
2026-03-06 21:24:31.572988,0.23028606
2026-03-06 21:24:31.572989,-1.3669875
2026-03-06 21:24:31.573255,-1.3946357
2026-03-06 21:24:31.573646,-1.4203894
2026-03-06 21:24:31.681475,-1.4128146
2026-03-06 21:24:31.681551,-1.7207072
2026-03-06 21:24:31.681602,-1.4817431
2026-03-06 21:24:31.681662,-1.6661755
2026-03-06 21:24:31.681739,-1.7449436
2026-03-06 21:24:31.682209,0.23014648
2026-03-06 21:24:31.790514,-1.6722342
2026-03-06 21:24:31.790598,-1.7320677
2026-03-06 21:24:31.790703,-1.808562
2026-03-06 21:24:31.790811,-1.6745073
2026-03-06 21:24:31.791824,0.22968464
2026-03-06 21:24:31.89963,-1.7301749
2026-03-06 21:24:31.89977,-1.7449436
2026-03-06 21:24:31.89981,-1.4063762
2026-03-06 21:24:31.899833,-1.3961506
2026-03-06 21:24:31.899845,0.22958148
2026-03-06 21:24:31.899858,-1.7150271
2026-03-06 21:24:31.899892,-1.3900907
2026-03-06 21:24:31.899951,-1.4260701
2026-03-06 21:24:32.008827,-1.3980436
2026-03-06 21:24:32.008918,-1.400695
2026-03-06 21:24:32.008921,0.23017278
2026-03-06 21:24:32.008964,-1.4059976
2026-03-06 21:24:32.11768,-1.6764001
2026-03-06 21:24:32.117751,-1.4052404
2026-03-06 21:24:32.117805,-1.7154057
2026-03-06 21:24:32.117865,-1.6892762
2026-03-06 21:24:32.117883,0.22967722
2026-03-06 21:24:32.117929,-1.6139147
2026-03-06 21:24:32.117997,-1.782812
2026-03-06 21:24:32.118061,-1.6873828
2026-03-06 21:24:32.118126,-1.289723
2026-03-06 21:24:32.227117,-1.2821485
2026-03-06 21:24:32.227235,-1.681323
2026-03-06 21:24:32.227365,-1.7176782
2026-03-06 21:24:32.227463,0.2303791
2026-03-06 21:24:32.2275,-1.854381
2026-03-06 21:24:32.227629,-1.624518
2026-03-06 21:24:32.227761,-1.7407779
2026-03-06 21:24:32.335565,-1.6771578
2026-03-06 21:24:32.335649,-1.747594
2026-03-06 21:24:32.335681,-1.9645721
2026-03-06 21:24:32.335823,-1.4400833
2026-03-06 21:24:32.33601,0.22967587
2026-03-06 21:24:32.444688,-1.6998798
2026-03-06 21:24:32.444763,-1.6461043
2026-03-06 21:24:32.444841,-3.2899067
2026-03-06 21:24:32.444923,-1.7180562
2026-03-06 21:24:32.445008,-1.7710725
2026-03-06 21:24:32.445089,-1.7078317
2026-03-06 21:24:32.445451,0.22963542
2026-03-06 21:24:32.553959,-1.7309321
2026-03-06 21:24:32.554306,-1.6790512
2026-03-06 21:24:32.554327,0.22958013
2026-03-06 21:24:32.554571,-1.6548147
2026-03-06 21:24:32.55494,-2.0119035
2026-03-06 21:24:32.555433,-1.7718302
2026-03-06 21:24:32.555805,-1.9672228
2026-03-06 21:24:32.663141,-1.6654184
2026-03-06 21:24:32.663219,-1.7464583
2026-03-06 21:24:32.663263,-1.7207072
2026-03-06 21:24:32.663397,-1.7415355
2026-03-06 21:24:32.663465,0.22969677
2026-03-06 21:24:32.663645,-1.4268279
2026-03-06 21:24:32.663727,-1.7093465
2026-03-06 21:24:32.664015,-1.6177021
2026-03-06 21:24:32.664085,-1.6563295
2026-03-06 21:24:32.664163,-1.6714771
2026-03-06 21:24:32.771574,-1.7616054
2026-03-06 21:24:32.771685,-2.431033
2026-03-06 21:24:32.771844,-1.6514064
2026-03-06 21:24:32.771925,0.22952552
2026-03-06 21:24:32.880556,-1.6854889
2026-03-06 21:24:32.880636,-1.7521383
2026-03-06 21:24:32.880734,-1.3503231
2026-03-06 21:24:32.880946,-1.7169205
2026-03-06 21:24:32.881041,0.22966103
2026-03-06 21:24:32.989697,-1.6332285
2026-03-06 21:24:32.989922,0.22975408
2026-03-06 21:24:32.989943,-1.4381902
2026-03-06 21:24:33.098453,-1.2931318
2026-03-06 21:24:33.098571,-1.3696388
2026-03-06 21:24:33.098718,-1.6510273
2026-03-06 21:24:33.098795,0.23035955
2026-03-06 21:24:33.098902,-1.6722342
2026-03-06 21:24:33.099093,-1.6476191
2026-03-06 21:24:33.09929,-1.6714771
2026-03-06 21:24:33.099562,-1.5775594
2026-03-06 21:24:33.207502,-1.7532746
2026-03-06 21:24:33.20759,-1.6896547
2026-03-06 21:24:33.207626,-1.7161634
2026-03-06 21:24:33.207698,-1.725252
2026-03-06 21:24:33.207784,-1.5699844
2026-03-06 21:24:33.207885,0.22954035
2026-03-06 21:24:33.208045,-1.7263877
2026-03-06 21:24:33.316707,-1.6120213
2026-03-06 21:24:33.316813,-1.690791
2026-03-06 21:24:33.31687,-1.7532746
2026-03-06 21:24:33.316972,-1.7032874
2026-03-06 21:24:33.317066,-1.8532454
2026-03-06 21:24:33.317171,-1.6881399
2026-03-06 21:24:33.317283,0.22979183
2026-03-06 21:24:33.317286,-1.7059385
2026-03-06 21:24:33.425598,-1.7059385
2026-03-06 21:24:33.425681,-3.3977664
2026-03-06 21:24:33.42592,-1.5847545
2026-03-06 21:24:33.426015,0.22962463
2026-03-06 21:24:33.426215,-1.6820807
2026-03-06 21:24:33.42641,-1.9558632
2026-03-06 21:24:33.534964,-2.0153112
2026-03-06 21:24:33.535046,-1.7400208
2026-03-06 21:24:33.535384,-1.7953079
2026-03-06 21:24:33.535468,-1.6491339
2026-03-06 21:24:33.53554,-1.6983644
2026-03-06 21:24:33.535639,-2.0471175
2026-03-06 21:24:33.535744,0.22907378
2026-03-06 21:24:33.535981,-1.7055598
2026-03-06 21:24:33.6436,-1.733204
2026-03-06 21:24:33.643796,-1.6703414
2026-03-06 21:24:33.643901,-1.5934645
2026-03-06 21:24:33.643995,-1.7275239
2026-03-06 21:24:33.644063,0.22957608
2026-03-06 21:24:33.644126,-1.6745073
2026-03-06 21:24:33.644237,-1.7104827
2026-03-06 21:24:33.644326,-1.6506493
2026-03-06 21:24:33.752784,-2.415132
2026-03-06 21:24:33.75286,-1.6896547
2026-03-06 21:24:33.752928,-1.5968728
2026-03-06 21:24:33.753,-1.6544361
2026-03-06 21:24:33.753075,-1.7135123
2026-03-06 21:24:33.75322,-1.7074533
2026-03-06 21:24:33.753225,0.22836179
2026-03-06 21:24:33.861607,-2.0505252
2026-03-06 21:24:33.861967,-1.8115909
2026-03-06 21:24:33.862013,-1.6873828
2026-03-06 21:24:33.862084,0.22901107
2026-03-06 21:24:33.86214,-2.0323498
2026-03-06 21:24:33.862299,-1.6851103
2026-03-06 21:24:33.862491,-1.668826
2026-03-06 21:24:33.86264,-1.612779
2026-03-06 21:24:33.970624,-1.782812
2026-03-06 21:24:33.970945,-1.761984
2026-03-06 21:24:33.971019,-1.6631459
2026-03-06 21:24:33.97131,0.22948776
2026-03-06 21:24:33.971892,-1.7449436
2026-03-06 21:24:33.971973,-1.7097256
2026-03-06 21:24:33.972274,-1.656708
2026-03-06 21:24:34.0794,-1.7157842
2026-03-06 21:24:34.079467,-1.7676644
2026-03-06 21:24:34.079541,-1.7457007
2026-03-06 21:24:34.079615,-1.6381521
2026-03-06 21:24:34.079692,-1.6824594
2026-03-06 21:24:34.07979,-1.7032874
2026-03-06 21:24:34.080016,0.22960709
2026-03-06 21:24:34.080095,-1.6729919
2026-03-06 21:24:34.188752,-1.6851103
2026-03-06 21:24:34.188832,-1.7430497
2026-03-06 21:24:34.188955,-1.6843532
2026-03-06 21:24:34.189387,-1.3707751
2026-03-06 21:24:34.189481,0.2296617
2026-03-06 21:24:34.29759,-1.3662302
2026-03-06 21:24:34.297753,-1.7237372
2026-03-06 21:24:34.297908,-1.6586014
2026-03-06 21:24:34.297948,0.23022942
2026-03-06 21:24:34.298086,-1.7343402
2026-03-06 21:24:34.298242,-2.0122821
2026-03-06 21:24:34.298521,-1.6048256
2026-03-06 21:24:34.298727,-1.7937932
2026-03-06 21:24:34.406728,-2.9882543
2026-03-06 21:24:34.406945,-1.6146718
2026-03-06 21:24:34.407177,-1.7350979
2026-03-06 21:24:34.407405,0.22734098
2026-03-06 21:24:34.407514,-1.6362581
2026-03-06 21:24:34.407933,-1.6680689
2026-03-06 21:24:34.515655,-1.5809677
2026-03-06 21:24:34.515737,-1.7267662
2026-03-06 21:24:34.515854,0.22984712
2026-03-06 21:24:34.515894,-1.3673666
2026-03-06 21:24:34.516063,-1.6483762
2026-03-06 21:24:34.624855,-1.6408026
2026-03-06 21:24:34.624933,-1.7449436
2026-03-06 21:24:34.624982,-1.6116422
2026-03-06 21:24:34.625048,-2.044845
2026-03-06 21:24:34.625131,-1.7438073
2026-03-06 21:24:34.625216,-1.7101036
2026-03-06 21:24:34.625242,0.22974059
2026-03-06 21:24:34.625283,-1.6294411
2026-03-06 21:24:34.625348,-1.6279263
2026-03-06 21:24:34.625418,-2.2667212
2026-03-06 21:24:34.733533,-1.675643
2026-03-06 21:24:34.733639,-1.7506241
2026-03-06 21:24:34.733682,-1.423798
2026-03-06 21:24:34.733713,0.22967857
2026-03-06 21:24:34.733733,-1.6033108
2026-03-06 21:24:34.733797,-1.7184353
2026-03-06 21:24:34.733865,-1.668448
2026-03-06 21:24:34.733928,-1.3806223
2026-03-06 21:24:34.733994,-1.7165414
2026-03-06 21:24:34.734058,-1.3991805
2026-03-06 21:24:34.843018,-1.6627673
2026-03-06 21:24:34.843183,-1.6570872
2026-03-06 21:24:34.843256,-1.7407779
2026-03-06 21:24:34.843283,-1.3775923
2026-03-06 21:24:34.843353,-1.7320677
2026-03-06 21:24:34.843366,0.22970149
2026-03-06 21:24:34.843509,-1.7786462
2026-03-06 21:24:34.843656,-1.6885179
2026-03-06 21:24:34.843813,-1.6995007
2026-03-06 21:24:34.843979,-1.7449436
2026-03-06 21:24:34.95168,-1.3764565
2026-03-06 21:24:34.951741,-1.6934415
2026-03-06 21:24:34.951785,-1.7032874
2026-03-06 21:24:34.951881,0.23021121
2026-03-06 21:24:34.951902,-1.780161
2026-03-06 21:24:34.952068,-1.6256543
2026-03-06 21:24:34.952243,-1.7729664
2026-03-06 21:24:34.952436,-1.6748853
2026-03-06 21:24:34.952629,-1.6847318
2026-03-06 21:24:34.952868,-1.7233582
2026-03-06 21:24:35.060733,-1.642696
2026-03-06 21:24:35.06094,-1.8252234
2026-03-06 21:24:35.061321,-1.4635651
2026-03-06 21:24:35.061842,0.22973722
2026-03-06 21:24:35.170002,-1.6396664
2026-03-06 21:24:35.17014,-1.4836371
2026-03-06 21:24:35.170367,-1.7051808
2026-03-06 21:24:35.170494,0.22974262
2026-03-06 21:24:35.170569,-1.3185079
2026-03-06 21:24:35.278106,-1.7063175
2026-03-06 21:24:35.278157,0.22962396
2026-03-06 21:24:35.278185,-1.4453858
2026-03-06 21:24:35.278294,-1.2919965
2026-03-06 21:24:35.278519,-1.72563
2026-03-06 21:24:35.387885,-1.6472405
2026-03-06 21:24:35.387965,0.22972913
2026-03-06 21:24:35.387967,-1.6646613
2026-03-06 21:24:35.388014,-1.7544101
2026-03-06 21:24:35.388088,-1.5968728
2026-03-06 21:24:35.388162,-1.3787286
2026-03-06 21:24:35.388305,-1.6396664
2026-03-06 21:24:35.388355,-1.3885758
2026-03-06 21:24:35.496579,-1.4366747
2026-03-06 21:24:35.496842,-1.3450203
2026-03-06 21:24:35.496855,0.23010401
2026-03-06 21:24:35.496876,-1.6851103
2026-03-06 21:24:35.496888,-1.6934415
2026-03-06 21:24:35.496922,-1.4279642
2026-03-06 21:24:35.496943,-1.7093465
2026-03-06 21:24:35.496958,-1.7581979
2026-03-06 21:24:35.605592,-1.7706934
2026-03-06 21:24:35.605656,-2.0357583
2026-03-06 21:24:35.605701,-1.6586014
2026-03-06 21:24:35.605776,-1.6979859
2026-03-06 21:24:35.605856,-1.6415603
2026-03-06 21:24:35.605938,-1.7472155
2026-03-06 21:24:35.606014,-1.2779826
2026-03-06 21:24:35.606179,0.22950934
2026-03-06 21:24:35.715123,-1.6142933
2026-03-06 21:24:35.715213,-1.728281
2026-03-06 21:24:35.715293,-1.6339862
2026-03-06 21:24:35.715387,-2.1201944
2026-03-06 21:24:35.715477,-1.7203292
2026-03-06 21:24:35.715569,-1.615051
2026-03-06 21:24:35.715662,0.2297878
2026-03-06 21:24:35.823954,-1.6495125
2026-03-06 21:24:35.824045,-1.6873828
2026-03-06 21:24:35.824073,-1.637773
2026-03-06 21:24:35.824149,-1.3177507
2026-03-06 21:24:35.824245,-1.6733711
2026-03-06 21:24:35.824335,0.2297251
2026-03-06 21:24:35.932446,-1.6472405
2026-03-06 21:24:35.932621,0.22972913
2026-03-06 21:24:35.932649,-1.6828378
2026-03-06 21:24:35.932867,-1.6082339
2026-03-06 21:24:35.933221,-1.6972288
2026-03-06 21:24:35.933445,-1.722601
2026-03-06 21:24:36.041786,-1.72563
2026-03-06 21:24:36.041866,-1.7101036
2026-03-06 21:24:36.041918,-1.6680689
2026-03-06 21:24:36.042176,-1.6976068
2026-03-06 21:24:36.042246,-1.7116184
2026-03-06 21:24:36.042311,0.22958957
2026-03-06 21:24:36.150719,-1.6972288
2026-03-06 21:24:36.150768,-1.8199222
2026-03-06 21:24:36.150845,-1.7725873
2026-03-06 21:24:36.150921,-1.6934415
2026-03-06 21:24:36.151008,-1.5919497
2026-03-06 21:24:36.151051,0.22964014
2026-03-06 21:24:36.15109,-1.7513812
2026-03-06 21:24:36.259192,-1.608613
2026-03-06 21:24:36.259432,-1.8184074
2026-03-06 21:24:36.259651,0.2297979
2026-03-06 21:24:36.259679,-1.6919267
2026-03-06 21:24:36.25993,-1.3457781
2026-03-06 21:24:36.368738,-1.383273
2026-03-06 21:24:36.368813,-1.4885604
2026-03-06 21:24:36.368877,-1.7540321
2026-03-06 21:24:36.369008,-1.3957715
2026-03-06 21:24:36.369097,0.23019908
2026-03-06 21:24:36.36933,-1.686246
2026-03-06 21:24:36.477229,-1.7199501
2026-03-06 21:24:36.477427,0.22959968
2026-03-06 21:24:36.479102,-1.3745624
2026-03-06 21:24:36.479309,-1.7218434
2026-03-06 21:24:36.479571,-1.7373698
2026-03-06 21:24:36.479756,-1.764635
2026-03-06 21:24:36.586653,-1.7002578
2026-03-06 21:24:36.58678,0.22963475
2026-03-06 21:24:36.586826,-1.8009877
2026-03-06 21:24:36.586902,-1.7347187
2026-03-06 21:24:36.587459,-1.7176782
2026-03-06 21:24:36.587727,-1.6824594
2026-03-06 21:24:36.695792,-1.7407779
2026-03-06 21:24:36.695856,-1.7805396
2026-03-06 21:24:36.695922,-1.7748591
2026-03-06 21:24:36.695997,-1.7006369
2026-03-06 21:24:36.69609,-1.761984
2026-03-06 21:24:36.696404,0.2295626
2026-03-06 21:24:36.804706,-1.3412336
2026-03-06 21:24:36.804779,-1.7328248
2026-03-06 21:24:36.804839,-1.7017726
2026-03-06 21:24:36.804912,-1.8339326
2026-03-06 21:24:36.804984,-1.701394
2026-03-06 21:24:36.805044,0.23027392
2026-03-06 21:24:36.91362,-1.3215386
2026-03-06 21:24:36.913761,-1.6888971
2026-03-06 21:24:36.913913,0.23030898
2026-03-06 21:24:36.913952,-1.4662153
2026-03-06 21:24:36.914244,-1.3847886
2026-03-06 21:24:36.914477,-1.6888971
2026-03-06 21:24:37.0226,-1.353353
2026-03-06 21:24:37.022744,-1.6726134
2026-03-06 21:24:37.02288,-1.7188144
2026-03-06 21:24:37.023027,0.23025234
2026-03-06 21:24:37.131617,-1.3041161
2026-03-06 21:24:37.131661,-1.7078317
2026-03-06 21:24:37.131684,-1.6790512
2026-03-06 21:24:37.131702,-1.6415603
2026-03-06 21:24:37.131756,-1.728281
2026-03-06 21:24:37.131846,-1.6358796
2026-03-06 21:24:37.131983,-1.336688
2026-03-06 21:24:37.132023,0.23033999
2026-03-06 21:24:37.241075,-1.457884
2026-03-06 21:24:37.241168,-1.3756987
2026-03-06 21:24:37.241225,-1.6926838
2026-03-06 21:24:37.241256,-1.3904699
2026-03-06 21:24:37.241288,-1.3984228
2026-03-06 21:24:37.241377,-2.8042932
2026-03-06 21:24:37.241425,-3.27666
2026-03-06 21:24:37.241516,-1.6934415
2026-03-06 21:24:37.241626,0.23006625
2026-03-06 21:24:37.349622,-1.9835048
2026-03-06 21:24:37.349706,-1.6233823
2026-03-06 21:24:37.349731,-1.7210863
2026-03-06 21:24:37.349811,-1.6093702
2026-03-06 21:24:37.349889,-1.7199501
2026-03-06 21:24:37.349976,-1.7839476
2026-03-06 21:24:37.349979,0.22913042
2026-03-06 21:24:37.350093,-1.6385301
2026-03-06 21:24:37.458624,-1.6896547
2026-03-06 21:24:37.458697,-1.7949294
2026-03-06 21:24:37.458769,-1.606341
2026-03-06 21:24:37.458865,-1.7544101
2026-03-06 21:24:37.459075,-1.6195949
2026-03-06 21:24:37.459393,0.22965361
2026-03-06 21:24:37.567989,-1.6298202
2026-03-06 21:24:37.568095,-1.7422926
2026-03-06 21:24:37.568184,-1.412436
2026-03-06 21:24:37.568286,-1.295026
2026-03-06 21:24:37.568394,-1.3544894
