time,ACT.GSE_Med_Press_Control.sample_ts_ms
2026-03-06 21:28:57.27535,11758753
2026-03-06 21:28:57.359417,11758796
2026-03-06 21:28:57.376942,11758855
2026-03-06 21:28:57.461108,11758898
2026-03-06 21:28:57.479193,11758957
2026-03-06 21:28:57.562977,11759000
2026-03-06 21:28:57.58142,11759059
2026-03-06 21:28:57.665071,11759102
2026-03-06 21:28:57.683224,11759161
2026-03-06 21:28:57.767302,11759204
2026-03-06 21:28:57.785335,11759263
2026-03-06 21:28:57.869321,11759306
2026-03-06 21:28:57.886955,11759365
2026-03-06 21:28:57.971179,11759408
2026-03-06 21:28:57.989193,11759467
2026-03-06 21:28:58.073617,11759510
2026-03-06 21:28:58.091437,11759569
2026-03-06 21:28:58.175783,11759612
2026-03-06 21:28:58.19287,11759671
2026-03-06 21:28:58.277315,11759714
2026-03-06 21:28:58.295254,11759773
2026-03-06 21:28:58.379246,11759816
2026-03-06 21:28:58.397161,11759875
2026-03-06 21:28:58.481284,11759918
2026-03-06 21:28:58.49906,11759977
2026-03-06 21:28:58.583547,11760020
2026-03-06 21:28:58.601415,11760079
2026-03-06 21:28:58.685139,11760122
2026-03-06 21:28:58.703296,11760181
2026-03-06 21:28:58.787123,11760224
2026-03-06 21:28:58.805026,11760283
2026-03-06 21:28:58.889372,11760326
2026-03-06 21:28:58.906969,11760385
2026-03-06 21:28:58.990924,11760428
2026-03-06 21:28:59.009212,11760487
2026-03-06 21:28:59.0935,11760530
2026-03-06 21:28:59.111473,11760589
2026-03-06 21:28:59.195525,11760632
2026-03-06 21:28:59.213593,11760691
2026-03-06 21:28:59.297572,11760734
2026-03-06 21:28:59.315111,11760793
2026-03-06 21:28:59.399235,11760836
2026-03-06 21:28:59.417047,11760895
2026-03-06 21:28:59.501475,11760938
2026-03-06 21:28:59.519124,11760997
2026-03-06 21:28:59.603616,11761040
2026-03-06 21:28:59.620973,11761099
2026-03-06 21:28:59.705608,11761142
2026-03-06 21:28:59.723284,11761201
2026-03-06 21:28:59.806956,11761244
2026-03-06 21:28:59.825256,11761303
2026-03-06 21:28:59.909385,11761346
2026-03-06 21:28:59.927329,11761405
2026-03-06 21:29:00.011251,11761448
2026-03-06 21:29:00.029169,11761507
2026-03-06 21:29:00.113235,11761550
2026-03-06 21:29:00.131352,11761609
2026-03-06 21:29:00.215422,11761652
2026-03-06 21:29:00.232977,11761711
2026-03-06 21:29:00.317171,11761754
2026-03-06 21:29:00.334867,11761813
2026-03-06 21:29:00.419048,11761856
2026-03-06 21:29:00.43735,11761915
2026-03-06 21:29:00.521446,11761958
2026-03-06 21:29:00.539324,11762017
2026-03-06 21:29:00.623439,11762060
2026-03-06 21:29:00.641251,11762119
2026-03-06 21:29:00.725185,11762162
2026-03-06 21:29:00.743403,11762221
2026-03-06 21:29:00.827103,11762264
2026-03-06 21:29:00.845371,11762323
2026-03-06 21:29:00.929376,11762366
2026-03-06 21:29:00.946859,11762425
2026-03-06 21:29:01.031334,11762468
2026-03-06 21:29:01.049056,11762527
2026-03-06 21:29:01.13295,11762570
2026-03-06 21:29:01.151456,11762629
2026-03-06 21:29:01.235315,11762672
2026-03-06 21:29:01.253027,11762731
2026-03-06 21:29:01.337394,11762774
2026-03-06 21:29:01.355096,11762833
2026-03-06 21:29:01.439017,11762876
2026-03-06 21:29:01.456843,11762935
2026-03-06 21:29:01.541286,11762978
2026-03-06 21:29:01.559083,11763037
2026-03-06 21:29:01.643089,11763080
2026-03-06 21:29:01.66101,11763139
2026-03-06 21:29:01.745541,11763182
2026-03-06 21:29:01.76293,11763241
2026-03-06 21:29:01.847439,11763284
2026-03-06 21:29:01.865642,11763343
2026-03-06 21:29:01.949389,11763386
2026-03-06 21:29:01.967269,11763445
2026-03-06 21:29:02.051391,11763488
2026-03-06 21:29:02.069007,11763547
2026-03-06 21:29:02.153357,11763590
2026-03-06 21:29:02.171152,11763649
2026-03-06 21:29:02.255496,11763692
2026-03-06 21:29:02.273209,11763751
2026-03-06 21:29:02.35739,11763794
2026-03-06 21:29:02.375144,11763853
2026-03-06 21:29:02.459274,11763896
2026-03-06 21:29:02.476886,11763955
2026-03-06 21:29:02.561641,11763998
2026-03-06 21:29:02.579068,11764057
2026-03-06 21:29:02.663525,11764100
2026-03-06 21:29:02.681329,11764159
2026-03-06 21:29:02.765465,11764202
2026-03-06 21:29:02.783045,11764261
2026-03-06 21:29:02.867242,11764304
2026-03-06 21:29:02.885413,11764363
2026-03-06 21:29:02.969526,11764406
2026-03-06 21:29:02.986936,11764465
2026-03-06 21:29:03.071414,11764508
2026-03-06 21:29:03.089464,11764567
2026-03-06 21:29:03.173334,11764610
2026-03-06 21:29:03.191396,11764669
2026-03-06 21:29:03.275269,11764712
2026-03-06 21:29:03.293332,11764771
2026-03-06 21:29:03.377475,11764814
2026-03-06 21:29:03.395066,11764873
2026-03-06 21:29:03.479098,11764916
2026-03-06 21:29:03.497301,11764975
2026-03-06 21:29:03.581594,11765018
2026-03-06 21:29:03.59905,11765077
2026-03-06 21:29:03.68347,11765120
2026-03-06 21:29:03.70123,11765179
2026-03-06 21:29:03.785518,11765222
2026-03-06 21:29:03.802239,11765280
2026-03-06 21:29:03.887535,11765324
2026-03-06 21:29:03.90418,11765382
2026-03-06 21:29:03.989539,11765426
2026-03-06 21:29:04.005919,11765484
2026-03-06 21:29:04.091401,11765528
2026-03-06 21:29:04.108197,11765586
2026-03-06 21:29:04.193602,11765630
2026-03-06 21:29:04.210075,11765688
2026-03-06 21:29:04.295318,11765732
2026-03-06 21:29:04.312466,11765790
2026-03-06 21:29:04.397658,11765834
2026-03-06 21:29:04.413975,11765892
2026-03-06 21:29:04.499364,11765936
2026-03-06 21:29:04.516023,11765994
2026-03-06 21:29:04.601006,11766038
2026-03-06 21:29:04.617916,11766096
2026-03-06 21:29:04.703564,11766140
2026-03-06 21:29:04.720057,11766198
2026-03-06 21:29:04.80507,11766242
2026-03-06 21:29:04.822404,11766300
2026-03-06 21:29:04.907346,11766344
2026-03-06 21:29:04.924202,11766402
2026-03-06 21:29:05.009093,11766446
2026-03-06 21:29:05.025865,11766504
2026-03-06 21:29:05.111425,11766548
2026-03-06 21:29:05.128459,11766606
2026-03-06 21:29:05.213156,11766650
2026-03-06 21:29:05.229823,11766708
2026-03-06 21:29:05.315152,11766752
2026-03-06 21:29:05.332149,11766810
2026-03-06 21:29:05.417101,11766854
2026-03-06 21:29:05.434071,11766912
2026-03-06 21:29:05.51937,11766956
2026-03-06 21:29:05.535869,11767014
2026-03-06 21:29:05.621327,11767058
2026-03-06 21:29:05.637335,11767115
2026-03-06 21:29:05.723363,11767160
2026-03-06 21:29:05.739335,11767217
2026-03-06 21:29:05.825163,11767262
2026-03-06 21:29:05.841479,11767319
2026-03-06 21:29:05.927553,11767364
2026-03-06 21:29:05.94325,11767421
2026-03-06 21:29:06.02919,11767466
2026-03-06 21:29:06.045219,11767523
2026-03-06 21:29:06.131241,11767568
2026-03-06 21:29:06.146973,11767625
2026-03-06 21:29:06.233428,11767670
2026-03-06 21:29:06.249161,11767727
2026-03-06 21:29:06.335439,11767772
2026-03-06 21:29:06.351154,11767829
2026-03-06 21:29:06.43707,11767874
2026-03-06 21:29:06.453138,11767931
2026-03-06 21:29:06.539633,11767976
2026-03-06 21:29:06.555042,11768033
2026-03-06 21:29:06.641384,11768078
2026-03-06 21:29:06.657083,11768135
2026-03-06 21:29:06.743568,11768180
2026-03-06 21:29:06.759183,11768237
2026-03-06 21:29:06.845435,11768282
2026-03-06 21:29:06.86145,11768339
2026-03-06 21:29:06.947415,11768384
2026-03-06 21:29:06.96289,11768441
2026-03-06 21:29:07.049301,11768486
2026-03-06 21:29:07.064996,11768543
2026-03-06 21:29:07.151378,11768588
2026-03-06 21:29:07.166869,11768645
2026-03-06 21:29:07.253084,11768690
2026-03-06 21:29:07.268995,11768747
2026-03-06 21:29:07.355704,11768792
2026-03-06 21:29:07.371197,11768849
2026-03-06 21:29:07.457406,11768894
2026-03-06 21:29:07.473472,11768951
2026-03-06 21:29:07.559903,11768996
2026-03-06 21:29:07.574994,11769053
2026-03-06 21:29:07.661651,11769098
2026-03-06 21:29:07.677127,11769155
2026-03-06 21:29:07.763037,11769200
2026-03-06 21:29:07.779233,11769257
2026-03-06 21:29:07.86565,11769302
2026-03-06 21:29:07.8814,11769359
2026-03-06 21:29:07.967116,11769404
2026-03-06 21:29:07.98346,11769461
2026-03-06 21:29:08.069483,11769506
2026-03-06 21:29:08.085514,11769563
2026-03-06 21:29:08.171393,11769608
2026-03-06 21:29:08.186813,11769665
2026-03-06 21:29:08.273127,11769710
2026-03-06 21:29:08.289477,11769767
2026-03-06 21:29:08.375578,11769812
2026-03-06 21:29:08.391322,11769869
2026-03-06 21:29:08.477794,11769914
2026-03-06 21:29:08.492973,11769971
2026-03-06 21:29:08.579665,11770016
2026-03-06 21:29:08.595176,11770073
2026-03-06 21:29:08.681196,11770118
2026-03-06 21:29:08.697227,11770175
2026-03-06 21:29:08.783257,11770220
2026-03-06 21:29:08.798896,11770277
2026-03-06 21:29:08.885313,11770322
2026-03-06 21:29:08.901382,11770379
2026-03-06 21:29:08.987369,11770424
2026-03-06 21:29:09.003071,11770481
2026-03-06 21:29:09.089894,11770526
2026-03-06 21:29:09.105492,11770583
2026-03-06 21:29:09.191343,11770628
2026-03-06 21:29:09.206983,11770685
2026-03-06 21:29:09.293574,11770730
2026-03-06 21:29:09.309204,11770787
2026-03-06 21:29:09.395922,11770832
2026-03-06 21:29:09.411279,11770889
2026-03-06 21:29:09.497318,11770934
2026-03-06 21:29:09.513405,11770991
2026-03-06 21:29:09.599411,11771036
2026-03-06 21:29:09.615293,11771093
2026-03-06 21:29:09.701115,11771138
2026-03-06 21:29:09.717084,11771195
2026-03-06 21:29:09.80323,11771240
2026-03-06 21:29:09.819651,11771297
2026-03-06 21:29:09.905228,11771342
2026-03-06 21:29:09.921004,11771399
2026-03-06 21:29:10.00765,11771444
2026-03-06 21:29:10.023508,11771501
2026-03-06 21:29:10.109335,11771546
2026-03-06 21:29:10.12527,11771603
2026-03-06 21:29:10.21109,11771648
2026-03-06 21:29:10.227025,11771705
2026-03-06 21:29:10.313316,11771750
2026-03-06 21:29:10.329263,11771807
2026-03-06 21:29:10.415629,11771852
2026-03-06 21:29:10.431017,11771909
2026-03-06 21:29:10.517114,11771954
2026-03-06 21:29:10.533094,11772011
2026-03-06 21:29:10.619581,11772056
2026-03-06 21:29:10.634974,11772113
2026-03-06 21:29:10.72144,11772158
2026-03-06 21:29:10.737342,11772215
2026-03-06 21:29:10.823387,11772260
2026-03-06 21:29:10.839395,11772317
2026-03-06 21:29:10.925505,11772362
2026-03-06 21:29:10.941091,11772419
2026-03-06 21:29:11.027541,11772464
2026-03-06 21:29:11.04335,11772521
2026-03-06 21:29:11.129468,11772566
2026-03-06 21:29:11.145472,11772623
2026-03-06 21:29:11.231647,11772668
2026-03-06 21:29:11.247213,11772725
2026-03-06 21:29:11.333384,11772770
2026-03-06 21:29:11.349389,11772827
2026-03-06 21:29:11.435069,11772872
2026-03-06 21:29:11.451321,11772929
2026-03-06 21:29:11.537353,11772974
2026-03-06 21:29:11.553407,11773031
2026-03-06 21:29:11.639449,11773076
2026-03-06 21:29:11.655456,11773133
2026-03-06 21:29:11.741389,11773178
2026-03-06 21:29:11.757441,11773235
2026-03-06 21:29:11.843299,11773280
2026-03-06 21:29:11.858411,11773336
2026-03-06 21:29:11.945384,11773382
2026-03-06 21:29:11.960314,11773438
2026-03-06 21:29:12.047347,11773484
2026-03-06 21:29:12.062848,11773540
2026-03-06 21:29:12.149365,11773586
2026-03-06 21:29:12.164151,11773642
2026-03-06 21:29:12.251445,11773688
2026-03-06 21:29:12.266343,11773744
2026-03-06 21:29:12.353535,11773790
2026-03-06 21:29:12.368045,11773846
2026-03-06 21:29:12.455599,11773892
2026-03-06 21:29:12.470194,11773948
2026-03-06 21:29:12.557409,11773994
2026-03-06 21:29:12.572149,11774050
2026-03-06 21:29:12.659617,11774096
2026-03-06 21:29:12.674055,11774152
2026-03-06 21:29:12.761285,11774198
2026-03-06 21:29:12.776013,11774254
2026-03-06 21:29:12.863575,11774300
2026-03-06 21:29:12.878482,11774356
2026-03-06 21:29:12.965448,11774402
2026-03-06 21:29:12.980268,11774458
2026-03-06 21:29:13.067274,11774504
2026-03-06 21:29:13.082101,11774560
2026-03-06 21:29:13.169677,11774606
2026-03-06 21:29:13.18421,11774662
2026-03-06 21:29:13.271226,11774708
2026-03-06 21:29:13.286262,11774764
2026-03-06 21:29:13.373521,11774810
2026-03-06 21:29:13.388672,11774866
2026-03-06 21:29:13.475433,11774912
2026-03-06 21:29:13.489955,11774968
2026-03-06 21:29:13.577283,11775014
2026-03-06 21:29:13.592245,11775070
2026-03-06 21:29:13.679466,11775116
2026-03-06 21:29:13.694038,11775172
2026-03-06 21:29:13.781475,11775218
2026-03-06 21:29:13.796337,11775274
2026-03-06 21:29:13.883531,11775320
2026-03-06 21:29:13.898283,11775376
2026-03-06 21:29:13.985358,11775422
2026-03-06 21:29:14.000207,11775478
2026-03-06 21:29:14.087336,11775524
2026-03-06 21:29:14.102155,11775580
2026-03-06 21:29:14.189417,11775626
2026-03-06 21:29:14.203974,11775682
2026-03-06 21:29:14.291514,11775728
2026-03-06 21:29:14.305852,11775784
2026-03-06 21:29:14.393598,11775830
2026-03-06 21:29:14.408498,11775886
2026-03-06 21:29:14.495391,11775932
2026-03-06 21:29:14.509922,11775988
2026-03-06 21:29:14.597336,11776034
2026-03-06 21:29:14.61217,11776090
2026-03-06 21:29:14.699057,11776136
2026-03-06 21:29:14.714382,11776192
2026-03-06 21:29:14.801371,11776238
2026-03-06 21:29:14.816004,11776294
2026-03-06 21:29:14.903226,11776340
2026-03-06 21:29:14.918328,11776396
2026-03-06 21:29:15.005291,11776442
2026-03-06 21:29:15.020305,11776498
2026-03-06 21:29:15.107241,11776544
2026-03-06 21:29:15.122272,11776600
2026-03-06 21:29:15.209364,11776646
2026-03-06 21:29:15.224031,11776702
2026-03-06 21:29:15.311147,11776748
2026-03-06 21:29:15.326008,11776804
2026-03-06 21:29:15.413464,11776850
2026-03-06 21:29:15.428016,11776906
2026-03-06 21:29:15.515443,11776952
2026-03-06 21:29:15.530379,11777008
2026-03-06 21:29:15.617195,11777054
2026-03-06 21:29:15.631977,11777110
2026-03-06 21:29:15.719428,11777156
2026-03-06 21:29:15.734354,11777212
2026-03-06 21:29:15.821175,11777258
2026-03-06 21:29:15.836352,11777314
2026-03-06 21:29:15.923642,11777360
2026-03-06 21:29:15.938085,11777416
2026-03-06 21:29:16.02524,11777462
2026-03-06 21:29:16.039975,11777518
2026-03-06 21:29:16.127676,11777564
2026-03-06 21:29:16.142404,11777620
2026-03-06 21:29:16.229568,11777666
2026-03-06 21:29:16.244228,11777722
2026-03-06 21:29:16.331101,11777768
2026-03-06 21:29:16.34622,11777824
2026-03-06 21:29:16.433294,11777870
2026-03-06 21:29:16.448259,11777926
2026-03-06 21:29:16.535374,11777972
2026-03-06 21:29:16.550274,11778028
2026-03-06 21:29:16.6374,11778074
2026-03-06 21:29:16.652351,11778130
2026-03-06 21:29:16.739407,11778176
2026-03-06 21:29:16.754038,11778232
2026-03-06 21:29:16.841566,11778278
2026-03-06 21:29:16.856353,11778334
2026-03-06 21:29:16.943282,11778380
2026-03-06 21:29:16.958346,11778436
2026-03-06 21:29:17.045252,11778482
2026-03-06 21:29:17.060067,11778538
2026-03-06 21:29:17.147587,11778584
2026-03-06 21:29:17.161923,11778640
2026-03-06 21:29:17.249738,11778686
2026-03-06 21:29:17.264505,11778742
2026-03-06 21:29:17.351443,11778788
2026-03-06 21:29:17.365822,11778844
2026-03-06 21:29:17.453264,11778890
2026-03-06 21:29:17.468203,11778946
2026-03-06 21:29:17.555346,11778992
2026-03-06 21:29:17.570287,11779048
2026-03-06 21:29:17.657525,11779094
2026-03-06 21:29:17.672021,11779150
2026-03-06 21:29:17.759258,11779196
2026-03-06 21:29:17.774591,11779252
2026-03-06 21:29:17.861444,11779298
2026-03-06 21:29:17.876115,11779354
2026-03-06 21:29:17.963618,11779400
2026-03-06 21:29:17.978132,11779456
2026-03-06 21:29:18.065805,11779502
2026-03-06 21:29:18.080027,11779558
2026-03-06 21:29:18.16709,11779604
2026-03-06 21:29:18.182083,11779660
2026-03-06 21:29:18.269907,11779706
2026-03-06 21:29:18.283949,11779762
2026-03-06 21:29:18.371513,11779808
2026-03-06 21:29:18.386146,11779864
2026-03-06 21:29:18.473683,11779910
2026-03-06 21:29:18.488404,11779966
2026-03-06 21:29:18.575308,11780012
2026-03-06 21:29:18.590309,11780068
2026-03-06 21:29:18.67765,11780114
2026-03-06 21:29:18.692388,11780170
2026-03-06 21:29:18.779087,11780216
2026-03-06 21:29:18.79437,11780272
2026-03-06 21:29:18.881473,11780318
2026-03-06 21:29:18.896211,11780374
2026-03-06 21:29:18.983271,11780420
2026-03-06 21:29:18.997914,11780476
2026-03-06 21:29:19.085252,11780522
2026-03-06 21:29:19.100148,11780578
2026-03-06 21:29:19.187551,11780624
2026-03-06 21:29:19.202299,11780680
2026-03-06 21:29:19.289426,11780726
2026-03-06 21:29:19.30425,11780782
2026-03-06 21:29:19.391576,11780828
2026-03-06 21:29:19.406069,11780884
2026-03-06 21:29:19.493606,11780930
2026-03-06 21:29:19.508241,11780986
2026-03-06 21:29:19.595667,11781032
2026-03-06 21:29:19.610105,11781088
2026-03-06 21:29:19.697448,11781134
2026-03-06 21:29:19.711164,11781189
2026-03-06 21:29:19.799132,11781236
2026-03-06 21:29:19.81343,11781291
2026-03-06 21:29:19.901214,11781338
2026-03-06 21:29:19.915551,11781393
2026-03-06 21:29:20.003176,11781440
2026-03-06 21:29:20.017153,11781495
2026-03-06 21:29:20.105452,11781542
2026-03-06 21:29:20.118915,11781597
2026-03-06 21:29:20.207639,11781644
2026-03-06 21:29:20.221154,11781699
2026-03-06 21:29:20.309628,11781746
2026-03-06 21:29:20.323135,11781801
2026-03-06 21:29:20.411433,11781848
2026-03-06 21:29:20.425955,11781903
2026-03-06 21:29:20.513684,11781950
2026-03-06 21:29:20.527186,11782005
2026-03-06 21:29:20.615323,11782052
2026-03-06 21:29:20.629469,11782107
2026-03-06 21:29:20.717458,11782154
2026-03-06 21:29:20.73153,11782209
2026-03-06 21:29:20.819635,11782256
2026-03-06 21:29:20.8333,11782311
2026-03-06 21:29:20.921601,11782358
2026-03-06 21:29:20.935071,11782413
2026-03-06 21:29:21.023554,11782460
2026-03-06 21:29:21.0374,11782515
2026-03-06 21:29:21.125364,11782562
2026-03-06 21:29:21.139505,11782617
2026-03-06 21:29:21.227528,11782664
2026-03-06 21:29:21.241223,11782719
2026-03-06 21:29:21.329571,11782766
2026-03-06 21:29:21.343054,11782821
2026-03-06 21:29:21.431508,11782868
2026-03-06 21:29:21.445205,11782923
2026-03-06 21:29:21.533194,11782970
2026-03-06 21:29:21.547253,11783025
2026-03-06 21:29:21.635511,11783072
2026-03-06 21:29:21.649278,11783127
2026-03-06 21:29:21.737417,11783174
2026-03-06 21:29:21.751696,11783229
2026-03-06 21:29:21.839428,11783276
2026-03-06 21:29:21.853343,11783331
2026-03-06 21:29:21.941376,11783378
2026-03-06 21:29:21.955228,11783433
2026-03-06 21:29:22.043676,11783480
2026-03-06 21:29:22.057574,11783535
2026-03-06 21:29:22.145324,11783582
2026-03-06 21:29:22.159538,11783637
2026-03-06 21:29:22.24732,11783684
2026-03-06 21:29:22.261076,11783739
2026-03-06 21:29:22.349214,11783786
2026-03-06 21:29:22.363484,11783841
2026-03-06 21:29:22.45167,11783888
2026-03-06 21:29:22.465165,11783943
2026-03-06 21:29:22.553435,11783990
2026-03-06 21:29:22.56745,11784045
2026-03-06 21:29:22.655757,11784092
2026-03-06 21:29:22.669232,11784147
2026-03-06 21:29:22.757251,11784194
2026-03-06 21:29:22.771536,11784249
2026-03-06 21:29:22.859415,11784296
2026-03-06 21:29:22.872549,11784350
2026-03-06 21:29:22.961642,11784398
2026-03-06 21:29:22.973983,11784452
2026-03-06 21:29:23.063461,11784500
2026-03-06 21:29:23.076142,11784554
2026-03-06 21:29:23.165627,11784602
2026-03-06 21:29:23.178313,11784656
2026-03-06 21:29:23.267553,11784704
2026-03-06 21:29:23.279874,11784758
2026-03-06 21:29:23.369256,11784806
2026-03-06 21:29:23.382428,11784860
2026-03-06 21:29:23.471527,11784908
2026-03-06 21:29:23.484365,11784962
2026-03-06 21:29:23.573482,11785010
2026-03-06 21:29:23.586336,11785064
2026-03-06 21:29:23.675291,11785112
2026-03-06 21:29:23.688403,11785166
2026-03-06 21:29:23.777559,11785214
2026-03-06 21:29:23.790419,11785268
2026-03-06 21:29:23.879612,11785316
2026-03-06 21:29:23.892464,11785370
2026-03-06 21:29:23.981298,11785418
2026-03-06 21:29:23.994086,11785472
2026-03-06 21:29:24.083456,11785520
2026-03-06 21:29:24.096279,11785574
2026-03-06 21:29:24.185461,11785622
2026-03-06 21:29:24.197953,11785676
2026-03-06 21:29:24.287887,11785724
2026-03-06 21:29:24.299861,11785778
2026-03-06 21:29:24.389271,11785826
2026-03-06 21:29:24.402149,11785880
2026-03-06 21:29:24.491593,11785928
2026-03-06 21:29:24.504156,11785982
2026-03-06 21:29:24.593365,11786030
2026-03-06 21:29:24.60637,11786084
2026-03-06 21:29:24.695675,11786132
2026-03-06 21:29:24.707977,11786186
2026-03-06 21:29:24.79739,11786234
2026-03-06 21:29:24.810332,11786288
2026-03-06 21:29:24.899026,11786336
2026-03-06 21:29:24.912154,11786390
2026-03-06 21:29:25.001673,11786438
2026-03-06 21:29:25.014056,11786492
2026-03-06 21:29:25.103752,11786540
2026-03-06 21:29:25.116378,11786594
2026-03-06 21:29:25.205519,11786642
2026-03-06 21:29:25.218187,11786696
2026-03-06 21:29:25.307285,11786744
2026-03-06 21:29:25.320433,11786798
2026-03-06 21:29:25.409553,11786846
2026-03-06 21:29:25.421874,11786900
2026-03-06 21:29:25.511143,11786948
2026-03-06 21:29:25.524606,11787002
2026-03-06 21:29:25.613166,11787050
2026-03-06 21:29:25.626206,11787104
2026-03-06 21:29:25.71531,11787152
2026-03-06 21:29:25.728178,11787206
2026-03-06 21:29:25.817524,11787254
2026-03-06 21:29:25.830241,11787308
2026-03-06 21:29:25.919561,11787356
2026-03-06 21:29:25.932355,11787410
2026-03-06 21:29:26.021475,11787458
2026-03-06 21:29:26.034096,11787512
2026-03-06 21:29:26.123627,11787560
2026-03-06 21:29:26.136404,11787614
2026-03-06 21:29:26.225549,11787662
2026-03-06 21:29:26.238291,11787716
2026-03-06 21:29:26.327436,11787764
2026-03-06 21:29:26.340418,11787818
2026-03-06 21:29:26.429422,11787866
2026-03-06 21:29:26.442373,11787920
2026-03-06 21:29:26.53163,11787968
2026-03-06 21:29:26.544344,11788022
2026-03-06 21:29:26.633671,11788070
2026-03-06 21:29:26.646124,11788124
2026-03-06 21:29:26.735714,11788172
2026-03-06 21:29:26.748128,11788226
2026-03-06 21:29:26.837414,11788274
2026-03-06 21:29:26.850065,11788328
2026-03-06 21:29:26.939301,11788376
2026-03-06 21:29:26.952466,11788430
2026-03-06 21:29:27.041906,11788478
2026-03-06 21:29:27.053929,11788532
2026-03-06 21:29:27.143838,11788580
2026-03-06 21:29:27.15599,11788634
2026-03-06 21:29:27.24575,11788682
2026-03-06 21:29:27.258336,11788736
2026-03-06 21:29:27.347458,11788784
2026-03-06 21:29:27.360552,11788838
2026-03-06 21:29:27.449729,11788886
2026-03-06 21:29:27.462097,11788940
2026-03-06 21:29:27.55139,11788988
2026-03-06 21:29:27.563899,11789042
2026-03-06 21:29:27.653375,11789090
2026-03-06 21:29:27.666104,11789144
2026-03-06 21:29:27.755389,11789192
2026-03-06 21:29:27.768061,11789246
2026-03-06 21:29:27.857261,11789294
2026-03-06 21:29:27.870385,11789348
2026-03-06 21:29:27.959418,11789396
2026-03-06 21:29:27.971926,11789450
2026-03-06 21:29:28.061662,11789498
2026-03-06 21:29:28.074352,11789552
2026-03-06 21:29:28.163538,11789600
2026-03-06 21:29:28.17645,11789654
2026-03-06 21:29:28.265284,11789702
2026-03-06 21:29:28.278015,11789756
2026-03-06 21:29:28.367443,11789804
2026-03-06 21:29:28.380283,11789858
2026-03-06 21:29:28.469753,11789906
2026-03-06 21:29:28.482329,11789960
2026-03-06 21:29:28.571713,11790008
2026-03-06 21:29:28.584212,11790062
2026-03-06 21:29:28.673507,11790110
2026-03-06 21:29:28.685922,11790164
2026-03-06 21:29:28.775496,11790212
2026-03-06 21:29:28.788067,11790266
2026-03-06 21:29:28.877169,11790314
2026-03-06 21:29:28.890127,11790368
2026-03-06 21:29:28.979714,11790416
2026-03-06 21:29:28.992235,11790470
2026-03-06 21:29:29.081488,11790518
2026-03-06 21:29:29.094075,11790572
2026-03-06 21:29:29.183647,11790620
2026-03-06 21:29:29.196036,11790674
2026-03-06 21:29:29.285256,11790722
2026-03-06 21:29:29.298433,11790776
2026-03-06 21:29:29.387581,11790824
2026-03-06 21:29:29.400221,11790878
2026-03-06 21:29:29.489406,11790926
2026-03-06 21:29:29.502153,11790980
2026-03-06 21:29:29.591646,11791028
2026-03-06 21:29:29.604083,11791082
2026-03-06 21:29:29.693715,11791130
2026-03-06 21:29:29.706417,11791184
2026-03-06 21:29:29.795738,11791232
2026-03-06 21:29:29.808207,11791286
2026-03-06 21:29:29.897646,11791334
2026-03-06 21:29:29.910152,11791388
2026-03-06 21:29:29.999386,11791436
2026-03-06 21:29:30.012073,11791490
2026-03-06 21:29:30.101367,11791538
2026-03-06 21:29:30.114461,11791592
2026-03-06 21:29:30.203656,11791640
2026-03-06 21:29:30.216032,11791694
2026-03-06 21:29:30.305229,11791742
2026-03-06 21:29:30.318106,11791796
2026-03-06 21:29:30.408008,11791844
2026-03-06 21:29:30.420325,11791898
2026-03-06 21:29:30.509545,11791946
2026-03-06 21:29:30.522326,11792000
2026-03-06 21:29:30.611576,11792048
2026-03-06 21:29:30.62423,11792102
2026-03-06 21:29:30.71357,11792150
2026-03-06 21:29:30.72611,11792204
2026-03-06 21:29:30.815259,11792252
2026-03-06 21:29:30.82812,11792306
2026-03-06 21:29:30.917466,11792354
2026-03-06 21:29:30.930099,11792408
2026-03-06 21:29:31.019258,11792456
2026-03-06 21:29:31.03191,11792510
2026-03-06 21:29:31.121747,11792558
2026-03-06 21:29:31.134345,11792612
2026-03-06 21:29:31.223456,11792660
2026-03-06 21:29:31.236082,11792714
2026-03-06 21:29:31.325461,11792762
2026-03-06 21:29:31.338056,11792816
2026-03-06 21:29:31.427304,11792864
2026-03-06 21:29:31.44009,11792918
2026-03-06 21:29:31.52971,11792966
2026-03-06 21:29:31.542137,11793020
2026-03-06 21:29:31.631441,11793068
2026-03-06 21:29:31.643926,11793122
2026-03-06 21:29:31.733673,11793170
2026-03-06 21:29:31.746186,11793224
2026-03-06 21:29:31.835509,11793272
2026-03-06 21:29:31.848256,11793326
2026-03-06 21:29:31.937291,11793374
2026-03-06 21:29:31.950382,11793428
2026-03-06 21:29:32.039669,11793476
2026-03-06 21:29:32.052166,11793530
2026-03-06 21:29:32.141359,11793578
2026-03-06 21:29:32.153875,11793632
2026-03-06 21:29:32.243576,11793680
2026-03-06 21:29:32.256043,11793734
2026-03-06 21:29:32.345396,11793782
2026-03-06 21:29:32.35801,11793836
2026-03-06 21:29:32.447452,11793884
2026-03-06 21:29:32.460441,11793938
2026-03-06 21:29:32.549469,11793986
2026-03-06 21:29:32.56225,11794040
2026-03-06 21:29:32.651398,11794088
2026-03-06 21:29:32.664542,11794142
2026-03-06 21:29:32.753388,11794190
2026-03-06 21:29:32.766355,11794244
2026-03-06 21:29:32.855575,11794292
