time,ACT.LOX_Dump.sample_ts_ms
2026-03-06 21:23:49.155602,11450634
2026-03-06 21:23:49.215456,11450654
2026-03-06 21:23:49.257886,11450736
2026-03-06 21:23:49.317376,11450756
2026-03-06 21:23:49.359612,11450838
2026-03-06 21:23:49.419641,11450858
2026-03-06 21:23:49.461522,11450940
2026-03-06 21:23:49.521486,11450960
2026-03-06 21:23:49.563665,11451042
2026-03-06 21:23:49.623852,11451062
2026-03-06 21:23:49.665579,11451144
2026-03-06 21:23:49.72509,11451164
2026-03-06 21:23:49.767889,11451246
2026-03-06 21:23:49.827247,11451266
2026-03-06 21:23:49.869513,11451348
2026-03-06 21:23:49.929356,11451368
2026-03-06 21:23:49.971478,11451450
2026-03-06 21:23:50.031192,11451470
2026-03-06 21:23:50.073599,11451552
2026-03-06 21:23:50.133552,11451572
2026-03-06 21:23:50.175833,11451654
2026-03-06 21:23:50.235257,11451674
2026-03-06 21:23:50.277625,11451756
2026-03-06 21:23:50.33749,11451776
2026-03-06 21:23:50.379252,11451858
2026-03-06 21:23:50.439452,11451878
2026-03-06 21:23:50.481586,11451960
2026-03-06 21:23:50.541422,11451980
2026-03-06 21:23:50.583467,11452062
2026-03-06 21:23:50.643757,11452082
2026-03-06 21:23:50.685764,11452164
2026-03-06 21:23:50.745327,11452184
2026-03-06 21:23:50.787339,11452266
2026-03-06 21:23:50.847445,11452286
2026-03-06 21:23:50.889615,11452368
2026-03-06 21:23:50.949915,11452388
2026-03-06 21:23:50.99175,11452470
2026-03-06 21:23:51.051828,11452490
2026-03-06 21:23:51.093897,11452572
2026-03-06 21:23:51.153418,11452592
2026-03-06 21:23:51.195957,11452674
2026-03-06 21:23:51.255772,11452694
2026-03-06 21:23:51.297612,11452776
2026-03-06 21:23:51.357533,11452796
2026-03-06 21:23:51.399903,11452878
2026-03-06 21:23:51.459122,11452898
2026-03-06 21:23:51.501871,11452980
2026-03-06 21:23:51.561317,11453000
2026-03-06 21:23:51.603704,11453082
2026-03-06 21:23:51.663526,11453102
2026-03-06 21:23:51.705676,11453184
2026-03-06 21:23:51.7656,11453204
2026-03-06 21:23:51.8077,11453286
2026-03-06 21:23:51.867141,11453306
2026-03-06 21:23:51.909436,11453388
2026-03-06 21:23:51.969168,11453408
2026-03-06 21:23:52.01139,11453490
2026-03-06 21:23:52.071495,11453510
2026-03-06 21:23:52.113437,11453592
2026-03-06 21:23:52.173481,11453612
2026-03-06 21:23:52.215533,11453694
2026-03-06 21:23:52.275379,11453714
2026-03-06 21:23:52.317628,11453796
2026-03-06 21:23:52.37729,11453816
2026-03-06 21:23:52.419756,11453898
2026-03-06 21:23:52.479324,11453918
2026-03-06 21:23:52.521481,11454000
2026-03-06 21:23:52.581115,11454020
2026-03-06 21:23:52.623628,11454102
2026-03-06 21:23:52.683616,11454122
2026-03-06 21:23:52.725762,11454204
2026-03-06 21:23:52.785372,11454224
2026-03-06 21:23:52.828155,11454306
2026-03-06 21:23:52.887332,11454326
2026-03-06 21:23:52.929821,11454408
2026-03-06 21:23:52.989243,11454428
2026-03-06 21:23:53.031475,11454510
2026-03-06 21:23:53.09112,11454530
2026-03-06 21:23:53.133748,11454612
2026-03-06 21:23:53.19319,11454632
2026-03-06 21:23:53.235745,11454714
2026-03-06 21:23:53.295219,11454734
2026-03-06 21:23:53.337765,11454816
2026-03-06 21:23:53.397098,11454836
2026-03-06 21:23:53.439555,11454918
2026-03-06 21:23:53.499125,11454938
2026-03-06 21:23:53.54139,11455020
2026-03-06 21:23:53.60166,11455040
2026-03-06 21:23:53.643394,11455122
2026-03-06 21:23:53.703609,11455142
2026-03-06 21:23:53.745527,11455224
2026-03-06 21:23:53.805426,11455244
2026-03-06 21:23:53.847644,11455326
2026-03-06 21:23:53.907342,11455346
2026-03-06 21:23:53.949694,11455428
2026-03-06 21:23:54.009625,11455448
2026-03-06 21:23:54.051402,11455530
2026-03-06 21:23:54.111391,11455550
2026-03-06 21:23:54.153312,11455632
2026-03-06 21:23:54.213435,11455652
2026-03-06 21:23:54.255751,11455734
2026-03-06 21:23:54.315505,11455754
2026-03-06 21:23:54.357693,11455836
2026-03-06 21:23:54.417215,11455856
2026-03-06 21:23:54.45966,11455938
2026-03-06 21:23:54.519524,11455958
2026-03-06 21:23:54.561969,11456040
2026-03-06 21:23:54.621684,11456060
2026-03-06 21:23:54.663897,11456142
2026-03-06 21:23:54.7238,11456162
2026-03-06 21:23:54.76586,11456244
2026-03-06 21:23:54.825125,11456264
2026-03-06 21:23:54.867869,11456346
2026-03-06 21:23:54.927254,11456366
2026-03-06 21:23:54.970024,11456448
2026-03-06 21:23:55.029314,11456468
2026-03-06 21:23:55.071618,11456550
2026-03-06 21:23:55.131621,11456570
2026-03-06 21:23:55.173419,11456652
2026-03-06 21:23:55.233294,11456672
2026-03-06 21:23:55.275425,11456754
2026-03-06 21:23:55.335269,11456774
2026-03-06 21:23:55.37787,11456856
2026-03-06 21:23:55.437414,11456876
2026-03-06 21:23:55.479399,11456958
2026-03-06 21:23:55.539488,11456978
2026-03-06 21:23:55.58146,11457060
2026-03-06 21:23:55.641715,11457080
2026-03-06 21:23:55.683569,11457162
2026-03-06 21:23:55.743537,11457182
2026-03-06 21:23:55.785365,11457264
2026-03-06 21:23:55.845222,11457284
2026-03-06 21:23:55.887591,11457366
2026-03-06 21:23:55.947375,11457386
2026-03-06 21:23:55.989789,11457468
2026-03-06 21:23:56.049606,11457488
2026-03-06 21:23:56.091668,11457570
2026-03-06 21:23:56.151411,11457590
2026-03-06 21:23:56.193494,11457672
2026-03-06 21:23:56.253588,11457692
2026-03-06 21:23:56.295817,11457774
2026-03-06 21:23:56.355433,11457794
2026-03-06 21:23:56.397861,11457876
2026-03-06 21:23:56.457152,11457896
2026-03-06 21:23:56.499999,11457978
2026-03-06 21:23:56.559088,11457998
2026-03-06 21:23:56.60181,11458080
2026-03-06 21:23:56.661098,11458100
2026-03-06 21:23:56.70366,11458182
2026-03-06 21:23:56.76344,11458202
2026-03-06 21:23:56.805558,11458284
2026-03-06 21:23:56.865132,11458304
2026-03-06 21:23:56.907931,11458386
2026-03-06 21:23:56.96728,11458406
2026-03-06 21:23:57.009902,11458488
2026-03-06 21:23:57.069618,11458508
2026-03-06 21:23:57.111608,11458590
2026-03-06 21:23:57.171646,11458610
2026-03-06 21:23:57.213773,11458692
2026-03-06 21:23:57.273485,11458712
2026-03-06 21:23:57.315867,11458794
2026-03-06 21:23:57.37575,11458814
2026-03-06 21:23:57.417645,11458896
2026-03-06 21:23:57.477375,11458916
2026-03-06 21:23:57.51941,11458998
2026-03-06 21:23:57.579455,11459018
2026-03-06 21:23:57.621597,11459100
2026-03-06 21:23:57.681793,11459120
2026-03-06 21:23:57.723461,11459202
2026-03-06 21:23:57.783255,11459222
2026-03-06 21:23:57.825602,11459304
2026-03-06 21:23:57.885559,11459324
2026-03-06 21:23:57.927522,11459406
2026-03-06 21:23:57.987476,11459426
2026-03-06 21:23:58.029499,11459508
2026-03-06 21:23:58.089407,11459528
2026-03-06 21:23:58.131625,11459610
2026-03-06 21:23:58.191729,11459630
2026-03-06 21:23:58.233754,11459712
2026-03-06 21:23:58.293087,11459732
2026-03-06 21:23:58.335636,11459814
2026-03-06 21:23:58.395531,11459834
2026-03-06 21:23:58.437269,11459916
2026-03-06 21:23:58.49745,11459936
2026-03-06 21:23:58.539494,11460018
2026-03-06 21:23:58.599235,11460038
2026-03-06 21:23:58.641678,11460120
2026-03-06 21:23:58.701499,11460140
2026-03-06 21:23:58.743465,11460222
2026-03-06 21:23:58.803653,11460242
2026-03-06 21:23:58.84556,11460324
2026-03-06 21:23:58.905685,11460344
2026-03-06 21:23:58.94779,11460426
2026-03-06 21:23:59.007515,11460446
2026-03-06 21:23:59.049822,11460528
2026-03-06 21:23:59.109616,11460548
2026-03-06 21:23:59.1518,11460630
2026-03-06 21:23:59.211451,11460650
2026-03-06 21:23:59.253683,11460732
2026-03-06 21:23:59.313525,11460752
2026-03-06 21:23:59.355631,11460834
2026-03-06 21:23:59.41532,11460854
2026-03-06 21:23:59.457859,11460936
2026-03-06 21:23:59.517786,11460956
2026-03-06 21:23:59.559449,11461038
2026-03-06 21:23:59.61963,11461058
2026-03-06 21:23:59.661416,11461140
2026-03-06 21:23:59.721275,11461160
2026-03-06 21:23:59.763697,11461242
2026-03-06 21:23:59.82353,11461262
2026-03-06 21:23:59.865719,11461344
2026-03-06 21:23:59.925638,11461364
2026-03-06 21:23:59.96784,11461446
2026-03-06 21:24:00.027615,11461466
2026-03-06 21:24:00.069401,11461548
2026-03-06 21:24:00.129714,11461568
2026-03-06 21:24:00.17131,11461650
2026-03-06 21:24:00.231581,11461670
2026-03-06 21:24:00.273661,11461752
2026-03-06 21:24:00.333978,11461772
2026-03-06 21:24:00.375618,11461854
2026-03-06 21:24:00.435201,11461874
2026-03-06 21:24:00.477644,11461956
2026-03-06 21:24:00.537713,11461976
2026-03-06 21:24:00.579557,11462058
2026-03-06 21:24:00.63925,11462078
2026-03-06 21:24:00.681572,11462160
2026-03-06 21:24:00.741732,11462180
2026-03-06 21:24:00.78381,11462262
2026-03-06 21:24:00.843555,11462282
2026-03-06 21:24:00.885618,11462364
2026-03-06 21:24:00.945303,11462384
2026-03-06 21:24:00.987836,11462466
2026-03-06 21:24:01.047307,11462486
2026-03-06 21:24:01.089684,11462568
2026-03-06 21:24:01.149564,11462588
2026-03-06 21:24:01.191386,11462670
2026-03-06 21:24:01.251591,11462690
2026-03-06 21:24:01.293666,11462772
2026-03-06 21:24:01.353646,11462792
2026-03-06 21:24:01.395416,11462874
2026-03-06 21:24:01.455556,11462894
2026-03-06 21:24:01.497417,11462976
2026-03-06 21:24:01.55734,11462996
2026-03-06 21:24:01.599828,11463078
2026-03-06 21:24:01.659357,11463098
2026-03-06 21:24:01.701676,11463180
2026-03-06 21:24:01.761482,11463200
2026-03-06 21:24:01.803725,11463282
2026-03-06 21:24:01.863649,11463302
2026-03-06 21:24:01.905791,11463384
2026-03-06 21:24:01.965254,11463404
2026-03-06 21:24:02.007797,11463486
2026-03-06 21:24:02.06774,11463506
2026-03-06 21:24:02.109437,11463588
2026-03-06 21:24:02.169254,11463608
2026-03-06 21:24:02.211878,11463690
2026-03-06 21:24:02.271458,11463710
2026-03-06 21:24:02.313793,11463792
2026-03-06 21:24:02.373497,11463812
2026-03-06 21:24:02.41563,11463894
2026-03-06 21:24:02.47541,11463914
2026-03-06 21:24:02.517574,11463996
2026-03-06 21:24:02.577113,11464016
2026-03-06 21:24:02.619791,11464098
2026-03-06 21:24:02.67953,11464118
2026-03-06 21:24:02.721886,11464200
2026-03-06 21:24:02.781667,11464220
2026-03-06 21:24:02.823712,11464302
2026-03-06 21:24:02.883543,11464322
2026-03-06 21:24:02.925637,11464404
2026-03-06 21:24:02.985371,11464424
2026-03-06 21:24:03.027871,11464506
2026-03-06 21:24:03.087188,11464526
2026-03-06 21:24:03.129486,11464608
2026-03-06 21:24:03.189704,11464628
2026-03-06 21:24:03.231713,11464710
2026-03-06 21:24:03.291503,11464730
2026-03-06 21:24:03.333445,11464812
2026-03-06 21:24:03.393552,11464832
2026-03-06 21:24:03.435446,11464914
2026-03-06 21:24:03.495466,11464934
2026-03-06 21:24:03.537291,11465016
2026-03-06 21:24:03.597489,11465036
2026-03-06 21:24:03.639693,11465118
2026-03-06 21:24:03.699511,11465138
2026-03-06 21:24:03.741668,11465220
2026-03-06 21:24:03.801634,11465240
2026-03-06 21:24:03.843469,11465322
2026-03-06 21:24:03.903464,11465342
2026-03-06 21:24:03.945847,11465424
2026-03-06 21:24:04.005664,11465444
2026-03-06 21:24:04.047341,11465526
2026-03-06 21:24:04.107344,11465546
2026-03-06 21:24:04.149334,11465628
2026-03-06 21:24:04.209316,11465648
2026-03-06 21:24:04.251696,11465730
2026-03-06 21:24:04.311732,11465750
2026-03-06 21:24:04.353642,11465832
2026-03-06 21:24:04.413474,11465852
2026-03-06 21:24:04.455665,11465934
2026-03-06 21:24:04.515682,11465954
2026-03-06 21:24:04.557703,11466036
2026-03-06 21:24:04.617642,11466056
2026-03-06 21:24:04.659365,11466138
2026-03-06 21:24:04.719278,11466158
2026-03-06 21:24:04.761777,11466240
2026-03-06 21:24:04.821739,11466260
2026-03-06 21:24:04.863428,11466342
2026-03-06 21:24:04.9234,11466362
2026-03-06 21:24:04.965902,11466444
2026-03-06 21:24:05.025386,11466464
2026-03-06 21:24:05.067902,11466546
2026-03-06 21:24:05.127728,11466566
2026-03-06 21:24:05.169745,11466648
2026-03-06 21:24:05.229903,11466668
2026-03-06 21:24:05.271778,11466750
2026-03-06 21:24:05.331736,11466770
2026-03-06 21:24:05.373634,11466852
2026-03-06 21:24:05.433313,11466872
2026-03-06 21:24:05.475845,11466954
2026-03-06 21:24:05.535657,11466974
2026-03-06 21:24:05.577922,11467056
2026-03-06 21:24:05.637573,11467076
2026-03-06 21:24:05.679781,11467158
2026-03-06 21:24:05.739616,11467178
2026-03-06 21:24:05.781601,11467260
2026-03-06 21:24:05.84123,11467280
2026-03-06 21:24:05.883732,11467362
2026-03-06 21:24:05.943393,11467382
2026-03-06 21:24:05.985629,11467464
2026-03-06 21:24:06.045291,11467484
2026-03-06 21:24:06.087707,11467566
2026-03-06 21:24:06.147125,11467586
2026-03-06 21:24:06.189608,11467668
2026-03-06 21:24:06.249753,11467688
2026-03-06 21:24:06.291451,11467770
2026-03-06 21:24:06.351631,11467790
2026-03-06 21:24:06.393684,11467872
2026-03-06 21:24:06.453729,11467892
2026-03-06 21:24:06.495859,11467974
2026-03-06 21:24:06.555424,11467994
2026-03-06 21:24:06.597411,11468076
2026-03-06 21:24:06.657659,11468096
2026-03-06 21:24:06.699413,11468178
2026-03-06 21:24:06.759054,11468198
2026-03-06 21:24:06.801831,11468280
2026-03-06 21:24:06.861228,11468300
2026-03-06 21:24:06.903928,11468382
2026-03-06 21:24:06.9638,11468402
2026-03-06 21:24:07.005377,11468484
2026-03-06 21:24:07.065926,11468504
2026-03-06 21:24:07.107644,11468586
2026-03-06 21:24:07.167347,11468606
2026-03-06 21:24:07.209557,11468688
2026-03-06 21:24:07.269246,11468708
2026-03-06 21:24:07.311675,11468790
2026-03-06 21:24:07.371661,11468810
2026-03-06 21:24:07.413418,11468892
2026-03-06 21:24:07.473456,11468912
2026-03-06 21:24:07.515576,11468994
2026-03-06 21:24:07.575398,11469014
2026-03-06 21:24:07.617745,11469096
2026-03-06 21:24:07.677368,11469116
2026-03-06 21:24:07.719645,11469198
2026-03-06 21:24:07.779439,11469218
2026-03-06 21:24:07.821759,11469300
2026-03-06 21:24:07.881247,11469320
2026-03-06 21:24:07.923763,11469402
2026-03-06 21:24:07.983681,11469422
2026-03-06 21:24:08.025643,11469504
2026-03-06 21:24:08.085367,11469524
2026-03-06 21:24:08.127835,11469606
2026-03-06 21:24:08.187611,11469626
2026-03-06 21:24:08.229876,11469708
2026-03-06 21:24:08.289602,11469728
2026-03-06 21:24:08.331479,11469810
2026-03-06 21:24:08.39169,11469830
2026-03-06 21:24:08.433615,11469912
2026-03-06 21:24:08.493167,11469932
2026-03-06 21:24:08.535492,11470014
2026-03-06 21:24:08.595513,11470034
2026-03-06 21:24:08.637542,11470116
2026-03-06 21:24:08.697626,11470136
2026-03-06 21:24:08.739667,11470218
2026-03-06 21:24:08.799645,11470238
2026-03-06 21:24:08.841948,11470320
2026-03-06 21:24:08.90169,11470340
2026-03-06 21:24:08.943685,11470422
2026-03-06 21:24:09.003235,11470442
2026-03-06 21:24:09.045807,11470524
2026-03-06 21:24:09.105553,11470544
2026-03-06 21:24:09.147496,11470626
2026-03-06 21:24:09.20754,11470646
2026-03-06 21:24:09.249534,11470728
2026-03-06 21:24:09.309487,11470748
2026-03-06 21:24:09.351919,11470830
2026-03-06 21:24:09.411324,11470850
2026-03-06 21:24:09.453691,11470932
2026-03-06 21:24:09.513303,11470952
2026-03-06 21:24:09.555303,11471034
2026-03-06 21:24:09.615595,11471054
2026-03-06 21:24:09.657703,11471136
2026-03-06 21:24:09.717418,11471156
2026-03-06 21:24:09.759972,11471238
2026-03-06 21:24:09.819679,11471258
2026-03-06 21:24:09.862113,11471340
2026-03-06 21:24:09.921271,11471360
2026-03-06 21:24:09.963645,11471442
2026-03-06 21:24:10.023498,11471462
2026-03-06 21:24:10.065587,11471544
2026-03-06 21:24:10.125398,11471564
2026-03-06 21:24:10.167661,11471646
2026-03-06 21:24:10.227101,11471666
2026-03-06 21:24:10.269425,11471748
2026-03-06 21:24:10.329383,11471768
2026-03-06 21:24:10.371585,11471850
2026-03-06 21:24:10.431211,11471870
2026-03-06 21:24:10.473857,11471952
2026-03-06 21:24:10.533764,11471972
2026-03-06 21:24:10.575647,11472054
2026-03-06 21:24:10.635568,11472074
2026-03-06 21:24:10.677938,11472156
2026-03-06 21:24:10.737785,11472176
2026-03-06 21:24:10.779806,11472258
2026-03-06 21:24:10.839344,11472278
2026-03-06 21:24:10.881419,11472360
2026-03-06 21:24:10.941944,11472380
2026-03-06 21:24:10.983929,11472462
2026-03-06 21:24:11.043691,11472482
2026-03-06 21:24:11.085878,11472564
2026-03-06 21:24:11.145379,11472584
2026-03-06 21:24:11.187381,11472666
2026-03-06 21:24:11.247451,11472686
2026-03-06 21:24:11.289551,11472768
2026-03-06 21:24:11.349555,11472788
2026-03-06 21:24:11.39174,11472870
2026-03-06 21:24:11.451389,11472890
2026-03-06 21:24:11.493547,11472972
2026-03-06 21:24:11.553606,11472992
2026-03-06 21:24:11.595921,11473074
2026-03-06 21:24:11.655295,11473094
2026-03-06 21:24:11.69809,11473176
2026-03-06 21:24:11.757367,11473196
2026-03-06 21:24:11.799585,11473278
2026-03-06 21:24:11.859763,11473298
2026-03-06 21:24:11.901931,11473380
2026-03-06 21:24:11.961673,11473400
2026-03-06 21:24:12.003598,11473482
2026-03-06 21:24:12.06348,11473502
2026-03-06 21:24:12.105807,11473584
2026-03-06 21:24:12.165584,11473604
2026-03-06 21:24:12.207339,11473686
2026-03-06 21:24:12.267621,11473706
2026-03-06 21:24:12.309378,11473788
2026-03-06 21:24:12.369622,11473808
2026-03-06 21:24:12.411932,11473890
2026-03-06 21:24:12.471536,11473910
2026-03-06 21:24:12.513477,11473992
2026-03-06 21:24:12.573911,11474012
2026-03-06 21:24:12.615981,11474094
2026-03-06 21:24:12.67557,11474114
2026-03-06 21:24:12.718243,11474196
2026-03-06 21:24:12.777558,11474216
2026-03-06 21:24:12.819585,11474298
2026-03-06 21:24:12.879453,11474318
2026-03-06 21:24:12.921768,11474400
2026-03-06 21:24:12.98196,11474420
2026-03-06 21:24:13.023551,11474502
2026-03-06 21:24:13.083488,11474522
2026-03-06 21:24:13.125961,11474604
2026-03-06 21:24:13.185444,11474624
2026-03-06 21:24:13.227422,11474706
2026-03-06 21:24:13.287695,11474726
2026-03-06 21:24:13.329529,11474808
2026-03-06 21:24:13.38922,11474828
2026-03-06 21:24:13.43149,11474910
2026-03-06 21:24:13.49138,11474930
2026-03-06 21:24:13.533644,11475012
2026-03-06 21:24:13.593389,11475032
2026-03-06 21:24:13.635523,11475114
2026-03-06 21:24:13.695406,11475134
2026-03-06 21:24:13.737469,11475216
2026-03-06 21:24:13.79725,11475236
2026-03-06 21:24:13.839703,11475318
2026-03-06 21:24:13.899437,11475338
2026-03-06 21:24:13.941709,11475420
2026-03-06 21:24:14.001621,11475440
2026-03-06 21:24:14.043895,11475522
2026-03-06 21:24:14.103587,11475542
2026-03-06 21:24:14.145865,11475624
2026-03-06 21:24:14.205704,11475644
2026-03-06 21:24:14.247664,11475726
2026-03-06 21:24:14.307598,11475746
2026-03-06 21:24:14.349935,11475828
2026-03-06 21:24:14.40959,11475848
2026-03-06 21:24:14.451832,11475930
2026-03-06 21:24:14.511575,11475950
2026-03-06 21:24:14.553791,11476032
2026-03-06 21:24:14.613808,11476052
2026-03-06 21:24:14.655496,11476134
2026-03-06 21:24:14.715649,11476154
2026-03-06 21:24:14.757469,11476236
2026-03-06 21:24:14.81756,11476256
2026-03-06 21:24:14.859566,11476338
2026-03-06 21:24:14.919302,11476358
2026-03-06 21:24:14.96205,11476440
2026-03-06 21:24:15.021693,11476460
2026-03-06 21:24:15.063601,11476542
2026-03-06 21:24:15.12348,11476562
2026-03-06 21:24:15.165631,11476644
2026-03-06 21:24:15.225575,11476664
2026-03-06 21:24:15.267737,11476746
2026-03-06 21:24:15.327695,11476766
2026-03-06 21:24:15.369916,11476848
2026-03-06 21:24:15.429596,11476868
2026-03-06 21:24:15.471394,11476950
2026-03-06 21:24:15.531994,11476970
2026-03-06 21:24:15.573591,11477052
2026-03-06 21:24:15.633864,11477072
2026-03-06 21:24:15.675319,11477154
2026-03-06 21:24:15.736,11477174
2026-03-06 21:24:15.778154,11477256
2026-03-06 21:24:15.837493,11477276
2026-03-06 21:24:15.879515,11477358
2026-03-06 21:24:15.939282,11477378
2026-03-06 21:24:15.981777,11477460
2026-03-06 21:24:16.041587,11477480
2026-03-06 21:24:16.083581,11477562
2026-03-06 21:24:16.143812,11477582
2026-03-06 21:24:16.185668,11477664
2026-03-06 21:24:16.245867,11477684
2026-03-06 21:24:16.287513,11477766
2026-03-06 21:24:16.347814,11477786
2026-03-06 21:24:16.389844,11477868
2026-03-06 21:24:16.449599,11477888
2026-03-06 21:24:16.491511,11477970
2026-03-06 21:24:16.551666,11477990
2026-03-06 21:24:16.593729,11478072
2026-03-06 21:24:16.653681,11478092
2026-03-06 21:24:16.695631,11478174
2026-03-06 21:24:16.755631,11478194
2026-03-06 21:24:16.797748,11478276
2026-03-06 21:24:16.857714,11478296
2026-03-06 21:24:16.900318,11478378
2026-03-06 21:24:16.959435,11478398
2026-03-06 21:24:17.001947,11478480
2026-03-06 21:24:17.061633,11478500
2026-03-06 21:24:17.103817,11478582
2026-03-06 21:24:17.163757,11478602
2026-03-06 21:24:17.205847,11478684
2026-03-06 21:24:17.266049,11478704
2026-03-06 21:24:17.308078,11478786
2026-03-06 21:24:17.36753,11478806
2026-03-06 21:24:17.409696,11478888
2026-03-06 21:24:17.470108,11478908
2026-03-06 21:24:17.51145,11478990
2026-03-06 21:24:17.571619,11479010
2026-03-06 21:24:17.613674,11479092
2026-03-06 21:24:17.673477,11479112
2026-03-06 21:24:17.715916,11479194
2026-03-06 21:24:17.775824,11479214
2026-03-06 21:24:17.817961,11479296
2026-03-06 21:24:17.877631,11479316
2026-03-06 21:24:17.920034,11479398
2026-03-06 21:24:17.979751,11479418
2026-03-06 21:24:18.021698,11479500
2026-03-06 21:24:18.081751,11479520
2026-03-06 21:24:18.123322,11479602
2026-03-06 21:24:18.183528,11479622
2026-03-06 21:24:18.225839,11479704
2026-03-06 21:24:18.28579,11479724
2026-03-06 21:24:18.327531,11479806
2026-03-06 21:24:18.387296,11479826
2026-03-06 21:24:18.429734,11479908
2026-03-06 21:24:18.489743,11479928
2026-03-06 21:24:18.53201,11480010
2026-03-06 21:24:18.59165,11480030
2026-03-06 21:24:18.63384,11480112
2026-03-06 21:24:18.693519,11480132
2026-03-06 21:24:18.7358,11480214
2026-03-06 21:24:18.795895,11480234
2026-03-06 21:24:18.837843,11480316
2026-03-06 21:24:18.897461,11480336
2026-03-06 21:24:18.939639,11480418
2026-03-06 21:24:18.999438,11480438
2026-03-06 21:24:19.041854,11480520
2026-03-06 21:24:19.101441,11480540
2026-03-06 21:24:19.143936,11480622
2026-03-06 21:24:19.203778,11480642
2026-03-06 21:24:19.2458,11480724
2026-03-06 21:24:19.305826,11480744
2026-03-06 21:24:19.34767,11480826
2026-03-06 21:24:19.407561,11480846
2026-03-06 21:24:19.450089,11480928
2026-03-06 21:24:19.509618,11480948
2026-03-06 21:24:19.551593,11481030
2026-03-06 21:24:19.6119,11481050
2026-03-06 21:24:19.653719,11481132
2026-03-06 21:24:19.713527,11481152
2026-03-06 21:24:19.7555,11481234
2026-03-06 21:24:19.815448,11481254
2026-03-06 21:24:19.857811,11481336
2026-03-06 21:24:19.917657,11481356
2026-03-06 21:24:19.960045,11481438
2026-03-06 21:24:20.019564,11481458
2026-03-06 21:24:20.061921,11481540
2026-03-06 21:24:20.121776,11481560
2026-03-06 21:24:20.163967,11481642
2026-03-06 21:24:20.223556,11481662
2026-03-06 21:24:20.265948,11481744
2026-03-06 21:24:20.325318,11481764
2026-03-06 21:24:20.367471,11481846
2026-03-06 21:24:20.427977,11481866
2026-03-06 21:24:20.469517,11481948
2026-03-06 21:24:20.529306,11481968
2026-03-06 21:24:20.571415,11482050
2026-03-06 21:24:20.631482,11482070
2026-03-06 21:24:20.673443,11482152
2026-03-06 21:24:20.733707,11482172
2026-03-06 21:24:20.775802,11482254
2026-03-06 21:24:20.835602,11482274
2026-03-06 21:24:20.877815,11482356
2026-03-06 21:24:20.937831,11482376
2026-03-06 21:24:20.979761,11482458
2026-03-06 21:24:21.039609,11482478
2026-03-06 21:24:21.081743,11482560
2026-03-06 21:24:21.141536,11482580
2026-03-06 21:24:21.183503,11482662
2026-03-06 21:24:21.243689,11482682
2026-03-06 21:24:21.285719,11482764
2026-03-06 21:24:21.345429,11482784
2026-03-06 21:24:21.3879,11482866
2026-03-06 21:24:21.447771,11482886
2026-03-06 21:24:21.490032,11482968
2026-03-06 21:24:21.549521,11482988
2026-03-06 21:24:21.591909,11483070
2026-03-06 21:24:21.651907,11483090
2026-03-06 21:24:21.693523,11483172
2026-03-06 21:24:21.753529,11483192
2026-03-06 21:24:21.795975,11483274
2026-03-06 21:24:21.855367,11483294
2026-03-06 21:24:21.897475,11483376
2026-03-06 21:24:21.95753,11483396
2026-03-06 21:24:21.999927,11483478
2026-03-06 21:24:22.059667,11483498
2026-03-06 21:24:22.10189,11483580
2026-03-06 21:24:22.161532,11483600
2026-03-06 21:24:22.20365,11483682
2026-03-06 21:24:22.263377,11483702
2026-03-06 21:24:22.305642,11483784
2026-03-06 21:24:22.365741,11483804
2026-03-06 21:24:22.407879,11483886
2026-03-06 21:24:22.467597,11483906
2026-03-06 21:24:22.509669,11483988
2026-03-06 21:24:22.570027,11484008
2026-03-06 21:24:22.611853,11484090
2026-03-06 21:24:22.671666,11484110
2026-03-06 21:24:22.713415,11484192
2026-03-06 21:24:22.773873,11484212
2026-03-06 21:24:22.815891,11484294
2026-03-06 21:24:22.875497,11484314
2026-03-06 21:24:22.917936,11484396
2026-03-06 21:24:22.977567,11484416
2026-03-06 21:24:23.020232,11484498
2026-03-06 21:24:23.079784,11484518
2026-03-06 21:24:23.121807,11484600
2026-03-06 21:24:23.181428,11484620
2026-03-06 21:24:23.223548,11484702
2026-03-06 21:24:23.283618,11484722
2026-03-06 21:24:23.325413,11484804
2026-03-06 21:24:23.385739,11484824
2026-03-06 21:24:23.427431,11484906
2026-03-06 21:24:23.487342,11484926
2026-03-06 21:24:23.529829,11485008
2026-03-06 21:24:23.589444,11485028
2026-03-06 21:24:23.631803,11485110
2026-03-06 21:24:23.691612,11485130
2026-03-06 21:24:23.733747,11485212
2026-03-06 21:24:23.793371,11485232
2026-03-06 21:24:23.835435,11485314
2026-03-06 21:24:23.895409,11485334
2026-03-06 21:24:23.937733,11485416
2026-03-06 21:24:23.997594,11485436
2026-03-06 21:24:24.03991,11485518
2026-03-06 21:24:24.099533,11485538
2026-03-06 21:24:24.141343,11485620
2026-03-06 21:24:24.201589,11485640
2026-03-06 21:24:24.243754,11485722
2026-03-06 21:24:24.30334,11485742
2026-03-06 21:24:24.34592,11485824
2026-03-06 21:24:24.405323,11485844
2026-03-06 21:24:24.447264,11485926
2026-03-06 21:24:24.507414,11485946
2026-03-06 21:24:24.5498,11486028
2026-03-06 21:24:24.60961,11486048
2026-03-06 21:24:24.652068,11486130
2026-03-06 21:24:24.711727,11486150
