time,PT_Cal.GSE_Low.raw_adc
2026-03-06 21:22:45.187754,451485563
2026-03-06 21:22:45.18776,450694680
2026-03-06 21:22:45.187844,451281269
2026-03-06 21:22:45.187926,450923921
2026-03-06 21:22:45.296596,451354760
2026-03-06 21:22:45.296673,450767498
2026-03-06 21:22:45.296718,450860544
2026-03-06 21:22:45.296755,451354760
2026-03-06 21:22:45.296774,451360155
2026-03-06 21:22:45.296832,451457919
2026-03-06 21:22:45.405358,447649819
2026-03-06 21:22:45.405451,450772893
2026-03-06 21:22:45.405471,450803233
2026-03-06 21:22:45.405496,450677825
2026-03-06 21:22:45.405551,451381730
2026-03-06 21:22:45.40566,450756036
2026-03-06 21:22:45.405783,447649819
2026-03-06 21:22:45.514763,450725021
2026-03-06 21:22:45.514895,450845710
2026-03-06 21:22:45.514941,450749294
2026-03-06 21:22:45.514995,450901671
2026-03-06 21:22:45.515057,451401957
2026-03-06 21:22:45.515126,451425555
2026-03-06 21:22:45.515209,451535457
2026-03-06 21:22:45.515244,450725021
2026-03-06 21:22:45.623604,450813347
2026-03-06 21:22:45.623704,451343298
2026-03-06 21:22:45.623734,450838967
2026-03-06 21:22:45.623782,450916505
2026-03-06 21:22:45.623852,451184853
2026-03-06 21:22:45.62391,450813347
2026-03-06 21:22:45.623942,450743226
2026-03-06 21:22:45.624066,451267109
2026-03-06 21:22:45.732811,450803233
2026-03-06 21:22:45.732905,451207101
2026-03-06 21:22:45.732959,451393867
2026-03-06 21:22:45.733028,450735809
2026-03-06 21:22:45.733109,451344646
2026-03-06 21:22:45.733192,451346670
2026-03-06 21:22:45.733275,451360155
2026-03-06 21:22:45.733449,450803233
2026-03-06 21:22:45.841196,450919201
2026-03-06 21:22:45.841294,450582757
2026-03-06 21:22:45.841347,450863240
2026-03-06 21:22:45.841394,451270480
2026-03-06 21:22:45.841453,451248230
2026-03-06 21:22:45.841532,450919201
2026-03-06 21:22:45.950182,451319026
2026-03-06 21:22:45.950319,451386450
2026-03-06 21:22:45.950458,451302169
2026-03-06 21:22:45.950569,451319026
2026-03-06 21:22:45.950612,450811323
2026-03-06 21:22:45.950767,451038543
2026-03-06 21:22:46.059336,452067430
2026-03-06 21:22:46.059444,450738506
2026-03-06 21:22:46.059807,450921899
2026-03-06 21:22:46.059837,452067430
2026-03-06 21:22:46.05996,450811998
2026-03-06 21:22:46.060328,450845035
2026-03-06 21:22:46.168562,451361503
2026-03-06 21:22:46.168758,451211821
2026-03-06 21:22:46.16886,450806605
2026-03-06 21:22:46.168938,451361503
2026-03-06 21:22:46.168988,451373638
2026-03-06 21:22:46.169143,451403980
2026-03-06 21:22:46.169169,450640068
2026-03-06 21:22:46.16953,450725696
2026-03-06 21:22:46.16964,450766824
2026-03-06 21:22:46.277212,450685915
2026-03-06 21:22:46.277298,450575340
2026-03-06 21:22:46.277324,450834922
2026-03-06 21:22:46.277417,450864589
2026-03-06 21:22:46.27754,450583431
2026-03-06 21:22:46.277601,450685915
2026-03-06 21:22:46.277703,450805255
2026-03-06 21:22:46.385988,452010794
2026-03-06 21:22:46.386199,451118777
2026-03-06 21:22:46.3863,452010794
2026-03-06 21:22:46.386317,450912459
2026-03-06 21:22:46.386458,450731089
2026-03-06 21:22:46.495842,450045389
2026-03-06 21:22:46.49598,450598264
2026-03-06 21:22:46.496133,450281372
2026-03-06 21:22:46.496293,450045389
2026-03-06 21:22:46.496318,450147199
2026-03-06 21:22:46.496481,450110790
2026-03-06 21:22:46.496723,450780983
2026-03-06 21:22:46.604586,450865262
2026-03-06 21:22:46.60477,450810650
2026-03-06 21:22:46.604846,450807278
2026-03-06 21:22:46.604964,450839642
2026-03-06 21:22:46.605042,450865262
2026-03-06 21:22:46.605269,450836270
2026-03-06 21:22:46.60535,450184956
2026-03-06 21:22:46.605562,450685242
2026-03-06 21:22:46.713428,450851779
2026-03-06 21:22:46.71351,450874702
2026-03-06 21:22:46.713564,450586802
2026-03-06 21:22:46.713633,450737157
2026-03-06 21:22:46.713703,451307564
2026-03-06 21:22:46.71378,450951565
2026-03-06 21:22:46.713817,450851779
2026-03-06 21:22:46.713871,451569169
2026-03-06 21:22:46.822925,450563879
2026-03-06 21:22:46.823018,450689960
2026-03-06 21:22:46.823141,450660295
2026-03-06 21:22:46.823416,450563879
2026-03-06 21:22:46.931903,450640741
2026-03-06 21:22:46.932001,450735809
2026-03-06 21:22:46.932057,450751991
2026-03-06 21:22:46.932108,450882793
2026-03-06 21:22:46.932177,450843687
2026-03-06 21:22:46.932268,451581979
2026-03-06 21:22:46.932331,450640741
2026-03-06 21:22:46.932337,451468033
2026-03-06 21:22:47.040075,450695355
2026-03-06 21:22:47.040153,450777611
2026-03-06 21:22:47.040207,450778286
2026-03-06 21:22:47.040281,451318351
2026-03-06 21:22:47.040296,450695355
2026-03-06 21:22:47.040416,451301496
2026-03-06 21:22:47.149109,451290034
2026-03-06 21:22:47.14937,451314306
2026-03-06 21:22:47.149473,451182154
2026-03-06 21:22:47.149766,451290034
2026-03-06 21:22:47.258568,450845710
2026-03-06 21:22:47.25866,450768173
2026-03-06 21:22:47.258697,450741203
2026-03-06 21:22:47.258743,450774915
2026-03-06 21:22:47.258813,451115405
2026-03-06 21:22:47.258958,450845710
2026-03-06 21:22:47.36723,450629279
2026-03-06 21:22:47.367331,450677150
2026-03-06 21:22:47.367416,450725696
2026-03-06 21:22:47.367515,450714234
2026-03-06 21:22:47.367603,450629279
2026-03-06 21:22:47.476509,450620514
2026-03-06 21:22:47.47657,450693332
2026-03-06 21:22:47.476608,450743899
2026-03-06 21:22:47.476613,450620514
2026-03-06 21:22:47.476674,451322396
2026-03-06 21:22:47.585331,450681195
2026-03-06 21:22:47.585408,450893581
2026-03-06 21:22:47.585459,451314306
2026-03-06 21:22:47.585503,450681195
2026-03-06 21:22:47.585538,450817392
2026-03-06 21:22:47.585625,450811998
2026-03-06 21:22:47.694577,451338578
2026-03-06 21:22:47.694681,451408025
2026-03-06 21:22:47.694727,451453199
2026-03-06 21:22:47.694763,450706817
2026-03-06 21:22:47.695204,451338578
2026-03-06 21:22:47.803564,451200360
2026-03-06 21:22:47.803646,451555009
2026-03-06 21:22:47.803695,450850430
2026-03-06 21:22:47.803755,450966398
2026-03-06 21:22:47.8038,451200360
2026-03-06 21:22:47.912385,450870657
2026-03-06 21:22:47.912483,450686590
2026-03-06 21:22:47.912503,450617818
2026-03-06 21:22:47.912566,450713559
2026-03-06 21:22:47.91276,450870657
2026-03-06 21:22:48.021639,451544222
2026-03-06 21:22:48.021722,450714234
2026-03-06 21:22:48.021783,451346670
2026-03-06 21:22:48.021932,450650181
2026-03-06 21:22:48.02205,450861892
2026-03-06 21:22:48.022134,451544222
2026-03-06 21:22:48.13017,450647483
2026-03-06 21:22:48.130234,450863240
2026-03-06 21:22:48.130298,450741203
2026-03-06 21:22:48.130372,450747946
2026-03-06 21:22:48.130625,450647483
2026-03-06 21:22:48.239668,450750642
2026-03-06 21:22:48.239753,450654900
2026-03-06 21:22:48.239773,450684567
2026-03-06 21:22:48.239924,450607704
2026-03-06 21:22:48.239954,450750642
2026-03-06 21:22:48.348649,450718279
2026-03-06 21:22:48.348741,450790423
2026-03-06 21:22:48.348804,450659620
2026-03-06 21:22:48.348852,450634673
2026-03-06 21:22:48.3489,450923248
2026-03-06 21:22:48.348997,450718279
2026-03-06 21:22:48.457382,450793793
2026-03-06 21:22:48.457459,450766150
2026-03-06 21:22:48.45751,450850430
2026-03-06 21:22:48.457538,450793793
2026-03-06 21:22:48.457574,450751316
2026-03-06 21:22:48.566545,450843687
2026-03-06 21:22:48.566739,450807953
2026-03-06 21:22:48.566925,450735134
2026-03-06 21:22:48.567014,450843687
2026-03-06 21:22:48.567056,450935383
2026-03-06 21:22:48.567186,450716930
2026-03-06 21:22:48.567391,450747271
2026-03-06 21:22:48.675703,451521297
2026-03-06 21:22:48.67587,451521297
2026-03-06 21:22:48.675888,450926618
2026-03-06 21:22:48.784454,451319026
2026-03-06 21:22:48.784544,451290034
2026-03-06 21:22:48.784616,451319699
2026-03-06 21:22:48.784648,451319026
2026-03-06 21:22:48.7847,450606356
2026-03-06 21:22:48.784786,451377010
2026-03-06 21:22:48.893711,450547697
2026-03-06 21:22:48.893784,451432297
2026-03-06 21:22:48.89384,451274525
2026-03-06 21:22:48.893882,450756036
2026-03-06 21:22:48.893912,450547697
2026-03-06 21:22:49.002381,450725021
2026-03-06 21:22:49.002459,450435099
2026-03-06 21:22:49.002534,450677150
2026-03-06 21:22:49.002597,450725021
2026-03-06 21:22:49.002614,450648158
2026-03-06 21:22:49.002696,450827505
2026-03-06 21:22:49.1115,450646135
2026-03-06 21:22:49.111583,451358806
2026-03-06 21:22:49.111648,450846384
2026-03-06 21:22:49.111731,450729741
2026-03-06 21:22:49.112009,450646135
2026-03-06 21:22:49.221108,450611749
2026-03-06 21:22:49.22125,450934710
2026-03-06 21:22:49.221304,451347343
2026-03-06 21:22:49.221354,451298799
2026-03-06 21:22:49.221418,450807278
2026-03-06 21:22:49.221427,450611749
2026-03-06 21:22:49.32984,451567145
2026-03-06 21:22:49.329942,450731764
2026-03-06 21:22:49.329994,450771544
2026-03-06 21:22:49.330199,451567145
2026-03-06 21:22:49.438575,450809301
2026-03-06 21:22:49.438664,451012247
2026-03-06 21:22:49.438718,450758059
2026-03-06 21:22:49.43877,450091237
2026-03-06 21:22:49.438833,450755362
2026-03-06 21:22:49.438904,450809301
2026-03-06 21:22:49.547514,450723672
2026-03-06 21:22:49.547596,450692658
2026-03-06 21:22:49.547667,450597591
2026-03-06 21:22:49.547733,450723672
2026-03-06 21:22:49.547747,450578712
2026-03-06 21:22:49.656489,450841665
2026-03-06 21:22:49.656585,451453199
2026-03-06 21:22:49.656605,450710862
2026-03-06 21:22:49.656671,450841665
2026-03-06 21:22:49.765274,451426229
2026-03-06 21:22:49.765435,451426229
2026-03-06 21:22:49.765509,451387123
2026-03-06 21:22:49.874667,451251602
2026-03-06 21:22:49.874802,450737157
2026-03-06 21:22:49.874896,451251602
2026-03-06 21:22:49.874962,451402632
2026-03-06 21:22:49.875194,451912356
2026-03-06 21:22:49.983574,451343973
2026-03-06 21:22:49.983613,451343973
2026-03-06 21:22:49.983705,451296101
2026-03-06 21:22:49.983889,451277897
2026-03-06 21:22:49.984066,450718954
2026-03-06 21:22:49.984329,450841665
2026-03-06 21:22:49.984668,450671082
2026-03-06 21:22:50.092235,450878747
2026-03-06 21:22:50.092327,451310261
2026-03-06 21:22:50.092396,450679173
2026-03-06 21:22:50.092683,450878747
2026-03-06 21:22:50.092823,450797165
2026-03-06 21:22:50.093112,450819415
2026-03-06 21:22:50.201111,451374313
2026-03-06 21:22:50.201193,451399934
2026-03-06 21:22:50.201262,451374313
2026-03-06 21:22:50.201272,451146421
2026-03-06 21:22:50.310363,450824135
2026-03-06 21:22:50.310441,451501070
2026-03-06 21:22:50.310498,451252275
2026-03-06 21:22:50.310502,450824135
2026-03-06 21:22:50.310574,450596242
2026-03-06 21:22:50.41967,450720302
2026-03-06 21:22:50.419739,450887513
2026-03-06 21:22:50.419816,451300821
2026-03-06 21:22:50.41989,450603658
2026-03-06 21:22:50.420075,450720302
2026-03-06 21:22:50.529457,450513985
2026-03-06 21:22:50.529607,450946846
2026-03-06 21:22:50.529833,450231478
2026-03-06 21:22:50.53013,450834922
2026-03-06 21:22:50.530184,450513985
2026-03-06 21:22:50.530554,450706817
2026-03-06 21:22:50.530702,450654226
2026-03-06 21:22:50.637493,450753339
2026-03-06 21:22:50.637565,450820089
2026-03-06 21:22:50.637633,450826832
2026-03-06 21:22:50.637786,450695355
2026-03-06 21:22:50.637993,450753339
2026-03-06 21:22:50.747014,450614446
2026-03-06 21:22:50.747108,450538257
2026-03-06 21:22:50.747356,450614446
2026-03-06 21:22:50.855438,450696703
2026-03-06 21:22:50.855548,450576014
2026-03-06 21:22:50.855676,450797840
2026-03-06 21:22:50.856293,450696703
2026-03-06 21:22:50.964763,450753339
2026-03-06 21:22:50.964864,451352063
2026-03-06 21:22:50.964907,450885491
2026-03-06 21:22:50.964949,451386450
2026-03-06 21:22:50.965015,450720302
2026-03-06 21:22:50.965038,450753339
2026-03-06 21:22:50.965086,450706142
2026-03-06 21:22:50.965162,450885491
2026-03-06 21:22:51.073347,450665688
2026-03-06 21:22:51.073426,450760081
2026-03-06 21:22:51.073478,450764128
2026-03-06 21:22:51.073539,450836945
2026-03-06 21:22:51.073585,450665688
2026-03-06 21:22:51.073604,450694007
2026-03-06 21:22:51.182541,451267109
2026-03-06 21:22:51.182634,450656248
2026-03-06 21:22:51.182687,450750642
2026-03-06 21:22:51.182769,451728962
2026-03-06 21:22:51.18291,451267109
2026-03-06 21:22:51.291776,451203731
2026-03-06 21:22:51.291961,451303518
2026-03-06 21:22:51.292119,451203731
2026-03-06 21:22:51.292223,450718954
2026-03-06 21:22:51.292417,451400609
2026-03-06 21:22:51.292596,450819415
2026-03-06 21:22:51.292871,450813347
2026-03-06 21:22:51.293157,451432972
2026-03-06 21:22:51.40075,450725696
2026-03-06 21:22:51.400829,450785028
2026-03-06 21:22:51.400877,450971792
2026-03-06 21:22:51.400933,451358131
2026-03-06 21:22:51.400994,451456571
2026-03-06 21:22:51.401067,451261040
2026-03-06 21:22:51.401118,450725696
2026-03-06 21:22:51.50987,451483540
2026-03-06 21:22:51.509995,451230026
2026-03-06 21:22:51.510324,451160579
2026-03-06 21:22:51.510504,451483540
2026-03-06 21:22:51.51061,451361503
2026-03-06 21:22:51.510817,450813347
2026-03-06 21:22:51.51128,451208450
2026-03-06 21:22:51.618557,451321723
2026-03-06 21:22:51.618618,451321723
2026-03-06 21:22:51.618632,450430379
2026-03-06 21:22:51.618933,451366896
2026-03-06 21:22:51.619143,451395889
2026-03-06 21:22:51.727603,451235420
2026-03-06 21:22:51.727693,450661643
2026-03-06 21:22:51.727737,450680522
2026-03-06 21:22:51.728137,451235420
2026-03-06 21:22:51.836509,451362177
2026-03-06 21:22:51.836578,451201034
2026-03-06 21:22:51.836636,451362177
2026-03-06 21:22:51.836871,450464091
2026-03-06 21:22:51.836943,451443086
2026-03-06 21:22:51.837036,451131587
2026-03-06 21:22:51.837191,451225980
2026-03-06 21:22:51.837488,450800536
2026-03-06 21:22:51.946014,451292056
2026-03-06 21:22:51.946102,451323071
2026-03-06 21:22:51.946145,450814695
2026-03-06 21:22:51.946217,451910333
2026-03-06 21:22:51.946291,451262390
2026-03-06 21:22:51.946377,451019664
2026-03-06 21:22:51.946381,451292056
2026-03-06 21:22:51.946449,451312957
2026-03-06 21:22:51.946525,451247557
2026-03-06 21:22:51.946601,451414767
2026-03-06 21:22:52.054841,451259018
2026-03-06 21:22:52.054938,450657598
2026-03-06 21:22:52.05497,450683893
2026-03-06 21:22:52.055037,450786376
2026-03-06 21:22:52.055106,451031126
2026-03-06 21:22:52.055189,451379033
2026-03-06 21:22:52.055219,451259018
2026-03-06 21:22:52.055263,450687938
2026-03-06 21:22:52.163623,450859195
2026-03-06 21:22:52.163684,450834922
2026-03-06 21:22:52.163767,450751316
2026-03-06 21:22:52.163903,450859195
2026-03-06 21:22:52.164023,450528818
2026-03-06 21:22:52.164082,451333184
2026-03-06 21:22:52.164431,450858520
2026-03-06 21:22:52.272718,450613772
2026-03-06 21:22:52.272826,450860544
2026-03-06 21:22:52.272937,450613772
2026-03-06 21:22:52.272977,450633999
2026-03-06 21:22:52.273153,451296101
2026-03-06 21:22:52.273325,450751316
2026-03-06 21:22:52.273536,450771544
2026-03-06 21:22:52.273798,450710189
2026-03-06 21:22:52.381066,450666363
2026-03-06 21:22:52.381147,450666363
2026-03-06 21:22:52.381265,450671757
2026-03-06 21:22:52.381495,450683218
2026-03-06 21:22:52.381763,450628605
2026-03-06 21:22:52.382153,450796490
2026-03-06 21:22:52.38231,451269806
2026-03-06 21:22:52.3825,451236095
2026-03-06 21:22:52.49087,450660968
2026-03-06 21:22:52.490926,450669733
2026-03-06 21:22:52.490996,450749968
2026-03-06 21:22:52.491072,450727719
2026-03-06 21:22:52.491191,450660968
2026-03-06 21:22:52.49123,451826053
2026-03-06 21:22:52.49138,450615794
2026-03-06 21:22:52.491532,450663665
2026-03-06 21:22:52.491695,450640741
2026-03-06 21:22:52.491848,450816043
2026-03-06 21:22:52.599509,450746597
2026-03-06 21:22:52.599578,451308912
2026-03-06 21:22:52.599608,451352738
2026-03-06 21:22:52.599673,450568597
2026-03-06 21:22:52.599766,451336556
2026-03-06 21:22:52.599767,450746597
2026-03-06 21:22:52.70837,450767498
2026-03-06 21:22:52.708563,450767498
2026-03-06 21:22:52.708577,451359480
2026-03-06 21:22:52.708849,450814020
2026-03-06 21:22:52.709059,450803233
2026-03-06 21:22:52.817448,450760756
2026-03-06 21:22:52.817535,450830877
2026-03-06 21:22:52.817779,450760756
2026-03-06 21:22:52.817785,450861217
2026-03-06 21:22:52.818023,450600961
2026-03-06 21:22:52.926795,450704794
2026-03-06 21:22:52.926887,450731089
2026-03-06 21:22:52.92692,450713559
2026-03-06 21:22:52.927005,450708165
2026-03-06 21:22:52.927224,450703445
2026-03-06 21:22:52.927361,450822112
2026-03-06 21:22:52.927636,450704794
2026-03-06 21:22:53.035449,450809301
2026-03-06 21:22:53.035555,450712211
2026-03-06 21:22:53.035604,450736484
2026-03-06 21:22:53.035657,450736484
2026-03-06 21:22:53.035729,450816718
2026-03-06 21:22:53.035858,450807953
2026-03-06 21:22:53.035898,450809301
2026-03-06 21:22:53.144846,451342624
2026-03-06 21:22:53.144928,451489608
2026-03-06 21:22:53.145052,450786376
2026-03-06 21:22:53.145219,450816718
2026-03-06 21:22:53.145327,451342624
2026-03-06 21:22:53.145408,451311609
2026-03-06 21:22:53.145593,450611074
2026-03-06 21:22:53.145764,450880096
2026-03-06 21:22:53.145922,450864589
2026-03-06 21:22:53.253685,450781658
2026-03-06 21:22:53.253759,450729741
2026-03-06 21:22:53.253816,451300147
2026-03-06 21:22:53.253896,451031126
2026-03-06 21:22:53.253976,450772218
2026-03-06 21:22:53.254049,450706817
2026-03-06 21:22:53.254126,450781658
2026-03-06 21:22:53.25413,450815370
2026-03-06 21:22:53.362275,450724347
2026-03-06 21:22:53.362367,450687264
2026-03-06 21:22:53.362404,450667711
2026-03-06 21:22:53.362485,450793793
2026-03-06 21:22:53.362568,450565227
2026-03-06 21:22:53.362593,450724347
2026-03-06 21:22:53.362646,449979987
2026-03-06 21:22:53.362734,450802558
2026-03-06 21:22:53.362811,450621188
2026-03-06 21:22:53.472925,450741877
2026-03-06 21:22:53.473064,450660295
2026-03-06 21:22:53.473266,450778960
2026-03-06 21:22:53.47327,450741877
2026-03-06 21:22:53.473363,451439714
2026-03-06 21:22:53.473538,450594893
2026-03-06 21:22:53.473689,450789074
2026-03-06 21:22:53.473838,450865937
2026-03-06 21:22:53.473989,451357457
2026-03-06 21:22:53.580547,450755362
2026-03-06 21:22:53.580637,450787051
2026-03-06 21:22:53.580662,450811323
2026-03-06 21:22:53.580745,451463987
2026-03-06 21:22:53.580818,450740529
2026-03-06 21:22:53.580888,450625908
2026-03-06 21:22:53.580965,450729067
2026-03-06 21:22:53.581161,450755362
2026-03-06 21:22:53.68982,450759408
2026-03-06 21:22:53.689884,450617818
2026-03-06 21:22:53.689914,450633325
2026-03-06 21:22:53.689984,451460616
2026-03-06 21:22:53.689985,450759408
2026-03-06 21:22:53.690054,450590847
2026-03-06 21:22:53.690129,450785028
2026-03-06 21:22:53.690201,450720976
2026-03-06 21:22:53.690472,450720976
2026-03-06 21:22:53.798707,450938081
2026-03-06 21:22:53.798797,450938081
2026-03-06 21:22:53.798903,450702097
2026-03-06 21:22:53.798963,450442516
2026-03-06 21:22:53.799001,451351389
2026-03-06 21:22:53.799025,450787725
2026-03-06 21:22:53.907487,450548370
2026-03-06 21:22:53.907562,451215867
2026-03-06 21:22:53.907632,450872006
2026-03-06 21:22:53.907724,451063489
2026-03-06 21:22:53.907845,451019664
2026-03-06 21:22:53.908135,450548370
2026-03-06 21:22:54.016925,450678498
2026-03-06 21:22:54.017075,450678498
2026-03-06 21:22:54.125532,451310934
2026-03-06 21:22:54.1256,450702772
2026-03-06 21:22:54.12565,448108975
2026-03-06 21:22:54.12576,451206428
2026-03-06 21:22:54.125963,451310934
2026-03-06 21:22:54.126014,450598264
2026-03-06 21:22:54.126089,450759408
2026-03-06 21:22:54.126193,450855149
2026-03-06 21:22:54.126493,450766150
2026-03-06 21:22:54.23473,451456571
2026-03-06 21:22:54.234793,450815370
2026-03-06 21:22:54.23494,450796490
2026-03-06 21:22:54.235087,451298124
2026-03-06 21:22:54.235135,451456571
2026-03-06 21:22:54.235262,450628605
2026-03-06 21:22:54.235416,450650181
2026-03-06 21:22:54.235582,450741877
2026-03-06 21:22:54.235894,450715582
2026-03-06 21:22:54.343345,451177436
2026-03-06 21:22:54.343422,450842339
2026-03-06 21:22:54.343464,450603658
2026-03-06 21:22:54.34354,451113383
2026-03-06 21:22:54.343938,451177436
2026-03-06 21:22:54.453034,450760756
2026-03-06 21:22:54.453168,450661643
2026-03-06 21:22:54.453333,450857172
2026-03-06 21:22:54.453486,450583431
2026-03-06 21:22:54.453509,450760756
2026-03-06 21:22:54.453661,451314306
2026-03-06 21:22:54.453822,451283291
2026-03-06 21:22:54.45407,451321048
2026-03-06 21:22:54.561293,450815370
2026-03-06 21:22:54.561359,450706142
2026-03-06 21:22:54.561426,450727719
2026-03-06 21:22:54.561501,450672430
2026-03-06 21:22:54.561582,450691309
2026-03-06 21:22:54.561647,450815370
2026-03-06 21:22:54.561664,450688612
2026-03-06 21:22:54.670966,450807953
2026-03-06 21:22:54.671089,450772218
2026-03-06 21:22:54.671165,450730416
2026-03-06 21:22:54.67129,451228678
2026-03-06 21:22:54.671411,450740529
2026-03-06 21:22:54.671535,450676477
2026-03-06 21:22:54.671581,450807953
2026-03-06 21:22:54.67166,451320374
2026-03-06 21:22:54.78002,450716256
2026-03-06 21:22:54.780128,450716256
2026-03-06 21:22:54.780148,450799188
2026-03-06 21:22:54.780212,451801107
2026-03-06 21:22:54.780261,450742551
2026-03-06 21:22:54.78031,450735809
2026-03-06 21:22:54.780352,450747946
2026-03-06 21:22:54.888638,450710862
2026-03-06 21:22:54.888713,451393192
2026-03-06 21:22:54.888728,450851779
2026-03-06 21:22:54.888776,450582757
2026-03-06 21:22:54.888846,450704120
2026-03-06 21:22:54.888921,450756036
2026-03-06 21:22:54.888992,450603658
2026-03-06 21:22:54.88901,450710862
2026-03-06 21:22:54.99756,450844362
2026-03-06 21:22:54.997561,450844362
2026-03-06 21:22:54.997615,450809301
2026-03-06 21:22:54.997662,450063593
2026-03-06 21:22:54.997742,450809975
2026-03-06 21:22:54.997953,450649506
2026-03-06 21:22:54.998032,450842339
2026-03-06 21:22:54.998162,450704794
2026-03-06 21:22:54.998413,450851779
2026-03-06 21:22:55.106286,450613098
2026-03-06 21:22:55.106366,450769521
2026-03-06 21:22:55.106429,451333859
2026-03-06 21:22:55.106512,450886164
2026-03-06 21:22:55.106596,450754014
2026-03-06 21:22:55.106708,450613098
2026-03-06 21:22:55.215659,450611749
2026-03-06 21:22:55.215684,450611749
2026-03-06 21:22:55.215749,450730416
2026-03-06 21:22:55.215803,450727719
2026-03-06 21:22:55.215984,450645461
2026-03-06 21:22:55.216183,450837619
2026-03-06 21:22:55.216278,450794468
2026-03-06 21:22:55.2165,450733112
2026-03-06 21:22:55.216624,450648158
2026-03-06 21:22:55.324717,450811998
2026-03-06 21:22:55.324829,450681870
2026-03-06 21:22:55.324908,451339253
2026-03-06 21:22:55.325073,450731089
2026-03-06 21:22:55.325191,450707491
2026-03-06 21:22:55.325255,450811998
2026-03-06 21:22:55.325289,450774241
2026-03-06 21:22:55.325653,450800536
2026-03-06 21:22:55.325893,450681870
2026-03-06 21:22:55.433694,450698052
2026-03-06 21:22:55.433778,450822785
2026-03-06 21:22:55.433813,451338578
2026-03-06 21:22:55.433883,450766824
2026-03-06 21:22:55.43395,450775589
2026-03-06 21:22:55.434029,450582082
2026-03-06 21:22:55.434051,450698052
2026-03-06 21:22:55.542932,450700074
2026-03-06 21:22:55.543033,450544325
2026-03-06 21:22:55.543168,451205079
2026-03-06 21:22:55.543313,450807278
2026-03-06 21:22:55.54344,450848407
2026-03-06 21:22:55.543441,450700074
2026-03-06 21:22:55.543581,450665688
2026-03-06 21:22:55.543714,450766824
2026-03-06 21:22:55.651393,450253728
2026-03-06 21:22:55.651705,450253728
2026-03-06 21:22:55.651888,450770869
2026-03-06 21:22:55.652042,450896278
2026-03-06 21:22:55.652316,450252380
2026-03-06 21:22:55.65244,450042691
2026-03-06 21:22:55.652572,450716930
2026-03-06 21:22:55.652713,450666363
2026-03-06 21:22:55.76039,450244963
2026-03-06 21:22:55.7605,450760756
2026-03-06 21:22:55.760524,450623886
2026-03-06 21:22:55.760611,450825483
2026-03-06 21:22:55.760691,450714234
2026-03-06 21:22:55.760776,450762779
2026-03-06 21:22:55.760875,451298124
2026-03-06 21:22:55.760884,450244963
2026-03-06 21:22:55.869597,450766824
2026-03-06 21:22:55.869689,450598939
2026-03-06 21:22:55.869731,450738506
2026-03-06 21:22:55.869804,450722324
2026-03-06 21:22:55.869899,450702772
2026-03-06 21:22:55.869958,450766824
2026-03-06 21:22:55.869983,450698725
2026-03-06 21:22:55.978173,451334533
2026-03-06 21:22:55.978266,450097305
2026-03-06 21:22:55.978344,450726369
2026-03-06 21:22:55.978428,450830202
2026-03-06 21:22:55.978694,451334533
2026-03-06 21:22:55.978734,450802558
2026-03-06 21:22:56.087391,450642764
2026-03-06 21:22:56.087473,451158557
2026-03-06 21:22:56.087558,450679173
2026-03-06 21:22:56.087631,450114162
2026-03-06 21:22:56.087718,450684567
2026-03-06 21:22:56.088083,450642764
2026-03-06 21:22:56.196392,449874132
2026-03-06 21:22:56.196556,450725021
2026-03-06 21:22:56.196641,450642764
2026-03-06 21:22:56.196907,449874132
2026-03-06 21:22:56.305711,450845710
2026-03-06 21:22:56.305827,450815370
2026-03-06 21:22:56.30622,450845710
2026-03-06 21:22:56.306278,450238221
2026-03-06 21:22:56.306354,450910436
2026-03-06 21:22:56.306383,450235523
2026-03-06 21:22:56.30642,450249683
2026-03-06 21:22:56.306732,450716930
2026-03-06 21:22:56.414595,447744886
2026-03-06 21:22:56.414652,450589499
2026-03-06 21:22:56.414701,450667711
2026-03-06 21:22:56.414781,450731764
2026-03-06 21:22:56.41486,450825483
2026-03-06 21:22:56.414963,447744886
2026-03-06 21:22:56.523816,450874028
2026-03-06 21:22:56.524099,450587477
2026-03-06 21:22:56.524128,450874028
2026-03-06 21:22:56.524284,450158661
2026-03-06 21:22:56.632673,450585454
2026-03-06 21:22:56.632842,450807278
2026-03-06 21:22:56.633021,450784355
2026-03-06 21:22:56.633036,450585454
2026-03-06 21:22:56.741697,451174064
2026-03-06 21:22:56.741788,450915831
2026-03-06 21:22:56.741812,451395889
2026-03-06 21:22:56.741889,450683218
2026-03-06 21:22:56.741986,451255647
2026-03-06 21:22:56.74228,451174064
2026-03-06 21:22:56.850676,451360828
2026-03-06 21:22:56.850815,451215193
2026-03-06 21:22:56.850881,451394540
2026-03-06 21:22:56.850907,450735809
2026-03-06 21:22:56.850954,451360828
2026-03-06 21:22:56.959499,450919876
2026-03-06 21:22:56.959576,450789748
2026-03-06 21:22:56.959638,450385880
2026-03-06 21:22:56.959651,450919876
2026-03-06 21:22:57.06872,451230700
2026-03-06 21:22:57.068819,450618491
2026-03-06 21:22:57.068871,450793793
2026-03-06 21:22:57.068923,451230700
2026-03-06 21:22:57.177274,451209799
2026-03-06 21:22:57.177361,450563204
2026-03-06 21:22:57.17742,450573992
2026-03-06 21:22:57.177495,450727719
