time,PT_Cal.GSE_High.channel_id
2026-03-06 21:15:08.843488,11
2026-03-06 21:15:08.843659,11
2026-03-06 21:15:08.943562,11
2026-03-06 21:15:08.943668,11
2026-03-06 21:15:08.943737,11
2026-03-06 21:15:08.943862,11
2026-03-06 21:15:08.944073,11
2026-03-06 21:15:08.944246,11
2026-03-06 21:15:08.944326,11
2026-03-06 21:15:08.944491,11
2026-03-06 21:15:08.944601,11
2026-03-06 21:15:08.944706,11
2026-03-06 21:15:09.043337,11
2026-03-06 21:15:09.043444,11
2026-03-06 21:15:09.043524,11
2026-03-06 21:15:09.043625,11
2026-03-06 21:15:09.043736,11
2026-03-06 21:15:09.044116,11
2026-03-06 21:15:09.044232,11
2026-03-06 21:15:09.044349,11
2026-03-06 21:15:09.044385,11
2026-03-06 21:15:09.147209,11
2026-03-06 21:15:09.147344,11
2026-03-06 21:15:09.14745,11
2026-03-06 21:15:09.147468,11
2026-03-06 21:15:09.147521,11
2026-03-06 21:15:09.14783,11
2026-03-06 21:15:09.147892,11
2026-03-06 21:15:09.148234,11
2026-03-06 21:15:09.148421,11
2026-03-06 21:15:09.247135,11
2026-03-06 21:15:09.247205,11
2026-03-06 21:15:09.247262,11
2026-03-06 21:15:09.247306,11
2026-03-06 21:15:09.247358,11
2026-03-06 21:15:09.247414,11
2026-03-06 21:15:09.247487,11
2026-03-06 21:15:09.248236,11
2026-03-06 21:15:09.348002,11
2026-03-06 21:15:09.34821,11
2026-03-06 21:15:09.348362,11
2026-03-06 21:15:09.348427,11
2026-03-06 21:15:09.348432,11
2026-03-06 21:15:09.348537,11
2026-03-06 21:15:09.348585,11
2026-03-06 21:15:09.348654,11
2026-03-06 21:15:09.348825,11
2026-03-06 21:15:09.348878,11
2026-03-06 21:15:09.447021,11
2026-03-06 21:15:09.447086,11
2026-03-06 21:15:09.447102,11
2026-03-06 21:15:09.44712,11
2026-03-06 21:15:09.44714,11
2026-03-06 21:15:09.447155,11
2026-03-06 21:15:09.447184,11
2026-03-06 21:15:09.448505,11
2026-03-06 21:15:09.54701,11
2026-03-06 21:15:09.547069,11
2026-03-06 21:15:09.547086,11
2026-03-06 21:15:09.547119,11
2026-03-06 21:15:09.547183,11
2026-03-06 21:15:09.547267,11
2026-03-06 21:15:09.547418,11
2026-03-06 21:15:09.647187,11
2026-03-06 21:15:09.647323,11
2026-03-06 21:15:09.647346,11
2026-03-06 21:15:09.647452,11
2026-03-06 21:15:09.647769,11
2026-03-06 21:15:09.647845,11
2026-03-06 21:15:09.648383,11
2026-03-06 21:15:09.64871,11
2026-03-06 21:15:09.747593,11
2026-03-06 21:15:09.747688,11
2026-03-06 21:15:09.747729,11
2026-03-06 21:15:09.747782,11
2026-03-06 21:15:09.74785,11
2026-03-06 21:15:09.747914,11
2026-03-06 21:15:09.747982,11
2026-03-06 21:15:09.748067,11
2026-03-06 21:15:09.748169,11
2026-03-06 21:15:09.848016,11
2026-03-06 21:15:09.848096,11
2026-03-06 21:15:09.848154,11
2026-03-06 21:15:09.848223,11
2026-03-06 21:15:09.84831,11
2026-03-06 21:15:09.848388,11
2026-03-06 21:15:09.848494,11
2026-03-06 21:15:09.848652,11
2026-03-06 21:15:09.948288,11
2026-03-06 21:15:09.948363,11
2026-03-06 21:15:09.94842,11
2026-03-06 21:15:09.948494,11
2026-03-06 21:15:09.948557,11
2026-03-06 21:15:09.948635,11
2026-03-06 21:15:09.948741,11
2026-03-06 21:15:09.94882,11
2026-03-06 21:15:10.048035,11
2026-03-06 21:15:10.048102,11
2026-03-06 21:15:10.048147,11
2026-03-06 21:15:10.048192,11
2026-03-06 21:15:10.048231,11
2026-03-06 21:15:10.048276,11
2026-03-06 21:15:10.152558,11
2026-03-06 21:15:10.152629,11
2026-03-06 21:15:10.152657,11
2026-03-06 21:15:10.152687,11
2026-03-06 21:15:10.152722,11
2026-03-06 21:15:10.152762,11
2026-03-06 21:15:10.152845,11
2026-03-06 21:15:10.153089,11
2026-03-06 21:15:10.252003,11
2026-03-06 21:15:10.252097,11
2026-03-06 21:15:10.252241,11
2026-03-06 21:15:10.252369,11
2026-03-06 21:15:10.252535,11
2026-03-06 21:15:10.253305,11
2026-03-06 21:15:10.352535,11
2026-03-06 21:15:10.352612,11
2026-03-06 21:15:10.352672,11
2026-03-06 21:15:10.352735,11
2026-03-06 21:15:10.352807,11
2026-03-06 21:15:10.35291,11
2026-03-06 21:15:10.352957,11
2026-03-06 21:15:10.353542,11
2026-03-06 21:15:10.452398,11
2026-03-06 21:15:10.452532,11
2026-03-06 21:15:10.452658,11
2026-03-06 21:15:10.452754,11
2026-03-06 21:15:10.452837,11
2026-03-06 21:15:10.452919,11
2026-03-06 21:15:10.454593,11
2026-03-06 21:15:10.55172,11
2026-03-06 21:15:10.551807,11
2026-03-06 21:15:10.551867,11
2026-03-06 21:15:10.552014,11
2026-03-06 21:15:10.655244,11
2026-03-06 21:15:10.655423,11
2026-03-06 21:15:10.655538,11
2026-03-06 21:15:10.655704,11
2026-03-06 21:15:10.655993,11
2026-03-06 21:15:10.657062,11
2026-03-06 21:15:10.752067,11
2026-03-06 21:15:10.752122,11
2026-03-06 21:15:10.752149,11
2026-03-06 21:15:10.752188,11
2026-03-06 21:15:10.752234,11
2026-03-06 21:15:10.752285,11
2026-03-06 21:15:10.752328,11
2026-03-06 21:15:10.752376,11
2026-03-06 21:15:10.853406,11
2026-03-06 21:15:10.853536,11
2026-03-06 21:15:10.853638,11
2026-03-06 21:15:10.85371,11
2026-03-06 21:15:10.853817,11
2026-03-06 21:15:10.853963,11
2026-03-06 21:15:10.854036,11
2026-03-06 21:15:10.953306,11
2026-03-06 21:15:10.953391,11
2026-03-06 21:15:10.953433,11
2026-03-06 21:15:10.953507,11
2026-03-06 21:15:10.953575,11
2026-03-06 21:15:10.953648,11
2026-03-06 21:15:10.953796,11
2026-03-06 21:15:10.954623,11
2026-03-06 21:15:11.053613,11
2026-03-06 21:15:11.053735,11
2026-03-06 21:15:11.053822,11
2026-03-06 21:15:11.053973,11
2026-03-06 21:15:11.054093,11
2026-03-06 21:15:11.054212,11
2026-03-06 21:15:11.054272,11
2026-03-06 21:15:11.054431,11
2026-03-06 21:15:11.157419,11
2026-03-06 21:15:11.157524,11
2026-03-06 21:15:11.157577,11
2026-03-06 21:15:11.157666,11
2026-03-06 21:15:11.157739,11
2026-03-06 21:15:11.157834,11
2026-03-06 21:15:11.157891,11
2026-03-06 21:15:11.157969,11
2026-03-06 21:15:11.257332,11
2026-03-06 21:15:11.257473,11
2026-03-06 21:15:11.257583,11
2026-03-06 21:15:11.257759,11
2026-03-06 21:15:11.258077,11
2026-03-06 21:15:11.258282,11
2026-03-06 21:15:11.258435,11
2026-03-06 21:15:11.258508,11
2026-03-06 21:15:11.258556,11
2026-03-06 21:15:11.357315,11
2026-03-06 21:15:11.357412,11
2026-03-06 21:15:11.357472,11
2026-03-06 21:15:11.357582,11
2026-03-06 21:15:11.357833,11
2026-03-06 21:15:11.35797,11
2026-03-06 21:15:11.358108,11
2026-03-06 21:15:11.358475,11
2026-03-06 21:15:11.358915,11
2026-03-06 21:15:11.457112,11
2026-03-06 21:15:11.457167,11
2026-03-06 21:15:11.457188,11
2026-03-06 21:15:11.457211,11
2026-03-06 21:15:11.457233,11
2026-03-06 21:15:11.457261,11
2026-03-06 21:15:11.457312,11
2026-03-06 21:15:11.457342,11
2026-03-06 21:15:11.557228,11
2026-03-06 21:15:11.55729,11
2026-03-06 21:15:11.557348,11
2026-03-06 21:15:11.557398,11
2026-03-06 21:15:11.557459,11
2026-03-06 21:15:11.557516,11
2026-03-06 21:15:11.557616,11
2026-03-06 21:15:11.557678,11
2026-03-06 21:15:11.557829,11
2026-03-06 21:15:11.657211,11
2026-03-06 21:15:11.657268,11
2026-03-06 21:15:11.657284,11
2026-03-06 21:15:11.657307,11
2026-03-06 21:15:11.657391,11
2026-03-06 21:15:11.657432,11
2026-03-06 21:15:11.65749,11
2026-03-06 21:15:11.657548,11
2026-03-06 21:15:11.657738,11
2026-03-06 21:15:11.757114,11
2026-03-06 21:15:11.757176,11
2026-03-06 21:15:11.757223,11
2026-03-06 21:15:11.757265,11
2026-03-06 21:15:11.757308,11
2026-03-06 21:15:11.757355,11
2026-03-06 21:15:11.757443,11
2026-03-06 21:15:11.757545,11
2026-03-06 21:15:11.758183,11
2026-03-06 21:15:11.858431,11
2026-03-06 21:15:11.858515,11
2026-03-06 21:15:11.858579,11
2026-03-06 21:15:11.858648,11
2026-03-06 21:15:11.85872,11
2026-03-06 21:15:11.858797,11
2026-03-06 21:15:11.858943,11
2026-03-06 21:15:11.858988,11
2026-03-06 21:15:11.859061,11
2026-03-06 21:15:11.958076,11
2026-03-06 21:15:11.958246,11
2026-03-06 21:15:11.958404,11
2026-03-06 21:15:11.958498,11
2026-03-06 21:15:11.958562,11
2026-03-06 21:15:11.958687,11
2026-03-06 21:15:11.958831,11
2026-03-06 21:15:11.959055,11
2026-03-06 21:15:12.058713,11
2026-03-06 21:15:12.058801,11
2026-03-06 21:15:12.058963,11
2026-03-06 21:15:12.059089,11
2026-03-06 21:15:12.059226,11
2026-03-06 21:15:12.05938,11
2026-03-06 21:15:12.059502,11
2026-03-06 21:15:12.059513,11
2026-03-06 21:15:12.162432,11
2026-03-06 21:15:12.162507,11
2026-03-06 21:15:12.162588,11
2026-03-06 21:15:12.162657,11
2026-03-06 21:15:12.162735,11
2026-03-06 21:15:12.162827,11
2026-03-06 21:15:12.162932,11
2026-03-06 21:15:12.163025,11
2026-03-06 21:15:12.262534,11
2026-03-06 21:15:12.262656,11
2026-03-06 21:15:12.262708,11
2026-03-06 21:15:12.262835,11
2026-03-06 21:15:12.262932,11
2026-03-06 21:15:12.263058,11
2026-03-06 21:15:12.263145,11
2026-03-06 21:15:12.263302,11
2026-03-06 21:15:12.36226,11
2026-03-06 21:15:12.362364,11
2026-03-06 21:15:12.362504,11
2026-03-06 21:15:12.362808,11
2026-03-06 21:15:12.363129,11
2026-03-06 21:15:12.363258,11
2026-03-06 21:15:12.363798,11
2026-03-06 21:15:12.363848,11
2026-03-06 21:15:12.363965,11
2026-03-06 21:15:12.462204,11
2026-03-06 21:15:12.462308,11
2026-03-06 21:15:12.462371,11
2026-03-06 21:15:12.462436,11
2026-03-06 21:15:12.462525,11
2026-03-06 21:15:12.462606,11
2026-03-06 21:15:12.462706,11
2026-03-06 21:15:12.46281,11
2026-03-06 21:15:12.463397,11
2026-03-06 21:15:12.562624,11
2026-03-06 21:15:12.562777,11
2026-03-06 21:15:12.562868,11
2026-03-06 21:15:12.56293,11
2026-03-06 21:15:12.563014,11
2026-03-06 21:15:12.563086,11
2026-03-06 21:15:12.563215,11
2026-03-06 21:15:12.563854,11
2026-03-06 21:15:12.662348,11
2026-03-06 21:15:12.662498,11
2026-03-06 21:15:12.662542,11
2026-03-06 21:15:12.66265,11
2026-03-06 21:15:12.662739,11
2026-03-06 21:15:12.662875,11
2026-03-06 21:15:12.663082,11
2026-03-06 21:15:12.663876,11
2026-03-06 21:15:12.762236,11
2026-03-06 21:15:12.762306,11
2026-03-06 21:15:12.762322,11
2026-03-06 21:15:12.76239,11
2026-03-06 21:15:12.762447,11
2026-03-06 21:15:12.762513,11
2026-03-06 21:15:12.762618,11
2026-03-06 21:15:12.86353,11
2026-03-06 21:15:12.863685,11
2026-03-06 21:15:12.863739,11
2026-03-06 21:15:12.863878,11
2026-03-06 21:15:12.863983,11
2026-03-06 21:15:12.864001,11
2026-03-06 21:15:12.864109,11
2026-03-06 21:15:12.864227,11
2026-03-06 21:15:12.963331,11
2026-03-06 21:15:12.963441,11
2026-03-06 21:15:12.963486,11
2026-03-06 21:15:12.963531,11
2026-03-06 21:15:12.963606,11
2026-03-06 21:15:12.963664,11
2026-03-06 21:15:12.963843,11
2026-03-06 21:15:12.964093,11
2026-03-06 21:15:13.063015,11
2026-03-06 21:15:13.063124,11
2026-03-06 21:15:13.06319,11
2026-03-06 21:15:13.063228,11
2026-03-06 21:15:13.063333,11
2026-03-06 21:15:13.063397,11
2026-03-06 21:15:13.063659,11
2026-03-06 21:15:13.064231,11
2026-03-06 21:15:13.167071,11
2026-03-06 21:15:13.167196,11
2026-03-06 21:15:13.167282,11
2026-03-06 21:15:13.167385,11
2026-03-06 21:15:13.167542,11
2026-03-06 21:15:13.167692,11
2026-03-06 21:15:13.167814,11
2026-03-06 21:15:13.167911,11
2026-03-06 21:15:13.16793,11
2026-03-06 21:15:13.267256,11
2026-03-06 21:15:13.267387,11
2026-03-06 21:15:13.267458,11
2026-03-06 21:15:13.267506,11
2026-03-06 21:15:13.267592,11
2026-03-06 21:15:13.267837,11
2026-03-06 21:15:13.26792,11
2026-03-06 21:15:13.268122,11
2026-03-06 21:15:13.367144,11
2026-03-06 21:15:13.367272,11
2026-03-06 21:15:13.367348,11
2026-03-06 21:15:13.367413,11
2026-03-06 21:15:13.367618,11
2026-03-06 21:15:13.367712,11
2026-03-06 21:15:13.367798,11
2026-03-06 21:15:13.368343,11
2026-03-06 21:15:13.467568,11
2026-03-06 21:15:13.46771,11
2026-03-06 21:15:13.467762,11
2026-03-06 21:15:13.467864,11
2026-03-06 21:15:13.467904,11
2026-03-06 21:15:13.467951,11
2026-03-06 21:15:13.468235,11
2026-03-06 21:15:13.468379,11
2026-03-06 21:15:13.566914,11
2026-03-06 21:15:13.567091,11
2026-03-06 21:15:13.56736,11
2026-03-06 21:15:13.567566,11
2026-03-06 21:15:13.568108,11
2026-03-06 21:15:13.568681,11
2026-03-06 21:15:13.568816,11
2026-03-06 21:15:13.568932,11
2026-03-06 21:15:13.569029,11
2026-03-06 21:15:13.569064,11
2026-03-06 21:15:13.667174,11
2026-03-06 21:15:13.667286,11
2026-03-06 21:15:13.667375,11
2026-03-06 21:15:13.667412,11
2026-03-06 21:15:13.667477,11
2026-03-06 21:15:13.667543,11
2026-03-06 21:15:13.667612,11
2026-03-06 21:15:13.766954,11
2026-03-06 21:15:13.767183,11
2026-03-06 21:15:13.767247,11
2026-03-06 21:15:13.768055,11
2026-03-06 21:15:13.768413,11
2026-03-06 21:15:13.769209,11
2026-03-06 21:15:13.769542,11
2026-03-06 21:15:13.769974,11
2026-03-06 21:15:13.770311,11
2026-03-06 21:15:13.869387,11
2026-03-06 21:15:13.869609,11
2026-03-06 21:15:13.869885,11
2026-03-06 21:15:13.870177,11
2026-03-06 21:15:13.870656,11
2026-03-06 21:15:13.870982,11
2026-03-06 21:15:13.871372,11
2026-03-06 21:15:13.968115,11
2026-03-06 21:15:13.968226,11
2026-03-06 21:15:13.968273,11
2026-03-06 21:15:13.968399,11
2026-03-06 21:15:13.968486,11
2026-03-06 21:15:13.968562,11
2026-03-06 21:15:14.068201,11
2026-03-06 21:15:14.068318,11
2026-03-06 21:15:14.068404,11
2026-03-06 21:15:14.068535,11
2026-03-06 21:15:14.068713,11
2026-03-06 21:15:14.068728,11
2026-03-06 21:15:14.068884,11
2026-03-06 21:15:14.06902,11
2026-03-06 21:15:14.172115,11
2026-03-06 21:15:14.172268,11
2026-03-06 21:15:14.172315,11
2026-03-06 21:15:14.172346,11
2026-03-06 21:15:14.172426,11
2026-03-06 21:15:14.172619,11
2026-03-06 21:15:14.172788,11
2026-03-06 21:15:14.272262,11
2026-03-06 21:15:14.272389,11
2026-03-06 21:15:14.272478,11
2026-03-06 21:15:14.272553,11
2026-03-06 21:15:14.272629,11
2026-03-06 21:15:14.272765,11
2026-03-06 21:15:14.272925,11
2026-03-06 21:15:14.273091,11
2026-03-06 21:15:14.273342,11
2026-03-06 21:15:14.372499,11
2026-03-06 21:15:14.372658,11
2026-03-06 21:15:14.37276,11
2026-03-06 21:15:14.373015,11
2026-03-06 21:15:14.373123,11
2026-03-06 21:15:14.373262,11
2026-03-06 21:15:14.373336,11
2026-03-06 21:15:14.472312,11
2026-03-06 21:15:14.472425,11
2026-03-06 21:15:14.472492,11
2026-03-06 21:15:14.472534,11
2026-03-06 21:15:14.472615,11
2026-03-06 21:15:14.47268,11
2026-03-06 21:15:14.472862,11
2026-03-06 21:15:14.473009,11
2026-03-06 21:15:14.473314,11
2026-03-06 21:15:14.572073,11
2026-03-06 21:15:14.572169,11
2026-03-06 21:15:14.572218,11
2026-03-06 21:15:14.572267,11
2026-03-06 21:15:14.572337,11
2026-03-06 21:15:14.572382,11
2026-03-06 21:15:14.572434,11
2026-03-06 21:15:14.672379,11
2026-03-06 21:15:14.672565,11
2026-03-06 21:15:14.672647,11
2026-03-06 21:15:14.672753,11
2026-03-06 21:15:14.673011,11
2026-03-06 21:15:14.673293,11
2026-03-06 21:15:14.673446,11
2026-03-06 21:15:14.673514,11
2026-03-06 21:15:14.772442,11
2026-03-06 21:15:14.772558,11
2026-03-06 21:15:14.772611,11
2026-03-06 21:15:14.77267,11
2026-03-06 21:15:14.773036,11
2026-03-06 21:15:14.773131,11
2026-03-06 21:15:14.773244,11
2026-03-06 21:15:14.773491,11
2026-03-06 21:15:14.773557,11
2026-03-06 21:15:14.873268,11
2026-03-06 21:15:14.873428,11
2026-03-06 21:15:14.873514,11
2026-03-06 21:15:14.873637,11
2026-03-06 21:15:14.873658,11
2026-03-06 21:15:14.87374,11
2026-03-06 21:15:14.873804,11
2026-03-06 21:15:14.87407,11
2026-03-06 21:15:14.874188,11
2026-03-06 21:15:14.874301,11
2026-03-06 21:15:14.973078,11
2026-03-06 21:15:14.973269,11
2026-03-06 21:15:14.97337,11
2026-03-06 21:15:14.973409,11
2026-03-06 21:15:14.973459,11
2026-03-06 21:15:14.973529,11
2026-03-06 21:15:14.97361,11
2026-03-06 21:15:14.973684,11
2026-03-06 21:15:14.973685,11
2026-03-06 21:15:14.973833,11
2026-03-06 21:15:15.073064,11
2026-03-06 21:15:15.073109,11
2026-03-06 21:15:15.073118,11
2026-03-06 21:15:15.073122,11
2026-03-06 21:15:15.073133,11
2026-03-06 21:15:15.073142,11
2026-03-06 21:15:15.073183,11
2026-03-06 21:15:15.073242,11
2026-03-06 21:15:15.073663,11
2026-03-06 21:15:15.17728,11
2026-03-06 21:15:15.177496,11
2026-03-06 21:15:15.177528,11
2026-03-06 21:15:15.177585,11
2026-03-06 21:15:15.177629,11
2026-03-06 21:15:15.177676,11
2026-03-06 21:15:15.17782,11
2026-03-06 21:15:15.177999,11
2026-03-06 21:15:15.178176,11
2026-03-06 21:15:15.27684,11
2026-03-06 21:15:15.276911,11
2026-03-06 21:15:15.276945,11
2026-03-06 21:15:15.27698,11
2026-03-06 21:15:15.277022,11
2026-03-06 21:15:15.277115,11
2026-03-06 21:15:15.277192,11
2026-03-06 21:15:15.277929,11
2026-03-06 21:15:15.377105,11
2026-03-06 21:15:15.377192,11
2026-03-06 21:15:15.377225,11
2026-03-06 21:15:15.377268,11
2026-03-06 21:15:15.377334,11
2026-03-06 21:15:15.377549,11
2026-03-06 21:15:15.377621,11
2026-03-06 21:15:15.37805,11
2026-03-06 21:15:15.477097,11
2026-03-06 21:15:15.477259,11
2026-03-06 21:15:15.477374,11
2026-03-06 21:15:15.477423,11
2026-03-06 21:15:15.477493,11
2026-03-06 21:15:15.47756,11
2026-03-06 21:15:15.478233,11
2026-03-06 21:15:15.577785,11
2026-03-06 21:15:15.577867,11
2026-03-06 21:15:15.577903,11
2026-03-06 21:15:15.578029,11
2026-03-06 21:15:15.578102,11
2026-03-06 21:15:15.578156,11
2026-03-06 21:15:15.578248,11
2026-03-06 21:15:15.578402,11
2026-03-06 21:15:15.677174,11
2026-03-06 21:15:15.677261,11
2026-03-06 21:15:15.677328,11
2026-03-06 21:15:15.677395,11
2026-03-06 21:15:15.677499,11
2026-03-06 21:15:15.677602,11
2026-03-06 21:15:15.67777,11
2026-03-06 21:15:15.777504,11
2026-03-06 21:15:15.777778,11
2026-03-06 21:15:15.777836,11
2026-03-06 21:15:15.777952,11
2026-03-06 21:15:15.778379,11
2026-03-06 21:15:15.878587,11
2026-03-06 21:15:15.878925,11
2026-03-06 21:15:15.878914,11
2026-03-06 21:15:15.879199,11
2026-03-06 21:15:15.879392,11
2026-03-06 21:15:15.879532,11
2026-03-06 21:15:15.879953,11
2026-03-06 21:15:15.978276,11
2026-03-06 21:15:15.978479,11
2026-03-06 21:15:15.97857,11
2026-03-06 21:15:15.978651,11
2026-03-06 21:15:15.978871,11
2026-03-06 21:15:16.078199,11
2026-03-06 21:15:16.07832,11
2026-03-06 21:15:16.07849,11
2026-03-06 21:15:16.078724,11
2026-03-06 21:15:16.078926,11
2026-03-06 21:15:16.079026,11
2026-03-06 21:15:16.079296,11
2026-03-06 21:15:16.181992,11
2026-03-06 21:15:16.18206,11
2026-03-06 21:15:16.182078,11
2026-03-06 21:15:16.182117,11
2026-03-06 21:15:16.182138,11
2026-03-06 21:15:16.182169,11
2026-03-06 21:15:16.182197,11
2026-03-06 21:15:16.182209,11
2026-03-06 21:15:16.182231,11
2026-03-06 21:15:16.182363,11
2026-03-06 21:15:16.282408,11
2026-03-06 21:15:16.282496,11
2026-03-06 21:15:16.282551,11
2026-03-06 21:15:16.282589,11
2026-03-06 21:15:16.282631,11
2026-03-06 21:15:16.282672,11
2026-03-06 21:15:16.282735,11
2026-03-06 21:15:16.283098,11
2026-03-06 21:15:16.382589,11
2026-03-06 21:15:16.382758,11
2026-03-06 21:15:16.383195,11
2026-03-06 21:15:16.383737,11
2026-03-06 21:15:16.38378,11
2026-03-06 21:15:16.384132,11
2026-03-06 21:15:16.384521,11
2026-03-06 21:15:16.3849,11
2026-03-06 21:15:16.385355,11
2026-03-06 21:15:16.481909,11
2026-03-06 21:15:16.482014,11
2026-03-06 21:15:16.48213,11
2026-03-06 21:15:16.482285,11
2026-03-06 21:15:16.482694,11
2026-03-06 21:15:16.482798,11
2026-03-06 21:15:16.582236,11
2026-03-06 21:15:16.58234,11
2026-03-06 21:15:16.58239,11
2026-03-06 21:15:16.582448,11
2026-03-06 21:15:16.582499,11
2026-03-06 21:15:16.582566,11
2026-03-06 21:15:16.582639,11
2026-03-06 21:15:16.582744,11
2026-03-06 21:15:16.681912,11
2026-03-06 21:15:16.682002,11
2026-03-06 21:15:16.682059,11
2026-03-06 21:15:16.682089,11
2026-03-06 21:15:16.682146,11
2026-03-06 21:15:16.682187,11
2026-03-06 21:15:16.682253,11
2026-03-06 21:15:16.682323,11
2026-03-06 21:15:16.782352,11
2026-03-06 21:15:16.782511,11
2026-03-06 21:15:16.782587,11
2026-03-06 21:15:16.782638,11
2026-03-06 21:15:16.782734,11
2026-03-06 21:15:16.782818,11
2026-03-06 21:15:16.782875,11
2026-03-06 21:15:16.782916,11
2026-03-06 21:15:16.782993,11
2026-03-06 21:15:16.88266,11
2026-03-06 21:15:16.882996,11
2026-03-06 21:15:16.883102,11
2026-03-06 21:15:16.883193,11
2026-03-06 21:15:16.883297,11
2026-03-06 21:15:16.883396,11
2026-03-06 21:15:16.883484,11
2026-03-06 21:15:16.883577,11
2026-03-06 21:15:16.883667,11
2026-03-06 21:15:16.884266,11
2026-03-06 21:15:16.982108,11
2026-03-06 21:15:16.982191,11
2026-03-06 21:15:16.982232,11
2026-03-06 21:15:16.982264,11
2026-03-06 21:15:16.982313,11
2026-03-06 21:15:16.982365,11
2026-03-06 21:15:16.982411,11
2026-03-06 21:15:16.982456,11
2026-03-06 21:15:17.082108,11
2026-03-06 21:15:17.082289,11
2026-03-06 21:15:17.082388,11
2026-03-06 21:15:17.082614,11
2026-03-06 21:15:17.082622,11
2026-03-06 21:15:17.082769,11
2026-03-06 21:15:17.082898,11
2026-03-06 21:15:17.083066,11
2026-03-06 21:15:17.083226,11
2026-03-06 21:15:17.186074,11
2026-03-06 21:15:17.186206,11
2026-03-06 21:15:17.186292,11
2026-03-06 21:15:17.186348,11
2026-03-06 21:15:17.186392,11
2026-03-06 21:15:17.186429,11
2026-03-06 21:15:17.186666,11
2026-03-06 21:15:17.186848,11
2026-03-06 21:15:17.187074,11
2026-03-06 21:15:17.286892,11
2026-03-06 21:15:17.287003,11
2026-03-06 21:15:17.287053,11
2026-03-06 21:15:17.28711,11
2026-03-06 21:15:17.287169,11
2026-03-06 21:15:17.287234,11
2026-03-06 21:15:17.287281,11
2026-03-06 21:15:17.287331,11
2026-03-06 21:15:17.287507,11
2026-03-06 21:15:17.38627,11
2026-03-06 21:15:17.386474,11
2026-03-06 21:15:17.386555,11
2026-03-06 21:15:17.386611,11
2026-03-06 21:15:17.386793,11
2026-03-06 21:15:17.386939,11
2026-03-06 21:15:17.387207,11
2026-03-06 21:15:17.387327,11
2026-03-06 21:15:17.387968,11
2026-03-06 21:15:17.486053,11
2026-03-06 21:15:17.486177,11
2026-03-06 21:15:17.486217,11
2026-03-06 21:15:17.486358,11
2026-03-06 21:15:17.486446,11
2026-03-06 21:15:17.486673,11
2026-03-06 21:15:17.486762,11
2026-03-06 21:15:17.486995,11
2026-03-06 21:15:17.586591,11
2026-03-06 21:15:17.586709,11
2026-03-06 21:15:17.586763,11
2026-03-06 21:15:17.586776,11
2026-03-06 21:15:17.586816,11
2026-03-06 21:15:17.586889,11
2026-03-06 21:15:17.586901,11
2026-03-06 21:15:17.587256,11
2026-03-06 21:15:17.686705,11
2026-03-06 21:15:17.686801,11
2026-03-06 21:15:17.686857,11
2026-03-06 21:15:17.686909,11
2026-03-06 21:15:17.68694,11
2026-03-06 21:15:17.686959,11
2026-03-06 21:15:17.687023,11
2026-03-06 21:15:17.687606,11
2026-03-06 21:15:17.687801,11
2026-03-06 21:15:17.786564,11
2026-03-06 21:15:17.786715,11
2026-03-06 21:15:17.786772,11
2026-03-06 21:15:17.786872,11
2026-03-06 21:15:17.786944,11
2026-03-06 21:15:17.787076,11
2026-03-06 21:15:17.787123,11
2026-03-06 21:15:17.787526,11
2026-03-06 21:15:17.88724,11
2026-03-06 21:15:17.887377,11
2026-03-06 21:15:17.887472,11
2026-03-06 21:15:17.887706,11
2026-03-06 21:15:17.888222,11
2026-03-06 21:15:17.888476,11
2026-03-06 21:15:17.889037,11
2026-03-06 21:15:17.889327,11
2026-03-06 21:15:17.889609,11
2026-03-06 21:15:17.987018,11
2026-03-06 21:15:17.987184,11
2026-03-06 21:15:17.98726,11
2026-03-06 21:15:17.987355,11
2026-03-06 21:15:17.987446,11
2026-03-06 21:15:17.987614,11
2026-03-06 21:15:17.98773,11
2026-03-06 21:15:17.987817,11
2026-03-06 21:15:17.98822,11
2026-03-06 21:15:18.087472,11
2026-03-06 21:15:18.087723,11
2026-03-06 21:15:18.087907,11
2026-03-06 21:15:18.088002,11
2026-03-06 21:15:18.088069,11
2026-03-06 21:15:18.088217,11
2026-03-06 21:15:18.191074,11
2026-03-06 21:15:18.191397,11
2026-03-06 21:15:18.19146,11
2026-03-06 21:15:18.191498,11
2026-03-06 21:15:18.191535,11
2026-03-06 21:15:18.191589,11
2026-03-06 21:15:18.191628,11
2026-03-06 21:15:18.191945,11
2026-03-06 21:15:18.291368,11
2026-03-06 21:15:18.291493,11
2026-03-06 21:15:18.291568,11
2026-03-06 21:15:18.291679,11
2026-03-06 21:15:18.291841,11
2026-03-06 21:15:18.291952,11
2026-03-06 21:15:18.292073,11
2026-03-06 21:15:18.292202,11
2026-03-06 21:15:18.292407,11
2026-03-06 21:15:18.392657,11
2026-03-06 21:15:18.392745,11
2026-03-06 21:15:18.392847,11
2026-03-06 21:15:18.393454,11
2026-03-06 21:15:18.491433,11
2026-03-06 21:15:18.491558,11
2026-03-06 21:15:18.491653,11
2026-03-06 21:15:18.491699,11
2026-03-06 21:15:18.491783,11
2026-03-06 21:15:18.491914,11
2026-03-06 21:15:18.592556,11
2026-03-06 21:15:18.592679,11
2026-03-06 21:15:18.592759,11
2026-03-06 21:15:18.592839,11
2026-03-06 21:15:18.592924,11
