time,ACT.GSE_High_Press_Control.sample_ts_ms
2026-03-06 21:24:49.1316,11510610
2026-03-06 21:24:49.191861,11510630
2026-03-06 21:24:49.233504,11510712
2026-03-06 21:24:49.293804,11510732
2026-03-06 21:24:49.335842,11510814
2026-03-06 21:24:49.396048,11510834
2026-03-06 21:24:49.438123,11510916
2026-03-06 21:24:49.497497,11510936
2026-03-06 21:24:49.539714,11511018
2026-03-06 21:24:49.599994,11511038
2026-03-06 21:24:49.641597,11511120
2026-03-06 21:24:49.701679,11511140
2026-03-06 21:24:49.743491,11511222
2026-03-06 21:24:49.803729,11511242
2026-03-06 21:24:49.845957,11511324
2026-03-06 21:24:49.905495,11511344
2026-03-06 21:24:49.947604,11511426
2026-03-06 21:24:50.007777,11511446
2026-03-06 21:24:50.049903,11511528
2026-03-06 21:24:50.109967,11511548
2026-03-06 21:24:50.151739,11511630
2026-03-06 21:24:50.212065,11511650
2026-03-06 21:24:50.253487,11511732
2026-03-06 21:24:50.313762,11511752
2026-03-06 21:24:50.355762,11511834
2026-03-06 21:24:50.415682,11511854
2026-03-06 21:24:50.457901,11511936
2026-03-06 21:24:50.51779,11511956
2026-03-06 21:24:50.559678,11512038
2026-03-06 21:24:50.620458,11512058
2026-03-06 21:24:50.661675,11512140
2026-03-06 21:24:50.721444,11512160
2026-03-06 21:24:50.763476,11512242
2026-03-06 21:24:50.823694,11512262
2026-03-06 21:24:50.865973,11512344
2026-03-06 21:24:50.925376,11512364
2026-03-06 21:24:50.967884,11512446
2026-03-06 21:24:51.027466,11512466
2026-03-06 21:24:51.06974,11512548
2026-03-06 21:24:51.129474,11512568
2026-03-06 21:24:51.171638,11512650
2026-03-06 21:24:51.231573,11512670
2026-03-06 21:24:51.273594,11512752
2026-03-06 21:24:51.333685,11512772
2026-03-06 21:24:51.375597,11512854
2026-03-06 21:24:51.435908,11512874
2026-03-06 21:24:51.477707,11512956
2026-03-06 21:24:51.537847,11512976
2026-03-06 21:24:51.579811,11513058
2026-03-06 21:24:51.640199,11513078
2026-03-06 21:24:51.682095,11513160
2026-03-06 21:24:51.74173,11513180
2026-03-06 21:24:51.78394,11513262
2026-03-06 21:24:51.843918,11513282
2026-03-06 21:24:51.885463,11513364
2026-03-06 21:24:51.945602,11513384
2026-03-06 21:24:51.987712,11513466
2026-03-06 21:24:52.047601,11513486
2026-03-06 21:24:52.089578,11513568
2026-03-06 21:24:52.149686,11513588
2026-03-06 21:24:52.191803,11513670
2026-03-06 21:24:52.251847,11513690
2026-03-06 21:24:52.293761,11513772
2026-03-06 21:24:52.353561,11513792
2026-03-06 21:24:52.395715,11513874
2026-03-06 21:24:52.455737,11513894
2026-03-06 21:24:52.497988,11513976
2026-03-06 21:24:52.557985,11513996
2026-03-06 21:24:52.599485,11514078
2026-03-06 21:24:52.659581,11514098
2026-03-06 21:24:52.701719,11514180
2026-03-06 21:24:52.761852,11514200
2026-03-06 21:24:52.803651,11514282
2026-03-06 21:24:52.863598,11514302
2026-03-06 21:24:52.905569,11514384
2026-03-06 21:24:52.965424,11514404
2026-03-06 21:24:53.007706,11514486
2026-03-06 21:24:53.067899,11514506
2026-03-06 21:24:53.10936,11514588
2026-03-06 21:24:53.169685,11514608
2026-03-06 21:24:53.211873,11514690
2026-03-06 21:24:53.271681,11514710
2026-03-06 21:24:53.313986,11514792
2026-03-06 21:24:53.37387,11514812
2026-03-06 21:24:53.415464,11514894
2026-03-06 21:24:53.475924,11514914
2026-03-06 21:24:53.517422,11514996
2026-03-06 21:24:53.578014,11515016
2026-03-06 21:24:53.619638,11515098
2026-03-06 21:24:53.679909,11515118
2026-03-06 21:24:53.721789,11515200
2026-03-06 21:24:53.781927,11515220
2026-03-06 21:24:53.823654,11515302
2026-03-06 21:24:53.883769,11515322
2026-03-06 21:24:53.925311,11515404
2026-03-06 21:24:53.98614,11515424
2026-03-06 21:24:54.027576,11515506
2026-03-06 21:24:54.087585,11515526
2026-03-06 21:24:54.129726,11515608
2026-03-06 21:24:54.189345,11515628
2026-03-06 21:24:54.231865,11515710
2026-03-06 21:24:54.291807,11515730
2026-03-06 21:24:54.333503,11515812
2026-03-06 21:24:54.393604,11515832
2026-03-06 21:24:54.4359,11515914
2026-03-06 21:24:54.495704,11515934
2026-03-06 21:24:54.537484,11516016
2026-03-06 21:24:54.597587,11516036
2026-03-06 21:24:54.639729,11516118
2026-03-06 21:24:54.699726,11516138
2026-03-06 21:24:54.741533,11516220
2026-03-06 21:24:54.801744,11516240
2026-03-06 21:24:54.843614,11516322
2026-03-06 21:24:54.904034,11516342
2026-03-06 21:24:54.945315,11516424
2026-03-06 21:24:55.005835,11516444
2026-03-06 21:24:55.047587,11516526
2026-03-06 21:24:55.107469,11516546
2026-03-06 21:24:55.14952,11516628
2026-03-06 21:24:55.20947,11516648
2026-03-06 21:24:55.251889,11516730
2026-03-06 21:24:55.31148,11516750
2026-03-06 21:24:55.353591,11516832
2026-03-06 21:24:55.413826,11516852
2026-03-06 21:24:55.455727,11516934
2026-03-06 21:24:55.516087,11516954
2026-03-06 21:24:55.55755,11517036
2026-03-06 21:24:55.618009,11517056
2026-03-06 21:24:55.659825,11517138
2026-03-06 21:24:55.719796,11517158
2026-03-06 21:24:55.76151,11517240
2026-03-06 21:24:55.821538,11517260
2026-03-06 21:24:55.863588,11517342
2026-03-06 21:24:55.923579,11517362
2026-03-06 21:24:55.965836,11517444
2026-03-06 21:24:56.025945,11517464
2026-03-06 21:24:56.067895,11517546
2026-03-06 21:24:56.127469,11517566
2026-03-06 21:24:56.169474,11517648
2026-03-06 21:24:56.229801,11517668
2026-03-06 21:24:56.27156,11517750
2026-03-06 21:24:56.33194,11517770
2026-03-06 21:24:56.373668,11517852
2026-03-06 21:24:56.433831,11517872
2026-03-06 21:24:56.475712,11517954
2026-03-06 21:24:56.535605,11517974
2026-03-06 21:24:56.577805,11518056
2026-03-06 21:24:56.637791,11518076
2026-03-06 21:24:56.679671,11518158
2026-03-06 21:24:56.739817,11518178
2026-03-06 21:24:56.781916,11518260
2026-03-06 21:24:56.841629,11518280
2026-03-06 21:24:56.883614,11518362
2026-03-06 21:24:56.943959,11518382
2026-03-06 21:24:56.985636,11518464
2026-03-06 21:24:57.045801,11518484
2026-03-06 21:24:57.087676,11518566
2026-03-06 21:24:57.147736,11518586
2026-03-06 21:24:57.189518,11518668
2026-03-06 21:24:57.249493,11518688
2026-03-06 21:24:57.29197,11518770
2026-03-06 21:24:57.351617,11518790
2026-03-06 21:24:57.393899,11518872
2026-03-06 21:24:57.45354,11518892
2026-03-06 21:24:57.49589,11518974
2026-03-06 21:24:57.555903,11518994
2026-03-06 21:24:57.597749,11519076
2026-03-06 21:24:57.657916,11519096
2026-03-06 21:24:57.699804,11519178
2026-03-06 21:24:57.759884,11519198
2026-03-06 21:24:57.801744,11519280
2026-03-06 21:24:57.861771,11519300
2026-03-06 21:24:57.903629,11519382
2026-03-06 21:24:57.96388,11519402
2026-03-06 21:24:58.00583,11519484
2026-03-06 21:24:58.065837,11519504
2026-03-06 21:24:58.107828,11519586
2026-03-06 21:24:58.167894,11519606
2026-03-06 21:24:58.209673,11519688
2026-03-06 21:24:58.269901,11519708
2026-03-06 21:24:58.311478,11519790
2026-03-06 21:24:58.371516,11519810
2026-03-06 21:24:58.41376,11519892
2026-03-06 21:24:58.473816,11519912
2026-03-06 21:24:58.515811,11519994
2026-03-06 21:24:58.575431,11520014
2026-03-06 21:24:58.617622,11520096
2026-03-06 21:24:58.677844,11520116
2026-03-06 21:24:58.719928,11520198
2026-03-06 21:24:58.779867,11520218
2026-03-06 21:24:58.821519,11520300
2026-03-06 21:24:58.882104,11520320
2026-03-06 21:24:58.923718,11520402
2026-03-06 21:24:58.983665,11520422
2026-03-06 21:24:59.026088,11520504
2026-03-06 21:24:59.085751,11520524
2026-03-06 21:24:59.127374,11520606
2026-03-06 21:24:59.188008,11520626
2026-03-06 21:24:59.229438,11520708
2026-03-06 21:24:59.289505,11520728
2026-03-06 21:24:59.332014,11520810
2026-03-06 21:24:59.391915,11520830
2026-03-06 21:24:59.433808,11520912
2026-03-06 21:24:59.494021,11520932
2026-03-06 21:24:59.535509,11521014
2026-03-06 21:24:59.595879,11521034
2026-03-06 21:24:59.637925,11521116
2026-03-06 21:24:59.697775,11521136
2026-03-06 21:24:59.739777,11521218
2026-03-06 21:24:59.800175,11521238
2026-03-06 21:24:59.841744,11521320
2026-03-06 21:24:59.901568,11521340
2026-03-06 21:24:59.943689,11521422
2026-03-06 21:25:00.003515,11521442
2026-03-06 21:25:00.045852,11521524
2026-03-06 21:25:00.105571,11521544
2026-03-06 21:25:00.148039,11521626
2026-03-06 21:25:00.207537,11521646
2026-03-06 21:25:00.24984,11521728
2026-03-06 21:25:00.309878,11521748
2026-03-06 21:25:00.351793,11521830
2026-03-06 21:25:00.411917,11521850
2026-03-06 21:25:00.453619,11521932
2026-03-06 21:25:00.513921,11521952
2026-03-06 21:25:00.555658,11522034
2026-03-06 21:25:00.616067,11522054
2026-03-06 21:25:00.65757,11522136
2026-03-06 21:25:00.717694,11522156
2026-03-06 21:25:00.759892,11522238
2026-03-06 21:25:00.819468,11522258
2026-03-06 21:25:00.861903,11522340
2026-03-06 21:25:00.921576,11522360
2026-03-06 21:25:00.963825,11522442
2026-03-06 21:25:01.023897,11522462
2026-03-06 21:25:01.066156,11522544
2026-03-06 21:25:01.125691,11522564
2026-03-06 21:25:01.167872,11522646
2026-03-06 21:25:01.227497,11522666
2026-03-06 21:25:01.26962,11522748
2026-03-06 21:25:01.330336,11522768
2026-03-06 21:25:01.371533,11522850
2026-03-06 21:25:01.431789,11522870
2026-03-06 21:25:01.473821,11522952
2026-03-06 21:25:01.533991,11522972
2026-03-06 21:25:01.575958,11523054
2026-03-06 21:25:01.635898,11523074
2026-03-06 21:25:01.677593,11523156
2026-03-06 21:25:01.738008,11523176
2026-03-06 21:25:01.780382,11523258
2026-03-06 21:25:01.839957,11523278
2026-03-06 21:25:01.881544,11523360
2026-03-06 21:25:01.941889,11523380
2026-03-06 21:25:01.983847,11523462
2026-03-06 21:25:02.044039,11523482
2026-03-06 21:25:02.085639,11523564
2026-03-06 21:25:02.145983,11523584
2026-03-06 21:25:02.18773,11523666
2026-03-06 21:25:02.247714,11523686
2026-03-06 21:25:02.289774,11523768
2026-03-06 21:25:02.349986,11523788
2026-03-06 21:25:02.391464,11523870
2026-03-06 21:25:02.451687,11523890
2026-03-06 21:25:02.493602,11523972
2026-03-06 21:25:02.553534,11523992
2026-03-06 21:25:02.595714,11524074
2026-03-06 21:25:02.655884,11524094
2026-03-06 21:25:02.697403,11524176
2026-03-06 21:25:02.757841,11524196
2026-03-06 21:25:02.799835,11524278
2026-03-06 21:25:02.859966,11524298
2026-03-06 21:25:02.901735,11524380
2026-03-06 21:25:02.961702,11524400
2026-03-06 21:25:03.003773,11524482
2026-03-06 21:25:03.064073,11524502
2026-03-06 21:25:03.105957,11524584
2026-03-06 21:25:03.166132,11524604
2026-03-06 21:25:03.207823,11524686
2026-03-06 21:25:03.267805,11524706
2026-03-06 21:25:03.309947,11524788
2026-03-06 21:25:03.369981,11524808
2026-03-06 21:25:03.411488,11524890
2026-03-06 21:25:03.472023,11524910
2026-03-06 21:25:03.513602,11524992
2026-03-06 21:25:03.573721,11525012
2026-03-06 21:25:03.615654,11525094
2026-03-06 21:25:03.675909,11525114
2026-03-06 21:25:03.717668,11525196
2026-03-06 21:25:03.777874,11525216
2026-03-06 21:25:03.819721,11525298
2026-03-06 21:25:03.879846,11525318
2026-03-06 21:25:03.921926,11525400
2026-03-06 21:25:03.981779,11525420
2026-03-06 21:25:04.023637,11525502
2026-03-06 21:25:04.083763,11525522
2026-03-06 21:25:04.125767,11525604
2026-03-06 21:25:04.186002,11525624
2026-03-06 21:25:04.227801,11525706
2026-03-06 21:25:04.287651,11525726
2026-03-06 21:25:04.329415,11525808
2026-03-06 21:25:04.389884,11525828
2026-03-06 21:25:04.431601,11525910
2026-03-06 21:25:04.491864,11525930
2026-03-06 21:25:04.533629,11526012
2026-03-06 21:25:04.593748,11526032
2026-03-06 21:25:04.635721,11526114
2026-03-06 21:25:04.69589,11526134
2026-03-06 21:25:04.737946,11526216
2026-03-06 21:25:04.798048,11526236
2026-03-06 21:25:04.839767,11526318
2026-03-06 21:25:04.899956,11526338
2026-03-06 21:25:04.941709,11526420
2026-03-06 21:25:05.001786,11526440
2026-03-06 21:25:05.043984,11526522
2026-03-06 21:25:05.103913,11526542
2026-03-06 21:25:05.145902,11526624
2026-03-06 21:25:05.206006,11526644
2026-03-06 21:25:05.247763,11526726
2026-03-06 21:25:05.308122,11526746
2026-03-06 21:25:05.349522,11526828
2026-03-06 21:25:05.410058,11526848
2026-03-06 21:25:05.451689,11526930
2026-03-06 21:25:05.511712,11526950
2026-03-06 21:25:05.553829,11527032
2026-03-06 21:25:05.614025,11527052
2026-03-06 21:25:05.656004,11527134
2026-03-06 21:25:05.71592,11527154
2026-03-06 21:25:05.757657,11527236
2026-03-06 21:25:05.817995,11527256
2026-03-06 21:25:05.859404,11527338
2026-03-06 21:25:05.919651,11527358
2026-03-06 21:25:05.962037,11527440
2026-03-06 21:25:06.021656,11527460
2026-03-06 21:25:06.063617,11527542
2026-03-06 21:25:06.123825,11527562
2026-03-06 21:25:06.165897,11527644
2026-03-06 21:25:06.226051,11527664
2026-03-06 21:25:06.267679,11527746
2026-03-06 21:25:06.327673,11527766
2026-03-06 21:25:06.369778,11527848
2026-03-06 21:25:06.430022,11527868
2026-03-06 21:25:06.471865,11527950
2026-03-06 21:25:06.531778,11527970
2026-03-06 21:25:06.573887,11528052
2026-03-06 21:25:06.633826,11528072
2026-03-06 21:25:06.676093,11528154
2026-03-06 21:25:06.735879,11528174
2026-03-06 21:25:06.777734,11528256
2026-03-06 21:25:06.838087,11528276
2026-03-06 21:25:06.879495,11528358
2026-03-06 21:25:06.940532,11528378
2026-03-06 21:25:06.982015,11528460
2026-03-06 21:25:07.041793,11528480
2026-03-06 21:25:07.083752,11528562
2026-03-06 21:25:07.143702,11528582
2026-03-06 21:25:07.185879,11528664
2026-03-06 21:25:07.245805,11528684
2026-03-06 21:25:07.287904,11528766
2026-03-06 21:25:07.347998,11528786
2026-03-06 21:25:07.389706,11528868
2026-03-06 21:25:07.449729,11528888
2026-03-06 21:25:07.491577,11528970
2026-03-06 21:25:07.551688,11528990
2026-03-06 21:25:07.593928,11529072
2026-03-06 21:25:07.653398,11529092
2026-03-06 21:25:07.695489,11529174
2026-03-06 21:25:07.755527,11529194
2026-03-06 21:25:07.798035,11529276
2026-03-06 21:25:07.857791,11529296
2026-03-06 21:25:07.899763,11529378
2026-03-06 21:25:07.95959,11529398
2026-03-06 21:25:08.001975,11529480
2026-03-06 21:25:08.061999,11529500
2026-03-06 21:25:08.103961,11529582
2026-03-06 21:25:08.163646,11529602
2026-03-06 21:25:08.205582,11529684
2026-03-06 21:25:08.265589,11529704
2026-03-06 21:25:08.30738,11529786
2026-03-06 21:25:08.367531,11529806
2026-03-06 21:25:08.409834,11529888
2026-03-06 21:25:08.469658,11529908
2026-03-06 21:25:08.51165,11529990
2026-03-06 21:25:08.571882,11530010
2026-03-06 21:25:08.613394,11530092
2026-03-06 21:25:08.673875,11530112
2026-03-06 21:25:08.715518,11530194
2026-03-06 21:25:08.775559,11530214
2026-03-06 21:25:08.81763,11530296
2026-03-06 21:25:08.877809,11530316
2026-03-06 21:25:08.919316,11530398
2026-03-06 21:25:08.979918,11530418
2026-03-06 21:25:09.021981,11530500
2026-03-06 21:25:09.081843,11530520
2026-03-06 21:25:09.12404,11530602
2026-03-06 21:25:09.18398,11530622
2026-03-06 21:25:09.225793,11530704
2026-03-06 21:25:09.285784,11530724
2026-03-06 21:25:09.327922,11530806
2026-03-06 21:25:09.387809,11530826
2026-03-06 21:25:09.429501,11530908
2026-03-06 21:25:09.489641,11530928
2026-03-06 21:25:09.531523,11531010
2026-03-06 21:25:09.592079,11531030
2026-03-06 21:25:09.633704,11531112
2026-03-06 21:25:09.694136,11531132
2026-03-06 21:25:09.735777,11531214
2026-03-06 21:25:09.7958,11531234
2026-03-06 21:25:09.837736,11531316
2026-03-06 21:25:09.898161,11531336
2026-03-06 21:25:09.939941,11531418
2026-03-06 21:25:09.999681,11531438
2026-03-06 21:25:10.042006,11531520
2026-03-06 21:25:10.101575,11531540
2026-03-06 21:25:10.144033,11531622
2026-03-06 21:25:10.203549,11531642
2026-03-06 21:25:10.245896,11531724
2026-03-06 21:25:10.305609,11531744
2026-03-06 21:25:10.347372,11531826
2026-03-06 21:25:10.408054,11531846
2026-03-06 21:25:10.449907,11531928
2026-03-06 21:25:10.510011,11531948
2026-03-06 21:25:10.551596,11532030
2026-03-06 21:25:10.611977,11532050
2026-03-06 21:25:10.653497,11532132
2026-03-06 21:25:10.713708,11532152
2026-03-06 21:25:10.755691,11532234
2026-03-06 21:25:10.816081,11532254
2026-03-06 21:25:10.857801,11532336
2026-03-06 21:25:10.918312,11532356
2026-03-06 21:25:10.959915,11532438
2026-03-06 21:25:11.019672,11532458
2026-03-06 21:25:11.061647,11532540
2026-03-06 21:25:11.122407,11532560
2026-03-06 21:25:11.164043,11532642
2026-03-06 21:25:11.224043,11532662
2026-03-06 21:25:11.265501,11532744
2026-03-06 21:25:11.326202,11532764
2026-03-06 21:25:11.367618,11532846
2026-03-06 21:25:11.427656,11532866
2026-03-06 21:25:11.469635,11532948
2026-03-06 21:25:11.529931,11532968
2026-03-06 21:25:11.571854,11533050
2026-03-06 21:25:11.632141,11533070
2026-03-06 21:25:11.673676,11533152
2026-03-06 21:25:11.733569,11533172
2026-03-06 21:25:11.775865,11533254
2026-03-06 21:25:11.835563,11533274
2026-03-06 21:25:11.877419,11533356
2026-03-06 21:25:11.937615,11533376
2026-03-06 21:25:11.980023,11533458
2026-03-06 21:25:12.04,11533478
2026-03-06 21:25:12.081801,11533560
2026-03-06 21:25:12.142109,11533580
2026-03-06 21:25:12.183629,11533662
2026-03-06 21:25:12.244095,11533682
2026-03-06 21:25:12.28579,11533764
2026-03-06 21:25:12.34558,11533784
2026-03-06 21:25:12.387696,11533866
2026-03-06 21:25:12.448492,11533886
2026-03-06 21:25:12.489884,11533968
2026-03-06 21:25:12.550214,11533988
2026-03-06 21:25:12.591639,11534070
2026-03-06 21:25:12.651899,11534090
2026-03-06 21:25:12.693821,11534172
2026-03-06 21:25:12.753929,11534192
2026-03-06 21:25:12.795502,11534274
2026-03-06 21:25:12.85589,11534294
2026-03-06 21:25:12.897873,11534376
2026-03-06 21:25:12.957758,11534396
2026-03-06 21:25:13.000039,11534478
2026-03-06 21:25:13.05975,11534498
2026-03-06 21:25:13.102232,11534580
2026-03-06 21:25:13.161746,11534600
2026-03-06 21:25:13.203436,11534682
2026-03-06 21:25:13.264186,11534702
2026-03-06 21:25:13.305737,11534784
2026-03-06 21:25:13.36601,11534804
2026-03-06 21:25:13.407525,11534886
2026-03-06 21:25:13.4681,11534906
2026-03-06 21:25:13.50973,11534988
2026-03-06 21:25:13.570037,11535008
2026-03-06 21:25:13.611627,11535090
2026-03-06 21:25:13.672097,11535110
2026-03-06 21:25:13.713969,11535192
2026-03-06 21:25:13.773735,11535212
2026-03-06 21:25:13.815488,11535294
2026-03-06 21:25:13.875761,11535314
2026-03-06 21:25:13.917519,11535396
2026-03-06 21:25:13.977916,11535416
2026-03-06 21:25:14.019717,11535498
2026-03-06 21:25:14.079616,11535518
2026-03-06 21:25:14.122195,11535600
2026-03-06 21:25:14.181949,11535620
2026-03-06 21:25:14.223791,11535702
2026-03-06 21:25:14.28387,11535722
2026-03-06 21:25:14.325409,11535804
2026-03-06 21:25:14.38586,11535824
2026-03-06 21:25:14.427765,11535906
2026-03-06 21:25:14.488127,11535926
2026-03-06 21:25:14.529521,11536008
2026-03-06 21:25:14.590033,11536028
2026-03-06 21:25:14.631664,11536110
2026-03-06 21:25:14.691809,11536130
2026-03-06 21:25:14.733543,11536212
2026-03-06 21:25:14.793827,11536232
2026-03-06 21:25:14.835471,11536314
2026-03-06 21:25:14.895988,11536334
2026-03-06 21:25:14.937619,11536416
2026-03-06 21:25:14.997866,11536436
2026-03-06 21:25:15.039566,11536518
2026-03-06 21:25:15.099839,11536538
2026-03-06 21:25:15.141448,11536620
2026-03-06 21:25:15.202069,11536640
2026-03-06 21:25:15.243646,11536722
2026-03-06 21:25:15.303908,11536742
2026-03-06 21:25:15.345728,11536824
2026-03-06 21:25:15.405971,11536844
2026-03-06 21:25:15.447833,11536926
2026-03-06 21:25:15.507732,11536946
2026-03-06 21:25:15.549514,11537028
2026-03-06 21:25:15.609572,11537048
2026-03-06 21:25:15.651516,11537130
2026-03-06 21:25:15.712157,11537150
2026-03-06 21:25:15.753621,11537232
2026-03-06 21:25:15.813969,11537252
2026-03-06 21:25:15.85587,11537334
2026-03-06 21:25:15.916155,11537354
2026-03-06 21:25:15.958047,11537436
2026-03-06 21:25:16.017747,11537456
2026-03-06 21:25:16.05938,11537538
2026-03-06 21:25:16.119887,11537558
2026-03-06 21:25:16.161807,11537640
2026-03-06 21:25:16.221636,11537660
2026-03-06 21:25:16.263616,11537742
2026-03-06 21:25:16.323554,11537762
2026-03-06 21:25:16.365845,11537844
2026-03-06 21:25:16.42607,11537864
2026-03-06 21:25:16.46783,11537946
2026-03-06 21:25:16.528027,11537966
2026-03-06 21:25:16.569596,11538048
2026-03-06 21:25:16.630148,11538068
2026-03-06 21:25:16.671951,11538150
2026-03-06 21:25:16.731907,11538170
2026-03-06 21:25:16.773957,11538252
2026-03-06 21:25:16.834048,11538272
2026-03-06 21:25:16.875569,11538354
2026-03-06 21:25:16.936203,11538374
2026-03-06 21:25:16.977495,11538456
2026-03-06 21:25:17.038082,11538476
2026-03-06 21:25:17.080002,11538558
2026-03-06 21:25:17.139614,11538578
2026-03-06 21:25:17.18152,11538660
2026-03-06 21:25:17.241854,11538680
2026-03-06 21:25:17.283533,11538762
2026-03-06 21:25:17.343498,11538782
