time,PT_Cal.GN2_High.raw_adc
2026-03-06 21:26:25.831291,413623760
2026-03-06 21:26:25.831357,413834771
2026-03-06 21:26:25.831526,413746457
2026-03-06 21:26:25.831575,413799040
2026-03-06 21:26:25.930503,413809153
2026-03-06 21:26:25.930537,413726232
2026-03-06 21:26:25.930559,413711400
2026-03-06 21:26:25.931002,414013422
2026-03-06 21:26:25.931035,413635895
2026-03-06 21:26:25.931064,413710725
2026-03-06 21:26:25.931086,413509153
2026-03-06 21:26:25.931123,413686456
2026-03-06 21:26:25.931148,413734321
2026-03-06 21:26:25.931567,413686456
2026-03-06 21:26:26.030776,413724208
2026-03-06 21:26:26.030802,413757243
2026-03-06 21:26:26.030809,413730952
2026-03-06 21:26:26.030821,413548255
2026-03-06 21:26:26.030834,413626456
2026-03-06 21:26:26.030854,413610951
2026-03-06 21:26:26.030912,413655445
2026-03-06 21:26:26.13182,413927130
2026-03-06 21:26:26.131848,413650051
2026-03-06 21:26:26.131878,413605557
2026-03-06 21:26:26.131901,413664209
2026-03-06 21:26:26.131937,413892749
2026-03-06 21:26:26.131961,413465332
2026-03-06 21:26:26.131975,413927130
2026-03-06 21:26:26.131985,413701961
2026-03-06 21:26:26.231489,413439715
2026-03-06 21:26:26.231523,413770726
2026-03-06 21:26:26.231535,413643311
2026-03-06 21:26:26.231554,413604209
2026-03-06 21:26:26.231573,413813198
2026-03-06 21:26:26.231605,413463984
2026-03-06 21:26:26.231639,413560388
2026-03-06 21:26:26.231735,413772074
2026-03-06 21:26:26.232152,413560388
2026-03-06 21:26:26.33149,413509153
2026-03-06 21:26:26.331521,413582636
2026-03-06 21:26:26.331546,413784884
2026-03-06 21:26:26.331574,413692524
2026-03-06 21:26:26.331609,413748479
2026-03-06 21:26:26.331632,413614996
2026-03-06 21:26:26.331657,413686456
2026-03-06 21:26:26.331678,413888703
2026-03-06 21:26:26.331706,413789601
2026-03-06 21:26:26.435905,413783535
2026-03-06 21:26:26.43594,413747131
2026-03-06 21:26:26.435974,413689828
2026-03-06 21:26:26.435996,413797018
2026-03-06 21:26:26.436029,413744433
2026-03-06 21:26:26.436052,413490276
2026-03-06 21:26:26.436076,413552299
2026-03-06 21:26:26.436107,413767355
2026-03-06 21:26:26.43613,413581963
2026-03-06 21:26:26.4364,413783535
2026-03-06 21:26:26.53586,413777468
2026-03-06 21:26:26.53589,413677692
2026-03-06 21:26:26.535913,413648029
2026-03-06 21:26:26.535945,413607580
2026-03-06 21:26:26.535972,413672300
2026-03-06 21:26:26.535994,413780165
2026-03-06 21:26:26.635503,413749152
2026-03-06 21:26:26.635543,413564435
2026-03-06 21:26:26.63556,413577916
2026-03-06 21:26:26.635583,413854995
2026-03-06 21:26:26.635595,413749152
2026-03-06 21:26:26.635613,413952074
2026-03-06 21:26:26.635644,413509153
2026-03-06 21:26:26.635665,413717468
2026-03-06 21:26:26.635695,413863759
2026-03-06 21:26:26.735546,413876569
2026-03-06 21:26:26.735581,413763985
2026-03-06 21:26:26.735619,413538142
2026-03-06 21:26:26.735644,413674321
2026-03-06 21:26:26.735662,413825333
2026-03-06 21:26:26.735691,413645332
2026-03-06 21:26:26.735715,413571176
2026-03-06 21:26:26.735731,413995894
2026-03-06 21:26:26.735756,413671625
2026-03-06 21:26:26.735937,413876569
2026-03-06 21:26:26.835868,413716119
2026-03-06 21:26:26.835896,413792299
2026-03-06 21:26:26.83592,413646681
2026-03-06 21:26:26.835945,413845557
2026-03-06 21:26:26.835968,413943985
2026-03-06 21:26:26.835997,413492300
2026-03-06 21:26:26.836292,413769377
2026-03-06 21:26:26.836312,413703311
2026-03-06 21:26:26.836331,413592075
2026-03-06 21:26:26.836343,413716119
2026-03-06 21:26:26.935647,413550277
2026-03-06 21:26:26.935685,413690501
2026-03-06 21:26:26.935708,413641288
2026-03-06 21:26:26.935738,413617692
2026-03-06 21:26:26.93576,413544883
2026-03-06 21:26:26.935792,413414097
2026-03-06 21:26:26.935816,413706008
2026-03-06 21:26:27.035775,413768029
2026-03-06 21:26:27.035812,413889377
2026-03-06 21:26:27.03582,413843536
2026-03-06 21:26:27.035848,413863759
2026-03-06 21:26:27.035876,413765332
2026-03-06 21:26:27.035905,413451851
2026-03-06 21:26:27.035936,413813198
2026-03-06 21:26:27.035964,413618367
2026-03-06 21:26:27.036295,413768029
2026-03-06 21:26:27.137302,413598143
2026-03-06 21:26:27.13746,413589379
2026-03-06 21:26:27.137508,413743760
2026-03-06 21:26:27.137516,413598143
2026-03-06 21:26:27.13766,413829378
2026-03-06 21:26:27.137784,413567804
2026-03-06 21:26:27.137856,413643311
2026-03-06 21:26:27.137988,413643984
2026-03-06 21:26:27.138111,413741737
2026-03-06 21:26:27.138228,413749152
2026-03-06 21:26:27.236405,413639940
2026-03-06 21:26:27.236448,413728928
2026-03-06 21:26:27.236471,413670951
2026-03-06 21:26:27.236505,413459940
2026-03-06 21:26:27.23653,413621737
2026-03-06 21:26:27.236552,413766007
2026-03-06 21:26:27.236581,413670951
2026-03-06 21:26:27.236606,413521288
2026-03-06 21:26:27.236636,413674321
2026-03-06 21:26:27.33694,413710052
2026-03-06 21:26:27.337145,413786906
2026-03-06 21:26:27.337167,413773423
2026-03-06 21:26:27.337205,413598816
2026-03-06 21:26:27.337233,413593423
2026-03-06 21:26:27.337289,413710725
2026-03-06 21:26:27.337381,413710052
2026-03-06 21:26:27.337488,413807129
2026-03-06 21:26:27.337515,413482861
2026-03-06 21:26:27.337546,413504434
2026-03-06 21:26:27.440469,413713423
2026-03-06 21:26:27.440505,413663536
2026-03-06 21:26:27.440533,413624435
2026-03-06 21:26:27.440546,413536119
2026-03-06 21:26:27.440566,413813872
2026-03-06 21:26:27.440588,413734321
2026-03-06 21:26:27.440634,413600165
2026-03-06 21:26:27.440646,413661512
2026-03-06 21:26:27.440684,413691849
2026-03-06 21:26:27.441197,413713423
2026-03-06 21:26:27.54043,413554322
2026-03-06 21:26:27.540445,413878592
2026-03-06 21:26:27.540482,413391175
2026-03-06 21:26:27.540519,413621063
2026-03-06 21:26:27.540569,413661512
2026-03-06 21:26:27.540619,413627131
2026-03-06 21:26:27.54113,413554322
2026-03-06 21:26:27.640308,413392524
2026-03-06 21:26:27.640346,413946006
2026-03-06 21:26:27.640374,413666905
2026-03-06 21:26:27.640416,413640614
2026-03-06 21:26:27.640474,413732973
2026-03-06 21:26:27.641203,413732973
2026-03-06 21:26:27.740762,413399266
2026-03-06 21:26:27.740819,413723535
2026-03-06 21:26:27.740849,413699939
2026-03-06 21:26:27.740889,413365558
2026-03-06 21:26:27.74091,413542187
2026-03-06 21:26:27.740941,413754546
2026-03-06 21:26:27.740971,413636568
2026-03-06 21:26:27.741629,413399266
2026-03-06 21:26:27.840457,413572524
2026-03-06 21:26:27.840491,413639940
2026-03-06 21:26:27.840522,413833422
2026-03-06 21:26:27.840546,413592748
2026-03-06 21:26:27.841205,413668254
2026-03-06 21:26:27.940848,413861737
2026-03-06 21:26:27.940928,413464659
2026-03-06 21:26:27.940993,413603535
2026-03-06 21:26:27.941056,413635220
2026-03-06 21:26:27.941353,413861737
2026-03-06 21:26:28.040596,413797018
2026-03-06 21:26:28.040628,413730952
2026-03-06 21:26:28.040656,413689153
2026-03-06 21:26:28.04068,413820614
2026-03-06 21:26:28.040703,413650726
2026-03-06 21:26:28.040723,413615671
2026-03-06 21:26:28.14138,413515895
2026-03-06 21:26:28.141412,413627131
2026-03-06 21:26:28.141434,413625108
2026-03-06 21:26:28.141467,413460615
2026-03-06 21:26:28.141489,413646007
2026-03-06 21:26:28.141511,413543535
2026-03-06 21:26:28.14154,413677692
2026-03-06 21:26:28.141563,413726905
2026-03-06 21:26:28.141589,413650051
2026-03-06 21:26:28.141779,413515895
2026-03-06 21:26:28.241755,413828029
2026-03-06 21:26:28.241791,413603535
2026-03-06 21:26:28.241823,413634546
2026-03-06 21:26:28.241859,413644659
2026-03-06 21:26:28.241884,413640614
2026-03-06 21:26:28.241906,413806456
2026-03-06 21:26:28.242294,413828029
2026-03-06 21:26:28.341675,413821288
2026-03-06 21:26:28.341712,413639265
2026-03-06 21:26:28.341736,413588029
2026-03-06 21:26:28.341766,413707355
2026-03-06 21:26:28.341784,413769377
2026-03-06 21:26:28.341812,413734996
2026-03-06 21:26:28.341844,413669603
2026-03-06 21:26:28.341882,413644659
2026-03-06 21:26:28.34218,413734996
2026-03-06 21:26:28.445752,413701961
2026-03-06 21:26:28.445785,413867805
2026-03-06 21:26:28.445817,413929152
2026-03-06 21:26:28.445838,413734321
2026-03-06 21:26:28.445853,413619040
2026-03-06 21:26:28.445882,413600165
2026-03-06 21:26:28.445909,413699264
2026-03-06 21:26:28.445933,413528030
2026-03-06 21:26:28.445997,413794996
2026-03-06 21:26:28.446217,413701961
2026-03-06 21:26:28.545761,413834097
2026-03-06 21:26:28.545793,413710052
2026-03-06 21:26:28.546065,413890725
2026-03-06 21:26:28.546097,413561737
2026-03-06 21:26:28.546128,413533423
2026-03-06 21:26:28.546166,413739715
2026-03-06 21:26:28.546411,413639265
2026-03-06 21:26:28.546432,413634546
2026-03-06 21:26:28.546452,413890725
2026-03-06 21:26:28.645327,413619715
2026-03-06 21:26:28.645371,413546232
2026-03-06 21:26:28.645411,413657468
2026-03-06 21:26:28.645456,413695220
2026-03-06 21:26:28.645512,413830051
2026-03-06 21:26:28.645552,413961512
2026-03-06 21:26:28.645605,413956118
2026-03-06 21:26:28.646464,413961512
2026-03-06 21:26:28.745579,413614996
2026-03-06 21:26:28.745627,413706008
2026-03-06 21:26:28.745652,413506456
2026-03-06 21:26:28.745693,413707355
2026-03-06 21:26:28.745748,413688479
2026-03-06 21:26:28.745813,413610276
2026-03-06 21:26:28.745894,413439715
2026-03-06 21:26:28.745976,413655445
2026-03-06 21:26:28.746048,413748479
2026-03-06 21:26:28.746684,413610276
2026-03-06 21:26:28.846076,413753197
2026-03-06 21:26:28.846104,413642636
2026-03-06 21:26:28.846138,413804434
2026-03-06 21:26:28.84617,413695220
2026-03-06 21:26:28.846205,413697917
2026-03-06 21:26:28.84623,413581963
2026-03-06 21:26:28.846253,413511850
2026-03-06 21:26:28.84628,413725557
2026-03-06 21:26:28.84631,413757916
2026-03-06 21:26:28.846685,413697917
2026-03-06 21:26:28.945752,413710725
2026-03-06 21:26:28.945784,413696569
2026-03-06 21:26:28.945814,413540164
2026-03-06 21:26:28.945836,413557692
2026-03-06 21:26:28.945867,413643984
2026-03-06 21:26:28.945894,413539491
2026-03-06 21:26:28.94593,413771401
2026-03-06 21:26:28.945977,413768704
2026-03-06 21:26:28.946027,413579265
2026-03-06 21:26:29.045787,413526008
2026-03-06 21:26:29.045824,413624435
2026-03-06 21:26:29.045849,413628479
2026-03-06 21:26:29.045879,413896793
2026-03-06 21:26:29.045902,413794996
2026-03-06 21:26:29.045938,413569152
2026-03-06 21:26:29.045965,413724883
2026-03-06 21:26:29.045988,413612973
2026-03-06 21:26:29.046002,413606907
2026-03-06 21:26:29.046438,413526008
2026-03-06 21:26:29.146519,414073422
2026-03-06 21:26:29.146551,413513872
2026-03-06 21:26:29.146585,413624435
2026-03-06 21:26:29.146648,413816568
2026-03-06 21:26:29.146714,413701961
2026-03-06 21:26:29.146803,413773423
2026-03-06 21:26:29.146929,414073422
2026-03-06 21:26:29.24697,413603535
2026-03-06 21:26:29.246996,413681064
2026-03-06 21:26:29.24702,413703311
2026-03-06 21:26:29.247119,413717468
2026-03-06 21:26:29.2472,413614996
2026-03-06 21:26:29.247235,413514547
2026-03-06 21:26:29.247406,413603535
2026-03-06 21:26:29.346805,413710052
2026-03-06 21:26:29.34685,413815894
2026-03-06 21:26:29.34686,413965557
2026-03-06 21:26:29.346884,413672973
2026-03-06 21:26:29.346908,413509828
2026-03-06 21:26:29.346933,413594771
2026-03-06 21:26:29.346969,413776793
2026-03-06 21:26:29.346991,413749152
2026-03-06 21:26:29.347016,413635220
2026-03-06 21:26:29.450447,413591400
2026-03-06 21:26:29.450529,413681737
2026-03-06 21:26:29.450617,413668928
2026-03-06 21:26:29.450669,413637917
2026-03-06 21:26:29.450739,413591400
2026-03-06 21:26:29.451414,413873872
2026-03-06 21:26:29.451457,413809827
2026-03-06 21:26:29.451487,413683085
2026-03-06 21:26:29.451517,413952748
2026-03-06 21:26:29.451547,413837468
2026-03-06 21:26:29.550586,413590727
2026-03-06 21:26:29.550636,413893422
2026-03-06 21:26:29.550675,413619715
2026-03-06 21:26:29.550704,413614996
2026-03-06 21:26:29.550733,413689153
2026-03-06 21:26:29.550762,413658816
2026-03-06 21:26:29.550781,413590727
2026-03-06 21:26:29.550812,413780165
2026-03-06 21:26:29.55084,413876569
2026-03-06 21:26:29.551103,413590727
2026-03-06 21:26:29.650463,413582636
2026-03-06 21:26:29.65051,413568479
2026-03-06 21:26:29.650578,413760613
2026-03-06 21:26:29.650643,413532075
2026-03-06 21:26:29.651103,413568479
2026-03-06 21:26:29.750507,413721513
2026-03-06 21:26:29.750568,413856344
2026-03-06 21:26:29.750592,413701288
2026-03-06 21:26:29.750629,413921737
2026-03-06 21:26:29.750714,413815220
2026-03-06 21:26:29.750738,413739715
2026-03-06 21:26:29.750759,413633872
2026-03-06 21:26:29.750783,413786232
2026-03-06 21:26:29.750808,413414097
2026-03-06 21:26:29.751272,413721513
2026-03-06 21:26:29.85024,413779490
2026-03-06 21:26:29.850269,413732973
2026-03-06 21:26:29.850284,413548255
2026-03-06 21:26:29.850304,413647356
2026-03-06 21:26:29.85032,413687805
2026-03-06 21:26:29.850334,413631849
2026-03-06 21:26:29.850355,413780165
2026-03-06 21:26:29.950662,414086230
2026-03-06 21:26:29.950706,413698592
2026-03-06 21:26:29.95074,413816568
2026-03-06 21:26:29.950775,413759265
2026-03-06 21:26:29.950848,413775445
2026-03-06 21:26:29.950863,414086230
2026-03-06 21:26:30.050274,413674321
2026-03-06 21:26:30.050303,413677019
2026-03-06 21:26:30.050321,413538816
2026-03-06 21:26:30.050352,413776119
2026-03-06 21:26:30.050363,413763310
2026-03-06 21:26:30.050389,413668928
2026-03-06 21:26:30.050424,413637243
2026-03-06 21:26:30.050448,413697917
2026-03-06 21:26:30.05096,413776119
2026-03-06 21:26:30.151714,413546232
2026-03-06 21:26:30.151765,413639265
2026-03-06 21:26:30.151809,413551624
2026-03-06 21:26:30.151843,413572524
2026-03-06 21:26:30.151877,413811849
2026-03-06 21:26:30.151906,413699264
2026-03-06 21:26:30.151937,413811849
2026-03-06 21:26:30.15197,413806456
2026-03-06 21:26:30.152085,413546232
2026-03-06 21:26:30.251555,413569827
2026-03-06 21:26:30.251612,413434322
2026-03-06 21:26:30.251781,413714772
2026-03-06 21:26:30.251822,413716793
2026-03-06 21:26:30.251858,413677019
2026-03-06 21:26:30.251895,413635220
2026-03-06 21:26:30.252034,413561737
2026-03-06 21:26:30.252058,413873872
2026-03-06 21:26:30.252131,413716793
2026-03-06 21:26:30.351854,413771401
2026-03-06 21:26:30.351886,413777468
2026-03-06 21:26:30.351904,413813872
2026-03-06 21:26:30.351917,413586681
2026-03-06 21:26:30.351935,413710052
2026-03-06 21:26:30.35195,413682411
2026-03-06 21:26:30.351972,413739041
2026-03-06 21:26:30.352055,413826681
2026-03-06 21:26:30.352075,413775445
2026-03-06 21:26:30.352237,413771401
2026-03-06 21:26:30.455695,413625108
2026-03-06 21:26:30.455714,413754546
2026-03-06 21:26:30.455727,413741737
2026-03-06 21:26:30.455732,413670276
2026-03-06 21:26:30.455756,413695895
2026-03-06 21:26:30.455777,413753872
2026-03-06 21:26:30.455804,413714772
2026-03-06 21:26:30.455839,413681737
2026-03-06 21:26:30.456013,413625108
2026-03-06 21:26:30.555494,413523311
2026-03-06 21:26:30.555564,413837468
2026-03-06 21:26:30.555632,413638592
2026-03-06 21:26:30.555701,413517244
2026-03-06 21:26:30.555771,413703984
2026-03-06 21:26:30.555857,413438367
2026-03-06 21:26:30.556144,413638592
2026-03-06 21:26:30.655767,413567131
2026-03-06 21:26:30.65585,413799715
2026-03-06 21:26:30.65593,413696569
2026-03-06 21:26:30.656179,413567131
2026-03-06 21:26:30.755585,413725557
2026-03-06 21:26:30.755608,413917692
2026-03-06 21:26:30.755637,413588704
2026-03-06 21:26:30.755643,413608255
2026-03-06 21:26:30.755655,413864433
2026-03-06 21:26:30.755678,413434322
2026-03-06 21:26:30.75569,413712075
2026-03-06 21:26:30.756367,413608255
2026-03-06 21:26:30.855567,413698592
2026-03-06 21:26:30.855636,413833422
2026-03-06 21:26:30.855724,413786906
2026-03-06 21:26:30.855781,413697917
2026-03-06 21:26:30.855826,413712749
2026-03-06 21:26:30.855879,413515220
2026-03-06 21:26:30.855922,413739041
2026-03-06 21:26:30.855989,413568479
2026-03-06 21:26:30.955358,413605557
2026-03-06 21:26:30.955424,413805781
2026-03-06 21:26:30.955502,413737692
2026-03-06 21:26:30.955569,413642636
2026-03-06 21:26:30.955866,413605557
2026-03-06 21:26:31.05561,413583311
2026-03-06 21:26:31.055629,413568479
2026-03-06 21:26:31.055735,413550952
2026-03-06 21:26:31.055751,413834771
2026-03-06 21:26:31.055905,413688479
2026-03-06 21:26:31.055966,413583311
2026-03-06 21:26:31.056035,413598816
2026-03-06 21:26:31.056051,413575221
2026-03-06 21:26:31.056174,413811849
2026-03-06 21:26:31.156605,413771401
2026-03-06 21:26:31.156626,413914321
2026-03-06 21:26:31.156658,413584659
2026-03-06 21:26:31.156722,413605557
2026-03-06 21:26:31.157045,413771401
2026-03-06 21:26:31.256978,413712749
2026-03-06 21:26:31.257005,413856344
2026-03-06 21:26:31.257084,413660164
2026-03-06 21:26:31.257266,413655445
2026-03-06 21:26:31.257417,413554996
2026-03-06 21:26:31.257549,413657468
2026-03-06 21:26:31.258078,413712749
2026-03-06 21:26:31.356635,413684433
2026-03-06 21:26:31.356667,413815894
2026-03-06 21:26:31.356679,413648029
2026-03-06 21:26:31.356877,413819265
2026-03-06 21:26:31.356907,413752524
2026-03-06 21:26:31.356936,413741737
2026-03-06 21:26:31.46048,413500389
2026-03-06 21:26:31.460499,413664884
2026-03-06 21:26:31.460506,413889377
2026-03-06 21:26:31.460512,413523984
2026-03-06 21:26:31.460536,413912973
2026-03-06 21:26:31.460577,413695895
2026-03-06 21:26:31.460642,413823984
2026-03-06 21:26:31.460929,413500389
2026-03-06 21:26:31.560456,413497692
2026-03-06 21:26:31.560515,413740388
2026-03-06 21:26:31.560605,413445107
2026-03-06 21:26:31.560771,413744433
2026-03-06 21:26:31.560941,413445107
2026-03-06 21:26:31.661052,413629153
2026-03-06 21:26:31.661408,413865108
2026-03-06 21:26:31.661592,413629153
2026-03-06 21:26:31.661738,413507805
2026-03-06 21:26:31.661974,413672300
2026-03-06 21:26:31.662223,413823309
2026-03-06 21:26:31.662697,413480164
2026-03-06 21:26:31.66285,413629153
2026-03-06 21:26:31.760584,413713423
2026-03-06 21:26:31.760604,413600838
2026-03-06 21:26:31.760608,413652748
2026-03-06 21:26:31.760632,413712749
2026-03-06 21:26:31.760813,413652748
2026-03-06 21:26:31.760862,413749827
2026-03-06 21:26:31.860337,413677019
2026-03-06 21:26:31.860354,413478816
2026-03-06 21:26:31.860367,413646007
2026-03-06 21:26:31.860402,413960838
2026-03-06 21:26:31.860488,413811176
2026-03-06 21:26:31.860541,413563760
2026-03-06 21:26:31.860612,413677019
2026-03-06 21:26:31.860647,413666231
2026-03-06 21:26:31.860708,413685783
2026-03-06 21:26:31.860766,413726232
2026-03-06 21:26:31.960402,413789601
2026-03-06 21:26:31.960444,413818592
2026-03-06 21:26:31.960513,413521962
2026-03-06 21:26:31.960585,413826681
2026-03-06 21:26:31.960669,413594771
2026-03-06 21:26:31.960855,413789601
2026-03-06 21:26:31.960864,413507131
2026-03-06 21:26:31.96091,413745782
2026-03-06 21:26:32.060467,413768029
2026-03-06 21:26:32.060546,413751176
2026-03-06 21:26:32.060607,413538142
2026-03-06 21:26:32.060677,413780165
2026-03-06 21:26:32.060758,413738367
2026-03-06 21:26:32.060856,413564435
2026-03-06 21:26:32.060861,413538142
2026-03-06 21:26:32.160302,413681064
2026-03-06 21:26:32.160382,413648704
2026-03-06 21:26:32.160464,413646681
2026-03-06 21:26:32.160557,413669603
2026-03-06 21:26:32.160708,413544883
2026-03-06 21:26:32.16078,413703984
2026-03-06 21:26:32.160907,413838141
2026-03-06 21:26:32.161011,413648704
2026-03-06 21:26:32.161035,413568479
2026-03-06 21:26:32.260426,413727580
2026-03-06 21:26:32.260458,413561063
2026-03-06 21:26:32.260487,413809827
2026-03-06 21:26:32.260525,413586681
2026-03-06 21:26:32.260572,413590727
2026-03-06 21:26:32.260641,413486231
2026-03-06 21:26:32.360662,413718141
2026-03-06 21:26:32.360739,413840164
2026-03-06 21:26:32.360783,413900164
2026-03-06 21:26:32.360807,413605557
2026-03-06 21:26:32.360818,413681737
2026-03-06 21:26:32.360828,413718141
2026-03-06 21:26:32.360838,413709377
2026-03-06 21:26:32.360848,413784209
2026-03-06 21:26:32.361002,413718141
2026-03-06 21:26:32.464392,413541513
2026-03-06 21:26:32.464418,413664884
2026-03-06 21:26:32.464444,413732973
2026-03-06 21:26:32.464479,413693197
2026-03-06 21:26:32.4645,413716793
2026-03-06 21:26:32.464532,413663536
2026-03-06 21:26:32.464647,413541513
2026-03-06 21:26:32.564116,413508479
2026-03-06 21:26:32.564168,413831400
2026-03-06 21:26:32.564219,413698592
2026-03-06 21:26:32.564268,413873197
2026-03-06 21:26:32.564748,413508479
2026-03-06 21:26:32.66424,413838816
2026-03-06 21:26:32.664261,413600165
2026-03-06 21:26:32.664289,413752524
2026-03-06 21:26:32.664318,413694547
2026-03-06 21:26:32.664357,413610951
2026-03-06 21:26:32.764233,413473423
2026-03-06 21:26:32.764263,413776793
2026-03-06 21:26:32.764305,413769377
2026-03-06 21:26:32.764375,413673648
2026-03-06 21:26:32.764459,413473423
2026-03-06 21:26:32.864473,413791624
2026-03-06 21:26:32.864512,413708029
2026-03-06 21:26:32.864558,413748479
2026-03-06 21:26:32.864589,413953421
2026-03-06 21:26:32.864661,413762636
2026-03-06 21:26:32.864839,413791624
2026-03-06 21:26:32.964638,413641962
2026-03-06 21:26:32.964888,413991175
2026-03-06 21:26:32.964916,413627804
2026-03-06 21:26:32.964945,413690501
2026-03-06 21:26:32.964975,413695895
2026-03-06 21:26:32.965001,413537467
2026-03-06 21:26:32.965028,413663536
2026-03-06 21:26:32.965103,413641962
2026-03-06 21:26:33.06409,413693872
2026-03-06 21:26:33.064125,413853648
2026-03-06 21:26:33.06415,413674995
2026-03-06 21:26:33.06424,413716793
2026-03-06 21:26:33.064288,413741737
2026-03-06 21:26:33.064332,413748479
2026-03-06 21:26:33.165184,413706681
2026-03-06 21:26:33.165318,413805109
2026-03-06 21:26:33.165428,413659490
2026-03-06 21:26:33.165518,413595445
2026-03-06 21:26:33.165612,413706681
2026-03-06 21:26:33.16567,413747131
2026-03-06 21:26:33.165825,413609603
2026-03-06 21:26:33.265639,413729603
2026-03-06 21:26:33.265715,413734321
2026-03-06 21:26:33.26579,413666231
2026-03-06 21:26:33.265859,413564435
2026-03-06 21:26:33.265946,413586681
2026-03-06 21:26:33.266004,413536119
2026-03-06 21:26:33.266096,413620389
2026-03-06 21:26:33.2662,413809827
2026-03-06 21:26:33.266281,413729603
2026-03-06 21:26:33.365588,413786232
2026-03-06 21:26:33.365626,413592748
2026-03-06 21:26:33.365656,413618367
2026-03-06 21:26:33.365683,413607580
2026-03-06 21:26:33.365718,413523984
2026-03-06 21:26:33.365744,413658141
2026-03-06 21:26:33.366258,413523984
2026-03-06 21:26:33.46978,413855669
2026-03-06 21:26:33.469814,413667580
2026-03-06 21:26:33.469847,413716119
2026-03-06 21:26:33.469883,413652075
2026-03-06 21:26:33.469967,413568479
2026-03-06 21:26:33.470035,413815220
2026-03-06 21:26:33.470066,413767355
2026-03-06 21:26:33.470148,413790276
2026-03-06 21:26:33.470286,413855669
2026-03-06 21:26:33.570774,413678367
2026-03-06 21:26:33.570837,413679715
2026-03-06 21:26:33.570889,413658141
2026-03-06 21:26:33.570946,413465332
2026-03-06 21:26:33.570997,413876569
2026-03-06 21:26:33.572345,413678367
2026-03-06 21:26:33.669603,413810501
2026-03-06 21:26:33.669676,413713423
2026-03-06 21:26:33.669694,413687805
2026-03-06 21:26:33.669795,413586681
2026-03-06 21:26:33.669865,413704659
2026-03-06 21:26:33.669931,413773423
2026-03-06 21:26:33.669998,413709377
2026-03-06 21:26:33.67006,413705333
2026-03-06 21:26:33.769828,413470051
2026-03-06 21:26:33.769873,413760613
2026-03-06 21:26:33.769891,413838141
2026-03-06 21:26:33.770026,413600838
2026-03-06 21:26:33.770047,413766007
2026-03-06 21:26:33.770052,413779490
2026-03-06 21:26:33.770065,413896119
2026-03-06 21:26:33.770074,413666231
2026-03-06 21:26:33.77025,413470051
2026-03-06 21:26:33.869687,413584659
2026-03-06 21:26:33.869722,413877917
2026-03-06 21:26:33.869736,413652748
2026-03-06 21:26:33.869759,413722861
2026-03-06 21:26:33.869781,413695895
2026-03-06 21:26:33.86981,413466682
2026-03-06 21:26:33.870465,413584659
2026-03-06 21:26:33.970214,413540839
2026-03-06 21:26:33.97032,413805109
2026-03-06 21:26:33.970342,413665557
2026-03-06 21:26:33.970359,413820614
2026-03-06 21:26:33.970371,413635895
2026-03-06 21:26:33.970395,413652075
2026-03-06 21:26:33.970702,413665557
2026-03-06 21:26:34.069316,413722861
2026-03-06 21:26:34.069348,413737018
2026-03-06 21:26:34.069388,413622412
2026-03-06 21:26:34.069434,413697917
2026-03-06 21:26:34.069495,413691175
2026-03-06 21:26:34.069627,413655445
2026-03-06 21:26:34.170303,413895444
2026-03-06 21:26:34.170322,413749152
2026-03-06 21:26:34.170336,413613648
2026-03-06 21:26:34.170361,413593423
2026-03-06 21:26:34.170389,413654097
2026-03-06 21:26:34.170419,413652075
2026-03-06 21:26:34.171239,413895444
2026-03-06 21:26:34.270284,413688479
2026-03-06 21:26:34.270314,413757243
2026-03-06 21:26:34.270327,413781512
2026-03-06 21:26:34.270339,413731624
2026-03-06 21:26:34.27036,413614321
2026-03-06 21:26:34.27041,413805781
2026-03-06 21:26:34.270543,413681737
2026-03-06 21:26:34.270591,413540839
2026-03-06 21:26:34.370807,413648704
2026-03-06 21:26:34.370826,413658141
2026-03-06 21:26:34.370841,413691849
2026-03-06 21:26:34.370855,413624435
2026-03-06 21:26:34.370882,413728254
2026-03-06 21:26:34.370907,413859714
2026-03-06 21:26:34.370931,413689153
2026-03-06 21:26:34.370988,413685783
2026-03-06 21:26:34.371,413648704
2026-03-06 21:26:34.371013,413639265
2026-03-06 21:26:34.474453,413722187
2026-03-06 21:26:34.474474,413761962
2026-03-06 21:26:34.474494,413664209
2026-03-06 21:26:34.474504,413704659
2026-03-06 21:26:34.474517,413499715
2026-03-06 21:26:34.474535,413751176
2026-03-06 21:26:34.474546,413693872
2026-03-06 21:26:34.474567,413632524
2026-03-06 21:26:34.474603,413745782
2026-03-06 21:26:34.474857,413722187
2026-03-06 21:26:34.574376,413682411
2026-03-06 21:26:34.574391,413497692
2026-03-06 21:26:34.574409,413868478
2026-03-06 21:26:34.574434,413807129
2026-03-06 21:26:34.574475,413571176
2026-03-06 21:26:34.574497,413786906
2026-03-06 21:26:34.574521,413652748
2026-03-06 21:26:34.574542,413551624
2026-03-06 21:26:34.575104,413682411
2026-03-06 21:26:34.67451,413772074
2026-03-06 21:26:34.674702,413561737
2026-03-06 21:26:34.674844,413898141
2026-03-06 21:26:34.675032,413592075
2026-03-06 21:26:34.675183,413710725
2026-03-06 21:26:34.675322,413898141
2026-03-06 21:26:34.675333,413862412
2026-03-06 21:26:34.675396,413640614
2026-03-06 21:26:34.675445,413693872
2026-03-06 21:26:34.775228,413597468
