time,PT_Cal.GN2_Regulated.channel_id
2026-03-06 21:18:59.773758,6
2026-03-06 21:18:59.773847,6
2026-03-06 21:18:59.882009,6
2026-03-06 21:18:59.882092,6
2026-03-06 21:18:59.882146,6
2026-03-06 21:18:59.882278,6
2026-03-06 21:18:59.882575,6
2026-03-06 21:18:59.991146,6
2026-03-06 21:18:59.991335,6
2026-03-06 21:18:59.991504,6
2026-03-06 21:18:59.991682,6
2026-03-06 21:18:59.992456,6
2026-03-06 21:19:00.100341,6
2026-03-06 21:19:00.100602,6
2026-03-06 21:19:00.100823,6
2026-03-06 21:19:00.101215,6
2026-03-06 21:19:00.101709,6
2026-03-06 21:19:00.101768,6
2026-03-06 21:19:00.208886,6
2026-03-06 21:19:00.208971,6
2026-03-06 21:19:00.209011,6
2026-03-06 21:19:00.20907,6
2026-03-06 21:19:00.209214,6
2026-03-06 21:19:00.209362,6
2026-03-06 21:19:00.20979,6
2026-03-06 21:19:00.31815,6
2026-03-06 21:19:00.31822,6
2026-03-06 21:19:00.31828,6
2026-03-06 21:19:00.318346,6
2026-03-06 21:19:00.318421,6
2026-03-06 21:19:00.427198,6
2026-03-06 21:19:00.427366,6
2026-03-06 21:19:00.427502,6
2026-03-06 21:19:00.427622,6
2026-03-06 21:19:00.427712,6
2026-03-06 21:19:00.536956,6
2026-03-06 21:19:00.537315,6
2026-03-06 21:19:00.53747,6
2026-03-06 21:19:00.537726,6
2026-03-06 21:19:00.538012,6
2026-03-06 21:19:00.538466,6
2026-03-06 21:19:00.644784,6
2026-03-06 21:19:00.644955,6
2026-03-06 21:19:00.645101,6
2026-03-06 21:19:00.645349,6
2026-03-06 21:19:00.64535,6
2026-03-06 21:19:00.753857,6
2026-03-06 21:19:00.753946,6
2026-03-06 21:19:00.754021,6
2026-03-06 21:19:00.754104,6
2026-03-06 21:19:00.754184,6
2026-03-06 21:19:00.754326,6
2026-03-06 21:19:00.863267,6
2026-03-06 21:19:00.863511,6
2026-03-06 21:19:00.863738,6
2026-03-06 21:19:00.864947,6
2026-03-06 21:19:00.973301,6
2026-03-06 21:19:00.973677,6
2026-03-06 21:19:00.974025,6
2026-03-06 21:19:00.974446,6
2026-03-06 21:19:00.974477,6
2026-03-06 21:19:01.08142,6
2026-03-06 21:19:01.081517,6
2026-03-06 21:19:01.081597,6
2026-03-06 21:19:01.081686,6
2026-03-06 21:19:01.082054,6
2026-03-06 21:19:01.190754,6
2026-03-06 21:19:01.190925,6
2026-03-06 21:19:01.191009,6
2026-03-06 21:19:01.191341,6
2026-03-06 21:19:01.191643,6
2026-03-06 21:19:01.191691,6
2026-03-06 21:19:01.192173,6
2026-03-06 21:19:01.299094,6
2026-03-06 21:19:01.299316,6
2026-03-06 21:19:01.299636,6
2026-03-06 21:19:01.299751,6
2026-03-06 21:19:01.299805,6
2026-03-06 21:19:01.299961,6
2026-03-06 21:19:01.408147,6
2026-03-06 21:19:01.408355,6
2026-03-06 21:19:01.408437,6
2026-03-06 21:19:01.408552,6
2026-03-06 21:19:01.408747,6
2026-03-06 21:19:01.40897,6
2026-03-06 21:19:01.516788,6
2026-03-06 21:19:01.517067,6
2026-03-06 21:19:01.517524,6
2026-03-06 21:19:01.517611,6
2026-03-06 21:19:01.626301,6
2026-03-06 21:19:01.626399,6
2026-03-06 21:19:01.626472,6
2026-03-06 21:19:01.626568,6
2026-03-06 21:19:01.626826,6
2026-03-06 21:19:01.626858,6
2026-03-06 21:19:01.627117,6
2026-03-06 21:19:01.734698,6
2026-03-06 21:19:01.734891,6
2026-03-06 21:19:01.735114,6
2026-03-06 21:19:01.735192,6
2026-03-06 21:19:01.844268,6
2026-03-06 21:19:01.84449,6
2026-03-06 21:19:01.844705,6
2026-03-06 21:19:01.844913,6
2026-03-06 21:19:01.84512,6
2026-03-06 21:19:01.84528,6
2026-03-06 21:19:01.953085,6
2026-03-06 21:19:01.953394,6
2026-03-06 21:19:01.953486,6
2026-03-06 21:19:01.953544,6
2026-03-06 21:19:01.953652,6
2026-03-06 21:19:02.062421,6
2026-03-06 21:19:02.062643,6
2026-03-06 21:19:02.062844,6
2026-03-06 21:19:02.063048,6
2026-03-06 21:19:02.063116,6
2026-03-06 21:19:02.063484,6
2026-03-06 21:19:02.170907,6
2026-03-06 21:19:02.171108,6
2026-03-06 21:19:02.17128,6
2026-03-06 21:19:02.171512,6
2026-03-06 21:19:02.172014,6
2026-03-06 21:19:02.28075,6
2026-03-06 21:19:02.281018,6
2026-03-06 21:19:02.281323,6
2026-03-06 21:19:02.281627,6
2026-03-06 21:19:02.281934,6
2026-03-06 21:19:02.282233,6
2026-03-06 21:19:02.28281,6
2026-03-06 21:19:02.389146,6
2026-03-06 21:19:02.389249,6
2026-03-06 21:19:02.389353,6
2026-03-06 21:19:02.389555,6
2026-03-06 21:19:02.389748,6
2026-03-06 21:19:02.390002,6
2026-03-06 21:19:02.497931,6
2026-03-06 21:19:02.498075,6
2026-03-06 21:19:02.498197,6
2026-03-06 21:19:02.498385,6
2026-03-06 21:19:02.498543,6
2026-03-06 21:19:02.498716,6
2026-03-06 21:19:02.498873,6
2026-03-06 21:19:02.607136,6
2026-03-06 21:19:02.607224,6
2026-03-06 21:19:02.607301,6
2026-03-06 21:19:02.607475,6
2026-03-06 21:19:02.607682,6
2026-03-06 21:19:02.607709,6
2026-03-06 21:19:02.607809,6
2026-03-06 21:19:02.607973,6
2026-03-06 21:19:02.608128,6
2026-03-06 21:19:02.608364,6
2026-03-06 21:19:02.716078,6
2026-03-06 21:19:02.716188,6
2026-03-06 21:19:02.716248,6
2026-03-06 21:19:02.71631,6
2026-03-06 21:19:02.716447,6
2026-03-06 21:19:02.716617,6
2026-03-06 21:19:02.716669,6
2026-03-06 21:19:02.824907,6
2026-03-06 21:19:02.824963,6
2026-03-06 21:19:02.825002,6
2026-03-06 21:19:02.825056,6
2026-03-06 21:19:02.825206,6
2026-03-06 21:19:02.825421,6
2026-03-06 21:19:02.933359,6
2026-03-06 21:19:02.933461,6
2026-03-06 21:19:02.933764,6
2026-03-06 21:19:02.933846,6
2026-03-06 21:19:02.93397,6
2026-03-06 21:19:02.934049,6
2026-03-06 21:19:02.934194,6
2026-03-06 21:19:02.934295,6
2026-03-06 21:19:02.934395,6
2026-03-06 21:19:03.043078,6
2026-03-06 21:19:03.043245,6
2026-03-06 21:19:03.043406,6
2026-03-06 21:19:03.043515,6
2026-03-06 21:19:03.043574,6
2026-03-06 21:19:03.151817,6
2026-03-06 21:19:03.151982,6
2026-03-06 21:19:03.152201,6
2026-03-06 21:19:03.152344,6
2026-03-06 21:19:03.152384,6
2026-03-06 21:19:03.261114,6
2026-03-06 21:19:03.261252,6
2026-03-06 21:19:03.261393,6
2026-03-06 21:19:03.261556,6
2026-03-06 21:19:03.261951,6
2026-03-06 21:19:03.370384,6
2026-03-06 21:19:03.370551,6
2026-03-06 21:19:03.370681,6
2026-03-06 21:19:03.37115,6
2026-03-06 21:19:03.478921,6
2026-03-06 21:19:03.47905,6
2026-03-06 21:19:03.479262,6
2026-03-06 21:19:03.479268,6
2026-03-06 21:19:03.588204,6
2026-03-06 21:19:03.588338,6
2026-03-06 21:19:03.588463,6
2026-03-06 21:19:03.588617,6
2026-03-06 21:19:03.696992,6
2026-03-06 21:19:03.69707,6
2026-03-06 21:19:03.697398,6
2026-03-06 21:19:03.697587,6
2026-03-06 21:19:03.697602,6
2026-03-06 21:19:03.697903,6
2026-03-06 21:19:03.806392,6
2026-03-06 21:19:03.806487,6
2026-03-06 21:19:03.806598,6
2026-03-06 21:19:03.806712,6
2026-03-06 21:19:03.806833,6
2026-03-06 21:19:03.806948,6
2026-03-06 21:19:03.807029,6
2026-03-06 21:19:03.915039,6
2026-03-06 21:19:03.915095,6
2026-03-06 21:19:03.915177,6
2026-03-06 21:19:03.915317,6
2026-03-06 21:19:03.915448,6
2026-03-06 21:19:03.915675,6
2026-03-06 21:19:03.915699,6
2026-03-06 21:19:04.02408,6
2026-03-06 21:19:04.024237,6
2026-03-06 21:19:04.024659,6
2026-03-06 21:19:04.024829,6
2026-03-06 21:19:04.025468,6
2026-03-06 21:19:04.026037,6
2026-03-06 21:19:04.133304,6
2026-03-06 21:19:04.133382,6
2026-03-06 21:19:04.133622,6
2026-03-06 21:19:04.133835,6
2026-03-06 21:19:04.134044,6
2026-03-06 21:19:04.24175,6
2026-03-06 21:19:04.24182,6
2026-03-06 21:19:04.241879,6
2026-03-06 21:19:04.241933,6
2026-03-06 21:19:04.24197,6
2026-03-06 21:19:04.242143,6
2026-03-06 21:19:04.351301,6
2026-03-06 21:19:04.351505,6
2026-03-06 21:19:04.351778,6
2026-03-06 21:19:04.351986,6
2026-03-06 21:19:04.352151,6
2026-03-06 21:19:04.460356,6
2026-03-06 21:19:04.460549,6
2026-03-06 21:19:04.460765,6
2026-03-06 21:19:04.460974,6
2026-03-06 21:19:04.461217,6
2026-03-06 21:19:04.461429,6
2026-03-06 21:19:04.461452,6
2026-03-06 21:19:04.570392,6
2026-03-06 21:19:04.570655,6
2026-03-06 21:19:04.570903,6
2026-03-06 21:19:04.571122,6
2026-03-06 21:19:04.571149,6
2026-03-06 21:19:04.571392,6
2026-03-06 21:19:04.571623,6
2026-03-06 21:19:04.571888,6
2026-03-06 21:19:04.67803,6
2026-03-06 21:19:04.678395,6
2026-03-06 21:19:04.678778,6
2026-03-06 21:19:04.678826,6
2026-03-06 21:19:04.67925,6
2026-03-06 21:19:04.787225,6
2026-03-06 21:19:04.787382,6
2026-03-06 21:19:04.787531,6
2026-03-06 21:19:04.787704,6
2026-03-06 21:19:04.787741,6
2026-03-06 21:19:04.787901,6
2026-03-06 21:19:04.896055,6
2026-03-06 21:19:04.896243,6
2026-03-06 21:19:04.896413,6
2026-03-06 21:19:04.896524,6
2026-03-06 21:19:04.896575,6
2026-03-06 21:19:04.896757,6
2026-03-06 21:19:05.005194,6
2026-03-06 21:19:05.005417,6
2026-03-06 21:19:05.005638,6
2026-03-06 21:19:05.005793,6
2026-03-06 21:19:05.005895,6
2026-03-06 21:19:05.114727,6
2026-03-06 21:19:05.114785,6
2026-03-06 21:19:05.114913,6
2026-03-06 21:19:05.115131,6
2026-03-06 21:19:05.115146,6
2026-03-06 21:19:05.115316,6
2026-03-06 21:19:05.115492,6
2026-03-06 21:19:05.223003,6
2026-03-06 21:19:05.223131,6
2026-03-06 21:19:05.223273,6
2026-03-06 21:19:05.223536,6
2026-03-06 21:19:05.223792,6
2026-03-06 21:19:05.224084,6
2026-03-06 21:19:05.332584,6
2026-03-06 21:19:05.332748,6
2026-03-06 21:19:05.332928,6
2026-03-06 21:19:05.333109,6
2026-03-06 21:19:05.333282,6
2026-03-06 21:19:05.333328,6
2026-03-06 21:19:05.333536,6
2026-03-06 21:19:05.441139,6
2026-03-06 21:19:05.441589,6
2026-03-06 21:19:05.442115,6
2026-03-06 21:19:05.442367,6
2026-03-06 21:19:05.442589,6
2026-03-06 21:19:05.44282,6
2026-03-06 21:19:05.442832,6
2026-03-06 21:19:05.549564,6
2026-03-06 21:19:05.549666,6
2026-03-06 21:19:05.549795,6
2026-03-06 21:19:05.549853,6
2026-03-06 21:19:05.550079,6
2026-03-06 21:19:05.659526,6
2026-03-06 21:19:05.66007,6
2026-03-06 21:19:05.66022,6
2026-03-06 21:19:05.66082,6
2026-03-06 21:19:05.768061,6
2026-03-06 21:19:05.768144,6
2026-03-06 21:19:05.768332,6
2026-03-06 21:19:05.768603,6
2026-03-06 21:19:05.768815,6
2026-03-06 21:19:05.769567,6
2026-03-06 21:19:05.87703,6
2026-03-06 21:19:05.877228,6
2026-03-06 21:19:05.877412,6
2026-03-06 21:19:05.877606,6
2026-03-06 21:19:05.877838,6
2026-03-06 21:19:05.878621,6
2026-03-06 21:19:05.9859,6
2026-03-06 21:19:05.986037,6
2026-03-06 21:19:05.986233,6
2026-03-06 21:19:05.986606,6
2026-03-06 21:19:05.987262,6
2026-03-06 21:19:05.987334,6
2026-03-06 21:19:06.095971,6
2026-03-06 21:19:06.096551,6
2026-03-06 21:19:06.096842,6
2026-03-06 21:19:06.097126,6
2026-03-06 21:19:06.0974,6
2026-03-06 21:19:06.099078,6
2026-03-06 21:19:06.203816,6
2026-03-06 21:19:06.203939,6
2026-03-06 21:19:06.204094,6
2026-03-06 21:19:06.20423,6
2026-03-06 21:19:06.204347,6
2026-03-06 21:19:06.312953,6
2026-03-06 21:19:06.313051,6
2026-03-06 21:19:06.313169,6
2026-03-06 21:19:06.313294,6
2026-03-06 21:19:06.313423,6
2026-03-06 21:19:06.313545,6
2026-03-06 21:19:06.313834,6
2026-03-06 21:19:06.421921,6
2026-03-06 21:19:06.422117,6
2026-03-06 21:19:06.422423,6
2026-03-06 21:19:06.422567,6
2026-03-06 21:19:06.422773,6
2026-03-06 21:19:06.422958,6
2026-03-06 21:19:06.531286,6
2026-03-06 21:19:06.53152,6
2026-03-06 21:19:06.531731,6
2026-03-06 21:19:06.531982,6
2026-03-06 21:19:06.532198,6
2026-03-06 21:19:06.532632,6
2026-03-06 21:19:06.639963,6
2026-03-06 21:19:06.640106,6
2026-03-06 21:19:06.640258,6
2026-03-06 21:19:06.640413,6
2026-03-06 21:19:06.640522,6
2026-03-06 21:19:06.640589,6
2026-03-06 21:19:06.749117,6
2026-03-06 21:19:06.749256,6
2026-03-06 21:19:06.749393,6
2026-03-06 21:19:06.749537,6
2026-03-06 21:19:06.749593,6
2026-03-06 21:19:06.749696,6
2026-03-06 21:19:06.749846,6
2026-03-06 21:19:06.858044,6
2026-03-06 21:19:06.858138,6
2026-03-06 21:19:06.858413,6
2026-03-06 21:19:06.858443,6
2026-03-06 21:19:06.858569,6
2026-03-06 21:19:06.967518,6
2026-03-06 21:19:06.967814,6
2026-03-06 21:19:06.968133,6
2026-03-06 21:19:06.968369,6
2026-03-06 21:19:06.969328,6
2026-03-06 21:19:07.076099,6
2026-03-06 21:19:07.076148,6
2026-03-06 21:19:07.076181,6
2026-03-06 21:19:07.076282,6
2026-03-06 21:19:07.076437,6
2026-03-06 21:19:07.076449,6
2026-03-06 21:19:07.076706,6
2026-03-06 21:19:07.185523,6
2026-03-06 21:19:07.185737,6
2026-03-06 21:19:07.185983,6
2026-03-06 21:19:07.186187,6
2026-03-06 21:19:07.18651,6
2026-03-06 21:19:07.186778,6
2026-03-06 21:19:07.294058,6
2026-03-06 21:19:07.294267,6
2026-03-06 21:19:07.294467,6
2026-03-06 21:19:07.294588,6
2026-03-06 21:19:07.294703,6
2026-03-06 21:19:07.294958,6
2026-03-06 21:19:07.403463,6
2026-03-06 21:19:07.403537,6
2026-03-06 21:19:07.403589,6
2026-03-06 21:19:07.403745,6
2026-03-06 21:19:07.40399,6
2026-03-06 21:19:07.404078,6
2026-03-06 21:19:07.512294,6
2026-03-06 21:19:07.512505,6
2026-03-06 21:19:07.512659,6
2026-03-06 21:19:07.512792,6
2026-03-06 21:19:07.512932,6
2026-03-06 21:19:07.51309,6
2026-03-06 21:19:07.513757,6
2026-03-06 21:19:07.62138,6
2026-03-06 21:19:07.621661,6
2026-03-06 21:19:07.622021,6
2026-03-06 21:19:07.622057,6
2026-03-06 21:19:07.622558,6
2026-03-06 21:19:07.730331,6
2026-03-06 21:19:07.730431,6
2026-03-06 21:19:07.730502,6
2026-03-06 21:19:07.730602,6
2026-03-06 21:19:07.731216,6
2026-03-06 21:19:07.839726,6
2026-03-06 21:19:07.839951,6
2026-03-06 21:19:07.840217,6
2026-03-06 21:19:07.84046,6
2026-03-06 21:19:07.840717,6
2026-03-06 21:19:07.842015,6
2026-03-06 21:19:07.948549,6
2026-03-06 21:19:07.948737,6
2026-03-06 21:19:07.948928,6
2026-03-06 21:19:07.949111,6
2026-03-06 21:19:07.949262,6
2026-03-06 21:19:08.057512,6
2026-03-06 21:19:08.057702,6
2026-03-06 21:19:08.057915,6
2026-03-06 21:19:08.058355,6
2026-03-06 21:19:08.059371,6
2026-03-06 21:19:08.16581,6
2026-03-06 21:19:08.16596,6
2026-03-06 21:19:08.166126,6
2026-03-06 21:19:08.166231,6
2026-03-06 21:19:08.166317,6
2026-03-06 21:19:08.275145,6
2026-03-06 21:19:08.2753,6
2026-03-06 21:19:08.275445,6
2026-03-06 21:19:08.275597,6
2026-03-06 21:19:08.275641,6
2026-03-06 21:19:08.275736,6
2026-03-06 21:19:08.384517,6
2026-03-06 21:19:08.384748,6
2026-03-06 21:19:08.38496,6
2026-03-06 21:19:08.385201,6
2026-03-06 21:19:08.385213,6
2026-03-06 21:19:08.38544,6
2026-03-06 21:19:08.385679,6
2026-03-06 21:19:08.495502,6
2026-03-06 21:19:08.495973,6
2026-03-06 21:19:08.49641,6
2026-03-06 21:19:08.496701,6
2026-03-06 21:19:08.496926,6
2026-03-06 21:19:08.49709,6
2026-03-06 21:19:08.60231,6
2026-03-06 21:19:08.602478,6
2026-03-06 21:19:08.602657,6
2026-03-06 21:19:08.602839,6
2026-03-06 21:19:08.603133,6
2026-03-06 21:19:08.711643,6
2026-03-06 21:19:08.711834,6
2026-03-06 21:19:08.711974,6
2026-03-06 21:19:08.712018,6
2026-03-06 21:19:08.712237,6
2026-03-06 21:19:08.712446,6
2026-03-06 21:19:08.820098,6
2026-03-06 21:19:08.820297,6
2026-03-06 21:19:08.820465,6
2026-03-06 21:19:08.820638,6
2026-03-06 21:19:08.820831,6
2026-03-06 21:19:08.821702,6
2026-03-06 21:19:08.929107,6
2026-03-06 21:19:08.929237,6
2026-03-06 21:19:08.929471,6
2026-03-06 21:19:08.929735,6
2026-03-06 21:19:08.929991,6
2026-03-06 21:19:09.037949,6
2026-03-06 21:19:09.038108,6
2026-03-06 21:19:09.03842,6
2026-03-06 21:19:09.038439,6
2026-03-06 21:19:09.038555,6
2026-03-06 21:19:09.147198,6
2026-03-06 21:19:09.147366,6
2026-03-06 21:19:09.147618,6
2026-03-06 21:19:09.147778,6
2026-03-06 21:19:09.148805,6
2026-03-06 21:19:09.255843,6
2026-03-06 21:19:09.255881,6
2026-03-06 21:19:09.255909,6
2026-03-06 21:19:09.255963,6
2026-03-06 21:19:09.256087,6
2026-03-06 21:19:09.256698,6
2026-03-06 21:19:09.365447,6
2026-03-06 21:19:09.365553,6
2026-03-06 21:19:09.365725,6
2026-03-06 21:19:09.365828,6
2026-03-06 21:19:09.365889,6
2026-03-06 21:19:09.366277,6
2026-03-06 21:19:09.366359,6
2026-03-06 21:19:09.4742,6
2026-03-06 21:19:09.474432,6
2026-03-06 21:19:09.474668,6
2026-03-06 21:19:09.474888,6
2026-03-06 21:19:09.474953,6
2026-03-06 21:19:09.475262,6
2026-03-06 21:19:09.583442,6
2026-03-06 21:19:09.583609,6
2026-03-06 21:19:09.583906,6
2026-03-06 21:19:09.584205,6
2026-03-06 21:19:09.584392,6
2026-03-06 21:19:09.584444,6
2026-03-06 21:19:09.692518,6
2026-03-06 21:19:09.692678,6
2026-03-06 21:19:09.692869,6
2026-03-06 21:19:09.693114,6
2026-03-06 21:19:09.693396,6
2026-03-06 21:19:09.693422,6
2026-03-06 21:19:09.801117,6
2026-03-06 21:19:09.80155,6
2026-03-06 21:19:09.801888,6
2026-03-06 21:19:09.804232,6
2026-03-06 21:19:09.910851,6
2026-03-06 21:19:09.911147,6
2026-03-06 21:19:09.911518,6
2026-03-06 21:19:09.911943,6
2026-03-06 21:19:09.912325,6
2026-03-06 21:19:09.912727,6
2026-03-06 21:19:10.019316,6
2026-03-06 21:19:10.019403,6
2026-03-06 21:19:10.019471,6
2026-03-06 21:19:10.019531,6
2026-03-06 21:19:10.019591,6
2026-03-06 21:19:10.019731,6
2026-03-06 21:19:10.128523,6
2026-03-06 21:19:10.128715,6
2026-03-06 21:19:10.128944,6
2026-03-06 21:19:10.129221,6
2026-03-06 21:19:10.13039,6
2026-03-06 21:19:10.237669,6
2026-03-06 21:19:10.237834,6
2026-03-06 21:19:10.237927,6
2026-03-06 21:19:10.238082,6
2026-03-06 21:19:10.238212,6
2026-03-06 21:19:10.238419,6
2026-03-06 21:19:10.238968,6
2026-03-06 21:19:10.345743,6
2026-03-06 21:19:10.345864,6
2026-03-06 21:19:10.346011,6
2026-03-06 21:19:10.346031,6
2026-03-06 21:19:10.346276,6
2026-03-06 21:19:10.455078,6
2026-03-06 21:19:10.455179,6
2026-03-06 21:19:10.455286,6
2026-03-06 21:19:10.455404,6
2026-03-06 21:19:10.455533,6
2026-03-06 21:19:10.455612,6
2026-03-06 21:19:10.564684,6
2026-03-06 21:19:10.564854,6
2026-03-06 21:19:10.565046,6
2026-03-06 21:19:10.56523,6
2026-03-06 21:19:10.565288,6
2026-03-06 21:19:10.565487,6
2026-03-06 21:19:10.673749,6
2026-03-06 21:19:10.673863,6
2026-03-06 21:19:10.673998,6
2026-03-06 21:19:10.674132,6
2026-03-06 21:19:10.674174,6
2026-03-06 21:19:10.782609,6
2026-03-06 21:19:10.782748,6
2026-03-06 21:19:10.782896,6
2026-03-06 21:19:10.783007,6
2026-03-06 21:19:10.783218,6
2026-03-06 21:19:10.891762,6
2026-03-06 21:19:10.891964,6
2026-03-06 21:19:10.892291,6
2026-03-06 21:19:10.892523,6
2026-03-06 21:19:10.89283,6
2026-03-06 21:19:11.000515,6
2026-03-06 21:19:11.000669,6
2026-03-06 21:19:11.000865,6
2026-03-06 21:19:11.001063,6
2026-03-06 21:19:11.002138,6
2026-03-06 21:19:11.109298,6
2026-03-06 21:19:11.109454,6
2026-03-06 21:19:11.109608,6
2026-03-06 21:19:11.109767,6
2026-03-06 21:19:11.109924,6
2026-03-06 21:19:11.109945,6
2026-03-06 21:19:11.218077,6
2026-03-06 21:19:11.218178,6
2026-03-06 21:19:11.218354,6
2026-03-06 21:19:11.218498,6
2026-03-06 21:19:11.218636,6
2026-03-06 21:19:11.218657,6
2026-03-06 21:19:11.326953,6
2026-03-06 21:19:11.327041,6
2026-03-06 21:19:11.327148,6
2026-03-06 21:19:11.327274,6
2026-03-06 21:19:11.327277,6
2026-03-06 21:19:11.327425,6
2026-03-06 21:19:11.327507,6
2026-03-06 21:19:11.436291,6
2026-03-06 21:19:11.436472,6
2026-03-06 21:19:11.436697,6
2026-03-06 21:19:11.436802,6
2026-03-06 21:19:11.436942,6
2026-03-06 21:19:11.437234,6
2026-03-06 21:19:11.545505,6
2026-03-06 21:19:11.545729,6
2026-03-06 21:19:11.545972,6
2026-03-06 21:19:11.546217,6
2026-03-06 21:19:11.546251,6
2026-03-06 21:19:11.546516,6
2026-03-06 21:19:11.654457,6
2026-03-06 21:19:11.654576,6
2026-03-06 21:19:11.655115,6
2026-03-06 21:19:11.655497,6
2026-03-06 21:19:11.763441,6
2026-03-06 21:19:11.763635,6
2026-03-06 21:19:11.763993,6
2026-03-06 21:19:11.764102,6
2026-03-06 21:19:11.764353,6
2026-03-06 21:19:11.871916,6
2026-03-06 21:19:11.872166,6
2026-03-06 21:19:11.872203,6
2026-03-06 21:19:11.872254,6
2026-03-06 21:19:11.872358,6
2026-03-06 21:19:11.872636,6
2026-03-06 21:19:11.981014,6
2026-03-06 21:19:11.981248,6
2026-03-06 21:19:11.981457,6
2026-03-06 21:19:11.981986,6
2026-03-06 21:19:11.982128,6
2026-03-06 21:19:11.982886,6
2026-03-06 21:19:12.089705,6
2026-03-06 21:19:12.089797,6
2026-03-06 21:19:12.089917,6
2026-03-06 21:19:12.090061,6
2026-03-06 21:19:12.090272,6
2026-03-06 21:19:12.199439,6
2026-03-06 21:19:12.199671,6
2026-03-06 21:19:12.199856,6
2026-03-06 21:19:12.200512,6
2026-03-06 21:19:12.200694,6
2026-03-06 21:19:12.308002,6
2026-03-06 21:19:12.308057,6
2026-03-06 21:19:12.308127,6
2026-03-06 21:19:12.308202,6
2026-03-06 21:19:12.308277,6
2026-03-06 21:19:12.308374,6
2026-03-06 21:19:12.308474,6
2026-03-06 21:19:12.416955,6
2026-03-06 21:19:12.416987,6
2026-03-06 21:19:12.417004,6
2026-03-06 21:19:12.417025,6
2026-03-06 21:19:12.41704,6
2026-03-06 21:19:12.41708,6
2026-03-06 21:19:12.417112,6
2026-03-06 21:19:12.417392,6
2026-03-06 21:19:12.526699,6
2026-03-06 21:19:12.526905,6
2026-03-06 21:19:12.527118,6
2026-03-06 21:19:12.527358,6
2026-03-06 21:19:12.527591,6
2026-03-06 21:19:12.528199,6
2026-03-06 21:19:12.635334,6
2026-03-06 21:19:12.63556,6
2026-03-06 21:19:12.63588,6
2026-03-06 21:19:12.637506,6
2026-03-06 21:19:12.744085,6
2026-03-06 21:19:12.744262,6
2026-03-06 21:19:12.744467,6
2026-03-06 21:19:12.744524,6
2026-03-06 21:19:12.744686,6
2026-03-06 21:19:12.74494,6
2026-03-06 21:19:12.85359,6
2026-03-06 21:19:12.853795,6
2026-03-06 21:19:12.853998,6
2026-03-06 21:19:12.854242,6
2026-03-06 21:19:12.854283,6
2026-03-06 21:19:12.854475,6
2026-03-06 21:19:12.854743,6
2026-03-06 21:19:12.962083,6
2026-03-06 21:19:12.962342,6
2026-03-06 21:19:12.962598,6
2026-03-06 21:19:12.962638,6
2026-03-06 21:19:12.963004,6
2026-03-06 21:19:12.963633,6
2026-03-06 21:19:13.071022,6
2026-03-06 21:19:13.071227,6
2026-03-06 21:19:13.071432,6
2026-03-06 21:19:13.071594,6
2026-03-06 21:19:13.071639,6
2026-03-06 21:19:13.072087,6
2026-03-06 21:19:13.179992,6
2026-03-06 21:19:13.180038,6
2026-03-06 21:19:13.180071,6
2026-03-06 21:19:13.180121,6
2026-03-06 21:19:13.180182,6
2026-03-06 21:19:13.180189,6
2026-03-06 21:19:13.180257,6
2026-03-06 21:19:13.180326,6
2026-03-06 21:19:13.180397,6
2026-03-06 21:19:13.180466,6
2026-03-06 21:19:13.289059,6
2026-03-06 21:19:13.289187,6
2026-03-06 21:19:13.289443,6
2026-03-06 21:19:13.289743,6
2026-03-06 21:19:13.289867,6
2026-03-06 21:19:13.398212,6
2026-03-06 21:19:13.398261,6
2026-03-06 21:19:13.3983,6
2026-03-06 21:19:13.398358,6
2026-03-06 21:19:13.398539,6
2026-03-06 21:19:13.398792,6
2026-03-06 21:19:13.400314,6
2026-03-06 21:19:13.50708,6
2026-03-06 21:19:13.507305,6
2026-03-06 21:19:13.507557,6
2026-03-06 21:19:13.507765,6
2026-03-06 21:19:13.507934,6
2026-03-06 21:19:13.508136,6
2026-03-06 21:19:13.508526,6
2026-03-06 21:19:13.61611,6
2026-03-06 21:19:13.616267,6
2026-03-06 21:19:13.616615,6
2026-03-06 21:19:13.616857,6
2026-03-06 21:19:13.617108,6
2026-03-06 21:19:13.617143,6
2026-03-06 21:19:13.725069,6
2026-03-06 21:19:13.72517,6
2026-03-06 21:19:13.725586,6
2026-03-06 21:19:13.72581,6
2026-03-06 21:19:13.725966,6
2026-03-06 21:19:13.726057,6
2026-03-06 21:19:13.726308,6
2026-03-06 21:19:13.834845,6
2026-03-06 21:19:13.835106,6
2026-03-06 21:19:13.835323,6
2026-03-06 21:19:13.835467,6
2026-03-06 21:19:13.835756,6
2026-03-06 21:19:13.943278,6
2026-03-06 21:19:13.943643,6
2026-03-06 21:19:13.9437,6
2026-03-06 21:19:13.943827,6
2026-03-06 21:19:13.943935,6
2026-03-06 21:19:13.944016,6
2026-03-06 21:19:13.944237,6
2026-03-06 21:19:14.052503,6
2026-03-06 21:19:14.052699,6
2026-03-06 21:19:14.052899,6
2026-03-06 21:19:14.053084,6
2026-03-06 21:19:14.054354,6
2026-03-06 21:19:14.161094,6
2026-03-06 21:19:14.161176,6
2026-03-06 21:19:14.161304,6
2026-03-06 21:19:14.161406,6
2026-03-06 21:19:14.162209,6
2026-03-06 21:19:14.26984,6
2026-03-06 21:19:14.270116,6
2026-03-06 21:19:14.27048,6
