time,ACT.GSE_Med_Press_Control.channel_id
2026-03-06 21:17:35.834135,4
2026-03-06 21:17:35.834156,4
2026-03-06 21:17:35.891905,4
2026-03-06 21:17:35.891921,4
2026-03-06 21:17:35.935848,4
2026-03-06 21:17:35.935872,4
2026-03-06 21:17:35.994191,4
2026-03-06 21:17:35.994219,4
2026-03-06 21:17:36.038184,4
2026-03-06 21:17:36.038215,4
2026-03-06 21:17:36.095745,4
2026-03-06 21:17:36.095765,4
2026-03-06 21:17:36.139881,4
2026-03-06 21:17:36.139899,4
2026-03-06 21:17:36.19787,4
2026-03-06 21:17:36.197884,4
2026-03-06 21:17:36.242206,4
2026-03-06 21:17:36.242231,4
2026-03-06 21:17:36.29995,4
2026-03-06 21:17:36.299966,4
2026-03-06 21:17:36.34403,4
2026-03-06 21:17:36.344058,4
2026-03-06 21:17:36.402183,4
2026-03-06 21:17:36.402229,4
2026-03-06 21:17:36.445866,4
2026-03-06 21:17:36.445888,4
2026-03-06 21:17:36.504144,4
2026-03-06 21:17:36.504185,4
2026-03-06 21:17:36.547754,4
2026-03-06 21:17:36.547784,4
2026-03-06 21:17:36.605814,4
2026-03-06 21:17:36.605841,4
2026-03-06 21:17:36.649835,4
2026-03-06 21:17:36.64986,4
2026-03-06 21:17:36.708238,4
2026-03-06 21:17:36.708261,4
2026-03-06 21:17:36.751677,4
2026-03-06 21:17:36.751704,4
2026-03-06 21:17:36.810147,4
2026-03-06 21:17:36.810178,4
2026-03-06 21:17:36.853718,4
2026-03-06 21:17:36.853738,4
2026-03-06 21:17:36.912413,4
2026-03-06 21:17:36.912444,4
2026-03-06 21:17:36.955917,4
2026-03-06 21:17:36.955936,4
2026-03-06 21:17:37.014064,4
2026-03-06 21:17:37.014085,4
2026-03-06 21:17:37.057836,4
2026-03-06 21:17:37.057859,4
2026-03-06 21:17:37.115806,4
2026-03-06 21:17:37.115829,4
2026-03-06 21:17:37.159959,4
2026-03-06 21:17:37.159973,4
2026-03-06 21:17:37.218148,4
2026-03-06 21:17:37.218171,4
2026-03-06 21:17:37.262136,4
2026-03-06 21:17:37.262188,4
2026-03-06 21:17:37.320162,4
2026-03-06 21:17:37.320177,4
2026-03-06 21:17:37.363949,4
2026-03-06 21:17:37.363978,4
2026-03-06 21:17:37.423762,4
2026-03-06 21:17:37.423788,4
2026-03-06 21:17:37.466038,4
2026-03-06 21:17:37.466066,4
2026-03-06 21:17:37.523759,4
2026-03-06 21:17:37.523778,4
2026-03-06 21:17:37.567656,4
2026-03-06 21:17:37.567678,4
2026-03-06 21:17:37.625806,4
2026-03-06 21:17:37.625835,4
2026-03-06 21:17:37.670094,4
2026-03-06 21:17:37.670131,4
2026-03-06 21:17:37.727915,4
2026-03-06 21:17:37.727948,4
2026-03-06 21:17:37.771626,4
2026-03-06 21:17:37.771641,4
2026-03-06 21:17:37.830221,4
2026-03-06 21:17:37.830238,4
2026-03-06 21:17:37.873738,4
2026-03-06 21:17:37.873759,4
2026-03-06 21:17:37.932287,4
2026-03-06 21:17:37.93232,4
2026-03-06 21:17:37.975663,4
2026-03-06 21:17:37.975684,4
2026-03-06 21:17:38.033901,4
2026-03-06 21:17:38.033925,4
2026-03-06 21:17:38.077956,4
2026-03-06 21:17:38.07798,4
2026-03-06 21:17:38.136313,4
2026-03-06 21:17:38.136341,4
2026-03-06 21:17:38.179765,4
2026-03-06 21:17:38.179785,4
2026-03-06 21:17:38.238002,4
2026-03-06 21:17:38.238025,4
2026-03-06 21:17:38.28208,4
2026-03-06 21:17:38.282103,4
2026-03-06 21:17:38.340237,4
2026-03-06 21:17:38.340266,4
2026-03-06 21:17:38.384093,4
2026-03-06 21:17:38.384117,4
2026-03-06 21:17:38.441992,4
2026-03-06 21:17:38.442016,4
2026-03-06 21:17:38.486288,4
2026-03-06 21:17:38.486313,4
2026-03-06 21:17:38.544394,4
2026-03-06 21:17:38.544422,4
2026-03-06 21:17:38.588218,4
2026-03-06 21:17:38.588263,4
2026-03-06 21:17:38.646073,4
2026-03-06 21:17:38.646092,4
2026-03-06 21:17:38.690227,4
2026-03-06 21:17:38.690241,4
2026-03-06 21:17:38.748128,4
2026-03-06 21:17:38.748143,4
2026-03-06 21:17:38.792239,4
2026-03-06 21:17:38.792253,4
2026-03-06 21:17:38.849842,4
2026-03-06 21:17:38.849859,4
2026-03-06 21:17:38.89401,4
2026-03-06 21:17:38.894026,4
2026-03-06 21:17:38.951805,4
2026-03-06 21:17:38.951833,4
2026-03-06 21:17:38.995737,4
2026-03-06 21:17:38.995765,4
2026-03-06 21:17:39.053888,4
2026-03-06 21:17:39.053921,4
2026-03-06 21:17:39.097864,4
2026-03-06 21:17:39.097888,4
2026-03-06 21:17:39.156258,4
2026-03-06 21:17:39.156285,4
2026-03-06 21:17:39.199828,4
2026-03-06 21:17:39.199847,4
2026-03-06 21:17:39.259305,4
2026-03-06 21:17:39.259332,4
2026-03-06 21:17:39.30237,4
2026-03-06 21:17:39.302398,4
2026-03-06 21:17:39.359963,4
2026-03-06 21:17:39.35999,4
2026-03-06 21:17:39.403838,4
2026-03-06 21:17:39.403854,4
2026-03-06 21:17:39.461731,4
2026-03-06 21:17:39.461745,4
2026-03-06 21:17:39.506022,4
2026-03-06 21:17:39.506036,4
2026-03-06 21:17:39.564422,4
2026-03-06 21:17:39.564439,4
2026-03-06 21:17:39.60799,4
2026-03-06 21:17:39.608013,4
2026-03-06 21:17:39.666074,4
2026-03-06 21:17:39.666095,4
2026-03-06 21:17:39.710136,4
2026-03-06 21:17:39.710147,4
2026-03-06 21:17:39.768039,4
2026-03-06 21:17:39.768059,4
2026-03-06 21:17:39.812006,4
2026-03-06 21:17:39.81202,4
2026-03-06 21:17:39.870204,4
2026-03-06 21:17:39.870238,4
2026-03-06 21:17:39.914135,4
2026-03-06 21:17:39.914155,4
2026-03-06 21:17:39.971862,4
2026-03-06 21:17:39.971893,4
2026-03-06 21:17:40.015856,4
2026-03-06 21:17:40.015885,4
2026-03-06 21:17:40.074259,4
2026-03-06 21:17:40.074284,4
2026-03-06 21:17:40.118434,4
2026-03-06 21:17:40.118459,4
2026-03-06 21:17:40.176579,4
2026-03-06 21:17:40.176613,4
2026-03-06 21:17:40.219739,4
2026-03-06 21:17:40.219753,4
2026-03-06 21:17:40.277839,4
2026-03-06 21:17:40.277873,4
2026-03-06 21:17:40.32197,4
2026-03-06 21:17:40.321993,4
2026-03-06 21:17:40.380657,4
2026-03-06 21:17:40.380682,4
2026-03-06 21:17:40.424196,4
2026-03-06 21:17:40.424216,4
2026-03-06 21:17:40.481852,4
2026-03-06 21:17:40.481882,4
2026-03-06 21:17:40.52619,4
2026-03-06 21:17:40.526221,4
2026-03-06 21:17:40.584363,4
2026-03-06 21:17:40.584379,4
2026-03-06 21:17:40.628104,4
2026-03-06 21:17:40.628133,4
2026-03-06 21:17:40.685947,4
2026-03-06 21:17:40.685968,4
2026-03-06 21:17:40.73027,4
2026-03-06 21:17:40.730286,4
2026-03-06 21:17:40.78809,4
2026-03-06 21:17:40.788103,4
2026-03-06 21:17:40.832013,4
2026-03-06 21:17:40.832024,4
2026-03-06 21:17:40.889789,4
2026-03-06 21:17:40.889803,4
2026-03-06 21:17:40.934291,4
2026-03-06 21:17:40.934323,4
2026-03-06 21:17:40.991733,4
2026-03-06 21:17:40.991759,4
2026-03-06 21:17:41.035895,4
2026-03-06 21:17:41.035926,4
2026-03-06 21:17:41.094106,4
2026-03-06 21:17:41.094133,4
2026-03-06 21:17:41.138173,4
2026-03-06 21:17:41.138201,4
2026-03-06 21:17:41.196186,4
2026-03-06 21:17:41.196208,4
2026-03-06 21:17:41.240074,4
2026-03-06 21:17:41.24009,4
2026-03-06 21:17:41.298514,4
2026-03-06 21:17:41.298544,4
2026-03-06 21:17:41.342055,4
2026-03-06 21:17:41.342076,4
2026-03-06 21:17:41.399773,4
2026-03-06 21:17:41.399794,4
2026-03-06 21:17:41.443795,4
2026-03-06 21:17:41.443819,4
2026-03-06 21:17:41.502052,4
2026-03-06 21:17:41.502072,4
2026-03-06 21:17:41.545799,4
2026-03-06 21:17:41.545822,4
2026-03-06 21:17:41.604039,4
2026-03-06 21:17:41.604068,4
2026-03-06 21:17:41.647595,4
2026-03-06 21:17:41.647611,4
2026-03-06 21:17:41.706304,4
2026-03-06 21:17:41.706332,4
2026-03-06 21:17:41.750215,4
2026-03-06 21:17:41.750236,4
2026-03-06 21:17:41.808175,4
2026-03-06 21:17:41.8082,4
2026-03-06 21:17:41.851822,4
2026-03-06 21:17:41.851847,4
2026-03-06 21:17:41.910202,4
2026-03-06 21:17:41.910228,4
2026-03-06 21:17:41.95377,4
2026-03-06 21:17:41.953796,4
2026-03-06 21:17:42.012117,4
2026-03-06 21:17:42.012145,4
2026-03-06 21:17:42.056176,4
2026-03-06 21:17:42.056207,4
2026-03-06 21:17:42.114154,4
2026-03-06 21:17:42.114212,4
2026-03-06 21:17:42.158126,4
2026-03-06 21:17:42.158156,4
2026-03-06 21:17:42.216009,4
2026-03-06 21:17:42.21603,4
2026-03-06 21:17:42.259897,4
2026-03-06 21:17:42.259925,4
2026-03-06 21:17:42.317773,4
2026-03-06 21:17:42.317789,4
2026-03-06 21:17:42.361845,4
2026-03-06 21:17:42.361863,4
2026-03-06 21:17:42.420206,4
2026-03-06 21:17:42.420227,4
2026-03-06 21:17:42.463908,4
2026-03-06 21:17:42.463934,4
2026-03-06 21:17:42.522046,4
2026-03-06 21:17:42.522065,4
2026-03-06 21:17:42.565838,4
2026-03-06 21:17:42.565853,4
2026-03-06 21:17:42.624225,4
2026-03-06 21:17:42.624253,4
2026-03-06 21:17:42.667773,4
2026-03-06 21:17:42.667789,4
2026-03-06 21:17:42.725747,4
2026-03-06 21:17:42.725761,4
2026-03-06 21:17:42.770275,4
2026-03-06 21:17:42.770294,4
2026-03-06 21:17:42.827925,4
2026-03-06 21:17:42.827945,4
2026-03-06 21:17:42.871992,4
2026-03-06 21:17:42.872022,4
2026-03-06 21:17:42.930008,4
2026-03-06 21:17:42.930032,4
2026-03-06 21:17:42.973819,4
2026-03-06 21:17:42.973849,4
2026-03-06 21:17:43.031885,4
2026-03-06 21:17:43.031912,4
2026-03-06 21:17:43.076066,4
2026-03-06 21:17:43.076096,4
2026-03-06 21:17:43.134004,4
2026-03-06 21:17:43.13403,4
2026-03-06 21:17:43.178182,4
2026-03-06 21:17:43.178218,4
2026-03-06 21:17:43.236658,4
2026-03-06 21:17:43.236687,4
2026-03-06 21:17:43.27995,4
2026-03-06 21:17:43.27998,4
2026-03-06 21:17:43.337894,4
2026-03-06 21:17:43.337916,4
2026-03-06 21:17:43.382094,4
2026-03-06 21:17:43.382115,4
2026-03-06 21:17:43.439795,4
2026-03-06 21:17:43.439815,4
2026-03-06 21:17:43.484184,4
2026-03-06 21:17:43.484206,4
2026-03-06 21:17:43.542184,4
2026-03-06 21:17:43.542211,4
2026-03-06 21:17:43.585852,4
2026-03-06 21:17:43.585864,4
2026-03-06 21:17:43.644384,4
2026-03-06 21:17:43.6444,4
2026-03-06 21:17:43.68824,4
2026-03-06 21:17:43.68826,4
2026-03-06 21:17:43.745795,4
2026-03-06 21:17:43.745806,4
2026-03-06 21:17:43.789933,4
2026-03-06 21:17:43.789949,4
2026-03-06 21:17:43.848149,4
2026-03-06 21:17:43.848166,4
2026-03-06 21:17:43.892227,4
2026-03-06 21:17:43.892256,4
2026-03-06 21:17:43.950088,4
2026-03-06 21:17:43.950111,4
2026-03-06 21:17:43.994031,4
2026-03-06 21:17:43.99406,4
2026-03-06 21:17:44.051833,4
2026-03-06 21:17:44.051859,4
2026-03-06 21:17:44.095782,4
2026-03-06 21:17:44.095798,4
2026-03-06 21:17:44.154049,4
2026-03-06 21:17:44.154067,4
2026-03-06 21:17:44.19866,4
2026-03-06 21:17:44.198679,4
2026-03-06 21:17:44.255876,4
2026-03-06 21:17:44.255895,4
2026-03-06 21:17:44.299545,4
2026-03-06 21:17:44.29956,4
2026-03-06 21:17:44.35824,4
2026-03-06 21:17:44.358251,4
2026-03-06 21:17:44.401637,4
2026-03-06 21:17:44.401655,4
2026-03-06 21:17:44.460269,4
2026-03-06 21:17:44.460295,4
2026-03-06 21:17:44.503974,4
2026-03-06 21:17:44.504019,4
2026-03-06 21:17:44.56253,4
2026-03-06 21:17:44.562546,4
2026-03-06 21:17:44.605843,4
2026-03-06 21:17:44.605864,4
2026-03-06 21:17:44.664198,4
2026-03-06 21:17:44.664213,4
2026-03-06 21:17:44.707776,4
2026-03-06 21:17:44.707793,4
2026-03-06 21:17:44.76588,4
2026-03-06 21:17:44.765909,4
2026-03-06 21:17:44.810097,4
2026-03-06 21:17:44.810115,4
2026-03-06 21:17:44.867905,4
2026-03-06 21:17:44.867927,4
2026-03-06 21:17:44.911773,4
2026-03-06 21:17:44.911799,4
2026-03-06 21:17:44.969938,4
2026-03-06 21:17:44.969971,4
2026-03-06 21:17:45.013796,4
2026-03-06 21:17:45.013821,4
2026-03-06 21:17:45.071999,4
2026-03-06 21:17:45.072014,4
2026-03-06 21:17:45.116254,4
2026-03-06 21:17:45.116298,4
2026-03-06 21:17:45.17422,4
2026-03-06 21:17:45.174233,4
2026-03-06 21:17:45.217982,4
2026-03-06 21:17:45.218009,4
2026-03-06 21:17:45.276295,4
2026-03-06 21:17:45.276311,4
2026-03-06 21:17:45.319898,4
2026-03-06 21:17:45.319912,4
2026-03-06 21:17:45.377973,4
2026-03-06 21:17:45.377986,4
2026-03-06 21:17:45.422109,4
2026-03-06 21:17:45.422132,4
2026-03-06 21:17:45.479896,4
2026-03-06 21:17:45.479913,4
2026-03-06 21:17:45.523924,4
2026-03-06 21:17:45.52395,4
2026-03-06 21:17:45.590257,4
2026-03-06 21:17:45.59035,4
2026-03-06 21:17:45.626322,4
2026-03-06 21:17:45.626354,4
2026-03-06 21:17:45.683967,4
2026-03-06 21:17:45.683989,4
2026-03-06 21:17:45.728095,4
2026-03-06 21:17:45.728121,4
2026-03-06 21:17:45.786201,4
2026-03-06 21:17:45.786225,4
2026-03-06 21:17:45.83007,4
2026-03-06 21:17:45.830092,4
2026-03-06 21:17:45.887938,4
2026-03-06 21:17:45.887955,4
2026-03-06 21:17:45.932055,4
2026-03-06 21:17:45.932082,4
2026-03-06 21:17:45.989902,4
2026-03-06 21:17:45.989925,4
2026-03-06 21:17:46.034167,4
2026-03-06 21:17:46.034187,4
2026-03-06 21:17:46.092068,4
2026-03-06 21:17:46.0921,4
2026-03-06 21:17:46.135992,4
2026-03-06 21:17:46.136026,4
2026-03-06 21:17:46.194416,4
2026-03-06 21:17:46.194438,4
2026-03-06 21:17:46.238365,4
2026-03-06 21:17:46.238389,4
2026-03-06 21:17:46.295931,4
2026-03-06 21:17:46.295954,4
2026-03-06 21:17:46.339927,4
2026-03-06 21:17:46.339953,4
2026-03-06 21:17:46.397977,4
2026-03-06 21:17:46.398001,4
2026-03-06 21:17:46.441829,4
2026-03-06 21:17:46.441853,4
2026-03-06 21:17:46.501556,4
2026-03-06 21:17:46.50158,4
2026-03-06 21:17:46.544192,4
2026-03-06 21:17:46.544211,4
2026-03-06 21:17:46.601969,4
2026-03-06 21:17:46.601999,4
2026-03-06 21:17:46.645659,4
2026-03-06 21:17:46.645679,4
2026-03-06 21:17:46.704498,4
2026-03-06 21:17:46.704528,4
2026-03-06 21:17:46.747874,4
2026-03-06 21:17:46.747896,4
2026-03-06 21:17:46.806259,4
2026-03-06 21:17:46.806285,4
2026-03-06 21:17:46.849649,4
2026-03-06 21:17:46.849667,4
2026-03-06 21:17:46.908234,4
2026-03-06 21:17:46.908264,4
2026-03-06 21:17:46.952217,4
2026-03-06 21:17:46.952246,4
2026-03-06 21:17:47.01025,4
2026-03-06 21:17:47.010275,4
2026-03-06 21:17:47.053743,4
2026-03-06 21:17:47.053763,4
2026-03-06 21:17:47.111928,4
2026-03-06 21:17:47.11195,4
2026-03-06 21:17:47.156107,4
2026-03-06 21:17:47.156131,4
2026-03-06 21:17:47.214617,4
2026-03-06 21:17:47.214643,4
2026-03-06 21:17:47.258212,4
2026-03-06 21:17:47.258243,4
2026-03-06 21:17:47.315981,4
2026-03-06 21:17:47.316004,4
2026-03-06 21:17:47.359884,4
2026-03-06 21:17:47.359912,4
2026-03-06 21:17:47.418094,4
2026-03-06 21:17:47.418123,4
2026-03-06 21:17:47.462259,4
2026-03-06 21:17:47.462305,4
2026-03-06 21:17:47.520171,4
2026-03-06 21:17:47.520191,4
2026-03-06 21:17:47.564445,4
2026-03-06 21:17:47.564486,4
2026-03-06 21:17:47.622014,4
2026-03-06 21:17:47.622041,4
2026-03-06 21:17:47.66618,4
2026-03-06 21:17:47.666214,4
2026-03-06 21:17:47.724384,4
2026-03-06 21:17:47.724421,4
2026-03-06 21:17:47.76838,4
2026-03-06 21:17:47.76841,4
2026-03-06 21:17:47.826206,4
2026-03-06 21:17:47.826229,4
2026-03-06 21:17:47.870038,4
2026-03-06 21:17:47.87008,4
2026-03-06 21:17:47.92792,4
2026-03-06 21:17:47.927943,4
2026-03-06 21:17:47.972068,4
2026-03-06 21:17:47.972094,4
2026-03-06 21:17:48.03034,4
2026-03-06 21:17:48.030377,4
2026-03-06 21:17:48.074085,4
2026-03-06 21:17:48.074112,4
2026-03-06 21:17:48.132237,4
2026-03-06 21:17:48.132269,4
2026-03-06 21:17:48.175974,4
2026-03-06 21:17:48.175992,4
2026-03-06 21:17:48.233946,4
2026-03-06 21:17:48.234004,4
2026-03-06 21:17:48.277669,4
2026-03-06 21:17:48.277692,4
2026-03-06 21:17:48.336279,4
2026-03-06 21:17:48.336307,4
2026-03-06 21:17:48.379886,4
2026-03-06 21:17:48.37992,4
2026-03-06 21:17:48.438577,4
2026-03-06 21:17:48.438617,4
2026-03-06 21:17:48.48204,4
2026-03-06 21:17:48.482064,4
2026-03-06 21:17:48.540108,4
2026-03-06 21:17:48.540137,4
2026-03-06 21:17:48.583755,4
2026-03-06 21:17:48.583768,4
2026-03-06 21:17:48.642525,4
2026-03-06 21:17:48.64256,4
2026-03-06 21:17:48.686148,4
2026-03-06 21:17:48.686187,4
2026-03-06 21:17:48.744627,4
2026-03-06 21:17:48.744651,4
2026-03-06 21:17:48.788176,4
2026-03-06 21:17:48.78821,4
2026-03-06 21:17:48.846039,4
2026-03-06 21:17:48.846069,4
2026-03-06 21:17:48.89025,4
2026-03-06 21:17:48.890285,4
2026-03-06 21:17:48.948225,4
2026-03-06 21:17:48.948243,4
2026-03-06 21:17:48.992399,4
2026-03-06 21:17:48.992437,4
2026-03-06 21:17:49.04979,4
2026-03-06 21:17:49.049815,4
2026-03-06 21:17:49.093951,4
2026-03-06 21:17:49.093971,4
2026-03-06 21:17:49.151896,4
2026-03-06 21:17:49.151906,4
2026-03-06 21:17:49.196203,4
2026-03-06 21:17:49.196237,4
2026-03-06 21:17:49.25481,4
2026-03-06 21:17:49.254835,4
2026-03-06 21:17:49.298009,4
2026-03-06 21:17:49.298027,4
2026-03-06 21:17:49.356529,4
2026-03-06 21:17:49.356558,4
2026-03-06 21:17:49.400123,4
2026-03-06 21:17:49.400176,4
2026-03-06 21:17:49.458131,4
2026-03-06 21:17:49.458166,4
2026-03-06 21:17:49.50206,4
2026-03-06 21:17:49.502095,4
2026-03-06 21:17:49.559946,4
2026-03-06 21:17:49.559962,4
2026-03-06 21:17:49.604411,4
2026-03-06 21:17:49.604449,4
2026-03-06 21:17:49.662215,4
2026-03-06 21:17:49.662246,4
2026-03-06 21:17:49.706283,4
2026-03-06 21:17:49.706319,4
2026-03-06 21:17:49.76409,4
2026-03-06 21:17:49.764125,4
2026-03-06 21:17:49.808593,4
2026-03-06 21:17:49.808628,4
2026-03-06 21:17:49.866523,4
2026-03-06 21:17:49.866558,4
2026-03-06 21:17:49.91003,4
2026-03-06 21:17:49.910054,4
2026-03-06 21:17:49.967962,4
2026-03-06 21:17:49.967987,4
2026-03-06 21:17:50.012624,4
2026-03-06 21:17:50.012644,4
2026-03-06 21:17:50.070719,4
2026-03-06 21:17:50.070745,4
2026-03-06 21:17:50.114022,4
2026-03-06 21:17:50.114034,4
2026-03-06 21:17:50.172668,4
2026-03-06 21:17:50.172701,4
2026-03-06 21:17:50.216348,4
2026-03-06 21:17:50.216374,4
2026-03-06 21:17:50.274429,4
2026-03-06 21:17:50.274446,4
2026-03-06 21:17:50.318016,4
2026-03-06 21:17:50.318034,4
2026-03-06 21:17:50.376198,4
2026-03-06 21:17:50.376241,4
2026-03-06 21:17:50.419639,4
2026-03-06 21:17:50.419653,4
2026-03-06 21:17:50.478591,4
2026-03-06 21:17:50.478623,4
2026-03-06 21:17:50.521791,4
2026-03-06 21:17:50.521812,4
2026-03-06 21:17:50.580068,4
2026-03-06 21:17:50.580102,4
2026-03-06 21:17:50.623913,4
2026-03-06 21:17:50.623934,4
2026-03-06 21:17:50.68203,4
2026-03-06 21:17:50.68205,4
2026-03-06 21:17:50.726371,4
2026-03-06 21:17:50.726407,4
2026-03-06 21:17:50.784061,4
2026-03-06 21:17:50.78408,4
2026-03-06 21:17:50.829317,4
2026-03-06 21:17:50.829359,4
2026-03-06 21:17:50.885954,4
2026-03-06 21:17:50.88599,4
2026-03-06 21:17:50.930241,4
2026-03-06 21:17:50.930266,4
2026-03-06 21:17:50.988272,4
2026-03-06 21:17:50.988294,4
2026-03-06 21:17:51.033303,4
2026-03-06 21:17:51.033335,4
2026-03-06 21:17:51.090401,4
2026-03-06 21:17:51.090428,4
2026-03-06 21:17:51.133847,4
2026-03-06 21:17:51.133865,4
2026-03-06 21:17:51.192185,4
2026-03-06 21:17:51.192217,4
2026-03-06 21:17:51.2362,4
2026-03-06 21:17:51.236241,4
2026-03-06 21:17:51.294419,4
2026-03-06 21:17:51.294443,4
2026-03-06 21:17:51.338107,4
2026-03-06 21:17:51.338122,4
2026-03-06 21:17:51.395952,4
2026-03-06 21:17:51.395969,4
2026-03-06 21:17:51.439932,4
2026-03-06 21:17:51.439962,4
2026-03-06 21:17:51.498053,4
2026-03-06 21:17:51.498071,4
2026-03-06 21:17:51.541823,4
2026-03-06 21:17:51.541841,4
2026-03-06 21:17:51.600193,4
2026-03-06 21:17:51.600231,4
2026-03-06 21:17:51.644282,4
2026-03-06 21:17:51.644314,4
2026-03-06 21:17:51.702506,4
2026-03-06 21:17:51.702637,4
2026-03-06 21:17:51.74617,4
2026-03-06 21:17:51.746179,4
2026-03-06 21:17:51.80419,4
2026-03-06 21:17:51.804221,4
2026-03-06 21:17:51.848147,4
2026-03-06 21:17:51.848181,4
2026-03-06 21:17:51.905944,4
2026-03-06 21:17:51.905959,4
2026-03-06 21:17:51.949944,4
2026-03-06 21:17:51.949959,4
2026-03-06 21:17:52.008291,4
2026-03-06 21:17:52.008299,4
2026-03-06 21:17:52.052188,4
2026-03-06 21:17:52.052211,4
2026-03-06 21:17:52.110378,4
2026-03-06 21:17:52.110394,4
2026-03-06 21:17:52.154199,4
2026-03-06 21:17:52.154223,4
2026-03-06 21:17:52.212029,4
2026-03-06 21:17:52.212057,4
2026-03-06 21:17:52.255883,4
2026-03-06 21:17:52.255897,4
2026-03-06 21:17:52.314357,4
2026-03-06 21:17:52.314384,4
2026-03-06 21:17:52.357794,4
2026-03-06 21:17:52.357815,4
2026-03-06 21:17:52.41604,4
2026-03-06 21:17:52.416068,4
2026-03-06 21:17:52.460351,4
2026-03-06 21:17:52.460381,4
2026-03-06 21:17:52.518273,4
2026-03-06 21:17:52.518297,4
2026-03-06 21:17:52.562064,4
2026-03-06 21:17:52.562081,4
2026-03-06 21:17:52.620225,4
2026-03-06 21:17:52.620244,4
2026-03-06 21:17:52.663791,4
2026-03-06 21:17:52.663818,4
2026-03-06 21:17:52.722446,4
2026-03-06 21:17:52.722469,4
2026-03-06 21:17:52.766421,4
2026-03-06 21:17:52.766488,4
2026-03-06 21:17:52.824445,4
2026-03-06 21:17:52.824471,4
2026-03-06 21:17:52.867972,4
2026-03-06 21:17:52.867998,4
2026-03-06 21:17:52.926129,4
2026-03-06 21:17:52.926155,4
2026-03-06 21:17:52.970098,4
2026-03-06 21:17:52.970116,4
2026-03-06 21:17:53.028206,4
2026-03-06 21:17:53.028219,4
2026-03-06 21:17:53.07177,4
2026-03-06 21:17:53.071801,4
2026-03-06 21:17:53.129817,4
2026-03-06 21:17:53.129841,4
2026-03-06 21:17:53.173573,4
2026-03-06 21:17:53.173585,4
2026-03-06 21:17:53.232052,4
2026-03-06 21:17:53.232085,4
2026-03-06 21:17:53.275814,4
2026-03-06 21:17:53.275832,4
2026-03-06 21:17:53.333901,4
2026-03-06 21:17:53.333915,4
2026-03-06 21:17:53.378134,4
2026-03-06 21:17:53.378196,4
2026-03-06 21:17:53.435934,4
2026-03-06 21:17:53.435951,4
2026-03-06 21:17:53.480266,4
2026-03-06 21:17:53.480287,4
2026-03-06 21:17:53.537977,4
2026-03-06 21:17:53.537999,4
2026-03-06 21:17:53.581811,4
2026-03-06 21:17:53.581842,4
2026-03-06 21:17:53.640354,4
2026-03-06 21:17:53.640372,4
2026-03-06 21:17:53.684175,4
2026-03-06 21:17:53.68419,4
2026-03-06 21:17:53.742052,4
2026-03-06 21:17:53.74207,4
2026-03-06 21:17:53.785879,4
2026-03-06 21:17:53.785891,4
2026-03-06 21:17:53.844187,4
2026-03-06 21:17:53.844198,4
2026-03-06 21:17:53.888025,4
2026-03-06 21:17:53.888045,4
2026-03-06 21:17:53.946357,4
2026-03-06 21:17:53.946371,4
2026-03-06 21:17:53.990048,4
2026-03-06 21:17:53.990067,4
2026-03-06 21:17:54.048225,4
2026-03-06 21:17:54.048236,4
2026-03-06 21:17:54.092216,4
2026-03-06 21:17:54.09223,4
2026-03-06 21:17:54.150176,4
2026-03-06 21:17:54.150187,4
2026-03-06 21:17:54.19382,4
2026-03-06 21:17:54.193838,4
2026-03-06 21:17:54.252191,4
2026-03-06 21:17:54.252222,4
2026-03-06 21:17:54.296067,4
2026-03-06 21:17:54.2961,4
2026-03-06 21:17:54.354211,4
2026-03-06 21:17:54.354224,4
2026-03-06 21:17:54.397758,4
2026-03-06 21:17:54.397772,4
2026-03-06 21:17:54.456029,4
2026-03-06 21:17:54.456044,4
2026-03-06 21:17:54.500288,4
2026-03-06 21:17:54.500306,4
2026-03-06 21:17:54.5582,4
2026-03-06 21:17:54.558214,4
2026-03-06 21:17:54.602345,4
2026-03-06 21:17:54.602366,4
2026-03-06 21:17:54.659814,4
2026-03-06 21:17:54.659832,4
2026-03-06 21:17:54.704248,4
2026-03-06 21:17:54.704266,4
2026-03-06 21:17:54.76197,4
2026-03-06 21:17:54.761992,4
2026-03-06 21:17:54.80619,4
2026-03-06 21:17:54.806344,4
2026-03-06 21:17:54.864259,4
2026-03-06 21:17:54.864293,4
2026-03-06 21:17:54.907739,4
2026-03-06 21:17:54.907751,4
2026-03-06 21:17:54.966102,4
2026-03-06 21:17:54.966135,4
2026-03-06 21:17:55.009955,4
2026-03-06 21:17:55.009981,4
2026-03-06 21:17:55.067939,4
2026-03-06 21:17:55.067954,4
2026-03-06 21:17:55.112113,4
2026-03-06 21:17:55.112129,4
2026-03-06 21:17:55.169865,4
2026-03-06 21:17:55.16988,4
2026-03-06 21:17:55.214092,4
2026-03-06 21:17:55.214106,4
2026-03-06 21:17:55.272134,4
2026-03-06 21:17:55.272153,4
2026-03-06 21:17:55.315956,4
2026-03-06 21:17:55.315975,4
2026-03-06 21:17:55.374038,4
2026-03-06 21:17:55.374056,4
2026-03-06 21:17:55.418203,4
2026-03-06 21:17:55.418219,4
2026-03-06 21:17:55.476009,4
2026-03-06 21:17:55.476023,4
2026-03-06 21:17:55.519955,4
2026-03-06 21:17:55.519976,4
2026-03-06 21:17:55.578219,4
2026-03-06 21:17:55.57824,4
