time,ACT.Fuel_Fill_Vent.timestamp_ns
2026-03-06 21:20:46.166709,1772832046166650374
2026-03-06 21:20:46.225412,1772832046225357406
2026-03-06 21:20:46.225426,1772832046225357406
2026-03-06 21:20:46.268887,1772832046268810672
2026-03-06 21:20:46.268902,1772832046268810672
2026-03-06 21:20:46.327901,1772832046327828321
2026-03-06 21:20:46.32792,1772832046327828321
2026-03-06 21:20:46.370918,1772832046370787751
2026-03-06 21:20:46.370966,1772832046370787751
2026-03-06 21:20:46.42936,1772832046429289560
2026-03-06 21:20:46.429375,1772832046429289560
2026-03-06 21:20:46.472905,1772832046472812817
2026-03-06 21:20:46.472918,1772832046472812817
2026-03-06 21:20:46.531376,1772832046531326232
2026-03-06 21:20:46.531395,1772832046531326232
2026-03-06 21:20:46.57467,1772832046574580687
2026-03-06 21:20:46.574706,1772832046574580687
2026-03-06 21:20:46.633565,1772832046633509172
2026-03-06 21:20:46.633582,1772832046633509172
2026-03-06 21:20:46.677182,1772832046677040906
2026-03-06 21:20:46.677221,1772832046677040906
2026-03-06 21:20:46.73553,1772832046735458883
2026-03-06 21:20:46.735547,1772832046735458883
2026-03-06 21:20:46.778632,1772832046778519635
2026-03-06 21:20:46.778668,1772832046778519635
2026-03-06 21:20:46.837819,1772832046837689831
2026-03-06 21:20:46.837838,1772832046837689831
2026-03-06 21:20:46.880733,1772832046880673955
2026-03-06 21:20:46.880764,1772832046880673955
2026-03-06 21:20:46.939648,1772832046939548507
2026-03-06 21:20:46.939693,1772832046939548507
2026-03-06 21:20:46.982871,1772832046982815677
2026-03-06 21:20:46.982897,1772832046982815677
2026-03-06 21:20:47.04208,1772832047042007558
2026-03-06 21:20:47.042102,1772832047042007558
2026-03-06 21:20:47.084535,1772832047084481375
2026-03-06 21:20:47.084551,1772832047084481375
2026-03-06 21:20:47.143492,1772832047143436938
2026-03-06 21:20:47.143525,1772832047143436938
2026-03-06 21:20:47.186924,1772832047186880330
2026-03-06 21:20:47.186936,1772832047186880330
2026-03-06 21:20:47.245952,1772832047245896287
2026-03-06 21:20:47.245968,1772832047245896287
2026-03-06 21:20:47.288554,1772832047288522202
2026-03-06 21:20:47.288564,1772832047288522202
2026-03-06 21:20:47.347846,1772832047347770017
2026-03-06 21:20:47.347872,1772832047347770017
2026-03-06 21:20:47.390601,1772832047390467990
2026-03-06 21:20:47.390619,1772832047390467990
2026-03-06 21:20:47.449536,1772832047449488265
2026-03-06 21:20:47.449551,1772832047449488265
2026-03-06 21:20:47.492771,1772832047492702699
2026-03-06 21:20:47.492788,1772832047492702699
2026-03-06 21:20:47.552093,1772832047552025080
2026-03-06 21:20:47.552111,1772832047552025080
2026-03-06 21:20:47.594578,1772832047594503993
2026-03-06 21:20:47.594596,1772832047594503993
2026-03-06 21:20:47.653648,1772832047653582657
2026-03-06 21:20:47.653677,1772832047653582657
2026-03-06 21:20:47.696568,1772832047696500596
2026-03-06 21:20:47.696589,1772832047696500596
2026-03-06 21:20:47.755593,1772832047755455238
2026-03-06 21:20:47.755615,1772832047755455238
2026-03-06 21:20:47.798465,1772832047798426554
2026-03-06 21:20:47.798476,1772832047798426554
2026-03-06 21:20:47.857467,1772832047857408489
2026-03-06 21:20:47.857486,1772832047857408489
2026-03-06 21:20:47.900889,1772832047900816670
2026-03-06 21:20:47.900921,1772832047900816670
2026-03-06 21:20:47.959672,1772832047959579523
2026-03-06 21:20:47.95969,1772832047959579523
2026-03-06 21:20:48.00307,1772832048002976585
2026-03-06 21:20:48.003091,1772832048002976585
2026-03-06 21:20:48.06176,1772832048061674119
2026-03-06 21:20:48.061784,1772832048061674119
2026-03-06 21:20:48.104489,1772832048104419932
2026-03-06 21:20:48.104508,1772832048104419932
2026-03-06 21:20:48.163726,1772832048163628451
2026-03-06 21:20:48.16377,1772832048163628451
2026-03-06 21:20:48.206615,1772832048206446798
2026-03-06 21:20:48.206638,1772832048206446798
2026-03-06 21:20:48.265647,1772832048265505688
2026-03-06 21:20:48.265671,1772832048265505688
2026-03-06 21:20:48.308789,1772832048308720729
2026-03-06 21:20:48.308815,1772832048308720729
2026-03-06 21:20:48.36769,1772832048367622345
2026-03-06 21:20:48.367756,1772832048367622345
2026-03-06 21:20:48.410857,1772832048410799346
2026-03-06 21:20:48.410896,1772832048410799346
2026-03-06 21:20:48.469584,1772832048469519102
2026-03-06 21:20:48.469603,1772832048469519102
2026-03-06 21:20:48.513038,1772832048512934138
2026-03-06 21:20:48.513079,1772832048512934138
2026-03-06 21:20:48.571753,1772832048571644550
2026-03-06 21:20:48.57179,1772832048571644550
2026-03-06 21:20:48.614606,1772832048614459899
2026-03-06 21:20:48.614634,1772832048614459899
2026-03-06 21:20:48.673762,1772832048673702973
2026-03-06 21:20:48.67378,1772832048673702973
2026-03-06 21:20:48.71667,1772832048716553734
2026-03-06 21:20:48.716711,1772832048716553734
2026-03-06 21:20:48.775841,1772832048775723169
2026-03-06 21:20:48.775871,1772832048775723169
2026-03-06 21:20:48.818668,1772832048818558732
2026-03-06 21:20:48.818692,1772832048818558732
2026-03-06 21:20:48.878047,1772832048877953832
2026-03-06 21:20:48.878074,1772832048877953832
2026-03-06 21:20:48.920733,1772832048920618077
2026-03-06 21:20:48.920776,1772832048920618077
2026-03-06 21:20:48.979814,1772832048979668742
2026-03-06 21:20:48.979841,1772832048979668742
2026-03-06 21:20:49.023106,1772832049022912701
2026-03-06 21:20:49.023134,1772832049022912701
2026-03-06 21:20:49.081757,1772832049081613033
2026-03-06 21:20:49.08179,1772832049081613033
2026-03-06 21:20:49.124878,1772832049124779945
2026-03-06 21:20:49.124899,1772832049124779945
2026-03-06 21:20:49.18407,1772832049183927029
2026-03-06 21:20:49.184107,1772832049183927029
2026-03-06 21:20:49.226608,1772832049226553018
2026-03-06 21:20:49.226624,1772832049226553018
2026-03-06 21:20:49.286001,1772832049285876289
2026-03-06 21:20:49.286018,1772832049285876289
2026-03-06 21:20:49.329029,1772832049328965399
2026-03-06 21:20:49.329057,1772832049328965399
2026-03-06 21:20:49.387775,1772832049387685316
2026-03-06 21:20:49.387804,1772832049387685316
2026-03-06 21:20:49.430681,1772832049430582294
2026-03-06 21:20:49.430739,1772832049430582294
2026-03-06 21:20:49.489606,1772832049489552249
2026-03-06 21:20:49.489625,1772832049489552249
2026-03-06 21:20:49.532852,1772832049532777701
2026-03-06 21:20:49.532877,1772832049532777701
2026-03-06 21:20:49.591489,1772832049591428255
2026-03-06 21:20:49.591506,1772832049591428255
2026-03-06 21:20:49.634541,1772832049634447861
2026-03-06 21:20:49.634574,1772832049634447861
2026-03-06 21:20:49.693999,1772832049693936354
2026-03-06 21:20:49.694022,1772832049693936354
2026-03-06 21:20:49.736802,1772832049736716355
2026-03-06 21:20:49.736824,1772832049736716355
2026-03-06 21:20:49.795597,1772832049795511898
2026-03-06 21:20:49.79562,1772832049795511898
2026-03-06 21:20:49.838734,1772832049838588996
2026-03-06 21:20:49.83876,1772832049838588996
2026-03-06 21:20:49.89785,1772832049897777326
2026-03-06 21:20:49.897875,1772832049897777326
2026-03-06 21:20:49.940893,1772832049940792902
2026-03-06 21:20:49.940927,1772832049940792902
2026-03-06 21:20:49.999791,1772832049999747237
2026-03-06 21:20:49.999812,1772832049999747237
2026-03-06 21:20:50.042702,1772832050042592003
2026-03-06 21:20:50.042728,1772832050042592003
2026-03-06 21:20:50.102045,1772832050101688260
2026-03-06 21:20:50.102064,1772832050101688260
2026-03-06 21:20:50.144743,1772832050144679739
2026-03-06 21:20:50.144775,1772832050144679739
2026-03-06 21:20:50.203594,1772832050203461526
2026-03-06 21:20:50.203614,1772832050203461526
2026-03-06 21:20:50.247006,1772832050246945186
2026-03-06 21:20:50.24703,1772832050246945186
2026-03-06 21:20:50.305544,1772832050305454375
2026-03-06 21:20:50.305569,1772832050305454375
2026-03-06 21:20:50.348636,1772832050348591440
2026-03-06 21:20:50.348657,1772832050348591440
2026-03-06 21:20:50.40784,1772832050407764050
2026-03-06 21:20:50.407864,1772832050407764050
2026-03-06 21:20:50.45051,1772832050450448609
2026-03-06 21:20:50.450532,1772832050450448609
2026-03-06 21:20:50.509621,1772832050509578015
2026-03-06 21:20:50.509639,1772832050509578015
2026-03-06 21:20:50.552709,1772832050552642201
2026-03-06 21:20:50.552738,1772832050552642201
2026-03-06 21:20:50.611551,1772832050611431096
2026-03-06 21:20:50.611599,1772832050611431096
2026-03-06 21:20:50.655215,1772832050655040190
2026-03-06 21:20:50.655242,1772832050655040190
2026-03-06 21:20:50.713991,1772832050713928599
2026-03-06 21:20:50.714007,1772832050713928599
2026-03-06 21:20:50.756792,1772832050756677260
2026-03-06 21:20:50.756816,1772832050756677260
2026-03-06 21:20:50.815557,1772832050815495042
2026-03-06 21:20:50.815585,1772832050815495042
2026-03-06 21:20:50.858972,1772832050858896637
2026-03-06 21:20:50.859011,1772832050858896637
2026-03-06 21:20:50.917474,1772832050917411342
2026-03-06 21:20:50.91749,1772832050917411342
2026-03-06 21:20:50.960813,1772832050960668976
2026-03-06 21:20:50.960838,1772832050960668976
2026-03-06 21:20:51.019615,1772832051019522753
2026-03-06 21:20:51.01966,1772832051019522753
2026-03-06 21:20:51.063331,1772832051062758014
2026-03-06 21:20:51.063349,1772832051062758014
2026-03-06 21:20:51.121758,1772832051121621867
2026-03-06 21:20:51.121791,1772832051121621867
2026-03-06 21:20:51.164788,1772832051164668706
2026-03-06 21:20:51.164821,1772832051164668706
2026-03-06 21:20:51.223915,1772832051223779562
2026-03-06 21:20:51.223957,1772832051223779562
2026-03-06 21:20:51.266725,1772832051266557140
2026-03-06 21:20:51.266752,1772832051266557140
2026-03-06 21:20:51.325801,1772832051325689274
2026-03-06 21:20:51.325839,1772832051325689274
2026-03-06 21:20:51.368868,1772832051368825300
2026-03-06 21:20:51.368887,1772832051368825300
2026-03-06 21:20:51.427685,1772832051427604490
2026-03-06 21:20:51.427716,1772832051427604490
2026-03-06 21:20:51.470516,1772832051470439384
2026-03-06 21:20:51.47055,1772832051470439384
2026-03-06 21:20:51.530045,1772832051529854786
2026-03-06 21:20:51.530087,1772832051529854786
2026-03-06 21:20:51.57292,1772832051572843610
2026-03-06 21:20:51.572956,1772832051572843610
2026-03-06 21:20:51.631987,1772832051631904026
2026-03-06 21:20:51.632014,1772832051631904026
2026-03-06 21:20:51.67493,1772832051674801173
2026-03-06 21:20:51.674955,1772832051674801173
2026-03-06 21:20:51.733855,1772832051733773331
2026-03-06 21:20:51.733895,1772832051733773331
2026-03-06 21:20:51.776949,1772832051776885670
2026-03-06 21:20:51.776965,1772832051776885670
2026-03-06 21:20:51.835963,1772832051835863133
2026-03-06 21:20:51.835988,1772832051835863133
2026-03-06 21:20:51.878827,1772832051878751799
2026-03-06 21:20:51.878878,1772832051878751799
2026-03-06 21:20:51.937801,1772832051937759436
2026-03-06 21:20:51.937815,1772832051937759436
2026-03-06 21:20:51.980995,1772832051980912984
2026-03-06 21:20:51.981027,1772832051980912984
2026-03-06 21:20:52.039848,1772832052039765440
2026-03-06 21:20:52.039865,1772832052039765440
2026-03-06 21:20:52.083188,1772832052083041790
2026-03-06 21:20:52.083227,1772832052083041790
2026-03-06 21:20:52.141792,1772832052141692797
2026-03-06 21:20:52.141835,1772832052141692797
2026-03-06 21:20:52.184705,1772832052184577134
2026-03-06 21:20:52.184726,1772832052184577134
2026-03-06 21:20:52.243868,1772832052243686204
2026-03-06 21:20:52.243893,1772832052243686204
2026-03-06 21:20:52.286872,1772832052286703506
2026-03-06 21:20:52.286901,1772832052286703506
2026-03-06 21:20:52.345935,1772832052345854864
2026-03-06 21:20:52.345991,1772832052345854864
2026-03-06 21:20:52.388738,1772832052388612223
2026-03-06 21:20:52.388752,1772832052388612223
2026-03-06 21:20:52.447517,1772832052447434865
2026-03-06 21:20:52.447554,1772832052447434865
2026-03-06 21:20:52.490595,1772832052490516923
2026-03-06 21:20:52.490621,1772832052490516923
2026-03-06 21:20:52.549584,1772832052549522674
2026-03-06 21:20:52.549607,1772832052549522674
2026-03-06 21:20:52.592546,1772832052592496926
2026-03-06 21:20:52.592565,1772832052592496926
2026-03-06 21:20:52.651565,1772832052651498700
2026-03-06 21:20:52.651606,1772832052651498700
2026-03-06 21:20:52.694754,1772832052694660765
2026-03-06 21:20:52.694783,1772832052694660765
2026-03-06 21:20:52.753992,1772832052753948569
2026-03-06 21:20:52.754009,1772832052753948569
2026-03-06 21:20:52.797023,1772832052796981809
2026-03-06 21:20:52.79704,1772832052796981809
2026-03-06 21:20:52.855893,1772832052855862964
2026-03-06 21:20:52.855908,1772832052855862964
2026-03-06 21:20:52.898741,1772832052898673853
2026-03-06 21:20:52.89877,1772832052898673853
2026-03-06 21:20:52.957632,1772832052957574563
2026-03-06 21:20:52.957649,1772832052957574563
2026-03-06 21:20:53.001035,1772832053000969910
2026-03-06 21:20:53.001061,1772832053000969910
2026-03-06 21:20:53.059514,1772832053059446648
2026-03-06 21:20:53.059538,1772832053059446648
2026-03-06 21:20:53.103244,1772832053103027684
2026-03-06 21:20:53.103271,1772832053103027684
2026-03-06 21:20:53.161761,1772832053161684677
2026-03-06 21:20:53.161801,1772832053161684677
2026-03-06 21:20:53.204984,1772832053204893787
2026-03-06 21:20:53.205005,1772832053204893787
2026-03-06 21:20:53.263833,1772832053263763624
2026-03-06 21:20:53.263865,1772832053263763624
2026-03-06 21:20:53.306854,1772832053306779975
2026-03-06 21:20:53.306887,1772832053306779975
2026-03-06 21:20:53.365791,1772832053365704541
2026-03-06 21:20:53.365817,1772832053365704541
2026-03-06 21:20:53.408766,1772832053408527741
2026-03-06 21:20:53.408782,1772832053408527741
2026-03-06 21:20:53.46774,1772832053467621661
2026-03-06 21:20:53.467764,1772832053467621661
2026-03-06 21:20:53.510754,1772832053510664847
2026-03-06 21:20:53.510794,1772832053510664847
2026-03-06 21:20:53.570087,1772832053569962728
2026-03-06 21:20:53.570129,1772832053569962728
2026-03-06 21:20:53.612565,1772832053612512170
2026-03-06 21:20:53.612583,1772832053612512170
2026-03-06 21:20:53.672,1772832053671940787
2026-03-06 21:20:53.672019,1772832053671940787
2026-03-06 21:20:53.714709,1772832053714638374
2026-03-06 21:20:53.714762,1772832053714638374
2026-03-06 21:20:53.773437,1772832053773372596
2026-03-06 21:20:53.77346,1772832053773372596
2026-03-06 21:20:53.816849,1772832053816799154
2026-03-06 21:20:53.816866,1772832053816799154
2026-03-06 21:20:53.876343,1772832053876089232
2026-03-06 21:20:53.876428,1772832053876089232
2026-03-06 21:20:53.918554,1772832053918469537
2026-03-06 21:20:53.91858,1772832053918469537
2026-03-06 21:20:53.97822,1772832053978096561
2026-03-06 21:20:53.978255,1772832053978096561
2026-03-06 21:20:54.021013,1772832054020887402
2026-03-06 21:20:54.021041,1772832054020887402
2026-03-06 21:20:54.080145,1772832054080059937
2026-03-06 21:20:54.080176,1772832054080059937
2026-03-06 21:20:54.122924,1772832054122889970
2026-03-06 21:20:54.12294,1772832054122889970
2026-03-06 21:20:54.181846,1772832054181758732
2026-03-06 21:20:54.18187,1772832054181758732
2026-03-06 21:20:54.224629,1772832054224588824
2026-03-06 21:20:54.224648,1772832054224588824
2026-03-06 21:20:54.283839,1772832054283720868
2026-03-06 21:20:54.283863,1772832054283720868
2026-03-06 21:20:54.326822,1772832054326756092
2026-03-06 21:20:54.326876,1772832054326756092
2026-03-06 21:20:54.385521,1772832054385448322
2026-03-06 21:20:54.385549,1772832054385448322
2026-03-06 21:20:54.428952,1772832054428867084
2026-03-06 21:20:54.428977,1772832054428867084
2026-03-06 21:20:54.487638,1772832054487577163
2026-03-06 21:20:54.487658,1772832054487577163
2026-03-06 21:20:54.530922,1772832054530842422
2026-03-06 21:20:54.530947,1772832054530842422
2026-03-06 21:20:54.589723,1772832054589609053
2026-03-06 21:20:54.589753,1772832054589609053
2026-03-06 21:20:54.633015,1772832054632922529
2026-03-06 21:20:54.633054,1772832054632922529
2026-03-06 21:20:54.691684,1772832054691570317
2026-03-06 21:20:54.691729,1772832054691570317
2026-03-06 21:20:54.734823,1772832054734698197
2026-03-06 21:20:54.734866,1772832054734698197
2026-03-06 21:20:54.79356,1772832054793440834
2026-03-06 21:20:54.793593,1772832054793440834
2026-03-06 21:20:54.836634,1772832054836539444
2026-03-06 21:20:54.836668,1772832054836539444
2026-03-06 21:20:54.896167,1772832054896080759
2026-03-06 21:20:54.896193,1772832054896080759
2026-03-06 21:20:54.938935,1772832054938865966
2026-03-06 21:20:54.938957,1772832054938865966
2026-03-06 21:20:54.997668,1772832054997570592
2026-03-06 21:20:54.997701,1772832054997570592
2026-03-06 21:20:55.040948,1772832055040834323
2026-03-06 21:20:55.040968,1772832055040834323
2026-03-06 21:20:55.099789,1772832055099737511
2026-03-06 21:20:55.099806,1772832055099737511
2026-03-06 21:20:55.142621,1772832055142522214
2026-03-06 21:20:55.142683,1772832055142522214
2026-03-06 21:20:55.201974,1772832055201754775
2026-03-06 21:20:55.201998,1772832055201754775
2026-03-06 21:20:55.245129,1772832055245016507
2026-03-06 21:20:55.245173,1772832055245016507
2026-03-06 21:20:55.30384,1772832055303751401
2026-03-06 21:20:55.303878,1772832055303751401
2026-03-06 21:20:55.347013,1772832055346917935
2026-03-06 21:20:55.347043,1772832055346917935
2026-03-06 21:20:55.406033,1772832055405952111
2026-03-06 21:20:55.406054,1772832055405952111
2026-03-06 21:20:55.44855,1772832055448476596
2026-03-06 21:20:55.448578,1772832055448476596
2026-03-06 21:20:55.507559,1772832055507432218
2026-03-06 21:20:55.507594,1772832055507432218
2026-03-06 21:20:55.550948,1772832055550880521
2026-03-06 21:20:55.550965,1772832055550880521
2026-03-06 21:20:55.60971,1772832055609647062
2026-03-06 21:20:55.609735,1772832055609647062
2026-03-06 21:20:55.652784,1772832055652701408
2026-03-06 21:20:55.652812,1772832055652701408
2026-03-06 21:20:55.711963,1772832055711846078
2026-03-06 21:20:55.712015,1772832055711846078
2026-03-06 21:20:55.754593,1772832055754511199
2026-03-06 21:20:55.754614,1772832055754511199
2026-03-06 21:20:55.813937,1772832055813822448
2026-03-06 21:20:55.813963,1772832055813822448
2026-03-06 21:20:55.856578,1772832055856492905
2026-03-06 21:20:55.856597,1772832055856492905
2026-03-06 21:20:55.915718,1772832055915617764
2026-03-06 21:20:55.915744,1772832055915617764
2026-03-06 21:20:55.95866,1772832055958552407
2026-03-06 21:20:55.958678,1772832055958552407
2026-03-06 21:20:56.017575,1772832056017507822
2026-03-06 21:20:56.017654,1772832056017507822
2026-03-06 21:20:56.060574,1772832056060476230
2026-03-06 21:20:56.060621,1772832056060476230
2026-03-06 21:20:56.119575,1772832056119526110
2026-03-06 21:20:56.1196,1772832056119526110
2026-03-06 21:20:56.163208,1772832056163019846
2026-03-06 21:20:56.163227,1772832056163019846
2026-03-06 21:20:56.221966,1772832056221882002
2026-03-06 21:20:56.221996,1772832056221882002
2026-03-06 21:20:56.265039,1772832056264973322
2026-03-06 21:20:56.265056,1772832056264973322
2026-03-06 21:20:56.323487,1772832056323438323
2026-03-06 21:20:56.323511,1772832056323438323
2026-03-06 21:20:56.366657,1772832056366568224
2026-03-06 21:20:56.366681,1772832056366568224
2026-03-06 21:20:56.425508,1772832056425472052
2026-03-06 21:20:56.425522,1772832056425472052
2026-03-06 21:20:56.468976,1772832056468899295
2026-03-06 21:20:56.468997,1772832056468899295
2026-03-06 21:20:56.527531,1772832056527392626
2026-03-06 21:20:56.527548,1772832056527392626
2026-03-06 21:20:56.570824,1772832056570740858
2026-03-06 21:20:56.57085,1772832056570740858
2026-03-06 21:20:56.629878,1772832056629779561
2026-03-06 21:20:56.629931,1772832056629779561
2026-03-06 21:20:56.673151,1772832056673059521
2026-03-06 21:20:56.673211,1772832056673059521
2026-03-06 21:20:56.731834,1772832056731578811
2026-03-06 21:20:56.731857,1772832056731578811
2026-03-06 21:20:56.774518,1772832056774433466
2026-03-06 21:20:56.774556,1772832056774433466
2026-03-06 21:20:56.833866,1772832056833733755
2026-03-06 21:20:56.833881,1772832056833733755
2026-03-06 21:20:56.876674,1772832056876630776
2026-03-06 21:20:56.87669,1772832056876630776
2026-03-06 21:20:56.93611,1772832056935669108
2026-03-06 21:20:56.936131,1772832056935669108
2026-03-06 21:20:56.978864,1772832056978770776
2026-03-06 21:20:56.978904,1772832056978770776
2026-03-06 21:20:57.037666,1772832057037630707
2026-03-06 21:20:57.03768,1772832057037630707
2026-03-06 21:20:57.080524,1772832057080474843
2026-03-06 21:20:57.080546,1772832057080474843
2026-03-06 21:20:57.140234,1772832057140075778
2026-03-06 21:20:57.140263,1772832057140075778
2026-03-06 21:20:57.18303,1772832057182963181
2026-03-06 21:20:57.183061,1772832057182963181
2026-03-06 21:20:57.241875,1772832057241808182
2026-03-06 21:20:57.241921,1772832057241808182
2026-03-06 21:20:57.284913,1772832057284856837
2026-03-06 21:20:57.284934,1772832057284856837
2026-03-06 21:20:57.343677,1772832057343595522
2026-03-06 21:20:57.343706,1772832057343595522
2026-03-06 21:20:57.386924,1772832057386888831
2026-03-06 21:20:57.386945,1772832057386888831
2026-03-06 21:20:57.446035,1772832057445942994
2026-03-06 21:20:57.446062,1772832057445942994
2026-03-06 21:20:57.48866,1772832057488576945
2026-03-06 21:20:57.488692,1772832057488576945
2026-03-06 21:20:57.547746,1772832057547660271
2026-03-06 21:20:57.547775,1772832057547660271
2026-03-06 21:20:57.590871,1772832057590798900
2026-03-06 21:20:57.590914,1772832057590798900
2026-03-06 21:20:57.649696,1772832057649630701
2026-03-06 21:20:57.649718,1772832057649630701
2026-03-06 21:20:57.693133,1772832057693060824
2026-03-06 21:20:57.693166,1772832057693060824
2026-03-06 21:20:57.75162,1772832057751524044
2026-03-06 21:20:57.751668,1772832057751524044
2026-03-06 21:20:57.794927,1772832057794827060
2026-03-06 21:20:57.794959,1772832057794827060
2026-03-06 21:20:57.854219,1772832057854078457
2026-03-06 21:20:57.854272,1772832057854078457
2026-03-06 21:20:57.896727,1772832057896641384
2026-03-06 21:20:57.896747,1772832057896641384
2026-03-06 21:20:57.955524,1772832057955477255
2026-03-06 21:20:57.955549,1772832057955477255
2026-03-06 21:20:57.999084,1772832057999030965
2026-03-06 21:20:57.999114,1772832057999030965
2026-03-06 21:20:58.057921,1772832058057850971
2026-03-06 21:20:58.057943,1772832058057850971
2026-03-06 21:20:58.100675,1772832058100620761
2026-03-06 21:20:58.100693,1772832058100620761
2026-03-06 21:20:58.159754,1772832058159669259
2026-03-06 21:20:58.159807,1772832058159669259
2026-03-06 21:20:58.202715,1772832058202535244
2026-03-06 21:20:58.202743,1772832058202535244
2026-03-06 21:20:58.26207,1772832058261982078
2026-03-06 21:20:58.262102,1772832058261982078
2026-03-06 21:20:58.305028,1772832058304954226
2026-03-06 21:20:58.305057,1772832058304954226
2026-03-06 21:20:58.363921,1772832058363839316
2026-03-06 21:20:58.36395,1772832058363839316
2026-03-06 21:20:58.406956,1772832058406900120
2026-03-06 21:20:58.406977,1772832058406900120
2026-03-06 21:20:58.466024,1772832058465952303
2026-03-06 21:20:58.466047,1772832058465952303
2026-03-06 21:20:58.509106,1772832058509014342
2026-03-06 21:20:58.509151,1772832058509014342
2026-03-06 21:20:58.567937,1772832058567783645
2026-03-06 21:20:58.567959,1772832058567783645
2026-03-06 21:20:58.610926,1772832058610845223
2026-03-06 21:20:58.610972,1772832058610845223
2026-03-06 21:20:58.669634,1772832058669541140
2026-03-06 21:20:58.669666,1772832058669541140
2026-03-06 21:20:58.71299,1772832058712927545
2026-03-06 21:20:58.713028,1772832058712927545
2026-03-06 21:20:58.771807,1772832058771742305
2026-03-06 21:20:58.771825,1772832058771742305
2026-03-06 21:20:58.815029,1772832058814875005
2026-03-06 21:20:58.815056,1772832058814875005
2026-03-06 21:20:58.873723,1772832058873627140
2026-03-06 21:20:58.873752,1772832058873627140
2026-03-06 21:20:58.916912,1772832058916828384
2026-03-06 21:20:58.916938,1772832058916828384
2026-03-06 21:20:58.976113,1772832058975961470
2026-03-06 21:20:58.976179,1772832058975961470
2026-03-06 21:20:59.019042,1772832059018986323
2026-03-06 21:20:59.019067,1772832059018986323
2026-03-06 21:20:59.07764,1772832059077547860
2026-03-06 21:20:59.077669,1772832059077547860
2026-03-06 21:20:59.120915,1772832059120807156
2026-03-06 21:20:59.120944,1772832059120807156
2026-03-06 21:20:59.17977,1772832059179661117
2026-03-06 21:20:59.179802,1772832059179661117
2026-03-06 21:20:59.223063,1772832059222990649
2026-03-06 21:20:59.223078,1772832059222990649
2026-03-06 21:20:59.282055,1772832059281983071
2026-03-06 21:20:59.282077,1772832059281983071
2026-03-06 21:20:59.324725,1772832059324658517
2026-03-06 21:20:59.324752,1772832059324658517
2026-03-06 21:20:59.38412,1772832059384024523
2026-03-06 21:20:59.384156,1772832059384024523
2026-03-06 21:20:59.42683,1772832059426799122
2026-03-06 21:20:59.426842,1772832059426799122
2026-03-06 21:20:59.485655,1772832059485589945
2026-03-06 21:20:59.485671,1772832059485589945
2026-03-06 21:20:59.528732,1772832059528670977
2026-03-06 21:20:59.528762,1772832059528670977
2026-03-06 21:20:59.587828,1772832059587780091
2026-03-06 21:20:59.587844,1772832059587780091
2026-03-06 21:20:59.630846,1772832059630761350
2026-03-06 21:20:59.630899,1772832059630761350
2026-03-06 21:20:59.689951,1772832059689824465
2026-03-06 21:20:59.689983,1772832059689824465
2026-03-06 21:20:59.733098,1772832059733002333
2026-03-06 21:20:59.733114,1772832059733002333
2026-03-06 21:20:59.79207,1772832059792011288
2026-03-06 21:20:59.792085,1772832059792011288
2026-03-06 21:20:59.83468,1772832059834544014
2026-03-06 21:20:59.834711,1772832059834544014
2026-03-06 21:20:59.893855,1772832059893813400
2026-03-06 21:20:59.89389,1772832059893813400
2026-03-06 21:20:59.936849,1772832059936728828
2026-03-06 21:20:59.936873,1772832059936728828
2026-03-06 21:20:59.995944,1772832059995890008
2026-03-06 21:20:59.995966,1772832059995890008
2026-03-06 21:21:00.038653,1772832060038498679
2026-03-06 21:21:00.038671,1772832060038498679
2026-03-06 21:21:00.097808,1772832060097717171
2026-03-06 21:21:00.097836,1772832060097717171
2026-03-06 21:21:00.140846,1772832060140753873
2026-03-06 21:21:00.14088,1772832060140753873
2026-03-06 21:21:00.199955,1772832060199872919
2026-03-06 21:21:00.199979,1772832060199872919
2026-03-06 21:21:00.242739,1772832060242642643
2026-03-06 21:21:00.24276,1772832060242642643
2026-03-06 21:21:00.301816,1772832060301725932
2026-03-06 21:21:00.301838,1772832060301725932
2026-03-06 21:21:00.344907,1772832060344824331
2026-03-06 21:21:00.344934,1772832060344824331
2026-03-06 21:21:00.403785,1772832060403712783
2026-03-06 21:21:00.40381,1772832060403712783
2026-03-06 21:21:00.446857,1772832060446816544
2026-03-06 21:21:00.446874,1772832060446816544
2026-03-06 21:21:00.505962,1772832060505851126
2026-03-06 21:21:00.505985,1772832060505851126
2026-03-06 21:21:00.54847,1772832060548426102
2026-03-06 21:21:00.548487,1772832060548426102
2026-03-06 21:21:00.60801,1772832060607923148
2026-03-06 21:21:00.608038,1772832060607923148
2026-03-06 21:21:00.650747,1772832060650670060
2026-03-06 21:21:00.65077,1772832060650670060
2026-03-06 21:21:00.710035,1772832060709913426
2026-03-06 21:21:00.710083,1772832060709913426
2026-03-06 21:21:00.752887,1772832060752850449
2026-03-06 21:21:00.752902,1772832060752850449
2026-03-06 21:21:00.812065,1772832060811968862
2026-03-06 21:21:00.812087,1772832060811968862
2026-03-06 21:21:00.854775,1772832060854673394
2026-03-06 21:21:00.854809,1772832060854673394
2026-03-06 21:21:00.913776,1772832060913740858
2026-03-06 21:21:00.913792,1772832060913740858
2026-03-06 21:21:00.956914,1772832060956868226
2026-03-06 21:21:00.956936,1772832060956868226
2026-03-06 21:21:01.01593,1772832061015848189
