time,ACT.LOX_Fill.sample_ts_ms
2026-03-06 21:25:18.30373,11539782
2026-03-06 21:25:18.363584,11539802
2026-03-06 21:25:18.405854,11539884
2026-03-06 21:25:18.466066,11539904
2026-03-06 21:25:18.507748,11539986
2026-03-06 21:25:18.567769,11540006
2026-03-06 21:25:18.60979,11540088
2026-03-06 21:25:18.67005,11540108
2026-03-06 21:25:18.711627,11540190
2026-03-06 21:25:18.771941,11540210
2026-03-06 21:25:18.81394,11540292
2026-03-06 21:25:18.874115,11540312
2026-03-06 21:25:18.915821,11540394
2026-03-06 21:25:18.976394,11540414
2026-03-06 21:25:19.017595,11540496
2026-03-06 21:25:19.077893,11540516
2026-03-06 21:25:19.120315,11540598
2026-03-06 21:25:19.17988,11540618
2026-03-06 21:25:19.222062,11540700
2026-03-06 21:25:19.282071,11540720
2026-03-06 21:25:19.324136,11540802
2026-03-06 21:25:19.383972,11540822
2026-03-06 21:25:19.425777,11540904
2026-03-06 21:25:19.486335,11540924
2026-03-06 21:25:19.527983,11541006
2026-03-06 21:25:19.588311,11541026
2026-03-06 21:25:19.629525,11541108
2026-03-06 21:25:19.690115,11541128
2026-03-06 21:25:19.731745,11541210
2026-03-06 21:25:19.792302,11541230
2026-03-06 21:25:19.83363,11541312
2026-03-06 21:25:19.894147,11541332
2026-03-06 21:25:19.935738,11541414
2026-03-06 21:25:19.996252,11541434
2026-03-06 21:25:20.038013,11541516
2026-03-06 21:25:20.09777,11541536
2026-03-06 21:25:20.139779,11541618
2026-03-06 21:25:20.199871,11541638
2026-03-06 21:25:20.241805,11541720
2026-03-06 21:25:20.301624,11541740
2026-03-06 21:25:20.343821,11541822
2026-03-06 21:25:20.404081,11541842
2026-03-06 21:25:20.446048,11541924
2026-03-06 21:25:20.506021,11541944
2026-03-06 21:25:20.547524,11542026
2026-03-06 21:25:20.607813,11542046
2026-03-06 21:25:20.649966,11542128
2026-03-06 21:25:20.709684,11542148
2026-03-06 21:25:20.751583,11542230
2026-03-06 21:25:20.811952,11542250
2026-03-06 21:25:20.854042,11542332
2026-03-06 21:25:20.914111,11542352
2026-03-06 21:25:20.955618,11542434
2026-03-06 21:25:21.015768,11542454
2026-03-06 21:25:21.057657,11542536
2026-03-06 21:25:21.117799,11542556
2026-03-06 21:25:21.159897,11542638
2026-03-06 21:25:21.219762,11542658
2026-03-06 21:25:21.26185,11542740
2026-03-06 21:25:21.322152,11542760
2026-03-06 21:25:21.364178,11542842
2026-03-06 21:25:21.424297,11542862
2026-03-06 21:25:21.466307,11542944
2026-03-06 21:25:21.52566,11542964
2026-03-06 21:25:21.568148,11543046
2026-03-06 21:25:21.628128,11543066
2026-03-06 21:25:21.6701,11543148
2026-03-06 21:25:21.730408,11543168
2026-03-06 21:25:21.771989,11543250
2026-03-06 21:25:21.831807,11543270
2026-03-06 21:25:21.873813,11543352
2026-03-06 21:25:21.934145,11543372
2026-03-06 21:25:21.975714,11543454
2026-03-06 21:25:22.035874,11543474
2026-03-06 21:25:22.077941,11543556
2026-03-06 21:25:22.137786,11543576
2026-03-06 21:25:22.179955,11543658
2026-03-06 21:25:22.240036,11543678
2026-03-06 21:25:22.281702,11543760
2026-03-06 21:25:22.342244,11543780
2026-03-06 21:25:22.383556,11543862
2026-03-06 21:25:22.443783,11543882
2026-03-06 21:25:22.485801,11543964
2026-03-06 21:25:22.546177,11543984
2026-03-06 21:25:22.588024,11544066
2026-03-06 21:25:22.647881,11544086
2026-03-06 21:25:22.690004,11544168
2026-03-06 21:25:22.750124,11544188
2026-03-06 21:25:22.792228,11544270
2026-03-06 21:25:22.851754,11544290
2026-03-06 21:25:22.893749,11544372
2026-03-06 21:25:22.953948,11544392
2026-03-06 21:25:22.995752,11544474
2026-03-06 21:25:23.055958,11544494
2026-03-06 21:25:23.097977,11544576
2026-03-06 21:25:23.15852,11544596
2026-03-06 21:25:23.200042,11544678
2026-03-06 21:25:23.260103,11544698
2026-03-06 21:25:23.301531,11544780
2026-03-06 21:25:23.362239,11544800
2026-03-06 21:25:23.403645,11544882
2026-03-06 21:25:23.463974,11544902
2026-03-06 21:25:23.505881,11544984
2026-03-06 21:25:23.566301,11545004
2026-03-06 21:25:23.608223,11545086
2026-03-06 21:25:23.668153,11545106
2026-03-06 21:25:23.710172,11545188
2026-03-06 21:25:23.769651,11545208
2026-03-06 21:25:23.811861,11545290
2026-03-06 21:25:23.871973,11545310
2026-03-06 21:25:23.913803,11545392
2026-03-06 21:25:23.974252,11545412
2026-03-06 21:25:24.01575,11545494
2026-03-06 21:25:24.075768,11545514
2026-03-06 21:25:24.118034,11545596
2026-03-06 21:25:24.178047,11545616
2026-03-06 21:25:24.220061,11545698
2026-03-06 21:25:24.280002,11545718
2026-03-06 21:25:24.321671,11545800
2026-03-06 21:25:24.381918,11545820
2026-03-06 21:25:24.423799,11545902
2026-03-06 21:25:24.483904,11545922
2026-03-06 21:25:24.525784,11546004
2026-03-06 21:25:24.586142,11546024
2026-03-06 21:25:24.627654,11546106
2026-03-06 21:25:24.688198,11546126
2026-03-06 21:25:24.729993,11546208
2026-03-06 21:25:24.790423,11546228
2026-03-06 21:25:24.831693,11546310
2026-03-06 21:25:24.892395,11546330
2026-03-06 21:25:24.934096,11546412
2026-03-06 21:25:24.994185,11546432
2026-03-06 21:25:25.035794,11546514
2026-03-06 21:25:25.09569,11546534
2026-03-06 21:25:25.137936,11546616
2026-03-06 21:25:25.197868,11546636
2026-03-06 21:25:25.239758,11546718
2026-03-06 21:25:25.300307,11546738
2026-03-06 21:25:25.342076,11546820
2026-03-06 21:25:25.402089,11546840
2026-03-06 21:25:25.443926,11546922
2026-03-06 21:25:25.504139,11546942
2026-03-06 21:25:25.546107,11547024
2026-03-06 21:25:25.605831,11547044
2026-03-06 21:25:25.647997,11547126
2026-03-06 21:25:25.708324,11547146
2026-03-06 21:25:25.749561,11547228
2026-03-06 21:25:25.810121,11547248
2026-03-06 21:25:25.852029,11547330
2026-03-06 21:25:25.912013,11547350
2026-03-06 21:25:25.954081,11547432
2026-03-06 21:25:26.01427,11547452
2026-03-06 21:25:26.055666,11547534
2026-03-06 21:25:26.115811,11547554
2026-03-06 21:25:26.15798,11547636
2026-03-06 21:25:26.217816,11547656
2026-03-06 21:25:26.259826,11547738
2026-03-06 21:25:26.320037,11547758
2026-03-06 21:25:26.361965,11547840
2026-03-06 21:25:26.4222,11547860
2026-03-06 21:25:26.463658,11547942
2026-03-06 21:25:26.523891,11547962
2026-03-06 21:25:26.565735,11548044
2026-03-06 21:25:26.625762,11548064
2026-03-06 21:25:26.66779,11548146
2026-03-06 21:25:26.727943,11548166
2026-03-06 21:25:26.769833,11548248
2026-03-06 21:25:26.830034,11548268
2026-03-06 21:25:26.871947,11548350
2026-03-06 21:25:26.931784,11548370
2026-03-06 21:25:26.973679,11548452
2026-03-06 21:25:27.033747,11548472
2026-03-06 21:25:27.076188,11548554
2026-03-06 21:25:27.136248,11548574
2026-03-06 21:25:27.177952,11548656
2026-03-06 21:25:27.238018,11548676
2026-03-06 21:25:27.280433,11548758
2026-03-06 21:25:27.340491,11548778
2026-03-06 21:25:27.38301,11548860
2026-03-06 21:25:27.442099,11548880
2026-03-06 21:25:27.484039,11548962
2026-03-06 21:25:27.544118,11548982
2026-03-06 21:25:27.586223,11549064
2026-03-06 21:25:27.646342,11549084
2026-03-06 21:25:27.687638,11549166
2026-03-06 21:25:27.74821,11549186
2026-03-06 21:25:27.790102,11549268
2026-03-06 21:25:27.850195,11549288
2026-03-06 21:25:27.89194,11549370
2026-03-06 21:25:27.951837,11549390
2026-03-06 21:25:27.993818,11549472
2026-03-06 21:25:28.054278,11549492
2026-03-06 21:25:28.095602,11549574
2026-03-06 21:25:28.156414,11549594
2026-03-06 21:25:28.197969,11549676
2026-03-06 21:25:28.258365,11549696
2026-03-06 21:25:28.299748,11549778
2026-03-06 21:25:28.360163,11549798
2026-03-06 21:25:28.401625,11549880
2026-03-06 21:25:28.461757,11549900
2026-03-06 21:25:28.503905,11549982
2026-03-06 21:25:28.563822,11550002
2026-03-06 21:25:28.605705,11550084
2026-03-06 21:25:28.666211,11550104
2026-03-06 21:25:28.707921,11550186
2026-03-06 21:25:28.767874,11550206
2026-03-06 21:25:28.809599,11550288
2026-03-06 21:25:28.870399,11550308
2026-03-06 21:25:28.911581,11550390
2026-03-06 21:25:28.97194,11550410
2026-03-06 21:25:29.014013,11550492
2026-03-06 21:25:29.074106,11550512
2026-03-06 21:25:29.115969,11550594
2026-03-06 21:25:29.176191,11550614
2026-03-06 21:25:29.217498,11550696
2026-03-06 21:25:29.277952,11550716
2026-03-06 21:25:29.319591,11550798
2026-03-06 21:25:29.38041,11550818
2026-03-06 21:25:29.421979,11550900
2026-03-06 21:25:29.482019,11550920
2026-03-06 21:25:29.523796,11551002
2026-03-06 21:25:29.584213,11551022
2026-03-06 21:25:29.625708,11551104
2026-03-06 21:25:29.685825,11551124
2026-03-06 21:25:29.727949,11551206
2026-03-06 21:25:29.788218,11551226
2026-03-06 21:25:29.830133,11551308
2026-03-06 21:25:29.890019,11551328
2026-03-06 21:25:29.931935,11551410
2026-03-06 21:25:29.992065,11551430
2026-03-06 21:25:30.033579,11551512
2026-03-06 21:25:30.093908,11551532
2026-03-06 21:25:30.136066,11551614
2026-03-06 21:25:30.195985,11551634
2026-03-06 21:25:30.238134,11551716
2026-03-06 21:25:30.298343,11551736
2026-03-06 21:25:30.339733,11551818
2026-03-06 21:25:30.400418,11551838
2026-03-06 21:25:30.441723,11551920
2026-03-06 21:25:30.502115,11551940
2026-03-06 21:25:30.544126,11552022
2026-03-06 21:25:30.603931,11552042
2026-03-06 21:25:30.645828,11552124
2026-03-06 21:25:30.70594,11552144
2026-03-06 21:25:30.748016,11552226
2026-03-06 21:25:30.808165,11552246
2026-03-06 21:25:30.850056,11552328
2026-03-06 21:25:30.910226,11552348
2026-03-06 21:25:30.9521,11552430
2026-03-06 21:25:31.012043,11552450
2026-03-06 21:25:31.05382,11552532
2026-03-06 21:25:31.113816,11552552
2026-03-06 21:25:31.15573,11552634
2026-03-06 21:25:31.215856,11552654
2026-03-06 21:25:31.257643,11552736
2026-03-06 21:25:31.318238,11552756
2026-03-06 21:25:31.359868,11552838
2026-03-06 21:25:31.420188,11552858
2026-03-06 21:25:31.462091,11552940
2026-03-06 21:25:31.522313,11552960
2026-03-06 21:25:31.563819,11553042
2026-03-06 21:25:31.623967,11553062
2026-03-06 21:25:31.665927,11553144
2026-03-06 21:25:31.725951,11553164
2026-03-06 21:25:31.76754,11553246
2026-03-06 21:25:31.828025,11553266
2026-03-06 21:25:31.869866,11553348
2026-03-06 21:25:31.930118,11553368
2026-03-06 21:25:31.971958,11553450
2026-03-06 21:25:32.032121,11553470
2026-03-06 21:25:32.07401,11553552
2026-03-06 21:25:32.134154,11553572
2026-03-06 21:25:32.175642,11553654
2026-03-06 21:25:32.235968,11553674
2026-03-06 21:25:32.277746,11553756
2026-03-06 21:25:32.338236,11553776
2026-03-06 21:25:32.380264,11553858
2026-03-06 21:25:32.440358,11553878
2026-03-06 21:25:32.481822,11553960
2026-03-06 21:25:32.542463,11553980
2026-03-06 21:25:32.583785,11554062
2026-03-06 21:25:32.644221,11554082
2026-03-06 21:25:32.685882,11554164
2026-03-06 21:25:32.746444,11554184
2026-03-06 21:25:32.788067,11554266
2026-03-06 21:25:32.847925,11554286
2026-03-06 21:25:32.88995,11554368
2026-03-06 21:25:32.949905,11554388
2026-03-06 21:25:32.991629,11554470
2026-03-06 21:25:33.052099,11554490
2026-03-06 21:25:33.093593,11554572
2026-03-06 21:25:33.154419,11554592
2026-03-06 21:25:33.196241,11554674
2026-03-06 21:25:33.255882,11554694
2026-03-06 21:25:33.2978,11554776
2026-03-06 21:25:33.358215,11554796
2026-03-06 21:25:33.399815,11554878
2026-03-06 21:25:33.459886,11554898
2026-03-06 21:25:33.501768,11554980
2026-03-06 21:25:33.562219,11555000
2026-03-06 21:25:33.604069,11555082
2026-03-06 21:25:33.663857,11555102
2026-03-06 21:25:33.705836,11555184
2026-03-06 21:25:33.766684,11555204
2026-03-06 21:25:33.807669,11555286
2026-03-06 21:25:33.868209,11555306
2026-03-06 21:25:33.910255,11555388
2026-03-06 21:25:33.970021,11555408
2026-03-06 21:25:34.011934,11555490
2026-03-06 21:25:34.072283,11555510
2026-03-06 21:25:34.113693,11555592
2026-03-06 21:25:34.17408,11555612
2026-03-06 21:25:34.216168,11555694
2026-03-06 21:25:34.276223,11555714
2026-03-06 21:25:34.317953,11555796
2026-03-06 21:25:34.378256,11555816
2026-03-06 21:25:34.420168,11555898
2026-03-06 21:25:34.480448,11555918
2026-03-06 21:25:34.522014,11556000
2026-03-06 21:25:34.58222,11556020
2026-03-06 21:25:34.623953,11556102
2026-03-06 21:25:34.684579,11556122
2026-03-06 21:25:34.725879,11556204
2026-03-06 21:25:34.785807,11556224
2026-03-06 21:25:34.827958,11556306
2026-03-06 21:25:34.887846,11556326
2026-03-06 21:25:34.930145,11556408
2026-03-06 21:25:34.990411,11556428
2026-03-06 21:25:35.031933,11556510
2026-03-06 21:25:35.09247,11556530
2026-03-06 21:25:35.13428,11556612
2026-03-06 21:25:35.194146,11556632
2026-03-06 21:25:35.23592,11556714
2026-03-06 21:25:35.296358,11556734
2026-03-06 21:25:35.338085,11556816
2026-03-06 21:25:35.397966,11556836
2026-03-06 21:25:35.440228,11556918
2026-03-06 21:25:35.500064,11556938
2026-03-06 21:25:35.542144,11557020
2026-03-06 21:25:35.602038,11557040
2026-03-06 21:25:35.644245,11557122
2026-03-06 21:25:35.704097,11557142
2026-03-06 21:25:35.745901,11557224
2026-03-06 21:25:35.806256,11557244
2026-03-06 21:25:35.847755,11557326
2026-03-06 21:25:35.908214,11557346
2026-03-06 21:25:35.94983,11557428
2026-03-06 21:25:36.010259,11557448
2026-03-06 21:25:36.05202,11557530
2026-03-06 21:25:36.112011,11557550
2026-03-06 21:25:36.153902,11557632
2026-03-06 21:25:36.214358,11557652
2026-03-06 21:25:36.255814,11557734
2026-03-06 21:25:36.316164,11557754
2026-03-06 21:25:36.357641,11557836
2026-03-06 21:25:36.418398,11557856
2026-03-06 21:25:36.459486,11557938
2026-03-06 21:25:36.519961,11557958
2026-03-06 21:25:36.561918,11558040
2026-03-06 21:25:36.622253,11558060
2026-03-06 21:25:36.663885,11558142
2026-03-06 21:25:36.723881,11558162
2026-03-06 21:25:36.766122,11558244
2026-03-06 21:25:36.826009,11558264
2026-03-06 21:25:36.868152,11558346
2026-03-06 21:25:36.928286,11558366
2026-03-06 21:25:36.969738,11558448
2026-03-06 21:25:37.030083,11558468
2026-03-06 21:25:37.072008,11558550
2026-03-06 21:25:37.132075,11558570
2026-03-06 21:25:37.174106,11558652
2026-03-06 21:25:37.234307,11558672
2026-03-06 21:25:37.275743,11558754
2026-03-06 21:25:37.336007,11558774
2026-03-06 21:25:37.377802,11558856
2026-03-06 21:25:37.438354,11558876
2026-03-06 21:25:37.480231,11558958
2026-03-06 21:25:37.539967,11558978
2026-03-06 21:25:37.581803,11559060
2026-03-06 21:25:37.642207,11559080
2026-03-06 21:25:37.683749,11559162
2026-03-06 21:25:37.744017,11559182
2026-03-06 21:25:37.78605,11559264
2026-03-06 21:25:37.846268,11559284
2026-03-06 21:25:37.888147,11559366
2026-03-06 21:25:37.948003,11559386
2026-03-06 21:25:37.990125,11559468
2026-03-06 21:25:38.050016,11559488
2026-03-06 21:25:38.092029,11559570
2026-03-06 21:25:38.152296,11559590
2026-03-06 21:25:38.194155,11559672
2026-03-06 21:25:38.254206,11559692
2026-03-06 21:25:38.296079,11559774
2026-03-06 21:25:38.356314,11559794
2026-03-06 21:25:38.397588,11559876
2026-03-06 21:25:38.457814,11559896
2026-03-06 21:25:38.499644,11559978
2026-03-06 21:25:38.5599,11559998
2026-03-06 21:25:38.601708,11560080
2026-03-06 21:25:38.661911,11560100
2026-03-06 21:25:38.703613,11560182
2026-03-06 21:25:38.764134,11560202
2026-03-06 21:25:38.805885,11560284
2026-03-06 21:25:38.865764,11560304
2026-03-06 21:25:38.908089,11560386
2026-03-06 21:25:38.968076,11560406
2026-03-06 21:25:39.009523,11560488
2026-03-06 21:25:39.06989,11560508
2026-03-06 21:25:39.111675,11560590
2026-03-06 21:25:39.172098,11560610
2026-03-06 21:25:39.213701,11560692
2026-03-06 21:25:39.27401,11560712
2026-03-06 21:25:39.316058,11560794
2026-03-06 21:25:39.376272,11560814
2026-03-06 21:25:39.417676,11560896
2026-03-06 21:25:39.478543,11560916
2026-03-06 21:25:39.519778,11560998
2026-03-06 21:25:39.580153,11561018
2026-03-06 21:25:39.622032,11561100
2026-03-06 21:25:39.682135,11561120
2026-03-06 21:25:39.723929,11561202
2026-03-06 21:25:39.784421,11561222
2026-03-06 21:25:39.825884,11561304
2026-03-06 21:25:39.886109,11561324
2026-03-06 21:25:39.927844,11561406
2026-03-06 21:25:39.988053,11561426
2026-03-06 21:25:40.029703,11561508
2026-03-06 21:25:40.090477,11561528
2026-03-06 21:25:40.132206,11561610
2026-03-06 21:25:40.192066,11561630
2026-03-06 21:25:40.233813,11561712
2026-03-06 21:25:40.294341,11561732
2026-03-06 21:25:40.335765,11561814
2026-03-06 21:25:40.396429,11561834
2026-03-06 21:25:40.438132,11561916
2026-03-06 21:25:40.498401,11561936
2026-03-06 21:25:40.539856,11562018
2026-03-06 21:25:40.599908,11562038
2026-03-06 21:25:40.641693,11562120
2026-03-06 21:25:40.701989,11562140
2026-03-06 21:25:40.744104,11562222
2026-03-06 21:25:40.804437,11562242
2026-03-06 21:25:40.846106,11562324
2026-03-06 21:25:40.906116,11562344
2026-03-06 21:25:40.948059,11562426
2026-03-06 21:25:41.008337,11562446
2026-03-06 21:25:41.049568,11562528
2026-03-06 21:25:41.110121,11562548
2026-03-06 21:25:41.151991,11562630
2026-03-06 21:25:41.21175,11562650
2026-03-06 21:25:41.253804,11562732
2026-03-06 21:25:41.313945,11562752
2026-03-06 21:25:41.356128,11562834
2026-03-06 21:25:41.416344,11562854
2026-03-06 21:25:41.457693,11562936
2026-03-06 21:25:41.517893,11562956
2026-03-06 21:25:41.560079,11563038
2026-03-06 21:25:41.619919,11563058
2026-03-06 21:25:41.66181,11563140
2026-03-06 21:25:41.72177,11563160
2026-03-06 21:25:41.763872,11563242
2026-03-06 21:25:41.823993,11563262
2026-03-06 21:25:41.865941,11563344
2026-03-06 21:25:41.926248,11563364
2026-03-06 21:25:41.967532,11563446
2026-03-06 21:25:42.028441,11563466
2026-03-06 21:25:42.078595,11563548
2026-03-06 21:25:42.130236,11563568
2026-03-06 21:25:42.172076,11563650
2026-03-06 21:25:42.23242,11563670
2026-03-06 21:25:42.274102,11563752
2026-03-06 21:25:42.334389,11563772
2026-03-06 21:25:42.375984,11563854
2026-03-06 21:25:42.436437,11563874
2026-03-06 21:25:42.477872,11563956
2026-03-06 21:25:42.537943,11563976
2026-03-06 21:25:42.58014,11564058
2026-03-06 21:25:42.640442,11564078
2026-03-06 21:25:42.681898,11564160
2026-03-06 21:25:42.742626,11564180
2026-03-06 21:25:42.78417,11564262
2026-03-06 21:25:42.84418,11564282
2026-03-06 21:25:42.885644,11564364
2026-03-06 21:25:42.946118,11564384
2026-03-06 21:25:42.98792,11564466
2026-03-06 21:25:43.048256,11564486
2026-03-06 21:25:43.090018,11564568
2026-03-06 21:25:43.150326,11564588
2026-03-06 21:25:43.191791,11564670
2026-03-06 21:25:43.251994,11564690
2026-03-06 21:25:43.29392,11564772
2026-03-06 21:25:43.35426,11564792
2026-03-06 21:25:43.395893,11564874
2026-03-06 21:25:43.455985,11564894
2026-03-06 21:25:43.497655,11564976
2026-03-06 21:25:43.558032,11564996
2026-03-06 21:25:43.59963,11565078
2026-03-06 21:25:43.660073,11565098
2026-03-06 21:25:43.701634,11565180
2026-03-06 21:25:43.762048,11565200
2026-03-06 21:25:43.80389,11565282
2026-03-06 21:25:43.86388,11565302
2026-03-06 21:25:43.905812,11565384
2026-03-06 21:25:43.966345,11565404
2026-03-06 21:25:44.007543,11565486
2026-03-06 21:25:44.06787,11565506
2026-03-06 21:25:44.10995,11565588
2026-03-06 21:25:44.17009,11565608
2026-03-06 21:25:44.211792,11565690
2026-03-06 21:25:44.271955,11565710
2026-03-06 21:25:44.314183,11565792
2026-03-06 21:25:44.373756,11565812
2026-03-06 21:25:44.416073,11565894
2026-03-06 21:25:44.475955,11565914
2026-03-06 21:25:44.517759,11565996
2026-03-06 21:25:44.578221,11566016
2026-03-06 21:25:44.620242,11566098
2026-03-06 21:25:44.680069,11566118
2026-03-06 21:25:44.721895,11566200
2026-03-06 21:25:44.782267,11566220
2026-03-06 21:25:44.823493,11566302
2026-03-06 21:25:44.883958,11566322
2026-03-06 21:25:44.926057,11566404
2026-03-06 21:25:44.986419,11566424
2026-03-06 21:25:45.027985,11566506
2026-03-06 21:25:45.087809,11566526
2026-03-06 21:25:45.129693,11566608
2026-03-06 21:25:45.190117,11566628
2026-03-06 21:25:45.232195,11566710
2026-03-06 21:25:45.292038,11566730
2026-03-06 21:25:45.333921,11566812
2026-03-06 21:25:45.394238,11566832
2026-03-06 21:25:45.435967,11566914
2026-03-06 21:25:45.496127,11566934
2026-03-06 21:25:45.538137,11567016
2026-03-06 21:25:45.597863,11567036
2026-03-06 21:25:45.640041,11567118
2026-03-06 21:25:45.700004,11567138
2026-03-06 21:25:45.741967,11567220
2026-03-06 21:25:45.802659,11567240
2026-03-06 21:25:45.844184,11567322
2026-03-06 21:25:45.904145,11567342
2026-03-06 21:25:45.945988,11567424
2026-03-06 21:25:46.006197,11567444
2026-03-06 21:25:46.047777,11567526
2026-03-06 21:25:46.108454,11567546
2026-03-06 21:25:46.150111,11567628
2026-03-06 21:25:46.210216,11567648
2026-03-06 21:25:46.252235,11567730
2026-03-06 21:25:46.312492,11567750
2026-03-06 21:25:46.353698,11567832
2026-03-06 21:25:46.414133,11567852
2026-03-06 21:25:46.455875,11567934
2026-03-06 21:25:46.51627,11567954
2026-03-06 21:25:46.557893,11568036
2026-03-06 21:25:46.618211,11568056
2026-03-06 21:25:46.659725,11568138
2026-03-06 21:25:46.720277,11568158
2026-03-06 21:25:46.762019,11568240
2026-03-06 21:25:46.82181,11568260
2026-03-06 21:25:46.863943,11568342
2026-03-06 21:25:46.924194,11568362
2026-03-06 21:25:46.966082,11568444
2026-03-06 21:25:47.026278,11568464
2026-03-06 21:25:47.067729,11568546
2026-03-06 21:25:47.127942,11568566
2026-03-06 21:25:47.169686,11568648
2026-03-06 21:25:47.23012,11568668
2026-03-06 21:25:47.272308,11568750
2026-03-06 21:25:47.331865,11568770
2026-03-06 21:25:47.373876,11568852
2026-03-06 21:25:47.433879,11568872
2026-03-06 21:25:47.475577,11568954
2026-03-06 21:25:47.536361,11568974
2026-03-06 21:25:47.577909,11569056
2026-03-06 21:25:47.638543,11569076
2026-03-06 21:25:47.680127,11569158
2026-03-06 21:25:47.740242,11569178
2026-03-06 21:25:47.78169,11569260
2026-03-06 21:25:47.841922,11569280
2026-03-06 21:25:47.883976,11569362
2026-03-06 21:25:47.943999,11569382
2026-03-06 21:25:47.985952,11569464
2026-03-06 21:25:48.04634,11569484
2026-03-06 21:25:48.087872,11569566
2026-03-06 21:25:48.147933,11569586
2026-03-06 21:25:48.190202,11569668
2026-03-06 21:25:48.249977,11569688
2026-03-06 21:25:48.291842,11569770
2026-03-06 21:25:48.352019,11569790
2026-03-06 21:25:48.394081,11569872
2026-03-06 21:25:48.454075,11569892
2026-03-06 21:25:48.495532,11569974
2026-03-06 21:25:48.556232,11569994
2026-03-06 21:25:48.597761,11570076
2026-03-06 21:25:48.658241,11570096
2026-03-06 21:25:48.700194,11570178
2026-03-06 21:25:48.760197,11570198
2026-03-06 21:25:48.802006,11570280
2026-03-06 21:25:48.861979,11570300
2026-03-06 21:25:48.90404,11570382
2026-03-06 21:25:48.963827,11570402
2026-03-06 21:25:49.006078,11570484
2026-03-06 21:25:49.066194,11570504
2026-03-06 21:25:49.108035,11570586
2026-03-06 21:25:49.168211,11570606
2026-03-06 21:25:49.209826,11570688
2026-03-06 21:25:49.270468,11570708
2026-03-06 21:25:49.311789,11570790
2026-03-06 21:25:49.37181,11570810
2026-03-06 21:25:49.413987,11570892
2026-03-06 21:25:49.47467,11570912
2026-03-06 21:25:49.516202,11570994
2026-03-06 21:25:49.576299,11571014
2026-03-06 21:25:49.617956,11571096
2026-03-06 21:25:49.678111,11571116
2026-03-06 21:25:49.720216,11571198
2026-03-06 21:25:49.780246,11571218
2026-03-06 21:25:49.822123,11571300
2026-03-06 21:25:49.882443,11571320
2026-03-06 21:25:49.923928,11571402
2026-03-06 21:25:49.984333,11571422
2026-03-06 21:25:50.025843,11571504
2026-03-06 21:25:50.086129,11571524
2026-03-06 21:25:50.127959,11571606
2026-03-06 21:25:50.188529,11571626
2026-03-06 21:25:50.23013,11571708
2026-03-06 21:25:50.290304,11571728
2026-03-06 21:25:50.331996,11571810
2026-03-06 21:25:50.392283,11571830
2026-03-06 21:25:50.434261,11571912
2026-03-06 21:25:50.493966,11571932
2026-03-06 21:25:50.536196,11572014
2026-03-06 21:25:50.596195,11572034
2026-03-06 21:25:50.638036,11572116
2026-03-06 21:25:50.698117,11572136
2026-03-06 21:25:50.739711,11572218
2026-03-06 21:25:50.800135,11572238
2026-03-06 21:25:50.841972,11572320
2026-03-06 21:25:50.901912,11572340
2026-03-06 21:25:50.943709,11572422
2026-03-06 21:25:51.003926,11572442
2026-03-06 21:25:51.045884,11572524
2026-03-06 21:25:51.106319,11572544
2026-03-06 21:25:51.147806,11572626
2026-03-06 21:25:51.208386,11572646
2026-03-06 21:25:51.25018,11572728
2026-03-06 21:25:51.310277,11572748
2026-03-06 21:25:51.351758,11572830
2026-03-06 21:25:51.412427,11572850
2026-03-06 21:25:51.453879,11572932
2026-03-06 21:25:51.514432,11572952
2026-03-06 21:25:51.555867,11573034
2026-03-06 21:25:51.616174,11573054
2026-03-06 21:25:51.657996,11573136
2026-03-06 21:25:51.718247,11573156
2026-03-06 21:25:51.760253,11573238
2026-03-06 21:25:51.820249,11573258
2026-03-06 21:25:51.861831,11573340
2026-03-06 21:25:51.922568,11573360
2026-03-06 21:25:51.964521,11573442
2026-03-06 21:25:52.024314,11573462
2026-03-06 21:25:52.066351,11573544
2026-03-06 21:25:52.126034,11573564
2026-03-06 21:25:52.167928,11573646
2026-03-06 21:25:52.228258,11573666
2026-03-06 21:25:52.270078,11573748
2026-03-06 21:25:52.330229,11573768
2026-03-06 21:25:52.371521,11573850
2026-03-06 21:25:52.431989,11573870
2026-03-06 21:25:52.47372,11573952
2026-03-06 21:25:52.534005,11573972
2026-03-06 21:25:52.576078,11574054
2026-03-06 21:25:52.636003,11574074
2026-03-06 21:25:52.678284,11574156
2026-03-06 21:25:52.738569,11574176
2026-03-06 21:25:52.779808,11574258
2026-03-06 21:25:52.840494,11574278
2026-03-06 21:25:52.882191,11574360
2026-03-06 21:25:52.942527,11574380
2026-03-06 21:25:52.984192,11574462
2026-03-06 21:25:53.044382,11574482
2026-03-06 21:25:53.086084,11574564
2026-03-06 21:25:53.146148,11574584
2026-03-06 21:25:53.188125,11574666
2026-03-06 21:25:53.24839,11574686
2026-03-06 21:25:53.290101,11574768
2026-03-06 21:25:53.350342,11574788
2026-03-06 21:25:53.391675,11574870
2026-03-06 21:25:53.452425,11574890
2026-03-06 21:25:53.493969,11574972
2026-03-06 21:25:53.553967,11574992
2026-03-06 21:25:53.596148,11575074
2026-03-06 21:25:53.656486,11575094
2026-03-06 21:25:53.697844,11575176
2026-03-06 21:25:53.758221,11575196
2026-03-06 21:25:53.799729,11575278
2026-03-06 21:25:53.860359,11575298
