time,PT_Cal.GN2_High.cal_status
2026-03-06 21:22:56.916357,1
2026-03-06 21:22:56.916384,1
2026-03-06 21:22:57.016126,1
2026-03-06 21:22:57.016141,1
2026-03-06 21:22:57.016267,1
2026-03-06 21:22:57.016282,1
2026-03-06 21:22:57.016305,1
2026-03-06 21:22:57.016331,1
2026-03-06 21:22:57.016372,0
2026-03-06 21:22:57.016466,1
2026-03-06 21:22:57.1173,1
2026-03-06 21:22:57.117315,1
2026-03-06 21:22:57.117432,1
2026-03-06 21:22:57.117565,1
2026-03-06 21:22:57.117636,0
2026-03-06 21:22:57.117688,1
2026-03-06 21:22:57.117853,1
2026-03-06 21:22:57.117867,1
2026-03-06 21:22:57.117895,1
2026-03-06 21:22:57.217441,1
2026-03-06 21:22:57.217483,1
2026-03-06 21:22:57.217603,1
2026-03-06 21:22:57.21787,0
2026-03-06 21:22:57.219016,1
2026-03-06 21:22:57.21909,1
2026-03-06 21:22:57.219163,1
2026-03-06 21:22:57.219354,1
2026-03-06 21:22:57.219424,1
2026-03-06 21:22:57.317706,1
2026-03-06 21:22:57.317735,1
2026-03-06 21:22:57.317854,1
2026-03-06 21:22:57.317889,1
2026-03-06 21:22:57.31791,1
2026-03-06 21:22:57.318088,0
2026-03-06 21:22:57.42113,1
2026-03-06 21:22:57.421151,1
2026-03-06 21:22:57.421288,1
2026-03-06 21:22:57.42131,1
2026-03-06 21:22:57.42134,1
2026-03-06 21:22:57.421496,0
2026-03-06 21:22:57.521522,1
2026-03-06 21:22:57.521552,1
2026-03-06 21:22:57.521607,1
2026-03-06 21:22:57.521769,1
2026-03-06 21:22:57.521791,1
2026-03-06 21:22:57.521822,1
2026-03-06 21:22:57.521866,1
2026-03-06 21:22:57.521942,1
2026-03-06 21:22:57.522021,0
2026-03-06 21:22:57.621353,1
2026-03-06 21:22:57.621379,1
2026-03-06 21:22:57.621401,1
2026-03-06 21:22:57.621575,1
2026-03-06 21:22:57.621598,1
2026-03-06 21:22:57.621624,1
2026-03-06 21:22:57.621655,1
2026-03-06 21:22:57.621793,1
2026-03-06 21:22:57.621824,1
2026-03-06 21:22:57.622075,0
2026-03-06 21:22:57.721332,1
2026-03-06 21:22:57.721349,1
2026-03-06 21:22:57.721518,1
2026-03-06 21:22:57.721534,1
2026-03-06 21:22:57.721571,1
2026-03-06 21:22:57.721725,1
2026-03-06 21:22:57.721875,1
2026-03-06 21:22:57.72192,1
2026-03-06 21:22:57.721983,1
2026-03-06 21:22:57.722205,0
2026-03-06 21:22:57.821671,1
2026-03-06 21:22:57.8217,1
2026-03-06 21:22:57.821735,1
2026-03-06 21:22:57.821806,1
2026-03-06 21:22:57.82187,1
2026-03-06 21:22:57.821933,1
2026-03-06 21:22:57.82202,1
2026-03-06 21:22:57.82209,1
2026-03-06 21:22:57.822183,1
2026-03-06 21:22:57.822191,0
2026-03-06 21:22:57.920942,1
2026-03-06 21:22:57.920986,1
2026-03-06 21:22:57.921049,1
2026-03-06 21:22:57.921131,1
2026-03-06 21:22:57.921221,1
2026-03-06 21:22:57.921478,1
2026-03-06 21:22:57.921556,1
2026-03-06 21:22:57.921671,1
2026-03-06 21:22:58.021325,1
2026-03-06 21:22:58.021411,1
2026-03-06 21:22:58.021468,1
2026-03-06 21:22:58.021548,1
2026-03-06 21:22:58.02163,1
2026-03-06 21:22:58.021708,0
2026-03-06 21:22:58.021745,1
2026-03-06 21:22:58.021863,1
2026-03-06 21:22:58.122523,1
2026-03-06 21:22:58.122555,1
2026-03-06 21:22:58.122612,1
2026-03-06 21:22:58.122662,1
2026-03-06 21:22:58.122791,1
2026-03-06 21:22:58.123278,0
2026-03-06 21:22:58.222441,1
2026-03-06 21:22:58.222526,1
2026-03-06 21:22:58.222625,1
2026-03-06 21:22:58.222723,1
2026-03-06 21:22:58.222844,1
2026-03-06 21:22:58.222964,1
2026-03-06 21:22:58.322075,1
2026-03-06 21:22:58.322101,1
2026-03-06 21:22:58.322174,1
2026-03-06 21:22:58.322261,1
2026-03-06 21:22:58.322307,1
2026-03-06 21:22:58.322328,0
2026-03-06 21:22:58.322389,1
2026-03-06 21:22:58.322459,1
2026-03-06 21:22:58.322578,1
2026-03-06 21:22:58.426503,1
2026-03-06 21:22:58.426564,1
2026-03-06 21:22:58.42664,1
2026-03-06 21:22:58.426721,1
2026-03-06 21:22:58.426787,1
2026-03-06 21:22:58.426814,0
2026-03-06 21:22:58.426851,1
2026-03-06 21:22:58.426933,1
2026-03-06 21:22:58.427003,1
2026-03-06 21:22:58.526601,1
2026-03-06 21:22:58.526631,1
2026-03-06 21:22:58.526681,1
2026-03-06 21:22:58.526761,1
2026-03-06 21:22:58.526848,0
2026-03-06 21:22:58.626127,1
2026-03-06 21:22:58.626156,1
2026-03-06 21:22:58.626192,1
2026-03-06 21:22:58.725901,1
2026-03-06 21:22:58.725961,1
2026-03-06 21:22:58.726027,1
2026-03-06 21:22:58.726113,0
2026-03-06 21:22:58.826351,1
2026-03-06 21:22:58.826375,1
2026-03-06 21:22:58.8264,1
2026-03-06 21:22:58.826427,1
2026-03-06 21:22:58.826457,1
2026-03-06 21:22:58.826489,1
2026-03-06 21:22:58.82652,1
2026-03-06 21:22:58.826551,1
2026-03-06 21:22:58.826605,0
2026-03-06 21:22:58.926048,1
2026-03-06 21:22:58.926175,1
2026-03-06 21:22:58.926264,1
2026-03-06 21:22:58.9264,1
2026-03-06 21:22:58.926469,1
2026-03-06 21:22:58.926598,1
2026-03-06 21:22:58.926612,0
2026-03-06 21:22:58.926691,1
2026-03-06 21:22:58.926822,1
2026-03-06 21:22:58.926893,1
2026-03-06 21:22:59.026053,1
2026-03-06 21:22:59.026068,1
2026-03-06 21:22:59.026312,1
2026-03-06 21:22:59.026331,1
2026-03-06 21:22:59.127405,1
2026-03-06 21:22:59.127474,1
2026-03-06 21:22:59.127545,1
2026-03-06 21:22:59.127611,1
2026-03-06 21:22:59.128024,0
2026-03-06 21:22:59.227321,1
2026-03-06 21:22:59.227487,1
2026-03-06 21:22:59.227583,1
2026-03-06 21:22:59.227642,1
2026-03-06 21:22:59.227712,1
2026-03-06 21:22:59.22774,1
2026-03-06 21:22:59.227964,0
2026-03-06 21:22:59.327545,1
2026-03-06 21:22:59.327595,1
2026-03-06 21:22:59.327655,1
2026-03-06 21:22:59.327711,1
2026-03-06 21:22:59.327773,1
2026-03-06 21:22:59.327848,1
2026-03-06 21:22:59.327911,1
2026-03-06 21:22:59.328004,1
2026-03-06 21:22:59.328041,0
2026-03-06 21:22:59.431779,1
2026-03-06 21:22:59.431804,1
2026-03-06 21:22:59.431908,1
2026-03-06 21:22:59.431935,1
2026-03-06 21:22:59.431967,1
2026-03-06 21:22:59.431987,1
2026-03-06 21:22:59.43206,1
2026-03-06 21:22:59.432121,0
2026-03-06 21:22:59.432164,1
2026-03-06 21:22:59.432659,1
2026-03-06 21:22:59.531314,1
2026-03-06 21:22:59.531379,1
2026-03-06 21:22:59.531444,1
2026-03-06 21:22:59.531535,1
2026-03-06 21:22:59.531608,1
2026-03-06 21:22:59.531677,1
2026-03-06 21:22:59.531748,1
2026-03-06 21:22:59.531852,1
2026-03-06 21:22:59.53194,1
2026-03-06 21:22:59.532471,0
2026-03-06 21:22:59.631611,1
2026-03-06 21:22:59.631692,1
2026-03-06 21:22:59.63171,1
2026-03-06 21:22:59.631719,1
2026-03-06 21:22:59.631786,1
2026-03-06 21:22:59.631884,1
2026-03-06 21:22:59.631971,1
2026-03-06 21:22:59.632686,0
2026-03-06 21:22:59.731537,1
2026-03-06 21:22:59.731608,1
2026-03-06 21:22:59.731645,1
2026-03-06 21:22:59.731717,1
2026-03-06 21:22:59.73179,1
2026-03-06 21:22:59.73186,1
2026-03-06 21:22:59.731988,1
2026-03-06 21:22:59.732729,0
2026-03-06 21:22:59.83162,1
2026-03-06 21:22:59.83164,1
2026-03-06 21:22:59.831647,1
2026-03-06 21:22:59.831656,1
2026-03-06 21:22:59.831665,1
2026-03-06 21:22:59.831675,1
2026-03-06 21:22:59.831684,1
2026-03-06 21:22:59.831714,1
2026-03-06 21:22:59.831748,1
2026-03-06 21:22:59.931549,1
2026-03-06 21:22:59.931565,1
2026-03-06 21:22:59.931582,1
2026-03-06 21:22:59.931725,1
2026-03-06 21:22:59.931761,1
2026-03-06 21:22:59.93184,1
2026-03-06 21:22:59.931949,0
2026-03-06 21:22:59.931976,1
2026-03-06 21:22:59.932108,1
2026-03-06 21:23:00.031752,1
2026-03-06 21:23:00.031781,1
2026-03-06 21:23:00.03181,1
2026-03-06 21:23:00.031832,1
2026-03-06 21:23:00.03185,1
2026-03-06 21:23:00.031873,1
2026-03-06 21:23:00.031891,1
2026-03-06 21:23:00.031916,1
2026-03-06 21:23:00.031936,1
2026-03-06 21:23:00.032072,0
2026-03-06 21:23:00.132319,1
2026-03-06 21:23:00.132336,1
2026-03-06 21:23:00.132362,1
2026-03-06 21:23:00.132435,1
2026-03-06 21:23:00.13252,1
2026-03-06 21:23:00.13252,0
2026-03-06 21:23:00.232123,1
2026-03-06 21:23:00.232154,1
2026-03-06 21:23:00.232179,1
2026-03-06 21:23:00.232198,1
2026-03-06 21:23:00.232221,1
2026-03-06 21:23:00.232237,1
2026-03-06 21:23:00.232255,1
2026-03-06 21:23:00.23227,1
2026-03-06 21:23:00.232288,1
2026-03-06 21:23:00.232747,0
2026-03-06 21:23:00.332485,1
2026-03-06 21:23:00.332511,1
2026-03-06 21:23:00.33253,1
2026-03-06 21:23:00.332547,1
2026-03-06 21:23:00.332567,1
2026-03-06 21:23:00.332597,1
2026-03-06 21:23:00.332845,0
2026-03-06 21:23:00.43615,1
2026-03-06 21:23:00.436188,1
2026-03-06 21:23:00.436207,1
2026-03-06 21:23:00.436226,1
2026-03-06 21:23:00.43624,1
2026-03-06 21:23:00.436252,1
2026-03-06 21:23:00.436723,0
2026-03-06 21:23:00.536406,1
2026-03-06 21:23:00.536427,1
2026-03-06 21:23:00.536433,1
2026-03-06 21:23:00.536443,1
2026-03-06 21:23:00.53645,1
2026-03-06 21:23:00.536456,1
2026-03-06 21:23:00.536471,1
2026-03-06 21:23:00.536477,1
2026-03-06 21:23:00.536487,1
2026-03-06 21:23:00.536703,0
2026-03-06 21:23:00.636225,1
2026-03-06 21:23:00.636247,1
2026-03-06 21:23:00.636263,1
2026-03-06 21:23:00.636284,1
2026-03-06 21:23:00.636307,1
2026-03-06 21:23:00.636329,1
2026-03-06 21:23:00.63635,1
2026-03-06 21:23:00.636372,1
2026-03-06 21:23:00.636394,1
2026-03-06 21:23:00.636828,0
2026-03-06 21:23:00.736164,1
2026-03-06 21:23:00.736202,1
2026-03-06 21:23:00.736237,1
2026-03-06 21:23:00.736259,1
2026-03-06 21:23:00.736284,1
2026-03-06 21:23:00.736311,1
2026-03-06 21:23:00.736854,0
2026-03-06 21:23:00.836219,1
2026-03-06 21:23:00.836251,1
2026-03-06 21:23:00.836267,1
2026-03-06 21:23:00.83628,1
2026-03-06 21:23:00.836294,1
2026-03-06 21:23:00.8363,1
2026-03-06 21:23:00.836307,1
2026-03-06 21:23:00.836321,1
2026-03-06 21:23:00.83684,0
2026-03-06 21:23:00.936115,1
2026-03-06 21:23:00.936149,1
2026-03-06 21:23:00.936221,1
2026-03-06 21:23:00.936298,1
2026-03-06 21:23:00.936324,1
2026-03-06 21:23:00.936395,1
2026-03-06 21:23:00.936436,1
2026-03-06 21:23:00.936487,1
2026-03-06 21:23:01.036288,1
2026-03-06 21:23:01.03631,1
