time,PT_Cal.GN2_Regulated.pressure_psi
2026-03-06 21:16:53.659391,231.77798
2026-03-06 21:16:53.76737,232.01627
2026-03-06 21:16:53.767529,231.47726
2026-03-06 21:16:53.7677,231.40024
2026-03-06 21:16:53.767868,231.83498
2026-03-06 21:16:53.768081,0.5768488
2026-03-06 21:16:53.876648,231.90833
2026-03-06 21:16:53.876761,231.3685
2026-03-06 21:16:53.876969,231.39464
2026-03-06 21:16:53.877301,231.86253
2026-03-06 21:16:53.877473,0.57669306
2026-03-06 21:16:53.985365,231.46138
2026-03-06 21:16:53.985418,231.4133
2026-03-06 21:16:53.985487,231.8887
2026-03-06 21:16:53.985555,231.629
2026-03-06 21:16:53.985626,231.76584
2026-03-06 21:16:53.985786,0.5760478
2026-03-06 21:16:54.094987,231.96066
2026-03-06 21:16:54.095237,231.51648
2026-03-06 21:16:54.095454,0.5767686
2026-03-06 21:16:54.095483,231.34982
2026-03-06 21:16:54.203405,231.38623
2026-03-06 21:16:54.203559,231.53702
2026-03-06 21:16:54.203715,231.58417
2026-03-06 21:16:54.203848,0.57593924
2026-03-06 21:16:54.203873,231.36803
2026-03-06 21:16:54.313096,231.4992
2026-03-06 21:16:54.313439,231.8957
2026-03-06 21:16:54.313647,231.47446
2026-03-06 21:16:54.313867,231.05962
2026-03-06 21:16:54.313892,0.5761024
2026-03-06 21:16:54.420981,231.61732
2026-03-06 21:16:54.421107,231.4077
2026-03-06 21:16:54.421252,231.46838
2026-03-06 21:16:54.421374,231.42871
2026-03-06 21:16:54.421421,0.57627296
2026-03-06 21:16:54.530926,231.41704
2026-03-06 21:16:54.531241,231.3909
2026-03-06 21:16:54.531517,231.50526
2026-03-06 21:16:54.53182,231.2705
2026-03-06 21:16:54.531821,0.57598376
2026-03-06 21:16:54.532125,231.51927
2026-03-06 21:16:54.639529,231.5034
2026-03-06 21:16:54.639738,231.56036
2026-03-06 21:16:54.640298,231.44691
2026-03-06 21:16:54.640592,0.57610846
2026-03-06 21:16:54.640902,231.8359
2026-03-06 21:16:54.641769,231.38997
2026-03-06 21:16:54.642565,231.56596
2026-03-06 21:16:54.748431,231.38857
2026-03-06 21:16:54.748661,231.46466
2026-03-06 21:16:54.748894,231.45392
2026-03-06 21:16:54.748998,0.57594264
2026-03-06 21:16:54.749142,231.33955
2026-03-06 21:16:54.749439,231.43617
2026-03-06 21:16:54.858008,231.4329
2026-03-06 21:16:54.858328,231.51181
2026-03-06 21:16:54.858639,231.45438
2026-03-06 21:16:54.858957,231.66449
2026-03-06 21:16:54.859076,0.57600665
2026-03-06 21:16:54.859278,231.81816
2026-03-06 21:16:54.859583,231.43571
2026-03-06 21:16:54.966631,231.3979
2026-03-06 21:16:54.966813,231.4217
2026-03-06 21:16:54.967006,231.27983
2026-03-06 21:16:54.967224,231.7481
2026-03-06 21:16:54.967422,231.52861
2026-03-06 21:16:54.968289,0.5759561
2026-03-06 21:16:55.075606,231.45952
2026-03-06 21:16:55.07568,231.4035
2026-03-06 21:16:55.075795,231.75229
2026-03-06 21:16:55.075903,231.39137
2026-03-06 21:16:55.076352,0.5760451
2026-03-06 21:16:55.184563,231.85693
2026-03-06 21:16:55.184814,231.47493
2026-03-06 21:16:55.185084,231.38716
2026-03-06 21:16:55.185213,0.57661885
2026-03-06 21:16:55.185397,231.58183
2026-03-06 21:16:55.185677,231.3811
2026-03-06 21:16:55.293072,231.4838
2026-03-06 21:16:55.293353,231.43105
2026-03-06 21:16:55.293629,231.62106
2026-03-06 21:16:55.293693,0.57608014
2026-03-06 21:16:55.293894,231.43057
2026-03-06 21:16:55.402246,231.43712
2026-03-06 21:16:55.402428,231.11232
2026-03-06 21:16:55.402617,231.46419
2026-03-06 21:16:55.402856,231.47446
2026-03-06 21:16:55.403084,229.7901
2026-03-06 21:16:55.403095,0.57601273
2026-03-06 21:16:55.511785,231.4147
2026-03-06 21:16:55.512012,231.4217
2026-03-06 21:16:55.512109,0.57598037
2026-03-06 21:16:55.51236,231.3797
2026-03-06 21:16:55.512701,231.93028
2026-03-06 21:16:55.513187,231.82938
2026-03-06 21:16:55.513647,231.79854
2026-03-06 21:16:55.514019,231.4133
2026-03-06 21:16:55.620271,231.45299
2026-03-06 21:16:55.620352,231.34703
2026-03-06 21:16:55.620458,231.71213
2026-03-06 21:16:55.620564,231.42311
2026-03-06 21:16:55.620678,231.5697
2026-03-06 21:16:55.620782,231.52628
2026-03-06 21:16:55.620873,0.5760357
2026-03-06 21:16:55.620892,231.53654
2026-03-06 21:16:55.729578,231.81302
2026-03-06 21:16:55.729686,231.34329
2026-03-06 21:16:55.729801,231.41844
2026-03-06 21:16:55.729913,231.4063
2026-03-06 21:16:55.730027,0.5765555
2026-03-06 21:16:55.838431,231.43665
2026-03-06 21:16:55.838585,231.76724
2026-03-06 21:16:55.838761,231.45766
2026-03-06 21:16:55.838945,231.44551
2026-03-06 21:16:55.838985,0.5760121
2026-03-06 21:16:55.839149,231.47446
2026-03-06 21:16:55.839356,231.45204
2026-03-06 21:16:55.94743,231.86534
2026-03-06 21:16:55.947671,231.44925
2026-03-06 21:16:55.947905,231.47772
2026-03-06 21:16:55.947954,0.576631
2026-03-06 21:16:55.948135,231.86534
2026-03-06 21:16:55.948415,231.50386
2026-03-06 21:16:55.948662,231.3755
2026-03-06 21:16:56.056512,231.38483
2026-03-06 21:16:56.056919,231.41518
2026-03-06 21:16:56.057063,0.5759372
2026-03-06 21:16:56.057162,231.80275
2026-03-06 21:16:56.057539,231.54402
2026-03-06 21:16:56.057961,231.47865
2026-03-06 21:16:56.058508,231.8943
2026-03-06 21:16:56.058994,229.8492
2026-03-06 21:16:56.166794,231.44272
2026-03-06 21:16:56.167071,0.57602084
2026-03-06 21:16:56.167342,231.96252
2026-03-06 21:16:56.167769,231.44505
2026-03-06 21:16:56.274508,231.38203
2026-03-06 21:16:56.27474,231.34515
2026-03-06 21:16:56.274933,231.4147
2026-03-06 21:16:56.275133,0.57593316
2026-03-06 21:16:56.275146,231.83076
2026-03-06 21:16:56.275399,231.8149
2026-03-06 21:16:56.38337,231.78358
2026-03-06 21:16:56.38379,0.576513
2026-03-06 21:16:56.383857,231.4035
2026-03-06 21:16:56.384116,231.50014
2026-03-06 21:16:56.384474,231.39743
2026-03-06 21:16:56.384678,231.3559
2026-03-06 21:16:56.385246,231.47026
2026-03-06 21:16:56.492506,231.41003
2026-03-06 21:16:56.4926,231.43944
2026-03-06 21:16:56.492707,231.52861
2026-03-06 21:16:56.492822,231.49687
2026-03-06 21:16:56.49293,231.7962
2026-03-06 21:16:56.492959,0.57597363
2026-03-06 21:16:56.493045,231.45532
2026-03-06 21:16:56.493173,231.35075
2026-03-06 21:16:56.493296,231.43665
2026-03-06 21:16:56.60166,231.9214
2026-03-06 21:16:56.60187,231.34749
2026-03-06 21:16:56.602062,231.90038
2026-03-06 21:16:56.602281,231.79573
2026-03-06 21:16:56.602487,231.35683
2026-03-06 21:16:56.603702,0.5767119
2026-03-06 21:16:56.710619,231.44739
2026-03-06 21:16:56.710814,231.40536
2026-03-06 21:16:56.711022,231.35403
2026-03-06 21:16:56.711284,231.42264
2026-03-06 21:16:56.711858,0.5760276
2026-03-06 21:16:56.819348,229.51936
2026-03-06 21:16:56.819475,231.54495
2026-03-06 21:16:56.819602,231.42545
2026-03-06 21:16:56.819727,231.56456
2026-03-06 21:16:56.819855,0.57323754
2026-03-06 21:16:56.81989,231.51648
2026-03-06 21:16:56.928445,231.33769
2026-03-06 21:16:56.928507,231.34982
2026-03-06 21:16:56.928566,231.57716
2026-03-06 21:16:56.928667,231.4838
2026-03-06 21:16:56.928887,0.57586914
2026-03-06 21:16:56.929006,231.37737
2026-03-06 21:16:57.036976,231.40863
2026-03-06 21:16:57.037177,231.59024
2026-03-06 21:16:57.037254,0.5759716
2026-03-06 21:16:57.037382,231.48987
2026-03-06 21:16:57.037592,231.54543
2026-03-06 21:16:57.037941,231.53235
2026-03-06 21:16:57.146791,231.495
2026-03-06 21:16:57.147058,231.4329
2026-03-06 21:16:57.147326,231.48566
2026-03-06 21:16:57.14756,231.516
2026-03-06 21:16:57.14783,231.45111
2026-03-06 21:16:57.148086,231.57344
2026-03-06 21:16:57.148423,231.00877
2026-03-06 21:16:57.149141,0.57609636
2026-03-06 21:16:57.255499,231.16177
2026-03-06 21:16:57.255876,231.17438
2026-03-06 21:16:57.256055,231.58417
2026-03-06 21:16:57.256262,231.07501
2026-03-06 21:16:57.256481,230.92902
2026-03-06 21:16:57.25659,0.5756149
2026-03-06 21:16:57.256681,231.42778
2026-03-06 21:16:57.365429,231.40724
2026-03-06 21:16:57.365678,231.38716
2026-03-06 21:16:57.365912,231.4497
2026-03-06 21:16:57.369717,0.5759696
2026-03-06 21:16:57.473326,231.42824
2026-03-06 21:16:57.473549,229.80824
2026-03-06 21:16:57.47367,0.5759999
2026-03-06 21:16:57.473801,231.07921
2026-03-06 21:16:57.474003,231.27469
2026-03-06 21:16:57.582097,231.3937
2026-03-06 21:16:57.582289,231.42451
2026-03-06 21:16:57.582494,231.43665
2026-03-06 21:16:57.58268,231.39836
2026-03-06 21:16:57.584163,0.57595
2026-03-06 21:16:57.691549,231.43245
2026-03-06 21:16:57.691754,231.39183
2026-03-06 21:16:57.691961,231.4217
2026-03-06 21:16:57.692154,0.576006
2026-03-06 21:16:57.692165,231.42123
2026-03-06 21:16:57.800832,231.94476
2026-03-06 21:16:57.801034,231.42964
2026-03-06 21:16:57.801276,231.54028
2026-03-06 21:16:57.801507,231.30595
2026-03-06 21:16:57.801636,0.5767456
2026-03-06 21:16:57.801871,231.05588
2026-03-06 21:16:57.909453,231.55382
2026-03-06 21:16:57.909673,231.41563
2026-03-06 21:16:57.910013,231.31155
2026-03-06 21:16:57.910032,0.5761813
2026-03-06 21:16:57.910124,231.85133
2026-03-06 21:16:57.910386,231.29475
2026-03-06 21:16:58.018449,231.45345
2026-03-06 21:16:58.018757,231.95786
2026-03-06 21:16:58.018942,0.57603633
2026-03-06 21:16:58.018993,231.48192
