time,ACT.GSE_Med_Press_Control.actuator_state
2026-03-06 21:27:11.314107,0
2026-03-06 21:27:11.38046,0
2026-03-06 21:27:11.416209,0
2026-03-06 21:27:11.482574,0
2026-03-06 21:27:11.517907,0
2026-03-06 21:27:11.584713,0
2026-03-06 21:27:11.620288,0
2026-03-06 21:27:11.686846,0
2026-03-06 21:27:11.722258,0
2026-03-06 21:27:11.78847,0
2026-03-06 21:27:11.823966,0
2026-03-06 21:27:11.89085,0
2026-03-06 21:27:11.92605,0
2026-03-06 21:27:11.992487,0
2026-03-06 21:27:12.028116,0
2026-03-06 21:27:12.094421,0
2026-03-06 21:27:12.129825,0
2026-03-06 21:27:12.197173,0
2026-03-06 21:27:12.232157,0
2026-03-06 21:27:12.299579,0
2026-03-06 21:27:12.334021,0
2026-03-06 21:27:12.400435,0
2026-03-06 21:27:12.436275,0
2026-03-06 21:27:12.502848,0
2026-03-06 21:27:12.538392,0
2026-03-06 21:27:12.60451,0
2026-03-06 21:27:12.640032,0
2026-03-06 21:27:12.706644,0
2026-03-06 21:27:12.741819,0
2026-03-06 21:27:12.808532,0
2026-03-06 21:27:12.844064,0
2026-03-06 21:27:12.910545,0
2026-03-06 21:27:12.946142,0
2026-03-06 21:27:13.012654,0
2026-03-06 21:27:13.047846,0
2026-03-06 21:27:13.114684,0
2026-03-06 21:27:13.149852,0
2026-03-06 21:27:13.216413,0
2026-03-06 21:27:13.251947,0
2026-03-06 21:27:13.318882,0
2026-03-06 21:27:13.354066,0
2026-03-06 21:27:13.420831,0
2026-03-06 21:27:13.455847,0
2026-03-06 21:27:13.522486,0
2026-03-06 21:27:13.558005,0
2026-03-06 21:27:13.624687,0
2026-03-06 21:27:13.659957,0
2026-03-06 21:27:13.726721,0
2026-03-06 21:27:13.762133,0
2026-03-06 21:27:13.828608,0
2026-03-06 21:27:13.863821,0
2026-03-06 21:27:13.930805,0
2026-03-06 21:27:13.965725,0
2026-03-06 21:27:14.032517,0
2026-03-06 21:27:14.068088,0
2026-03-06 21:27:14.134876,0
2026-03-06 21:27:14.169663,0
2026-03-06 21:27:14.236856,0
2026-03-06 21:27:14.271812,0
2026-03-06 21:27:14.338597,0
2026-03-06 21:27:14.374188,0
2026-03-06 21:27:14.440396,0
2026-03-06 21:27:14.476224,0
2026-03-06 21:27:14.542404,0
2026-03-06 21:27:14.577684,0
2026-03-06 21:27:14.644968,0
2026-03-06 21:27:14.680297,0
2026-03-06 21:27:14.746978,0
2026-03-06 21:27:14.782355,0
2026-03-06 21:27:14.848597,0
2026-03-06 21:27:14.884082,0
2026-03-06 21:27:14.950507,0
2026-03-06 21:27:14.98596,0
2026-03-06 21:27:15.052538,0
2026-03-06 21:27:15.088352,0
2026-03-06 21:27:15.1546,0
2026-03-06 21:27:15.190238,0
2026-03-06 21:27:15.256679,0
2026-03-06 21:27:15.29212,0
2026-03-06 21:27:15.358521,0
2026-03-06 21:27:15.394025,0
2026-03-06 21:27:15.460665,0
2026-03-06 21:27:15.496074,0
2026-03-06 21:27:15.562533,0
2026-03-06 21:27:15.597647,0
2026-03-06 21:27:15.664344,0
2026-03-06 21:27:15.70001,0
2026-03-06 21:27:15.766788,0
2026-03-06 21:27:15.802141,0
2026-03-06 21:27:15.869095,0
2026-03-06 21:27:15.903852,0
2026-03-06 21:27:15.970704,0
2026-03-06 21:27:16.006297,0
2026-03-06 21:27:16.072491,0
2026-03-06 21:27:16.108401,0
2026-03-06 21:27:16.174708,0
2026-03-06 21:27:16.210331,0
2026-03-06 21:27:16.276909,0
2026-03-06 21:27:16.312414,0
2026-03-06 21:27:16.378563,0
2026-03-06 21:27:16.413821,0
2026-03-06 21:27:16.480503,0
2026-03-06 21:27:16.516047,0
2026-03-06 21:27:16.582696,0
2026-03-06 21:27:16.617945,0
2026-03-06 21:27:16.684914,0
2026-03-06 21:27:16.720034,0
2026-03-06 21:27:16.786677,0
2026-03-06 21:27:16.822009,0
2026-03-06 21:27:16.888981,0
2026-03-06 21:27:16.924058,0
2026-03-06 21:27:16.990716,0
2026-03-06 21:27:17.0257,0
2026-03-06 21:27:17.092808,0
2026-03-06 21:27:17.128033,0
2026-03-06 21:27:17.194435,0
2026-03-06 21:27:17.22992,0
2026-03-06 21:27:17.296655,0
2026-03-06 21:27:17.332035,0
2026-03-06 21:27:17.398463,0
2026-03-06 21:27:17.433872,0
2026-03-06 21:27:17.500818,0
2026-03-06 21:27:17.536016,0
2026-03-06 21:27:17.602809,0
2026-03-06 21:27:17.638007,0
2026-03-06 21:27:17.704848,0
2026-03-06 21:27:17.740212,0
2026-03-06 21:27:17.807006,0
2026-03-06 21:27:17.841844,0
2026-03-06 21:27:17.908808,0
2026-03-06 21:27:17.944056,0
2026-03-06 21:27:18.010879,0
2026-03-06 21:27:18.045775,0
2026-03-06 21:27:18.112927,0
2026-03-06 21:27:18.148185,0
2026-03-06 21:27:18.214848,0
2026-03-06 21:27:18.250203,0
2026-03-06 21:27:18.316987,0
2026-03-06 21:27:18.350909,0
2026-03-06 21:27:18.418531,0
2026-03-06 21:27:18.453097,0
2026-03-06 21:27:18.520789,0
2026-03-06 21:27:18.555036,0
2026-03-06 21:27:18.62262,0
2026-03-06 21:27:18.657,0
2026-03-06 21:27:18.724719,0
2026-03-06 21:27:18.758859,0
2026-03-06 21:27:18.826434,0
2026-03-06 21:27:18.86077,0
2026-03-06 21:27:18.92876,0
2026-03-06 21:27:18.96282,0
2026-03-06 21:27:19.030627,0
2026-03-06 21:27:19.065011,0
2026-03-06 21:27:19.132665,0
2026-03-06 21:27:19.166626,0
2026-03-06 21:27:19.234458,0
2026-03-06 21:27:19.269142,0
2026-03-06 21:27:19.337175,0
2026-03-06 21:27:19.370905,0
2026-03-06 21:27:19.438708,0
2026-03-06 21:27:19.473213,0
2026-03-06 21:27:19.540473,0
2026-03-06 21:27:19.575218,0
2026-03-06 21:27:19.642831,0
2026-03-06 21:27:19.677288,0
2026-03-06 21:27:19.744494,0
2026-03-06 21:27:19.779053,0
2026-03-06 21:27:19.846856,0
2026-03-06 21:27:19.881287,0
2026-03-06 21:27:19.948797,0
2026-03-06 21:27:19.982811,0
2026-03-06 21:27:20.050866,0
2026-03-06 21:27:20.085231,0
2026-03-06 21:27:20.152753,0
2026-03-06 21:27:20.187361,0
2026-03-06 21:27:20.255094,0
2026-03-06 21:27:20.289077,0
2026-03-06 21:27:20.356599,0
2026-03-06 21:27:20.391119,0
2026-03-06 21:27:20.458514,0
2026-03-06 21:27:20.493006,0
2026-03-06 21:27:20.560773,0
2026-03-06 21:27:20.596187,0
2026-03-06 21:27:20.66311,0
2026-03-06 21:27:20.697305,0
2026-03-06 21:27:20.764533,0
2026-03-06 21:27:20.798841,0
2026-03-06 21:27:20.866514,0
2026-03-06 21:27:20.900779,0
2026-03-06 21:27:20.968437,0
2026-03-06 21:27:21.002819,0
2026-03-06 21:27:21.070764,0
2026-03-06 21:27:21.105264,0
2026-03-06 21:27:21.172873,0
2026-03-06 21:27:21.207033,0
2026-03-06 21:27:21.275197,0
2026-03-06 21:27:21.309018,0
2026-03-06 21:27:21.376846,0
2026-03-06 21:27:21.411113,0
2026-03-06 21:27:21.478627,0
2026-03-06 21:27:21.51347,0
2026-03-06 21:27:21.580654,0
2026-03-06 21:27:21.615117,0
2026-03-06 21:27:21.68299,0
2026-03-06 21:27:21.717279,0
2026-03-06 21:27:21.784848,0
2026-03-06 21:27:21.820059,0
2026-03-06 21:27:21.886773,0
2026-03-06 21:27:21.921512,0
2026-03-06 21:27:21.989039,0
2026-03-06 21:27:22.023033,0
2026-03-06 21:27:22.09083,0
2026-03-06 21:27:22.125222,0
2026-03-06 21:27:22.192739,0
2026-03-06 21:27:22.227045,0
2026-03-06 21:27:22.294953,0
2026-03-06 21:27:22.329334,0
2026-03-06 21:27:22.396526,0
2026-03-06 21:27:22.431342,0
2026-03-06 21:27:22.498657,0
2026-03-06 21:27:22.532845,0
2026-03-06 21:27:22.600745,0
2026-03-06 21:27:22.635171,0
2026-03-06 21:27:22.702854,0
2026-03-06 21:27:22.737268,0
2026-03-06 21:27:22.805055,0
2026-03-06 21:27:22.839332,0
2026-03-06 21:27:22.906612,0
2026-03-06 21:27:22.941142,0
2026-03-06 21:27:23.008797,0
2026-03-06 21:27:23.042921,0
2026-03-06 21:27:23.110937,0
2026-03-06 21:27:23.145167,0
2026-03-06 21:27:23.213098,0
2026-03-06 21:27:23.246998,0
2026-03-06 21:27:23.314999,0
2026-03-06 21:27:23.349027,0
2026-03-06 21:27:23.416578,0
2026-03-06 21:27:23.450867,0
2026-03-06 21:27:23.518907,0
2026-03-06 21:27:23.553291,0
2026-03-06 21:27:23.620538,0
2026-03-06 21:27:23.655137,0
2026-03-06 21:27:23.72261,0
2026-03-06 21:27:23.757093,0
2026-03-06 21:27:23.824846,0
2026-03-06 21:27:23.858919,0
2026-03-06 21:27:23.92713,0
2026-03-06 21:27:23.961005,0
2026-03-06 21:27:24.028769,0
2026-03-06 21:27:24.063103,0
2026-03-06 21:27:24.13075,0
2026-03-06 21:27:24.164957,0
2026-03-06 21:27:24.232833,0
2026-03-06 21:27:24.266796,0
2026-03-06 21:27:24.334756,0
2026-03-06 21:27:24.369068,0
2026-03-06 21:27:24.436885,0
2026-03-06 21:27:24.471423,0
2026-03-06 21:27:24.538877,0
2026-03-06 21:27:24.572876,0
2026-03-06 21:27:24.640536,0
2026-03-06 21:27:24.674673,0
2026-03-06 21:27:24.742526,0
2026-03-06 21:27:24.777009,0
2026-03-06 21:27:24.845292,0
2026-03-06 21:27:24.878914,0
2026-03-06 21:27:24.946926,0
2026-03-06 21:27:24.981324,0
2026-03-06 21:27:25.048883,0
2026-03-06 21:27:25.083054,0
2026-03-06 21:27:25.150819,0
2026-03-06 21:27:25.184911,0
2026-03-06 21:27:25.252619,0
2026-03-06 21:27:25.286823,0
2026-03-06 21:27:25.354774,0
2026-03-06 21:27:25.389163,0
2026-03-06 21:27:25.456631,0
2026-03-06 21:27:25.490871,0
2026-03-06 21:27:25.559,0
2026-03-06 21:27:25.592838,0
2026-03-06 21:27:25.660641,0
2026-03-06 21:27:25.695236,0
2026-03-06 21:27:25.762906,0
2026-03-06 21:27:25.797082,0
2026-03-06 21:27:25.864516,0
2026-03-06 21:27:25.899111,0
2026-03-06 21:27:25.966797,0
2026-03-06 21:27:26.000823,0
2026-03-06 21:27:26.069011,0
2026-03-06 21:27:26.102865,0
2026-03-06 21:27:26.171027,0
2026-03-06 21:27:26.20478,0
2026-03-06 21:27:26.273062,0
2026-03-06 21:27:26.307047,0
2026-03-06 21:27:26.374877,0
2026-03-06 21:27:26.409338,0
2026-03-06 21:27:26.476587,0
2026-03-06 21:27:26.510939,0
2026-03-06 21:27:26.578682,0
2026-03-06 21:27:26.613192,0
2026-03-06 21:27:26.680897,0
2026-03-06 21:27:26.715112,0
2026-03-06 21:27:26.782792,0
2026-03-06 21:27:26.81713,0
2026-03-06 21:27:26.8849,0
2026-03-06 21:27:26.919038,0
2026-03-06 21:27:26.986699,0
2026-03-06 21:27:27.021209,0
2026-03-06 21:27:27.08871,0
2026-03-06 21:27:27.122833,0
2026-03-06 21:27:27.190793,0
2026-03-06 21:27:27.225326,0
2026-03-06 21:27:27.292837,0
2026-03-06 21:27:27.326991,0
2026-03-06 21:27:27.394596,0
2026-03-06 21:27:27.428962,0
2026-03-06 21:27:27.496849,0
2026-03-06 21:27:27.530999,0
2026-03-06 21:27:27.599086,0
2026-03-06 21:27:27.632678,0
2026-03-06 21:27:27.700881,0
2026-03-06 21:27:27.73539,0
2026-03-06 21:27:27.802861,0
2026-03-06 21:27:27.837059,0
2026-03-06 21:27:27.905151,0
2026-03-06 21:27:27.938828,0
2026-03-06 21:27:28.006507,0
2026-03-06 21:27:28.041046,0
2026-03-06 21:27:28.108873,0
2026-03-06 21:27:28.142993,0
2026-03-06 21:27:28.210629,0
2026-03-06 21:27:28.245083,0
2026-03-06 21:27:28.312855,0
2026-03-06 21:27:28.346992,0
2026-03-06 21:27:28.414536,0
2026-03-06 21:27:28.448741,0
2026-03-06 21:27:28.516889,0
2026-03-06 21:27:28.551461,0
2026-03-06 21:27:28.619073,0
2026-03-06 21:27:28.653043,0
2026-03-06 21:27:28.720648,0
2026-03-06 21:27:28.75512,0
2026-03-06 21:27:28.823152,0
2026-03-06 21:27:28.857313,0
2026-03-06 21:27:28.924433,0
2026-03-06 21:27:28.959372,0
2026-03-06 21:27:29.026846,0
2026-03-06 21:27:29.060928,0
2026-03-06 21:27:29.129063,0
2026-03-06 21:27:29.162815,0
2026-03-06 21:27:29.230724,0
2026-03-06 21:27:29.263842,0
2026-03-06 21:27:29.332865,0
2026-03-06 21:27:29.366249,0
2026-03-06 21:27:29.434772,0
2026-03-06 21:27:29.467786,0
2026-03-06 21:27:29.537047,0
2026-03-06 21:27:29.570402,0
2026-03-06 21:27:29.638428,0
2026-03-06 21:27:29.672143,0
2026-03-06 21:27:29.740887,0
2026-03-06 21:27:29.774211,0
2026-03-06 21:27:29.842459,0
2026-03-06 21:27:29.876194,0
2026-03-06 21:27:29.94499,0
2026-03-06 21:27:29.9781,0
2026-03-06 21:27:30.047099,0
2026-03-06 21:27:30.080205,0
2026-03-06 21:27:30.148822,0
2026-03-06 21:27:30.18227,0
2026-03-06 21:27:30.250511,0
2026-03-06 21:27:30.283972,0
2026-03-06 21:27:30.352759,0
2026-03-06 21:27:30.386194,0
2026-03-06 21:27:30.454473,0
2026-03-06 21:27:30.48804,0
2026-03-06 21:27:30.556509,0
2026-03-06 21:27:30.590059,0
2026-03-06 21:27:30.658835,0
2026-03-06 21:27:30.692267,0
2026-03-06 21:27:30.760656,0
2026-03-06 21:27:30.794215,0
2026-03-06 21:27:30.862987,0
2026-03-06 21:27:30.895746,0
2026-03-06 21:27:30.964904,0
2026-03-06 21:27:30.99799,0
2026-03-06 21:27:31.066645,0
2026-03-06 21:27:31.09995,0
2026-03-06 21:27:31.168709,0
2026-03-06 21:27:31.20223,0
2026-03-06 21:27:31.270752,0
2026-03-06 21:27:31.303917,0
2026-03-06 21:27:31.37282,0
2026-03-06 21:27:31.405964,0
2026-03-06 21:27:31.474597,0
2026-03-06 21:27:31.508386,0
2026-03-06 21:27:31.576714,0
2026-03-06 21:27:31.610389,0
2026-03-06 21:27:31.678889,0
2026-03-06 21:27:31.711936,0
2026-03-06 21:27:31.78069,0
2026-03-06 21:27:31.814196,0
2026-03-06 21:27:31.882835,0
2026-03-06 21:27:31.916017,0
2026-03-06 21:27:31.985018,0
2026-03-06 21:27:32.017965,0
2026-03-06 21:27:32.086861,0
2026-03-06 21:27:32.120099,0
2026-03-06 21:27:32.188742,0
2026-03-06 21:27:32.222189,0
2026-03-06 21:27:32.291225,0
2026-03-06 21:27:32.324372,0
2026-03-06 21:27:32.392938,0
2026-03-06 21:27:32.426343,0
2026-03-06 21:27:32.49465,0
2026-03-06 21:27:32.528393,0
2026-03-06 21:27:32.596587,0
2026-03-06 21:27:32.630057,0
2026-03-06 21:27:32.698793,0
2026-03-06 21:27:32.732395,0
2026-03-06 21:27:32.800912,0
2026-03-06 21:27:32.833951,0
2026-03-06 21:27:32.902549,0
2026-03-06 21:27:32.936083,0
2026-03-06 21:27:33.00491,0
2026-03-06 21:27:33.038306,0
2026-03-06 21:27:33.106753,0
2026-03-06 21:27:33.14012,0
2026-03-06 21:27:33.208792,0
2026-03-06 21:27:33.242027,0
2026-03-06 21:27:33.310782,0
2026-03-06 21:27:33.34423,0
2026-03-06 21:27:33.412672,0
2026-03-06 21:27:33.445865,0
2026-03-06 21:27:33.514845,0
2026-03-06 21:27:33.548217,0
2026-03-06 21:27:33.617125,0
2026-03-06 21:27:33.650072,0
2026-03-06 21:27:33.718704,0
2026-03-06 21:27:33.752111,0
2026-03-06 21:27:33.820452,0
2026-03-06 21:27:33.854156,0
2026-03-06 21:27:33.922802,0
2026-03-06 21:27:33.95646,0
2026-03-06 21:27:34.025095,0
2026-03-06 21:27:34.057785,0
2026-03-06 21:27:34.126634,0
2026-03-06 21:27:34.159918,0
2026-03-06 21:27:34.228752,0
2026-03-06 21:27:34.261981,0
2026-03-06 21:27:34.330819,0
2026-03-06 21:27:34.364275,0
2026-03-06 21:27:34.4331,0
2026-03-06 21:27:34.465719,0
2026-03-06 21:27:34.534921,0
2026-03-06 21:27:34.568359,0
2026-03-06 21:27:34.636922,0
2026-03-06 21:27:34.66969,0
2026-03-06 21:27:34.738881,0
2026-03-06 21:27:34.77193,0
2026-03-06 21:27:34.840929,0
2026-03-06 21:27:34.874085,0
2026-03-06 21:27:34.942858,0
2026-03-06 21:27:34.97623,0
2026-03-06 21:27:35.044913,0
2026-03-06 21:27:35.078349,0
2026-03-06 21:27:35.147023,0
2026-03-06 21:27:35.180162,0
2026-03-06 21:27:35.248579,0
2026-03-06 21:27:35.28235,0
2026-03-06 21:27:35.351057,0
2026-03-06 21:27:35.384049,0
2026-03-06 21:27:35.452834,0
2026-03-06 21:27:35.486281,0
2026-03-06 21:27:35.554783,0
2026-03-06 21:27:35.58806,0
2026-03-06 21:27:35.656821,0
2026-03-06 21:27:35.690017,0
2026-03-06 21:27:35.758859,0
2026-03-06 21:27:35.791986,0
2026-03-06 21:27:35.861195,0
2026-03-06 21:27:35.893793,0
2026-03-06 21:27:35.96289,0
2026-03-06 21:27:35.995986,0
2026-03-06 21:27:36.064535,0
2026-03-06 21:27:36.098501,0
2026-03-06 21:27:36.166932,0
2026-03-06 21:27:36.200203,0
2026-03-06 21:27:36.268744,0
2026-03-06 21:27:36.302305,0
2026-03-06 21:27:36.370928,0
2026-03-06 21:27:36.403956,0
2026-03-06 21:27:36.472729,0
2026-03-06 21:27:36.506061,0
2026-03-06 21:27:36.574473,0
2026-03-06 21:27:36.608106,0
2026-03-06 21:27:36.67689,0
2026-03-06 21:27:36.710245,0
2026-03-06 21:27:36.77884,0
2026-03-06 21:27:36.812356,0
2026-03-06 21:27:36.880914,0
2026-03-06 21:27:36.914078,0
2026-03-06 21:27:36.982499,0
2026-03-06 21:27:37.016198,0
2026-03-06 21:27:37.084561,0
2026-03-06 21:27:37.11829,0
2026-03-06 21:27:37.186871,0
2026-03-06 21:27:37.219777,0
2026-03-06 21:27:37.288719,0
2026-03-06 21:27:37.321751,0
2026-03-06 21:27:37.391014,0
2026-03-06 21:27:37.424178,0
2026-03-06 21:27:37.493018,0
2026-03-06 21:27:37.526169,0
2026-03-06 21:27:37.594693,0
2026-03-06 21:27:37.628283,0
2026-03-06 21:27:37.696811,0
2026-03-06 21:27:37.730324,0
2026-03-06 21:27:37.79899,0
2026-03-06 21:27:37.831892,0
2026-03-06 21:27:37.900552,0
2026-03-06 21:27:37.934079,0
2026-03-06 21:27:38.002594,0
2026-03-06 21:27:38.036054,0
2026-03-06 21:27:38.10466,0
2026-03-06 21:27:38.138308,0
2026-03-06 21:27:38.206931,0
2026-03-06 21:27:38.239857,0
2026-03-06 21:27:38.308919,0
2026-03-06 21:27:38.341967,0
2026-03-06 21:27:38.410791,0
2026-03-06 21:27:38.444068,0
2026-03-06 21:27:38.512595,0
2026-03-06 21:27:38.545912,0
2026-03-06 21:27:38.614654,0
2026-03-06 21:27:38.647981,0
2026-03-06 21:27:38.716701,0
2026-03-06 21:27:38.750128,0
2026-03-06 21:27:38.818715,0
2026-03-06 21:27:38.852056,0
2026-03-06 21:27:38.920611,0
2026-03-06 21:27:38.954337,0
2026-03-06 21:27:39.023048,0
2026-03-06 21:27:39.05606,0
2026-03-06 21:27:39.124618,0
2026-03-06 21:27:39.15817,0
2026-03-06 21:27:39.22654,0
2026-03-06 21:27:39.259935,0
2026-03-06 21:27:39.329009,0
2026-03-06 21:27:39.362483,0
2026-03-06 21:27:39.430601,0
2026-03-06 21:27:39.464218,0
2026-03-06 21:27:39.53256,0
2026-03-06 21:27:39.566415,0
2026-03-06 21:27:39.634968,0
2026-03-06 21:27:39.667886,0
2026-03-06 21:27:39.737064,0
2026-03-06 21:27:39.770116,0
2026-03-06 21:27:39.83868,0
2026-03-06 21:27:39.872018,0
2026-03-06 21:27:39.940724,0
2026-03-06 21:27:39.974387,0
2026-03-06 21:27:40.042566,0
2026-03-06 21:27:40.075867,0
2026-03-06 21:27:40.14493,0
2026-03-06 21:27:40.177999,0
2026-03-06 21:27:40.24698,0
2026-03-06 21:27:40.280237,0
2026-03-06 21:27:40.349046,0
2026-03-06 21:27:40.382061,0
2026-03-06 21:27:40.450671,0
2026-03-06 21:27:40.483716,0
2026-03-06 21:27:40.552855,0
2026-03-06 21:27:40.586391,0
2026-03-06 21:27:40.654939,0
2026-03-06 21:27:40.688348,0
2026-03-06 21:27:40.756945,0
2026-03-06 21:27:40.790049,0
2026-03-06 21:27:40.858962,0
2026-03-06 21:27:40.89217,0
2026-03-06 21:27:40.960681,0
2026-03-06 21:27:40.994355,0
2026-03-06 21:27:41.06301,0
2026-03-06 21:27:41.095885,0
2026-03-06 21:27:41.164924,0
2026-03-06 21:27:41.197766,0
2026-03-06 21:27:41.266774,0
2026-03-06 21:27:41.300173,0
2026-03-06 21:27:41.368953,0
2026-03-06 21:27:41.402251,0
2026-03-06 21:27:41.470779,0
2026-03-06 21:27:41.503611,0
2026-03-06 21:27:41.572835,0
2026-03-06 21:27:41.606179,0
2026-03-06 21:27:41.674584,0
2026-03-06 21:27:41.708065,0
2026-03-06 21:27:41.776921,0
2026-03-06 21:27:41.810205,0
2026-03-06 21:27:41.878673,0
2026-03-06 21:27:41.912045,0
2026-03-06 21:27:41.981187,0
2026-03-06 21:27:42.014273,0
2026-03-06 21:27:42.082892,0
2026-03-06 21:27:42.116296,0
2026-03-06 21:27:42.1848,0
2026-03-06 21:27:42.217973,0
2026-03-06 21:27:42.286926,0
2026-03-06 21:27:42.319802,0
2026-03-06 21:27:42.389248,0
2026-03-06 21:27:42.421892,0
2026-03-06 21:27:42.490652,0
2026-03-06 21:27:42.524408,0
2026-03-06 21:27:42.592996,0
2026-03-06 21:27:42.62614,0
2026-03-06 21:27:42.695114,0
2026-03-06 21:27:42.728145,0
2026-03-06 21:27:42.797051,0
2026-03-06 21:27:42.82979,0
2026-03-06 21:27:42.899217,0
2026-03-06 21:27:42.932086,0
2026-03-06 21:27:43.000918,0
2026-03-06 21:27:43.033911,0
2026-03-06 21:27:43.102929,0
2026-03-06 21:27:43.136273,0
2026-03-06 21:27:43.204621,0
2026-03-06 21:27:43.237011,0
2026-03-06 21:27:43.306546,0
2026-03-06 21:27:43.339027,0
2026-03-06 21:27:43.408637,0
2026-03-06 21:27:43.440884,0
2026-03-06 21:27:43.51099,0
2026-03-06 21:27:43.543025,0
2026-03-06 21:27:43.612988,0
2026-03-06 21:27:43.644854,0
2026-03-06 21:27:43.714647,0
2026-03-06 21:27:43.7471,0
2026-03-06 21:27:43.81684,0
2026-03-06 21:27:43.848933,0
2026-03-06 21:27:43.919195,0
2026-03-06 21:27:43.951513,0
2026-03-06 21:27:44.021271,0
2026-03-06 21:27:44.052813,0
2026-03-06 21:27:44.122701,0
2026-03-06 21:27:44.155137,0
2026-03-06 21:27:44.224931,0
2026-03-06 21:27:44.25728,0
2026-03-06 21:27:44.326711,0
2026-03-06 21:27:44.358822,0
2026-03-06 21:27:44.429125,0
2026-03-06 21:27:44.461384,0
2026-03-06 21:27:44.5306,0
2026-03-06 21:27:44.562146,0
2026-03-06 21:27:44.633233,0
2026-03-06 21:27:44.663945,0
2026-03-06 21:27:44.73497,0
2026-03-06 21:27:44.766084,0
2026-03-06 21:27:44.837073,0
2026-03-06 21:27:44.868236,0
2026-03-06 21:27:44.939042,0
2026-03-06 21:27:44.970176,0
2026-03-06 21:27:45.041366,0
2026-03-06 21:27:45.07225,0
2026-03-06 21:27:45.14318,0
2026-03-06 21:27:45.17435,0
2026-03-06 21:27:45.24499,0
2026-03-06 21:27:45.276265,0
2026-03-06 21:27:45.347056,0
2026-03-06 21:27:45.377779,0
2026-03-06 21:27:45.448814,0
2026-03-06 21:27:45.480037,0
2026-03-06 21:27:45.550986,0
2026-03-06 21:27:45.581991,0
2026-03-06 21:27:45.652959,0
2026-03-06 21:27:45.684072,0
2026-03-06 21:27:45.754525,0
2026-03-06 21:27:45.786108,0
2026-03-06 21:27:45.856864,0
2026-03-06 21:27:45.888257,0
2026-03-06 21:27:45.958991,0
2026-03-06 21:27:45.989889,0
2026-03-06 21:27:46.061124,0
2026-03-06 21:27:46.091805,0
2026-03-06 21:27:46.162965,0
2026-03-06 21:27:46.194353,0
2026-03-06 21:27:46.264605,0
2026-03-06 21:27:46.296091,0
2026-03-06 21:27:46.367114,0
2026-03-06 21:27:46.397942,0
2026-03-06 21:27:46.468847,0
2026-03-06 21:27:46.499962,0
2026-03-06 21:27:46.570586,0
2026-03-06 21:27:46.601954,0
2026-03-06 21:27:46.673322,0
2026-03-06 21:27:46.704093,0
2026-03-06 21:27:46.775033,0
2026-03-06 21:27:46.805948,0
2026-03-06 21:27:46.876874,0
2026-03-06 21:27:46.908216,0
2026-03-06 21:27:46.97883,0
2026-03-06 21:27:47.010375,0
2026-03-06 21:27:47.080864,0
2026-03-06 21:27:47.112287,0
2026-03-06 21:27:47.183015,0
2026-03-06 21:27:47.214132,0
2026-03-06 21:27:47.284756,0
2026-03-06 21:27:47.31653,0
2026-03-06 21:27:47.386792,0
2026-03-06 21:27:47.418506,0
2026-03-06 21:27:47.488696,0
2026-03-06 21:27:47.520402,0
2026-03-06 21:27:47.591128,0
2026-03-06 21:27:47.620994,0
2026-03-06 21:27:47.693131,0
2026-03-06 21:27:47.723067,0
2026-03-06 21:27:47.795004,0
2026-03-06 21:27:47.825401,0
2026-03-06 21:27:47.897053,0
2026-03-06 21:27:47.927174,0
2026-03-06 21:27:47.998967,0
2026-03-06 21:27:48.029225,0
2026-03-06 21:27:48.100705,0
2026-03-06 21:27:48.130623,0
2026-03-06 21:27:48.203098,0
2026-03-06 21:27:48.232869,0
2026-03-06 21:27:48.305152,0
2026-03-06 21:27:48.334924,0
2026-03-06 21:27:48.407329,0
2026-03-06 21:27:48.437009,0
2026-03-06 21:27:48.508762,0
2026-03-06 21:27:48.538888,0
2026-03-06 21:27:48.611149,0
2026-03-06 21:27:48.641345,0
2026-03-06 21:27:48.712914,0
2026-03-06 21:27:48.742946,0
2026-03-06 21:27:48.815013,0
2026-03-06 21:27:48.845415,0
2026-03-06 21:27:48.916991,0
2026-03-06 21:27:48.946845,0
2026-03-06 21:27:49.018892,0
2026-03-06 21:27:49.049369,0
2026-03-06 21:27:49.121006,0
2026-03-06 21:27:49.15112,0
2026-03-06 21:27:49.22281,0
2026-03-06 21:27:49.252869,0
2026-03-06 21:27:49.325005,0
2026-03-06 21:27:49.355205,0
2026-03-06 21:27:49.426907,0
2026-03-06 21:27:49.456948,0
2026-03-06 21:27:49.529062,0
2026-03-06 21:27:49.559364,0
2026-03-06 21:27:49.630985,0
2026-03-06 21:27:49.660734,0
2026-03-06 21:27:49.733201,0
2026-03-06 21:27:49.762998,0
2026-03-06 21:27:49.835029,0
2026-03-06 21:27:49.865318,0
2026-03-06 21:27:49.937252,0
2026-03-06 21:27:49.967276,0
2026-03-06 21:27:50.038994,0
2026-03-06 21:27:50.068773,0
2026-03-06 21:27:50.14073,0
2026-03-06 21:27:50.171195,0
2026-03-06 21:27:50.243052,0
2026-03-06 21:27:50.273256,0
2026-03-06 21:27:50.34497,0
2026-03-06 21:27:50.375459,0
2026-03-06 21:27:50.446861,0
2026-03-06 21:27:50.476865,0
2026-03-06 21:27:50.54907,0
2026-03-06 21:27:50.579056,0
2026-03-06 21:27:50.650698,0
2026-03-06 21:27:50.681124,0
2026-03-06 21:27:50.752704,0
2026-03-06 21:27:50.783247,0
2026-03-06 21:27:50.854981,0
