time,PT_Cal.GSE_Mid.channel_id
2026-03-06 21:18:47.306782,13
2026-03-06 21:18:47.30689,13
2026-03-06 21:18:47.307023,13
2026-03-06 21:18:47.307274,13
2026-03-06 21:18:47.40677,13
2026-03-06 21:18:47.406872,13
2026-03-06 21:18:47.406911,13
2026-03-06 21:18:47.406986,13
2026-03-06 21:18:47.407053,13
2026-03-06 21:18:47.407239,13
2026-03-06 21:18:47.407486,13
2026-03-06 21:18:47.407989,13
2026-03-06 21:18:47.506367,13
2026-03-06 21:18:47.506461,13
2026-03-06 21:18:47.506508,13
2026-03-06 21:18:47.506614,13
2026-03-06 21:18:47.50681,13
2026-03-06 21:18:47.50703,13
2026-03-06 21:18:47.507078,13
2026-03-06 21:18:47.507149,13
2026-03-06 21:18:47.507959,13
2026-03-06 21:18:47.606564,13
2026-03-06 21:18:47.606642,13
2026-03-06 21:18:47.606694,13
2026-03-06 21:18:47.606741,13
2026-03-06 21:18:47.60677,13
2026-03-06 21:18:47.606833,13
2026-03-06 21:18:47.606878,13
2026-03-06 21:18:47.606931,13
2026-03-06 21:18:47.706749,13
2026-03-06 21:18:47.706855,13
2026-03-06 21:18:47.70708,13
2026-03-06 21:18:47.707242,13
2026-03-06 21:18:47.707405,13
2026-03-06 21:18:47.707468,13
2026-03-06 21:18:47.707533,13
2026-03-06 21:18:47.70772,13
2026-03-06 21:18:47.707894,13
2026-03-06 21:18:47.806686,13
2026-03-06 21:18:47.806801,13
2026-03-06 21:18:47.806907,13
2026-03-06 21:18:47.80693,13
2026-03-06 21:18:47.807007,13
2026-03-06 21:18:47.807048,13
2026-03-06 21:18:47.807136,13
2026-03-06 21:18:47.807216,13
2026-03-06 21:18:47.807557,13
2026-03-06 21:18:47.907341,13
2026-03-06 21:18:47.907417,13
2026-03-06 21:18:47.907453,13
2026-03-06 21:18:47.907567,13
2026-03-06 21:18:47.907687,13
2026-03-06 21:18:47.907834,13
2026-03-06 21:18:47.908115,13
2026-03-06 21:18:48.007558,13
2026-03-06 21:18:48.007679,13
2026-03-06 21:18:48.00779,13
2026-03-06 21:18:48.008,13
2026-03-06 21:18:48.008603,13
2026-03-06 21:18:48.107528,13
2026-03-06 21:18:48.107557,13
2026-03-06 21:18:48.107585,13
2026-03-06 21:18:48.107609,13
2026-03-06 21:18:48.10764,13
2026-03-06 21:18:48.10767,13
2026-03-06 21:18:48.107696,13
2026-03-06 21:18:48.107719,13
2026-03-06 21:18:48.107947,13
2026-03-06 21:18:48.211336,13
2026-03-06 21:18:48.211374,13
2026-03-06 21:18:48.211388,13
2026-03-06 21:18:48.211395,13
2026-03-06 21:18:48.211419,13
2026-03-06 21:18:48.211631,13
2026-03-06 21:18:48.212119,13
2026-03-06 21:18:48.212166,13
2026-03-06 21:18:48.212204,13
2026-03-06 21:18:48.31189,13
2026-03-06 21:18:48.311975,13
2026-03-06 21:18:48.312023,13
2026-03-06 21:18:48.312089,13
2026-03-06 21:18:48.31219,13
2026-03-06 21:18:48.312352,13
2026-03-06 21:18:48.312501,13
2026-03-06 21:18:48.312558,13
2026-03-06 21:18:48.312627,13
2026-03-06 21:18:48.411541,13
2026-03-06 21:18:48.411617,13
2026-03-06 21:18:48.411652,13
2026-03-06 21:18:48.411713,13
2026-03-06 21:18:48.411788,13
2026-03-06 21:18:48.411851,13
2026-03-06 21:18:48.411928,13
2026-03-06 21:18:48.412014,13
2026-03-06 21:18:48.412628,13
2026-03-06 21:18:48.511755,13
2026-03-06 21:18:48.511843,13
2026-03-06 21:18:48.511955,13
2026-03-06 21:18:48.512073,13
2026-03-06 21:18:48.513021,13
2026-03-06 21:18:48.611869,13
2026-03-06 21:18:48.611942,13
2026-03-06 21:18:48.611957,13
2026-03-06 21:18:48.611986,13
2026-03-06 21:18:48.612095,13
2026-03-06 21:18:48.612157,13
2026-03-06 21:18:48.612357,13
2026-03-06 21:18:48.61241,13
2026-03-06 21:18:48.612471,13
2026-03-06 21:18:48.613111,13
2026-03-06 21:18:48.711765,13
2026-03-06 21:18:48.71186,13
2026-03-06 21:18:48.711931,13
2026-03-06 21:18:48.71206,13
2026-03-06 21:18:48.712227,13
2026-03-06 21:18:48.713144,13
2026-03-06 21:18:48.812015,13
2026-03-06 21:18:48.812074,13
2026-03-06 21:18:48.812118,13
2026-03-06 21:18:48.81214,13
2026-03-06 21:18:48.812199,13
2026-03-06 21:18:48.812236,13
2026-03-06 21:18:48.812287,13
2026-03-06 21:18:48.812328,13
2026-03-06 21:18:48.812376,13
2026-03-06 21:18:48.813313,13
2026-03-06 21:18:48.912152,13
2026-03-06 21:18:48.912192,13
2026-03-06 21:18:48.912201,13
2026-03-06 21:18:48.912229,13
2026-03-06 21:18:48.912254,13
2026-03-06 21:18:48.912279,13
2026-03-06 21:18:48.912347,13
2026-03-06 21:18:48.912378,13
2026-03-06 21:18:48.912513,13
2026-03-06 21:18:49.012661,13
2026-03-06 21:18:49.012758,13
2026-03-06 21:18:49.012819,13
2026-03-06 21:18:49.01297,13
2026-03-06 21:18:49.013108,13
2026-03-06 21:18:49.01324,13
2026-03-06 21:18:49.013273,13
2026-03-06 21:18:49.013451,13
2026-03-06 21:18:49.013529,13
2026-03-06 21:18:49.112807,13
2026-03-06 21:18:49.112914,13
2026-03-06 21:18:49.112997,13
2026-03-06 21:18:49.113229,13
2026-03-06 21:18:49.113285,13
2026-03-06 21:18:49.113795,13
2026-03-06 21:18:49.113911,13
2026-03-06 21:18:49.216849,13
2026-03-06 21:18:49.21694,13
2026-03-06 21:18:49.217022,13
2026-03-06 21:18:49.217109,13
2026-03-06 21:18:49.217231,13
2026-03-06 21:18:49.217321,13
2026-03-06 21:18:49.217386,13
2026-03-06 21:18:49.217482,13
2026-03-06 21:18:49.217491,13
2026-03-06 21:18:49.31688,13
2026-03-06 21:18:49.316934,13
2026-03-06 21:18:49.31696,13
2026-03-06 21:18:49.316999,13
2026-03-06 21:18:49.317037,13
2026-03-06 21:18:49.317085,13
2026-03-06 21:18:49.317151,13
2026-03-06 21:18:49.317465,13
2026-03-06 21:18:49.416506,13
2026-03-06 21:18:49.41654,13
2026-03-06 21:18:49.416553,13
2026-03-06 21:18:49.416568,13
2026-03-06 21:18:49.416596,13
2026-03-06 21:18:49.416613,13
2026-03-06 21:18:49.416648,13
2026-03-06 21:18:49.416681,13
2026-03-06 21:18:49.51665,13
2026-03-06 21:18:49.516702,13
2026-03-06 21:18:49.516754,13
2026-03-06 21:18:49.516812,13
2026-03-06 21:18:49.516859,13
2026-03-06 21:18:49.516918,13
2026-03-06 21:18:49.516968,13
2026-03-06 21:18:49.517136,13
2026-03-06 21:18:49.616212,13
2026-03-06 21:18:49.616252,13
2026-03-06 21:18:49.616272,13
2026-03-06 21:18:49.616291,13
2026-03-06 21:18:49.616306,13
2026-03-06 21:18:49.616312,13
2026-03-06 21:18:49.616329,13
2026-03-06 21:18:49.616607,13
2026-03-06 21:18:49.716884,13
2026-03-06 21:18:49.716921,13
2026-03-06 21:18:49.716944,13
2026-03-06 21:18:49.717036,13
2026-03-06 21:18:49.717097,13
2026-03-06 21:18:49.717139,13
2026-03-06 21:18:49.717197,13
2026-03-06 21:18:49.717213,13
2026-03-06 21:18:49.717237,13
2026-03-06 21:18:49.816567,13
2026-03-06 21:18:49.816671,13
2026-03-06 21:18:49.81671,13
2026-03-06 21:18:49.816824,13
2026-03-06 21:18:49.816977,13
2026-03-06 21:18:49.817123,13
2026-03-06 21:18:49.817267,13
2026-03-06 21:18:49.81729,13
2026-03-06 21:18:49.917749,13
2026-03-06 21:18:49.917813,13
2026-03-06 21:18:49.917853,13
2026-03-06 21:18:49.917924,13
2026-03-06 21:18:49.917987,13
2026-03-06 21:18:49.918043,13
2026-03-06 21:18:49.918087,13
2026-03-06 21:18:49.9181,13
2026-03-06 21:18:50.017558,13
2026-03-06 21:18:50.017634,13
2026-03-06 21:18:50.017701,13
2026-03-06 21:18:50.017748,13
2026-03-06 21:18:50.017811,13
2026-03-06 21:18:50.017871,13
2026-03-06 21:18:50.017946,13
2026-03-06 21:18:50.018295,13
2026-03-06 21:18:50.117441,13
2026-03-06 21:18:50.11749,13
2026-03-06 21:18:50.117537,13
2026-03-06 21:18:50.117569,13
2026-03-06 21:18:50.117602,13
2026-03-06 21:18:50.117642,13
2026-03-06 21:18:50.117673,13
2026-03-06 21:18:50.117693,13
2026-03-06 21:18:50.118385,13
2026-03-06 21:18:50.221891,13
2026-03-06 21:18:50.221967,13
2026-03-06 21:18:50.222021,13
2026-03-06 21:18:50.222086,13
2026-03-06 21:18:50.222136,13
2026-03-06 21:18:50.222212,13
2026-03-06 21:18:50.222245,13
2026-03-06 21:18:50.22227,13
2026-03-06 21:18:50.22232,13
2026-03-06 21:18:50.321712,13
2026-03-06 21:18:50.321789,13
2026-03-06 21:18:50.321835,13
2026-03-06 21:18:50.321859,13
2026-03-06 21:18:50.321883,13
2026-03-06 21:18:50.321907,13
2026-03-06 21:18:50.321929,13
2026-03-06 21:18:50.421693,13
2026-03-06 21:18:50.421765,13
2026-03-06 21:18:50.421813,13
2026-03-06 21:18:50.421868,13
2026-03-06 21:18:50.421933,13
2026-03-06 21:18:50.422,13
2026-03-06 21:18:50.422077,13
2026-03-06 21:18:50.422121,13
2026-03-06 21:18:50.4222,13
2026-03-06 21:18:50.422518,13
2026-03-06 21:18:50.521402,13
2026-03-06 21:18:50.521473,13
2026-03-06 21:18:50.521523,13
2026-03-06 21:18:50.521585,13
2026-03-06 21:18:50.521649,13
2026-03-06 21:18:50.521692,13
2026-03-06 21:18:50.621669,13
2026-03-06 21:18:50.622006,13
2026-03-06 21:18:50.62218,13
2026-03-06 21:18:50.622508,13
2026-03-06 21:18:50.622769,13
2026-03-06 21:18:50.623062,13
2026-03-06 21:18:50.623137,13
2026-03-06 21:18:50.623223,13
2026-03-06 21:18:50.721691,13
2026-03-06 21:18:50.721882,13
2026-03-06 21:18:50.721909,13
2026-03-06 21:18:50.722184,13
2026-03-06 21:18:50.72221,13
2026-03-06 21:18:50.722246,13
2026-03-06 21:18:50.722264,13
2026-03-06 21:18:50.722343,13
2026-03-06 21:18:50.722406,13
2026-03-06 21:18:50.722493,13
2026-03-06 21:18:50.82143,13
2026-03-06 21:18:50.82149,13
2026-03-06 21:18:50.82156,13
2026-03-06 21:18:50.821623,13
2026-03-06 21:18:50.821671,13
2026-03-06 21:18:50.821741,13
2026-03-06 21:18:50.821795,13
2026-03-06 21:18:50.822519,13
2026-03-06 21:18:50.922814,13
2026-03-06 21:18:50.922865,13
2026-03-06 21:18:50.92291,13
2026-03-06 21:18:50.922937,13
2026-03-06 21:18:50.922956,13
2026-03-06 21:18:50.922984,13
2026-03-06 21:18:50.923097,13
2026-03-06 21:18:51.022439,13
2026-03-06 21:18:51.022485,13
2026-03-06 21:18:51.022526,13
2026-03-06 21:18:51.022557,13
2026-03-06 21:18:51.022587,13
2026-03-06 21:18:51.022628,13
2026-03-06 21:18:51.02267,13
2026-03-06 21:18:51.022713,13
2026-03-06 21:18:51.022741,13
2026-03-06 21:18:51.122378,13
2026-03-06 21:18:51.122429,13
2026-03-06 21:18:51.122485,13
2026-03-06 21:18:51.12252,13
2026-03-06 21:18:51.122554,13
2026-03-06 21:18:51.122588,13
2026-03-06 21:18:51.122609,13
2026-03-06 21:18:51.122643,13
2026-03-06 21:18:51.122704,13
2026-03-06 21:18:51.122739,13
2026-03-06 21:18:51.226588,13
2026-03-06 21:18:51.226647,13
2026-03-06 21:18:51.226689,13
2026-03-06 21:18:51.226742,13
2026-03-06 21:18:51.226812,13
2026-03-06 21:18:51.226916,13
2026-03-06 21:18:51.226936,13
2026-03-06 21:18:51.227031,13
2026-03-06 21:18:51.227149,13
2026-03-06 21:18:51.326391,13
2026-03-06 21:18:51.326437,13
2026-03-06 21:18:51.326513,13
2026-03-06 21:18:51.326683,13
2026-03-06 21:18:51.3268,13
2026-03-06 21:18:51.326904,13
2026-03-06 21:18:51.426398,13
2026-03-06 21:18:51.426519,13
2026-03-06 21:18:51.426568,13
2026-03-06 21:18:51.426649,13
2026-03-06 21:18:51.426763,13
2026-03-06 21:18:51.426903,13
2026-03-06 21:18:51.426938,13
2026-03-06 21:18:51.42698,13
2026-03-06 21:18:51.427049,13
2026-03-06 21:18:51.427187,13
2026-03-06 21:18:51.526658,13
2026-03-06 21:18:51.5267,13
2026-03-06 21:18:51.526744,13
2026-03-06 21:18:51.526766,13
2026-03-06 21:18:51.526808,13
2026-03-06 21:18:51.526828,13
2026-03-06 21:18:51.526848,13
2026-03-06 21:18:51.52689,13
2026-03-06 21:18:51.52698,13
2026-03-06 21:18:51.526993,13
2026-03-06 21:18:51.626585,13
2026-03-06 21:18:51.626646,13
2026-03-06 21:18:51.626699,13
2026-03-06 21:18:51.62681,13
2026-03-06 21:18:51.62687,13
2026-03-06 21:18:51.627317,13
2026-03-06 21:18:51.726319,13
2026-03-06 21:18:51.726364,13
2026-03-06 21:18:51.726397,13
2026-03-06 21:18:51.726429,13
2026-03-06 21:18:51.726472,13
2026-03-06 21:18:51.726501,13
2026-03-06 21:18:51.726531,13
2026-03-06 21:18:51.726559,13
2026-03-06 21:18:51.726589,13
2026-03-06 21:18:51.826769,13
2026-03-06 21:18:51.826861,13
2026-03-06 21:18:51.826914,13
2026-03-06 21:18:51.826971,13
2026-03-06 21:18:51.827037,13
2026-03-06 21:18:51.827096,13
2026-03-06 21:18:51.827186,13
2026-03-06 21:18:51.827241,13
2026-03-06 21:18:51.827627,13
2026-03-06 21:18:51.927191,13
2026-03-06 21:18:51.9274,13
2026-03-06 21:18:51.927595,13
2026-03-06 21:18:51.927658,13
2026-03-06 21:18:51.927727,13
2026-03-06 21:18:51.927815,13
2026-03-06 21:18:51.927953,13
2026-03-06 21:18:51.928113,13
2026-03-06 21:18:51.930235,13
2026-03-06 21:18:52.027866,13
2026-03-06 21:18:52.028133,13
2026-03-06 21:18:52.02828,13
2026-03-06 21:18:52.028319,13
2026-03-06 21:18:52.028375,13
2026-03-06 21:18:52.028549,13
2026-03-06 21:18:52.02868,13
2026-03-06 21:18:52.028725,13
2026-03-06 21:18:52.128067,13
2026-03-06 21:18:52.128195,13
2026-03-06 21:18:52.128558,13
2026-03-06 21:18:52.128573,13
2026-03-06 21:18:52.12929,13
2026-03-06 21:18:52.129567,13
2026-03-06 21:18:52.129832,13
2026-03-06 21:18:52.130102,13
2026-03-06 21:18:52.130281,13
2026-03-06 21:18:52.130478,13
2026-03-06 21:18:52.231336,13
2026-03-06 21:18:52.231412,13
2026-03-06 21:18:52.231471,13
2026-03-06 21:18:52.231569,13
2026-03-06 21:18:52.231621,13
2026-03-06 21:18:52.231623,13
2026-03-06 21:18:52.23165,13
2026-03-06 21:18:52.231713,13
2026-03-06 21:18:52.331277,13
2026-03-06 21:18:52.331379,13
2026-03-06 21:18:52.331393,13
2026-03-06 21:18:52.331561,13
2026-03-06 21:18:52.331799,13
2026-03-06 21:18:52.331985,13
2026-03-06 21:18:52.332355,13
2026-03-06 21:18:52.332599,13
2026-03-06 21:18:52.332932,13
2026-03-06 21:18:52.431477,13
2026-03-06 21:18:52.431568,13
2026-03-06 21:18:52.4316,13
2026-03-06 21:18:52.431676,13
2026-03-06 21:18:52.43176,13
2026-03-06 21:18:52.43185,13
2026-03-06 21:18:52.43195,13
2026-03-06 21:18:52.432049,13
2026-03-06 21:18:52.432151,13
2026-03-06 21:18:52.531801,13
2026-03-06 21:18:52.531893,13
2026-03-06 21:18:52.531935,13
2026-03-06 21:18:52.532027,13
2026-03-06 21:18:52.532099,13
2026-03-06 21:18:52.532199,13
2026-03-06 21:18:52.53231,13
2026-03-06 21:18:52.532471,13
2026-03-06 21:18:52.631997,13
2026-03-06 21:18:52.632099,13
2026-03-06 21:18:52.632154,13
2026-03-06 21:18:52.632241,13
2026-03-06 21:18:52.632335,13
2026-03-06 21:18:52.632412,13
2026-03-06 21:18:52.632534,13
2026-03-06 21:18:52.632539,13
2026-03-06 21:18:52.632732,13
2026-03-06 21:18:52.731451,13
2026-03-06 21:18:52.73155,13
2026-03-06 21:18:52.731596,13
2026-03-06 21:18:52.731652,13
2026-03-06 21:18:52.731714,13
2026-03-06 21:18:52.731799,13
2026-03-06 21:18:52.731913,13
2026-03-06 21:18:52.731972,13
2026-03-06 21:18:52.732562,13
2026-03-06 21:18:52.83179,13
2026-03-06 21:18:52.831897,13
2026-03-06 21:18:52.831938,13
2026-03-06 21:18:52.831981,13
2026-03-06 21:18:52.832045,13
2026-03-06 21:18:52.832086,13
2026-03-06 21:18:52.832202,13
2026-03-06 21:18:52.832568,13
2026-03-06 21:18:52.933098,13
2026-03-06 21:18:52.933206,13
2026-03-06 21:18:52.933246,13
2026-03-06 21:18:52.933328,13
2026-03-06 21:18:52.933392,13
2026-03-06 21:18:52.933463,13
2026-03-06 21:18:52.933558,13
2026-03-06 21:18:52.933639,13
2026-03-06 21:18:52.933777,13
2026-03-06 21:18:53.0322,13
2026-03-06 21:18:53.032262,13
2026-03-06 21:18:53.03231,13
2026-03-06 21:18:53.032344,13
2026-03-06 21:18:53.032387,13
2026-03-06 21:18:53.032422,13
2026-03-06 21:18:53.032467,13
2026-03-06 21:18:53.032498,13
2026-03-06 21:18:53.032532,13
2026-03-06 21:18:53.033644,13
2026-03-06 21:18:53.132368,13
2026-03-06 21:18:53.132459,13
2026-03-06 21:18:53.132482,13
2026-03-06 21:18:53.132636,13
2026-03-06 21:18:53.133261,13
2026-03-06 21:18:53.133349,13
2026-03-06 21:18:53.133381,13
2026-03-06 21:18:53.133441,13
2026-03-06 21:18:53.2376,13
2026-03-06 21:18:53.237797,13
2026-03-06 21:18:53.237876,13
2026-03-06 21:18:53.238056,13
2026-03-06 21:18:53.238747,13
2026-03-06 21:18:53.336771,13
2026-03-06 21:18:53.336882,13
2026-03-06 21:18:53.336934,13
2026-03-06 21:18:53.337,13
2026-03-06 21:18:53.337105,13
2026-03-06 21:18:53.337224,13
2026-03-06 21:18:53.436654,13
2026-03-06 21:18:53.436746,13
2026-03-06 21:18:53.43694,13
2026-03-06 21:18:53.437075,13
2026-03-06 21:18:53.437128,13
2026-03-06 21:18:53.437219,13
2026-03-06 21:18:53.43748,13
2026-03-06 21:18:53.437594,13
2026-03-06 21:18:53.437694,13
2026-03-06 21:18:53.437802,13
2026-03-06 21:18:53.5364,13
2026-03-06 21:18:53.536454,13
2026-03-06 21:18:53.536506,13
2026-03-06 21:18:53.536535,13
2026-03-06 21:18:53.536673,13
2026-03-06 21:18:53.536736,13
2026-03-06 21:18:53.537091,13
2026-03-06 21:18:53.636958,13
2026-03-06 21:18:53.63706,13
2026-03-06 21:18:53.637107,13
2026-03-06 21:18:53.637186,13
2026-03-06 21:18:53.637244,13
2026-03-06 21:18:53.637332,13
2026-03-06 21:18:53.637453,13
2026-03-06 21:18:53.637561,13
2026-03-06 21:18:53.637601,13
2026-03-06 21:18:53.736096,13
2026-03-06 21:18:53.736135,13
2026-03-06 21:18:53.736153,13
2026-03-06 21:18:53.736192,13
2026-03-06 21:18:53.736242,13
2026-03-06 21:18:53.736315,13
2026-03-06 21:18:53.736393,13
2026-03-06 21:18:53.836852,13
2026-03-06 21:18:53.836931,13
2026-03-06 21:18:53.83696,13
2026-03-06 21:18:53.837012,13
2026-03-06 21:18:53.837037,13
2026-03-06 21:18:53.837086,13
2026-03-06 21:18:53.837154,13
2026-03-06 21:18:53.837304,13
2026-03-06 21:18:53.936491,13
2026-03-06 21:18:53.936573,13
2026-03-06 21:18:53.936587,13
2026-03-06 21:18:53.936726,13
2026-03-06 21:18:53.936782,13
2026-03-06 21:18:53.936814,13
2026-03-06 21:18:53.936859,13
2026-03-06 21:18:53.937173,13
2026-03-06 21:18:54.036289,13
2026-03-06 21:18:54.036372,13
2026-03-06 21:18:54.036403,13
2026-03-06 21:18:54.036452,13
2026-03-06 21:18:54.036494,13
2026-03-06 21:18:54.036594,13
2026-03-06 21:18:54.036708,13
2026-03-06 21:18:54.036823,13
2026-03-06 21:18:54.037217,13
2026-03-06 21:18:54.135822,13
2026-03-06 21:18:54.13589,13
2026-03-06 21:18:54.135956,13
2026-03-06 21:18:54.136023,13
2026-03-06 21:18:54.136082,13
2026-03-06 21:18:54.136142,13
2026-03-06 21:18:54.136211,13
2026-03-06 21:18:54.136266,13
2026-03-06 21:18:54.136317,13
2026-03-06 21:18:54.240503,13
2026-03-06 21:18:54.240579,13
2026-03-06 21:18:54.240615,13
2026-03-06 21:18:54.240671,13
2026-03-06 21:18:54.240712,13
2026-03-06 21:18:54.240771,13
2026-03-06 21:18:54.241472,13
2026-03-06 21:18:54.340518,13
2026-03-06 21:18:54.340609,13
2026-03-06 21:18:54.340656,13
2026-03-06 21:18:54.340745,13
2026-03-06 21:18:54.340875,13
2026-03-06 21:18:54.341037,13
2026-03-06 21:18:54.341205,13
2026-03-06 21:18:54.341462,13
2026-03-06 21:18:54.341648,13
2026-03-06 21:18:54.440353,13
2026-03-06 21:18:54.440384,13
2026-03-06 21:18:54.440398,13
2026-03-06 21:18:54.44043,13
2026-03-06 21:18:54.440466,13
2026-03-06 21:18:54.440504,13
2026-03-06 21:18:54.440561,13
2026-03-06 21:18:54.540575,13
2026-03-06 21:18:54.540642,13
2026-03-06 21:18:54.540679,13
2026-03-06 21:18:54.540687,13
2026-03-06 21:18:54.540732,13
2026-03-06 21:18:54.540795,13
2026-03-06 21:18:54.540838,13
2026-03-06 21:18:54.540889,13
2026-03-06 21:18:54.540948,13
2026-03-06 21:18:54.54095,13
2026-03-06 21:18:54.640087,13
2026-03-06 21:18:54.640188,13
2026-03-06 21:18:54.640373,13
2026-03-06 21:18:54.641774,13
2026-03-06 21:18:54.740641,13
2026-03-06 21:18:54.74077,13
2026-03-06 21:18:54.740846,13
2026-03-06 21:18:54.741002,13
2026-03-06 21:18:54.840655,13
2026-03-06 21:18:54.840765,13
2026-03-06 21:18:54.84085,13
2026-03-06 21:18:54.840999,13
2026-03-06 21:18:54.841213,13
2026-03-06 21:18:54.84142,13
2026-03-06 21:18:54.941831,13
2026-03-06 21:18:54.941897,13
2026-03-06 21:18:54.941949,13
2026-03-06 21:18:54.942026,13
2026-03-06 21:18:54.942115,13
2026-03-06 21:18:54.942202,13
2026-03-06 21:18:54.942255,13
2026-03-06 21:18:55.041166,13
2026-03-06 21:18:55.041247,13
2026-03-06 21:18:55.041573,13
2026-03-06 21:18:55.041906,13
2026-03-06 21:18:55.042029,13
2026-03-06 21:18:55.042236,13
2026-03-06 21:18:55.042393,13
2026-03-06 21:18:55.042471,13
2026-03-06 21:18:55.042561,13
2026-03-06 21:18:55.141916,13
2026-03-06 21:18:55.141986,13
2026-03-06 21:18:55.142044,13
2026-03-06 21:18:55.142106,13
2026-03-06 21:18:55.142146,13
2026-03-06 21:18:55.142243,13
2026-03-06 21:18:55.142289,13
2026-03-06 21:18:55.142352,13
2026-03-06 21:18:55.14262,13
2026-03-06 21:18:55.245752,13
2026-03-06 21:18:55.245856,13
2026-03-06 21:18:55.245946,13
2026-03-06 21:18:55.246008,13
2026-03-06 21:18:55.246062,13
2026-03-06 21:18:55.246152,13
2026-03-06 21:18:55.246244,13
2026-03-06 21:18:55.246459,13
2026-03-06 21:18:55.345728,13
2026-03-06 21:18:55.345808,13
2026-03-06 21:18:55.345865,13
2026-03-06 21:18:55.345897,13
2026-03-06 21:18:55.345944,13
2026-03-06 21:18:55.345994,13
2026-03-06 21:18:55.346045,13
2026-03-06 21:18:55.346095,13
2026-03-06 21:18:55.346135,13
2026-03-06 21:18:55.34645,13
2026-03-06 21:18:55.445679,13
2026-03-06 21:18:55.445741,13
2026-03-06 21:18:55.445777,13
2026-03-06 21:18:55.445803,13
2026-03-06 21:18:55.445827,13
2026-03-06 21:18:55.445912,13
2026-03-06 21:18:55.44602,13
2026-03-06 21:18:55.446439,13
2026-03-06 21:18:55.545388,13
2026-03-06 21:18:55.545467,13
2026-03-06 21:18:55.545566,13
2026-03-06 21:18:55.545605,13
2026-03-06 21:18:55.545667,13
2026-03-06 21:18:55.545726,13
2026-03-06 21:18:55.545985,13
2026-03-06 21:18:55.546069,13
2026-03-06 21:18:55.546505,13
2026-03-06 21:18:55.64562,13
2026-03-06 21:18:55.645692,13
2026-03-06 21:18:55.645749,13
2026-03-06 21:18:55.645779,13
2026-03-06 21:18:55.645831,13
2026-03-06 21:18:55.645844,13
2026-03-06 21:18:55.645889,13
2026-03-06 21:18:55.645904,13
2026-03-06 21:18:55.645935,13
2026-03-06 21:18:55.646497,13
2026-03-06 21:18:55.745644,13
2026-03-06 21:18:55.745763,13
2026-03-06 21:18:55.745828,13
2026-03-06 21:18:55.745995,13
2026-03-06 21:18:55.746119,13
2026-03-06 21:18:55.746334,13
2026-03-06 21:18:55.746446,13
2026-03-06 21:18:55.74656,13
2026-03-06 21:18:55.746673,13
2026-03-06 21:18:55.746998,13
2026-03-06 21:18:55.8456,13
2026-03-06 21:18:55.845715,13
2026-03-06 21:18:55.845807,13
2026-03-06 21:18:55.845859,13
2026-03-06 21:18:55.846019,13
2026-03-06 21:18:55.846106,13
2026-03-06 21:18:55.846226,13
2026-03-06 21:18:55.84635,13
2026-03-06 21:18:55.846466,13
2026-03-06 21:18:55.847246,13
2026-03-06 21:18:55.946299,13
2026-03-06 21:18:55.946374,13
2026-03-06 21:18:55.9464,13
2026-03-06 21:18:55.946445,13
2026-03-06 21:18:55.946484,13
2026-03-06 21:18:55.946521,13
2026-03-06 21:18:55.946581,13
2026-03-06 21:18:55.946657,13
2026-03-06 21:18:55.947323,13
2026-03-06 21:18:56.046566,13
2026-03-06 21:18:56.046653,13
2026-03-06 21:18:56.046695,13
2026-03-06 21:18:56.046773,13
2026-03-06 21:18:56.046891,13
2026-03-06 21:18:56.046967,13
2026-03-06 21:18:56.047045,13
2026-03-06 21:18:56.047136,13
2026-03-06 21:18:56.047366,13
2026-03-06 21:18:56.146517,13
2026-03-06 21:18:56.146591,13
2026-03-06 21:18:56.146622,13
2026-03-06 21:18:56.146675,13
2026-03-06 21:18:56.146704,13
2026-03-06 21:18:56.14677,13
2026-03-06 21:18:56.146831,13
2026-03-06 21:18:56.14689,13
2026-03-06 21:18:56.14696,13
2026-03-06 21:18:56.147641,13
2026-03-06 21:18:56.250777,13
2026-03-06 21:18:56.250854,13
2026-03-06 21:18:56.250889,13
2026-03-06 21:18:56.250925,13
2026-03-06 21:18:56.250983,13
2026-03-06 21:18:56.251023,13
2026-03-06 21:18:56.251076,13
2026-03-06 21:18:56.251134,13
2026-03-06 21:18:56.25125,13
2026-03-06 21:18:56.350393,13
2026-03-06 21:18:56.350494,13
2026-03-06 21:18:56.350529,13
2026-03-06 21:18:56.350586,13
2026-03-06 21:18:56.350763,13
2026-03-06 21:18:56.350799,13
2026-03-06 21:18:56.35094,13
2026-03-06 21:18:56.350977,13
2026-03-06 21:18:56.351098,13
2026-03-06 21:18:56.351457,13
2026-03-06 21:18:56.45085,13
2026-03-06 21:18:56.450932,13
2026-03-06 21:18:56.450978,13
2026-03-06 21:18:56.451049,13
2026-03-06 21:18:56.451203,13
2026-03-06 21:18:56.451352,13
2026-03-06 21:18:56.451424,13
2026-03-06 21:18:56.45146,13
2026-03-06 21:18:56.550514,13
2026-03-06 21:18:56.550602,13
2026-03-06 21:18:56.550719,13
2026-03-06 21:18:56.550789,13
2026-03-06 21:18:56.550935,13
2026-03-06 21:18:56.650277,13
2026-03-06 21:18:56.650861,13
2026-03-06 21:18:56.650886,13
2026-03-06 21:18:56.651092,13
2026-03-06 21:18:56.65131,13
2026-03-06 21:18:56.65159,13
2026-03-06 21:18:56.651767,13
2026-03-06 21:18:56.652016,13
2026-03-06 21:18:56.652278,13
2026-03-06 21:18:56.652623,13
