time,PT_Cal.GSE_Mid.cal_status
2026-03-06 21:22:26.270152,1
2026-03-06 21:22:26.270168,1
2026-03-06 21:22:26.270172,1
2026-03-06 21:22:26.270179,1
2026-03-06 21:22:26.270227,1
2026-03-06 21:22:26.270284,1
2026-03-06 21:22:26.270554,0
2026-03-06 21:22:26.370369,1
2026-03-06 21:22:26.370416,1
2026-03-06 21:22:26.370456,1
2026-03-06 21:22:26.370496,1
2026-03-06 21:22:26.370507,1
2026-03-06 21:22:26.370549,1
2026-03-06 21:22:26.370577,1
2026-03-06 21:22:26.37061,1
2026-03-06 21:22:26.370619,0
2026-03-06 21:22:26.470556,1
2026-03-06 21:22:26.470584,1
2026-03-06 21:22:26.470597,1
2026-03-06 21:22:26.470611,1
2026-03-06 21:22:26.470623,1
2026-03-06 21:22:26.470635,1
2026-03-06 21:22:26.470645,1
2026-03-06 21:22:26.470665,1
2026-03-06 21:22:26.470687,1
2026-03-06 21:22:26.471654,0
2026-03-06 21:22:26.570717,1
2026-03-06 21:22:26.57076,1
2026-03-06 21:22:26.570797,1
2026-03-06 21:22:26.570841,1
2026-03-06 21:22:26.570875,1
2026-03-06 21:22:26.570905,1
2026-03-06 21:22:26.570934,1
2026-03-06 21:22:26.570963,1
2026-03-06 21:22:26.570987,1
2026-03-06 21:22:26.669953,1
2026-03-06 21:22:26.66999,1
2026-03-06 21:22:26.670007,1
2026-03-06 21:22:26.670039,1
2026-03-06 21:22:26.670087,1
2026-03-06 21:22:26.670144,1
2026-03-06 21:22:26.670187,1
2026-03-06 21:22:26.670309,0
2026-03-06 21:22:26.670372,1
2026-03-06 21:22:26.769983,1
2026-03-06 21:22:26.77001,1
2026-03-06 21:22:26.770029,1
2026-03-06 21:22:26.770045,1
2026-03-06 21:22:26.77007,1
2026-03-06 21:22:26.770094,1
2026-03-06 21:22:26.770108,1
2026-03-06 21:22:26.770123,1
2026-03-06 21:22:26.77015,1
2026-03-06 21:22:26.770654,0
2026-03-06 21:22:26.870316,1
2026-03-06 21:22:26.870346,1
2026-03-06 21:22:26.87037,1
2026-03-06 21:22:26.870389,1
2026-03-06 21:22:26.870411,1
2026-03-06 21:22:26.870428,1
2026-03-06 21:22:26.870453,1
2026-03-06 21:22:26.870467,1
2026-03-06 21:22:26.870486,1
2026-03-06 21:22:26.870864,0
2026-03-06 21:22:26.971383,1
2026-03-06 21:22:26.971411,1
2026-03-06 21:22:26.971422,1
2026-03-06 21:22:26.971452,1
2026-03-06 21:22:26.971483,1
2026-03-06 21:22:26.971534,1
2026-03-06 21:22:26.971894,0
2026-03-06 21:22:26.971894,1
2026-03-06 21:22:26.972049,1
2026-03-06 21:22:27.071092,1
2026-03-06 21:22:27.071118,1
2026-03-06 21:22:27.071152,1
2026-03-06 21:22:27.071211,1
2026-03-06 21:22:27.071251,1
2026-03-06 21:22:27.071317,1
2026-03-06 21:22:27.071499,1
2026-03-06 21:22:27.071949,0
2026-03-06 21:22:27.171627,1
2026-03-06 21:22:27.171669,1
2026-03-06 21:22:27.171695,1
2026-03-06 21:22:27.171734,1
2026-03-06 21:22:27.171758,1
2026-03-06 21:22:27.171782,1
2026-03-06 21:22:27.171805,1
2026-03-06 21:22:27.171832,1
2026-03-06 21:22:27.171862,1
2026-03-06 21:22:27.172197,0
2026-03-06 21:22:27.275233,1
2026-03-06 21:22:27.275265,1
2026-03-06 21:22:27.275273,1
2026-03-06 21:22:27.275286,1
2026-03-06 21:22:27.275321,1
2026-03-06 21:22:27.275344,1
2026-03-06 21:22:27.27537,1
2026-03-06 21:22:27.275392,1
2026-03-06 21:22:27.275418,1
2026-03-06 21:22:27.275582,0
2026-03-06 21:22:27.37536,1
2026-03-06 21:22:27.375395,1
2026-03-06 21:22:27.37542,1
2026-03-06 21:22:27.375432,1
2026-03-06 21:22:27.37577,1
2026-03-06 21:22:27.375809,1
2026-03-06 21:22:27.37582,1
2026-03-06 21:22:27.375845,1
2026-03-06 21:22:27.37599,0
2026-03-06 21:22:27.47523,1
2026-03-06 21:22:27.475275,1
2026-03-06 21:22:27.475304,1
2026-03-06 21:22:27.47531,1
2026-03-06 21:22:27.475331,1
2026-03-06 21:22:27.475394,1
2026-03-06 21:22:27.475412,1
2026-03-06 21:22:27.475425,1
2026-03-06 21:22:27.57536,1
2026-03-06 21:22:27.575422,1
2026-03-06 21:22:27.575454,1
2026-03-06 21:22:27.575483,1
2026-03-06 21:22:27.575509,1
2026-03-06 21:22:27.575531,1
2026-03-06 21:22:27.575557,1
2026-03-06 21:22:27.575584,1
2026-03-06 21:22:27.575679,0
2026-03-06 21:22:27.675414,1
2026-03-06 21:22:27.675461,1
2026-03-06 21:22:27.675506,1
2026-03-06 21:22:27.675571,1
2026-03-06 21:22:27.675834,0
2026-03-06 21:22:27.775444,1
2026-03-06 21:22:27.775477,1
2026-03-06 21:22:27.775501,1
2026-03-06 21:22:27.775512,1
2026-03-06 21:22:27.775527,1
2026-03-06 21:22:27.775542,1
2026-03-06 21:22:27.775561,1
2026-03-06 21:22:27.775592,1
2026-03-06 21:22:27.775876,0
2026-03-06 21:22:27.875484,1
2026-03-06 21:22:27.87552,1
2026-03-06 21:22:27.875549,1
2026-03-06 21:22:27.875564,1
2026-03-06 21:22:27.87558,1
2026-03-06 21:22:27.875606,1
2026-03-06 21:22:27.875624,1
2026-03-06 21:22:27.875637,1
2026-03-06 21:22:27.87566,1
2026-03-06 21:22:27.875877,0
2026-03-06 21:22:27.976101,1
2026-03-06 21:22:27.976138,1
2026-03-06 21:22:27.976169,1
2026-03-06 21:22:27.9762,1
2026-03-06 21:22:27.976229,1
2026-03-06 21:22:27.976267,1
2026-03-06 21:22:27.976293,1
2026-03-06 21:22:27.976715,0
2026-03-06 21:22:28.075696,1
2026-03-06 21:22:28.07578,1
2026-03-06 21:22:28.075859,1
2026-03-06 21:22:28.075901,1
2026-03-06 21:22:28.075928,1
2026-03-06 21:22:28.075996,1
2026-03-06 21:22:28.076063,1
2026-03-06 21:22:28.176255,1
2026-03-06 21:22:28.17636,1
2026-03-06 21:22:28.176374,1
2026-03-06 21:22:28.176383,1
2026-03-06 21:22:28.17639,1
2026-03-06 21:22:28.176402,1
2026-03-06 21:22:28.176413,1
2026-03-06 21:22:28.17673,0
2026-03-06 21:22:28.280194,1
2026-03-06 21:22:28.280238,1
2026-03-06 21:22:28.280272,1
2026-03-06 21:22:28.280295,1
2026-03-06 21:22:28.280304,1
2026-03-06 21:22:28.280323,1
2026-03-06 21:22:28.280339,1
2026-03-06 21:22:28.280368,1
2026-03-06 21:22:28.280395,1
2026-03-06 21:22:28.280411,0
2026-03-06 21:22:28.380474,1
2026-03-06 21:22:28.380513,1
2026-03-06 21:22:28.380533,1
2026-03-06 21:22:28.380551,1
2026-03-06 21:22:28.38057,1
2026-03-06 21:22:28.380591,1
2026-03-06 21:22:28.380623,1
2026-03-06 21:22:28.380647,1
2026-03-06 21:22:28.380668,1
2026-03-06 21:22:28.380891,0
2026-03-06 21:22:28.480215,1
2026-03-06 21:22:28.480238,1
2026-03-06 21:22:28.480248,1
2026-03-06 21:22:28.480259,1
2026-03-06 21:22:28.480271,1
2026-03-06 21:22:28.480283,1
2026-03-06 21:22:28.480294,1
2026-03-06 21:22:28.480311,1
2026-03-06 21:22:28.480331,1
2026-03-06 21:22:28.579788,1
2026-03-06 21:22:28.579819,1
2026-03-06 21:22:28.579831,1
2026-03-06 21:22:28.579856,1
2026-03-06 21:22:28.579922,1
2026-03-06 21:22:28.579996,1
2026-03-06 21:22:28.580014,0
2026-03-06 21:22:28.580051,1
2026-03-06 21:22:28.680026,1
2026-03-06 21:22:28.680066,1
2026-03-06 21:22:28.680157,1
2026-03-06 21:22:28.680204,1
2026-03-06 21:22:28.680242,1
2026-03-06 21:22:28.680267,0
2026-03-06 21:22:28.779688,1
2026-03-06 21:22:28.77972,1
2026-03-06 21:22:28.779791,1
2026-03-06 21:22:28.779905,1
2026-03-06 21:22:28.779981,1
2026-03-06 21:22:28.880512,1
2026-03-06 21:22:28.880542,1
2026-03-06 21:22:28.880568,1
2026-03-06 21:22:28.880576,1
2026-03-06 21:22:28.880593,1
2026-03-06 21:22:28.880611,1
2026-03-06 21:22:28.880627,1
2026-03-06 21:22:28.880644,1
2026-03-06 21:22:28.88067,1
2026-03-06 21:22:28.880869,0
2026-03-06 21:22:28.981441,1
2026-03-06 21:22:28.98149,1
2026-03-06 21:22:28.981502,1
2026-03-06 21:22:28.981545,1
2026-03-06 21:22:28.981563,1
2026-03-06 21:22:28.981594,1
2026-03-06 21:22:28.981625,1
2026-03-06 21:22:28.981664,1
2026-03-06 21:22:28.981725,0
2026-03-06 21:22:28.981866,1
2026-03-06 21:22:29.081038,1
2026-03-06 21:22:29.081353,1
2026-03-06 21:22:29.081398,1
2026-03-06 21:22:29.081567,1
2026-03-06 21:22:29.081638,1
2026-03-06 21:22:29.081741,0
2026-03-06 21:22:29.081792,1
2026-03-06 21:22:29.081901,1
2026-03-06 21:22:29.082077,1
2026-03-06 21:22:29.082147,1
2026-03-06 21:22:29.18107,1
2026-03-06 21:22:29.181108,1
2026-03-06 21:22:29.181133,1
2026-03-06 21:22:29.181154,1
2026-03-06 21:22:29.181194,1
2026-03-06 21:22:29.181217,1
2026-03-06 21:22:29.181251,1
2026-03-06 21:22:29.181275,1
2026-03-06 21:22:29.181305,1
2026-03-06 21:22:29.181829,0
2026-03-06 21:22:29.2849,1
2026-03-06 21:22:29.284947,1
2026-03-06 21:22:29.284975,1
2026-03-06 21:22:29.284994,1
2026-03-06 21:22:29.285017,1
2026-03-06 21:22:29.285049,1
2026-03-06 21:22:29.285072,1
2026-03-06 21:22:29.285095,1
2026-03-06 21:22:29.285127,1
2026-03-06 21:22:29.285192,0
2026-03-06 21:22:29.385789,1
2026-03-06 21:22:29.385836,1
2026-03-06 21:22:29.385861,1
2026-03-06 21:22:29.385885,1
2026-03-06 21:22:29.385919,1
2026-03-06 21:22:29.385946,1
2026-03-06 21:22:29.38597,1
2026-03-06 21:22:29.385995,1
2026-03-06 21:22:29.386019,1
2026-03-06 21:22:29.386081,0
2026-03-06 21:22:29.486527,1
2026-03-06 21:22:29.486607,1
2026-03-06 21:22:29.486743,1
2026-03-06 21:22:29.486913,1
2026-03-06 21:22:29.487022,1
2026-03-06 21:22:29.487088,1
2026-03-06 21:22:29.487182,1
2026-03-06 21:22:29.487423,0
2026-03-06 21:22:29.585007,1
2026-03-06 21:22:29.585051,1
2026-03-06 21:22:29.585072,1
2026-03-06 21:22:29.585093,1
2026-03-06 21:22:29.585117,1
2026-03-06 21:22:29.585143,1
2026-03-06 21:22:29.585167,1
2026-03-06 21:22:29.585188,1
2026-03-06 21:22:29.586535,1
2026-03-06 21:22:29.685193,1
2026-03-06 21:22:29.68524,1
2026-03-06 21:22:29.685382,1
2026-03-06 21:22:29.685412,1
2026-03-06 21:22:29.685451,1
2026-03-06 21:22:29.685458,0
2026-03-06 21:22:29.68555,1
2026-03-06 21:22:29.685625,1
2026-03-06 21:22:29.784953,1
2026-03-06 21:22:29.784989,1
2026-03-06 21:22:29.785069,1
2026-03-06 21:22:29.785183,1
2026-03-06 21:22:29.785221,1
2026-03-06 21:22:29.785461,0
2026-03-06 21:22:29.785463,1
2026-03-06 21:22:29.785495,1
2026-03-06 21:22:29.785515,1
2026-03-06 21:22:29.785538,1
2026-03-06 21:22:29.88537,1
2026-03-06 21:22:29.885409,1
2026-03-06 21:22:29.885441,1
2026-03-06 21:22:29.885467,1
2026-03-06 21:22:29.885499,1
2026-03-06 21:22:29.885522,1
2026-03-06 21:22:29.885553,1
2026-03-06 21:22:29.885579,1
2026-03-06 21:22:29.885608,1
2026-03-06 21:22:29.885803,0
2026-03-06 21:22:29.986042,1
2026-03-06 21:22:29.986085,1
2026-03-06 21:22:29.986099,1
2026-03-06 21:22:29.986122,1
2026-03-06 21:22:29.986149,1
2026-03-06 21:22:29.986178,1
2026-03-06 21:22:29.986206,1
2026-03-06 21:22:29.986236,1
2026-03-06 21:22:29.986445,0
2026-03-06 21:22:30.086181,1
2026-03-06 21:22:30.086229,1
2026-03-06 21:22:30.086267,1
2026-03-06 21:22:30.086275,1
2026-03-06 21:22:30.086292,1
2026-03-06 21:22:30.086315,1
2026-03-06 21:22:30.08633,1
2026-03-06 21:22:30.086354,1
2026-03-06 21:22:30.086856,0
2026-03-06 21:22:30.186225,1
2026-03-06 21:22:30.186297,1
2026-03-06 21:22:30.186333,1
2026-03-06 21:22:30.186436,1
2026-03-06 21:22:30.18647,1
2026-03-06 21:22:30.186495,1
2026-03-06 21:22:30.290063,1
2026-03-06 21:22:30.290101,1
2026-03-06 21:22:30.290172,1
2026-03-06 21:22:30.290254,1
2026-03-06 21:22:30.290463,0
2026-03-06 21:22:30.390419,1
2026-03-06 21:22:30.39046,1
2026-03-06 21:22:30.390494,1
2026-03-06 21:22:30.390523,1
2026-03-06 21:22:30.390546,1
2026-03-06 21:22:30.390579,1
2026-03-06 21:22:30.390606,1
2026-03-06 21:22:30.390629,1
2026-03-06 21:22:30.390662,1
2026-03-06 21:22:30.390983,0
2026-03-06 21:22:30.490087,1
2026-03-06 21:22:30.490137,1
2026-03-06 21:22:30.490167,1
2026-03-06 21:22:30.490174,1
2026-03-06 21:22:30.490203,1
2026-03-06 21:22:30.490241,1
2026-03-06 21:22:30.490273,1
2026-03-06 21:22:30.590397,1
2026-03-06 21:22:30.590441,1
2026-03-06 21:22:30.590473,1
2026-03-06 21:22:30.59049,1
2026-03-06 21:22:30.590512,1
2026-03-06 21:22:30.590808,0
2026-03-06 21:22:30.690277,1
2026-03-06 21:22:30.690325,1
2026-03-06 21:22:30.690333,1
2026-03-06 21:22:30.690348,1
2026-03-06 21:22:30.690359,1
2026-03-06 21:22:30.690383,1
2026-03-06 21:22:30.690406,1
2026-03-06 21:22:30.690421,1
2026-03-06 21:22:30.690995,0
2026-03-06 21:22:30.790322,1
2026-03-06 21:22:30.790428,1
2026-03-06 21:22:30.790462,1
2026-03-06 21:22:30.79065,1
2026-03-06 21:22:30.790719,1
2026-03-06 21:22:30.790797,1
2026-03-06 21:22:30.790966,1
2026-03-06 21:22:30.791047,1
2026-03-06 21:22:30.791108,0
2026-03-06 21:22:30.890509,1
2026-03-06 21:22:30.890567,1
2026-03-06 21:22:30.890602,1
2026-03-06 21:22:30.890624,1
2026-03-06 21:22:30.890655,1
2026-03-06 21:22:30.890678,1
2026-03-06 21:22:30.890704,1
2026-03-06 21:22:30.891146,0
2026-03-06 21:22:30.990498,1
2026-03-06 21:22:30.990544,1
2026-03-06 21:22:30.990581,1
2026-03-06 21:22:30.990605,1
2026-03-06 21:22:30.990628,1
2026-03-06 21:22:30.99065,1
2026-03-06 21:22:30.990684,1
2026-03-06 21:22:30.990709,1
2026-03-06 21:22:30.990734,1
2026-03-06 21:22:30.991202,0
2026-03-06 21:22:31.090391,1
2026-03-06 21:22:31.090431,1
2026-03-06 21:22:31.090464,1
2026-03-06 21:22:31.090478,1
2026-03-06 21:22:31.090492,1
2026-03-06 21:22:31.090517,1
2026-03-06 21:22:31.090541,1
2026-03-06 21:22:31.090564,1
2026-03-06 21:22:31.189989,1
2026-03-06 21:22:31.190021,1
2026-03-06 21:22:31.190054,1
2026-03-06 21:22:31.190078,1
2026-03-06 21:22:31.190109,1
2026-03-06 21:22:31.190494,0
2026-03-06 21:22:31.294277,1
2026-03-06 21:22:31.294327,1
2026-03-06 21:22:31.29435,1
2026-03-06 21:22:31.294373,1
2026-03-06 21:22:31.294394,1
2026-03-06 21:22:31.294415,1
2026-03-06 21:22:31.294511,1
2026-03-06 21:22:31.294574,1
2026-03-06 21:22:31.294613,0
2026-03-06 21:22:31.39394,1
2026-03-06 21:22:31.393982,1
2026-03-06 21:22:31.394002,1
2026-03-06 21:22:31.394029,1
2026-03-06 21:22:31.394057,1
2026-03-06 21:22:31.394089,1
2026-03-06 21:22:31.394117,1
2026-03-06 21:22:31.394156,1
2026-03-06 21:22:31.394963,0
2026-03-06 21:22:31.493852,1
2026-03-06 21:22:31.493887,1
2026-03-06 21:22:31.493924,1
2026-03-06 21:22:31.493945,1
2026-03-06 21:22:31.493974,1
2026-03-06 21:22:31.593771,1
2026-03-06 21:22:31.593798,1
2026-03-06 21:22:31.593807,1
2026-03-06 21:22:31.593844,1
2026-03-06 21:22:31.593917,1
2026-03-06 21:22:31.593948,1
2026-03-06 21:22:31.593984,1
2026-03-06 21:22:31.594015,0
2026-03-06 21:22:31.594045,1
2026-03-06 21:22:31.694145,1
2026-03-06 21:22:31.694177,1
2026-03-06 21:22:31.694185,1
2026-03-06 21:22:31.694202,1
2026-03-06 21:22:31.694212,1
2026-03-06 21:22:31.694224,1
2026-03-06 21:22:31.694249,1
2026-03-06 21:22:31.694282,1
2026-03-06 21:22:31.694325,1
2026-03-06 21:22:31.694462,0
2026-03-06 21:22:31.794399,1
2026-03-06 21:22:31.794451,1
2026-03-06 21:22:31.794472,1
2026-03-06 21:22:31.794519,1
2026-03-06 21:22:31.794577,1
2026-03-06 21:22:31.794662,1
2026-03-06 21:22:31.794777,1
2026-03-06 21:22:31.794888,1
2026-03-06 21:22:31.794895,0
2026-03-06 21:22:31.894017,1
2026-03-06 21:22:31.894097,1
2026-03-06 21:22:31.894183,1
2026-03-06 21:22:31.89428,1
2026-03-06 21:22:31.894367,1
2026-03-06 21:22:31.894954,0
2026-03-06 21:22:31.995596,1
2026-03-06 21:22:31.995629,1
2026-03-06 21:22:31.995652,1
2026-03-06 21:22:31.995664,1
2026-03-06 21:22:31.995672,1
2026-03-06 21:22:31.995693,1
2026-03-06 21:22:31.995698,1
2026-03-06 21:22:31.99572,1
2026-03-06 21:22:31.99593,0
2026-03-06 21:22:32.095047,1
2026-03-06 21:22:32.095073,1
2026-03-06 21:22:32.095082,1
2026-03-06 21:22:32.0951,1
2026-03-06 21:22:32.095121,1
2026-03-06 21:22:32.095144,1
2026-03-06 21:22:32.095172,1
2026-03-06 21:22:32.095196,1
2026-03-06 21:22:32.095222,1
2026-03-06 21:22:32.19503,1
2026-03-06 21:22:32.195067,1
2026-03-06 21:22:32.195106,1
2026-03-06 21:22:32.195144,1
2026-03-06 21:22:32.195179,1
2026-03-06 21:22:32.195231,1
2026-03-06 21:22:32.195651,0
2026-03-06 21:22:32.298986,1
2026-03-06 21:22:32.299012,1
2026-03-06 21:22:32.299027,1
2026-03-06 21:22:32.299046,1
2026-03-06 21:22:32.299092,1
2026-03-06 21:22:32.299166,1
2026-03-06 21:22:32.299227,1
2026-03-06 21:22:32.299581,0
2026-03-06 21:22:32.399277,1
2026-03-06 21:22:32.399308,1
2026-03-06 21:22:32.399321,1
2026-03-06 21:22:32.399341,1
2026-03-06 21:22:32.399364,1
2026-03-06 21:22:32.399403,1
2026-03-06 21:22:32.399424,1
2026-03-06 21:22:32.399449,1
2026-03-06 21:22:32.399488,1
2026-03-06 21:22:32.399973,0
2026-03-06 21:22:32.499537,1
2026-03-06 21:22:32.499574,1
2026-03-06 21:22:32.499593,1
2026-03-06 21:22:32.499617,1
2026-03-06 21:22:32.499646,1
2026-03-06 21:22:32.499668,1
2026-03-06 21:22:32.499697,1
2026-03-06 21:22:32.499725,1
2026-03-06 21:22:32.499754,1
2026-03-06 21:22:32.500086,0
2026-03-06 21:22:32.599593,1
2026-03-06 21:22:32.599618,1
2026-03-06 21:22:32.599626,1
2026-03-06 21:22:32.599642,1
2026-03-06 21:22:32.599662,1
2026-03-06 21:22:32.599688,1
2026-03-06 21:22:32.599717,1
2026-03-06 21:22:32.599737,1
2026-03-06 21:22:32.599763,1
2026-03-06 21:22:32.600193,0
2026-03-06 21:22:32.699519,1
2026-03-06 21:22:32.699574,1
2026-03-06 21:22:32.699583,1
2026-03-06 21:22:32.699611,1
2026-03-06 21:22:32.699624,1
2026-03-06 21:22:32.700219,0
2026-03-06 21:22:32.799154,1
2026-03-06 21:22:32.79921,1
2026-03-06 21:22:32.799246,1
2026-03-06 21:22:32.799269,1
2026-03-06 21:22:32.799291,1
2026-03-06 21:22:32.799326,1
2026-03-06 21:22:32.799351,1
2026-03-06 21:22:32.799374,1
2026-03-06 21:22:32.799404,1
2026-03-06 21:22:32.800258,0
2026-03-06 21:22:32.89948,1
2026-03-06 21:22:32.899523,1
2026-03-06 21:22:32.899553,1
2026-03-06 21:22:32.899575,1
2026-03-06 21:22:32.899596,1
2026-03-06 21:22:32.899609,1
2026-03-06 21:22:32.899631,1
2026-03-06 21:22:32.89966,1
2026-03-06 21:22:32.900256,0
2026-03-06 21:22:33.000265,1
2026-03-06 21:22:33.000306,1
2026-03-06 21:22:33.000321,1
2026-03-06 21:22:33.000349,1
2026-03-06 21:22:33.000367,1
2026-03-06 21:22:33.000409,1
2026-03-06 21:22:33.000478,1
2026-03-06 21:22:33.000742,0
2026-03-06 21:22:33.100432,1
2026-03-06 21:22:33.100477,1
2026-03-06 21:22:33.100515,1
2026-03-06 21:22:33.100536,1
2026-03-06 21:22:33.100556,1
2026-03-06 21:22:33.10057,1
2026-03-06 21:22:33.100595,1
2026-03-06 21:22:33.100618,1
2026-03-06 21:22:33.100846,0
2026-03-06 21:22:33.200342,1
2026-03-06 21:22:33.200445,1
2026-03-06 21:22:33.200477,1
2026-03-06 21:22:33.200506,1
2026-03-06 21:22:33.200537,1
2026-03-06 21:22:33.200562,1
2026-03-06 21:22:33.200864,0
2026-03-06 21:22:33.304753,1
2026-03-06 21:22:33.304799,1
2026-03-06 21:22:33.304837,1
2026-03-06 21:22:33.304862,1
2026-03-06 21:22:33.304884,1
2026-03-06 21:22:33.304909,1
2026-03-06 21:22:33.304939,1
2026-03-06 21:22:33.304961,1
2026-03-06 21:22:33.304985,1
2026-03-06 21:22:33.30518,0
2026-03-06 21:22:33.404339,1
2026-03-06 21:22:33.404374,1
2026-03-06 21:22:33.40441,1
2026-03-06 21:22:33.404444,1
2026-03-06 21:22:33.404467,1
2026-03-06 21:22:33.404498,1
2026-03-06 21:22:33.504147,1
2026-03-06 21:22:33.504199,1
2026-03-06 21:22:33.504238,1
2026-03-06 21:22:33.504269,1
2026-03-06 21:22:33.504298,1
2026-03-06 21:22:33.504332,1
2026-03-06 21:22:33.504368,1
2026-03-06 21:22:33.50444,1
2026-03-06 21:22:33.504606,0
2026-03-06 21:22:33.604958,1
2026-03-06 21:22:33.60507,1
2026-03-06 21:22:33.605095,1
2026-03-06 21:22:33.605126,1
2026-03-06 21:22:33.605208,1
2026-03-06 21:22:33.605242,1
2026-03-06 21:22:33.605268,1
2026-03-06 21:22:33.605294,1
2026-03-06 21:22:33.605316,1
2026-03-06 21:22:33.605735,0
2026-03-06 21:22:33.704334,1
2026-03-06 21:22:33.704385,1
2026-03-06 21:22:33.704403,1
2026-03-06 21:22:33.704426,1
2026-03-06 21:22:33.704459,1
2026-03-06 21:22:33.70449,1
2026-03-06 21:22:33.704515,1
2026-03-06 21:22:33.704544,1
2026-03-06 21:22:33.8045,1
2026-03-06 21:22:33.804544,1
2026-03-06 21:22:33.804578,1
2026-03-06 21:22:33.8046,1
2026-03-06 21:22:33.804622,1
2026-03-06 21:22:33.804644,1
2026-03-06 21:22:33.804676,1
2026-03-06 21:22:33.804699,1
2026-03-06 21:22:33.804731,1
2026-03-06 21:22:33.804848,0
2026-03-06 21:22:33.904459,1
2026-03-06 21:22:33.904501,1
2026-03-06 21:22:33.904521,1
2026-03-06 21:22:33.904542,1
2026-03-06 21:22:33.904634,1
2026-03-06 21:22:33.904776,1
2026-03-06 21:22:33.904936,0
2026-03-06 21:22:34.005376,1
2026-03-06 21:22:34.005427,1
2026-03-06 21:22:34.005443,1
2026-03-06 21:22:34.005467,1
2026-03-06 21:22:34.005511,1
2026-03-06 21:22:34.005584,1
2026-03-06 21:22:34.005642,1
2026-03-06 21:22:34.005731,0
2026-03-06 21:22:34.105027,1
2026-03-06 21:22:34.105073,1
2026-03-06 21:22:34.1051,1
2026-03-06 21:22:34.105135,1
2026-03-06 21:22:34.105165,1
2026-03-06 21:22:34.105197,1
2026-03-06 21:22:34.105219,1
2026-03-06 21:22:34.105252,1
2026-03-06 21:22:34.105284,1
2026-03-06 21:22:34.105769,0
2026-03-06 21:22:34.205279,1
2026-03-06 21:22:34.205318,1
2026-03-06 21:22:34.205331,1
2026-03-06 21:22:34.205342,1
2026-03-06 21:22:34.205353,1
2026-03-06 21:22:34.205362,1
2026-03-06 21:22:34.205371,1
2026-03-06 21:22:34.205379,1
2026-03-06 21:22:34.205397,1
2026-03-06 21:22:34.205794,0
2026-03-06 21:22:34.309405,1
2026-03-06 21:22:34.309443,1
2026-03-06 21:22:34.309477,1
2026-03-06 21:22:34.309499,1
2026-03-06 21:22:34.309526,1
2026-03-06 21:22:34.309584,1
2026-03-06 21:22:34.309615,0
2026-03-06 21:22:34.309621,1
2026-03-06 21:22:34.309648,1
2026-03-06 21:22:34.408968,1
2026-03-06 21:22:34.408992,1
2026-03-06 21:22:34.409007,1
2026-03-06 21:22:34.409035,1
2026-03-06 21:22:34.409063,1
2026-03-06 21:22:34.40909,1
2026-03-06 21:22:34.508894,1
2026-03-06 21:22:34.50895,1
2026-03-06 21:22:34.508985,1
2026-03-06 21:22:34.509042,1
2026-03-06 21:22:34.509092,0
2026-03-06 21:22:34.509133,1
2026-03-06 21:22:34.509205,1
2026-03-06 21:22:34.509251,1
2026-03-06 21:22:34.609133,1
2026-03-06 21:22:34.609167,1
2026-03-06 21:22:34.609177,1
2026-03-06 21:22:34.609185,1
2026-03-06 21:22:34.60921,1
2026-03-06 21:22:34.609243,1
2026-03-06 21:22:34.609275,1
2026-03-06 21:22:34.609345,1
2026-03-06 21:22:34.60982,0
2026-03-06 21:22:34.709336,1
2026-03-06 21:22:34.709448,1
2026-03-06 21:22:34.709562,1
2026-03-06 21:22:34.709686,1
2026-03-06 21:22:34.709803,1
2026-03-06 21:22:34.709856,1
2026-03-06 21:22:34.709862,0
2026-03-06 21:22:34.709967,1
2026-03-06 21:22:34.710069,1
2026-03-06 21:22:34.710164,1
2026-03-06 21:22:34.809527,1
2026-03-06 21:22:34.809587,1
2026-03-06 21:22:34.809653,1
2026-03-06 21:22:34.809693,1
2026-03-06 21:22:34.809757,1
2026-03-06 21:22:34.809819,1
2026-03-06 21:22:34.80989,1
2026-03-06 21:22:34.809956,1
2026-03-06 21:22:34.810232,0
2026-03-06 21:22:34.909115,1
2026-03-06 21:22:34.909212,1
2026-03-06 21:22:34.909265,1
2026-03-06 21:22:34.909344,1
2026-03-06 21:22:34.909444,1
2026-03-06 21:22:34.909566,1
2026-03-06 21:22:34.909599,1
2026-03-06 21:22:34.909646,1
2026-03-06 21:22:34.909707,1
2026-03-06 21:22:34.91037,0
2026-03-06 21:22:35.010326,1
2026-03-06 21:22:35.010393,1
2026-03-06 21:22:35.010456,1
2026-03-06 21:22:35.010518,1
2026-03-06 21:22:35.010579,1
2026-03-06 21:22:35.010642,1
2026-03-06 21:22:35.010697,0
2026-03-06 21:22:35.010709,1
2026-03-06 21:22:35.010764,1
2026-03-06 21:22:35.110293,1
2026-03-06 21:22:35.110327,1
2026-03-06 21:22:35.110335,1
2026-03-06 21:22:35.110352,1
2026-03-06 21:22:35.110387,1
2026-03-06 21:22:35.110414,1
2026-03-06 21:22:35.110459,1
2026-03-06 21:22:35.110523,1
2026-03-06 21:22:35.110848,0
2026-03-06 21:22:35.210126,1
2026-03-06 21:22:35.210165,1
2026-03-06 21:22:35.210185,1
2026-03-06 21:22:35.210196,1
2026-03-06 21:22:35.210217,1
2026-03-06 21:22:35.210278,1
2026-03-06 21:22:35.210309,1
2026-03-06 21:22:35.211101,0
2026-03-06 21:22:35.313996,1
2026-03-06 21:22:35.314044,1
2026-03-06 21:22:35.314057,1
