time,PT_Cal.Fuel_Upstream.pressure_psi
2026-03-06 21:15:24.604699,44.536266
2026-03-06 21:15:24.604845,44.369686
2026-03-06 21:15:24.604942,44.598354
2026-03-06 21:15:24.605122,0.3253362
2026-03-06 21:15:24.605149,44.699814
2026-03-06 21:15:24.713011,44.52642
2026-03-06 21:15:24.713269,44.64719
2026-03-06 21:15:24.713474,44.471905
2026-03-06 21:15:24.713523,0.32514334
2026-03-06 21:15:24.71368,44.58813
2026-03-06 21:15:24.713923,44.616524
2026-03-06 21:15:24.823697,44.618797
2026-03-06 21:15:24.82385,0.32530788
2026-03-06 21:15:24.824189,44.25195
2026-03-06 21:15:24.824729,44.188347
2026-03-06 21:15:24.825155,44.54043
2026-03-06 21:15:24.825697,44.53134
2026-03-06 21:15:24.82606,44.454113
2026-03-06 21:15:24.930767,44.595325
2026-03-06 21:15:24.931011,44.23264
2026-03-06 21:15:24.931107,0.32526606
2026-03-06 21:15:24.931156,44.383698
2026-03-06 21:15:24.931367,44.28943
2026-03-06 21:15:24.931632,44.576775
2026-03-06 21:15:24.93177,44.231506
2026-03-06 21:15:25.039949,44.253464
2026-03-06 21:15:25.040193,44.302677
2026-03-06 21:15:25.040349,44.215225
2026-03-06 21:15:25.040506,44.582073
2026-03-06 21:15:25.040534,0.32465723
2026-03-06 21:15:25.150791,44.3288
2026-03-06 21:15:25.150985,44.22545
2026-03-06 21:15:25.151119,44.62826
2026-03-06 21:15:25.151258,44.244755
2026-03-06 21:15:25.151395,44.63053
2026-03-06 21:15:25.151543,44.152004
2026-03-06 21:15:25.151695,44.241726
2026-03-06 21:15:25.153862,0.3247914
2026-03-06 21:15:25.258082,44.23529
2026-03-06 21:15:25.258341,44.27353
2026-03-06 21:15:25.258622,0.32462487
2026-03-06 21:15:25.25866,44.35114
2026-03-06 21:15:25.258989,44.300785
2026-03-06 21:15:25.259375,44.293594
2026-03-06 21:15:25.259843,44.250057
2026-03-06 21:15:25.260418,44.448055
2026-03-06 21:15:25.367359,44.61993
2026-03-06 21:15:25.367627,44.298893
2026-03-06 21:15:25.367669,0.32530987
2026-03-06 21:15:25.367741,44.22772
2026-03-06 21:15:25.367973,44.314415
2026-03-06 21:15:25.368153,44.523014
2026-03-06 21:15:25.368379,44.286022
2026-03-06 21:15:25.36861,44.260654
2026-03-06 21:15:25.476013,44.5374
2026-03-06 21:15:25.476273,44.495754
2026-03-06 21:15:25.476322,0.3251629
2026-03-06 21:15:25.476412,44.569958
2026-03-06 21:15:25.47662,44.62372
2026-03-06 21:15:25.476843,44.548
2026-03-06 21:15:25.477063,44.64416
2026-03-06 21:15:25.584508,44.55898
2026-03-06 21:15:25.584678,44.45979
2026-03-06 21:15:25.584825,44.68543
2026-03-06 21:15:25.584854,0.32520133
2026-03-06 21:15:25.58494,44.50636
2026-03-06 21:15:25.585026,44.645676
2026-03-06 21:15:25.693381,44.979965
2026-03-06 21:15:25.693488,0.3259511
2026-03-06 21:15:25.69351,44.648705
2026-03-06 21:15:25.693558,44.65249
2026-03-06 21:15:25.693642,44.51128
2026-03-06 21:15:25.693738,44.5586
2026-03-06 21:15:25.693816,44.56731
2026-03-06 21:15:25.803407,44.464714
2026-03-06 21:15:25.803543,44.575638
2026-03-06 21:15:25.803584,44.627125
2026-03-06 21:15:25.803624,44.48213
2026-03-06 21:15:25.803679,44.491215
2026-03-06 21:15:25.803766,0.32503346
2026-03-06 21:15:25.803909,44.593052
2026-03-06 21:15:25.804083,44.548
2026-03-06 21:15:25.91193,44.632427
2026-03-06 21:15:25.912133,44.563522
2026-03-06 21:15:25.912246,44.554058
2026-03-06 21:15:25.912347,44.451084
2026-03-06 21:15:25.912393,0.32533213
2026-03-06 21:15:25.912857,44.72253
2026-03-06 21:15:25.913351,44.634697
2026-03-06 21:15:25.913552,44.31214
2026-03-06 21:15:25.913743,44.2493
2026-03-06 21:15:26.020718,44.268986
2026-03-06 21:15:26.020833,44.621826
2026-03-06 21:15:26.020879,0.32468486
2026-03-06 21:15:26.020901,44.562767
2026-03-06 21:15:26.020964,44.57034
2026-03-06 21:15:26.021027,44.573368
2026-03-06 21:15:26.021327,44.646053
2026-03-06 21:15:26.0214,44.533615
2026-03-06 21:15:26.021469,44.57753
2026-03-06 21:15:26.021537,44.65249
2026-03-06 21:15:26.129904,44.54573
2026-03-06 21:15:26.130041,44.66006
2026-03-06 21:15:26.130166,44.496513
2026-03-06 21:15:26.130312,44.576015
2026-03-06 21:15:26.130358,0.32517773
2026-03-06 21:15:26.130464,44.258007
2026-03-06 21:15:26.13061,44.448055
2026-03-06 21:15:26.238507,44.614254
2026-03-06 21:15:26.238648,44.66574
2026-03-06 21:15:26.238777,44.753193
2026-03-06 21:15:26.238815,0.32529977
2026-03-06 21:15:26.238912,44.54876
2026-03-06 21:15:26.239082,44.25195
2026-03-06 21:15:26.347553,44.428368
2026-03-06 21:15:26.347695,44.62826
2026-03-06 21:15:26.347854,44.497272
2026-03-06 21:15:26.347971,0.32496873
2026-03-06 21:15:26.348029,44.92242
2026-03-06 21:15:26.34821,44.60706
2026-03-06 21:15:26.457217,44.60441
2026-03-06 21:15:26.457373,44.55633
2026-03-06 21:15:26.45741,44.491215
2026-03-06 21:15:26.457473,44.913715
2026-03-06 21:15:26.457608,44.60971
2026-03-06 21:15:26.457703,0.32528225
2026-03-06 21:15:26.457909,44.48932
2026-03-06 21:15:26.566079,44.180775
2026-03-06 21:15:26.566258,0.32452777
2026-03-06 21:15:26.566382,44.709656
2026-03-06 21:15:26.566679,44.634697
2026-03-06 21:15:26.567039,44.711548
2026-03-06 21:15:26.567343,44.354546
2026-03-06 21:15:26.56784,44.295864
2026-03-06 21:15:26.568344,44.485535
2026-03-06 21:15:26.674934,44.335236
2026-03-06 21:15:26.675199,44.513172
2026-03-06 21:15:26.675338,0.32480285
2026-03-06 21:15:26.675411,44.618797
2026-03-06 21:15:26.675977,44.58056
2026-03-06 21:15:26.676224,44.26558
2026-03-06 21:15:26.783831,44.21182
2026-03-06 21:15:26.783953,44.51658
2026-03-06 21:15:26.78402,44.2917
2026-03-06 21:15:26.78403,0.32458305
2026-03-06 21:15:26.784095,44.56731
2026-03-06 21:15:26.784154,44.55936
2026-03-06 21:15:26.893091,44.533615
2026-03-06 21:15:26.893387,44.321987
2026-03-06 21:15:26.893397,0.32515615
2026-03-06 21:15:26.893563,44.198566
2026-03-06 21:15:27.002098,44.61577
2026-03-06 21:15:27.00244,44.57261
2026-03-06 21:15:27.002553,44.240593
2026-03-06 21:15:27.002583,44.597218
2026-03-06 21:15:27.002748,44.38748
2026-03-06 21:15:27.002915,44.231884
2026-03-06 21:15:27.003049,0.32530248
2026-03-06 21:15:27.110819,44.613495
2026-03-06 21:15:27.111019,44.58624
2026-03-06 21:15:27.11102,0.32529843
2026-03-06 21:15:27.111186,44.309494
2026-03-06 21:15:27.111386,44.250435
2026-03-06 21:15:27.219709,44.278072
2026-03-06 21:15:27.219961,44.226585
2026-03-06 21:15:27.220124,44.33259
2026-03-06 21:15:27.220309,0.32470104
2026-03-06 21:15:27.220387,44.342052
2026-03-06 21:15:27.220602,44.565037
2026-03-06 21:15:27.22083,44.24021
2026-03-06 21:15:27.329055,44.630154
2026-03-06 21:15:27.329288,44.256115
2026-03-06 21:15:27.329343,0.32532808
2026-03-06 21:15:27.329625,44.183804
2026-03-06 21:15:27.329724,44.65514
2026-03-06 21:15:27.329803,44.60214
2026-03-06 21:15:27.329926,44.657413
2026-03-06 21:15:27.330067,44.658546
2026-03-06 21:15:27.437712,44.57526
2026-03-06 21:15:27.437854,44.52339
2026-03-06 21:15:27.437933,44.592297
2026-03-06 21:15:27.438094,0.32523033
2026-03-06 21:15:27.438142,44.561253
2026-03-06 21:15:27.546645,44.49992
2026-03-06 21:15:27.54683,44.608196
2026-03-06 21:15:27.546908,44.357193
2026-03-06 21:15:27.54742,44.598354
2026-03-06 21:15:27.54764,0.32509616
2026-03-06 21:15:27.547641,44.667255
2026-03-06 21:15:27.655856,44.605545
2026-03-06 21:15:27.656064,44.659683
2026-03-06 21:15:27.656213,44.603653
2026-03-06 21:15:27.656433,44.59608
2026-03-06 21:15:27.656622,44.547245
2026-03-06 21:15:27.656669,0.32528427
2026-03-06 21:15:27.656839,44.204247
2026-03-06 21:15:27.765357,44.30003
2026-03-06 21:15:27.765653,44.55671
2026-03-06 21:15:27.765777,44.888348
2026-03-06 21:15:27.766005,44.538914
2026-03-06 21:15:27.766231,44.725937
2026-03-06 21:15:27.766474,44.298515
2026-03-06 21:15:27.766475,0.32474014
2026-03-06 21:15:27.873742,44.545353
2026-03-06 21:15:27.873926,44.650597
2026-03-06 21:15:27.874008,44.570717
2026-03-06 21:15:27.874162,44.48099
2026-03-06 21:15:27.874197,0.32517707
2026-03-06 21:15:27.874243,44.418903
2026-03-06 21:15:27.874338,44.560875
2026-03-06 21:15:27.98277,44.560116
2026-03-06 21:15:27.982965,44.92242
2026-03-06 21:15:27.98308,44.56882
2026-03-06 21:15:27.983144,0.32520336
2026-03-06 21:15:27.983201,44.77212
2026-03-06 21:15:27.983323,44.61539
2026-03-06 21:15:28.091837,44.55633
2026-03-06 21:15:28.091944,44.724422
2026-03-06 21:15:28.092008,44.595325
2026-03-06 21:15:28.092026,0.32519662
2026-03-06 21:15:28.092067,44.65022
2026-03-06 21:15:28.092127,44.588886
2026-03-06 21:15:28.092189,44.602894
2026-03-06 21:15:28.092256,44.60214
2026-03-06 21:15:28.092352,44.572987
2026-03-06 21:15:28.0924,44.483265
2026-03-06 21:15:28.201277,44.603653
2026-03-06 21:15:28.201565,44.597595
2026-03-06 21:15:28.201742,0.3252809
2026-03-06 21:15:28.201816,44.526043
2026-03-06 21:15:28.202074,44.980347
2026-03-06 21:15:28.202443,44.213333
2026-03-06 21:15:28.202779,44.526802
2026-03-06 21:15:28.203179,44.91485
2026-03-06 21:15:28.310026,44.567688
2026-03-06 21:15:28.310169,44.495
2026-03-06 21:15:28.310295,44.527557
2026-03-06 21:15:28.310388,0.32521683
2026-03-06 21:15:28.310458,44.560875
2026-03-06 21:15:28.310622,44.557846
2026-03-06 21:15:28.310792,44.619553
2026-03-06 21:15:28.311014,44.657032
2026-03-06 21:15:28.419225,44.629776
2026-03-06 21:15:28.419509,44.91712
2026-03-06 21:15:28.419708,44.94097
2026-03-06 21:15:28.419729,0.32532743
2026-03-06 21:15:28.41988,44.909927
2026-03-06 21:15:28.528048,44.548
2026-03-06 21:15:28.528291,44.61009
2026-03-06 21:15:28.528371,44.59987
2026-03-06 21:15:28.528466,44.52945
2026-03-06 21:15:28.528589,44.61993
2026-03-06 21:15:28.528913,0.32518178
2026-03-06 21:15:28.636974,44.54308
2026-03-06 21:15:28.637187,44.52188
2026-03-06 21:15:28.637381,44.629017
2026-03-06 21:15:28.637496,0.32517302
2026-03-06 21:15:28.637536,44.531723
2026-03-06 21:15:28.637664,44.55368
2026-03-06 21:15:28.637805,44.566174
2026-03-06 21:15:28.745616,44.565414
2026-03-06 21:15:28.745833,44.471905
2026-03-06 21:15:28.74599,44.572987
2026-03-06 21:15:28.746156,44.418903
2026-03-06 21:15:28.746326,44.493107
2026-03-06 21:15:28.746408,0.3252128
2026-03-06 21:15:28.855137,44.477207
2026-03-06 21:15:28.85527,44.569202
2026-03-06 21:15:28.855342,0.3250557
2026-03-06 21:15:28.855444,44.595703
2026-03-06 21:15:28.855505,44.642647
2026-03-06 21:15:28.855636,44.514305
2026-03-06 21:15:28.855786,44.51544
2026-03-06 21:15:28.855967,44.59419
2026-03-06 21:15:28.964265,44.539295
2026-03-06 21:15:28.964537,44.658928
2026-03-06 21:15:28.964651,44.726692
2026-03-06 21:15:28.964743,0.32516629
2026-03-06 21:15:28.964883,44.53248
2026-03-06 21:15:28.965113,44.502193
2026-03-06 21:15:28.965296,44.595703
2026-03-06 21:15:29.073512,44.60479
2026-03-06 21:15:29.073811,44.674828
2026-03-06 21:15:29.074005,0.3252829
2026-03-06 21:15:29.074055,44.59116
2026-03-06 21:15:29.07432,44.531723
2026-03-06 21:15:29.181917,44.62788
2026-03-06 21:15:29.182107,44.619553
2026-03-06 21:15:29.182218,44.14708
2026-03-06 21:15:29.182334,44.62372
2026-03-06 21:15:29.182442,0.32532403
2026-03-06 21:15:29.290928,44.429127
2026-03-06 21:15:29.291147,44.578667
2026-03-06 21:15:29.291486,44.54081
2026-03-06 21:15:29.291583,0.32497007
2026-03-06 21:15:29.291619,44.270878
2026-03-06 21:15:29.400456,44.24135
2026-03-06 21:15:29.400696,44.3023
2026-03-06 21:15:29.40094,44.285645
2026-03-06 21:15:29.400977,0.32463565
2026-03-06 21:15:29.401167,44.260654
2026-03-06 21:15:29.401449,44.19024
2026-03-06 21:15:29.401727,44.638863
2026-03-06 21:15:29.50902,44.546864
2026-03-06 21:15:29.509274,44.442375
2026-03-06 21:15:29.509477,44.514305
2026-03-06 21:15:29.509533,0.32517976
2026-03-06 21:15:29.509668,44.37726
2026-03-06 21:15:29.617651,44.554813
2026-03-06 21:15:29.617846,44.435562
2026-03-06 21:15:29.618001,0.3251939
2026-03-06 21:15:29.61801,44.57034
2026-03-06 21:15:29.618185,44.595325
2026-03-06 21:15:29.727443,44.693756
2026-03-06 21:15:29.72767,44.582073
2026-03-06 21:15:29.727681,0.32544136
2026-03-06 21:15:29.7279,44.57034
2026-03-06 21:15:29.728185,44.614254
2026-03-06 21:15:29.728284,44.549892
2026-03-06 21:15:29.728483,44.257248
2026-03-06 21:15:29.836129,44.70701
2026-03-06 21:15:29.836719,44.602894
2026-03-06 21:15:29.836949,0.32546496
2026-03-06 21:15:29.836974,44.319336
2026-03-06 21:15:29.837273,44.58624
2026-03-06 21:15:29.944835,44.62561
2026-03-06 21:15:29.945078,44.595325
2026-03-06 21:15:29.945275,44.685806
2026-03-06 21:15:29.945392,0.32532
2026-03-06 21:15:29.945483,44.536266
2026-03-06 21:15:29.945725,44.314037
2026-03-06 21:15:30.053936,44.603275
2026-03-06 21:15:30.054265,44.469635
2026-03-06 21:15:30.054547,44.554813
2026-03-06 21:15:30.054548,0.32528022
2026-03-06 21:15:30.05483,44.82891
2026-03-06 21:15:30.055184,44.57753
2026-03-06 21:15:30.163077,44.667255
2026-03-06 21:15:30.163494,44.54876
2026-03-06 21:15:30.163631,44.63432
2026-03-06 21:15:30.164021,44.555573
2026-03-06 21:15:30.164516,0.32539415
2026-03-06 21:15:30.271867,44.286777
2026-03-06 21:15:30.272068,44.579803
2026-03-06 21:15:30.272353,0.32471654
2026-03-06 21:15:30.2724,44.610847
2026-03-06 21:15:30.272804,44.606304
2026-03-06 21:15:30.381003,44.66953
2026-03-06 21:15:30.381119,44.499542
2026-03-06 21:15:30.381293,0.3253982
2026-03-06 21:15:30.381416,44.55633
2026-03-06 21:15:30.381485,44.680126
2026-03-06 21:15:30.381565,44.563145
2026-03-06 21:15:30.38183,44.522636
2026-03-06 21:15:30.381918,44.62334
2026-03-06 21:15:30.49006,44.379154
2026-03-06 21:15:30.490145,44.205006
2026-03-06 21:15:30.490174,44.557465
2026-03-06 21:15:30.490225,44.33372
2026-03-06 21:15:30.490304,44.607437
2026-03-06 21:15:30.490414,44.64151
2026-03-06 21:15:30.490533,0.32488108
2026-03-06 21:15:30.598568,44.621067
2026-03-06 21:15:30.598719,44.54005
2026-03-06 21:15:30.598843,44.258007
2026-03-06 21:15:30.598981,0.3253119
2026-03-06 21:15:30.599015,44.703598
2026-03-06 21:15:30.599188,44.60441
2026-03-06 21:15:30.599507,44.488564
2026-03-06 21:15:30.707622,44.66953
2026-03-06 21:15:30.707965,44.242863
2026-03-06 21:15:30.707958,0.3253982
2026-03-06 21:15:30.708629,44.56428
2026-03-06 21:15:30.709139,44.58586
2026-03-06 21:15:30.709739,44.206898
2026-03-06 21:15:30.710467,44.554436
2026-03-06 21:15:30.816932,44.52188
2026-03-06 21:15:30.817177,44.485912
2026-03-06 21:15:30.817426,44.643402
2026-03-06 21:15:30.817512,0.32513526
2026-03-06 21:15:30.926017,43.19419
2026-03-06 21:15:30.926217,44.62561
2026-03-06 21:15:30.926447,0.3227707
2026-03-06 21:15:30.926602,44.58548
2026-03-06 21:15:30.926886,44.937943
2026-03-06 21:15:30.927261,44.62069
2026-03-06 21:15:31.035232,44.547245
2026-03-06 21:15:31.035499,44.832317
2026-03-06 21:15:31.035758,44.612362
2026-03-06 21:15:31.03638,0.32518044
2026-03-06 21:15:31.143925,44.672554
2026-03-06 21:15:31.144071,0.3254036
2026-03-06 21:15:31.144088,44.63129
2026-03-06 21:15:31.144382,44.566174
2026-03-06 21:15:31.252844,44.607437
2026-03-06 21:15:31.252981,44.723663
2026-03-06 21:15:31.253096,44.517715
2026-03-06 21:15:31.253275,44.617283
2026-03-06 21:15:31.254079,0.32528764
2026-03-06 21:15:31.361907,44.629017
2026-03-06 21:15:31.36209,44.865635
2026-03-06 21:15:31.362303,0.32532606
2026-03-06 21:15:31.362401,44.632805
2026-03-06 21:15:31.471198,44.52415
2026-03-06 21:15:31.471377,44.585102
2026-03-06 21:15:31.471456,44.52226
2026-03-06 21:15:31.471534,44.45487
2026-03-06 21:15:31.47155,0.3251393
2026-03-06 21:15:31.471599,44.50825
2026-03-06 21:15:31.579921,44.580936
2026-03-06 21:15:31.580026,44.686943
2026-03-06 21:15:31.580083,44.611603
2026-03-06 21:15:31.580148,44.335617
2026-03-06 21:15:31.58021,44.306843
2026-03-06 21:15:31.580337,0.32524043
2026-03-06 21:15:31.689135,44.323124
2026-03-06 21:15:31.68932,44.571854
2026-03-06 21:15:31.689444,44.32388
2026-03-06 21:15:31.689675,44.272015
2026-03-06 21:15:31.68982,0.32478127
2026-03-06 21:15:31.798199,44.65779
2026-03-06 21:15:31.798291,44.593052
2026-03-06 21:15:31.798386,44.385212
2026-03-06 21:15:31.798485,44.57753
2026-03-06 21:15:31.798576,44.5745
2026-03-06 21:15:31.798601,0.32537732
2026-03-06 21:15:31.798682,44.498787
2026-03-06 21:15:31.798782,44.710415
2026-03-06 21:15:31.798879,44.331074
2026-03-06 21:15:31.906843,44.258385
2026-03-06 21:15:31.906992,44.343567
2026-03-06 21:15:31.907063,44.55671
2026-03-06 21:15:31.907173,44.562767
2026-03-06 21:15:31.907252,0.324666
2026-03-06 21:15:31.907301,44.39051
2026-03-06 21:15:31.90741,44.3235
2026-03-06 21:15:32.016463,44.17131
2026-03-06 21:15:32.016735,44.53248
2026-03-06 21:15:32.01703,44.521122
2026-03-06 21:15:32.017356,44.595325
2026-03-06 21:15:32.017663,44.61842
2026-03-06 21:15:32.017802,0.3245109
2026-03-06 21:15:32.124596,44.645676
2026-03-06 21:15:32.124611,0.32535574
2026-03-06 21:15:32.124671,44.62637
2026-03-06 21:15:32.12473,44.62334
2026-03-06 21:15:32.124816,44.47872
2026-03-06 21:15:32.125077,44.61274
2026-03-06 21:15:32.125179,44.44957
2026-03-06 21:15:32.125267,44.5904
2026-03-06 21:15:32.125343,44.54043
2026-03-06 21:15:32.234135,44.306843
2026-03-06 21:15:32.234339,44.66082
2026-03-06 21:15:32.234522,44.648705
2026-03-06 21:15:32.23467,0.3247523
2026-03-06 21:15:32.234701,44.487804
2026-03-06 21:15:32.234888,44.54384
2026-03-06 21:15:32.343258,44.53475
2026-03-06 21:15:32.343396,44.554058
2026-03-06 21:15:32.343532,44.859955
2026-03-06 21:15:32.3437,44.47342
2026-03-06 21:15:32.343852,44.72783
2026-03-06 21:15:32.343863,0.32515818
2026-03-06 21:15:32.344018,44.632805
2026-03-06 21:15:32.344191,44.28867
2026-03-06 21:15:32.451901,44.15806
2026-03-06 21:15:32.45196,44.495377
2026-03-06 21:15:32.451981,44.36325
2026-03-06 21:15:32.452177,44.52188
2026-03-06 21:15:32.452258,44.32691
2026-03-06 21:15:32.452335,44.662334
2026-03-06 21:15:32.452371,0.3244873
2026-03-06 21:15:32.452406,44.5427
2026-03-06 21:15:32.452484,44.653248
2026-03-06 21:15:32.561178,44.51885
2026-03-06 21:15:32.561556,0.32512987
2026-03-06 21:15:32.562052,44.632046
2026-03-06 21:15:32.562382,44.68429
2026-03-06 21:15:32.562686,44.878128
2026-03-06 21:15:32.562965,44.212578
2026-03-06 21:15:32.563248,44.631668
2026-03-06 21:15:32.563512,44.58548
2026-03-06 21:15:32.563794,44.61274
2026-03-06 21:15:32.669829,44.55595
2026-03-06 21:15:32.669932,44.61198
2026-03-06 21:15:32.669967,44.40717
2026-03-06 21:15:32.670092,0.32519594
2026-03-06 21:15:32.670331,44.594566
2026-03-06 21:15:32.670416,44.629017
2026-03-06 21:15:32.778687,44.512794
2026-03-06 21:15:32.778883,44.821716
2026-03-06 21:15:32.779048,44.5533
2026-03-06 21:15:32.779103,0.32511908
2026-03-06 21:15:32.779229,44.894028
2026-03-06 21:15:32.887688,44.873203
2026-03-06 21:15:32.887901,44.587753
2026-03-06 21:15:32.88808,0.32576096
2026-03-06 21:15:32.888109,44.527557
2026-03-06 21:15:32.888341,44.509384
2026-03-06 21:15:32.888578,44.53248
2026-03-06 21:15:32.997759,46.141476
2026-03-06 21:15:32.99809,0.32801965
2026-03-06 21:15:32.998557,47.756195
2026-03-06 21:15:32.999265,48.80381
2026-03-06 21:15:33.000273,50.647346
2026-03-06 21:15:33.001201,51.281956
2026-03-06 21:15:33.001838,52.59402
2026-03-06 21:15:33.00273,53.505886
2026-03-06 21:15:33.105938,54.3875
2026-03-06 21:15:33.106049,55.068058
2026-03-06 21:15:33.106073,54.449234
2026-03-06 21:15:33.106129,56.07626
2026-03-06 21:15:33.106336,56.562584
2026-03-06 21:15:33.106469,58.20387
2026-03-06 21:15:33.106513,0.34270322
2026-03-06 21:15:33.215296,58.63496
2026-03-06 21:15:33.215554,0.35026413
2026-03-06 21:15:33.215575,59.05281
2026-03-06 21:15:33.215893,59.27822
2026-03-06 21:15:33.216187,59.665783
2026-03-06 21:15:33.216575,60.704273
2026-03-06 21:15:33.323685,61.226776
2026-03-06 21:15:33.324013,61.926643
2026-03-06 21:15:33.324307,62.096027
2026-03-06 21:15:33.324499,0.3548766
2026-03-06 21:15:33.324702,63.500862
2026-03-06 21:15:33.43328,63.76692
2026-03-06 21:15:33.433506,62.97104
2026-03-06 21:15:33.433641,0.359396
2026-03-06 21:15:33.433741,64.130394
2026-03-06 21:15:33.433963,64.43778
2026-03-06 21:15:33.434206,64.72585
2026-03-06 21:15:33.434532,65.500275
2026-03-06 21:15:33.542075,65.81757
2026-03-06 21:15:33.542273,65.908554
2026-03-06 21:15:33.542589,0.36304367
2026-03-06 21:15:33.542744,66.06209
2026-03-06 21:15:33.543526,66.6429
2026-03-06 21:15:33.543907,67.05843
2026-03-06 21:15:33.544232,67.30906
2026-03-06 21:15:33.651647,67.69429
2026-03-06 21:15:33.652148,68.0621
2026-03-06 21:15:33.652387,0.36638114
2026-03-06 21:15:33.652544,67.93659
2026-03-06 21:15:33.652934,68.36585
2026-03-06 21:15:33.653269,68.89373
2026-03-06 21:15:33.653602,69.017365
2026-03-06 21:15:33.759922,68.353714
2026-03-06 21:15:33.76007,69.59119
2026-03-06 21:15:33.76011,69.799034
2026-03-06 21:15:33.760212,0.36755362
2026-03-06 21:15:33.76029,70.4135
2026-03-06 21:15:33.760478,70.82393
2026-03-06 21:15:33.869399,71.17863
2026-03-06 21:15:33.869631,71.18811
2026-03-06 21:15:33.869857,71.74541
2026-03-06 21:15:33.870073,72.22574
2026-03-06 21:15:33.870239,0.37257537
2026-03-06 21:15:33.870301,72.51637
2026-03-06 21:15:33.978362,72.82069
2026-03-06 21:15:33.978519,73.090485
2026-03-06 21:15:33.978677,73.27301
2026-03-06 21:15:33.978828,73.35839
2026-03-06 21:15:33.978861,0.37549347
2026-03-06 21:15:33.978992,73.818726
2026-03-06 21:15:33.979153,73.999374
2026-03-06 21:15:34.087041,74.741005
2026-03-06 21:15:34.087103,0.37890512
2026-03-06 21:15:34.087135,75.059845
2026-03-06 21:15:34.087204,75.02454
2026-03-06 21:15:34.08727,75.39883
2026-03-06 21:15:34.087359,75.73782
2026-03-06 21:15:34.087485,76.05521
2026-03-06 21:15:34.087773,76.09051
2026-03-06 21:15:34.087858,76.32476
2026-03-06 21:15:34.196165,76.69608
2026-03-06 21:15:34.19635,76.72228
2026-03-06 21:15:34.19642,76.61066
2026-03-06 21:15:34.196599,0.38237745
2026-03-06 21:15:34.196694,76.978584
2026-03-06 21:15:34.196933,77.64463
2026-03-06 21:15:34.305488,77.98908
2026-03-06 21:15:34.30576,78.30544
2026-03-06 21:15:34.305904,0.38467324
2026-03-06 21:15:34.306021,78.61347
2026-03-06 21:15:34.306363,78.91392
2026-03-06 21:15:34.306665,79.51942
2026-03-06 21:15:34.415648,79.83814
2026-03-06 21:15:34.415804,0.38795543
2026-03-06 21:15:34.41621,79.93464
2026-03-06 21:15:34.416833,80.228325
2026-03-06 21:15:34.41729,80.53228
2026-03-06 21:15:34.417637,80.827896
2026-03-06 21:15:34.418002,80.92061
2026-03-06 21:15:34.523359,81.419174
2026-03-06 21:15:34.523597,81.52596
2026-03-06 21:15:34.52403,81.80491
2026-03-06 21:15:34.524108,0.39076093
2026-03-06 21:15:34.524299,81.78097
2026-03-06 21:15:34.524556,82.38642
2026-03-06 21:15:34.524787,82.77375
2026-03-06 21:15:34.632418,83.09078
2026-03-06 21:15:34.632735,83.14134
2026-03-06 21:15:34.632972,0.39372623
2026-03-06 21:15:34.633044,83.37058
2026-03-06 21:15:34.633407,83.46943
2026-03-06 21:15:34.633762,84.01806
2026-03-06 21:15:34.634143,84.38612
2026-03-06 21:15:34.741433,84.70516
2026-03-06 21:15:34.74177,84.70516
2026-03-06 21:15:34.741938,0.39658904
2026-03-06 21:15:34.742084,85.07861
2026-03-06 21:15:34.742425,84.95387
2026-03-06 21:15:34.743634,85.30908
2026-03-06 21:15:34.849914,85.969376
2026-03-06 21:15:34.850091,86.04203
2026-03-06 21:15:34.850147,0.3988302
2026-03-06 21:15:34.850287,86.26532
2026-03-06 21:15:34.85047,87.29938
2026-03-06 21:15:34.959019,87.54024
2026-03-06 21:15:34.95905,0.40161416
2026-03-06 21:15:34.959135,87.93637
2026-03-06 21:15:34.959253,88.29067
2026-03-06 21:15:34.959369,88.245766
2026-03-06 21:15:34.959481,88.500374
2026-03-06 21:15:34.959605,88.49657
2026-03-06 21:15:35.06832,89.20758
2026-03-06 21:15:35.068538,89.5026
2026-03-06 21:15:35.069493,0.404568
2026-03-06 21:15:35.069733,89.57874
2026-03-06 21:15:35.070549,90.13725
2026-03-06 21:15:35.071259,90.22026
2026-03-06 21:15:35.071846,90.72517
2026-03-06 21:15:35.177566,90.38817
2026-03-06 21:15:35.177747,90.7899
2026-03-06 21:15:35.177926,91.08884
2026-03-06 21:15:35.178093,91.37752
2026-03-06 21:15:35.178294,92.14312
2026-03-06 21:15:35.180443,0.4066588
2026-03-06 21:15:35.286147,92.07569
2026-03-06 21:15:35.286431,92.34502
2026-03-06 21:15:35.286647,91.58128
2026-03-06 21:15:35.286882,92.940865
2026-03-06 21:15:35.286987,0.40964636
2026-03-06 21:15:35.287107,93.69685
2026-03-06 21:15:35.395096,94.03526
2026-03-06 21:15:35.395237,94.09167
2026-03-06 21:15:35.395341,93.898445
2026-03-06 21:15:35.395432,0.41311395
2026-03-06 21:15:35.395443,94.03755
2026-03-06 21:15:35.395554,95.05602
2026-03-06 21:15:35.504071,95.064026
2026-03-06 21:15:35.504166,95.32402
2026-03-06 21:15:35.504195,95.613396
2026-03-06 21:15:35.504262,95.590515
2026-03-06 21:15:35.504332,95.75371
2026-03-06 21:15:35.504412,95.620636
2026-03-06 21:15:35.504485,96.36266
2026-03-06 21:15:35.504515,0.41493374
2026-03-06 21:15:35.504561,96.38174
2026-03-06 21:15:35.612862,96.56174
