time,PT_Cal.Fuel_Upstream.channel_id
2026-03-06 21:19:09.256004,1
2026-03-06 21:19:09.256138,1
2026-03-06 21:19:09.365281,1
2026-03-06 21:19:09.365497,1
2026-03-06 21:19:09.365578,1
2026-03-06 21:19:09.365578,1
2026-03-06 21:19:09.365763,1
2026-03-06 21:19:09.365931,1
2026-03-06 21:19:09.366299,1
2026-03-06 21:19:09.366389,1
2026-03-06 21:19:09.474001,1
2026-03-06 21:19:09.474276,1
2026-03-06 21:19:09.474506,1
2026-03-06 21:19:09.47454,1
2026-03-06 21:19:09.474767,1
2026-03-06 21:19:09.475038,1
2026-03-06 21:19:09.5833,1
2026-03-06 21:19:09.583412,1
2026-03-06 21:19:09.583498,1
2026-03-06 21:19:09.583659,1
2026-03-06 21:19:09.58393,1
2026-03-06 21:19:09.584263,1
2026-03-06 21:19:09.692355,1
2026-03-06 21:19:09.692468,1
2026-03-06 21:19:09.692565,1
2026-03-06 21:19:09.692725,1
2026-03-06 21:19:09.692943,1
2026-03-06 21:19:09.693241,1
2026-03-06 21:19:09.693533,1
2026-03-06 21:19:09.800849,1
2026-03-06 21:19:09.801263,1
2026-03-06 21:19:09.801643,1
2026-03-06 21:19:09.80202,1
2026-03-06 21:19:09.803419,1
2026-03-06 21:19:09.910545,1
2026-03-06 21:19:09.910954,1
2026-03-06 21:19:09.911274,1
2026-03-06 21:19:09.911531,1
2026-03-06 21:19:09.911744,1
2026-03-06 21:19:09.912003,1
2026-03-06 21:19:10.019213,1
2026-03-06 21:19:10.01935,1
2026-03-06 21:19:10.019417,1
2026-03-06 21:19:10.019487,1
2026-03-06 21:19:10.019546,1
2026-03-06 21:19:10.019583,1
2026-03-06 21:19:10.128307,1
2026-03-06 21:19:10.128586,1
2026-03-06 21:19:10.128787,1
2026-03-06 21:19:10.129022,1
2026-03-06 21:19:10.129301,1
2026-03-06 21:19:10.129428,1
2026-03-06 21:19:10.237466,1
2026-03-06 21:19:10.237721,1
2026-03-06 21:19:10.237851,1
2026-03-06 21:19:10.237972,1
2026-03-06 21:19:10.238077,1
2026-03-06 21:19:10.238102,1
2026-03-06 21:19:10.238283,1
2026-03-06 21:19:10.345611,1
2026-03-06 21:19:10.345739,1
2026-03-06 21:19:10.345791,1
2026-03-06 21:19:10.345906,1
2026-03-06 21:19:10.346084,1
2026-03-06 21:19:10.454954,1
2026-03-06 21:19:10.455113,1
2026-03-06 21:19:10.455196,1
2026-03-06 21:19:10.455326,1
2026-03-06 21:19:10.455436,1
2026-03-06 21:19:10.455483,1
2026-03-06 21:19:10.564486,1
2026-03-06 21:19:10.564737,1
2026-03-06 21:19:10.564897,1
2026-03-06 21:19:10.565016,1
2026-03-06 21:19:10.565117,1
2026-03-06 21:19:10.565328,1
2026-03-06 21:19:10.565551,1
2026-03-06 21:19:10.673612,1
2026-03-06 21:19:10.673803,1
2026-03-06 21:19:10.673894,1
2026-03-06 21:19:10.673927,1
2026-03-06 21:19:10.674044,1
2026-03-06 21:19:10.674184,1
2026-03-06 21:19:10.782424,1
2026-03-06 21:19:10.78265,1
2026-03-06 21:19:10.782809,1
2026-03-06 21:19:10.78293,1
2026-03-06 21:19:10.782931,1
2026-03-06 21:19:10.783057,1
2026-03-06 21:19:10.891574,1
2026-03-06 21:19:10.891841,1
2026-03-06 21:19:10.892056,1
2026-03-06 21:19:10.892187,1
2026-03-06 21:19:10.892603,1
2026-03-06 21:19:11.000322,1
2026-03-06 21:19:11.000456,1
2026-03-06 21:19:11.00056,1
2026-03-06 21:19:11.000725,1
2026-03-06 21:19:11.000917,1
2026-03-06 21:19:11.001124,1
2026-03-06 21:19:11.109167,1
2026-03-06 21:19:11.109346,1
2026-03-06 21:19:11.109495,1
2026-03-06 21:19:11.109652,1
2026-03-06 21:19:11.109687,1
2026-03-06 21:19:11.10982,1
2026-03-06 21:19:11.217956,1
2026-03-06 21:19:11.218109,1
2026-03-06 21:19:11.218206,1
2026-03-06 21:19:11.218387,1
2026-03-06 21:19:11.218438,1
2026-03-06 21:19:11.21854,1
2026-03-06 21:19:11.218702,1
2026-03-06 21:19:11.326838,1
2026-03-06 21:19:11.326997,1
2026-03-06 21:19:11.327049,1
2026-03-06 21:19:11.327103,1
2026-03-06 21:19:11.327195,1
2026-03-06 21:19:11.327311,1
2026-03-06 21:19:11.327446,1
2026-03-06 21:19:11.436044,1
2026-03-06 21:19:11.436354,1
2026-03-06 21:19:11.43645,1
2026-03-06 21:19:11.43652,1
2026-03-06 21:19:11.436766,1
2026-03-06 21:19:11.437015,1
2026-03-06 21:19:11.545331,1
2026-03-06 21:19:11.545564,1
2026-03-06 21:19:11.545804,1
2026-03-06 21:19:11.545874,1
2026-03-06 21:19:11.546038,1
2026-03-06 21:19:11.546321,1
2026-03-06 21:19:11.546587,1
2026-03-06 21:19:11.654299,1
2026-03-06 21:19:11.654503,1
2026-03-06 21:19:11.654647,1
2026-03-06 21:19:11.654658,1
2026-03-06 21:19:11.763292,1
2026-03-06 21:19:11.76349,1
2026-03-06 21:19:11.76367,1
2026-03-06 21:19:11.763687,1
2026-03-06 21:19:11.764179,1
2026-03-06 21:19:11.764418,1
2026-03-06 21:19:11.871857,1
2026-03-06 21:19:11.871958,1
2026-03-06 21:19:11.872102,1
2026-03-06 21:19:11.872179,1
2026-03-06 21:19:11.87226,1
2026-03-06 21:19:11.872404,1
2026-03-06 21:19:11.87273,1
2026-03-06 21:19:11.980879,1
2026-03-06 21:19:11.981065,1
2026-03-06 21:19:11.981329,1
2026-03-06 21:19:11.981597,1
2026-03-06 21:19:11.981663,1
2026-03-06 21:19:11.982453,1
2026-03-06 21:19:12.089606,1
2026-03-06 21:19:12.089738,1
2026-03-06 21:19:12.089825,1
2026-03-06 21:19:12.089963,1
2026-03-06 21:19:12.09003,1
2026-03-06 21:19:12.199296,1
2026-03-06 21:19:12.199469,1
2026-03-06 21:19:12.1996,1
2026-03-06 21:19:12.199922,1
2026-03-06 21:19:12.200575,1
2026-03-06 21:19:12.307935,1
2026-03-06 21:19:12.308025,1
2026-03-06 21:19:12.308076,1
2026-03-06 21:19:12.308146,1
2026-03-06 21:19:12.308225,1
2026-03-06 21:19:12.308314,1
2026-03-06 21:19:12.308319,1
2026-03-06 21:19:12.308397,1
2026-03-06 21:19:12.416897,1
2026-03-06 21:19:12.416969,1
2026-03-06 21:19:12.416991,1
2026-03-06 21:19:12.417011,1
2026-03-06 21:19:12.417033,1
2026-03-06 21:19:12.417053,1
2026-03-06 21:19:12.417087,1
2026-03-06 21:19:12.417136,1
2026-03-06 21:19:12.417231,1
2026-03-06 21:19:12.526533,1
2026-03-06 21:19:12.526756,1
2026-03-06 21:19:12.526964,1
2026-03-06 21:19:12.5272,1
2026-03-06 21:19:12.527442,1
2026-03-06 21:19:12.527554,1
2026-03-06 21:19:12.635185,1
2026-03-06 21:19:12.635394,1
2026-03-06 21:19:12.635615,1
2026-03-06 21:19:12.635817,1
2026-03-06 21:19:12.743946,1
2026-03-06 21:19:12.744127,1
2026-03-06 21:19:12.744243,1
2026-03-06 21:19:12.744319,1
2026-03-06 21:19:12.744537,1
2026-03-06 21:19:12.744779,1
2026-03-06 21:19:12.853456,1
2026-03-06 21:19:12.853645,1
2026-03-06 21:19:12.853851,1
2026-03-06 21:19:12.85391,1
2026-03-06 21:19:12.854053,1
2026-03-06 21:19:12.854312,1
2026-03-06 21:19:12.854548,1
2026-03-06 21:19:12.961923,1
2026-03-06 21:19:12.962149,1
2026-03-06 21:19:12.96232,1
2026-03-06 21:19:12.962422,1
2026-03-06 21:19:12.962691,1
2026-03-06 21:19:12.963107,1
2026-03-06 21:19:13.070878,1
2026-03-06 21:19:13.071073,1
2026-03-06 21:19:13.07129,1
2026-03-06 21:19:13.071327,1
2026-03-06 21:19:13.071489,1
2026-03-06 21:19:13.071783,1
2026-03-06 21:19:13.179896,1
2026-03-06 21:19:13.180018,1
2026-03-06 21:19:13.180048,1
2026-03-06 21:19:13.180051,1
2026-03-06 21:19:13.180085,1
2026-03-06 21:19:13.180134,1
2026-03-06 21:19:13.180209,1
2026-03-06 21:19:13.180278,1
2026-03-06 21:19:13.180344,1
2026-03-06 21:19:13.180416,1
2026-03-06 21:19:13.288966,1
2026-03-06 21:19:13.289099,1
2026-03-06 21:19:13.289221,1
2026-03-06 21:19:13.28954,1
2026-03-06 21:19:13.289561,1
2026-03-06 21:19:13.289815,1
2026-03-06 21:19:13.398124,1
2026-03-06 21:19:13.398238,1
2026-03-06 21:19:13.398268,1
2026-03-06 21:19:13.39831,1
2026-03-06 21:19:13.39841,1
2026-03-06 21:19:13.39865,1
2026-03-06 21:19:13.398932,1
2026-03-06 21:19:13.506984,1
2026-03-06 21:19:13.507138,1
2026-03-06 21:19:13.507384,1
2026-03-06 21:19:13.507551,1
2026-03-06 21:19:13.507617,1
2026-03-06 21:19:13.507876,1
2026-03-06 21:19:13.508272,1
2026-03-06 21:19:13.615973,1
2026-03-06 21:19:13.616152,1
2026-03-06 21:19:13.616249,1
2026-03-06 21:19:13.616356,1
2026-03-06 21:19:13.616714,1
2026-03-06 21:19:13.616905,1
2026-03-06 21:19:13.724916,1
2026-03-06 21:19:13.725107,1
2026-03-06 21:19:13.725203,1
2026-03-06 21:19:13.72552,1
2026-03-06 21:19:13.725657,1
2026-03-06 21:19:13.725898,1
2026-03-06 21:19:13.726112,1
2026-03-06 21:19:13.834658,1
2026-03-06 21:19:13.834953,1
2026-03-06 21:19:13.835167,1
2026-03-06 21:19:13.835358,1
2026-03-06 21:19:13.835497,1
2026-03-06 21:19:13.835507,1
2026-03-06 21:19:13.943111,1
2026-03-06 21:19:13.943325,1
2026-03-06 21:19:13.94361,1
2026-03-06 21:19:13.943663,1
2026-03-06 21:19:13.943705,1
2026-03-06 21:19:13.943882,1
2026-03-06 21:19:13.944082,1
2026-03-06 21:19:13.944286,1
2026-03-06 21:19:14.052359,1
2026-03-06 21:19:14.052554,1
2026-03-06 21:19:14.052758,1
2026-03-06 21:19:14.052951,1
2026-03-06 21:19:14.053472,1
2026-03-06 21:19:14.161009,1
2026-03-06 21:19:14.161125,1
2026-03-06 21:19:14.161212,1
2026-03-06 21:19:14.161332,1
2026-03-06 21:19:14.161689,1
2026-03-06 21:19:14.269705,1
2026-03-06 21:19:14.269894,1
2026-03-06 21:19:14.269915,1
2026-03-06 21:19:14.27023,1
2026-03-06 21:19:14.270542,1
2026-03-06 21:19:14.379229,1
2026-03-06 21:19:14.37935,1
2026-03-06 21:19:14.379423,1
2026-03-06 21:19:14.379458,1
2026-03-06 21:19:14.37951,1
2026-03-06 21:19:14.379611,1
2026-03-06 21:19:14.488254,1
2026-03-06 21:19:14.488447,1
2026-03-06 21:19:14.488625,1
2026-03-06 21:19:14.488707,1
2026-03-06 21:19:14.488831,1
2026-03-06 21:19:14.489041,1
2026-03-06 21:19:14.600771,1
2026-03-06 21:19:14.601255,1
2026-03-06 21:19:14.601545,1
2026-03-06 21:19:14.601643,1
2026-03-06 21:19:14.602016,1
2026-03-06 21:19:14.602636,1
2026-03-06 21:19:14.603251,1
2026-03-06 21:19:14.603689,1
2026-03-06 21:19:14.70605,1
2026-03-06 21:19:14.706176,1
2026-03-06 21:19:14.706213,1
2026-03-06 21:19:14.706302,1
2026-03-06 21:19:14.706388,1
2026-03-06 21:19:14.706424,1
2026-03-06 21:19:14.706522,1
2026-03-06 21:19:14.706633,1
2026-03-06 21:19:14.706742,1
2026-03-06 21:19:14.814713,1
2026-03-06 21:19:14.81494,1
2026-03-06 21:19:14.815169,1
2026-03-06 21:19:14.8154,1
2026-03-06 21:19:14.815626,1
2026-03-06 21:19:14.817404,1
2026-03-06 21:19:14.923994,1
2026-03-06 21:19:14.92417,1
2026-03-06 21:19:14.924348,1
2026-03-06 21:19:14.924629,1
2026-03-06 21:19:14.924724,1
2026-03-06 21:19:14.924893,1
2026-03-06 21:19:14.925223,1
2026-03-06 21:19:15.033796,1
2026-03-06 21:19:15.034271,1
2026-03-06 21:19:15.034469,1
2026-03-06 21:19:15.035179,1
2026-03-06 21:19:15.036106,1
2026-03-06 21:19:15.036892,1
2026-03-06 21:19:15.037862,1
2026-03-06 21:19:15.146064,1
2026-03-06 21:19:15.146288,1
2026-03-06 21:19:15.146691,1
2026-03-06 21:19:15.147205,1
2026-03-06 21:19:15.148201,1
2026-03-06 21:19:15.148654,1
2026-03-06 21:19:15.149365,1
2026-03-06 21:19:15.152389,1
2026-03-06 21:19:15.251032,1
2026-03-06 21:19:15.251274,1
2026-03-06 21:19:15.251316,1
2026-03-06 21:19:15.251375,1
2026-03-06 21:19:15.25194,1
2026-03-06 21:19:15.359866,1
2026-03-06 21:19:15.360152,1
2026-03-06 21:19:15.360349,1
2026-03-06 21:19:15.360608,1
2026-03-06 21:19:15.469421,1
2026-03-06 21:19:15.469528,1
2026-03-06 21:19:15.469574,1
2026-03-06 21:19:15.469778,1
2026-03-06 21:19:15.469995,1
2026-03-06 21:19:15.470249,1
2026-03-06 21:19:15.470437,1
2026-03-06 21:19:15.470644,1
2026-03-06 21:19:15.578033,1
2026-03-06 21:19:15.578163,1
2026-03-06 21:19:15.578272,1
2026-03-06 21:19:15.5784,1
2026-03-06 21:19:15.578521,1
2026-03-06 21:19:15.578828,1
2026-03-06 21:19:15.686966,1
2026-03-06 21:19:15.687134,1
2026-03-06 21:19:15.687279,1
2026-03-06 21:19:15.687428,1
2026-03-06 21:19:15.687566,1
2026-03-06 21:19:15.687628,1
2026-03-06 21:19:15.796266,1
2026-03-06 21:19:15.796508,1
2026-03-06 21:19:15.79664,1
2026-03-06 21:19:15.796927,1
2026-03-06 21:19:15.797193,1
2026-03-06 21:19:15.797507,1
2026-03-06 21:19:15.905049,1
2026-03-06 21:19:15.905237,1
2026-03-06 21:19:15.905285,1
2026-03-06 21:19:15.905297,1
2026-03-06 21:19:15.905579,1
2026-03-06 21:19:15.905722,1
2026-03-06 21:19:16.014467,1
2026-03-06 21:19:16.014677,1
2026-03-06 21:19:16.014778,1
2026-03-06 21:19:16.014987,1
2026-03-06 21:19:16.015294,1
2026-03-06 21:19:16.015623,1
2026-03-06 21:19:16.015954,1
2026-03-06 21:19:16.016384,1
2026-03-06 21:19:16.12331,1
2026-03-06 21:19:16.123596,1
2026-03-06 21:19:16.123606,1
2026-03-06 21:19:16.12389,1
2026-03-06 21:19:16.124275,1
2026-03-06 21:19:16.124874,1
2026-03-06 21:19:16.23242,1
2026-03-06 21:19:16.232567,1
2026-03-06 21:19:16.232568,1
2026-03-06 21:19:16.232681,1
2026-03-06 21:19:16.232926,1
2026-03-06 21:19:16.23318,1
2026-03-06 21:19:16.233403,1
2026-03-06 21:19:16.340994,1
2026-03-06 21:19:16.341109,1
2026-03-06 21:19:16.341155,1
2026-03-06 21:19:16.341448,1
2026-03-06 21:19:16.341551,1
2026-03-06 21:19:16.341565,1
2026-03-06 21:19:16.341695,1
2026-03-06 21:19:16.449908,1
2026-03-06 21:19:16.449977,1
2026-03-06 21:19:16.450022,1
2026-03-06 21:19:16.450125,1
2026-03-06 21:19:16.450238,1
2026-03-06 21:19:16.450351,1
2026-03-06 21:19:16.450849,1
2026-03-06 21:19:16.559238,1
2026-03-06 21:19:16.559511,1
2026-03-06 21:19:16.55975,1
2026-03-06 21:19:16.559923,1
2026-03-06 21:19:16.560022,1
2026-03-06 21:19:16.560362,1
2026-03-06 21:19:16.668153,1
2026-03-06 21:19:16.668439,1
2026-03-06 21:19:16.668628,1
2026-03-06 21:19:16.668644,1
2026-03-06 21:19:16.668877,1
2026-03-06 21:19:16.669124,1
2026-03-06 21:19:16.777154,1
2026-03-06 21:19:16.777319,1
2026-03-06 21:19:16.777372,1
2026-03-06 21:19:16.777525,1
2026-03-06 21:19:16.777721,1
2026-03-06 21:19:16.777789,1
2026-03-06 21:19:16.886488,1
2026-03-06 21:19:16.886757,1
2026-03-06 21:19:16.886912,1
2026-03-06 21:19:16.887016,1
2026-03-06 21:19:16.887315,1
2026-03-06 21:19:16.887588,1
2026-03-06 21:19:16.887874,1
2026-03-06 21:19:16.995067,1
2026-03-06 21:19:16.99522,1
2026-03-06 21:19:16.995395,1
2026-03-06 21:19:16.995657,1
2026-03-06 21:19:16.995678,1
2026-03-06 21:19:17.104402,1
2026-03-06 21:19:17.1047,1
2026-03-06 21:19:17.105074,1
2026-03-06 21:19:17.105319,1
2026-03-06 21:19:17.106187,1
2026-03-06 21:19:17.213452,1
2026-03-06 21:19:17.213725,1
2026-03-06 21:19:17.214009,1
2026-03-06 21:19:17.21401,1
2026-03-06 21:19:17.214327,1
2026-03-06 21:19:17.214603,1
2026-03-06 21:19:17.322053,1
2026-03-06 21:19:17.322269,1
2026-03-06 21:19:17.32246,1
2026-03-06 21:19:17.322572,1
2026-03-06 21:19:17.322648,1
2026-03-06 21:19:17.322833,1
2026-03-06 21:19:17.323037,1
2026-03-06 21:19:17.430995,1
2026-03-06 21:19:17.431181,1
2026-03-06 21:19:17.431305,1
2026-03-06 21:19:17.431621,1
2026-03-06 21:19:17.431812,1
2026-03-06 21:19:17.540311,1
2026-03-06 21:19:17.540434,1
2026-03-06 21:19:17.540536,1
2026-03-06 21:19:17.54066,1
2026-03-06 21:19:17.540672,1
2026-03-06 21:19:17.540884,1
2026-03-06 21:19:17.649474,1
2026-03-06 21:19:17.649648,1
2026-03-06 21:19:17.649821,1
2026-03-06 21:19:17.649833,1
2026-03-06 21:19:17.650017,1
2026-03-06 21:19:17.650216,1
2026-03-06 21:19:17.650415,1
2026-03-06 21:19:17.758152,1
2026-03-06 21:19:17.758295,1
2026-03-06 21:19:17.758399,1
2026-03-06 21:19:17.758423,1
2026-03-06 21:19:17.758508,1
2026-03-06 21:19:17.758616,1
2026-03-06 21:19:17.758735,1
2026-03-06 21:19:17.758841,1
2026-03-06 21:19:17.758957,1
2026-03-06 21:19:17.86739,1
2026-03-06 21:19:17.867663,1
2026-03-06 21:19:17.867757,1
2026-03-06 21:19:17.867812,1
2026-03-06 21:19:17.867844,1
2026-03-06 21:19:17.867888,1
2026-03-06 21:19:17.867961,1
2026-03-06 21:19:17.868014,1
2026-03-06 21:19:17.976388,1
2026-03-06 21:19:17.976546,1
2026-03-06 21:19:17.97659,1
2026-03-06 21:19:17.976696,1
2026-03-06 21:19:17.977055,1
2026-03-06 21:19:17.977071,1
2026-03-06 21:19:18.085602,1
2026-03-06 21:19:18.085855,1
2026-03-06 21:19:18.086079,1
2026-03-06 21:19:18.086109,1
2026-03-06 21:19:18.086442,1
2026-03-06 21:19:18.086733,1
2026-03-06 21:19:18.194366,1
2026-03-06 21:19:18.194533,1
2026-03-06 21:19:18.194728,1
2026-03-06 21:19:18.194869,1
2026-03-06 21:19:18.194916,1
2026-03-06 21:19:18.195123,1
2026-03-06 21:19:18.195355,1
2026-03-06 21:19:18.303256,1
2026-03-06 21:19:18.303403,1
2026-03-06 21:19:18.303873,1
2026-03-06 21:19:18.304306,1
2026-03-06 21:19:18.304766,1
2026-03-06 21:19:18.305345,1
2026-03-06 21:19:18.305783,1
2026-03-06 21:19:18.412177,1
2026-03-06 21:19:18.412301,1
2026-03-06 21:19:18.412374,1
2026-03-06 21:19:18.412434,1
2026-03-06 21:19:18.412551,1
2026-03-06 21:19:18.412563,1
2026-03-06 21:19:18.41264,1
2026-03-06 21:19:18.412704,1
2026-03-06 21:19:18.412764,1
2026-03-06 21:19:18.520623,1
2026-03-06 21:19:18.520749,1
2026-03-06 21:19:18.52079,1
2026-03-06 21:19:18.520866,1
2026-03-06 21:19:18.520937,1
2026-03-06 21:19:18.521042,1
2026-03-06 21:19:18.629714,1
2026-03-06 21:19:18.629899,1
2026-03-06 21:19:18.629966,1
2026-03-06 21:19:18.629978,1
2026-03-06 21:19:18.739075,1
2026-03-06 21:19:18.739366,1
2026-03-06 21:19:18.739452,1
2026-03-06 21:19:18.739569,1
2026-03-06 21:19:18.739891,1
2026-03-06 21:19:18.740112,1
2026-03-06 21:19:18.848275,1
2026-03-06 21:19:18.848651,1
2026-03-06 21:19:18.848664,1
2026-03-06 21:19:18.849121,1
2026-03-06 21:19:18.849728,1
2026-03-06 21:19:18.850119,1
2026-03-06 21:19:18.956904,1
2026-03-06 21:19:18.957021,1
2026-03-06 21:19:18.957062,1
2026-03-06 21:19:18.957127,1
2026-03-06 21:19:18.957145,1
2026-03-06 21:19:18.957199,1
2026-03-06 21:19:19.06574,1
2026-03-06 21:19:19.065822,1
2026-03-06 21:19:19.065898,1
2026-03-06 21:19:19.066026,1
2026-03-06 21:19:19.066101,1
2026-03-06 21:19:19.17504,1
2026-03-06 21:19:19.175289,1
2026-03-06 21:19:19.175413,1
2026-03-06 21:19:19.175449,1
2026-03-06 21:19:19.175618,1
2026-03-06 21:19:19.175775,1
2026-03-06 21:19:19.284235,1
2026-03-06 21:19:19.284395,1
2026-03-06 21:19:19.284485,1
2026-03-06 21:19:19.284592,1
2026-03-06 21:19:19.284705,1
2026-03-06 21:19:19.284719,1
2026-03-06 21:19:19.39294,1
2026-03-06 21:19:19.393111,1
2026-03-06 21:19:19.393218,1
2026-03-06 21:19:19.393317,1
2026-03-06 21:19:19.39342,1
2026-03-06 21:19:19.393599,1
2026-03-06 21:19:19.502431,1
2026-03-06 21:19:19.502527,1
2026-03-06 21:19:19.502596,1
2026-03-06 21:19:19.502598,1
2026-03-06 21:19:19.502648,1
2026-03-06 21:19:19.502681,1
2026-03-06 21:19:19.502732,1
2026-03-06 21:19:19.502825,1
2026-03-06 21:19:19.502873,1
2026-03-06 21:19:19.611328,1
2026-03-06 21:19:19.611734,1
2026-03-06 21:19:19.611788,1
2026-03-06 21:19:19.611807,1
2026-03-06 21:19:19.611883,1
2026-03-06 21:19:19.611932,1
2026-03-06 21:19:19.612032,1
2026-03-06 21:19:19.72035,1
2026-03-06 21:19:19.720525,1
2026-03-06 21:19:19.720625,1
2026-03-06 21:19:19.720784,1
2026-03-06 21:19:19.720941,1
2026-03-06 21:19:19.720943,1
2026-03-06 21:19:19.721144,1
2026-03-06 21:19:19.721296,1
2026-03-06 21:19:19.829643,1
2026-03-06 21:19:19.82995,1
2026-03-06 21:19:19.83026,1
2026-03-06 21:19:19.83056,1
2026-03-06 21:19:19.830821,1
2026-03-06 21:19:19.830865,1
2026-03-06 21:19:19.938172,1
2026-03-06 21:19:19.938421,1
2026-03-06 21:19:19.938507,1
2026-03-06 21:19:19.938559,1
2026-03-06 21:19:19.938736,1
2026-03-06 21:19:19.938933,1
2026-03-06 21:19:19.93919,1
2026-03-06 21:19:20.047458,1
2026-03-06 21:19:20.047671,1
2026-03-06 21:19:20.04772,1
2026-03-06 21:19:20.047799,1
2026-03-06 21:19:20.048037,1
2026-03-06 21:19:20.048618,1
2026-03-06 21:19:20.156261,1
2026-03-06 21:19:20.156374,1
2026-03-06 21:19:20.156489,1
2026-03-06 21:19:20.156493,1
2026-03-06 21:19:20.156845,1
2026-03-06 21:19:20.156981,1
2026-03-06 21:19:20.157118,1
2026-03-06 21:19:20.265109,1
2026-03-06 21:19:20.265358,1
2026-03-06 21:19:20.265491,1
2026-03-06 21:19:20.265826,1
2026-03-06 21:19:20.265947,1
2026-03-06 21:19:20.266074,1
2026-03-06 21:19:20.266233,1
2026-03-06 21:19:20.26706,1
2026-03-06 21:19:20.374378,1
2026-03-06 21:19:20.374609,1
2026-03-06 21:19:20.374878,1
2026-03-06 21:19:20.375349,1
2026-03-06 21:19:20.375541,1
2026-03-06 21:19:20.37573,1
2026-03-06 21:19:20.375926,1
2026-03-06 21:19:20.483537,1
2026-03-06 21:19:20.483719,1
2026-03-06 21:19:20.483841,1
2026-03-06 21:19:20.483965,1
2026-03-06 21:19:20.483987,1
2026-03-06 21:19:20.484126,1
2026-03-06 21:19:20.59206,1
2026-03-06 21:19:20.592352,1
2026-03-06 21:19:20.592483,1
2026-03-06 21:19:20.592631,1
2026-03-06 21:19:20.592647,1
2026-03-06 21:19:20.701028,1
2026-03-06 21:19:20.701231,1
2026-03-06 21:19:20.701363,1
2026-03-06 21:19:20.701519,1
2026-03-06 21:19:20.701952,1
2026-03-06 21:19:20.809903,1
2026-03-06 21:19:20.810092,1
2026-03-06 21:19:20.810364,1
2026-03-06 21:19:20.810403,1
2026-03-06 21:19:20.810759,1
2026-03-06 21:19:20.919114,1
2026-03-06 21:19:20.919358,1
2026-03-06 21:19:20.919549,1
2026-03-06 21:19:20.919733,1
2026-03-06 21:19:20.919737,1
2026-03-06 21:19:21.028082,1
2026-03-06 21:19:21.028358,1
2026-03-06 21:19:21.028409,1
2026-03-06 21:19:21.02862,1
2026-03-06 21:19:21.028895,1
2026-03-06 21:19:21.137019,1
2026-03-06 21:19:21.137091,1
2026-03-06 21:19:21.137149,1
2026-03-06 21:19:21.137225,1
2026-03-06 21:19:21.137295,1
2026-03-06 21:19:21.137367,1
2026-03-06 21:19:21.137443,1
2026-03-06 21:19:21.137496,1
2026-03-06 21:19:21.137516,1
2026-03-06 21:19:21.246356,1
2026-03-06 21:19:21.246527,1
2026-03-06 21:19:21.246664,1
2026-03-06 21:19:21.246807,1
2026-03-06 21:19:21.246961,1
2026-03-06 21:19:21.247067,1
2026-03-06 21:19:21.247123,1
2026-03-06 21:19:21.355144,1
2026-03-06 21:19:21.355307,1
2026-03-06 21:19:21.355424,1
2026-03-06 21:19:21.355523,1
2026-03-06 21:19:21.355535,1
2026-03-06 21:19:21.464023,1
2026-03-06 21:19:21.464112,1
2026-03-06 21:19:21.46412,1
2026-03-06 21:19:21.464179,1
2026-03-06 21:19:21.464248,1
2026-03-06 21:19:21.464326,1
2026-03-06 21:19:21.464418,1
2026-03-06 21:19:21.572996,1
2026-03-06 21:19:21.573102,1
2026-03-06 21:19:21.5732,1
2026-03-06 21:19:21.573618,1
2026-03-06 21:19:21.573714,1
2026-03-06 21:19:21.573793,1
2026-03-06 21:19:21.573868,1
2026-03-06 21:19:21.573886,1
2026-03-06 21:19:21.57395,1
2026-03-06 21:19:21.682357,1
2026-03-06 21:19:21.682595,1
2026-03-06 21:19:21.682859,1
2026-03-06 21:19:21.682858,1
2026-03-06 21:19:21.683119,1
2026-03-06 21:19:21.68344,1
2026-03-06 21:19:21.79083,1
2026-03-06 21:19:21.790971,1
2026-03-06 21:19:21.791011,1
2026-03-06 21:19:21.791115,1
2026-03-06 21:19:21.791377,1
2026-03-06 21:19:21.791599,1
2026-03-06 21:19:21.900625,1
2026-03-06 21:19:21.900778,1
2026-03-06 21:19:21.900909,1
2026-03-06 21:19:21.901037,1
2026-03-06 21:19:21.901061,1
2026-03-06 21:19:21.901442,1
2026-03-06 21:19:21.901594,1
2026-03-06 21:19:21.901773,1
2026-03-06 21:19:22.009264,1
2026-03-06 21:19:22.009389,1
2026-03-06 21:19:22.009404,1
2026-03-06 21:19:22.009507,1
2026-03-06 21:19:22.009632,1
2026-03-06 21:19:22.009746,1
2026-03-06 21:19:22.009877,1
2026-03-06 21:19:22.01009,1
2026-03-06 21:19:22.118422,1
2026-03-06 21:19:22.118501,1
2026-03-06 21:19:22.11855,1
2026-03-06 21:19:22.118658,1
2026-03-06 21:19:22.118773,1
2026-03-06 21:19:22.118851,1
2026-03-06 21:19:22.118938,1
2026-03-06 21:19:22.119079,1
2026-03-06 21:19:22.119245,1
2026-03-06 21:19:22.227219,1
2026-03-06 21:19:22.22736,1
2026-03-06 21:19:22.227427,1
2026-03-06 21:19:22.227528,1
2026-03-06 21:19:22.227605,1
2026-03-06 21:19:22.227677,1
2026-03-06 21:19:22.227758,1
2026-03-06 21:19:22.227866,1
2026-03-06 21:19:22.336204,1
2026-03-06 21:19:22.336292,1
2026-03-06 21:19:22.336375,1
2026-03-06 21:19:22.33644,1
2026-03-06 21:19:22.336462,1
2026-03-06 21:19:22.336555,1
