time,ACT.GSE_Med_Press_Control.timestamp_ns
2026-03-06 21:18:17.143968,1772831897143816458
2026-03-06 21:18:17.14398,1772831897143816458
2026-03-06 21:18:17.202457,1772831897202306849
2026-03-06 21:18:17.202469,1772831897202306849
2026-03-06 21:18:17.245924,1772831897245799136
2026-03-06 21:18:17.245938,1772831897245799136
2026-03-06 21:18:17.304288,1772831897304081467
2026-03-06 21:18:17.304303,1772831897304081467
2026-03-06 21:18:17.348178,1772831897347946417
2026-03-06 21:18:17.348206,1772831897347946417
2026-03-06 21:18:17.406406,1772831897406125260
2026-03-06 21:18:17.406433,1772831897406125260
2026-03-06 21:18:17.450548,1772831897450278613
2026-03-06 21:18:17.450572,1772831897450278613
2026-03-06 21:18:17.508319,1772831897508091337
2026-03-06 21:18:17.508338,1772831897508091337
2026-03-06 21:18:17.552336,1772831897552145672
2026-03-06 21:18:17.552353,1772831897552145672
2026-03-06 21:18:17.610576,1772831897610425902
2026-03-06 21:18:17.610591,1772831897610425902
2026-03-06 21:18:17.654213,1772831897654044568
2026-03-06 21:18:17.654225,1772831897654044568
2026-03-06 21:18:17.712123,1772831897711958502
2026-03-06 21:18:17.712138,1772831897711958502
2026-03-06 21:18:17.755785,1772831897755585820
2026-03-06 21:18:17.755801,1772831897755585820
2026-03-06 21:18:17.814059,1772831897813927285
2026-03-06 21:18:17.814073,1772831897813927285
2026-03-06 21:18:17.857885,1772831897857732222
2026-03-06 21:18:17.857901,1772831897857732222
2026-03-06 21:18:17.916507,1772831897916361329
2026-03-06 21:18:17.916523,1772831897916361329
2026-03-06 21:18:17.960523,1772831897960130327
2026-03-06 21:18:17.960547,1772831897960130327
2026-03-06 21:18:18.018445,1772831898018281697
2026-03-06 21:18:18.018462,1772831898018281697
2026-03-06 21:18:18.062022,1772831898061732902
2026-03-06 21:18:18.062037,1772831898061732902
2026-03-06 21:18:18.120402,1772831898120227349
2026-03-06 21:18:18.12042,1772831898120227349
2026-03-06 21:18:18.164303,1772831898163832022
2026-03-06 21:18:18.164322,1772831898163832022
2026-03-06 21:18:18.222332,1772831898222056208
2026-03-06 21:18:18.222346,1772831898222056208
2026-03-06 21:18:18.26629,1772831898265811534
2026-03-06 21:18:18.266306,1772831898265811534
2026-03-06 21:18:18.3245,1772831898324338585
2026-03-06 21:18:18.324519,1772831898324338585
2026-03-06 21:18:18.367867,1772831898367745895
2026-03-06 21:18:18.367881,1772831898367745895
2026-03-06 21:18:18.426587,1772831898426445963
2026-03-06 21:18:18.426601,1772831898426445963
2026-03-06 21:18:18.470006,1772831898469866017
2026-03-06 21:18:18.470023,1772831898469866017
2026-03-06 21:18:18.528102,1772831898527970196
2026-03-06 21:18:18.528114,1772831898527970196
2026-03-06 21:18:18.572154,1772831898572024653
2026-03-06 21:18:18.572174,1772831898572024653
2026-03-06 21:18:18.630233,1772831898630153834
2026-03-06 21:18:18.63024,1772831898630153834
2026-03-06 21:18:18.673833,1772831898673714279
2026-03-06 21:18:18.673841,1772831898673714279
2026-03-06 21:18:18.732254,1772831898732115292
2026-03-06 21:18:18.732264,1772831898732115292
2026-03-06 21:18:18.77611,1772831898776033404
2026-03-06 21:18:18.776119,1772831898776033404
2026-03-06 21:18:18.8343,1772831898834130387
2026-03-06 21:18:18.834308,1772831898834130387
2026-03-06 21:18:18.877906,1772831898877788693
2026-03-06 21:18:18.877918,1772831898877788693
2026-03-06 21:18:18.936176,1772831898936004240
2026-03-06 21:18:18.936194,1772831898936004240
2026-03-06 21:18:18.98021,1772831898980044667
2026-03-06 21:18:18.98022,1772831898980044667
2026-03-06 21:18:19.038084,1772831899038009813
2026-03-06 21:18:19.038094,1772831899038009813
2026-03-06 21:18:19.081861,1772831899081670333
2026-03-06 21:18:19.081877,1772831899081670333
2026-03-06 21:18:19.14036,1772831899140129601
2026-03-06 21:18:19.140382,1772831899140129601
2026-03-06 21:18:19.184368,1772831899184070300
2026-03-06 21:18:19.18439,1772831899184070300
2026-03-06 21:18:19.24249,1772831899242292168
2026-03-06 21:18:19.242505,1772831899242292168
2026-03-06 21:18:19.285873,1772831899285719786
2026-03-06 21:18:19.285891,1772831899285719786
2026-03-06 21:18:19.34437,1772831899344123933
2026-03-06 21:18:19.344393,1772831899344123933
2026-03-06 21:18:19.387931,1772831899387745339
2026-03-06 21:18:19.387952,1772831899387745339
2026-03-06 21:18:19.446477,1772831899446299839
2026-03-06 21:18:19.446493,1772831899446299839
2026-03-06 21:18:19.49009,1772831899489921957
2026-03-06 21:18:19.490106,1772831899489921957
2026-03-06 21:18:19.548534,1772831899548345776
2026-03-06 21:18:19.548559,1772831899548345776
2026-03-06 21:18:19.592254,1772831899591902204
2026-03-06 21:18:19.592293,1772831899591902204
2026-03-06 21:18:19.650627,1772831899650370540
2026-03-06 21:18:19.650657,1772831899650370540
2026-03-06 21:18:19.694043,1772831899693804599
2026-03-06 21:18:19.69407,1772831899693804599
2026-03-06 21:18:19.752112,1772831899752003950
2026-03-06 21:18:19.752127,1772831899752003950
2026-03-06 21:18:19.796684,1772831899796031327
2026-03-06 21:18:19.796706,1772831899796031327
2026-03-06 21:18:19.854534,1772831899854316740
2026-03-06 21:18:19.854556,1772831899854316740
2026-03-06 21:18:19.898263,1772831899898090623
2026-03-06 21:18:19.898283,1772831899898090623
2026-03-06 21:18:19.956477,1772831899956240809
2026-03-06 21:18:19.9565,1772831899956240809
2026-03-06 21:18:20.000004,1772831899999763755
2026-03-06 21:18:20.000033,1772831899999763755
2026-03-06 21:18:20.058114,1772831900057953768
2026-03-06 21:18:20.05813,1772831900057953768
2026-03-06 21:18:20.102256,1772831900102001469
2026-03-06 21:18:20.102287,1772831900102001469
2026-03-06 21:18:20.160329,1772831900160072496
2026-03-06 21:18:20.160357,1772831900160072496
2026-03-06 21:18:20.203946,1772831900203716757
2026-03-06 21:18:20.203976,1772831900203716757
2026-03-06 21:18:20.262347,1772831900262087533
2026-03-06 21:18:20.262372,1772831900262087533
2026-03-06 21:18:20.306154,1772831900305988052
2026-03-06 21:18:20.306203,1772831900305988052
2026-03-06 21:18:20.364569,1772831900364401139
2026-03-06 21:18:20.364585,1772831900364401139
2026-03-06 21:18:20.408437,1772831900408175268
2026-03-06 21:18:20.408461,1772831900408175268
2026-03-06 21:18:20.466545,1772831900466261093
2026-03-06 21:18:20.466575,1772831900466261093
2026-03-06 21:18:20.510077,1772831900509893477
2026-03-06 21:18:20.510097,1772831900509893477
2026-03-06 21:18:20.568429,1772831900568149085
2026-03-06 21:18:20.568454,1772831900568149085
2026-03-06 21:18:20.612529,1772831900612149724
2026-03-06 21:18:20.612557,1772831900612149724
2026-03-06 21:18:20.670357,1772831900670171963
2026-03-06 21:18:20.67037,1772831900670171963
2026-03-06 21:18:20.714309,1772831900714088110
2026-03-06 21:18:20.714332,1772831900714088110
2026-03-06 21:18:20.772677,1772831900772477496
2026-03-06 21:18:20.772703,1772831900772477496
2026-03-06 21:18:20.816081,1772831900815837483
2026-03-06 21:18:20.816107,1772831900815837483
2026-03-06 21:18:20.87434,1772831900874072394
2026-03-06 21:18:20.874368,1772831900874072394
2026-03-06 21:18:20.918452,1772831900918232418
2026-03-06 21:18:20.918475,1772831900918232418
2026-03-06 21:18:20.976267,1772831900976066684
2026-03-06 21:18:20.976289,1772831900976066684
2026-03-06 21:18:21.020598,1772831901020370052
2026-03-06 21:18:21.020623,1772831901020370052
2026-03-06 21:18:21.078634,1772831901078375550
2026-03-06 21:18:21.078659,1772831901078375550
2026-03-06 21:18:21.122054,1772831901121785805
2026-03-06 21:18:21.12208,1772831901121785805
2026-03-06 21:18:21.180399,1772831901180198682
2026-03-06 21:18:21.180425,1772831901180198682
2026-03-06 21:18:21.224058,1772831901223828079
2026-03-06 21:18:21.224089,1772831901223828079
2026-03-06 21:18:21.282748,1772831901282465283
2026-03-06 21:18:21.282778,1772831901282465283
2026-03-06 21:18:21.32631,1772831901326127081
2026-03-06 21:18:21.326335,1772831901326127081
2026-03-06 21:18:21.385228,1772831901385049483
2026-03-06 21:18:21.38525,1772831901385049483
2026-03-06 21:18:21.428136,1772831901427847913
2026-03-06 21:18:21.428168,1772831901427847913
2026-03-06 21:18:21.486352,1772831901486151343
2026-03-06 21:18:21.486375,1772831901486151343
2026-03-06 21:18:21.530084,1772831901529883872
2026-03-06 21:18:21.530107,1772831901529883872
2026-03-06 21:18:21.588577,1772831901588303172
2026-03-06 21:18:21.588607,1772831901588303172
2026-03-06 21:18:21.632123,1772831901631908300
2026-03-06 21:18:21.632148,1772831901631908300
2026-03-06 21:18:21.690583,1772831901690430967
2026-03-06 21:18:21.6906,1772831901690430967
2026-03-06 21:18:21.73426,1772831901734043225
2026-03-06 21:18:21.734285,1772831901734043225
2026-03-06 21:18:21.792762,1772831901792509075
2026-03-06 21:18:21.792792,1772831901792509075
2026-03-06 21:18:21.836605,1772831901836249660
2026-03-06 21:18:21.836635,1772831901836249660
2026-03-06 21:18:21.894674,1772831901894360617
2026-03-06 21:18:21.894698,1772831901894360617
2026-03-06 21:18:21.938106,1772831901937810305
2026-03-06 21:18:21.938132,1772831901937810305
2026-03-06 21:18:21.99651,1772831901996220723
2026-03-06 21:18:21.996533,1772831901996220723
2026-03-06 21:18:22.040492,1772831902040238534
2026-03-06 21:18:22.040515,1772831902040238534
2026-03-06 21:18:22.098568,1772831902098429414
2026-03-06 21:18:22.098587,1772831902098429414
2026-03-06 21:18:22.142445,1772831902142154290
2026-03-06 21:18:22.142469,1772831902142154290
2026-03-06 21:18:22.200763,1772831902200525260
2026-03-06 21:18:22.200793,1772831902200525260
2026-03-06 21:18:22.244199,1772831902243953024
2026-03-06 21:18:22.244221,1772831902243953024
2026-03-06 21:18:22.302309,1772831902302104795
2026-03-06 21:18:22.302329,1772831902302104795
2026-03-06 21:18:22.346243,1772831902345984025
2026-03-06 21:18:22.346267,1772831902345984025
2026-03-06 21:18:22.404813,1772831902404536188
2026-03-06 21:18:22.404835,1772831902404536188
2026-03-06 21:18:22.448324,1772831902447802159
2026-03-06 21:18:22.448414,1772831902447802159
2026-03-06 21:18:22.507107,1772831902506922182
2026-03-06 21:18:22.507128,1772831902506922182
2026-03-06 21:18:22.550511,1772831902550265147
2026-03-06 21:18:22.55054,1772831902550265147
2026-03-06 21:18:22.608201,1772831902608030771
2026-03-06 21:18:22.608214,1772831902608030771
2026-03-06 21:18:22.652216,1772831902651981461
2026-03-06 21:18:22.652234,1772831902651981461
2026-03-06 21:18:22.710357,1772831902710178749
2026-03-06 21:18:22.710372,1772831902710178749
2026-03-06 21:18:22.754207,1772831902753923606
2026-03-06 21:18:22.754223,1772831902753923606
2026-03-06 21:18:22.812384,1772831902812273245
2026-03-06 21:18:22.812394,1772831902812273245
2026-03-06 21:18:22.85652,1772831902856338817
2026-03-06 21:18:22.856542,1772831902856338817
2026-03-06 21:18:22.914342,1772831902914023209
2026-03-06 21:18:22.914358,1772831902914023209
2026-03-06 21:18:22.95792,1772831902957686498
2026-03-06 21:18:22.957953,1772831902957686498
2026-03-06 21:18:23.016518,1772831903016235920
2026-03-06 21:18:23.016531,1772831903016235920
2026-03-06 21:18:23.0605,1772831903060354543
2026-03-06 21:18:23.060512,1772831903060354543
2026-03-06 21:18:23.118138,1772831903117981741
2026-03-06 21:18:23.118165,1772831903117981741
2026-03-06 21:18:23.162267,1772831903162051504
2026-03-06 21:18:23.162298,1772831903162051504
2026-03-06 21:18:23.220447,1772831903220325479
2026-03-06 21:18:23.220456,1772831903220325479
2026-03-06 21:18:23.263795,1772831903263679624
2026-03-06 21:18:23.263806,1772831903263679624
2026-03-06 21:18:23.32239,1772831903322131747
2026-03-06 21:18:23.32241,1772831903322131747
2026-03-06 21:18:23.366208,1772831903366114169
2026-03-06 21:18:23.366222,1772831903366114169
2026-03-06 21:18:23.424265,1772831903424004985
2026-03-06 21:18:23.424289,1772831903424004985
2026-03-06 21:18:23.468231,1772831903468038227
2026-03-06 21:18:23.468251,1772831903468038227
2026-03-06 21:18:23.526779,1772831903526572758
2026-03-06 21:18:23.526802,1772831903526572758
2026-03-06 21:18:23.570355,1772831903570072860
2026-03-06 21:18:23.570382,1772831903570072860
2026-03-06 21:18:23.628881,1772831903628557962
2026-03-06 21:18:23.628907,1772831903628557962
2026-03-06 21:18:23.671993,1772831903671709023
2026-03-06 21:18:23.672021,1772831903671709023
2026-03-06 21:18:23.730423,1772831903730245605
2026-03-06 21:18:23.730439,1772831903730245605
2026-03-06 21:18:23.774155,1772831903773960824
2026-03-06 21:18:23.77419,1772831903773960824
2026-03-06 21:18:23.83257,1772831903832405323
2026-03-06 21:18:23.832583,1772831903832405323
2026-03-06 21:18:23.876172,1772831903875964833
2026-03-06 21:18:23.876198,1772831903875964833
2026-03-06 21:18:23.934898,1772831903934643123
2026-03-06 21:18:23.934913,1772831903934643123
2026-03-06 21:18:23.978294,1772831903977966892
2026-03-06 21:18:23.978309,1772831903977966892
2026-03-06 21:18:24.036544,1772831904036241784
2026-03-06 21:18:24.036569,1772831904036241784
2026-03-06 21:18:24.080471,1772831904080152802
2026-03-06 21:18:24.080491,1772831904080152802
2026-03-06 21:18:24.13852,1772831904138077482
2026-03-06 21:18:24.138534,1772831904138077482
2026-03-06 21:18:24.182289,1772831904182040647
2026-03-06 21:18:24.182316,1772831904182040647
2026-03-06 21:18:24.240265,1772831904240118232
2026-03-06 21:18:24.240286,1772831904240118232
2026-03-06 21:18:24.284097,1772831904283810622
2026-03-06 21:18:24.284129,1772831904283810622
2026-03-06 21:18:24.342525,1772831904342361348
2026-03-06 21:18:24.342538,1772831904342361348
2026-03-06 21:18:24.386207,1772831904386037327
2026-03-06 21:18:24.386219,1772831904386037327
2026-03-06 21:18:24.444515,1772831904444265924
2026-03-06 21:18:24.444532,1772831904444265924
2026-03-06 21:18:24.48836,1772831904488015273
2026-03-06 21:18:24.488391,1772831904488015273
2026-03-06 21:18:24.546731,1772831904546529307
2026-03-06 21:18:24.546762,1772831904546529307
2026-03-06 21:18:24.590443,1772831904590235612
2026-03-06 21:18:24.590459,1772831904590235612
2026-03-06 21:18:24.648359,1772831904648180376
2026-03-06 21:18:24.648372,1772831904648180376
2026-03-06 21:18:24.692154,1772831904691936342
2026-03-06 21:18:24.692175,1772831904691936342
2026-03-06 21:18:24.750449,1772831904750257783
2026-03-06 21:18:24.750465,1772831904750257783
2026-03-06 21:18:24.793897,1772831904793747176
2026-03-06 21:18:24.793907,1772831904793747176
2026-03-06 21:18:24.852553,1772831904852256154
2026-03-06 21:18:24.852567,1772831904852256154
2026-03-06 21:18:24.896086,1772831904895913821
2026-03-06 21:18:24.896101,1772831904895913821
2026-03-06 21:18:24.954339,1772831904954149127
2026-03-06 21:18:24.954359,1772831904954149127
2026-03-06 21:18:24.998267,1772831904998005108
2026-03-06 21:18:24.9983,1772831904998005108
2026-03-06 21:18:25.056503,1772831905056240052
2026-03-06 21:18:25.056527,1772831905056240052
2026-03-06 21:18:25.100077,1772831905099919906
2026-03-06 21:18:25.100089,1772831905099919906
2026-03-06 21:18:25.158793,1772831905158074555
2026-03-06 21:18:25.15882,1772831905158074555
2026-03-06 21:18:25.202392,1772831905202167333
2026-03-06 21:18:25.20242,1772831905202167333
2026-03-06 21:18:25.260356,1772831905260132343
2026-03-06 21:18:25.260373,1772831905260132343
2026-03-06 21:18:25.304002,1772831905303814485
2026-03-06 21:18:25.304024,1772831905303814485
2026-03-06 21:18:25.362291,1772831905362082465
2026-03-06 21:18:25.362308,1772831905362082465
2026-03-06 21:18:25.406196,1772831905406017449
2026-03-06 21:18:25.406217,1772831905406017449
2026-03-06 21:18:25.464591,1772831905464350414
2026-03-06 21:18:25.464613,1772831905464350414
2026-03-06 21:18:25.508526,1772831905508245811
2026-03-06 21:18:25.508548,1772831905508245811
2026-03-06 21:18:25.566479,1772831905566277828
2026-03-06 21:18:25.566498,1772831905566277828
2026-03-06 21:18:25.610429,1772831905610257526
2026-03-06 21:18:25.610454,1772831905610257526
2026-03-06 21:18:25.668472,1772831905668225157
2026-03-06 21:18:25.668486,1772831905668225157
2026-03-06 21:18:25.712366,1772831905712191182
2026-03-06 21:18:25.712387,1772831905712191182
2026-03-06 21:18:25.770167,1772831905769974993
2026-03-06 21:18:25.77019,1772831905769974993
2026-03-06 21:18:25.813941,1772831905813786871
2026-03-06 21:18:25.813958,1772831905813786871
2026-03-06 21:18:25.872527,1772831905872345817
2026-03-06 21:18:25.872546,1772831905872345817
2026-03-06 21:18:25.916225,1772831905916004796
2026-03-06 21:18:25.916247,1772831905916004796
2026-03-06 21:18:25.974437,1772831905974190938
2026-03-06 21:18:25.974463,1772831905974190938
2026-03-06 21:18:26.018184,1772831906017888645
2026-03-06 21:18:26.01821,1772831906017888645
2026-03-06 21:18:26.076358,1772831906076177344
2026-03-06 21:18:26.076373,1772831906076177344
2026-03-06 21:18:26.120198,1772831906120052459
2026-03-06 21:18:26.120207,1772831906120052459
2026-03-06 21:18:26.178338,1772831906178129414
2026-03-06 21:18:26.178354,1772831906178129414
2026-03-06 21:18:26.22249,1772831906222316061
2026-03-06 21:18:26.222505,1772831906222316061
2026-03-06 21:18:26.280877,1772831906280618705
2026-03-06 21:18:26.280902,1772831906280618705
2026-03-06 21:18:26.323956,1772831906323690576
2026-03-06 21:18:26.323979,1772831906323690576
2026-03-06 21:18:26.382418,1772831906382259062
2026-03-06 21:18:26.382431,1772831906382259062
2026-03-06 21:18:26.426156,1772831906425949424
2026-03-06 21:18:26.426182,1772831906425949424
2026-03-06 21:18:26.48542,1772831906484064731
2026-03-06 21:18:26.485447,1772831906484064731
2026-03-06 21:18:26.528074,1772831906527685745
2026-03-06 21:18:26.528101,1772831906527685745
2026-03-06 21:18:26.586436,1772831906586140122
2026-03-06 21:18:26.586462,1772831906586140122
2026-03-06 21:18:26.630315,1772831906630084494
2026-03-06 21:18:26.630346,1772831906630084494
2026-03-06 21:18:26.68866,1772831906688444454
2026-03-06 21:18:26.688688,1772831906688444454
2026-03-06 21:18:26.732645,1772831906732365739
2026-03-06 21:18:26.732674,1772831906732365739
2026-03-06 21:18:26.790896,1772831906790631946
2026-03-06 21:18:26.790919,1772831906790631946
2026-03-06 21:18:26.834045,1772831906833801053
2026-03-06 21:18:26.834068,1772831906833801053
2026-03-06 21:18:26.892654,1772831906892490462
2026-03-06 21:18:26.892676,1772831906892490462
2026-03-06 21:18:26.93648,1772831906936258690
2026-03-06 21:18:26.936508,1772831906936258690
2026-03-06 21:18:26.994236,1772831906994052799
2026-03-06 21:18:26.99425,1772831906994052799
2026-03-06 21:18:27.038325,1772831907038202800
2026-03-06 21:18:27.038339,1772831907038202800
2026-03-06 21:18:27.096719,1772831907096450505
2026-03-06 21:18:27.096748,1772831907096450505
2026-03-06 21:18:27.140435,1772831907140257050
2026-03-06 21:18:27.140454,1772831907140257050
2026-03-06 21:18:27.198767,1772831907198547280
2026-03-06 21:18:27.198785,1772831907198547280
2026-03-06 21:18:27.242146,1772831907241964499
2026-03-06 21:18:27.242177,1772831907241964499
2026-03-06 21:18:27.300602,1772831907300375378
2026-03-06 21:18:27.300616,1772831907300375378
2026-03-06 21:18:27.343968,1772831907343784624
2026-03-06 21:18:27.343981,1772831907343784624
2026-03-06 21:18:27.403226,1772831907403039266
2026-03-06 21:18:27.403248,1772831907403039266
2026-03-06 21:18:27.446433,1772831907446233122
2026-03-06 21:18:27.446459,1772831907446233122
2026-03-06 21:18:27.504451,1772831907504194058
2026-03-06 21:18:27.504471,1772831907504194058
2026-03-06 21:18:27.548447,1772831907548206769
2026-03-06 21:18:27.54847,1772831907548206769
2026-03-06 21:18:27.606216,1772831907605953028
2026-03-06 21:18:27.606243,1772831907605953028
2026-03-06 21:18:27.650132,1772831907649983428
2026-03-06 21:18:27.650144,1772831907649983428
2026-03-06 21:18:27.708288,1772831907708104050
2026-03-06 21:18:27.708302,1772831907708104050
2026-03-06 21:18:27.752193,1772831907751883469
2026-03-06 21:18:27.752226,1772831907751883469
2026-03-06 21:18:27.810914,1772831907810102754
2026-03-06 21:18:27.810941,1772831907810102754
2026-03-06 21:18:27.854403,1772831907854122274
2026-03-06 21:18:27.854428,1772831907854122274
2026-03-06 21:18:27.912362,1772831907912185039
2026-03-06 21:18:27.912385,1772831907912185039
2026-03-06 21:18:27.955961,1772831907955817539
2026-03-06 21:18:27.955971,1772831907955817539
2026-03-06 21:18:28.014655,1772831908014453914
2026-03-06 21:18:28.014668,1772831908014453914
2026-03-06 21:18:28.058283,1772831908058082921
2026-03-06 21:18:28.058298,1772831908058082921
2026-03-06 21:18:28.116258,1772831908116133808
2026-03-06 21:18:28.116273,1772831908116133808
2026-03-06 21:18:28.160162,1772831908159945042
2026-03-06 21:18:28.160176,1772831908159945042
2026-03-06 21:18:28.218338,1772831908218222135
2026-03-06 21:18:28.21835,1772831908218222135
2026-03-06 21:18:28.262268,1772831908262088326
2026-03-06 21:18:28.262278,1772831908262088326
2026-03-06 21:18:28.320455,1772831908320333928
2026-03-06 21:18:28.320467,1772831908320333928
2026-03-06 21:18:28.364294,1772831908364139788
2026-03-06 21:18:28.364305,1772831908364139788
2026-03-06 21:18:28.422611,1772831908422459223
2026-03-06 21:18:28.422625,1772831908422459223
2026-03-06 21:18:28.466256,1772831908466100759
2026-03-06 21:18:28.466267,1772831908466100759
2026-03-06 21:18:28.52434,1772831908524199656
2026-03-06 21:18:28.524353,1772831908524199656
2026-03-06 21:18:28.568056,1772831908567874952
2026-03-06 21:18:28.568079,1772831908567874952
2026-03-06 21:18:28.626564,1772831908626354725
2026-03-06 21:18:28.626584,1772831908626354725
2026-03-06 21:18:28.669984,1772831908669752531
2026-03-06 21:18:28.670008,1772831908669752531
2026-03-06 21:18:28.728483,1772831908728329912
2026-03-06 21:18:28.728502,1772831908728329912
2026-03-06 21:18:28.772622,1772831908772344108
2026-03-06 21:18:28.772649,1772831908772344108
2026-03-06 21:18:28.830378,1772831908830189373
2026-03-06 21:18:28.830398,1772831908830189373
2026-03-06 21:18:28.874101,1772831908873850048
2026-03-06 21:18:28.874127,1772831908873850048
2026-03-06 21:18:28.932689,1772831908932504136
2026-03-06 21:18:28.932703,1772831908932504136
2026-03-06 21:18:28.976072,1772831908975913190
2026-03-06 21:18:28.976087,1772831908975913190
2026-03-06 21:18:29.035065,1772831909034069453
2026-03-06 21:18:29.035089,1772831909034069453
2026-03-06 21:18:29.078338,1772831909078095563
2026-03-06 21:18:29.078362,1772831909078095563
2026-03-06 21:18:29.136531,1772831909136251537
2026-03-06 21:18:29.136557,1772831909136251537
2026-03-06 21:18:29.18017,1772831909180004737
2026-03-06 21:18:29.180185,1772831909180004737
2026-03-06 21:18:29.238741,1772831909238428493
2026-03-06 21:18:29.238765,1772831909238428493
2026-03-06 21:18:29.281899,1772831909281734633
2026-03-06 21:18:29.281915,1772831909281734633
2026-03-06 21:18:29.340483,1772831909340287041
2026-03-06 21:18:29.340499,1772831909340287041
2026-03-06 21:18:29.384117,1772831909383948337
2026-03-06 21:18:29.384129,1772831909383948337
2026-03-06 21:18:29.442508,1772831909442252756
2026-03-06 21:18:29.442532,1772831909442252756
2026-03-06 21:18:29.486346,1772831909486077185
2026-03-06 21:18:29.486375,1772831909486077185
2026-03-06 21:18:29.544692,1772831909544422361
2026-03-06 21:18:29.544716,1772831909544422361
2026-03-06 21:18:29.588084,1772831909587952220
2026-03-06 21:18:29.588099,1772831909587952220
2026-03-06 21:18:29.646453,1772831909646255800
2026-03-06 21:18:29.646475,1772831909646255800
2026-03-06 21:18:29.690178,1772831909690001384
2026-03-06 21:18:29.69019,1772831909690001384
2026-03-06 21:18:29.748566,1772831909748344066
2026-03-06 21:18:29.748589,1772831909748344066
2026-03-06 21:18:29.792125,1772831909791961203
2026-03-06 21:18:29.792141,1772831909791961203
2026-03-06 21:18:29.85041,1772831909850259418
2026-03-06 21:18:29.850431,1772831909850259418
2026-03-06 21:18:29.894576,1772831909894333051
2026-03-06 21:18:29.894598,1772831909894333051
2026-03-06 21:18:29.952587,1772831909952327724
2026-03-06 21:18:29.952611,1772831909952327724
2026-03-06 21:18:29.996094,1772831909995862230
2026-03-06 21:18:29.996127,1772831909995862230
2026-03-06 21:18:30.054673,1772831910054421028
2026-03-06 21:18:30.05469,1772831910054421028
2026-03-06 21:18:30.098625,1772831910098360064
2026-03-06 21:18:30.098655,1772831910098360064
2026-03-06 21:18:30.156511,1772831910156290843
2026-03-06 21:18:30.156532,1772831910156290843
2026-03-06 21:18:30.200461,1772831910200320034
2026-03-06 21:18:30.200473,1772831910200320034
2026-03-06 21:18:30.258711,1772831910258441431
2026-03-06 21:18:30.258734,1772831910258441431
2026-03-06 21:18:30.30268,1772831910302388920
2026-03-06 21:18:30.302705,1772831910302388920
2026-03-06 21:18:30.360726,1772831910360521668
2026-03-06 21:18:30.360738,1772831910360521668
2026-03-06 21:18:30.404377,1772831910404106178
2026-03-06 21:18:30.404404,1772831910404106178
2026-03-06 21:18:30.462428,1772831910462134730
2026-03-06 21:18:30.462464,1772831910462134730
2026-03-06 21:18:30.506528,1772831910506197883
2026-03-06 21:18:30.506556,1772831910506197883
2026-03-06 21:18:30.564263,1772831910564055156
2026-03-06 21:18:30.56428,1772831910564055156
2026-03-06 21:18:30.608296,1772831910608067149
2026-03-06 21:18:30.608314,1772831910608067149
2026-03-06 21:18:30.666472,1772831910666229049
2026-03-06 21:18:30.666497,1772831910666229049
2026-03-06 21:18:30.710488,1772831910710055805
2026-03-06 21:18:30.710509,1772831910710055805
2026-03-06 21:18:30.768716,1772831910768404315
2026-03-06 21:18:30.768747,1772831910768404315
2026-03-06 21:18:30.8125,1772831910812291784
2026-03-06 21:18:30.812528,1772831910812291784
2026-03-06 21:18:30.870672,1772831910870390285
2026-03-06 21:18:30.870707,1772831910870390285
2026-03-06 21:18:30.914637,1772831910914476139
2026-03-06 21:18:30.914654,1772831910914476139
2026-03-06 21:18:30.973029,1772831910972698764
2026-03-06 21:18:30.973054,1772831910972698764
2026-03-06 21:18:31.016171,1772831911015895248
2026-03-06 21:18:31.016198,1772831911015895248
2026-03-06 21:18:31.074587,1772831911074402251
2026-03-06 21:18:31.074603,1772831911074402251
2026-03-06 21:18:31.118309,1772831911118062724
2026-03-06 21:18:31.118333,1772831911118062724
2026-03-06 21:18:31.176332,1772831911176112858
2026-03-06 21:18:31.176352,1772831911176112858
2026-03-06 21:18:31.220448,1772831911220241232
2026-03-06 21:18:31.220468,1772831911220241232
2026-03-06 21:18:31.278577,1772831911278355787
2026-03-06 21:18:31.278616,1772831911278355787
2026-03-06 21:18:31.322574,1772831911322399445
2026-03-06 21:18:31.322596,1772831911322399445
2026-03-06 21:18:31.380861,1772831911380603231
2026-03-06 21:18:31.380885,1772831911380603231
2026-03-06 21:18:31.424039,1772831911423870793
2026-03-06 21:18:31.424053,1772831911423870793
2026-03-06 21:18:31.48233,1772831911482146672
2026-03-06 21:18:31.48235,1772831911482146672
2026-03-06 21:18:31.526171,1772831911525898207
2026-03-06 21:18:31.526193,1772831911525898207
2026-03-06 21:18:31.584749,1772831911584538215
2026-03-06 21:18:31.584767,1772831911584538215
2026-03-06 21:18:31.628919,1772831911628061285
2026-03-06 21:18:31.62895,1772831911628061285
2026-03-06 21:18:31.686373,1772831911686231695
2026-03-06 21:18:31.686391,1772831911686231695
2026-03-06 21:18:31.730385,1772831911730180805
2026-03-06 21:18:31.730408,1772831911730180805
2026-03-06 21:18:31.788764,1772831911788570563
2026-03-06 21:18:31.788785,1772831911788570563
2026-03-06 21:18:31.832429,1772831911832209627
2026-03-06 21:18:31.832455,1772831911832209627
2026-03-06 21:18:31.890478,1772831911890135902
2026-03-06 21:18:31.890492,1772831911890135902
2026-03-06 21:18:31.934651,1772831911934403073
2026-03-06 21:18:31.934679,1772831911934403073
