time,ACT.Fuel_Fill_Vent.status
2026-03-06 21:16:28.160963,0
2026-03-06 21:16:28.207551,0
2026-03-06 21:16:28.262831,0
2026-03-06 21:16:28.309026,0
2026-03-06 21:16:28.365137,0
2026-03-06 21:16:28.411501,0
2026-03-06 21:16:28.467355,0
2026-03-06 21:16:28.513494,0
2026-03-06 21:16:28.569073,0
2026-03-06 21:16:28.615443,0
2026-03-06 21:16:28.67102,0
2026-03-06 21:16:28.717006,0
2026-03-06 21:16:28.773257,0
2026-03-06 21:16:28.819061,0
2026-03-06 21:16:28.874968,0
2026-03-06 21:16:28.921119,0
2026-03-06 21:16:28.976928,0
2026-03-06 21:16:29.023439,0
2026-03-06 21:16:29.079322,0
2026-03-06 21:16:29.125075,0
2026-03-06 21:16:29.181042,0
2026-03-06 21:16:29.227462,0
2026-03-06 21:16:29.283115,0
2026-03-06 21:16:29.329626,0
2026-03-06 21:16:29.385243,0
2026-03-06 21:16:29.431604,0
2026-03-06 21:16:29.486989,0
2026-03-06 21:16:29.53344,0
2026-03-06 21:16:29.589099,0
2026-03-06 21:16:29.635131,0
2026-03-06 21:16:29.690907,0
2026-03-06 21:16:29.737856,0
2026-03-06 21:16:29.794283,0
2026-03-06 21:16:29.839496,0
2026-03-06 21:16:29.895392,0
2026-03-06 21:16:29.941027,0
2026-03-06 21:16:29.997284,0
2026-03-06 21:16:30.043461,0
2026-03-06 21:16:30.098935,0
2026-03-06 21:16:30.145503,0
2026-03-06 21:16:30.201298,0
2026-03-06 21:16:30.247291,0
2026-03-06 21:16:30.303569,0
2026-03-06 21:16:30.349564,0
2026-03-06 21:16:30.404874,0
2026-03-06 21:16:30.451464,0
2026-03-06 21:16:30.507369,0
2026-03-06 21:16:30.553445,0
2026-03-06 21:16:30.608774,0
2026-03-06 21:16:30.655255,0
2026-03-06 21:16:30.710993,0
2026-03-06 21:16:30.757347,0
2026-03-06 21:16:30.813309,0
2026-03-06 21:16:30.859597,0
2026-03-06 21:16:30.915025,0
2026-03-06 21:16:30.961292,0
2026-03-06 21:16:31.017028,0
2026-03-06 21:16:31.063107,0
2026-03-06 21:16:31.119351,0
2026-03-06 21:16:31.165539,0
2026-03-06 21:16:31.221177,0
2026-03-06 21:16:31.267297,0
2026-03-06 21:16:31.323013,0
2026-03-06 21:16:31.36932,0
2026-03-06 21:16:31.425329,0
2026-03-06 21:16:31.471134,0
2026-03-06 21:16:31.527079,0
2026-03-06 21:16:31.573396,0
2026-03-06 21:16:31.629318,0
2026-03-06 21:16:31.675362,0
2026-03-06 21:16:31.731367,0
2026-03-06 21:16:31.777362,0
2026-03-06 21:16:31.833109,0
2026-03-06 21:16:31.879368,0
2026-03-06 21:16:31.935364,0
2026-03-06 21:16:31.981466,0
2026-03-06 21:16:32.037229,0
2026-03-06 21:16:32.083511,0
2026-03-06 21:16:32.13896,0
2026-03-06 21:16:32.185625,0
2026-03-06 21:16:32.241073,0
2026-03-06 21:16:32.287377,0
2026-03-06 21:16:32.34325,0
2026-03-06 21:16:32.389556,0
2026-03-06 21:16:32.444981,0
2026-03-06 21:16:32.491389,0
2026-03-06 21:16:32.546966,0
2026-03-06 21:16:32.593529,0
2026-03-06 21:16:32.649276,0
2026-03-06 21:16:32.695344,0
2026-03-06 21:16:32.751206,0
2026-03-06 21:16:32.797497,0
2026-03-06 21:16:32.853587,0
2026-03-06 21:16:32.899237,0
2026-03-06 21:16:32.955327,0
2026-03-06 21:16:33.001264,0
2026-03-06 21:16:33.057236,0
2026-03-06 21:16:33.103611,0
2026-03-06 21:16:33.158948,0
2026-03-06 21:16:33.205462,0
2026-03-06 21:16:33.260906,0
2026-03-06 21:16:33.307622,0
2026-03-06 21:16:33.363347,0
2026-03-06 21:16:33.409474,0
2026-03-06 21:16:33.465291,0
2026-03-06 21:16:33.511787,0
2026-03-06 21:16:33.567149,0
2026-03-06 21:16:33.61319,0
2026-03-06 21:16:33.669114,0
2026-03-06 21:16:33.715257,0
2026-03-06 21:16:33.771193,0
2026-03-06 21:16:33.817289,0
2026-03-06 21:16:33.87346,0
2026-03-06 21:16:33.91947,0
2026-03-06 21:16:33.974989,0
2026-03-06 21:16:34.021674,0
2026-03-06 21:16:34.077474,0
2026-03-06 21:16:34.123431,0
2026-03-06 21:16:34.179344,0
2026-03-06 21:16:34.225315,0
2026-03-06 21:16:34.280927,0
2026-03-06 21:16:34.32756,0
2026-03-06 21:16:34.383284,0
2026-03-06 21:16:34.429277,0
2026-03-06 21:16:34.484956,0
2026-03-06 21:16:34.531623,0
2026-03-06 21:16:34.587421,0
2026-03-06 21:16:34.633185,0
2026-03-06 21:16:34.689254,0
2026-03-06 21:16:34.735218,0
2026-03-06 21:16:34.79102,0
2026-03-06 21:16:34.837593,0
2026-03-06 21:16:34.893239,0
2026-03-06 21:16:34.939343,0
