time,PT_Cal.GN2_Regulated.cal_status
2026-03-06 21:23:51.024243,1
2026-03-06 21:23:51.024318,1
2026-03-06 21:23:51.024398,1
2026-03-06 21:23:51.024569,1
2026-03-06 21:23:51.024617,0
2026-03-06 21:23:51.133167,1
2026-03-06 21:23:51.133215,1
2026-03-06 21:23:51.133271,1
2026-03-06 21:23:51.133346,1
2026-03-06 21:23:51.133413,1
2026-03-06 21:23:51.133489,1
2026-03-06 21:23:51.133594,0
2026-03-06 21:23:51.2425,1
2026-03-06 21:23:51.242568,1
2026-03-06 21:23:51.242685,0
2026-03-06 21:23:51.243302,1
2026-03-06 21:23:51.243377,1
2026-03-06 21:23:51.243463,1
2026-03-06 21:23:51.243681,1
2026-03-06 21:23:51.243768,1
2026-03-06 21:23:51.351037,1
2026-03-06 21:23:51.351095,1
2026-03-06 21:23:51.351167,1
2026-03-06 21:23:51.351262,1
2026-03-06 21:23:51.351366,1
2026-03-06 21:23:51.351767,0
2026-03-06 21:23:51.460227,1
2026-03-06 21:23:51.46052,1
2026-03-06 21:23:51.460596,1
2026-03-06 21:23:51.460675,1
2026-03-06 21:23:51.460752,1
2026-03-06 21:23:51.46111,0
2026-03-06 21:23:51.569483,1
2026-03-06 21:23:51.569533,1
2026-03-06 21:23:51.569588,1
2026-03-06 21:23:51.569664,1
2026-03-06 21:23:51.569801,1
2026-03-06 21:23:51.569969,0
2026-03-06 21:23:51.569974,1
2026-03-06 21:23:51.678276,1
2026-03-06 21:23:51.678346,1
2026-03-06 21:23:51.678402,1
2026-03-06 21:23:51.678445,1
2026-03-06 21:23:51.678497,1
2026-03-06 21:23:51.678582,0
2026-03-06 21:23:51.78723,1
2026-03-06 21:23:51.787295,1
2026-03-06 21:23:51.787375,1
2026-03-06 21:23:51.787447,1
2026-03-06 21:23:51.787523,0
2026-03-06 21:23:51.896225,1
2026-03-06 21:23:51.896284,1
2026-03-06 21:23:51.896613,0
2026-03-06 21:23:52.005434,1
2026-03-06 21:23:52.005692,1
2026-03-06 21:23:52.006009,1
2026-03-06 21:23:52.006137,0
2026-03-06 21:23:52.006431,1
2026-03-06 21:23:52.006573,1
2026-03-06 21:23:52.006711,1
2026-03-06 21:23:52.006892,1
2026-03-06 21:23:52.007041,1
2026-03-06 21:23:52.114325,1
2026-03-06 21:23:52.114391,1
2026-03-06 21:23:52.114443,1
2026-03-06 21:23:52.114476,1
2026-03-06 21:23:52.11495,0
2026-03-06 21:23:52.223476,1
2026-03-06 21:23:52.223521,1
2026-03-06 21:23:52.223576,1
2026-03-06 21:23:52.223647,1
2026-03-06 21:23:52.223724,1
2026-03-06 21:23:52.223794,1
2026-03-06 21:23:52.223845,0
2026-03-06 21:23:52.223888,1
2026-03-06 21:23:52.332209,1
2026-03-06 21:23:52.332268,1
2026-03-06 21:23:52.332352,1
2026-03-06 21:23:52.332434,1
2026-03-06 21:23:52.33252,1
2026-03-06 21:23:52.332601,0
2026-03-06 21:23:52.332654,1
2026-03-06 21:23:52.44089,1
2026-03-06 21:23:52.440929,1
2026-03-06 21:23:52.440983,1
2026-03-06 21:23:52.441139,1
2026-03-06 21:23:52.441233,1
2026-03-06 21:23:52.441383,0
2026-03-06 21:23:52.550226,1
2026-03-06 21:23:52.550311,1
2026-03-06 21:23:52.550354,1
2026-03-06 21:23:52.550408,1
2026-03-06 21:23:52.550474,1
2026-03-06 21:23:52.550573,1
2026-03-06 21:23:52.550833,0
2026-03-06 21:23:52.65903,1
2026-03-06 21:23:52.659085,1
2026-03-06 21:23:52.659123,1
2026-03-06 21:23:52.659223,1
2026-03-06 21:23:52.659311,1
2026-03-06 21:23:52.659416,1
2026-03-06 21:23:52.659591,1
2026-03-06 21:23:52.659623,0
2026-03-06 21:23:52.768355,1
2026-03-06 21:23:52.768413,1
2026-03-06 21:23:52.768461,1
2026-03-06 21:23:52.768551,1
2026-03-06 21:23:52.768712,1
2026-03-06 21:23:52.768926,1
2026-03-06 21:23:52.769156,0
2026-03-06 21:23:52.876997,1
2026-03-06 21:23:52.87705,1
2026-03-06 21:23:52.877111,1
2026-03-06 21:23:52.877185,1
2026-03-06 21:23:52.877251,1
2026-03-06 21:23:52.877271,0
2026-03-06 21:23:52.877322,1
2026-03-06 21:23:52.877389,1
2026-03-06 21:23:52.877456,1
2026-03-06 21:23:52.986565,1
2026-03-06 21:23:52.986625,1
2026-03-06 21:23:52.986699,1
2026-03-06 21:23:52.986784,1
2026-03-06 21:23:52.986882,1
2026-03-06 21:23:52.986965,1
2026-03-06 21:23:52.987251,0
2026-03-06 21:23:53.095327,1
2026-03-06 21:23:53.095402,1
2026-03-06 21:23:53.095678,1
2026-03-06 21:23:53.095863,1
2026-03-06 21:23:53.096472,0
2026-03-06 21:23:53.204373,1
2026-03-06 21:23:53.20444,1
2026-03-06 21:23:53.204516,1
2026-03-06 21:23:53.204597,1
2026-03-06 21:23:53.204672,1
2026-03-06 21:23:53.204683,0
2026-03-06 21:23:53.204746,1
2026-03-06 21:23:53.204818,1
2026-03-06 21:23:53.204897,1
2026-03-06 21:23:53.204974,1
2026-03-06 21:23:53.313089,1
2026-03-06 21:23:53.313144,1
2026-03-06 21:23:53.313238,1
2026-03-06 21:23:53.313313,1
2026-03-06 21:23:53.313615,1
2026-03-06 21:23:53.313616,0
2026-03-06 21:23:53.313705,1
2026-03-06 21:23:53.314015,1
2026-03-06 21:23:53.422309,1
2026-03-06 21:23:53.422446,1
2026-03-06 21:23:53.422508,1
2026-03-06 21:23:53.422571,1
2026-03-06 21:23:53.422635,1
2026-03-06 21:23:53.422653,1
2026-03-06 21:23:53.422674,1
2026-03-06 21:23:53.422678,0
2026-03-06 21:23:53.422696,1
2026-03-06 21:23:53.53148,1
2026-03-06 21:23:53.531542,1
2026-03-06 21:23:53.531581,1
2026-03-06 21:23:53.531657,1
2026-03-06 21:23:53.531733,1
2026-03-06 21:23:53.531808,1
2026-03-06 21:23:53.531889,1
2026-03-06 21:23:53.532167,0
2026-03-06 21:23:53.640216,1
2026-03-06 21:23:53.640296,1
2026-03-06 21:23:53.640362,1
2026-03-06 21:23:53.640522,0
2026-03-06 21:23:53.749206,1
2026-03-06 21:23:53.749275,1
2026-03-06 21:23:53.749355,1
2026-03-06 21:23:53.7495,1
2026-03-06 21:23:53.749572,1
2026-03-06 21:23:53.749595,0
2026-03-06 21:23:53.858418,1
2026-03-06 21:23:53.858501,1
2026-03-06 21:23:53.858553,1
2026-03-06 21:23:53.858623,1
2026-03-06 21:23:53.858705,1
2026-03-06 21:23:53.858934,0
2026-03-06 21:23:53.967202,1
2026-03-06 21:23:53.967283,1
2026-03-06 21:23:53.967317,1
2026-03-06 21:23:53.967397,1
2026-03-06 21:23:53.967472,0
2026-03-06 21:23:53.96748,1
2026-03-06 21:23:53.967565,1
2026-03-06 21:23:54.076176,1
2026-03-06 21:23:54.076238,1
2026-03-06 21:23:54.076278,1
2026-03-06 21:23:54.076346,1
2026-03-06 21:23:54.07641,1
2026-03-06 21:23:54.076449,0
2026-03-06 21:23:54.185546,1
2026-03-06 21:23:54.185616,1
2026-03-06 21:23:54.185729,1
2026-03-06 21:23:54.185886,1
2026-03-06 21:23:54.186038,1
2026-03-06 21:23:54.186219,0
2026-03-06 21:23:54.186298,1
2026-03-06 21:23:54.186394,1
2026-03-06 21:23:54.294181,1
2026-03-06 21:23:54.294396,1
2026-03-06 21:23:54.294513,1
2026-03-06 21:23:54.294732,1
2026-03-06 21:23:54.294982,0
2026-03-06 21:23:54.40352,1
2026-03-06 21:23:54.403689,1
2026-03-06 21:23:54.403963,1
2026-03-06 21:23:54.404002,0
2026-03-06 21:23:54.404596,1
2026-03-06 21:23:54.40499,1
2026-03-06 21:23:54.405359,1
2026-03-06 21:23:54.405643,1
2026-03-06 21:23:54.512516,1
2026-03-06 21:23:54.512626,1
2026-03-06 21:23:54.512858,1
2026-03-06 21:23:54.512973,0
2026-03-06 21:23:54.513029,1
2026-03-06 21:23:54.513246,1
2026-03-06 21:23:54.513473,1
2026-03-06 21:23:54.513756,1
2026-03-06 21:23:54.621304,1
2026-03-06 21:23:54.621391,1
2026-03-06 21:23:54.621461,1
2026-03-06 21:23:54.621562,1
2026-03-06 21:23:54.621616,1
2026-03-06 21:23:54.622014,0
2026-03-06 21:23:54.730386,1
2026-03-06 21:23:54.730432,1
2026-03-06 21:23:54.730658,1
2026-03-06 21:23:54.730765,1
2026-03-06 21:23:54.730877,1
2026-03-06 21:23:54.730887,0
2026-03-06 21:23:54.839077,1
2026-03-06 21:23:54.839179,1
2026-03-06 21:23:54.839206,1
2026-03-06 21:23:54.839286,1
2026-03-06 21:23:54.839362,1
2026-03-06 21:23:54.839505,1
2026-03-06 21:23:54.839782,0
2026-03-06 21:23:54.948427,1
2026-03-06 21:23:54.948543,1
2026-03-06 21:23:54.948654,1
2026-03-06 21:23:54.94945,0
2026-03-06 21:23:55.057053,1
2026-03-06 21:23:55.057126,1
2026-03-06 21:23:55.057155,1
2026-03-06 21:23:55.057156,0
2026-03-06 21:23:55.057232,1
2026-03-06 21:23:55.057317,1
2026-03-06 21:23:55.057391,1
2026-03-06 21:23:55.166242,1
2026-03-06 21:23:55.166824,0
2026-03-06 21:23:55.275047,1
2026-03-06 21:23:55.275327,0
2026-03-06 21:23:55.275497,1
2026-03-06 21:23:55.38386,1
2026-03-06 21:23:55.383937,1
2026-03-06 21:23:55.38434,0
2026-03-06 21:23:55.4932,1
2026-03-06 21:23:55.493243,1
2026-03-06 21:23:55.494104,0
2026-03-06 21:23:55.602469,1
2026-03-06 21:23:55.602653,0
2026-03-06 21:23:55.602694,1
2026-03-06 21:23:55.603022,1
2026-03-06 21:23:55.60332,1
2026-03-06 21:23:55.60352,1
2026-03-06 21:23:55.711531,1
2026-03-06 21:23:55.711574,1
2026-03-06 21:23:55.711614,1
2026-03-06 21:23:55.711828,1
2026-03-06 21:23:55.711862,1
2026-03-06 21:23:55.712416,0
2026-03-06 21:23:55.820299,1
2026-03-06 21:23:55.820353,1
2026-03-06 21:23:55.820426,1
2026-03-06 21:23:55.820511,1
2026-03-06 21:23:55.820898,0
2026-03-06 21:23:55.821188,1
2026-03-06 21:23:55.929538,1
2026-03-06 21:23:55.929651,1
2026-03-06 21:23:55.929766,1
2026-03-06 21:23:55.929883,1
2026-03-06 21:23:55.930027,1
2026-03-06 21:23:55.930099,0
2026-03-06 21:23:56.038155,1
2026-03-06 21:23:56.038211,1
2026-03-06 21:23:56.038256,1
2026-03-06 21:23:56.038353,1
2026-03-06 21:23:56.03842,1
2026-03-06 21:23:56.038494,1
2026-03-06 21:23:56.038562,1
2026-03-06 21:23:56.038676,1
2026-03-06 21:23:56.039046,0
2026-03-06 21:23:56.147731,1
2026-03-06 21:23:56.147807,1
2026-03-06 21:23:56.147888,1
2026-03-06 21:23:56.148011,1
2026-03-06 21:23:56.148128,1
2026-03-06 21:23:56.148906,0
2026-03-06 21:23:56.256257,1
2026-03-06 21:23:56.256311,1
2026-03-06 21:23:56.256352,1
2026-03-06 21:23:56.256376,1
2026-03-06 21:23:56.256447,1
2026-03-06 21:23:56.256693,0
2026-03-06 21:23:56.365827,1
2026-03-06 21:23:56.365916,1
2026-03-06 21:23:56.366046,0
2026-03-06 21:23:56.366061,1
2026-03-06 21:23:56.366213,1
2026-03-06 21:23:56.366264,1
2026-03-06 21:23:56.474527,1
2026-03-06 21:23:56.474588,1
2026-03-06 21:23:56.474822,1
