time,PT_Cal.Ox_Downstream.raw_adc
2026-03-06 21:28:04.888645,198097226
2026-03-06 21:28:04.88893,198070257
2026-03-06 21:28:04.99676,198667632
2026-03-06 21:28:04.99682,198692579
2026-03-06 21:28:04.996939,197971144
2026-03-06 21:28:04.997013,198532111
2026-03-06 21:28:04.997087,198108688
2026-03-06 21:28:04.997201,198667632
2026-03-06 21:28:05.106167,198754609
2026-03-06 21:28:05.106233,198726291
2026-03-06 21:28:05.106293,198288036
2026-03-06 21:28:05.106358,192419462
2026-03-06 21:28:05.106424,197788425
2026-03-06 21:28:05.106494,198549641
2026-03-06 21:28:05.106559,198528739
2026-03-06 21:28:05.106805,198754609
2026-03-06 21:28:05.214508,198038567
2026-03-06 21:28:05.214603,198093855
2026-03-06 21:28:05.215766,198038567
2026-03-06 21:28:05.323893,198741798
2026-03-06 21:28:05.323971,198116779
2026-03-06 21:28:05.324041,197580085
2026-03-06 21:28:05.324057,198741798
2026-03-06 21:28:05.324096,198132961
2026-03-06 21:28:05.432788,198196339
2026-03-06 21:28:05.432904,198680443
2026-03-06 21:28:05.433069,191724322
2026-03-06 21:28:05.433406,198196339
2026-03-06 21:28:05.433473,197789774
2026-03-06 21:28:05.433571,197583456
2026-03-06 21:28:05.433844,197558509
2026-03-06 21:28:05.433916,198633920
2026-03-06 21:28:05.541545,198093855
2026-03-06 21:28:05.541616,198059469
2026-03-06 21:28:05.541683,198006878
2026-03-06 21:28:05.541743,198733033
2026-03-06 21:28:05.542149,198093855
2026-03-06 21:28:05.65066,197442540
2026-03-06 21:28:05.65073,197923272
2026-03-06 21:28:05.650805,198695950
2026-03-06 21:28:05.650854,197442540
2026-03-06 21:28:05.650872,198306240
2026-03-06 21:28:05.759898,198128916
2026-03-06 21:28:05.759967,198118802
2026-03-06 21:28:05.760044,197971818
2026-03-06 21:28:05.76011,198209824
2026-03-06 21:28:05.760245,198128916
2026-03-06 21:28:05.868888,198838214
2026-03-06 21:28:05.868981,198114756
2026-03-06 21:28:05.869051,198675723
2026-03-06 21:28:05.869132,198625829
2026-03-06 21:28:05.86995,198838214
2026-03-06 21:28:05.978152,197948219
2026-03-06 21:28:05.978238,198104642
2026-03-06 21:28:05.978299,197883493
2026-03-06 21:28:05.978471,197948219
2026-03-06 21:28:06.086847,191424960
2026-03-06 21:28:06.08692,198145098
2026-03-06 21:28:06.087201,198172741
2026-03-06 21:28:06.087227,191424960
2026-03-06 21:28:06.196781,198026431
2026-03-06 21:28:06.196782,198026431
2026-03-06 21:28:06.197234,198003506
2026-03-06 21:28:06.197291,198691231
2026-03-06 21:28:06.197351,197987999
2026-03-06 21:28:06.197434,198782252
2026-03-06 21:28:06.304975,198083742
2026-03-06 21:28:06.305026,198722920
2026-03-06 21:28:06.305064,198640662
2026-03-06 21:28:06.305157,198673701
2026-03-06 21:28:06.305259,198056097
2026-03-06 21:28:06.305531,198083742
2026-03-06 21:28:06.413447,198671004
2026-03-06 21:28:06.413562,197812024
2026-03-06 21:28:06.413673,198734382
2026-03-06 21:28:06.413859,198662912
2026-03-06 21:28:06.413873,198671004
2026-03-06 21:28:06.414007,198089809
2026-03-06 21:28:06.52257,198179483
2026-03-06 21:28:06.52264,198876646
2026-03-06 21:28:06.522712,198627852
2026-03-06 21:28:06.522783,198304218
2026-03-06 21:28:06.522861,198505815
2026-03-06 21:28:06.522939,198642685
2026-03-06 21:28:06.523017,198646057
2026-03-06 21:28:06.523129,198179483
2026-03-06 21:28:06.631683,198546269
2026-03-06 21:28:06.631724,198049355
2026-03-06 21:28:06.631793,198279945
2026-03-06 21:28:06.631878,198261066
2026-03-06 21:28:06.63195,198755283
2026-03-06 21:28:06.632017,198906312
2026-03-06 21:28:06.632082,198546269
2026-03-06 21:28:06.740762,197490412
2026-03-06 21:28:06.740801,197961704
2026-03-06 21:28:06.740876,197470858
2026-03-06 21:28:06.741,198159930
2026-03-06 21:28:06.741334,197490412
2026-03-06 21:28:06.849743,198225332
2026-03-06 21:28:06.84985,198159256
2026-03-06 21:28:06.849969,198803154
2026-03-06 21:28:06.850101,198154536
2026-03-06 21:28:06.850353,198225332
2026-03-06 21:28:06.958712,198161278
2026-03-06 21:28:06.958806,198039242
2026-03-06 21:28:06.958957,197307018
2026-03-06 21:28:06.959122,198013621
2026-03-06 21:28:06.959344,197992719
2026-03-06 21:28:06.959396,198161278
2026-03-06 21:28:06.959539,198733708
2026-03-06 21:28:06.959783,198044635
2026-03-06 21:28:07.067725,197677176
2026-03-06 21:28:07.067764,198079696
2026-03-06 21:28:07.067826,198132961
2026-03-06 21:28:07.067891,198726965
2026-03-06 21:28:07.067957,198199037
2026-03-06 21:28:07.068026,198622458
2026-03-06 21:28:07.068063,197677176
2026-03-06 21:28:07.068105,198130264
2026-03-06 21:28:07.068186,197995416
2026-03-06 21:28:07.176431,198174763
2026-03-06 21:28:07.176472,198045984
2026-03-06 21:28:07.176547,198763374
2026-03-06 21:28:07.17662,197865288
2026-03-06 21:28:07.1767,198153863
2026-03-06 21:28:07.176726,198174763
2026-03-06 21:28:07.286266,198213195
2026-03-06 21:28:07.286363,197289488
2026-03-06 21:28:07.286456,198036545
2026-03-06 21:28:07.286548,198692579
2026-03-06 21:28:07.28664,198070257
2026-03-06 21:28:07.286754,191273257
2026-03-06 21:28:07.286858,198225332
2026-03-06 21:28:07.287183,198213195
2026-03-06 21:28:07.394395,198558406
2026-03-06 21:28:07.394475,197590198
2026-03-06 21:28:07.394593,197987999
2026-03-06 21:28:07.394717,198099923
2026-03-06 21:28:07.395003,198558406
2026-03-06 21:28:07.503732,197998113
2026-03-06 21:28:07.503767,198162628
2026-03-06 21:28:07.503789,197949567
2026-03-06 21:28:07.503853,198045310
2026-03-06 21:28:07.503937,198108688
2026-03-06 21:28:07.504045,198043287
2026-03-06 21:28:07.504141,197998113
2026-03-06 21:28:07.613185,198150491
2026-03-06 21:28:07.613473,198024408
2026-03-06 21:28:07.613559,198859790
2026-03-06 21:28:07.613722,191680497
2026-03-06 21:28:07.613902,197984628
2026-03-06 21:28:07.614044,198150491
2026-03-06 21:28:07.614122,198059469
2026-03-06 21:28:07.721554,198082392
2026-03-06 21:28:07.72167,198115431
2026-03-06 21:28:07.721894,197987999
2026-03-06 21:28:07.722118,198012946
2026-03-06 21:28:07.722164,198082392
2026-03-06 21:28:07.722456,198269831
2026-03-06 21:28:07.830506,198021711
2026-03-06 21:28:07.830577,197925295
2026-03-06 21:28:07.830684,198162628
2026-03-06 21:28:07.830786,198173415
2026-03-06 21:28:07.830915,198711458
2026-03-06 21:28:07.831087,198021711
2026-03-06 21:28:07.939604,198092507
2026-03-06 21:28:07.939652,198898897
2026-03-06 21:28:07.939833,191441142
2026-03-06 21:28:07.939953,198092507
2026-03-06 21:28:07.940018,198171393
2026-03-06 21:28:08.048641,198624480
2026-03-06 21:28:08.048676,198691231
2026-03-06 21:28:08.048788,198675723
2026-03-06 21:28:08.048887,198797760
2026-03-06 21:28:08.049062,198624480
2026-03-06 21:28:08.158016,198064862
2026-03-06 21:28:08.158101,198266459
2026-03-06 21:28:08.158272,198110711
2026-03-06 21:28:08.158447,198215219
2026-03-06 21:28:08.158606,198014970
2026-03-06 21:28:08.158849,198263089
2026-03-06 21:28:08.158857,198064862
2026-03-06 21:28:08.26659,198237467
2026-03-06 21:28:08.266614,191843662
2026-03-06 21:28:08.266688,197846409
2026-03-06 21:28:08.267038,198723595
2026-03-06 21:28:08.267141,198237467
2026-03-06 21:28:08.375848,198221286
2026-03-06 21:28:08.375894,198584026
2026-03-06 21:28:08.375983,198670329
2026-03-06 21:28:08.376065,198337255
2026-03-06 21:28:08.37615,197995416
2026-03-06 21:28:08.376257,197929340
2026-03-06 21:28:08.376497,198221286
2026-03-06 21:28:08.484878,198186900
2026-03-06 21:28:08.484933,197776289
2026-03-06 21:28:08.485005,197934735
2026-03-06 21:28:08.4851,198175438
2026-03-06 21:28:08.485178,198186900
2026-03-06 21:28:08.593384,197938780
2026-03-06 21:28:08.593465,191878049
2026-03-06 21:28:08.593588,197938780
2026-03-06 21:28:08.593618,198020363
2026-03-06 21:28:08.593838,198093855
2026-03-06 21:28:08.70255,198072954
2026-03-06 21:28:08.702688,197436473
2026-03-06 21:28:08.702836,197663691
2026-03-06 21:28:08.703059,198072954
2026-03-06 21:28:08.81167,198021037
2026-03-06 21:28:08.811773,198135658
2026-03-06 21:28:08.811938,198151165
2026-03-06 21:28:08.812129,198162628
2026-03-06 21:28:08.812334,197558509
2026-03-06 21:28:08.812396,198021037
2026-03-06 21:28:08.812633,197990696
2026-03-06 21:28:08.920993,191292135
2026-03-06 21:28:08.921029,198053400
2026-03-06 21:28:08.921043,198244884
2026-03-06 21:28:08.921068,198200385
2026-03-06 21:28:08.921093,197733138
2026-03-06 21:28:08.921458,191292135
2026-03-06 21:28:09.029571,198152513
2026-03-06 21:28:09.029662,198207802
2026-03-06 21:28:09.02971,198092507
2026-03-06 21:28:09.029811,197600312
2026-03-06 21:28:09.029818,198152513
2026-03-06 21:28:09.029922,198098574
2026-03-06 21:28:09.03003,198606950
2026-03-06 21:28:09.138542,198093855
2026-03-06 21:28:09.138589,198205779
2026-03-06 21:28:09.138746,198093855
2026-03-06 21:28:09.138943,198015643
2026-03-06 21:28:09.247683,198165998
2026-03-06 21:28:09.247769,198019015
2026-03-06 21:28:09.247873,198194990
2026-03-06 21:28:09.248,198145098
2026-03-06 21:28:09.248196,198165998
2026-03-06 21:28:09.356848,198051378
2026-03-06 21:28:09.356891,198145098
2026-03-06 21:28:09.356967,197505245
2026-03-06 21:28:09.357049,198053400
2026-03-06 21:28:09.357132,198232074
2026-03-06 21:28:09.357231,198203082
2026-03-06 21:28:09.357309,198051378
2026-03-06 21:28:09.466105,198089135
2026-03-06 21:28:09.466221,198276574
2026-03-06 21:28:09.466433,198041938
2026-03-06 21:28:09.466783,198011598
2026-03-06 21:28:09.466972,198089135
2026-03-06 21:28:09.575151,198000136
2026-03-06 21:28:09.575196,198056772
2026-03-06 21:28:09.575254,198776185
2026-03-06 21:28:09.575335,198048007
2026-03-06 21:28:09.575405,198206453
2026-03-06 21:28:09.575534,198715503
2026-03-06 21:28:09.575724,198000136
2026-03-06 21:28:09.57585,197615820
2026-03-06 21:28:09.683874,198182180
2026-03-06 21:28:09.684056,198087112
2026-03-06 21:28:09.684254,198183528
2026-03-06 21:28:09.68442,198661564
2026-03-06 21:28:09.684552,198182180
2026-03-06 21:28:09.79288,198216567
2026-03-06 21:28:09.792927,198130938
2026-03-06 21:28:09.793009,197898325
2026-03-06 21:28:09.793066,197183633
2026-03-06 21:28:09.793141,198122848
2026-03-06 21:28:09.793224,198142400
2026-03-06 21:28:09.79327,198216567
2026-03-06 21:28:09.793307,197590873
2026-03-06 21:28:09.901767,197946197
2026-03-06 21:28:09.901893,198110711
2026-03-06 21:28:09.902104,198766070
2026-03-06 21:28:09.902299,198236119
2026-03-06 21:28:09.902473,197989348
2026-03-06 21:28:09.902544,197946197
2026-03-06 21:28:10.010748,198807874
2026-03-06 21:28:10.010792,198535481
2026-03-06 21:28:10.010833,198083067
2026-03-06 21:28:10.010903,197658971
2026-03-06 21:28:10.011244,198807874
2026-03-06 21:28:10.119441,198550989
2026-03-06 21:28:10.119611,198550989
2026-03-06 21:28:10.119693,198630549
2026-03-06 21:28:10.119986,198192968
2026-03-06 21:28:10.228643,198100597
2026-03-06 21:28:10.228674,197461420
2026-03-06 21:28:10.229111,198100597
2026-03-06 21:28:10.337528,197419616
2026-03-06 21:28:10.337762,197419616
2026-03-06 21:28:10.446532,198694601
2026-03-06 21:28:10.446608,197890910
2026-03-06 21:28:10.446791,198694601
2026-03-06 21:28:10.555956,198027105
2026-03-06 21:28:10.556171,198927214
2026-03-06 21:28:10.556198,198027105
2026-03-06 21:28:10.556214,198112734
2026-03-06 21:28:10.556332,197942151
2026-03-06 21:28:10.556539,198722245
2026-03-06 21:28:10.556734,198819336
2026-03-06 21:28:10.556947,198865858
2026-03-06 21:28:10.665023,198455921
2026-03-06 21:28:10.665245,198102621
2026-03-06 21:28:10.665421,198793715
2026-03-06 21:28:10.665436,198455921
2026-03-06 21:28:10.665605,197478950
2026-03-06 21:28:10.665882,198633920
2026-03-06 21:28:10.773509,198211847
2026-03-06 21:28:10.773551,198536829
2026-03-06 21:28:10.773634,198857768
2026-03-06 21:28:10.773914,198211847
2026-03-06 21:28:10.773947,198271854
2026-03-06 21:28:10.882455,198092507
2026-03-06 21:28:10.882641,197644812
2026-03-06 21:28:10.882791,198092507
2026-03-06 21:28:10.882835,198037218
2026-03-06 21:28:10.883059,198211172
2026-03-06 21:28:10.883331,197698751
2026-03-06 21:28:10.883579,198642011
2026-03-06 21:28:10.884043,198568519
2026-03-06 21:28:10.991633,198074977
2026-03-06 21:28:10.991685,198544246
2026-03-06 21:28:10.991769,198077674
2026-03-06 21:28:10.991849,198712131
2026-03-06 21:28:10.991943,198101272
2026-03-06 21:28:10.992019,198074977
2026-03-06 21:28:11.100573,198100597
2026-03-06 21:28:11.100621,198282641
2026-03-06 21:28:11.100971,198108688
2026-03-06 21:28:11.101022,198152513
2026-03-06 21:28:11.101125,198100597
2026-03-06 21:28:11.101129,198751238
2026-03-06 21:28:11.101401,198010923
2026-03-06 21:28:11.20991,198058120
2026-03-06 21:28:11.210166,198234097
2026-03-06 21:28:11.210552,198134309
2026-03-06 21:28:11.210911,198158581
2026-03-06 21:28:11.21129,198194317
2026-03-06 21:28:11.211486,198058120
2026-03-06 21:28:11.211841,198385801
2026-03-06 21:28:11.212392,198142400
2026-03-06 21:28:11.318979,197597615
2026-03-06 21:28:11.319127,198181506
2026-03-06 21:28:11.319578,197597615
2026-03-06 21:28:11.427528,198201059
2026-03-06 21:28:11.427575,198083067
2026-03-06 21:28:11.427619,198197013
2026-03-06 21:28:11.428013,198201059
2026-03-06 21:28:11.428162,198275899
2026-03-06 21:28:11.536525,198249604
2026-03-06 21:28:11.536579,198757305
2026-03-06 21:28:11.536665,197596941
2026-03-06 21:28:11.536758,198180158
2026-03-06 21:28:11.536898,198685163
2026-03-06 21:28:11.536979,198249604
2026-03-06 21:28:11.645636,197495130
2026-03-06 21:28:11.64591,197503222
2026-03-06 21:28:11.646182,198154536
2026-03-06 21:28:11.646328,198060817
2026-03-06 21:28:11.64646,198578633
2026-03-06 21:28:11.646539,197495130
2026-03-06 21:28:11.754722,197600312
2026-03-06 21:28:11.754788,198791692
2026-03-06 21:28:11.754845,198133635
2026-03-06 21:28:11.754904,197498502
2026-03-06 21:28:11.754978,197600312
2026-03-06 21:28:11.863673,197968446
2026-03-06 21:28:11.863742,198139029
2026-03-06 21:28:11.863803,198655496
2026-03-06 21:28:11.864222,197968446
2026-03-06 21:28:11.864234,198321073
2026-03-06 21:28:11.972568,198135658
2026-03-06 21:28:11.972639,198238816
2026-03-06 21:28:11.972726,198196339
2026-03-06 21:28:11.972809,198480868
2026-03-06 21:28:11.973526,198135658
2026-03-06 21:28:12.081591,198790344
2026-03-06 21:28:12.081661,198170718
2026-03-06 21:28:12.081725,197591547
2026-03-06 21:28:12.081827,198216567
2026-03-06 21:28:12.081955,198132961
2026-03-06 21:28:12.082254,198790344
2026-03-06 21:28:12.190795,198365574
2026-03-06 21:28:12.190971,198215219
2026-03-06 21:28:12.191143,198204430
2026-03-06 21:28:12.191359,198555708
2026-03-06 21:28:12.191646,198365574
2026-03-06 21:28:12.299976,197996091
2026-03-06 21:28:12.300007,198596163
2026-03-06 21:28:12.30011,198367596
2026-03-06 21:28:12.300672,197996091
2026-03-06 21:28:12.408521,198220612
2026-03-06 21:28:12.408603,198678419
2026-03-06 21:28:12.408715,198083067
2026-03-06 21:28:12.408816,198150491
2026-03-06 21:28:12.409381,198220612
2026-03-06 21:28:12.517834,198286013
2026-03-06 21:28:12.518239,198286013
2026-03-06 21:28:12.518358,197532214
2026-03-06 21:28:12.518545,198095877
2026-03-06 21:28:12.518723,197975189
2026-03-06 21:28:12.626818,197410177
2026-03-06 21:28:12.626892,198812594
2026-03-06 21:28:12.627116,198113408
2026-03-06 21:28:12.627627,197410177
2026-03-06 21:28:12.735602,198330513
2026-03-06 21:28:12.735673,198070257
2026-03-06 21:28:12.735761,198005530
2026-03-06 21:28:12.735845,197423661
2026-03-06 21:28:12.736119,198330513
2026-03-06 21:28:12.844892,197258473
2026-03-06 21:28:12.84502,197596941
2026-03-06 21:28:12.845189,198212520
2026-03-06 21:28:12.845363,197671782
2026-03-06 21:28:12.84573,197258473
2026-03-06 21:28:12.953715,197666387
2026-03-06 21:28:12.953768,197598290
2026-03-06 21:28:12.953831,198076999
2026-03-06 21:28:12.953972,197666387
2026-03-06 21:28:13.062753,197541654
2026-03-06 21:28:13.062823,198082392
2026-03-06 21:28:13.063446,197541654
2026-03-06 21:28:13.171702,197456700
2026-03-06 21:28:13.171761,197563229
2026-03-06 21:28:13.171813,197576040
2026-03-06 21:28:13.171872,197607728
2026-03-06 21:28:13.172436,197456700
2026-03-06 21:28:13.28072,197631327
2026-03-06 21:28:13.2808,197517381
2026-03-06 21:28:13.281367,197631327
2026-03-06 21:28:13.39042,198154536
2026-03-06 21:28:13.39051,197916530
2026-03-06 21:28:13.39059,198235445
2026-03-06 21:28:13.390673,198189597
2026-03-06 21:28:13.391084,198154536
2026-03-06 21:28:13.49883,197639418
2026-03-06 21:28:13.498888,197981931
2026-03-06 21:28:13.499275,197639418
2026-03-06 21:28:13.607862,198014295
2026-03-06 21:28:13.608143,198134983
2026-03-06 21:28:13.608223,198137006
2026-03-06 21:28:13.608582,198014295
2026-03-06 21:28:13.716497,198101272
2026-03-06 21:28:13.71655,197408154
2026-03-06 21:28:13.717233,198101272
2026-03-06 21:28:13.825775,197810674
2026-03-06 21:28:13.825944,197542328
2026-03-06 21:28:13.826398,197810674
2026-03-06 21:28:13.934595,197892932
2026-03-06 21:28:13.934639,198158581
2026-03-06 21:28:13.934749,198763374
2026-03-06 21:28:13.935509,197892932
2026-03-06 21:28:14.043544,198242187
2026-03-06 21:28:14.043601,198226006
2026-03-06 21:28:14.044548,198242187
2026-03-06 21:28:14.153002,198116779
2026-03-06 21:28:14.153055,197683244
2026-03-06 21:28:14.153153,197624585
2026-03-06 21:28:14.153704,198116779
2026-03-06 21:28:14.261581,198131613
2026-03-06 21:28:14.261642,198167347
2026-03-06 21:28:14.262432,198131613
2026-03-06 21:28:14.370642,199318272
2026-03-06 21:28:14.370667,198180832
2026-03-06 21:28:14.371287,199318272
2026-03-06 21:28:14.479765,198163301
2026-03-06 21:28:14.479826,198222634
2026-03-06 21:28:14.479876,198739102
2026-03-06 21:28:14.479949,198820011
2026-03-06 21:28:14.48012,198163301
2026-03-06 21:28:14.588712,198700670
2026-03-06 21:28:14.58877,198018340
2026-03-06 21:28:14.588821,198565148
2026-03-06 21:28:14.588903,198064862
2026-03-06 21:28:14.588964,197976538
2026-03-06 21:28:14.589042,198152513
2026-03-06 21:28:14.589644,198700670
2026-03-06 21:28:14.697831,198853721
2026-03-06 21:28:14.697882,198696624
2026-03-06 21:28:14.697925,198567171
2026-03-06 21:28:14.697977,197934060
2026-03-06 21:28:14.698145,198853721
2026-03-06 21:28:14.806857,198131613
2026-03-06 21:28:14.806962,198688534
2026-03-06 21:28:14.807069,198011598
2026-03-06 21:28:14.80768,198671677
2026-03-06 21:28:14.807836,198156560
2026-03-06 21:28:14.808866,198131613
2026-03-06 21:28:14.915971,198095204
2026-03-06 21:28:14.916215,198726291
2026-03-06 21:28:14.916465,198816639
2026-03-06 21:28:14.916667,198671004
2026-03-06 21:28:14.91703,198095204
2026-03-06 21:28:15.024978,198133635
2026-03-06 21:28:15.025067,198463338
2026-03-06 21:28:15.025179,198737753
2026-03-06 21:28:15.02528,198097226
2026-03-06 21:28:15.025406,198133635
2026-03-06 21:28:15.133643,198124196
2026-03-06 21:28:15.133679,198124196
2026-03-06 21:28:15.133702,198761352
2026-03-06 21:28:15.133761,197971144
2026-03-06 21:28:15.134016,198480868
2026-03-06 21:28:15.243123,198058795
2026-03-06 21:28:15.243185,198124869
2026-03-06 21:28:15.24326,197944174
2026-03-06 21:28:15.243306,198146446
2026-03-06 21:28:15.24367,198058795
2026-03-06 21:28:15.351708,198351414
2026-03-06 21:28:15.351791,198191620
2026-03-06 21:28:15.351841,198351414
2026-03-06 21:28:15.351864,197456025
2026-03-06 21:28:15.460963,198667632
2026-03-06 21:28:15.461022,198047332
2026-03-06 21:28:15.461078,198176787
2026-03-06 21:28:15.461134,197370397
2026-03-06 21:28:15.461347,198667632
2026-03-06 21:28:15.570143,198064862
2026-03-06 21:28:15.570304,198678419
2026-03-06 21:28:15.570421,197998788
2026-03-06 21:28:15.570435,198064862
2026-03-06 21:28:15.570516,198635943
2026-03-06 21:28:15.67858,198605602
2026-03-06 21:28:15.678632,198704041
2026-03-06 21:28:15.678717,198242187
2026-03-06 21:28:15.678796,198486937
2026-03-06 21:28:15.679015,198605602
2026-03-06 21:28:15.788077,198178808
2026-03-06 21:28:15.788123,198750563
2026-03-06 21:28:15.788195,198710783
2026-03-06 21:28:15.788269,198233422
2026-03-06 21:28:15.788318,198178808
2026-03-06 21:28:15.896576,198181506
2026-03-06 21:28:15.896889,198181506
2026-03-06 21:28:16.005924,198671004
2026-03-06 21:28:16.005977,198823381
2026-03-06 21:28:16.006015,198763374
2026-03-06 21:28:16.006073,198610997
2026-03-06 21:28:16.006827,198671004
2026-03-06 21:28:16.114838,198720896
2026-03-06 21:28:16.114895,198685836
2026-03-06 21:28:16.114938,197393996
2026-03-06 21:28:16.114985,197695379
2026-03-06 21:28:16.115242,198720896
2026-03-06 21:28:16.22412,198198362
2026-03-06 21:28:16.224397,197480972
2026-03-06 21:28:16.22476,198515929
2026-03-06 21:28:16.225008,198683814
2026-03-06 21:28:16.225368,198025083
2026-03-06 21:28:16.225857,198109362
2026-03-06 21:28:16.225893,198198362
2026-03-06 21:28:16.226416,198107339
2026-03-06 21:28:16.333083,197642789
2026-03-06 21:28:16.333113,198243536
2026-03-06 21:28:16.333134,197436473
2026-03-06 21:28:16.333198,198188248
2026-03-06 21:28:16.333268,198294104
2026-03-06 21:28:16.33335,198646057
2026-03-06 21:28:16.333434,197939454
2026-03-06 21:28:16.333504,198387823
2026-03-06 21:28:16.333615,197642789
2026-03-06 21:28:16.441451,198025757
2026-03-06 21:28:16.441478,197369049
2026-03-06 21:28:16.441692,198138355
2026-03-06 21:28:16.441737,196989452
2026-03-06 21:28:16.441766,198085090
2026-03-06 21:28:16.441815,198025757
2026-03-06 21:28:16.550671,198085764
2026-03-06 21:28:16.550696,198732360
2026-03-06 21:28:16.550739,198149816
2026-03-06 21:28:16.550786,198305566
2026-03-06 21:28:16.550843,198127567
2026-03-06 21:28:16.550935,197218019
2026-03-06 21:28:16.55185,198085764
2026-03-06 21:28:16.659641,198120824
2026-03-06 21:28:16.659701,198192968
2026-03-06 21:28:16.659999,197981931
2026-03-06 21:28:16.660063,197623910
2026-03-06 21:28:16.660137,197617842
2026-03-06 21:28:16.660649,198120824
2026-03-06 21:28:16.76865,197555813
2026-03-06 21:28:16.768902,198029128
2026-03-06 21:28:16.768903,197555813
2026-03-06 21:28:16.769129,198147120
2026-03-06 21:28:16.769337,197919902
2026-03-06 21:28:16.769535,198001484
2026-03-06 21:28:16.877495,197687963
2026-03-06 21:28:16.877536,198031151
2026-03-06 21:28:16.877552,197930015
2026-03-06 21:28:16.877622,197687963
2026-03-06 21:28:16.877627,197507267
2026-03-06 21:28:16.986713,198145771
2026-03-06 21:28:16.986761,198786299
2026-03-06 21:28:16.986791,198241514
2026-03-06 21:28:16.986823,197927318
2026-03-06 21:28:16.986905,198145771
2026-03-06 21:28:17.095549,198051378
2026-03-06 21:28:17.095636,197572668
2026-03-06 21:28:17.095767,197942151
2026-03-06 21:28:17.095772,198051378
2026-03-06 21:28:17.204888,198217915
2026-03-06 21:28:17.205047,198121499
2026-03-06 21:28:17.205246,197900348
2026-03-06 21:28:17.205749,198217915
2026-03-06 21:28:17.313565,198766745
2026-03-06 21:28:17.313643,198644034
2026-03-06 21:28:17.313863,198161953
2026-03-06 21:28:17.314013,198766745
2026-03-06 21:28:17.423094,197158686
2026-03-06 21:28:17.423254,197684592
2026-03-06 21:28:17.423414,198076325
2026-03-06 21:28:17.423603,198601557
2026-03-06 21:28:17.423818,197158686
2026-03-06 21:28:17.531414,198186900
2026-03-06 21:28:17.531474,198176112
2026-03-06 21:28:17.531543,197549071
2026-03-06 21:28:17.531618,198232074
2026-03-06 21:28:17.532019,198186900
2026-03-06 21:28:17.64092,198008226
2026-03-06 21:28:17.640977,198041265
2026-03-06 21:28:17.641045,198186900
2026-03-06 21:28:17.641119,198153188
2026-03-06 21:28:17.641798,198008226
2026-03-06 21:28:17.749587,197547047
2026-03-06 21:28:17.749619,197444563
2026-03-06 21:28:17.749632,198126218
2026-03-06 21:28:17.750221,197547047
2026-03-06 21:28:17.858715,197994068
2026-03-06 21:28:17.858771,198164650
2026-03-06 21:28:17.858835,198197013
2026-03-06 21:28:17.858907,198639314
2026-03-06 21:28:17.859071,197994068
2026-03-06 21:28:17.967977,198777534
2026-03-06 21:28:17.968028,198058120
2026-03-06 21:28:17.968099,198101272
2026-03-06 21:28:17.968153,198777534
2026-03-06 21:28:17.968172,198596163
2026-03-06 21:28:17.968276,198743147
2026-03-06 21:28:18.076915,199281863
2026-03-06 21:28:18.077218,198616390
2026-03-06 21:28:18.077309,197978561
2026-03-06 21:28:18.077871,199281863
2026-03-06 21:28:18.18565,198205779
2026-03-06 21:28:18.185705,198424906
2026-03-06 21:28:18.185758,198165998
2026-03-06 21:28:18.185822,198627852
2026-03-06 21:28:18.186254,198205779
2026-03-06 21:28:18.29431,197997439
2026-03-06 21:28:18.294616,198047332
2026-03-06 21:28:18.294681,197997439
2026-03-06 21:28:18.294702,198600883
2026-03-06 21:28:18.403529,198469407
2026-03-06 21:28:18.403588,198495027
2026-03-06 21:28:18.403626,197404109
2026-03-06 21:28:18.404039,198469407
2026-03-06 21:28:18.513045,198184203
2026-03-06 21:28:18.513223,197650880
2026-03-06 21:28:18.513343,197921250
2026-03-06 21:28:18.51344,197634024
2026-03-06 21:28:18.514327,198184203
2026-03-06 21:28:18.622067,198043962
2026-03-06 21:28:18.622118,198704041
2026-03-06 21:28:18.622182,198857768
2026-03-06 21:28:18.622268,198714829
2026-03-06 21:28:18.622622,198043962
2026-03-06 21:28:18.730613,198163301
2026-03-06 21:28:18.730715,198097901
2026-03-06 21:28:18.730806,198201733
2026-03-06 21:28:18.730917,198733708
2026-03-06 21:28:18.731049,198163301
2026-03-06 21:28:18.840337,198702018
2026-03-06 21:28:18.840422,198492330
2026-03-06 21:28:18.840532,198199710
2026-03-06 21:28:18.840612,198702018
2026-03-06 21:28:18.840645,198095204
2026-03-06 21:28:18.949045,198045984
2026-03-06 21:28:18.949109,197882145
2026-03-06 21:28:18.949176,198033848
2026-03-06 21:28:18.949281,198021711
2026-03-06 21:28:18.949323,198637292
2026-03-06 21:28:18.949338,198045984
2026-03-06 21:28:19.057566,198733708
2026-03-06 21:28:19.057624,198238816
2026-03-06 21:28:19.057698,198206453
2026-03-06 21:28:19.058418,198733708
2026-03-06 21:28:19.16708,198077674
2026-03-06 21:28:19.167272,198689882
2026-03-06 21:28:19.167484,198752587
2026-03-06 21:28:19.167673,198032500
2026-03-06 21:28:19.167955,198077674
2026-03-06 21:28:19.275926,198220612
2026-03-06 21:28:19.276166,198168021
2026-03-06 21:28:19.276414,198154536
2026-03-06 21:28:19.276605,198095877
2026-03-06 21:28:19.277044,198220612
2026-03-06 21:28:19.384736,198040590
2026-03-06 21:28:19.384776,197312413
2026-03-06 21:28:19.384823,198124869
