time,ACT.GSE_High_Press_Vent.actuator_state
2026-03-06 21:23:16.677026,1
2026-03-06 21:23:16.719372,0
2026-03-06 21:23:16.779303,1
2026-03-06 21:23:16.82139,0
2026-03-06 21:23:16.88121,1
2026-03-06 21:23:16.923473,0
2026-03-06 21:23:16.983143,1
2026-03-06 21:23:17.025557,0
2026-03-06 21:23:17.084872,1
2026-03-06 21:23:17.127548,0
2026-03-06 21:23:17.187103,1
2026-03-06 21:23:17.229289,0
2026-03-06 21:23:17.289322,1
2026-03-06 21:23:17.331424,0
2026-03-06 21:23:17.391286,1
2026-03-06 21:23:17.433587,0
2026-03-06 21:23:17.492807,1
2026-03-06 21:23:17.535272,0
2026-03-06 21:23:17.595287,1
2026-03-06 21:23:17.637213,0
2026-03-06 21:23:17.696964,1
2026-03-06 21:23:17.739793,0
2026-03-06 21:23:17.798945,1
2026-03-06 21:23:17.841552,0
2026-03-06 21:23:17.901231,1
2026-03-06 21:23:17.943387,0
2026-03-06 21:23:18.003057,1
2026-03-06 21:23:18.04541,0
2026-03-06 21:23:18.105412,1
2026-03-06 21:23:18.147385,0
2026-03-06 21:23:18.207162,1
2026-03-06 21:23:18.249471,0
2026-03-06 21:23:18.3095,1
2026-03-06 21:23:18.351594,0
2026-03-06 21:23:18.410892,1
2026-03-06 21:23:18.453229,0
2026-03-06 21:23:18.513488,1
2026-03-06 21:23:18.555409,0
2026-03-06 21:23:18.615636,1
2026-03-06 21:23:18.657807,0
2026-03-06 21:23:18.71764,1
2026-03-06 21:23:18.759224,0
2026-03-06 21:23:18.819049,1
2026-03-06 21:23:18.861581,0
2026-03-06 21:23:18.920979,1
2026-03-06 21:23:18.963492,0
2026-03-06 21:23:19.023334,1
2026-03-06 21:23:19.065434,0
2026-03-06 21:23:19.125046,1
2026-03-06 21:23:19.167471,0
2026-03-06 21:23:19.22726,1
2026-03-06 21:23:19.269448,0
2026-03-06 21:23:19.329459,1
2026-03-06 21:23:19.371463,0
2026-03-06 21:23:19.431008,1
2026-03-06 21:23:19.473456,0
2026-03-06 21:23:19.533444,1
2026-03-06 21:23:19.575502,0
2026-03-06 21:23:19.634962,1
2026-03-06 21:23:19.677607,0
2026-03-06 21:23:19.736875,1
2026-03-06 21:23:19.779331,0
2026-03-06 21:23:19.839357,1
2026-03-06 21:23:19.881508,0
2026-03-06 21:23:19.941299,1
2026-03-06 21:23:19.983655,0
2026-03-06 21:23:20.043531,1
2026-03-06 21:23:20.085651,0
2026-03-06 21:23:20.144947,1
2026-03-06 21:23:20.187609,0
2026-03-06 21:23:20.247079,1
2026-03-06 21:23:20.289482,0
2026-03-06 21:23:20.348927,1
2026-03-06 21:23:20.391664,0
2026-03-06 21:23:20.45155,1
2026-03-06 21:23:20.493433,0
2026-03-06 21:23:20.552866,1
2026-03-06 21:23:20.595244,0
2026-03-06 21:23:20.655066,1
2026-03-06 21:23:20.69737,0
2026-03-06 21:23:20.757464,1
2026-03-06 21:23:20.799328,0
2026-03-06 21:23:20.859224,1
2026-03-06 21:23:20.901701,0
2026-03-06 21:23:20.961437,1
2026-03-06 21:23:21.003315,0
2026-03-06 21:23:21.062928,1
2026-03-06 21:23:21.105683,0
2026-03-06 21:23:21.164827,1
2026-03-06 21:23:21.207861,0
2026-03-06 21:23:21.267225,1
2026-03-06 21:23:21.309382,0
2026-03-06 21:23:21.369645,1
2026-03-06 21:23:21.41161,0
2026-03-06 21:23:21.471246,1
2026-03-06 21:23:21.513192,0
2026-03-06 21:23:21.573326,1
2026-03-06 21:23:21.615827,0
2026-03-06 21:23:21.675143,1
2026-03-06 21:23:21.717894,0
2026-03-06 21:23:21.777261,1
2026-03-06 21:23:21.819793,0
2026-03-06 21:23:21.879149,1
2026-03-06 21:23:21.921567,0
2026-03-06 21:23:21.98117,1
2026-03-06 21:23:22.023703,0
2026-03-06 21:23:22.083383,1
2026-03-06 21:23:22.125639,0
2026-03-06 21:23:22.185396,1
2026-03-06 21:23:22.227529,0
2026-03-06 21:23:22.287064,1
2026-03-06 21:23:22.329688,0
2026-03-06 21:23:22.388738,1
2026-03-06 21:23:22.431499,0
2026-03-06 21:23:22.491225,1
2026-03-06 21:23:22.533494,0
2026-03-06 21:23:22.593067,1
2026-03-06 21:23:22.635406,0
2026-03-06 21:23:22.695228,1
2026-03-06 21:23:22.73782,0
2026-03-06 21:23:22.797331,1
2026-03-06 21:23:22.83935,0
2026-03-06 21:23:22.899138,1
2026-03-06 21:23:22.941523,0
2026-03-06 21:23:23.001063,1
2026-03-06 21:23:23.043389,0
2026-03-06 21:23:23.103393,1
2026-03-06 21:23:23.145111,0
2026-03-06 21:23:23.205076,1
2026-03-06 21:23:23.24739,0
2026-03-06 21:23:23.307197,1
2026-03-06 21:23:23.349541,0
2026-03-06 21:23:23.409201,1
2026-03-06 21:23:23.451522,0
2026-03-06 21:23:23.510836,1
2026-03-06 21:23:23.553768,0
2026-03-06 21:23:23.613002,1
2026-03-06 21:23:23.655226,0
2026-03-06 21:23:23.715271,1
2026-03-06 21:23:23.757695,0
2026-03-06 21:23:23.817406,1
2026-03-06 21:23:23.859623,0
2026-03-06 21:23:23.919067,1
2026-03-06 21:23:23.961219,0
2026-03-06 21:23:24.021202,1
2026-03-06 21:23:24.063436,0
2026-03-06 21:23:24.122936,1
2026-03-06 21:23:24.165312,0
2026-03-06 21:23:24.225495,1
2026-03-06 21:23:24.267057,0
2026-03-06 21:23:24.327182,1
2026-03-06 21:23:24.369304,0
2026-03-06 21:23:24.428896,1
2026-03-06 21:23:24.471707,0
2026-03-06 21:23:24.531135,1
2026-03-06 21:23:24.573809,0
2026-03-06 21:23:24.63346,1
2026-03-06 21:23:24.675326,0
2026-03-06 21:23:24.735057,1
2026-03-06 21:23:24.777411,0
2026-03-06 21:23:24.837626,1
2026-03-06 21:23:24.879341,0
2026-03-06 21:23:24.938843,1
2026-03-06 21:23:24.981537,0
2026-03-06 21:23:25.041521,1
2026-03-06 21:23:25.083572,0
2026-03-06 21:23:25.143124,1
2026-03-06 21:23:25.185548,0
2026-03-06 21:23:25.244818,1
2026-03-06 21:23:25.287714,0
2026-03-06 21:23:25.347272,1
2026-03-06 21:23:25.389688,0
2026-03-06 21:23:25.449099,1
2026-03-06 21:23:25.491226,0
2026-03-06 21:23:25.551167,1
2026-03-06 21:23:25.593299,0
2026-03-06 21:23:25.653257,1
2026-03-06 21:23:25.695369,0
2026-03-06 21:23:25.754904,1
2026-03-06 21:23:25.797765,0
2026-03-06 21:23:25.857442,1
2026-03-06 21:23:25.899224,0
2026-03-06 21:23:25.95897,1
2026-03-06 21:23:26.001426,0
2026-03-06 21:23:26.060975,1
2026-03-06 21:23:26.1034,0
2026-03-06 21:23:26.163265,1
2026-03-06 21:23:26.205425,0
2026-03-06 21:23:26.265356,1
2026-03-06 21:23:26.307369,0
2026-03-06 21:23:26.367171,1
2026-03-06 21:23:26.409791,0
2026-03-06 21:23:26.468783,1
2026-03-06 21:23:26.511607,0
2026-03-06 21:23:26.570818,1
2026-03-06 21:23:26.613605,0
2026-03-06 21:23:26.673258,1
2026-03-06 21:23:26.715189,0
2026-03-06 21:23:26.775196,1
2026-03-06 21:23:26.817365,0
2026-03-06 21:23:26.877315,1
2026-03-06 21:23:26.919426,0
2026-03-06 21:23:26.979275,1
2026-03-06 21:23:27.021313,0
2026-03-06 21:23:27.080944,1
2026-03-06 21:23:27.123487,0
2026-03-06 21:23:27.183035,1
2026-03-06 21:23:27.225493,0
2026-03-06 21:23:27.285103,1
2026-03-06 21:23:27.327433,0
2026-03-06 21:23:27.387614,1
2026-03-06 21:23:27.429403,0
2026-03-06 21:23:27.489214,1
2026-03-06 21:23:27.531702,0
2026-03-06 21:23:27.590934,1
2026-03-06 21:23:27.633411,0
2026-03-06 21:23:27.693172,1
2026-03-06 21:23:27.735511,0
2026-03-06 21:23:27.795263,1
2026-03-06 21:23:27.83769,0
2026-03-06 21:23:27.897222,1
2026-03-06 21:23:27.939475,0
2026-03-06 21:23:27.99935,1
2026-03-06 21:23:28.04139,0
2026-03-06 21:23:28.101201,1
2026-03-06 21:23:28.143212,0
2026-03-06 21:23:28.203208,1
2026-03-06 21:23:28.245599,0
2026-03-06 21:23:28.304924,1
2026-03-06 21:23:28.347207,0
2026-03-06 21:23:28.407464,1
2026-03-06 21:23:28.449564,0
2026-03-06 21:23:28.509233,1
2026-03-06 21:23:28.551366,0
2026-03-06 21:23:28.611369,1
2026-03-06 21:23:28.653742,0
2026-03-06 21:23:28.712972,1
2026-03-06 21:23:28.755455,0
2026-03-06 21:23:28.815444,1
2026-03-06 21:23:28.857577,0
2026-03-06 21:23:28.917128,1
2026-03-06 21:23:28.959448,0
2026-03-06 21:23:29.019372,1
2026-03-06 21:23:29.061397,0
2026-03-06 21:23:29.125009,1
2026-03-06 21:23:29.163323,0
2026-03-06 21:23:29.223409,1
2026-03-06 21:23:29.265554,0
2026-03-06 21:23:29.324939,1
2026-03-06 21:23:29.367446,0
2026-03-06 21:23:29.427317,1
2026-03-06 21:23:29.469345,0
2026-03-06 21:23:29.529528,1
2026-03-06 21:23:29.571845,0
2026-03-06 21:23:29.631965,1
2026-03-06 21:23:29.673886,0
2026-03-06 21:23:29.732926,1
2026-03-06 21:23:29.775609,0
2026-03-06 21:23:29.834991,1
2026-03-06 21:23:29.877436,0
2026-03-06 21:23:29.937367,1
2026-03-06 21:23:29.979428,0
2026-03-06 21:23:30.038973,1
2026-03-06 21:23:30.081853,0
2026-03-06 21:23:30.140966,1
2026-03-06 21:23:30.1837,0
2026-03-06 21:23:30.243107,1
2026-03-06 21:23:30.285197,0
2026-03-06 21:23:30.345303,1
2026-03-06 21:23:30.387478,0
2026-03-06 21:23:30.447216,1
2026-03-06 21:23:30.489769,0
2026-03-06 21:23:30.549185,1
2026-03-06 21:23:30.591381,0
2026-03-06 21:23:30.651299,1
2026-03-06 21:23:30.693806,0
2026-03-06 21:23:30.753126,1
2026-03-06 21:23:30.795428,0
2026-03-06 21:23:30.854995,1
2026-03-06 21:23:30.897291,0
2026-03-06 21:23:30.956873,1
2026-03-06 21:23:30.999586,0
2026-03-06 21:23:31.059215,1
2026-03-06 21:23:31.10175,0
2026-03-06 21:23:31.161046,1
2026-03-06 21:23:31.203944,0
2026-03-06 21:23:31.263434,1
2026-03-06 21:23:31.305305,0
2026-03-06 21:23:31.365493,1
2026-03-06 21:23:31.407423,0
2026-03-06 21:23:31.467224,1
2026-03-06 21:23:31.509511,0
2026-03-06 21:23:31.568985,1
2026-03-06 21:23:31.611836,0
2026-03-06 21:23:31.671538,1
2026-03-06 21:23:31.713318,0
2026-03-06 21:23:31.773285,1
2026-03-06 21:23:31.815247,0
2026-03-06 21:23:31.875611,1
2026-03-06 21:23:31.917683,0
2026-03-06 21:23:31.976923,1
2026-03-06 21:23:32.01969,0
2026-03-06 21:23:32.079094,1
2026-03-06 21:23:32.12159,0
2026-03-06 21:23:32.181391,1
2026-03-06 21:23:32.223484,0
2026-03-06 21:23:32.282942,1
2026-03-06 21:23:32.325492,0
2026-03-06 21:23:32.38525,1
2026-03-06 21:23:32.427241,0
2026-03-06 21:23:32.487201,1
2026-03-06 21:23:32.529841,0
2026-03-06 21:23:32.589381,1
2026-03-06 21:23:32.63145,0
2026-03-06 21:23:32.691631,1
2026-03-06 21:23:32.733505,0
2026-03-06 21:23:32.793178,1
2026-03-06 21:23:32.835383,0
2026-03-06 21:23:32.895378,1
2026-03-06 21:23:32.937624,0
2026-03-06 21:23:32.997292,1
2026-03-06 21:23:33.03964,0
2026-03-06 21:23:33.099059,1
2026-03-06 21:23:33.141612,0
2026-03-06 21:23:33.201091,1
2026-03-06 21:23:33.243663,0
2026-03-06 21:23:33.303275,1
2026-03-06 21:23:33.345285,0
2026-03-06 21:23:33.405084,1
2026-03-06 21:23:33.447473,0
2026-03-06 21:23:33.507416,1
2026-03-06 21:23:33.549394,0
2026-03-06 21:23:33.609264,1
2026-03-06 21:23:33.651457,0
2026-03-06 21:23:33.711079,1
2026-03-06 21:23:33.753665,0
2026-03-06 21:23:33.813389,1
2026-03-06 21:23:33.85585,0
2026-03-06 21:23:33.915183,1
2026-03-06 21:23:33.957782,0
2026-03-06 21:23:34.017226,1
2026-03-06 21:23:34.059501,0
2026-03-06 21:23:34.119356,1
2026-03-06 21:23:34.161349,0
2026-03-06 21:23:34.221115,1
2026-03-06 21:23:34.263423,0
2026-03-06 21:23:34.322983,1
2026-03-06 21:23:34.365703,0
2026-03-06 21:23:34.425196,1
2026-03-06 21:23:34.467277,0
2026-03-06 21:23:34.527039,1
2026-03-06 21:23:34.569469,0
2026-03-06 21:23:34.629418,1
2026-03-06 21:23:34.671663,0
2026-03-06 21:23:34.731451,1
2026-03-06 21:23:34.773525,0
2026-03-06 21:23:34.833392,1
2026-03-06 21:23:34.875301,0
2026-03-06 21:23:34.935337,1
2026-03-06 21:23:34.977404,0
2026-03-06 21:23:35.037384,1
2026-03-06 21:23:35.079327,0
2026-03-06 21:23:35.138922,1
2026-03-06 21:23:35.181466,0
2026-03-06 21:23:35.24135,1
2026-03-06 21:23:35.283517,0
2026-03-06 21:23:35.343459,1
2026-03-06 21:23:35.385627,0
2026-03-06 21:23:35.445456,1
2026-03-06 21:23:35.487514,0
2026-03-06 21:23:35.547101,1
2026-03-06 21:23:35.589514,0
2026-03-06 21:23:35.649112,1
2026-03-06 21:23:35.69144,0
2026-03-06 21:23:35.751301,1
2026-03-06 21:23:35.793527,0
2026-03-06 21:23:35.853191,1
2026-03-06 21:23:35.895097,0
2026-03-06 21:23:35.955213,1
2026-03-06 21:23:35.997658,0
2026-03-06 21:23:36.056981,1
2026-03-06 21:23:36.099569,0
2026-03-06 21:23:36.159406,1
2026-03-06 21:23:36.201332,0
2026-03-06 21:23:36.261245,1
2026-03-06 21:23:36.303802,0
2026-03-06 21:23:36.363264,1
2026-03-06 21:23:36.405731,0
2026-03-06 21:23:36.4654,1
2026-03-06 21:23:36.507936,0
2026-03-06 21:23:36.567323,1
2026-03-06 21:23:36.609401,0
2026-03-06 21:23:36.66923,1
2026-03-06 21:23:36.711634,0
2026-03-06 21:23:36.771234,1
2026-03-06 21:23:36.813337,0
2026-03-06 21:23:36.873132,1
2026-03-06 21:23:36.915696,0
2026-03-06 21:23:36.975443,1
2026-03-06 21:23:37.017393,0
2026-03-06 21:23:37.077253,1
2026-03-06 21:23:37.119551,0
2026-03-06 21:23:37.179118,1
2026-03-06 21:23:37.221457,0
2026-03-06 21:23:37.281342,1
2026-03-06 21:23:37.32362,0
2026-03-06 21:23:37.383099,1
2026-03-06 21:23:37.425569,0
2026-03-06 21:23:37.485096,1
2026-03-06 21:23:37.527631,0
2026-03-06 21:23:37.587467,1
2026-03-06 21:23:37.629772,0
2026-03-06 21:23:37.68894,1
2026-03-06 21:23:37.73141,0
2026-03-06 21:23:37.791041,1
2026-03-06 21:23:37.833848,0
2026-03-06 21:23:37.893049,1
2026-03-06 21:23:37.935262,0
2026-03-06 21:23:37.995055,1
2026-03-06 21:23:38.037457,0
2026-03-06 21:23:38.09716,1
2026-03-06 21:23:38.139824,0
2026-03-06 21:23:38.199129,1
2026-03-06 21:23:38.241379,0
2026-03-06 21:23:38.301444,1
2026-03-06 21:23:38.343423,0
2026-03-06 21:23:38.40317,1
2026-03-06 21:23:38.445814,0
2026-03-06 21:23:38.505388,1
2026-03-06 21:23:38.547573,0
2026-03-06 21:23:38.60715,1
2026-03-06 21:23:38.64956,0
2026-03-06 21:23:38.709249,1
2026-03-06 21:23:38.751405,0
2026-03-06 21:23:38.811143,1
2026-03-06 21:23:38.853592,0
2026-03-06 21:23:38.913014,1
2026-03-06 21:23:38.955539,0
2026-03-06 21:23:39.015054,1
2026-03-06 21:23:39.057628,0
2026-03-06 21:23:39.117416,1
2026-03-06 21:23:39.159422,0
2026-03-06 21:23:39.219566,1
2026-03-06 21:23:39.261569,0
2026-03-06 21:23:39.321079,1
2026-03-06 21:23:39.363238,0
2026-03-06 21:23:39.42301,1
2026-03-06 21:23:39.465688,0
2026-03-06 21:23:39.525251,1
2026-03-06 21:23:39.567275,0
2026-03-06 21:23:39.62734,1
2026-03-06 21:23:39.669376,0
2026-03-06 21:23:39.729476,1
2026-03-06 21:23:39.771789,0
2026-03-06 21:23:39.831128,1
2026-03-06 21:23:39.873342,0
2026-03-06 21:23:39.933023,1
2026-03-06 21:23:39.975249,0
2026-03-06 21:23:40.03505,1
2026-03-06 21:23:40.077387,0
2026-03-06 21:23:40.137019,1
2026-03-06 21:23:40.179743,0
2026-03-06 21:23:40.239325,1
2026-03-06 21:23:40.281651,0
2026-03-06 21:23:40.341345,1
2026-03-06 21:23:40.383621,0
2026-03-06 21:23:40.443153,1
2026-03-06 21:23:40.485736,0
2026-03-06 21:23:40.54533,1
2026-03-06 21:23:40.587595,0
2026-03-06 21:23:40.64749,1
2026-03-06 21:23:40.689596,0
2026-03-06 21:23:40.749207,1
2026-03-06 21:23:40.791484,0
2026-03-06 21:23:40.851247,1
2026-03-06 21:23:40.893412,0
2026-03-06 21:23:40.953469,1
2026-03-06 21:23:40.996138,0
2026-03-06 21:23:41.055456,1
2026-03-06 21:23:41.097394,0
2026-03-06 21:23:41.157232,1
2026-03-06 21:23:41.199501,0
2026-03-06 21:23:41.259537,1
2026-03-06 21:23:41.301267,0
2026-03-06 21:23:41.361146,1
2026-03-06 21:23:41.403905,0
2026-03-06 21:23:41.463141,1
2026-03-06 21:23:41.505414,0
2026-03-06 21:23:41.565865,1
2026-03-06 21:23:41.607538,0
2026-03-06 21:23:41.667483,1
2026-03-06 21:23:41.709577,0
2026-03-06 21:23:41.769096,1
2026-03-06 21:23:41.811665,0
2026-03-06 21:23:41.87125,1
2026-03-06 21:23:41.913744,0
2026-03-06 21:23:41.973199,1
2026-03-06 21:23:42.015398,0
2026-03-06 21:23:42.075416,1
2026-03-06 21:23:42.117802,0
2026-03-06 21:23:42.177453,1
2026-03-06 21:23:42.219635,0
2026-03-06 21:23:42.279045,1
2026-03-06 21:23:42.321829,0
2026-03-06 21:23:42.381239,1
2026-03-06 21:23:42.423261,0
2026-03-06 21:23:42.483482,1
2026-03-06 21:23:42.525825,0
2026-03-06 21:23:42.585458,1
2026-03-06 21:23:42.627703,0
2026-03-06 21:23:42.687194,1
2026-03-06 21:23:42.729634,0
2026-03-06 21:23:42.789546,1
2026-03-06 21:23:42.831606,0
2026-03-06 21:23:42.891234,1
2026-03-06 21:23:42.933718,0
2026-03-06 21:23:42.993451,1
2026-03-06 21:23:43.035676,0
2026-03-06 21:23:43.095197,1
2026-03-06 21:23:43.137634,0
2026-03-06 21:23:43.197387,1
2026-03-06 21:23:43.239355,0
2026-03-06 21:23:43.299296,1
2026-03-06 21:23:43.341564,0
2026-03-06 21:23:43.401054,1
2026-03-06 21:23:43.44343,0
2026-03-06 21:23:43.503413,1
2026-03-06 21:23:43.54561,0
2026-03-06 21:23:43.605355,1
2026-03-06 21:23:43.647578,0
2026-03-06 21:23:43.70717,1
2026-03-06 21:23:43.749306,0
2026-03-06 21:23:43.809434,1
2026-03-06 21:23:43.851778,0
2026-03-06 21:23:43.911216,1
2026-03-06 21:23:43.953669,0
2026-03-06 21:23:44.013505,1
2026-03-06 21:23:44.055362,0
2026-03-06 21:23:44.115259,1
2026-03-06 21:23:44.157606,0
2026-03-06 21:23:44.217316,1
2026-03-06 21:23:44.259854,0
2026-03-06 21:23:44.319099,1
2026-03-06 21:23:44.361562,0
2026-03-06 21:23:44.421322,1
2026-03-06 21:23:44.463468,0
2026-03-06 21:23:44.523343,1
2026-03-06 21:23:44.565822,0
2026-03-06 21:23:44.625276,1
2026-03-06 21:23:44.667484,0
2026-03-06 21:23:44.727094,1
2026-03-06 21:23:44.769627,0
2026-03-06 21:23:44.829161,1
2026-03-06 21:23:44.871473,0
2026-03-06 21:23:44.931082,1
2026-03-06 21:23:44.973568,0
2026-03-06 21:23:45.03308,1
2026-03-06 21:23:45.075723,0
2026-03-06 21:23:45.135196,1
2026-03-06 21:23:45.177424,0
2026-03-06 21:23:45.237333,1
2026-03-06 21:23:45.279353,0
2026-03-06 21:23:45.33929,1
2026-03-06 21:23:45.381086,0
2026-03-06 21:23:45.441069,1
2026-03-06 21:23:45.483739,0
2026-03-06 21:23:45.543451,1
2026-03-06 21:23:45.585443,0
2026-03-06 21:23:45.645198,1
2026-03-06 21:23:45.687573,0
2026-03-06 21:23:45.747296,1
2026-03-06 21:23:45.789513,0
2026-03-06 21:23:45.849459,1
2026-03-06 21:23:45.891643,0
2026-03-06 21:23:45.951182,1
2026-03-06 21:23:45.993821,0
2026-03-06 21:23:46.053436,1
2026-03-06 21:23:46.095367,0
2026-03-06 21:23:46.155519,1
2026-03-06 21:23:46.197454,0
2026-03-06 21:23:46.257255,1
2026-03-06 21:23:46.299696,0
2026-03-06 21:23:46.35892,1
2026-03-06 21:23:46.4014,0
2026-03-06 21:23:46.460912,1
2026-03-06 21:23:46.503564,0
2026-03-06 21:23:46.563146,1
2026-03-06 21:23:46.605514,0
2026-03-06 21:23:46.665447,1
2026-03-06 21:23:46.707812,0
2026-03-06 21:23:46.767037,1
2026-03-06 21:23:46.809356,0
2026-03-06 21:23:46.869309,1
2026-03-06 21:23:46.911875,0
2026-03-06 21:23:46.971163,1
2026-03-06 21:23:47.01341,0
2026-03-06 21:23:47.073574,1
2026-03-06 21:23:47.115816,0
2026-03-06 21:23:47.175255,1
2026-03-06 21:23:47.217501,0
2026-03-06 21:23:47.277515,1
2026-03-06 21:23:47.319406,0
2026-03-06 21:23:47.379212,1
2026-03-06 21:23:47.421337,0
2026-03-06 21:23:47.481186,1
2026-03-06 21:23:47.523399,0
2026-03-06 21:23:47.583014,1
2026-03-06 21:23:47.625589,0
2026-03-06 21:23:47.685984,1
2026-03-06 21:23:47.727695,0
2026-03-06 21:23:47.787676,1
2026-03-06 21:23:47.829836,0
2026-03-06 21:23:47.889214,1
2026-03-06 21:23:47.931887,0
2026-03-06 21:23:47.991264,1
2026-03-06 21:23:48.033212,0
2026-03-06 21:23:48.093734,1
2026-03-06 21:23:48.135651,0
2026-03-06 21:23:48.195411,1
2026-03-06 21:23:48.237499,0
2026-03-06 21:23:48.297317,1
2026-03-06 21:23:48.33975,0
2026-03-06 21:23:48.399349,1
2026-03-06 21:23:48.441709,0
2026-03-06 21:23:48.501185,1
2026-03-06 21:23:48.543381,0
2026-03-06 21:23:48.60336,1
2026-03-06 21:23:48.64558,0
2026-03-06 21:23:48.705455,1
2026-03-06 21:23:48.747484,0
2026-03-06 21:23:48.807478,1
2026-03-06 21:23:48.849267,0
2026-03-06 21:23:48.909082,1
2026-03-06 21:23:48.951683,0
2026-03-06 21:23:49.011553,1
2026-03-06 21:23:49.053649,0
2026-03-06 21:23:49.113539,1
2026-03-06 21:23:49.155569,0
2026-03-06 21:23:49.215424,1
2026-03-06 21:23:49.257847,0
2026-03-06 21:23:49.317349,1
2026-03-06 21:23:49.359571,0
2026-03-06 21:23:49.419581,1
2026-03-06 21:23:49.461496,0
2026-03-06 21:23:49.521454,1
2026-03-06 21:23:49.563605,0
2026-03-06 21:23:49.623787,1
2026-03-06 21:23:49.66554,0
2026-03-06 21:23:49.725045,1
2026-03-06 21:23:49.767843,0
2026-03-06 21:23:49.827213,1
2026-03-06 21:23:49.86947,0
2026-03-06 21:23:49.929314,1
2026-03-06 21:23:49.97145,0
2026-03-06 21:23:50.03114,1
2026-03-06 21:23:50.07355,0
2026-03-06 21:23:50.13352,1
2026-03-06 21:23:50.175792,0
2026-03-06 21:23:50.23522,1
2026-03-06 21:23:50.277558,0
2026-03-06 21:23:50.337468,1
2026-03-06 21:23:50.379213,0
2026-03-06 21:23:50.439423,1
2026-03-06 21:23:50.481514,0
2026-03-06 21:23:50.541367,1
2026-03-06 21:23:50.583421,0
2026-03-06 21:23:50.643705,1
2026-03-06 21:23:50.685716,0
2026-03-06 21:23:50.745275,1
2026-03-06 21:23:50.787295,0
2026-03-06 21:23:50.8474,1
2026-03-06 21:23:50.88957,0
2026-03-06 21:23:50.949847,1
2026-03-06 21:23:50.991684,0
2026-03-06 21:23:51.051763,1
2026-03-06 21:23:51.093838,0
2026-03-06 21:23:51.153317,1
2026-03-06 21:23:51.195862,0
2026-03-06 21:23:51.255727,1
2026-03-06 21:23:51.297577,0
2026-03-06 21:23:51.357485,1
2026-03-06 21:23:51.399839,0
2026-03-06 21:23:51.459078,1
2026-03-06 21:23:51.501842,0
2026-03-06 21:23:51.561282,1
2026-03-06 21:23:51.603649,0
2026-03-06 21:23:51.663469,1
2026-03-06 21:23:51.705625,0
2026-03-06 21:23:51.765553,1
2026-03-06 21:23:51.807649,0
2026-03-06 21:23:51.86711,1
2026-03-06 21:23:51.909408,0
2026-03-06 21:23:51.969139,1
2026-03-06 21:23:52.011365,0
2026-03-06 21:23:52.07144,1
2026-03-06 21:23:52.113412,0
2026-03-06 21:23:52.173438,1
2026-03-06 21:23:52.215485,0
2026-03-06 21:23:52.275338,1
2026-03-06 21:23:52.317564,0
2026-03-06 21:23:52.377234,1
2026-03-06 21:23:52.419711,0
2026-03-06 21:23:52.479272,1
2026-03-06 21:23:52.521435,0
2026-03-06 21:23:52.581072,1
2026-03-06 21:23:52.623568,0
2026-03-06 21:23:52.683585,1
2026-03-06 21:23:52.725709,0
2026-03-06 21:23:52.785293,1
2026-03-06 21:23:52.828099,0
2026-03-06 21:23:52.887277,1
2026-03-06 21:23:52.929767,0
2026-03-06 21:23:52.989187,1
2026-03-06 21:23:53.031428,0
2026-03-06 21:23:53.091065,1
2026-03-06 21:23:53.133677,0
2026-03-06 21:23:53.193138,1
2026-03-06 21:23:53.235698,0
2026-03-06 21:23:53.295174,1
2026-03-06 21:23:53.33774,0
2026-03-06 21:23:53.397071,1
2026-03-06 21:23:53.439515,0
2026-03-06 21:23:53.499081,1
2026-03-06 21:23:53.54135,0
2026-03-06 21:23:53.601621,1
2026-03-06 21:23:53.643361,0
2026-03-06 21:23:53.70357,1
2026-03-06 21:23:53.745458,0
2026-03-06 21:23:53.805379,1
2026-03-06 21:23:53.847601,0
2026-03-06 21:23:53.907279,1
2026-03-06 21:23:53.949647,0
2026-03-06 21:23:54.009557,1
2026-03-06 21:23:54.051345,0
2026-03-06 21:23:54.111346,1
2026-03-06 21:23:54.153263,0
2026-03-06 21:23:54.213389,1
2026-03-06 21:23:54.255705,0
2026-03-06 21:23:54.31544,1
2026-03-06 21:23:54.357647,0
2026-03-06 21:23:54.417153,1
2026-03-06 21:23:54.459618,0
2026-03-06 21:23:54.519475,1
2026-03-06 21:23:54.561912,0
2026-03-06 21:23:54.621623,1
2026-03-06 21:23:54.663852,0
2026-03-06 21:23:54.723752,1
2026-03-06 21:23:54.765813,0
2026-03-06 21:23:54.825083,1
2026-03-06 21:23:54.867816,0
2026-03-06 21:23:54.927211,1
2026-03-06 21:23:54.969963,0
2026-03-06 21:23:55.02926,1
2026-03-06 21:23:55.071568,0
2026-03-06 21:23:55.131562,1
2026-03-06 21:23:55.173391,0
2026-03-06 21:23:55.233241,1
2026-03-06 21:23:55.275405,0
2026-03-06 21:23:55.335241,1
2026-03-06 21:23:55.377847,0
2026-03-06 21:23:55.437388,1
2026-03-06 21:23:55.479374,0
2026-03-06 21:23:55.539447,1
2026-03-06 21:23:55.581432,0
2026-03-06 21:23:55.641689,1
2026-03-06 21:23:55.683536,0
2026-03-06 21:23:55.743481,1
2026-03-06 21:23:55.785339,0
2026-03-06 21:23:55.845163,1
2026-03-06 21:23:55.887542,0
2026-03-06 21:23:55.94732,1
2026-03-06 21:23:55.989747,0
2026-03-06 21:23:56.04956,1
2026-03-06 21:23:56.091619,0
2026-03-06 21:23:56.151381,1
2026-03-06 21:23:56.193468,0
