time,ACT.GSE_High_Press_Control.timestamp_ns
2026-03-06 21:16:54.173878,1772831814173556841
2026-03-06 21:16:54.217711,1772831814217639854
2026-03-06 21:16:54.21772,1772831814217639854
2026-03-06 21:16:54.275686,1772831814275511988
2026-03-06 21:16:54.275701,1772831814275511988
2026-03-06 21:16:54.319268,1772831814319127966
2026-03-06 21:16:54.319286,1772831814319127966
2026-03-06 21:16:54.377469,1772831814377321316
2026-03-06 21:16:54.377484,1772831814377321316
2026-03-06 21:16:54.421362,1772831814421278861
2026-03-06 21:16:54.421376,1772831814421278861
2026-03-06 21:16:54.479399,1772831814479182399
2026-03-06 21:16:54.479417,1772831814479182399
2026-03-06 21:16:54.523657,1772831814523490593
2026-03-06 21:16:54.523675,1772831814523490593
2026-03-06 21:16:54.581573,1772831814581358999
2026-03-06 21:16:54.581591,1772831814581358999
2026-03-06 21:16:54.625738,1772831814625291837
2026-03-06 21:16:54.625753,1772831814625291837
2026-03-06 21:16:54.683282,1772831814683147056
2026-03-06 21:16:54.683296,1772831814683147056
2026-03-06 21:16:54.727994,1772831814727681623
2026-03-06 21:16:54.72803,1772831814727681623
2026-03-06 21:16:54.78578,1772831814785532113
2026-03-06 21:16:54.785805,1772831814785532113
2026-03-06 21:16:54.829638,1772831814829398535
2026-03-06 21:16:54.829672,1772831814829398535
2026-03-06 21:16:54.887849,1772831814887578734
2026-03-06 21:16:54.887877,1772831814887578734
2026-03-06 21:16:54.931524,1772831814931209553
2026-03-06 21:16:54.931552,1772831814931209553
2026-03-06 21:16:54.989572,1772831814989257050
2026-03-06 21:16:54.989607,1772831814989257050
2026-03-06 21:16:55.033867,1772831815033519803
2026-03-06 21:16:55.033902,1772831815033519803
2026-03-06 21:16:55.091727,1772831815091390086
2026-03-06 21:16:55.09174,1772831815091390086
2026-03-06 21:16:55.135821,1772831815135626667
2026-03-06 21:16:55.135836,1772831815135626667
2026-03-06 21:16:55.193438,1772831815193156226
2026-03-06 21:16:55.193456,1772831815193156226
2026-03-06 21:16:55.237408,1772831815237236131
2026-03-06 21:16:55.237424,1772831815237236131
2026-03-06 21:16:55.295457,1772831815295361244
2026-03-06 21:16:55.295473,1772831815295361244
2026-03-06 21:16:55.339736,1772831815339527825
2026-03-06 21:16:55.339755,1772831815339527825
2026-03-06 21:16:55.398061,1772831815397676084
2026-03-06 21:16:55.398094,1772831815397676084
2026-03-06 21:16:55.44156,1772831815441325052
2026-03-06 21:16:55.441582,1772831815441325052
2026-03-06 21:16:55.499691,1772831815499524892
2026-03-06 21:16:55.49972,1772831815499524892
2026-03-06 21:16:55.543727,1772831815543492994
2026-03-06 21:16:55.543759,1772831815543492994
2026-03-06 21:16:55.601239,1772831815601109548
2026-03-06 21:16:55.60126,1772831815601109548
2026-03-06 21:16:55.645533,1772831815645388248
2026-03-06 21:16:55.645549,1772831815645388248
2026-03-06 21:16:55.703648,1772831815703465533
2026-03-06 21:16:55.703663,1772831815703465533
2026-03-06 21:16:55.747378,1772831815747210693
2026-03-06 21:16:55.747397,1772831815747210693
2026-03-06 21:16:55.805569,1772831815805302753
2026-03-06 21:16:55.805598,1772831815805302753
2026-03-06 21:16:55.849592,1772831815849400966
2026-03-06 21:16:55.849625,1772831815849400966
2026-03-06 21:16:55.907277,1772831815907089369
2026-03-06 21:16:55.907301,1772831815907089369
2026-03-06 21:16:55.952791,1772831815951363338
2026-03-06 21:16:55.952821,1772831815951363338
2026-03-06 21:16:56.009483,1772831816009250222
2026-03-06 21:16:56.009508,1772831816009250222
2026-03-06 21:16:56.053834,1772831816053662551
2026-03-06 21:16:56.053869,1772831816053662551
2026-03-06 21:16:56.111644,1772831816111473490
2026-03-06 21:16:56.111662,1772831816111473490
2026-03-06 21:16:56.155507,1772831816155346287
2026-03-06 21:16:56.155525,1772831816155346287
2026-03-06 21:16:56.213938,1772831816213658014
2026-03-06 21:16:56.213962,1772831816213658014
2026-03-06 21:16:56.257579,1772831816257314751
2026-03-06 21:16:56.257606,1772831816257314751
2026-03-06 21:16:56.315604,1772831816315394121
2026-03-06 21:16:56.315626,1772831816315394121
2026-03-06 21:16:56.359514,1772831816359280980
2026-03-06 21:16:56.359536,1772831816359280980
2026-03-06 21:16:56.417384,1772831816417211280
2026-03-06 21:16:56.417404,1772831816417211280
2026-03-06 21:16:56.461945,1772831816461746733
2026-03-06 21:16:56.461969,1772831816461746733
2026-03-06 21:16:56.519482,1772831816519243300
2026-03-06 21:16:56.51951,1772831816519243300
2026-03-06 21:16:56.563488,1772831816563337350
2026-03-06 21:16:56.563506,1772831816563337350
2026-03-06 21:16:56.62181,1772831816621644875
2026-03-06 21:16:56.621832,1772831816621644875
2026-03-06 21:16:56.665563,1772831816665406588
2026-03-06 21:16:56.665588,1772831816665406588
2026-03-06 21:16:56.723312,1772831816723156360
2026-03-06 21:16:56.723334,1772831816723156360
2026-03-06 21:16:56.767774,1772831816767619639
2026-03-06 21:16:56.7678,1772831816767619639
2026-03-06 21:16:56.825373,1772831816825237574
2026-03-06 21:16:56.825392,1772831816825237574
2026-03-06 21:16:56.870511,1772831816869760670
2026-03-06 21:16:56.870536,1772831816869760670
2026-03-06 21:16:56.927521,1772831816927329589
2026-03-06 21:16:56.927545,1772831816927329589
2026-03-06 21:16:56.971492,1772831816971354861
2026-03-06 21:16:56.971514,1772831816971354861
2026-03-06 21:16:57.029754,1772831817029607745
2026-03-06 21:16:57.029773,1772831817029607745
2026-03-06 21:16:57.073324,1772831817073136099
2026-03-06 21:16:57.073342,1772831817073136099
2026-03-06 21:16:57.131992,1772831817131826720
2026-03-06 21:16:57.13202,1772831817131826720
2026-03-06 21:16:57.175836,1772831817175511465
2026-03-06 21:16:57.175862,1772831817175511465
2026-03-06 21:16:57.233283,1772831817233105942
2026-03-06 21:16:57.233296,1772831817233105942
2026-03-06 21:16:57.277439,1772831817277268425
2026-03-06 21:16:57.277455,1772831817277268425
2026-03-06 21:16:57.335516,1772831817335314726
2026-03-06 21:16:57.335534,1772831817335314726
2026-03-06 21:16:57.379917,1772831817379748661
2026-03-06 21:16:57.379934,1772831817379748661
2026-03-06 21:16:57.437621,1772831817437299835
2026-03-06 21:16:57.437639,1772831817437299835
2026-03-06 21:16:57.481528,1772831817481386678
2026-03-06 21:16:57.481541,1772831817481386678
2026-03-06 21:16:57.539453,1772831817539243385
2026-03-06 21:16:57.539466,1772831817539243385
2026-03-06 21:16:57.583615,1772831817583462283
2026-03-06 21:16:57.583629,1772831817583462283
2026-03-06 21:16:57.641841,1772831817641630920
2026-03-06 21:16:57.64186,1772831817641630920
2026-03-06 21:16:57.68579,1772831817685640334
2026-03-06 21:16:57.685808,1772831817685640334
2026-03-06 21:16:57.743578,1772831817743361058
2026-03-06 21:16:57.743594,1772831817743361058
2026-03-06 21:16:57.787818,1772831817787611831
2026-03-06 21:16:57.787844,1772831817787611831
2026-03-06 21:16:57.845785,1772831817845555992
2026-03-06 21:16:57.845812,1772831817845555992
2026-03-06 21:16:57.889386,1772831817889236755
2026-03-06 21:16:57.889398,1772831817889236755
2026-03-06 21:16:57.947841,1772831817947589144
2026-03-06 21:16:57.947875,1772831817947589144
2026-03-06 21:16:57.991388,1772831817991204396
2026-03-06 21:16:57.991409,1772831817991204396
2026-03-06 21:16:58.049589,1772831818049356800
2026-03-06 21:16:58.049613,1772831818049356800
2026-03-06 21:16:58.093924,1772831818093674159
2026-03-06 21:16:58.093955,1772831818093674159
2026-03-06 21:16:58.151395,1772831818151181364
2026-03-06 21:16:58.151417,1772831818151181364
2026-03-06 21:16:58.195545,1772831818195337799
2026-03-06 21:16:58.195569,1772831818195337799
2026-03-06 21:16:58.253725,1772831818253505547
2026-03-06 21:16:58.253748,1772831818253505547
2026-03-06 21:16:58.297379,1772831818297204127
2026-03-06 21:16:58.297402,1772831818297204127
2026-03-06 21:16:58.355486,1772831818355267177
2026-03-06 21:16:58.355512,1772831818355267177
2026-03-06 21:16:58.399727,1772831818399578556
2026-03-06 21:16:58.399746,1772831818399578556
2026-03-06 21:16:58.457593,1772831818457449348
2026-03-06 21:16:58.457607,1772831818457449348
2026-03-06 21:16:58.501969,1772831818501704419
2026-03-06 21:16:58.501985,1772831818501704419
2026-03-06 21:16:58.559678,1772831818559412135
2026-03-06 21:16:58.559704,1772831818559412135
2026-03-06 21:16:58.603417,1772831818603156102
2026-03-06 21:16:58.603431,1772831818603156102
2026-03-06 21:16:58.661735,1772831818661401069
2026-03-06 21:16:58.661751,1772831818661401069
2026-03-06 21:16:58.705859,1772831818705673533
2026-03-06 21:16:58.705887,1772831818705673533
2026-03-06 21:16:58.763477,1772831818763300762
2026-03-06 21:16:58.763499,1772831818763300762
2026-03-06 21:16:58.807226,1772831818807098950
2026-03-06 21:16:58.807238,1772831818807098950
2026-03-06 21:16:58.865603,1772831818865300484
2026-03-06 21:16:58.865641,1772831818865300484
2026-03-06 21:16:58.909771,1772831818909576181
2026-03-06 21:16:58.909792,1772831818909576181
2026-03-06 21:16:58.967402,1772831818967147293
2026-03-06 21:16:58.967428,1772831818967147293
2026-03-06 21:16:59.01138,1772831819011191147
2026-03-06 21:16:59.011402,1772831819011191147
2026-03-06 21:16:59.069661,1772831819069526783
2026-03-06 21:16:59.069674,1772831819069526783
2026-03-06 21:16:59.113627,1772831819113379925
2026-03-06 21:16:59.113651,1772831819113379925
2026-03-06 21:16:59.171696,1772831819171454652
2026-03-06 21:16:59.171718,1772831819171454652
2026-03-06 21:16:59.215549,1772831819215333059
2026-03-06 21:16:59.215573,1772831819215333059
2026-03-06 21:16:59.273505,1772831819273267392
2026-03-06 21:16:59.273565,1772831819273267392
2026-03-06 21:16:59.317721,1772831819317515113
2026-03-06 21:16:59.317741,1772831819317515113
2026-03-06 21:16:59.375467,1772831819375235255
2026-03-06 21:16:59.375492,1772831819375235255
2026-03-06 21:16:59.419696,1772831819419354948
2026-03-06 21:16:59.419741,1772831819419354948
2026-03-06 21:16:59.477806,1772831819477653865
2026-03-06 21:16:59.477822,1772831819477653865
2026-03-06 21:16:59.521581,1772831819521490921
2026-03-06 21:16:59.52159,1772831819521490921
2026-03-06 21:16:59.579719,1772831819579554090
2026-03-06 21:16:59.579741,1772831819579554090
2026-03-06 21:16:59.62403,1772831819623760054
2026-03-06 21:16:59.624055,1772831819623760054
2026-03-06 21:16:59.68178,1772831819681585310
2026-03-06 21:16:59.681798,1772831819681585310
2026-03-06 21:16:59.725652,1772831819725463964
2026-03-06 21:16:59.725678,1772831819725463964
2026-03-06 21:16:59.783391,1772831819783209325
2026-03-06 21:16:59.783405,1772831819783209325
2026-03-06 21:16:59.827564,1772831819827415071
2026-03-06 21:16:59.827582,1772831819827415071
2026-03-06 21:16:59.885335,1772831819885141956
2026-03-06 21:16:59.885358,1772831819885141956
2026-03-06 21:16:59.9296,1772831819929429393
2026-03-06 21:16:59.929618,1772831819929429393
2026-03-06 21:16:59.987556,1772831819987443830
2026-03-06 21:16:59.987582,1772831819987443830
2026-03-06 21:17:00.031811,1772831820031654189
2026-03-06 21:17:00.031823,1772831820031654189
2026-03-06 21:17:00.089527,1772831820089347759
2026-03-06 21:17:00.089549,1772831820089347759
2026-03-06 21:17:00.133504,1772831820133216671
2026-03-06 21:17:00.133532,1772831820133216671
2026-03-06 21:17:00.191551,1772831820191353235
2026-03-06 21:17:00.19157,1772831820191353235
2026-03-06 21:17:00.235686,1772831820235456397
2026-03-06 21:17:00.235719,1772831820235456397
2026-03-06 21:17:00.29329,1772831820293102676
2026-03-06 21:17:00.29332,1772831820293102676
2026-03-06 21:17:00.337439,1772831820337185449
2026-03-06 21:17:00.33747,1772831820337185449
2026-03-06 21:17:00.395448,1772831820395226955
2026-03-06 21:17:00.395478,1772831820395226955
2026-03-06 21:17:00.43954,1772831820439346604
2026-03-06 21:17:00.439563,1772831820439346604
2026-03-06 21:17:00.497797,1772831820497534581
2026-03-06 21:17:00.497831,1772831820497534581
2026-03-06 21:17:00.541525,1772831820541241542
2026-03-06 21:17:00.541559,1772831820541241542
2026-03-06 21:17:00.59954,1772831820599332388
2026-03-06 21:17:00.599561,1772831820599332388
2026-03-06 21:17:00.643553,1772831820643273813
2026-03-06 21:17:00.643578,1772831820643273813
2026-03-06 21:17:00.701666,1772831820701500418
2026-03-06 21:17:00.701692,1772831820701500418
2026-03-06 21:17:00.745689,1772831820745520599
2026-03-06 21:17:00.74571,1772831820745520599
2026-03-06 21:17:00.803281,1772831820803079155
2026-03-06 21:17:00.803305,1772831820803079155
