time,PT_Cal.GSE_High.cal_status
2026-03-06 21:24:08.663887,1
2026-03-06 21:24:08.66391,1
2026-03-06 21:24:08.664363,0
2026-03-06 21:24:08.767662,1
2026-03-06 21:24:08.767734,1
2026-03-06 21:24:08.767758,1
2026-03-06 21:24:08.767765,1
2026-03-06 21:24:08.767951,0
2026-03-06 21:24:08.867375,1
2026-03-06 21:24:08.867443,1
2026-03-06 21:24:08.867475,1
2026-03-06 21:24:08.867496,1
2026-03-06 21:24:08.867521,1
2026-03-06 21:24:08.867542,1
2026-03-06 21:24:08.867563,1
2026-03-06 21:24:08.867594,1
2026-03-06 21:24:08.867609,1
2026-03-06 21:24:08.867982,0
2026-03-06 21:24:08.967263,1
2026-03-06 21:24:08.967329,1
2026-03-06 21:24:08.967356,1
2026-03-06 21:24:08.967377,1
2026-03-06 21:24:08.9674,1
2026-03-06 21:24:08.967433,1
2026-03-06 21:24:08.967456,1
2026-03-06 21:24:08.967487,1
2026-03-06 21:24:09.067755,1
2026-03-06 21:24:09.067841,1
2026-03-06 21:24:09.067867,1
2026-03-06 21:24:09.0679,1
2026-03-06 21:24:09.067928,1
2026-03-06 21:24:09.06796,1
2026-03-06 21:24:09.06798,1
2026-03-06 21:24:09.068008,1
2026-03-06 21:24:09.068037,1
2026-03-06 21:24:09.068182,0
2026-03-06 21:24:09.168001,1
2026-03-06 21:24:09.168083,1
2026-03-06 21:24:09.168107,1
2026-03-06 21:24:09.168128,1
2026-03-06 21:24:09.168149,1
2026-03-06 21:24:09.168176,1
2026-03-06 21:24:09.168199,1
2026-03-06 21:24:09.168227,1
2026-03-06 21:24:09.168438,0
2026-03-06 21:24:09.168576,1
2026-03-06 21:24:09.267452,1
2026-03-06 21:24:09.267548,1
2026-03-06 21:24:09.267587,1
2026-03-06 21:24:09.267617,1
2026-03-06 21:24:09.267654,1
2026-03-06 21:24:09.267703,1
2026-03-06 21:24:09.267741,1
2026-03-06 21:24:09.267775,1
2026-03-06 21:24:09.367417,1
2026-03-06 21:24:09.367495,1
2026-03-06 21:24:09.367525,1
2026-03-06 21:24:09.367595,1
2026-03-06 21:24:09.367622,1
2026-03-06 21:24:09.367656,0
2026-03-06 21:24:09.367652,1
2026-03-06 21:24:09.367739,1
2026-03-06 21:24:09.367754,1
2026-03-06 21:24:09.367769,1
2026-03-06 21:24:09.468181,1
2026-03-06 21:24:09.468259,1
2026-03-06 21:24:09.468273,1
2026-03-06 21:24:09.468287,1
2026-03-06 21:24:09.468313,1
2026-03-06 21:24:09.468344,1
2026-03-06 21:24:09.468382,1
2026-03-06 21:24:09.46842,1
2026-03-06 21:24:09.468475,0
2026-03-06 21:24:09.468502,1
2026-03-06 21:24:09.56832,1
2026-03-06 21:24:09.568368,1
2026-03-06 21:24:09.5684,1
2026-03-06 21:24:09.568413,1
2026-03-06 21:24:09.568432,1
2026-03-06 21:24:09.568447,1
2026-03-06 21:24:09.568484,0
2026-03-06 21:24:09.667802,1
2026-03-06 21:24:09.667868,1
2026-03-06 21:24:09.667921,1
2026-03-06 21:24:09.667983,1
2026-03-06 21:24:09.668031,1
2026-03-06 21:24:09.772492,1
2026-03-06 21:24:09.772539,1
2026-03-06 21:24:09.772569,1
2026-03-06 21:24:09.772598,1
2026-03-06 21:24:09.772655,1
2026-03-06 21:24:09.774298,0
2026-03-06 21:24:09.8723,1
2026-03-06 21:24:09.872366,1
2026-03-06 21:24:09.872556,1
2026-03-06 21:24:09.872593,1
2026-03-06 21:24:09.872648,1
2026-03-06 21:24:09.872799,1
2026-03-06 21:24:09.872861,1
2026-03-06 21:24:09.873018,1
2026-03-06 21:24:09.972418,1
2026-03-06 21:24:09.972517,1
2026-03-06 21:24:09.972616,1
2026-03-06 21:24:09.972696,1
2026-03-06 21:24:09.972787,1
2026-03-06 21:24:09.972928,0
2026-03-06 21:24:09.973106,1
2026-03-06 21:24:09.973149,1
2026-03-06 21:24:10.072191,1
2026-03-06 21:24:10.072251,1
2026-03-06 21:24:10.07227,1
2026-03-06 21:24:10.072305,1
2026-03-06 21:24:10.072334,1
2026-03-06 21:24:10.07238,1
2026-03-06 21:24:10.07246,1
2026-03-06 21:24:10.172455,1
2026-03-06 21:24:10.172532,1
2026-03-06 21:24:10.172575,1
2026-03-06 21:24:10.172594,1
2026-03-06 21:24:10.172627,1
2026-03-06 21:24:10.172673,1
2026-03-06 21:24:10.172726,1
2026-03-06 21:24:10.172786,0
2026-03-06 21:24:10.272474,1
2026-03-06 21:24:10.272535,1
2026-03-06 21:24:10.272564,1
2026-03-06 21:24:10.27259,1
2026-03-06 21:24:10.272612,1
2026-03-06 21:24:10.272649,1
2026-03-06 21:24:10.272678,1
2026-03-06 21:24:10.272785,0
2026-03-06 21:24:10.372213,1
2026-03-06 21:24:10.372334,1
2026-03-06 21:24:10.372407,1
2026-03-06 21:24:10.372499,1
2026-03-06 21:24:10.37261,1
2026-03-06 21:24:10.372743,1
2026-03-06 21:24:10.372831,1
2026-03-06 21:24:10.37289,0
2026-03-06 21:24:10.372965,1
2026-03-06 21:24:10.473639,1
2026-03-06 21:24:10.473715,1
2026-03-06 21:24:10.473729,1
2026-03-06 21:24:10.473775,1
2026-03-06 21:24:10.473873,1
2026-03-06 21:24:10.47396,1
2026-03-06 21:24:10.474032,1
2026-03-06 21:24:10.474087,1
2026-03-06 21:24:10.474092,0
2026-03-06 21:24:10.573632,1
2026-03-06 21:24:10.573669,1
2026-03-06 21:24:10.573678,1
2026-03-06 21:24:10.573781,1
2026-03-06 21:24:10.573794,1
2026-03-06 21:24:10.573823,1
2026-03-06 21:24:10.573977,1
2026-03-06 21:24:10.573993,1
2026-03-06 21:24:10.574004,1
2026-03-06 21:24:10.574396,0
2026-03-06 21:24:10.673266,1
2026-03-06 21:24:10.673359,1
2026-03-06 21:24:10.673418,1
2026-03-06 21:24:10.673541,1
2026-03-06 21:24:10.673678,1
2026-03-06 21:24:10.777331,1
2026-03-06 21:24:10.777402,1
2026-03-06 21:24:10.777414,1
2026-03-06 21:24:10.777465,1
2026-03-06 21:24:10.777551,1
2026-03-06 21:24:10.777622,1
2026-03-06 21:24:10.777654,0
2026-03-06 21:24:10.777705,1
2026-03-06 21:24:10.777819,1
2026-03-06 21:24:10.876982,1
2026-03-06 21:24:10.87708,1
2026-03-06 21:24:10.877216,1
2026-03-06 21:24:10.877268,1
2026-03-06 21:24:10.977052,1
2026-03-06 21:24:10.977166,1
2026-03-06 21:24:10.977397,0
2026-03-06 21:24:10.977414,1
2026-03-06 21:24:10.977444,1
2026-03-06 21:24:10.977459,1
2026-03-06 21:24:10.977493,1
2026-03-06 21:24:11.077443,1
2026-03-06 21:24:11.077522,1
2026-03-06 21:24:11.077563,1
2026-03-06 21:24:11.077624,1
2026-03-06 21:24:11.077731,0
2026-03-06 21:24:11.077752,1
2026-03-06 21:24:11.077789,1
2026-03-06 21:24:11.077913,1
2026-03-06 21:24:11.177289,1
2026-03-06 21:24:11.17735,1
2026-03-06 21:24:11.177376,1
2026-03-06 21:24:11.177395,1
2026-03-06 21:24:11.177424,1
2026-03-06 21:24:11.177453,1
2026-03-06 21:24:11.177483,1
2026-03-06 21:24:11.177522,1
2026-03-06 21:24:11.177792,0
2026-03-06 21:24:11.277804,1
2026-03-06 21:24:11.27789,1
2026-03-06 21:24:11.277923,1
2026-03-06 21:24:11.277972,1
2026-03-06 21:24:11.277999,1
2026-03-06 21:24:11.278026,1
2026-03-06 21:24:11.278228,0
2026-03-06 21:24:11.37706,1
2026-03-06 21:24:11.377128,1
2026-03-06 21:24:11.377149,1
2026-03-06 21:24:11.377197,1
2026-03-06 21:24:11.377252,1
2026-03-06 21:24:11.377305,1
2026-03-06 21:24:11.377512,1
2026-03-06 21:24:11.478304,1
2026-03-06 21:24:11.478372,1
2026-03-06 21:24:11.478397,1
2026-03-06 21:24:11.478414,1
2026-03-06 21:24:11.478433,1
2026-03-06 21:24:11.478457,1
2026-03-06 21:24:11.478472,1
2026-03-06 21:24:11.478488,1
2026-03-06 21:24:11.478545,1
2026-03-06 21:24:11.478657,0
2026-03-06 21:24:11.579268,1
2026-03-06 21:24:11.579352,1
2026-03-06 21:24:11.57938,1
2026-03-06 21:24:11.579412,1
2026-03-06 21:24:11.579483,0
2026-03-06 21:24:11.579715,1
2026-03-06 21:24:11.579774,1
2026-03-06 21:24:11.579807,1
2026-03-06 21:24:11.579832,1
2026-03-06 21:24:11.579848,1
2026-03-06 21:24:11.678455,1
2026-03-06 21:24:11.678519,1
2026-03-06 21:24:11.678532,1
2026-03-06 21:24:11.67856,1
2026-03-06 21:24:11.678567,1
2026-03-06 21:24:11.678595,1
2026-03-06 21:24:11.678812,1
2026-03-06 21:24:11.782624,1
2026-03-06 21:24:11.782688,1
2026-03-06 21:24:11.782723,1
2026-03-06 21:24:11.782752,1
2026-03-06 21:24:11.782781,1
2026-03-06 21:24:11.782815,1
2026-03-06 21:24:11.782862,1
2026-03-06 21:24:11.782903,1
2026-03-06 21:24:11.783336,0
2026-03-06 21:24:11.882103,1
2026-03-06 21:24:11.882504,1
2026-03-06 21:24:11.88276,1
2026-03-06 21:24:11.882857,1
2026-03-06 21:24:11.88306,1
2026-03-06 21:24:11.883201,1
2026-03-06 21:24:11.883417,1
2026-03-06 21:24:11.883617,1
2026-03-06 21:24:11.883742,1
2026-03-06 21:24:11.885055,0
2026-03-06 21:24:11.982443,1
2026-03-06 21:24:11.982506,1
2026-03-06 21:24:11.982528,1
2026-03-06 21:24:11.982558,1
2026-03-06 21:24:11.982573,1
2026-03-06 21:24:11.982591,1
2026-03-06 21:24:11.982614,1
2026-03-06 21:24:11.982661,1
2026-03-06 21:24:11.982742,1
2026-03-06 21:24:12.083343,1
2026-03-06 21:24:12.083678,1
2026-03-06 21:24:12.08375,1
2026-03-06 21:24:12.083791,1
2026-03-06 21:24:12.083831,1
2026-03-06 21:24:12.083863,1
2026-03-06 21:24:12.08389,1
2026-03-06 21:24:12.08393,1
2026-03-06 21:24:12.083941,0
2026-03-06 21:24:12.182422,1
2026-03-06 21:24:12.182475,1
2026-03-06 21:24:12.182497,1
2026-03-06 21:24:12.182537,1
2026-03-06 21:24:12.182573,1
2026-03-06 21:24:12.182649,1
2026-03-06 21:24:12.182726,1
2026-03-06 21:24:12.282305,1
2026-03-06 21:24:12.282338,1
2026-03-06 21:24:12.282364,1
2026-03-06 21:24:12.282395,1
2026-03-06 21:24:12.282418,1
2026-03-06 21:24:12.282446,1
2026-03-06 21:24:12.282858,0
2026-03-06 21:24:12.394189,1
2026-03-06 21:24:12.394208,0
2026-03-06 21:24:12.394243,1
2026-03-06 21:24:12.394267,1
2026-03-06 21:24:12.394294,1
2026-03-06 21:24:12.394424,1
2026-03-06 21:24:12.39447,1
2026-03-06 21:24:12.3945,1
2026-03-06 21:24:12.394525,1
2026-03-06 21:24:12.394555,1
2026-03-06 21:24:12.483377,1
2026-03-06 21:24:12.483418,1
2026-03-06 21:24:12.483429,1
2026-03-06 21:24:12.483461,1
2026-03-06 21:24:12.483501,1
2026-03-06 21:24:12.483577,1
2026-03-06 21:24:12.583801,1
2026-03-06 21:24:12.583849,1
2026-03-06 21:24:12.583877,1
2026-03-06 21:24:12.583901,1
2026-03-06 21:24:12.583925,1
2026-03-06 21:24:12.58396,1
2026-03-06 21:24:12.583995,1
2026-03-06 21:24:12.584053,1
2026-03-06 21:24:12.584084,1
2026-03-06 21:24:12.58461,0
2026-03-06 21:24:12.683116,1
2026-03-06 21:24:12.683162,1
2026-03-06 21:24:12.683182,1
2026-03-06 21:24:12.68319,1
2026-03-06 21:24:12.683205,1
2026-03-06 21:24:12.683222,1
2026-03-06 21:24:12.68324,1
2026-03-06 21:24:12.683278,1
2026-03-06 21:24:12.683298,1
2026-03-06 21:24:12.787414,1
2026-03-06 21:24:12.787455,1
2026-03-06 21:24:12.787469,1
2026-03-06 21:24:12.787485,1
2026-03-06 21:24:12.787511,1
2026-03-06 21:24:12.787538,1
2026-03-06 21:24:12.787567,1
2026-03-06 21:24:12.787596,1
2026-03-06 21:24:12.787623,1
2026-03-06 21:24:12.787688,0
2026-03-06 21:24:12.887411,1
2026-03-06 21:24:12.887474,1
2026-03-06 21:24:12.887489,1
2026-03-06 21:24:12.8875,1
2026-03-06 21:24:12.887511,1
2026-03-06 21:24:12.887523,1
2026-03-06 21:24:12.887538,1
2026-03-06 21:24:12.887552,1
2026-03-06 21:24:12.887581,1
2026-03-06 21:24:12.888034,0
2026-03-06 21:24:12.987239,1
2026-03-06 21:24:12.987308,1
2026-03-06 21:24:12.987326,1
2026-03-06 21:24:12.987332,1
2026-03-06 21:24:12.987347,1
2026-03-06 21:24:12.987368,1
2026-03-06 21:24:12.987428,1
2026-03-06 21:24:12.987461,1
2026-03-06 21:24:12.988131,0
2026-03-06 21:24:13.087079,1
2026-03-06 21:24:13.087136,1
2026-03-06 21:24:13.087166,1
2026-03-06 21:24:13.087199,1
2026-03-06 21:24:13.087221,1
2026-03-06 21:24:13.087233,1
2026-03-06 21:24:13.087258,1
2026-03-06 21:24:13.08728,1
2026-03-06 21:24:13.087297,1
2026-03-06 21:24:13.187273,1
2026-03-06 21:24:13.187328,1
2026-03-06 21:24:13.187341,1
2026-03-06 21:24:13.187362,1
2026-03-06 21:24:13.187395,1
2026-03-06 21:24:13.187467,1
2026-03-06 21:24:13.187548,1
2026-03-06 21:24:13.187609,1
2026-03-06 21:24:13.187757,0
2026-03-06 21:24:13.287622,1
2026-03-06 21:24:13.287663,1
2026-03-06 21:24:13.287689,1
2026-03-06 21:24:13.287716,1
2026-03-06 21:24:13.287748,1
2026-03-06 21:24:13.288846,0
2026-03-06 21:24:13.387695,1
2026-03-06 21:24:13.387739,1
2026-03-06 21:24:13.387759,1
2026-03-06 21:24:13.387771,1
2026-03-06 21:24:13.387784,1
2026-03-06 21:24:13.387801,1
2026-03-06 21:24:13.387819,1
2026-03-06 21:24:13.38784,1
2026-03-06 21:24:13.387861,1
2026-03-06 21:24:13.488432,1
2026-03-06 21:24:13.488484,1
2026-03-06 21:24:13.488529,1
2026-03-06 21:24:13.488676,1
2026-03-06 21:24:13.488702,1
2026-03-06 21:24:13.488727,1
2026-03-06 21:24:13.488738,0
2026-03-06 21:24:13.588404,1
2026-03-06 21:24:13.588451,1
2026-03-06 21:24:13.588523,1
2026-03-06 21:24:13.588571,1
2026-03-06 21:24:13.588638,1
2026-03-06 21:24:13.588702,1
2026-03-06 21:24:13.588779,1
2026-03-06 21:24:13.588853,1
2026-03-06 21:24:13.589762,0
2026-03-06 21:24:13.688589,1
2026-03-06 21:24:13.688643,1
2026-03-06 21:24:13.688649,1
2026-03-06 21:24:13.688657,1
2026-03-06 21:24:13.688698,1
2026-03-06 21:24:13.688745,1
2026-03-06 21:24:13.688899,1
2026-03-06 21:24:13.793082,1
2026-03-06 21:24:13.793141,1
2026-03-06 21:24:13.793175,1
2026-03-06 21:24:13.793203,1
2026-03-06 21:24:13.793269,1
2026-03-06 21:24:13.793312,1
2026-03-06 21:24:13.793344,1
2026-03-06 21:24:13.793859,0
2026-03-06 21:24:13.892315,1
2026-03-06 21:24:13.892364,1
2026-03-06 21:24:13.892384,1
2026-03-06 21:24:13.892428,1
2026-03-06 21:24:13.892467,1
2026-03-06 21:24:13.892499,1
2026-03-06 21:24:13.892538,1
2026-03-06 21:24:13.892589,1
2026-03-06 21:24:13.992308,1
2026-03-06 21:24:13.992348,1
2026-03-06 21:24:13.992358,1
2026-03-06 21:24:13.992387,1
2026-03-06 21:24:13.992416,1
2026-03-06 21:24:13.992493,1
2026-03-06 21:24:13.992582,1
2026-03-06 21:24:13.992658,1
2026-03-06 21:24:13.992705,0
2026-03-06 21:24:14.092794,1
2026-03-06 21:24:14.092851,1
2026-03-06 21:24:14.092882,1
2026-03-06 21:24:14.092931,1
2026-03-06 21:24:14.092977,1
2026-03-06 21:24:14.093019,1
2026-03-06 21:24:14.093068,1
2026-03-06 21:24:14.093268,0
2026-03-06 21:24:14.192584,1
2026-03-06 21:24:14.192639,1
2026-03-06 21:24:14.19266,1
2026-03-06 21:24:14.192682,1
2026-03-06 21:24:14.192696,1
2026-03-06 21:24:14.192716,1
2026-03-06 21:24:14.192728,1
2026-03-06 21:24:14.192745,1
2026-03-06 21:24:14.192763,1
2026-03-06 21:24:14.193245,0
2026-03-06 21:24:14.292332,1
2026-03-06 21:24:14.292383,1
2026-03-06 21:24:14.292397,1
2026-03-06 21:24:14.292406,1
2026-03-06 21:24:14.292436,1
2026-03-06 21:24:14.29246,1
2026-03-06 21:24:14.292494,1
2026-03-06 21:24:14.292584,1
2026-03-06 21:24:14.392347,1
2026-03-06 21:24:14.392458,1
2026-03-06 21:24:14.392481,1
2026-03-06 21:24:14.39251,1
2026-03-06 21:24:14.392525,1
2026-03-06 21:24:14.392587,1
2026-03-06 21:24:14.392692,1
2026-03-06 21:24:14.392757,1
2026-03-06 21:24:14.393077,0
2026-03-06 21:24:14.492205,1
2026-03-06 21:24:14.492259,1
2026-03-06 21:24:14.49227,1
2026-03-06 21:24:14.492282,1
2026-03-06 21:24:14.492301,1
2026-03-06 21:24:14.492326,1
2026-03-06 21:24:14.492379,1
2026-03-06 21:24:14.592649,1
2026-03-06 21:24:14.592692,1
2026-03-06 21:24:14.592705,1
2026-03-06 21:24:14.592725,1
2026-03-06 21:24:14.59275,1
2026-03-06 21:24:14.592775,1
2026-03-06 21:24:14.5928,1
2026-03-06 21:24:14.592825,1
2026-03-06 21:24:14.59287,1
2026-03-06 21:24:14.593096,0
2026-03-06 21:24:14.692135,1
2026-03-06 21:24:14.692194,1
2026-03-06 21:24:14.692283,1
2026-03-06 21:24:14.69235,1
2026-03-06 21:24:14.69244,1
2026-03-06 21:24:14.692488,1
2026-03-06 21:24:14.692549,1
2026-03-06 21:24:14.796192,1
2026-03-06 21:24:14.796233,1
2026-03-06 21:24:14.796263,1
2026-03-06 21:24:14.796281,1
2026-03-06 21:24:14.796298,1
2026-03-06 21:24:14.796319,1
2026-03-06 21:24:14.796338,1
2026-03-06 21:24:14.796365,1
2026-03-06 21:24:14.796385,1
2026-03-06 21:24:14.796385,0
2026-03-06 21:24:14.896376,1
2026-03-06 21:24:14.89651,1
2026-03-06 21:24:14.8966,1
2026-03-06 21:24:14.896649,1
2026-03-06 21:24:14.896727,1
2026-03-06 21:24:14.896755,1
2026-03-06 21:24:14.897834,0
2026-03-06 21:24:14.996373,1
2026-03-06 21:24:14.996442,1
2026-03-06 21:24:14.996456,1
2026-03-06 21:24:14.996468,1
2026-03-06 21:24:14.996481,1
2026-03-06 21:24:14.996497,1
2026-03-06 21:24:14.996505,1
2026-03-06 21:24:14.99653,1
2026-03-06 21:24:14.996553,1
2026-03-06 21:24:15.09635,1
2026-03-06 21:24:15.096407,1
2026-03-06 21:24:15.096451,1
2026-03-06 21:24:15.096498,1
2026-03-06 21:24:15.09657,1
2026-03-06 21:24:15.09663,1
2026-03-06 21:24:15.096668,1
2026-03-06 21:24:15.096982,0
2026-03-06 21:24:15.196667,1
2026-03-06 21:24:15.196717,1
2026-03-06 21:24:15.196746,1
2026-03-06 21:24:15.196763,1
2026-03-06 21:24:15.196778,1
2026-03-06 21:24:15.196792,1
2026-03-06 21:24:15.197014,0
2026-03-06 21:24:15.296712,1
2026-03-06 21:24:15.296768,1
2026-03-06 21:24:15.296792,1
2026-03-06 21:24:15.296814,1
2026-03-06 21:24:15.296834,1
2026-03-06 21:24:15.296862,1
2026-03-06 21:24:15.296881,1
2026-03-06 21:24:15.296899,1
2026-03-06 21:24:15.296919,1
2026-03-06 21:24:15.297033,0
2026-03-06 21:24:15.396439,1
2026-03-06 21:24:15.396493,1
2026-03-06 21:24:15.396509,1
2026-03-06 21:24:15.396523,1
2026-03-06 21:24:15.396579,1
2026-03-06 21:24:15.396651,1
2026-03-06 21:24:15.396761,1
2026-03-06 21:24:15.397195,0
2026-03-06 21:24:15.497206,1
2026-03-06 21:24:15.497249,1
2026-03-06 21:24:15.497259,1
2026-03-06 21:24:15.497269,1
2026-03-06 21:24:15.497281,1
2026-03-06 21:24:15.497289,1
2026-03-06 21:24:15.497304,1
2026-03-06 21:24:15.497415,0
2026-03-06 21:24:15.497439,1
2026-03-06 21:24:15.49745,1
2026-03-06 21:24:15.59763,1
2026-03-06 21:24:15.597671,1
2026-03-06 21:24:15.597681,1
2026-03-06 21:24:15.597694,1
2026-03-06 21:24:15.597715,1
2026-03-06 21:24:15.59774,1
2026-03-06 21:24:15.597807,1
2026-03-06 21:24:15.597818,1
2026-03-06 21:24:15.597892,0
2026-03-06 21:24:15.697298,1
2026-03-06 21:24:15.697363,1
2026-03-06 21:24:15.697434,1
2026-03-06 21:24:15.697537,1
2026-03-06 21:24:15.6976,1
2026-03-06 21:24:15.697716,1
2026-03-06 21:24:15.697778,1
2026-03-06 21:24:15.69789,0
2026-03-06 21:24:15.801735,1
2026-03-06 21:24:15.801778,1
2026-03-06 21:24:15.801836,1
2026-03-06 21:24:15.80194,1
2026-03-06 21:24:15.80202,1
2026-03-06 21:24:15.802082,1
2026-03-06 21:24:15.802214,0
2026-03-06 21:24:15.901753,1
2026-03-06 21:24:15.901887,1
2026-03-06 21:24:15.902001,1
2026-03-06 21:24:15.902131,1
2026-03-06 21:24:15.90217,1
2026-03-06 21:24:15.902191,0
2026-03-06 21:24:15.902202,1
2026-03-06 21:24:15.902238,1
2026-03-06 21:24:15.902264,1
2026-03-06 21:24:15.902299,1
2026-03-06 21:24:16.001656,1
2026-03-06 21:24:16.001729,1
2026-03-06 21:24:16.00175,1
2026-03-06 21:24:16.001787,1
2026-03-06 21:24:16.001817,1
2026-03-06 21:24:16.00184,1
2026-03-06 21:24:16.001875,1
2026-03-06 21:24:16.001904,1
2026-03-06 21:24:16.001938,1
2026-03-06 21:24:16.002365,0
2026-03-06 21:24:16.101334,1
2026-03-06 21:24:16.101391,1
2026-03-06 21:24:16.101418,1
2026-03-06 21:24:16.101442,1
2026-03-06 21:24:16.101473,1
2026-03-06 21:24:16.101501,1
2026-03-06 21:24:16.101522,1
2026-03-06 21:24:16.101548,1
2026-03-06 21:24:16.101574,1
2026-03-06 21:24:16.201308,1
2026-03-06 21:24:16.201374,1
2026-03-06 21:24:16.201405,1
2026-03-06 21:24:16.201427,1
2026-03-06 21:24:16.201452,1
2026-03-06 21:24:16.201481,1
2026-03-06 21:24:16.201503,1
2026-03-06 21:24:16.201525,1
2026-03-06 21:24:16.201555,1
2026-03-06 21:24:16.201807,0
2026-03-06 21:24:16.301419,1
2026-03-06 21:24:16.301483,1
2026-03-06 21:24:16.301497,1
2026-03-06 21:24:16.301515,1
2026-03-06 21:24:16.301534,1
2026-03-06 21:24:16.301553,1
2026-03-06 21:24:16.301579,1
2026-03-06 21:24:16.301644,1
2026-03-06 21:24:16.301809,0
2026-03-06 21:24:16.401496,1
2026-03-06 21:24:16.401561,1
2026-03-06 21:24:16.401584,1
2026-03-06 21:24:16.401612,1
2026-03-06 21:24:16.401635,1
2026-03-06 21:24:16.401668,1
2026-03-06 21:24:16.401691,1
2026-03-06 21:24:16.401726,1
2026-03-06 21:24:16.40175,1
2026-03-06 21:24:16.401935,0
2026-03-06 21:24:16.501409,1
2026-03-06 21:24:16.501475,1
2026-03-06 21:24:16.501501,1
2026-03-06 21:24:16.501535,1
2026-03-06 21:24:16.501556,1
2026-03-06 21:24:16.50158,1
2026-03-06 21:24:16.501608,1
2026-03-06 21:24:16.501637,1
2026-03-06 21:24:16.501646,1
2026-03-06 21:24:16.50194,0
2026-03-06 21:24:16.601328,1
2026-03-06 21:24:16.601386,1
2026-03-06 21:24:16.60142,1
2026-03-06 21:24:16.601441,1
2026-03-06 21:24:16.601474,1
2026-03-06 21:24:16.601494,1
2026-03-06 21:24:16.601524,1
2026-03-06 21:24:16.601546,1
2026-03-06 21:24:16.601648,1
2026-03-06 21:24:16.601954,0
2026-03-06 21:24:16.701557,1
2026-03-06 21:24:16.70161,1
2026-03-06 21:24:16.701634,1
2026-03-06 21:24:16.701653,1
2026-03-06 21:24:16.701679,1
2026-03-06 21:24:16.701708,1
2026-03-06 21:24:16.701736,1
2026-03-06 21:24:16.701765,1
2026-03-06 21:24:16.701806,1
2026-03-06 21:24:16.702093,0
2026-03-06 21:24:16.805677,1
2026-03-06 21:24:16.805734,1
2026-03-06 21:24:16.805768,1
2026-03-06 21:24:16.80579,1
2026-03-06 21:24:16.805815,1
2026-03-06 21:24:16.805845,1
2026-03-06 21:24:16.80587,1
2026-03-06 21:24:16.8059,1
2026-03-06 21:24:16.805989,1
2026-03-06 21:24:16.806082,0
2026-03-06 21:24:16.905295,1
2026-03-06 21:24:16.90549,1
2026-03-06 21:24:16.905557,1
2026-03-06 21:24:16.905624,1
2026-03-06 21:24:16.905725,1
2026-03-06 21:24:16.905805,1
2026-03-06 21:24:16.905911,1
2026-03-06 21:24:16.905978,1
2026-03-06 21:24:16.906043,1
2026-03-06 21:24:16.906099,0
2026-03-06 21:24:17.005441,1
2026-03-06 21:24:17.005515,1
2026-03-06 21:24:17.005536,1
2026-03-06 21:24:17.005571,1
2026-03-06 21:24:17.00568,1
2026-03-06 21:24:17.005712,1
2026-03-06 21:24:17.005768,1
2026-03-06 21:24:17.104998,1
2026-03-06 21:24:17.105054,1
2026-03-06 21:24:17.105078,1
2026-03-06 21:24:17.105094,1
2026-03-06 21:24:17.105109,1
2026-03-06 21:24:17.105188,1
2026-03-06 21:24:17.105318,0
2026-03-06 21:24:17.205754,1
2026-03-06 21:24:17.205927,1
2026-03-06 21:24:17.205952,1
2026-03-06 21:24:17.205993,1
2026-03-06 21:24:17.20603,1
2026-03-06 21:24:17.206031,0
2026-03-06 21:24:17.206104,1
2026-03-06 21:24:17.20618,1
2026-03-06 21:24:17.206275,1
2026-03-06 21:24:17.206319,1
2026-03-06 21:24:17.305163,1
2026-03-06 21:24:17.305345,1
2026-03-06 21:24:17.305369,1
2026-03-06 21:24:17.305398,1
2026-03-06 21:24:17.305434,1
2026-03-06 21:24:17.305515,1
2026-03-06 21:24:17.305601,1
2026-03-06 21:24:17.305687,1
2026-03-06 21:24:17.306088,0
2026-03-06 21:24:17.405357,1
2026-03-06 21:24:17.405426,1
2026-03-06 21:24:17.40545,1
2026-03-06 21:24:17.405497,1
2026-03-06 21:24:17.405544,1
2026-03-06 21:24:17.405575,1
2026-03-06 21:24:17.405597,1
2026-03-06 21:24:17.406123,0
2026-03-06 21:24:17.506244,1
2026-03-06 21:24:17.50632,1
2026-03-06 21:24:17.506345,1
2026-03-06 21:24:17.506387,1
2026-03-06 21:24:17.506577,1
2026-03-06 21:24:17.506613,1
2026-03-06 21:24:17.506854,0
2026-03-06 21:24:17.606833,1
2026-03-06 21:24:17.606896,1
2026-03-06 21:24:17.606923,1
2026-03-06 21:24:17.606956,1
2026-03-06 21:24:17.606977,1
2026-03-06 21:24:17.606982,0
2026-03-06 21:24:17.607005,1
2026-03-06 21:24:17.607026,1
2026-03-06 21:24:17.607043,1
2026-03-06 21:24:17.607059,1
2026-03-06 21:24:17.706385,1
2026-03-06 21:24:17.706452,1
2026-03-06 21:24:17.70649,1
2026-03-06 21:24:17.706515,1
2026-03-06 21:24:17.70654,1
2026-03-06 21:24:17.706581,1
2026-03-06 21:24:17.707064,0
2026-03-06 21:24:17.810492,1
2026-03-06 21:24:17.810556,1
2026-03-06 21:24:17.810578,1
2026-03-06 21:24:17.810597,1
2026-03-06 21:24:17.810616,1
2026-03-06 21:24:17.810642,1
2026-03-06 21:24:17.810682,1
2026-03-06 21:24:17.810729,1
2026-03-06 21:24:17.810885,1
2026-03-06 21:24:17.811179,0
2026-03-06 21:24:17.910377,1
2026-03-06 21:24:17.910456,1
2026-03-06 21:24:17.910487,1
