time,PT_Cal.Fuel_Downstream.raw_adc
2026-03-06 21:22:47.367526,229131085
2026-03-06 21:22:47.367644,229191092
2026-03-06 21:22:47.476519,229531581
2026-03-06 21:22:47.476575,229606422
2026-03-06 21:22:47.476614,229669126
2026-03-06 21:22:47.476638,229531581
2026-03-06 21:22:47.476682,229057592
2026-03-06 21:22:47.585343,229551810
2026-03-06 21:22:47.585415,229669801
2026-03-06 21:22:47.585469,227469760
2026-03-06 21:22:47.585547,229675195
2026-03-06 21:22:47.585548,229551810
2026-03-06 21:22:47.585636,230107381
2026-03-06 21:22:47.694587,229528211
2026-03-06 21:22:47.694687,229708907
2026-03-06 21:22:47.694732,229621930
2026-03-06 21:22:47.69477,229723065
2026-03-06 21:22:47.695274,229528211
2026-03-06 21:22:47.803575,229730482
2026-03-06 21:22:47.803653,229717672
2026-03-06 21:22:47.803704,229708233
2026-03-06 21:22:47.803763,229121645
2026-03-06 21:22:47.803849,229730482
2026-03-06 21:22:47.912407,229770937
2026-03-06 21:22:47.912486,229633392
2026-03-06 21:22:47.912507,229484386
2026-03-06 21:22:47.91281,229770937
2026-03-06 21:22:48.021652,229702838
2026-03-06 21:22:48.021727,229537650
2026-03-06 21:22:48.021798,229766891
2026-03-06 21:22:48.021947,229685308
2026-03-06 21:22:48.022074,229714300
2026-03-06 21:22:48.02221,229702838
2026-03-06 21:22:48.130178,229820830
2026-03-06 21:22:48.130239,229702838
2026-03-06 21:22:48.130308,229563272
2026-03-06 21:22:48.130387,229125690
2026-03-06 21:22:48.13069,229820830
2026-03-06 21:22:48.239685,229689353
2026-03-06 21:22:48.239755,229694073
2026-03-06 21:22:48.239784,229615187
2026-03-06 21:22:48.239986,229689353
2026-03-06 21:22:48.348665,229588218
2026-03-06 21:22:48.348755,229700142
2026-03-06 21:22:48.348809,229718347
2026-03-06 21:22:48.348858,229584847
2026-03-06 21:22:48.348905,230138397
2026-03-06 21:22:48.349029,229588218
2026-03-06 21:22:48.457397,230161995
2026-03-06 21:22:48.457464,229576082
2026-03-06 21:22:48.457519,229678566
2026-03-06 21:22:48.457563,230161995
2026-03-06 21:22:48.457582,229676543
2026-03-06 21:22:48.566569,230065579
2026-03-06 21:22:48.566749,227463692
2026-03-06 21:22:48.56694,229623279
2026-03-06 21:22:48.56708,230065579
2026-03-06 21:22:48.567086,229724414
2026-03-06 21:22:48.567218,229604400
2026-03-06 21:22:48.567411,229789816
2026-03-06 21:22:48.675731,229731830
2026-03-06 21:22:48.675903,229731830
2026-03-06 21:22:48.675904,229750709
2026-03-06 21:22:48.784471,230271222
2026-03-06 21:22:48.784552,230251670
2026-03-06 21:22:48.784628,230331904
2026-03-06 21:22:48.784702,230271222
2026-03-06 21:22:48.784711,229541696
2026-03-06 21:22:48.784798,229742619
2026-03-06 21:22:48.893723,228626079
2026-03-06 21:22:48.89379,229566642
2026-03-06 21:22:48.893847,230116821
2026-03-06 21:22:48.893888,229699468
2026-03-06 21:22:48.89395,228626079
2026-03-06 21:22:49.002394,229653619
2026-03-06 21:22:49.002472,229556528
2026-03-06 21:22:49.002548,229752059
2026-03-06 21:22:49.002625,229416287
2026-03-06 21:22:49.002663,229653619
2026-03-06 21:22:49.002706,229921292
2026-03-06 21:22:49.111511,230149185
2026-03-06 21:22:49.111592,229503938
2026-03-06 21:22:49.111655,229726437
2026-03-06 21:22:49.111747,229596309
2026-03-06 21:22:49.112078,230149185
2026-03-06 21:22:49.221126,229599680
2026-03-06 21:22:49.221258,229623952
2026-03-06 21:22:49.221309,229714300
2026-03-06 21:22:49.221361,229680588
2026-03-06 21:22:49.221425,229768914
2026-03-06 21:22:49.221477,229599680
2026-03-06 21:22:49.329856,229010395
2026-03-06 21:22:49.329951,229625976
2026-03-06 21:22:49.329999,229683960
2026-03-06 21:22:49.330234,229010395
2026-03-06 21:22:49.438589,229706883
2026-03-06 21:22:49.438671,229704862
2026-03-06 21:22:49.438724,229570013
2026-03-06 21:22:49.438776,228957805
2026-03-06 21:22:49.438842,228827676
2026-03-06 21:22:49.438939,229706883
2026-03-06 21:22:49.547527,226783385
2026-03-06 21:22:49.547608,228982078
2026-03-06 21:22:49.547678,229644854
2026-03-06 21:22:49.547755,229599680
2026-03-06 21:22:49.547782,226783385
2026-03-06 21:22:49.656506,229033320
2026-03-06 21:22:49.656587,229685308
2026-03-06 21:22:49.656613,229715649
2026-03-06 21:22:49.656706,229033320
2026-03-06 21:22:49.765315,230197056
2026-03-06 21:22:49.765466,230197056
2026-03-06 21:22:49.765532,229757452
2026-03-06 21:22:49.87469,229776331
2026-03-06 21:22:49.874819,229557877
2026-03-06 21:22:49.874928,229776331
2026-03-06 21:22:49.874983,229551135
2026-03-06 21:22:49.875212,229675195
2026-03-06 21:22:49.983588,229506636
2026-03-06 21:22:49.983639,229506636
2026-03-06 21:22:49.983727,229501916
2026-03-06 21:22:49.983905,230229419
2026-03-06 21:22:49.984081,229674521
2026-03-06 21:22:49.984339,229519446
2026-03-06 21:22:49.98468,229616536
2026-03-06 21:22:50.092247,229630696
2026-03-06 21:22:50.092335,229586870
2026-03-06 21:22:50.092409,229538998
2026-03-06 21:22:50.09272,229630696
2026-03-06 21:22:50.092845,229665756
2026-03-06 21:22:50.093132,230182897
2026-03-06 21:22:50.201121,230347411
2026-03-06 21:22:50.201203,230104011
2026-03-06 21:22:50.201284,229615187
2026-03-06 21:22:50.201313,230347411
2026-03-06 21:22:50.310373,229594287
2026-03-06 21:22:50.310448,230076367
2026-03-06 21:22:50.310508,230106033
2026-03-06 21:22:50.310535,229594287
2026-03-06 21:22:50.310591,229673846
2026-03-06 21:22:50.419678,229970511
2026-03-06 21:22:50.419752,229574733
2026-03-06 21:22:50.419824,229656991
2026-03-06 21:22:50.419898,229780376
2026-03-06 21:22:50.420108,229970511
2026-03-06 21:22:50.529488,228921396
2026-03-06 21:22:50.529625,229760824
2026-03-06 21:22:50.529876,229739247
2026-03-06 21:22:50.530156,229683286
2026-03-06 21:22:50.530305,228921396
2026-03-06 21:22:50.530579,229640134
2026-03-06 21:22:50.530727,229642157
2026-03-06 21:22:50.637506,229691376
2026-03-06 21:22:50.63757,229658339
2026-03-06 21:22:50.637649,229518098
2026-03-06 21:22:50.6378,229591589
2026-03-06 21:22:50.638063,229691376
2026-03-06 21:22:50.747044,228829025
2026-03-06 21:22:50.747111,229650923
2026-03-06 21:22:50.747387,228829025
2026-03-06 21:22:50.855456,229419658
2026-03-06 21:22:50.855558,229826225
2026-03-06 21:22:50.8557,229759474
2026-03-06 21:22:50.856364,229419658
2026-03-06 21:22:50.964778,229564620
2026-03-06 21:22:50.96487,229729134
2026-03-06 21:22:50.964912,229612491
2026-03-06 21:22:50.964958,229743967
2026-03-06 21:22:50.965024,229748012
2026-03-06 21:22:50.965096,229093326
2026-03-06 21:22:50.965106,229564620
2026-03-06 21:22:50.965176,229159402
2026-03-06 21:22:51.073362,229118273
2026-03-06 21:22:51.073433,229091304
2026-03-06 21:22:51.073486,229146592
2026-03-06 21:22:51.073553,229803300
2026-03-06 21:22:51.073614,229259863
2026-03-06 21:22:51.073626,229118273
2026-03-06 21:22:51.182553,229570688
2026-03-06 21:22:51.182639,229766891
2026-03-06 21:22:51.182698,229777679
2026-03-06 21:22:51.18278,229596309
2026-03-06 21:22:51.182953,229570688
2026-03-06 21:22:51.291794,229653619
2026-03-06 21:22:51.291993,229492476
2026-03-06 21:22:51.292235,229653619
2026-03-06 21:22:51.292245,229761497
2026-03-06 21:22:51.292442,229652271
2026-03-06 21:22:51.292624,229638786
2026-03-06 21:22:51.292896,230297517
2026-03-06 21:22:51.293194,229695422
2026-03-06 21:22:51.400762,229654293
2026-03-06 21:22:51.400835,230289427
2026-03-06 21:22:51.400883,229681263
2026-03-06 21:22:51.400938,229499893
2026-03-06 21:22:51.401004,229468877
2026-03-06 21:22:51.401072,226864293
2026-03-06 21:22:51.401148,229654293
2026-03-06 21:22:51.509887,229576082
2026-03-06 21:22:51.510047,229551135
2026-03-06 21:22:51.510345,229557877
2026-03-06 21:22:51.510623,229576082
2026-03-06 21:22:51.510642,228992865
2026-03-06 21:22:51.51098,229573385
2026-03-06 21:22:51.511369,229612491
2026-03-06 21:22:51.618567,229551135
2026-03-06 21:22:51.618658,229551135
2026-03-06 21:22:51.61871,229678566
2026-03-06 21:22:51.618949,229156032
2026-03-06 21:22:51.619168,229168167
2026-03-06 21:22:51.727616,229604400
2026-03-06 21:22:51.7277,229692725
2026-03-06 21:22:51.727742,229533605
2026-03-06 21:22:51.728146,229604400
2026-03-06 21:22:51.836518,229137827
2026-03-06 21:22:51.836592,229515401
2026-03-06 21:22:51.836666,229137827
2026-03-06 21:22:51.83688,229664408
2026-03-06 21:22:51.836954,229621256
2026-03-06 21:22:51.837048,229622604
2026-03-06 21:22:51.837407,229707558
2026-03-06 21:22:51.837657,229562597
2026-03-06 21:22:51.946027,229923314
2026-03-06 21:22:51.946108,229586195
2026-03-06 21:22:51.94615,229557877
2026-03-06 21:22:51.946228,229750035
2026-03-06 21:22:51.946303,229449999
2026-03-06 21:22:51.946386,229623279
2026-03-06 21:22:51.946417,229923314
2026-03-06 21:22:51.946461,229680588
2026-03-06 21:22:51.946536,229714975
2026-03-06 21:22:51.946612,229804649
2026-03-06 21:22:52.054857,229510006
2026-03-06 21:22:52.054944,229551810
2026-03-06 21:22:52.054972,229570013
2026-03-06 21:22:52.055047,230275942
2026-03-06 21:22:52.055116,230212563
2026-03-06 21:22:52.055198,229496521
2026-03-06 21:22:52.055229,229510006
2026-03-06 21:22:52.055272,229706210
2026-03-06 21:22:52.163635,229516749
2026-03-06 21:22:52.163686,229718347
2026-03-06 21:22:52.163919,229516749
2026-03-06 21:22:52.163946,229758126
2026-03-06 21:22:52.164031,229645528
2026-03-06 21:22:52.164089,229625301
2026-03-06 21:22:52.164448,229485734
2026-03-06 21:22:52.272728,229015115
2026-03-06 21:22:52.272848,229031971
2026-03-06 21:22:52.272981,229015115
2026-03-06 21:22:52.273,228925441
2026-03-06 21:22:52.273182,229179629
2026-03-06 21:22:52.273347,229621256
2026-03-06 21:22:52.273572,229733179
2026-03-06 21:22:52.273863,230285380
2026-03-06 21:22:52.381091,229795884
2026-03-06 21:22:52.381177,229795884
2026-03-06 21:22:52.381304,229447977
2026-03-06 21:22:52.381515,229614514
2026-03-06 21:22:52.381852,229702165
2026-03-06 21:22:52.382179,228549890
2026-03-06 21:22:52.382331,229605074
2026-03-06 21:22:52.382521,229721717
2026-03-06 21:22:52.49088,229632718
2026-03-06 21:22:52.490928,229667104
2026-03-06 21:22:52.491,229899716
2026-03-06 21:22:52.491093,229784421
2026-03-06 21:22:52.49125,229588892
2026-03-06 21:22:52.491258,229632718
2026-03-06 21:22:52.4914,229680588
2026-03-06 21:22:52.491553,229566642
2026-03-06 21:22:52.491732,229567991
2026-03-06 21:22:52.491883,229670475
2026-03-06 21:22:52.599519,229642831
2026-03-06 21:22:52.59958,229631369
2026-03-06 21:22:52.599617,229519446
2026-03-06 21:22:52.599682,229530233
2026-03-06 21:22:52.599797,229606422
2026-03-06 21:22:52.599807,229642831
2026-03-06 21:22:52.70838,230403373
2026-03-06 21:22:52.708601,230403373
2026-03-06 21:22:52.708702,229601702
2026-03-06 21:22:52.708874,229662384
2026-03-06 21:22:52.709083,229756104
2026-03-06 21:22:52.81746,229427075
2026-03-06 21:22:52.817537,229644179
2026-03-06 21:22:52.8178,229700816
2026-03-06 21:22:52.81781,229427075
2026-03-06 21:22:52.818048,229931406
2026-03-06 21:22:52.92681,230350782
2026-03-06 21:22:52.926889,229530908
2026-03-06 21:22:52.926934,229623952
2026-03-06 21:22:52.927019,229661710
2026-03-06 21:22:52.927237,229676543
2026-03-06 21:22:52.92738,229649574
2026-03-06 21:22:52.927715,230350782
2026-03-06 21:22:53.035467,229647551
2026-03-06 21:22:53.035568,229660361
2026-03-06 21:22:53.035607,229645528
2026-03-06 21:22:53.035669,229764869
2026-03-06 21:22:53.035739,229812740
2026-03-06 21:22:53.035877,229651596
2026-03-06 21:22:53.035929,229647551
2026-03-06 21:22:53.144857,229652944
2026-03-06 21:22:53.14493,230424274
2026-03-06 21:22:53.145073,229575407
2026-03-06 21:22:53.145242,229669801
2026-03-06 21:22:53.145422,229752732
2026-03-06 21:22:53.145444,229652944
2026-03-06 21:22:53.145614,229688005
2026-03-06 21:22:53.145785,230175480
2026-03-06 21:22:53.145936,230348759
2026-03-06 21:22:53.253696,229672498
2026-03-06 21:22:53.253763,229627998
2026-03-06 21:22:53.253828,229584172
2026-03-06 21:22:53.253907,229774308
2026-03-06 21:22:53.253986,229664408
2026-03-06 21:22:53.25406,229765542
2026-03-06 21:22:53.254141,229431120
2026-03-06 21:22:53.254156,229672498
2026-03-06 21:22:53.362287,229557877
2026-03-06 21:22:53.362372,229586195
2026-03-06 21:22:53.362417,229663058
2026-03-06 21:22:53.362497,229342121
2026-03-06 21:22:53.362577,228433247
2026-03-06 21:22:53.362642,229557877
2026-03-06 21:22:53.362658,229760149
2026-03-06 21:22:53.362744,229644179
2026-03-06 21:22:53.362822,229669801
2026-03-06 21:22:53.472944,229582824
2026-03-06 21:22:53.473073,230236836
2026-03-06 21:22:53.473275,230300889
2026-03-06 21:22:53.473385,229392015
2026-03-06 21:22:53.47356,229772959
2026-03-06 21:22:53.473573,229582824
2026-03-06 21:22:53.47371,230083783
2026-03-06 21:22:53.473858,229768914
2026-03-06 21:22:53.474009,230243578
2026-03-06 21:22:53.580562,230300214
2026-03-06 21:22:53.580644,229647551
2026-03-06 21:22:53.580672,229640809
2026-03-06 21:22:53.580756,229643506
2026-03-06 21:22:53.580829,230330555
2026-03-06 21:22:53.580897,229646877
2026-03-06 21:22:53.580975,229648226
2026-03-06 21:22:53.581196,230300214
2026-03-06 21:22:53.689831,229619232
2026-03-06 21:22:53.689885,229644854
2026-03-06 21:22:53.689923,229566642
2026-03-06 21:22:53.689995,229656991
2026-03-06 21:22:53.690036,229619232
2026-03-06 21:22:53.690065,229700142
2026-03-06 21:22:53.69014,229677891
2026-03-06 21:22:53.690216,228986797
2026-03-06 21:22:53.798751,229615862
2026-03-06 21:22:53.798853,229615862
2026-03-06 21:22:53.798921,229578105
2026-03-06 21:22:53.79897,229617884
2026-03-06 21:22:53.799006,229830270
2026-03-06 21:22:53.799027,229553832
2026-03-06 21:22:53.907498,229715649
2026-03-06 21:22:53.907568,229647551
2026-03-06 21:22:53.907646,228952411
2026-03-06 21:22:53.907732,229602377
2026-03-06 21:22:53.907855,229694073
2026-03-06 21:22:53.908148,229715649
2026-03-06 21:22:54.016943,229633392
2026-03-06 21:22:54.017109,229633392
2026-03-06 21:22:54.125543,229593612
2026-03-06 21:22:54.125605,229839035
2026-03-06 21:22:54.125664,229795209
2026-03-06 21:22:54.125782,229559226
2026-03-06 21:22:54.12601,229593612
2026-03-06 21:22:54.126025,229629347
2026-03-06 21:22:54.126099,229118273
2026-03-06 21:22:54.126218,229582824
2026-03-06 21:22:54.126504,229626649
2026-03-06 21:22:54.234738,229760149
2026-03-06 21:22:54.234822,229671150
2026-03-06 21:22:54.234959,229737225
2026-03-06 21:22:54.235107,229042085
2026-03-06 21:22:54.235208,229760149
2026-03-06 21:22:54.235284,229535628
2026-03-06 21:22:54.235438,229521468
2026-03-06 21:22:54.235629,229685983
2026-03-06 21:22:54.343359,229112880
2026-03-06 21:22:54.343427,229056244
2026-03-06 21:22:54.343471,229105463
2026-03-06 21:22:54.343551,229647551
2026-03-06 21:22:54.343947,229112880
2026-03-06 21:22:54.453049,229668453
2026-03-06 21:22:54.453222,229590240
2026-03-06 21:22:54.453354,229747339
2026-03-06 21:22:54.453509,229610467
2026-03-06 21:22:54.453578,229668453
2026-03-06 21:22:54.453685,228822958
2026-03-06 21:22:54.453859,229634741
2026-03-06 21:22:54.454114,229145243
2026-03-06 21:22:54.561303,229618559
2026-03-06 21:22:54.561364,229552483
2026-03-06 21:22:54.561435,229515401
2026-03-06 21:22:54.561513,229603725
2026-03-06 21:22:54.561595,229731830
2026-03-06 21:22:54.561675,229526863
2026-03-06 21:22:54.561676,229618559
2026-03-06 21:22:54.670982,229594960
2026-03-06 21:22:54.671097,229537650
2026-03-06 21:22:54.671191,229774308
2026-03-06 21:22:54.671312,227517631
2026-03-06 21:22:54.671428,229712952
2026-03-06 21:22:54.671552,230151207
2026-03-06 21:22:54.671629,229594960
2026-03-06 21:22:54.671678,229576082
2026-03-06 21:22:54.780037,229340099
2026-03-06 21:22:54.780155,229706883
2026-03-06 21:22:54.780193,229340099
2026-03-06 21:22:54.780218,229540347
2026-03-06 21:22:54.780268,229690028
2026-03-06 21:22:54.780314,229773634
2026-03-06 21:22:54.780355,229708233
2026-03-06 21:22:54.88865,229836338
2026-03-06 21:22:54.888718,229677891
2026-03-06 21:22:54.888734,229793186
2026-03-06 21:22:54.888784,229646203
2026-03-06 21:22:54.888857,229679915
2026-03-06 21:22:54.888931,229393363
2026-03-06 21:22:54.889003,229734528
2026-03-06 21:22:54.889051,229836338
2026-03-06 21:22:54.997567,230173457
2026-03-06 21:22:54.997603,230173457
2026-03-06 21:22:54.99762,229644179
2026-03-06 21:22:54.997672,229456742
2026-03-06 21:22:54.997755,227384806
2026-03-06 21:22:54.997964,229834990
2026-03-06 21:22:54.998042,229709582
2026-03-06 21:22:54.998353,229373810
2026-03-06 21:22:54.998427,229444605
2026-03-06 21:22:55.106302,229532256
2026-03-06 21:22:55.106371,229673173
2026-03-06 21:22:55.106439,229541021
2026-03-06 21:22:55.106525,229946239
2026-03-06 21:22:55.106607,229719020
2026-03-06 21:22:55.106774,229532256
2026-03-06 21:22:55.215676,229721717
2026-03-06 21:22:55.215725,229721717
2026-03-06 21:22:55.215755,229320545
2026-03-06 21:22:55.215815,229690028
2026-03-06 21:22:55.215996,229638112
2026-03-06 21:22:55.216193,229534279
2026-03-06 21:22:55.216306,229495173
2026-03-06 21:22:55.21651,229519446
2026-03-06 21:22:55.216665,230184919
2026-03-06 21:22:55.324768,229728460
2026-03-06 21:22:55.324834,229826898
2026-03-06 21:22:55.324931,229561248
2026-03-06 21:22:55.325105,229757452
2026-03-06 21:22:55.325206,229783747
2026-03-06 21:22:55.325297,229745315
2026-03-06 21:22:55.325322,229728460
2026-03-06 21:22:55.325686,229742619
2026-03-06 21:22:55.433707,230310327
2026-03-06 21:22:55.433785,229653619
2026-03-06 21:22:55.433821,230085806
2026-03-06 21:22:55.433892,229609794
2026-03-06 21:22:55.43396,229819481
2026-03-06 21:22:55.434045,230248298
2026-03-06 21:22:55.434076,230310327
2026-03-06 21:22:55.542945,230254366
2026-03-06 21:22:55.543052,229614514
2026-03-06 21:22:55.543192,229559226
2026-03-06 21:22:55.543337,229623279
2026-03-06 21:22:55.543457,229602377
2026-03-06 21:22:55.543499,230254366
2026-03-06 21:22:55.543603,229613165
2026-03-06 21:22:55.651416,229721043
2026-03-06 21:22:55.651769,229721043
2026-03-06 21:22:55.651912,230170760
2026-03-06 21:22:55.652063,226834628
2026-03-06 21:22:55.65233,229846452
2026-03-06 21:22:55.652453,229458764
2026-03-06 21:22:55.652599,229671150
2026-03-06 21:22:55.652727,230326509
2026-03-06 21:22:55.760428,229563272
2026-03-06 21:22:55.760502,229700816
2026-03-06 21:22:55.760537,229607097
2026-03-06 21:22:55.760624,229706210
2026-03-06 21:22:55.760706,230086481
2026-03-06 21:22:55.760791,229585522
2026-03-06 21:22:55.760904,230223351
2026-03-06 21:22:55.76095,229563272
2026-03-06 21:22:55.869608,230269200
2026-03-06 21:22:55.869696,230023102
2026-03-06 21:22:55.869742,229710930
2026-03-06 21:22:55.869813,229685308
2026-03-06 21:22:55.86991,228926116
2026-03-06 21:22:55.869994,229661036
2026-03-06 21:22:55.869995,230269200
2026-03-06 21:22:55.978186,229592937
2026-03-06 21:22:55.978275,228451452
2026-03-06 21:22:55.978355,229698118
2026-03-06 21:22:55.978444,229651596
2026-03-06 21:22:55.978744,229672498
2026-03-06 21:22:55.978762,229592937
2026-03-06 21:22:56.087408,230137048
2026-03-06 21:22:56.087488,229671823
2026-03-06 21:22:56.087566,229603052
2026-03-06 21:22:56.087645,230256388
2026-03-06 21:22:56.08773,229664408
2026-03-06 21:22:56.088149,230137048
2026-03-06 21:22:56.196404,230327857
2026-03-06 21:22:56.196571,230143117
2026-03-06 21:22:56.196658,229814763
2026-03-06 21:22:56.196968,230327857
2026-03-06 21:22:56.305726,229570013
2026-03-06 21:22:56.305835,230173457
2026-03-06 21:22:56.306281,230082435
2026-03-06 21:22:56.306298,229570013
2026-03-06 21:22:56.306359,230143117
2026-03-06 21:22:56.306386,229580802
2026-03-06 21:22:56.306424,230015012
2026-03-06 21:22:56.414605,230149859
2026-03-06 21:22:56.414657,230161320
2026-03-06 21:22:56.414711,230133003
2026-03-06 21:22:56.414792,229988716
2026-03-06 21:22:56.415024,230149859
2026-03-06 21:22:56.523859,229623952
2026-03-06 21:22:56.524121,229714300
2026-03-06 21:22:56.524156,229623952
2026-03-06 21:22:56.524305,230171434
2026-03-06 21:22:56.632685,230186942
2026-03-06 21:22:56.632869,230236836
2026-03-06 21:22:56.633117,230186942
2026-03-06 21:22:56.741711,230097268
2026-03-06 21:22:56.741789,230070299
2026-03-06 21:22:56.741823,230244253
2026-03-06 21:22:56.741917,229435165
2026-03-06 21:22:56.741998,229772286
2026-03-06 21:22:56.742348,230097268
2026-03-06 21:22:56.850698,229570013
2026-03-06 21:22:56.850841,230373031
2026-03-06 21:22:56.850887,230070973
2026-03-06 21:22:56.850987,229570013
2026-03-06 21:22:56.959508,229329984
2026-03-06 21:22:56.95958,229686657
2026-03-06 21:22:56.959652,229638112
2026-03-06 21:22:56.959684,229329984
2026-03-06 21:22:57.068736,229674521
2026-03-06 21:22:57.068831,229481689
2026-03-06 21:22:57.068882,229616536
2026-03-06 21:22:57.068955,229674521
2026-03-06 21:22:57.17729,229608445
2026-03-06 21:22:57.177372,229545066
2026-03-06 21:22:57.17743,229563272
2026-03-06 21:22:57.177508,229495173
2026-03-06 21:22:57.177599,229676543
2026-03-06 21:22:57.177764,229608445
2026-03-06 21:22:57.286541,229582150
2026-03-06 21:22:57.286622,229755429
2026-03-06 21:22:57.2867,229558552
2026-03-06 21:22:57.286781,229725089
2026-03-06 21:22:57.286859,229689353
2026-03-06 21:22:57.286938,229582150
2026-03-06 21:22:57.396111,229471575
2026-03-06 21:22:57.396221,229510006
2026-03-06 21:22:57.396486,229471575
2026-03-06 21:22:57.504856,229526863
2026-03-06 21:22:57.505009,229665081
2026-03-06 21:22:57.505187,229526863
2026-03-06 21:22:57.505214,230230093
2026-03-06 21:22:57.505391,229727785
2026-03-06 21:22:57.613949,226821816
2026-03-06 21:22:57.614025,229678566
2026-03-06 21:22:57.614164,229532931
2026-03-06 21:22:57.614337,229657664
2026-03-06 21:22:57.614516,229864655
2026-03-06 21:22:57.614531,226821816
2026-03-06 21:22:57.722738,229591589
2026-03-06 21:22:57.722975,229682611
2026-03-06 21:22:57.723193,229673173
2026-03-06 21:22:57.723253,229591589
2026-03-06 21:22:57.723365,229685308
2026-03-06 21:22:57.723545,229574059
2026-03-06 21:22:57.831828,229493824
2026-03-06 21:22:57.831941,229760149
2026-03-06 21:22:57.832116,229649574
2026-03-06 21:22:57.832202,229493824
2026-03-06 21:22:57.832278,229544393
2026-03-06 21:22:57.941039,229081191
2026-03-06 21:22:57.941273,229158054
2026-03-06 21:22:57.941399,229081191
2026-03-06 21:22:57.941483,229663058
2026-03-06 21:22:57.941658,229760824
2026-03-06 21:22:57.94185,229630021
2026-03-06 21:22:58.049834,229601702
2026-03-06 21:22:58.049958,229843080
2026-03-06 21:22:58.050145,229007698
2026-03-06 21:22:58.050313,229630021
2026-03-06 21:22:58.050344,229601702
2026-03-06 21:22:58.158784,229634066
2026-03-06 21:22:58.158863,229721043
2026-03-06 21:22:58.158983,229634066
2026-03-06 21:22:58.15908,230230093
2026-03-06 21:22:58.159175,229688005
2026-03-06 21:22:58.2674,230136374
2026-03-06 21:22:58.267557,230249646
2026-03-06 21:22:58.267777,229675195
2026-03-06 21:22:58.267781,230136374
2026-03-06 21:22:58.268,229734528
2026-03-06 21:22:58.268291,229653619
2026-03-06 21:22:58.376966,229741944
2026-03-06 21:22:58.377071,229656991
2026-03-06 21:22:58.377263,230323139
2026-03-06 21:22:58.3774,229741944
2026-03-06 21:22:58.377461,229636763
2026-03-06 21:22:58.377639,229741270
2026-03-06 21:22:58.377841,229741944
2026-03-06 21:22:58.378174,229491802
2026-03-06 21:22:58.485616,230298192
2026-03-06 21:22:58.485762,229677218
2026-03-06 21:22:58.48593,229368416
2026-03-06 21:22:58.486074,229418985
2026-03-06 21:22:58.486087,230298192
2026-03-06 21:22:58.48632,226857551
2026-03-06 21:22:58.595024,229735877
2026-03-06 21:22:58.595161,230079064
2026-03-06 21:22:58.595329,229745990
2026-03-06 21:22:58.595435,229646203
2026-03-06 21:22:58.59549,229735877
2026-03-06 21:22:58.595822,229824876
2026-03-06 21:22:58.59605,229735877
2026-03-06 21:22:58.703912,230164692
2026-03-06 21:22:58.703994,229661710
2026-03-06 21:22:58.704026,230180199
2026-03-06 21:22:58.704332,230164692
2026-03-06 21:22:58.812894,230217283
2026-03-06 21:22:58.81298,229772959
2026-03-06 21:22:58.813067,230216609
2026-03-06 21:22:58.813254,230217283
2026-03-06 21:22:58.813275,229645528
2026-03-06 21:22:58.813506,229320545
2026-03-06 21:22:58.922224,229581475
2026-03-06 21:22:58.922348,229581475
2026-03-06 21:22:58.922585,229711603
2026-03-06 21:22:58.922786,229508658
2026-03-06 21:22:58.922962,229665081
2026-03-06 21:22:58.923184,229656991
2026-03-06 21:22:59.030851,229538325
2026-03-06 21:22:59.031004,229785769
2026-03-06 21:22:59.031111,229538325
2026-03-06 21:22:59.03125,229599680
2026-03-06 21:22:59.031505,230269200
2026-03-06 21:22:59.139955,229970511
2026-03-06 21:22:59.140065,230367638
2026-03-06 21:22:59.140178,227361882
2026-03-06 21:22:59.140345,229970511
2026-03-06 21:22:59.248785,230377078
2026-03-06 21:22:59.248909,230230768
2026-03-06 21:22:59.249053,230097268
2026-03-06 21:22:59.249142,230377078
2026-03-06 21:22:59.249219,229570688
2026-03-06 21:22:59.249419,230152555
2026-03-06 21:22:59.357961,230184245
2026-03-06 21:22:59.358181,229756104
2026-03-06 21:22:59.358288,229748687
2026-03-06 21:22:59.358367,230184245
2026-03-06 21:22:59.358421,229702838
2026-03-06 21:22:59.358572,230030519
2026-03-06 21:22:59.466276,229630021
2026-03-06 21:22:59.466475,229661710
2026-03-06 21:22:59.466728,229609794
2026-03-06 21:22:59.466745,229630021
2026-03-06 21:22:59.575807,229717672
2026-03-06 21:22:59.575885,229657664
2026-03-06 21:22:59.575965,229671150
2026-03-06 21:22:59.576131,229760824
2026-03-06 21:22:59.576174,229717672
2026-03-06 21:22:59.576328,229635414
2026-03-06 21:22:59.576498,229519446
2026-03-06 21:22:59.576695,229845103
2026-03-06 21:22:59.68446,229675195
2026-03-06 21:22:59.68453,229056917
2026-03-06 21:22:59.684736,229358303
2026-03-06 21:22:59.684743,229675195
2026-03-06 21:22:59.684817,230181549
2026-03-06 21:22:59.685009,230238858
2026-03-06 21:22:59.793795,229771611
2026-03-06 21:22:59.793864,229799929
2026-03-06 21:22:59.793942,229810716
2026-03-06 21:22:59.794008,229771611
2026-03-06 21:22:59.794014,229674521
2026-03-06 21:22:59.794093,229797233
2026-03-06 21:22:59.902802,229546415
2026-03-06 21:22:59.903028,229546415
2026-03-06 21:22:59.903102,229707558
2026-03-06 21:22:59.903189,230129632
2026-03-06 21:22:59.903423,229780376
2026-03-06 21:23:00.01168,230404721
2026-03-06 21:23:00.011746,229779702
