time,ACT.GN2_Vent.actuator_state
2026-03-06 21:24:55.923695,1
2026-03-06 21:24:55.965917,0
2026-03-06 21:24:56.026023,1
2026-03-06 21:24:56.06799,0
2026-03-06 21:24:56.127543,1
2026-03-06 21:24:56.169544,0
2026-03-06 21:24:56.229877,1
2026-03-06 21:24:56.271651,0
2026-03-06 21:24:56.332036,1
2026-03-06 21:24:56.373735,0
2026-03-06 21:24:56.433928,1
2026-03-06 21:24:56.475834,0
2026-03-06 21:24:56.535673,1
2026-03-06 21:24:56.577902,0
2026-03-06 21:24:56.637887,1
2026-03-06 21:24:56.679748,0
2026-03-06 21:24:56.739879,1
2026-03-06 21:24:56.78197,0
2026-03-06 21:24:56.841678,1
2026-03-06 21:24:56.883659,0
2026-03-06 21:24:56.944041,1
2026-03-06 21:24:56.985682,0
2026-03-06 21:24:57.045846,1
2026-03-06 21:24:57.087724,0
2026-03-06 21:24:57.147815,1
2026-03-06 21:24:57.189566,0
2026-03-06 21:24:57.249548,1
2026-03-06 21:24:57.29203,0
2026-03-06 21:24:57.351678,1
2026-03-06 21:24:57.393945,0
2026-03-06 21:24:57.453591,1
2026-03-06 21:24:57.49593,0
2026-03-06 21:24:57.555961,1
2026-03-06 21:24:57.597825,0
2026-03-06 21:24:57.65799,1
2026-03-06 21:24:57.699858,0
2026-03-06 21:24:57.759939,1
2026-03-06 21:24:57.801827,0
2026-03-06 21:24:57.861816,1
2026-03-06 21:24:57.903692,0
2026-03-06 21:24:57.963934,1
2026-03-06 21:24:58.005904,0
2026-03-06 21:24:58.065891,1
2026-03-06 21:24:58.107868,0
2026-03-06 21:24:58.167957,1
2026-03-06 21:24:58.209717,0
2026-03-06 21:24:58.269983,1
2026-03-06 21:24:58.311547,0
2026-03-06 21:24:58.371591,1
2026-03-06 21:24:58.413822,0
2026-03-06 21:24:58.473898,1
2026-03-06 21:24:58.515878,0
2026-03-06 21:24:58.575501,1
2026-03-06 21:24:58.617686,0
2026-03-06 21:24:58.677913,1
2026-03-06 21:24:58.720009,0
2026-03-06 21:24:58.779948,1
2026-03-06 21:24:58.821601,0
2026-03-06 21:24:58.882195,1
2026-03-06 21:24:58.923805,0
2026-03-06 21:24:58.983757,1
2026-03-06 21:24:59.026165,0
2026-03-06 21:24:59.08584,1
2026-03-06 21:24:59.127423,0
2026-03-06 21:24:59.188083,1
2026-03-06 21:24:59.229514,0
2026-03-06 21:24:59.289604,1
2026-03-06 21:24:59.332088,0
2026-03-06 21:24:59.392026,1
2026-03-06 21:24:59.433877,0
2026-03-06 21:24:59.494113,1
2026-03-06 21:24:59.535552,0
2026-03-06 21:24:59.595971,1
2026-03-06 21:24:59.637995,0
2026-03-06 21:24:59.697844,1
2026-03-06 21:24:59.739843,0
2026-03-06 21:24:59.800249,1
2026-03-06 21:24:59.841824,0
2026-03-06 21:24:59.901639,1
2026-03-06 21:24:59.94378,0
2026-03-06 21:25:00.00358,1
2026-03-06 21:25:00.045935,0
2026-03-06 21:25:00.10565,1
2026-03-06 21:25:00.148109,0
2026-03-06 21:25:00.207637,1
2026-03-06 21:25:00.249908,0
2026-03-06 21:25:00.309947,1
2026-03-06 21:25:00.351889,0
2026-03-06 21:25:00.411993,1
2026-03-06 21:25:00.453682,0
2026-03-06 21:25:00.513986,1
2026-03-06 21:25:00.555722,0
2026-03-06 21:25:00.616171,1
2026-03-06 21:25:00.657645,0
2026-03-06 21:25:00.717771,1
2026-03-06 21:25:00.759937,0
2026-03-06 21:25:00.819517,1
2026-03-06 21:25:00.861977,0
2026-03-06 21:25:00.92165,1
2026-03-06 21:25:00.963868,0
2026-03-06 21:25:01.023955,1
2026-03-06 21:25:01.066281,0
2026-03-06 21:25:01.125753,1
2026-03-06 21:25:01.167928,0
2026-03-06 21:25:01.227595,1
2026-03-06 21:25:01.269698,0
2026-03-06 21:25:01.330443,1
2026-03-06 21:25:01.371611,0
2026-03-06 21:25:01.431847,1
2026-03-06 21:25:01.473908,0
2026-03-06 21:25:01.534083,1
2026-03-06 21:25:01.576036,0
2026-03-06 21:25:01.635978,1
2026-03-06 21:25:01.677664,0
2026-03-06 21:25:01.738075,1
2026-03-06 21:25:01.781027,0
2026-03-06 21:25:01.840033,1
2026-03-06 21:25:01.881615,0
2026-03-06 21:25:01.94196,1
2026-03-06 21:25:01.983955,0
2026-03-06 21:25:02.044088,1
2026-03-06 21:25:02.085714,0
2026-03-06 21:25:02.146065,1
2026-03-06 21:25:02.187806,0
2026-03-06 21:25:02.24779,1
2026-03-06 21:25:02.289866,0
2026-03-06 21:25:02.350061,1
2026-03-06 21:25:02.391546,0
2026-03-06 21:25:02.451763,1
2026-03-06 21:25:02.493693,0
2026-03-06 21:25:02.553626,1
2026-03-06 21:25:02.595827,0
2026-03-06 21:25:02.65597,1
2026-03-06 21:25:02.69748,0
2026-03-06 21:25:02.757907,1
2026-03-06 21:25:02.799903,0
2026-03-06 21:25:02.860047,1
2026-03-06 21:25:02.901806,0
2026-03-06 21:25:02.961792,1
2026-03-06 21:25:03.003843,0
2026-03-06 21:25:03.064149,1
2026-03-06 21:25:03.106002,0
2026-03-06 21:25:03.16622,1
2026-03-06 21:25:03.207901,0
2026-03-06 21:25:03.267899,1
2026-03-06 21:25:03.31007,0
2026-03-06 21:25:03.370038,1
2026-03-06 21:25:03.411575,0
2026-03-06 21:25:03.472094,1
2026-03-06 21:25:03.513689,0
2026-03-06 21:25:03.573817,1
2026-03-06 21:25:03.615705,0
2026-03-06 21:25:03.67596,1
2026-03-06 21:25:03.717713,0
2026-03-06 21:25:03.77795,1
2026-03-06 21:25:03.819787,0
2026-03-06 21:25:03.879923,1
2026-03-06 21:25:03.921991,0
2026-03-06 21:25:03.981866,1
2026-03-06 21:25:04.023723,0
2026-03-06 21:25:04.083847,1
2026-03-06 21:25:04.125848,0
2026-03-06 21:25:04.186103,1
2026-03-06 21:25:04.227876,0
2026-03-06 21:25:04.287732,1
2026-03-06 21:25:04.329489,0
2026-03-06 21:25:04.389959,1
2026-03-06 21:25:04.431686,0
2026-03-06 21:25:04.491943,1
2026-03-06 21:25:04.53368,0
2026-03-06 21:25:04.593835,1
2026-03-06 21:25:04.635819,0
2026-03-06 21:25:04.695937,1
2026-03-06 21:25:04.73802,0
2026-03-06 21:25:04.798132,1
2026-03-06 21:25:04.839855,0
2026-03-06 21:25:04.900041,1
2026-03-06 21:25:04.941834,0
2026-03-06 21:25:05.001896,1
2026-03-06 21:25:05.044059,0
2026-03-06 21:25:05.103992,1
2026-03-06 21:25:05.145977,0
2026-03-06 21:25:05.20605,1
2026-03-06 21:25:05.247825,0
2026-03-06 21:25:05.308201,1
2026-03-06 21:25:05.349599,0
2026-03-06 21:25:05.410132,1
2026-03-06 21:25:05.451743,0
2026-03-06 21:25:05.511781,1
2026-03-06 21:25:05.553928,0
2026-03-06 21:25:05.614095,1
2026-03-06 21:25:05.656074,0
2026-03-06 21:25:05.715999,1
2026-03-06 21:25:05.757743,0
2026-03-06 21:25:05.818075,1
2026-03-06 21:25:05.85949,0
2026-03-06 21:25:05.919741,1
2026-03-06 21:25:05.962135,0
2026-03-06 21:25:06.02172,1
2026-03-06 21:25:06.063693,0
2026-03-06 21:25:06.123929,1
2026-03-06 21:25:06.165981,0
2026-03-06 21:25:06.226132,1
2026-03-06 21:25:06.26778,0
2026-03-06 21:25:06.32774,1
2026-03-06 21:25:06.369857,0
2026-03-06 21:25:06.430095,1
2026-03-06 21:25:06.471952,0
2026-03-06 21:25:06.531849,1
2026-03-06 21:25:06.57396,0
2026-03-06 21:25:06.633893,1
2026-03-06 21:25:06.676224,0
2026-03-06 21:25:06.735948,1
2026-03-06 21:25:06.777799,0
2026-03-06 21:25:06.838133,1
2026-03-06 21:25:06.879574,0
2026-03-06 21:25:06.940608,1
2026-03-06 21:25:06.982089,0
2026-03-06 21:25:07.041868,1
2026-03-06 21:25:07.083844,0
2026-03-06 21:25:07.143811,1
2026-03-06 21:25:07.185951,0
2026-03-06 21:25:07.245895,1
2026-03-06 21:25:07.287982,0
2026-03-06 21:25:07.348083,1
2026-03-06 21:25:07.389777,0
2026-03-06 21:25:07.449794,1
2026-03-06 21:25:07.491647,0
2026-03-06 21:25:07.55176,1
2026-03-06 21:25:07.594008,0
2026-03-06 21:25:07.65349,1
2026-03-06 21:25:07.695568,0
2026-03-06 21:25:07.755612,1
2026-03-06 21:25:07.798135,0
2026-03-06 21:25:07.857914,1
2026-03-06 21:25:07.899847,0
2026-03-06 21:25:07.959687,1
2026-03-06 21:25:08.002053,0
2026-03-06 21:25:08.062089,1
2026-03-06 21:25:08.104069,0
2026-03-06 21:25:08.16372,1
2026-03-06 21:25:08.20567,0
2026-03-06 21:25:08.265666,1
2026-03-06 21:25:08.307449,0
2026-03-06 21:25:08.367604,1
2026-03-06 21:25:08.409904,0
2026-03-06 21:25:08.469735,1
2026-03-06 21:25:08.511732,0
2026-03-06 21:25:08.571978,1
2026-03-06 21:25:08.613462,0
2026-03-06 21:25:08.673958,1
2026-03-06 21:25:08.715592,0
2026-03-06 21:25:08.775636,1
2026-03-06 21:25:08.817735,0
2026-03-06 21:25:08.877884,1
2026-03-06 21:25:08.919399,0
2026-03-06 21:25:08.979993,1
2026-03-06 21:25:09.022057,0
2026-03-06 21:25:09.08193,1
2026-03-06 21:25:09.124141,0
2026-03-06 21:25:09.184059,1
2026-03-06 21:25:09.225876,0
2026-03-06 21:25:09.285841,1
2026-03-06 21:25:09.327999,0
2026-03-06 21:25:09.387887,1
2026-03-06 21:25:09.429547,0
2026-03-06 21:25:09.489833,1
2026-03-06 21:25:09.531633,0
2026-03-06 21:25:09.592177,1
2026-03-06 21:25:09.63378,0
2026-03-06 21:25:09.694221,1
2026-03-06 21:25:09.735845,0
2026-03-06 21:25:09.795872,1
2026-03-06 21:25:09.837798,0
2026-03-06 21:25:09.898212,1
2026-03-06 21:25:09.939992,0
2026-03-06 21:25:09.999725,1
2026-03-06 21:25:10.042093,0
2026-03-06 21:25:10.101616,1
2026-03-06 21:25:10.144084,0
2026-03-06 21:25:10.203601,1
2026-03-06 21:25:10.245963,0
2026-03-06 21:25:10.305675,1
2026-03-06 21:25:10.347427,0
2026-03-06 21:25:10.408121,1
2026-03-06 21:25:10.449954,0
2026-03-06 21:25:10.510104,1
2026-03-06 21:25:10.55168,0
2026-03-06 21:25:10.612063,1
2026-03-06 21:25:10.65355,0
2026-03-06 21:25:10.713793,1
2026-03-06 21:25:10.755738,0
2026-03-06 21:25:10.816139,1
2026-03-06 21:25:10.857846,0
2026-03-06 21:25:10.918392,1
2026-03-06 21:25:10.959965,0
2026-03-06 21:25:11.019724,1
2026-03-06 21:25:11.061688,0
2026-03-06 21:25:11.122456,1
2026-03-06 21:25:11.16415,0
2026-03-06 21:25:11.224101,1
2026-03-06 21:25:11.265604,0
2026-03-06 21:25:11.326258,1
2026-03-06 21:25:11.367689,0
2026-03-06 21:25:11.42772,1
2026-03-06 21:25:11.469684,0
2026-03-06 21:25:11.530005,1
2026-03-06 21:25:11.571924,0
2026-03-06 21:25:11.632241,1
2026-03-06 21:25:11.673726,0
2026-03-06 21:25:11.73362,1
2026-03-06 21:25:11.77591,0
2026-03-06 21:25:11.835617,1
2026-03-06 21:25:11.877491,0
2026-03-06 21:25:11.93771,1
2026-03-06 21:25:11.98009,0
2026-03-06 21:25:12.04007,1
2026-03-06 21:25:12.081881,0
2026-03-06 21:25:12.142187,1
2026-03-06 21:25:12.183712,0
2026-03-06 21:25:12.244242,1
2026-03-06 21:25:12.285913,0
2026-03-06 21:25:12.345651,1
2026-03-06 21:25:12.387784,0
2026-03-06 21:25:12.448545,1
2026-03-06 21:25:12.489962,0
2026-03-06 21:25:12.550282,1
2026-03-06 21:25:12.591711,0
2026-03-06 21:25:12.65198,1
2026-03-06 21:25:12.693899,0
2026-03-06 21:25:12.754004,1
2026-03-06 21:25:12.795547,0
2026-03-06 21:25:12.855947,1
2026-03-06 21:25:12.897953,0
2026-03-06 21:25:12.957839,1
2026-03-06 21:25:13.000109,0
2026-03-06 21:25:13.059832,1
2026-03-06 21:25:13.102297,0
2026-03-06 21:25:13.161808,1
2026-03-06 21:25:13.203511,0
2026-03-06 21:25:13.264285,1
2026-03-06 21:25:13.305828,0
2026-03-06 21:25:13.366095,1
2026-03-06 21:25:13.407605,0
2026-03-06 21:25:13.46818,1
2026-03-06 21:25:13.509814,0
2026-03-06 21:25:13.57013,1
2026-03-06 21:25:13.611677,0
2026-03-06 21:25:13.672172,1
2026-03-06 21:25:13.714045,0
2026-03-06 21:25:13.77381,1
2026-03-06 21:25:13.815555,0
2026-03-06 21:25:13.87584,1
2026-03-06 21:25:13.917605,0
2026-03-06 21:25:13.978008,1
2026-03-06 21:25:14.01981,0
2026-03-06 21:25:14.079671,1
2026-03-06 21:25:14.122294,0
2026-03-06 21:25:14.18201,1
2026-03-06 21:25:14.223838,0
2026-03-06 21:25:14.28392,1
2026-03-06 21:25:14.325466,0
2026-03-06 21:25:14.38594,1
2026-03-06 21:25:14.42784,0
2026-03-06 21:25:14.488238,1
2026-03-06 21:25:14.529608,0
2026-03-06 21:25:14.590116,1
2026-03-06 21:25:14.631717,0
2026-03-06 21:25:14.691883,1
2026-03-06 21:25:14.73362,0
2026-03-06 21:25:14.793868,1
2026-03-06 21:25:14.835513,0
2026-03-06 21:25:14.89604,1
2026-03-06 21:25:14.9377,0
2026-03-06 21:25:14.997944,1
2026-03-06 21:25:15.039618,0
2026-03-06 21:25:15.099949,1
2026-03-06 21:25:15.141496,0
2026-03-06 21:25:15.202171,1
2026-03-06 21:25:15.24372,0
2026-03-06 21:25:15.303997,1
2026-03-06 21:25:15.345806,0
2026-03-06 21:25:15.406033,1
2026-03-06 21:25:15.447877,0
2026-03-06 21:25:15.507809,1
2026-03-06 21:25:15.549659,0
2026-03-06 21:25:15.609627,1
2026-03-06 21:25:15.651598,0
2026-03-06 21:25:15.71223,1
2026-03-06 21:25:15.753723,0
2026-03-06 21:25:15.814059,1
2026-03-06 21:25:15.855916,0
2026-03-06 21:25:15.916265,1
2026-03-06 21:25:15.958137,0
2026-03-06 21:25:16.017859,1
2026-03-06 21:25:16.059425,0
2026-03-06 21:25:16.119953,1
2026-03-06 21:25:16.161859,0
2026-03-06 21:25:16.221701,1
2026-03-06 21:25:16.263693,0
2026-03-06 21:25:16.323631,1
2026-03-06 21:25:16.365933,0
2026-03-06 21:25:16.426137,1
2026-03-06 21:25:16.467904,0
2026-03-06 21:25:16.528104,1
2026-03-06 21:25:16.569677,0
2026-03-06 21:25:16.630244,1
2026-03-06 21:25:16.672021,0
2026-03-06 21:25:16.731993,1
2026-03-06 21:25:16.774035,0
2026-03-06 21:25:16.834122,1
2026-03-06 21:25:16.875652,0
2026-03-06 21:25:16.936287,1
2026-03-06 21:25:16.977578,0
2026-03-06 21:25:17.038155,1
2026-03-06 21:25:17.080134,0
2026-03-06 21:25:17.139673,1
2026-03-06 21:25:17.181597,0
2026-03-06 21:25:17.241942,1
2026-03-06 21:25:17.283606,0
2026-03-06 21:25:17.343545,1
2026-03-06 21:25:17.385779,0
2026-03-06 21:25:17.446055,1
2026-03-06 21:25:17.487975,0
2026-03-06 21:25:17.54806,1
2026-03-06 21:25:17.589691,0
2026-03-06 21:25:17.650034,1
2026-03-06 21:25:17.691642,0
2026-03-06 21:25:17.751795,1
2026-03-06 21:25:17.793937,0
2026-03-06 21:25:17.853947,1
2026-03-06 21:25:17.895832,0
2026-03-06 21:25:17.955816,1
2026-03-06 21:25:17.998019,0
2026-03-06 21:25:18.057888,1
2026-03-06 21:25:18.099982,0
2026-03-06 21:25:18.159903,1
2026-03-06 21:25:18.201939,0
2026-03-06 21:25:18.262115,1
2026-03-06 21:25:18.303726,0
2026-03-06 21:25:18.363582,1
2026-03-06 21:25:18.405849,0
2026-03-06 21:25:18.466061,1
2026-03-06 21:25:18.507743,0
2026-03-06 21:25:18.567767,1
2026-03-06 21:25:18.609786,0
2026-03-06 21:25:18.670045,1
2026-03-06 21:25:18.711623,0
2026-03-06 21:25:18.771937,1
2026-03-06 21:25:18.813936,0
2026-03-06 21:25:18.874111,1
2026-03-06 21:25:18.915816,0
2026-03-06 21:25:18.97639,1
2026-03-06 21:25:19.017591,0
2026-03-06 21:25:19.077888,1
2026-03-06 21:25:19.120307,0
2026-03-06 21:25:19.179877,1
2026-03-06 21:25:19.222059,0
2026-03-06 21:25:19.282068,1
2026-03-06 21:25:19.324132,0
2026-03-06 21:25:19.383967,1
2026-03-06 21:25:19.425772,0
2026-03-06 21:25:19.486332,1
2026-03-06 21:25:19.527979,0
2026-03-06 21:25:19.588306,1
2026-03-06 21:25:19.629521,0
2026-03-06 21:25:19.690111,1
2026-03-06 21:25:19.731741,0
2026-03-06 21:25:19.792298,1
2026-03-06 21:25:19.833626,0
2026-03-06 21:25:19.894143,1
2026-03-06 21:25:19.935734,0
2026-03-06 21:25:19.996248,1
2026-03-06 21:25:20.038008,0
2026-03-06 21:25:20.097766,1
2026-03-06 21:25:20.139774,0
2026-03-06 21:25:20.199867,1
2026-03-06 21:25:20.241802,0
2026-03-06 21:25:20.30162,1
2026-03-06 21:25:20.343818,0
2026-03-06 21:25:20.404078,1
2026-03-06 21:25:20.446041,0
2026-03-06 21:25:20.506017,1
2026-03-06 21:25:20.547521,0
2026-03-06 21:25:20.607811,1
2026-03-06 21:25:20.649962,0
2026-03-06 21:25:20.709681,1
2026-03-06 21:25:20.75158,0
2026-03-06 21:25:20.81195,1
2026-03-06 21:25:20.854039,0
2026-03-06 21:25:20.914108,1
2026-03-06 21:25:20.955616,0
2026-03-06 21:25:21.015766,1
2026-03-06 21:25:21.057654,0
2026-03-06 21:25:21.117796,1
2026-03-06 21:25:21.159894,0
2026-03-06 21:25:21.21976,1
2026-03-06 21:25:21.261846,0
2026-03-06 21:25:21.322148,1
2026-03-06 21:25:21.364173,0
2026-03-06 21:25:21.424292,1
2026-03-06 21:25:21.466298,0
2026-03-06 21:25:21.525655,1
2026-03-06 21:25:21.568144,0
2026-03-06 21:25:21.628125,1
2026-03-06 21:25:21.670098,0
2026-03-06 21:25:21.730402,1
2026-03-06 21:25:21.771987,0
2026-03-06 21:25:21.831804,1
2026-03-06 21:25:21.87381,0
2026-03-06 21:25:21.934141,1
2026-03-06 21:25:21.97571,0
2026-03-06 21:25:22.035868,1
2026-03-06 21:25:22.077937,0
2026-03-06 21:25:22.137782,1
2026-03-06 21:25:22.179952,0
2026-03-06 21:25:22.240033,1
2026-03-06 21:25:22.2817,0
2026-03-06 21:25:22.34224,1
2026-03-06 21:25:22.383553,0
2026-03-06 21:25:22.44378,1
2026-03-06 21:25:22.485798,0
2026-03-06 21:25:22.546175,1
2026-03-06 21:25:22.588002,0
2026-03-06 21:25:22.647879,1
2026-03-06 21:25:22.69,0
2026-03-06 21:25:22.750122,1
2026-03-06 21:25:22.792225,0
2026-03-06 21:25:22.851742,1
2026-03-06 21:25:22.893741,0
2026-03-06 21:25:22.953945,1
2026-03-06 21:25:22.995748,0
2026-03-06 21:25:23.055953,1
2026-03-06 21:25:23.097971,0
2026-03-06 21:25:23.158516,1
2026-03-06 21:25:23.200038,0
2026-03-06 21:25:23.260098,1
2026-03-06 21:25:23.301527,0
2026-03-06 21:25:23.362234,1
2026-03-06 21:25:23.403641,0
2026-03-06 21:25:23.46397,1
2026-03-06 21:25:23.505874,0
2026-03-06 21:25:23.566297,1
2026-03-06 21:25:23.608219,0
2026-03-06 21:25:23.668145,1
2026-03-06 21:25:23.710166,0
2026-03-06 21:25:23.769647,1
2026-03-06 21:25:23.811855,0
2026-03-06 21:25:23.871966,1
2026-03-06 21:25:23.9138,0
2026-03-06 21:25:23.974248,1
2026-03-06 21:25:24.015745,0
2026-03-06 21:25:24.075765,1
2026-03-06 21:25:24.11803,0
2026-03-06 21:25:24.178044,1
2026-03-06 21:25:24.220058,0
2026-03-06 21:25:24.279999,1
2026-03-06 21:25:24.321666,0
2026-03-06 21:25:24.381913,1
2026-03-06 21:25:24.423795,0
2026-03-06 21:25:24.4839,1
2026-03-06 21:25:24.52578,0
2026-03-06 21:25:24.586139,1
2026-03-06 21:25:24.62765,0
2026-03-06 21:25:24.688193,1
2026-03-06 21:25:24.72999,0
2026-03-06 21:25:24.790417,1
2026-03-06 21:25:24.831689,0
2026-03-06 21:25:24.892391,1
2026-03-06 21:25:24.934092,0
2026-03-06 21:25:24.994181,1
2026-03-06 21:25:25.035792,0
2026-03-06 21:25:25.095687,1
2026-03-06 21:25:25.137933,0
2026-03-06 21:25:25.197863,1
2026-03-06 21:25:25.239755,0
2026-03-06 21:25:25.300303,1
2026-03-06 21:25:25.342071,0
2026-03-06 21:25:25.402085,1
2026-03-06 21:25:25.443921,0
2026-03-06 21:25:25.504135,1
2026-03-06 21:25:25.546103,0
2026-03-06 21:25:25.605827,1
2026-03-06 21:25:25.647992,0
2026-03-06 21:25:25.70832,1
2026-03-06 21:25:25.749557,0
2026-03-06 21:25:25.810116,1
2026-03-06 21:25:25.852025,0
2026-03-06 21:25:25.912008,1
2026-03-06 21:25:25.954076,0
2026-03-06 21:25:26.014266,1
2026-03-06 21:25:26.055661,0
2026-03-06 21:25:26.115806,1
2026-03-06 21:25:26.157975,0
2026-03-06 21:25:26.217811,1
2026-03-06 21:25:26.259822,0
2026-03-06 21:25:26.320033,1
2026-03-06 21:25:26.361961,0
2026-03-06 21:25:26.422195,1
2026-03-06 21:25:26.463653,0
2026-03-06 21:25:26.523886,1
2026-03-06 21:25:26.56573,0
2026-03-06 21:25:26.625759,1
2026-03-06 21:25:26.667787,0
2026-03-06 21:25:26.727938,1
2026-03-06 21:25:26.769828,0
2026-03-06 21:25:26.83003,1
2026-03-06 21:25:26.871941,0
2026-03-06 21:25:26.931782,1
2026-03-06 21:25:26.973675,0
2026-03-06 21:25:27.033744,1
2026-03-06 21:25:27.076183,0
2026-03-06 21:25:27.136244,1
2026-03-06 21:25:27.17795,0
2026-03-06 21:25:27.238013,1
2026-03-06 21:25:27.280428,0
2026-03-06 21:25:27.340487,1
2026-03-06 21:25:27.383003,0
2026-03-06 21:25:27.442096,1
2026-03-06 21:25:27.484034,0
2026-03-06 21:25:27.544112,1
2026-03-06 21:25:27.586219,0
2026-03-06 21:25:27.646333,1
2026-03-06 21:25:27.687634,0
2026-03-06 21:25:27.748206,1
2026-03-06 21:25:27.790098,0
2026-03-06 21:25:27.850191,1
2026-03-06 21:25:27.891936,0
2026-03-06 21:25:27.951833,1
2026-03-06 21:25:27.993813,0
2026-03-06 21:25:28.054274,1
2026-03-06 21:25:28.095599,0
2026-03-06 21:25:28.156409,1
2026-03-06 21:25:28.197964,0
2026-03-06 21:25:28.258358,1
2026-03-06 21:25:28.299743,0
2026-03-06 21:25:28.360154,1
2026-03-06 21:25:28.401621,0
2026-03-06 21:25:28.461753,1
2026-03-06 21:25:28.503901,0
2026-03-06 21:25:28.563816,1
2026-03-06 21:25:28.605701,0
2026-03-06 21:25:28.666206,1
2026-03-06 21:25:28.707917,0
2026-03-06 21:25:28.76787,1
2026-03-06 21:25:28.809594,0
2026-03-06 21:25:28.870393,1
2026-03-06 21:25:28.911579,0
2026-03-06 21:25:28.971937,1
2026-03-06 21:25:29.01401,0
2026-03-06 21:25:29.074104,1
2026-03-06 21:25:29.115966,0
2026-03-06 21:25:29.176184,1
2026-03-06 21:25:29.217496,0
2026-03-06 21:25:29.277948,1
2026-03-06 21:25:29.319582,0
2026-03-06 21:25:29.380406,1
2026-03-06 21:25:29.421977,0
2026-03-06 21:25:29.482016,1
2026-03-06 21:25:29.523794,0
2026-03-06 21:25:29.58421,1
2026-03-06 21:25:29.625704,0
2026-03-06 21:25:29.685822,1
2026-03-06 21:25:29.727945,0
2026-03-06 21:25:29.788212,1
2026-03-06 21:25:29.830128,0
2026-03-06 21:25:29.890015,1
2026-03-06 21:25:29.931931,0
2026-03-06 21:25:29.99206,1
2026-03-06 21:25:30.033575,0
2026-03-06 21:25:30.093906,1
2026-03-06 21:25:30.136061,0
2026-03-06 21:25:30.195982,1
2026-03-06 21:25:30.238129,0
2026-03-06 21:25:30.298339,1
2026-03-06 21:25:30.339728,0
2026-03-06 21:25:30.400413,1
2026-03-06 21:25:30.441717,0
2026-03-06 21:25:30.502108,1
2026-03-06 21:25:30.544119,0
2026-03-06 21:25:30.603927,1
2026-03-06 21:25:30.645822,0
2026-03-06 21:25:30.705935,1
2026-03-06 21:25:30.748011,0
2026-03-06 21:25:30.808155,1
2026-03-06 21:25:30.850051,0
2026-03-06 21:25:30.910221,1
2026-03-06 21:25:30.952096,0
2026-03-06 21:25:31.012038,1
2026-03-06 21:25:31.053814,0
2026-03-06 21:25:31.113812,1
2026-03-06 21:25:31.155727,0
2026-03-06 21:25:31.215851,1
2026-03-06 21:25:31.257639,0
2026-03-06 21:25:31.318234,1
2026-03-06 21:25:31.359864,0
2026-03-06 21:25:31.420184,1
2026-03-06 21:25:31.462086,0
2026-03-06 21:25:31.522308,1
2026-03-06 21:25:31.563815,0
2026-03-06 21:25:31.623962,1
2026-03-06 21:25:31.665923,0
2026-03-06 21:25:31.725946,1
2026-03-06 21:25:31.767538,0
2026-03-06 21:25:31.82802,1
2026-03-06 21:25:31.869862,0
2026-03-06 21:25:31.930111,1
2026-03-06 21:25:31.971954,0
2026-03-06 21:25:32.032116,1
2026-03-06 21:25:32.074001,0
2026-03-06 21:25:32.13415,1
2026-03-06 21:25:32.175638,0
2026-03-06 21:25:32.235963,1
2026-03-06 21:25:32.277742,0
2026-03-06 21:25:32.338232,1
2026-03-06 21:25:32.380255,0
2026-03-06 21:25:32.440354,1
2026-03-06 21:25:32.481818,0
2026-03-06 21:25:32.542448,1
2026-03-06 21:25:32.583781,0
2026-03-06 21:25:32.644217,1
2026-03-06 21:25:32.685875,0
2026-03-06 21:25:32.74644,1
2026-03-06 21:25:32.788064,0
2026-03-06 21:25:32.847921,1
2026-03-06 21:25:32.889944,0
2026-03-06 21:25:32.949899,1
2026-03-06 21:25:32.991627,0
2026-03-06 21:25:33.052097,1
2026-03-06 21:25:33.09359,0
2026-03-06 21:25:33.154413,1
2026-03-06 21:25:33.196236,0
2026-03-06 21:25:33.25588,1
2026-03-06 21:25:33.297798,0
2026-03-06 21:25:33.35821,1
2026-03-06 21:25:33.399813,0
2026-03-06 21:25:33.459882,1
2026-03-06 21:25:33.501765,0
2026-03-06 21:25:33.562214,1
2026-03-06 21:25:33.604065,0
2026-03-06 21:25:33.663853,1
2026-03-06 21:25:33.705832,0
2026-03-06 21:25:33.766676,1
2026-03-06 21:25:33.807662,0
2026-03-06 21:25:33.868205,1
2026-03-06 21:25:33.91025,0
2026-03-06 21:25:33.970018,1
2026-03-06 21:25:34.01193,0
2026-03-06 21:25:34.072278,1
2026-03-06 21:25:34.11369,0
2026-03-06 21:25:34.174075,1
2026-03-06 21:25:34.216163,0
2026-03-06 21:25:34.276221,1
2026-03-06 21:25:34.317948,0
2026-03-06 21:25:34.378251,1
2026-03-06 21:25:34.420164,0
2026-03-06 21:25:34.480444,1
2026-03-06 21:25:34.52201,0
2026-03-06 21:25:34.582217,1
2026-03-06 21:25:34.623949,0
2026-03-06 21:25:34.684575,1
2026-03-06 21:25:34.725875,0
2026-03-06 21:25:34.785803,1
2026-03-06 21:25:34.827953,0
2026-03-06 21:25:34.887841,1
2026-03-06 21:25:34.930141,0
2026-03-06 21:25:34.990407,1
2026-03-06 21:25:35.03193,0
2026-03-06 21:25:35.092463,1
2026-03-06 21:25:35.134276,0
2026-03-06 21:25:35.194142,1
2026-03-06 21:25:35.235916,0
2026-03-06 21:25:35.296352,1
2026-03-06 21:25:35.338081,0
2026-03-06 21:25:35.397962,1
2026-03-06 21:25:35.440223,0
