time,PT_Cal.GSE_High.pressure_psi
2026-03-06 21:22:43.248682,0.5717734
2026-03-06 21:22:43.352069,483.7311
2026-03-06 21:22:43.352117,483.03006
2026-03-06 21:22:43.352131,483.57578
2026-03-06 21:22:43.352147,483.5022
2026-03-06 21:22:43.352163,482.98306
2026-03-06 21:22:43.352195,483.9498
2026-03-06 21:22:43.352233,483.7127
2026-03-06 21:22:43.352393,0.57187724
2026-03-06 21:22:43.452371,483.76993
2026-03-06 21:22:43.452555,483.48175
2026-03-06 21:22:43.452662,483.96
2026-03-06 21:22:43.452689,0.57189006
2026-03-06 21:22:43.452719,483.19766
2026-03-06 21:22:43.452757,483.61664
2026-03-06 21:22:43.452793,484.0581
2026-03-06 21:22:43.452824,483.3571
2026-03-06 21:22:43.452865,483.33255
2026-03-06 21:22:43.552244,483.30396
2026-03-06 21:22:43.552305,483.47357
2026-03-06 21:22:43.652278,484.07242
2026-03-06 21:22:43.652326,483.85986
2026-03-06 21:22:43.652354,483.6514
2026-03-06 21:22:43.652376,484.06833
2026-03-06 21:22:43.652394,483.96817
2026-03-06 21:22:43.652417,483.7597
2026-03-06 21:22:43.652447,483.46948
2026-03-06 21:22:43.652457,483.74335
2026-03-06 21:22:43.652495,0.57198983
2026-03-06 21:22:43.752128,483.38568
2026-03-06 21:22:43.752392,483.56146
2026-03-06 21:22:43.752412,483.4654
2026-03-06 21:22:43.752451,483.66367
2026-03-06 21:22:43.752636,0.5718213
2026-03-06 21:22:43.752692,483.19562
2026-03-06 21:22:43.752714,483.88028
2026-03-06 21:22:43.752738,483.66162
2026-03-06 21:22:43.752765,483.2692
2026-03-06 21:22:43.752793,483.8047
2026-03-06 21:22:43.852725,483.7454
2026-03-06 21:22:43.852783,483.47766
2026-03-06 21:22:43.852806,484.32175
2026-03-06 21:22:43.852828,484.02133
2026-03-06 21:22:43.852846,483.27533
2026-03-06 21:22:43.852862,483.53897
2026-03-06 21:22:43.852875,483.64322
2026-03-06 21:22:43.852895,483.6064
2026-03-06 21:22:43.852918,483.5901
2026-03-06 21:22:43.853253,0.57188195
2026-03-06 21:22:43.952319,483.44293
2026-03-06 21:22:43.95237,483.3489
2026-03-06 21:22:43.952389,483.32642
2026-03-06 21:22:43.952404,483.6514
2026-03-06 21:22:43.952432,484.10306
2026-03-06 21:22:43.952459,483.64322
2026-03-06 21:22:43.952481,483.8905
2026-03-06 21:22:43.952507,483.17517
2026-03-06 21:22:43.952531,482.8216
2026-03-06 21:22:44.053453,483.38977
2026-03-06 21:22:44.053502,483.20175
2026-03-06 21:22:44.053516,483.6371
2026-03-06 21:22:44.05353,483.79037
2026-03-06 21:22:44.053558,484.11737
2026-03-06 21:22:44.053611,483.81696
2026-03-06 21:22:44.053675,483.6473
2026-03-06 21:22:44.053725,483.7454
2026-03-06 21:22:44.053973,0.57176465
2026-03-06 21:22:44.153357,483.25693
2026-03-06 21:22:44.153429,483.4
2026-03-06 21:22:44.153458,483.76175
2026-03-06 21:22:44.153481,483.78424
2026-03-06 21:22:44.153508,483.23038
2026-03-06 21:22:44.153552,484.26248
2026-03-06 21:22:44.153579,483.0505
2026-03-06 21:22:44.153608,483.53693
2026-03-06 21:22:44.153642,483.9089
2026-03-06 21:22:44.252955,483.5063
2026-03-06 21:22:44.253003,483.5308
2026-03-06 21:22:44.253029,483.77197
2026-03-06 21:22:44.253068,483.64322
2026-03-06 21:22:44.253089,483.88232
2026-03-06 21:22:44.253118,483.5492
2026-03-06 21:22:44.253144,483.76993
2026-03-06 21:22:44.253326,0.5718031
2026-03-06 21:22:44.357708,483.19357
2026-03-06 21:22:44.357764,483.67795
2026-03-06 21:22:44.357794,483.81696
2026-03-06 21:22:44.357817,483.33868
2026-03-06 21:22:44.357842,483.70453
2026-03-06 21:22:44.357862,483.94162
2026-03-06 21:22:44.35789,483.08118
2026-03-06 21:22:44.357989,0.5717
2026-03-06 21:22:44.457359,483.07504
2026-03-06 21:22:44.457443,483.3673
2026-03-06 21:22:44.457476,483.88437
2026-03-06 21:22:44.457512,483.35095
2026-03-06 21:22:44.457556,483.63913
2026-03-06 21:22:44.457602,483.44498
2026-03-06 21:22:44.457623,484.35855
2026-03-06 21:22:44.457651,483.29373
2026-03-06 21:22:44.556954,483.50424
2026-03-06 21:22:44.557057,483.53897
2026-03-06 21:22:44.557101,483.90686
2026-03-06 21:22:44.557152,483.74335
2026-03-06 21:22:44.557191,483.08322
2026-03-06 21:22:44.557194,0.57180244
2026-03-06 21:22:44.557242,484.3565
2026-03-06 21:22:44.657091,483.53488
2026-03-06 21:22:44.657141,483.9355
2026-03-06 21:22:44.657153,484.17053
2026-03-06 21:22:44.657165,483.1159
2026-03-06 21:22:44.657186,483.74133
2026-03-06 21:22:44.657277,483.64117
2026-03-06 21:22:44.657334,483.70657
2026-03-06 21:22:44.657541,0.5718125
2026-03-06 21:22:44.75719,483.47562
2026-03-06 21:22:44.757245,483.5247
2026-03-06 21:22:44.757282,484.53635
2026-03-06 21:22:44.757328,483.25693
2026-03-06 21:22:44.757418,483.66977
2026-03-06 21:22:44.757469,483.55942
2026-03-06 21:22:44.757584,0.57214284
2026-03-06 21:22:44.857033,483.64935
2026-03-06 21:22:44.857085,483.99475
2026-03-06 21:22:44.857099,483.85168
2026-03-06 21:22:44.85711,483.93753
2026-03-06 21:22:44.857131,483.78015
2026-03-06 21:22:44.957238,483.60437
2026-03-06 21:22:44.957312,483.85577
2026-03-06 21:22:44.957346,483.3571
2026-03-06 21:22:44.957379,483.55942
2026-03-06 21:22:44.957427,483.5206
2026-03-06 21:22:44.95749,483.63504
2026-03-06 21:22:44.957606,483.17926
2026-03-06 21:22:44.95766,0.57183546
2026-03-06 21:22:45.05793,483.76175
2026-03-06 21:22:45.057931,0.5718874
2026-03-06 21:22:45.057972,483.69022
2026-03-06 21:22:45.057982,483.2365
2026-03-06 21:22:45.058028,483.96613
2026-03-06 21:22:45.058053,483.57578
2026-03-06 21:22:45.058134,484.07446
2026-03-06 21:22:45.058274,483.06686
2026-03-06 21:22:45.158178,483.79446
2026-03-06 21:22:45.15822,483.64117
2026-03-06 21:22:45.158229,483.71066
2026-03-06 21:22:45.158242,483.23447
2026-03-06 21:22:45.15827,484.60992
2026-03-06 21:22:45.158273,0.57189816
2026-03-06 21:22:45.158295,483.6064
2026-03-06 21:22:45.158336,483.50424
2026-03-06 21:22:45.15836,483.6759
2026-03-06 21:22:45.258084,483.79446
2026-03-06 21:22:45.258123,484.02542
2026-03-06 21:22:45.25814,484.00702
2026-03-06 21:22:45.258151,484.0193
2026-03-06 21:22:45.258168,483.85168
2026-03-06 21:22:45.258192,483.67184
2026-03-06 21:22:45.258209,484.24817
2026-03-06 21:22:45.258228,483.70044
2026-03-06 21:22:45.258247,483.81284
2026-03-06 21:22:45.258277,0.5719723
2026-03-06 21:22:45.36212,483.633
2026-03-06 21:22:45.362162,483.2467
2026-03-06 21:22:45.36219,483.48788
2026-03-06 21:22:45.362217,483.3918
2026-03-06 21:22:45.36225,483.24057
2026-03-06 21:22:45.362257,0.5718449
2026-03-06 21:22:45.362277,483.32233
2026-03-06 21:22:45.362295,484.02335
2026-03-06 21:22:45.362308,483.47766
2026-03-06 21:22:45.362322,483.54306
2026-03-06 21:22:45.462149,482.98306
2026-03-06 21:22:45.462201,483.74744
2026-03-06 21:22:45.462215,483.75153
2026-03-06 21:22:45.46224,483.36935
2026-03-06 21:22:45.46227,483.70044
2026-03-06 21:22:45.462292,484.13782
2026-03-06 21:22:45.462529,0.57163054
2026-03-06 21:22:45.462728,483.67795
2026-03-06 21:22:45.462821,483.5819
2026-03-06 21:22:45.562409,483.98248
2026-03-06 21:22:45.562488,483.9927
2026-03-06 21:22:45.562515,483.62073
2026-03-06 21:22:45.562562,483.90482
2026-03-06 21:22:45.562587,483.90482
2026-03-06 21:22:45.562615,483.2181
2026-03-06 21:22:45.562641,483.9273
2026-03-06 21:22:45.562684,0.57196015
2026-03-06 21:22:45.562684,484.21344
2026-03-06 21:22:45.562705,484.09286
2026-03-06 21:22:45.66207,483.51242
2026-03-06 21:22:45.662119,483.4613
2026-03-06 21:22:45.662129,483.68817
2026-03-06 21:22:45.662139,483.55124
2026-03-06 21:22:45.662157,484.20322
2026-03-06 21:22:45.662187,483.65753
2026-03-06 21:22:45.662216,484.19913
2026-03-06 21:22:45.662279,483.57578
2026-03-06 21:22:45.762074,483.62686
2026-03-06 21:22:45.762123,483.97226
2026-03-06 21:22:45.762142,484.04788
2026-03-06 21:22:45.762168,483.87213
2026-03-06 21:22:45.76218,483.9702
2026-03-06 21:22:45.7622,484.12964
2026-03-06 21:22:45.762226,484.4219
2026-03-06 21:22:45.762414,0.57184285
2026-03-06 21:22:45.862607,483.95386
2026-03-06 21:22:45.862686,483.26715
2026-03-06 21:22:45.862738,483.79242
2026-03-06 21:22:45.862804,483.49402
2026-03-06 21:22:45.862821,0.57195073
2026-03-06 21:22:45.862864,483.75357
2026-03-06 21:22:45.862919,483.821
2026-03-06 21:22:45.862995,484.27475
2026-03-06 21:22:45.962295,484.3831
2026-03-06 21:22:45.962344,484.29315
2026-03-06 21:22:45.962356,483.66772
2026-03-06 21:22:46.063313,483.98248
2026-03-06 21:22:46.063368,483.26715
2026-03-06 21:22:46.063385,483.55737
2026-03-06 21:22:46.063445,483.77197
2026-03-06 21:22:46.063467,483.43475
2026-03-06 21:22:46.063485,484.04584
2026-03-06 21:22:46.063551,483.64322
2026-03-06 21:22:46.063553,0.57196015
2026-03-06 21:22:46.06363,483.66977
2026-03-06 21:22:46.163209,483.80264
2026-03-06 21:22:46.163267,483.63504
2026-03-06 21:22:46.163286,483.91708
2026-03-06 21:22:46.16337,483.04642
2026-03-06 21:22:46.163437,483.47766
2026-03-06 21:22:46.163521,483.80673
2026-03-06 21:22:46.163608,483.84964
2026-03-06 21:22:46.163669,0.57190084
2026-03-06 21:22:46.263283,484.101
2026-03-06 21:22:46.263342,483.9559
2026-03-06 21:22:46.263428,483.2917
2026-03-06 21:22:46.263505,483.52875
2026-03-06 21:22:46.26358,483.65753
2026-03-06 21:22:46.26368,483.7556
2026-03-06 21:22:46.263687,0.5719514
2026-03-06 21:22:46.263738,483.8006
2026-03-06 21:22:46.367314,484.1603
2026-03-06 21:22:46.367377,483.81696
2026-03-06 21:22:46.367486,484.17053
2026-03-06 21:22:46.367539,483.44702
2026-03-06 21:22:46.367598,483.72293
2026-03-06 21:22:46.367832,0.5720188
2026-03-06 21:22:46.467661,483.34686
2026-03-06 21:22:46.467736,484.15826
2026-03-06 21:22:46.467747,483.6064
2026-03-06 21:22:46.467761,483.98862
2026-03-06 21:22:46.467768,483.50833
2026-03-06 21:22:46.467777,483.4511
2026-03-06 21:22:46.467801,483.8476
2026-03-06 21:22:46.467855,484.19504
2026-03-06 21:22:46.468,484.3197
2026-03-06 21:22:46.468372,0.5717505
2026-03-06 21:22:46.56726,484.08878
2026-03-06 21:22:46.567305,483.61868
2026-03-06 21:22:46.567322,483.8864
2026-03-06 21:22:46.567336,484.09897
2026-03-06 21:22:46.56735,484.05402
2026-03-06 21:22:46.567373,483.83737
2026-03-06 21:22:46.567401,483.33255
2026-03-06 21:22:46.567428,483.98044
2026-03-06 21:22:46.567468,484.3831
2026-03-06 21:22:46.667483,483.67795
2026-03-06 21:22:46.667549,484.0949
2026-03-06 21:22:46.667572,483.90686
2026-03-06 21:22:46.667599,483.55328
2026-03-06 21:22:46.667612,483.63504
2026-03-06 21:22:46.667623,483.59827
2026-03-06 21:22:46.66765,483.7127
2026-03-06 21:22:46.667668,483.59622
2026-03-06 21:22:46.667676,483.6146
2026-03-06 21:22:46.667897,0.5718597
2026-03-06 21:22:46.767745,483.5492
2026-03-06 21:22:46.767899,483.44293
2026-03-06 21:22:46.767987,483.4654
2026-03-06 21:22:46.768052,483.44498
2026-03-06 21:22:46.768142,483.3755
2026-03-06 21:22:46.768215,483.88437
2026-03-06 21:22:46.768284,483.0505
2026-03-06 21:22:46.768356,483.47562
2026-03-06 21:22:46.768426,484.21344
2026-03-06 21:22:46.768714,0.5718173
2026-03-06 21:22:46.867227,483.80878
2026-03-06 21:22:46.867266,483.08936
2026-03-06 21:22:46.867289,483.6371
2026-03-06 21:22:46.867312,483.96408
2026-03-06 21:22:46.867332,483.98862
2026-03-06 21:22:46.867351,483.53488
2026-03-06 21:22:46.867373,483.83328
2026-03-06 21:22:46.867396,483.73724
2026-03-06 21:22:46.867418,483.72906
2026-03-06 21:22:46.966956,483.7781
2026-03-06 21:22:46.967049,484.02542
2026-03-06 21:22:46.967108,484.06628
2026-03-06 21:22:46.96715,483.67184
2026-03-06 21:22:46.96721,483.90277
2026-03-06 21:22:46.967238,483.6289
2026-03-06 21:22:46.967279,483.54715
2026-03-06 21:22:46.967417,0.57189274
2026-03-06 21:22:47.068143,483.48993
2026-03-06 21:22:47.0682,483.7638
2026-03-06 21:22:47.068382,484.06424
2026-03-06 21:22:47.068407,483.866
2026-03-06 21:22:47.068432,484.00293
2026-03-06 21:22:47.06846,483.70453
2026-03-06 21:22:47.068487,0.5717977
2026-03-06 21:22:47.068505,484.41986
2026-03-06 21:22:47.068534,483.586
2026-03-06 21:22:47.068557,483.4225
2026-03-06 21:22:47.168067,484.5711
2026-03-06 21:22:47.168115,483.83942
2026-03-06 21:22:47.168134,483.65958
2026-03-06 21:22:47.168153,483.9089
2026-03-06 21:22:47.168194,483.7863
2026-03-06 21:22:47.168223,483.5492
2026-03-06 21:22:47.168255,482.97488
2026-03-06 21:22:47.168459,0.57185364
2026-03-06 21:22:47.26845,484.15417
2026-03-06 21:22:47.268491,483.93958
2026-03-06 21:22:47.268515,483.76788
2026-03-06 21:22:47.26854,483.88028
2026-03-06 21:22:47.268572,483.81897
2026-03-06 21:22:47.268617,483.1527
2026-03-06 21:22:47.268811,0.5720168
2026-03-06 21:22:47.371893,483.50015
2026-03-06 21:22:47.371937,0.57180107
2026-03-06 21:22:47.371954,483.5635
2026-03-06 21:22:47.371981,483.6514
2026-03-06 21:22:47.372045,483.36935
2026-03-06 21:22:47.372106,483.87418
2026-03-06 21:22:47.372165,484.0111
2026-03-06 21:22:47.372201,484.0009
2026-03-06 21:22:47.472389,483.7863
2026-03-06 21:22:47.472428,483.23038
2026-03-06 21:22:47.47245,484.09897
2026-03-06 21:22:47.472472,483.9743
2026-03-06 21:22:47.472494,483.64526
2026-03-06 21:22:47.472526,484.13782
2026-03-06 21:22:47.47255,484.03766
2026-03-06 21:22:47.472575,483.86395
2026-03-06 21:22:47.472662,0.5718955
2026-03-06 21:22:47.572426,483.99066
2026-03-06 21:22:47.572462,483.83533
2026-03-06 21:22:47.572481,483.86804
2026-03-06 21:22:47.572495,483.9518
2026-03-06 21:22:47.57251,483.866
2026-03-06 21:22:47.572535,483.43066
2026-03-06 21:22:47.572562,483.44702
2026-03-06 21:22:47.572587,483.98862
2026-03-06 21:22:47.572616,483.3816
2026-03-06 21:22:47.572639,0.5719224
2026-03-06 21:22:47.672426,483.4572
2026-03-06 21:22:47.672466,483.85168
2026-03-06 21:22:47.672481,483.3673
2026-03-06 21:22:47.672489,484.19504
2026-03-06 21:22:47.672505,483.73517
2026-03-06 21:22:47.672542,483.57578
2026-03-06 21:22:47.672937,0.57178694
2026-03-06 21:22:47.772619,483.77606
2026-03-06 21:22:47.772656,483.6371
2026-03-06 21:22:47.772675,483.60233
2026-03-06 21:22:47.772687,483.48993
2026-03-06 21:22:47.772701,484.05606
2026-03-06 21:22:47.77273,483.91095
2026-03-06 21:22:47.772873,483.47357
2026-03-06 21:22:47.772945,0.57184625
2026-03-06 21:22:47.872062,483.85168
2026-03-06 21:22:47.872104,483.6371
2026-03-06 21:22:47.872144,484.2502
2026-03-06 21:22:47.872216,483.028
2026-03-06 21:22:47.872282,483.4368
2026-03-06 21:22:47.872347,483.78015
2026-03-06 21:22:47.872423,483.62482
2026-03-06 21:22:47.873013,0.5718422
2026-03-06 21:22:47.971953,483.62277
2026-03-06 21:22:47.971989,484.1276
2026-03-06 21:22:47.972054,483.32233
2026-03-06 21:22:47.97211,483.9743
2026-03-06 21:22:47.972405,483.72906
2026-03-06 21:22:47.972425,484.05197
2026-03-06 21:22:47.972468,483.59622
2026-03-06 21:22:48.073199,483.9273
2026-03-06 21:22:48.073386,483.28964
2026-03-06 21:22:48.073433,484.07037
2026-03-06 21:22:48.073471,484.24408
2026-03-06 21:22:48.073509,483.40613
2026-03-06 21:22:48.073579,483.821
2026-03-06 21:22:48.073645,484.0847
2026-03-06 21:22:48.074097,0.571942
2026-03-06 21:22:48.17327,483.89255
2026-03-06 21:22:48.173422,483.65344
2026-03-06 21:22:48.173608,483.95795
2026-03-06 21:22:48.173635,482.99738
2026-03-06 21:22:48.173663,484.3136
2026-03-06 21:22:48.17369,483.19153
2026-03-06 21:22:48.173857,483.75357
2026-03-06 21:22:48.173878,484.19095
2026-03-06 21:22:48.173909,484.15826
2026-03-06 21:22:48.174271,0.57169926
2026-03-06 21:22:48.273589,483.4654
2026-03-06 21:22:48.27367,484.35242
2026-03-06 21:22:48.273692,484.01724
2026-03-06 21:22:48.273706,483.23853
2026-03-06 21:22:48.273713,484.0009
2026-03-06 21:22:48.273729,483.13635
2026-03-06 21:22:48.273749,484.06424
2026-03-06 21:22:48.273763,483.2651
2026-03-06 21:22:48.273777,484.13577
2026-03-06 21:22:48.274296,0.57197165
2026-03-06 21:22:48.377407,483.88437
2026-03-06 21:22:48.377468,483.38568
2026-03-06 21:22:48.377484,484.04993
2026-03-06 21:22:48.377504,483.25284
2026-03-06 21:22:48.377525,483.70453
2026-03-06 21:22:48.377646,0.5719278
2026-03-06 21:22:48.477422,483.3019
2026-03-06 21:22:48.47748,483.3346
2026-03-06 21:22:48.477495,483.28555
2026-03-06 21:22:48.477504,483.25488
2026-03-06 21:22:48.477527,483.16907
2026-03-06 21:22:48.477548,483.55328
2026-03-06 21:22:48.477887,0.5717357
2026-03-06 21:22:48.577348,483.59622
2026-03-06 21:22:48.577403,483.65344
2026-03-06 21:22:48.677124,482.90335
2026-03-06 21:22:48.677224,0.5716042
2026-03-06 21:22:48.677229,483.15884
2026-03-06 21:22:48.777263,483.96408
2026-03-06 21:22:48.777313,483.33255
2026-03-06 21:22:48.777371,483.52264
2026-03-06 21:22:48.777522,483.72906
2026-03-06 21:22:48.777559,483.51242
2026-03-06 21:22:48.777725,483.86395
2026-03-06 21:22:48.777725,0.57195413
2026-03-06 21:22:48.877143,483.89868
2026-03-06 21:22:48.877186,483.4981
2026-03-06 21:22:48.877202,483.27737
2026-03-06 21:22:48.877213,483.63913
2026-03-06 21:22:48.877224,483.27737
2026-03-06 21:22:48.877239,483.49606
2026-03-06 21:22:48.877265,483.79446
2026-03-06 21:22:48.976927,484.5384
2026-03-06 21:22:48.976981,483.25693
2026-03-06 21:22:48.976991,483.7597
2026-03-06 21:22:48.977071,483.48788
2026-03-06 21:22:48.977085,483.89664
2026-03-06 21:22:48.977104,483.70862
2026-03-06 21:22:48.977276,0.57214355
2026-03-06 21:22:49.078035,484.25226
2026-03-06 21:22:49.078094,483.0117
2026-03-06 21:22:49.078118,484.02133
2026-03-06 21:22:49.078131,483.41022
2026-03-06 21:22:49.078146,483.60846
2026-03-06 21:22:49.078166,483.92117
2026-03-06 21:22:49.078184,483.43066
2026-03-06 21:22:49.078193,0.57204914
2026-03-06 21:22:49.07821,483.5165
2026-03-06 21:22:49.178144,483.46335
2026-03-06 21:22:49.178215,483.55533
2026-03-06 21:22:49.178253,483.65958
2026-03-06 21:22:49.178295,483.85782
2026-03-06 21:22:49.178327,483.7863
2026-03-06 21:22:49.178368,483.77402
2026-03-06 21:22:49.178398,0.5717889
2026-03-06 21:22:49.278263,484.27066
2026-03-06 21:22:49.278313,483.8108
2026-03-06 21:22:49.278335,483.72702
2026-03-06 21:22:49.278361,483.51855
2026-03-06 21:22:49.27839,483.55533
2026-03-06 21:22:49.278417,484.04993
2026-03-06 21:22:49.278574,0.5720552
2026-03-06 21:22:49.382482,483.54306
2026-03-06 21:22:49.38253,483.6555
2026-03-06 21:22:49.382556,483.78015
2026-03-06 21:22:49.382568,484.22162
2026-03-06 21:22:49.382581,0.57181525
2026-03-06 21:22:49.382588,484.11942
2026-03-06 21:22:49.382606,483.8619
2026-03-06 21:22:49.382622,483.24466
2026-03-06 21:22:49.482428,483.28964
2026-03-06 21:22:49.482472,483.13226
2026-03-06 21:22:49.482489,483.82715
2026-03-06 21:22:49.482538,483.57986
2026-03-06 21:22:49.482669,483.7556
2026-03-06 21:22:49.482716,483.87827
2026-03-06 21:22:49.482891,0.5717316
2026-03-06 21:22:49.582066,484.1419
2026-03-06 21:22:49.582112,483.18335
2026-03-06 21:22:49.582134,484.34015
2026-03-06 21:22:49.58216,483.55328
2026-03-06 21:22:49.582225,483.22833
2026-03-06 21:22:49.582255,483.7965
2026-03-06 21:22:49.582272,483.4184
2026-03-06 21:22:49.58228,483.91708
2026-03-06 21:22:49.582295,484.43417
2026-03-06 21:22:49.681914,483.64322
2026-03-06 21:22:49.681957,0.5718483
2026-03-06 21:22:49.681963,483.36118
2026-03-06 21:22:49.681971,483.87213
2026-03-06 21:22:49.682008,483.6473
2026-03-06 21:22:49.682038,483.6473
2026-03-06 21:22:49.682101,483.1568
2026-03-06 21:22:49.782192,483.34277
2026-03-06 21:22:49.782273,484.03766
2026-03-06 21:22:49.782312,483.85168
2026-03-06 21:22:49.782346,483.6514
2026-03-06 21:22:49.782378,483.5451
2026-03-06 21:22:49.782402,483.68
2026-03-06 21:22:49.78258,0.57174915
2026-03-06 21:22:49.882097,483.8864
2026-03-06 21:22:49.882174,483.53897
2026-03-06 21:22:49.882188,483.70453
2026-03-06 21:22:49.882241,483.56146
2026-03-06 21:22:49.882304,483.49197
2026-03-06 21:22:49.882399,483.78833
2026-03-06 21:22:49.882484,483.72293
2026-03-06 21:22:49.88261,0.5718139
2026-03-06 21:22:49.982343,484.05197
2026-03-06 21:22:49.982391,483.96204
2026-03-06 21:22:49.982406,483.20584
2026-03-06 21:22:49.982583,484.17255
2026-03-06 21:22:49.982605,483.75153
2026-03-06 21:22:49.982635,483.7863
2026-03-06 21:22:49.98269,483.53897
2026-03-06 21:22:49.982707,483.44293
2026-03-06 21:22:49.982809,0.5719831
2026-03-06 21:22:50.083235,483.6657
2026-03-06 21:22:50.083354,483.84146
2026-03-06 21:22:50.083539,483.55533
2026-03-06 21:22:50.083688,483.9968
2026-03-06 21:22:50.083884,484.2073
2026-03-06 21:22:50.084191,0.57185566
2026-03-06 21:22:50.18302,483.90277
2026-03-06 21:22:50.183099,483.15884
2026-03-06 21:22:50.183112,483.8108
2026-03-06 21:22:50.183132,483.43066
2026-03-06 21:22:50.183147,483.12613
2026-03-06 21:22:50.183255,484.00906
2026-03-06 21:22:50.283464,483.87622
2026-03-06 21:22:50.28354,483.78833
2026-03-06 21:22:50.283576,483.45926
2026-03-06 21:22:50.2836,482.74597
2026-03-06 21:22:50.283625,483.55737
2026-03-06 21:22:50.283635,483.41635
2026-03-06 21:22:50.283664,483.22424
2026-03-06 21:22:50.283786,0.5719251
2026-03-06 21:22:50.387381,483.88437
2026-03-06 21:22:50.387455,483.50833
2026-03-06 21:22:50.387481,483.86804
2026-03-06 21:22:50.387514,483.32233
2026-03-06 21:22:50.387544,483.50424
2026-03-06 21:22:50.387571,483.74948
2026-03-06 21:22:50.387789,0.5719278
2026-03-06 21:22:50.487675,483.62686
2026-03-06 21:22:50.48779,483.55737
2026-03-06 21:22:50.487853,483.31213
2026-03-06 21:22:50.48789,483.27124
2026-03-06 21:22:50.487936,0.57184285
2026-03-06 21:22:50.48795,484.33606
2026-03-06 21:22:50.488,484.02133
2026-03-06 21:22:50.488046,483.55533
2026-03-06 21:22:50.488098,483.6473
2026-03-06 21:22:50.587629,483.31213
2026-03-06 21:22:50.587683,483.70862
2026-03-06 21:22:50.587695,484.12964
2026-03-06 21:22:50.587714,483.33868
2026-03-06 21:22:50.587727,483.453125
2026-03-06 21:22:50.587736,483.0076
2026-03-06 21:22:50.587752,483.41635
2026-03-06 21:22:50.588059,0.5717391
2026-03-06 21:22:50.687326,483.68204
2026-03-06 21:22:50.687395,483.89868
2026-03-06 21:22:50.687407,483.78015
2026-03-06 21:22:50.687447,483.6555
2026-03-06 21:22:50.687505,483.59622
2026-03-06 21:22:50.687556,483.92117
2026-03-06 21:22:50.687628,484.30133
2026-03-06 21:22:50.688149,0.57206535
2026-03-06 21:22:50.787062,483.7556
2026-03-06 21:22:50.787121,483.353
2026-03-06 21:22:50.787147,483.32233
2026-03-06 21:22:50.787171,483.68204
2026-03-06 21:22:50.787183,483.4143
2026-03-06 21:22:50.787194,483.6657
2026-03-06 21:22:50.787203,483.68613
2026-03-06 21:22:50.787222,483.25488
2026-03-06 21:22:50.787285,483.05664
2026-03-06 21:22:50.886971,484.0111
2026-03-06 21:22:50.887044,484.60788
2026-03-06 21:22:50.887118,483.02597
2026-03-06 21:22:50.887265,483.85782
2026-03-06 21:22:50.887317,0.5719696
2026-03-06 21:22:50.887504,483.46948
2026-03-06 21:22:50.887582,484.16437
2026-03-06 21:22:50.887622,483.49197
2026-03-06 21:22:50.88766,483.66772
2026-03-06 21:22:50.987509,484.30542
2026-03-06 21:22:50.987603,483.93344
2026-03-06 21:22:50.987666,483.36526
2026-03-06 21:22:50.987731,483.60846
2026-03-06 21:22:50.987792,483.2651
2026-03-06 21:22:50.987864,483.26102
2026-03-06 21:22:50.987972,0.57206666
2026-03-06 21:22:50.988145,484.11533
2026-03-06 21:22:50.988252,484.0949
2026-03-06 21:22:50.988323,483.6759
2026-03-06 21:22:51.088636,484.27475
2026-03-06 21:22:51.088685,483.92526
2026-03-06 21:22:51.088705,483.96408
2026-03-06 21:22:51.088729,483.94366
2026-03-06 21:22:51.088754,484.2257
2026-03-06 21:22:51.088771,483.60233
2026-03-06 21:22:51.088791,484.03357
2026-03-06 21:22:51.088898,0.5720566
2026-03-06 21:22:51.188296,484.03766
2026-03-06 21:22:51.188346,483.99066
2026-03-06 21:22:51.188363,483.43066
2026-03-06 21:22:51.188406,483.51038
2026-03-06 21:22:51.188437,483.30597
2026-03-06 21:22:51.188478,484.08878
2026-03-06 21:22:51.288133,483.55737
2026-03-06 21:22:51.288183,484.1276
2026-03-06 21:22:51.288339,483.32028
2026-03-06 21:22:51.288392,484.03766
2026-03-06 21:22:51.28843,483.67386
2026-03-06 21:22:51.288471,483.2917
2026-03-06 21:22:51.288509,483.3571
2026-03-06 21:22:51.288579,0.57181996
2026-03-06 21:22:51.392015,483.0076
2026-03-06 21:22:51.392072,483.44702
2026-03-06 21:22:51.392097,483.96408
2026-03-06 21:22:51.392133,483.453125
2026-03-06 21:22:51.392162,483.9273
2026-03-06 21:22:51.392182,483.39386
2026-03-06 21:22:51.392206,483.37958
2026-03-06 21:22:51.392231,483.76584
2026-03-06 21:22:51.392254,483.15884
2026-03-06 21:22:51.392354,0.5716386
2026-03-06 21:22:51.491929,483.74948
2026-03-06 21:22:51.49202,483.70862
2026-03-06 21:22:51.4921,483.6105
2026-03-06 21:22:51.492204,483.88846
2026-03-06 21:22:51.492287,483.79446
2026-03-06 21:22:51.492393,484.21753
2026-03-06 21:22:51.492558,483.72498
2026-03-06 21:22:51.492663,0.5718375
2026-03-06 21:22:51.591975,483.53897
2026-03-06 21:22:51.592021,483.83328
2026-03-06 21:22:51.592043,483.00555
2026-03-06 21:22:51.592065,483.91913
2026-03-06 21:22:51.592205,484.17868
2026-03-06 21:22:51.592234,483.4184
2026-03-06 21:22:51.592259,484.44235
2026-03-06 21:22:51.592676,0.571911
2026-03-06 21:22:51.692421,483.79037
2026-03-06 21:22:51.692523,483.74133
2026-03-06 21:22:51.692601,483.9743
