time,ACT.LOX_Fill.timestamp_ns
2026-03-06 21:21:17.132348,1772832077132098645
2026-03-06 21:21:17.132358,1772832077132098645
2026-03-06 21:21:17.175104,1772832077175001715
2026-03-06 21:21:17.175111,1772832077175001715
2026-03-06 21:21:17.234093,1772832077233639898
2026-03-06 21:21:17.234103,1772832077233639898
2026-03-06 21:21:17.27685,1772832077276570988
2026-03-06 21:21:17.276867,1772832077276570988
2026-03-06 21:21:17.336254,1772832077336090807
2026-03-06 21:21:17.336263,1772832077336090807
2026-03-06 21:21:17.37902,1772832077378734435
2026-03-06 21:21:17.379035,1772832077378734435
2026-03-06 21:21:17.438177,1772832077437882194
2026-03-06 21:21:17.438195,1772832077437882194
2026-03-06 21:21:17.481332,1772832077481127295
2026-03-06 21:21:17.48135,1772832077481127295
2026-03-06 21:21:17.54036,1772832077540051359
2026-03-06 21:21:17.540387,1772832077540051359
2026-03-06 21:21:17.583135,1772832077582988937
2026-03-06 21:21:17.583148,1772832077582988937
2026-03-06 21:21:17.641998,1772832077641775490
2026-03-06 21:21:17.642008,1772832077641775490
2026-03-06 21:21:17.684854,1772832077684682509
2026-03-06 21:21:17.684864,1772832077684682509
2026-03-06 21:21:17.743844,1772832077743701230
2026-03-06 21:21:17.743853,1772832077743701230
2026-03-06 21:21:17.787344,1772832077787137163
2026-03-06 21:21:17.787353,1772832077787137163
2026-03-06 21:21:17.84623,1772832077846030997
2026-03-06 21:21:17.846239,1772832077846030997
2026-03-06 21:21:17.889005,1772832077888816702
2026-03-06 21:21:17.889014,1772832077888816702
2026-03-06 21:21:17.948099,1772832077947980841
2026-03-06 21:21:17.948108,1772832077947980841
2026-03-06 21:21:17.991086,1772832077990861917
2026-03-06 21:21:17.991096,1772832077990861917
2026-03-06 21:21:18.049991,1772832078049777485
2026-03-06 21:21:18.049999,1772832078049777485
2026-03-06 21:21:18.093252,1772832078092982753
2026-03-06 21:21:18.093262,1772832078092982753
2026-03-06 21:21:18.151911,1772832078151687430
2026-03-06 21:21:18.151925,1772832078151687430
2026-03-06 21:21:18.195241,1772832078195076016
2026-03-06 21:21:18.195249,1772832078195076016
2026-03-06 21:21:18.254196,1772832078253956967
2026-03-06 21:21:18.254207,1772832078253956967
2026-03-06 21:21:18.297306,1772832078297098804
2026-03-06 21:21:18.297319,1772832078297098804
2026-03-06 21:21:18.355963,1772832078355656142
2026-03-06 21:21:18.355978,1772832078355656142
2026-03-06 21:21:18.399087,1772832078398853514
2026-03-06 21:21:18.3991,1772832078398853514
2026-03-06 21:21:18.458353,1772832078458095835
2026-03-06 21:21:18.458371,1772832078458095835
2026-03-06 21:21:18.501123,1772832078500865313
2026-03-06 21:21:18.501138,1772832078500865313
2026-03-06 21:21:18.56017,1772832078559922976
2026-03-06 21:21:18.560185,1772832078559922976
2026-03-06 21:21:18.602944,1772832078602702358
2026-03-06 21:21:18.602959,1772832078602702358
2026-03-06 21:21:18.661882,1772832078661693810
2026-03-06 21:21:18.661896,1772832078661693810
2026-03-06 21:21:18.705137,1772832078704930566
2026-03-06 21:21:18.70515,1772832078704930566
2026-03-06 21:21:18.764178,1772832078763950620
2026-03-06 21:21:18.764194,1772832078763950620
2026-03-06 21:21:18.807135,1772832078806688513
2026-03-06 21:21:18.807168,1772832078806688513
2026-03-06 21:21:18.86584,1772832078865631652
2026-03-06 21:21:18.865853,1772832078865631652
2026-03-06 21:21:18.909178,1772832078908875968
2026-03-06 21:21:18.909194,1772832078908875968
2026-03-06 21:21:18.968256,1772832078968042642
2026-03-06 21:21:18.968275,1772832078968042642
2026-03-06 21:21:19.011631,1772832079010713197
2026-03-06 21:21:19.011647,1772832079010713197
2026-03-06 21:21:19.070537,1772832079070134427
2026-03-06 21:21:19.070578,1772832079070134427
2026-03-06 21:21:19.113111,1772832079112806201
2026-03-06 21:21:19.113127,1772832079112806201
2026-03-06 21:21:19.172138,1772832079172016943
2026-03-06 21:21:19.172147,1772832079172016943
2026-03-06 21:21:19.215182,1772832079214773641
2026-03-06 21:21:19.215197,1772832079214773641
2026-03-06 21:21:19.27466,1772832079274242187
2026-03-06 21:21:19.274677,1772832079274242187
2026-03-06 21:21:19.317255,1772832079316977337
2026-03-06 21:21:19.317272,1772832079316977337
2026-03-06 21:21:19.376153,1772832079375963789
2026-03-06 21:21:19.376174,1772832079375963789
2026-03-06 21:21:19.419469,1772832079419133853
2026-03-06 21:21:19.419494,1772832079419133853
2026-03-06 21:21:19.477952,1772832079477698110
2026-03-06 21:21:19.477971,1772832079477698110
2026-03-06 21:21:19.521069,1772832079520900267
2026-03-06 21:21:19.521083,1772832079520900267
2026-03-06 21:21:19.580109,1772832079579838386
2026-03-06 21:21:19.580126,1772832079579838386
2026-03-06 21:21:19.623262,1772832079622963840
2026-03-06 21:21:19.623277,1772832079622963840
2026-03-06 21:21:19.682325,1772832079681983446
2026-03-06 21:21:19.682341,1772832079681983446
2026-03-06 21:21:19.725394,1772832079725050034
2026-03-06 21:21:19.725409,1772832079725050034
2026-03-06 21:21:19.783871,1772832079783639562
2026-03-06 21:21:19.783886,1772832079783639562
2026-03-06 21:21:19.82721,1772832079827059274
2026-03-06 21:21:19.827223,1772832079827059274
2026-03-06 21:21:19.886231,1772832079885954122
2026-03-06 21:21:19.886252,1772832079885954122
2026-03-06 21:21:19.928853,1772832079928644962
2026-03-06 21:21:19.92887,1772832079928644962
2026-03-06 21:21:19.9881,1772832079987900160
2026-03-06 21:21:19.988118,1772832079987900160
2026-03-06 21:21:20.031514,1772832080031137404
2026-03-06 21:21:20.031531,1772832080031137404
2026-03-06 21:21:20.090088,1772832080089859620
2026-03-06 21:21:20.090114,1772832080089859620
2026-03-06 21:21:20.132986,1772832080132693650
2026-03-06 21:21:20.133,1772832080132693650
2026-03-06 21:21:20.191894,1772832080191701026
2026-03-06 21:21:20.191909,1772832080191701026
2026-03-06 21:21:20.235193,1772832080234930117
2026-03-06 21:21:20.235208,1772832080234930117
2026-03-06 21:21:20.293935,1772832080293755217
2026-03-06 21:21:20.293947,1772832080293755217
2026-03-06 21:21:20.337072,1772832080336780919
2026-03-06 21:21:20.33709,1772832080336780919
2026-03-06 21:21:20.396487,1772832080396268998
2026-03-06 21:21:20.396501,1772832080396268998
2026-03-06 21:21:20.438877,1772832080438694997
2026-03-06 21:21:20.438893,1772832080438694997
2026-03-06 21:21:20.498125,1772832080497933702
2026-03-06 21:21:20.49814,1772832080497933702
2026-03-06 21:21:20.541007,1772832080540753037
2026-03-06 21:21:20.541022,1772832080540753037
2026-03-06 21:21:20.600265,1772832080600046053
2026-03-06 21:21:20.60028,1772832080600046053
2026-03-06 21:21:20.642963,1772832080642695497
2026-03-06 21:21:20.642981,1772832080642695497
2026-03-06 21:21:20.702237,1772832080701912812
2026-03-06 21:21:20.70226,1772832080701912812
2026-03-06 21:21:20.744862,1772832080744644542
2026-03-06 21:21:20.744872,1772832080744644542
2026-03-06 21:21:20.803981,1772832080803810752
2026-03-06 21:21:20.803989,1772832080803810752
2026-03-06 21:21:20.846948,1772832080846792167
2026-03-06 21:21:20.846957,1772832080846792167
2026-03-06 21:21:20.906087,1772832080905940754
2026-03-06 21:21:20.906096,1772832080905940754
2026-03-06 21:21:20.949028,1772832080948850244
2026-03-06 21:21:20.949037,1772832080948850244
2026-03-06 21:21:21.007964,1772832081007765438
2026-03-06 21:21:21.007976,1772832081007765438
2026-03-06 21:21:21.050964,1772832081050716042
2026-03-06 21:21:21.050974,1772832081050716042
2026-03-06 21:21:21.110596,1772832081110321959
2026-03-06 21:21:21.110606,1772832081110321959
2026-03-06 21:21:21.153478,1772832081152778218
2026-03-06 21:21:21.153492,1772832081152778218
2026-03-06 21:21:21.21235,1772832081212155898
2026-03-06 21:21:21.212359,1772832081212155898
2026-03-06 21:21:21.254723,1772832081254588645
2026-03-06 21:21:21.254734,1772832081254588645
2026-03-06 21:21:21.313988,1772832081313809040
2026-03-06 21:21:21.314003,1772832081313809040
2026-03-06 21:21:21.356895,1772832081356718001
2026-03-06 21:21:21.356908,1772832081356718001
2026-03-06 21:21:21.4163,1772832081416083902
2026-03-06 21:21:21.416309,1772832081416083902
2026-03-06 21:21:21.459269,1772832081459021032
2026-03-06 21:21:21.459282,1772832081459021032
2026-03-06 21:21:21.517868,1772832081517727734
2026-03-06 21:21:21.517879,1772832081517727734
2026-03-06 21:21:21.561506,1772832081561277900
2026-03-06 21:21:21.561525,1772832081561277900
2026-03-06 21:21:21.620299,1772832081619990540
2026-03-06 21:21:21.620315,1772832081619990540
2026-03-06 21:21:21.663293,1772832081663135259
2026-03-06 21:21:21.663301,1772832081663135259
2026-03-06 21:21:21.72231,1772832081722149730
2026-03-06 21:21:21.72232,1772832081722149730
2026-03-06 21:21:21.765285,1772832081765076887
2026-03-06 21:21:21.765295,1772832081765076887
2026-03-06 21:21:21.823946,1772832081823715270
2026-03-06 21:21:21.823955,1772832081823715270
2026-03-06 21:21:21.867355,1772832081867174567
2026-03-06 21:21:21.867363,1772832081867174567
2026-03-06 21:21:21.926219,1772832081925909076
2026-03-06 21:21:21.926233,1772832081925909076
2026-03-06 21:21:21.969082,1772832081968832012
2026-03-06 21:21:21.969094,1772832081968832012
2026-03-06 21:21:22.028091,1772832082027903149
2026-03-06 21:21:22.0281,1772832082027903149
2026-03-06 21:21:22.071477,1772832082071224212
2026-03-06 21:21:22.071495,1772832082071224212
2026-03-06 21:21:22.130226,1772832082130086741
2026-03-06 21:21:22.13024,1772832082130086741
2026-03-06 21:21:22.173373,1772832082173151816
2026-03-06 21:21:22.173395,1772832082173151816
2026-03-06 21:21:22.232237,1772832082232038355
2026-03-06 21:21:22.232245,1772832082232038355
2026-03-06 21:21:22.275292,1772832082274911154
2026-03-06 21:21:22.275304,1772832082274911154
2026-03-06 21:21:22.334306,1772832082334192541
2026-03-06 21:21:22.334315,1772832082334192541
2026-03-06 21:21:22.377284,1772832082376961801
2026-03-06 21:21:22.377304,1772832082376961801
2026-03-06 21:21:22.436366,1772832082436104172
2026-03-06 21:21:22.436375,1772832082436104172
2026-03-06 21:21:22.479196,1772832082479017579
2026-03-06 21:21:22.479209,1772832082479017579
2026-03-06 21:21:22.538487,1772832082537910437
2026-03-06 21:21:22.538508,1772832082537910437
2026-03-06 21:21:22.581277,1772832082581028266
2026-03-06 21:21:22.58129,1772832082581028266
2026-03-06 21:21:22.640272,1772832082639948793
2026-03-06 21:21:22.640289,1772832082639948793
2026-03-06 21:21:22.683216,1772832082682967915
2026-03-06 21:21:22.683234,1772832082682967915
2026-03-06 21:21:22.742186,1772832082741949648
2026-03-06 21:21:22.742202,1772832082741949648
2026-03-06 21:21:22.785196,1772832082785013951
2026-03-06 21:21:22.785209,1772832082785013951
2026-03-06 21:21:22.844415,1772832082844121868
2026-03-06 21:21:22.844431,1772832082844121868
2026-03-06 21:21:22.886862,1772832082886617028
2026-03-06 21:21:22.886877,1772832082886617028
2026-03-06 21:21:22.94613,1772832082945990545
2026-03-06 21:21:22.946141,1772832082945990545
2026-03-06 21:21:22.9888,1772832082988666367
2026-03-06 21:21:22.988808,1772832082988666367
2026-03-06 21:21:23.048214,1772832083047900260
2026-03-06 21:21:23.048239,1772832083047900260
2026-03-06 21:21:23.091301,1772832083091077705
2026-03-06 21:21:23.091313,1772832083091077705
2026-03-06 21:21:23.150418,1772832083150173275
2026-03-06 21:21:23.150433,1772832083150173275
2026-03-06 21:21:23.19289,1772832083192663814
2026-03-06 21:21:23.192903,1772832083192663814
2026-03-06 21:21:23.252204,1772832083251927487
2026-03-06 21:21:23.252223,1772832083251927487
2026-03-06 21:21:23.295234,1772832083294769720
2026-03-06 21:21:23.295267,1772832083294769720
2026-03-06 21:21:23.353827,1772832083353642971
2026-03-06 21:21:23.353843,1772832083353642971
2026-03-06 21:21:23.397059,1772832083396782239
2026-03-06 21:21:23.397076,1772832083396782239
2026-03-06 21:21:23.456109,1772832083455859330
2026-03-06 21:21:23.456127,1772832083455859330
2026-03-06 21:21:23.499151,1772832083498767652
2026-03-06 21:21:23.49917,1772832083498767652
2026-03-06 21:21:23.558462,1772832083558131379
2026-03-06 21:21:23.558484,1772832083558131379
2026-03-06 21:21:23.601228,1772832083601023784
2026-03-06 21:21:23.601242,1772832083601023784
2026-03-06 21:21:23.660328,1772832083660112381
2026-03-06 21:21:23.660342,1772832083660112381
2026-03-06 21:21:23.703131,1772832083702922577
2026-03-06 21:21:23.703145,1772832083702922577
2026-03-06 21:21:23.762367,1772832083762156454
2026-03-06 21:21:23.762383,1772832083762156454
2026-03-06 21:21:23.805398,1772832083805142901
2026-03-06 21:21:23.805414,1772832083805142901
2026-03-06 21:21:23.864638,1772832083864402898
2026-03-06 21:21:23.864652,1772832083864402898
2026-03-06 21:21:23.906764,1772832083906554280
2026-03-06 21:21:23.906783,1772832083906554280
2026-03-06 21:21:23.965906,1772832083965742670
2026-03-06 21:21:23.965915,1772832083965742670
2026-03-06 21:21:24.009253,1772832084009030317
2026-03-06 21:21:24.009268,1772832084009030317
2026-03-06 21:21:24.068587,1772832084068074991
2026-03-06 21:21:24.068602,1772832084068074991
2026-03-06 21:21:24.111229,1772832084110938461
2026-03-06 21:21:24.111241,1772832084110938461
2026-03-06 21:21:24.170116,1772832084169915651
2026-03-06 21:21:24.170135,1772832084169915651
2026-03-06 21:21:24.213073,1772832084212867735
2026-03-06 21:21:24.213087,1772832084212867735
2026-03-06 21:21:24.272126,1772832084271961315
2026-03-06 21:21:24.272139,1772832084271961315
2026-03-06 21:21:24.314779,1772832084314532405
2026-03-06 21:21:24.314794,1772832084314532405
2026-03-06 21:21:24.37406,1772832084373874517
2026-03-06 21:21:24.374075,1772832084373874517
2026-03-06 21:21:24.417126,1772832084416859964
2026-03-06 21:21:24.417141,1772832084416859964
2026-03-06 21:21:24.476101,1772832084475920727
2026-03-06 21:21:24.47611,1772832084475920727
2026-03-06 21:21:24.518892,1772832084518661967
2026-03-06 21:21:24.518903,1772832084518661967
2026-03-06 21:21:24.578174,1772832084578045462
2026-03-06 21:21:24.578182,1772832084578045462
2026-03-06 21:21:24.621267,1772832084621051054
2026-03-06 21:21:24.621281,1772832084621051054
2026-03-06 21:21:24.68045,1772832084680298139
2026-03-06 21:21:24.680459,1772832084680298139
2026-03-06 21:21:24.723314,1772832084723097865
2026-03-06 21:21:24.723323,1772832084723097865
2026-03-06 21:21:24.781969,1772832084781765821
2026-03-06 21:21:24.781983,1772832084781765821
2026-03-06 21:21:24.824773,1772832084824588621
2026-03-06 21:21:24.824782,1772832084824588621
2026-03-06 21:21:24.884129,1772832084883907552
2026-03-06 21:21:24.884141,1772832084883907552
2026-03-06 21:21:24.926961,1772832084926795050
2026-03-06 21:21:24.926971,1772832084926795050
2026-03-06 21:21:24.986053,1772832084985861055
2026-03-06 21:21:24.986063,1772832084985861055
2026-03-06 21:21:25.029066,1772832085028834353
2026-03-06 21:21:25.029076,1772832085028834353
2026-03-06 21:21:25.088386,1772832085088230437
2026-03-06 21:21:25.088394,1772832085088230437
2026-03-06 21:21:25.131502,1772832085131285687
2026-03-06 21:21:25.131519,1772832085131285687
2026-03-06 21:21:25.190262,1772832085189925106
2026-03-06 21:21:25.190277,1772832085189925106
2026-03-06 21:21:25.233012,1772832085232753586
2026-03-06 21:21:25.233029,1772832085232753586
2026-03-06 21:21:25.292243,1772832085292061815
2026-03-06 21:21:25.292259,1772832085292061815
2026-03-06 21:21:25.33517,1772832085334963216
2026-03-06 21:21:25.335183,1772832085334963216
2026-03-06 21:21:25.394031,1772832085393850543
2026-03-06 21:21:25.394045,1772832085393850543
2026-03-06 21:21:25.437443,1772832085437228440
2026-03-06 21:21:25.437458,1772832085437228440
2026-03-06 21:21:25.496571,1772832085496338053
2026-03-06 21:21:25.496587,1772832085496338053
2026-03-06 21:21:25.539313,1772832085539043608
2026-03-06 21:21:25.539328,1772832085539043608
2026-03-06 21:21:25.598226,1772832085597972451
2026-03-06 21:21:25.598246,1772832085597972451
2026-03-06 21:21:25.641154,1772832085640805373
2026-03-06 21:21:25.641179,1772832085640805373
2026-03-06 21:21:25.700605,1772832085700289480
2026-03-06 21:21:25.700625,1772832085700289480
2026-03-06 21:21:25.743384,1772832085743061099
2026-03-06 21:21:25.743416,1772832085743061099
2026-03-06 21:21:25.802489,1772832085802177202
2026-03-06 21:21:25.802512,1772832085802177202
2026-03-06 21:21:25.845036,1772832085844808947
2026-03-06 21:21:25.845053,1772832085844808947
2026-03-06 21:21:25.904042,1772832085903802318
2026-03-06 21:21:25.904058,1772832085903802318
2026-03-06 21:21:25.94709,1772832085946910675
2026-03-06 21:21:25.947104,1772832085946910675
2026-03-06 21:21:26.006228,1772832086006082107
2026-03-06 21:21:26.006237,1772832086006082107
2026-03-06 21:21:26.049527,1772832086049292829
2026-03-06 21:21:26.049542,1772832086049292829
2026-03-06 21:21:26.108128,1772832086107886305
2026-03-06 21:21:26.108143,1772832086107886305
2026-03-06 21:21:26.151206,1772832086150998985
2026-03-06 21:21:26.151218,1772832086150998985
2026-03-06 21:21:26.209964,1772832086209802237
2026-03-06 21:21:26.209976,1772832086209802237
2026-03-06 21:21:26.252755,1772832086252628883
2026-03-06 21:21:26.252762,1772832086252628883
2026-03-06 21:21:26.312428,1772832086312275616
2026-03-06 21:21:26.312442,1772832086312275616
2026-03-06 21:21:26.355154,1772832086355026627
2026-03-06 21:21:26.355166,1772832086355026627
2026-03-06 21:21:26.414366,1772832086414133301
2026-03-06 21:21:26.414375,1772832086414133301
2026-03-06 21:21:26.456945,1772832086456768289
2026-03-06 21:21:26.456952,1772832086456768289
2026-03-06 21:21:26.516089,1772832086515844514
2026-03-06 21:21:26.516105,1772832086515844514
2026-03-06 21:21:26.558798,1772832086558592478
2026-03-06 21:21:26.558808,1772832086558592478
2026-03-06 21:21:26.618183,1772832086618008655
2026-03-06 21:21:26.618194,1772832086618008655
2026-03-06 21:21:26.661053,1772832086660874522
2026-03-06 21:21:26.661062,1772832086660874522
2026-03-06 21:21:26.719983,1772832086719836733
2026-03-06 21:21:26.71999,1772832086719836733
2026-03-06 21:21:26.763505,1772832086762938038
2026-03-06 21:21:26.76355,1772832086762938038
2026-03-06 21:21:26.822236,1772832086822033888
2026-03-06 21:21:26.822245,1772832086822033888
2026-03-06 21:21:26.865089,1772832086864857694
2026-03-06 21:21:26.865104,1772832086864857694
2026-03-06 21:21:26.924472,1772832086924150061
2026-03-06 21:21:26.924498,1772832086924150061
2026-03-06 21:21:26.967376,1772832086967095597
2026-03-06 21:21:26.967391,1772832086967095597
2026-03-06 21:21:27.026394,1772832087026020561
2026-03-06 21:21:27.026416,1772832087026020561
2026-03-06 21:21:27.069082,1772832087068659284
2026-03-06 21:21:27.069097,1772832087068659284
2026-03-06 21:21:27.127904,1772832087127657596
2026-03-06 21:21:27.12792,1772832087127657596
2026-03-06 21:21:27.170924,1772832087170723709
2026-03-06 21:21:27.170939,1772832087170723709
2026-03-06 21:21:27.230138,1772832087229844831
2026-03-06 21:21:27.230157,1772832087229844831
2026-03-06 21:21:27.272878,1772832087272647112
2026-03-06 21:21:27.272892,1772832087272647112
2026-03-06 21:21:27.332288,1772832087332077389
2026-03-06 21:21:27.332298,1772832087332077389
2026-03-06 21:21:27.375057,1772832087374843888
2026-03-06 21:21:27.375071,1772832087374843888
2026-03-06 21:21:27.434275,1772832087434081968
2026-03-06 21:21:27.434289,1772832087434081968
2026-03-06 21:21:27.477085,1772832087476884040
2026-03-06 21:21:27.477098,1772832087476884040
2026-03-06 21:21:27.536401,1772832087536162724
2026-03-06 21:21:27.536409,1772832087536162724
2026-03-06 21:21:27.579293,1772832087578944839
2026-03-06 21:21:27.579317,1772832087578944839
2026-03-06 21:21:27.638248,1772832087638007147
2026-03-06 21:21:27.638265,1772832087638007147
2026-03-06 21:21:27.681194,1772832087680977896
2026-03-06 21:21:27.681202,1772832087680977896
2026-03-06 21:21:27.739922,1772832087739734829
2026-03-06 21:21:27.739932,1772832087739734829
2026-03-06 21:21:27.783144,1772832087782891596
2026-03-06 21:21:27.783167,1772832087782891596
2026-03-06 21:21:27.842181,1772832087842005746
2026-03-06 21:21:27.84219,1772832087842005746
2026-03-06 21:21:27.885085,1772832087884831962
2026-03-06 21:21:27.885106,1772832087884831962
2026-03-06 21:21:27.944494,1772832087944256328
2026-03-06 21:21:27.944507,1772832087944256328
2026-03-06 21:21:27.987048,1772832087986901813
2026-03-06 21:21:27.98706,1772832087986901813
2026-03-06 21:21:28.04628,1772832088045977756
2026-03-06 21:21:28.046292,1772832088045977756
2026-03-06 21:21:28.089222,1772832088088966286
2026-03-06 21:21:28.089236,1772832088088966286
2026-03-06 21:21:28.14805,1772832088147823280
2026-03-06 21:21:28.148059,1772832088147823280
2026-03-06 21:21:28.190947,1772832088190663128
2026-03-06 21:21:28.190968,1772832088190663128
2026-03-06 21:21:28.250164,1772832088249930857
2026-03-06 21:21:28.25018,1772832088249930857
2026-03-06 21:21:28.293271,1772832088292982731
2026-03-06 21:21:28.293283,1772832088292982731
2026-03-06 21:21:28.352241,1772832088351987120
2026-03-06 21:21:28.352254,1772832088351987120
2026-03-06 21:21:28.395462,1772832088395251248
2026-03-06 21:21:28.395475,1772832088395251248
2026-03-06 21:21:28.454108,1772832088453913459
2026-03-06 21:21:28.454118,1772832088453913459
2026-03-06 21:21:28.497049,1772832088496855582
2026-03-06 21:21:28.497066,1772832088496855582
2026-03-06 21:21:28.55608,1772832088555825894
2026-03-06 21:21:28.556097,1772832088555825894
2026-03-06 21:21:28.599106,1772832088598900678
2026-03-06 21:21:28.599119,1772832088598900678
2026-03-06 21:21:28.658333,1772832088657992316
2026-03-06 21:21:28.658345,1772832088657992316
2026-03-06 21:21:28.701067,1772832088700871604
2026-03-06 21:21:28.70108,1772832088700871604
2026-03-06 21:21:28.760357,1772832088760124971
2026-03-06 21:21:28.760372,1772832088760124971
2026-03-06 21:21:28.802782,1772832088802574786
2026-03-06 21:21:28.802798,1772832088802574786
2026-03-06 21:21:28.862131,1772832088861936501
2026-03-06 21:21:28.862144,1772832088861936501
2026-03-06 21:21:28.905554,1772832088904871963
2026-03-06 21:21:28.905571,1772832088904871963
2026-03-06 21:21:28.96413,1772832088963944715
2026-03-06 21:21:28.964145,1772832088963944715
2026-03-06 21:21:29.007489,1772832089007077953
2026-03-06 21:21:29.007511,1772832089007077953
2026-03-06 21:21:29.066473,1772832089066312546
2026-03-06 21:21:29.06648,1772832089066312546
2026-03-06 21:21:29.109358,1772832089109043377
2026-03-06 21:21:29.109377,1772832089109043377
2026-03-06 21:21:29.168218,1772832089168028763
2026-03-06 21:21:29.168226,1772832089168028763
2026-03-06 21:21:29.211149,1772832089210918967
2026-03-06 21:21:29.211155,1772832089210918967
2026-03-06 21:21:29.270581,1772832089270355441
2026-03-06 21:21:29.270588,1772832089270355441
2026-03-06 21:21:29.313141,1772832089312973603
2026-03-06 21:21:29.313149,1772832089312973603
2026-03-06 21:21:29.372388,1772832089372164202
2026-03-06 21:21:29.3724,1772832089372164202
2026-03-06 21:21:29.415455,1772832089415147858
2026-03-06 21:21:29.415478,1772832089415147858
2026-03-06 21:21:29.474179,1772832089473972136
2026-03-06 21:21:29.474191,1772832089473972136
2026-03-06 21:21:29.517495,1772832089517154711
2026-03-06 21:21:29.517511,1772832089517154711
2026-03-06 21:21:29.576351,1772832089576179917
2026-03-06 21:21:29.576363,1772832089576179917
2026-03-06 21:21:29.619025,1772832089618896425
2026-03-06 21:21:29.619035,1772832089618896425
2026-03-06 21:21:29.678228,1772832089678061382
2026-03-06 21:21:29.678236,1772832089678061382
2026-03-06 21:21:29.721014,1772832089720870019
2026-03-06 21:21:29.721023,1772832089720870019
2026-03-06 21:21:29.779972,1772832089779772174
2026-03-06 21:21:29.780024,1772832089779772174
2026-03-06 21:21:29.823239,1772832089823042049
2026-03-06 21:21:29.823246,1772832089823042049
2026-03-06 21:21:29.882486,1772832089882287087
2026-03-06 21:21:29.882501,1772832089882287087
2026-03-06 21:21:29.925451,1772832089925231372
2026-03-06 21:21:29.925466,1772832089925231372
2026-03-06 21:21:29.983995,1772832089983818758
2026-03-06 21:21:29.984003,1772832089983818758
2026-03-06 21:21:30.027403,1772832090027197394
2026-03-06 21:21:30.027417,1772832090027197394
2026-03-06 21:21:30.086146,1772832090085968203
2026-03-06 21:21:30.086168,1772832090085968203
2026-03-06 21:21:30.129146,1772832090128900560
2026-03-06 21:21:30.129176,1772832090128900560
2026-03-06 21:21:30.188472,1772832090188272700
2026-03-06 21:21:30.188487,1772832090188272700
2026-03-06 21:21:30.231265,1772832090231043894
2026-03-06 21:21:30.231279,1772832090231043894
2026-03-06 21:21:30.29055,1772832090290361301
2026-03-06 21:21:30.29056,1772832090290361301
2026-03-06 21:21:30.333018,1772832090332772425
2026-03-06 21:21:30.333036,1772832090332772425
2026-03-06 21:21:30.392475,1772832090392255315
2026-03-06 21:21:30.392494,1772832090392255315
2026-03-06 21:21:30.435298,1772832090435088818
2026-03-06 21:21:30.435314,1772832090435088818
2026-03-06 21:21:30.494046,1772832090493787385
2026-03-06 21:21:30.49406,1772832090493787385
2026-03-06 21:21:30.537187,1772832090537035859
2026-03-06 21:21:30.537196,1772832090537035859
2026-03-06 21:21:30.596236,1772832090596110021
2026-03-06 21:21:30.596245,1772832090596110021
2026-03-06 21:21:30.63899,1772832090638774928
2026-03-06 21:21:30.639004,1772832090638774928
2026-03-06 21:21:30.69791,1772832090697680569
2026-03-06 21:21:30.697929,1772832090697680569
2026-03-06 21:21:30.741045,1772832090740833873
2026-03-06 21:21:30.741056,1772832090740833873
2026-03-06 21:21:30.800026,1772832090799753504
2026-03-06 21:21:30.800044,1772832090799753504
2026-03-06 21:21:30.843174,1772832090842854801
2026-03-06 21:21:30.843188,1772832090842854801
2026-03-06 21:21:30.901967,1772832090901756499
2026-03-06 21:21:30.901982,1772832090901756499
2026-03-06 21:21:30.945282,1772832090944989665
2026-03-06 21:21:30.945305,1772832090944989665
2026-03-06 21:21:31.004193,1772832091004004962
2026-03-06 21:21:31.004204,1772832091004004962
2026-03-06 21:21:31.046991,1772832091046831022
2026-03-06 21:21:31.047,1772832091046831022
2026-03-06 21:21:31.106036,1772832091105782665
2026-03-06 21:21:31.106051,1772832091105782665
2026-03-06 21:21:31.149148,1772832091149001874
2026-03-06 21:21:31.149157,1772832091149001874
2026-03-06 21:21:31.208481,1772832091208351315
2026-03-06 21:21:31.20849,1772832091208351315
2026-03-06 21:21:31.250954,1772832091250783022
2026-03-06 21:21:31.250963,1772832091250783022
2026-03-06 21:21:31.310269,1772832091310070321
2026-03-06 21:21:31.31028,1772832091310070321
2026-03-06 21:21:31.352974,1772832091352726321
2026-03-06 21:21:31.352986,1772832091352726321
2026-03-06 21:21:31.412529,1772832091412290632
2026-03-06 21:21:31.412547,1772832091412290632
2026-03-06 21:21:31.455362,1772832091455083249
2026-03-06 21:21:31.455372,1772832091455083249
2026-03-06 21:21:31.514229,1772832091513998340
2026-03-06 21:21:31.514243,1772832091513998340
2026-03-06 21:21:31.557251,1772832091557001339
2026-03-06 21:21:31.557266,1772832091557001339
2026-03-06 21:21:31.616442,1772832091616220625
2026-03-06 21:21:31.616456,1772832091616220625
2026-03-06 21:21:31.659561,1772832091659264654
2026-03-06 21:21:31.659578,1772832091659264654
2026-03-06 21:21:31.718703,1772832091718377207
2026-03-06 21:21:31.718725,1772832091718377207
2026-03-06 21:21:31.761015,1772832091760731109
2026-03-06 21:21:31.761034,1772832091760731109
2026-03-06 21:21:31.820048,1772832091819838368
2026-03-06 21:21:31.820063,1772832091819838368
2026-03-06 21:21:31.862868,1772832091862728927
2026-03-06 21:21:31.86288,1772832091862728927
2026-03-06 21:21:31.922628,1772832091922322322
2026-03-06 21:21:31.922649,1772832091922322322
