time,ACT.GN2_Vent.sample_ts_ms
2026-03-06 21:27:42.389277,11683826
2026-03-06 21:27:42.421921,11683900
2026-03-06 21:27:42.490675,11683928
2026-03-06 21:27:42.524436,11684002
2026-03-06 21:27:42.593021,11684030
2026-03-06 21:27:42.626169,11684104
2026-03-06 21:27:42.695146,11684132
2026-03-06 21:27:42.728175,11684206
2026-03-06 21:27:42.797067,11684234
2026-03-06 21:27:42.829821,11684308
2026-03-06 21:27:42.899233,11684336
2026-03-06 21:27:42.932104,11684410
2026-03-06 21:27:43.00096,11684438
2026-03-06 21:27:43.03393,11684512
2026-03-06 21:27:43.102946,11684540
2026-03-06 21:27:43.136315,11684614
2026-03-06 21:27:43.204636,11684642
2026-03-06 21:27:43.23703,11684715
2026-03-06 21:27:43.30656,11684744
2026-03-06 21:27:43.339054,11684817
2026-03-06 21:27:43.408669,11684846
2026-03-06 21:27:43.440913,11684919
2026-03-06 21:27:43.511007,11684948
2026-03-06 21:27:43.543052,11685021
2026-03-06 21:27:43.613012,11685050
2026-03-06 21:27:43.644877,11685123
2026-03-06 21:27:43.714673,11685152
2026-03-06 21:27:43.747124,11685225
2026-03-06 21:27:43.816855,11685254
2026-03-06 21:27:43.848956,11685327
2026-03-06 21:27:43.919218,11685356
2026-03-06 21:27:43.951534,11685429
2026-03-06 21:27:44.021304,11685458
2026-03-06 21:27:44.052839,11685531
2026-03-06 21:27:44.122726,11685560
2026-03-06 21:27:44.155177,11685633
2026-03-06 21:27:44.224958,11685662
2026-03-06 21:27:44.257302,11685735
2026-03-06 21:27:44.326746,11685764
2026-03-06 21:27:44.358846,11685837
2026-03-06 21:27:44.429147,11685866
2026-03-06 21:27:44.461412,11685939
2026-03-06 21:27:44.530613,11685968
2026-03-06 21:27:44.562175,11686040
2026-03-06 21:27:44.633259,11686070
2026-03-06 21:27:44.66396,11686142
2026-03-06 21:27:44.734999,11686172
2026-03-06 21:27:44.766106,11686244
2026-03-06 21:27:44.837094,11686274
2026-03-06 21:27:44.86825,11686346
2026-03-06 21:27:44.939062,11686376
2026-03-06 21:27:44.970192,11686448
2026-03-06 21:27:45.041391,11686478
2026-03-06 21:27:45.072321,11686550
2026-03-06 21:27:45.143212,11686580
2026-03-06 21:27:45.174382,11686652
2026-03-06 21:27:45.245016,11686682
2026-03-06 21:27:45.276292,11686754
2026-03-06 21:27:45.34708,11686784
2026-03-06 21:27:45.377804,11686856
2026-03-06 21:27:45.448838,11686886
2026-03-06 21:27:45.480072,11686958
2026-03-06 21:27:45.551007,11686988
2026-03-06 21:27:45.582012,11687060
2026-03-06 21:27:45.652975,11687090
2026-03-06 21:27:45.684087,11687162
2026-03-06 21:27:45.75454,11687192
2026-03-06 21:27:45.786125,11687264
2026-03-06 21:27:45.856877,11687294
2026-03-06 21:27:45.888283,11687366
2026-03-06 21:27:45.959008,11687396
2026-03-06 21:27:45.989903,11687468
2026-03-06 21:27:46.061141,11687498
2026-03-06 21:27:46.09182,11687570
2026-03-06 21:27:46.163001,11687600
2026-03-06 21:27:46.194394,11687672
2026-03-06 21:27:46.264624,11687702
2026-03-06 21:27:46.296125,11687774
2026-03-06 21:27:46.36713,11687804
2026-03-06 21:27:46.397957,11687876
2026-03-06 21:27:46.46887,11687906
2026-03-06 21:27:46.499983,11687978
2026-03-06 21:27:46.570602,11688008
2026-03-06 21:27:46.60198,11688080
2026-03-06 21:27:46.673341,11688110
2026-03-06 21:27:46.704119,11688182
2026-03-06 21:27:46.775058,11688212
2026-03-06 21:27:46.805973,11688284
2026-03-06 21:27:46.8769,11688314
2026-03-06 21:27:46.908243,11688386
2026-03-06 21:27:46.978852,11688416
2026-03-06 21:27:47.010398,11688488
2026-03-06 21:27:47.080885,11688518
2026-03-06 21:27:47.112311,11688590
2026-03-06 21:27:47.18303,11688620
2026-03-06 21:27:47.214171,11688692
2026-03-06 21:27:47.284779,11688722
2026-03-06 21:27:47.316555,11688794
2026-03-06 21:27:47.386814,11688824
2026-03-06 21:27:47.418528,11688896
2026-03-06 21:27:47.488719,11688926
2026-03-06 21:27:47.520435,11688998
2026-03-06 21:27:47.591156,11689028
2026-03-06 21:27:47.62102,11689099
2026-03-06 21:27:47.693174,11689130
2026-03-06 21:27:47.723085,11689201
2026-03-06 21:27:47.795034,11689232
2026-03-06 21:27:47.82544,11689303
2026-03-06 21:27:47.897075,11689334
2026-03-06 21:27:47.927203,11689405
2026-03-06 21:27:47.99899,11689436
2026-03-06 21:27:48.02925,11689507
2026-03-06 21:27:48.100729,11689538
2026-03-06 21:27:48.130648,11689609
2026-03-06 21:27:48.203121,11689640
2026-03-06 21:27:48.232896,11689711
2026-03-06 21:27:48.305184,11689742
2026-03-06 21:27:48.334947,11689813
2026-03-06 21:27:48.407364,11689844
2026-03-06 21:27:48.437037,11689915
2026-03-06 21:27:48.508789,11689946
2026-03-06 21:27:48.538909,11690017
2026-03-06 21:27:48.611178,11690048
2026-03-06 21:27:48.64136,11690119
2026-03-06 21:27:48.712934,11690150
2026-03-06 21:27:48.742965,11690221
2026-03-06 21:27:48.815037,11690252
2026-03-06 21:27:48.845452,11690323
2026-03-06 21:27:48.917007,11690354
2026-03-06 21:27:48.946862,11690425
2026-03-06 21:27:49.018908,11690456
2026-03-06 21:27:49.049392,11690527
2026-03-06 21:27:49.121023,11690558
2026-03-06 21:27:49.151138,11690629
2026-03-06 21:27:49.22284,11690660
2026-03-06 21:27:49.252892,11690731
2026-03-06 21:27:49.325036,11690762
2026-03-06 21:27:49.355228,11690833
2026-03-06 21:27:49.426922,11690864
2026-03-06 21:27:49.456963,11690935
2026-03-06 21:27:49.529091,11690966
2026-03-06 21:27:49.559382,11691037
2026-03-06 21:27:49.631017,11691068
2026-03-06 21:27:49.660759,11691139
2026-03-06 21:27:49.733233,11691170
2026-03-06 21:27:49.763023,11691241
2026-03-06 21:27:49.835067,11691272
2026-03-06 21:27:49.865332,11691343
2026-03-06 21:27:49.937274,11691374
2026-03-06 21:27:49.967303,11691445
2026-03-06 21:27:50.03902,11691476
2026-03-06 21:27:50.068795,11691547
2026-03-06 21:27:50.14076,11691578
2026-03-06 21:27:50.171233,11691649
2026-03-06 21:27:50.243083,11691680
2026-03-06 21:27:50.273287,11691751
2026-03-06 21:27:50.344985,11691782
2026-03-06 21:27:50.375481,11691853
2026-03-06 21:27:50.446884,11691884
2026-03-06 21:27:50.476897,11691955
2026-03-06 21:27:50.549096,11691986
2026-03-06 21:27:50.57908,11692057
2026-03-06 21:27:50.650724,11692088
2026-03-06 21:27:50.681145,11692159
2026-03-06 21:27:50.752734,11692190
2026-03-06 21:27:50.783291,11692261
2026-03-06 21:27:50.855008,11692292
2026-03-06 21:27:50.885271,11692363
2026-03-06 21:27:50.956913,11692394
2026-03-06 21:27:50.986922,11692465
2026-03-06 21:27:51.058804,11692496
2026-03-06 21:27:51.089381,11692567
2026-03-06 21:27:51.160862,11692598
2026-03-06 21:27:51.190939,11692669
2026-03-06 21:27:51.262959,11692700
2026-03-06 21:27:51.293191,11692771
2026-03-06 21:27:51.364651,11692802
2026-03-06 21:27:51.394071,11692872
2026-03-06 21:27:51.466769,11692904
2026-03-06 21:27:51.495898,11692974
2026-03-06 21:27:51.568681,11693006
2026-03-06 21:27:51.598007,11693076
2026-03-06 21:27:51.67148,11693108
2026-03-06 21:27:51.699929,11693178
2026-03-06 21:27:51.772714,11693210
2026-03-06 21:27:51.802245,11693280
2026-03-06 21:27:51.8748,11693312
2026-03-06 21:27:51.904171,11693382
2026-03-06 21:27:51.977,11693414
2026-03-06 21:27:52.006077,11693484
2026-03-06 21:27:52.079092,11693516
2026-03-06 21:27:52.107995,11693586
2026-03-06 21:27:52.180967,11693618
2026-03-06 21:27:52.210103,11693688
2026-03-06 21:27:52.282719,11693720
2026-03-06 21:27:52.311741,11693790
2026-03-06 21:27:52.385271,11693822
2026-03-06 21:27:52.413999,11693892
2026-03-06 21:27:52.486965,11693924
2026-03-06 21:27:52.515963,11693994
2026-03-06 21:27:52.588658,11694026
2026-03-06 21:27:52.618533,11694096
2026-03-06 21:27:52.691167,11694128
2026-03-06 21:27:52.719787,11694198
2026-03-06 21:27:52.792829,11694230
2026-03-06 21:27:52.821891,11694300
2026-03-06 21:27:52.894713,11694332
2026-03-06 21:27:52.923808,11694402
2026-03-06 21:27:52.997164,11694434
2026-03-06 21:27:53.02608,11694504
2026-03-06 21:27:53.098755,11694536
2026-03-06 21:27:53.128091,11694606
2026-03-06 21:27:53.200835,11694638
2026-03-06 21:27:53.230012,11694708
2026-03-06 21:27:53.303185,11694740
2026-03-06 21:27:53.332169,11694810
2026-03-06 21:27:53.405071,11694842
2026-03-06 21:27:53.434332,11694912
2026-03-06 21:27:53.50712,11694944
2026-03-06 21:27:53.536214,11695014
2026-03-06 21:27:53.608701,11695046
2026-03-06 21:27:53.638126,11695116
2026-03-06 21:27:53.710829,11695148
2026-03-06 21:27:53.739949,11695218
2026-03-06 21:27:53.812965,11695250
2026-03-06 21:27:53.841902,11695320
2026-03-06 21:27:53.915207,11695352
2026-03-06 21:27:53.943984,11695422
2026-03-06 21:27:54.017175,11695454
2026-03-06 21:27:54.045785,11695524
2026-03-06 21:27:54.11902,11695556
2026-03-06 21:27:54.148089,11695626
2026-03-06 21:27:54.220946,11695658
2026-03-06 21:27:54.250141,11695728
2026-03-06 21:27:54.322932,11695760
2026-03-06 21:27:54.352245,11695830
2026-03-06 21:27:54.424695,11695862
2026-03-06 21:27:54.453148,11695931
2026-03-06 21:27:54.527026,11695964
2026-03-06 21:27:54.555048,11696033
2026-03-06 21:27:54.628808,11696066
2026-03-06 21:27:54.657297,11696135
2026-03-06 21:27:54.731004,11696168
2026-03-06 21:27:54.759202,11696237
2026-03-06 21:27:54.832983,11696270
2026-03-06 21:27:54.86118,11696339
2026-03-06 21:27:54.935116,11696372
2026-03-06 21:27:54.962763,11696441
2026-03-06 21:27:55.036624,11696474
2026-03-06 21:27:55.065014,11696543
2026-03-06 21:27:55.138626,11696576
2026-03-06 21:27:55.167129,11696645
2026-03-06 21:27:55.240868,11696678
2026-03-06 21:27:55.269018,11696747
2026-03-06 21:27:55.34281,11696780
2026-03-06 21:27:55.370799,11696849
2026-03-06 21:27:55.44512,11696882
2026-03-06 21:27:55.473246,11696951
2026-03-06 21:27:55.546918,11696984
2026-03-06 21:27:55.574746,11697053
2026-03-06 21:27:55.649209,11697086
2026-03-06 21:27:55.677057,11697155
2026-03-06 21:27:55.750864,11697188
2026-03-06 21:27:55.778773,11697257
2026-03-06 21:27:55.853325,11697290
2026-03-06 21:27:55.881022,11697359
2026-03-06 21:27:55.954779,11697392
2026-03-06 21:27:55.983046,11697461
2026-03-06 21:27:56.057027,11697494
2026-03-06 21:27:56.085044,11697563
2026-03-06 21:27:56.15924,11697596
2026-03-06 21:27:56.187235,11697665
2026-03-06 21:27:56.261123,11697698
2026-03-06 21:27:56.288928,11697767
2026-03-06 21:27:56.363014,11697800
2026-03-06 21:27:56.391056,11697869
2026-03-06 21:27:56.464829,11697902
2026-03-06 21:27:56.493516,11697971
2026-03-06 21:27:56.56717,11698004
2026-03-06 21:27:56.595492,11698073
2026-03-06 21:27:56.669114,11698106
2026-03-06 21:27:56.697306,11698175
2026-03-06 21:27:56.77094,11698208
2026-03-06 21:27:56.799299,11698277
2026-03-06 21:27:56.872967,11698310
2026-03-06 21:27:56.900879,11698379
2026-03-06 21:27:56.975043,11698412
2026-03-06 21:27:57.003375,11698481
2026-03-06 21:27:57.076681,11698514
2026-03-06 21:27:57.105101,11698583
2026-03-06 21:27:57.178827,11698616
2026-03-06 21:27:57.206934,11698685
2026-03-06 21:27:57.281084,11698718
2026-03-06 21:27:57.309493,11698787
2026-03-06 21:27:57.383072,11698820
2026-03-06 21:27:57.410813,11698889
2026-03-06 21:27:57.485133,11698922
2026-03-06 21:27:57.513342,11698991
2026-03-06 21:27:57.586629,11699024
2026-03-06 21:27:57.61524,11699093
2026-03-06 21:27:57.688669,11699126
2026-03-06 21:27:57.717136,11699195
2026-03-06 21:27:57.791049,11699228
2026-03-06 21:27:57.818947,11699297
2026-03-06 21:27:57.893111,11699330
2026-03-06 21:27:57.921048,11699399
2026-03-06 21:27:57.994968,11699432
2026-03-06 21:27:58.022843,11699501
2026-03-06 21:27:58.096731,11699534
2026-03-06 21:27:58.124983,11699603
2026-03-06 21:27:58.199239,11699636
2026-03-06 21:27:58.227285,11699705
2026-03-06 21:27:58.300712,11699738
2026-03-06 21:27:58.328896,11699807
2026-03-06 21:27:58.402972,11699840
2026-03-06 21:27:58.431002,11699909
2026-03-06 21:27:58.505088,11699942
2026-03-06 21:27:58.532985,11700011
2026-03-06 21:27:58.607035,11700044
2026-03-06 21:27:58.63515,11700113
2026-03-06 21:27:58.709027,11700146
2026-03-06 21:27:58.737006,11700215
2026-03-06 21:27:58.811088,11700248
2026-03-06 21:27:58.839337,11700317
2026-03-06 21:27:58.912817,11700350
2026-03-06 21:27:58.940877,11700419
2026-03-06 21:27:59.015084,11700452
2026-03-06 21:27:59.043516,11700521
2026-03-06 21:27:59.116666,11700554
2026-03-06 21:27:59.145139,11700623
2026-03-06 21:27:59.218889,11700656
2026-03-06 21:27:59.247225,11700725
2026-03-06 21:27:59.320738,11700758
2026-03-06 21:27:59.349358,11700827
2026-03-06 21:27:59.423318,11700860
2026-03-06 21:27:59.451208,11700929
2026-03-06 21:27:59.525145,11700962
2026-03-06 21:27:59.5529,11701031
2026-03-06 21:27:59.627452,11701064
2026-03-06 21:27:59.655243,11701133
2026-03-06 21:27:59.729,11701166
2026-03-06 21:27:59.756978,11701235
2026-03-06 21:27:59.831012,11701268
2026-03-06 21:27:59.85903,11701337
2026-03-06 21:27:59.933071,11701370
2026-03-06 21:27:59.96156,11701439
2026-03-06 21:28:00.035318,11701472
2026-03-06 21:28:00.062982,11701541
2026-03-06 21:28:00.136764,11701574
2026-03-06 21:28:00.165361,11701643
2026-03-06 21:28:00.2387,11701676
2026-03-06 21:28:00.26737,11701745
2026-03-06 21:28:00.340898,11701778
2026-03-06 21:28:00.369091,11701847
2026-03-06 21:28:00.443079,11701880
2026-03-06 21:28:00.471024,11701949
2026-03-06 21:28:00.544971,11701982
2026-03-06 21:28:00.573202,11702051
2026-03-06 21:28:00.646814,11702084
2026-03-06 21:28:00.675425,11702153
2026-03-06 21:28:00.748707,11702186
2026-03-06 21:28:00.777078,11702255
2026-03-06 21:28:00.850986,11702288
2026-03-06 21:28:00.879328,11702357
2026-03-06 21:28:00.952877,11702390
2026-03-06 21:28:00.981128,11702459
2026-03-06 21:28:01.05488,11702492
2026-03-06 21:28:01.083406,11702561
2026-03-06 21:28:01.157422,11702594
2026-03-06 21:28:01.185088,11702663
2026-03-06 21:28:01.259156,11702696
2026-03-06 21:28:01.287136,11702765
2026-03-06 21:28:01.361395,11702798
2026-03-06 21:28:01.389346,11702867
2026-03-06 21:28:01.463133,11702900
2026-03-06 21:28:01.490884,11702969
2026-03-06 21:28:01.565214,11703002
2026-03-06 21:28:01.593246,11703071
2026-03-06 21:28:01.667003,11703104
2026-03-06 21:28:01.695282,11703173
2026-03-06 21:28:01.768886,11703206
2026-03-06 21:28:01.796942,11703275
2026-03-06 21:28:01.871303,11703308
2026-03-06 21:28:01.898899,11703377
2026-03-06 21:28:01.97324,11703410
2026-03-06 21:28:02.001384,11703479
2026-03-06 21:28:02.074965,11703512
2026-03-06 21:28:02.103155,11703581
2026-03-06 21:28:02.176755,11703614
2026-03-06 21:28:02.204915,11703683
2026-03-06 21:28:02.279284,11703716
2026-03-06 21:28:02.307266,11703785
2026-03-06 21:28:02.381385,11703818
2026-03-06 21:28:02.409155,11703887
2026-03-06 21:28:02.483334,11703920
2026-03-06 21:28:02.511358,11703989
2026-03-06 21:28:02.584939,11704022
2026-03-06 21:28:02.612991,11704091
2026-03-06 21:28:02.686775,11704124
2026-03-06 21:28:02.715212,11704193
2026-03-06 21:28:02.788948,11704226
2026-03-06 21:28:02.816976,11704295
2026-03-06 21:28:02.891173,11704328
2026-03-06 21:28:02.919074,11704397
2026-03-06 21:28:02.993383,11704430
2026-03-06 21:28:03.020972,11704499
2026-03-06 21:28:03.095082,11704532
2026-03-06 21:28:03.123075,11704601
2026-03-06 21:28:03.196781,11704634
2026-03-06 21:28:03.225499,11704703
2026-03-06 21:28:03.298779,11704736
2026-03-06 21:28:03.32734,11704805
2026-03-06 21:28:03.40098,11704838
2026-03-06 21:28:03.429256,11704907
2026-03-06 21:28:03.50261,11704940
2026-03-06 21:28:03.531222,11705009
2026-03-06 21:28:03.605032,11705042
2026-03-06 21:28:03.632473,11705110
2026-03-06 21:28:03.707089,11705144
2026-03-06 21:28:03.734261,11705212
2026-03-06 21:28:03.809284,11705246
2026-03-06 21:28:03.835907,11705314
2026-03-06 21:28:03.910992,11705348
2026-03-06 21:28:03.937841,11705416
2026-03-06 21:28:04.01287,11705450
2026-03-06 21:28:04.03996,11705518
2026-03-06 21:28:04.11511,11705552
2026-03-06 21:28:04.141829,11705620
2026-03-06 21:28:04.216805,11705654
2026-03-06 21:28:04.2438,11705722
2026-03-06 21:28:04.318963,11705756
2026-03-06 21:28:04.346318,11705824
2026-03-06 21:28:04.421238,11705858
2026-03-06 21:28:04.448113,11705926
2026-03-06 21:28:04.523141,11705960
2026-03-06 21:28:04.550045,11706028
2026-03-06 21:28:04.625126,11706062
2026-03-06 21:28:04.652432,11706130
2026-03-06 21:28:04.726971,11706164
2026-03-06 21:28:04.754008,11706232
2026-03-06 21:28:04.829212,11706266
2026-03-06 21:28:04.856278,11706334
2026-03-06 21:28:04.930874,11706368
2026-03-06 21:28:04.958051,11706436
2026-03-06 21:28:05.032633,11706470
2026-03-06 21:28:05.060322,11706538
2026-03-06 21:28:05.135084,11706572
2026-03-06 21:28:05.162287,11706640
2026-03-06 21:28:05.236947,11706674
2026-03-06 21:28:05.264055,11706742
2026-03-06 21:28:05.338856,11706776
2026-03-06 21:28:05.366019,11706844
2026-03-06 21:28:05.441275,11706878
2026-03-06 21:28:05.467089,11706945
2026-03-06 21:28:05.542945,11706980
2026-03-06 21:28:05.568968,11707047
2026-03-06 21:28:05.644971,11707082
2026-03-06 21:28:05.671402,11707149
2026-03-06 21:28:05.747141,11707184
2026-03-06 21:28:05.772957,11707251
2026-03-06 21:28:05.848896,11707286
2026-03-06 21:28:05.87497,11707353
2026-03-06 21:28:05.951076,11707388
2026-03-06 21:28:05.977281,11707455
2026-03-06 21:28:06.052666,11707490
2026-03-06 21:28:06.07889,11707557
2026-03-06 21:28:06.154854,11707592
2026-03-06 21:28:06.181307,11707659
2026-03-06 21:28:06.256939,11707694
2026-03-06 21:28:06.283434,11707761
2026-03-06 21:28:06.359236,11707796
2026-03-06 21:28:06.385277,11707863
2026-03-06 21:28:06.461293,11707898
2026-03-06 21:28:06.487047,11707965
2026-03-06 21:28:06.562915,11708000
2026-03-06 21:28:06.589381,11708067
2026-03-06 21:28:06.665378,11708102
2026-03-06 21:28:06.691149,11708169
2026-03-06 21:28:06.766838,11708204
2026-03-06 21:28:06.793425,11708271
2026-03-06 21:28:06.869294,11708306
2026-03-06 21:28:06.895263,11708373
2026-03-06 21:28:06.971286,11708408
2026-03-06 21:28:06.997281,11708475
2026-03-06 21:28:07.073124,11708510
2026-03-06 21:28:07.099414,11708577
2026-03-06 21:28:07.174871,11708612
2026-03-06 21:28:07.200849,11708679
2026-03-06 21:28:07.276901,11708714
2026-03-06 21:28:07.303245,11708781
2026-03-06 21:28:07.379199,11708816
2026-03-06 21:28:07.405087,11708883
2026-03-06 21:28:07.481089,11708918
2026-03-06 21:28:07.506912,11708985
2026-03-06 21:28:07.583362,11709020
2026-03-06 21:28:07.608926,11709087
2026-03-06 21:28:07.68485,11709122
2026-03-06 21:28:07.711072,11709189
2026-03-06 21:28:07.786937,11709224
2026-03-06 21:28:07.813005,11709291
2026-03-06 21:28:07.888929,11709326
2026-03-06 21:28:07.915148,11709393
2026-03-06 21:28:07.991322,11709428
2026-03-06 21:28:08.016788,11709495
2026-03-06 21:28:08.0933,11709530
2026-03-06 21:28:08.119411,11709597
2026-03-06 21:28:08.19531,11709632
2026-03-06 21:28:08.2212,11709699
2026-03-06 21:28:08.296984,11709734
2026-03-06 21:28:08.323179,11709801
2026-03-06 21:28:08.398752,11709836
2026-03-06 21:28:08.425185,11709903
2026-03-06 21:28:08.501196,11709938
2026-03-06 21:28:08.527146,11710005
2026-03-06 21:28:08.602966,11710040
2026-03-06 21:28:08.628828,11710107
2026-03-06 21:28:08.705345,11710142
2026-03-06 21:28:08.731008,11710209
2026-03-06 21:28:08.80732,11710244
2026-03-06 21:28:08.833225,11710311
2026-03-06 21:28:08.909309,11710346
2026-03-06 21:28:08.934813,11710413
2026-03-06 21:28:09.010858,11710448
2026-03-06 21:28:09.037033,11710515
2026-03-06 21:28:09.11345,11710550
2026-03-06 21:28:09.138933,11710617
2026-03-06 21:28:09.214842,11710652
2026-03-06 21:28:09.241212,11710719
2026-03-06 21:28:09.317009,11710754
2026-03-06 21:28:09.342939,11710821
2026-03-06 21:28:09.418778,11710856
2026-03-06 21:28:09.444958,11710923
2026-03-06 21:28:09.521099,11710958
2026-03-06 21:28:09.546934,11711025
2026-03-06 21:28:09.622794,11711060
2026-03-06 21:28:09.649109,11711127
2026-03-06 21:28:09.725145,11711162
2026-03-06 21:28:09.75124,11711229
2026-03-06 21:28:09.826872,11711264
2026-03-06 21:28:09.852888,11711331
2026-03-06 21:28:09.928931,11711366
2026-03-06 21:28:09.955028,11711433
2026-03-06 21:28:10.031098,11711468
2026-03-06 21:28:10.056873,11711535
2026-03-06 21:28:10.133064,11711570
2026-03-06 21:28:10.159062,11711637
2026-03-06 21:28:10.235076,11711672
2026-03-06 21:28:10.261459,11711739
2026-03-06 21:28:10.337015,11711774
2026-03-06 21:28:10.362887,11711841
2026-03-06 21:28:10.438888,11711876
2026-03-06 21:28:10.464924,11711943
2026-03-06 21:28:10.540706,11711978
2026-03-06 21:28:10.567258,11712045
2026-03-06 21:28:10.642872,11712080
2026-03-06 21:28:10.669379,11712147
2026-03-06 21:28:10.744928,11712182
2026-03-06 21:28:10.770952,11712249
2026-03-06 21:28:10.847043,11712284
2026-03-06 21:28:10.872884,11712351
2026-03-06 21:28:10.948857,11712386
2026-03-06 21:28:10.975164,11712453
2026-03-06 21:28:11.051374,11712488
2026-03-06 21:28:11.077456,11712555
2026-03-06 21:28:11.153134,11712590
2026-03-06 21:28:11.179429,11712657
2026-03-06 21:28:11.25468,11712692
2026-03-06 21:28:11.281115,11712759
2026-03-06 21:28:11.35685,11712794
2026-03-06 21:28:11.383219,11712861
2026-03-06 21:28:11.45908,11712896
2026-03-06 21:28:11.485381,11712963
2026-03-06 21:28:11.561352,11712998
2026-03-06 21:28:11.587121,11713065
2026-03-06 21:28:11.663263,11713100
2026-03-06 21:28:11.688301,11713166
2026-03-06 21:28:11.765304,11713202
2026-03-06 21:28:11.790308,11713268
2026-03-06 21:28:11.866777,11713304
2026-03-06 21:28:11.892319,11713370
2026-03-06 21:28:11.968793,11713406
2026-03-06 21:28:11.994236,11713472
2026-03-06 21:28:12.070943,11713508
2026-03-06 21:28:12.095889,11713574
2026-03-06 21:28:12.17296,11713610
2026-03-06 21:28:12.19835,11713676
2026-03-06 21:28:12.275895,11713712
2026-03-06 21:28:12.300378,11713778
2026-03-06 21:28:12.377304,11713814
2026-03-06 21:28:12.401949,11713880
2026-03-06 21:28:12.479218,11713916
2026-03-06 21:28:12.503876,11713982
2026-03-06 21:28:12.580961,11714018
2026-03-06 21:28:12.606231,11714084
2026-03-06 21:28:12.682971,11714120
2026-03-06 21:28:12.708222,11714186
2026-03-06 21:28:12.785065,11714222
2026-03-06 21:28:12.81003,11714288
2026-03-06 21:28:12.886794,11714324
2026-03-06 21:28:12.912164,11714390
2026-03-06 21:28:12.989048,11714426
2026-03-06 21:28:13.014204,11714492
2026-03-06 21:28:13.091042,11714528
2026-03-06 21:28:13.116238,11714594
2026-03-06 21:28:13.193271,11714630
2026-03-06 21:28:13.217988,11714696
2026-03-06 21:28:13.294979,11714732
2026-03-06 21:28:13.320218,11714798
2026-03-06 21:28:13.397252,11714834
2026-03-06 21:28:13.422002,11714900
2026-03-06 21:28:13.499193,11714936
2026-03-06 21:28:13.52384,11715002
2026-03-06 21:28:13.601077,11715038
2026-03-06 21:28:13.626051,11715104
2026-03-06 21:28:13.703014,11715140
2026-03-06 21:28:13.728214,11715206
2026-03-06 21:28:13.804937,11715242
2026-03-06 21:28:13.830157,11715308
2026-03-06 21:28:13.9071,11715344
2026-03-06 21:28:13.932006,11715410
2026-03-06 21:28:14.009476,11715446
2026-03-06 21:28:14.034119,11715512
2026-03-06 21:28:14.111198,11715548
2026-03-06 21:28:14.136483,11715614
2026-03-06 21:28:14.212852,11715650
2026-03-06 21:28:14.238047,11715716
2026-03-06 21:28:14.315401,11715752
2026-03-06 21:28:14.340179,11715818
2026-03-06 21:28:14.417082,11715854
2026-03-06 21:28:14.442274,11715920
2026-03-06 21:28:14.519013,11715956
2026-03-06 21:28:14.544288,11716022
2026-03-06 21:28:14.620976,11716058
2026-03-06 21:28:14.646177,11716124
2026-03-06 21:28:14.723104,11716160
2026-03-06 21:28:14.747998,11716226
2026-03-06 21:28:14.825337,11716262
2026-03-06 21:28:14.850167,11716328
2026-03-06 21:28:14.927485,11716364
2026-03-06 21:28:14.952078,11716430
2026-03-06 21:28:15.029011,11716466
2026-03-06 21:28:15.054517,11716532
2026-03-06 21:28:15.130966,11716568
2026-03-06 21:28:15.156013,11716634
2026-03-06 21:28:15.233041,11716670
2026-03-06 21:28:15.257983,11716736
2026-03-06 21:28:15.334992,11716772
2026-03-06 21:28:15.360045,11716838
2026-03-06 21:28:15.437019,11716874
2026-03-06 21:28:15.462265,11716940
2026-03-06 21:28:15.538986,11716976
2026-03-06 21:28:15.564028,11717042
2026-03-06 21:28:15.641055,11717078
2026-03-06 21:28:15.666037,11717144
2026-03-06 21:28:15.743087,11717180
2026-03-06 21:28:15.767815,11717246
2026-03-06 21:28:15.844813,11717282
2026-03-06 21:28:15.870379,11717348
2026-03-06 21:28:15.947109,11717384
2026-03-06 21:28:15.972303,11717450
2026-03-06 21:28:16.049213,11717486
2026-03-06 21:28:16.074128,11717552
2026-03-06 21:28:16.151325,11717588
2026-03-06 21:28:16.176241,11717654
2026-03-06 21:28:16.253272,11717690
2026-03-06 21:28:16.27821,11717756
2026-03-06 21:28:16.355293,11717792
2026-03-06 21:28:16.3802,11717858
2026-03-06 21:28:16.457169,11717894
2026-03-06 21:28:16.482265,11717960
2026-03-06 21:28:16.558928,11717996
2026-03-06 21:28:16.584228,11718062
2026-03-06 21:28:16.661021,11718098
2026-03-06 21:28:16.686478,11718164
2026-03-06 21:28:16.763266,11718200
2026-03-06 21:28:16.788184,11718266
2026-03-06 21:28:16.865224,11718302
2026-03-06 21:28:16.890012,11718368
2026-03-06 21:28:16.966961,11718404
2026-03-06 21:28:16.991894,11718470
2026-03-06 21:28:17.069451,11718506
2026-03-06 21:28:17.093853,11718572
2026-03-06 21:28:17.170907,11718608
2026-03-06 21:28:17.195937,11718674
2026-03-06 21:28:17.272752,11718710
2026-03-06 21:28:17.298312,11718776
2026-03-06 21:28:17.37512,11718812
2026-03-06 21:28:17.400168,11718878
2026-03-06 21:28:17.477143,11718914
2026-03-06 21:28:17.502354,11718980
2026-03-06 21:28:17.578965,11719016
2026-03-06 21:28:17.604259,11719082
2026-03-06 21:28:17.681135,11719118
2026-03-06 21:28:17.705979,11719184
2026-03-06 21:28:17.783193,11719220
2026-03-06 21:28:17.808301,11719286
2026-03-06 21:28:17.884849,11719322
2026-03-06 21:28:17.910125,11719388
