time,PT_Cal.Ox_Upstream.raw_adc
2026-03-06 21:26:11.962298,221120454
2026-03-06 21:26:11.962441,220819744
2026-03-06 21:26:11.962979,221676702
2026-03-06 21:26:12.07151,221546574
2026-03-06 21:26:12.071582,221078652
2026-03-06 21:26:12.071657,220991675
2026-03-06 21:26:12.07203,221135287
2026-03-06 21:26:12.072154,221546574
2026-03-06 21:26:12.072167,221216196
2026-03-06 21:26:12.072247,221160234
2026-03-06 21:26:12.180916,221006508
2026-03-06 21:26:12.180975,221229682
2026-03-06 21:26:12.181011,221210128
2026-03-06 21:26:12.181094,221152818
2026-03-06 21:26:12.181209,221295756
2026-03-06 21:26:12.181438,220639723
2026-03-06 21:26:12.181548,221006508
2026-03-06 21:26:12.289946,221642990
2026-03-06 21:26:12.290119,221100227
2026-03-06 21:26:12.290305,220887843
2026-03-06 21:26:12.290571,220993024
2026-03-06 21:26:12.290633,220525777
2026-03-06 21:26:12.290677,221642990
2026-03-06 21:26:12.290882,220306649
2026-03-06 21:26:12.29099,221245189
2026-03-06 21:26:12.398336,220539260
2026-03-06 21:26:12.398399,220720631
2026-03-06 21:26:12.398501,220574321
2026-03-06 21:26:12.39864,220539260
2026-03-06 21:26:12.398647,221068538
2026-03-06 21:26:12.398826,220550049
2026-03-06 21:26:12.507895,220661298
2026-03-06 21:26:12.508035,220626911
2026-03-06 21:26:12.508228,220535215
2026-03-06 21:26:12.508412,220588481
2026-03-06 21:26:12.508444,220661298
2026-03-06 21:26:12.616994,220515662
2026-03-06 21:26:12.617055,221018644
2026-03-06 21:26:12.617107,221140682
2026-03-06 21:26:12.617194,220569602
2026-03-06 21:26:12.617263,220606011
2026-03-06 21:26:12.617733,220515662
2026-03-06 21:26:12.725447,220641071
2026-03-06 21:26:12.725507,220638373
2026-03-06 21:26:12.725566,221145401
2026-03-06 21:26:12.725636,221195970
2026-03-06 21:26:12.725705,220539260
2026-03-06 21:26:12.72602,220641071
2026-03-06 21:26:12.834589,221234400
2026-03-06 21:26:12.834695,220444867
2026-03-06 21:26:12.834909,220539935
2026-03-06 21:26:12.83509,220388905
2026-03-06 21:26:12.835288,221234400
2026-03-06 21:26:12.943794,220492065
2026-03-06 21:26:12.943871,220477231
2026-03-06 21:26:12.943917,220541957
2026-03-06 21:26:12.944015,220564207
2026-03-06 21:26:12.944569,220492065
2026-03-06 21:26:13.052966,219742311
2026-03-06 21:26:13.05302,219883226
2026-03-06 21:26:13.053076,220029536
2026-03-06 21:26:13.053167,219943908
2026-03-06 21:26:13.053269,220439474
2026-03-06 21:26:13.053366,219790856
2026-03-06 21:26:13.053468,219999196
2026-03-06 21:26:13.053544,219742311
2026-03-06 21:26:13.053666,220005264
2026-03-06 21:26:13.161816,220612753
2026-03-06 21:26:13.161883,220490041
2026-03-06 21:26:13.161961,220005264
2026-03-06 21:26:13.162059,220564207
2026-03-06 21:26:13.162319,220612753
2026-03-06 21:26:13.270396,219713992
2026-03-06 21:26:13.270563,219713992
2026-03-06 21:26:13.270601,219976945
2026-03-06 21:26:13.270789,220530495
2026-03-06 21:26:13.270978,220634328
2026-03-06 21:26:13.379896,220450936
2026-03-06 21:26:13.379997,219968855
2026-03-06 21:26:13.380083,219911544
2026-03-06 21:26:13.38018,219947953
2026-03-06 21:26:13.380271,220026166
2026-03-06 21:26:13.380353,220450936
2026-03-06 21:26:13.488508,219963460
2026-03-06 21:26:13.488564,220025491
2026-03-06 21:26:13.488652,219758493
2026-03-06 21:26:13.488699,219963460
2026-03-06 21:26:13.488719,219855582
2026-03-06 21:26:13.488799,219904128
2026-03-06 21:26:13.597668,220559487
2026-03-06 21:26:13.59776,219874461
2026-03-06 21:26:13.59783,219503630
2026-03-06 21:26:13.5979,220542632
2026-03-06 21:26:13.597986,219889969
2026-03-06 21:26:13.598044,220559487
2026-03-06 21:26:13.707078,219793553
2026-03-06 21:26:13.707192,220551397
2026-03-06 21:26:13.70724,220538587
2026-03-06 21:26:13.707274,220558814
2026-03-06 21:26:13.707298,220394300
2026-03-06 21:26:13.707325,220615450
2026-03-06 21:26:13.707356,220118535
2026-03-06 21:26:13.707593,219793553
2026-03-06 21:26:13.81549,220672085
2026-03-06 21:26:13.815541,220602639
2026-03-06 21:26:13.815609,220646465
2026-03-06 21:26:13.815682,220634328
2026-03-06 21:26:13.815711,220672085
2026-03-06 21:26:13.815767,219813780
2026-03-06 21:26:13.815846,219869067
2026-03-06 21:26:13.815918,220558139
2026-03-06 21:26:13.81599,219806363
2026-03-06 21:26:13.924825,220349800
2026-03-06 21:26:13.924903,220451609
2026-03-06 21:26:13.924973,220577018
2026-03-06 21:26:13.925051,220443519
2026-03-06 21:26:13.925131,220466443
2026-03-06 21:26:13.925248,220349800
2026-03-06 21:26:14.033997,219971552
2026-03-06 21:26:14.034058,220061226
2026-03-06 21:26:14.034103,220581737
2026-03-06 21:26:14.034188,219697810
2026-03-06 21:26:14.034277,220550049
2026-03-06 21:26:14.034385,219988407
2026-03-06 21:26:14.034474,220647138
2026-03-06 21:26:14.034567,220359240
2026-03-06 21:26:14.034756,219971552
2026-03-06 21:26:14.142449,220047066
2026-03-06 21:26:14.142611,220003241
2026-03-06 21:26:14.14305,220047066
2026-03-06 21:26:14.251579,220207535
2026-03-06 21:26:14.251683,219866371
2026-03-06 21:26:14.2519,220207535
2026-03-06 21:26:14.25194,219853560
2026-03-06 21:26:14.251985,220544655
2026-03-06 21:26:14.360754,219992454
2026-03-06 21:26:14.360816,219942560
2026-03-06 21:26:14.360838,220622866
2026-03-06 21:26:14.360921,220645116
2026-03-06 21:26:14.361022,220584434
2026-03-06 21:26:14.361367,219992454
2026-03-06 21:26:14.469295,220077407
2026-03-06 21:26:14.469353,220034931
2026-03-06 21:26:14.469415,218327084
2026-03-06 21:26:14.469528,220077407
2026-03-06 21:26:14.469539,220590503
2026-03-06 21:26:14.578146,219937165
2026-03-06 21:26:14.578447,220483299
2026-03-06 21:26:14.57854,220045044
2026-03-06 21:26:14.57879,220091567
2026-03-06 21:26:14.578902,219937165
2026-03-06 21:26:14.687769,220561511
2026-03-06 21:26:14.687852,220583086
2026-03-06 21:26:14.687979,220488018
2026-03-06 21:26:14.688098,220022794
2026-03-06 21:26:14.688241,220458352
2026-03-06 21:26:14.688379,219876484
2026-03-06 21:26:14.68845,220561511
2026-03-06 21:26:14.796732,220013354
2026-03-06 21:26:14.796874,218327084
2026-03-06 21:26:14.796995,219869742
2026-03-06 21:26:14.797071,220555442
2026-03-06 21:26:14.797198,220577018
2026-03-06 21:26:14.797216,220013354
2026-03-06 21:26:14.7974,219856257
2026-03-06 21:26:14.797483,220488693
2026-03-06 21:26:14.797661,220470488
2026-03-06 21:26:14.905755,219908848
2026-03-06 21:26:14.905811,220605336
2026-03-06 21:26:14.905889,220506223
2026-03-06 21:26:14.905963,219825917
2026-03-06 21:26:14.906048,220650510
2026-03-06 21:26:14.906128,219935817
2026-03-06 21:26:14.906213,219908848
2026-03-06 21:26:15.01481,220272937
2026-03-06 21:26:15.014851,220552072
2026-03-06 21:26:15.014919,219809060
2026-03-06 21:26:15.015014,220581064
2026-03-06 21:26:15.01517,220477905
2026-03-06 21:26:15.015254,220272937
2026-03-06 21:26:15.123661,218070873
2026-03-06 21:26:15.123746,220565556
2026-03-06 21:26:15.123773,220334293
2026-03-06 21:26:15.123812,220353171
2026-03-06 21:26:15.123912,219823893
2026-03-06 21:26:15.123954,220631631
2026-03-06 21:26:15.124128,218070873
2026-03-06 21:26:15.232484,220004589
2026-03-06 21:26:15.232764,220442844
2026-03-06 21:26:15.23281,220004589
2026-03-06 21:26:15.233018,220060551
2026-03-06 21:26:15.233216,220134717
2026-03-06 21:26:15.233412,220340360
2026-03-06 21:26:15.341667,220010657
2026-03-06 21:26:15.341839,220256755
2026-03-06 21:26:15.341877,220560162
2026-03-06 21:26:15.341996,220351823
2026-03-06 21:26:15.342163,220487345
2026-03-06 21:26:15.342282,220010657
2026-03-06 21:26:15.342334,220496783
2026-03-06 21:26:15.342486,220312042
2026-03-06 21:26:15.342687,220416549
2026-03-06 21:26:15.450719,220364633
