time,PT_Cal.GN2_High.channel_id
2026-03-06 21:14:26.839637,14
2026-03-06 21:14:26.839723,14
2026-03-06 21:14:26.94364,14
2026-03-06 21:14:26.943894,14
2026-03-06 21:14:26.944008,14
2026-03-06 21:14:26.944275,14
2026-03-06 21:14:26.944443,14
2026-03-06 21:14:26.945773,14
2026-03-06 21:14:27.042421,14
2026-03-06 21:14:27.042463,14
2026-03-06 21:14:27.04251,14
2026-03-06 21:14:27.042553,14
2026-03-06 21:14:27.042617,14
2026-03-06 21:14:27.042689,14
2026-03-06 21:14:27.04278,14
2026-03-06 21:14:27.142357,14
2026-03-06 21:14:27.14242,14
2026-03-06 21:14:27.142538,14
2026-03-06 21:14:27.142665,14
2026-03-06 21:14:27.242444,14
2026-03-06 21:14:27.242493,14
2026-03-06 21:14:27.242563,14
2026-03-06 21:14:27.24275,14
2026-03-06 21:14:27.242817,14
2026-03-06 21:14:27.242902,14
2026-03-06 21:14:27.242977,14
2026-03-06 21:14:27.342759,14
2026-03-06 21:14:27.342811,14
2026-03-06 21:14:27.343129,14
2026-03-06 21:14:27.343228,14
2026-03-06 21:14:27.343277,14
2026-03-06 21:14:27.343362,14
2026-03-06 21:14:27.343462,14
2026-03-06 21:14:27.343596,14
2026-03-06 21:14:27.34363,14
2026-03-06 21:14:27.442469,14
2026-03-06 21:14:27.442514,14
2026-03-06 21:14:27.442572,14
2026-03-06 21:14:27.44263,14
2026-03-06 21:14:27.442688,14
2026-03-06 21:14:27.442763,14
2026-03-06 21:14:27.543177,14
2026-03-06 21:14:27.543238,14
2026-03-06 21:14:27.543305,14
2026-03-06 21:14:27.543385,14
2026-03-06 21:14:27.54345,14
2026-03-06 21:14:27.543533,14
2026-03-06 21:14:27.543604,14
2026-03-06 21:14:27.543832,14
2026-03-06 21:14:27.643661,14
2026-03-06 21:14:27.643715,14
2026-03-06 21:14:27.643777,14
2026-03-06 21:14:27.643847,14
2026-03-06 21:14:27.643938,14
2026-03-06 21:14:27.644077,14
2026-03-06 21:14:27.644156,14
2026-03-06 21:14:27.744168,14
2026-03-06 21:14:27.744218,14
2026-03-06 21:14:27.744258,14
2026-03-06 21:14:27.744322,14
2026-03-06 21:14:27.744451,14
2026-03-06 21:14:27.744605,14
2026-03-06 21:14:27.744747,14
2026-03-06 21:14:27.745136,14
2026-03-06 21:14:27.844046,14
2026-03-06 21:14:27.844123,14
2026-03-06 21:14:27.844239,14
2026-03-06 21:14:27.844337,14
2026-03-06 21:14:27.844506,14
2026-03-06 21:14:27.844786,14
2026-03-06 21:14:27.844894,14
2026-03-06 21:14:27.84559,14
2026-03-06 21:14:27.845782,14
2026-03-06 21:14:27.948155,14
2026-03-06 21:14:27.948201,14
2026-03-06 21:14:27.948248,14
2026-03-06 21:14:27.948317,14
2026-03-06 21:14:27.948377,14
2026-03-06 21:14:27.948447,14
2026-03-06 21:14:27.948606,14
2026-03-06 21:14:27.948777,14
2026-03-06 21:14:28.047753,14
2026-03-06 21:14:28.047812,14
2026-03-06 21:14:28.047882,14
2026-03-06 21:14:28.047951,14
2026-03-06 21:14:28.048117,14
2026-03-06 21:14:28.04824,14
2026-03-06 21:14:28.048358,14
2026-03-06 21:14:28.048462,14
2026-03-06 21:14:28.048562,14
2026-03-06 21:14:28.049196,14
2026-03-06 21:14:28.147916,14
2026-03-06 21:14:28.147957,14
2026-03-06 21:14:28.148026,14
2026-03-06 21:14:28.148098,14
2026-03-06 21:14:28.148187,14
2026-03-06 21:14:28.148293,14
2026-03-06 21:14:28.148409,14
2026-03-06 21:14:28.149223,14
2026-03-06 21:14:28.247669,14
2026-03-06 21:14:28.247721,14
2026-03-06 21:14:28.247761,14
2026-03-06 21:14:28.247787,14
2026-03-06 21:14:28.247841,14
2026-03-06 21:14:28.247865,14
2026-03-06 21:14:28.247908,14
2026-03-06 21:14:28.249646,14
2026-03-06 21:14:28.347914,14
2026-03-06 21:14:28.347976,14
2026-03-06 21:14:28.348004,14
2026-03-06 21:14:28.348055,14
2026-03-06 21:14:28.348332,14
2026-03-06 21:14:28.348418,14
2026-03-06 21:14:28.348538,14
2026-03-06 21:14:28.348725,14
2026-03-06 21:14:28.447783,14
2026-03-06 21:14:28.447837,14
2026-03-06 21:14:28.447893,14
2026-03-06 21:14:28.448019,14
2026-03-06 21:14:28.448133,14
2026-03-06 21:14:28.448187,14
2026-03-06 21:14:28.448231,14
2026-03-06 21:14:28.448276,14
2026-03-06 21:14:28.448356,14
2026-03-06 21:14:28.547722,14
2026-03-06 21:14:28.547759,14
2026-03-06 21:14:28.547795,14
2026-03-06 21:14:28.54785,14
2026-03-06 21:14:28.547948,14
2026-03-06 21:14:28.548066,14
2026-03-06 21:14:28.548208,14
2026-03-06 21:14:28.54828,14
