time,PT_Cal.GN2_High.pressure_psi
2026-03-06 21:16:46.31876,0.48030928
2026-03-06 21:16:46.416641,206.24362
2026-03-06 21:16:46.41668,206.09647
2026-03-06 21:16:46.416713,207.03458
2026-03-06 21:16:46.41674,206.17413
2026-03-06 21:16:46.416772,205.97792
2026-03-06 21:16:46.416795,206.73822
2026-03-06 21:16:46.516709,206.84859
2026-03-06 21:16:46.51677,205.77763
2026-03-06 21:16:46.516829,206.33356
2026-03-06 21:16:46.516903,206.05763
2026-03-06 21:16:46.517033,206.8772
2026-03-06 21:16:46.517138,205.63252
2026-03-06 21:16:46.517258,206.29881
2026-03-06 21:16:46.517279,0.4805466
2026-03-06 21:16:46.620843,205.13792
2026-03-06 21:16:46.620881,205.93706
2026-03-06 21:16:46.620917,206.32333
2026-03-06 21:16:46.620978,205.86348
2026-03-06 21:16:46.621021,206.448
2026-03-06 21:16:46.621053,206.3683
2026-03-06 21:16:46.621103,205.40363
2026-03-06 21:16:46.621651,0.47998232
2026-03-06 21:16:46.720873,206.16595
2026-03-06 21:16:46.720936,206.08217
2026-03-06 21:16:46.720994,206.75662
2026-03-06 21:16:46.721043,206.39078
2026-03-06 21:16:46.721105,206.48071
2026-03-06 21:16:46.721155,205.93706
2026-03-06 21:16:46.721207,206.53384
2026-03-06 21:16:46.721241,205.77968
2026-03-06 21:16:46.721781,0.48042524
2026-03-06 21:16:46.820913,206.15984
2026-03-06 21:16:46.820966,205.84712
2026-03-06 21:16:46.821125,206.86086
2026-03-06 21:16:46.821189,205.90639
2026-03-06 21:16:46.821289,206.3683
2026-03-06 21:16:46.821368,206.58699
2026-03-06 21:16:46.822531,0.48055065
2026-03-06 21:16:46.921052,206.0515
2026-03-06 21:16:46.921806,206.33763
2026-03-06 21:16:46.921864,205.88391
2026-03-06 21:16:46.922106,206.01064
2026-03-06 21:16:46.92221,206.50932
2026-03-06 21:16:46.922475,206.3826
2026-03-06 21:16:46.922507,0.4804347
2026-03-06 21:16:46.922623,206.30698
2026-03-06 21:16:46.922797,206.01064
2026-03-06 21:16:46.923052,206.57677
2026-03-06 21:16:47.021032,206.13734
2026-03-06 21:16:47.021104,205.56099
2026-03-06 21:16:47.021177,206.77296
2026-03-06 21:16:47.021238,205.78581
2026-03-06 21:16:47.021323,205.86348
2026-03-06 21:16:47.021408,205.86348
2026-03-06 21:16:47.021493,206.86086
2026-03-06 21:16:47.120634,206.42348
2026-03-06 21:16:47.120669,206.31107
2026-03-06 21:16:47.120702,206.57881
2026-03-06 21:16:47.120736,206.00041
2026-03-06 21:16:47.120757,205.92274
2026-03-06 21:16:47.12079,206.08829
2026-03-06 21:16:47.120814,206.25385
2026-03-06 21:16:47.120851,206.3499
2026-03-06 21:16:47.120895,0.48040637
2026-03-06 21:16:47.221172,205.86961
2026-03-06 21:16:47.221203,206.22522
2026-03-06 21:16:47.221227,206.56654
2026-03-06 21:16:47.221282,206.42757
2026-03-06 21:16:47.221321,206.41121
2026-03-06 21:16:47.221366,206.05354
2026-03-06 21:16:47.221427,206.41325
2026-03-06 21:16:47.221789,0.48022366
2026-03-06 21:16:47.32198,206.20683
2026-03-06 21:16:47.321991,206.67282
2026-03-06 21:16:47.321999,206.04333
2026-03-06 21:16:47.322014,205.57735
2026-03-06 21:16:47.322035,206.13734
2026-03-06 21:16:47.322071,206.32129
2026-03-06 21:16:47.322097,205.73471
2026-03-06 21:16:47.322134,206.26816
2026-03-06 21:16:47.322608,0.4803349
2026-03-06 21:16:47.421431,206.42348
2026-03-06 21:16:47.421475,206.1026
2026-03-06 21:16:47.421524,205.98405
2026-03-06 21:16:47.421591,205.97385
2026-03-06 21:16:47.421697,206.21092
2026-03-06 21:16:47.421802,206.56041
2026-03-06 21:16:47.4219,205.38931
2026-03-06 21:16:47.421937,206.0045
2026-03-06 21:16:47.522152,206.08217
2026-03-06 21:16:47.522204,206.70757
2026-03-06 21:16:47.522267,206.05763
2026-03-06 21:16:47.522322,206.42552
2026-03-06 21:16:47.52239,205.88596
2026-03-06 21:16:47.522446,205.6918
2026-03-06 21:16:47.522514,206.42552
2026-03-06 21:16:47.522583,206.19865
2026-03-06 21:16:47.522661,206.09851
2026-03-06 21:16:47.522809,0.48029378
2026-03-06 21:16:47.626025,205.94113
2026-03-06 21:16:47.626072,205.9534
2026-03-06 21:16:47.626134,205.91252
2026-03-06 21:16:47.626214,206.72188
2026-03-06 21:16:47.626303,205.74493
2026-03-06 21:16:47.627141,206.32742
2026-03-06 21:16:47.627495,0.48024726
2026-03-06 21:16:47.72622,206.60742
2026-03-06 21:16:47.726302,206.17413
2026-03-06 21:16:47.726437,205.84508
2026-03-06 21:16:47.72661,206.42552
2026-03-06 21:16:47.726637,206.17413
2026-03-06 21:16:47.726873,205.72041
2026-03-06 21:16:47.727012,205.90027
2026-03-06 21:16:47.728025,0.48046705
2026-03-06 21:16:47.826136,205.80624
2026-03-06 21:16:47.826201,206.28859
2026-03-06 21:16:47.826287,206.46844
2026-03-06 21:16:47.826428,206.52771
2026-03-06 21:16:47.826535,206.8302
2026-03-06 21:16:47.826654,206.12509
2026-03-06 21:16:47.826736,205.82669
2026-03-06 21:16:47.826849,205.84099
2026-03-06 21:16:47.826956,206.25793
2026-03-06 21:16:47.926178,206.47253
2026-03-06 21:16:47.926261,206.3826
2026-03-06 21:16:47.926419,206.43779
2026-03-06 21:16:47.926607,206.82407
2026-03-06 21:16:47.926726,0.48042256
2026-03-06 21:16:47.926756,206.03516
2026-03-06 21:16:47.926935,205.85326
2026-03-06 21:16:47.92706,206.08217
2026-03-06 21:16:47.927228,206.4153
2026-03-06 21:16:47.927438,205.89413
2026-03-06 21:16:48.026091,206.44595
2026-03-06 21:16:48.026115,206.71779
2026-03-06 21:16:48.026137,206.80771
2026-03-06 21:16:48.026155,206.27428
2026-03-06 21:16:48.026171,206.17822
2026-03-06 21:16:48.026188,205.83282
2026-03-06 21:16:48.026207,206.36217
2026-03-06 21:16:48.02623,206.56245
2026-03-06 21:16:48.026379,206.52771
2026-03-06 21:16:48.026831,0.48044074
2026-03-06 21:16:48.126063,206.15778
2026-03-06 21:16:48.126111,205.97998
2026-03-06 21:16:48.126151,206.02493
2026-03-06 21:16:48.126205,205.87166
2026-03-06 21:16:48.126258,205.87166
2026-03-06 21:16:48.126309,205.82465
2026-03-06 21:16:48.126359,206.22728
2026-03-06 21:16:48.126411,206.48683
2026-03-06 21:16:48.126783,0.48020884
2026-03-06 21:16:48.226203,206.66669
2026-03-06 21:16:48.226292,206.10056
2026-03-06 21:16:48.226372,205.83485
2026-03-06 21:16:48.226428,206.4664
2026-03-06 21:16:48.226511,206.49501
2026-03-06 21:16:48.22659,205.86143
2026-03-06 21:16:48.227839,0.4804866
2026-03-06 21:16:48.326752,206.97531
2026-03-06 21:16:48.326804,206.22931
2026-03-06 21:16:48.326894,206.13734
2026-03-06 21:16:48.326945,206.19254
2026-03-06 21:16:48.327013,206.05354
2026-03-06 21:16:48.327939,0.48028433
2026-03-06 21:16:48.428372,206.20888
2026-03-06 21:16:48.428478,206.4153
2026-03-06 21:16:48.428587,206.91603
2026-03-06 21:16:48.428689,205.85939
2026-03-06 21:16:48.428809,206.44392
2026-03-06 21:16:48.428934,206.56859
2026-03-06 21:16:48.429076,206.6299
2026-03-06 21:16:48.430379,0.48033556
2026-03-06 21:16:48.526861,206.39282
2026-03-06 21:16:48.526903,206.24158
2026-03-06 21:16:48.526975,206.80362
2026-03-06 21:16:48.527046,206.0045
2026-03-06 21:16:48.527105,206.81998
2026-03-06 21:16:48.527225,205.4915
2026-03-06 21:16:48.527384,205.81442
2026-03-06 21:16:48.630998,206.28654
2026-03-06 21:16:48.631039,206.03516
2026-03-06 21:16:48.631081,206.38873
2026-03-06 21:16:48.63149,0.4803612
2026-03-06 21:16:48.631536,205.61414
2026-03-06 21:16:48.631592,206.91808
2026-03-06 21:16:48.631651,206.31924
2026-03-06 21:16:48.63171,206.64012
2026-03-06 21:16:48.731359,206.07399
2026-03-06 21:16:48.731426,205.63866
2026-03-06 21:16:48.731493,206.19865
2026-03-06 21:16:48.731574,205.66727
2026-03-06 21:16:48.731662,206.67487
2026-03-06 21:16:48.731758,206.32742
2026-03-06 21:16:48.73191,0.4802911
2026-03-06 21:16:48.731985,206.41939
2026-03-06 21:16:48.830921,206.38055
2026-03-06 21:16:48.830952,206.56245
2026-03-06 21:16:48.830969,205.44246
2026-03-06 21:16:48.830985,206.52771
2026-03-06 21:16:48.831043,207.12654
2026-03-06 21:16:48.831229,206.56654
2026-03-06 21:16:48.83127,206.26816
2026-03-06 21:16:48.832078,0.48035514
2026-03-06 21:16:48.930755,206.41325
2026-03-06 21:16:48.930818,206.47049
2026-03-06 21:16:48.93094,206.67487
2026-03-06 21:16:48.931173,206.13326
2026-03-06 21:16:48.931358,205.84712
2026-03-06 21:16:48.931505,206.13326
2026-03-06 21:16:48.931641,205.93706
2026-03-06 21:16:48.93185,206.43166
2026-03-06 21:16:48.932198,0.48031065
2026-03-06 21:16:49.030789,206.54611
2026-03-06 21:16:49.030894,205.89209
2026-03-06 21:16:49.031008,206.7321
2026-03-06 21:16:49.031189,206.8118
2026-03-06 21:16:49.031499,205.77151
2026-03-06 21:16:49.031615,206.45004
2026-03-06 21:16:49.031717,206.69939
2026-03-06 21:16:49.031808,206.06172
2026-03-06 21:16:49.032377,0.48041514
2026-03-06 21:16:49.130763,206.35399
2026-03-06 21:16:49.13086,206.56245
2026-03-06 21:16:49.130925,206.37239
2026-03-06 21:16:49.130992,205.97792
2026-03-06 21:16:49.131052,206.60333
2026-03-06 21:16:49.131127,206.42348
2026-03-06 21:16:49.131248,206.65648
2026-03-06 21:16:49.231069,206.55428
2026-03-06 21:16:49.231139,206.39896
2026-03-06 21:16:49.231252,206.04538
2026-03-06 21:16:49.231369,206.28859
2026-03-06 21:16:49.231502,206.21092
2026-03-06 21:16:49.231677,206.63194
2026-03-06 21:16:49.231717,0.4804495
2026-03-06 21:16:49.231834,206.11487
2026-03-06 21:16:49.331732,205.95749
2026-03-06 21:16:49.331764,206.27428
2026-03-06 21:16:49.331792,206.15573
2026-03-06 21:16:49.331822,206.54407
2026-03-06 21:16:49.331868,206.73822
2026-03-06 21:16:49.331909,206.8118
2026-03-06 21:16:49.331947,206.90378
2026-03-06 21:16:49.332061,0.48025265
2026-03-06 21:16:49.431609,205.83485
2026-03-06 21:16:49.431637,205.96362
2026-03-06 21:16:49.431654,206.41325
2026-03-06 21:16:49.431683,206.18027
2026-03-06 21:16:49.431736,206.63808
2026-03-06 21:16:49.431792,206.52771
2026-03-06 21:16:49.431844,206.36421
2026-03-06 21:16:49.432156,0.480403
2026-03-06 21:16:49.531581,206.32333
2026-03-06 21:16:49.531612,206.23749
2026-03-06 21:16:49.531651,206.51341
2026-03-06 21:16:49.5317,206.1026
2026-03-06 21:16:49.531751,206.19254
2026-03-06 21:16:49.5318,206.54202
2026-03-06 21:16:49.531855,206.40305
2026-03-06 21:16:49.531909,205.97792
2026-03-06 21:16:49.532225,206.51955
2026-03-06 21:16:49.532269,0.48044547
2026-03-06 21:16:49.635908,206.72801
2026-03-06 21:16:49.635972,206.18027
2026-03-06 21:16:49.63603,205.87166
2026-03-06 21:16:49.636132,206.3826
2026-03-06 21:16:49.636231,206.10056
2026-03-06 21:16:49.63632,206.19865
2026-03-06 21:16:49.636594,0.4805068
2026-03-06 21:16:49.735702,206.15166
2026-03-06 21:16:49.735794,205.45062
2026-03-06 21:16:49.735888,206.67896
2026-03-06 21:16:49.736035,206.85268
2026-03-06 21:16:49.736196,205.89822
2026-03-06 21:16:49.736372,206.54814
2026-03-06 21:16:49.736526,0.4803167
2026-03-06 21:16:49.736587,206.13734
2026-03-06 21:16:49.836423,206.24567
2026-03-06 21:16:49.836604,0.48034772
2026-03-06 21:16:49.83666,206.35194
2026-03-06 21:16:49.836856,206.44595
2026-03-06 21:16:49.837104,206.12917
2026-03-06 21:16:49.837362,205.74289
2026-03-06 21:16:49.83764,206.78319
2026-03-06 21:16:49.837978,206.22522
2026-03-06 21:16:49.838271,206.21501
2026-03-06 21:16:49.838537,206.69531
2026-03-06 21:16:49.936509,206.83838
2026-03-06 21:16:49.936628,206.32129
2026-03-06 21:16:49.936989,206.30493
2026-03-06 21:16:49.937272,205.88596
2026-03-06 21:16:49.937797,205.88596
2026-03-06 21:16:49.93815,206.59515
2026-03-06 21:16:49.938311,0.48054323
2026-03-06 21:16:49.938462,205.96976
2026-03-06 21:16:49.938568,206.76276
2026-03-06 21:16:50.036478,206.32333
2026-03-06 21:16:50.036575,206.04742
2026-03-06 21:16:50.036677,206.93443
2026-03-06 21:16:50.03677,206.42348
2026-03-06 21:16:50.036857,205.91661
2026-03-06 21:16:50.036949,207.09998
2026-03-06 21:16:50.037046,206.46436
2026-03-06 21:16:50.037126,206.25998
2026-03-06 21:16:50.038362,0.48041984
2026-03-06 21:16:50.135585,206.34785
2026-03-06 21:16:50.135642,206.29677
2026-03-06 21:16:50.135767,206.75867
2026-03-06 21:16:50.135925,206.58495
2026-03-06 21:16:50.136268,206.0045
2026-03-06 21:16:50.136343,206.58699
2026-03-06 21:16:50.236187,206.23544
2026-03-06 21:16:50.236264,206.28246
2026-03-06 21:16:50.23632,205.96362
2026-03-06 21:16:50.236406,205.60187
2026-03-06 21:16:50.236494,206.1026
2026-03-06 21:16:50.236582,206.19049
2026-03-06 21:16:50.236655,206.3356
2026-03-06 21:16:50.236755,206.37239
2026-03-06 21:16:50.236807,0.48034436
2026-03-06 21:16:50.337409,206.19254
2026-03-06 21:16:50.337524,205.69383
2026-03-06 21:16:50.337534,207.02026
2026-03-06 21:16:50.337597,206.1026
2026-03-06 21:16:50.337676,206.50114
2026-03-06 21:16:50.337749,206.21706
2026-03-06 21:16:50.337868,206.23749
2026-03-06 21:16:50.338134,0.4803302
2026-03-06 21:16:50.436914,206.06786
2026-03-06 21:16:50.436987,205.91048
2026-03-06 21:16:50.437416,206.72595
2026-03-06 21:16:50.437531,206.06786
2026-03-06 21:16:50.437835,206.50728
2026-03-06 21:16:50.437926,205.82669
2026-03-06 21:16:50.437967,206.45004
2026-03-06 21:16:50.438008,206.07806
2026-03-06 21:16:50.438318,0.4802095
2026-03-06 21:16:50.53708,205.67953
2026-03-06 21:16:50.537172,206.12305
2026-03-06 21:16:50.537294,206.20274
2026-03-06 21:16:50.537416,206.33763
2026-03-06 21:16:50.537561,206.24976
2026-03-06 21:16:50.537697,205.89822
2026-03-06 21:16:50.537843,206.48888
2026-03-06 21:16:50.538042,206.4664
2026-03-06 21:16:50.538273,206.33968
2026-03-06 21:16:50.538533,0.48037806
2026-03-06 21:16:50.640964,206.48683
2026-03-06 21:16:50.641013,206.72188
2026-03-06 21:16:50.641078,206.28246
2026-03-06 21:16:50.641164,206.53998
2026-03-06 21:16:50.641271,206.22319
2026-03-06 21:16:50.641432,206.55836
2026-03-06 21:16:50.641506,206.2191
2026-03-06 21:16:50.641668,206.69734
2026-03-06 21:16:50.64277,0.48042727
2026-03-06 21:16:50.741086,206.36626
2026-03-06 21:16:50.741154,206.0045
2026-03-06 21:16:50.741231,205.82669
2026-03-06 21:16:50.741293,206.27019
2026-03-06 21:16:50.741376,206.19049
2026-03-06 21:16:50.741457,206.06172
2026-03-06 21:16:50.741547,206.27632
2026-03-06 21:16:50.841088,206.82407
2026-03-06 21:16:50.841133,206.03925
2026-03-06 21:16:50.841215,205.52829
2026-03-06 21:16:50.841328,206.56041
2026-03-06 21:16:50.841425,206.42348
2026-03-06 21:16:50.841518,205.65297
2026-03-06 21:16:50.841608,206.448
2026-03-06 21:16:50.841714,206.69122
2026-03-06 21:16:50.841769,0.4805385
2026-03-06 21:16:50.940814,206.25385
2026-03-06 21:16:50.940992,206.58495
2026-03-06 21:16:50.941174,206.27019
2026-03-06 21:16:50.941319,206.15166
2026-03-06 21:16:50.941482,206.42348
2026-03-06 21:16:50.941981,0.48040637
2026-03-06 21:16:51.040998,206.10464
2026-03-06 21:16:51.041041,206.31924
2026-03-06 21:16:51.04108,206.0188
2026-03-06 21:16:51.041116,206.34377
2026-03-06 21:16:51.041134,206.39691
2026-03-06 21:16:51.041167,206.12305
2026-03-06 21:16:51.041189,206.01266
2026-03-06 21:16:51.041216,205.91457
2026-03-06 21:16:51.041255,206.39078
2026-03-06 21:16:51.042202,0.4803012
2026-03-06 21:16:51.140947,206.04947
2026-03-06 21:16:51.140991,206.15778
2026-03-06 21:16:51.141032,206.0515
2026-03-06 21:16:51.141077,205.64888
2026-03-06 21:16:51.141117,206.23953
2026-03-06 21:16:51.141167,206.85063
2026-03-06 21:16:51.141223,206.42757
2026-03-06 21:16:51.14128,206.08421
2026-03-06 21:16:51.14132,206.20274
2026-03-06 21:16:51.241016,206.24567
2026-03-06 21:16:51.241121,205.85735
2026-03-06 21:16:51.241539,206.37035
2026-03-06 21:16:51.241586,206.21706
2026-03-06 21:16:51.241641,0.48034772
2026-03-06 21:16:51.24166,206.35808
2026-03-06 21:16:51.241724,206.24567
2026-03-06 21:16:51.241779,206.37851
2026-03-06 21:16:51.241838,206.48888
2026-03-06 21:16:51.241878,206.34581
2026-03-06 21:16:51.341869,206.54407
2026-03-06 21:16:51.3419,206.3826
2026-03-06 21:16:51.341932,206.48683
2026-03-06 21:16:51.341977,206.2007
2026-03-06 21:16:51.34202,206.27837
2026-03-06 21:16:51.34205,206.38669
2026-03-06 21:16:51.342072,206.95078
2026-03-06 21:16:51.342742,0.48044613
2026-03-06 21:16:51.442403,206.39078
2026-03-06 21:16:51.442441,206.17618
2026-03-06 21:16:51.442452,206.99165
2026-03-06 21:16:51.442483,206.88129
2026-03-06 21:16:51.442531,206.37239
2026-03-06 21:16:51.44257,206.6483
2026-03-06 21:16:51.442649,206.17004
2026-03-06 21:16:51.443511,0.4803956
2026-03-06 21:16:51.541863,206.20683
2026-03-06 21:16:51.541904,206.75253
2026-03-06 21:16:51.541932,206.85881
2026-03-06 21:16:51.541953,206.13326
2026-03-06 21:16:51.541989,206.14757
2026-03-06 21:16:51.542031,206.53793
2026-03-06 21:16:51.542059,206.86699
2026-03-06 21:16:51.542098,206.40712
2026-03-06 21:16:51.542135,206.93852
2026-03-06 21:16:51.645991,206.04333
2026-03-06 21:16:51.646113,206.25385
2026-03-06 21:16:51.6462,206.96509
2026-03-06 21:16:51.646375,206.18436
2026-03-06 21:16:51.64667,206.12712
2026-03-06 21:16:51.646886,206.53384
2026-03-06 21:16:51.646924,0.48028097
2026-03-06 21:16:51.745973,206.43166
2026-03-06 21:16:51.746068,206.28859
2026-03-06 21:16:51.746171,206.56859
2026-03-06 21:16:51.746224,206.67282
2026-03-06 21:16:51.746321,206.13121
2026-03-06 21:16:51.74641,206.51137
2026-03-06 21:16:51.746488,206.40918
2026-03-06 21:16:51.746583,206.65034
2026-03-06 21:16:51.746873,0.48045424
2026-03-06 21:16:51.845902,206.04129
2026-03-06 21:16:51.845947,206.34785
2026-03-06 21:16:51.845972,206.65443
2026-03-06 21:16:51.846026,206.47867
2026-03-06 21:16:51.846113,205.70815
2026-03-06 21:16:51.846179,206.3826
2026-03-06 21:16:51.846314,206.45413
2026-03-06 21:16:51.846591,206.19456
2026-03-06 21:16:51.846871,0.48041648
2026-03-06 21:16:51.945986,205.95135
2026-03-06 21:16:51.94601,205.81033
2026-03-06 21:16:51.946043,206.53793
2026-03-06 21:16:51.946272,206.37035
2026-03-06 21:16:51.94629,206.53589
2026-03-06 21:16:51.946305,206.32947
2026-03-06 21:16:51.946316,206.02493
2026-03-06 21:16:51.946341,205.96771
2026-03-06 21:16:52.045865,206.75253
2026-03-06 21:16:52.045899,206.56859
2026-03-06 21:16:52.045917,206.17822
2026-03-06 21:16:52.045958,205.59369
2026-03-06 21:16:52.045982,206.97122
2026-03-06 21:16:52.046018,206.05968
2026-03-06 21:16:52.046085,205.50786
2026-03-06 21:16:52.046133,206.44595
2026-03-06 21:16:52.046769,0.4805149
2026-03-06 21:16:52.14569,206.39896
2026-03-06 21:16:52.145736,206.69939
2026-03-06 21:16:52.145779,206.42757
2026-03-06 21:16:52.145839,206.23544
2026-03-06 21:16:52.145885,205.7388
2026-03-06 21:16:52.145945,206.68509
2026-03-06 21:16:52.245711,206.20479
2026-03-06 21:16:52.245768,206.24362
2026-03-06 21:16:52.245842,206.18027
2026-03-06 21:16:52.245903,206.14552
2026-03-06 21:16:52.245972,205.82669
2026-03-06 21:16:52.246486,0.48033422
2026-03-06 21:16:52.346744,206.19865
2026-03-06 21:16:52.346774,206.93443
2026-03-06 21:16:52.346795,206.33763
2026-03-06 21:16:52.346829,206.41939
2026-03-06 21:16:52.346856,206.19456
2026-03-06 21:16:52.346887,206.58699
2026-03-06 21:16:52.346936,206.15778
2026-03-06 21:16:52.34721,0.4803322
2026-03-06 21:16:52.446698,206.4337
2026-03-06 21:16:52.446728,206.37239
2026-03-06 21:16:52.446756,205.9207
2026-03-06 21:16:52.446804,206.22522
2026-03-06 21:16:52.446845,206.27223
2026-03-06 21:16:52.446901,206.24976
2026-03-06 21:16:52.447494,0.48034906
2026-03-06 21:16:52.547342,206.45618
2026-03-06 21:16:52.547418,206.29063
2026-03-06 21:16:52.547467,206.10669
2026-03-06 21:16:52.547524,205.85939
2026-03-06 21:16:52.547601,206.2007
2026-03-06 21:16:52.547669,206.21297
2026-03-06 21:16:52.547723,0.48041716
2026-03-06 21:16:52.650466,206.54814
2026-03-06 21:16:52.65055,206.14961
2026-03-06 21:16:52.650628,206.57268
2026-03-06 21:16:52.650742,206.56041
2026-03-06 21:16:52.651106,0.4804475
2026-03-06 21:16:52.751255,206.3499
2026-03-06 21:16:52.751393,206.29063
2026-03-06 21:16:52.751668,206.2007
2026-03-06 21:16:52.751938,206.47661
2026-03-06 21:16:52.752005,206.24976
2026-03-06 21:16:52.752359,206.5318
2026-03-06 21:16:52.752434,206.52567
2026-03-06 21:16:52.752439,0.48038208
2026-03-06 21:16:52.752499,206.64421
2026-03-06 21:16:52.850782,205.91252
2026-03-06 21:16:52.850845,206.61151
2026-03-06 21:16:52.8509,206.7321
2026-03-06 21:16:52.850938,206.29063
2026-03-06 21:16:52.851017,206.11691
2026-03-06 21:16:52.851079,206.20479
2026-03-06 21:16:52.851151,206.13939
2026-03-06 21:16:52.852361,0.48031265
2026-03-06 21:16:52.950933,206.48888
2026-03-06 21:16:52.951119,206.13734
2026-03-06 21:16:52.951383,206.4337
2026-03-06 21:16:52.951579,206.21706
2026-03-06 21:16:52.951796,205.9023
2026-03-06 21:16:52.951931,206.60333
2026-03-06 21:16:52.952217,206.57677
2026-03-06 21:16:52.952499,0.48046568
2026-03-06 21:16:52.952511,205.98201
2026-03-06 21:16:53.050582,206.52158
2026-03-06 21:16:53.050614,206.15369
2026-03-06 21:16:53.05063,206.11487
2026-03-06 21:16:53.050645,206.23749
2026-03-06 21:16:53.050673,205.91661
2026-03-06 21:16:53.050718,206.4991
2026-03-06 21:16:53.050753,206.17004
2026-03-06 21:16:53.151375,206.75867
2026-03-06 21:16:53.151426,205.51193
2026-03-06 21:16:53.151493,206.19865
2026-03-06 21:16:53.151578,206.72392
2026-03-06 21:16:53.151741,206.1864
2026-03-06 21:16:53.151979,206.12305
2026-03-06 21:16:53.15205,206.17004
2026-03-06 21:16:53.152717,0.48051694
2026-03-06 21:16:53.251127,205.97385
2026-03-06 21:16:53.251426,206.62785
2026-03-06 21:16:53.251703,206.54611
2026-03-06 21:16:53.2518,206.43983
2026-03-06 21:16:53.251977,206.13734
2026-03-06 21:16:53.252271,206.13939
2026-03-06 21:16:53.252589,206.53384
2026-03-06 21:16:53.253294,0.480312
2026-03-06 21:16:53.350746,206.23953
2026-03-06 21:16:53.350787,206.57881
2026-03-06 21:16:53.350823,206.1864
2026-03-06 21:16:53.350862,206.14348
2026-03-06 21:16:53.350906,206.50728
2026-03-06 21:16:53.35095,207.10406
2026-03-06 21:16:53.351005,206.39487
2026-03-06 21:16:53.451029,205.61823
2026-03-06 21:16:53.451065,206.95078
2026-03-06 21:16:53.451147,206.18845
2026-03-06 21:16:53.451186,206.67282
2026-03-06 21:16:53.45121,206.20479
2026-03-06 21:16:53.451239,206.67078
2026-03-06 21:16:53.451305,206.33356
2026-03-06 21:16:53.451331,206.06786
2026-03-06 21:16:53.45145,206.25385
2026-03-06 21:16:53.451708,0.48014075
2026-03-06 21:16:53.550864,205.70406
2026-03-06 21:16:53.550981,206.69327
2026-03-06 21:16:53.551472,205.91661
2026-03-06 21:16:53.551537,206.75662
2026-03-06 21:16:53.551598,206.25589
2026-03-06 21:16:53.551662,206.21706
2026-03-06 21:16:53.551734,206.45413
2026-03-06 21:16:53.552019,0.48049536
2026-03-06 21:16:53.654871,206.39896
2026-03-06 21:16:53.654938,206.12712
2026-03-06 21:16:53.65504,206.25385
2026-03-06 21:16:53.655152,0.48039827
2026-03-06 21:16:53.655164,206.3826
2026-03-06 21:16:53.655312,206.46844
2026-03-06 21:16:53.65546,206.25793
2026-03-06 21:16:53.655563,206.00246
2026-03-06 21:16:53.755022,206.13939
2026-03-06 21:16:53.755061,206.45618
2026-03-06 21:16:53.755122,206.58086
2026-03-06 21:16:53.755192,206.03925
2026-03-06 21:16:53.755259,206.37851
2026-03-06 21:16:53.755316,206.58699
2026-03-06 21:16:53.755387,206.56654
2026-03-06 21:16:53.755463,205.77559
2026-03-06 21:16:53.756314,0.48031265
2026-03-06 21:16:53.855371,206.54202
2026-03-06 21:16:53.855426,206.24976
2026-03-06 21:16:53.85545,206.85677
2026-03-06 21:16:53.855534,206.24976
2026-03-06 21:16:53.855692,206.73618
2026-03-06 21:16:53.855783,206.64012
2026-03-06 21:16:53.855836,206.2518
2026-03-06 21:16:53.855894,207.04276
2026-03-06 21:16:53.856216,0.48047784
2026-03-06 21:16:53.955121,206.47661
2026-03-06 21:16:53.955166,206.41325
2026-03-06 21:16:53.955209,206.62376
2026-03-06 21:16:53.955255,206.82611
2026-03-06 21:16:53.95533,206.52567
2026-03-06 21:16:53.955382,205.88187
2026-03-06 21:16:53.955457,206.75253
2026-03-06 21:16:53.955514,207.00801
2026-03-06 21:16:53.956261,0.48059916
2026-03-06 21:16:54.055305,206.40918
2026-03-06 21:16:54.055342,206.96918
2026-03-06 21:16:54.055391,205.8369
2026-03-06 21:16:54.055422,206.03516
2026-03-06 21:16:54.05546,206.13121
2026-03-06 21:16:54.055497,206.55019
2026-03-06 21:16:54.055548,206.30084
2026-03-06 21:16:54.0564,0.48044816
2026-03-06 21:16:54.154986,206.21297
2026-03-06 21:16:54.15503,206.36421
2026-03-06 21:16:54.155083,206.48071
2026-03-06 21:16:54.155136,206.41325
2026-03-06 21:16:54.155209,205.96567
2026-03-06 21:16:54.155258,206.121
2026-03-06 21:16:54.155317,206.32947
2026-03-06 21:16:54.25496,206.31311
2026-03-06 21:16:54.255042,206.42348
2026-03-06 21:16:54.255126,206.68304
2026-03-06 21:16:54.255231,206.29881
2026-03-06 21:16:54.255304,206.22728
2026-03-06 21:16:54.255376,206.62376
2026-03-06 21:16:54.255494,205.77354
2026-03-06 21:16:54.256363,0.48036996
2026-03-06 21:16:54.355873,206.20888
2026-03-06 21:16:54.355902,206.38464
2026-03-06 21:16:54.35592,206.54814
2026-03-06 21:16:54.355931,206.44595
2026-03-06 21:16:54.355948,205.90639
2026-03-06 21:16:54.355964,206.24771
2026-03-06 21:16:54.355986,205.95749
2026-03-06 21:16:54.356367,0.48039356
2026-03-06 21:16:54.456147,206.64626
2026-03-06 21:16:54.456189,206.14552
2026-03-06 21:16:54.456228,206.42552
2026-03-06 21:16:54.456288,206.87515
2026-03-06 21:16:54.456336,206.36012
2026-03-06 21:16:54.456758,206.09035
2026-03-06 21:16:54.456802,206.20888
