time,ACT.GSE_High_Press_Vent.sample_ts_ms
2026-03-06 21:33:41.304061,12042781
2026-03-06 21:33:41.328947,12042764
2026-03-06 21:33:41.406072,12042883
2026-03-06 21:33:41.433865,12042866
2026-03-06 21:33:41.509093,12042985
2026-03-06 21:33:41.533259,12042968
2026-03-06 21:33:41.613807,12043087
2026-03-06 21:33:41.635906,12043070
2026-03-06 21:33:41.712991,12043189
2026-03-06 21:33:41.737311,12043172
2026-03-06 21:33:41.816397,12043291
2026-03-06 21:33:41.839811,12043274
2026-03-06 21:33:41.917245,12043393
2026-03-06 21:33:41.941117,12043376
2026-03-06 21:33:42.017683,12043495
2026-03-06 21:33:42.043046,12043478
2026-03-06 21:33:42.121795,12043597
2026-03-06 21:33:42.146501,12043580
2026-03-06 21:33:42.22349,12043699
2026-03-06 21:33:42.24735,12043682
2026-03-06 21:33:42.324986,12043801
2026-03-06 21:33:42.349168,12043784
2026-03-06 21:33:42.425792,12043903
2026-03-06 21:33:42.450837,12043886
2026-03-06 21:33:42.528389,12044005
2026-03-06 21:33:42.554619,12043988
2026-03-06 21:33:42.631627,12044107
2026-03-06 21:33:42.659976,12044090
2026-03-06 21:33:42.731535,12044209
2026-03-06 21:33:42.756803,12044192
2026-03-06 21:33:42.835112,12044311
2026-03-06 21:33:42.859117,12044294
2026-03-06 21:33:42.935429,12044413
2026-03-06 21:33:42.961425,12044396
2026-03-06 21:33:43.037507,12044515
2026-03-06 21:33:43.06318,12044498
2026-03-06 21:33:43.141043,12044617
2026-03-06 21:33:43.164947,12044600
2026-03-06 21:33:43.241464,12044719
2026-03-06 21:33:43.26692,12044702
2026-03-06 21:33:43.343623,12044821
2026-03-06 21:33:43.369342,12044804
2026-03-06 21:33:43.445387,12044923
2026-03-06 21:33:43.471248,12044906
2026-03-06 21:33:43.547993,12045025
2026-03-06 21:33:43.573316,12045008
2026-03-06 21:33:43.649557,12045127
2026-03-06 21:33:43.675063,12045110
2026-03-06 21:33:43.751413,12045229
2026-03-06 21:33:43.777072,12045212
2026-03-06 21:33:43.85382,12045331
2026-03-06 21:33:43.87922,12045314
2026-03-06 21:33:43.955912,12045433
2026-03-06 21:33:43.985703,12045416
2026-03-06 21:33:44.057787,12045535
2026-03-06 21:33:44.084639,12045518
2026-03-06 21:33:44.159897,12045637
2026-03-06 21:33:44.188348,12045620
2026-03-06 21:33:44.267373,12045739
2026-03-06 21:33:44.288693,12045722
2026-03-06 21:33:44.36358,12045841
2026-03-06 21:33:44.389356,12045824
2026-03-06 21:33:44.46931,12045943
2026-03-06 21:33:44.490895,12045926
2026-03-06 21:33:44.567777,12046045
2026-03-06 21:33:44.597578,12046028
2026-03-06 21:33:44.669878,12046147
2026-03-06 21:33:44.697661,12046130
2026-03-06 21:33:44.774589,12046249
2026-03-06 21:33:44.797385,12046232
2026-03-06 21:33:44.875026,12046351
2026-03-06 21:33:44.899866,12046334
2026-03-06 21:33:44.977767,12046453
2026-03-06 21:33:45.001085,12046436
2026-03-06 21:33:45.077848,12046555
2026-03-06 21:33:45.102806,12046538
2026-03-06 21:33:45.179946,12046657
2026-03-06 21:33:45.204997,12046640
2026-03-06 21:33:45.281804,12046759
2026-03-06 21:33:45.307001,12046742
2026-03-06 21:33:45.384024,12046861
2026-03-06 21:33:45.409143,12046844
2026-03-06 21:33:45.485478,12046963
2026-03-06 21:33:45.511209,12046946
2026-03-06 21:33:45.587727,12047065
2026-03-06 21:33:45.612858,12047048
2026-03-06 21:33:45.689953,12047167
2026-03-06 21:33:45.716317,12047150
2026-03-06 21:33:45.791837,12047269
2026-03-06 21:33:45.816884,12047252
2026-03-06 21:33:45.893453,12047371
2026-03-06 21:33:45.919569,12047354
2026-03-06 21:33:45.997375,12047473
2026-03-06 21:33:46.020951,12047456
2026-03-06 21:33:46.100309,12047575
2026-03-06 21:33:46.127435,12047558
2026-03-06 21:33:46.202136,12047677
2026-03-06 21:33:46.226358,12047660
2026-03-06 21:33:46.304562,12047779
2026-03-06 21:33:46.32684,12047762
2026-03-06 21:33:46.404925,12047881
2026-03-06 21:33:46.429409,12047864
2026-03-06 21:33:46.554413,12047983
2026-03-06 21:33:46.591413,12047966
2026-03-06 21:34:20.401144,12048085
2026-03-06 21:34:20.852679,12048068
2026-03-06 21:34:20.990567,12048187
2026-03-06 21:34:21.103038,12048170
2026-03-06 21:34:21.11828,12048289
2026-03-06 21:34:21.127941,12048272
2026-03-06 21:34:21.138642,12048391
2026-03-06 21:34:21.143697,12048374
2026-03-06 21:34:21.150601,12048493
2026-03-06 21:34:21.154302,12048476
2026-03-06 21:34:21.162084,12048595
2026-03-06 21:34:21.169258,12048578
2026-03-06 21:34:21.192063,12048697
2026-03-06 21:34:21.193255,12048680
2026-03-06 21:34:21.217112,12048799
2026-03-06 21:34:21.220672,12048782
2026-03-06 21:34:21.244506,12048901
2026-03-06 21:34:21.246666,12048884
2026-03-06 21:34:21.259062,12049003
2026-03-06 21:34:21.275248,12048986
2026-03-06 21:34:21.285432,12049105
2026-03-06 21:34:21.288512,12049088
2026-03-06 21:34:21.295781,12049207
2026-03-06 21:34:21.30232,12049190
2026-03-06 21:34:21.336804,12049309
2026-03-06 21:34:21.339236,12049292
2026-03-06 21:34:21.349345,12049411
2026-03-06 21:34:21.352961,12049394
2026-03-06 21:34:21.358615,12049513
2026-03-06 21:34:21.35941,12049496
2026-03-06 21:34:21.367328,12049615
2026-03-06 21:34:21.369375,12049598
2026-03-06 21:34:21.374533,12049717
2026-03-06 21:34:21.38436,12049700
2026-03-06 21:34:21.387126,12049819
2026-03-06 21:34:21.388311,12049802
2026-03-06 21:34:21.389988,12049921
2026-03-06 21:34:21.391247,12049904
2026-03-06 21:34:21.393851,12050023
2026-03-06 21:34:21.394953,12050006
2026-03-06 21:34:21.397035,12050125
2026-03-06 21:34:21.397792,12050108
2026-03-06 21:34:21.400612,12050227
2026-03-06 21:34:21.400848,12050210
2026-03-06 21:34:21.403106,12050329
2026-03-06 21:34:21.403327,12050312
2026-03-06 21:34:21.406375,12050431
2026-03-06 21:34:21.406596,12050414
2026-03-06 21:34:21.40956,12050533
2026-03-06 21:34:21.409778,12050516
2026-03-06 21:34:21.412272,12050635
2026-03-06 21:34:21.412894,12050618
2026-03-06 21:34:21.414503,12050737
2026-03-06 21:34:21.41509,12050720
2026-03-06 21:34:21.41735,12050839
2026-03-06 21:34:21.417874,12050822
2026-03-06 21:34:21.4199,12050941
2026-03-06 21:34:21.420444,12050924
2026-03-06 21:34:21.422323,12051043
2026-03-06 21:34:21.42286,12051026
2026-03-06 21:34:21.423872,12051145
2026-03-06 21:34:21.424698,12051128
2026-03-06 21:34:21.426081,12051247
2026-03-06 21:34:21.426566,12051230
2026-03-06 21:34:21.427698,12051349
2026-03-06 21:34:21.428571,12051332
2026-03-06 21:34:21.429769,12051451
2026-03-06 21:34:21.43073,12051434
2026-03-06 21:34:21.431226,12051553
2026-03-06 21:34:21.432048,12051536
2026-03-06 21:34:21.43292,12051655
2026-03-06 21:34:21.433505,12051638
2026-03-06 21:34:21.434854,12081728
2026-03-06 21:34:21.435947,12081847
2026-03-06 21:34:21.436064,12081830
2026-03-06 21:34:21.437332,12081949
2026-03-06 21:34:21.437442,12081932
2026-03-06 21:34:21.438072,12082051
2026-03-06 21:34:21.43836,12082034
2026-03-06 21:34:21.438909,12082153
2026-03-06 21:34:21.439105,12082136
2026-03-06 21:34:21.43985,12082255
2026-03-06 21:34:21.439922,12082238
2026-03-06 21:34:21.440736,12082357
2026-03-06 21:34:21.440878,12082340
2026-03-06 21:34:21.441723,12082459
2026-03-06 21:34:21.442142,12082442
2026-03-06 21:34:21.442976,12082561
2026-03-06 21:34:21.443065,12082544
2026-03-06 21:34:21.443775,12082663
2026-03-06 21:34:21.44397,12082646
2026-03-06 21:34:21.444697,12082766
2026-03-06 21:34:21.444767,12082748
2026-03-06 21:34:21.445383,12082868
2026-03-06 21:34:21.445645,12082851
2026-03-06 21:34:21.492333,12082970
2026-03-06 21:34:21.51734,12082952
2026-03-06 21:34:21.594424,12083072
