time,PT_Cal.GSE_Low.cal_status
2026-03-06 21:27:35.131049,1
2026-03-06 21:27:35.13138,1
2026-03-06 21:27:35.131612,1
2026-03-06 21:27:35.238945,1
2026-03-06 21:27:35.239081,1
2026-03-06 21:27:35.239134,1
2026-03-06 21:27:35.239183,1
2026-03-06 21:27:35.239226,1
2026-03-06 21:27:35.239351,0
2026-03-06 21:27:35.239439,1
2026-03-06 21:27:35.348325,1
2026-03-06 21:27:35.348405,1
2026-03-06 21:27:35.348457,1
2026-03-06 21:27:35.348531,1
2026-03-06 21:27:35.348603,1
2026-03-06 21:27:35.348683,1
2026-03-06 21:27:35.348826,0
2026-03-06 21:27:35.4574,1
2026-03-06 21:27:35.457502,0
2026-03-06 21:27:35.45782,1
2026-03-06 21:27:35.457874,1
2026-03-06 21:27:35.458055,1
2026-03-06 21:27:35.566564,1
2026-03-06 21:27:35.56676,1
2026-03-06 21:27:35.567031,1
2026-03-06 21:27:35.567086,0
2026-03-06 21:27:35.567194,1
2026-03-06 21:27:35.567338,1
2026-03-06 21:27:35.567485,1
2026-03-06 21:27:35.675422,1
2026-03-06 21:27:35.675588,1
2026-03-06 21:27:35.675626,1
2026-03-06 21:27:35.675662,1
2026-03-06 21:27:35.675682,1
2026-03-06 21:27:35.676133,0
2026-03-06 21:27:35.78478,1
2026-03-06 21:27:35.784882,1
2026-03-06 21:27:35.785029,1
2026-03-06 21:27:35.785042,0
2026-03-06 21:27:35.785151,1
2026-03-06 21:27:35.785439,1
2026-03-06 21:27:35.785655,1
2026-03-06 21:27:35.893496,1
2026-03-06 21:27:35.893617,1
2026-03-06 21:27:35.893787,1
2026-03-06 21:27:35.893819,1
2026-03-06 21:27:35.893849,1
2026-03-06 21:27:35.89387,1
2026-03-06 21:27:35.8939,1
2026-03-06 21:27:35.893936,1
2026-03-06 21:27:35.893956,1
2026-03-06 21:27:35.893995,0
2026-03-06 21:27:36.002308,1
2026-03-06 21:27:36.002406,1
2026-03-06 21:27:36.002463,1
2026-03-06 21:27:36.002515,1
2026-03-06 21:27:36.002579,1
2026-03-06 21:27:36.002652,1
2026-03-06 21:27:36.002705,0
2026-03-06 21:27:36.002724,1
2026-03-06 21:27:36.002792,1
2026-03-06 21:27:36.111436,1
2026-03-06 21:27:36.111616,1
2026-03-06 21:27:36.111765,0
2026-03-06 21:27:36.111923,1
2026-03-06 21:27:36.11208,1
2026-03-06 21:27:36.112361,1
2026-03-06 21:27:36.112638,1
2026-03-06 21:27:36.112966,1
2026-03-06 21:27:36.220087,1
2026-03-06 21:27:36.220233,1
2026-03-06 21:27:36.220371,0
2026-03-06 21:27:36.220462,1
2026-03-06 21:27:36.220766,1
2026-03-06 21:27:36.329292,1
2026-03-06 21:27:36.329407,1
2026-03-06 21:27:36.329548,1
2026-03-06 21:27:36.329673,1
2026-03-06 21:27:36.329695,0
2026-03-06 21:27:36.32993,1
2026-03-06 21:27:36.330025,1
2026-03-06 21:27:36.330198,1
2026-03-06 21:27:36.438327,1
2026-03-06 21:27:36.43842,1
2026-03-06 21:27:36.438537,1
2026-03-06 21:27:36.438715,0
2026-03-06 21:27:36.438751,1
2026-03-06 21:27:36.438901,1
2026-03-06 21:27:36.439093,1
2026-03-06 21:27:36.439273,1
2026-03-06 21:27:36.439574,1
2026-03-06 21:27:36.547207,1
2026-03-06 21:27:36.54731,1
2026-03-06 21:27:36.547367,1
2026-03-06 21:27:36.547445,1
2026-03-06 21:27:36.54752,1
2026-03-06 21:27:36.547586,0
2026-03-06 21:27:36.656604,1
2026-03-06 21:27:36.656664,1
2026-03-06 21:27:36.656719,1
2026-03-06 21:27:36.656801,1
2026-03-06 21:27:36.656879,1
2026-03-06 21:27:36.657199,1
2026-03-06 21:27:36.657444,0
2026-03-06 21:27:36.765635,1
2026-03-06 21:27:36.765781,1
2026-03-06 21:27:36.766092,1
2026-03-06 21:27:36.76627,1
2026-03-06 21:27:36.766283,0
2026-03-06 21:27:36.874358,1
2026-03-06 21:27:36.874479,1
2026-03-06 21:27:36.874494,0
2026-03-06 21:27:36.874537,1
2026-03-06 21:27:36.874615,1
2026-03-06 21:27:36.874679,1
2026-03-06 21:27:36.983229,1
2026-03-06 21:27:36.983312,1
2026-03-06 21:27:36.983367,1
2026-03-06 21:27:36.983389,0
2026-03-06 21:27:37.092237,1
2026-03-06 21:27:37.09233,1
2026-03-06 21:27:37.092417,1
2026-03-06 21:27:37.092479,0
2026-03-06 21:27:37.09251,1
2026-03-06 21:27:37.092707,1
2026-03-06 21:27:37.200993,1
2026-03-06 21:27:37.201069,1
2026-03-06 21:27:37.201134,0
2026-03-06 21:27:37.201152,1
2026-03-06 21:27:37.201402,1
2026-03-06 21:27:37.310505,1
2026-03-06 21:27:37.310566,1
2026-03-06 21:27:37.310591,1
2026-03-06 21:27:37.310633,1
2026-03-06 21:27:37.31072,1
2026-03-06 21:27:37.31078,1
2026-03-06 21:27:37.310781,0
2026-03-06 21:27:37.310878,1
2026-03-06 21:27:37.419839,1
2026-03-06 21:27:37.41995,1
2026-03-06 21:27:37.420052,1
2026-03-06 21:27:37.420175,1
2026-03-06 21:27:37.42025,0
2026-03-06 21:27:37.420293,1
2026-03-06 21:27:37.420411,1
2026-03-06 21:27:37.528154,1
2026-03-06 21:27:37.52828,0
2026-03-06 21:27:37.528292,1
2026-03-06 21:27:37.52836,1
2026-03-06 21:27:37.528433,1
2026-03-06 21:27:37.528503,1
2026-03-06 21:27:37.63735,1
2026-03-06 21:27:37.637462,1
2026-03-06 21:27:37.637482,1
2026-03-06 21:27:37.637485,1
2026-03-06 21:27:37.637508,1
2026-03-06 21:27:37.637867,0
2026-03-06 21:27:37.74663,1
2026-03-06 21:27:37.746727,1
2026-03-06 21:27:37.746844,1
2026-03-06 21:27:37.74697,1
2026-03-06 21:27:37.747085,1
2026-03-06 21:27:37.747096,0
2026-03-06 21:27:37.855528,1
2026-03-06 21:27:37.85561,1
2026-03-06 21:27:37.855684,1
2026-03-06 21:27:37.855724,0
2026-03-06 21:27:37.85589,1
2026-03-06 21:27:37.855992,1
2026-03-06 21:27:37.856205,1
2026-03-06 21:27:37.856308,1
2026-03-06 21:27:37.856547,1
2026-03-06 21:27:37.963993,1
2026-03-06 21:27:37.964105,1
2026-03-06 21:27:37.964245,1
2026-03-06 21:27:37.96541,0
2026-03-06 21:27:38.073411,1
2026-03-06 21:27:38.073489,1
2026-03-06 21:27:38.073539,1
2026-03-06 21:27:38.073599,0
2026-03-06 21:27:38.073618,1
2026-03-06 21:27:38.073688,1
2026-03-06 21:27:38.073763,1
2026-03-06 21:27:38.07385,1
2026-03-06 21:27:38.181942,1
2026-03-06 21:27:38.182095,1
2026-03-06 21:27:38.182218,1
2026-03-06 21:27:38.182886,0
2026-03-06 21:27:38.291762,1
2026-03-06 21:27:38.291847,1
2026-03-06 21:27:38.291928,1
2026-03-06 21:27:38.292037,0
2026-03-06 21:27:38.29224,1
2026-03-06 21:27:38.292304,1
2026-03-06 21:27:38.292389,1
2026-03-06 21:27:38.40062,1
2026-03-06 21:27:38.400684,1
2026-03-06 21:27:38.400867,1
2026-03-06 21:27:38.400942,1
2026-03-06 21:27:38.400989,0
2026-03-06 21:27:38.509641,1
2026-03-06 21:27:38.509729,1
2026-03-06 21:27:38.509836,1
2026-03-06 21:27:38.51,1
2026-03-06 21:27:38.510234,0
2026-03-06 21:27:38.618697,1
2026-03-06 21:27:38.618813,1
2026-03-06 21:27:38.618859,1
2026-03-06 21:27:38.618888,0
2026-03-06 21:27:38.61891,1
2026-03-06 21:27:38.618945,1
2026-03-06 21:27:38.61897,1
2026-03-06 21:27:38.618993,1
2026-03-06 21:27:38.619352,1
2026-03-06 21:27:38.727246,1
2026-03-06 21:27:38.727337,1
2026-03-06 21:27:38.727375,0
2026-03-06 21:27:38.7274,1
2026-03-06 21:27:38.727485,1
2026-03-06 21:27:38.727575,1
2026-03-06 21:27:38.727672,1
2026-03-06 21:27:38.836405,1
2026-03-06 21:27:38.836594,0
2026-03-06 21:27:38.836741,1
2026-03-06 21:27:38.836941,1
2026-03-06 21:27:38.837174,1
2026-03-06 21:27:38.837388,1
2026-03-06 21:27:38.837463,1
2026-03-06 21:27:38.837536,1
2026-03-06 21:27:38.837616,1
2026-03-06 21:27:38.945377,1
2026-03-06 21:27:38.945493,1
2026-03-06 21:27:38.945546,1
2026-03-06 21:27:38.945568,1
2026-03-06 21:27:38.945587,0
2026-03-06 21:27:38.9456,1
2026-03-06 21:27:38.945642,1
2026-03-06 21:27:38.945728,1
2026-03-06 21:27:38.945758,1
2026-03-06 21:27:38.945791,1
2026-03-06 21:27:39.05457,1
2026-03-06 21:27:39.054652,1
2026-03-06 21:27:39.054688,1
2026-03-06 21:27:39.054757,1
2026-03-06 21:27:39.054831,1
2026-03-06 21:27:39.054907,1
2026-03-06 21:27:39.054949,0
2026-03-06 21:27:39.055176,1
2026-03-06 21:27:39.163155,1
2026-03-06 21:27:39.163372,0
2026-03-06 21:27:39.163399,1
2026-03-06 21:27:39.163483,1
2026-03-06 21:27:39.163568,1
2026-03-06 21:27:39.163665,1
2026-03-06 21:27:39.272061,1
2026-03-06 21:27:39.27217,1
2026-03-06 21:27:39.272199,1
2026-03-06 21:27:39.27229,1
2026-03-06 21:27:39.2724,1
2026-03-06 21:27:39.272437,0
2026-03-06 21:27:39.272524,1
2026-03-06 21:27:39.381273,1
2026-03-06 21:27:39.381395,1
2026-03-06 21:27:39.381519,1
2026-03-06 21:27:39.381638,1
2026-03-06 21:27:39.38168,0
2026-03-06 21:27:39.381764,1
2026-03-06 21:27:39.381906,1
2026-03-06 21:27:39.382086,1
2026-03-06 21:27:39.490006,1
2026-03-06 21:27:39.490119,1
2026-03-06 21:27:39.490165,0
2026-03-06 21:27:39.49036,1
2026-03-06 21:27:39.490666,1
2026-03-06 21:27:39.599598,1
2026-03-06 21:27:39.599704,1
2026-03-06 21:27:39.599781,1
2026-03-06 21:27:39.599877,1
2026-03-06 21:27:39.599978,1
2026-03-06 21:27:39.600054,0
2026-03-06 21:27:39.708312,1
2026-03-06 21:27:39.708465,0
2026-03-06 21:27:39.708946,1
2026-03-06 21:27:39.709003,1
2026-03-06 21:27:39.709153,1
2026-03-06 21:27:39.709276,1
2026-03-06 21:27:39.710348,1
2026-03-06 21:27:39.817285,1
2026-03-06 21:27:39.817367,1
2026-03-06 21:27:39.817422,1
2026-03-06 21:27:39.817452,0
2026-03-06 21:27:39.817523,1
2026-03-06 21:27:39.817624,1
2026-03-06 21:27:39.926424,1
2026-03-06 21:27:39.926446,0
2026-03-06 21:27:39.926525,1
2026-03-06 21:27:39.926554,1
2026-03-06 21:27:39.926629,1
2026-03-06 21:27:39.92671,1
2026-03-06 21:27:39.926904,1
2026-03-06 21:27:40.035466,1
2026-03-06 21:27:40.035553,1
2026-03-06 21:27:40.035595,1
2026-03-06 21:27:40.03567,1
2026-03-06 21:27:40.035743,1
2026-03-06 21:27:40.035801,0
2026-03-06 21:27:40.035908,1
2026-03-06 21:27:40.144564,1
2026-03-06 21:27:40.144694,1
2026-03-06 21:27:40.14484,1
2026-03-06 21:27:40.144989,1
2026-03-06 21:27:40.145047,0
2026-03-06 21:27:40.14513,1
2026-03-06 21:27:40.145295,1
2026-03-06 21:27:40.145429,1
2026-03-06 21:27:40.253248,1
2026-03-06 21:27:40.25338,1
2026-03-06 21:27:40.253511,1
2026-03-06 21:27:40.253678,1
2026-03-06 21:27:40.253752,0
2026-03-06 21:27:40.362773,1
2026-03-06 21:27:40.36288,1
2026-03-06 21:27:40.362921,1
2026-03-06 21:27:40.362955,1
2026-03-06 21:27:40.363025,1
2026-03-06 21:27:40.363478,0
2026-03-06 21:27:40.471681,1
2026-03-06 21:27:40.471809,1
2026-03-06 21:27:40.471876,1
2026-03-06 21:27:40.471942,1
2026-03-06 21:27:40.471999,1
2026-03-06 21:27:40.472066,1
2026-03-06 21:27:40.47213,1
2026-03-06 21:27:40.472205,1
2026-03-06 21:27:40.472377,0
2026-03-06 21:27:40.58096,1
2026-03-06 21:27:40.581119,1
2026-03-06 21:27:40.581151,1
2026-03-06 21:27:40.581244,1
2026-03-06 21:27:40.581345,1
2026-03-06 21:27:40.581525,1
2026-03-06 21:27:40.581614,1
2026-03-06 21:27:40.581701,1
2026-03-06 21:27:40.581776,0
2026-03-06 21:27:40.689129,1
2026-03-06 21:27:40.689248,1
2026-03-06 21:27:40.689356,0
2026-03-06 21:27:40.68969,1
2026-03-06 21:27:40.690084,1
2026-03-06 21:27:40.690387,1
2026-03-06 21:27:40.798226,1
2026-03-06 21:27:40.798402,0
2026-03-06 21:27:40.798552,1
2026-03-06 21:27:40.798787,1
2026-03-06 21:27:40.907438,1
2026-03-06 21:27:40.907542,1
2026-03-06 21:27:40.907568,1
2026-03-06 21:27:40.907632,1
2026-03-06 21:27:40.907711,1
2026-03-06 21:27:40.907779,1
2026-03-06 21:27:40.907874,0
2026-03-06 21:27:41.016745,1
2026-03-06 21:27:41.016841,1
2026-03-06 21:27:41.016868,1
2026-03-06 21:27:41.016946,1
2026-03-06 21:27:41.017016,1
2026-03-06 21:27:41.01709,1
2026-03-06 21:27:41.017164,1
2026-03-06 21:27:41.017251,1
2026-03-06 21:27:41.01736,0
2026-03-06 21:27:41.125418,1
2026-03-06 21:27:41.125503,1
2026-03-06 21:27:41.125558,1
2026-03-06 21:27:41.125621,1
2026-03-06 21:27:41.125644,0
2026-03-06 21:27:41.125694,1
2026-03-06 21:27:41.125768,1
2026-03-06 21:27:41.233872,1
2026-03-06 21:27:41.234061,1
2026-03-06 21:27:41.234292,1
2026-03-06 21:27:41.234648,0
2026-03-06 21:27:41.343302,1
2026-03-06 21:27:41.343412,1
2026-03-06 21:27:41.343481,1
2026-03-06 21:27:41.343593,1
2026-03-06 21:27:41.343722,0
2026-03-06 21:27:41.343794,1
2026-03-06 21:27:41.452521,1
2026-03-06 21:27:41.452591,1
2026-03-06 21:27:41.4528,0
2026-03-06 21:27:41.452806,1
2026-03-06 21:27:41.45296,1
2026-03-06 21:27:41.453129,1
2026-03-06 21:27:41.453358,1
2026-03-06 21:27:41.561512,1
2026-03-06 21:27:41.561592,1
2026-03-06 21:27:41.561651,1
2026-03-06 21:27:41.561741,1
2026-03-06 21:27:41.561812,1
2026-03-06 21:27:41.561892,1
2026-03-06 21:27:41.561979,1
2026-03-06 21:27:41.56205,0
2026-03-06 21:27:41.670184,1
2026-03-06 21:27:41.670284,1
2026-03-06 21:27:41.670335,1
2026-03-06 21:27:41.67037,1
2026-03-06 21:27:41.670399,1
2026-03-06 21:27:41.670754,0
2026-03-06 21:27:41.778917,1
2026-03-06 21:27:41.779069,1
2026-03-06 21:27:41.779225,0
2026-03-06 21:27:41.779514,1
2026-03-06 21:27:41.779774,1
2026-03-06 21:27:41.779999,1
2026-03-06 21:27:41.88821,1
2026-03-06 21:27:41.888355,1
2026-03-06 21:27:41.888424,1
2026-03-06 21:27:41.888531,1
2026-03-06 21:27:41.888655,1
2026-03-06 21:27:41.888787,1
2026-03-06 21:27:41.888987,0
2026-03-06 21:27:41.997246,1
2026-03-06 21:27:41.997384,1
2026-03-06 21:27:41.997437,1
2026-03-06 21:27:41.99757,1
2026-03-06 21:27:41.997743,1
2026-03-06 21:27:41.997896,1
2026-03-06 21:27:41.997906,0
2026-03-06 21:27:42.106135,1
2026-03-06 21:27:42.106226,1
2026-03-06 21:27:42.106279,1
2026-03-06 21:27:42.106355,1
2026-03-06 21:27:42.106429,1
2026-03-06 21:27:42.106629,0
2026-03-06 21:27:42.215402,1
2026-03-06 21:27:42.215499,1
2026-03-06 21:27:42.21556,1
2026-03-06 21:27:42.215609,1
2026-03-06 21:27:42.215669,1
2026-03-06 21:27:42.215709,1
2026-03-06 21:27:42.215735,1
2026-03-06 21:27:42.21582,1
2026-03-06 21:27:42.215956,0
2026-03-06 21:27:42.324143,1
2026-03-06 21:27:42.324249,1
2026-03-06 21:27:42.324333,1
2026-03-06 21:27:42.324458,0
2026-03-06 21:27:42.324625,1
2026-03-06 21:27:42.32483,1
2026-03-06 21:27:42.433535,1
2026-03-06 21:27:42.433634,1
2026-03-06 21:27:42.433665,1
2026-03-06 21:27:42.43374,1
2026-03-06 21:27:42.433851,1
2026-03-06 21:27:42.433917,1
2026-03-06 21:27:42.433931,0
2026-03-06 21:27:42.433981,1
2026-03-06 21:27:42.542122,1
2026-03-06 21:27:42.542226,1
2026-03-06 21:27:42.542323,1
2026-03-06 21:27:42.542473,0
2026-03-06 21:27:42.650942,1
2026-03-06 21:27:42.651033,1
2026-03-06 21:27:42.651108,1
2026-03-06 21:27:42.651299,1
2026-03-06 21:27:42.651489,1
2026-03-06 21:27:42.651532,0
2026-03-06 21:27:42.760352,1
2026-03-06 21:27:42.76044,1
2026-03-06 21:27:42.760489,1
2026-03-06 21:27:42.76053,1
2026-03-06 21:27:42.760565,1
2026-03-06 21:27:42.76093,0
2026-03-06 21:27:42.869837,1
2026-03-06 21:27:42.870016,1
2026-03-06 21:27:42.870126,1
2026-03-06 21:27:42.870208,1
2026-03-06 21:27:42.870311,1
2026-03-06 21:27:42.870369,0
2026-03-06 21:27:42.97857,1
2026-03-06 21:27:42.978651,1
2026-03-06 21:27:42.978702,1
2026-03-06 21:27:42.978767,1
2026-03-06 21:27:42.978841,1
2026-03-06 21:27:42.979101,0
2026-03-06 21:27:43.087616,1
2026-03-06 21:27:43.087698,1
2026-03-06 21:27:43.08775,1
2026-03-06 21:27:43.087805,1
2026-03-06 21:27:43.08787,1
2026-03-06 21:27:43.087926,0
2026-03-06 21:27:43.19666,1
2026-03-06 21:27:43.196831,1
2026-03-06 21:27:43.196928,1
2026-03-06 21:27:43.19704,1
2026-03-06 21:27:43.197156,1
2026-03-06 21:27:43.197171,0
2026-03-06 21:27:43.305578,1
2026-03-06 21:27:43.305691,1
2026-03-06 21:27:43.305717,1
2026-03-06 21:27:43.305876,1
2026-03-06 21:27:43.305881,0
2026-03-06 21:27:43.305946,1
2026-03-06 21:27:43.30604,1
2026-03-06 21:27:43.413841,1
2026-03-06 21:27:43.413938,1
2026-03-06 21:27:43.413989,0
2026-03-06 21:27:43.414014,1
2026-03-06 21:27:43.414177,1
2026-03-06 21:27:43.523226,1
2026-03-06 21:27:43.523319,1
2026-03-06 21:27:43.523362,1
2026-03-06 21:27:43.52338,0
2026-03-06 21:27:43.52372,1
2026-03-06 21:27:43.523959,1
2026-03-06 21:27:43.632237,1
2026-03-06 21:27:43.632334,1
2026-03-06 21:27:43.632599,1
2026-03-06 21:27:43.6326,0
2026-03-06 21:27:43.741327,1
2026-03-06 21:27:43.741414,1
2026-03-06 21:27:43.741473,1
2026-03-06 21:27:43.741549,1
2026-03-06 21:27:43.741654,1
2026-03-06 21:27:43.741976,0
2026-03-06 21:27:43.850322,1
2026-03-06 21:27:43.850431,1
2026-03-06 21:27:43.850481,1
2026-03-06 21:27:43.850701,0
2026-03-06 21:27:43.850701,1
2026-03-06 21:27:43.85103,1
2026-03-06 21:27:43.851304,1
2026-03-06 21:27:43.959786,1
2026-03-06 21:27:43.959896,1
2026-03-06 21:27:43.959973,1
2026-03-06 21:27:43.960061,1
2026-03-06 21:27:43.960135,1
2026-03-06 21:27:43.960161,0
2026-03-06 21:27:44.06886,1
2026-03-06 21:27:44.068952,1
2026-03-06 21:27:44.069002,1
2026-03-06 21:27:44.069067,1
2026-03-06 21:27:44.069128,1
2026-03-06 21:27:44.069206,1
2026-03-06 21:27:44.069279,1
2026-03-06 21:27:44.069345,1
2026-03-06 21:27:44.069451,0
2026-03-06 21:27:44.178331,1
2026-03-06 21:27:44.178496,1
2026-03-06 21:27:44.178571,0
2026-03-06 21:27:44.178639,1
2026-03-06 21:27:44.178748,1
2026-03-06 21:27:44.178852,1
2026-03-06 21:27:44.286428,1
2026-03-06 21:27:44.286515,1
2026-03-06 21:27:44.286565,1
2026-03-06 21:27:44.286617,1
2026-03-06 21:27:44.286694,1
2026-03-06 21:27:44.286763,1
2026-03-06 21:27:44.286835,1
2026-03-06 21:27:44.286904,1
2026-03-06 21:27:44.286977,1
2026-03-06 21:27:44.287099,0
2026-03-06 21:27:44.395329,1
2026-03-06 21:27:44.395406,1
2026-03-06 21:27:44.395444,1
2026-03-06 21:27:44.395522,1
2026-03-06 21:27:44.3956,1
2026-03-06 21:27:44.395674,1
2026-03-06 21:27:44.396032,0
2026-03-06 21:27:44.504578,1
2026-03-06 21:27:44.504683,1
2026-03-06 21:27:44.504731,1
2026-03-06 21:27:44.504779,1
2026-03-06 21:27:44.504847,1
2026-03-06 21:27:44.504925,1
2026-03-06 21:27:44.504933,0
2026-03-06 21:27:44.505003,1
2026-03-06 21:27:44.613066,1
2026-03-06 21:27:44.613131,0
2026-03-06 21:27:44.613179,1
2026-03-06 21:27:44.61349,1
2026-03-06 21:27:44.613788,1
2026-03-06 21:27:44.722553,1
2026-03-06 21:27:44.722668,1
2026-03-06 21:27:44.722722,1
2026-03-06 21:27:44.722843,1
2026-03-06 21:27:44.722919,1
2026-03-06 21:27:44.723019,1
2026-03-06 21:27:44.723126,1
2026-03-06 21:27:44.723237,1
2026-03-06 21:27:44.724144,0
2026-03-06 21:27:44.831651,1
2026-03-06 21:27:44.8318,1
2026-03-06 21:27:44.831888,1
2026-03-06 21:27:44.831951,0
2026-03-06 21:27:44.832008,1
2026-03-06 21:27:44.832161,1
2026-03-06 21:27:44.832333,1
2026-03-06 21:27:44.832554,1
2026-03-06 21:27:44.940436,1
2026-03-06 21:27:44.94053,1
2026-03-06 21:27:44.940631,1
2026-03-06 21:27:44.940677,1
2026-03-06 21:27:44.940772,0
2026-03-06 21:27:44.940796,1
2026-03-06 21:27:45.049508,1
2026-03-06 21:27:45.049917,1
2026-03-06 21:27:45.050009,0
2026-03-06 21:27:45.050101,1
2026-03-06 21:27:45.050405,1
2026-03-06 21:27:45.050492,1
2026-03-06 21:27:45.050621,1
2026-03-06 21:27:45.158523,1
2026-03-06 21:27:45.158585,1
2026-03-06 21:27:45.15868,1
2026-03-06 21:27:45.158733,0
2026-03-06 21:27:45.158966,1
2026-03-06 21:27:45.159047,1
2026-03-06 21:27:45.159137,1
2026-03-06 21:27:45.159507,1
2026-03-06 21:27:45.267165,1
2026-03-06 21:27:45.267216,1
2026-03-06 21:27:45.267292,0
2026-03-06 21:27:45.267319,1
2026-03-06 21:27:45.267488,1
2026-03-06 21:27:45.376325,1
2026-03-06 21:27:45.376415,1
2026-03-06 21:27:45.376479,1
2026-03-06 21:27:45.376602,0
2026-03-06 21:27:45.376807,1
2026-03-06 21:27:45.376837,1
2026-03-06 21:27:45.376931,1
2026-03-06 21:27:45.377042,1
2026-03-06 21:27:45.377286,1
2026-03-06 21:27:45.485589,1
2026-03-06 21:27:45.485662,1
2026-03-06 21:27:45.485763,1
2026-03-06 21:27:45.485779,0
2026-03-06 21:27:45.485948,1
2026-03-06 21:27:45.594715,1
2026-03-06 21:27:45.594795,1
2026-03-06 21:27:45.594954,1
2026-03-06 21:27:45.595045,1
2026-03-06 21:27:45.595109,0
2026-03-06 21:27:45.595319,1
2026-03-06 21:27:45.595397,1
2026-03-06 21:27:45.595593,1
2026-03-06 21:27:45.595715,1
2026-03-06 21:27:45.703199,1
2026-03-06 21:27:45.703421,1
2026-03-06 21:27:45.703542,1
2026-03-06 21:27:45.703543,0
2026-03-06 21:27:45.703638,1
2026-03-06 21:27:45.812381,1
2026-03-06 21:27:45.812481,1
2026-03-06 21:27:45.812516,1
2026-03-06 21:27:45.812583,1
2026-03-06 21:27:45.812652,1
2026-03-06 21:27:45.813076,0
2026-03-06 21:27:45.921349,1
2026-03-06 21:27:45.921448,1
2026-03-06 21:27:45.921617,0
2026-03-06 21:27:45.921627,1
2026-03-06 21:27:46.030495,1
2026-03-06 21:27:46.030592,1
2026-03-06 21:27:46.030628,1
2026-03-06 21:27:46.030696,1
2026-03-06 21:27:46.030827,0
2026-03-06 21:27:46.139095,1
2026-03-06 21:27:46.139199,1
2026-03-06 21:27:46.139369,1
2026-03-06 21:27:46.139466,1
2026-03-06 21:27:46.139556,1
2026-03-06 21:27:46.139556,0
2026-03-06 21:27:46.248673,1
2026-03-06 21:27:46.248748,1
2026-03-06 21:27:46.248827,1
2026-03-06 21:27:46.248921,0
2026-03-06 21:27:46.249048,1
2026-03-06 21:27:46.249138,1
2026-03-06 21:27:46.357587,1
2026-03-06 21:27:46.357676,1
2026-03-06 21:27:46.357745,1
2026-03-06 21:27:46.357844,1
2026-03-06 21:27:46.358454,0
2026-03-06 21:27:46.466164,1
2026-03-06 21:27:46.466267,1
2026-03-06 21:27:46.466309,1
2026-03-06 21:27:46.466354,1
2026-03-06 21:27:46.46642,1
2026-03-06 21:27:46.46651,0
2026-03-06 21:27:46.575384,1
2026-03-06 21:27:46.575561,1
2026-03-06 21:27:46.575749,0
2026-03-06 21:27:46.575756,1
2026-03-06 21:27:46.575839,1
2026-03-06 21:27:46.575966,1
2026-03-06 21:27:46.684646,1
2026-03-06 21:27:46.684749,1
2026-03-06 21:27:46.684797,1
2026-03-06 21:27:46.684852,1
2026-03-06 21:27:46.684916,1
2026-03-06 21:27:46.6851,0
2026-03-06 21:27:46.793573,1
2026-03-06 21:27:46.793642,1
2026-03-06 21:27:46.793664,1
2026-03-06 21:27:46.793694,1
2026-03-06 21:27:46.793818,1
2026-03-06 21:27:46.79395,1
2026-03-06 21:27:46.794,0
2026-03-06 21:27:46.902621,1
2026-03-06 21:27:46.90276,1
2026-03-06 21:27:46.902913,1
2026-03-06 21:27:46.903065,0
2026-03-06 21:27:46.90313,1
2026-03-06 21:27:46.903175,1
2026-03-06 21:27:46.903613,1
2026-03-06 21:27:46.903648,1
2026-03-06 21:27:47.011542,1
2026-03-06 21:27:47.011629,1
2026-03-06 21:27:47.011657,0
2026-03-06 21:27:47.011709,1
2026-03-06 21:27:47.011758,1
2026-03-06 21:27:47.011806,1
2026-03-06 21:27:47.011892,1
2026-03-06 21:27:47.011939,1
2026-03-06 21:27:47.011994,1
2026-03-06 21:27:47.012048,1
2026-03-06 21:27:47.120877,1
2026-03-06 21:27:47.121089,1
2026-03-06 21:27:47.121228,1
2026-03-06 21:27:47.121343,1
2026-03-06 21:27:47.12144,1
2026-03-06 21:27:47.121551,1
2026-03-06 21:27:47.121593,0
2026-03-06 21:27:47.229325,1
2026-03-06 21:27:47.22938,1
2026-03-06 21:27:47.22954,1
2026-03-06 21:27:47.229611,0
2026-03-06 21:27:47.229704,1
2026-03-06 21:27:47.33809,1
2026-03-06 21:27:47.338153,1
2026-03-06 21:27:47.338264,1
2026-03-06 21:27:47.338455,1
2026-03-06 21:27:47.338692,0
2026-03-06 21:27:47.447488,1
2026-03-06 21:27:47.447669,1
2026-03-06 21:27:47.447736,1
2026-03-06 21:27:47.447865,0
2026-03-06 21:27:47.556859,1
2026-03-06 21:27:47.557041,1
2026-03-06 21:27:47.557111,1
2026-03-06 21:27:47.557237,0
2026-03-06 21:27:47.55731,1
2026-03-06 21:27:47.557577,1
2026-03-06 21:27:47.557634,1
2026-03-06 21:27:47.665782,1
2026-03-06 21:27:47.666066,1
2026-03-06 21:27:47.666199,0
2026-03-06 21:27:47.666251,1
2026-03-06 21:27:47.666398,1
2026-03-06 21:27:47.666543,1
2026-03-06 21:27:47.66668,1
2026-03-06 21:27:47.666816,1
2026-03-06 21:27:47.666945,1
2026-03-06 21:27:47.77465,1
2026-03-06 21:27:47.774712,1
2026-03-06 21:27:47.774772,1
2026-03-06 21:27:47.775062,1
2026-03-06 21:27:47.775136,1
2026-03-06 21:27:47.775175,0
2026-03-06 21:27:47.775225,1
2026-03-06 21:27:47.775316,1
2026-03-06 21:27:47.775394,1
2026-03-06 21:27:47.775469,1
